year,month,rank_ME,rank_CM_1,nstocks,ret_vw
1984,3,1,4,64,-0.1404
1984,3,1,5,88,-0.1788
1984,3,2,1,25,-0.2552
1984,3,2,2,19,0.8420
1984,3,2,3,13,0.0478
1984,3,2,4,19,0.7708
1984,3,2,5,25,0.2192
1984,3,3,1,11,-2.2451
1984,3,3,2,9,3.6279
1984,3,3,3,10,3.8493
1984,3,3,4,13,-1.4590
1984,3,3,5,13,0.0202
1984,4,1,1,79,-0.4848
1984,4,1,2,69,-3.5993
1984,4,1,3,54,0.9738
1984,4,1,4,79,-0.4424
1984,4,1,5,93,-4.3641
1984,4,2,1,22,-0.8012
1984,4,2,2,18,0.3410
1984,4,2,3,15,-0.1976
1984,4,2,4,14,-0.9774
1984,4,2,5,24,-0.1216
1984,4,3,1,17,-1.0887
1984,4,3,2,10,-2.9157
1984,4,3,3,11,2.1267
1984,4,3,4,12,0.3190
1984,4,3,5,6,-0.0546
1984,5,1,1,86,-5.8673
1984,5,1,2,59,-4.7543
1984,5,1,3,51,-8.0870
1984,5,1,4,70,-6.3502
1984,5,1,5,105,-5.4156
1984,5,2,1,20,-4.8705
1984,5,2,2,17,-4.0839
1984,5,2,3,11,-4.5180
1984,5,2,4,25,-6.9005
1984,5,2,5,20,-8.8757
1984,5,3,1,8,-7.0601
1984,5,3,2,13,-5.1748
1984,5,3,3,11,-8.2915
1984,5,3,4,14,-6.8867
1984,5,3,5,10,-4.9521
1984,6,1,1,113,2.5435
1984,6,1,2,77,1.4111
1984,6,1,3,69,-1.3241
1984,6,1,4,59,-0.2226
1984,6,1,5,50,-0.7984
1984,6,2,1,22,-0.7178
1984,6,2,2,26,3.6956
1984,6,2,3,17,2.5874
1984,6,2,4,14,4.8939
1984,6,2,5,13,1.4506
1984,6,3,1,6,0.7765
1984,6,3,2,11,2.3364
1984,6,3,3,16,-0.2627
1984,6,3,4,11,1.7607
1984,6,3,5,12,2.2694
1984,7,1,1,113,-9.1371
1984,7,1,2,128,-5.9299
1984,7,1,3,70,-6.9758
1984,7,1,4,46,-3.6899
1984,7,1,5,103,-4.7302
1984,7,2,1,24,-6.7519
1984,7,2,2,27,-9.1909
1984,7,2,3,16,-4.0138
1984,7,2,4,18,-4.9573
1984,7,2,5,25,-5.1465
1984,7,3,1,14,-5.3509
1984,7,3,2,13,-2.9305
1984,7,3,3,18,-3.5416
1984,7,3,4,15,0.2516
1984,7,3,5,15,-5.6494
1984,8,1,1,153,10.6347
1984,8,1,2,102,7.9502
1984,8,1,3,110,11.7340
1984,8,1,4,52,9.6691
1984,8,1,5,42,8.6074
1984,8,2,1,27,8.0859
1984,8,2,2,22,11.1833
1984,8,2,3,32,11.5815
1984,8,2,4,16,18.0599
1984,8,2,5,12,12.9424
1984,8,3,1,14,12.9065
1984,8,3,2,13,12.7886
1984,8,3,3,19,11.7307
1984,8,3,4,13,16.9941
1984,8,3,5,15,14.0428
1984,9,1,1,104,0.6660
1984,9,1,2,42,1.1525
1984,9,1,3,62,1.3853
1984,9,1,4,66,-3.3419
1984,9,1,5,184,-3.2072
1984,9,2,1,26,0.8600
1984,9,2,2,18,-4.0222
1984,9,2,3,18,-1.2350
1984,9,2,4,15,-4.5906
1984,9,2,5,30,-5.4729
1984,9,3,1,14,-0.3124
1984,9,3,2,13,-3.5699
1984,9,3,3,14,0.3065
1984,9,3,4,18,-3.2529
1984,9,3,5,15,1.1885
1984,10,1,1,154,-5.0181
1984,10,1,2,112,-3.3105
1984,10,1,3,57,-1.8053
1984,10,1,4,63,-2.4163
1984,10,1,5,72,-2.8303
1984,10,2,1,25,-2.5892
1984,10,2,2,21,-1.2095
1984,10,2,3,13,0.2046
1984,10,2,4,24,-2.5068
1984,10,2,5,21,-2.6015
1984,10,3,1,14,-0.3555
1984,10,3,2,15,-4.9158
1984,10,3,3,19,-0.6884
1984,10,3,4,16,-0.2634
1984,10,3,5,10,-2.1016
1984,11,1,1,114,-1.5723
1984,11,1,2,80,-6.8056
1984,11,1,3,102,-5.9048
1984,11,1,4,72,-3.2381
1984,11,1,5,85,-5.1119
1984,11,2,1,23,-2.9715
1984,11,2,2,19,-3.1755
1984,11,2,3,22,-7.9733
1984,11,2,4,28,-3.0723
1984,11,2,5,18,-8.4803
1984,11,3,1,14,-2.8549
1984,11,3,2,12,0.8886
1984,11,3,3,14,1.1900
1984,11,3,4,13,-2.8757
1984,11,3,5,16,-2.8430
1984,12,1,1,116,-2.8717
1984,12,1,2,65,1.6083
1984,12,1,3,47,0.5112
1984,12,1,4,120,-2.2256
1984,12,1,5,109,2.2096
1984,12,2,1,28,3.7559
1984,12,2,2,12,2.4047
1984,12,2,3,16,2.9405
1984,12,2,4,28,1.1167
1984,12,2,5,17,1.0967
1984,12,3,1,18,2.8405
1984,12,3,2,19,2.9387
1984,12,3,3,7,5.8282
1984,12,3,4,11,1.0431
1984,12,3,5,15,1.7689
1985,1,1,1,129,12.8542
1985,1,1,2,101,14.4022
1985,1,1,3,82,12.8859
1985,1,1,4,41,13.3148
1985,1,1,5,98,17.4778
1985,1,2,1,20,14.0038
1985,1,2,2,23,11.7007
1985,1,2,3,20,15.6902
1985,1,2,4,13,11.5518
1985,1,2,5,28,10.8285
1985,1,3,1,12,8.4190
1985,1,3,2,14,6.5760
1985,1,3,3,10,13.0330
1985,1,3,4,19,8.0994
1985,1,3,5,13,10.2087
1985,2,1,1,101,4.7521
1985,2,1,2,58,4.6516
1985,2,1,3,61,1.0231
1985,2,1,4,127,2.9901
1985,2,1,5,104,6.6968
1985,2,2,1,22,2.2529
1985,2,2,2,12,1.1103
1985,2,2,3,19,1.3342
1985,2,2,4,30,0.8112
1985,2,2,5,14,1.4477
1985,2,3,1,16,1.8569
1985,2,3,2,19,1.8875
1985,2,3,3,10,-2.3262
1985,2,3,4,14,0.2802
1985,2,3,5,13,0.2689
1985,3,1,1,87,-5.0655
1985,3,1,2,44,-1.7289
1985,3,1,3,73,-4.4910
1985,3,1,4,98,-2.1464
1985,3,1,5,146,-3.0522
1985,3,2,1,25,-8.1962
1985,3,2,2,13,-5.1345
1985,3,2,3,13,-2.6863
1985,3,2,4,16,-5.3329
1985,3,2,5,31,-2.6682
1985,3,3,1,13,-0.6880
1985,3,3,2,14,0.4493
1985,3,3,3,13,-2.1028
1985,3,3,4,16,-2.3278
1985,3,3,5,15,-3.3967
1985,4,1,1,112,-3.7718
1985,4,1,2,70,-3.8908
1985,4,1,3,67,-0.8716
1985,4,1,4,111,-4.0147
1985,4,1,5,86,-2.2653
1985,4,2,1,25,-5.5259
1985,4,2,2,17,-2.9033
1985,4,2,3,14,-1.4410
1985,4,2,4,27,-1.7327
1985,4,2,5,12,-4.5134
1985,4,3,1,15,-3.1504
1985,4,3,2,15,-3.8761
1985,4,3,3,15,-0.1739
1985,4,3,4,11,1.5030
1985,4,3,5,15,-1.3420
1985,5,1,1,103,1.6228
1985,5,1,2,47,3.3166
1985,5,1,3,84,2.8009
1985,5,1,4,57,0.5247
1985,5,1,5,143,0.9819
1985,5,2,1,22,1.1148
1985,5,2,2,21,4.4002
1985,5,2,3,23,5.3496
1985,5,2,4,14,4.8988
1985,5,2,5,24,5.2655
1985,5,3,1,16,2.0055
1985,5,3,2,15,7.6184
1985,5,3,3,15,8.2204
1985,5,3,4,11,3.6657
1985,5,3,5,12,0.7531
1985,6,1,1,162,-3.1957
1985,6,1,2,72,-0.7269
1985,6,1,3,63,-0.3860
1985,6,1,4,62,0.9207
1985,6,1,5,76,3.2901
1985,6,2,1,30,-2.2935
1985,6,2,2,23,0.0105
1985,6,2,3,14,2.6458
1985,6,2,4,19,-0.0737
1985,6,2,5,16,-1.5457
1985,6,3,1,14,1.0368
1985,6,3,2,15,0.4508
1985,6,3,3,13,1.5939
1985,6,3,4,18,0.5025
1985,6,3,5,9,5.8523
1985,7,1,1,169,3.9444
1985,7,1,2,88,1.1728
1985,7,1,3,55,3.0184
1985,7,1,4,93,5.3201
1985,7,1,5,119,3.2341
1985,7,2,1,27,4.9657
1985,7,2,2,19,-1.8327
1985,7,2,3,13,6.5240
1985,7,2,4,23,1.8384
1985,7,2,5,22,3.0521
1985,7,3,1,12,-0.4266
1985,7,3,2,18,1.1692
1985,7,3,3,18,0.1726
1985,7,3,4,17,1.8932
1985,7,3,5,18,-3.1054
1985,8,1,1,83,-0.2020
1985,8,1,2,103,0.1675
1985,8,1,3,54,0.0686
1985,8,1,4,109,-0.8930
1985,8,1,5,170,-3.6255
1985,8,2,1,15,-2.5116
1985,8,2,2,30,-0.9278
1985,8,2,3,7,-0.5459
1985,8,2,4,25,-0.7397
1985,8,2,5,28,-0.8425
1985,8,3,1,16,0.4526
1985,8,3,2,18,0.6800
1985,8,3,3,16,-0.4705
1985,8,3,4,19,2.4218
1985,8,3,5,14,1.1603
1985,9,1,1,134,-7.2692
1985,9,1,2,63,-5.5021
1985,9,1,3,83,-7.0068
1985,9,1,4,67,-7.5204
1985,9,1,5,167,-6.2313
1985,9,2,1,25,-4.2509
1985,9,2,2,14,-10.1178
1985,9,2,3,17,-3.0289
1985,9,2,4,26,-10.9052
1985,9,2,5,21,-6.0033
1985,9,3,1,21,-3.7109
1985,9,3,2,11,-1.1485
1985,9,3,3,15,-5.3735
1985,9,3,4,16,-6.6497
1985,9,3,5,19,-4.0126
1985,10,1,1,135,1.8351
1985,10,1,2,117,3.1125
1985,10,1,3,91,1.5970
1985,10,1,4,68,2.7928
1985,10,1,5,97,0.8710
1985,10,2,1,21,3.8693
1985,10,2,2,21,6.9515
1985,10,2,3,20,4.2894
1985,10,2,4,15,4.5051
1985,10,2,5,24,1.9548
1985,10,3,1,18,5.6160
1985,10,3,2,13,0.8339
1985,10,3,3,17,2.8062
1985,10,3,4,21,5.5504
1985,10,3,5,14,2.4362
1985,11,1,1,124,5.6016
1985,11,1,2,71,8.3088
1985,11,1,3,124,3.8120
1985,11,1,4,59,5.2390
1985,11,1,5,124,10.0431
1985,11,2,1,17,5.3838
1985,11,2,2,20,8.0083
1985,11,2,3,28,7.6556
1985,11,2,4,14,15.7708
1985,11,2,5,23,6.6443
1985,11,3,1,14,8.3837
1985,11,3,2,15,6.2549
1985,11,3,3,22,7.4468
1985,11,3,4,12,4.7263
1985,11,3,5,20,3.6953
1985,12,1,1,137,3.2403
1985,12,1,2,99,4.3350
1985,12,1,3,91,1.0497
1985,12,1,4,60,6.2732
1985,12,1,5,103,5.3902
1985,12,2,1,15,-0.7051
1985,12,2,2,23,2.4080
1985,12,2,3,19,3.5762
1985,12,2,4,22,3.6587
1985,12,2,5,23,3.9766
1985,12,3,1,19,5.3625
1985,12,3,2,15,4.6056
1985,12,3,3,14,4.6107
1985,12,3,4,17,6.2644
1985,12,3,5,18,6.4230
1986,1,1,1,142,3.0441
1986,1,1,2,81,2.3119
1986,1,1,3,75,3.6380
1986,1,1,4,60,2.8482
1986,1,1,5,124,1.3738
1986,1,2,1,23,2.7190
1986,1,2,2,21,-0.2663
1986,1,2,3,18,4.4412
1986,1,2,4,14,2.6567
1986,1,2,5,22,0.6222
1986,1,3,1,15,-1.8550
1986,1,3,2,16,3.7859
1986,1,3,3,17,4.0393
1986,1,3,4,22,1.7609
1986,1,3,5,13,-2.2794
1986,2,1,1,97,3.8764
1986,2,1,2,142,9.6888
1986,2,1,3,82,3.4383
1986,2,1,4,60,8.2281
1986,2,1,5,93,5.0700
1986,2,2,1,18,1.8979
1986,2,2,2,32,5.1400
1986,2,2,3,18,8.0808
1986,2,2,4,16,10.7964
1986,2,2,5,16,11.2891
1986,2,3,1,16,7.0659
1986,2,3,2,21,10.4074
1986,2,3,3,12,10.6257
1986,2,3,4,20,10.8144
1986,2,3,5,13,7.8258
1986,3,1,1,141,2.0826
1986,3,1,2,88,3.1766
1986,3,1,3,86,3.2220
1986,3,1,4,78,3.8651
1986,3,1,5,74,3.8194
1986,3,2,1,19,2.9748
1986,3,2,2,21,3.5933
1986,3,2,3,22,4.8333
1986,3,2,4,22,3.6203
1986,3,2,5,19,5.4867
1986,3,3,1,14,2.4367
1986,3,3,2,25,6.1292
1986,3,3,3,12,6.8166
1986,3,3,4,14,1.9703
1986,3,3,5,18,3.4913
1986,4,1,1,149,2.7379
1986,4,1,2,102,2.6113
1986,4,1,3,84,0.6161
1986,4,1,4,65,2.3108
1986,4,1,5,61,2.7422
1986,4,2,1,20,3.9721
1986,4,2,2,20,4.1163
1986,4,2,3,23,1.1589
1986,4,2,4,16,1.9578
1986,4,2,5,23,-2.5995
1986,4,3,1,20,-0.2391
1986,4,3,2,14,-0.6915
1986,4,3,3,16,-3.0682
1986,4,3,4,19,-0.6843
1986,4,3,5,14,-3.2337
1986,5,1,1,69,-1.2657
1986,5,1,2,83,4.4716
1986,5,1,3,86,1.4372
1986,5,1,4,73,0.6355
1986,5,1,5,147,2.6695
1986,5,2,1,18,3.7224
1986,5,2,2,17,1.4965
1986,5,2,3,18,2.2750
1986,5,2,4,20,0.5572
1986,5,2,5,33,2.4814
1986,5,3,1,20,5.6057
1986,5,3,2,19,1.6699
1986,5,3,3,12,3.4404
1986,5,3,4,9,5.3646
1986,5,3,5,22,5.2821
1986,6,1,1,131,-5.9787
1986,6,1,2,69,-2.5093
1986,6,1,3,105,0.2496
1986,6,1,4,80,0.6010
1986,6,1,5,74,5.2575
1986,6,2,1,22,-3.4250
1986,6,2,2,22,-2.2154
1986,6,2,3,25,-1.9300
1986,6,2,4,21,-1.5739
1986,6,2,5,14,1.6472
1986,6,3,1,18,7.2757
1986,6,3,2,21,-0.9851
1986,6,3,3,19,-0.4791
1986,6,3,4,14,5.2465
1986,6,3,5,8,9.4542
1986,7,1,1,179,-12.0416
1986,7,1,2,88,-10.8394
1986,7,1,3,68,-8.3919
1986,7,1,4,62,-9.2583
1986,7,1,5,132,-10.3452
1986,7,2,1,25,-12.7489
1986,7,2,2,26,-13.1256
1986,7,2,3,10,-10.5016
1986,7,2,4,23,-14.6347
1986,7,2,5,33,-7.9890
1986,7,3,1,17,-5.2250
1986,7,3,2,20,-6.6809
1986,7,3,3,18,-7.0528
1986,7,3,4,15,-0.8083
1986,7,3,5,11,-1.8995
1986,8,1,1,91,1.0094
1986,8,1,2,97,1.3342
1986,8,1,3,110,1.3280
1986,8,1,4,110,0.7408
1986,8,1,5,116,2.0561
1986,8,2,1,23,4.1021
1986,8,2,2,25,6.0003
1986,8,2,3,24,5.0041
1986,8,2,4,21,0.3950
1986,8,2,5,25,5.7726
1986,8,3,1,17,7.5447
1986,8,3,2,14,10.7145
1986,8,3,3,18,8.0164
1986,8,3,4,12,7.3702
1986,8,3,5,18,7.0615
1986,9,1,1,124,-8.7339
1986,9,1,2,71,-8.6698
1986,9,1,3,100,-8.1053
1986,9,1,4,114,-6.9542
1986,9,1,5,113,-6.5448
1986,9,2,1,32,-8.3812
1986,9,2,2,19,-11.7394
1986,9,2,3,27,-5.3614
1986,9,2,4,21,-6.6768
1986,9,2,5,14,-2.9905
1986,9,3,1,7,-3.4951
1986,9,3,2,19,-10.7820
1986,9,3,3,19,-8.5658
1986,9,3,4,18,-4.5982
1986,9,3,5,17,-3.3827
1986,10,1,1,110,-0.1099
1986,10,1,2,103,2.6041
1986,10,1,3,78,7.6917
1986,10,1,4,89,3.2172
1986,10,1,5,137,2.6071
1986,10,2,1,26,6.4241
1986,10,2,2,25,3.4202
1986,10,2,3,22,3.7507
1986,10,2,4,16,1.0447
1986,10,2,5,20,4.5560
1986,10,3,1,16,5.8029
1986,10,3,2,13,5.3245
1986,10,3,3,21,3.9152
1986,10,3,4,18,4.2139
1986,10,3,5,11,9.7810
1986,11,1,1,167,0.9672
1986,11,1,2,90,1.4340
1986,11,1,3,75,-2.5453
1986,11,1,4,82,-0.4622
1986,11,1,5,99,-0.7256
1986,11,2,1,29,-2.6509
1986,11,2,2,23,0.5473
1986,11,2,3,17,0.8281
1986,11,2,4,21,7.7026
1986,11,2,5,20,1.9626
1986,11,3,1,14,0.4403
1986,11,3,2,19,2.1875
1986,11,3,3,13,0.0320
1986,11,3,4,18,3.0937
1986,11,3,5,11,1.5468
1986,12,1,1,110,-4.4711
1986,12,1,2,97,-5.6090
1986,12,1,3,97,-4.0927
1986,12,1,4,56,-2.2077
1986,12,1,5,145,-4.4824
1986,12,2,1,19,-6.1221
1986,12,2,2,27,-2.4559
1986,12,2,3,17,-4.7067
1986,12,2,4,19,-1.2731
1986,12,2,5,26,-5.0448
1986,12,3,1,17,-5.0185
1986,12,3,2,14,-1.8795
1986,12,3,3,14,-3.1698
1986,12,3,4,10,-4.7478
1986,12,3,5,19,-1.2552
1987,1,1,1,100,9.2221
1987,1,1,2,67,11.0988
1987,1,1,3,78,13.8400
1987,1,1,4,115,12.3953
1987,1,1,5,133,11.0505
1987,1,2,1,29,12.3442
1987,1,2,2,11,20.3508
1987,1,2,3,16,20.8811
1987,1,2,4,25,15.9704
1987,1,2,5,22,17.6468
1987,1,3,1,16,13.3304
1987,1,3,2,13,8.8506
1987,1,3,3,13,14.5644
1987,1,3,4,17,10.2591
1987,1,3,5,14,7.6049
1987,2,1,1,72,8.9324
1987,2,1,2,128,9.2795
1987,2,1,3,75,8.8379
1987,2,1,4,127,8.2250
1987,2,1,5,80,11.1833
1987,2,2,1,22,12.3983
1987,2,2,2,21,11.2126
1987,2,2,3,18,9.0967
1987,2,2,4,20,12.5498
1987,2,2,5,21,10.3864
1987,2,3,1,15,-1.8169
1987,2,3,2,12,12.7342
1987,2,3,3,15,5.5633
1987,2,3,4,19,1.7118
1987,2,3,5,16,2.1320
1987,3,1,1,103,4.6964
1987,3,1,2,54,3.6829
1987,3,1,3,78,-0.4574
1987,3,1,4,127,4.2988
1987,3,1,5,116,2.4330
1987,3,2,1,19,-1.2327
1987,3,2,2,19,0.7347
1987,3,2,3,14,3.0029
1987,3,2,4,24,1.2206
1987,3,2,5,25,0.0015
1987,3,3,1,22,0.2163
1987,3,3,2,16,7.2146
1987,3,3,3,18,0.5920
1987,3,3,4,14,2.1258
1987,3,3,5,9,4.3822
1987,4,1,1,164,-0.2981
1987,4,1,2,96,-4.5282
1987,4,1,3,37,-0.6434
1987,4,1,4,84,-1.9774
1987,4,1,5,95,-1.5161
1987,4,2,1,24,0.2274
1987,4,2,2,21,-2.5463
1987,4,2,3,13,-3.7220
1987,4,2,4,17,0.7993
1987,4,2,5,22,-0.4901
1987,4,3,1,13,-3.5648
1987,4,3,2,24,-1.4476
1987,4,3,3,15,-4.6515
1987,4,3,4,12,5.1676
1987,4,3,5,13,-1.0525
1987,5,1,1,142,-0.7454
1987,5,1,2,109,-0.8793
1987,5,1,3,70,0.9031
1987,5,1,4,92,1.6868
1987,5,1,5,47,0.8467
1987,5,2,1,27,3.7033
1987,5,2,2,22,3.4897
1987,5,2,3,22,-0.5218
1987,5,2,4,14,4.0205
1987,5,2,5,19,-3.2359
1987,5,3,1,14,0.2263
1987,5,3,2,8,-1.0287
1987,5,3,3,21,1.6462
1987,5,3,4,18,-1.7470
1987,5,3,5,17,-0.4865
1987,6,1,1,89,0.9963
1987,6,1,2,106,-0.3036
1987,6,1,3,111,1.5218
1987,6,1,4,93,2.6345
1987,6,1,5,64,2.3047
1987,6,2,1,21,-2.0229
1987,6,2,2,16,2.7917
1987,6,2,3,23,0.7465
1987,6,2,4,19,6.8349
1987,6,2,5,18,-2.0491
1987,6,3,1,23,3.8978
1987,6,3,2,10,3.0457
1987,6,3,3,18,4.0588
1987,6,3,4,11,2.5301
1987,6,3,5,18,5.1173
1987,7,1,1,96,1.3550
1987,7,1,2,108,0.7641
1987,7,1,3,119,0.5262
1987,7,1,4,152,2.5136
1987,7,1,5,77,3.6526
1987,7,2,1,25,-1.0601
1987,7,2,2,15,6.6535
1987,7,2,3,33,4.0300
1987,7,2,4,21,5.8837
1987,7,2,5,21,4.1247
1987,7,3,1,19,5.8656
1987,7,3,2,21,3.3824
1987,7,3,3,15,3.9201
1987,7,3,4,25,1.7473
1987,7,3,5,11,1.5816
1987,8,1,1,174,-1.0774
1987,8,1,2,98,1.2962
1987,8,1,3,125,2.6850
1987,8,1,4,87,1.2375
1987,8,1,5,64,0.1335
1987,8,2,1,27,7.6164
1987,8,2,2,23,4.0624
1987,8,2,3,24,4.4871
1987,8,2,4,23,4.9208
1987,8,2,5,21,5.7236
1987,8,3,1,24,0.7960
1987,8,3,2,16,6.1055
1987,8,3,3,18,1.3295
1987,8,3,4,13,-0.0669
1987,8,3,5,16,5.4906
1987,9,1,1,131,-0.9162
1987,9,1,2,106,-1.9072
1987,9,1,3,115,2.1402
1987,9,1,4,80,-1.6771
1987,9,1,5,111,-1.7154
1987,9,2,1,23,-1.3520
1987,9,2,2,17,1.2727
1987,9,2,3,27,-3.1395
1987,9,2,4,9,-1.4899
1987,9,2,5,37,-0.8106
1987,9,3,1,13,-5.2118
1987,9,3,2,22,-4.4534
1987,9,3,3,33,2.1986
1987,9,3,4,9,-1.5855
1987,9,3,5,14,-2.8407
1987,10,1,1,93,-33.7089
1987,10,1,2,62,-32.3566
1987,10,1,3,131,-33.9547
1987,10,1,4,122,-32.8246
1987,10,1,5,128,-32.3725
1987,10,2,1,19,-34.2808
1987,10,2,2,13,-33.9450
1987,10,2,3,19,-29.1510
1987,10,2,4,27,-28.6533
1987,10,2,5,33,-33.5927
1987,10,3,1,17,-27.9458
1987,10,3,2,17,-26.0881
1987,10,3,3,18,-23.5385
1987,10,3,4,20,-15.4319
1987,10,3,5,16,-9.1187
1987,11,1,1,100,-8.0833
1987,11,1,2,72,-6.6925
1987,11,1,3,112,-8.5145
1987,11,1,4,158,-7.4090
1987,11,1,5,92,-10.0437
1987,11,2,1,27,-6.5799
1987,11,2,2,17,-5.4026
1987,11,2,3,19,-7.6337
1987,11,2,4,26,-7.5877
1987,11,2,5,20,-15.3788
1987,11,3,1,16,-7.0594
1987,11,3,2,16,0.1930
1987,11,3,3,10,-7.3225
1987,11,3,4,21,-6.3050
1987,11,3,5,23,-7.9430
1987,12,1,1,150,9.7457
1987,12,1,2,87,7.9388
1987,12,1,3,151,7.1866
1987,12,1,4,96,2.9314
1987,12,1,5,47,1.3386
1987,12,2,1,39,16.8739
1987,12,2,2,16,11.5494
1987,12,2,3,26,11.0995
1987,12,2,4,24,12.2595
1987,12,2,5,11,10.5910
1987,12,3,1,13,8.9895
1987,12,3,2,22,2.7493
1987,12,3,3,13,8.5776
1987,12,3,4,24,6.6213
1987,12,3,5,9,5.7495
1988,1,1,1,108,8.4904
1988,1,1,2,133,6.7795
1988,1,1,3,84,5.9279
1988,1,1,4,71,11.9986
1988,1,1,5,125,4.5881
1988,1,2,1,21,-0.1384
1988,1,2,2,27,-0.2106
1988,1,2,3,20,6.4000
1988,1,2,4,16,5.8639
1988,1,2,5,33,-3.0242
1988,1,3,1,21,9.5288
1988,1,3,2,14,3.9233
1988,1,3,3,18,5.2993
1988,1,3,4,15,0.8730
1988,1,3,5,17,2.6028
1988,2,1,1,141,8.5510
1988,2,1,2,119,7.7583
1988,2,1,3,83,6.6530
1988,2,1,4,58,8.5227
1988,2,1,5,117,8.3809
1988,2,2,1,36,11.2886
1988,2,2,2,28,12.0591
1988,2,2,3,17,6.7168
1988,2,2,4,11,12.5404
1988,2,2,5,23,9.7253
1988,2,3,1,15,4.0501
1988,2,3,2,16,5.9489
1988,2,3,3,16,7.4521
1988,2,3,4,22,0.4481
1988,2,3,5,16,5.8210
1988,3,1,1,139,2.9497
1988,3,1,2,93,8.7129
1988,3,1,3,152,4.9548
1988,3,1,4,67,4.1804
1988,3,1,5,69,5.2968
1988,3,2,1,24,2.5593
1988,3,2,2,24,6.2273
1988,3,2,3,25,2.9087
1988,3,2,4,21,9.0218
1988,3,2,5,13,3.9414
1988,3,3,1,22,-3.0017
1988,3,3,2,15,-1.5261
1988,3,3,3,20,-0.0205
1988,3,3,4,17,6.7925
1988,3,3,5,12,-2.3487
1988,4,1,1,121,2.9564
1988,4,1,2,97,1.4410
1988,4,1,3,80,2.8770
1988,4,1,4,65,0.1213
1988,4,1,5,147,2.4531
1988,4,2,1,31,4.0306
1988,4,2,2,24,-0.5498
1988,4,2,3,23,2.8761
1988,4,2,4,14,-1.8776
1988,4,2,5,23,1.3533
1988,4,3,1,25,1.5538
1988,4,3,2,12,-0.3927
1988,4,3,3,16,-2.1831
1988,4,3,4,18,2.2064
1988,4,3,5,14,0.1101
1988,5,1,1,117,-3.4091
1988,5,1,2,108,-2.5520
1988,5,1,3,90,-1.8655
1988,5,1,4,120,-2.9723
1988,5,1,5,67,-5.8971
1988,5,2,1,25,-1.8052
1988,5,2,2,26,-3.2941
1988,5,2,3,21,-1.1846
1988,5,2,4,23,-2.9552
1988,5,2,5,18,-1.6607
1988,5,3,1,17,4.3014
1988,5,3,2,8,2.5320
1988,5,3,3,15,1.7193
1988,5,3,4,25,-2.2308
1988,5,3,5,21,0.4713
1988,6,1,1,140,8.0790
1988,6,1,2,78,9.1869
1988,6,1,3,116,7.7851
1988,6,1,4,66,9.6699
1988,6,1,5,97,4.9637
1988,6,2,1,23,8.1853
1988,6,2,2,21,2.8426
1988,6,2,3,27,7.9379
1988,6,2,4,12,12.6208
1988,6,2,5,28,8.1445
1988,6,3,1,19,5.1312
1988,6,3,2,14,5.0035
1988,6,3,3,12,9.0444
1988,6,3,4,28,4.6945
1988,6,3,5,13,0.9966
1988,7,1,1,110,-0.9622
1988,7,1,2,113,-3.0285
1988,7,1,3,130,-0.8333
1988,7,1,4,113,-1.7649
1988,7,1,5,134,-0.8309
1988,7,2,1,20,-4.3362
1988,7,2,2,21,0.0494
1988,7,2,3,30,0.0682
1988,7,2,4,28,-4.5969
1988,7,2,5,34,-1.2366
1988,7,3,1,27,-0.7316
1988,7,3,2,21,-2.8872
1988,7,3,3,12,-0.6466
1988,7,3,4,18,-1.0453
1988,7,3,5,22,-3.2766
1988,8,1,1,177,-2.0399
1988,8,1,2,142,-3.1396
1988,8,1,3,70,-3.8458
1988,8,1,4,71,-4.5089
1988,8,1,5,134,0.9646
1988,8,2,1,35,-5.6469
1988,8,2,2,26,-2.3753
1988,8,2,3,25,-3.5570
1988,8,2,4,20,-5.4653
1988,8,2,5,26,-3.9657
1988,8,3,1,12,-1.5846
1988,8,3,2,24,-5.6180
1988,8,3,3,25,-2.6165
1988,8,3,4,16,-4.4360
1988,8,3,5,21,-0.8600
1988,9,1,1,133,2.9173
1988,9,1,2,59,4.3076
1988,9,1,3,130,1.6273
1988,9,1,4,95,1.8596
1988,9,1,5,170,2.8452
1988,9,2,1,42,1.3094
1988,9,2,2,13,2.4399
1988,9,2,3,27,0.1803
1988,9,2,4,23,2.5921
1988,9,2,5,30,0.8611
1988,9,3,1,17,3.4485
1988,9,3,2,23,5.6990
1988,9,3,3,20,2.1852
1988,9,3,4,15,4.1911
1988,9,3,5,20,3.5055
1988,10,1,1,159,-3.5448
1988,10,1,2,70,-1.1846
1988,10,1,3,116,-4.9218
1988,10,1,4,94,0.4747
1988,10,1,5,150,-0.3939
1988,10,2,1,27,-1.5238
1988,10,2,2,21,-0.9280
1988,10,2,3,23,-6.0953
1988,10,2,4,23,-3.8093
1988,10,2,5,30,-2.4241
1988,10,3,1,18,2.7822
1988,10,3,2,20,1.6951
1988,10,3,3,23,-1.0283
1988,10,3,4,21,1.7779
1988,10,3,5,11,5.5332
1988,11,1,1,189,-4.0271
1988,11,1,2,137,-3.4516
1988,11,1,3,105,-4.7439
1988,11,1,4,91,-6.2873
1988,11,1,5,53,-4.2957
1988,11,2,1,34,-2.5742
1988,11,2,2,28,-4.9451
1988,11,2,3,29,-4.8896
1988,11,2,4,24,-3.1459
1988,11,2,5,15,-2.7073
1988,11,3,1,18,-4.4689
1988,11,3,2,21,-0.5277
1988,11,3,3,15,-5.1196
