year,month,rank_ME,rank_Abr_12,nstocks,ret_vw
1983,1,2,4,360,5.1289
1983,1,2,5,425,5.4712
1983,1,3,1,381,4.2142
1983,1,3,2,470,3.7587
1983,1,3,3,465,5.2533
1983,1,3,4,454,3.6943
1983,1,3,5,421,3.8507
1983,2,1,1,807,4.6666
1983,2,1,2,574,5.5838
1983,2,1,3,519,6.4273
1983,2,1,4,554,5.8953
1983,2,1,5,803,6.5434
1983,2,2,1,390,5.2415
1983,2,2,2,373,5.1115
1983,2,2,3,319,4.8932
1983,2,2,4,367,6.3641
1983,2,2,5,429,6.2442
1983,2,3,1,375,2.9169
1983,2,3,2,465,1.8638
1983,2,3,3,470,2.5528
1983,2,3,4,453,3.1173
1983,2,3,5,406,3.1123
1983,3,1,1,836,4.6394
1983,3,1,2,604,5.9278
1983,3,1,3,577,4.9459
1983,3,1,4,592,5.8151
1983,3,1,5,856,5.5670
1983,3,2,1,401,3.7085
1983,3,2,2,389,4.2851
1983,3,2,3,337,3.8173
1983,3,2,4,378,4.4934
1983,3,2,5,461,4.6753
1983,3,3,1,387,3.4127
1983,3,3,2,486,2.9506
1983,3,3,3,480,2.0050
1983,3,3,4,491,3.3258
1983,3,3,5,425,3.6787
1983,4,1,1,880,6.9161
1983,4,1,2,623,7.4614
1983,4,1,3,596,8.1049
1983,4,1,4,617,6.0576
1983,4,1,5,877,8.5332
1983,4,2,1,395,5.4490
1983,4,2,2,373,7.4424
1983,4,2,3,327,5.7384
1983,4,2,4,378,5.6216
1983,4,2,5,457,7.6054
1983,4,3,1,368,7.0201
1983,4,3,2,456,6.6034
1983,4,3,3,459,7.2084
1983,4,3,4,459,6.7252
1983,4,3,5,399,6.9653
1983,5,1,1,917,11.1505
1983,5,1,2,677,10.0212
1983,5,1,3,630,9.7911
1983,5,1,4,646,8.6743
1983,5,1,5,928,9.9876
1983,5,2,1,413,5.8683
1983,5,2,2,414,4.8762
1983,5,2,3,349,5.4720
1983,5,2,4,408,4.9851
1983,5,2,5,481,6.7106
1983,5,3,1,391,1.2956
1983,5,3,2,482,0.1243
1983,5,3,3,484,-0.2931
1983,5,3,4,489,-0.4594
1983,5,3,5,426,1.1729
1983,6,1,1,987,3.6112
1983,6,1,2,721,4.1271
1983,6,1,3,679,4.3782
1983,6,1,4,704,4.6446
1983,6,1,5,1012,4.5995
1983,6,2,1,423,6.5758
1983,6,2,2,427,5.1760
1983,6,2,3,371,4.3765
1983,6,2,4,431,6.2605
1983,6,2,5,492,6.3691
1983,6,3,1,408,4.7881
1983,6,3,2,495,3.1681
1983,6,3,3,493,3.3853
1983,6,3,4,497,4.0048
1983,6,3,5,436,5.0558
1983,7,1,1,985,-2.8021
1983,7,1,2,731,-1.9811
1983,7,1,3,677,-2.7496
1983,7,1,4,709,-1.5394
1983,7,1,5,1003,-2.4959
1983,7,2,1,415,-3.2992
1983,7,2,2,414,-2.1551
1983,7,2,3,365,-1.7112
1983,7,2,4,427,-3.1324
1983,7,2,5,480,-2.8830
1983,7,3,1,388,-4.4398
1983,7,3,2,467,-2.5560
1983,7,3,3,457,-2.9010
1983,7,3,4,475,-2.8577
1983,7,3,5,418,-4.2515
1983,8,1,1,1039,-3.6761
1983,8,1,2,759,-3.1248
1983,8,1,3,715,-3.4135
1983,8,1,4,726,-3.0832
1983,8,1,5,1019,-3.7242
1983,8,2,1,448,-3.1114
1983,8,2,2,427,-3.1932
1983,8,2,3,377,-2.7081
1983,8,2,4,447,-2.9020
1983,8,2,5,483,-3.7787
1983,8,3,1,421,2.1207
1983,8,3,2,495,2.0624
1983,8,3,3,489,0.8097
1983,8,3,4,496,1.5618
1983,8,3,5,427,-1.6385
1983,9,1,1,1116,-1.0091
1983,9,1,2,819,0.3261
1983,9,1,3,767,1.2639
1983,9,1,4,789,1.4535
1983,9,1,5,1062,1.0003
1983,9,2,1,468,2.2120
1983,9,2,2,437,3.4949
1983,9,2,3,399,3.3407
1983,9,2,4,469,2.9214
1983,9,2,5,493,2.4519
1983,9,3,1,430,0.5864
1983,9,3,2,497,1.8782
1983,9,3,3,493,2.7462
1983,9,3,4,508,1.5988
1983,9,3,5,438,1.3769
1983,10,1,1,1106,-7.7914
1983,10,1,2,818,-5.5488
1983,10,1,3,763,-6.4835
1983,10,1,4,776,-5.4221
1983,10,1,5,1053,-6.6097
1983,10,2,1,459,-6.6346
1983,10,2,2,421,-5.0388
1983,10,2,3,392,-4.7483
1983,10,2,4,453,-5.6572
1983,10,2,5,476,-8.3427
1983,10,3,1,393,-3.0521
1983,10,3,2,461,-1.0937
1983,10,3,3,460,-1.0446
1983,10,3,4,475,-0.8419
1983,10,3,5,405,-3.0476
1983,11,1,1,1137,3.6049
1983,11,1,2,862,4.0098
1983,11,1,3,782,3.7400
1983,11,1,4,781,4.1849
1983,11,1,5,1080,5.2744
1983,11,2,1,480,5.3144
1983,11,2,2,442,4.9481
1983,11,2,3,413,4.6823
1983,11,2,4,470,5.1387
1983,11,2,5,493,7.0289
1983,11,3,1,405,3.2475
1983,11,3,2,486,2.7252
1983,11,3,3,489,1.5183
1983,11,3,4,505,1.4502
1983,11,3,5,443,4.1341
1983,12,1,1,1217,-2.6841
1983,12,1,2,941,-0.9008
1983,12,1,3,841,-0.9225
1983,12,1,4,813,-0.7941
1983,12,1,5,1152,-2.3496
1983,12,2,1,495,-1.7733
1983,12,2,2,460,-1.1585
1983,12,2,3,422,-1.2870
1983,12,2,4,482,-1.3608
1983,12,2,5,499,-2.4727
1983,12,3,1,420,-0.2494
1983,12,3,2,493,-1.0629
1983,12,3,3,497,-0.6073
1983,12,3,4,515,-0.8743
1983,12,3,5,444,-1.8484
1984,1,1,1,1233,0.8095
1984,1,1,2,967,-0.0447
1984,1,1,3,855,-0.3921
1984,1,1,4,805,-0.7573
1984,1,1,5,1161,-1.4642
1984,1,2,1,490,-2.4170
1984,1,2,2,450,-2.4475
1984,1,2,3,412,-2.3499
1984,1,2,4,476,-2.9263
1984,1,2,5,483,-4.4373
1984,1,3,1,400,0.3673
1984,1,3,2,473,-0.0465
1984,1,3,3,485,-1.8424
1984,1,3,4,498,-1.1999
1984,1,3,5,424,-2.7545
1984,2,1,1,1250,-7.1105
1984,2,1,2,953,-6.7158
1984,2,1,3,876,-5.9544
1984,2,1,4,805,-5.7500
1984,2,1,5,1186,-7.0512
1984,2,2,1,491,-5.2193
1984,2,2,2,447,-4.7744
1984,2,2,3,422,-4.5468
1984,2,2,4,468,-5.0547
1984,2,2,5,482,-6.1127
1984,2,3,1,408,-3.6661
1984,2,3,2,476,-3.5215
1984,2,3,3,477,-3.1855
1984,2,3,4,492,-3.2937
1984,2,3,5,423,-4.5635
1984,3,1,1,1296,0.2742
1984,3,1,2,1009,1.4559
1984,3,1,3,939,1.2565
1984,3,1,4,873,0.8858
1984,3,1,5,1222,0.2905
1984,3,2,1,506,0.9574
1984,3,2,2,464,0.6451
1984,3,2,3,439,0.9533
1984,3,2,4,480,1.4595
1984,3,2,5,501,0.9205
1984,3,3,1,425,1.8997
1984,3,3,2,495,1.7918
1984,3,3,3,490,2.1101
1984,3,3,4,508,0.8927
1984,3,3,5,445,0.9868
1984,4,1,1,1299,-2.5237
1984,4,1,2,1030,-1.4312
1984,4,1,3,951,-1.2386
1984,4,1,4,899,-0.5043
1984,4,1,5,1231,-2.2920
1984,4,2,1,483,-0.3210
1984,4,2,2,446,-0.3081
1984,4,2,3,430,0.7424
1984,4,2,4,460,0.4658
1984,4,2,5,477,1.2192
1984,4,3,1,393,0.3788
1984,4,3,2,480,0.9553
1984,4,3,3,454,0.3455
1984,4,3,4,473,0.9561
1984,4,3,5,429,0.7189
1984,5,1,1,1370,-6.3275
1984,5,1,2,1064,-4.9442
1984,5,1,3,944,-4.7869
1984,5,1,4,920,-3.8844
1984,5,1,5,1262,-5.0507
1984,5,2,1,496,-6.2920
1984,5,2,2,453,-4.1743
1984,5,2,3,444,-4.7799
1984,5,2,4,466,-4.8666
1984,5,2,5,496,-5.1274
1984,5,3,1,423,-5.5797
1984,5,3,2,493,-4.8167
1984,5,3,3,488,-4.2275
1984,5,3,4,491,-4.6948
1984,5,3,5,450,-4.9518
1984,6,1,1,1443,2.1495
1984,6,1,2,1103,2.4844
1984,6,1,3,990,2.6057
1984,6,1,4,1026,1.8866
1984,6,1,5,1330,2.3674
1984,6,2,1,497,3.3225
1984,6,2,2,470,2.6055
1984,6,2,3,446,3.1544
1984,6,2,4,475,3.6497
1984,6,2,5,526,4.4295
1984,6,3,1,436,2.7526
1984,6,3,2,499,2.5448
1984,6,3,3,498,2.1983
1984,6,3,4,490,2.5997
1984,6,3,5,452,3.4250
1984,7,1,1,1399,-6.4899
1984,7,1,2,1056,-4.4065
1984,7,1,3,955,-4.0316
1984,7,1,4,1007,-3.7598
1984,7,1,5,1280,-4.5943
1984,7,2,1,470,-5.8340
1984,7,2,2,443,-4.7485
1984,7,2,3,418,-4.4442
1984,7,2,4,444,-3.9962
1984,7,2,5,514,-4.9550
1984,7,3,1,400,-2.5780
1984,7,3,2,467,-1.4103
1984,7,3,3,462,-1.6587
1984,7,3,4,450,-1.8075
1984,7,3,5,429,-1.8437
1984,8,1,1,1418,11.2349
1984,8,1,2,1103,9.8930
1984,8,1,3,957,10.3445
1984,8,1,4,1027,9.3473
1984,8,1,5,1281,10.9614
1984,8,2,1,489,13.9512
1984,8,2,2,467,12.2171
1984,8,2,3,425,12.7470
1984,8,2,4,447,11.4450
1984,8,2,5,529,13.0721
1984,8,3,1,420,11.1736
1984,8,3,2,481,11.1422
1984,8,3,3,484,10.8095
1984,8,3,4,473,11.1082
1984,8,3,5,452,11.1108
1984,9,1,1,1512,-1.1670
1984,9,1,2,1189,-0.2678
1984,9,1,3,1016,-0.3151
1984,9,1,4,1069,0.1946
1984,9,1,5,1353,-1.2383
1984,9,2,1,518,-2.3517
1984,9,2,2,479,-0.9216
1984,9,2,3,431,-1.2608
1984,9,2,4,450,-1.0874
1984,9,2,5,549,-1.0591
1984,9,3,1,435,-1.4162
1984,9,3,2,497,-0.3295
1984,9,3,3,489,-0.4328
1984,9,3,4,474,-0.1028
1984,9,3,5,456,-0.2733
1984,10,1,1,1487,-3.7608
1984,10,1,2,1173,-2.6543
1984,10,1,3,990,-2.2984
1984,10,1,4,1030,-2.2828
1984,10,1,5,1336,-2.4680
1984,10,2,1,489,-2.0973
1984,10,2,2,460,-1.6039
1984,10,2,3,401,-0.7431
1984,10,2,4,424,-1.3671
1984,10,2,5,519,-0.7175
1984,10,3,1,400,-0.7801
1984,10,3,2,464,0.4570
1984,10,3,3,462,0.6720
1984,10,3,4,441,0.9810
1984,10,3,5,419,-0.2095
1984,11,1,1,1467,-5.1902
1984,11,1,2,1197,-2.8467
1984,11,1,3,987,-2.8665
1984,11,1,4,1053,-1.9703
1984,11,1,5,1337,-3.6147
1984,11,2,1,487,-3.8628
1984,11,2,2,480,-1.5557
1984,11,2,3,426,-1.2917
1984,11,2,4,449,-0.9961
1984,11,2,5,546,-2.8737
1984,11,3,1,429,-1.5017
1984,11,3,2,479,-1.0157
1984,11,3,3,487,-0.7407
1984,11,3,4,468,-0.5920
1984,11,3,5,447,-1.1916
1984,12,1,1,1531,-0.0556
1984,12,1,2,1248,0.7662
1984,12,1,3,1009,1.4490
1984,12,1,4,1103,1.1261
1984,12,1,5,1393,0.3790
1984,12,2,1,495,1.8819
1984,12,2,2,480,1.6798
1984,12,2,3,433,2.9221
1984,12,2,4,462,2.5652
1984,12,2,5,548,2.5803
1984,12,3,1,429,1.9977
1984,12,3,2,489,1.9764
1984,12,3,3,493,2.0354
1984,12,3,4,483,2.1840
1984,12,3,5,453,2.7204
1985,1,1,1,1519,15.4091
1985,1,1,2,1212,12.6416
1985,1,1,3,981,13.3334
1985,1,1,4,1099,11.8622
1985,1,1,5,1395,14.8222
1985,1,2,1,483,13.4773
1985,1,2,2,473,11.0785
1985,1,2,3,425,10.1450
1985,1,2,4,451,11.1430
1985,1,2,5,538,13.3903
1985,1,3,1,405,9.1129
1985,1,3,2,472,8.0152
1985,1,3,3,468,7.4108
1985,1,3,4,466,7.4864
1985,1,3,5,423,7.6305
1985,2,1,1,1488,3.6240
1985,2,1,2,1190,3.6467
1985,2,1,3,973,2.6486
1985,2,1,4,1079,2.9474
1985,2,1,5,1392,3.9947
1985,2,2,1,464,1.3153
1985,2,2,2,461,1.7291
1985,2,2,3,425,2.0299
1985,2,2,4,430,3.0778
1985,2,2,5,538,2.4994
1985,2,3,1,395,1.2176
1985,2,3,2,480,1.5757
1985,2,3,3,460,1.9773
1985,2,3,4,462,1.4456
1985,2,3,5,426,1.0652
1985,3,1,1,1510,-3.3946
1985,3,1,2,1196,-1.7857
1985,3,1,3,981,-1.2347
1985,3,1,4,1105,-0.4950
1985,3,1,5,1448,-2.4686
1985,3,2,1,466,-2.6364
1985,3,2,2,472,-1.7107
1985,3,2,3,438,-1.1161
1985,3,2,4,447,-2.8172
1985,3,2,5,547,-3.2390
1985,3,3,1,399,0.1426
1985,3,3,2,487,0.4029
1985,3,3,3,479,0.4852
1985,3,3,4,483,0.4320
1985,3,3,5,444,-1.1089
1985,4,1,1,1503,-2.4335
1985,4,1,2,1141,-1.1519
1985,4,1,3,939,-0.8851
1985,4,1,4,1093,-0.8312
1985,4,1,5,1455,-1.7297
1985,4,2,1,439,-2.2537
1985,4,2,2,436,-1.3912
1985,4,2,3,423,-1.2291
1985,4,2,4,431,-1.2922
1985,4,2,5,545,-2.0861
1985,4,3,1,367,-1.3526
1985,4,3,2,445,-0.6775
1985,4,3,3,457,0.3780
1985,4,3,4,460,-0.9606
1985,4,3,5,414,-1.3000
1985,5,1,1,1525,2.4875
1985,5,1,2,1148,2.7489
1985,5,1,3,967,2.8013
1985,5,1,4,1095,2.5496
1985,5,1,5,1467,3.4094
1985,5,2,1,475,3.9332
1985,5,2,2,456,3.1842
1985,5,2,3,436,3.9442
1985,5,2,4,448,3.5089
1985,5,2,5,556,4.1189
1985,5,3,1,382,6.1529
1985,5,3,2,474,6.2274
1985,5,3,3,479,5.4199
1985,5,3,4,492,6.0688
1985,5,3,5,429,6.6489
1985,6,1,1,1590,-0.6041
1985,6,1,2,1204,0.7953
1985,6,1,3,1025,1.4447
1985,6,1,4,1106,0.7384
1985,6,1,5,1502,0.3690
1985,6,2,1,484,0.1744
1985,6,2,2,465,0.6081
1985,6,2,3,434,1.4774
1985,6,2,4,464,1.7571
1985,6,2,5,557,1.0794
1985,6,3,1,386,1.5803
1985,6,3,2,481,2.3703
1985,6,3,3,484,1.3975
1985,6,3,4,494,1.5699
1985,6,3,5,430,2.2773
1985,7,1,1,1512,2.5470
1985,7,1,2,1155,2.4377
1985,7,1,3,979,2.0648
1985,7,1,4,1025,2.5586
1985,7,1,5,1453,2.9755
1985,7,2,1,452,2.7474
1985,7,2,2,445,3.1968
1985,7,2,3,418,1.8117
1985,7,2,4,439,3.0482
1985,7,2,5,531,2.5175
1985,7,3,1,348,-0.1025
1985,7,3,2,439,-0.4430
1985,7,3,3,463,-0.2025
1985,7,3,4,460,-0.0997
1985,7,3,5,405,-0.2908
1985,8,1,1,1490,-1.3057
1985,8,1,2,1152,-0.4144
1985,8,1,3,973,-0.7995
1985,8,1,4,1010,-0.4309
1985,8,1,5,1441,-1.3372
1985,8,2,1,454,-0.3297
1985,8,2,2,445,-0.8731
1985,8,2,3,433,-1.2891
1985,8,2,4,431,-0.7467
1985,8,2,5,538,-1.5428
1985,8,3,1,392,-0.5664
1985,8,3,2,476,-0.3153
1985,8,3,3,478,-0.1231
1985,8,3,4,499,-0.5247
1985,8,3,5,420,-0.5590
1985,9,1,1,1537,-6.2333
1985,9,1,2,1186,-5.0055
1985,9,1,3,1010,-4.9836
1985,9,1,4,1061,-5.1463
1985,9,1,5,1506,-6.7889
1985,9,2,1,469,-6.7234
1985,9,2,2,454,-4.6152
1985,9,2,3,441,-5.1544
1985,9,2,4,441,-5.3758
1985,9,2,5,543,-6.8567
1985,9,3,1,400,-3.9009
1985,9,3,2,479,-3.2519
1985,9,3,3,483,-3.1176
1985,9,3,4,499,-3.3687
1985,9,3,5,426,-3.5829
1985,10,1,1,1507,1.3971
1985,10,1,2,1110,2.5607
1985,10,1,3,973,2.3357
1985,10,1,4,1027,3.3168
1985,10,1,5,1466,3.1152
1985,10,2,1,446,2.7283
1985,10,2,2,426,3.3099
1985,10,2,3,427,3.4675
1985,10,2,4,421,3.4301
1985,10,2,5,520,4.4400
1985,10,3,1,358,4.7120
1985,10,3,2,446,3.5418
1985,10,3,3,446,4.1202
1985,10,3,4,454,4.0240
1985,10,3,5,393,4.8313
1985,11,1,1,1512,6.3357
1985,11,1,2,1100,5.6936
1985,11,1,3,994,5.1599
1985,11,1,4,1007,5.6271
1985,11,1,5,1463,6.8048
1985,11,2,1,466,6.9492
1985,11,2,2,442,7.1031
1985,11,2,3,433,7.2432
1985,11,2,4,436,7.1624
1985,11,2,5,536,8.5506
1985,11,3,1,370,6.5636
1985,11,3,2,476,7.6087
1985,11,3,3,472,7.3877
1985,11,3,4,475,7.1716
1985,11,3,5,411,5.8776
1985,12,1,1,1568,3.6091
1985,12,1,2,1137,4.3476
1985,12,1,3,1039,3.9085
1985,12,1,4,1022,4.7533
1985,12,1,5,1495,4.2597
1985,12,2,1,480,3.9117
1985,12,2,2,452,4.2743
1985,12,2,3,428,4.8361
1985,12,2,4,437,4.7592
1985,12,2,5,552,5.2900
1985,12,3,1,365,4.2297
1985,12,3,2,475,5.0316
1985,12,3,3,479,4.3062
1985,12,3,4,481,4.9625
1985,12,3,5,424,3.4087
1986,1,1,1,1524,2.1540
1986,1,1,2,1079,1.6097
1986,1,1,3,1021,2.4793
1986,1,1,4,1009,2.6758
1986,1,1,5,1478,3.9018
1986,1,2,1,477,1.0903
1986,1,2,2,436,0.2022
1986,1,2,3,421,1.0331
1986,1,2,4,427,0.7513
1986,1,2,5,536,2.4383
1986,1,3,1,354,0.2289
1986,1,3,2,448,1.1552
1986,1,3,3,452,0.6562
1986,1,3,4,458,0.4424
1986,1,3,5,395,-0.2242
1986,2,1,1,1533,5.4128
1986,2,1,2,1080,6.2965
1986,2,1,3,991,6.2591
1986,2,1,4,992,6.6449
1986,2,1,5,1473,6.8241
1986,2,2,1,474,7.3695
1986,2,2,2,420,5.6777
1986,2,2,3,415,6.2102
1986,2,2,4,422,7.9068
1986,2,2,5,531,6.9710
1986,2,3,1,361,7.9853
1986,2,3,2,450,8.6536
1986,2,3,3,452,7.9925
1986,2,3,4,467,6.8755
1986,2,3,5,407,6.9985
1986,3,1,1,1549,4.7053
1986,3,1,2,1105,3.7600
1986,3,1,3,1013,5.2428
1986,3,1,4,988,5.4862
1986,3,1,5,1483,5.2608
1986,3,2,1,479,5.0727
1986,3,2,2,433,5.3140
1986,3,2,3,413,6.4766
1986,3,2,4,441,5.6175
1986,3,2,5,553,4.8325
1986,3,3,1,375,5.4024
1986,3,3,2,456,5.8539
1986,3,3,3,465,6.0033
1986,3,3,4,480,5.2489
1986,3,3,5,417,4.5816
1986,4,1,1,1521,0.4523
1986,4,1,2,1071,1.4624
1986,4,1,3,1006,1.7698
1986,4,1,4,934,2.0836
1986,4,1,5,1459,2.9313
1986,4,2,1,469,0.7895
1986,4,2,2,419,1.0097
1986,4,2,3,398,0.7410
1986,4,2,4,430,1.7087
1986,4,2,5,539,2.8552
1986,4,3,1,362,0.0148
1986,4,3,2,429,-0.5655
1986,4,3,3,444,-0.9300
1986,4,3,4,451,-0.9207
1986,4,3,5,390,-0.0117
1986,5,1,1,1539,3.2849
1986,5,1,2,1091,4.4401
1986,5,1,3,1031,3.8434
1986,5,1,4,940,2.9677
1986,5,1,5,1477,4.2731
1986,5,2,1,487,3.0502
1986,5,2,2,435,3.3449
1986,5,2,3,405,4.2716
1986,5,2,4,437,4.0443
1986,5,2,5,541,4.0480
1986,5,3,1,392,4.6415
1986,5,3,2,444,6.1222
1986,5,3,3,469,5.3306
1986,5,3,4,484,4.7928
1986,5,3,5,414,5.8997
1986,6,1,1,1574,-0.6242
1986,6,1,2,1166,-0.1117
1986,6,1,3,1082,-0.1935
1986,6,1,4,999,0.0528
1986,6,1,5,1524,-0.0587
1986,6,2,1,506,-1.1813
1986,6,2,2,457,-0.0129
1986,6,2,3,418,1.1128
1986,6,2,4,452,1.1312
1986,6,2,5,554,-0.3703
1986,6,3,1,395,0.8730
1986,6,3,2,453,2.3512
1986,6,3,3,483,1.9537
1986,6,3,4,487,2.1765
1986,6,3,5,420,0.6749
1986,7,1,1,1510,-10.0818
1986,7,1,2,1119,-8.8065
1986,7,1,3,1041,-7.3639
1986,7,1,4,938,-7.6264
1986,7,1,5,1459,-9.8689
1986,7,2,1,486,-10.8751
1986,7,2,2,433,-8.2911
1986,7,2,3,403,-7.0520
1986,7,2,4,442,-8.7976
1986,7,2,5,532,-10.6130
1986,7,3,1,363,-5.3839
1986,7,3,2,420,-5.0098
1986,7,3,3,446,-5.4673
1986,7,3,4,455,-4.6236
1986,7,3,5,388,-6.3384
1986,8,1,1,1518,1.4661
1986,8,1,2,1111,1.2027
1986,8,1,3,1033,1.0635
1986,8,1,4,947,1.2350
1986,8,1,5,1450,1.0827
1986,8,2,1,514,4.0185
1986,8,2,2,452,4.0573
1986,8,2,3,425,4.6531
1986,8,2,4,457,4.1696
1986,8,2,5,545,4.5640
1986,8,3,1,384,7.3711
1986,8,3,2,438,7.2618
1986,8,3,3,467,6.9662
1986,8,3,4,473,7.0129
1986,8,3,5,425,6.4830
1986,9,1,1,1600,-6.6655
1986,9,1,2,1160,-5.8342
1986,9,1,3,1099,-5.9354
1986,9,1,4,987,-6.3546
1986,9,1,5,1474,-7.3729
1986,9,2,1,530,-6.0427
1986,9,2,2,477,-5.4356
1986,9,2,3,441,-5.3803
1986,9,2,4,473,-6.8348
1986,9,2,5,554,-7.4669
1986,9,3,1,393,-7.1689
1986,9,3,2,445,-7.0243
1986,9,3,3,484,-7.6017
1986,9,3,4,480,-8.5623
1986,9,3,5,429,-8.2774
1986,10,1,1,1555,2.4264
1986,10,1,2,1120,3.1211
1986,10,1,3,1047,3.0135
1986,10,1,4,938,3.1311
1986,10,1,5,1426,3.2701
1986,10,2,1,508,4.1027
1986,10,2,2,460,4.2546
1986,10,2,3,408,3.3549
1986,10,2,4,443,4.3862
1986,10,2,5,524,5.8979
1986,10,3,1,348,4.8672
1986,10,3,2,413,6.3381
1986,10,3,3,451,5.3161
1986,10,3,4,445,6.0685
1986,10,3,5,404,7.2105
1986,11,1,1,1574,-0.0235
1986,11,1,2,1135,0.2845
1986,11,1,3,1034,-0.6231
1986,11,1,4,931,-0.4765
1986,11,1,5,1449,-1.3740
1986,11,2,1,523,0.2980
1986,11,2,2,476,0.5557
1986,11,2,3,420,0.4427
1986,11,2,4,466,0.2340
1986,11,2,5,539,0.8234
1986,11,3,1,368,2.5376
1986,11,3,2,427,2.3973
1986,11,3,3,470,2.2278
1986,11,3,4,469,2.4988
1986,11,3,5,426,2.9649
1986,12,1,1,1647,-3.3808
1986,12,1,2,1187,-2.7211
1986,12,1,3,1068,-3.1841
1986,12,1,4,1009,-2.0326
1986,12,1,5,1513,-3.0044
1986,12,2,1,529,-2.2288
1986,12,2,2,482,-1.5840
1986,12,2,3,444,-1.9287
1986,12,2,4,467,-2.4820
1986,12,2,5,550,-3.0344
1986,12,3,1,378,-3.9311
1986,12,3,2,433,-1.9166
1986,12,3,3,474,-2.8278
1986,12,3,4,470,-3.0410
1986,12,3,5,431,-2.6814
1987,1,1,1,1621,10.5212
1987,1,1,2,1159,10.9385
1987,1,1,3,1039,11.2926
1987,1,1,4,968,11.1004
1987,1,1,5,1495,12.3578
1987,1,2,1,516,12.6159
1987,1,2,2,461,12.1152
1987,1,2,3,432,10.8921
1987,1,2,4,457,12.3079
1987,1,2,5,536,15.0626
1987,1,3,1,357,13.3805
1987,1,3,2,411,13.3478
1987,1,3,3,458,12.7826
1987,1,3,4,448,13.1391
1987,1,3,5,404,15.6473
1987,2,1,1,1622,9.2709
1987,2,1,2,1145,7.6506
1987,2,1,3,1002,7.7597
1987,2,1,4,935,7.9262
1987,2,1,5,1462,8.9700
1987,2,2,1,510,8.9551
1987,2,2,2,466,7.6557
1987,2,2,3,439,7.5218
1987,2,2,4,447,7.6401
1987,2,2,5,541,9.2938
1987,2,3,1,357,5.5266
1987,2,3,2,420,2.4562
1987,2,3,3,459,4.3121
1987,2,3,4,445,4.2814
1987,2,3,5,399,5.4771
1987,3,1,1,1662,2.1454
1987,3,1,2,1161,2.9872
1987,3,1,3,1015,3.5141
1987,3,1,4,990,2.0316
1987,3,1,5,1530,2.9710
1987,3,2,1,513,1.8455
1987,3,2,2,479,2.0127
1987,3,2,3,441,2.5423
1987,3,2,4,456,1.8940
1987,3,2,5,556,1.9066
1987,3,3,1,373,4.5769
1987,3,3,2,437,3.1769
1987,3,3,3,466,2.8518
1987,3,3,4,460,2.4366
1987,3,3,5,412,2.5125
1987,4,1,1,1633,-2.5751
1987,4,1,2,1157,-2.6913
1987,4,1,3,998,-2.9635
1987,4,1,4,1027,-2.9226
1987,4,1,5,1496,-1.9457
1987,4,2,1,501,-2.3789
1987,4,2,2,470,-3.4415
1987,4,2,3,434,-2.7526
1987,4,2,4,449,-3.2154
1987,4,2,5,534,-1.9060
1987,4,3,1,354,0.5408
1987,4,3,2,420,-1.6939
1987,4,3,3,437,-0.7340
1987,4,3,4,439,-1.1230
1987,4,3,5,390,-0.4768
1987,5,1,1,1649,0.5409
1987,5,1,2,1162,0.5044
1987,5,1,3,988,0.1113
1987,5,1,4,1076,0.0091
1987,5,1,5,1496,-0.0088
1987,5,2,1,519,1.2639
1987,5,2,2,472,0.2479
1987,5,2,3,427,0.1118
1987,5,2,4,473,0.3326
1987,5,2,5,547,0.0718
1987,5,3,1,382,1.3380
1987,5,3,2,436,0.8131
1987,5,3,3,461,0.8045
1987,5,3,4,466,0.4096
1987,5,3,5,420,1.1891
1987,6,1,1,1732,1.8723
1987,6,1,2,1217,2.7012
1987,6,1,3,1047,2.7399
1987,6,1,4,1166,2.7483
1987,6,1,5,1584,1.8812
1987,6,2,1,534,2.4706
1987,6,2,2,482,3.4419
1987,6,2,3,437,3.4389
1987,6,2,4,482,2.9817
1987,6,2,5,550,1.6599
1987,6,3,1,388,3.7992
1987,6,3,2,443,5.5497
1987,6,3,3,468,4.7939
1987,6,3,4,479,5.0869
1987,6,3,5,432,3.8329
1987,7,1,1,1678,2.6276
1987,7,1,2,1180,2.8210
1987,7,1,3,1016,3.4633
1987,7,1,4,1128,3.1302
1987,7,1,5,1525,3.4564
1987,7,2,1,503,4.1612
1987,7,2,2,470,3.7730
1987,7,2,3,416,4.6103
1987,7,2,4,456,4.0206
1987,7,2,5,524,3.4493
1987,7,3,1,354,5.0167
1987,7,3,2,408,5.2109
1987,7,3,3,430,5.0703
1987,7,3,4,445,4.5604
1987,7,3,5,409,4.6791
1987,8,1,1,1702,1.6531
1987,8,1,2,1174,1.5706
1987,8,1,3,1022,2.5527
1987,8,1,4,1145,2.8035
1987,8,1,5,1544,2.2028
1987,8,2,1,516,3.0743
1987,8,2,2,485,3.3381
1987,8,2,3,434,3.1539
1987,8,2,4,451,4.5998
1987,8,2,5,525,4.1658
1987,8,3,1,383,3.1429
1987,8,3,2,435,3.4291
1987,8,3,3,454,3.8726
1987,8,3,4,481,4.0801
1987,8,3,5,427,4.3865
1987,9,1,1,1797,-1.2616
1987,9,1,2,1221,-1.2954
1987,9,1,3,1082,-0.9392
1987,9,1,4,1207,-1.0181
1987,9,1,5,1620,-1.5045
1987,9,2,1,530,-1.2416
1987,9,2,2,480,-1.8253
1987,9,2,3,448,-1.7029
1987,9,2,4,469,-1.4849
