year,month,rank_ME,rank_Resid11_1,nstocks,ret_vw
1967,11,1,1,125,-0.8662
1967,11,1,2,109,1.3663
1967,11,1,3,143,-0.5877
1967,11,1,4,137,0.3661
1967,11,1,5,177,1.0875
1967,11,2,1,66,0.5519
1967,11,2,2,66,0.9893
1967,11,2,3,59,1.1807
1967,11,2,4,77,-0.0160
1967,11,2,5,74,2.5584
1967,11,3,1,117,1.8108
1967,11,3,2,118,0.9273
1967,11,3,3,116,0.4711
1967,11,3,4,108,0.0488
1967,11,3,5,107,0.7966
1967,12,1,1,88,7.8805
1967,12,1,2,112,9.4095
1967,12,1,3,123,9.9071
1967,12,1,4,171,10.2132
1967,12,1,5,199,13.0997
1967,12,2,1,61,6.6286
1967,12,2,2,72,6.7837
1967,12,2,3,70,7.3952
1967,12,2,4,65,5.8287
1967,12,2,5,76,8.6553
1967,12,3,1,130,2.2613
1967,12,3,2,109,2.6788
1967,12,3,3,118,2.2114
1967,12,3,4,102,3.1391
1967,12,3,5,102,2.9294
1968,1,1,1,89,3.4464
1968,1,1,2,98,5.8040
1968,1,1,3,120,3.1916
1968,1,1,4,181,3.4812
1968,1,1,5,194,4.7973
1968,1,2,1,68,-0.9922
1968,1,2,2,57,-0.0693
1968,1,2,3,75,0.0713
1968,1,2,4,77,1.2474
1968,1,2,5,74,0.5926
1968,1,3,1,127,-7.9553
1968,1,3,2,130,-3.2063
1968,1,3,3,110,-3.4586
1968,1,3,4,92,-3.1668
1968,1,3,5,99,-3.2622
1968,2,1,1,107,-7.6816
1968,2,1,2,91,-5.7765
1968,2,1,3,108,-5.7995
1968,2,1,4,168,-5.2358
1968,2,1,5,203,-6.5670
1968,2,2,1,71,-6.7978
1968,2,2,2,79,-4.5576
1968,2,2,3,62,-3.5923
1968,2,2,4,65,-3.7861
1968,2,2,5,73,-4.9469
1968,2,3,1,120,-4.2097
1968,2,3,2,108,-2.9301
1968,2,3,3,124,-3.8730
1968,2,3,4,103,-1.6408
1968,2,3,5,100,-2.5820
1968,3,1,1,128,-1.6284
1968,3,1,2,101,-1.5325
1968,3,1,3,124,-2.2322
1968,3,1,4,130,-0.5421
1968,3,1,5,201,-0.5916
1968,3,2,1,77,-1.4360
1968,3,2,2,73,0.1445
1968,3,2,3,65,-1.2830
1968,3,2,4,73,-0.9180
1968,3,2,5,61,0.2934
1968,3,3,1,110,2.0550
1968,3,3,2,113,0.6027
1968,3,3,3,117,-0.4060
1968,3,3,4,112,-0.3459
1968,3,3,5,99,1.8155
1968,4,1,1,124,13.2650
1968,4,1,2,102,14.7302
1968,4,1,3,129,17.6468
1968,4,1,4,172,15.1357
1968,4,1,5,159,18.9390
1968,4,2,1,65,15.6944
1968,4,2,2,72,13.9703
1968,4,2,3,73,13.1992
1968,4,2,4,69,10.8205
1968,4,2,5,67,13.8515
1968,4,3,1,123,11.5572
1968,4,3,2,110,6.4136
1968,4,3,3,119,7.8412
1968,4,3,4,101,9.2782
1968,4,3,5,100,8.5620
1968,5,1,1,127,9.4114
1968,5,1,2,116,11.8349
1968,5,1,3,115,11.4690
1968,5,1,4,156,14.8453
1968,5,1,5,173,12.7821
1968,5,2,1,69,8.1898
1968,5,2,2,67,7.3355
1968,5,2,3,54,7.1434
1968,5,2,4,78,4.6417
1968,5,2,5,75,7.2911
1968,5,3,1,126,2.3295
1968,5,3,2,109,2.6185
1968,5,3,3,130,1.6325
1968,5,3,4,95,0.7226
1968,5,3,5,94,2.4814
1968,6,1,1,119,0.0095
1968,6,1,2,108,0.7213
1968,6,1,3,109,1.3143
1968,6,1,4,182,1.2881
1968,6,1,5,169,-0.1998
1968,6,2,1,64,-1.1702
1968,6,2,2,65,-0.9263
1968,6,2,3,73,2.9276
1968,6,2,4,68,0.7505
1968,6,2,5,74,1.5745
1968,6,3,1,121,-1.9389
1968,6,3,2,125,1.3878
1968,6,3,3,118,2.7577
1968,6,3,4,98,2.6328
1968,6,3,5,93,-0.1310
1968,7,1,1,122,-5.7016
1968,7,1,2,94,-4.4487
1968,7,1,3,105,-3.1719
1968,7,1,4,179,-3.3623
1968,7,1,5,179,-1.0644
1968,7,2,1,70,-6.4761
1968,7,2,2,63,-4.1161
1968,7,2,3,72,-3.6889
1968,7,2,4,71,-2.8244
1968,7,2,5,74,-0.2397
1968,7,3,1,121,-4.9307
1968,7,3,2,131,-2.4005
1968,7,3,3,109,-1.5497
1968,7,3,4,99,-1.7603
1968,7,3,5,92,-0.0981
1968,8,1,1,115,1.4639
1968,8,1,2,119,3.6481
1968,8,1,3,122,3.6054
1968,8,1,4,145,4.6997
1968,8,1,5,170,6.6693
1968,8,2,1,79,2.3057
1968,8,2,2,64,4.0135
1968,8,2,3,68,3.6804
1968,8,2,4,61,3.3134
1968,8,2,5,75,5.0764
1968,8,3,1,120,1.0565
1968,8,3,2,114,1.4424
1968,8,3,3,114,1.7256
1968,8,3,4,105,0.8953
1968,8,3,5,99,2.2584
1968,9,1,1,117,6.2228
1968,9,1,2,117,7.8793
1968,9,1,3,135,5.3025
1968,9,1,4,145,6.6545
1968,9,1,5,166,9.3360
1968,9,2,1,75,8.5367
1968,9,2,2,65,6.2002
1968,9,2,3,62,5.8913
1968,9,2,4,66,3.8295
1968,9,2,5,78,7.7031
1968,9,3,1,118,5.6279
1968,9,3,2,110,2.6738
1968,9,3,3,110,4.4084
1968,9,3,4,114,4.0231
1968,9,3,5,98,3.1697
1968,10,1,1,133,-1.3772
1968,10,1,2,122,0.3490
1968,10,1,3,122,1.8652
1968,10,1,4,152,1.7619
1968,10,1,5,144,-1.9032
1968,10,2,1,71,-0.1521
1968,10,2,2,75,2.5158
1968,10,2,3,65,2.2659
1968,10,2,4,64,0.8019
1968,10,2,5,72,1.5584
1968,10,3,1,109,1.1091
1968,10,3,2,117,2.1777
1968,10,3,3,110,1.8383
1968,10,3,4,114,-1.8352
1968,10,3,5,101,1.5821
1968,11,1,1,148,8.2029
1968,11,1,2,127,7.2773
1968,11,1,3,124,5.7392
1968,11,1,4,140,6.8648
1968,11,1,5,143,8.2286
1968,11,2,1,79,8.5150
1968,11,2,2,65,7.8698
1968,11,2,3,59,9.7960
1968,11,2,4,65,6.6548
1968,11,2,5,75,8.4088
1968,11,3,1,98,7.0052
1968,11,3,2,117,3.8394
1968,11,3,3,119,6.3007
1968,11,3,4,104,4.7947
1968,11,3,5,109,6.0299
1968,12,1,1,152,1.5771
1968,12,1,2,121,4.3191
1968,12,1,3,124,2.0893
1968,12,1,4,132,3.4039
1968,12,1,5,152,0.3701
1968,12,2,1,79,1.1232
1968,12,2,2,62,0.9092
1968,12,2,3,64,-2.1582
1968,12,2,4,64,-1.1137
1968,12,2,5,75,-2.3055
1968,12,3,1,96,-2.6218
1968,12,3,2,125,-4.1806
1968,12,3,3,110,-2.9384
1968,12,3,4,115,-5.3020
1968,12,3,5,104,-3.7867
1969,1,1,1,184,-0.7227
1969,1,1,2,132,-1.2012
1969,1,1,3,102,0.9560
1969,1,1,4,123,-0.9333
1969,1,1,5,149,-0.7969
1969,1,2,1,65,-1.9278
1969,1,2,2,67,0.4085
1969,1,2,3,65,-0.7367
1969,1,2,4,66,-0.9172
1969,1,2,5,81,-0.4455
1969,1,3,1,100,-0.6331
1969,1,3,2,111,-1.5931
1969,1,3,3,124,-0.5020
1969,1,3,4,121,-0.5662
1969,1,3,5,94,-0.2612
1969,2,1,1,178,-10.0861
1969,2,1,2,110,-8.9890
1969,2,1,3,111,-10.8065
1969,2,1,4,150,-9.7438
1969,2,1,5,133,-9.3466
1969,2,2,1,66,-10.5197
1969,2,2,2,71,-6.8473
1969,2,2,3,65,-8.3464
1969,2,2,4,62,-7.3872
1969,2,2,5,83,-8.1921
1969,2,3,1,107,-3.8828
1969,2,3,2,113,-3.8024
1969,2,3,3,121,-4.9612
1969,2,3,4,111,-5.3590
1969,2,3,5,101,-6.0214
1969,3,1,1,177,0.1389
1969,3,1,2,112,1.8349
1969,3,1,3,105,0.8536
1969,3,1,4,134,1.9882
1969,3,1,5,159,5.1835
1969,3,2,1,74,0.3784
1969,3,2,2,66,0.0096
1969,3,2,3,64,2.6980
1969,3,2,4,71,2.7196
1969,3,2,5,68,6.5983
1969,3,3,1,94,3.7408
1969,3,3,2,116,3.9585
1969,3,3,3,113,1.6148
1969,3,3,4,112,4.7724
1969,3,3,5,115,3.5834
1969,4,1,1,170,-1.5355
1969,4,1,2,121,-0.7630
1969,4,1,3,130,-1.5290
1969,4,1,4,115,-0.0672
1969,4,1,5,146,-1.3267
1969,4,2,1,67,-0.0019
1969,4,2,2,70,-0.4161
1969,4,2,3,67,0.7158
1969,4,2,4,61,2.1069
1969,4,2,5,69,1.0562
1969,4,3,1,97,1.9944
1969,4,3,2,112,1.3696
1969,4,3,3,116,3.7265
1969,4,3,4,113,2.3658
1969,4,3,5,119,1.5354
1969,5,1,1,148,-0.6847
1969,5,1,2,158,1.4036
1969,5,1,3,102,1.5863
1969,5,1,4,125,-0.8113
1969,5,1,5,147,3.8604
1969,5,2,1,75,-0.7658
1969,5,2,2,73,-0.3046
1969,5,2,3,55,-1.0153
1969,5,2,4,68,0.1752
1969,5,2,5,75,1.0489
1969,5,3,1,101,-1.0115
1969,5,3,2,99,-0.0660
1969,5,3,3,120,1.2156
1969,5,3,4,116,0.7315
1969,5,3,5,116,1.3931
1969,6,1,1,168,-14.4193
1969,6,1,2,139,-12.9659
1969,6,1,3,123,-12.1835
1969,6,1,4,119,-12.8146
1969,6,1,5,131,-14.1199
1969,6,2,1,69,-11.1701
1969,6,2,2,70,-10.2926
1969,6,2,3,62,-9.5814
1969,6,2,4,72,-11.4374
1969,6,2,5,73,-12.4854
1969,6,3,1,102,-3.4580
1969,6,3,2,109,-6.7488
1969,6,3,3,110,-4.9970
1969,6,3,4,117,-6.4240
1969,6,3,5,120,-7.6039
1969,7,1,1,174,-11.5539
1969,7,1,2,113,-10.6672
1969,7,1,3,124,-11.6094
1969,7,1,4,154,-11.3442
1969,7,1,5,130,-11.5960
1969,7,2,1,62,-10.9370
1969,7,2,2,75,-9.5023
1969,7,2,3,60,-8.2743
1969,7,2,4,71,-10.2587
1969,7,2,5,73,-6.3384
1969,7,3,1,97,-5.9253
1969,7,3,2,111,-5.8241
1969,7,3,3,115,-5.2308
1969,7,3,4,114,-6.4041
1969,7,3,5,119,-6.4262
1969,8,1,1,166,4.8903
1969,8,1,2,118,2.6423
1969,8,1,3,122,4.6066
1969,8,1,4,173,4.9832
1969,8,1,5,125,5.0112
1969,8,2,1,63,5.3500
1969,8,2,2,69,6.7770
1969,8,2,3,69,4.6424
1969,8,2,4,78,6.9509
1969,8,2,5,67,7.2348
1969,8,3,1,113,5.7090
1969,8,3,2,109,3.3942
1969,8,3,3,117,5.8923
1969,8,3,4,96,3.4564
1969,8,3,5,120,5.6336
1969,9,1,1,157,-2.3663
1969,9,1,2,147,-4.5248
1969,9,1,3,140,-2.5471
1969,9,1,4,139,-1.5107
1969,9,1,5,117,-4.8593
1969,9,2,1,63,-1.1110
1969,9,2,2,78,-1.0593
1969,9,2,3,79,-1.3204
1969,9,2,4,51,-0.5337
1969,9,2,5,80,0.2480
1969,9,3,1,108,-2.7811
1969,9,3,2,102,-3.7343
1969,9,3,3,110,-4.5125
1969,9,3,4,118,-0.9566
1969,9,3,5,118,-2.2388
1969,10,1,1,150,11.9015
1969,10,1,2,135,10.7420
1969,10,1,3,125,8.4449
1969,10,1,4,134,9.7792
1969,10,1,5,150,9.7373
1969,10,2,1,74,6.8416
1969,10,2,2,72,6.1942
1969,10,2,3,58,7.6866
1969,10,2,4,77,8.4361
1969,10,2,5,79,6.5014
1969,10,3,1,107,5.1104
1969,10,3,2,104,5.2924
1969,10,3,3,120,4.7424
1969,10,3,4,108,4.2045
1969,10,3,5,115,5.6746
1969,11,1,1,144,-8.2257
1969,11,1,2,136,-6.7608
1969,11,1,3,135,-7.5604
1969,11,1,4,137,-7.1677
1969,11,1,5,149,-4.9980
1969,11,2,1,72,-5.7558
1969,11,2,2,67,-5.4139
1969,11,2,3,70,-4.2877
1969,11,2,4,64,-4.9720
1969,11,2,5,82,-4.2698
1969,11,3,1,110,-4.3664
1969,11,3,2,106,-3.3535
1969,11,3,3,111,-3.2713
1969,11,3,4,122,-1.5299
1969,11,3,5,106,-2.5655
1969,12,1,1,133,-9.7627
1969,12,1,2,132,-10.8067
1969,12,1,3,151,-7.1336
1969,12,1,4,135,-9.4195
1969,12,1,5,147,-7.8876
1969,12,2,1,84,-6.2165
1969,12,2,2,71,-6.7872
1969,12,2,3,63,-3.8243
1969,12,2,4,70,-7.1305
1969,12,2,5,74,-4.2103
1969,12,3,1,96,-1.2624
1969,12,3,2,113,-2.8077
1969,12,3,3,110,-1.6261
1969,12,3,4,117,-1.5968
1969,12,3,5,116,0.6731
1970,1,1,1,125,-2.1392
1970,1,1,2,136,-3.2683
1970,1,1,3,144,0.0540
1970,1,1,4,155,-1.8699
1970,1,1,5,139,-2.2747
1970,1,2,1,74,-6.1644
1970,1,2,2,66,-6.2376
1970,1,2,3,64,-5.0391
1970,1,2,4,79,-5.5468
1970,1,2,5,74,-7.0459
1970,1,3,1,90,-10.6595
1970,1,3,2,118,-7.6509
1970,1,3,3,123,-7.5414
1970,1,3,4,109,-8.3624
1970,1,3,5,112,-5.2859
1970,2,1,1,166,1.4385
1970,2,1,2,144,3.2241
1970,2,1,3,119,3.6720
1970,2,1,4,153,3.9621
1970,2,1,5,120,1.4979
1970,2,2,1,83,3.0459
1970,2,2,2,67,2.7701
1970,2,2,3,52,2.6963
1970,2,2,4,70,3.6488
1970,2,2,5,86,7.5982
1970,2,3,1,89,3.8558
1970,2,3,2,114,4.2240
1970,2,3,3,117,6.1557
1970,2,3,4,113,8.3534
1970,2,3,5,118,6.3809
1970,3,1,1,181,-2.3779
1970,3,1,2,137,-1.6005
1970,3,1,3,130,-3.4265
1970,3,1,4,143,-2.1840
1970,3,1,5,111,-4.5777
1970,3,2,1,85,-0.8225
1970,3,2,2,60,-0.8706
1970,3,2,3,67,-0.7687
1970,3,2,4,69,-3.2717
1970,3,2,5,77,-1.4207
1970,3,3,1,87,0.0187
1970,3,3,2,114,1.3079
1970,3,3,3,108,0.0617
1970,3,3,4,116,-0.7488
1970,3,3,5,128,-0.8247
1970,4,1,1,169,-15.7597
1970,4,1,2,167,-17.9605
1970,4,1,3,127,-18.0728
1970,4,1,4,137,-17.8293
1970,4,1,5,105,-19.5407
1970,4,2,1,77,-13.7418
1970,4,2,2,74,-15.7648
1970,4,2,3,71,-13.6491
1970,4,2,4,68,-13.9412
1970,4,2,5,67,-17.9121
1970,4,3,1,88,-9.2896
1970,4,3,2,98,-9.3901
1970,4,3,3,116,-8.6118
1970,4,3,4,117,-9.8209
1970,4,3,5,132,-9.8336
1970,5,1,1,163,-7.9973
1970,5,1,2,160,-9.3682
1970,5,1,3,139,-9.7527
1970,5,1,4,144,-9.2182
1970,5,1,5,107,-9.0709
1970,5,2,1,81,-11.7365
1970,5,2,2,73,-10.8585
1970,5,2,3,71,-9.5581
1970,5,2,4,57,-8.3132
1970,5,2,5,75,-9.0514
1970,5,3,1,92,-3.3639
1970,5,3,2,99,-8.6113
1970,5,3,3,109,-5.8820
1970,5,3,4,124,-5.5279
1970,5,3,5,123,-6.6686
1970,6,1,1,213,-11.9267
1970,6,1,2,169,-10.0020
1970,6,1,3,127,-9.0425
1970,6,1,4,109,-8.2026
1970,6,1,5,99,-7.3270
1970,6,2,1,77,-9.0475
1970,6,2,2,67,-7.5249
1970,6,2,3,71,-7.1609
1970,6,2,4,70,-6.3716
1970,6,2,5,68,-6.3461
1970,6,3,1,96,-4.5616
1970,6,3,2,105,-7.4304
1970,6,3,3,105,-5.0480
1970,6,3,4,117,-4.4788
1970,6,3,5,126,-1.7147
1970,7,1,1,183,3.7356
1970,7,1,2,150,5.6633
1970,7,1,3,147,3.0879
1970,7,1,4,135,5.0906
1970,7,1,5,102,5.9061
1970,7,2,1,77,7.9891
1970,7,2,2,65,7.4686
1970,7,2,3,63,6.6053
1970,7,2,4,76,9.7026
1970,7,2,5,73,7.1858
1970,7,3,1,101,8.5976
1970,7,3,2,110,5.8916
1970,7,3,3,112,7.8851
1970,7,3,4,107,7.0177
1970,7,3,5,121,6.6387
1970,8,1,1,162,6.1163
1970,8,1,2,154,7.1043
1970,8,1,3,145,6.8688
1970,8,1,4,149,6.5346
1970,8,1,5,109,6.1729
1970,8,2,1,76,9.5456
1970,8,2,2,65,8.8446
1970,8,2,3,69,6.4751
1970,8,2,4,68,7.2578
1970,8,2,5,75,4.0897
1970,8,3,1,101,6.6538
1970,8,3,2,103,4.2205
1970,8,3,3,103,5.7775
1970,8,3,4,115,5.2460
1970,8,3,5,127,2.3757
1970,9,1,1,201,15.0874
1970,9,1,2,154,16.1907
1970,9,1,3,146,16.3008
1970,9,1,4,125,13.4148
1970,9,1,5,97,14.3068
1970,9,2,1,77,16.3474
1970,9,2,2,71,12.3786
1970,9,2,3,64,7.9001
1970,9,2,4,73,10.8165
1970,9,2,5,71,10.0292
1970,9,3,1,99,5.6396
1970,9,3,2,95,2.2795
1970,9,3,3,113,4.3430
1970,9,3,4,118,3.1715
1970,9,3,5,126,2.0940
1970,10,1,1,175,-10.2201
1970,10,1,2,138,-8.1759
1970,10,1,3,145,-7.5686
1970,10,1,4,131,-6.7420
1970,10,1,5,132,-4.5860
1970,10,2,1,85,-9.3169
1970,10,2,2,62,-4.5551
1970,10,2,3,70,-3.5384
1970,10,2,4,74,-3.7561
1970,10,2,5,68,-2.6516
1970,10,3,1,98,-0.6335
1970,10,3,2,117,-1.4818
1970,10,3,3,115,-1.2899
1970,10,3,4,105,-1.2386
1970,10,3,5,125,-0.6397
1970,11,1,1,170,-0.6195
1970,11,1,2,156,-1.7697
1970,11,1,3,135,-1.0750
1970,11,1,4,128,-1.5898
1970,11,1,5,138,-2.5702
1970,11,2,1,74,4.3660
1970,11,2,2,62,4.8419
1970,11,2,3,77,3.1067
1970,11,2,4,66,3.4888
1970,11,2,5,81,1.7352
1970,11,3,1,102,4.6553
1970,11,3,2,127,5.6691
1970,11,3,3,110,5.3791
1970,11,3,4,115,5.3723
1970,11,3,5,108,6.0388
1970,12,1,1,192,9.1103
1970,12,1,2,126,9.9289
1970,12,1,3,126,7.3157
1970,12,1,4,148,9.0914
1970,12,1,5,137,10.9134
1970,12,2,1,86,10.0721
1970,12,2,2,61,10.6428
1970,12,2,3,69,8.2976
1970,12,2,4,61,8.8129
1970,12,2,5,90,8.6089
1970,12,3,1,100,6.8324
1970,12,3,2,124,5.8201
1970,12,3,3,104,7.2756
1970,12,3,4,122,4.6838
1970,12,3,5,110,5.2484
1971,1,1,1,164,16.6575
1971,1,1,2,149,15.4817
1971,1,1,3,112,18.2929
1971,1,1,4,154,16.9147
1971,1,1,5,158,15.2523
1971,1,2,1,75,7.2444
1971,1,2,2,66,9.3652
1971,1,2,3,74,11.0740
1971,1,2,4,65,11.8067
1971,1,2,5,82,10.3167
1971,1,3,1,112,5.2850
1971,1,3,2,109,5.0154
1971,1,3,3,116,3.2992
1971,1,3,4,112,4.5894
1971,1,3,5,111,4.0656
1971,2,1,1,185,5.5298
1971,2,1,2,156,4.7268
1971,2,1,3,126,4.7724
1971,2,1,4,136,5.4379
1971,2,1,5,134,5.3972
1971,2,2,1,78,1.9557
1971,2,2,2,78,1.4251
1971,2,2,3,70,1.6973
1971,2,2,4,67,4.4077
1971,2,2,5,74,4.0131
1971,2,3,1,116,-1.1626
1971,2,3,2,105,1.6344
1971,2,3,3,119,1.6554
1971,2,3,4,116,1.7966
1971,2,3,5,105,3.8033
1971,3,1,1,169,3.5183
1971,3,1,2,164,3.9715
1971,3,1,3,138,5.8041
1971,3,1,4,162,9.1792
1971,3,1,5,105,6.9147
1971,3,2,1,77,7.7363
1971,3,2,2,71,4.3856
1971,3,2,3,70,6.4848
1971,3,2,4,69,3.9380
1971,3,2,5,77,6.5950
1971,3,3,1,126,4.5651
1971,3,3,2,111,3.9809
1971,3,3,3,117,3.2843
1971,3,3,4,102,2.3855
1971,3,3,5,106,5.1908
1971,4,1,1,135,2.0270
1971,4,1,2,131,3.0113
1971,4,1,3,196,0.6716
1971,4,1,4,156,1.8516
1971,4,1,5,126,2.4852
1971,4,2,1,75,2.1291
1971,4,2,2,68,2.4781
1971,4,2,3,70,2.3811
1971,4,2,4,72,6.0051
1971,4,2,5,78,4.2156
1971,4,3,1,126,1.1357
1971,4,3,2,126,3.3789
1971,4,3,3,101,3.7909
1971,4,3,4,99,6.8634
1971,4,3,5,111,4.4293
1971,5,1,1,130,-7.9746
1971,5,1,2,146,-5.7553
1971,5,1,3,146,-7.2190
1971,5,1,4,167,-7.0313
1971,5,1,5,158,-5.5913
1971,5,2,1,81,-4.7973
1971,5,2,2,68,-4.5387
1971,5,2,3,66,-4.9295
1971,5,2,4,70,-2.5541
1971,5,2,5,81,-5.0247
1971,5,3,1,119,-4.1096
1971,5,3,2,118,-2.5942
1971,5,3,3,113,-3.6391
1971,5,3,4,109,-2.6155
1971,5,3,5,104,-4.5828
1971,6,1,1,151,-3.6137
1971,6,1,2,143,-3.7251
1971,6,1,3,139,-2.5319
1971,6,1,4,178,-2.2345
1971,6,1,5,135,-1.8069
1971,6,2,1,77,-3.1308
1971,6,2,2,71,-2.4194
1971,6,2,3,72,-0.8280
1971,6,2,4,72,-0.6663
1971,6,2,5,71,0.3194
1971,6,3,1,126,-0.0564
1971,6,3,2,104,3.0409
1971,6,3,3,112,-0.1342
1971,6,3,4,115,-0.4585
1971,6,3,5,112,0.9504
1971,7,1,1,158,-7.6595
1971,7,1,2,149,-6.0504
1971,7,1,3,150,-6.1363
1971,7,1,4,174,-5.1455
1971,7,1,5,121,-6.4310
1971,7,2,1,67,-6.9832
1971,7,2,2,81,-3.9758
1971,7,2,3,66,-2.8595
1971,7,2,4,77,-3.6648
1971,7,2,5,70,-4.5585
1971,7,3,1,135,-3.6396
1971,7,3,2,114,-5.3687
1971,7,3,3,102,-4.0454
1971,7,3,4,100,-3.6673
1971,7,3,5,115,-4.2568
1971,8,1,1,153,2.4585
1971,8,1,2,150,4.6383
1971,8,1,3,172,4.0909
1971,8,1,4,139,6.5531
1971,8,1,5,146,5.1909
1971,8,2,1,74,4.4863
1971,8,2,2,64,3.6292
1971,8,2,3,74,4.5358
1971,8,2,4,65,5.8245
1971,8,2,5,76,6.5510
1971,8,3,1,123,2.3065
1971,8,3,2,132,5.2351
1971,8,3,3,104,4.4091
1971,8,3,4,114,2.2904
1971,8,3,5,101,5.5483
1971,9,1,1,153,-2.2623
1971,9,1,2,152,-3.2861
1971,9,1,3,168,-2.5059
1971,9,1,4,142,0.7105
1971,9,1,5,145,2.5836
1971,9,2,1,72,-0.9083
1971,9,2,2,66,-1.5216
1971,9,2,3,73,-2.0406
