year,month,rank_ME,rank_Resid6_6,nstocks,ret_vw
1967,7,2,5,187,7.8280
1967,7,3,1,264,6.6359
1967,7,3,2,348,5.4582
1967,7,3,3,390,5.0228
1967,7,3,4,350,3.4739
1967,7,3,5,298,3.2121
1967,8,1,1,331,0.9063
1967,8,1,2,415,0.3059
1967,8,1,3,472,0.8375
1967,8,1,4,462,-0.4343
1967,8,1,5,353,-0.5257
1967,8,2,1,173,0.7821
1967,8,2,2,215,-0.6694
1967,8,2,3,244,0.2639
1967,8,2,4,239,-0.5077
1967,8,2,5,179,0.3254
1967,8,3,1,282,-0.4814
1967,8,3,2,361,-0.7113
1967,8,3,3,378,-0.7723
1967,8,3,4,348,-0.6987
1967,8,3,5,295,-0.7065
1967,9,1,1,318,7.0503
1967,9,1,2,391,7.5587
1967,9,1,3,463,7.3634
1967,9,1,4,493,8.7100
1967,9,1,5,372,9.4916
1967,9,2,1,177,4.6049
1967,9,2,2,206,4.2058
1967,9,2,3,251,3.1437
1967,9,2,4,244,4.3135
1967,9,2,5,188,5.4766
1967,9,3,1,301,2.8071
1967,9,3,2,375,3.1900
1967,9,3,3,370,3.2455
1967,9,3,4,353,2.9180
1967,9,3,5,290,3.2171
1967,10,1,1,319,-2.6465
1967,10,1,2,372,-0.6887
1967,10,1,3,455,-0.7010
1967,10,1,4,491,-0.4018
1967,10,1,5,367,-1.3413
1967,10,2,1,162,-4.5536
1967,10,2,2,209,-3.8528
1967,10,2,3,244,-2.8142
1967,10,2,4,243,-2.5832
1967,10,2,5,179,-0.4527
1967,10,3,1,292,-3.1719
1967,10,3,2,371,-4.0329
1967,10,3,3,363,-2.4205
1967,10,3,4,342,-3.9847
1967,10,3,5,281,-1.0214
1967,11,1,1,299,-0.8461
1967,11,1,2,360,-0.0520
1967,11,1,3,444,0.7929
1967,11,1,4,497,-0.5531
1967,11,1,5,384,1.2296
1967,11,2,1,163,0.5781
1967,11,2,2,206,1.7556
1967,11,2,3,246,0.8075
1967,11,2,4,247,1.5637
1967,11,2,5,174,1.2181
1967,11,3,1,282,2.2219
1967,11,3,2,369,0.4823
1967,11,3,3,362,0.3697
1967,11,3,4,332,-0.2572
1967,11,3,5,268,0.9118
1967,12,1,1,293,8.5640
1967,12,1,2,363,9.1226
1967,12,1,3,436,9.4197
1967,12,1,4,490,10.3822
1967,12,1,5,390,13.4463
1967,12,2,1,163,7.2597
1967,12,2,2,215,6.5380
1967,12,2,3,240,6.7482
1967,12,2,4,238,6.1362
1967,12,2,5,180,8.2253
1967,12,3,1,283,2.2023
1967,12,3,2,365,2.6570
1967,12,3,3,362,3.7541
1967,12,3,4,332,2.8760
1967,12,3,5,269,2.2781
1968,1,1,1,290,3.8720
1968,1,1,2,356,4.4784
1968,1,1,3,408,4.1520
1968,1,1,4,490,4.1083
1968,1,1,5,387,3.4033
1968,1,2,1,168,-0.6242
1968,1,2,2,217,0.7218
1968,1,2,3,232,-0.3940
1968,1,2,4,240,-0.9678
1968,1,2,5,183,-0.1321
1968,1,3,1,292,-7.3853
1968,1,3,2,360,-3.3198
1968,1,3,3,357,-3.2540
1968,1,3,4,335,-3.3596
1968,1,3,5,257,-3.8377
1968,2,1,1,282,-7.2988
1968,2,1,2,357,-6.1084
1968,2,1,3,403,-5.4742
1968,2,1,4,472,-6.0007
1968,2,1,5,390,-7.9488
1968,2,2,1,168,-5.9476
1968,2,2,2,220,-4.7454
1968,2,2,3,221,-4.0607
1968,2,2,4,233,-3.9884
1968,2,2,5,177,-5.2219
1968,2,3,1,297,-4.2928
1968,2,3,2,350,-3.0679
1968,2,3,3,360,-2.9318
1968,2,3,4,336,-2.5630
1968,2,3,5,254,-2.1912
1968,3,1,1,286,-1.9907
1968,3,1,2,366,-1.4713
1968,3,1,3,417,-1.6718
1968,3,1,4,482,-0.9779
1968,3,1,5,382,-0.6783
1968,3,2,1,179,-1.5224
1968,3,2,2,229,-2.0934
1968,3,2,3,226,-1.2556
1968,3,2,4,224,-1.4721
1968,3,2,5,185,-0.3536
1968,3,3,1,285,0.6095
1968,3,3,2,348,0.5592
1968,3,3,3,370,0.9984
1968,3,3,4,342,0.5470
1968,3,3,5,271,1.3486
1968,4,1,1,277,14.8397
1968,4,1,2,360,15.0177
1968,4,1,3,426,15.1428
1968,4,1,4,486,15.9629
1968,4,1,5,368,17.5785
1968,4,2,1,174,14.3497
1968,4,2,2,225,13.1605
1968,4,2,3,223,12.9711
1968,4,2,4,227,12.0453
1968,4,2,5,184,15.0174
1968,4,3,1,279,10.2528
1968,4,3,2,337,8.0479
1968,4,3,3,372,8.8159
1968,4,3,4,330,9.0693
1968,4,3,5,253,7.6793
1968,5,1,1,282,10.9518
1968,5,1,2,372,11.8527
1968,5,1,3,431,11.3828
1968,5,1,4,472,12.5166
1968,5,1,5,369,12.9730
1968,5,2,1,174,8.3113
1968,5,2,2,233,7.2290
1968,5,2,3,220,5.7451
1968,5,2,4,224,5.6827
1968,5,2,5,198,7.2426
1968,5,3,1,290,2.0212
1968,5,3,2,327,2.1339
1968,5,3,3,369,2.5088
1968,5,3,4,326,2.0060
1968,5,3,5,250,1.0076
1968,6,1,1,296,0.2865
1968,6,1,2,386,0.0152
1968,6,1,3,435,0.8968
1968,6,1,4,455,0.9904
1968,6,1,5,361,0.0477
1968,6,2,1,184,-1.2011
1968,6,2,2,228,0.4878
1968,6,2,3,223,1.9096
1968,6,2,4,220,2.2795
1968,6,2,5,190,-0.1471
1968,6,3,1,277,-0.1615
1968,6,3,2,336,0.0424
1968,6,3,3,359,1.5200
1968,6,3,4,337,1.9587
1968,6,3,5,259,1.2748
1968,7,1,1,295,-5.1163
1968,7,1,2,378,-2.8012
1968,7,1,3,433,-3.0876
1968,7,1,4,437,-3.2928
1968,7,1,5,345,-1.0890
1968,7,2,1,177,-5.7667
1968,7,2,2,215,-4.3613
1968,7,2,3,227,-3.0762
1968,7,2,4,217,-2.2176
1968,7,2,5,177,-1.8906
1968,7,3,1,256,-4.0322
1968,7,3,2,324,-3.5816
1968,7,3,3,354,-2.4887
1968,7,3,4,329,-1.3477
1968,7,3,5,259,0.4137
1968,8,1,1,318,2.8403
1968,8,1,2,387,3.8260
1968,8,1,3,412,4.3206
1968,8,1,4,440,5.2208
1968,8,1,5,332,5.8146
1968,8,2,1,178,1.7980
1968,8,2,2,204,4.1249
1968,8,2,3,229,4.2426
1968,8,2,4,198,3.6088
1968,8,2,5,184,5.1558
1968,8,3,1,251,1.0966
1968,8,3,2,328,1.3335
1968,8,3,3,353,1.8211
1968,8,3,4,333,1.1969
1968,8,3,5,245,2.0564
1968,9,1,1,339,7.0049
1968,9,1,2,405,6.9095
1968,9,1,3,420,7.0741
1968,9,1,4,432,7.3394
1968,9,1,5,336,7.6943
1968,9,2,1,174,7.4269
1968,9,2,2,207,6.4478
1968,9,2,3,220,5.6587
1968,9,2,4,205,5.2128
1968,9,2,5,190,7.5289
1968,9,3,1,254,4.7936
1968,9,3,2,345,4.0232
1968,9,3,3,365,3.9420
1968,9,3,4,346,3.2723
1968,9,3,5,252,4.2532
1968,10,1,1,336,-0.3779
1968,10,1,2,398,0.5696
1968,10,1,3,396,0.0279
1968,10,1,4,414,0.4308
1968,10,1,5,353,0.3538
1968,10,2,1,178,0.2500
1968,10,2,2,213,2.4190
1968,10,2,3,219,2.1458
1968,10,2,4,204,1.5098
1968,10,2,5,181,0.4086
1968,10,3,1,241,2.6038
1968,10,3,2,343,1.4980
1968,10,3,3,372,0.6820
1968,10,3,4,339,0.1245
1968,10,3,5,241,0.5160
1968,11,1,1,340,6.8581
1968,11,1,2,399,8.0176
1968,11,1,3,389,6.8787
1968,11,1,4,396,7.1297
1968,11,1,5,357,7.6887
1968,11,2,1,175,8.5840
1968,11,2,2,211,7.6928
1968,11,2,3,219,7.9659
1968,11,2,4,206,7.6751
1968,11,2,5,179,7.8032
1968,11,3,1,235,5.7386
1968,11,3,2,344,5.0361
1968,11,3,3,375,5.4397
1968,11,3,4,340,6.0514
1968,11,3,5,239,5.5311
1968,12,1,1,332,3.0119
1968,12,1,2,391,3.9399
1968,12,1,3,385,2.4167
1968,12,1,4,402,3.0088
1968,12,1,5,350,1.9002
1968,12,2,1,173,-0.4262
1968,12,2,2,217,-0.2648
1968,12,2,3,223,-1.0307
1968,12,2,4,211,-1.3711
1968,12,2,5,181,-1.9490
1968,12,3,1,248,-3.3301
1968,12,3,2,347,-3.2666
1968,12,3,3,371,-4.2298
1968,12,3,4,353,-4.2659
1968,12,3,5,259,-4.1651
1969,1,1,1,375,-1.0122
1969,1,1,2,408,-0.1751
1969,1,1,3,379,-0.2797
1969,1,1,4,385,-0.7579
1969,1,1,5,348,-0.3218
1969,1,2,1,182,-1.2221
1969,1,2,2,214,-0.7140
1969,1,2,3,234,-0.7919
1969,1,2,4,217,-0.9993
1969,1,2,5,193,-0.8565
1969,1,3,1,249,-1.4002
1969,1,3,2,350,-0.6041
1969,1,3,3,376,-0.7208
1969,1,3,4,362,-0.2163
1969,1,3,5,277,-1.0445
1969,2,1,1,391,-10.9473
1969,2,1,2,425,-10.2209
1969,2,1,3,383,-9.6543
1969,2,1,4,389,-10.1947
1969,2,1,5,350,-9.9588
1969,2,2,1,184,-9.3667
1969,2,2,2,218,-7.6694
1969,2,2,3,242,-7.8145
1969,2,2,4,225,-7.3497
1969,2,2,5,188,-7.9380
1969,2,3,1,258,-4.6751
1969,2,3,2,358,-4.2726
1969,2,3,3,379,-4.9530
1969,2,3,4,365,-4.7277
1969,2,3,5,286,-4.7942
1969,3,1,1,394,0.6382
1969,3,1,2,438,1.6826
1969,3,1,3,392,1.8246
1969,3,1,4,394,2.8860
1969,3,1,5,339,4.2034
1969,3,2,1,188,0.4257
1969,3,2,2,217,1.6279
1969,3,2,3,243,1.8862
1969,3,2,4,230,3.4813
1969,3,2,5,181,3.5945
1969,3,3,1,257,3.6929
1969,3,3,2,348,3.3417
1969,3,3,3,368,2.6519
1969,3,3,4,371,2.9327
1969,3,3,5,293,3.7909
1969,4,1,1,408,-1.6702
1969,4,1,2,455,-0.4463
1969,4,1,3,411,0.2265
1969,4,1,4,397,-0.3327
1969,4,1,5,328,-1.1838
1969,4,2,1,185,0.4167
1969,4,2,2,213,0.3725
1969,4,2,3,243,1.4364
1969,4,2,4,233,0.4837
1969,4,2,5,189,1.7270
1969,4,3,1,253,2.0574
1969,4,3,2,352,2.4015
1969,4,3,3,371,2.2579
1969,4,3,4,361,2.1532
1969,4,3,5,286,2.1385
1969,5,1,1,412,-0.4189
1969,5,1,2,458,0.9170
1969,5,1,3,429,1.0593
1969,5,1,4,407,1.3815
1969,5,1,5,308,1.9879
1969,5,2,1,184,-0.2007
1969,5,2,2,220,-0.9142
1969,5,2,3,240,0.4009
1969,5,2,4,233,0.7499
1969,5,2,5,186,1.3569
1969,5,3,1,249,-0.4147
1969,5,3,2,345,0.9823
1969,5,3,3,368,0.6285
1969,5,3,4,363,0.7606
1969,5,3,5,277,0.3188
1969,6,1,1,418,-13.2691
1969,6,1,2,456,-13.2376
1969,6,1,3,432,-13.1694
1969,6,1,4,396,-13.0905
1969,6,1,5,310,-14.4068
1969,6,2,1,187,-11.4986
1969,6,2,2,219,-10.6581
1969,6,2,3,233,-10.2792
1969,6,2,4,241,-10.9121
1969,6,2,5,185,-11.4123
1969,6,3,1,246,-4.0671
1969,6,3,2,343,-6.3682
1969,6,3,3,365,-5.2618
1969,6,3,4,359,-6.1809
1969,6,3,5,279,-7.8795
1969,7,1,1,388,-11.5801
1969,7,1,2,449,-11.0287
1969,7,1,3,430,-10.8687
1969,7,1,4,424,-10.4899
1969,7,1,5,347,-11.2621
1969,7,2,1,194,-10.4299
1969,7,2,2,216,-9.5623
1969,7,2,3,233,-9.5650
1969,7,2,4,239,-8.5779
1969,7,2,5,186,-7.6447
1969,7,3,1,263,-6.2035
1969,7,3,2,352,-6.0730
1969,7,3,3,366,-5.5413
1969,7,3,4,363,-5.5897
1969,7,3,5,279,-6.2906
1969,8,1,1,377,3.8587
1969,8,1,2,449,4.4626
1969,8,1,3,452,4.0946
1969,8,1,4,439,4.0124
1969,8,1,5,354,4.4921
1969,8,2,1,187,5.8394
1969,8,2,2,230,6.3938
1969,8,2,3,226,6.0006
1969,8,2,4,241,5.9967
1969,8,2,5,190,6.7780
1969,8,3,1,281,5.1686
1969,8,3,2,353,4.4977
1969,8,3,3,370,4.5101
1969,8,3,4,368,4.2883
1969,8,3,5,284,4.9745
1969,9,1,1,377,-2.9695
1969,9,1,2,452,-3.7120
1969,9,1,3,458,-3.5024
1969,9,1,4,459,-0.8730
1969,9,1,5,357,-3.3554
1969,9,2,1,188,-0.9747
1969,9,2,2,235,-0.1303
1969,9,2,3,233,-0.7627
1969,9,2,4,222,-1.1109
1969,9,2,5,186,-0.3103
1969,9,3,1,288,-2.5241
1969,9,3,2,359,-4.1229
1969,9,3,3,400,-2.5307
1969,9,3,4,372,-3.0353
1969,9,3,5,289,-1.3916
1969,10,1,1,358,10.0794
1969,10,1,2,440,10.1311
1969,10,1,3,471,9.8261
1969,10,1,4,460,9.1011
1969,10,1,5,360,10.8612
1969,10,2,1,186,6.9402
1969,10,2,2,237,6.9904
1969,10,2,3,245,7.3997
1969,10,2,4,222,8.8401
1969,10,2,5,185,6.5390
1969,10,3,1,279,5.6983
1969,10,3,2,350,4.4492
1969,10,3,3,402,5.3401
1969,10,3,4,360,4.3620
1969,10,3,5,285,5.3432
1969,11,1,1,356,-7.2672
1969,11,1,2,437,-7.5424
1969,11,1,3,473,-6.8354
1969,11,1,4,456,-6.5597
1969,11,1,5,351,-6.1713
1969,11,2,1,171,-5.4841
1969,11,2,2,233,-4.8384
1969,11,2,3,243,-5.1210
1969,11,2,4,229,-4.7898
1969,11,2,5,184,-4.0739
1969,11,3,1,269,-4.3142
1969,11,3,2,359,-3.9852
1969,11,3,3,391,-3.1513
1969,11,3,4,359,-1.7182
1969,11,3,5,283,-2.7182
1969,12,1,1,357,-9.4999
1969,12,1,2,455,-8.8146
1969,12,1,3,475,-7.8494
1969,12,1,4,459,-8.0906
1969,12,1,5,348,-6.6424
1969,12,2,1,178,-6.2613
1969,12,2,2,245,-4.8246
1969,12,2,3,238,-5.8599
1969,12,2,4,233,-5.3944
1969,12,2,5,185,-4.6172
1969,12,3,1,271,-1.8667
1969,12,3,2,355,-1.6073
1969,12,3,3,393,-1.9206
1969,12,3,4,359,-1.4604
1969,12,3,5,280,-0.9348
1970,1,1,1,373,-2.0990
1970,1,1,2,469,-2.4023
1970,1,1,3,474,-1.5350
1970,1,1,4,454,-2.5199
1970,1,1,5,340,-3.0518
1970,1,2,1,176,-6.3663
1970,1,2,2,248,-5.3234
1970,1,2,3,242,-5.6569
1970,1,2,4,233,-6.2676
1970,1,2,5,193,-6.6487
1970,1,3,1,273,-8.4921
1970,1,3,2,349,-7.9712
1970,1,3,3,396,-7.5764
1970,1,3,4,358,-7.0476
1970,1,3,5,284,-7.1136
1970,2,1,1,398,2.3224
1970,2,1,2,481,2.4700
1970,2,1,3,475,3.3592
1970,2,1,4,440,3.4251
1970,2,1,5,316,3.2217
1970,2,2,1,179,2.8508
1970,2,2,2,249,3.2729
1970,2,2,3,236,4.2772
1970,2,2,4,234,4.5568
1970,2,2,5,202,4.8920
1970,2,3,1,261,5.6695
1970,2,3,2,352,5.1687
1970,2,3,3,381,6.6922
1970,2,3,4,365,6.5701
1970,2,3,5,298,6.2016
1970,3,1,1,417,-1.7659
1970,3,1,2,488,-1.7022
1970,3,1,3,477,-2.9907
1970,3,1,4,418,-3.5277
1970,3,1,5,315,-3.2624
1970,3,2,1,192,-1.0098
1970,3,2,2,246,-0.3112
1970,3,2,3,240,-1.9002
1970,3,2,4,237,-1.6844
1970,3,2,5,210,-2.2930
1970,3,3,1,265,-0.0837
1970,3,3,2,347,0.7495
1970,3,3,3,385,0.0222
1970,3,3,4,382,0.0744
1970,3,3,5,298,-1.2160
1970,4,1,1,422,-16.9469
1970,4,1,2,497,-17.2032
1970,4,1,3,475,-17.4518
1970,4,1,4,411,-17.3858
1970,4,1,5,292,-18.3433
1970,4,2,1,193,-15.9630
1970,4,2,2,247,-13.9607
1970,4,2,3,231,-14.2457
1970,4,2,4,234,-13.3471
1970,4,2,5,206,-16.4184
1970,4,3,1,257,-9.2583
1970,4,3,2,344,-9.0683
1970,4,3,3,385,-9.3036
1970,4,3,4,362,-9.5799
1970,4,3,5,298,-10.0734
1970,5,1,1,404,-7.6606
1970,5,1,2,493,-9.4898
1970,5,1,3,464,-9.2243
1970,5,1,4,408,-10.2410
1970,5,1,5,278,-9.5209
1970,5,2,1,198,-10.5501
1970,5,2,2,250,-10.0812
1970,5,2,3,230,-9.1810
1970,5,2,4,229,-9.2969
1970,5,2,5,196,-8.7466
1970,5,3,1,242,-3.7088
1970,5,3,2,339,-5.9947
1970,5,3,3,372,-6.6541
1970,5,3,4,365,-6.2334
1970,5,3,5,301,-7.1280
1970,6,1,1,440,-10.5541
1970,6,1,2,490,-8.5255
1970,6,1,3,449,-8.8923
1970,6,1,4,420,-9.0904
1970,6,1,5,271,-8.2351
1970,6,2,1,203,-6.9062
1970,6,2,2,239,-7.9863
1970,6,2,3,237,-7.3123
1970,6,2,4,235,-6.4953
1970,6,2,5,206,-6.6699
1970,6,3,1,255,-6.2665
1970,6,3,2,339,-5.2892
1970,6,3,3,371,-4.1526
1970,6,3,4,364,-4.9118
1970,6,3,5,300,-2.9008
1970,7,1,1,461,3.3267
1970,7,1,2,485,3.7709
1970,7,1,3,456,4.2423
1970,7,1,4,426,4.9637
1970,7,1,5,291,4.8741
1970,7,2,1,201,7.8991
1970,7,2,2,233,8.2729
1970,7,2,3,238,8.6711
1970,7,2,4,233,6.7353
1970,7,2,5,200,6.8573
1970,7,3,1,253,8.8552
1970,7,3,2,334,8.1999
1970,7,3,3,364,7.1099
1970,7,3,4,362,7.0600
1970,7,3,5,295,5.8462
1970,8,1,1,437,5.9492
1970,8,1,2,456,6.1887
1970,8,1,3,467,6.1313
1970,8,1,4,434,6.3778
1970,8,1,5,323,5.7335
1970,8,2,1,195,8.9119
1970,8,2,2,239,7.7306
1970,8,2,3,234,6.9644
1970,8,2,4,245,5.3937
1970,8,2,5,197,5.3361
1970,8,3,1,259,6.0698
1970,8,3,2,323,6.1290
1970,8,3,3,376,4.6664
1970,8,3,4,358,4.2767
1970,8,3,5,293,3.0594
1970,9,1,1,410,15.8286
1970,9,1,2,475,14.5960
1970,9,1,3,487,14.0822
1970,9,1,4,440,12.6493
1970,9,1,5,337,14.2177
1970,9,2,1,198,14.0526
1970,9,2,2,252,11.7765
1970,9,2,3,237,10.3095
1970,9,2,4,247,8.6884
1970,9,2,5,191,9.8409
1970,9,3,1,283,3.9195
1970,9,3,2,331,4.4657
1970,9,3,3,391,3.4310
1970,9,3,4,358,2.7072
1970,9,3,5,306,3.6635
1970,10,1,1,398,-9.9825
1970,10,1,2,483,-8.4318
1970,10,1,3,506,-7.3874
1970,10,1,4,455,-7.0516
1970,10,1,5,361,-4.9275
1970,10,2,1,214,-6.6853
1970,10,2,2,254,-6.0014
1970,10,2,3,241,-4.5382
1970,10,2,4,261,-4.5312
1970,10,2,5,200,-3.3296
1970,10,3,1,307,-1.1740
1970,10,3,2,359,-0.9326
1970,10,3,3,395,-0.4584
1970,10,3,4,361,-1.6079
1970,10,3,5,318,-1.1129
1970,11,1,1,407,-0.3989
1970,11,1,2,470,-1.6654
1970,11,1,3,508,-1.7054
1970,11,1,4,473,-1.0744
1970,11,1,5,370,-1.4205
1970,11,2,1,208,3.3945
1970,11,2,2,260,3.8697
1970,11,2,3,249,3.6545
1970,11,2,4,269,2.5829
1970,11,2,5,209,3.4629
1970,11,3,1,314,5.1707
1970,11,3,2,368,5.2507
1970,11,3,3,411,5.2383
1970,11,3,4,354,6.4636
1970,11,3,5,327,5.2271
1970,12,1,1,367,10.6258
1970,12,1,2,451,9.4408
1970,12,1,3,496,8.9251
1970,12,1,4,496,8.4331
1970,12,1,5,379,9.2670
1970,12,2,1,207,10.0339
1970,12,2,2,261,8.9104
1970,12,2,3,246,7.7960
1970,12,2,4,260,8.0461
1970,12,2,5,213,8.0349
1970,12,3,1,305,7.0141
1970,12,3,2,358,6.5453
1970,12,3,3,402,5.1774
1970,12,3,4,359,5.5928
1970,12,3,5,313,5.2980
1971,1,1,1,392,15.2493
1971,1,1,2,452,16.5034
1971,1,1,3,495,16.8615
1971,1,1,4,486,15.3845
1971,1,1,5,370,14.0508
1971,1,2,1,192,8.8292
1971,1,2,2,250,10.2113
1971,1,2,3,255,10.4207
1971,1,2,4,247,10.8470
1971,1,2,5,200,10.6603
1971,1,3,1,284,5.5177
1971,1,3,2,343,4.3469
1971,1,3,3,388,4.9364
1971,1,3,4,358,4.9441
1971,1,3,5,307,3.4078
1971,2,1,1,407,4.7820
1971,2,1,2,489,4.8856
1971,2,1,3,503,5.5253
1971,2,1,4,468,5.5926
1971,2,1,5,326,4.0774
1971,2,2,1,185,2.6569
1971,2,2,2,243,2.0440
1971,2,2,3,258,2.2690
1971,2,2,4,251,2.9651
1971,2,2,5,198,2.8446
1971,2,3,1,289,-0.5563
1971,2,3,2,348,0.8942
1971,2,3,3,390,1.8846
1971,2,3,4,351,1.3572
1971,2,3,5,313,3.6265
1971,3,1,1,406,4.7715
1971,3,1,2,489,5.4832
1971,3,1,3,494,5.3905
1971,3,1,4,459,6.5483
1971,3,1,5,312,6.4393
1971,3,2,1,191,5.8070
1971,3,2,2,234,5.6600
1971,3,2,3,237,5.4950
1971,3,2,4,255,5.3817
1971,3,2,5,195,5.7744
1971,3,3,1,282,3.4415
1971,3,3,2,357,4.2654
1971,3,3,3,393,4.1289
1971,3,3,4,342,3.6298
1971,3,3,5,288,3.9594
1971,4,1,1,409,1.0703
1971,4,1,2,494,2.5624
1971,4,1,3,507,1.9211
1971,4,1,4,497,1.4375
1971,4,1,5,328,2.4732
1971,4,2,1,197,2.1128
1971,4,2,2,230,3.9740
1971,4,2,3,243,3.8074
1971,4,2,4,249,4.7222
1971,4,2,5,205,3.9395
1971,4,3,1,292,2.7886
1971,4,3,2,374,3.0477
1971,4,3,3,404,4.0224
1971,4,3,4,343,5.1697
1971,4,3,5,292,4.0428
1971,5,1,1,428,-8.5253
1971,5,1,2,503,-7.3181
1971,5,1,3,495,-6.5503
1971,5,1,4,506,-5.8522
1971,5,1,5,345,-5.6915
1971,5,2,1,204,-4.6637
1971,5,2,2,246,-3.7465
1971,5,2,3,248,-4.0247
1971,5,2,4,247,-4.2862
1971,5,2,5,214,-4.4619
1971,5,3,1,287,-3.7032
1971,5,3,2,376,-3.2391
1971,5,3,3,389,-3.0871
1971,5,3,4,351,-3.4492
1971,5,3,5,299,-4.2538
1971,6,1,1,425,-3.4177
1971,6,1,2,484,-3.2351
1971,6,1,3,489,-2.8929
1971,6,1,4,498,-2.5075
1971,6,1,5,347,-2.0753
1971,6,2,1,203,-2.1335
1971,6,2,2,245,-1.5774
1971,6,2,3,243,-0.9602
1971,6,2,4,256,-0.0188
1971,6,2,5,215,0.0960
1971,6,3,1,295,0.0475
1971,6,3,2,379,0.6702
1971,6,3,3,392,0.8397
1971,6,3,4,347,1.1211
1971,6,3,5,306,0.0966
1971,7,1,1,407,-7.5802
1971,7,1,2,459,-5.7004
1971,7,1,3,485,-5.6075
1971,7,1,4,491,-5.6661
1971,7,1,5,345,-6.1560
1971,7,2,1,211,-4.8208
1971,7,2,2,250,-4.3509
1971,7,2,3,254,-4.6801
1971,7,2,4,260,-4.1281
1971,7,2,5,196,-4.5948
1971,7,3,1,297,-3.5690
1971,7,3,2,374,-4.1023
1971,7,3,3,374,-3.3643
1971,7,3,4,329,-3.9100
1971,7,3,5,292,-5.5069
1971,8,1,1,357,3.7922
1971,8,1,2,445,3.4922
1971,8,1,3,479,4.4130
1971,8,1,4,504,4.5090
1971,8,1,5,380,5.8282
1971,8,2,1,214,4.8642
1971,8,2,2,249,4.5860
1971,8,2,3,255,5.3626
1971,8,2,4,251,4.6800
1971,8,2,5,188,6.0001
1971,8,3,1,309,3.5685
1971,8,3,2,359,3.0487
1971,8,3,3,377,3.5375
1971,8,3,4,330,3.4793
1971,8,3,5,269,6.4713
1971,9,1,1,350,-2.0559
1971,9,1,2,433,-1.0148
1971,9,1,3,479,-1.5189
1971,9,1,4,515,-0.2215
1971,9,1,5,377,0.7240
1971,9,2,1,207,-0.7520
1971,9,2,2,247,-1.7083
1971,9,2,3,251,-1.1857
