year,month,rank_ME,rank_Resid11_12,nstocks,ret_vw
1967,10,3,5,340,-0.1859
1967,11,1,1,454,-0.4401
1967,11,1,2,560,0.0012
1967,11,1,3,570,0.3539
1967,11,1,4,540,0.4601
1967,11,1,5,408,0.3310
1967,11,2,1,217,1.3825
1967,11,2,2,288,0.9753
1967,11,2,3,281,1.0344
1967,11,2,4,289,1.5697
1967,11,2,5,228,1.9848
1967,11,3,1,316,0.0227
1967,11,3,2,447,0.4905
1967,11,3,3,479,0.9625
1967,11,3,4,476,0.9495
1967,11,3,5,353,1.2018
1967,12,1,1,456,8.6597
1967,12,1,2,578,10.3315
1967,12,1,3,585,10.4437
1967,12,1,4,568,10.7159
1967,12,1,5,441,12.9849
1967,12,2,1,227,6.2540
1967,12,2,2,301,7.0884
1967,12,2,3,297,6.5814
1967,12,2,4,302,6.3747
1967,12,2,5,240,7.6840
1967,12,3,1,336,2.0358
1967,12,3,2,466,2.5527
1967,12,3,3,496,2.7522
1967,12,3,4,489,2.9742
1967,12,3,5,369,2.8530
1968,1,1,1,435,3.8149
1968,1,1,2,566,4.8409
1968,1,1,3,568,2.7079
1968,1,1,4,576,3.0612
1968,1,1,5,436,3.2845
1968,1,2,1,229,-1.4202
1968,1,2,2,289,0.8129
1968,1,2,3,303,-0.0408
1968,1,2,4,300,0.4421
1968,1,2,5,240,-1.6611
1968,1,3,1,334,-6.6060
1968,1,3,2,464,-4.3979
1968,1,3,3,496,-3.0133
1968,1,3,4,475,-3.4600
1968,1,3,5,366,-3.3047
1968,2,1,1,423,-6.3600
1968,2,1,2,543,-6.6179
1968,2,1,3,568,-6.4018
1968,2,1,4,569,-6.7277
1968,2,1,5,423,-8.7332
1968,2,2,1,225,-5.5321
1968,2,2,2,285,-3.5891
1968,2,2,3,298,-4.2194
1968,2,2,4,289,-4.4022
1968,2,2,5,236,-5.9717
1968,2,3,1,328,-3.2109
1968,2,3,2,463,-2.9914
1968,2,3,3,489,-2.8522
1968,2,3,4,469,-3.2999
1968,2,3,5,347,-2.5204
1968,3,1,1,414,-1.1202
1968,3,1,2,526,-1.5053
1968,3,1,3,565,-1.2825
1968,3,1,4,558,-1.0737
1968,3,1,5,437,-0.7043
1968,3,2,1,227,-1.8084
1968,3,2,2,283,-1.4613
1968,3,2,3,310,-1.5687
1968,3,2,4,289,-1.4857
1968,3,2,5,232,-0.0860
1968,3,3,1,329,1.0696
1968,3,3,2,459,0.5026
1968,3,3,3,475,-0.0892
1968,3,3,4,457,0.6133
1968,3,3,5,328,1.6973
1968,4,1,1,394,15.2638
1968,4,1,2,517,16.0016
1968,4,1,3,544,16.9093
1968,4,1,4,562,15.6529
1968,4,1,5,435,17.6674
1968,4,2,1,224,14.0649
1968,4,2,2,282,13.0077
1968,4,2,3,305,12.3315
1968,4,2,4,299,12.3218
1968,4,2,5,229,15.5595
1968,4,3,1,328,10.2328
1968,4,3,2,450,7.9145
1968,4,3,3,468,7.4489
1968,4,3,4,445,8.6785
1968,4,3,5,335,8.8719
1968,5,1,1,380,10.5506
1968,5,1,2,515,11.5239
1968,5,1,3,546,11.5700
1968,5,1,4,568,13.2686
1968,5,1,5,434,12.1187
1968,5,2,1,222,6.3288
1968,5,2,2,283,7.1301
1968,5,2,3,303,6.2117
1968,5,2,4,300,6.8446
1968,5,2,5,234,8.6880
1968,5,3,1,332,2.4212
1968,5,3,2,455,1.4132
1968,5,3,3,461,1.2133
1968,5,3,4,443,2.3069
1968,5,3,5,327,2.3013
1968,6,1,1,378,0.8233
1968,6,1,2,507,0.3271
1968,6,1,3,539,1.1698
1968,6,1,4,572,0.7264
1968,6,1,5,446,-0.8891
1968,6,2,1,211,-1.0407
1968,6,2,2,285,0.8772
1968,6,2,3,312,1.3268
1968,6,2,4,301,1.4529
1968,6,2,5,234,0.2461
1968,6,3,1,330,-0.9830
1968,6,3,2,451,1.8363
1968,6,3,3,460,2.5157
1968,6,3,4,428,1.4975
1968,6,3,5,317,0.5625
1968,7,1,1,372,-3.1334
1968,7,1,2,499,-3.3726
1968,7,1,3,537,-3.2818
1968,7,1,4,556,-2.9178
1968,7,1,5,441,-3.0832
1968,7,2,1,224,-5.6880
1968,7,2,2,285,-4.3479
1968,7,2,3,306,-3.0530
1968,7,2,4,304,-2.2221
1968,7,2,5,241,-2.3094
1968,7,3,1,339,-4.5743
1968,7,3,2,448,-2.0362
1968,7,3,3,453,-1.2586
1968,7,3,4,420,-1.5152
1968,7,3,5,309,-1.0572
1968,8,1,1,357,3.2747
1968,8,1,2,496,4.0496
1968,8,1,3,525,3.9028
1968,8,1,4,548,4.6170
1968,8,1,5,442,5.2824
1968,8,2,1,223,3.1733
1968,8,2,2,283,3.8988
1968,8,2,3,304,3.5303
1968,8,2,4,296,3.3236
1968,8,2,5,239,5.5470
1968,8,3,1,338,1.8240
1968,8,3,2,450,1.5745
1968,8,3,3,456,1.4113
1968,8,3,4,421,1.2531
1968,8,3,5,306,1.3114
1968,9,1,1,363,8.4815
1968,9,1,2,476,6.4244
1968,9,1,3,533,7.0614
1968,9,1,4,547,7.3287
1968,9,1,5,443,6.8751
1968,9,2,1,225,7.7381
1968,9,2,2,272,5.9927
1968,9,2,3,300,6.2822
1968,9,2,4,292,5.6142
1968,9,2,5,239,8.6319
1968,9,3,1,334,4.4892
1968,9,3,2,443,3.6972
1968,9,3,3,459,4.0249
1968,9,3,4,420,3.8964
1968,9,3,5,297,3.5532
1968,10,1,1,339,-0.0724
1968,10,1,2,468,0.7453
1968,10,1,3,519,-0.1336
1968,10,1,4,554,0.5754
1968,10,1,5,453,-0.0541
1968,10,2,1,222,-0.2242
1968,10,2,2,276,1.9036
1968,10,2,3,299,2.1398
1968,10,2,4,279,1.3581
1968,10,2,5,237,0.3442
1968,10,3,1,323,0.3873
1968,10,3,2,437,1.5499
1968,10,3,3,452,1.6632
1968,10,3,4,415,0.6304
1968,10,3,5,292,0.7960
1968,11,1,1,337,7.1009
1968,11,1,2,462,6.7052
1968,11,1,3,509,6.3989
1968,11,1,4,547,7.5354
1968,11,1,5,455,8.2047
1968,11,2,1,221,8.1804
1968,11,2,2,277,8.3507
1968,11,2,3,293,7.7878
1968,11,2,4,273,7.7341
1968,11,2,5,228,7.8188
1968,11,3,1,327,7.1763
1968,11,3,2,436,6.4008
1968,11,3,3,457,5.5762
1968,11,3,4,404,4.9329
1968,11,3,5,299,4.1558
1968,12,1,1,341,3.1867
1968,12,1,2,467,3.8017
1968,12,1,3,516,3.6001
1968,12,1,4,546,3.7681
1968,12,1,5,456,0.8250
1968,12,2,1,224,-1.1944
1968,12,2,2,280,-0.8221
1968,12,2,3,289,-0.8595
1968,12,2,4,276,-0.4565
1968,12,2,5,226,-1.9392
1968,12,3,1,329,-4.1662
1968,12,3,2,442,-3.1126
1968,12,3,3,448,-3.1096
1968,12,3,4,407,-3.9116
1968,12,3,5,301,-4.7759
1969,1,1,1,366,-0.1251
1969,1,1,2,482,-1.1344
1969,1,1,3,501,-0.4833
1969,1,1,4,541,-0.9129
1969,1,1,5,457,-0.3565
1969,1,2,1,220,-1.7658
1969,1,2,2,292,-0.4983
1969,1,2,3,284,0.0916
1969,1,2,4,276,-0.9860
1969,1,2,5,228,-1.9978
1969,1,3,1,327,-0.8209
1969,1,3,2,440,-0.7941
1969,1,3,3,452,-0.5436
1969,1,3,4,412,-0.6418
1969,1,3,5,300,-0.9924
1969,2,1,1,385,-11.5762
1969,2,1,2,480,-9.9387
1969,2,1,3,499,-10.2132
1969,2,1,4,531,-10.6684
1969,2,1,5,449,-9.7604
1969,2,2,1,221,-9.6621
1969,2,2,2,293,-8.6608
1969,2,2,3,287,-7.5214
1969,2,2,4,276,-6.9194
1969,2,2,5,230,-7.7705
1969,2,3,1,330,-6.2872
1969,2,3,2,446,-4.9898
1969,2,3,3,458,-4.8247
1969,2,3,4,417,-4.1346
1969,2,3,5,311,-3.3951
1969,3,1,1,387,1.2406
1969,3,1,2,487,2.0070
1969,3,1,3,503,2.1960
1969,3,1,4,532,2.4887
1969,3,1,5,445,3.7101
1969,3,2,1,221,0.8456
1969,3,2,2,284,1.6367
1969,3,2,3,297,2.6972
1969,3,2,4,278,1.9438
1969,3,2,5,230,3.8518
1969,3,3,1,340,2.5985
1969,3,3,2,452,3.0846
1969,3,3,3,474,2.6328
1969,3,3,4,427,3.5948
1969,3,3,5,314,4.2551
1969,4,1,1,389,-1.1250
1969,4,1,2,488,-1.3048
1969,4,1,3,502,-0.5106
1969,4,1,4,529,-0.7507
1969,4,1,5,437,0.2339
1969,4,2,1,224,0.5833
1969,4,2,2,288,0.4722
1969,4,2,3,298,1.3123
1969,4,2,4,280,0.8822
1969,4,2,5,229,1.9648
1969,4,3,1,346,1.9801
1969,4,3,2,453,2.0068
1969,4,3,3,478,2.0925
1969,4,3,4,434,1.9441
1969,4,3,5,332,2.6885
1969,5,1,1,397,-0.8284
1969,5,1,2,503,0.7262
1969,5,1,3,509,1.3486
1969,5,1,4,532,1.6039
1969,5,1,5,425,1.8746
1969,5,2,1,227,-0.9332
1969,5,2,2,292,-0.3395
1969,5,2,3,303,1.5469
1969,5,2,4,285,1.0694
1969,5,2,5,239,0.9174
1969,5,3,1,342,-0.2356
1969,5,3,2,449,0.3521
1969,5,3,3,474,1.1228
1969,5,3,4,436,0.4917
1969,5,3,5,343,0.5153
1969,6,1,1,411,-14.4730
1969,6,1,2,515,-13.6789
1969,6,1,3,519,-12.7193
1969,6,1,4,525,-13.2427
1969,6,1,5,431,-13.9856
1969,6,2,1,231,-12.0358
1969,6,2,2,300,-11.0866
1969,6,2,3,306,-10.5722
1969,6,2,4,293,-10.3153
1969,6,2,5,250,-11.6328
1969,6,3,1,343,-5.0437
1969,6,3,2,448,-5.6735
1969,6,3,3,472,-5.7007
1969,6,3,4,435,-6.2741
1969,6,3,5,343,-6.6426
1969,7,1,1,428,-12.0555
1969,7,1,2,523,-10.5249
1969,7,1,3,531,-10.3054
1969,7,1,4,531,-10.8414
1969,7,1,5,429,-11.1120
1969,7,2,1,235,-11.2840
1969,7,2,2,310,-9.3083
1969,7,2,3,309,-8.0389
1969,7,2,4,294,-8.6986
1969,7,2,5,249,-9.0560
1969,7,3,1,345,-6.6849
1969,7,3,2,454,-5.8627
1969,7,3,3,476,-5.4047
1969,7,3,4,445,-6.1523
1969,7,3,5,334,-5.9595
1969,8,1,1,440,4.1990
1969,8,1,2,540,3.7503
1969,8,1,3,540,4.3118
1969,8,1,4,550,4.5512
1969,8,1,5,426,4.7392
1969,8,2,1,232,6.2462
1969,8,2,2,310,6.2999
1969,8,2,3,316,5.7348
1969,8,2,4,312,5.7455
1969,8,2,5,248,7.9326
1969,8,3,1,348,4.8352
1969,8,3,2,455,4.6238
1969,8,3,3,480,4.4648
1969,8,3,4,448,4.4821
1969,8,3,5,343,5.3056
1969,9,1,1,461,-2.7782
1969,9,1,2,553,-3.4924
1969,9,1,3,565,-2.3739
1969,9,1,4,540,-1.9652
1969,9,1,5,420,-2.8824
1969,9,2,1,230,-0.2384
1969,9,2,2,311,-0.7486
1969,9,2,3,322,-1.4147
1969,9,2,4,307,-0.6567
1969,9,2,5,247,-0.9893
1969,9,3,1,349,-1.4417
1969,9,3,2,460,-2.5993
1969,9,3,3,486,-3.2588
1969,9,3,4,456,-2.9828
1969,9,3,5,346,-3.2624
1969,10,1,1,476,10.2974
1969,10,1,2,560,9.2986
1969,10,1,3,560,8.5768
1969,10,1,4,538,10.1766
1969,10,1,5,443,10.5340
1969,10,2,1,243,8.0982
1969,10,2,2,316,7.3685
1969,10,2,3,315,6.3704
1969,10,2,4,314,7.2935
1969,10,2,5,254,6.2172
1969,10,3,1,339,5.3006
1969,10,3,2,452,4.9516
1969,10,3,3,484,5.0431
1969,10,3,4,465,4.8750
1969,10,3,5,351,5.1312
1969,11,1,1,481,-6.7721
1969,11,1,2,573,-6.6044
1969,11,1,3,572,-6.3744
1969,11,1,4,544,-6.3680
1969,11,1,5,452,-5.9799
1969,11,2,1,256,-4.6019
1969,11,2,2,313,-4.8230
1969,11,2,3,322,-4.9770
1969,11,2,4,311,-5.1636
1969,11,2,5,256,-4.3056
1969,11,3,1,340,-2.8743
1969,11,3,2,461,-3.1893
1969,11,3,3,485,-3.1064
1969,11,3,4,472,-2.8514
1969,11,3,5,352,-3.1718
1969,12,1,1,494,-8.8376
1969,12,1,2,581,-7.6260
1969,12,1,3,577,-7.5006
1969,12,1,4,557,-7.3726
1969,12,1,5,458,-7.6058
1969,12,2,1,245,-6.1090
1969,12,2,2,323,-4.9231
1969,12,2,3,327,-4.6422
1969,12,2,4,312,-5.7383
1969,12,2,5,259,-4.3009
1969,12,3,1,342,-0.4579
1969,12,3,2,458,-1.0524
1969,12,3,3,483,-1.7091
1969,12,3,4,473,-2.0132
1969,12,3,5,359,-2.0487
1970,1,1,1,493,-2.0737
1970,1,1,2,572,-2.3140
1970,1,1,3,590,-1.9916
1970,1,1,4,569,-2.1957
1970,1,1,5,460,-5.0585
1970,1,2,1,246,-5.5863
1970,1,2,2,318,-5.4440
1970,1,2,3,321,-5.1038
1970,1,2,4,313,-5.6944
1970,1,2,5,260,-6.9061
1970,1,3,1,333,-8.4512
1970,1,3,2,460,-7.5387
1970,1,3,3,483,-7.6733
1970,1,3,4,457,-7.4575
1970,1,3,5,357,-7.5110
1970,2,1,1,508,2.4455
1970,2,1,2,584,3.7824
1970,2,1,3,595,2.7640
1970,2,1,4,570,3.5082
1970,2,1,5,461,2.7324
1970,2,2,1,248,4.2329
1970,2,2,2,325,3.8083
1970,2,2,3,318,3.9312
1970,2,2,4,320,4.3656
1970,2,2,5,263,4.5016
1970,2,3,1,333,4.0208
1970,2,3,2,453,5.5682
1970,2,3,3,483,6.5843
1970,2,3,4,457,6.2734
1970,2,3,5,362,6.6107
1970,3,1,1,509,-1.3557
1970,3,1,2,589,-2.7314
1970,3,1,3,589,-2.7710
1970,3,1,4,579,-2.9760
1970,3,1,5,458,-3.8843
1970,3,2,1,252,-1.4155
1970,3,2,2,324,-0.8523
1970,3,2,3,328,-1.2398
1970,3,2,4,315,-1.6314
1970,3,2,5,259,-1.9118
1970,3,3,1,331,-0.3437
1970,3,3,2,449,0.0430
1970,3,3,3,477,0.0074
1970,3,3,4,455,0.6206
1970,3,3,5,370,-0.5527
1970,4,1,1,501,-16.6253
1970,4,1,2,592,-16.6149
1970,4,1,3,584,-17.0283
1970,4,1,4,578,-17.6411
1970,4,1,5,444,-19.8746
1970,4,2,1,252,-14.9807
1970,4,2,2,329,-14.4151
1970,4,2,3,326,-13.6838
1970,4,2,4,320,-14.5814
1970,4,2,5,259,-16.2113
1970,4,3,1,338,-9.9211
1970,4,3,2,458,-9.3943
1970,4,3,3,473,-8.8871
1970,4,3,4,460,-9.0917
1970,4,3,5,365,-9.8215
1970,5,1,1,515,-8.6126
1970,5,1,2,597,-8.3695
1970,5,1,3,597,-9.3106
1970,5,1,4,573,-9.8437
1970,5,1,5,439,-10.0889
1970,5,2,1,259,-10.9556
1970,5,2,2,329,-9.9725
1970,5,2,3,331,-8.9560
1970,5,2,4,320,-8.5832
1970,5,2,5,266,-9.0625
1970,5,3,1,339,-4.3900
1970,5,3,2,457,-5.6173
1970,5,3,3,481,-6.1052
1970,5,3,4,465,-5.9434
1970,5,3,5,377,-6.8506
1970,6,1,1,539,-8.6748
1970,6,1,2,594,-8.4406
1970,6,1,3,603,-8.7501
1970,6,1,4,565,-8.6094
1970,6,1,5,429,-10.4487
1970,6,2,1,264,-7.2247
1970,6,2,2,324,-6.9690
1970,6,2,3,337,-7.0837
1970,6,2,4,322,-6.7550
1970,6,2,5,268,-6.6516
1970,6,3,1,338,-5.7421
1970,6,3,2,465,-4.9044
1970,6,3,3,484,-4.3717
1970,6,3,4,469,-5.0100
1970,6,3,5,373,-3.9424
1970,7,1,1,527,3.1552
1970,7,1,2,603,4.3146
1970,7,1,3,600,4.3795
1970,7,1,4,556,4.4527
1970,7,1,5,417,4.1147
1970,7,2,1,279,8.1907
1970,7,2,2,325,7.3713
1970,7,2,3,336,7.7536
1970,7,2,4,325,7.9019
1970,7,2,5,269,6.2009
1970,7,3,1,346,8.0846
1970,7,3,2,466,7.5082
1970,7,3,3,486,7.2007
1970,7,3,4,465,7.8042
1970,7,3,5,384,6.6419
1970,8,1,1,516,5.5576
1970,8,1,2,605,6.0453
1970,8,1,3,598,5.9897
1970,8,1,4,560,5.4474
1970,8,1,5,414,5.9878
1970,8,2,1,278,7.8524
1970,8,2,2,325,7.0094
1970,8,2,3,336,5.8486
1970,8,2,4,318,5.4476
1970,8,2,5,270,6.2687
1970,8,3,1,346,6.3396
1970,8,3,2,466,5.1664
1970,8,3,3,486,4.6572
1970,8,3,4,469,4.7025
1970,8,3,5,384,3.7840
1970,9,1,1,512,14.1022
1970,9,1,2,608,13.6305
1970,9,1,3,596,13.0346
1970,9,1,4,560,13.8446
1970,9,1,5,411,13.3391
1970,9,2,1,282,13.0638
1970,9,2,2,326,10.7423
1970,9,2,3,321,9.1462
1970,9,2,4,319,9.1748
1970,9,2,5,267,8.8672
1970,9,3,1,338,4.6938
1970,9,3,2,462,3.8010
1970,9,3,3,490,3.7830
1970,9,3,4,470,2.4576
1970,9,3,5,379,3.3265
1970,10,1,1,501,-7.9141
1970,10,1,2,605,-7.8040
1970,10,1,3,595,-7.1063
1970,10,1,4,561,-6.0202
1970,10,1,5,421,-6.6943
1970,10,2,1,280,-6.0721
1970,10,2,2,324,-4.5664
1970,10,2,3,326,-4.0484
1970,10,2,4,315,-4.1675
1970,10,2,5,265,-3.4562
1970,10,3,1,333,0.0820
1970,10,3,2,457,-1.2074
1970,10,3,3,490,-1.6204
1970,10,3,4,471,-1.6341
1970,10,3,5,377,-1.3213
1970,11,1,1,493,-0.7739
1970,11,1,2,602,-0.9840
1970,11,1,3,592,-1.3264
1970,11,1,4,557,-0.5547
1970,11,1,5,435,-1.5673
1970,11,2,1,285,3.4356
1970,11,2,2,323,3.6532
1970,11,2,3,341,3.8117
1970,11,2,4,319,3.3864
1970,11,2,5,277,3.0903
1970,11,3,1,341,5.2767
1970,11,3,2,469,5.4495
1970,11,3,3,490,5.2763
1970,11,3,4,481,5.6472
1970,11,3,5,389,5.4407
1970,12,1,1,511,9.4326
1970,12,1,2,606,9.4909
1970,12,1,3,598,9.0361
1970,12,1,4,564,8.7347
1970,12,1,5,429,9.4879
1970,12,2,1,288,9.4562
1970,12,2,2,322,8.2195
1970,12,2,3,335,8.2281
1970,12,2,4,318,8.3407
1970,12,2,5,279,7.3310
1970,12,3,1,342,4.9571
1970,12,3,2,470,5.9524
1970,12,3,3,493,6.0099
1970,12,3,4,486,6.5901
1970,12,3,5,391,6.2765
1971,1,1,1,501,16.2333
1971,1,1,2,605,15.0835
1971,1,1,3,591,15.2484
1971,1,1,4,562,15.1725
1971,1,1,5,422,14.3584
1971,1,2,1,286,9.2582
1971,1,2,2,315,10.7969
1971,1,2,3,337,9.8664
1971,1,2,4,310,10.5947
1971,1,2,5,279,10.1453
1971,1,3,1,345,3.3785
1971,1,3,2,463,5.2279
1971,1,3,3,494,5.2388
1971,1,3,4,480,4.7474
1971,1,3,5,387,4.1740
1971,2,1,1,503,5.5517
1971,2,1,2,600,5.4321
1971,2,1,3,604,4.5413
1971,2,1,4,557,4.8368
1971,2,1,5,415,4.3331
1971,2,2,1,282,2.8114
1971,2,2,2,323,2.9046
1971,2,2,3,337,2.5127
1971,2,2,4,309,2.1700
1971,2,2,5,275,2.4518
1971,2,3,1,345,2.0518
1971,2,3,2,456,0.9305
1971,2,3,3,494,1.2685
1971,2,3,4,479,1.3568
1971,2,3,5,385,1.5628
1971,3,1,1,515,4.4393
1971,3,1,2,614,5.6802
1971,3,1,3,609,5.8563
1971,3,1,4,567,6.1120
1971,3,1,5,411,5.9317
1971,3,2,1,276,5.7647
1971,3,2,2,321,4.8076
1971,3,2,3,333,5.5267
1971,3,2,4,305,5.4147
1971,3,2,5,273,6.3136
1971,3,3,1,363,4.4746
1971,3,3,2,459,4.0695
1971,3,3,3,494,3.7010
1971,3,3,4,472,3.7296
1971,3,3,5,382,3.4546
1971,4,1,1,500,1.2326
1971,4,1,2,612,1.8510
1971,4,1,3,630,2.0316
1971,4,1,4,573,2.6542
1971,4,1,5,422,1.8718
1971,4,2,1,272,3.5449
1971,4,2,2,317,4.3418
1971,4,2,3,336,3.7070
1971,4,2,4,312,4.1421
1971,4,2,5,272,3.3434
1971,4,3,1,366,3.6558
1971,4,3,2,469,3.0470
1971,4,3,3,504,3.8597
1971,4,3,4,469,4.0098
1971,4,3,5,376,4.1781
1971,5,1,1,501,-6.9626
1971,5,1,2,599,-7.1201
1971,5,1,3,629,-6.5432
1971,5,1,4,583,-6.6256
1971,5,1,5,431,-6.3116
1971,5,2,1,271,-4.8930
1971,5,2,2,319,-4.0912
1971,5,2,3,336,-3.5311
1971,5,2,4,322,-3.8026
1971,5,2,5,273,-4.1166
1971,5,3,1,365,-3.9396
1971,5,3,2,482,-3.4565
1971,5,3,3,505,-3.3072
1971,5,3,4,463,-3.1655
1971,5,3,5,373,-3.5876
1971,6,1,1,492,-3.3117
1971,6,1,2,592,-3.2676
1971,6,1,3,617,-2.5851
1971,6,1,4,590,-2.2143
1971,6,1,5,431,-1.6662
1971,6,2,1,261,-1.4081
1971,6,2,2,317,-1.4137
1971,6,2,3,337,-0.6732
1971,6,2,4,321,-0.5168
1971,6,2,5,266,0.1236
1971,6,3,1,367,0.0980
1971,6,3,2,483,0.6621
1971,6,3,3,507,0.7907
1971,6,3,4,471,0.7639
1971,6,3,5,356,0.3994
1971,7,1,1,481,-5.6526
1971,7,1,2,586,-5.2486
1971,7,1,3,623,-6.0621
1971,7,1,4,586,-6.3828
1971,7,1,5,435,-6.7485
1971,7,2,1,248,-5.7544
1971,7,2,2,311,-4.1509
1971,7,2,3,334,-3.9038
1971,7,2,4,323,-4.6511
1971,7,2,5,264,-4.9701
1971,7,3,1,368,-5.0128
1971,7,3,2,472,-4.4262
1971,7,3,3,494,-3.9337
1971,7,3,4,469,-3.1103
1971,7,3,5,359,-3.7693
1971,8,1,1,486,3.9546
1971,8,1,2,584,4.1908
1971,8,1,3,633,4.2916
1971,8,1,4,580,5.1274
1971,8,1,5,438,4.9528
1971,8,2,1,245,5.7426
1971,8,2,2,310,5.0920
1971,8,2,3,329,4.7030
1971,8,2,4,324,5.4403
1971,8,2,5,256,5.7592
1971,8,3,1,364,3.4885
1971,8,3,2,476,4.0699
1971,8,3,3,489,3.7732
1971,8,3,4,457,4.1176
1971,8,3,5,353,4.3953
1971,9,1,1,479,-0.9353
1971,9,1,2,585,-1.4404
1971,9,1,3,632,-0.8166
1971,9,1,4,578,-0.5164
1971,9,1,5,444,0.4158
1971,9,2,1,244,-0.4742
1971,9,2,2,297,-1.0646
1971,9,2,3,328,-1.7055
