year,month,rank_ME,rank_IM_12,nstocks,ret_vw
1968,9,2,5,212,7.8644
1968,9,3,1,351,5.8168
1968,9,3,2,517,5.0676
1968,9,3,3,532,4.9862
1968,9,3,4,328,6.3708
1968,9,3,5,184,6.7610
1968,10,1,1,385,-0.5661
1968,10,1,2,616,0.0512
1968,10,1,3,762,-0.3894
1968,10,1,4,641,-0.2927
1968,10,1,5,415,0.1419
1968,10,2,1,249,0.3122
1968,10,2,2,378,1.2868
1968,10,2,3,415,1.2958
1968,10,2,4,335,-0.0520
1968,10,2,5,198,-0.7232
1968,10,3,1,350,0.2677
1968,10,3,2,526,0.5096
1968,10,3,3,517,0.4537
1968,10,3,4,347,-0.1399
1968,10,3,5,166,1.1080
1968,11,1,1,393,5.1654
1968,11,1,2,626,6.0469
1968,11,1,3,781,6.3630
1968,11,1,4,695,6.4947
1968,11,1,5,416,6.8408
1968,11,2,1,251,8.2180
1968,11,2,2,383,7.3624
1968,11,2,3,433,8.0580
1968,11,2,4,361,8.1122
1968,11,2,5,200,7.2047
1968,11,3,1,359,7.4799
1968,11,3,2,525,5.8516
1968,11,3,3,546,5.4456
1968,11,3,4,384,6.5542
1968,11,3,5,170,6.2483
1968,12,1,1,378,1.8547
1968,12,1,2,592,3.0549
1968,12,1,3,778,3.1944
1968,12,1,4,830,3.7941
1968,12,1,5,442,3.0218
1968,12,2,1,241,-1.1464
1968,12,2,2,360,-0.2060
1968,12,2,3,443,-1.0596
1968,12,2,4,448,-0.8801
1968,12,2,5,220,1.2561
1968,12,3,1,340,-2.2102
1968,12,3,2,493,-2.0606
1968,12,3,3,553,-3.7308
1968,12,3,4,549,-3.4458
1968,12,3,5,215,-3.0292
1969,1,1,1,410,-1.0887
1969,1,1,2,681,-0.6265
1969,1,1,3,772,-0.8976
1969,1,1,4,761,-0.3358
1969,1,1,5,440,-0.0345
1969,1,2,1,248,-0.2486
1969,1,2,2,398,-0.5914
1969,1,2,3,438,-1.2316
1969,1,2,4,420,-1.3192
1969,1,2,5,228,-1.2357
1969,1,3,1,339,-2.5891
1969,1,3,2,524,-1.3328
1969,1,3,3,551,-0.8453
1969,1,3,4,507,-1.3661
1969,1,3,5,219,-1.5009
1969,2,1,1,439,-9.6327
1969,2,1,2,680,-9.6939
1969,2,1,3,817,-9.9321
1969,2,1,4,753,-10.2908
1969,2,1,5,468,-11.0089
1969,2,2,1,263,-8.4669
1969,2,2,2,399,-9.1322
1969,2,2,3,439,-8.2615
1969,2,2,4,417,-8.3407
1969,2,2,5,247,-10.0958
1969,2,3,1,363,-6.0254
1969,2,3,2,527,-5.7070
1969,2,3,3,566,-6.0543
1969,2,3,4,511,-7.0986
1969,2,3,5,251,-7.1330
1969,3,1,1,452,1.0538
1969,3,1,2,755,1.6600
1969,3,1,3,834,1.8310
1969,3,1,4,769,2.9615
1969,3,1,5,493,1.4164
1969,3,2,1,267,1.4339
1969,3,2,2,426,1.5914
1969,3,2,3,452,2.0398
1969,3,2,4,427,2.4494
1969,3,2,5,264,0.4733
1969,3,3,1,363,0.6551
1969,3,3,2,541,1.9631
1969,3,3,3,581,2.4727
1969,3,3,4,514,1.6990
1969,3,3,5,280,2.3791
1969,4,1,1,445,-2.7028
1969,4,1,2,744,-0.7380
1969,4,1,3,837,0.4165
1969,4,1,4,776,0.3324
1969,4,1,5,486,-1.2913
1969,4,2,1,257,-1.3881
1969,4,2,2,424,0.6801
1969,4,2,3,458,0.1733
1969,4,2,4,433,1.1074
1969,4,2,5,259,0.2470
1969,4,3,1,324,-0.6287
1969,4,3,2,527,1.3026
1969,4,3,3,572,1.2764
1969,4,3,4,538,0.7437
1969,4,3,5,272,0.8079
1969,5,1,1,463,0.7608
1969,5,1,2,775,1.5244
1969,5,1,3,831,1.3646
1969,5,1,4,774,2.1501
1969,5,1,5,485,0.8219
1969,5,2,1,251,-1.3258
1969,5,2,2,434,0.1258
1969,5,2,3,463,0.7653
1969,5,2,4,438,-0.1905
1969,5,2,5,255,-2.1840
1969,5,3,1,302,-2.6693
1969,5,3,2,536,-0.2266
1969,5,3,3,572,-0.3120
1969,5,3,4,543,-0.2046
1969,5,3,5,299,-1.3517
1969,6,1,1,483,-12.7349
1969,6,1,2,803,-12.5824
1969,6,1,3,822,-13.2064
1969,6,1,4,757,-13.2733
1969,6,1,5,490,-12.8204
1969,6,2,1,239,-12.7103
1969,6,2,2,445,-10.9435
1969,6,2,3,467,-10.8016
1969,6,2,4,445,-10.7481
1969,6,2,5,267,-12.2964
1969,6,3,1,250,-8.4756
1969,6,3,2,532,-7.4379
1969,6,3,3,553,-7.6017
1969,6,3,4,537,-8.2567
1969,6,3,5,305,-9.6818
1969,7,1,1,450,-13.9107
1969,7,1,2,809,-10.7828
1969,7,1,3,822,-10.3996
1969,7,1,4,785,-10.6299
1969,7,1,5,547,-12.3705
1969,7,2,1,223,-8.7196
1969,7,2,2,442,-8.6595
1969,7,2,3,474,-8.3060
1969,7,2,4,455,-8.6378
1969,7,2,5,297,-9.5375
1969,7,3,1,221,-8.2299
1969,7,3,2,529,-5.8186
1969,7,3,3,554,-5.6952
1969,7,3,4,547,-5.6042
1969,7,3,5,355,-6.8410
1969,8,1,1,454,7.9346
1969,8,1,2,802,4.8006
1969,8,1,3,876,4.2697
1969,8,1,4,774,4.1889
1969,8,1,5,541,5.3095
1969,8,2,1,223,5.3554
1969,8,2,2,432,6.3223
1969,8,2,3,480,6.2581
1969,8,2,4,450,6.5605
1969,8,2,5,296,7.6584
1969,8,3,1,217,6.6633
1969,8,3,2,525,5.0704
1969,8,3,3,563,5.9272
1969,8,3,4,547,5.4549
1969,8,3,5,352,7.4722
1969,9,1,1,452,-3.4397
1969,9,1,2,807,-2.4986
1969,9,1,3,870,-2.4066
1969,9,1,4,790,-2.4438
1969,9,1,5,547,-1.1469
1969,9,2,1,217,1.9202
1969,9,2,2,426,1.0078
1969,9,2,3,476,0.4593
1969,9,2,4,458,-0.7096
1969,9,2,5,300,0.0050
1969,9,3,1,212,-1.4456
1969,9,3,2,517,-0.5563
1969,9,3,3,551,-0.7439
1969,9,3,4,551,-0.9788
1969,9,3,5,357,-0.5194
1969,10,1,1,477,14.1405
1969,10,1,2,809,10.4729
1969,10,1,3,847,10.4088
1969,10,1,4,857,11.1809
1969,10,1,5,543,9.5737
1969,10,2,1,230,7.0148
1969,10,2,2,431,6.7870
1969,10,2,3,471,8.4260
1969,10,2,4,479,7.6895
1969,10,2,5,301,8.5688
1969,10,3,1,245,8.1968
1969,10,3,2,511,6.7299
1969,10,3,3,550,7.0718
1969,10,3,4,567,7.0909
1969,10,3,5,357,6.6217
1969,11,1,1,529,-8.3885
1969,11,1,2,856,-6.5020
1969,11,1,3,876,-6.4369
1969,11,1,4,906,-6.5820
1969,11,1,5,516,-5.8022
1969,11,2,1,251,-5.4176
1969,11,2,2,453,-4.9693
1969,11,2,3,481,-4.1841
1969,11,2,4,507,-4.3861
1969,11,2,5,292,-3.8093
1969,11,3,1,273,-3.2055
1969,11,3,2,533,-2.8791
1969,11,3,3,560,-3.4527
1969,11,3,4,603,-3.0899
1969,11,3,5,354,-1.6889
1969,12,1,1,521,-8.3075
1969,12,1,2,862,-8.1706
1969,12,1,3,814,-6.8301
1969,12,1,4,907,-6.9206
1969,12,1,5,481,-7.1947
1969,12,2,1,250,-4.7232
1969,12,2,2,453,-5.0661
1969,12,2,3,445,-5.5969
1969,12,2,4,509,-5.2606
1969,12,2,5,271,-4.9015
1969,12,3,1,267,1.3443
1969,12,3,2,534,-2.3884
1969,12,3,3,551,-1.7829
1969,12,3,4,610,-1.1709
1969,12,3,5,346,-0.8191
1970,1,1,1,557,-4.0881
1970,1,1,2,865,-2.6762
1970,1,1,3,885,-3.5770
1970,1,1,4,844,-4.2414
1970,1,1,5,495,-3.2090
1970,1,2,1,273,-7.1728
1970,1,2,2,455,-4.9269
1970,1,2,3,477,-6.5401
1970,1,2,4,475,-6.4595
1970,1,2,5,286,-5.0327
1970,1,3,1,293,-13.5777
1970,1,3,2,533,-6.6409
1970,1,3,3,566,-8.2519
1970,1,3,4,584,-7.0405
1970,1,3,5,352,-7.8707
1970,2,1,1,522,2.7944
1970,2,1,2,778,2.7542
1970,2,1,3,845,2.2986
1970,2,1,4,735,2.8216
1970,2,1,5,463,3.0860
1970,2,2,1,247,2.5007
1970,2,2,2,411,3.2709
1970,2,2,3,466,3.3210
1970,2,2,4,419,3.8597
1970,2,2,5,273,2.7977
1970,2,3,1,271,3.3010
1970,2,3,2,449,7.0973
1970,2,3,3,552,5.7530
1970,2,3,4,520,6.0248
1970,2,3,5,347,4.1238
1970,3,1,1,513,-3.6600
1970,3,1,2,720,-3.9060
1970,3,1,3,817,-3.7374
1970,3,1,4,697,-3.6721
1970,3,1,5,395,-3.6784
1970,3,2,1,238,-2.8397
1970,3,2,2,382,-1.6253
1970,3,2,3,455,-3.2865
1970,3,2,4,411,-2.4932
1970,3,2,5,242,-2.7283
1970,3,3,1,256,-4.2869
1970,3,3,2,414,-1.1304
1970,3,3,3,488,-0.5700
1970,3,3,4,513,-2.1778
1970,3,3,5,303,-2.9618
1970,4,1,1,468,-22.1129
1970,4,1,2,746,-17.7032
1970,4,1,3,864,-17.4629
1970,4,1,4,749,-17.7602
1970,4,1,5,519,-20.0197
1970,4,2,1,228,-18.8812
1970,4,2,2,394,-16.1071
1970,4,2,3,481,-16.4513
1970,4,2,4,432,-16.7313
1970,4,2,5,321,-18.3122
1970,4,3,1,250,-15.9669
1970,4,3,2,426,-10.7951
1970,4,3,3,506,-12.5557
1970,4,3,4,552,-11.9430
1970,4,3,5,444,-11.3942
1970,5,1,1,458,-10.3688
1970,5,1,2,777,-9.0429
1970,5,1,3,916,-9.4988
1970,5,1,4,773,-9.9428
1970,5,1,5,460,-9.1206
1970,5,2,1,222,-11.2088
1970,5,2,2,417,-10.7621
1970,5,2,3,495,-11.5122
1970,5,2,4,445,-10.3508
1970,5,2,5,287,-7.1405
1970,5,3,1,249,-9.4331
1970,5,3,2,432,-9.1619
1970,5,3,3,530,-9.1474
1970,5,3,4,573,-8.8667
1970,5,3,5,427,-6.8698
1970,6,1,1,448,-9.3773
1970,6,1,2,779,-9.9977
1970,6,1,3,935,-9.1746
1970,6,1,4,769,-9.1784
1970,6,1,5,454,-9.0158
1970,6,2,1,214,-9.2178
1970,6,2,2,408,-7.0452
1970,6,2,3,506,-8.0863
1970,6,2,4,453,-7.4234
1970,6,2,5,285,-6.3498
1970,6,3,1,249,-8.8683
1970,6,3,2,434,-4.9438
1970,6,3,3,556,-5.1597
1970,6,3,4,575,-4.9138
1970,6,3,5,406,-2.8362
1970,7,1,1,511,2.2187
1970,7,1,2,776,4.2363
1970,7,1,3,914,4.0170
1970,7,1,4,808,3.1113
1970,7,1,5,444,5.4295
1970,7,2,1,221,7.9032
1970,7,2,2,404,6.9729
1970,7,2,3,509,8.7403
1970,7,2,4,473,5.9565
1970,7,2,5,279,5.5372
1970,7,3,1,249,8.6896
1970,7,3,2,432,7.4151
1970,7,3,3,553,8.3008
1970,7,3,4,585,5.3834
1970,7,3,5,405,4.1344
1970,8,1,1,518,7.8122
1970,8,1,2,780,5.1256
1970,8,1,3,874,5.1710
1970,8,1,4,813,4.5826
1970,8,1,5,508,4.4287
1970,8,2,1,224,6.7488
1970,8,2,2,410,5.9764
1970,8,2,3,484,6.2854
1970,8,2,4,448,6.0822
1970,8,2,5,312,4.1681
1970,8,3,1,251,6.8895
1970,8,3,2,433,6.3705
1970,8,3,3,554,4.7096
1970,8,3,4,501,4.0416
1970,8,3,5,475,1.4144
1970,9,1,1,516,8.2267
1970,9,1,2,779,16.2750
1970,9,1,3,909,14.8128
1970,9,1,4,797,12.7360
1970,9,1,5,530,10.2909
1970,9,2,1,221,16.0539
1970,9,2,2,413,13.6767
1970,9,2,3,483,12.0413
1970,9,2,4,428,11.9999
1970,9,2,5,325,8.4840
1970,9,3,1,248,15.7196
1970,9,3,2,437,6.6037
1970,9,3,3,551,6.5153
1970,9,3,4,489,7.0929
1970,9,3,5,474,8.8483
1970,10,1,1,571,-9.3178
1970,10,1,2,780,-8.2771
1970,10,1,3,942,-6.9351
1970,10,1,4,780,-6.7071
1970,10,1,5,520,-5.6834
1970,10,2,1,246,-7.5514
1970,10,2,2,413,-6.7996
1970,10,2,3,493,-5.7271
1970,10,2,4,447,-3.7111
1970,10,2,5,329,-3.3768
1970,10,3,1,260,-7.8207
1970,10,3,2,434,-4.4636
1970,10,3,3,579,-4.0429
1970,10,3,4,572,-2.3802
1970,10,3,5,470,-0.5052
1970,11,1,1,568,-2.6515
1970,11,1,2,703,-2.9035
1970,11,1,3,940,-2.1648
1970,11,1,4,817,-1.4251
1970,11,1,5,544,-1.3033
1970,11,2,1,257,0.5352
1970,11,2,2,371,1.4998
1970,11,2,3,491,1.0440
1970,11,2,4,458,1.3831
1970,11,2,5,336,2.3550
1970,11,3,1,258,4.5918
1970,11,3,2,390,6.1682
1970,11,3,3,569,5.1009
1970,11,3,4,577,5.6079
1970,11,3,5,476,5.7342
1970,12,1,1,579,8.4408
1970,12,1,2,714,8.0033
1970,12,1,3,967,9.8323
1970,12,1,4,792,8.4804
1970,12,1,5,493,7.0984
1970,12,2,1,258,7.3437
1970,12,2,2,378,6.8784
1970,12,2,3,513,9.5892
1970,12,2,4,444,7.8610
1970,12,2,5,319,7.3957
1970,12,3,1,276,4.0559
1970,12,3,2,396,6.5163
1970,12,3,3,595,7.4004
1970,12,3,4,584,5.8566
1970,12,3,5,436,4.2900
1971,1,1,1,567,15.3376
1971,1,1,2,728,15.4429
1971,1,1,3,984,15.4916
1971,1,1,4,916,13.8727
1971,1,1,5,560,13.6335
1971,1,2,1,260,10.6475
1971,1,2,2,376,11.5978
1971,1,2,3,513,11.0317
1971,1,2,4,477,9.4442
1971,1,2,5,329,9.4631
1971,1,3,1,288,10.5653
1971,1,3,2,434,8.8241
1971,1,3,3,602,6.3094
1971,1,3,4,595,5.4345
1971,1,3,5,473,5.5506
1971,2,1,1,537,9.3146
1971,2,1,2,852,5.8282
1971,2,1,3,971,6.9558
1971,2,1,4,958,6.2517
1971,2,1,5,629,4.4850
1971,2,2,1,248,6.1309
1971,2,2,2,433,2.8487
1971,2,2,3,505,3.4944
1971,2,2,4,499,3.8558
1971,2,2,5,346,4.6786
1971,2,3,1,271,2.9729
1971,2,3,2,498,3.9926
1971,2,3,3,591,3.3407
1971,2,3,4,598,2.7261
1971,2,3,5,489,3.6219
1971,3,1,1,554,8.5550
1971,3,1,2,815,6.6617
1971,3,1,3,868,5.5380
1971,3,1,4,957,5.3840
1971,3,1,5,608,4.4898
1971,3,2,1,277,6.3327
1971,3,2,2,418,6.5566
1971,3,2,3,446,6.6418
1971,3,2,4,490,6.5072
1971,3,2,5,336,4.9260
1971,3,3,1,360,6.7174
1971,3,3,2,521,5.1615
1971,3,3,3,491,4.8248
1971,3,3,4,591,3.9198
1971,3,3,5,446,4.8105
1971,4,1,1,628,0.2426
1971,4,1,2,859,2.8697
1971,4,1,3,884,2.4707
1971,4,1,4,951,1.8394
1971,4,1,5,575,1.4525
1971,4,2,1,302,0.8669
1971,4,2,2,428,3.1421
1971,4,2,3,438,3.3668
1971,4,2,4,487,2.3712
1971,4,2,5,313,2.1959
1971,4,3,1,385,3.6529
1971,4,3,2,546,5.4517
1971,4,3,3,491,5.1187
1971,4,3,4,590,4.7154
1971,4,3,5,421,5.8667
1971,5,1,1,598,-7.1060
1971,5,1,2,888,-6.0174
1971,5,1,3,865,-5.1155
1971,5,1,4,977,-5.3340
1971,5,1,5,627,-6.6761
1971,5,2,1,313,-5.3895
1971,5,2,2,440,-6.4403
1971,5,2,3,415,-3.2158
1971,5,2,4,494,-4.6725
1971,5,2,5,321,-5.6753
1971,5,3,1,377,-0.7952
1971,5,3,2,553,-2.9415
1971,5,3,3,452,-2.4547
1971,5,3,4,598,-2.4270
1971,5,3,5,418,-3.2061
1971,6,1,1,632,-2.1259
1971,6,1,2,841,-3.3503
1971,6,1,3,852,-2.5942
1971,6,1,4,969,-2.7411
1971,6,1,5,627,-2.3089
1971,6,2,1,341,-2.0024
1971,6,2,2,437,-1.3133
1971,6,2,3,397,-0.4767
1971,6,2,4,490,-0.2531
1971,6,2,5,316,-1.1654
1971,6,3,1,416,0.1384
1971,6,3,2,552,0.1762
1971,6,3,3,454,1.0242
1971,6,3,4,597,0.0237
1971,6,3,5,421,0.5601
1971,7,1,1,660,-6.9407
1971,7,1,2,840,-6.4012
1971,7,1,3,772,-6.5397
1971,7,1,4,983,-6.1374
1971,7,1,5,619,-5.2363
1971,7,2,1,355,-6.1529
1971,7,2,2,432,-5.6991
1971,7,2,3,367,-7.0136
1971,7,2,4,496,-6.0400
1971,7,2,5,317,-4.7708
1971,7,3,1,416,-7.6001
1971,7,3,2,550,-5.5004
1971,7,3,3,426,-5.4167
1971,7,3,4,605,-4.7608
1971,7,3,5,415,-7.0401
1971,8,1,1,663,1.1742
1971,8,1,2,866,2.1980
1971,8,1,3,850,4.1266
1971,8,1,4,963,3.2678
1971,8,1,5,601,2.2494
1971,8,2,1,361,2.0708
1971,8,2,2,436,4.0761
1971,8,2,3,398,5.9898
1971,8,2,4,484,5.9033
1971,8,2,5,307,4.4367
1971,8,3,1,415,4.3827
1971,8,3,2,555,4.7782
1971,8,3,3,444,5.4016
1971,8,3,4,592,5.8458
1971,8,3,5,409,5.8460
1971,9,1,1,601,-1.3982
1971,9,1,2,879,-1.7225
1971,9,1,3,820,-0.5944
1971,9,1,4,955,0.5866
1971,9,1,5,637,-0.3088
1971,9,2,1,345,-2.9722
1971,9,2,2,431,-1.7000
1971,9,2,3,379,-0.8554
