year,month,rank_ME,rank_IM_1,nstocks,ret_vw
1968,9,2,5,62,7.6216
1968,9,3,1,48,2.2345
1968,9,3,2,243,6.6169
1968,9,3,3,155,5.3121
1968,9,3,4,85,6.1867
1968,9,3,5,73,7.5407
1968,10,1,1,82,-5.3373
1968,10,1,2,184,1.5613
1968,10,1,3,309,-1.3371
1968,10,1,4,173,2.7382
1968,10,1,5,159,-0.6840
1968,10,2,1,56,-1.2063
1968,10,2,2,109,1.7173
1968,10,2,3,142,3.0798
1968,10,2,4,82,0.1643
1968,10,2,5,62,-0.5136
1968,10,3,1,74,0.2375
1968,10,3,2,205,0.0483
1968,10,3,3,182,-0.4785
1968,10,3,4,75,0.2026
1968,10,3,5,70,0.9242
1968,11,1,1,138,3.4271
1968,11,1,2,138,6.6626
1968,11,1,3,284,7.3753
1968,11,1,4,239,5.8289
1968,11,1,5,121,7.3719
1968,11,2,1,47,8.7700
1968,11,2,2,76,7.8589
1968,11,2,3,159,8.6125
1968,11,2,4,119,7.1964
1968,11,2,5,45,9.7901
1968,11,3,1,64,7.4303
1968,11,3,2,92,6.2013
1968,11,3,3,221,6.4305
1968,11,3,4,168,4.9723
1968,11,3,5,56,5.3838
1968,12,1,1,70,2.9060
1968,12,1,2,223,4.1415
1968,12,1,3,238,5.5501
1968,12,1,4,285,-0.0900
1968,12,1,5,101,1.3528
1968,12,2,1,36,-1.3304
1968,12,2,2,86,2.0867
1968,12,2,3,117,-0.4135
1968,12,2,4,164,-1.8155
1968,12,2,5,56,0.9016
1968,12,3,1,47,0.1167
1968,12,3,2,119,-3.8074
1968,12,3,3,119,-2.7713
1968,12,3,4,228,-3.6993
1968,12,3,5,84,-2.7583
1969,1,1,1,119,-1.6828
1969,1,1,2,252,-3.6950
1969,1,1,3,202,0.1225
1969,1,1,4,210,-0.9974
1969,1,1,5,135,4.0329
1969,1,2,1,52,0.6352
1969,1,2,2,132,-2.2322
1969,1,2,3,103,-0.1870
1969,1,2,4,98,-2.0301
1969,1,2,5,70,-1.1630
1969,1,3,1,74,-3.4086
1969,1,3,2,207,-0.8337
1969,1,3,3,121,-0.6963
1969,1,3,4,97,-0.6778
1969,1,3,5,101,-1.8713
1969,2,1,1,147,-10.3582
1969,2,1,2,245,-9.9589
1969,2,1,3,162,-9.8117
1969,2,1,4,242,-9.4611
1969,2,1,5,122,-9.8995
1969,2,2,1,68,-8.0233
1969,2,2,2,135,-9.7846
1969,2,2,3,66,-7.3935
1969,2,2,4,129,-8.9451
1969,2,2,5,57,-11.0754
1969,2,3,1,94,-4.0303
1969,2,3,2,227,-4.6835
1969,2,3,3,98,-5.8576
1969,2,3,4,118,-6.7521
1969,2,3,5,66,-8.6281
1969,3,1,1,145,1.4332
1969,3,1,2,213,2.0099
1969,3,1,3,240,2.0723
1969,3,1,4,211,1.4730
1969,3,1,5,126,2.4064
1969,3,2,1,52,-1.0466
1969,3,2,2,90,3.3118
1969,3,2,3,147,2.3005
1969,3,2,4,96,2.5282
1969,3,2,5,68,1.9858
1969,3,3,1,56,0.1401
1969,3,3,2,96,2.7909
1969,3,3,3,267,1.9685
1969,3,3,4,91,2.4901
1969,3,3,5,90,1.3552
1969,4,1,1,170,-2.8668
1969,4,1,2,172,1.4706
1969,4,1,3,263,-0.7882
1969,4,1,4,265,-1.1610
1969,4,1,5,69,-2.1075
1969,4,2,1,63,-4.8614
1969,4,2,2,77,-0.2194
1969,4,2,3,122,0.8345
1969,4,2,4,147,3.5862
1969,4,2,5,41,0.1663
1969,4,3,1,53,-1.2193
1969,4,3,2,112,0.5155
1969,4,3,3,145,3.0077
1969,4,3,4,212,0.8655
1969,4,3,5,82,4.5392
1969,5,1,1,140,0.3362
1969,5,1,2,277,-0.8676
1969,5,1,3,194,0.5171
1969,5,1,4,206,4.6752
1969,5,1,5,118,0.5121
1969,5,2,1,50,-1.7469
1969,5,2,2,121,-3.7721
1969,5,2,3,89,-0.7542
1969,5,2,4,138,0.7480
1969,5,2,5,63,1.0952
1969,5,3,1,44,-2.6116
1969,5,3,2,155,-0.2416
1969,5,3,3,91,-0.5155
1969,5,3,4,221,0.8876
1969,5,3,5,94,2.5839
1969,6,1,1,106,-11.0792
1969,6,1,2,251,-12.8902
1969,6,1,3,252,-12.5515
1969,6,1,4,174,-13.2548
1969,6,1,5,148,-13.4091
1969,6,2,1,57,-12.1229
1969,6,2,2,98,-14.1628
1969,6,2,3,143,-9.6865
1969,6,2,4,92,-9.8760
1969,6,2,5,77,-13.9556
1969,6,3,1,56,-10.8940
1969,6,3,2,89,-9.3707
1969,6,3,3,192,-7.9647
1969,6,3,4,150,-5.3150
1969,6,3,5,123,-8.0678
1969,7,1,1,95,-14.6140
1969,7,1,2,243,-13.1071
1969,7,1,3,255,-10.7944
1969,7,1,4,169,-11.1488
1969,7,1,5,187,-10.9627
1969,7,2,1,42,-8.7120
1969,7,2,2,93,-10.6203
1969,7,2,3,121,-8.8834
1969,7,2,4,114,-6.7773
1969,7,2,5,93,-11.2399
1969,7,3,1,39,-5.6515
1969,7,3,2,88,-7.2366
1969,7,3,3,121,-6.9241
1969,7,3,4,222,-5.4544
1969,7,3,5,139,-6.0819
1969,8,1,1,119,8.8113
1969,8,1,2,128,4.7433
1969,8,1,3,331,4.4075
1969,8,1,4,191,4.3582
1969,8,1,5,190,5.7947
1969,8,2,1,55,4.2207
1969,8,2,2,46,4.3928
1969,8,2,3,153,5.6095
1969,8,2,4,118,6.4735
1969,8,2,5,91,9.4402
1969,8,3,1,51,7.9547
1969,8,3,2,37,4.8091
1969,8,3,3,156,6.1836
1969,8,3,4,221,4.8419
1969,8,3,5,146,6.7329
1969,9,1,1,133,-5.3514
1969,9,1,2,169,-2.4372
1969,9,1,3,247,-3.6633
1969,9,1,4,222,-2.3768
1969,9,1,5,197,-3.7059
1969,9,2,1,49,0.0946
1969,9,2,2,69,4.8119
1969,9,2,3,136,0.8456
1969,9,2,4,122,-1.4341
1969,9,2,5,92,1.8839
1969,9,3,1,58,-1.8994
1969,9,3,2,52,-0.9023
1969,9,3,3,202,-1.1029
1969,9,3,4,157,-1.6780
1969,9,3,5,142,0.9613
1969,10,1,1,148,12.7757
1969,10,1,2,242,10.5886
1969,10,1,3,181,7.7043
1969,10,1,4,205,12.1756
1969,10,1,5,187,15.2326
1969,10,2,1,68,2.8944
1969,10,2,2,105,9.6797
1969,10,2,3,122,4.8375
1969,10,2,4,86,10.4681
1969,10,2,5,96,10.4654
1969,10,3,1,101,10.7538
1969,10,3,2,100,9.7926
1969,10,3,3,174,5.3378
1969,10,3,4,90,8.4611
1969,10,3,5,149,6.3824
1969,11,1,1,198,-8.4730
1969,11,1,2,273,-6.4771
1969,11,1,3,136,-6.7774
1969,11,1,4,298,-8.7054
1969,11,1,5,57,-5.0184
1969,11,2,1,90,-5.7454
1969,11,2,2,130,-5.2668
1969,11,2,3,92,-6.7943
1969,11,2,4,142,-3.7311
1969,11,2,5,26,-0.5618
1969,11,3,1,124,-4.3975
1969,11,3,2,124,-2.9531
1969,11,3,3,154,-3.7148
1969,11,3,4,141,-0.7786
1969,11,3,5,76,-0.6381
1969,12,1,1,186,-11.0733
1969,12,1,2,273,-8.7864
1969,12,1,3,161,-7.4955
1969,12,1,4,270,-7.6946
1969,12,1,5,75,-7.5578
1969,12,2,1,83,-7.1859
1969,12,2,2,146,-5.5496
1969,12,2,3,80,-4.8487
1969,12,2,4,130,-3.1006
1969,12,2,5,40,-6.6218
1969,12,3,1,105,-0.6767
1969,12,3,2,208,-3.3108
1969,12,3,3,93,-2.4200
1969,12,3,4,118,0.2478
1969,12,3,5,97,1.3892
1970,1,1,1,180,-1.1054
1970,1,1,2,246,-4.2634
1970,1,1,3,337,-3.5247
1970,1,1,4,153,-4.2049
1970,1,1,5,57,-4.8869
1970,1,2,1,94,-2.9498
1970,1,2,2,133,-7.0842
1970,1,2,3,143,-11.2632
1970,1,2,4,67,-5.7422
1970,1,2,5,39,-6.7748
1970,1,3,1,127,-11.1943
1970,1,3,2,188,-5.5536
1970,1,3,3,119,-9.6694
1970,1,3,4,117,-5.8829
1970,1,3,5,67,-8.2059
1970,2,1,1,190,1.1119
1970,2,1,2,309,1.1120
1970,2,1,3,294,1.5854
1970,2,1,4,153,4.0543
1970,2,1,5,41,4.6872
1970,2,2,1,94,3.6361
1970,2,2,2,144,2.1545
1970,2,2,3,123,2.8482
1970,2,2,4,83,3.6643
1970,2,2,5,24,3.2314
1970,2,3,1,145,5.8077
1970,2,3,2,199,6.6864
1970,2,3,3,112,6.4305
1970,2,3,4,103,3.8459
1970,2,3,5,60,4.2712
1970,3,1,1,144,-2.2857
1970,3,1,2,245,-5.8223
1970,3,1,3,378,-5.7574
1970,3,1,4,175,-4.9871
1970,3,1,5,49,-2.8827
1970,3,2,1,83,-1.4641
1970,3,2,2,91,-4.5005
1970,3,2,3,183,-2.1508
1970,3,2,4,91,-2.0485
1970,3,2,5,29,-2.1989
1970,3,3,1,128,-6.9135
1970,3,3,2,105,-1.7160
1970,3,3,3,232,-0.7852
1970,3,3,4,88,0.2349
1970,3,3,5,69,-3.7469
1970,4,1,1,138,-23.5625
1970,4,1,2,280,-20.1090
1970,4,1,3,333,-18.7944
1970,4,1,4,98,-17.4468
1970,4,1,5,155,-15.7170
1970,4,2,1,54,-19.0591
1970,4,2,2,99,-16.4971
1970,4,2,3,171,-19.5641
1970,4,2,4,54,-15.3494
1970,4,2,5,96,-14.7036
1970,4,3,1,83,-16.7621
1970,4,3,2,114,-12.4630
1970,4,3,3,154,-12.0605
1970,4,3,4,102,-9.6016
1970,4,3,5,166,-13.0765
1970,5,1,1,149,-13.8248
1970,5,1,2,194,-10.5151
1970,5,1,3,339,-8.1409
1970,5,1,4,245,-9.7224
1970,5,1,5,96,-5.9125
1970,5,2,1,37,-12.9242
1970,5,2,2,88,-12.2258
1970,5,2,3,149,-12.7401
1970,5,2,4,118,-8.4146
1970,5,2,5,71,-5.4023
1970,5,3,1,41,-13.1124
1970,5,3,2,75,-11.5165
1970,5,3,3,151,-8.8942
1970,5,3,4,186,-6.2278
1970,5,3,5,159,-3.4672
1970,6,1,1,127,-11.1869
1970,6,1,2,259,-9.9696
1970,6,1,3,274,-11.0454
1970,6,1,4,294,-7.7305
1970,6,1,5,72,-8.4138
1970,6,2,1,38,-11.1324
1970,6,2,2,80,-5.9869
1970,6,2,3,137,-10.4390
1970,6,2,4,143,-6.5070
1970,6,2,5,71,-4.1404
1970,6,3,1,40,-6.9011
1970,6,3,2,62,-5.5510
1970,6,3,3,127,-7.5731
1970,6,3,4,217,-2.2473
1970,6,3,5,163,-2.7321
1970,7,1,1,164,-1.0311
1970,7,1,2,156,2.5245
1970,7,1,3,407,5.8364
1970,7,1,4,202,6.4471
1970,7,1,5,96,7.1127
1970,7,2,1,43,6.3467
1970,7,2,2,69,3.7028
1970,7,2,3,163,8.4562
1970,7,2,4,115,12.7380
1970,7,2,5,69,4.7633
1970,7,3,1,47,4.9563
1970,7,3,2,51,7.7670
1970,7,3,3,177,7.0004
1970,7,3,4,179,6.7463
1970,7,3,5,161,6.2859
1970,8,1,1,114,8.5167
1970,8,1,2,235,6.2528
1970,8,1,3,240,6.1222
1970,8,1,4,295,5.6465
1970,8,1,5,148,6.1363
1970,8,2,1,39,1.9674
1970,8,2,2,79,9.8922
1970,8,2,3,93,7.2675
1970,8,2,4,138,4.5839
1970,8,2,5,110,5.1550
1970,8,3,1,28,5.3442
1970,8,3,2,65,5.9291
1970,8,3,3,147,4.7018
1970,8,3,4,145,2.0394
1970,8,3,5,229,3.7093
1970,9,1,1,114,8.0203
1970,9,1,2,211,19.4893
1970,9,1,3,263,13.5627
1970,9,1,4,285,13.7999
1970,9,1,5,156,10.4588
1970,9,2,1,37,22.2588
1970,9,2,2,75,16.4909
1970,9,2,3,97,9.6829
1970,9,2,4,133,8.2663
1970,9,2,5,122,7.5701
1970,9,3,1,29,21.1904
1970,9,3,2,68,9.2400
1970,9,3,3,146,6.2459
1970,9,3,4,140,6.5793
1970,9,3,5,231,1.2761
1970,10,1,1,169,-14.8704
1970,10,1,2,190,-8.7691
1970,10,1,3,242,-6.3298
1970,10,1,4,186,-5.4422
1970,10,1,5,238,-3.6124
1970,10,2,1,69,-11.1304
1970,10,2,2,72,-7.7038
1970,10,2,3,88,-5.4519
1970,10,2,4,112,-2.2104
1970,10,2,5,127,-2.4550
1970,10,3,1,40,-9.5007
1970,10,3,2,91,-6.2707
1970,10,3,3,126,-2.0909
1970,10,3,4,203,-1.8723
1970,10,3,5,164,0.4906
1970,11,1,1,201,-4.0321
1970,11,1,2,195,-2.6416
1970,11,1,3,144,-3.1778
1970,11,1,4,273,-1.9217
1970,11,1,5,213,-0.9730
1970,11,2,1,76,1.6422
1970,11,2,2,75,0.1955
1970,11,2,3,80,1.4523
1970,11,2,4,140,3.1152
1970,11,2,5,101,-0.2726
1970,11,3,1,56,4.5531
1970,11,3,2,116,4.2105
1970,11,3,3,86,5.5311
1970,11,3,4,230,7.1939
1970,11,3,5,137,5.8216
1970,12,1,1,114,9.1238
1970,12,1,2,234,6.8425
1970,12,1,3,287,10.4008
1970,12,1,4,222,10.0176
1970,12,1,5,174,5.9726
1970,12,2,1,48,10.2808
1970,12,2,2,92,5.4740
1970,12,2,3,136,11.4636
1970,12,2,4,105,7.8223
1970,12,2,5,93,7.1036
1970,12,3,1,51,2.7641
1970,12,3,2,102,7.1670
1970,12,3,3,167,6.1632
1970,12,3,4,190,7.8407
1970,12,3,5,115,1.8152
1971,1,1,1,105,16.6727
1971,1,1,2,116,12.5313
1971,1,1,3,228,15.7108
1971,1,1,4,327,17.8092
1971,1,1,5,260,15.5515
1971,1,2,1,50,7.7441
1971,1,2,2,58,8.0624
1971,1,2,3,106,11.3068
1971,1,2,4,146,10.3943
1971,1,2,5,108,12.1942
1971,1,3,1,58,9.1703
1971,1,3,2,107,7.6412
1971,1,3,3,118,4.8803
1971,1,3,4,230,6.6860
1971,1,3,5,109,9.7333
1971,2,1,1,119,6.8903
1971,2,1,2,220,6.3273
1971,2,1,3,168,4.4120
1971,2,1,4,360,5.9461
1971,2,1,5,174,11.2366
1971,2,2,1,65,7.1351
1971,2,2,2,138,3.2745
1971,2,2,3,73,3.3931
1971,2,2,4,130,3.3443
1971,2,2,5,61,3.5908
1971,2,3,1,109,1.4319
1971,2,3,2,230,0.3001
1971,2,3,3,91,2.8284
1971,2,3,4,127,3.3510
1971,2,3,5,64,7.6515
1971,3,1,1,146,5.3899
1971,3,1,2,260,5.9466
1971,3,1,3,214,5.2721
1971,3,1,4,279,5.6643
1971,3,1,5,127,6.9966
1971,3,2,1,98,5.6224
1971,3,2,2,107,8.2448
1971,3,2,3,91,6.8577
1971,3,2,4,118,5.1583
1971,3,2,5,65,6.1063
1971,3,3,1,184,2.8666
1971,3,3,2,175,4.2096
1971,3,3,3,107,6.7094
1971,3,3,4,97,4.5956
1971,3,3,5,60,7.0606
1971,4,1,1,163,1.9393
1971,4,1,2,155,0.0481
1971,4,1,3,285,4.4434
1971,4,1,4,269,2.8005
1971,4,1,5,155,1.0786
1971,4,2,1,78,1.2237
1971,4,2,2,98,2.3065
1971,4,2,3,133,3.5683
1971,4,2,4,103,3.0371
1971,4,2,5,66,2.9801
1971,4,3,1,91,2.8317
1971,4,3,2,215,3.2729
1971,4,3,3,152,4.5091
1971,4,3,4,99,6.2578
1971,4,3,5,66,8.0193
1971,5,1,1,132,-5.6423
1971,5,1,2,207,-4.1568
1971,5,1,3,258,-6.6903
1971,5,1,4,213,-6.7752
1971,5,1,5,223,-6.7563
1971,5,2,1,114,-4.7038
1971,5,2,2,96,-6.6387
1971,5,2,3,106,-1.9513
1971,5,2,4,78,-6.0508
1971,5,2,5,83,-7.8761
1971,5,3,1,187,-3.1654
1971,5,3,2,132,-2.8252
1971,5,3,3,142,-3.2117
1971,5,3,4,88,-0.6044
1971,5,3,5,75,-2.7306
1971,6,1,1,125,-1.8710
1971,6,1,2,195,-2.6435
1971,6,1,3,248,-3.4005
1971,6,1,4,289,-1.3698
1971,6,1,5,170,-3.2464
1971,6,2,1,109,-2.6806
1971,6,2,2,93,-1.7568
1971,6,2,3,96,-1.3902
1971,6,2,4,114,-0.4479
1971,6,2,5,69,-2.7044
1971,6,3,1,203,0.7770
1971,6,3,2,123,0.5167
1971,6,3,3,102,1.1701
1971,6,3,4,132,-0.0457
1971,6,3,5,70,0.8483
1971,7,1,1,267,-5.3726
1971,7,1,2,170,-7.1475
1971,7,1,3,118,-4.0200
1971,7,1,4,334,-6.8486
1971,7,1,5,142,-7.5759
1971,7,2,1,158,-4.5279
1971,7,2,2,64,-5.5184
1971,7,2,3,73,-3.1981
1971,7,2,4,129,-7.3472
1971,7,2,5,51,-7.4551
1971,7,3,1,231,-3.5734
1971,7,3,2,124,-5.6270
1971,7,3,3,79,-5.7362
1971,7,3,4,147,-5.0368
1971,7,3,5,46,-10.6860
1971,8,1,1,203,3.7587
1971,8,1,2,199,1.9552
1971,8,1,3,253,2.6340
1971,8,1,4,300,2.5259
1971,8,1,5,86,2.2724
1971,8,2,1,88,5.4478
1971,8,2,2,93,3.7210
1971,8,2,3,115,6.1597
1971,8,2,4,135,3.3330
1971,8,2,5,37,3.3289
1971,8,3,1,99,5.2051
1971,8,3,2,147,4.9096
1971,8,3,3,147,5.4120
1971,8,3,4,194,6.0103
1971,8,3,5,44,5.2289
1971,9,1,1,119,-0.2960
1971,9,1,2,249,-2.7639
1971,9,1,3,222,-1.2399
1971,9,1,4,220,-0.8745
1971,9,1,5,242,1.5370
1971,9,2,1,36,-3.1255
1971,9,2,2,157,-2.5295
1971,9,2,3,80,-0.2362
1971,9,2,4,86,0.9786
