year,month,rank_ME,rank_dEF_12,nstocks,ret_vw
1988,6,3,1,239,4.7339
1988,6,3,2,425,5.7180
1988,6,3,3,475,4.9700
1988,6,3,4,502,4.6355
1988,6,3,5,370,6.7919
1988,7,1,1,885,-0.7413
1988,7,1,2,415,-1.6784
1988,7,1,3,101,0.3549
1988,7,1,4,195,1.3086
1988,7,1,5,683,-0.7420
1988,7,2,1,416,-1.0155
1988,7,2,2,503,-2.0120
1988,7,2,3,275,-2.0282
1988,7,2,4,392,-2.5075
1988,7,2,5,497,-2.1946
1988,7,3,1,234,-1.6223
1988,7,3,2,415,-1.1029
1988,7,3,3,475,-0.3635
1988,7,3,4,509,-1.4412
1988,7,3,5,356,-1.6390
1988,8,1,1,877,-1.9150
1988,8,1,2,411,-1.8936
1988,8,1,3,96,-2.3881
1988,8,1,4,204,-2.4913
1988,8,1,5,654,-2.7245
1988,8,2,1,414,-3.1113
1988,8,2,2,480,-2.7193
1988,8,2,3,273,-2.2215
1988,8,2,4,385,-3.2567
1988,8,2,5,488,-4.2323
1988,8,3,1,229,-2.2504
1988,8,3,2,418,-2.8940
1988,8,3,3,480,-3.3332
1988,8,3,4,501,-3.1114
1988,8,3,5,360,-4.6230
1988,9,1,1,873,2.2252
1988,9,1,2,411,3.5488
1988,9,1,3,97,5.8058
1988,9,1,4,205,2.5678
1988,9,1,5,631,4.0989
1988,9,2,1,426,2.7738
1988,9,2,2,482,3.0042
1988,9,2,3,262,3.6781
1988,9,2,4,383,2.8799
1988,9,2,5,497,2.9449
1988,9,3,1,226,2.4493
1988,9,3,2,428,4.2996
1988,9,3,3,478,4.4610
1988,9,3,4,502,4.3636
1988,9,3,5,361,2.6267
1988,10,1,1,877,-1.8188
1988,10,1,2,404,-0.7489
1988,10,1,3,98,0.0216
1988,10,1,4,208,-0.0934
1988,10,1,5,639,-1.7379
1988,10,2,1,437,-1.4309
1988,10,2,2,464,-1.0604
1988,10,2,3,262,0.9143
1988,10,2,4,386,0.1500
1988,10,2,5,497,-1.0498
1988,10,3,1,224,1.5361
1988,10,3,2,430,3.4287
1988,10,3,3,480,2.8256
1988,10,3,4,506,1.9290
1988,10,3,5,358,1.5319
1988,11,1,1,890,-4.6448
1988,11,1,2,409,-3.9576
1988,11,1,3,102,-5.5118
1988,11,1,4,201,-3.3947
1988,11,1,5,661,-4.1162
1988,11,2,1,437,-2.6597
1988,11,2,2,469,-2.9830
1988,11,2,3,271,-3.6433
1988,11,2,4,373,-2.7230
1988,11,2,5,509,-2.5595
1988,11,3,1,221,-1.2045
1988,11,3,2,432,-1.6668
1988,11,3,3,484,-1.6227
1988,11,3,4,506,-1.4003
1988,11,3,5,357,-1.6156
1988,12,1,1,877,5.3700
1988,12,1,2,401,5.3283
1988,12,1,3,98,6.9523
1988,12,1,4,202,4.5855
1988,12,1,5,638,5.9315
1988,12,2,1,428,5.6532
1988,12,2,2,465,4.5547
1988,12,2,3,269,3.6182
1988,12,2,4,372,4.7334
1988,12,2,5,494,6.2252
1988,12,3,1,224,3.0976
1988,12,3,2,432,2.3241
1988,12,3,3,478,2.0583
1988,12,3,4,502,2.4055
1988,12,3,5,350,2.9096
1989,1,1,1,888,4.2884
1989,1,1,2,405,4.3780
1989,1,1,3,85,5.8931
1989,1,1,4,203,4.9217
1989,1,1,5,629,4.9581
1989,1,2,1,424,6.1997
1989,1,2,2,471,4.1404
1989,1,2,3,254,3.5050
1989,1,2,4,379,4.1165
1989,1,2,5,482,5.8041
1989,1,3,1,223,6.9681
1989,1,3,2,424,7.0014
1989,1,3,3,473,6.2535
1989,1,3,4,506,6.6654
1989,1,3,5,349,7.9109
1989,2,1,1,893,1.3592
1989,2,1,2,400,-0.0704
1989,2,1,3,90,-0.6526
1989,2,1,4,202,0.3736
1989,2,1,5,623,1.5421
1989,2,2,1,414,1.4335
1989,2,2,2,466,0.1419
1989,2,2,3,255,0.8164
1989,2,2,4,389,0.5276
1989,2,2,5,472,0.6231
1989,2,3,1,218,0.1547
1989,2,3,2,420,-2.1028
1989,2,3,3,468,-2.8529
1989,2,3,4,502,-2.5280
1989,2,3,5,342,-1.9609
1989,3,1,1,886,2.9065
1989,3,1,2,398,2.1645
1989,3,1,3,101,1.9405
1989,3,1,4,200,2.7534
1989,3,1,5,616,3.7676
1989,3,2,1,414,2.7310
1989,3,2,2,462,2.6730
1989,3,2,3,260,2.3000
1989,3,2,4,385,2.6654
1989,3,2,5,475,3.1046
1989,3,3,1,219,0.0578
1989,3,3,2,420,0.4978
1989,3,3,3,464,1.7622
1989,3,3,4,495,2.2584
1989,3,3,5,345,1.6441
1989,4,1,1,887,3.3823
1989,4,1,2,398,3.4835
1989,4,1,3,103,2.5696
1989,4,1,4,197,4.3770
1989,4,1,5,620,4.8392
1989,4,2,1,418,5.2349
1989,4,2,2,469,4.6864
1989,4,2,3,257,3.9338
1989,4,2,4,382,5.7256
1989,4,2,5,473,7.2886
1989,4,3,1,228,4.8192
1989,4,3,2,431,4.7928
1989,4,3,3,460,5.5198
1989,4,3,4,501,5.2362
1989,4,3,5,346,4.4484
1989,5,1,1,887,3.4275
1989,5,1,2,412,3.8423
1989,5,1,3,108,3.6540
1989,5,1,4,196,5.8363
1989,5,1,5,628,4.4213
1989,5,2,1,421,4.2231
1989,5,2,2,465,5.8277
1989,5,2,3,267,6.0248
1989,5,2,4,372,5.4210
1989,5,2,5,494,5.3307
1989,5,3,1,227,4.1576
1989,5,3,2,435,4.2751
1989,5,3,3,467,3.9388
1989,5,3,4,498,4.2956
1989,5,3,5,360,3.3888
1989,6,1,1,891,-2.3504
1989,6,1,2,415,-1.9662
1989,6,1,3,109,-3.2728
1989,6,1,4,189,-3.8734
1989,6,1,5,642,-2.0167
1989,6,2,1,420,-2.5333
1989,6,2,2,468,-3.1025
1989,6,2,3,275,-1.5044
1989,6,2,4,362,-2.1602
1989,6,2,5,489,-2.8458
1989,6,3,1,229,-1.6145
1989,6,3,2,433,-0.9367
1989,6,3,3,472,-0.2007
1989,6,3,4,495,-0.7873
1989,6,3,5,365,-1.7040
1989,7,1,1,891,3.9034
1989,7,1,2,425,5.0718
1989,7,1,3,117,7.2905
1989,7,1,4,187,6.2738
1989,7,1,5,652,6.0621
1989,7,2,1,404,2.6488
1989,7,2,2,458,3.9123
1989,7,2,3,277,4.6249
1989,7,2,4,357,5.2015
1989,7,2,5,493,5.4002
1989,7,3,1,222,4.3912
1989,7,3,2,420,7.1353
1989,7,3,3,474,8.0899
1989,7,3,4,487,9.2892
1989,7,3,5,362,7.1790
1989,8,1,1,905,0.9366
1989,8,1,2,439,2.0422
1989,8,1,3,132,3.2431
1989,8,1,4,179,2.0512
1989,8,1,5,664,2.6472
1989,8,2,1,410,4.3434
1989,8,2,2,450,3.1816
1989,8,2,3,295,3.5708
1989,8,2,4,350,2.6112
1989,8,2,5,500,4.3689
1989,8,3,1,225,3.8346
1989,8,3,2,409,2.7013
1989,8,3,3,476,1.3308
1989,8,3,4,486,2.1565
1989,8,3,5,358,6.2467
1989,9,1,1,888,-0.2110
1989,9,1,2,446,-0.4148
1989,9,1,3,147,0.4972
1989,9,1,4,159,0.3860
1989,9,1,5,674,0.3077
1989,9,2,1,408,-0.3747
1989,9,2,2,457,0.0525
1989,9,2,3,311,0.9956
1989,9,2,4,335,1.4316
1989,9,2,5,494,1.0382
1989,9,3,1,229,-1.7883
1989,9,3,2,410,-2.2696
1989,9,3,3,480,-0.8789
1989,9,3,4,483,-0.6145
1989,9,3,5,361,-0.3086
1989,10,1,1,875,-7.2949
1989,10,1,2,447,-5.9752
1989,10,1,3,157,-7.3473
1989,10,1,4,155,-4.9851
1989,10,1,5,681,-6.1275
1989,10,2,1,404,-8.0034
1989,10,2,2,456,-6.7107
1989,10,2,3,335,-5.0989
1989,10,2,4,332,-4.1433
1989,10,2,5,502,-5.9544
1989,10,3,1,227,-4.5698
1989,10,3,2,416,-3.7661
1989,10,3,3,491,-2.6841
1989,10,3,4,483,-1.2821
1989,10,3,5,357,-2.9280
1989,11,1,1,878,-0.9819
1989,11,1,2,468,-0.0028
1989,11,1,3,186,-0.2610
1989,11,1,4,156,-0.2567
1989,11,1,5,690,-0.1874
1989,11,2,1,402,1.6273
1989,11,2,2,457,0.6753
1989,11,2,3,359,1.0228
1989,11,2,4,326,1.6112
1989,11,2,5,504,1.8819
1989,11,3,1,221,1.6831
1989,11,3,2,413,1.3364
1989,11,3,3,498,2.1585
1989,11,3,4,486,2.3167
1989,11,3,5,353,2.0353
1989,12,1,1,867,-0.3672
1989,12,1,2,472,-0.6436
1989,12,1,3,196,-0.8524
1989,12,1,4,144,-0.7055
1989,12,1,5,686,1.1918
1989,12,2,1,398,0.2789
1989,12,2,2,462,1.2852
1989,12,2,3,365,1.6922
1989,12,2,4,320,1.9854
1989,12,2,5,499,0.6436
1989,12,3,1,221,1.6313
1989,12,3,2,416,1.6047
1989,12,3,3,493,2.4676
1989,12,3,4,480,2.7542
1989,12,3,5,366,2.5719
1990,1,1,1,871,-8.4915
1990,1,1,2,460,-9.4802
1990,1,1,3,211,-9.3333
1990,1,1,4,134,-10.7187
1990,1,1,5,690,-9.0909
1990,1,2,1,406,-9.6998
1990,1,2,2,459,-8.3552
1990,1,2,3,378,-8.1760
1990,1,2,4,306,-9.3475
1990,1,2,5,503,-8.9892
1990,1,3,1,223,-5.6255
1990,1,3,2,405,-5.3005
1990,1,3,3,489,-5.8954
1990,1,3,4,472,-6.6845
1990,1,3,5,363,-6.4330
1990,2,1,1,870,2.2323
1990,2,1,2,462,2.5361
1990,2,1,3,217,2.5477
1990,2,1,4,127,4.1036
1990,2,1,5,682,3.8371
1990,2,2,1,398,4.5379
1990,2,2,2,460,2.7383
1990,2,2,3,383,2.9533
1990,2,2,4,299,2.7870
1990,2,2,5,504,4.5459
1990,2,3,1,221,2.0745
1990,2,3,2,398,1.7735
1990,2,3,3,487,1.5009
1990,2,3,4,472,1.1295
1990,2,3,5,370,3.2685
1990,3,1,1,857,3.1943
1990,3,1,2,474,4.5982
1990,3,1,3,237,5.5499
1990,3,1,4,115,3.5997
1990,3,1,5,686,5.8363
1990,3,2,1,394,3.5411
1990,3,2,2,462,4.9937
1990,3,2,3,387,4.6027
1990,3,2,4,290,4.4741
1990,3,2,5,515,6.5481
1990,3,3,1,218,2.1592
1990,3,3,2,397,2.1503
1990,3,3,3,492,2.7300
1990,3,3,4,470,3.4276
1990,3,3,5,375,2.7470
1990,4,1,1,852,-3.5753
1990,4,1,2,487,-2.7406
1990,4,1,3,247,-1.2066
1990,4,1,4,112,-1.1320
1990,4,1,5,697,-2.5519
1990,4,2,1,387,-4.8167
1990,4,2,2,462,-3.4386
1990,4,2,3,397,-2.7448
1990,4,2,4,272,-3.1617
1990,4,2,5,531,-3.4570
1990,4,3,1,211,-3.7506
1990,4,3,2,391,-3.9571
1990,4,3,3,503,-2.9233
1990,4,3,4,458,-1.5377
1990,4,3,5,386,-2.4210
1990,5,1,1,853,7.9077
1990,5,1,2,495,8.0281
1990,5,1,3,251,7.7869
1990,5,1,4,99,7.7644
1990,5,1,5,693,9.8671
1990,5,2,1,399,8.3659
1990,5,2,2,460,8.1464
1990,5,2,3,408,8.2784
1990,5,2,4,267,8.1236
1990,5,2,5,532,10.5262
1990,5,3,1,215,9.2939
1990,5,3,2,397,8.0383
1990,5,3,3,508,8.8481
1990,5,3,4,456,9.2478
1990,5,3,5,381,9.9463
1990,6,1,1,848,0.8852
1990,6,1,2,507,1.2284
1990,6,1,3,262,1.5824
1990,6,1,4,73,1.7506
1990,6,1,5,693,1.4085
1990,6,2,1,405,1.1778
1990,6,2,2,470,0.6315
1990,6,2,3,410,0.6193
1990,6,2,4,262,1.1561
1990,6,2,5,557,-0.8435
1990,6,3,1,221,-3.1035
1990,6,3,2,403,-2.0271
1990,6,3,3,504,-1.2299
1990,6,3,4,462,0.5648
1990,6,3,5,395,-0.3464
1990,7,1,1,837,-5.1033
1990,7,1,2,502,-3.8510
1990,7,1,3,266,-4.2669
1990,7,1,4,59,-4.1176
1990,7,1,5,668,-4.6194
1990,7,2,1,413,-4.0864
1990,7,2,2,475,-4.1463
1990,7,2,3,410,-3.8522
1990,7,2,4,252,-1.9489
1990,7,2,5,559,-2.9427
1990,7,3,1,221,-4.1152
1990,7,3,2,401,-0.7331
1990,7,3,3,490,-0.4705
1990,7,3,4,457,-0.0666
1990,7,3,5,404,-0.4128
1990,8,1,1,841,-16.2263
1990,8,1,2,482,-15.5623
1990,8,1,3,269,-14.7105
1990,8,1,4,56,-17.4104
1990,8,1,5,664,-15.7438
1990,8,2,1,412,-14.8941
1990,8,2,2,479,-13.6469
1990,8,2,3,414,-13.3881
1990,8,2,4,246,-13.1962
1990,8,2,5,576,-13.5858
1990,8,3,1,223,-10.1250
1990,8,3,2,404,-8.7760
1990,8,3,3,492,-8.7721
1990,8,3,4,456,-8.8925
1990,8,3,5,409,-8.5901
1990,9,1,1,836,-10.0621
1990,9,1,2,486,-9.9724
1990,9,1,3,273,-8.5988
1990,9,1,4,56,-10.8624
1990,9,1,5,652,-9.7444
1990,9,2,1,422,-10.0006
1990,9,2,2,482,-8.4492
1990,9,2,3,423,-8.4240
1990,9,2,4,253,-6.1607
1990,9,2,5,590,-10.1097
1990,9,3,1,218,-7.2892
1990,9,3,2,408,-5.3920
1990,9,3,3,490,-4.5232
1990,9,3,4,454,-3.8697
1990,9,3,5,417,-5.0076
1990,10,1,1,842,-7.7385
1990,10,1,2,504,-6.6969
1990,10,1,3,275,-7.0204
1990,10,1,4,57,-6.9506
1990,10,1,5,651,-5.6517
1990,10,2,1,426,-8.8765
1990,10,2,2,493,-5.1370
1990,10,2,3,434,-4.1910
1990,10,2,4,251,-2.6774
1990,10,2,5,607,-4.4859
1990,10,3,1,216,-3.0551
1990,10,3,2,407,-1.1632
1990,10,3,3,491,-0.4831
1990,10,3,4,457,0.8052
1990,10,3,5,420,-1.5136
1990,11,1,1,841,6.2049
1990,11,1,2,499,6.2534
1990,11,1,3,272,8.6236
1990,11,1,4,63,3.2795
1990,11,1,5,647,7.6808
1990,11,2,1,441,9.2145
1990,11,2,2,503,9.1258
1990,11,2,3,439,9.8553
1990,11,2,4,253,8.1660
1990,11,2,5,587,9.6689
1990,11,3,1,217,7.4821
1990,11,3,2,411,5.9700
1990,11,3,3,493,4.9698
1990,11,3,4,469,6.4122
1990,11,3,5,425,6.4481
1990,12,1,1,845,-0.3273
1990,12,1,2,504,4.0485
1990,12,1,3,284,3.5978
1990,12,1,4,63,4.5597
1990,12,1,5,635,5.3910
1990,12,2,1,449,3.6263
1990,12,2,2,501,5.0385
1990,12,2,3,447,5.9502
1990,12,2,4,260,6.1020
1990,12,2,5,600,6.4204
1990,12,3,1,216,3.1935
1990,12,3,2,406,2.8372
1990,12,3,3,487,2.0084
1990,12,3,4,475,3.2272
1990,12,3,5,425,2.4296
1991,1,1,1,838,13.6024
1991,1,1,2,518,10.8280
1991,1,1,3,291,11.2252
1991,1,1,4,66,15.1014
1991,1,1,5,637,12.1316
1991,1,2,1,456,10.1008
1991,1,2,2,522,8.9143
1991,1,2,3,460,9.5267
1991,1,2,4,263,8.4878
1991,1,2,5,607,10.9441
1991,1,3,1,215,10.6603
1991,1,3,2,405,6.5994
1991,1,3,3,491,4.4975
1991,1,3,4,473,4.4331
1991,1,3,5,420,4.5263
1991,2,1,1,829,13.3877
1991,2,1,2,510,11.5701
1991,2,1,3,287,10.3579
1991,2,1,4,68,13.0854
1991,2,1,5,630,14.1308
1991,2,2,1,461,12.3176
1991,2,2,2,524,9.4919
1991,2,2,3,471,9.6819
1991,2,2,4,259,9.0665
1991,2,2,5,600,9.7724
1991,2,3,1,209,8.0872
1991,2,3,2,393,6.5937
1991,2,3,3,493,6.3595
1991,2,3,4,469,6.7544
1991,2,3,5,418,7.1021
1991,3,1,1,824,7.7537
1991,3,1,2,492,7.2538
1991,3,1,3,278,7.6038
1991,3,1,4,69,5.8889
1991,3,1,5,631,8.4764
1991,3,2,1,468,5.4962
1991,3,2,2,532,5.1570
1991,3,2,3,470,6.1483
1991,3,2,4,255,5.2028
1991,3,2,5,599,6.5545
1991,3,3,1,212,-0.3634
1991,3,3,2,397,1.2480
1991,3,3,3,491,2.1586
1991,3,3,4,470,2.3894
1991,3,3,5,418,2.6991
1991,4,1,1,817,0.4682
1991,4,1,2,481,-0.7234
1991,4,1,3,277,0.2609
1991,4,1,4,71,-4.5702
1991,4,1,5,626,-0.2834
1991,4,2,1,471,-1.6729
1991,4,2,2,540,0.3468
1991,4,2,3,469,-0.0123
1991,4,2,4,264,0.6689
1991,4,2,5,605,-0.7714
1991,4,3,1,209,0.4598
1991,4,3,2,393,1.5736
1991,4,3,3,491,1.6612
1991,4,3,4,473,-0.7336
1991,4,3,5,424,-0.2543
1991,5,1,1,816,4.1973
1991,5,1,2,477,4.3380
1991,5,1,3,289,4.2991
1991,5,1,4,79,3.1275
1991,5,1,5,621,4.6004
1991,5,2,1,474,4.8288
1991,5,2,2,526,5.1364
1991,5,2,3,474,3.8067
1991,5,2,4,273,4.1877
1991,5,2,5,608,5.0982
1991,5,3,1,211,8.3772
1991,5,3,2,397,6.4002
1991,5,3,3,491,4.0953
1991,5,3,4,485,4.0046
1991,5,3,5,430,2.5179
1991,6,1,1,825,-3.9054
1991,6,1,2,472,-3.9044
1991,6,1,3,292,-5.7274
1991,6,1,4,80,-6.7225
1991,6,1,5,626,-6.2441
1991,6,2,1,477,-5.0480
1991,6,2,2,520,-3.7460
1991,6,2,3,477,-4.2592
1991,6,2,4,270,-4.3006
1991,6,2,5,612,-6.6746
1991,6,3,1,222,-5.9554
1991,6,3,2,399,-5.1136
1991,6,3,3,490,-3.9535
1991,6,3,4,480,-4.2914
1991,6,3,5,422,-5.1005
1991,7,1,1,806,2.6613
1991,7,1,2,482,3.6965
1991,7,1,3,294,4.0949
1991,7,1,4,79,6.4129
1991,7,1,5,630,5.4924
1991,7,2,1,460,2.6052
1991,7,2,2,522,3.4141
1991,7,2,3,478,3.9555
1991,7,2,4,261,4.0619
1991,7,2,5,610,7.1424
1991,7,3,1,227,2.0139
1991,7,3,2,398,3.1613
1991,7,3,3,495,3.7587
1991,7,3,4,477,4.5043
1991,7,3,5,429,6.4961
1991,8,1,1,808,3.3753
1991,8,1,2,474,3.1811
1991,8,1,3,309,3.8171
1991,8,1,4,76,2.9876
1991,8,1,5,629,5.1315
1991,8,2,1,452,2.8122
1991,8,2,2,523,2.2279
1991,8,2,3,486,3.3893
1991,8,2,4,252,4.6895
1991,8,2,5,599,5.2613
1991,8,3,1,226,-0.6437
1991,8,3,2,383,1.0547
1991,8,3,3,493,1.8577
1991,8,3,4,470,2.8515
1991,8,3,5,430,2.9365
1991,9,1,1,812,0.0158
1991,9,1,2,466,0.6141
1991,9,1,3,309,1.8556
1991,9,1,4,76,2.0039
1991,9,1,5,625,-0.0446
1991,9,2,1,448,-0.4014
1991,9,2,2,534,0.3676
1991,9,2,3,489,-0.7316
1991,9,2,4,248,0.5299
1991,9,2,5,597,0.8919
1991,9,3,1,225,-2.7446
1991,9,3,2,382,-2.6443
1991,9,3,3,490,-1.4477
1991,9,3,4,471,-1.2369
1991,9,3,5,445,-0.5321
1991,10,1,1,798,2.3565
1991,10,1,2,448,1.9100
1991,10,1,3,308,3.2291
1991,10,1,4,72,1.7203
1991,10,1,5,612,5.6356
1991,10,2,1,455,1.7280
1991,10,2,2,548,0.7813
1991,10,2,3,485,2.2121
1991,10,2,4,248,0.1482
1991,10,2,5,602,2.6606
1991,10,3,1,232,-0.4000
1991,10,3,2,384,0.3070
1991,10,3,3,496,1.2509
1991,10,3,4,477,1.8097
1991,10,3,5,445,2.8604
1991,11,1,1,797,-4.5121
1991,11,1,2,438,-3.8246
1991,11,1,3,307,-4.2568
1991,11,1,4,71,-5.9352
1991,11,1,5,615,-4.7015
1991,11,2,1,447,-6.8866
1991,11,2,2,538,-5.4082
1991,11,2,3,480,-4.2151
1991,11,2,4,242,-3.2907
1991,11,2,5,608,-5.9716
1991,11,3,1,232,-8.3711
1991,11,3,2,389,-6.8560
1991,11,3,3,504,-4.4660
1991,11,3,4,476,-2.5152
1991,11,3,5,447,-2.4911
1991,12,1,1,780,2.7188
1991,12,1,2,456,6.6091
1991,12,1,3,287,6.9915
1991,12,1,4,76,6.1455
1991,12,1,5,628,7.6878
1991,12,2,1,444,7.6817
1991,12,2,2,555,8.8493
1991,12,2,3,477,10.5424
1991,12,2,4,247,9.6225
1991,12,2,5,616,11.1896
1991,12,3,1,236,5.7311
1991,12,3,2,397,7.9260
1991,12,3,3,510,9.3257
1991,12,3,4,485,12.4183
1991,12,3,5,449,11.4925
1992,1,1,1,776,14.8788
1992,1,1,2,448,11.1193
1992,1,1,3,278,11.2085
1992,1,1,4,74,11.7357
1992,1,1,5,629,12.1283
1992,1,2,1,446,8.8108
1992,1,2,2,541,6.9825
1992,1,2,3,475,6.0816
1992,1,2,4,244,4.2628
1992,1,2,5,629,6.0877
1992,1,3,1,233,5.9868
1992,1,3,2,393,2.0812
1992,1,3,3,515,0.0588
1992,1,3,4,477,-2.8729
1992,1,3,5,444,-0.4778
1992,2,1,1,761,5.5400
1992,2,1,2,452,3.2582
1992,2,1,3,276,2.6714
1992,2,1,4,72,7.5679
1992,2,1,5,641,3.5023
1992,2,2,1,442,3.7126
1992,2,2,2,536,2.9887
1992,2,2,3,482,2.4349
1992,2,2,4,241,2.4156
1992,2,2,5,638,2.3125
1992,2,3,1,225,5.4776
1992,2,3,2,392,3.0530
1992,2,3,3,521,0.8519
1992,2,3,4,477,0.3109
1992,2,3,5,440,1.5722
1992,3,1,1,756,-2.7947
1992,3,1,2,458,-3.3493
1992,3,1,3,261,-3.8344
1992,3,1,4,73,-3.5296
1992,3,1,5,644,-4.6904
1992,3,2,1,447,-4.8283
1992,3,2,2,532,-4.2098
1992,3,2,3,472,-4.8872
1992,3,2,4,246,-2.1872
1992,3,2,5,641,-4.0442
1992,3,3,1,220,-3.2320
1992,3,3,2,396,-1.5780
1992,3,3,3,522,-2.1987
1992,3,3,4,483,-2.1413
1992,3,3,5,443,-2.9728
1992,4,1,1,767,-5.1107
1992,4,1,2,471,-3.7795
1992,4,1,3,262,-4.4787
1992,4,1,4,76,-5.4334
1992,4,1,5,651,-5.6567
1992,4,2,1,443,-3.1643
1992,4,2,2,536,-2.6476
1992,4,2,3,467,-3.2758
1992,4,2,4,247,-2.1634
1992,4,2,5,649,-5.1011
1992,4,3,1,224,4.9924
1992,4,3,2,407,4.4672
1992,4,3,3,519,3.6982
1992,4,3,4,489,1.7450
1992,4,3,5,437,-0.0941
1992,5,1,1,777,-0.9194
1992,5,1,2,472,-0.6293
1992,5,1,3,249,0.2582
1992,5,1,4,70,2.4151
1992,5,1,5,648,-0.4583
1992,5,2,1,445,1.8348
1992,5,2,2,540,0.5892
1992,5,2,3,453,-0.3255
1992,5,2,4,249,0.6159
1992,5,2,5,645,-0.3362
1992,5,3,1,224,-0.1694
1992,5,3,2,410,0.4737
1992,5,3,3,522,-0.0069
1992,5,3,4,494,0.2737
1992,5,3,5,441,0.8117
1992,6,1,1,783,-7.1841
1992,6,1,2,483,-5.7697
1992,6,1,3,244,-6.4174
1992,6,1,4,83,-6.2693
1992,6,1,5,655,-6.7339
1992,6,2,1,439,-4.9043
1992,6,2,2,553,-3.7767
1992,6,2,3,449,-3.5505
1992,6,2,4,275,-3.7640
1992,6,2,5,647,-4.7424
1992,6,3,1,225,-2.3994
1992,6,3,2,417,-2.2702
1992,6,3,3,522,-1.4129
1992,6,3,4,507,-2.1779
1992,6,3,5,451,-2.8781
1992,7,1,1,763,2.7056
1992,7,1,2,473,1.4878
1992,7,1,3,236,0.4169
1992,7,1,4,86,0.6418
1992,7,1,5,647,4.0930
1992,7,2,1,441,2.9781
1992,7,2,2,562,3.0602
1992,7,2,3,444,2.9165
1992,7,2,4,287,4.5891
1992,7,2,5,646,5.0960
1992,7,3,1,224,2.2691
1992,7,3,2,417,3.4881
1992,7,3,3,526,4.3115
1992,7,3,4,514,5.0020
1992,7,3,5,444,3.9076
1992,8,1,1,781,-3.0860
1992,8,1,2,468,-2.1744
1992,8,1,3,225,-1.3819
1992,8,1,4,91,-1.9632
1992,8,1,5,647,-2.4243
1992,8,2,1,450,-4.5786
1992,8,2,2,574,-1.5863
1992,8,2,3,444,-2.1406
1992,8,2,4,283,-1.7635
1992,8,2,5,646,-3.1880
1992,8,3,1,229,-4.2468
1992,8,3,2,427,-1.9707
1992,8,3,3,525,-1.5981
1992,8,3,4,518,-1.6788
1992,8,3,5,441,-3.9277
1992,9,1,1,798,1.3921
1992,9,1,2,492,1.5366
1992,9,1,3,232,1.7849
1992,9,1,4,97,3.0123
1992,9,1,5,668,3.2254
1992,9,2,1,456,1.5987
1992,9,2,2,563,1.6061
1992,9,2,3,459,1.7342
1992,9,2,4,287,2.3203
1992,9,2,5,658,3.0085
1992,9,3,1,223,0.4535
1992,9,3,2,437,0.9060
1992,9,3,3,529,1.1449
1992,9,3,4,526,1.1525
1992,9,3,5,447,2.0593
1992,10,1,1,797,2.3526
1992,10,1,2,498,2.5388
1992,10,1,3,231,3.3046
1992,10,1,4,93,3.8325
1992,10,1,5,669,4.0153
1992,10,2,1,457,3.5212
1992,10,2,2,552,2.4333
1992,10,2,3,463,3.2796
1992,10,2,4,280,3.1580
1992,10,2,5,649,4.4759
1992,10,3,1,223,-1.1302
1992,10,3,2,435,-0.4476
1992,10,3,3,534,-0.0730
1992,10,3,4,522,0.8012
1992,10,3,5,444,2.6424
1992,11,1,1,796,10.8430
1992,11,1,2,508,11.3215
1992,11,1,3,230,11.2601
1992,11,1,4,89,12.3945
1992,11,1,5,683,10.9818
1992,11,2,1,457,6.8752
1992,11,2,2,559,6.6419
1992,11,2,3,447,7.8069
1992,11,2,4,283,6.6788
1992,11,2,5,642,9.2069
1992,11,3,1,224,2.8706
1992,11,3,2,435,2.0277
1992,11,3,3,539,2.7024
1992,11,3,4,523,3.4519
1992,11,3,5,448,5.7674
1992,12,1,1,815,2.2183
1992,12,1,2,534,1.9650
1992,12,1,3,239,1.6511
1992,12,1,4,97,4.4873
1992,12,1,5,708,4.1582
1992,12,2,1,462,2.1353
1992,12,2,2,558,2.6953
1992,12,2,3,449,2.5014
1992,12,2,4,293,4.7268
1992,12,2,5,647,3.6314
1992,12,3,1,212,0.2869
1992,12,3,2,435,1.4833
1992,12,3,3,545,0.9275
1992,12,3,4,529,0.8484
1992,12,3,5,451,2.3210
1993,1,1,1,815,4.4069
1993,1,1,2,525,3.1726
1993,1,1,3,227,4.7988
1993,1,1,4,97,2.2564
1993,1,1,5,708,4.8881
1993,1,2,1,455,2.4188
1993,1,2,2,558,1.8379
1993,1,2,3,446,2.3739
1993,1,2,4,284,1.7347
1993,1,2,5,649,2.0108
1993,1,3,1,216,4.1872
1993,1,3,2,423,1.5678
1993,1,3,3,545,0.5074
1993,1,3,4,531,-0.9541
1993,1,3,5,443,4.1819
1993,2,1,1,820,-3.9127
1993,2,1,2,529,-4.5557
1993,2,1,3,225,-6.0054
1993,2,1,4,98,-6.1129
1993,2,1,5,704,-3.7294
1993,2,2,1,457,-1.8198
1993,2,2,2,543,-1.2030
1993,2,2,3,443,-2.5952
1993,2,2,4,290,-2.9825
1993,2,2,5,651,-3.6882
1993,2,3,1,217,2.6303
1993,2,3,2,428,2.0391
1993,2,3,3,544,1.0385
1993,2,3,4,530,1.1528
1993,2,3,5,444,-0.5525
1993,3,1,1,822,1.6763
1993,3,1,2,534,0.9236
1993,3,1,3,226,-0.0570
1993,3,1,4,112,4.8757
1993,3,1,5,719,4.5228
1993,3,2,1,457,3.1869
1993,3,2,2,556,1.5751
