year,month,rank_ME,rank_ILR_12,nstocks,ret_vw
1979,8,1,1,1387,7.6152
1979,8,1,2,1881,8.0789
1979,8,1,3,1897,8.2706
1979,8,1,4,1846,7.2434
1979,8,1,5,1474,7.9308
1979,8,2,1,504,8.9621
1979,8,2,2,601,8.8610
1979,8,2,3,644,8.8058
1979,8,2,4,621,8.4520
1979,8,2,5,506,9.2437
1979,8,3,1,572,7.3522
1979,8,3,2,595,7.6686
1979,8,3,3,690,7.4648
1979,8,3,4,667,7.1622
1979,8,3,5,555,7.2799
1979,9,1,1,1378,-0.9656
1979,9,1,2,1870,-1.4166
1979,9,1,3,1884,-1.4363
1979,9,1,4,1846,-0.6589
1979,9,1,5,1457,0.5242
1979,9,2,1,506,-0.9151
1979,9,2,2,606,-0.4219
1979,9,2,3,636,-1.1971
1979,9,2,4,617,-0.3615
1979,9,2,5,501,0.1530
1979,9,3,1,573,-0.5217
1979,9,3,2,596,-1.1501
1979,9,3,3,682,-0.4683
1979,9,3,4,662,-0.3263
1979,9,3,5,554,0.6904
1979,10,1,1,1381,-10.7331
1979,10,1,2,1935,-10.5364
1979,10,1,3,1824,-10.6857
1979,10,1,4,1814,-10.9802
1979,10,1,5,1451,-11.2032
1979,10,2,1,503,-10.4186
1979,10,2,2,651,-10.4687
1979,10,2,3,609,-10.1383
1979,10,2,4,601,-10.1487
1979,10,2,5,504,-9.8891
1979,10,3,1,570,-7.9796
1979,10,3,2,692,-7.5836
1979,10,3,3,655,-7.6495
1979,10,3,4,656,-7.7236
1979,10,3,5,557,-8.1197
1979,11,1,1,1398,7.6673
1979,11,1,2,1933,7.6887
1979,11,1,3,1842,7.9725
1979,11,1,4,1904,7.8111
1979,11,1,5,1353,9.6856
1979,11,2,1,512,9.2417
1979,11,2,2,648,8.7615
1979,11,2,3,615,9.2191
1979,11,2,4,623,8.3872
1979,11,2,5,469,11.9575
1979,11,3,1,573,6.2174
1979,11,3,2,689,5.5282
1979,11,3,3,656,5.7848
1979,11,3,4,671,5.8255
1979,11,3,5,528,9.7249
1979,12,1,1,1386,9.8943
1979,12,1,2,1907,8.0550
1979,12,1,3,1846,7.7938
1979,12,1,4,1925,9.0936
1979,12,1,5,1349,14.2920
1979,12,2,1,507,6.3423
1979,12,2,2,638,6.2926
1979,12,2,3,623,6.2108
1979,12,2,4,650,6.8313
1979,12,2,5,469,8.6833
1979,12,3,1,569,4.9337
1979,12,3,2,687,3.6516
1979,12,3,3,666,4.2750
1979,12,3,4,684,4.7402
1979,12,3,5,527,6.4311
1980,1,1,1,1395,10.3578
1980,1,1,2,1923,10.8438
1980,1,1,3,1811,10.8621
1980,1,1,4,1908,11.4454
1980,1,1,5,1298,15.2787
1980,1,2,1,508,6.8521
1980,1,2,2,672,7.4273
1980,1,2,3,616,7.9585
1980,1,2,4,654,9.2125
1980,1,2,5,449,10.2662
1980,1,3,1,567,5.8292
1980,1,3,2,698,5.2479
1980,1,3,3,665,6.0661
1980,1,3,4,682,6.0054
1980,1,3,5,507,9.1034
1980,2,1,1,1402,-1.6230
1980,2,1,2,1933,-2.3503
1980,2,1,3,1808,-2.0241
1980,2,1,4,1891,-1.3904
1980,2,1,5,1176,-1.6023
1980,2,2,1,507,-0.6304
1980,2,2,2,671,-1.9882
1980,2,2,3,626,-2.1348
1980,2,2,4,633,-0.4121
1980,2,2,5,429,-0.1978
1980,2,3,1,557,-3.8172
1980,2,3,2,706,-3.6423
1980,2,3,3,666,-3.5002
1980,2,3,4,599,-3.2755
1980,2,3,5,482,-1.7822
1980,3,1,1,1395,-18.1085
1980,3,1,2,1799,-18.1175
1980,3,1,3,1830,-18.5355
1980,3,1,4,1892,-18.6479
1980,3,1,5,1179,-20.1346
1980,3,2,1,510,-17.3853
1980,3,2,2,641,-17.3034
1980,3,2,3,636,-16.6085
1980,3,2,4,651,-17.8030
1980,3,2,5,437,-19.1387
1980,3,3,1,556,-9.7695
1980,3,3,2,692,-9.0431
1980,3,3,3,665,-10.3866
1980,3,3,4,607,-11.0877
1980,3,3,5,487,-13.1502
1980,4,1,1,1446,5.3665
1980,4,1,2,1942,6.0336
1980,4,1,3,1884,5.1119
1980,4,1,4,1946,5.5333
1980,4,1,5,1254,5.6373
1980,4,2,1,552,4.2399
1980,4,2,2,684,5.2081
1980,4,2,3,649,5.7528
1980,4,2,4,683,5.1509
1980,4,2,5,452,4.8454
1980,4,3,1,604,4.4151
1980,4,3,2,689,3.4475
1980,4,3,3,670,3.1400
1980,4,3,4,706,3.4756
1980,4,3,5,477,4.1658
1980,5,1,1,1524,6.9577
1980,5,1,2,1946,7.0941
1980,5,1,3,1883,6.5378
1980,5,1,4,1964,6.3859
1980,5,1,5,1254,5.5902
1980,5,2,1,575,7.8281
1980,5,2,2,697,8.9271
1980,5,2,3,652,8.1524
1980,5,2,4,687,7.9116
1980,5,2,5,459,8.3152
1980,5,3,1,608,6.8685
1980,5,3,2,703,7.6391
1980,5,3,3,666,7.0672
1980,5,3,4,707,7.0343
1980,5,3,5,493,6.4524
1980,6,1,1,1506,4.9376
1980,6,1,2,1947,4.1807
1980,6,1,3,1892,3.4481
1980,6,1,4,1959,3.4328
1980,6,1,5,1305,4.6662
1980,6,2,1,571,6.1016
1980,6,2,2,694,3.6217
1980,6,2,3,656,3.7191
1980,6,2,4,686,4.5014
1980,6,2,5,473,6.2935
1980,6,3,1,607,4.8245
1980,6,3,2,708,2.7191
1980,6,3,3,660,3.3096
1980,6,3,4,709,3.2297
1980,6,3,5,499,7.0003
1980,7,1,1,1509,10.4588
1980,7,1,2,1952,10.3007
1980,7,1,3,1885,11.1665
1980,7,1,4,1942,11.0645
1980,7,1,5,1404,11.0046
1980,7,2,1,570,10.9741
1980,7,2,2,695,12.4764
1980,7,2,3,666,13.4682
1980,7,2,4,693,11.7692
1980,7,2,5,519,11.4290
1980,7,3,1,604,10.5460
1980,7,3,2,709,10.8143
1980,7,3,3,660,11.1609
1980,7,3,4,710,11.1088
1980,7,3,5,542,11.4638
1980,8,1,1,1554,9.3132
1980,8,1,2,1966,8.2957
1980,8,1,3,1887,8.3052
1980,8,1,4,1881,7.9954
1980,8,1,5,1401,12.5427
1980,8,2,1,589,5.2873
1980,8,2,2,709,6.2959
1980,8,2,3,664,6.0931
1980,8,2,4,668,6.0873
1980,8,2,5,510,6.8249
1980,8,3,1,629,1.4816
1980,8,3,2,708,1.5620
1980,8,3,3,658,1.3870
1980,8,3,4,672,1.9729
1980,8,3,5,540,2.5277
1980,9,1,1,1493,3.9105
1980,9,1,2,1954,3.0447
1980,9,1,3,1798,2.7644
1980,9,1,4,1894,4.3917
1980,9,1,5,1558,5.7004
1980,9,2,1,578,4.5967
1980,9,2,2,706,3.7346
1980,9,2,3,629,3.8661
1980,9,2,4,672,3.7577
1980,9,2,5,564,7.2780
1980,9,3,1,619,2.4441
1980,9,3,2,701,2.4945
1980,9,3,3,595,2.6289
1980,9,3,4,666,3.2020
1980,9,3,5,575,5.6315
1980,10,1,1,1490,4.3885
1980,10,1,2,1929,3.7483
1980,10,1,3,1794,4.5118
1980,10,1,4,1978,4.8249
1980,10,1,5,1581,4.9584
1980,10,2,1,585,2.6043
1980,10,2,2,698,2.1758
1980,10,2,3,625,2.6286
1980,10,2,4,722,2.9495
1980,10,2,5,559,2.6517
1980,10,3,1,612,-0.0002
1980,10,3,2,694,0.9199
1980,10,3,3,594,0.9580
1980,10,3,4,705,1.1221
1980,10,3,5,572,2.2423
1980,11,1,1,1367,7.1590
1980,11,1,2,1926,5.7213
1980,11,1,3,1818,5.9779
1980,11,1,4,1908,6.6651
1980,11,1,5,1582,9.2427
1980,11,2,1,551,7.7328
1980,11,2,2,698,6.8870
1980,11,2,3,647,9.4480
1980,11,2,4,703,8.6381
1980,11,2,5,555,8.5005
1980,11,3,1,584,7.8081
1980,11,3,2,694,7.9184
1980,11,3,3,596,8.1318
1980,11,3,4,681,8.7495
1980,11,3,5,579,10.8407
1980,12,1,1,1419,-4.4833
1980,12,1,2,1928,-4.7823
1980,12,1,3,1831,-4.4720
1980,12,1,4,1895,-4.4744
1980,12,1,5,1589,-6.6768
1980,12,2,1,566,-2.7202
1980,12,2,2,696,-3.2998
1980,12,2,3,645,-2.8575
1980,12,2,4,696,-3.4094
1980,12,2,5,574,-5.6796
1980,12,3,1,589,-0.4280
1980,12,3,2,690,-2.0599
1980,12,3,3,598,-1.8743
1980,12,3,4,655,-2.2802
1980,12,3,5,589,-3.7629
1981,1,1,1,1588,1.6481
1981,1,1,2,1939,1.0774
1981,1,1,3,1829,0.8332
1981,1,1,4,1993,0.2282
1981,1,1,5,1554,-0.9591
1981,1,2,1,602,-1.2861
1981,1,2,2,709,-0.7399
1981,1,2,3,645,-0.9584
1981,1,2,4,742,-1.5149
1981,1,2,5,567,-2.9434
1981,1,3,1,614,-2.8501
1981,1,3,2,689,-1.4582
1981,1,3,3,598,-1.8623
1981,1,3,4,687,-2.6063
1981,1,3,5,584,-4.4789
1981,2,1,1,1606,-0.5921
1981,2,1,2,1967,-0.6853
1981,2,1,3,1858,-0.2788
1981,2,1,4,1983,-0.4043
1981,2,1,5,1605,-1.3204
1981,2,2,1,607,0.5323
1981,2,2,2,719,2.2907
1981,2,2,3,662,1.7899
1981,2,2,4,736,1.9458
1981,2,2,5,577,1.1005
1981,2,3,1,617,1.5066
1981,2,3,2,705,2.0011
1981,2,3,3,618,2.8246
1981,2,3,4,680,2.1900
1981,2,3,5,586,-0.2717
1981,3,1,1,1555,8.5417
1981,3,1,2,2055,7.7095
1981,3,1,3,1877,9.0242
1981,3,1,4,1993,8.3598
1981,3,1,5,1617,8.3139
1981,3,2,1,590,8.7355
1981,3,2,2,739,8.3658
1981,3,2,3,674,8.7199
1981,3,2,4,732,8.4864
1981,3,2,5,576,8.5174
1981,3,3,1,596,6.6534
1981,3,3,2,726,7.9275
1981,3,3,3,632,7.2948
1981,3,3,4,684,7.8257
1981,3,3,5,580,7.7243
1981,4,1,1,1592,3.9172
1981,4,1,2,2037,4.0452
1981,4,1,3,1882,4.5022
1981,4,1,4,2015,4.3374
1981,4,1,5,1817,2.7793
1981,4,2,1,588,2.0531
1981,4,2,2,720,2.0003
1981,4,2,3,667,3.0336
1981,4,2,4,734,3.5164
1981,4,2,5,638,1.8636
1981,4,3,1,615,0.0831
1981,4,3,2,726,-0.3505
1981,4,3,3,628,0.6017
1981,4,3,4,690,1.3324
1981,4,3,5,641,0.9924
1981,5,1,1,1483,2.5303
1981,5,1,2,2025,2.6594
1981,5,1,3,1855,3.0926
1981,5,1,4,2049,3.9912
1981,5,1,5,1772,2.5901
1981,5,2,1,540,4.1580
1981,5,2,2,710,3.1518
1981,5,2,3,658,4.6023
1981,5,2,4,748,4.4157
1981,5,2,5,605,4.0839
1981,5,3,1,552,1.5880
1981,5,3,2,713,1.3453
1981,5,3,3,628,1.7430
1981,5,3,4,711,2.4021
1981,5,3,5,537,3.4915
1981,6,1,1,1627,-3.0325
1981,6,1,2,2031,-1.2954
1981,6,1,3,1882,-1.0166
1981,6,1,4,2093,-1.0726
1981,6,1,5,1775,-2.0761
1981,6,2,1,600,-3.8372
1981,6,2,2,690,-2.8958
1981,6,2,3,675,-3.1214
1981,6,2,4,751,-3.5308
1981,6,2,5,595,-4.0188
1981,6,3,1,611,-2.9102
1981,6,3,2,703,-2.6032
1981,6,3,3,641,-2.9666
1981,6,3,4,717,-3.9172
1981,6,3,5,535,-4.8794
1981,7,1,1,1796,-2.6582
1981,7,1,2,2035,-3.4486
1981,7,1,3,1843,-3.2589
1981,7,1,4,2066,-3.6030
1981,7,1,5,1924,-3.2091
1981,7,2,1,631,-2.2855
1981,7,2,2,699,-2.4171
1981,7,2,3,677,-3.0320
1981,7,2,4,737,-3.8631
1981,7,2,5,656,-3.0749
1981,7,3,1,650,0.1559
1981,7,3,2,700,-1.0839
1981,7,3,3,640,-1.7760
1981,7,3,4,709,-1.8497
1981,7,3,5,662,-0.5981
1981,8,1,1,1980,-8.9186
1981,8,1,2,2044,-8.6066
1981,8,1,3,1854,-8.8073
1981,8,1,4,1966,-9.3641
1981,8,1,5,1947,-8.4226
1981,8,2,1,666,-7.7026
1981,8,2,2,702,-7.7255
1981,8,2,3,661,-7.3352
1981,8,2,4,723,-8.5807
1981,8,2,5,665,-7.8095
1981,8,3,1,686,-5.3137
1981,8,3,2,697,-5.9100
1981,8,3,3,639,-6.0818
1981,8,3,4,701,-6.6142
1981,8,3,5,658,-4.8315
1981,9,1,1,2022,-10.8302
1981,9,1,2,1856,-10.8284
1981,9,1,3,2054,-8.8314
1981,9,1,4,1802,-9.1171
1981,9,1,5,1709,-10.7635
1981,9,2,1,672,-7.5021
1981,9,2,2,643,-7.0058
1981,9,2,3,711,-6.2646
1981,9,2,4,656,-7.0262
1981,9,2,5,605,-7.1556
1981,9,3,1,691,-5.2500
1981,9,3,2,650,-4.8398
1981,9,3,3,695,-3.4701
1981,9,3,4,618,-3.9523
1981,9,3,5,625,-4.5369
1981,10,1,1,2089,7.4881
1981,10,1,2,1892,8.3095
1981,10,1,3,2065,8.3404
1981,10,1,4,1831,9.1262
1981,10,1,5,1720,9.1313
1981,10,2,1,686,8.1962
1981,10,2,2,639,7.4695
1981,10,2,3,712,7.5553
1981,10,2,4,672,8.9232
1981,10,2,5,602,8.4739
1981,10,3,1,687,6.1734
1981,10,3,2,652,6.2308
1981,10,3,3,693,5.5216
1981,10,3,4,617,5.7625
1981,10,3,5,619,7.3871
1981,11,1,1,2107,1.4957
1981,11,1,2,1992,2.4814
1981,11,1,3,2090,1.8518
1981,11,1,4,2191,1.5191
1981,11,1,5,1719,2.9136
1981,11,2,1,694,1.5732
1981,11,2,2,680,3.4398
1981,11,2,3,713,3.2404
1981,11,2,4,705,3.0937
1981,11,2,5,591,2.5272
1981,11,3,1,684,2.1970
1981,11,3,2,681,2.9413
1981,11,3,3,691,2.6946
1981,11,3,4,615,2.8057
1981,11,3,5,610,1.6359
1981,12,1,1,1922,-2.2052
1981,12,1,2,2102,-1.1917
1981,12,1,3,2091,-0.9681
1981,12,1,4,2269,-1.2192
1981,12,1,5,1915,-1.0254
1981,12,2,1,620,-2.4951
1981,12,2,2,712,-1.2481
1981,12,2,3,696,-1.3944
1981,12,2,4,726,-1.1339
1981,12,2,5,627,-1.5086
1981,12,3,1,621,-2.5087
1981,12,3,2,716,-1.7872
1981,12,3,3,689,-1.7223
1981,12,3,4,713,-1.9524
1981,12,3,5,639,-2.9817
1982,1,1,1,1954,-2.2369
1982,1,1,2,2103,-1.5158
1982,1,1,3,2119,-1.1727
1982,1,1,4,2285,-0.7680
1982,1,1,5,1960,-2.0829
1982,1,2,1,629,-5.3131
1982,1,2,2,700,-4.4511
1982,1,2,3,699,-3.6195
1982,1,2,4,727,-3.9843
1982,1,2,5,639,-4.5258
1982,1,3,1,631,-3.9120
1982,1,3,2,715,-2.5539
1982,1,3,3,692,-0.7912
1982,1,3,4,721,-1.5122
1982,1,3,5,637,-2.1106
1982,2,1,1,1963,-4.9522
1982,2,1,2,2113,-3.4247
1982,2,1,3,2121,-3.5824
1982,2,1,4,2294,-3.3476
1982,2,1,5,1965,-4.1511
1982,2,2,1,628,-6.2622
1982,2,2,2,696,-4.5759
1982,2,2,3,696,-3.9898
1982,2,2,4,728,-4.1988
1982,2,2,5,634,-4.8661
1982,2,3,1,626,-6.5594
1982,2,3,2,708,-4.5511
1982,2,3,3,695,-4.6040
1982,2,3,4,729,-3.6254
1982,2,3,5,639,-5.4922
1982,3,1,1,1973,-2.4979
1982,3,1,2,1951,-1.9992
1982,3,1,3,2177,-0.1999
1982,3,1,4,2159,-0.1823
1982,3,1,5,1969,-0.2867
1982,3,2,1,635,-2.6436
1982,3,2,2,633,-0.1490
1982,3,2,3,717,1.5340
1982,3,2,4,682,0.4927
1982,3,2,5,641,0.2336
1982,3,3,1,627,-3.2097
1982,3,3,2,628,-1.8568
1982,3,3,3,719,0.4393
1982,3,3,4,654,-0.3836
1982,3,3,5,663,-1.2363
1982,4,1,1,1972,3.9880
1982,4,1,2,2366,5.8063
1982,4,1,3,2185,5.9964
1982,4,1,4,2150,6.8695
1982,4,1,5,1919,6.0758
1982,4,2,1,605,5.0606
1982,4,2,2,707,5.8426
1982,4,2,3,720,6.5521
1982,4,2,4,678,6.8142
1982,4,2,5,608,6.1525
1982,4,3,1,601,4.8836
1982,4,3,2,703,5.0053
1982,4,3,3,716,5.9246
1982,4,3,4,652,5.9810
1982,4,3,5,633,6.1434
1982,5,1,1,1936,-4.1368
1982,5,1,2,2364,-2.7402
1982,5,1,3,2172,-2.6083
1982,5,1,4,2170,-2.3890
1982,5,1,5,1912,-3.0105
1982,5,2,1,573,-4.7359
1982,5,2,2,708,-3.9894
1982,5,2,3,736,-3.4643
1982,5,2,4,681,-4.0708
1982,5,2,5,613,-3.5863
1982,5,3,1,532,-6.1390
1982,5,3,2,708,-4.4110
1982,5,3,3,720,-3.9866
1982,5,3,4,651,-4.4832
1982,5,3,5,633,-4.7507
1982,6,1,1,1925,-5.4466
1982,6,1,2,2316,-3.0163
1982,6,1,3,2194,-2.4751
1982,6,1,4,2144,-1.8293
1982,6,1,5,1945,-2.4638
1982,6,2,1,562,-0.8619
1982,6,2,2,689,-1.9796
1982,6,2,3,716,-0.8015
1982,6,2,4,654,-0.8103
1982,6,2,5,622,-0.9702
1982,6,3,1,522,-4.3439
1982,6,3,2,685,-2.5951
1982,6,3,3,721,-0.7462
1982,6,3,4,649,-0.8110
1982,6,3,5,632,-1.6318
1982,7,1,1,1746,-0.9069
1982,7,1,2,2244,-0.7096
1982,7,1,3,2192,-0.5488
1982,7,1,4,2021,-0.8676
1982,7,1,5,1879,-0.2556
1982,7,2,1,528,-2.2407
1982,7,2,2,682,-1.6550
1982,7,2,3,719,-0.3338
1982,7,2,4,638,-0.4444
1982,7,2,5,607,-1.3795
1982,7,3,1,470,-3.7656
1982,7,3,2,672,-2.5163
1982,7,3,3,702,-0.6476
1982,7,3,4,618,-1.1227
1982,7,3,5,600,-0.7924
1982,8,1,1,1717,5.6218
1982,8,1,2,2202,4.2498
1982,8,1,3,2184,4.7418
1982,8,1,4,1945,3.9256
1982,8,1,5,1887,3.9803
1982,8,2,1,526,11.0004
1982,8,2,2,665,9.2091
1982,8,2,3,721,10.2691
1982,8,2,4,627,9.8818
1982,8,2,5,604,9.5555
1982,8,3,1,467,17.9129
1982,8,3,2,662,12.8775
1982,8,3,3,702,14.3444
1982,8,3,4,615,13.1931
1982,8,3,5,604,12.7233
1982,9,1,1,1680,3.3539
1982,9,1,2,2226,4.1898
1982,9,1,3,1996,4.8857
1982,9,1,4,2101,5.3393
1982,9,1,5,1837,5.1018
1982,9,2,1,517,2.4637
1982,9,2,2,678,3.2561
1982,9,2,3,657,2.8546
1982,9,2,4,671,4.4777
1982,9,2,5,569,3.2798
1982,9,3,1,482,-0.2132
1982,9,3,2,664,1.1538
1982,9,3,3,624,1.2624
1982,9,3,4,674,1.2010
1982,9,3,5,598,1.2613
1982,10,1,1,1658,13.2769
1982,10,1,2,2208,13.4315
1982,10,1,3,2015,14.1683
1982,10,1,4,2128,14.4810
1982,10,1,5,1818,14.2226
1982,10,2,1,506,14.7415
1982,10,2,2,673,13.7264
1982,10,2,3,656,15.0765
1982,10,2,4,671,14.2772
1982,10,2,5,565,14.8470
1982,10,3,1,473,15.7139
1982,10,3,2,662,13.8678
1982,10,3,3,643,14.4393
1982,10,3,4,670,13.7233
1982,10,3,5,604,13.7308
1982,11,1,1,1650,7.5852
1982,11,1,2,2144,8.9568
1982,11,1,3,1992,10.3317
1982,11,1,4,2212,10.8482
1982,11,1,5,1857,11.1631
1982,11,2,1,516,5.1760
1982,11,2,2,654,7.4021
1982,11,2,3,656,9.3792
1982,11,2,4,661,9.7323
1982,11,2,5,583,9.8021
1982,11,3,1,566,4.5760
1982,11,3,2,645,5.8894
1982,11,3,3,642,6.8155
1982,11,3,4,665,6.3405
1982,11,3,5,630,6.2932
1982,12,1,1,1659,4.4555
1982,12,1,2,2156,2.4999
1982,12,1,3,2033,1.9676
1982,12,1,4,2221,2.1039
1982,12,1,5,1770,3.2586
1982,12,2,1,508,0.9333
1982,12,2,2,648,1.8206
1982,12,2,3,659,0.7760
1982,12,2,4,670,1.5343
1982,12,2,5,522,0.7068
1982,12,3,1,559,2.2073
1982,12,3,2,656,0.5238
1982,12,3,3,643,0.2936
1982,12,3,4,662,-0.0087
1982,12,3,5,580,0.0691
1983,1,1,1,1806,18.0653
1983,1,1,2,2135,13.4551
1983,1,1,3,2058,9.8447
1983,1,1,4,2211,10.6880
1983,1,1,5,1981,11.2662
1983,1,2,1,575,10.1797
1983,1,2,2,654,7.2770
1983,1,2,3,662,6.9002
1983,1,2,4,674,6.1268
1983,1,2,5,584,9.3356
1983,1,3,1,602,6.1964
1983,1,3,2,659,3.6011
1983,1,3,3,646,2.7734
1983,1,3,4,659,2.9649
1983,1,3,5,627,4.1052
1983,2,1,1,1764,2.0779
1983,2,1,2,2141,5.0783
1983,2,1,3,2357,7.2981
1983,2,1,4,2277,7.0789
1983,2,1,5,2162,5.3246
1983,2,2,1,569,3.1788
1983,2,2,2,656,5.8407
1983,2,2,3,688,6.8038
1983,2,2,4,709,6.4491
1983,2,2,5,637,3.8279
1983,2,3,1,589,0.1800
1983,2,3,2,669,3.9313
1983,2,3,3,683,4.5215
1983,2,3,4,695,5.0203
1983,2,3,5,683,1.9002
1983,3,1,1,1680,3.7311
1983,3,1,2,2162,5.0648
1983,3,1,3,2326,5.0158
1983,3,1,4,2288,4.9397
1983,3,1,5,2306,4.9596
1983,3,2,1,550,3.2837
1983,3,2,2,672,3.7819
1983,3,2,3,675,3.3482
1983,3,2,4,713,4.2370
1983,3,2,5,688,4.1714
1983,3,3,1,578,3.3214
1983,3,3,2,670,2.3635
1983,3,3,3,677,3.2236
1983,3,3,4,703,3.7356
1983,3,3,5,685,2.9824
1983,4,1,1,1737,6.8066
1983,4,1,2,2226,5.8672
1983,4,1,3,2320,6.9993
1983,4,1,4,2403,7.3433
1983,4,1,5,2299,9.0957
1983,4,2,1,566,7.9608
1983,4,2,2,682,7.0168
1983,4,2,3,693,7.6332
1983,4,2,4,744,7.0684
1983,4,2,5,695,7.8836
1983,4,3,1,581,6.2421
1983,4,3,2,689,6.1035
1983,4,3,3,684,6.0571
1983,4,3,4,703,5.9355
1983,4,3,5,685,6.9955
1983,5,1,1,1806,10.6369
1983,5,1,2,2125,10.0758
1983,5,1,3,2211,9.4388
1983,5,1,4,2375,10.0875
1983,5,1,5,2296,9.8712
1983,5,2,1,575,7.2235
1983,5,2,2,670,6.0084
1983,5,2,3,674,5.3393
1983,5,2,4,741,5.7875
1983,5,2,5,707,7.9282
1983,5,3,1,578,3.6928
1983,5,3,2,679,1.6884
1983,5,3,3,647,1.3002
1983,5,3,4,707,1.6325
1983,5,3,5,690,2.4047
1983,6,1,1,1876,7.9552
1983,6,1,2,2125,7.4829
1983,6,1,3,2218,5.9127
1983,6,1,4,2394,7.0617
1983,6,1,5,2173,4.7414
1983,6,2,1,591,4.7172
1983,6,2,2,683,5.8638
1983,6,2,3,674,5.3171
1983,6,2,4,739,5.6441
1983,6,2,5,634,4.6784
1983,6,3,1,594,3.1397
1983,6,3,2,676,2.8332
1983,6,3,3,646,3.8444
1983,6,3,4,704,3.2545
1983,6,3,5,555,3.5465
1983,7,1,1,2016,-2.1084
1983,7,1,2,2094,-2.6122
1983,7,1,3,2156,-2.2939
1983,7,1,4,2413,-2.9027
1983,7,1,5,2151,-3.2482
1983,7,2,1,640,-2.8317
1983,7,2,2,676,-2.2498
1983,7,2,3,671,-3.7824
1983,7,2,4,761,-3.2557
1983,7,2,5,633,-3.9432
1983,7,3,1,637,-1.9141
1983,7,3,2,671,-2.0727
1983,7,3,3,644,-3.5268
1983,7,3,4,706,-3.5314
1983,7,3,5,560,-3.2646
1983,8,1,1,2388,-6.6412
1983,8,1,2,2162,-4.6853
1983,8,1,3,2196,-5.3391
1983,8,1,4,2396,-5.1006
1983,8,1,5,2213,-4.7635
1983,8,2,1,724,-3.5885
1983,8,2,2,700,-4.0862
1983,8,2,3,681,-4.1428
1983,8,2,4,751,-4.2834
1983,8,2,5,671,-3.2271
1983,8,3,1,686,0.1390
1983,8,3,2,679,-0.3825
1983,8,3,3,641,-0.5120
1983,8,3,4,672,-0.5332
1983,8,3,5,659,-0.8312
1983,9,1,1,2369,-1.2372
1983,9,1,2,1943,-0.9257
1983,9,1,3,2216,-0.1492
1983,9,1,4,2406,-0.7134
1983,9,1,5,2207,-1.5088
1983,9,2,1,737,3.5766
1983,9,2,2,637,3.1237
1983,9,2,3,673,4.7911
1983,9,2,4,766,2.9564
1983,9,2,5,669,2.3693
1983,9,3,1,687,2.4540
1983,9,3,2,629,2.9062
1983,9,3,3,635,3.2870
1983,9,3,4,691,2.0847
1983,9,3,5,658,0.9827
1983,10,1,1,2391,-8.0698
1983,10,1,2,1887,-6.0582
1983,10,1,3,2332,-7.6400
1983,10,1,4,2457,-7.0229
1983,10,1,5,2256,-7.1258
1983,10,2,1,744,-6.6302
1983,10,2,2,630,-5.8115
1983,10,2,3,678,-6.4035
1983,10,2,4,777,-6.7089
1983,10,2,5,691,-6.4513
1983,10,3,1,681,-4.0702
1983,10,3,2,623,-2.8098
1983,10,3,3,630,-3.2337
1983,10,3,4,687,-3.8755
1983,10,3,5,691,-4.7861
1983,11,1,1,2442,4.2737
1983,11,1,2,1920,4.7559
1983,11,1,3,2346,4.7743
1983,11,1,4,2486,3.9917
1983,11,1,5,2103,5.4365
1983,11,2,1,743,5.3766
1983,11,2,2,639,5.0081
1983,11,2,3,681,4.8275
1983,11,2,4,782,5.9132
1983,11,2,5,645,5.3260
1983,11,3,1,672,5.0804
1983,11,3,2,629,3.8562
1983,11,3,3,625,4.3751
1983,11,3,4,692,5.0428
1983,11,3,5,650,4.6117
1983,12,1,1,2647,-3.1124
1983,12,1,2,1925,-2.4659
1983,12,1,3,2517,-2.4053
1983,12,1,4,2555,-1.9364
1983,12,1,5,2163,-2.4498
1983,12,2,1,788,-0.7998
1983,12,2,2,631,-0.3989
1983,12,2,3,745,-1.1086
1983,12,2,4,783,-1.0990
1983,12,2,5,655,-0.6234
1983,12,3,1,695,-0.7597
1983,12,3,2,630,-1.0693
1983,12,3,3,672,-1.4336
1983,12,3,4,696,-1.2609
1983,12,3,5,663,-1.2187
1984,1,1,1,2700,-1.5927
1984,1,1,2,2192,-0.7859
1984,1,1,3,2524,-1.1082
1984,1,1,4,2568,-0.6058
1984,1,1,5,2295,-1.1116
1984,1,2,1,790,-1.6635
1984,1,2,2,684,-1.9071
1984,1,2,3,748,-1.9063
1984,1,2,4,770,-2.5306
1984,1,2,5,667,-1.5754
1984,1,3,1,691,-2.9441
1984,1,3,2,652,-3.1848
1984,1,3,3,672,-3.6271
1984,1,3,4,691,-3.8920
1984,1,3,5,666,-3.1005
1984,2,1,1,2735,-5.5379
1984,2,1,2,2461,-6.8039
1984,2,1,3,2546,-6.2139
1984,2,1,4,2428,-5.9358
1984,2,1,5,2148,-4.5984
1984,2,2,1,780,-4.6221
1984,2,2,2,732,-5.5370
1984,2,2,3,748,-5.3901
1984,2,2,4,721,-5.1758
1984,2,2,5,616,-4.1537
1984,2,3,1,678,-4.2955
1984,2,3,2,669,-5.7063
1984,2,3,3,692,-5.3850
1984,2,3,4,674,-5.0163
1984,2,3,5,638,-4.9520
1984,3,1,1,2742,0.6341
1984,3,1,2,2470,1.2113
1984,3,1,3,2665,1.2616
1984,3,1,4,2569,0.7316
1984,3,1,5,1930,1.2263
1984,3,2,1,771,1.1853
1984,3,2,2,725,1.1567
1984,3,2,3,754,1.0347
