year,month,rank_ME,rank_R6_12,nstocks,ret_vw
1967,9,2,5,288,6.5559
1967,9,3,1,334,4.1677
1967,9,3,2,438,2.4033
1967,9,3,3,506,2.6232
1967,9,3,4,478,3.8478
1967,9,3,5,363,3.2109
1967,10,1,1,679,-2.0738
1967,10,1,2,633,-2.4404
1967,10,1,3,643,-2.4230
1967,10,1,4,641,-1.7482
1967,10,1,5,597,-0.9557
1967,10,2,1,260,-3.3517
1967,10,2,2,313,-2.6923
1967,10,2,3,320,-2.8522
1967,10,2,4,335,-2.4492
1967,10,2,5,299,-1.8850
1967,10,3,1,345,-4.1973
1967,10,3,2,450,-3.8501
1967,10,3,3,515,-3.1766
1967,10,3,4,494,-1.3692
1967,10,3,5,378,-0.2114
1967,11,1,1,688,-0.3041
1967,11,1,2,650,0.1377
1967,11,1,3,658,0.0843
1967,11,1,4,680,-0.1217
1967,11,1,5,640,0.2452
1967,11,2,1,273,0.6427
1967,11,2,2,327,0.8668
1967,11,2,3,337,0.8791
1967,11,2,4,342,0.8229
1967,11,2,5,320,2.2538
1967,11,3,1,363,0.1672
1967,11,3,2,468,-0.4954
1967,11,3,3,529,0.5315
1967,11,3,4,514,1.7456
1967,11,3,5,391,1.8245
1967,12,1,1,703,8.8688
1967,12,1,2,667,8.2033
1967,12,1,3,682,8.6191
1967,12,1,4,696,9.5141
1967,12,1,5,673,13.6399
1967,12,2,1,286,5.9274
1967,12,2,2,342,6.1056
1967,12,2,3,351,5.7592
1967,12,2,4,357,5.6674
1967,12,2,5,338,8.6388
1967,12,3,1,385,2.5339
1967,12,3,2,477,2.8713
1967,12,3,3,535,2.8208
1967,12,3,4,527,2.4148
1967,12,3,5,404,3.0008
1968,1,1,1,676,4.2811
1968,1,1,2,637,4.5172
1968,1,1,3,676,3.7678
1968,1,1,4,702,3.4465
1968,1,1,5,667,0.9161
1968,1,2,1,290,0.8829
1968,1,2,2,339,1.6691
1968,1,2,3,356,0.0951
1968,1,2,4,358,-0.7287
1968,1,2,5,341,-3.8064
1968,1,3,1,387,-2.4135
1968,1,3,2,480,-3.1520
1968,1,3,3,527,-4.2361
1968,1,3,4,506,-6.3769
1968,1,3,5,391,-7.7180
1968,2,1,1,619,-6.3615
1968,2,1,2,595,-4.1757
1968,2,1,3,677,-5.0287
1968,2,1,4,703,-5.7166
1968,2,1,5,676,-9.7713
1968,2,2,1,279,-3.6286
1968,2,2,2,329,-2.4033
1968,2,2,3,341,-3.3909
1968,2,2,4,350,-5.0324
1968,2,2,5,351,-8.7771
1968,2,3,1,395,-2.5384
1968,2,3,2,475,-2.2479
1968,2,3,3,509,-2.9062
1968,2,3,4,473,-3.1490
1968,2,3,5,337,-5.6382
1968,3,1,1,561,-1.9024
1968,3,1,2,588,-1.2451
1968,3,1,3,677,-1.3788
1968,3,1,4,709,-1.3537
1968,3,1,5,718,-0.8415
1968,3,2,1,288,-2.1012
1968,3,2,2,331,-2.1261
1968,3,2,3,340,-1.1541
1968,3,2,4,354,-0.6481
1968,3,2,5,362,-0.5137
1968,3,3,1,411,-0.8480
1968,3,3,2,474,-0.2349
1968,3,3,3,507,1.0721
1968,3,3,4,445,2.5016
1968,3,3,5,316,3.6656
1968,4,1,1,529,14.3220
1968,4,1,2,597,13.4464
1968,4,1,3,671,13.7237
1968,4,1,4,721,15.9619
1968,4,1,5,723,19.7272
1968,4,2,1,285,10.6217
1968,4,2,2,329,11.1971
1968,4,2,3,343,12.5956
1968,4,2,4,366,13.5233
1968,4,2,5,358,18.1205
1968,4,3,1,416,6.5018
1968,4,3,2,483,7.8818
1968,4,3,3,510,8.8249
1968,4,3,4,450,10.2429
1968,4,3,5,312,14.0024
1968,5,1,1,522,9.8537
1968,5,1,2,604,9.3843
1968,5,1,3,665,10.8652
1968,5,1,4,717,11.0629
1968,5,1,5,719,14.4223
1968,5,2,1,283,6.3706
1968,5,2,2,338,5.0266
1968,5,2,3,352,4.9566
1968,5,2,4,370,6.5937
1968,5,2,5,374,9.1105
1968,5,3,1,408,0.5415
1968,5,3,2,482,1.4099
1968,5,3,3,515,1.9242
1968,5,3,4,456,2.5585
1968,5,3,5,312,4.4046
1968,6,1,1,534,0.2707
1968,6,1,2,596,1.9452
1968,6,1,3,657,1.9234
1968,6,1,4,719,0.5941
1968,6,1,5,715,-0.1893
1968,6,2,1,281,-0.8497
1968,6,2,2,335,1.1519
1968,6,2,3,358,1.3947
1968,6,2,4,375,1.0289
1968,6,2,5,371,-0.6697
1968,6,3,1,414,1.6200
1968,6,3,2,489,1.6999
1968,6,3,3,512,0.9702
1968,6,3,4,462,0.0655
1968,6,3,5,301,-0.4151
1968,7,1,1,526,-4.4732
1968,7,1,2,586,-2.3457
1968,7,1,3,646,-2.6286
1968,7,1,4,716,-2.7036
1968,7,1,5,720,-3.8121
1968,7,2,1,278,-4.2938
1968,7,2,2,345,-2.6200
1968,7,2,3,363,-2.8355
1968,7,2,4,368,-3.2478
1968,7,2,5,371,-4.5710
1968,7,3,1,412,-2.3078
1968,7,3,2,487,-0.9969
1968,7,3,3,513,-1.8142
1968,7,3,4,450,-2.4481
1968,7,3,5,299,-5.1773
1968,8,1,1,548,2.8708
1968,8,1,2,592,3.8919
1968,8,1,3,633,4.1939
1968,8,1,4,709,4.7447
1968,8,1,5,723,5.8111
1968,8,2,1,288,2.0274
1968,8,2,2,345,2.6706
1968,8,2,3,358,3.8050
1968,8,2,4,373,4.3074
1968,8,2,5,368,4.2832
1968,8,3,1,406,1.3289
1968,8,3,2,492,1.4800
1968,8,3,3,519,1.3924
1968,8,3,4,453,1.5205
1968,8,3,5,303,1.9142
1968,9,1,1,581,6.3326
1968,9,1,2,609,6.0035
1968,9,1,3,635,6.3648
1968,9,1,4,704,6.6079
1968,9,1,5,723,7.7590
1968,9,2,1,302,7.1180
1968,9,2,2,350,6.3707
1968,9,2,3,363,5.9312
1968,9,2,4,365,6.4562
1968,9,2,5,375,7.6146
1968,9,3,1,408,5.1980
1968,9,3,2,503,3.8953
1968,9,3,3,513,3.6021
1968,9,3,4,454,3.1834
1968,9,3,5,306,5.0353
1968,10,1,1,558,-0.2270
1968,10,1,2,587,0.8337
1968,10,1,3,619,0.8752
1968,10,1,4,693,0.4630
1968,10,1,5,722,-0.1497
1968,10,2,1,300,0.2698
1968,10,2,2,344,1.7727
1968,10,2,3,366,2.1392
1968,10,2,4,365,1.5037
1968,10,2,5,374,-0.3925
1968,10,3,1,400,1.9034
1968,10,3,2,497,2.1669
1968,10,3,3,514,0.9016
1968,10,3,4,446,-0.2130
1968,10,3,5,301,-1.1149
1968,11,1,1,550,6.6996
1968,11,1,2,570,6.1275
1968,11,1,3,621,6.3626
1968,11,1,4,687,6.8032
1968,11,1,5,722,8.5304
1968,11,2,1,300,8.4983
1968,11,2,2,333,7.3016
1968,11,2,3,366,7.5823
1968,11,2,4,370,7.8560
1968,11,2,5,372,8.3059
1968,11,3,1,400,7.0530
1968,11,3,2,497,4.4501
1968,11,3,3,518,5.4474
1968,11,3,4,458,5.8956
1968,11,3,5,301,7.0922
1968,12,1,1,568,1.8265
1968,12,1,2,576,2.7480
1968,12,1,3,617,2.3851
1968,12,1,4,703,2.2507
1968,12,1,5,704,2.5977
1968,12,2,1,308,-1.5384
1968,12,2,2,340,-0.8280
1968,12,2,3,364,-0.5738
1968,12,2,4,365,-0.7448
1968,12,2,5,377,-1.5378
1968,12,3,1,399,-4.0139
1968,12,3,2,503,-3.4495
1968,12,3,3,523,-3.7651
1968,12,3,4,469,-4.0112
1968,12,3,5,310,-4.1459
1969,1,1,1,607,-0.2709
1969,1,1,2,594,-0.6893
1969,1,1,3,624,-0.7858
1969,1,1,4,685,-0.9213
1969,1,1,5,694,-0.8690
1969,1,2,1,308,-0.8796
1969,1,2,2,356,-0.3830
1969,1,2,3,354,-0.6739
1969,1,2,4,365,-0.7072
1969,1,2,5,372,-1.9477
1969,1,3,1,401,-0.8510
1969,1,3,2,507,-0.0070
1969,1,3,3,520,-0.9204
1969,1,3,4,481,-1.1821
1969,1,3,5,334,-1.5705
1969,2,1,1,609,-11.1529
1969,2,1,2,602,-9.4438
1969,2,1,3,615,-8.4592
1969,2,1,4,661,-9.3539
1969,2,1,5,697,-10.8764
1969,2,2,1,306,-9.5848
1969,2,2,2,349,-7.6896
1969,2,2,3,351,-6.9192
1969,2,2,4,366,-8.0455
1969,2,2,5,372,-9.2027
1969,2,3,1,398,-5.7504
1969,2,3,2,508,-4.3994
1969,2,3,3,521,-4.3510
1969,2,3,4,488,-4.2101
1969,2,3,5,329,-6.4947
1969,3,1,1,637,0.7537
1969,3,1,2,612,1.2205
1969,3,1,3,621,1.5296
1969,3,1,4,662,2.8296
1969,3,1,5,688,4.0433
1969,3,2,1,309,0.6973
1969,3,2,2,352,0.4966
1969,3,2,3,359,1.2614
1969,3,2,4,369,3.0947
1969,3,2,5,371,4.3954
1969,3,3,1,406,2.2679
1969,3,3,2,505,2.5167
1969,3,3,3,517,3.1172
1969,3,3,4,505,4.6352
1969,3,3,5,332,4.9422
1969,4,1,1,664,-1.0489
1969,4,1,2,622,-1.2498
1969,4,1,3,629,-0.8218
1969,4,1,4,653,0.1095
1969,4,1,5,673,0.0876
1969,4,2,1,322,0.0475
1969,4,2,2,362,-0.0938
1969,4,2,3,362,0.1257
1969,4,2,4,368,0.6028
1969,4,2,5,373,1.8392
1969,4,3,1,399,2.5577
1969,4,3,2,504,1.8707
1969,4,3,3,519,2.1568
1969,4,3,4,510,1.9563
1969,4,3,5,350,2.4761
1969,5,1,1,679,-0.2820
1969,5,1,2,628,0.0655
1969,5,1,3,622,0.8272
1969,5,1,4,647,0.7921
1969,5,1,5,665,2.0326
1969,5,2,1,326,-0.9464
1969,5,2,2,361,-0.1146
1969,5,2,3,363,0.6403
1969,5,2,4,373,0.5356
1969,5,2,5,375,1.0253
1969,5,3,1,396,-0.9702
1969,5,3,2,504,0.6259
1969,5,3,3,525,0.5654
1969,5,3,4,506,0.7538
1969,5,3,5,349,0.8981
1969,6,1,1,694,-14.1721
1969,6,1,2,642,-12.2448
1969,6,1,3,622,-11.6399
1969,6,1,4,646,-12.5247
1969,6,1,5,656,-14.2818
1969,6,2,1,325,-12.1302
1969,6,2,2,373,-10.4053
1969,6,2,3,368,-10.0626
1969,6,2,4,379,-10.8308
1969,6,2,5,383,-12.5540
1969,6,3,1,389,-5.1971
1969,6,3,2,495,-5.3472
1969,6,3,3,525,-5.6975
1969,6,3,4,514,-6.4238
1969,6,3,5,364,-9.9099
1969,7,1,1,710,-12.0212
1969,7,1,2,663,-10.1705
1969,7,1,3,617,-9.9967
1969,7,1,4,624,-10.3150
1969,7,1,5,648,-11.5896
1969,7,2,1,330,-11.0594
1969,7,2,2,379,-8.8720
1969,7,2,3,373,-7.9282
1969,7,2,4,376,-8.1426
1969,7,2,5,373,-9.8003
1969,7,3,1,374,-7.4164
1969,7,3,2,488,-5.6573
1969,7,3,3,527,-5.6699
1969,7,3,4,519,-6.1280
1969,7,3,5,385,-6.6890
1969,8,1,1,746,4.4109
1969,8,1,2,694,4.0340
1969,8,1,3,622,3.9227
1969,8,1,4,619,4.5382
1969,8,1,5,628,5.7809
1969,8,2,1,326,5.9734
1969,8,2,2,384,4.9253
1969,8,2,3,370,4.3843
1969,8,2,4,379,6.2471
1969,8,2,5,364,8.8170
1969,8,3,1,357,5.3700
1969,8,3,2,490,3.5998
1969,8,3,3,528,3.7090
1969,8,3,4,527,5.4221
1969,8,3,5,403,7.6886
1969,9,1,1,773,-3.4533
1969,9,1,2,707,-2.8745
1969,9,1,3,613,-2.2560
1969,9,1,4,612,-2.0548
1969,9,1,5,613,-2.2768
1969,9,2,1,322,-0.5883
1969,9,2,2,382,-1.1239
1969,9,2,3,368,-1.8067
1969,9,2,4,376,-0.4799
1969,9,2,5,358,-0.4990
1969,9,3,1,346,-2.0291
1969,9,3,2,489,-2.8566
1969,9,3,3,522,-3.1402
1969,9,3,4,533,-3.3401
1969,9,3,5,418,-3.1058
1969,10,1,1,789,12.3614
1969,10,1,2,714,10.0361
1969,10,1,3,610,8.3698
1969,10,1,4,604,9.2217
1969,10,1,5,594,9.2306
1969,10,2,1,326,10.6050
1969,10,2,2,381,7.3110
1969,10,2,3,363,6.7220
1969,10,2,4,379,6.7804
1969,10,2,5,350,6.7108
1969,10,3,1,327,7.1762
1969,10,3,2,476,5.5871
1969,10,3,3,513,4.7533
1969,10,3,4,537,4.2885
1969,10,3,5,426,5.4974
1969,11,1,1,808,-7.8282
1969,11,1,2,734,-6.4291
1969,11,1,3,610,-5.3325
1969,11,1,4,580,-5.3218
1969,11,1,5,559,-6.0656
1969,11,2,1,328,-6.1835
1969,11,2,2,386,-4.6484
1969,11,2,3,358,-4.4404
1969,11,2,4,367,-3.8828
1969,11,2,5,338,-3.4922
1969,11,3,1,303,-4.4697
1969,11,3,2,459,-3.5141
1969,11,3,3,506,-3.5343
1969,11,3,4,541,-3.2545
1969,11,3,5,431,-2.3098
1969,12,1,1,815,-9.7795
1969,12,1,2,761,-7.7422
1969,12,1,3,623,-6.8517
1969,12,1,4,573,-6.2458
1969,12,1,5,537,-5.4302
1969,12,2,1,334,-6.3889
1969,12,2,2,395,-6.0011
1969,12,2,3,364,-4.5421
1969,12,2,4,369,-4.1065
1969,12,2,5,335,-3.5850
1969,12,3,1,294,-3.2698
1969,12,3,2,461,-2.9548
1969,12,3,3,497,-2.4840
1969,12,3,4,542,-1.6554
1969,12,3,5,443,-1.1112
1970,1,1,1,831,-1.6882
1970,1,1,2,759,-1.8971
1970,1,1,3,622,-2.2159
1970,1,1,4,568,-3.5697
1970,1,1,5,529,-5.5857
1970,1,2,1,333,-7.6398
1970,1,2,2,394,-5.5880
1970,1,2,3,363,-4.7841
1970,1,2,4,374,-5.1039
1970,1,2,5,334,-6.1730
1970,1,3,1,291,-10.5936
1970,1,3,2,452,-8.2564
1970,1,3,3,501,-6.9693
1970,1,3,4,545,-7.7346
1970,1,3,5,442,-8.0054
1970,2,1,1,833,2.6196
1970,2,1,2,762,2.9896
1970,2,1,3,627,2.7765
1970,2,1,4,557,2.9264
1970,2,1,5,514,2.6762
1970,2,2,1,322,3.8738
1970,2,2,2,403,3.0874
1970,2,2,3,368,4.4570
1970,2,2,4,374,3.7874
1970,2,2,5,344,4.2838
1970,2,3,1,274,5.7902
1970,2,3,2,446,5.7205
1970,2,3,3,498,6.9001
1970,2,3,4,545,6.0056
1970,2,3,5,453,5.9018
1970,3,1,1,843,-3.8641
1970,3,1,2,772,-2.5330
1970,3,1,3,637,-2.5866
1970,3,1,4,563,-3.2231
1970,3,1,5,490,-5.5825
1970,3,2,1,329,-2.6833
1970,3,2,2,394,-1.4093
1970,3,2,3,378,-0.4859
1970,3,2,4,374,-1.0634
1970,3,2,5,337,-3.7280
1970,3,3,1,258,-2.1887
1970,3,3,2,435,0.7218
1970,3,3,3,496,1.4187
1970,3,3,4,533,0.7879
1970,3,3,5,449,-1.7387
1970,4,1,1,845,-19.4478
1970,4,1,2,784,-16.4398
1970,4,1,3,621,-15.0653
1970,4,1,4,554,-16.6172
1970,4,1,5,471,-20.8067
1970,4,2,1,332,-19.0338
1970,4,2,2,385,-14.1555
1970,4,2,3,385,-12.3312
1970,4,2,4,378,-13.9481
1970,4,2,5,336,-18.0182
1970,4,3,1,246,-13.2459
1970,4,3,2,424,-8.3748
1970,4,3,3,492,-8.7193
1970,4,3,4,528,-9.2909
1970,4,3,5,443,-10.4242
1970,5,1,1,859,-8.4933
1970,5,1,2,795,-9.2481
1970,5,1,3,625,-9.6775
1970,5,1,4,542,-10.3888
1970,5,1,5,460,-11.2559
1970,5,2,1,334,-11.0753
1970,5,2,2,393,-9.5362
1970,5,2,3,398,-9.0477
1970,5,2,4,378,-9.2726
1970,5,2,5,337,-10.5498
1970,5,3,1,245,-5.1221
1970,5,3,2,408,-3.3420
1970,5,3,3,500,-5.5785
1970,5,3,4,538,-6.0995
1970,5,3,5,461,-7.2245
1970,6,1,1,866,-11.0665
1970,6,1,2,804,-8.3666
1970,6,1,3,628,-6.5637
1970,6,1,4,522,-6.5461
1970,6,1,5,444,-6.9465
1970,6,2,1,345,-9.6609
1970,6,2,2,409,-8.3197
1970,6,2,3,407,-6.1729
1970,6,2,4,377,-5.8996
1970,6,2,5,340,-5.4701
1970,6,3,1,225,-7.8662
1970,6,3,2,408,-4.8530
1970,6,3,3,499,-5.3912
1970,6,3,4,543,-4.2749
1970,6,3,5,491,-4.4680
1970,7,1,1,871,3.3210
1970,7,1,2,826,4.2095
1970,7,1,3,628,4.3496
1970,7,1,4,502,5.1222
1970,7,1,5,389,4.9622
1970,7,2,1,343,7.4233
1970,7,2,2,417,8.2700
1970,7,2,3,408,7.7822
1970,7,2,4,377,7.1933
1970,7,2,5,327,6.8525
1970,7,3,1,224,11.1075
1970,7,3,2,403,9.4848
1970,7,3,3,506,8.0474
1970,7,3,4,557,7.6011
1970,7,3,5,508,5.5222
1970,8,1,1,882,6.7310
1970,8,1,2,840,5.4007
1970,8,1,3,643,4.9311
1970,8,1,4,522,4.4742
1970,8,1,5,385,4.0671
1970,8,2,1,352,10.2353
1970,8,2,2,424,7.1489
1970,8,2,3,404,5.2502
1970,8,2,4,374,4.3925
1970,8,2,5,325,4.1334
1970,8,3,1,224,8.8155
1970,8,3,2,411,6.6626
1970,8,3,3,502,5.5706
1970,8,3,4,558,4.3626
1970,8,3,5,507,3.6641
1970,9,1,1,896,17.9366
1970,9,1,2,859,12.7566
1970,9,1,3,646,10.8999
1970,9,1,4,532,10.9059
1970,9,1,5,375,12.7838
1970,9,2,1,359,17.2038
1970,9,2,2,428,10.6956
1970,9,2,3,409,7.3700
1970,9,2,4,378,7.5502
1970,9,2,5,319,9.2605
1970,9,3,1,231,7.2577
1970,9,3,2,415,4.4769
1970,9,3,3,506,3.1410
1970,9,3,4,559,3.0148
1970,9,3,5,512,4.6299
1970,10,1,1,900,-10.4197
1970,10,1,2,862,-6.4765
1970,10,1,3,640,-4.0456
1970,10,1,4,540,-3.4930
1970,10,1,5,379,-3.2644
1970,10,2,1,355,-8.7562
1970,10,2,2,432,-4.6538
1970,10,2,3,416,-2.9166
1970,10,2,4,370,-2.1392
1970,10,2,5,311,-2.0945
1970,10,3,1,238,-4.3964
1970,10,3,2,425,-1.4299
1970,10,3,3,519,-1.5193
1970,10,3,4,557,-1.0429
1970,10,3,5,512,-0.7724
1970,11,1,1,904,-2.6409
1970,11,1,2,876,-1.2074
1970,11,1,3,661,-0.3442
1970,11,1,4,555,0.0007
1970,11,1,5,412,0.5380
1970,11,2,1,361,1.5083
1970,11,2,2,431,2.7374
1970,11,2,3,419,3.5266
1970,11,2,4,375,3.9129
1970,11,2,5,335,3.3501
1970,11,3,1,241,4.7511
1970,11,3,2,435,5.0163
1970,11,3,3,529,5.4234
1970,11,3,4,553,6.0381
1970,11,3,5,517,5.2086
1970,12,1,1,913,8.3006
1970,12,1,2,890,9.3527
1970,12,1,3,670,9.4285
1970,12,1,4,559,10.5254
1970,12,1,5,423,9.6074
1970,12,2,1,357,7.8179
1970,12,2,2,432,8.7591
1970,12,2,3,417,8.8825
1970,12,2,4,385,8.4406
1970,12,2,5,348,7.4013
1970,12,3,1,249,5.6145
1970,12,3,2,446,6.3601
1970,12,3,3,541,6.8446
1970,12,3,4,559,6.0245
1970,12,3,5,517,4.9186
1971,1,1,1,911,18.1578
1971,1,1,2,902,15.6241
1971,1,1,3,670,13.7820
1971,1,1,4,553,12.1750
1971,1,1,5,420,10.7456
1971,1,2,1,343,12.6360
1971,1,2,2,423,10.5786
1971,1,2,3,412,9.1935
1971,1,2,4,378,8.8011
1971,1,2,5,360,7.9474
1971,1,3,1,248,8.6116
1971,1,3,2,449,5.8954
1971,1,3,3,543,4.4986
1971,1,3,4,563,4.4461
1971,1,3,5,523,3.4811
1971,2,1,1,916,6.4820
1971,2,1,2,893,5.5577
1971,2,1,3,672,5.0512
1971,2,1,4,569,5.0577
1971,2,1,5,440,5.3665
1971,2,2,1,356,2.7103
1971,2,2,2,420,3.0022
1971,2,2,3,407,2.3117
1971,2,2,4,380,2.7531
1971,2,2,5,362,3.0722
1971,2,3,1,258,1.0352
1971,2,3,2,471,1.7523
1971,2,3,3,555,1.3260
1971,2,3,4,568,0.9358
1971,2,3,5,532,2.3172
1971,3,1,1,917,5.3701
1971,3,1,2,899,5.8359
1971,3,1,3,695,6.4575
1971,3,1,4,592,6.0393
1971,3,1,5,522,7.6322
1971,3,2,1,355,7.0534
1971,3,2,2,410,5.2827
1971,3,2,3,409,4.7288
1971,3,2,4,389,5.8749
1971,3,2,5,375,6.0104
1971,3,3,1,299,6.6276
1971,3,3,2,500,4.4731
1971,3,3,3,564,4.5441
1971,3,3,4,573,3.6197
1971,3,3,5,519,4.0167
1971,4,1,1,899,2.0607
1971,4,1,2,897,2.4483
1971,4,1,3,717,1.7903
1971,4,1,4,621,1.2681
1971,4,1,5,577,1.8723
1971,4,2,1,354,3.5559
1971,4,2,2,401,3.9196
1971,4,2,3,403,2.8184
1971,4,2,4,388,3.6596
1971,4,2,5,374,3.1884
1971,4,3,1,318,5.9417
1971,4,3,2,507,3.9551
1971,4,3,3,570,2.8206
1971,4,3,4,572,4.3372
1971,4,3,5,503,4.1247
1971,5,1,1,903,-7.7945
1971,5,1,2,877,-6.1407
1971,5,1,3,719,-5.2131
1971,5,1,4,642,-5.6619
1971,5,1,5,574,-5.2242
1971,5,2,1,351,-5.7515
1971,5,2,2,406,-3.9930
1971,5,2,3,400,-4.3878
1971,5,2,4,391,-3.6643
1971,5,2,5,373,-3.1776
1971,5,3,1,323,-3.0498
1971,5,3,2,512,-3.4787
1971,5,3,3,578,-3.6933
1971,5,3,4,573,-3.0503
1971,5,3,5,496,-3.1271
1971,6,1,1,899,-4.0569
1971,6,1,2,878,-2.9252
1971,6,1,3,732,-1.9710
1971,6,1,4,666,-1.3966
1971,6,1,5,609,-1.4430
1971,6,2,1,351,-2.9888
1971,6,2,2,404,-0.9930
1971,6,2,3,399,-0.2137
1971,6,2,4,395,0.1156
1971,6,2,5,386,1.3655
1971,6,3,1,340,-1.1883
1971,6,3,2,516,-0.0835
1971,6,3,3,579,0.6496
1971,6,3,4,579,1.2122
1971,6,3,5,495,0.9405
1971,7,1,1,877,-7.4098
1971,7,1,2,878,-5.4083
1971,7,1,3,760,-4.7961
1971,7,1,4,693,-5.2789
1971,7,1,5,647,-6.8605
1971,7,2,1,350,-6.7050
1971,7,2,2,408,-4.6108
1971,7,2,3,395,-4.6121
1971,7,2,4,401,-4.0305
1971,7,2,5,386,-5.0629
1971,7,3,1,354,-6.7710
1971,7,3,2,516,-4.0649
1971,7,3,3,573,-4.4878
1971,7,3,4,572,-4.3317
1971,7,3,5,475,-4.1794
1971,8,1,1,883,3.1243
1971,8,1,2,853,4.2350
1971,8,1,3,769,4.5477
1971,8,1,4,721,4.3137
1971,8,1,5,644,5.5097
1971,8,2,1,336,4.3419
1971,8,2,2,406,4.0917
1971,8,2,3,399,3.8734
1971,8,2,4,396,4.9740
1971,8,2,5,375,6.6605
1971,8,3,1,355,4.4120
1971,8,3,2,511,3.4315
1971,8,3,3,570,4.6135
1971,8,3,4,566,5.2152
1971,8,3,5,456,5.0945
1971,9,1,1,906,-2.0995
1971,9,1,2,852,-0.5825
1971,9,1,3,771,-0.6641
1971,9,1,4,724,0.3138
1971,9,1,5,649,1.4470
1971,9,2,1,332,-2.1193
1971,9,2,2,393,-1.6468
1971,9,2,3,389,-1.1626
