year,month,rank_ME,rank_R11_1,nstocks,ret_vw
1967,6,1,1,310,6.3624
1967,6,1,2,115,6.8934
1967,6,1,3,108,10.0682
1967,6,1,4,135,13.1113
1967,6,1,5,187,17.9936
1967,6,2,1,80,5.6441
1967,6,2,2,68,2.4736
1967,6,2,3,69,5.5336
1967,6,2,4,86,8.2476
1967,6,2,5,100,12.7342
1967,6,3,1,86,0.3198
1967,6,3,2,116,1.6001
1967,6,3,3,127,0.8712
1967,6,3,4,129,1.8342
1967,6,3,5,139,5.9782
1967,7,1,1,280,11.7849
1967,7,1,2,118,10.9078
1967,7,1,3,123,10.5193
1967,7,1,4,124,7.2918
1967,7,1,5,199,8.2325
1967,7,2,1,77,7.6867
1967,7,2,2,72,5.7042
1967,7,2,3,74,6.1254
1967,7,2,4,82,9.7609
1967,7,2,5,108,7.4030
1967,7,3,1,85,7.4284
1967,7,3,2,120,2.8378
1967,7,3,3,124,3.6000
1967,7,3,4,127,5.3332
1967,7,3,5,139,5.1109
1967,8,1,1,220,1.7510
1967,8,1,2,112,1.7097
1967,8,1,3,131,1.6683
1967,8,1,4,129,-0.6476
1967,8,1,5,249,-0.7686
1967,8,2,1,73,0.1143
1967,8,2,2,72,0.7088
1967,8,2,3,69,0.9154
1967,8,2,4,72,0.7678
1967,8,2,5,126,-1.3839
1967,8,3,1,100,-0.8594
1967,8,3,2,122,-0.5910
1967,8,3,3,130,-0.2596
1967,8,3,4,127,-0.6300
1967,8,3,5,120,-1.5128
1967,9,1,1,179,4.5567
1967,9,1,2,101,6.4619
1967,9,1,3,134,9.0789
1967,9,1,4,153,8.2290
1967,9,1,5,277,9.6333
1967,9,2,1,68,3.0493
1967,9,2,2,60,3.3218
1967,9,2,3,75,4.5680
1967,9,2,4,76,4.7144
1967,9,2,5,135,7.3430
1967,9,3,1,120,3.4366
1967,9,3,2,131,2.7028
1967,9,3,3,118,2.2417
1967,9,3,4,119,3.8087
1967,9,3,5,111,4.2030
1967,10,1,1,145,-3.2374
1967,10,1,2,131,-2.1717
1967,10,1,3,135,-3.2131
1967,10,1,4,155,-1.6787
1967,10,1,5,283,-0.2305
1967,10,2,1,59,-3.8450
1967,10,2,2,67,-3.6084
1967,10,2,3,80,-2.9920
1967,10,2,4,66,-3.0799
1967,10,2,5,139,-2.2359
1967,10,3,1,137,-3.6213
1967,10,3,2,118,-4.4379
1967,10,3,3,117,-3.6568
1967,10,3,4,116,0.8852
1967,10,3,5,107,-0.0735
1967,11,1,1,85,-0.8494
1967,11,1,2,106,-0.2370
1967,11,1,3,126,0.8154
1967,11,1,4,190,0.6630
1967,11,1,5,334,0.0196
1967,11,2,1,58,-0.5480
1967,11,2,2,66,1.6246
1967,11,2,3,63,-0.5635
1967,11,2,4,86,1.7405
1967,11,2,5,136,1.5112
1967,11,3,1,155,1.1829
1967,11,3,2,114,-0.6423
1967,11,3,3,119,-0.1348
1967,11,3,4,100,2.4685
1967,11,3,5,107,1.3305
1967,12,1,1,67,6.3970
1967,12,1,2,108,6.2943
1967,12,1,3,126,8.2034
1967,12,1,4,153,9.5977
1967,12,1,5,387,13.7737
1967,12,2,1,59,5.6038
1967,12,2,2,61,6.4872
1967,12,2,3,72,5.9677
1967,12,2,4,81,5.9113
1967,12,2,5,133,9.4728
1967,12,3,1,158,2.8296
1967,12,3,2,127,2.6809
1967,12,3,3,107,2.3492
1967,12,3,4,99,1.6273
1967,12,3,5,104,5.0319
1968,1,1,1,73,6.6038
1968,1,1,2,99,2.8142
1968,1,1,3,144,3.2831
1968,1,1,4,156,5.6761
1968,1,1,5,353,3.1365
1968,1,2,1,58,-0.1857
1968,1,2,2,74,2.9143
1968,1,2,3,73,1.1113
1968,1,2,4,75,-1.2240
1968,1,2,5,139,-2.6488
1968,1,3,1,158,-1.0399
1968,1,3,2,119,-3.5108
1968,1,3,3,106,-4.7055
1968,1,3,4,104,-7.3489
1968,1,3,5,103,-9.1138
1968,2,1,1,94,-4.7797
1968,2,1,2,95,-3.1810
1968,2,1,3,135,-5.0094
1968,2,1,4,146,-5.3174
1968,2,1,5,352,-8.3133
1968,2,2,1,70,-3.2449
1968,2,2,2,59,-4.0545
1968,2,2,3,78,-3.2849
1968,2,2,4,74,-4.1597
1968,2,2,5,135,-8.2180
1968,2,3,1,135,-2.9666
1968,2,3,2,128,-1.8145
1968,2,3,3,101,-2.6190
1968,2,3,4,111,-3.8025
1968,2,3,5,109,-4.5300
1968,3,1,1,92,-2.3480
1968,3,1,2,79,-0.5926
1968,3,1,3,121,-1.2022
1968,3,1,4,151,-2.2479
1968,3,1,5,387,-0.8967
1968,3,2,1,59,-1.4964
1968,3,2,2,66,-0.9085
1968,3,2,3,64,-1.3210
1968,3,2,4,83,-1.3165
1968,3,2,5,136,0.1773
1968,3,3,1,148,-0.2242
1968,3,3,2,126,-1.3475
1968,3,3,3,123,1.3746
1968,3,3,4,91,3.8845
1968,3,3,5,93,3.5272
1968,4,1,1,112,13.1191
1968,4,1,2,72,11.3095
1968,4,1,3,119,13.5380
1968,4,1,4,161,14.5534
1968,4,1,5,369,19.3907
1968,4,2,1,61,13.4250
1968,4,2,2,66,9.9657
1968,4,2,3,66,11.7073
1968,4,2,4,80,14.2149
1968,4,2,5,131,17.1099
1968,4,3,1,139,7.6996
1968,4,3,2,135,7.0293
1968,4,3,3,115,8.0071
1968,4,3,4,108,10.4356
1968,4,3,5,86,15.3764
1968,5,1,1,115,9.9018
1968,5,1,2,78,9.5797
1968,5,1,3,118,8.4692
1968,5,1,4,166,9.9545
1968,5,1,5,351,16.1772
1968,5,2,1,65,6.3560
1968,5,2,2,61,6.5981
1968,5,2,3,72,4.8315
1968,5,2,4,81,6.6603
1968,5,2,5,124,7.7942
1968,5,3,1,138,0.4675
1968,5,3,2,136,0.3748
1968,5,3,3,116,3.4703
1968,5,3,4,102,2.3771
1968,5,3,5,94,5.1279
1968,6,1,1,112,-0.0866
1968,6,1,2,80,1.7941
1968,6,1,3,135,3.3531
1968,6,1,4,163,0.5550
1968,6,1,5,342,0.2445
1968,6,2,1,56,-0.0562
1968,6,2,2,63,2.1076
1968,6,2,3,79,0.7416
1968,6,2,4,75,0.8816
1968,6,2,5,131,-0.4579
1968,6,3,1,141,3.1635
1968,6,3,2,131,0.7204
1968,6,3,3,105,0.7086
1968,6,3,4,112,0.0055
1968,6,3,5,95,-0.5814
1968,7,1,1,117,-6.5875
1968,7,1,2,76,-3.8739
1968,7,1,3,122,-1.8484
1968,7,1,4,140,-1.6775
1968,7,1,5,367,-3.7664
1968,7,2,1,52,-4.1603
1968,7,2,2,78,-2.4435
1968,7,2,3,76,-3.6901
1968,7,2,4,68,-2.3373
1968,7,2,5,138,-4.4242
1968,7,3,1,147,-2.0261
1968,7,3,2,123,-2.2789
1968,7,3,3,121,0.7841
1968,7,3,4,110,-4.9280
1968,7,3,5,78,-4.0709
1968,8,1,1,117,0.6812
1968,8,1,2,92,3.9402
1968,8,1,3,112,3.8447
1968,8,1,4,144,4.7688
1968,8,1,5,354,6.1869
1968,8,2,1,68,0.8713
1968,8,2,2,64,3.8925
1968,8,2,3,78,3.8068
1968,8,2,4,66,3.1507
1968,8,2,5,127,4.5272
1968,8,3,1,131,1.4514
1968,8,3,2,136,0.7802
1968,8,3,3,124,1.7125
1968,8,3,4,100,1.4417
1968,8,3,5,89,3.5589
1968,9,1,1,132,5.4466
1968,9,1,2,91,8.4866
1968,9,1,3,114,5.6247
1968,9,1,4,140,5.5100
1968,9,1,5,348,7.9792
1968,9,2,1,70,7.9100
1968,9,2,2,63,6.3426
1968,9,2,3,66,4.9541
1968,9,2,4,73,5.3716
1968,9,2,5,134,7.6237
1968,9,3,1,121,6.7529
1968,9,3,2,137,3.3910
1968,9,3,3,133,4.2371
1968,9,3,4,104,2.0080
1968,9,3,5,85,6.5167
1968,10,1,1,157,-0.0772
1968,10,1,2,101,-0.7398
1968,10,1,3,98,1.5366
1968,10,1,4,135,0.5027
1968,10,1,5,328,-0.1017
1968,10,2,1,74,-0.1858
1968,10,2,2,59,2.8782
1968,10,2,3,73,1.6437
1968,10,2,4,85,1.5683
1968,10,2,5,121,0.0955
1968,10,3,1,114,1.8349
1968,10,3,2,140,2.2923
1968,10,3,3,131,1.2002
1968,10,3,4,111,-1.2671
1968,10,3,5,89,0.8071
1968,11,1,1,175,7.2226
1968,11,1,2,83,6.1568
1968,11,1,3,93,8.0973
1968,11,1,4,156,6.2215
1968,11,1,5,324,7.7939
1968,11,2,1,65,8.1633
1968,11,2,2,65,7.9557
1968,11,2,3,74,8.0309
1968,11,2,4,77,7.9597
1968,11,2,5,127,8.6457
1968,11,3,1,118,7.6869
1968,11,3,2,136,3.6924
1968,11,3,3,136,5.4922
1968,11,3,4,113,5.8843
1968,11,3,5,77,9.0749
1968,12,1,1,160,0.9063
1968,12,1,2,104,1.8076
1968,12,1,3,99,4.3831
1968,12,1,4,141,2.1280
1968,12,1,5,324,2.1595
1968,12,2,1,77,-2.0105
1968,12,2,2,55,0.9774
1968,12,2,3,64,0.6639
1968,12,2,4,84,-1.3779
1968,12,2,5,134,-1.4863
1968,12,3,1,122,-4.7226
1968,12,3,2,138,-4.4117
1968,12,3,3,135,-3.2860
1968,12,3,4,113,-3.3208
1968,12,3,5,73,-3.0420
1969,1,1,1,206,-0.1370
1969,1,1,2,107,-1.0631
1969,1,1,3,101,-1.1123
1969,1,1,4,122,-1.5121
1969,1,1,5,290,-0.4738
1969,1,2,1,71,-0.7993
1969,1,2,2,63,-1.0688
1969,1,2,3,69,-0.8184
1969,1,2,4,85,0.0069
1969,1,2,5,124,-1.3723
1969,1,3,1,122,-0.3254
1969,1,3,2,138,-1.2148
1969,1,3,3,120,-0.2912
1969,1,3,4,120,-0.8127
1969,1,3,5,83,-1.4790
1969,2,1,1,228,-10.2082
1969,2,1,2,92,-8.0319
1969,2,1,3,96,-8.1939
1969,2,1,4,132,-9.4320
1969,2,1,5,277,-10.7194
1969,2,2,1,79,-10.5192
1969,2,2,2,64,-6.5127
1969,2,2,3,50,-5.9057
1969,2,2,4,92,-8.5047
1969,2,2,5,129,-9.8452
1969,2,3,1,115,-5.5027
1969,2,3,2,131,-3.0183
1969,2,3,3,135,-5.1711
1969,2,3,4,111,-7.0260
1969,2,3,5,91,-7.1199
1969,3,1,1,191,-0.6575
1969,3,1,2,98,-0.2495
1969,3,1,3,92,0.3506
1969,3,1,4,137,2.0702
1969,3,1,5,312,4.3725
1969,3,2,1,71,-0.8990
1969,3,2,2,61,-0.3759
1969,3,2,3,86,1.8891
1969,3,2,4,65,2.7826
1969,3,2,5,131,5.7873
1969,3,3,1,119,2.8062
1969,3,3,2,134,1.8371
1969,3,3,3,112,3.7646
1969,3,3,4,114,5.8718
1969,3,3,5,98,5.3157
1969,4,1,1,196,-2.1044
1969,4,1,2,116,-1.1157
1969,4,1,3,85,-0.2169
1969,4,1,4,125,0.7126
1969,4,1,5,308,-1.1247
1969,4,2,1,70,0.3763
1969,4,2,2,62,-0.9465
1969,4,2,3,70,-0.8953
1969,4,2,4,78,-0.9299
1969,4,2,5,128,2.1819
1969,4,3,1,121,3.1594
1969,4,3,2,122,2.4437
1969,4,3,3,130,0.2674
1969,4,3,4,117,2.8270
1969,4,3,5,94,3.0512
1969,5,1,1,240,-0.8059
1969,5,1,2,112,-0.2378
1969,5,1,3,97,1.5171
1969,5,1,4,114,0.0367
1969,5,1,5,265,2.9715
1969,5,2,1,88,-0.6026
1969,5,2,2,68,-1.4425
1969,5,2,3,69,0.4826
1969,5,2,4,78,-0.2343
1969,5,2,5,118,-0.4088
1969,5,3,1,108,-0.9050
1969,5,3,2,125,-0.5843
1969,5,3,3,124,1.2247
1969,5,3,4,116,1.1061
1969,5,3,5,107,2.0304
1969,6,1,1,303,-14.2908
1969,6,1,2,129,-12.6978
1969,6,1,3,111,-11.6702
1969,6,1,4,104,-11.2622
1969,6,1,5,177,-14.0620
1969,6,2,1,101,-13.1381
1969,6,2,2,69,-9.3203
1969,6,2,3,67,-10.4831
1969,6,2,4,76,-10.7364
1969,6,2,5,110,-11.5037
1969,6,3,1,87,-9.7502
1969,6,3,2,110,-1.8334
1969,6,3,3,128,-5.4728
1969,6,3,4,129,-5.9449
1969,6,3,5,131,-9.3749
1969,7,1,1,291,-12.6473
1969,7,1,2,152,-9.5688
1969,7,1,3,92,-10.4265
1969,7,1,4,117,-11.1936
1969,7,1,5,187,-12.1337
1969,7,2,1,96,-13.0335
1969,7,2,2,67,-10.3349
1969,7,2,3,67,-6.2214
1969,7,2,4,77,-6.6303
1969,7,2,5,109,-8.8418
1969,7,3,1,81,-11.4668
1969,7,3,2,118,-4.5837
1969,7,3,3,128,-4.4205
1969,7,3,4,128,-5.9532
1969,7,3,5,131,-7.1221
1969,8,1,1,332,4.3646
1969,8,1,2,164,3.8247
1969,8,1,3,98,3.4908
1969,8,1,4,86,4.0092
1969,8,1,5,164,6.5332
1969,8,2,1,101,6.8840
1969,8,2,2,75,4.8259
1969,8,2,3,70,3.7808
1969,8,2,4,65,4.0152
1969,8,2,5,107,9.4175
1969,8,3,1,70,5.3319
1969,8,3,2,100,3.0401
1969,8,3,3,128,4.6469
1969,8,3,4,153,3.6315
1969,8,3,5,133,8.3619
1969,9,1,1,350,-4.2098
1969,9,1,2,212,-3.4462
1969,9,1,3,114,-3.0833
1969,9,1,4,68,-2.5754
1969,9,1,5,99,-1.5730
1969,9,2,1,109,-1.6764
1969,9,2,2,76,-0.4694
1969,9,2,3,68,-1.7666
1969,9,2,4,76,-1.4403
1969,9,2,5,90,1.4779
1969,9,3,1,62,-4.5051
1969,9,3,2,90,-3.7543
1969,9,3,3,123,-4.3970
1969,9,3,4,150,-1.2043
1969,9,3,5,161,-2.5950
1969,10,1,1,369,14.1848
1969,10,1,2,206,10.0006
1969,10,1,3,98,7.7845
1969,10,1,4,74,5.5312
1969,10,1,5,88,8.6147
1969,10,2,1,92,10.8762
1969,10,2,2,90,6.5068
1969,10,2,3,81,8.2842
1969,10,2,4,80,6.6647
1969,10,2,5,86,6.4293
1969,10,3,1,62,8.5545
1969,10,3,2,85,6.0377
1969,10,3,3,128,4.4501
1969,10,3,4,146,4.2417
1969,10,3,5,167,5.2991
1969,11,1,1,373,-8.2191
1969,11,1,2,185,-7.3525
1969,11,1,3,119,-7.9110
1969,11,1,4,85,-3.6072
1969,11,1,5,81,-4.6162
1969,11,2,1,98,-7.7603
1969,11,2,2,85,-3.9703
1969,11,2,3,79,-5.1820
1969,11,2,4,79,-3.9841
1969,11,2,5,89,-3.4469
1969,11,3,1,65,-5.9064
1969,11,3,2,82,-4.5875
1969,11,3,3,124,-4.2012
1969,11,3,4,144,-3.3813
1969,11,3,5,177,-0.8706
1969,12,1,1,337,-11.3986
1969,12,1,2,197,-10.0920
1969,12,1,3,115,-9.4604
1969,12,1,4,111,-5.8562
1969,12,1,5,90,-4.0289
1969,12,2,1,103,-7.3146
1969,12,2,2,90,-7.6321
1969,12,2,3,74,-3.8168
1969,12,2,4,76,-4.7745
1969,12,2,5,87,-3.0448
1969,12,3,1,54,-5.7610
1969,12,3,2,85,-3.9296
1969,12,3,3,132,-3.0812
1969,12,3,4,134,-2.5889
1969,12,3,5,186,1.2684
1970,1,1,1,423,-1.0783
1970,1,1,2,188,-0.9018
1970,1,1,3,97,-2.9209
1970,1,1,4,84,-3.7361
1970,1,1,5,65,-5.7647
1970,1,2,1,83,-8.8682
1970,1,2,2,94,-3.4657
1970,1,2,3,77,-6.0921
1970,1,2,4,89,-6.2893
1970,1,2,5,83,-7.3425
1970,1,3,1,54,-8.9279
1970,1,3,2,81,-12.4439
1970,1,3,3,130,-8.1374
1970,1,3,4,137,-7.1568
1970,1,3,5,188,-6.5216
1970,2,1,1,483,2.2292
1970,2,1,2,170,3.0033
1970,2,1,3,92,3.2879
1970,2,1,4,64,2.5350
1970,2,1,5,57,1.3643
1970,2,2,1,91,2.8497
1970,2,2,2,93,2.3656
1970,2,2,3,79,4.0619
1970,2,2,4,82,4.5986
1970,2,2,5,82,5.7649
1970,2,3,1,45,5.4216
1970,2,3,2,81,7.5929
1970,2,3,3,124,5.8811
1970,2,3,4,145,6.9159
1970,2,3,5,197,4.5043
1970,3,1,1,406,-2.8648
1970,3,1,2,214,-3.1778
1970,3,1,3,96,-2.7003
1970,3,1,4,93,-4.2114
1970,3,1,5,66,-6.3111
1970,3,2,1,95,-2.9052
1970,3,2,2,91,-1.6736
1970,3,2,3,77,-0.3268
1970,3,2,4,81,-0.3546
1970,3,2,5,85,-4.0140
1970,3,3,1,62,-3.1671
1970,3,3,2,83,-0.0021
1970,3,3,3,119,2.3636
1970,3,3,4,138,2.6127
1970,3,3,5,196,-2.3676
1970,4,1,1,442,-19.2332
1970,4,1,2,196,-17.8125
1970,4,1,3,116,-13.8454
1970,4,1,4,72,-16.6710
1970,4,1,5,66,-22.4125
1970,4,2,1,96,-18.6087
1970,4,2,2,87,-15.4654
1970,4,2,3,89,-12.1458
1970,4,2,4,68,-11.6661
1970,4,2,5,85,-19.8829
1970,4,3,1,55,-12.4372
1970,4,3,2,85,-8.4151
1970,4,3,3,111,-9.0287
1970,4,3,4,157,-8.9869
1970,4,3,5,189,-10.1158
1970,5,1,1,451,-8.5418
1970,5,1,2,199,-8.7269
1970,5,1,3,138,-11.0816
1970,5,1,4,56,-9.3616
1970,5,1,5,65,-11.8347
1970,5,2,1,94,-12.2738
1970,5,2,2,96,-9.3582
1970,5,2,3,92,-9.8559
1970,5,2,4,68,-9.9074
1970,5,2,5,72,-9.7765
1970,5,3,1,53,-4.3756
1970,5,3,2,84,0.7343
1970,5,3,3,111,-7.3659
1970,5,3,4,157,-6.3795
1970,5,3,5,188,-7.3924
1970,6,1,1,515,-12.4803
1970,6,1,2,180,-7.1896
1970,6,1,3,115,-7.7539
1970,6,1,4,61,-5.4787
1970,6,1,5,39,-1.9607
1970,6,2,1,109,-10.2296
1970,6,2,2,99,-9.6484
1970,6,2,3,89,-8.4647
1970,6,2,4,68,-4.2382
1970,6,2,5,66,-4.0273
1970,6,3,1,54,-11.8279
1970,6,3,2,81,-3.3197
1970,6,3,3,109,-5.3431
1970,6,3,4,154,-6.4583
1970,6,3,5,193,-3.5181
1970,7,1,1,480,4.2191
1970,7,1,2,205,5.2132
1970,7,1,3,119,4.1269
1970,7,1,4,66,6.2474
1970,7,1,5,39,4.2798
1970,7,2,1,108,8.9056
1970,7,2,2,94,7.6131
1970,7,2,3,82,7.9636
1970,7,2,4,69,8.6285
1970,7,2,5,73,5.2091
1970,7,3,1,50,10.6432
1970,7,3,2,91,11.9551
1970,7,3,3,116,10.0506
1970,7,3,4,157,6.5699
1970,7,3,5,181,5.1029
1970,8,1,1,422,8.1174
1970,8,1,2,240,5.7289
1970,8,1,3,128,5.6662
1970,8,1,4,74,3.9504
1970,8,1,5,55,3.4667
1970,8,2,1,108,14.0574
1970,8,2,2,100,7.3997
1970,8,2,3,72,4.6066
1970,8,2,4,70,5.1269
1970,8,2,5,78,2.3153
1970,8,3,1,52,10.0718
1970,8,3,2,86,9.2204
1970,8,3,3,126,6.0356
1970,8,3,4,156,4.9382
1970,8,3,5,175,1.9359
1970,9,1,1,460,20.4104
1970,9,1,2,233,14.1816
1970,9,1,3,119,9.5570
1970,9,1,4,75,9.3705
1970,9,1,5,42,15.6009
1970,9,2,1,115,20.7636
1970,9,2,2,95,11.3618
1970,9,2,3,79,8.9485
1970,9,2,4,78,7.2910
1970,9,2,5,65,8.7172
1970,9,3,1,47,10.0253
1970,9,3,2,95,7.3855
1970,9,3,3,130,5.8381
1970,9,3,4,148,2.1330
1970,9,3,5,178,2.2032
1970,10,1,1,473,-12.4670
1970,10,1,2,209,-6.7261
1970,10,1,3,128,-3.1034
1970,10,1,4,70,-0.5579
1970,10,1,5,49,0.9686
1970,10,2,1,112,-13.5879
1970,10,2,2,100,-4.2960
1970,10,2,3,90,-2.1818
1970,10,2,4,72,-1.2430
1970,10,2,5,59,0.5988
1970,10,3,1,59,-11.5512
1970,10,3,2,95,-3.2683
1970,10,3,3,128,-0.6197
1970,10,3,4,151,-1.2195
1970,10,3,5,178,0.2792
1970,11,1,1,471,-3.5125
1970,11,1,2,204,-1.0695
1970,11,1,3,121,-0.8943
1970,11,1,4,77,1.0385
1970,11,1,5,56,0.4564
1970,11,2,1,109,1.4687
1970,11,2,2,106,2.3589
1970,11,2,3,83,3.9347
1970,11,2,4,60,3.6122
1970,11,2,5,80,4.3939
1970,11,3,1,52,4.8304
1970,11,3,2,92,3.8692
1970,11,3,3,129,5.3671
1970,11,3,4,169,5.2524
1970,11,3,5,168,5.9880
1970,12,1,1,470,8.6413
1970,12,1,2,210,7.5135
1970,12,1,3,118,10.4212
1970,12,1,4,70,9.6193
1970,12,1,5,65,12.5841
1970,12,2,1,105,9.0159
1970,12,2,2,107,10.4840
1970,12,2,3,80,10.1687
1970,12,2,4,67,9.1500
1970,12,2,5,80,7.0627
1970,12,3,1,49,7.1022
1970,12,3,2,94,7.3419
1970,12,3,3,139,6.8284
1970,12,3,4,163,6.9727
1970,12,3,5,166,3.6277
1971,1,1,1,464,19.3290
1971,1,1,2,216,18.3029
1971,1,1,3,131,12.6592
1971,1,1,4,68,10.7810
1971,1,1,5,63,10.6972
1971,1,2,1,102,13.4608
1971,1,2,2,92,10.3892
1971,1,2,3,82,7.6636
1971,1,2,4,76,9.5101
1971,1,2,5,81,7.8668
1971,1,3,1,56,10.8992
1971,1,3,2,101,8.2554
1971,1,3,3,139,4.1413
1971,1,3,4,148,4.7287
1971,1,3,5,165,2.8412
1971,2,1,1,536,7.0909
1971,2,1,2,197,4.9249
1971,2,1,3,96,4.6032
1971,2,1,4,53,2.4811
1971,2,1,5,66,9.1842
1971,2,2,1,109,1.7213
1971,2,2,2,107,3.2944
1971,2,2,3,80,2.8995
1971,2,2,4,55,2.7120
1971,2,2,5,84,3.9181
1971,2,3,1,49,0.6271
1971,2,3,2,107,1.7143
1971,2,3,3,134,0.0345
1971,2,3,4,167,1.4010
1971,2,3,5,153,2.6472
1971,3,1,1,461,4.9952
1971,3,1,2,197,6.0045
1971,3,1,3,118,7.1553
1971,3,1,4,70,7.0973
1971,3,1,5,101,8.1364
1971,3,2,1,114,7.1178
1971,3,2,2,91,7.1709
1971,3,2,3,65,5.8395
1971,3,2,4,73,4.6537
1971,3,2,5,101,5.6751
1971,3,3,1,69,7.7317
1971,3,3,2,112,5.4132
1971,3,3,3,144,2.9313
1971,3,3,4,152,3.3819
1971,3,3,5,134,3.7985
1971,4,1,1,394,2.3361
1971,4,1,2,221,4.3205
1971,4,1,3,101,0.7844
1971,4,1,4,104,0.6819
1971,4,1,5,133,1.1799
1971,4,2,1,105,1.5240
1971,4,2,2,83,3.3993
1971,4,2,3,68,1.9408
1971,4,2,4,75,3.6195
1971,4,2,5,112,5.2337
1971,4,3,1,77,3.5433
1971,4,3,2,113,1.3306
1971,4,3,3,145,3.8589
1971,4,3,4,147,4.6135
1971,4,3,5,129,5.2740
1971,5,1,1,325,-6.5705
1971,5,1,2,160,-6.9059
1971,5,1,3,133,-6.9254
1971,5,1,4,144,-6.5663
1971,5,1,5,192,-4.9689
1971,5,2,1,96,-7.0872
1971,5,2,2,71,-4.2052
1971,5,2,3,73,-4.3618
1971,5,2,4,82,-3.3441
1971,5,2,5,120,-3.3470
1971,5,3,1,84,-4.7273
1971,5,3,2,120,-2.0496
1971,5,3,3,140,-3.9290
1971,5,3,4,135,-3.8562
1971,5,3,5,132,-2.5456
1971,6,1,1,322,-4.6306
1971,6,1,2,171,-3.5179
1971,6,1,3,149,-1.5884
1971,6,1,4,128,-2.3845
1971,6,1,5,186,-1.2073
1971,6,2,1,83,-4.4322
1971,6,2,2,74,-0.8886
1971,6,2,3,81,-3.1870
1971,6,2,4,82,-0.2449
1971,6,2,5,121,2.0747
1971,6,3,1,102,-0.2832
1971,6,3,2,117,0.6491
1971,6,3,3,125,0.1048
1971,6,3,4,138,-0.0371
1971,6,3,5,132,2.8420
1971,7,1,1,331,-6.4699
1971,7,1,2,158,-4.4074
1971,7,1,3,153,-5.7045
1971,7,1,4,149,-7.2107
1971,7,1,5,173,-8.6591
1971,7,2,1,81,-4.4320
1971,7,2,2,69,-3.5839
1971,7,2,3,78,-4.0281
1971,7,2,4,79,-4.2991
1971,7,2,5,126,-5.8465
1971,7,3,1,108,-4.1395
1971,7,3,2,117,-3.5198
1971,7,3,3,135,-3.1511
1971,7,3,4,125,-4.4102
1971,7,3,5,127,-7.8081
1971,8,1,1,332,2.7896
1971,8,1,2,154,2.5964
1971,8,1,3,170,4.5390
1971,8,1,4,117,6.0198
1971,8,1,5,200,5.6623
1971,8,2,1,81,3.7639
1971,8,2,2,69,1.6659
1971,8,2,3,73,4.5682
1971,8,2,4,81,6.6899
1971,8,2,5,124,6.1455
1971,8,3,1,94,1.0598
1971,8,3,2,140,3.0586
1971,8,3,3,121,5.2060
1971,8,3,4,138,4.9727
1971,8,3,5,124,6.9872
1971,9,1,1,353,-3.4498
1971,9,1,2,164,-1.7867
1971,9,1,3,128,-1.3421
1971,9,1,4,147,0.0960
1971,9,1,5,186,3.0803
1971,9,2,1,73,-1.3066
1971,9,2,2,74,-2.2440
1971,9,2,3,83,-1.6325
