year,month,rank_ME,rank_ILR_6,nstocks,ret_vw
1967,11,3,3,451,-0.0335
1967,11,3,4,453,0.0667
1967,11,3,5,160,0.8725
1967,12,1,1,380,7.3898
1967,12,1,2,700,9.0891
1967,12,1,3,814,10.8602
1967,12,1,4,838,9.7784
1967,12,1,5,395,10.4917
1967,12,2,1,248,5.9522
1967,12,2,2,359,5.8237
1967,12,2,3,398,6.8218
1967,12,2,4,411,7.9557
1967,12,2,5,215,10.6058
1967,12,3,1,352,3.4577
1967,12,3,2,521,2.7108
1967,12,3,3,452,2.9791
1967,12,3,4,463,3.7364
1967,12,3,5,256,4.7280
1968,1,1,1,423,2.4840
1968,1,1,2,669,2.2970
1968,1,1,3,826,3.8609
1968,1,1,4,818,3.8772
1968,1,1,5,411,3.4583
1968,1,2,1,256,-0.3166
1968,1,2,2,336,-1.5561
1968,1,2,3,418,-1.4171
1968,1,2,4,396,-1.7903
1968,1,2,5,218,-1.9267
1968,1,3,1,360,-4.3814
1968,1,3,2,496,-4.0224
1968,1,3,3,544,-4.0682
1968,1,3,4,420,-4.9363
1968,1,3,5,258,-4.8533
1968,2,1,1,472,-7.0884
1968,2,1,2,685,-5.8988
1968,2,1,3,794,-7.8517
1968,2,1,4,755,-6.7065
1968,2,1,5,469,-3.9692
1968,2,2,1,279,-5.6666
1968,2,2,2,365,-5.6923
1968,2,2,3,401,-5.3834
1968,2,2,4,366,-4.8983
1968,2,2,5,239,-4.9465
1968,2,3,1,377,-4.1620
1968,2,3,2,528,-2.8864
1968,2,3,3,540,-4.1951
1968,2,3,4,480,-5.2853
1968,2,3,5,275,-4.4009
1968,3,1,1,574,-1.6678
1968,3,1,2,772,-1.9158
1968,3,1,3,769,-2.1452
1968,3,1,4,676,-1.4403
1968,3,1,5,466,-1.4966
1968,3,2,1,318,-1.4757
1968,3,2,2,398,-0.9506
1968,3,2,3,383,-0.9375
1968,3,2,4,328,-1.5871
1968,3,2,5,234,-1.2028
1968,3,3,1,392,1.7367
1968,3,3,2,576,1.8498
1968,3,3,3,511,1.1468
1968,3,3,4,462,1.5405
1968,3,3,5,264,0.4938
1968,4,1,1,571,15.3678
1968,4,1,2,798,14.6387
1968,4,1,3,686,16.3578
1968,4,1,4,617,14.8636
1968,4,1,5,523,15.7857
1968,4,2,1,327,16.0253
1968,4,2,2,400,13.0814
1968,4,2,3,363,15.2941
1968,4,2,4,311,13.8641
1968,4,2,5,256,15.2410
1968,4,3,1,383,11.4020
1968,4,3,2,567,10.1128
1968,4,3,3,478,10.1996
1968,4,3,4,446,10.5510
1968,4,3,5,296,11.3379
1968,5,1,1,539,13.8546
1968,5,1,2,786,11.3553
1968,5,1,3,731,12.6617
1968,5,1,4,763,12.3946
1968,5,1,5,522,14.4157
1968,5,2,1,301,5.4453
1968,5,2,2,372,6.8351
1968,5,2,3,378,6.5432
1968,5,2,4,364,7.7095
1968,5,2,5,255,6.4981
1968,5,3,1,378,2.6627
1968,5,3,2,481,3.9164
1968,5,3,3,520,3.0629
1968,5,3,4,520,3.2900
1968,5,3,5,296,4.3575
1968,6,1,1,569,0.8586
1968,6,1,2,737,0.2362
1968,6,1,3,731,0.9472
1968,6,1,4,807,0.8446
1968,6,1,5,525,0.8106
1968,6,2,1,325,0.8077
1968,6,2,2,343,-0.5729
1968,6,2,3,379,0.3179
1968,6,2,4,393,-0.5487
1968,6,2,5,258,0.7118
1968,6,3,1,396,-0.8332
1968,6,3,2,466,0.6399
1968,6,3,3,517,-0.6497
1968,6,3,4,545,0.6122
1968,6,3,5,304,-0.4848
1968,7,1,1,556,-2.7907
1968,7,1,2,811,-3.7962
1968,7,1,3,704,-3.7076
1968,7,1,4,739,-4.2473
1968,7,1,5,522,-3.3620
1968,7,2,1,306,-3.9063
1968,7,2,2,390,-4.0407
1968,7,2,3,352,-3.6593
1968,7,2,4,363,-4.1778
1968,7,2,5,266,-2.4363
1968,7,3,1,381,-5.5438
1968,7,3,2,496,-4.8529
1968,7,3,3,426,-4.1056
1968,7,3,4,501,-4.3240
1968,7,3,5,305,-5.1027
1968,8,1,1,526,3.5252
1968,8,1,2,759,3.9945
1968,8,1,3,789,4.4894
1968,8,1,4,760,3.3536
1968,8,1,5,571,4.8649
1968,8,2,1,292,2.8085
1968,8,2,2,360,2.8174
1968,8,2,3,385,3.4724
1968,8,2,4,347,3.8998
1968,8,2,5,291,4.2272
1968,8,3,1,358,0.6452
1968,8,3,2,459,1.2988
1968,8,3,3,474,3.0508
1968,8,3,4,452,1.9758
1968,8,3,5,387,2.4249
1968,9,1,1,534,7.8428
1968,9,1,2,723,6.6678
1968,9,1,3,798,7.6331
1968,9,1,4,767,6.9957
1968,9,1,5,487,8.8217
1968,9,2,1,294,6.5346
1968,9,2,2,387,5.9124
1968,9,2,3,388,7.2906
1968,9,2,4,356,6.3590
1968,9,2,5,255,7.6583
1968,9,3,1,368,6.5878
1968,9,3,2,518,5.0341
1968,9,3,3,464,6.0358
1968,9,3,4,453,5.3006
1968,9,3,5,352,6.9118
1968,10,1,1,509,-0.9155
1968,10,1,2,752,-0.3457
1968,10,1,3,816,0.2337
1968,10,1,4,796,0.2904
1968,10,1,5,456,0.1024
1968,10,2,1,282,0.2866
1968,10,2,2,397,0.7036
1968,10,2,3,383,0.6531
1968,10,2,4,373,0.9137
1968,10,2,5,245,-0.0544
1968,10,3,1,384,-0.1561
1968,10,3,2,520,-0.4654
1968,10,3,3,461,0.3034
1968,10,3,4,462,0.8946
1968,10,3,5,330,0.6749
1968,11,1,1,548,5.3842
1968,11,1,2,757,6.9023
1968,11,1,3,826,6.3829
1968,11,1,4,693,6.2004
1968,11,1,5,469,6.3308
1968,11,2,1,296,8.8721
1968,11,2,2,394,7.4825
1968,11,2,3,422,8.0132
1968,11,2,4,337,7.7819
1968,11,2,5,247,7.8357
1968,11,3,1,365,7.2013
1968,11,3,2,495,6.4522
1968,11,3,3,546,5.0063
1968,11,3,4,423,5.9855
1968,11,3,5,359,5.8508
1968,12,1,1,589,4.0658
1968,12,1,2,757,2.0918
1968,12,1,3,805,2.7963
1968,12,1,4,731,3.5029
1968,12,1,5,488,3.0768
1968,12,2,1,305,-0.3260
1968,12,2,2,381,-0.8779
1968,12,2,3,418,-0.7156
1968,12,2,4,383,-0.1700
1968,12,2,5,256,0.0443
1968,12,3,1,391,-2.4570
1968,12,3,2,490,-3.1384
1968,12,3,3,568,-3.3555
1968,12,3,4,510,-2.2403
1968,12,3,5,372,-3.1251
1969,1,1,1,624,-1.1382
1969,1,1,2,703,-1.1397
1969,1,1,3,847,-1.0945
1969,1,1,4,778,-0.3589
1969,1,1,5,510,0.6593
1969,1,2,1,326,-1.2225
1969,1,2,2,355,-0.9894
1969,1,2,3,429,-0.7022
1969,1,2,4,395,-0.8473
1969,1,2,5,287,-2.2958
1969,1,3,1,428,-1.5791
1969,1,3,2,482,-2.0720
1969,1,3,3,572,-1.5694
1969,1,3,4,514,-0.5259
1969,1,3,5,387,-1.3845
1969,2,1,1,600,-9.9138
1969,2,1,2,729,-10.3640
1969,2,1,3,814,-10.3995
1969,2,1,4,754,-9.3570
1969,2,1,5,462,-9.7397
1969,2,2,1,304,-8.1529
1969,2,2,2,377,-9.0476
1969,2,2,3,412,-8.9012
1969,2,2,4,384,-8.8855
1969,2,2,5,260,-9.7304
1969,2,3,1,396,-7.1364
1969,2,3,2,521,-5.6231
1969,2,3,3,538,-5.7909
1969,2,3,4,500,-5.8921
1969,2,3,5,321,-7.2869
1969,3,1,1,654,1.0715
1969,3,1,2,691,2.8186
1969,3,1,3,685,1.4814
1969,3,1,4,693,1.7262
1969,3,1,5,536,1.7627
1969,3,2,1,322,0.3696
1969,3,2,2,325,2.3511
1969,3,2,3,346,2.9466
1969,3,2,4,368,1.3193
1969,3,2,5,301,1.9585
1969,3,3,1,418,1.8043
1969,3,3,2,411,1.7434
1969,3,3,3,464,1.8365
1969,3,3,4,481,1.9231
1969,3,3,5,392,2.0325
1969,4,1,1,634,-0.3163
1969,4,1,2,606,-0.4221
1969,4,1,3,717,-0.8332
1969,4,1,4,700,-0.6607
1969,4,1,5,484,-0.2498
1969,4,2,1,294,-0.9084
1969,4,2,2,312,-0.6028
1969,4,2,3,358,1.5998
1969,4,2,4,378,0.4199
1969,4,2,5,288,1.8152
1969,4,3,1,314,0.9380
1969,4,3,2,415,0.3451
1969,4,3,3,485,1.1260
1969,4,3,4,508,0.9042
1969,4,3,5,379,1.5389
1969,5,1,1,605,0.6051
1969,5,1,2,733,1.1893
1969,5,1,3,727,0.9345
1969,5,1,4,735,0.1881
1969,5,1,5,533,2.8705
1969,5,2,1,284,-2.2439
1969,5,2,2,376,-2.1633
1969,5,2,3,365,0.6330
1969,5,2,4,372,-0.9352
1969,5,2,5,303,0.1083
1969,5,3,1,304,-1.2551
1969,5,3,2,487,-0.6584
1969,5,3,3,489,-0.9452
1969,5,3,4,462,-0.4874
1969,5,3,5,427,0.3053
1969,6,1,1,547,-12.7367
1969,6,1,2,761,-12.7642
1969,6,1,3,792,-12.4498
1969,6,1,4,758,-11.8142
1969,6,1,5,512,-13.0572
1969,6,2,1,261,-11.6560
1969,6,2,2,394,-12.1077
1969,6,2,3,395,-11.3388
1969,6,2,4,385,-10.4120
1969,6,2,5,296,-11.6576
1969,6,3,1,248,-9.1134
1969,6,3,2,495,-8.4105
1969,6,3,3,502,-8.4595
1969,6,3,4,465,-7.3526
1969,6,3,5,430,-7.4806
1969,7,1,1,535,-12.9016
1969,7,1,2,599,-12.0714
1969,7,1,3,810,-11.5515
1969,7,1,4,729,-10.0876
1969,7,1,5,490,-10.9100
1969,7,2,1,250,-10.4137
1969,7,2,2,344,-9.0726
1969,7,2,3,401,-8.1082
1969,7,2,4,393,-8.0126
1969,7,2,5,295,-8.8440
1969,7,3,1,230,-6.7843
1969,7,3,2,436,-7.8113
1969,7,3,3,515,-6.2517
1969,7,3,4,470,-5.1279
1969,7,3,5,430,-5.8609
1969,8,1,1,441,5.2680
1969,8,1,2,699,4.5009
1969,8,1,3,826,4.6937
1969,8,1,4,681,4.0643
1969,8,1,5,386,5.9182
1969,8,2,1,224,4.7710
1969,8,2,2,378,4.5433
1969,8,2,3,408,6.4241
1969,8,2,4,377,6.2952
1969,8,2,5,234,8.4976
1969,8,3,1,196,7.3138
1969,8,3,2,476,5.2620
1969,8,3,3,524,5.5668
1969,8,3,4,439,5.9315
1969,8,3,5,368,6.9179
1969,9,1,1,474,-2.4642
1969,9,1,2,742,-3.3396
1969,9,1,3,868,-3.0301
1969,9,1,4,712,-2.6609
1969,9,1,5,411,-1.1327
1969,9,2,1,270,1.4880
1969,9,2,2,392,0.4569
1969,9,2,3,415,-0.4129
1969,9,2,4,391,0.9879
1969,9,2,5,235,1.2953
1969,9,3,1,319,-1.1902
1969,9,3,2,491,-1.7013
1969,9,3,3,554,-0.7282
1969,9,3,4,488,0.1383
1969,9,3,5,369,-0.5620
1969,10,1,1,481,9.5453
1969,10,1,2,733,8.1393
1969,10,1,3,840,11.1401
1969,10,1,4,680,12.1313
1969,10,1,5,444,10.6169
1969,10,2,1,283,6.5339
1969,10,2,2,355,7.2545
1969,10,2,3,420,7.2138
1969,10,2,4,373,8.7504
1969,10,2,5,239,10.2446
1969,10,3,1,365,7.2696
1969,10,3,2,405,6.6923
1969,10,3,3,536,7.4967
1969,10,3,4,485,7.2282
1969,10,3,5,374,6.5248
1969,11,1,1,490,-6.4634
1969,11,1,2,730,-8.2379
1969,11,1,3,817,-6.4185
1969,11,1,4,710,-6.7180
1969,11,1,5,481,-6.7483
1969,11,2,1,293,-5.1950
1969,11,2,2,367,-4.8437
1969,11,2,3,415,-5.0679
1969,11,2,4,373,-3.0841
1969,11,2,5,255,-3.1774
1969,11,3,1,383,-3.3059
1969,11,3,2,409,-3.5420
1969,11,3,3,529,-2.9653
1969,11,3,4,496,-2.2643
1969,11,3,5,380,-1.6002
1969,12,1,1,526,-7.8778
1969,12,1,2,811,-8.7681
1969,12,1,3,804,-7.6885
1969,12,1,4,749,-7.0201
1969,12,1,5,465,-6.5606
1969,12,2,1,300,-5.2708
1969,12,2,2,394,-6.4118
1969,12,2,3,379,-4.6801
1969,12,2,4,390,-5.2042
1969,12,2,5,241,-5.3200
1969,12,3,1,391,-0.6749
1969,12,3,2,431,-2.2153
1969,12,3,3,424,-0.8760
1969,12,3,4,505,-1.1431
1969,12,3,5,339,0.7767
1970,1,1,1,496,-2.7544
1970,1,1,2,792,-2.1625
1970,1,1,3,878,-3.2072
1970,1,1,4,764,-3.9408
1970,1,1,5,349,-4.0355
1970,1,2,1,281,-6.2729
1970,1,2,2,376,-6.1125
1970,1,2,3,401,-7.4664
1970,1,2,4,383,-7.8248
1970,1,2,5,204,-3.7473
1970,1,3,1,366,-10.6676
1970,1,3,2,428,-7.5480
1970,1,3,3,440,-6.8648
1970,1,3,4,506,-7.6503
1970,1,3,5,287,-7.8325
1970,2,1,1,498,0.7533
1970,2,1,2,909,2.4593
1970,2,1,3,909,3.0832
1970,2,1,4,709,2.3934
1970,2,1,5,337,3.3789
1970,2,2,1,280,3.0210
1970,2,2,2,432,2.8484
1970,2,2,3,415,2.9890
1970,2,2,4,360,5.4412
1970,2,2,5,172,2.2341
1970,2,3,1,385,4.5106
1970,2,3,2,479,6.4571
1970,2,3,3,495,6.4799
1970,2,3,4,461,5.1794
1970,2,3,5,209,4.7609
1970,3,1,1,464,-3.6503
1970,3,1,2,839,-3.4171
1970,3,1,3,860,-4.0806
1970,3,1,4,722,-3.5774
1970,3,1,5,503,-4.8509
1970,3,2,1,271,-2.8787
1970,3,2,2,403,-2.3589
1970,3,2,3,395,-3.6894
1970,3,2,4,365,-2.2243
1970,3,2,5,280,-3.5309
1970,3,3,1,367,-2.3074
1970,3,3,2,422,-0.6053
1970,3,3,3,461,-0.6989
1970,3,3,4,454,-1.7769
1970,3,3,5,366,-3.3433
1970,4,1,1,389,-20.9607
1970,4,1,2,810,-19.1104
1970,4,1,3,866,-17.9926
1970,4,1,4,768,-17.3590
1970,4,1,5,601,-17.5030
1970,4,2,1,227,-18.6044
1970,4,2,2,388,-16.0691
1970,4,2,3,393,-15.7780
1970,4,2,4,389,-16.8845
1970,4,2,5,315,-17.5531
1970,4,3,1,340,-14.8614
1970,4,3,2,407,-12.3985
1970,4,3,3,469,-11.0934
1970,4,3,4,526,-12.5768
1970,4,3,5,420,-12.8565
1970,5,1,1,420,-10.4652
1970,5,1,2,760,-9.5828
1970,5,1,3,769,-9.4908
1970,5,1,4,733,-7.5636
1970,5,1,5,568,-8.1739
1970,5,2,1,245,-10.4281
1970,5,2,2,358,-11.6051
1970,5,2,3,355,-10.1751
1970,5,2,4,384,-9.6481
1970,5,2,5,320,-8.5813
1970,5,3,1,327,-9.8912
1970,5,3,2,379,-9.1753
1970,5,3,3,445,-8.2059
1970,5,3,4,499,-7.7375
1970,5,3,5,428,-6.8237
1970,6,1,1,507,-9.4729
1970,6,1,2,667,-10.0337
1970,6,1,3,815,-9.0526
1970,6,1,4,795,-7.5752
1970,6,1,5,583,-10.3184
1970,6,2,1,225,-9.4686
1970,6,2,2,302,-8.7648
1970,6,2,3,379,-5.9985
1970,6,2,4,402,-7.4615
1970,6,2,5,345,-6.1509
1970,6,3,1,256,-4.6762
1970,6,3,2,304,-8.0723
1970,6,3,3,474,-4.4809
1970,6,3,4,549,-4.6110
1970,6,3,5,468,-3.7002
1970,7,1,1,457,2.2113
1970,7,1,2,687,3.4192
1970,7,1,3,781,3.6283
1970,7,1,4,802,5.3119
1970,7,1,5,541,5.2484
1970,7,2,1,211,7.4480
1970,7,2,2,300,6.9070
1970,7,2,3,396,5.1466
1970,7,2,4,415,8.5079
1970,7,2,5,313,6.9505
1970,7,3,1,242,8.1894
1970,7,3,2,317,8.2904
1970,7,3,3,537,6.6301
1970,7,3,4,547,6.7558
1970,7,3,5,447,6.3826
1970,8,1,1,448,7.6107
1970,8,1,2,686,6.8595
1970,8,1,3,876,5.3337
1970,8,1,4,809,4.9886
1970,8,1,5,670,6.7625
1970,8,2,1,197,5.5062
1970,8,2,2,299,7.3569
1970,8,2,3,415,5.5336
1970,8,2,4,398,5.9127
1970,8,2,5,370,5.2856
1970,8,3,1,206,6.9412
1970,8,3,2,321,5.1974
1970,8,3,3,526,4.3492
1970,8,3,4,562,4.1371
1970,8,3,5,499,3.6081
1970,9,1,1,489,17.3437
1970,9,1,2,693,16.2984
1970,9,1,3,876,14.9846
1970,9,1,4,791,13.8235
1970,9,1,5,760,13.3385
1970,9,2,1,216,17.7052
1970,9,2,2,284,12.5637
1970,9,2,3,418,11.4532
1970,9,2,4,388,10.8267
1970,9,2,5,374,10.1164
1970,9,3,1,233,9.8347
1970,9,3,2,287,7.9777
1970,9,3,3,482,6.0818
1970,9,3,4,549,4.8520
1970,9,3,5,511,5.5436
1970,10,1,1,622,-9.6385
1970,10,1,2,716,-7.1414
1970,10,1,3,802,-7.0080
1970,10,1,4,792,-7.2945
1970,10,1,5,812,-6.7614
1970,10,2,1,297,-7.6076
1970,10,2,2,302,-5.6321
1970,10,2,3,406,-5.5128
1970,10,2,4,394,-4.5513
1970,10,2,5,347,-5.1112
1970,10,3,1,418,-2.4209
1970,10,3,2,332,-3.2636
1970,10,3,3,505,-2.0712
1970,10,3,4,537,-2.8223
1970,10,3,5,426,-2.3324
1970,11,1,1,521,-2.4293
1970,11,1,2,659,-1.6105
1970,11,1,3,865,-2.5090
1970,11,1,4,768,-2.5343
1970,11,1,5,774,-2.1435
1970,11,2,1,272,1.6941
1970,11,2,2,302,0.6066
1970,11,2,3,410,2.0186
1970,11,2,4,390,1.0395
1970,11,2,5,330,0.7826
1970,11,3,1,393,6.2912
1970,11,3,2,350,5.6866
1970,11,3,3,502,4.7915
1970,11,3,4,531,5.1808
1970,11,3,5,413,5.6446
1970,12,1,1,559,7.7842
1970,12,1,2,724,9.1681
1970,12,1,3,891,8.6145
1970,12,1,4,813,7.1835
1970,12,1,5,772,9.2185
1970,12,2,1,271,7.2364
1970,12,2,2,329,8.4100
1970,12,2,3,427,8.4801
1970,12,2,4,401,6.5612
1970,12,2,5,349,8.3173
1970,12,3,1,392,5.0513
1970,12,3,2,403,6.3820
1970,12,3,3,531,7.2117
1970,12,3,4,514,5.9572
1970,12,3,5,481,4.2290
1971,1,1,1,525,14.3086
1971,1,1,2,786,14.0998
1971,1,1,3,830,16.3136
1971,1,1,4,847,14.6587
1971,1,1,5,817,15.0515
1971,1,2,1,251,9.4411
1971,1,2,2,377,10.5848
1971,1,2,3,413,10.3040
1971,1,2,4,419,10.2951
1971,1,2,5,361,11.0920
1971,1,3,1,368,7.8059
1971,1,3,2,454,6.3585
1971,1,3,3,517,7.4697
1971,1,3,4,528,6.0092
1971,1,3,5,474,7.9939
1971,2,1,1,533,7.6337
1971,2,1,2,667,5.7222
1971,2,1,3,822,5.4812
1971,2,1,4,916,6.4765
1971,2,1,5,737,7.3935
1971,2,2,1,270,6.0030
1971,2,2,2,330,3.9178
1971,2,2,3,405,3.1422
1971,2,2,4,437,4.0543
1971,2,2,5,326,4.3090
1971,2,3,1,403,3.7859
1971,2,3,2,397,3.1949
1971,2,3,3,514,2.5161
1971,2,3,4,552,3.3561
1971,2,3,5,443,5.3625
1971,3,1,1,671,6.3255
1971,3,1,2,727,5.5629
1971,3,1,3,806,5.4499
1971,3,1,4,830,6.5125
1971,3,1,5,631,5.6811
1971,3,2,1,317,5.9768
1971,3,2,2,353,5.5586
1971,3,2,3,402,6.5782
1971,3,2,4,416,7.3441
1971,3,2,5,297,5.4202
1971,3,3,1,437,3.9390
1971,3,3,2,430,3.8786
1971,3,3,3,536,4.8625
1971,3,3,4,524,5.7096
1971,3,3,5,416,5.5769
1971,4,1,1,680,1.2600
1971,4,1,2,772,2.1444
1971,4,1,3,775,2.7143
1971,4,1,4,805,1.6781
1971,4,1,5,727,1.9813
1971,4,2,1,313,2.1618
1971,4,2,2,409,2.8145
1971,4,2,3,403,2.5592
1971,4,2,4,397,2.0060
1971,4,2,5,336,2.5609
1971,4,3,1,408,4.7522
1971,4,3,2,539,4.8270
1971,4,3,3,541,5.4868
1971,4,3,4,519,3.7210
1971,4,3,5,436,6.5220
1971,5,1,1,645,-6.5913
1971,5,1,2,737,-5.4063
1971,5,1,3,878,-5.7363
1971,5,1,4,842,-5.8791
1971,5,1,5,687,-7.3277
1971,5,2,1,301,-3.9630
1971,5,2,2,395,-5.4755
1971,5,2,3,430,-5.1672
1971,5,2,4,378,-3.9483
1971,5,2,5,312,-6.8240
1971,5,3,1,415,-3.1993
1971,5,3,2,515,-2.8422
1971,5,3,3,554,-2.9456
1971,5,3,4,437,-2.3052
1971,5,3,5,349,-2.5088
1971,6,1,1,637,-2.3926
1971,6,1,2,791,-2.8240
1971,6,1,3,907,-3.1391
1971,6,1,4,911,-2.6737
1971,6,1,5,675,-2.5998
1971,6,2,1,309,-1.4539
1971,6,2,2,416,-0.7714
1971,6,2,3,451,-0.5099
1971,6,2,4,394,-1.0451
1971,6,2,5,285,-1.9662
1971,6,3,1,406,0.3909
1971,6,3,2,531,0.5874
1971,6,3,3,560,0.3031
1971,6,3,4,458,0.5511
1971,6,3,5,294,0.8548
1971,7,1,1,629,-6.0518
1971,7,1,2,799,-6.1599
1971,7,1,3,841,-4.7855
1971,7,1,4,787,-6.7565
1971,7,1,5,550,-7.3689
1971,7,2,1,307,-5.5930
1971,7,2,2,395,-5.1320
1971,7,2,3,435,-6.4208
1971,7,2,4,341,-6.1204
1971,7,2,5,280,-5.7990
1971,7,3,1,406,-5.2368
1971,7,3,2,529,-5.3751
1971,7,3,3,544,-5.0560
1971,7,3,4,421,-5.1890
1971,7,3,5,325,-7.7971
1971,8,1,1,652,2.8718
1971,8,1,2,760,2.3262
1971,8,1,3,868,2.5734
1971,8,1,4,785,2.7603
1971,8,1,5,630,2.1375
1971,8,2,1,308,4.7103
1971,8,2,2,388,4.8384
1971,8,2,3,435,4.7648
1971,8,2,4,387,3.6489
1971,8,2,5,342,4.3255
1971,8,3,1,368,5.3111
1971,8,3,2,503,5.6828
1971,8,3,3,543,5.2366
1971,8,3,4,534,5.0869
1971,8,3,5,439,5.6538
1971,9,1,1,535,-1.0174
1971,9,1,2,734,-0.9751
1971,9,1,3,758,-0.9605
1971,9,1,4,793,-0.1972
1971,9,1,5,732,0.3243
1971,9,2,1,293,-1.8467
1971,9,2,2,368,-0.9577
1971,9,2,3,363,-1.0324
