year,month,rank_ME,rank_P52W_6,nstocks,ret_vw
1980,11,2,2,447,6.6162
1980,11,2,3,450,8.2041
1980,11,2,4,448,8.9244
1980,11,2,5,521,9.3969
1980,11,3,1,169,6.6890
1980,11,3,2,352,8.2754
1980,11,3,3,504,10.9674
1980,11,3,4,505,13.4824
1980,11,3,5,514,12.6567
1980,12,1,1,1385,-6.0647
1980,12,1,2,1151,-3.9568
1980,12,1,3,1032,-4.4283
1980,12,1,4,908,-3.9054
1980,12,1,5,1099,-3.9656
1980,12,2,1,286,-4.9465
1980,12,2,2,453,-3.0612
1980,12,2,3,480,-2.6261
1980,12,2,4,476,-2.7721
1980,12,2,5,564,-2.9244
1980,12,3,1,173,-3.0100
1980,12,3,2,359,-2.4798
1980,12,3,3,502,-2.8080
1980,12,3,4,515,-3.7549
1980,12,3,5,550,-4.3153
1981,1,1,1,1416,1.2813
1981,1,1,2,1174,0.7297
1981,1,1,3,991,-0.3445
1981,1,1,4,926,-0.6306
1981,1,1,5,1107,-1.3117
1981,1,2,1,302,-0.9816
1981,1,2,2,453,0.3763
1981,1,2,3,484,0.1921
1981,1,2,4,477,-1.3782
1981,1,2,5,568,-2.7208
1981,1,3,1,177,-2.3419
1981,1,3,2,357,-2.7706
1981,1,3,3,491,-2.6341
1981,1,3,4,502,-5.2531
1981,1,3,5,549,-6.0372
1981,2,1,1,1431,-0.9327
1981,2,1,2,1193,-0.8428
1981,2,1,3,975,-0.5202
1981,2,1,4,938,0.6494
1981,2,1,5,1117,-0.0980
1981,2,2,1,323,0.4029
1981,2,2,2,465,1.2155
1981,2,2,3,492,2.0581
1981,2,2,4,473,1.7938
1981,2,2,5,563,1.5576
1981,2,3,1,226,-0.0209
1981,2,3,2,402,2.2746
1981,2,3,3,489,2.0071
1981,2,3,4,513,1.9967
1981,2,3,5,541,2.1279
1981,3,1,1,1465,7.3202
1981,3,1,2,1203,8.1215
1981,3,1,3,994,7.6566
1981,3,1,4,961,7.8220
1981,3,1,5,1053,7.6020
1981,3,2,1,323,8.3719
1981,3,2,2,454,7.3960
1981,3,2,3,483,7.2846
1981,3,2,4,469,7.4516
1981,3,2,5,541,7.2555
1981,3,3,1,227,8.6592
1981,3,3,2,404,4.3712
1981,3,3,3,475,4.4257
1981,3,3,4,507,3.2540
1981,3,3,5,546,3.5689
1981,4,1,1,1452,1.9111
1981,4,1,2,1170,3.0667
1981,4,1,3,1018,4.4957
1981,4,1,4,990,5.0224
1981,4,1,5,1034,4.9518
1981,4,2,1,322,-0.6083
1981,4,2,2,436,1.6434
1981,4,2,3,454,3.1624
1981,4,2,4,464,3.0165
1981,4,2,5,533,4.1374
1981,4,3,1,229,-3.6644
1981,4,3,2,402,-2.1377
1981,4,3,3,462,-0.9062
1981,4,3,4,510,-0.6846
1981,4,3,5,546,-1.6769
1981,5,1,1,1444,2.0622
1981,5,1,2,1182,3.3029
1981,5,1,3,1058,4.1454
1981,5,1,4,993,4.1632
1981,5,1,5,1016,3.7391
1981,5,2,1,313,2.1792
1981,5,2,2,423,3.1825
1981,5,2,3,453,4.2628
1981,5,2,4,451,4.6375
1981,5,2,5,518,4.4995
1981,5,3,1,229,0.1086
1981,5,3,2,381,-0.8037
1981,5,3,3,455,1.1694
1981,5,3,4,491,1.6490
1981,5,3,5,557,1.7248
1981,6,1,1,1451,-3.6140
1981,6,1,2,1186,-0.8134
1981,6,1,3,1056,-0.6298
1981,6,1,4,976,-0.0987
1981,6,1,5,967,1.3176
1981,6,2,1,306,-6.3396
1981,6,2,2,406,-2.9330
1981,6,2,3,431,-2.3379
1981,6,2,4,436,-1.8752
1981,6,2,5,470,-1.4458
1981,6,3,1,228,1.8173
1981,6,3,2,356,0.1632
1981,6,3,3,449,-1.2766
1981,6,3,4,471,-1.6675
1981,6,3,5,481,-2.9451
1981,7,1,1,1382,-3.2660
1981,7,1,2,1154,-3.1683
1981,7,1,3,1066,-3.0852
1981,7,1,4,973,-2.7884
1981,7,1,5,996,-2.5502
1981,7,2,1,296,-0.5340
1981,7,2,2,388,-1.8922
1981,7,2,3,405,-2.5896
1981,7,2,4,422,-2.0999
1981,7,2,5,448,-2.2209
1981,7,3,1,219,6.2101
1981,7,3,2,345,1.5150
1981,7,3,3,439,-0.6491
1981,7,3,4,445,-2.1042
1981,7,3,5,439,-2.6561
1981,8,1,1,1353,-10.8405
1981,8,1,2,1100,-8.0950
1981,8,1,3,1050,-7.4102
1981,8,1,4,970,-7.6846
1981,8,1,5,974,-7.0316
1981,8,2,1,303,-8.2431
1981,8,2,2,382,-7.2346
1981,8,2,3,413,-6.9627
1981,8,2,4,413,-7.1284
1981,8,2,5,454,-6.6101
1981,8,3,1,220,-6.1039
1981,8,3,2,348,-4.4961
1981,8,3,3,448,-5.7121
1981,8,3,4,442,-5.3668
1981,8,3,5,464,-4.9577
1981,9,1,1,1352,-13.0934
1981,9,1,2,1080,-8.8139
1981,9,1,3,1020,-7.3742
1981,9,1,4,933,-7.5787
1981,9,1,5,965,-6.4377
1981,9,2,1,310,-12.6211
1981,9,2,2,392,-8.3010
1981,9,2,3,419,-6.4386
1981,9,2,4,413,-6.1146
1981,9,2,5,456,-5.2088
1981,9,3,1,220,-10.6723
1981,9,3,2,348,-7.1751
1981,9,3,3,442,-5.2741
1981,9,3,4,435,-3.6650
1981,9,3,5,470,-2.0406
1981,10,1,1,1377,7.8498
1981,10,1,2,1077,8.1509
1981,10,1,3,991,8.0854
1981,10,1,4,911,8.2557
1981,10,1,5,918,7.4067
1981,10,2,1,310,6.6626
1981,10,2,2,382,6.7088
1981,10,2,3,398,8.4516
1981,10,2,4,406,7.8188
1981,10,2,5,419,8.1281
1981,10,3,1,221,8.3320
1981,10,3,2,347,3.9287
1981,10,3,3,431,4.4955
1981,10,3,4,433,4.8560
1981,10,3,5,434,5.9556
1981,11,1,1,1386,-0.6711
1981,11,1,2,1096,2.7379
1981,11,1,3,977,2.6757
1981,11,1,4,914,2.8480
1981,11,1,5,861,3.8257
1981,11,2,1,307,1.2865
1981,11,2,2,363,2.9589
1981,11,2,3,389,3.3558
1981,11,2,4,403,4.0600
1981,11,2,5,407,4.0591
1981,11,3,1,220,5.1140
1981,11,3,2,345,5.4052
1981,11,3,3,412,5.6100
1981,11,3,4,434,3.7675
1981,11,3,5,417,3.1731
1981,12,1,1,1393,-5.1945
1981,12,1,2,1079,-1.3509
1981,12,1,3,943,-0.5470
1981,12,1,4,885,0.2207
1981,12,1,5,754,0.0683
1981,12,2,1,309,-3.0394
1981,12,2,2,347,-2.2462
1981,12,2,3,365,-0.9244
1981,12,2,4,382,-0.0830
1981,12,2,5,333,-0.8073
1981,12,3,1,215,-4.5005
1981,12,3,2,335,-3.0464
1981,12,3,3,396,-1.9561
1981,12,3,4,408,-2.2808
1981,12,3,5,356,-2.3800
1982,1,1,1,1442,-2.0961
1982,1,1,2,1036,-1.6285
1982,1,1,3,929,-1.4277
1982,1,1,4,831,-1.9384
1982,1,1,5,708,-1.1414
1982,1,2,1,305,-4.4066
1982,1,2,2,335,-4.5010
1982,1,2,3,368,-4.9819
1982,1,2,4,361,-4.5148
1982,1,2,5,312,-2.7874
1982,1,3,1,189,-6.4827
1982,1,3,2,319,-5.2031
1982,1,3,3,387,-0.9351
1982,1,3,4,377,-0.9855
1982,1,3,5,332,0.1998
1982,2,1,1,1456,-8.0946
1982,2,1,2,996,-3.3352
1982,2,1,3,921,-3.1486
1982,2,1,4,836,-2.6394
1982,2,1,5,661,-2.1706
1982,2,2,1,308,-8.5478
1982,2,2,2,322,-5.8931
1982,2,2,3,353,-4.2810
1982,2,2,4,346,-3.1520
1982,2,2,5,278,-1.4566
1982,2,3,1,199,-9.7458
1982,2,3,2,315,-7.6188
1982,2,3,3,375,-5.2817
1982,2,3,4,376,-3.5806
1982,2,3,5,327,-2.4500
1982,3,1,1,1444,-2.4618
1982,3,1,2,980,-1.2880
1982,3,1,3,942,-0.4205
1982,3,1,4,829,0.3377
1982,3,1,5,602,0.3028
1982,3,2,1,306,-2.4480
1982,3,2,2,320,-1.6333
1982,3,2,3,339,-0.6209
1982,3,2,4,343,0.7217
1982,3,2,5,265,0.1534
1982,3,3,1,193,-3.8455
1982,3,3,2,303,-1.5927
1982,3,3,3,364,-1.8242
1982,3,3,4,371,0.0935
1982,3,3,5,320,1.3754
1982,4,1,1,1457,5.4016
1982,4,1,2,962,5.9060
1982,4,1,3,947,5.7213
1982,4,1,4,836,4.8096
1982,4,1,5,593,4.5203
1982,4,2,1,307,4.9969
1982,4,2,2,308,6.4006
1982,4,2,3,335,6.1898
1982,4,2,4,340,5.9287
1982,4,2,5,264,6.5318
1982,4,3,1,199,4.3337
1982,4,3,2,305,4.3462
1982,4,3,3,358,4.3309
1982,4,3,4,359,4.5768
1982,4,3,5,311,3.9735
1982,5,1,1,1484,-4.2202
1982,5,1,2,963,-2.4538
1982,5,1,3,943,-1.3820
1982,5,1,4,866,-1.2125
1982,5,1,5,580,-0.3237
1982,5,2,1,313,-6.0485
1982,5,2,2,304,-3.8491
1982,5,2,3,330,-3.6721
1982,5,2,4,328,-2.5473
1982,5,2,5,266,-1.2828
1982,5,3,1,195,-3.4141
1982,5,3,2,301,-2.2754
1982,5,3,3,346,-2.1583
1982,5,3,4,357,-2.7432
1982,5,3,5,298,-2.0658
1982,6,1,1,1494,-6.7830
1982,6,1,2,973,-3.0462
1982,6,1,3,934,-2.1632
1982,6,1,4,881,-1.5315
1982,6,1,5,597,-0.7467
1982,6,2,1,300,-6.4178
1982,6,2,2,304,-3.1798
1982,6,2,3,318,-1.7348
1982,6,2,4,335,-0.8635
1982,6,2,5,247,-0.3069
1982,6,3,1,196,-5.1999
1982,6,3,2,296,-3.1407
1982,6,3,3,332,-3.4841
1982,6,3,4,350,-0.7798
1982,6,3,5,294,0.2074
1982,7,1,1,1461,-4.2328
1982,7,1,2,1016,-1.8150
1982,7,1,3,968,-0.9940
1982,7,1,4,907,0.0785
1982,7,1,5,603,0.7029
1982,7,2,1,295,-4.1254
1982,7,2,2,301,-1.8125
1982,7,2,3,333,-0.3502
1982,7,2,4,345,-0.3026
1982,7,2,5,243,0.4652
1982,7,3,1,188,-6.2546
1982,7,3,2,283,-5.4036
1982,7,3,3,318,-4.4200
1982,7,3,4,347,-0.6899
1982,7,3,5,291,1.3334
1982,8,1,1,1450,7.4896
1982,8,1,2,1049,5.2290
1982,8,1,3,1020,4.5802
1982,8,1,4,917,4.8165
1982,8,1,5,612,4.2989
1982,8,2,1,277,10.4077
1982,8,2,2,297,11.2841
1982,8,2,3,350,9.8138
1982,8,2,4,357,9.1372
1982,8,2,5,252,8.9886
1982,8,3,1,192,15.6876
1982,8,3,2,276,14.4509
1982,8,3,3,307,13.2512
1982,8,3,4,358,11.7709
1982,8,3,5,303,11.0374
1982,9,1,1,1513,-0.8922
1982,9,1,2,1150,3.6040
1982,9,1,3,1083,5.1118
1982,9,1,4,925,6.1238
1982,9,1,5,642,7.2669
1982,9,2,1,271,-1.6599
1982,9,2,2,301,3.0547
1982,9,2,3,335,4.2215
1982,9,2,4,362,5.1573
1982,9,2,5,282,4.9673
1982,9,3,1,187,-1.8493
1982,9,3,2,264,0.5217
1982,9,3,3,311,0.7691
1982,9,3,4,366,0.9342
1982,9,3,5,353,1.9811
1982,10,1,1,1525,14.6164
1982,10,1,2,1204,12.8999
1982,10,1,3,1116,13.0814
1982,10,1,4,915,13.5860
1982,10,1,5,677,13.9883
1982,10,2,1,272,14.0765
1982,10,2,2,304,14.3307
1982,10,2,3,347,13.6246
1982,10,2,4,362,14.1312
1982,10,2,5,324,11.9652
1982,10,3,1,186,13.3729
1982,10,3,2,261,11.9609
1982,10,3,3,333,11.3113
1982,10,3,4,380,10.9133
1982,10,3,5,371,9.6578
1982,11,1,1,1538,5.7218
1982,11,1,2,1272,9.8959
1982,11,1,3,1136,13.0765
1982,11,1,4,896,12.1452
1982,11,1,5,803,10.6529
1982,11,2,1,256,3.4832
1982,11,2,2,308,8.3675
1982,11,2,3,389,9.6200
1982,11,2,4,367,10.4714
1982,11,2,5,378,10.2696
1982,11,3,1,181,2.4202
1982,11,3,2,265,1.1855
1982,11,3,3,394,4.1265
1982,11,3,4,403,5.5760
1982,11,3,5,412,6.2493
1982,12,1,1,1532,0.8957
1982,12,1,2,1352,2.1668
1982,12,1,3,1139,2.5693
1982,12,1,4,904,2.5637
1982,12,1,5,960,3.1788
1982,12,2,1,232,0.2371
1982,12,2,2,315,1.2652
1982,12,2,3,392,1.5196
1982,12,2,4,373,1.8355
1982,12,2,5,441,1.5452
1982,12,3,1,174,4.1183
1982,12,3,2,290,2.0539
1982,12,3,3,408,0.9663
1982,12,3,4,428,0.7969
1982,12,3,5,470,1.6221
1983,1,1,1,1585,13.1466
1983,1,1,2,1404,12.4253
1983,1,1,3,1159,9.2343
1983,1,1,4,913,8.4474
1983,1,1,5,1046,8.5360
1983,1,2,1,238,9.9180
1983,1,2,2,359,7.6683
1983,1,2,3,401,6.5961
1983,1,2,4,395,5.9442
1983,1,2,5,481,4.5760
1983,1,3,1,166,5.7498
1983,1,3,2,313,5.5991
1983,1,3,3,442,3.8701
1983,1,3,4,456,5.6094
1983,1,3,5,500,2.1443
1983,2,1,1,1622,1.4279
1983,2,1,2,1391,5.9151
1983,2,1,3,1130,6.7731
1983,2,1,4,932,6.4552
1983,2,1,5,1194,6.3138
1983,2,2,1,250,0.6467
1983,2,2,2,386,6.3986
1983,2,2,3,408,6.4273
1983,2,2,4,403,6.7429
1983,2,2,5,535,5.9776
1983,2,3,1,183,-0.4403
1983,2,3,2,347,2.8084
1983,2,3,3,456,3.6945
1983,2,3,4,465,2.3432
1983,2,3,5,533,3.3812
1983,3,1,1,1660,2.6056
1983,3,1,2,1436,4.6255
1983,3,1,3,1164,5.2237
1983,3,1,4,939,5.3879
1983,3,1,5,1304,5.2677
1983,3,2,1,254,2.9485
1983,3,2,2,403,3.8581
1983,3,2,3,420,4.0831
1983,3,2,4,418,3.6982
1983,3,2,5,570,4.4733
1983,3,3,1,196,3.9983
1983,3,3,2,389,3.5704
1983,3,3,3,468,2.9430
1983,3,3,4,462,2.5761
1983,3,3,5,545,2.5395
1983,4,1,1,1753,7.0955
1983,4,1,2,1440,7.5376
1983,4,1,3,1138,7.8259
1983,4,1,4,973,7.2857
1983,4,1,5,1366,8.0385
1983,4,2,1,267,6.0287
1983,4,2,2,412,6.4984
1983,4,2,3,433,6.6622
1983,4,2,4,421,7.6672
1983,4,2,5,583,6.8968
1983,4,3,1,206,7.7285
1983,4,3,2,404,6.8466
1983,4,3,3,480,6.1744
1983,4,3,4,459,7.0968
1983,4,3,5,557,7.4124
1983,5,1,1,1748,14.1105
1983,5,1,2,1430,10.0652
1983,5,1,3,1161,9.3929
1983,5,1,4,983,8.7039
1983,5,1,5,1430,8.2345
1983,5,2,1,274,8.7953
1983,5,2,2,418,5.7976
1983,5,2,3,421,5.7799
1983,5,2,4,419,5.2271
1983,5,2,5,604,5.3772
1983,5,3,1,209,3.7368
1983,5,3,2,415,1.7728
1983,5,3,3,472,-0.0219
1983,5,3,4,462,-0.2739
1983,5,3,5,591,-0.8262
1983,6,1,1,1825,4.1113
1983,6,1,2,1389,4.9867
1983,6,1,3,1185,4.4450
1983,6,1,4,984,4.6442
1983,6,1,5,1479,5.0765
1983,6,2,1,312,3.5408
1983,6,2,2,429,5.7300
1983,6,2,3,438,6.8541
1983,6,2,4,424,5.5378
1983,6,2,5,585,5.3048
1983,6,3,1,237,5.3102
1983,6,3,2,431,5.0648
1983,6,3,3,485,3.6470
1983,6,3,4,481,3.2169
1983,6,3,5,578,3.7993
1983,7,1,1,1860,-3.0541
1983,7,1,2,1357,-3.2689
1983,7,1,3,1152,-2.4058
1983,7,1,4,996,-1.8561
1983,7,1,5,1504,-2.0106
1983,7,2,1,338,-2.2574
1983,7,2,2,430,-3.5260
1983,7,2,3,442,-2.7900
1983,7,2,4,411,-3.6250
1983,7,2,5,593,-2.8426
1983,7,3,1,260,-4.7170
1983,7,3,2,455,-4.0440
1983,7,3,3,491,-3.3581
1983,7,3,4,486,-3.1232
1983,7,3,5,596,-2.5277
1983,8,1,1,1923,-4.8761
1983,8,1,2,1374,-4.1874
1983,8,1,3,1148,-3.3339
1983,8,1,4,969,-3.0706
1983,8,1,5,1450,-2.8739
1983,8,2,1,382,-2.8050
1983,8,2,2,428,-3.2515
1983,8,2,3,434,-3.2979
1983,8,2,4,414,-3.4818
1983,8,2,5,555,-3.9316
1983,8,3,1,277,2.0624
1983,8,3,2,460,1.3887
1983,8,3,3,499,1.5935
1983,8,3,4,493,0.6524
1983,8,3,5,578,0.2125
1983,9,1,1,1968,-3.0690
1983,9,1,2,1381,-0.0927
1983,9,1,3,1081,0.6932
1983,9,1,4,940,0.9644
1983,9,1,5,1363,1.5235
1983,9,2,1,410,0.2533
1983,9,2,2,443,3.0149
1983,9,2,3,440,3.1195
1983,9,2,4,418,3.2921
1983,9,2,5,541,3.5677
1983,9,3,1,271,0.3144
1983,9,3,2,461,1.6816
1983,9,3,3,497,2.3589
1983,9,3,4,485,1.4897
1983,9,3,5,572,2.0863
1983,10,1,1,1973,-9.5678
1983,10,1,2,1338,-6.6702
1983,10,1,3,1046,-5.7783
1983,10,1,4,898,-4.7467
1983,10,1,5,1285,-3.2786
1983,10,2,1,407,-9.1271
1983,10,2,2,449,-6.5058
1983,10,2,3,430,-5.0271
1983,10,2,4,418,-5.4604
1983,10,2,5,504,-5.0595
1983,10,3,1,256,-4.8331
1983,10,3,2,446,-2.9399
1983,10,3,3,481,-2.2446
1983,10,3,4,491,-0.9265
1983,10,3,5,542,-0.5936
1983,11,1,1,1979,2.8489
1983,11,1,2,1331,3.5495
1983,11,1,3,1040,4.2826
1983,11,1,4,857,3.0527
1983,11,1,5,1122,2.8247
1983,11,2,1,420,5.8259
1983,11,2,2,434,5.4905
1983,11,2,3,429,5.1715
1983,11,2,4,397,4.4608
1983,11,2,5,427,4.5122
1983,11,3,1,262,6.0927
1983,11,3,2,439,4.1593
1983,11,3,3,482,2.9398
1983,11,3,4,489,2.1674
1983,11,3,5,479,0.3495
1983,12,1,1,1981,-4.4084
1983,12,1,2,1298,-1.2088
1983,12,1,3,1039,-1.1555
1983,12,1,4,795,-0.8335
1983,12,1,5,900,0.0395
1983,12,2,1,407,-3.1686
1983,12,2,2,426,-1.4685
1983,12,2,3,401,-1.1629
1983,12,2,4,379,-0.8090
1983,12,2,5,374,-0.2035
1983,12,3,1,248,0.6105
1983,12,3,2,421,-1.3121
1983,12,3,3,455,-1.7864
1983,12,3,4,476,-0.9825
1983,12,3,5,453,-0.2614
1984,1,1,1,1926,-0.2469
1984,1,1,2,1206,0.0896
1984,1,1,3,980,-0.7836
1984,1,1,4,734,0.0398
1984,1,1,5,762,0.0025
1984,1,2,1,370,-3.5672
1984,1,2,2,397,-2.8151
1984,1,2,3,372,-2.7276
1984,1,2,4,354,-2.8813
1984,1,2,5,329,-1.6554
1984,1,3,1,216,-3.6583
1984,1,3,2,389,-1.5988
1984,1,3,3,432,-1.1080
1984,1,3,4,461,-0.1560
1984,1,3,5,412,-1.4586
1984,2,1,1,1896,-7.2426
1984,2,1,2,1171,-6.3781
1984,2,1,3,952,-5.5123
1984,2,1,4,723,-5.3967
1984,2,1,5,711,-4.6424
1984,2,2,1,372,-6.1511
1984,2,2,2,380,-5.2347
1984,2,2,3,362,-4.6374
1984,2,2,4,333,-4.9660
1984,2,2,5,310,-4.7387
1984,2,3,1,195,-6.0895
1984,2,3,2,367,-4.2925
1984,2,3,3,422,-3.6157
1984,2,3,4,460,-3.1300
1984,2,3,5,405,-3.2988
1984,3,1,1,1879,-0.4891
1984,3,1,2,1172,1.0639
1984,3,1,3,929,0.9642
1984,3,1,4,714,1.1026
1984,3,1,5,671,1.8705
1984,3,2,1,363,0.7068
1984,3,2,2,366,0.8642
1984,3,2,3,355,0.1726
1984,3,2,4,327,1.1474
1984,3,2,5,293,1.7184
1984,3,3,1,188,-0.2611
1984,3,3,2,347,2.1847
1984,3,3,3,424,1.5543
1984,3,3,4,441,1.2992
1984,3,3,5,371,1.8432
1984,4,1,1,1874,-3.6061
1984,4,1,2,1099,-1.4118
1984,4,1,3,913,-1.0293
1984,4,1,4,710,-0.6370
1984,4,1,5,653,-0.8151
1984,4,2,1,350,-0.0357
1984,4,2,2,364,0.3423
1984,4,2,3,342,0.2577
1984,4,2,4,305,0.7479
1984,4,2,5,271,0.7459
1984,4,3,1,173,-0.4270
1984,4,3,2,340,0.2743
1984,4,3,3,413,0.5391
1984,4,3,4,430,0.7209
1984,4,3,5,352,1.4257
1984,5,1,1,1915,-7.0069
1984,5,1,2,1044,-5.1717
1984,5,1,3,881,-4.2754
1984,5,1,4,701,-4.0950
1984,5,1,5,636,-2.4640
1984,5,2,1,334,-6.5019
1984,5,2,2,349,-5.6617
1984,5,2,3,330,-3.8230
1984,5,2,4,305,-3.6253
1984,5,2,5,269,-3.4321
1984,5,3,1,176,-6.7740
1984,5,3,2,340,-5.6380
1984,5,3,3,407,-4.6063
1984,5,3,4,420,-4.4573
1984,5,3,5,334,-4.4274
1984,6,1,1,1929,0.2468
1984,6,1,2,1040,2.3255
1984,6,1,3,862,2.1359
1984,6,1,4,731,3.3550
1984,6,1,5,639,2.2291
1984,6,2,1,334,2.8667
1984,6,2,2,338,4.2166
1984,6,2,3,318,3.7423
1984,6,2,4,296,3.3800
1984,6,2,5,259,3.4554
1984,6,3,1,172,1.6698
1984,6,3,2,336,3.6308
1984,6,3,3,402,3.1547
1984,6,3,4,401,2.0808
1984,6,3,5,307,2.1842
1984,7,1,1,1886,-8.2448
1984,7,1,2,1020,-5.3547
1984,7,1,3,838,-3.1539
1984,7,1,4,727,-2.3369
1984,7,1,5,628,-1.0119
1984,7,2,1,325,-8.0143
1984,7,2,2,330,-4.5306
1984,7,2,3,298,-4.1497
1984,7,2,4,289,-3.5738
1984,7,2,5,245,-2.2847
1984,7,3,1,171,-4.8378
1984,7,3,2,328,-2.0580
1984,7,3,3,402,-0.2944
1984,7,3,4,396,-0.6611
1984,7,3,5,297,-3.1087
1984,8,1,1,1925,11.1747
1984,8,1,2,1110,10.9713
1984,8,1,3,831,9.2641
1984,8,1,4,737,8.9885
1984,8,1,5,617,6.6940
1984,8,2,1,328,16.1127
1984,8,2,2,343,13.7024
1984,8,2,3,308,11.9446
1984,8,2,4,307,12.2405
1984,8,2,5,249,8.7206
1984,8,3,1,176,15.0347
1984,8,3,2,328,12.8085
1984,8,3,3,411,11.8172
1984,8,3,4,391,10.9715
1984,8,3,5,311,9.5062
1984,9,1,1,1982,-2.5229
1984,9,1,2,1140,-0.9530
1984,9,1,3,868,0.0730
1984,9,1,4,757,1.1324
1984,9,1,5,652,1.9665
1984,9,2,1,323,-3.4708
1984,9,2,2,352,-1.8498
1984,9,2,3,317,-0.9600
1984,9,2,4,317,0.1092
1984,9,2,5,274,1.2585
1984,9,3,1,170,-3.1920
1984,9,3,2,313,-2.4512
1984,9,3,3,406,-1.1449
1984,9,3,4,407,0.0891
1984,9,3,5,333,0.9944
1984,10,1,1,1996,-5.1797
1984,10,1,2,1182,-3.5076
1984,10,1,3,883,-1.1735
1984,10,1,4,774,-1.1086
1984,10,1,5,688,0.6631
1984,10,2,1,311,-3.1586
1984,10,2,2,336,-2.3632
1984,10,2,3,321,-1.0255
1984,10,2,4,331,-0.6329
1984,10,2,5,283,1.0493
1984,10,3,1,168,-2.4321
1984,10,3,2,301,-0.3608
1984,10,3,3,393,0.1878
1984,10,3,4,401,0.9304
1984,10,3,5,337,0.2793
1984,11,1,1,2003,-6.4627
1984,11,1,2,1220,-3.6724
1984,11,1,3,922,-1.8722
1984,11,1,4,803,-0.8019
1984,11,1,5,690,-0.6223
1984,11,2,1,322,-4.4858
1984,11,2,2,337,-2.8760
1984,11,2,3,349,-1.6824
1984,11,2,4,344,-1.2092
1984,11,2,5,297,-0.6727
1984,11,3,1,165,-2.2455
1984,11,3,2,289,-0.7078
1984,11,3,3,380,-1.0848
1984,11,3,4,392,-0.8213
1984,11,3,5,341,-1.0679
1984,12,1,1,2026,-1.2093
1984,12,1,2,1229,0.3562
1984,12,1,3,960,1.5112
1984,12,1,4,789,1.1951
1984,12,1,5,686,1.5736
1984,12,2,1,312,1.0895
1984,12,2,2,333,2.1727
1984,12,2,3,361,2.6599
1984,12,2,4,342,2.6915
1984,12,2,5,304,2.3487
1984,12,3,1,143,1.4718
1984,12,3,2,265,1.2968
1984,12,3,3,367,2.1767
1984,12,3,4,398,2.2719
1984,12,3,5,364,2.4599
1985,1,1,1,2016,17.2258
1985,1,1,2,1248,14.4096
1985,1,1,3,980,12.1540
1985,1,1,4,803,10.6197
1985,1,1,5,670,8.8574
1985,1,2,1,296,15.4063
1985,1,2,2,327,12.3934
1985,1,2,3,364,11.4625
1985,1,2,4,331,11.4768
1985,1,2,5,304,8.3927
1985,1,3,1,133,13.2082
1985,1,3,2,250,9.8345
1985,1,3,3,360,8.8452
1985,1,3,4,406,7.8242
1985,1,3,5,374,6.1268
1985,2,1,1,2062,3.1059
1985,2,1,2,1262,2.8056
1985,2,1,3,1049,4.3491
1985,2,1,4,775,4.1299
1985,2,1,5,774,3.5209
1985,2,2,1,290,0.8561
1985,2,2,2,340,1.4114
1985,2,2,3,362,2.5734
1985,2,2,4,346,2.8969
1985,2,2,5,356,3.3782
1985,2,3,1,134,-0.2156
1985,2,3,2,259,0.5544
1985,2,3,3,387,1.6012
1985,2,3,4,430,1.5670
1985,2,3,5,443,1.9861
1985,3,1,1,2081,-4.5206
1985,3,1,2,1355,-1.3938
1985,3,1,3,1084,-1.6747
1985,3,1,4,799,0.0178
1985,3,1,5,847,0.1591
1985,3,2,1,277,-4.5954
1985,3,2,2,345,-3.4714
1985,3,2,3,376,-3.4397
1985,3,2,4,349,-1.3071
1985,3,2,5,387,0.3528
1985,3,3,1,131,0.2022
1985,3,3,2,275,-1.3753
1985,3,3,3,395,0.1784
1985,3,3,4,441,0.1026
1985,3,3,5,461,0.6062
1985,4,1,1,2076,-3.9840
1985,4,1,2,1404,-1.2878
1985,4,1,3,1100,-0.8921
1985,4,1,4,841,-0.3711
1985,4,1,5,886,1.8917
1985,4,2,1,265,-3.8395
1985,4,2,2,351,-2.6279
1985,4,2,3,383,-2.5032
1985,4,2,4,351,-0.5833
1985,4,2,5,395,0.4876
1985,4,3,1,118,-3.1791
1985,4,3,2,276,-1.5753
1985,4,3,3,398,-0.2868
1985,4,3,4,447,-0.3804
1985,4,3,5,486,-0.2620
1985,5,1,1,2096,-0.0802
1985,5,1,2,1420,2.9720
1985,5,1,3,1119,3.0034
1985,5,1,4,891,3.9197
1985,5,1,5,903,4.0421
1985,5,2,1,273,2.7936
1985,5,2,2,367,3.4697
1985,5,2,3,401,4.1692
1985,5,2,4,373,3.9643
1985,5,2,5,406,4.5244
1985,5,3,1,119,1.5082
1985,5,3,2,285,4.9988
1985,5,3,3,408,6.3804
1985,5,3,4,461,6.8486
1985,5,3,5,492,6.4291
1985,6,1,1,2129,-2.0504
1985,6,1,2,1430,0.0792
1985,6,1,3,1124,1.2029
1985,6,1,4,893,1.8092
1985,6,1,5,928,2.8117
1985,6,2,1,275,-1.4209
1985,6,2,2,370,0.6879
1985,6,2,3,412,1.3818
1985,6,2,4,388,2.2017
1985,6,2,5,434,2.2859
1985,6,3,1,119,0.6224
1985,6,3,2,281,1.6157
1985,6,3,3,414,1.9124
1985,6,3,4,473,1.5017
1985,6,3,5,517,1.9789
1985,7,1,1,2088,2.5209
1985,7,1,2,1404,2.4081
1985,7,1,3,1122,2.5727
1985,7,1,4,884,2.0472
1985,7,1,5,948,2.0244
1985,7,2,1,261,4.7764
