year,month,rank_ME,rank_CIM_6,nstocks,ret_vw
1978,11,3,3,414,2.8543
1978,11,3,4,548,2.8292
1978,11,3,5,446,3.7724
1978,12,1,1,917,1.6294
1978,12,1,2,1072,1.6615
1978,12,1,3,1233,2.0157
1978,12,1,4,1375,1.3910
1978,12,1,5,980,1.5177
1978,12,2,1,320,1.6671
1978,12,2,2,408,2.0387
1978,12,2,3,456,2.1578
1978,12,2,4,480,2.3927
1978,12,2,5,340,1.5611
1978,12,3,1,370,2.1858
1978,12,3,2,466,-0.0472
1978,12,3,3,518,0.9552
1978,12,3,4,572,1.4595
1978,12,3,5,445,2.5094
1979,1,1,1,887,11.3220
1979,1,1,2,1163,10.1447
1979,1,1,3,1301,9.6004
1979,1,1,4,1342,10.3547
1979,1,1,5,1002,10.8838
1979,1,2,1,318,8.5078
1979,1,2,2,418,9.1319
1979,1,2,3,472,8.0784
1979,1,2,4,480,8.0446
1979,1,2,5,353,8.6701
1979,1,3,1,397,4.8377
1979,1,3,2,523,4.9672
1979,1,3,3,521,4.5925
1979,1,3,4,547,4.1501
1979,1,3,5,459,3.7498
1979,2,1,1,901,-0.8494
1979,2,1,2,1234,-3.0692
1979,2,1,3,1215,-2.8169
1979,2,1,4,1318,-2.3223
1979,2,1,5,939,-1.3919
1979,2,2,1,330,-1.9688
1979,2,2,2,440,-3.3339
1979,2,2,3,430,-4.0991
1979,2,2,4,455,-2.5062
1979,2,2,5,337,-1.8991
1979,2,3,1,426,-3.1186
1979,2,3,2,520,-3.0598
1979,2,3,3,484,-3.2736
1979,2,3,4,527,-2.6400
1979,2,3,5,445,-3.3620
1979,3,1,1,918,8.2254
1979,3,1,2,1070,8.9638
1979,3,1,3,1195,9.3012
1979,3,1,4,1329,9.3008
1979,3,1,5,933,9.6951
1979,3,2,1,327,9.1564
1979,3,2,2,369,10.0719
1979,3,2,3,418,10.3243
1979,3,2,4,456,10.4428
1979,3,2,5,337,10.0092
1979,3,3,1,415,5.6418
1979,3,3,2,391,5.3636
1979,3,3,3,492,6.2496
1979,3,3,4,531,6.1042
1979,3,3,5,442,7.3910
1979,4,1,1,822,3.1270
1979,4,1,2,1081,2.9865
1979,4,1,3,1238,2.6667
1979,4,1,4,1261,2.9993
1979,4,1,5,863,2.9897
1979,4,2,1,307,2.7168
1979,4,2,2,372,2.8089
1979,4,2,3,430,2.2744
1979,4,2,4,429,2.1911
1979,4,2,5,313,2.6909
1979,4,3,1,383,-0.1503
1979,4,3,2,396,0.2711
1979,4,3,3,502,0.6194
1979,4,3,4,517,-0.3209
1979,4,3,5,406,0.5800
1979,5,1,1,785,-1.0888
1979,5,1,2,1158,-0.2373
1979,5,1,3,1215,-1.5195
1979,5,1,4,1172,-0.3769
1979,5,1,5,844,-0.7546
1979,5,2,1,283,-0.7469
1979,5,2,2,388,-1.3407
1979,5,2,3,425,-1.6947
1979,5,2,4,418,-0.7732
1979,5,2,5,278,-1.3837
1979,5,3,1,336,-0.3166
1979,5,3,2,424,-1.5971
1979,5,3,3,507,-1.6526
1979,5,3,4,512,-1.2064
1979,5,3,5,308,-1.6782
1979,6,1,1,831,6.6435
1979,6,1,2,1149,5.3673
1979,6,1,3,1132,4.5587
1979,6,1,4,1120,6.3561
1979,6,1,5,835,6.8345
1979,6,2,1,296,5.4863
1979,6,2,2,384,4.8299
1979,6,2,3,381,4.8885
1979,6,2,4,404,5.8916
1979,6,2,5,332,6.4801
1979,6,3,1,368,4.9969
1979,6,3,2,426,3.2487
1979,6,3,3,396,2.5032
1979,6,3,4,479,5.1813
1979,6,3,5,439,4.6945
1979,7,1,1,820,2.4867
1979,7,1,2,1105,2.1570
1979,7,1,3,1230,2.6298
1979,7,1,4,1238,2.4788
1979,7,1,5,752,2.0831
1979,7,2,1,298,2.1649
1979,7,2,2,378,3.0353
1979,7,2,3,423,3.9049
1979,7,2,4,408,3.3717
1979,7,2,5,299,1.9727
1979,7,3,1,379,0.8035
1979,7,3,2,423,1.7800
1979,7,3,3,534,0.5640
1979,7,3,4,475,2.1737
1979,7,3,5,400,1.6254
1979,8,1,1,808,7.4298
1979,8,1,2,776,8.7969
1979,8,1,3,1158,7.9636
1979,8,1,4,1220,7.4366
1979,8,1,5,802,8.2599
1979,8,2,1,280,8.0202
1979,8,2,2,285,9.7568
1979,8,2,3,416,8.1357
1979,8,2,4,422,7.6907
1979,8,2,5,305,8.2773
1979,8,3,1,372,6.3837
1979,8,3,2,332,6.1571
1979,8,3,3,513,4.9930
1979,8,3,4,455,6.8776
1979,8,3,5,407,6.7854
1979,9,1,1,791,-0.2061
1979,9,1,2,764,0.1547
1979,9,1,3,1122,-0.7044
1979,9,1,4,1180,-0.5452
1979,9,1,5,820,-0.5615
1979,9,2,1,267,0.8607
1979,9,2,2,283,-0.1348
1979,9,2,3,388,-0.5437
1979,9,2,4,390,-0.5238
1979,9,2,5,309,0.9805
1979,9,3,1,364,-1.1683
1979,9,3,2,305,0.3748
1979,9,3,3,474,-0.5571
1979,9,3,4,348,-0.1549
1979,9,3,5,421,1.5880
1979,10,1,1,873,-9.9035
1979,10,1,2,948,-10.8046
1979,10,1,3,1129,-11.2082
1979,10,1,4,1183,-10.5223
1979,10,1,5,840,-10.4628
1979,10,2,1,284,-9.0071
1979,10,2,2,348,-9.8636
1979,10,2,3,393,-9.3249
1979,10,2,4,387,-10.4708
1979,10,2,5,313,-9.6507
1979,10,3,1,379,-7.1806
1979,10,3,2,449,-8.3868
1979,10,3,3,484,-5.9667
1979,10,3,4,359,-6.7361
1979,10,3,5,429,-6.6563
1979,11,1,1,880,9.1044
1979,11,1,2,945,7.0590
1979,11,1,3,1131,7.5792
1979,11,1,4,1248,6.4824
1979,11,1,5,794,9.0888
1979,11,2,1,279,9.9493
1979,11,2,2,349,8.6163
1979,11,2,3,406,8.7340
1979,11,2,4,422,8.6195
1979,11,2,5,306,10.5597
1979,11,3,1,384,4.8368
1979,11,3,2,445,5.8324
1979,11,3,3,502,5.4562
1979,11,3,4,471,5.9111
1979,11,3,5,419,7.5347
1979,12,1,1,732,9.5290
1979,12,1,2,902,8.4562
1979,12,1,3,1182,7.3843
1979,12,1,4,1181,6.5908
1979,12,1,5,718,10.1686
1979,12,2,1,263,7.2854
1979,12,2,2,337,6.1902
1979,12,2,3,426,5.5334
1979,12,2,4,409,5.6505
1979,12,2,5,255,8.8578
1979,12,3,1,367,2.7437
1979,12,3,2,429,3.2068
1979,12,3,3,526,1.3611
1979,12,3,4,456,2.5291
1979,12,3,5,296,4.4062
1980,1,1,1,673,14.3978
1980,1,1,2,954,11.5336
1980,1,1,3,1263,10.3310
1980,1,1,4,1253,10.3457
1980,1,1,5,737,15.1703
1980,1,2,1,276,7.5280
1980,1,2,2,351,7.1645
1980,1,2,3,454,7.3896
1980,1,2,4,428,6.1152
1980,1,2,5,262,9.4284
1980,1,3,1,369,6.9835
1980,1,3,2,446,3.8261
1980,1,3,3,538,5.5607
1980,1,3,4,483,6.9479
1980,1,3,5,299,10.2491
1980,2,1,1,740,-1.0891
1980,2,1,2,929,-2.1219
1980,2,1,3,1292,-1.8581
1980,2,1,4,1220,-1.7199
1980,2,1,5,678,-0.5503
1980,2,2,1,290,-0.0048
1980,2,2,2,329,-2.5766
1980,2,2,3,470,-2.5805
1980,2,2,4,421,-2.0510
1980,2,2,5,231,-0.1255
1980,2,3,1,388,-2.4304
1980,2,3,2,422,-2.8416
1980,2,3,3,551,1.0596
1980,2,3,4,489,2.0856
1980,2,3,5,241,-0.0686
1980,3,1,1,706,-19.4245
1980,3,1,2,900,-17.8319
1980,3,1,3,1244,-18.4199
1980,3,1,4,1092,-18.5127
1980,3,1,5,587,-20.9087
1980,3,2,1,289,-17.8717
1980,3,2,2,317,-15.3499
1980,3,2,3,475,-15.6671
1980,3,2,4,416,-17.0249
1980,3,2,5,218,-20.5357
1980,3,3,1,386,-9.8393
1980,3,3,2,390,-6.6920
1980,3,3,3,545,-10.8889
1980,3,3,4,492,-12.0479
1980,3,3,5,232,-16.2592
1980,4,1,1,780,4.8053
1980,4,1,2,1141,4.8267
1980,4,1,3,1241,5.5696
1980,4,1,4,1268,5.0161
1980,4,1,5,761,3.8563
1980,4,2,1,325,6.5376
1980,4,2,2,387,5.2146
1980,4,2,3,475,6.1884
1980,4,2,4,480,6.5220
1980,4,2,5,284,5.9021
1980,4,3,1,438,4.2483
1980,4,3,2,344,4.0968
1980,4,3,3,537,5.2191
1980,4,3,4,542,4.4380
1980,4,3,5,382,4.1299
1980,5,1,1,824,6.9047
1980,5,1,2,1151,6.2854
1980,5,1,3,1264,6.7259
1980,5,1,4,1211,7.3537
1980,5,1,5,773,5.9825
1980,5,2,1,332,7.1802
1980,5,2,2,406,8.8818
1980,5,2,3,476,8.5558
1980,5,2,4,443,9.2495
1980,5,2,5,291,7.8369
1980,5,3,1,449,4.7394
1980,5,3,2,356,6.0523
1980,5,3,3,540,6.0650
1980,5,3,4,415,6.0824
1980,5,3,5,393,5.0871
1980,6,1,1,801,3.4781
1980,6,1,2,1199,3.6808
1980,6,1,3,1202,3.8780
1980,6,1,4,1267,3.6946
1980,6,1,5,738,3.3049
1980,6,2,1,310,5.2074
1980,6,2,2,422,3.8740
1980,6,2,3,458,4.0940
1980,6,2,4,481,4.0139
1980,6,2,5,281,5.6274
1980,6,3,1,422,3.6497
1980,6,3,2,364,2.1448
1980,6,3,3,489,3.8662
1980,6,3,4,530,3.0086
1980,6,3,5,401,4.0997
1980,7,1,1,743,9.4730
1980,7,1,2,1134,12.5864
1980,7,1,3,1256,10.5029
1980,7,1,4,1141,9.7958
1980,7,1,5,1011,9.4921
1980,7,2,1,288,9.6072
1980,7,2,2,416,13.4996
1980,7,2,3,515,11.2458
1980,7,2,4,462,9.6645
1980,7,2,5,389,8.4240
1980,7,3,1,397,8.5877
1980,7,3,2,339,10.5350
1980,7,3,3,549,7.3578
1980,7,3,4,507,6.1394
1980,7,3,5,489,6.6601
1980,8,1,1,778,8.8860
1980,8,1,2,1149,8.5561
1980,8,1,3,1345,8.1781
1980,8,1,4,1124,7.2505
1980,8,1,5,1226,7.5347
1980,8,2,1,307,5.9545
1980,8,2,2,439,6.3115
1980,8,2,3,521,4.9614
1980,8,2,4,440,4.5031
1980,8,2,5,452,5.9053
1980,8,3,1,417,2.2538
1980,8,3,2,376,1.8752
1980,8,3,3,554,2.2569
1980,8,3,4,490,1.2710
1980,8,3,5,526,1.4280
1980,9,1,1,776,4.6939
1980,9,1,2,1140,4.1754
1980,9,1,3,1405,4.2012
1980,9,1,4,1402,3.6592
1980,9,1,5,1278,3.8625
1980,9,2,1,310,3.9606
1980,9,2,2,421,3.2732
1980,9,2,3,496,4.1206
1980,9,2,4,492,3.7922
1980,9,2,5,458,2.6328
1980,9,3,1,396,3.2226
1980,9,3,2,379,1.6523
1980,9,3,3,472,2.9327
1980,9,3,4,539,2.4173
1980,9,3,5,501,2.2404
1980,10,1,1,675,5.1648
1980,10,1,2,1159,4.5310
1980,10,1,3,1437,5.0982
1980,10,1,4,1431,4.1123
1980,10,1,5,1224,5.4467
1980,10,2,1,281,4.3351
1980,10,2,2,408,2.7204
1980,10,2,3,514,3.8668
1980,10,2,4,491,2.2167
1980,10,2,5,458,3.8315
1980,10,3,1,374,0.1649
1980,10,3,2,383,0.6464
1980,10,3,3,502,1.7200
1980,10,3,4,519,2.9168
1980,10,3,5,507,-0.1854
1980,11,1,1,710,8.8764
1980,11,1,2,1246,5.6160
1980,11,1,3,1573,8.5373
1980,11,1,4,1335,5.8099
1980,11,1,5,1166,9.1443
1980,11,2,1,305,8.3260
1980,11,2,2,443,7.3465
1980,11,2,3,573,9.4590
1980,11,2,4,463,6.5548
1980,11,2,5,415,8.7168
1980,11,3,1,397,9.3939
1980,11,3,2,416,7.1359
1980,11,3,3,611,10.9089
1980,11,3,4,489,11.2000
1980,11,3,5,417,11.2522
1980,12,1,1,672,-4.2844
1980,12,1,2,1148,-5.1375
1980,12,1,3,1186,-4.4063
1980,12,1,4,1355,-4.5479
1980,12,1,5,1078,-5.4382
1980,12,2,1,297,-2.7058
1980,12,2,2,408,-1.6559
1980,12,2,3,448,-2.5753
1980,12,2,4,463,-2.5222
1980,12,2,5,378,-5.9319
1980,12,3,1,378,-2.0565
1980,12,3,2,383,-0.6472
1980,12,3,3,485,-1.8892
1980,12,3,4,488,-4.4884
1980,12,3,5,369,-4.4512
1981,1,1,1,724,0.2338
1981,1,1,2,1177,1.5544
1981,1,1,3,1437,-0.6913
1981,1,1,4,1356,-0.1844
1981,1,1,5,928,-1.4081
1981,1,2,1,334,-1.0961
1981,1,2,2,418,-0.0557
1981,1,2,3,503,-1.6224
1981,1,2,4,437,-0.6231
1981,1,2,5,338,-2.0491
1981,1,3,1,417,-4.1758
1981,1,3,2,382,-0.5322
1981,1,3,3,495,-3.5816
1981,1,3,4,404,-3.5089
1981,1,3,5,342,-6.2473
1981,2,1,1,789,-1.5072
1981,2,1,2,1025,0.8880
1981,2,1,3,1330,-0.6063
1981,2,1,4,1336,-0.7715
1981,2,1,5,869,-0.9726
1981,2,2,1,350,0.5027
1981,2,2,2,366,2.0949
1981,2,2,3,457,0.8322
1981,2,2,4,458,1.3625
1981,2,2,5,335,2.5402
1981,2,3,1,428,2.2729
1981,2,3,2,392,2.5789
1981,2,3,3,455,2.0487
1981,2,3,4,478,2.5132
1981,2,3,5,347,2.2861
1981,3,1,1,875,6.2190
1981,3,1,2,1149,8.6579
1981,3,1,3,1405,7.9357
1981,3,1,4,1250,8.7229
1981,3,1,5,818,7.2423
1981,3,2,1,362,7.4653
1981,3,2,2,422,8.0895
1981,3,2,3,492,8.5377
1981,3,2,4,442,7.9692
1981,3,2,5,325,6.4316
1981,3,3,1,451,4.0922
1981,3,3,2,503,4.9172
1981,3,3,3,486,6.5895
1981,3,3,4,477,5.1274
1981,3,3,5,344,3.8000
1981,4,1,1,769,2.1530
1981,4,1,2,1125,5.0365
1981,4,1,3,1300,4.1932
1981,4,1,4,1440,3.8368
1981,4,1,5,875,2.8998
1981,4,2,1,293,0.1110
1981,4,2,2,418,2.9533
1981,4,2,3,468,3.5525
1981,4,2,4,491,3.4939
1981,4,2,5,348,0.3171
1981,4,3,1,308,-2.8165
1981,4,3,2,528,-1.4535
1981,4,3,3,448,-0.1621
1981,4,3,4,521,-0.7079
1981,4,3,5,380,-2.3696
1981,5,1,1,743,3.7340
1981,5,1,2,1313,3.7979
1981,5,1,3,1259,2.9976
1981,5,1,4,1414,3.8529
1981,5,1,5,853,2.9769
1981,5,2,1,289,3.7600
1981,5,2,2,466,3.5738
1981,5,2,3,473,3.7321
1981,5,2,4,468,3.7501
1981,5,2,5,340,4.1402
1981,5,3,1,303,0.1804
1981,5,3,2,544,-0.3528
1981,5,3,3,463,2.3364
1981,5,3,4,506,1.8550
1981,5,3,5,380,1.1950
1981,6,1,1,591,-5.5682
1981,6,1,2,1111,0.1778
1981,6,1,3,1195,-0.2828
1981,6,1,4,1382,-0.1972
1981,6,1,5,711,-0.8214
1981,6,2,1,226,-3.4400
1981,6,2,2,394,-3.1709
1981,6,2,3,450,-1.6566
1981,6,2,4,463,-1.7292
1981,6,2,5,265,-3.1512
1981,6,3,1,236,-0.1144
1981,6,3,2,463,0.3619
1981,6,3,3,443,-1.8630
1981,6,3,4,505,-1.9738
1981,6,3,5,297,-2.7778
1981,7,1,1,710,-2.3927
1981,7,1,2,1144,-3.4123
1981,7,1,3,1246,-3.1478
1981,7,1,4,1361,-3.2205
1981,7,1,5,842,-2.6601
1981,7,2,1,260,0.1249
1981,7,2,2,400,-2.5853
1981,7,2,3,463,-2.6588
1981,7,2,4,473,-2.2450
1981,7,2,5,345,-1.2769
1981,7,3,1,281,2.0854
1981,7,3,2,477,1.0281
1981,7,3,3,485,-0.4133
1981,7,3,4,550,-0.6110
1981,7,3,5,441,-1.5403
1981,8,1,1,890,-10.3432
1981,8,1,2,1241,-8.7969
1981,8,1,3,1334,-7.6872
1981,8,1,4,1517,-8.9573
1981,8,1,5,1031,-8.1365
1981,8,2,1,308,-8.0820
1981,8,2,2,439,-7.9127
1981,8,2,3,486,-6.4016
1981,8,2,4,500,-7.2832
1981,8,2,5,378,-7.3109
1981,8,3,1,328,-5.7212
1981,8,3,2,516,-5.9982
1981,8,3,3,483,-4.3139
1981,8,3,4,568,-5.1872
1981,8,3,5,493,-5.5234
1981,9,1,1,876,-10.5671
1981,9,1,2,1060,-9.2366
1981,9,1,3,1397,-9.2169
1981,9,1,4,1548,-9.0513
1981,9,1,5,1039,-9.7267
1981,9,2,1,283,-9.2629
1981,9,2,2,356,-7.4704
1981,9,2,3,491,-6.4359
1981,9,2,4,503,-7.0280
1981,9,2,5,390,-8.7909
1981,9,3,1,278,-6.9107
1981,9,3,2,389,-6.1327
1981,9,3,3,492,-4.7109
1981,9,3,4,568,-3.9316
1981,9,3,5,490,-5.9009
1981,10,1,1,893,8.9381
1981,10,1,2,1289,7.0180
1981,10,1,3,1450,8.1187
1981,10,1,4,1453,8.5015
1981,10,1,5,978,7.6443
1981,10,2,1,276,7.4739
1981,10,2,2,426,6.5838
1981,10,2,3,494,7.0107
1981,10,2,4,457,8.0046
1981,10,2,5,340,8.1690
1981,10,3,1,274,4.6343
1981,10,3,2,432,3.3508
1981,10,3,3,500,6.1899
1981,10,3,4,502,5.9609
1981,10,3,5,417,5.2339
1981,11,1,1,981,0.5576
1981,11,1,2,1341,1.1867
1981,11,1,3,1468,1.8545
1981,11,1,4,1602,1.9719
1981,11,1,5,1167,1.7001
1981,11,2,1,302,1.4647
1981,11,2,2,423,2.0938
1981,11,2,3,498,4.1192
1981,11,2,4,502,4.2170
1981,11,2,5,377,2.8452
1981,11,3,1,290,4.0840
1981,11,3,2,435,4.8447
1981,11,3,3,507,3.7725
1981,11,3,4,535,4.7783
1981,11,3,5,437,4.4277
1981,12,1,1,930,-1.6309
1981,12,1,2,1455,-2.0002
1981,12,1,3,1470,-1.9398
1981,12,1,4,1595,-2.1860
1981,12,1,5,1322,-2.6352
1981,12,2,1,278,0.0585
1981,12,2,2,429,-1.3913
1981,12,2,3,487,-1.1527
1981,12,2,4,514,-0.8538
1981,12,2,5,425,-2.0744
1981,12,3,1,265,-1.5006
1981,12,3,2,443,-0.5533
1981,12,3,3,490,-2.5712
1981,12,3,4,572,-3.6282
1981,12,3,5,494,-2.8783
1982,1,1,1,1049,-1.6886
1982,1,1,2,1610,-1.8972
1982,1,1,3,1386,-1.2536
1982,1,1,4,1697,-1.2065
1982,1,1,5,1373,-2.5742
1982,1,2,1,311,-4.7275
1982,1,2,2,476,-3.8881
1982,1,2,3,459,-3.6064
1982,1,2,4,523,-3.3150
1982,1,2,5,442,-5.0628
1982,1,3,1,321,-1.8724
1982,1,3,2,474,-1.6472
1982,1,3,3,475,-1.2673
1982,1,3,4,575,-2.9203
1982,1,3,5,504,-1.2161
1982,2,1,1,941,-6.3684
1982,2,1,2,1585,-4.9514
1982,2,1,3,1329,-4.5976
1982,2,1,4,1331,-4.0133
1982,2,1,5,1338,-5.6278
1982,2,2,1,287,-6.6339
1982,2,2,2,475,-5.6094
1982,2,2,3,436,-4.3350
1982,2,2,4,430,-4.2078
1982,2,2,5,432,-4.8342
1982,2,3,1,291,-5.9139
1982,2,3,2,462,-5.3822
1982,2,3,3,460,-3.7902
1982,2,3,4,509,-5.6667
1982,2,3,5,487,-4.5413
1982,3,1,1,803,-2.0437
1982,3,1,2,1604,-1.6514
1982,3,1,3,1481,-1.2554
1982,3,1,4,1450,-1.0874
1982,3,1,5,1272,-1.1496
1982,3,2,1,248,-3.0011
1982,3,2,2,480,-0.6090
1982,3,2,3,456,-0.7607
1982,3,2,4,447,-0.0171
1982,3,2,5,410,-0.5263
1982,3,3,1,270,-2.4363
1982,3,3,2,465,-1.3063
1982,3,3,3,485,0.1831
1982,3,3,4,552,0.1883
1982,3,3,5,493,-1.5227
1982,4,1,1,874,3.4213
1982,4,1,2,1513,5.3850
1982,4,1,3,1495,5.8723
1982,4,1,4,1439,5.8764
1982,4,1,5,1149,5.9435
1982,4,2,1,256,3.7227
1982,4,2,2,431,5.4690
1982,4,2,3,464,6.7581
1982,4,2,4,448,6.1669
1982,4,2,5,377,5.5385
1982,4,3,1,288,3.7825
1982,4,3,2,429,4.7973
1982,4,3,3,500,4.1316
1982,4,3,4,541,3.3869
1982,4,3,5,467,5.2855
1982,5,1,1,900,-1.9196
1982,5,1,2,1586,-2.5783
1982,5,1,3,1581,-2.4987
1982,5,1,4,1185,-2.3024
1982,5,1,5,1055,-2.0962
1982,5,2,1,268,-4.4357
1982,5,2,2,486,-3.3708
1982,5,2,3,491,-3.4496
1982,5,2,4,376,-4.1796
1982,5,2,5,361,-3.5651
1982,5,3,1,304,-4.8569
1982,5,3,2,529,-1.2198
1982,5,3,3,537,-3.3576
1982,5,3,4,498,-2.5193
1982,5,3,5,451,-3.6987
1982,6,1,1,574,-6.2302
1982,6,1,2,1559,-3.6860
1982,6,1,3,1582,-2.9820
1982,6,1,4,1198,-3.4432
1982,6,1,5,971,-2.2172
1982,6,2,1,183,-6.4298
1982,6,2,2,474,-2.8260
1982,6,2,3,483,-1.9492
1982,6,2,4,367,-1.8983
1982,6,2,5,310,-1.1946
1982,6,3,1,206,-4.2585
1982,6,3,2,514,-2.9973
1982,6,3,3,534,-0.8967
1982,6,3,4,462,-1.6784
1982,6,3,5,397,-0.5138
1982,7,1,1,572,-3.7081
1982,7,1,2,1362,-2.0383
1982,7,1,3,1587,0.1231
1982,7,1,4,1056,-1.8505
1982,7,1,5,905,-1.6322
1982,7,2,1,193,-5.6743
1982,7,2,2,423,-1.3273
1982,7,2,3,495,0.3824
1982,7,2,4,347,-1.1313
1982,7,2,5,287,-0.4425
1982,7,3,1,201,-3.6953
1982,7,3,2,478,-4.6719
1982,7,3,3,551,-0.7563
1982,7,3,4,438,-0.5700
1982,7,3,5,369,-1.0579
1982,8,1,1,619,7.1873
1982,8,1,2,1437,5.9848
1982,8,1,3,1753,5.7088
1982,8,1,4,1246,5.4921
1982,8,1,5,1105,4.4801
1982,8,2,1,193,11.0350
1982,8,2,2,424,10.4753
1982,8,2,3,510,10.3044
1982,8,2,4,380,10.1898
1982,8,2,5,327,9.2078
1982,8,3,1,225,13.2125
1982,8,3,2,471,13.1624
1982,8,3,3,555,13.0073
1982,8,3,4,465,12.4761
1982,8,3,5,410,12.0411
1982,9,1,1,715,0.6351
1982,9,1,2,1741,1.8032
1982,9,1,3,1803,4.5191
1982,9,1,4,1369,4.4612
1982,9,1,5,1132,3.8444
1982,9,2,1,209,0.7002
1982,9,2,2,499,2.2931
1982,9,2,3,515,4.2524
1982,9,2,4,410,3.5775
1982,9,2,5,325,3.9589
1982,9,3,1,236,-1.7279
1982,9,3,2,525,1.1227
1982,9,3,3,580,1.1639
1982,9,3,4,490,1.1520
1982,9,3,5,427,0.7665
1982,10,1,1,656,11.8215
1982,10,1,2,1749,13.2624
1982,10,1,3,1830,14.0694
1982,10,1,4,1504,14.6065
1982,10,1,5,1214,13.3372
1982,10,2,1,203,12.3355
1982,10,2,2,491,14.4739
1982,10,2,3,521,13.5206
1982,10,2,4,434,14.0167
1982,10,2,5,358,14.6005
1982,10,3,1,206,13.5441
1982,10,3,2,533,12.2342
1982,10,3,3,601,10.8557
1982,10,3,4,498,10.7956
1982,10,3,5,462,11.6414
1982,11,1,1,765,8.7076
1982,11,1,2,1793,9.6369
1982,11,1,3,1769,10.3443
1982,11,1,4,1532,9.3798
1982,11,1,5,1215,11.0525
1982,11,2,1,268,5.5247
1982,11,2,2,470,9.4865
1982,11,2,3,512,9.7962
1982,11,2,4,443,9.0006
1982,11,2,5,358,9.4076
1982,11,3,1,352,2.7078
1982,11,3,2,475,5.3158
1982,11,3,3,556,5.5522
1982,11,3,4,497,4.6062
1982,11,3,5,455,5.5371
1982,12,1,1,745,1.6454
1982,12,1,2,1469,1.4861
1982,12,1,3,1749,2.0651
1982,12,1,4,1513,2.2214
1982,12,1,5,1090,2.1694
1982,12,2,1,259,2.1738
1982,12,2,2,401,1.1045
1982,12,2,3,501,0.8118
1982,12,2,4,439,1.3023
1982,12,2,5,315,2.0759
1982,12,3,1,333,3.6521
1982,12,3,2,401,1.5412
1982,12,3,3,536,2.0096
1982,12,3,4,454,0.8425
1982,12,3,5,331,0.3986
1983,1,1,1,1055,9.9834
1983,1,1,2,1541,10.4009
1983,1,1,3,1703,9.2372
1983,1,1,4,1783,10.8953
1983,1,1,5,1353,12.0120
1983,1,2,1,334,7.0376
1983,1,2,2,452,6.5717
1983,1,2,3,504,6.0806
1983,1,2,4,516,6.9126
1983,1,2,5,358,7.3126
1983,1,3,1,393,4.1864
1983,1,3,2,454,4.0676
1983,1,3,3,551,3.5415
1983,1,3,4,561,4.8781
1983,1,3,5,374,4.6934
1983,2,1,1,1170,3.1498
1983,2,1,2,1609,6.1557
1983,2,1,3,1673,6.6352
1983,2,1,4,1758,4.6572
1983,2,1,5,1333,4.5367
1983,2,2,1,382,3.2486
1983,2,2,2,474,6.3409
1983,2,2,3,506,6.1398
1983,2,2,4,503,4.7827
1983,2,2,5,355,4.8159
1983,2,3,1,450,2.0400
1983,2,3,2,482,3.3619
1983,2,3,3,547,3.1702
1983,2,3,4,570,2.1398
1983,2,3,5,355,2.3873
1983,3,1,1,1144,4.3261
1983,3,1,2,1468,5.2330
1983,3,1,3,1654,4.4646
1983,3,1,4,1567,4.6266
1983,3,1,5,1201,3.6678
1983,3,2,1,384,4.1271
1983,3,2,2,455,4.8378
1983,3,2,3,507,3.5963
1983,3,2,4,443,3.0938
1983,3,2,5,329,4.0659
1983,3,3,1,449,2.1495
1983,3,3,2,475,3.7713
1983,3,3,3,535,1.9354
1983,3,3,4,437,3.3609
1983,3,3,5,323,2.0934
1983,4,1,1,1213,7.4870
1983,4,1,2,1555,7.5763
1983,4,1,3,1562,6.6479
1983,4,1,4,1561,7.4106
1983,4,1,5,1235,8.4092
1983,4,2,1,404,6.5869
1983,4,2,2,483,7.0605
1983,4,2,3,490,5.7979
1983,4,2,4,440,6.8356
1983,4,2,5,342,7.2556
1983,4,3,1,468,6.4061
1983,4,3,2,491,7.2836
1983,4,3,3,519,6.8029
1983,4,3,4,432,6.4393
1983,4,3,5,328,7.0130
1983,5,1,1,1219,12.1110
1983,5,1,2,1706,10.0466
1983,5,1,3,1542,9.1701
1983,5,1,4,1620,11.0618
1983,5,1,5,1220,11.3896
1983,5,2,1,400,6.6557
1983,5,2,2,545,5.3010
1983,5,2,3,475,5.0855
1983,5,2,4,453,6.8415
1983,5,2,5,348,7.0742
1983,5,3,1,469,0.5930
1983,5,3,2,607,0.3374
1983,5,3,3,520,1.3419
1983,5,3,4,445,-0.4738
1983,5,3,5,331,0.6487
1983,6,1,1,1141,4.4629
1983,6,1,2,1558,4.7613
1983,6,1,3,1470,4.8488
1983,6,1,4,1610,4.8167
1983,6,1,5,1222,3.7941
1983,6,2,1,339,5.9903
1983,6,2,2,494,4.8830
1983,6,2,3,462,4.3629
1983,6,2,4,459,4.6481
1983,6,2,5,345,5.7344
1983,6,3,1,360,4.4349
1983,6,3,2,533,3.3654
1983,6,3,3,495,2.5335
1983,6,3,4,457,4.0147
1983,6,3,5,322,4.6879
1983,7,1,1,1207,-2.2147
1983,7,1,2,1383,-2.7111
1983,7,1,3,1418,-2.8575
1983,7,1,4,1666,-2.4889
1983,7,1,5,1188,-2.7136
1983,7,2,1,355,-1.9159
1983,7,2,2,462,-3.2591
1983,7,2,3,462,-2.6343
1983,7,2,4,466,-2.4911
1983,7,2,5,342,-3.2410
1983,7,3,1,435,-3.1619
1983,7,3,2,500,-3.1872
1983,7,3,3,482,-3.1062
1983,7,3,4,459,-3.8093
