year,month,rank_ME,rank_SM_1,nstocks,ret_vw
1988,12,3,1,52,3.2766
1988,12,3,2,56,2.2700
1988,12,3,3,74,2.3187
1988,12,3,4,64,1.7046
1988,12,3,5,68,1.4438
1989,1,1,1,80,6.7592
1989,1,1,2,49,3.1448
1989,1,1,3,72,6.5868
1989,1,1,4,156,5.3442
1989,1,1,5,145,3.0985
1989,1,2,1,50,5.3513
1989,1,2,2,34,5.6741
1989,1,2,3,38,4.3977
1989,1,2,4,46,4.6118
1989,1,2,5,54,5.9708
1989,1,3,1,68,7.4770
1989,1,3,2,68,6.0069
1989,1,3,3,58,6.8270
1989,1,3,4,58,7.1364
1989,1,3,5,57,7.2028
1989,2,1,1,82,-0.1930
1989,2,1,2,127,2.2092
1989,2,1,3,118,-0.6983
1989,2,1,4,107,1.1338
1989,2,1,5,61,1.3894
1989,2,2,1,55,1.7283
1989,2,2,2,39,4.3362
1989,2,2,3,47,1.5486
1989,2,2,4,37,-0.5061
1989,2,2,5,43,1.3766
1989,2,3,1,58,-0.9631
1989,2,3,2,59,-2.1834
1989,2,3,3,57,-3.0206
1989,2,3,4,63,-2.1729
1989,2,3,5,71,-1.6349
1989,3,1,1,103,2.6928
1989,3,1,2,71,2.1244
1989,3,1,3,90,1.9667
1989,3,1,4,111,1.3229
1989,3,1,5,122,3.3071
1989,3,2,1,46,4.1624
1989,3,2,2,46,2.4485
1989,3,2,3,44,4.5079
1989,3,2,4,43,2.9506
1989,3,2,5,38,1.5799
1989,3,3,1,54,1.8023
1989,3,3,2,59,2.9850
1989,3,3,3,73,3.0318
1989,3,3,4,64,3.1848
1989,3,3,5,58,4.2899
1989,4,1,1,89,3.0241
1989,4,1,2,127,2.4214
1989,4,1,3,63,2.8764
1989,4,1,4,108,3.5169
1989,4,1,5,107,4.8734
1989,4,2,1,40,3.6370
1989,4,2,2,56,3.2327
1989,4,2,3,38,3.2426
1989,4,2,4,36,4.1106
1989,4,2,5,45,5.0792
1989,4,3,1,51,3.8204
1989,4,3,2,47,5.7532
1989,4,3,3,59,5.5304
1989,4,3,4,70,6.0040
1989,4,3,5,82,5.1161
1989,5,1,1,68,6.1502
1989,5,1,2,71,2.1502
1989,5,1,3,111,-0.5386
1989,5,1,4,99,1.3869
1989,5,1,5,143,3.0529
1989,5,2,1,36,3.6544
1989,5,2,2,44,4.7812
1989,5,2,3,43,1.7901
1989,5,2,4,50,3.3382
1989,5,2,5,41,4.1264
1989,5,3,1,64,3.1329
1989,5,3,2,58,2.8749
1989,5,3,3,51,3.4598
1989,5,3,4,57,5.4214
1989,5,3,5,79,5.7691
1989,6,1,1,88,0.7920
1989,6,1,2,99,-0.8204
1989,6,1,3,123,-3.0418
1989,6,1,4,55,-0.1237
1989,6,1,5,124,0.9209
1989,6,2,1,47,-3.7601
1989,6,2,2,34,-2.9403
1989,6,2,3,34,-1.4423
1989,6,2,4,45,0.4986
1989,6,2,5,52,1.0941
1989,6,3,1,58,-1.9318
1989,6,3,2,58,-1.1960
1989,6,3,3,54,-1.8207
1989,6,3,4,74,1.3621
1989,6,3,5,63,0.4019
1989,7,1,1,170,1.9135
1989,7,1,2,80,3.0844
1989,7,1,3,97,1.4298
1989,7,1,4,104,2.8920
1989,7,1,5,71,6.4014
1989,7,2,1,41,4.9895
1989,7,2,2,39,4.6494
1989,7,2,3,41,2.6255
1989,7,2,4,39,4.1689
1989,7,2,5,50,5.8745
1989,7,3,1,45,6.6649
1989,7,3,2,58,9.3746
1989,7,3,3,65,9.1680
1989,7,3,4,82,7.2110
1989,7,3,5,64,8.6554
1989,8,1,1,153,1.3958
1989,8,1,2,117,1.3769
1989,8,1,3,88,3.8468
1989,8,1,4,76,3.0875
1989,8,1,5,85,1.4893
1989,8,2,1,57,4.3807
1989,8,2,2,44,2.6358
1989,8,2,3,40,4.0628
1989,8,2,4,31,1.2875
1989,8,2,5,35,1.9498
1989,8,3,1,44,1.6437
1989,8,3,2,62,3.7061
1989,8,3,3,53,5.9467
1989,8,3,4,76,1.0457
1989,8,3,5,80,1.9409
1989,9,1,1,81,-2.1695
1989,9,1,2,72,-0.9171
1989,9,1,3,108,-0.3283
1989,9,1,4,157,0.4206
1989,9,1,5,90,-0.9175
1989,9,2,1,45,1.9817
1989,9,2,2,37,-0.2830
1989,9,2,3,44,-0.5540
1989,9,2,4,46,0.1676
1989,9,2,5,35,0.0315
1989,9,3,1,77,1.6026
1989,9,3,2,78,-2.0606
1989,9,3,3,52,-1.8152
1989,9,3,4,55,-3.0590
1989,9,3,5,54,-3.0200
1989,10,1,1,91,-6.7028
1989,10,1,2,78,-7.2228
1989,10,1,3,121,-6.8979
1989,10,1,4,90,-6.0564
1989,10,1,5,123,-5.0022
1989,10,2,1,45,-8.1340
1989,10,2,2,42,-7.9851
1989,10,2,3,43,-6.2469
1989,10,2,4,26,-3.3996
1989,10,2,5,50,-4.9903
1989,10,3,1,56,-5.7705
1989,10,3,2,59,-5.8174
1989,10,3,3,53,-2.1339
1989,10,3,4,77,-2.0302
1989,10,3,5,67,-1.0117
1989,11,1,1,110,-2.1697
1989,11,1,2,104,1.5484
1989,11,1,3,141,-0.4604
1989,11,1,4,78,0.8296
1989,11,1,5,64,0.3484
1989,11,2,1,48,-1.3443
1989,11,2,2,34,3.5722
1989,11,2,3,47,0.4664
1989,11,2,4,40,2.0615
1989,11,2,5,39,5.2157
1989,11,3,1,48,-1.6948
1989,11,3,2,52,2.2443
1989,11,3,3,59,4.6925
1989,11,3,4,82,2.7547
1989,11,3,5,70,2.2408
1989,12,1,1,119,-2.1576
1989,12,1,2,137,-0.0789
1989,12,1,3,107,-0.4315
1989,12,1,4,75,1.2213
1989,12,1,5,53,2.9908
1989,12,2,1,55,0.1614
1989,12,2,2,39,2.0973
1989,12,2,3,47,-0.4872
1989,12,2,4,34,0.0024
1989,12,2,5,35,6.7454
1989,12,3,1,48,0.1318
1989,12,3,2,48,2.6707
1989,12,3,3,68,2.4868
1989,12,3,4,69,2.1586
1989,12,3,5,76,3.7339
1990,1,1,1,116,-3.4039
1990,1,1,2,99,-9.5075
1990,1,1,3,123,-8.7209
1990,1,1,4,111,-5.3358
1990,1,1,5,36,-6.8367
1990,1,2,1,54,-7.1947
1990,1,2,2,44,-8.0309
1990,1,2,3,32,-7.1120
1990,1,2,4,38,-9.0407
1990,1,2,5,39,-7.6964
1990,1,3,1,55,-5.1623
1990,1,3,2,51,-6.3962
1990,1,3,3,59,-6.7443
1990,1,3,4,69,-6.7039
1990,1,3,5,80,-7.1036
1990,2,1,1,85,2.1618
1990,2,1,2,104,1.0791
1990,2,1,3,73,1.5719
1990,2,1,4,103,2.7005
1990,2,1,5,118,-0.3159
1990,2,2,1,44,-0.3277
1990,2,2,2,37,3.3865
1990,2,2,3,30,2.9106
1990,2,2,4,44,3.6327
1990,2,2,5,53,2.3025
1990,2,3,1,74,-0.7041
1990,2,3,2,66,0.8530
1990,2,3,3,63,1.3381
1990,2,3,4,59,3.6248
1990,2,3,5,46,5.4345
1990,3,1,1,68,0.7285
1990,3,1,2,76,5.1439
1990,3,1,3,62,1.8682
1990,3,1,4,114,2.7411
1990,3,1,5,158,4.5195
1990,3,2,1,34,4.5609
1990,3,2,2,35,2.4412
1990,3,2,3,39,1.8808
1990,3,2,4,59,4.9569
1990,3,2,5,42,4.8605
1990,3,3,1,71,3.0980
1990,3,3,2,66,1.6534
1990,3,3,3,68,1.4396
1990,3,3,4,49,3.5281
1990,3,3,5,52,4.2185
1990,4,1,1,61,-2.5001
1990,4,1,2,91,-2.8879
1990,4,1,3,97,-4.5159
1990,4,1,4,138,-1.2662
1990,4,1,5,84,-3.3725
1990,4,2,1,45,-5.9748
1990,4,2,2,34,-4.1729
1990,4,2,3,46,-3.4808
1990,4,2,4,37,-4.4550
1990,4,2,5,48,-2.8237
1990,4,3,1,61,-4.4483
1990,4,3,2,82,-5.0101
1990,4,3,3,60,-0.7129
1990,4,3,4,47,-2.1987
1990,4,3,5,57,-2.4650
1990,5,1,1,103,2.1545
1990,5,1,2,79,4.3955
1990,5,1,3,88,2.9582
1990,5,1,4,94,4.4516
1990,5,1,5,101,6.7397
1990,5,2,1,47,6.7563
1990,5,2,2,47,6.2116
1990,5,2,3,39,6.4684
1990,5,2,4,40,6.3385
1990,5,2,5,34,8.1606
1990,5,3,1,52,8.3119
1990,5,3,2,64,8.7508
1990,5,3,3,63,7.9850
1990,5,3,4,60,7.7111
1990,5,3,5,68,10.6302
1990,6,1,1,70,0.4190
1990,6,1,2,65,1.6505
1990,6,1,3,84,-2.7344
1990,6,1,4,102,0.1776
1990,6,1,5,140,2.3737
1990,6,2,1,46,-2.4803
1990,6,2,2,38,0.0373
1990,6,2,3,48,1.2543
1990,6,2,4,36,1.4370
1990,6,2,5,39,0.7436
1990,6,3,1,61,-1.6975
1990,6,3,2,70,-0.3308
1990,6,3,3,53,-1.9916
1990,6,3,4,67,-0.9441
1990,6,3,5,59,1.8407
1990,7,1,1,139,-6.3545
1990,7,1,2,74,-5.0928
1990,7,1,3,55,-3.6352
1990,7,1,4,78,-7.4161
1990,7,1,5,118,-2.1038
1990,7,2,1,58,-1.8620
1990,7,2,2,40,-0.4191
1990,7,2,3,40,-2.1716
1990,7,2,4,36,-2.7306
1990,7,2,5,37,-1.7457
1990,7,3,1,51,-5.5241
1990,7,3,2,68,4.5183
1990,7,3,3,65,0.6709
1990,7,3,4,60,2.1637
1990,7,3,5,62,-1.1866
1990,8,1,1,142,-14.7925
1990,8,1,2,103,-13.5073
1990,8,1,3,82,-11.5883
1990,8,1,4,76,-11.1447
1990,8,1,5,58,-6.2371
1990,8,2,1,55,-13.6978
1990,8,2,2,36,-14.3919
1990,8,2,3,42,-10.9984
1990,8,2,4,39,-9.3649
1990,8,2,5,35,-6.1525
1990,8,3,1,44,-12.8099
1990,8,3,2,60,-11.5388
1990,8,3,3,65,-8.3723
1990,8,3,4,80,-8.0001
1990,8,3,5,64,-5.6924
1990,9,1,1,146,-11.9212
1990,9,1,2,89,-6.3330
1990,9,1,3,80,-10.0153
1990,9,1,4,86,-8.3559
1990,9,1,5,60,-7.6770
1990,9,2,1,50,-6.8357
1990,9,2,2,40,-9.9608
1990,9,2,3,43,-11.2295
1990,9,2,4,35,-7.1077
1990,9,2,5,35,-5.6439
1990,9,3,1,38,-8.7507
1990,9,3,2,62,-8.9941
1990,9,3,3,66,-2.9589
1990,9,3,4,74,-4.1601
1990,9,3,5,70,-2.1731
1990,10,1,1,112,-7.7265
1990,10,1,2,103,-3.5638
1990,10,1,3,106,-5.7852
1990,10,1,4,98,-8.6786
1990,10,1,5,39,-7.0181
1990,10,2,1,44,-9.3316
1990,10,2,2,42,-7.8305
1990,10,2,3,42,-6.2691
1990,10,2,4,41,-7.7252
1990,10,2,5,40,-6.9706
1990,10,3,1,44,-1.1277
1990,10,3,2,58,-2.0802
1990,10,3,3,65,-0.1974
1990,10,3,4,62,-0.2381
1990,10,3,5,77,-0.4591
1990,11,1,1,114,2.7966
1990,11,1,2,105,3.6711
1990,11,1,3,101,3.5690
1990,11,1,4,86,6.6544
1990,11,1,5,47,6.1796
1990,11,2,1,55,6.7473
1990,11,2,2,43,7.8878
1990,11,2,3,42,7.6292
1990,11,2,4,31,4.8400
1990,11,2,5,37,5.1282
1990,11,3,1,39,8.2203
1990,11,3,2,58,5.9847
1990,11,3,3,55,3.8112
1990,11,3,4,72,7.5189
1990,11,3,5,84,4.8742
1990,12,1,1,63,-2.9056
1990,12,1,2,67,0.1759
1990,12,1,3,81,-0.6671
1990,12,1,4,93,3.1359
1990,12,1,5,153,-0.1956
1990,12,2,1,44,5.0438
1990,12,2,2,36,5.6646
1990,12,2,3,42,5.6099
1990,12,2,4,32,5.5562
1990,12,2,5,46,2.7694
1990,12,3,1,64,1.9543
1990,12,3,2,67,1.6994
1990,12,3,3,64,1.9787
1990,12,3,4,65,4.0262
1990,12,3,5,45,3.1870
1991,1,1,1,53,-0.5115
1991,1,1,2,101,6.7145
1991,1,1,3,116,11.8697
1991,1,1,4,110,15.6928
1991,1,1,5,66,7.9113
1991,1,2,1,44,-0.4305
1991,1,2,2,41,5.7968
1991,1,2,3,37,12.3513
1991,1,2,4,46,9.5767
1991,1,2,5,39,11.7532
1991,1,3,1,72,-1.2665
1991,1,3,2,67,2.3558
1991,1,3,3,55,5.1458
1991,1,3,4,63,9.3939
1991,1,3,5,48,5.6247
1991,2,1,1,43,11.2741
1991,2,1,2,48,10.1772
1991,2,1,3,72,9.8987
1991,2,1,4,117,13.1294
1991,2,1,5,162,16.4465
1991,2,2,1,37,9.2472
1991,2,2,2,35,10.5945
1991,2,2,3,38,10.4837
1991,2,2,4,48,9.4291
1991,2,2,5,51,13.2544
1991,2,3,1,75,6.6985
1991,2,3,2,81,8.0401
1991,2,3,3,65,7.3091
1991,2,3,4,43,7.0006
1991,2,3,5,40,7.4233
1991,3,1,1,67,2.4403
1991,3,1,2,79,4.5608
1991,3,1,3,107,9.5144
1991,3,1,4,47,11.3609
1991,3,1,5,139,5.2796
1991,3,2,1,48,3.7528
1991,3,2,2,42,0.0222
1991,3,2,3,45,3.3652
1991,3,2,4,27,6.9440
1991,3,2,5,48,2.1174
1991,3,3,1,56,0.8823
1991,3,3,2,58,-1.1502
1991,3,3,3,61,2.6112
1991,3,3,4,80,3.2824
1991,3,3,5,49,0.2434
1991,4,1,1,55,-0.2794
1991,4,1,2,65,0.0148
1991,4,1,3,81,-2.1951
1991,4,1,4,102,3.4320
1991,4,1,5,138,-1.4079
1991,4,2,1,43,1.0353
1991,4,2,2,41,2.0000
1991,4,2,3,37,-0.7715
1991,4,2,4,37,-1.9736
1991,4,2,5,51,-1.1251
1991,4,3,1,63,0.9567
1991,4,3,2,67,0.7321
1991,4,3,3,68,1.0872
1991,4,3,4,55,-0.1414
1991,4,3,5,47,-1.7722
1991,5,1,1,108,3.8977
1991,5,1,2,98,3.4411
1991,5,1,3,65,1.5811
1991,5,1,4,98,5.6206
1991,5,1,5,72,1.3740
1991,5,2,1,48,6.2048
1991,5,2,2,39,1.7103
1991,5,2,3,38,4.2517
1991,5,2,4,47,4.4764
1991,5,2,5,35,5.2947
1991,5,3,1,47,5.8084
1991,5,3,2,58,5.8399
1991,5,3,3,64,5.4541
1991,5,3,4,66,6.3703
1991,5,3,5,66,1.1876
1991,6,1,1,55,-4.6698
1991,6,1,2,95,-1.1031
1991,6,1,3,129,-2.5783
1991,6,1,4,78,-1.5914
1991,6,1,5,80,-4.1600
1991,6,2,1,45,-5.3965
1991,6,2,2,47,-4.3000
1991,6,2,3,45,-3.5399
1991,6,2,4,36,-5.1755
1991,6,2,5,32,-3.9060
1991,6,3,1,72,-4.5733
1991,6,3,2,52,-4.2494
1991,6,3,3,63,-4.2807
1991,6,3,4,61,-5.4243
1991,6,3,5,54,-4.5468
1991,7,1,1,133,-0.3917
1991,7,1,2,100,0.4924
1991,7,1,3,79,1.5129
1991,7,1,4,73,1.1267
1991,7,1,5,71,2.3089
1991,7,2,1,59,4.4043
1991,7,2,2,39,1.6375
1991,7,2,3,34,0.8520
1991,7,2,4,31,5.2391
1991,7,2,5,47,3.6263
1991,7,3,1,47,4.2045
1991,7,3,2,57,1.9640
1991,7,3,3,75,4.9172
1991,7,3,4,80,4.9397
1991,7,3,5,52,3.3190
1991,8,1,1,103,0.2527
1991,8,1,2,87,-2.3396
1991,8,1,3,73,0.4973
1991,8,1,4,113,1.2913
1991,8,1,5,75,5.3893
1991,8,2,1,41,1.0862
1991,8,2,2,43,2.6282
1991,8,2,3,38,2.6179
1991,8,2,4,51,3.1881
1991,8,2,5,39,2.0740
1991,8,3,1,57,1.4549
1991,8,3,2,71,1.5330
1991,8,3,3,60,1.7082
1991,8,3,4,56,3.0924
1991,8,3,5,69,2.1160
1991,9,1,1,86,0.6692
1991,9,1,2,83,0.6569
1991,9,1,3,67,0.4059
1991,9,1,4,87,-1.0093
1991,9,1,5,128,0.0449
1991,9,2,1,37,1.3552
1991,9,2,2,48,0.4559
1991,9,2,3,42,1.4824
1991,9,2,4,43,-1.2236
1991,9,2,5,43,1.9238
1991,9,3,1,61,-1.5001
1991,9,3,2,61,-1.9855
1991,9,3,3,76,-2.7993
1991,9,3,4,56,-2.4058
1991,9,3,5,59,-3.0136
1991,10,1,1,94,-1.4271
1991,10,1,2,86,-0.5407
1991,10,1,3,86,-0.0692
1991,10,1,4,90,7.1188
1991,10,1,5,91,-0.6417
1991,10,2,1,37,1.7201
1991,10,2,2,41,3.6887
1991,10,2,3,48,-1.5170
1991,10,2,4,42,3.0892
1991,10,2,5,46,0.8887
1991,10,3,1,62,0.4255
1991,10,3,2,64,0.2275
1991,10,3,3,56,2.8564
1991,10,3,4,65,2.2134
1991,10,3,5,69,2.5606
1991,11,1,1,108,-4.9442
1991,11,1,2,85,-4.1345
1991,11,1,3,86,-1.1979
1991,11,1,4,75,-2.7655
1991,11,1,5,99,-0.0127
1991,11,2,1,50,-3.6124
1991,11,2,2,54,-5.9040
1991,11,2,3,34,-6.3538
1991,11,2,4,28,-6.1545
1991,11,2,5,43,-6.4272
1991,11,3,1,41,-7.5849
1991,11,3,2,56,-5.2708
1991,11,3,3,73,-3.0528
1991,11,3,4,77,-5.9226
1991,11,3,5,65,-4.8047
1991,12,1,1,83,-0.2300
1991,12,1,2,83,4.6305
1991,12,1,3,114,4.0882
1991,12,1,4,99,2.0192
1991,12,1,5,66,1.3187
1991,12,2,1,53,5.9254
1991,12,2,2,46,7.1026
1991,12,2,3,32,8.5156
1991,12,2,4,49,10.0202
1991,12,2,5,35,5.8031
1991,12,3,1,46,7.0616
1991,12,3,2,71,10.2775
1991,12,3,3,59,8.4059
1991,12,3,4,64,12.5363
1991,12,3,5,73,13.4545
1992,1,1,1,68,12.6382
1992,1,1,2,62,11.8884
1992,1,1,3,80,4.6000
1992,1,1,4,117,11.0860
1992,1,1,5,120,15.1806
1992,1,2,1,50,4.5298
1992,1,2,2,38,4.6216
1992,1,2,3,44,8.0917
1992,1,2,4,36,4.3872
1992,1,2,5,45,6.5853
1992,1,3,1,56,-2.6461
1992,1,3,2,73,0.6522
1992,1,3,3,60,-1.1071
1992,1,3,4,54,1.6027
1992,1,3,5,68,-2.6151
1992,2,1,1,51,1.6261
1992,2,1,2,70,4.5707
1992,2,1,3,104,4.1918
1992,2,1,4,78,8.0989
1992,2,1,5,141,3.6715
1992,2,2,1,27,1.8097
1992,2,2,2,41,2.1038
1992,2,2,3,59,4.2132
1992,2,2,4,43,2.1790
1992,2,2,5,42,6.3770
1992,2,3,1,75,0.3426
1992,2,3,2,78,-1.1011
1992,2,3,3,57,2.8052
1992,2,3,4,57,9.5722
1992,2,3,5,47,1.1137
1992,3,1,1,78,-2.6909
1992,3,1,2,79,-5.4418
1992,3,1,3,96,-0.4758
1992,3,1,4,102,1.5485
1992,3,1,5,91,3.4775
1992,3,2,1,36,-8.7374
1992,3,2,2,32,-5.7052
1992,3,2,3,40,-2.3613
1992,3,2,4,50,-2.4972
1992,3,2,5,47,1.6497
1992,3,3,1,81,-1.1273
1992,3,3,2,69,-1.2421
1992,3,3,3,55,-2.2977
1992,3,3,4,61,-0.5457
1992,3,3,5,49,0.6483
1992,4,1,1,158,-5.3247
1992,4,1,2,75,-2.2825
1992,4,1,3,73,-2.9765
1992,4,1,4,74,0.6705
1992,4,1,5,70,-3.0017
1992,4,2,1,48,-1.5106
1992,4,2,2,41,-3.9741
1992,4,2,3,40,-1.4497
1992,4,2,4,39,0.5169
1992,4,2,5,33,-1.1709
1992,4,3,1,55,1.4369
1992,4,3,2,60,4.2753
1992,4,3,3,62,5.4613
1992,4,3,4,65,3.1857
1992,4,3,5,71,2.4671
1992,5,1,1,151,0.9841
1992,5,1,2,101,-1.0166
1992,5,1,3,80,-0.0852
1992,5,1,4,66,0.1183
1992,5,1,5,48,1.1726
1992,5,2,1,50,-2.6240
1992,5,2,2,37,2.3799
1992,5,2,3,37,-0.2702
1992,5,2,4,44,3.2303
1992,5,2,5,33,1.6851
1992,5,3,1,49,0.1312
1992,5,3,2,60,-0.0145
1992,5,3,3,68,-0.1930
1992,5,3,4,63,-0.0900
1992,5,3,5,75,0.5002
1992,6,1,1,131,-3.7350
1992,6,1,2,90,-6.9059
1992,6,1,3,62,-5.3111
1992,6,1,4,57,-4.6993
1992,6,1,5,96,-5.4649
1992,6,2,1,47,-4.6711
1992,6,2,2,41,-3.5138
1992,6,2,3,48,-2.0752
1992,6,2,4,39,-5.8839
1992,6,2,5,33,-3.2412
1992,6,3,1,57,0.0092
1992,6,3,2,56,-2.5079
1992,6,3,3,59,-1.1983
1992,6,3,4,76,-3.1038
1992,6,3,5,65,-4.1471
1992,7,1,1,158,1.7776
1992,7,1,2,106,1.5142
1992,7,1,3,76,5.3383
1992,7,1,4,54,2.6600
1992,7,1,5,42,2.8688
1992,7,2,1,65,4.6458
1992,7,2,2,29,4.3135
1992,7,2,3,30,2.8615
1992,7,2,4,41,2.2680
1992,7,2,5,31,7.1286
1992,7,3,1,44,3.2206
1992,7,3,2,61,4.7494
1992,7,3,3,63,2.6760
1992,7,3,4,71,4.1319
1992,7,3,5,77,4.1826
1992,8,1,1,98,-3.2379
1992,8,1,2,96,-6.0873
1992,8,1,3,93,1.0302
1992,8,1,4,78,-2.8504
1992,8,1,5,65,-0.4996
1992,8,2,1,53,-2.8384
1992,8,2,2,31,-1.3228
1992,8,2,3,33,-3.5006
1992,8,2,4,42,-2.4763
1992,8,2,5,41,-0.0178
1992,8,3,1,50,-4.0851
1992,8,3,2,61,-1.3254
1992,8,3,3,69,-3.0695
1992,8,3,4,70,-1.1745
1992,8,3,5,65,-0.9517
1992,9,1,1,85,-1.2743
1992,9,1,2,72,0.4284
1992,9,1,3,118,-0.9805
1992,9,1,4,78,1.6305
1992,9,1,5,70,-1.7704
1992,9,2,1,43,1.8071
1992,9,2,2,44,-2.0211
1992,9,2,3,39,-0.4335
1992,9,2,4,51,-0.5155
1992,9,2,5,30,1.5107
1992,9,3,1,49,0.2255
1992,9,3,2,71,0.0477
1992,9,3,3,64,1.4688
1992,9,3,4,61,1.0136
1992,9,3,5,68,2.1659
1992,10,1,1,91,0.0407
1992,10,1,2,64,4.5236
1992,10,1,3,62,3.3005
1992,10,1,4,74,2.1835
1992,10,1,5,138,2.8326
1992,10,2,1,35,2.3461
1992,10,2,2,42,1.1295
1992,10,2,3,33,0.1611
1992,10,2,4,41,1.8119
1992,10,2,5,48,3.3711
1992,10,3,1,73,-0.3292
1992,10,3,2,61,-0.7590
1992,10,3,3,69,0.7024
1992,10,3,4,58,2.0375
1992,10,3,5,54,1.2058
1992,11,1,1,62,10.6750
1992,11,1,2,54,7.8378
1992,11,1,3,95,5.6721
1992,11,1,4,129,8.0712
1992,11,1,5,92,11.2842
1992,11,2,1,42,2.7104
1992,11,2,2,41,-0.5507
1992,11,2,3,34,6.8540
1992,11,2,4,31,8.0827
1992,11,2,5,45,6.6266
1992,11,3,1,57,0.3978
1992,11,3,2,60,4.2125
1992,11,3,3,70,3.1765
1992,11,3,4,73,5.4972
1992,11,3,5,52,5.9305
1992,12,1,1,49,2.7827
1992,12,1,2,47,4.4104
1992,12,1,3,103,6.5226
1992,12,1,4,149,2.8392
1992,12,1,5,82,4.4878
1992,12,2,1,34,1.4987
1992,12,2,2,39,5.1904
1992,12,2,3,38,3.8791
1992,12,2,4,40,2.6224
1992,12,2,5,41,5.4868
1992,12,3,1,62,0.3395
1992,12,3,2,71,3.4853
1992,12,3,3,63,0.6031
1992,12,3,4,57,0.7814
1992,12,3,5,59,1.0195
1993,1,1,1,100,-1.6890
1993,1,1,2,96,7.6628
1993,1,1,3,65,5.7310
1993,1,1,4,66,3.8794
1993,1,1,5,97,6.3918
1993,1,2,1,41,2.0612
1993,1,2,2,35,4.6961
1993,1,2,3,39,2.9485
1993,1,2,4,40,3.1990
1993,1,2,5,36,5.0788
1993,1,3,1,60,-4.0332
1993,1,3,2,72,0.3668
1993,1,3,3,58,1.4961
1993,1,3,4,63,2.4290
1993,1,3,5,64,3.5633
1993,2,1,1,83,-5.0594
1993,2,1,2,77,0.6712
1993,2,1,3,72,-1.3908
1993,2,1,4,104,2.4495
1993,2,1,5,90,0.3353
1993,2,2,1,40,-1.4452
1993,2,2,2,26,1.7456
1993,2,2,3,33,1.4070
1993,2,2,4,53,3.5632
1993,2,2,5,33,0.2933
1993,2,3,1,70,-2.0721
1993,2,3,2,76,4.0535
1993,2,3,3,67,4.5425
1993,2,3,4,45,0.9968
1993,2,3,5,62,1.1151
1993,3,1,1,122,0.6556
1993,3,1,2,93,-0.9668
1993,3,1,3,83,4.1510
1993,3,1,4,76,1.8991
1993,3,1,5,47,9.1378
1993,3,2,1,38,1.6133
1993,3,2,2,37,1.8629
1993,3,2,3,39,1.7015
1993,3,2,4,31,3.6081
1993,3,2,5,36,7.4092
1993,3,3,1,65,2.7533
1993,3,3,2,60,3.4375
1993,3,3,3,65,3.0307
1993,3,3,4,66,1.5524
1993,3,3,5,68,2.3902
1993,4,1,1,95,-5.0259
1993,4,1,2,53,-3.4856
1993,4,1,3,79,-4.6834
1993,4,1,4,81,-1.7301
1993,4,1,5,111,-0.2273
1993,4,2,1,34,-1.2698
1993,4,2,2,32,-1.0660
1993,4,2,3,36,-2.7216
1993,4,2,4,34,-3.1888
1993,4,2,5,43,2.4751
1993,4,3,1,72,-3.7344
1993,4,3,2,58,-2.0973
1993,4,3,3,66,-0.3006
1993,4,3,4,66,-0.0897
1993,4,3,5,64,-2.4514
1993,5,1,1,137,3.1159
1993,5,1,2,124,5.6211
1993,5,1,3,55,9.4481
1993,5,1,4,56,3.3596
1993,5,1,5,42,-0.3279
1993,5,2,1,34,8.7537
1993,5,2,2,37,1.6519
1993,5,2,3,44,6.1966
1993,5,2,4,33,1.7003
1993,5,2,5,31,3.2191
1993,5,3,1,60,3.4319
1993,5,3,2,60,4.3798
1993,5,3,3,67,4.2435
1993,5,3,4,66,0.8361
1993,5,3,5,75,1.7688
1993,6,1,1,57,1.0312
1993,6,1,2,70,-0.3607
1993,6,1,3,71,1.5845
1993,6,1,4,111,1.4654
1993,6,1,5,106,1.0627
1993,6,2,1,33,2.2301
1993,6,2,2,33,-0.1279
1993,6,2,3,33,0.2694
1993,6,2,4,41,0.9126
1993,6,2,5,34,-0.8390
1993,6,3,1,69,2.0631
1993,6,3,2,66,-2.0241
1993,6,3,3,72,-1.0145
1993,6,3,4,68,2.7975
1993,6,3,5,55,0.6534
1993,7,1,1,97,2.7594
1993,7,1,2,90,2.2668
1993,7,1,3,102,3.6880
1993,7,1,4,84,3.7576
1993,7,1,5,62,0.4349
1993,7,2,1,43,0.8309
1993,7,2,2,31,2.1670
1993,7,2,3,42,1.3594
1993,7,2,4,24,3.4164
1993,7,2,5,37,2.1113
1993,7,3,1,59,-0.6278
1993,7,3,2,65,-1.6849
1993,7,3,3,55,-0.0085
1993,7,3,4,73,-0.7341
1993,7,3,5,70,1.8632
1993,8,1,1,95,0.9201
1993,8,1,2,95,0.3288
1993,8,1,3,96,3.5699
1993,8,1,4,77,-0.2728
1993,8,1,5,72,3.4873
1993,8,2,1,40,2.3247
1993,8,2,2,23,3.1011
1993,8,2,3,39,7.3228
1993,8,2,4,34,2.3656
1993,8,2,5,43,2.4811
1993,8,3,1,60,5.5921
1993,8,3,2,65,4.5093
1993,8,3,3,64,4.6959
1993,8,3,4,63,1.8858
1993,8,3,5,67,2.0123
1993,9,1,1,85,1.1149
1993,9,1,2,67,0.8622
1993,9,1,3,84,-1.3196
1993,9,1,4,74,2.1637
1993,9,1,5,126,2.9367
1993,9,2,1,32,0.6951
1993,9,2,2,32,1.9110
1993,9,2,3,39,2.8153
