year,month,rank_ME,rank_IM_6,nstocks,ret_vw
1980,6,1,2,1228,3.7447
1980,6,1,3,1267,3.2018
1980,6,1,4,914,3.7876
1980,6,1,5,383,4.0655
1980,6,2,1,307,4.6028
1980,6,2,2,443,3.7706
1980,6,2,3,436,3.7864
1980,6,2,4,287,3.6303
1980,6,2,5,137,7.9834
1980,6,3,1,328,3.2609
1980,6,3,2,451,2.7672
1980,6,3,3,470,2.9163
1980,6,3,4,321,3.3530
1980,6,3,5,154,8.9173
1980,7,1,1,791,10.1818
1980,7,1,2,1284,10.7746
1980,7,1,3,1274,10.4604
1980,7,1,4,976,10.6554
1980,7,1,5,425,12.2555
1980,7,2,1,313,9.4548
1980,7,2,2,446,12.4976
1980,7,2,3,440,12.0214
1980,7,2,4,316,12.9000
1980,7,2,5,181,10.9550
1980,7,3,1,337,10.6577
1980,7,3,2,452,10.9073
1980,7,3,3,476,10.2644
1980,7,3,4,370,11.0857
1980,7,3,5,258,13.9125
1980,8,1,1,777,9.0357
1980,8,1,2,1290,7.0344
1980,8,1,3,1273,7.6087
1980,8,1,4,1063,9.4665
1980,8,1,5,726,13.4416
1980,8,2,1,302,5.6853
1980,8,2,2,456,6.1586
1980,8,2,3,451,5.7805
1980,8,2,4,370,5.8676
1980,8,2,5,270,8.9082
1980,8,3,1,270,1.4533
1980,8,3,2,458,1.3344
1980,8,3,3,488,1.0585
1980,8,3,4,440,1.5644
1980,8,3,5,320,3.2407
1980,9,1,1,808,4.3738
1980,9,1,2,1245,2.8082
1980,9,1,3,1221,3.2282
1980,9,1,4,1290,2.5426
1980,9,1,5,801,7.3350
1980,9,2,1,318,3.4253
1980,9,2,2,460,2.5662
1980,9,2,3,430,2.7782
1980,9,2,4,452,4.2025
1980,9,2,5,279,8.9769
1980,9,3,1,302,2.6841
1980,9,3,2,466,2.2260
1980,9,3,3,474,1.6620
1980,9,3,4,500,3.5225
1980,9,3,5,324,7.4007
1980,10,1,1,901,5.4450
1980,10,1,2,1167,3.0278
1980,10,1,3,1307,3.1346
1980,10,1,4,1385,4.4114
1980,10,1,5,931,6.9343
1980,10,2,1,392,2.0605
1980,10,2,2,428,1.8104
1980,10,2,3,481,2.5968
1980,10,2,4,488,3.0283
1980,10,2,5,318,4.1075
1980,10,3,1,438,0.5059
1980,10,3,2,462,0.3699
1980,10,3,3,542,0.9484
1980,10,3,4,518,0.3704
1980,10,3,5,342,3.7267
1980,11,1,1,892,8.9859
1980,11,1,2,1273,4.7862
1980,11,1,3,1332,5.9516
1980,11,1,4,1462,6.8261
1980,11,1,5,973,6.8291
1980,11,2,1,378,9.4130
1980,11,2,2,475,6.2841
1980,11,2,3,496,6.8786
1980,11,2,4,495,8.9866
1980,11,2,5,324,8.7143
1980,11,3,1,449,9.6232
1980,11,3,2,537,8.3085
1980,11,3,3,569,7.5370
1980,11,3,4,456,9.1852
1980,11,3,5,338,9.6443
1980,12,1,1,822,-4.3247
1980,12,1,2,1287,-4.5124
1980,12,1,3,1156,-3.8649
1980,12,1,4,1371,-5.4491
1980,12,1,5,1057,-5.9508
1980,12,2,1,356,-2.0248
1980,12,2,2,469,-3.2057
1980,12,2,3,468,-2.4116
1980,12,2,4,460,-4.3371
1980,12,2,5,356,-6.5064
1980,12,3,1,419,0.0472
1980,12,3,2,517,-1.5416
1980,12,3,3,546,-1.7467
1980,12,3,4,413,-3.1166
1980,12,3,5,354,-4.0160
1981,1,1,1,809,1.9181
1981,1,1,2,1139,3.4238
1981,1,1,3,1225,1.4506
1981,1,1,4,1403,-1.7747
1981,1,1,5,988,-1.5198
1981,1,2,1,351,0.4352
1981,1,2,2,431,-0.1726
1981,1,2,3,450,0.0110
1981,1,2,4,486,-2.5416
1981,1,2,5,302,-3.9659
1981,1,3,1,422,-1.8932
1981,1,3,2,461,-1.1807
1981,1,3,3,536,-0.2758
1981,1,3,4,406,-4.4515
1981,1,3,5,252,-5.7237
1981,2,1,1,728,0.0867
1981,2,1,2,1121,0.0846
1981,2,1,3,1373,-0.6267
1981,2,1,4,1444,-0.8730
1981,2,1,5,767,-2.0928
1981,2,2,1,332,1.3406
1981,2,2,2,429,3.6530
1981,2,2,3,434,1.5863
1981,2,2,4,484,1.6626
1981,2,2,5,230,-0.7663
1981,2,3,1,400,2.4427
1981,2,3,2,472,3.6816
1981,2,3,3,458,2.6519
1981,2,3,4,452,1.3534
1981,2,3,5,202,-2.0026
1981,3,1,1,564,7.3454
1981,3,1,2,1303,8.9577
1981,3,1,3,1340,8.7414
1981,3,1,4,1341,7.3974
1981,3,1,5,866,9.2627
1981,3,2,1,266,8.2656
1981,3,2,2,422,8.0272
1981,3,2,3,421,7.8843
1981,3,2,4,440,7.5839
1981,3,2,5,255,10.0034
1981,3,3,1,299,6.1177
1981,3,3,2,466,8.0055
1981,3,3,3,415,6.4066
1981,3,3,4,428,7.9214
1981,3,3,5,222,8.9939
1981,4,1,1,769,3.7025
1981,4,1,2,1188,4.7060
1981,4,1,3,1383,4.5974
1981,4,1,4,1610,3.8332
1981,4,1,5,913,3.8817
1981,4,2,1,325,1.1245
1981,4,2,2,416,3.8783
1981,4,2,3,403,3.7691
1981,4,2,4,506,2.0295
1981,4,2,5,297,1.4169
1981,4,3,1,392,-0.2044
1981,4,3,2,453,0.1008
1981,4,3,3,414,1.6287
1981,4,3,4,490,0.0588
1981,4,3,5,268,1.0520
1981,5,1,1,806,1.5028
1981,5,1,2,1115,1.5947
1981,5,1,3,1401,3.2552
1981,5,1,4,1692,3.4318
1981,5,1,5,1015,3.0682
1981,5,2,1,340,3.3940
1981,5,2,2,404,3.7978
1981,5,2,3,400,5.1078
1981,5,2,4,543,4.4835
1981,5,2,5,348,4.5571
1981,5,3,1,381,1.5854
1981,5,3,2,453,0.8846
1981,5,3,3,388,1.6378
1981,5,3,4,512,1.7683
1981,5,3,5,322,4.6161
1981,6,1,1,892,-4.1409
1981,6,1,2,1135,-1.0284
1981,6,1,3,1409,-0.2085
1981,6,1,4,1706,-2.6100
1981,6,1,5,1093,-1.1350
1981,6,2,1,370,-3.7572
1981,6,2,2,415,-3.2197
1981,6,2,3,393,-3.7695
1981,6,2,4,569,-3.6879
1981,6,2,5,374,-3.2696
1981,6,3,1,398,-2.4753
1981,6,3,2,463,-2.3779
1981,6,3,3,361,-3.1810
1981,6,3,4,556,-3.2968
1981,6,3,5,343,-5.9919
1981,7,1,1,923,-3.9667
1981,7,1,2,1265,-2.9109
1981,7,1,3,1364,-3.6884
1981,7,1,4,1549,-3.4697
1981,7,1,5,985,-3.8495
1981,7,2,1,374,-0.5117
1981,7,2,2,423,-3.5184
1981,7,2,3,403,-4.8098
1981,7,2,4,487,-2.5999
1981,7,2,5,351,-3.7657
1981,7,3,1,408,1.8733
1981,7,3,2,455,-1.1186
1981,7,3,3,370,-2.2604
1981,7,3,4,516,-1.8348
1981,7,3,5,327,-1.7432
1981,8,1,1,880,-7.5197
1981,8,1,2,1213,-9.6943
1981,8,1,3,1175,-8.3501
1981,8,1,4,1510,-8.5306
1981,8,1,5,810,-9.9629
1981,8,2,1,357,-7.3213
1981,8,2,2,381,-7.7945
1981,8,2,3,400,-7.6013
1981,8,2,4,475,-7.9589
1981,8,2,5,279,-8.1746
1981,8,3,1,410,-4.7421
1981,8,3,2,432,-5.3150
1981,8,3,3,445,-6.0733
1981,8,3,4,513,-5.7993
1981,8,3,5,240,-6.7707
1981,9,1,1,774,-12.8588
1981,9,1,2,1500,-10.7576
1981,9,1,3,1176,-10.4881
1981,9,1,4,1297,-9.5368
1981,9,1,5,900,-8.4672
1981,9,2,1,312,-8.7038
1981,9,2,2,456,-7.1691
1981,9,2,3,405,-6.9293
1981,9,2,4,379,-6.4574
1981,9,2,5,333,-5.6269
1981,9,3,1,384,-8.5993
1981,9,3,2,520,-4.4424
1981,9,3,3,446,-3.6848
1981,9,3,4,339,-3.3604
1981,9,3,5,338,-1.8220
1981,10,1,1,901,6.5886
1981,10,1,2,1493,8.0774
1981,10,1,3,1110,9.1007
1981,10,1,4,1092,8.5651
1981,10,1,5,702,8.9178
1981,10,2,1,331,6.7286
1981,10,2,2,454,7.1589
1981,10,2,3,376,8.3285
1981,10,2,4,324,9.0380
1981,10,2,5,269,9.5007
1981,10,3,1,396,5.1259
1981,10,3,2,531,6.7112
1981,10,3,3,422,5.9526
1981,10,3,4,283,5.4354
1981,10,3,5,304,8.1490
1981,11,1,1,935,1.0137
1981,11,1,2,1516,2.0704
1981,11,1,3,1325,2.3736
1981,11,1,4,1130,1.2726
1981,11,1,5,614,3.6190
1981,11,2,1,339,1.3622
1981,11,2,2,459,2.8980
1981,11,2,3,401,3.4422
1981,11,2,4,315,2.9364
1981,11,2,5,219,3.7571
1981,11,3,1,408,2.5183
1981,11,3,2,503,3.2305
1981,11,3,3,433,2.9801
1981,11,3,4,312,2.0544
1981,11,3,5,248,1.5126
1981,12,1,1,902,-2.5134
1981,12,1,2,1594,-1.3720
1981,12,1,3,1561,-1.1432
1981,12,1,4,1254,-0.4840
1981,12,1,5,861,-0.7832
1981,12,2,1,274,-2.1242
1981,12,2,2,464,-1.6758
1981,12,2,3,486,-1.0600
1981,12,2,4,357,-1.8516
1981,12,2,5,275,-1.0966
1981,12,3,1,296,-1.2747
1981,12,3,2,499,-2.4479
1981,12,3,3,501,-2.0792
1981,12,3,4,346,-2.1605
1981,12,3,5,325,-3.0183
1982,1,1,1,896,0.2310
1982,1,1,2,1555,-2.7836
1982,1,1,3,1570,-1.5500
1982,1,1,4,1367,-0.7302
1982,1,1,5,892,-2.4956
1982,1,2,1,268,-5.4586
1982,1,2,2,440,-4.0133
1982,1,2,3,479,-3.9384
1982,1,2,4,391,-4.7050
1982,1,2,5,294,-3.3128
1982,1,3,1,289,-4.6723
1982,1,3,2,423,-2.4529
1982,1,3,3,479,-0.3862
1982,1,3,4,334,-1.7135
1982,1,3,5,340,-1.5969
1982,2,1,1,938,-3.8440
1982,2,1,2,1573,-4.7482
1982,2,1,3,1656,-4.3213
1982,2,1,4,1397,-4.0859
1982,2,1,5,1021,-3.1337
1982,2,2,1,268,-6.1273
1982,2,2,2,444,-5.1561
1982,2,2,3,452,-4.5093
1982,2,2,4,419,-4.9042
1982,2,2,5,322,-2.9027
1982,2,3,1,286,-6.2923
1982,2,3,2,432,-5.8202
1982,2,3,3,388,-4.8133
1982,2,3,4,430,-4.1331
1982,2,3,5,402,-3.9001
1982,3,1,1,919,-4.2423
1982,3,1,2,1583,-2.5062
1982,3,1,3,1644,-0.4484
1982,3,1,4,1292,0.3253
1982,3,1,5,836,1.1854
1982,3,2,1,273,-4.3560
1982,3,2,2,449,-1.2081
1982,3,2,3,457,0.4311
1982,3,2,4,398,1.5154
1982,3,2,5,267,2.8847
1982,3,3,1,279,-4.9324
1982,3,3,2,425,-2.1754
1982,3,3,3,380,-0.7716
1982,3,3,4,414,0.9793
1982,3,3,5,354,0.6710
1982,4,1,1,920,3.0653
1982,4,1,2,1233,5.3774
1982,4,1,3,1605,6.3318
1982,4,1,4,1220,6.8556
1982,4,1,5,993,7.3672
1982,4,2,1,274,4.0551
1982,4,2,2,370,6.2157
1982,4,2,3,438,6.4744
1982,4,2,4,380,5.7642
1982,4,2,5,322,7.9666
1982,4,3,1,274,3.3768
1982,4,3,2,337,6.1087
1982,4,3,3,358,6.2223
1982,4,3,4,416,6.9306
1982,4,3,5,406,5.4840
1982,5,1,1,918,-4.3325
1982,5,1,2,1152,-3.4502
1982,5,1,3,1527,-3.3833
1982,5,1,4,1282,-1.8795
1982,5,1,5,975,-1.9832
1982,5,2,1,273,-4.9386
1982,5,2,2,347,-3.7047
1982,5,2,3,432,-4.8814
1982,5,2,4,388,-4.4123
1982,5,2,5,325,-2.6750
1982,5,3,1,258,-6.3238
1982,5,3,2,326,-4.5979
1982,5,3,3,345,-4.6871
1982,5,3,4,432,-5.1322
1982,5,3,5,422,-2.9815
1982,6,1,1,830,-6.4948
1982,6,1,2,1189,-3.5070
1982,6,1,3,1403,-2.9099
1982,6,1,4,1187,-2.6792
1982,6,1,5,761,0.4880
1982,6,2,1,258,-3.9765
1982,6,2,2,361,-2.8748
1982,6,2,3,387,-2.0147
1982,6,2,4,358,2.2261
1982,6,2,5,278,-0.8618
1982,6,3,1,250,-6.1675
1982,6,3,2,317,-2.7558
1982,6,3,3,314,-0.8740
1982,6,3,4,409,-0.4043
1982,6,3,5,353,0.6251
1982,7,1,1,817,-1.6066
1982,7,1,2,1076,-1.1047
1982,7,1,3,1165,-0.3796
1982,7,1,4,767,1.1523
1982,7,1,5,709,-0.2173
1982,7,2,1,243,-3.6263
1982,7,2,2,316,-2.1508
1982,7,2,3,312,-0.3432
1982,7,2,4,266,-0.0024
1982,7,2,5,258,0.0386
1982,7,3,1,235,-6.1242
1982,7,3,2,280,-2.7281
1982,7,3,3,244,-1.5778
1982,7,3,4,322,0.8939
1982,7,3,5,337,0.6955
1982,8,1,1,833,5.9725
1982,8,1,2,1065,5.3401
1982,8,1,3,1134,4.1635
1982,8,1,4,781,2.8129
1982,8,1,5,785,4.2038
1982,8,2,1,230,10.2995
1982,8,2,2,296,10.3948
1982,8,2,3,285,9.7458
1982,8,2,4,274,9.4765
1982,8,2,5,278,9.0871
1982,8,3,1,217,17.5061
1982,8,3,2,267,15.0717
1982,8,3,3,236,14.9174
1982,8,3,4,333,12.7655
1982,8,3,5,353,10.5373
1982,9,1,1,837,0.4033
1982,9,1,2,1126,5.4662
1982,9,1,3,1214,4.9264
1982,9,1,4,751,5.2014
1982,9,1,5,667,5.7566
1982,9,2,1,217,0.7996
1982,9,2,2,305,3.9577
1982,9,2,3,326,4.7678
1982,9,2,4,256,3.4172
1982,9,2,5,254,3.8622
1982,9,3,1,182,-1.4091
1982,9,3,2,274,1.1697
1982,9,3,3,359,2.2830
1982,9,3,4,324,1.1089
1982,9,3,5,314,1.9370
1982,10,1,1,909,11.3937
1982,10,1,2,1372,15.4332
1982,10,1,3,1333,15.4356
1982,10,1,4,1003,14.3530
1982,10,1,5,655,14.0408
1982,10,2,1,232,11.9431
1982,10,2,2,334,15.4370
1982,10,2,3,379,15.9449
1982,10,2,4,297,16.8833
1982,10,2,5,255,13.0089
1982,10,3,1,204,14.9173
1982,10,3,2,307,16.8551
1982,10,3,3,405,15.9170
1982,10,3,4,351,13.5070
1982,10,3,5,314,11.2363
1982,11,1,1,877,4.7691
1982,11,1,2,1531,10.7891
1982,11,1,3,1485,10.9766
1982,11,1,4,1095,11.5201
1982,11,1,5,761,11.5432
1982,11,2,1,226,3.5320
1982,11,2,2,412,7.9491
1982,11,2,3,421,10.2101
1982,11,2,4,330,9.5806
1982,11,2,5,253,9.8104
1982,11,3,1,200,3.1307
1982,11,3,2,456,6.9908
1982,11,3,3,443,7.5407
1982,11,3,4,360,5.8966
1982,11,3,5,317,6.6878
1982,12,1,1,947,4.4521
1982,12,1,2,1531,2.4509
1982,12,1,3,1465,1.7848
1982,12,1,4,1241,1.9253
1982,12,1,5,694,2.9719
1982,12,2,1,261,2.1488
1982,12,2,2,403,1.5518
1982,12,2,3,420,1.3716
1982,12,2,4,371,1.3346
1982,12,2,5,210,1.0437
1982,12,3,1,292,3.7344
1982,12,3,2,445,-1.0354
1982,12,3,3,443,-0.8847
1982,12,3,4,392,1.0315
1982,12,3,5,212,0.3521
1983,1,1,1,820,17.2448
1983,1,1,2,1567,10.4068
1983,1,1,3,1445,9.4091
1983,1,1,4,1397,10.3497
1983,1,1,5,873,12.0290
1983,1,2,1,234,9.4092
1983,1,2,2,419,7.7257
1983,1,2,3,404,7.2576
1983,1,2,4,428,8.6735
1983,1,2,5,258,7.7870
1983,1,3,1,268,5.4988
1983,1,3,2,457,4.8312
1983,1,3,3,415,3.0634
1983,1,3,4,442,3.5959
1983,1,3,5,244,2.7586
1983,2,1,1,844,0.7942
1983,2,1,2,1640,5.8291
1983,2,1,3,1514,7.0033
1983,2,1,4,1475,6.9405
1983,2,1,5,961,6.7407
1983,2,2,1,249,1.8081
1983,2,2,2,469,5.6724
1983,2,2,3,438,6.1674
1983,2,2,4,421,6.2353
1983,2,2,5,282,5.8689
1983,2,3,1,313,0.5764
1983,2,3,2,503,3.0469
1983,2,3,3,463,5.3800
1983,2,3,4,344,4.5450
1983,2,3,5,245,2.3112
1983,3,1,1,843,2.6552
1983,3,1,2,1454,5.3616
1983,3,1,3,1234,5.3674
1983,3,1,4,1468,5.3124
1983,3,1,5,1094,5.1155
1983,3,2,1,247,3.5114
1983,3,2,2,424,3.3697
1983,3,2,3,402,3.5780
1983,3,2,4,432,3.7958
1983,3,2,5,313,3.1613
1983,3,3,1,308,2.9939
1983,3,3,2,494,2.4368
1983,3,3,3,431,1.7682
1983,3,3,4,345,2.7242
1983,3,3,5,261,5.5745
1983,4,1,1,782,7.1990
1983,4,1,2,983,6.2531
1983,4,1,3,1087,7.3380
1983,4,1,4,1339,8.2369
1983,4,1,5,1041,8.7356
1983,4,2,1,223,6.9939
1983,4,2,2,326,7.1184
1983,4,2,3,344,6.4561
1983,4,2,4,421,8.7726
1983,4,2,5,307,8.2499
1983,4,3,1,279,5.5894
1983,4,3,2,397,5.8484
1983,4,3,3,314,5.8127
1983,4,3,4,328,6.8444
1983,4,3,5,245,7.6237
1983,5,1,1,767,8.0377
1983,5,1,2,1137,9.5202
1983,5,1,3,1030,9.3239
1983,5,1,4,1380,9.9898
1983,5,1,5,1029,11.6635
1983,5,2,1,211,7.5975
1983,5,2,2,340,4.6655
1983,5,2,3,325,4.7929
1983,5,2,4,416,6.4962
1983,5,2,5,318,7.8328
1983,5,3,1,279,2.5876
1983,5,3,2,391,1.1052
1983,5,3,3,297,2.2091
1983,5,3,4,316,1.5342
1983,5,3,5,237,3.4775
1983,6,1,1,854,11.0999
1983,6,1,2,1161,4.6366
1983,6,1,3,1596,5.7540
1983,6,1,4,1322,6.0134
1983,6,1,5,1133,2.9870
1983,6,2,1,229,4.9275
1983,6,2,2,372,4.0193
1983,6,2,3,433,6.5452
1983,6,2,4,422,6.5191
1983,6,2,5,347,3.6826
1983,6,3,1,294,2.4764
1983,6,3,2,436,2.5554
1983,6,3,3,415,3.3670
1983,6,3,4,344,5.1529
1983,6,3,5,261,3.1442
1983,7,1,1,745,-1.2402
1983,7,1,2,1270,-1.9198
1983,7,1,3,1529,-1.7154
1983,7,1,4,1487,-3.2906
1983,7,1,5,1317,-3.7499
1983,7,2,1,197,-1.7800
1983,7,2,2,402,-2.2074
1983,7,2,3,432,-2.5100
1983,7,2,4,462,-6.3735
1983,7,2,5,394,-4.0461
1983,7,3,1,260,-2.0080
1983,7,3,2,460,-1.5773
1983,7,3,3,409,-2.3463
1983,7,3,4,374,-4.2941
1983,7,3,5,291,-4.2624
1983,8,1,1,842,-8.2687
1983,8,1,2,1391,-6.3150
1983,8,1,3,1693,-3.9466
1983,8,1,4,1818,-4.0875
1983,8,1,5,1390,-4.2327
1983,8,2,1,219,-3.9027
1983,8,2,2,393,-3.7636
1983,8,2,3,490,-4.0877
1983,8,2,4,497,-5.1721
1983,8,2,5,407,-4.1115
1983,8,3,1,286,1.1485
1983,8,3,2,469,0.0707
1983,8,3,3,430,0.3864
1983,8,3,4,427,-1.8362
1983,8,3,5,308,-1.8048
1983,9,1,1,1193,-1.5294
1983,9,1,2,1459,-0.4688
1983,9,1,3,2039,-0.6392
1983,9,1,4,1903,-0.5055
1983,9,1,5,1706,-1.1039
1983,9,2,1,307,2.2072
1983,9,2,2,409,3.7018
1983,9,2,3,565,3.5392
1983,9,2,4,533,3.6759
1983,9,2,5,446,3.8373
1983,9,3,1,330,2.8232
1983,9,3,2,470,2.7944
1983,9,3,3,563,2.0394
1983,9,3,4,453,2.3608
1983,9,3,5,384,1.4358
1983,10,1,1,969,-7.8747
1983,10,1,2,1691,-7.2178
1983,10,1,3,2071,-5.8550
1983,10,1,4,2076,-6.5216
1983,10,1,5,1348,-7.6479
1983,10,2,1,287,-6.5203
1983,10,2,2,462,-5.5902
1983,10,2,3,574,-5.8972
1983,10,2,4,597,-6.8205
1983,10,2,5,393,-6.6866
1983,10,3,1,296,-3.6112
1983,10,3,2,460,-3.7110
1983,10,3,3,563,-3.3459
1983,10,3,4,586,-3.9295
1983,10,3,5,342,-4.6459
1983,11,1,1,1053,5.6798
1983,11,1,2,1582,3.4914
1983,11,1,3,2074,4.2091
1983,11,1,4,2074,3.7036
1983,11,1,5,1194,5.7360
1983,11,2,1,310,5.1701
1983,11,2,2,445,5.8275
1983,11,2,3,574,5.6344
1983,11,2,4,595,4.7406
1983,11,2,5,360,4.6685
1983,11,3,1,299,5.1059
1983,11,3,2,448,5.7851
1983,11,3,3,534,4.3117
1983,11,3,4,591,3.2892
1983,11,3,5,403,4.6111
1983,12,1,1,1062,-3.1978
1983,12,1,2,1637,-3.1141
1983,12,1,3,2019,-1.9532
1983,12,1,4,2129,-1.9453
1983,12,1,5,1285,-1.1202
1983,12,2,1,304,-0.9943
1983,12,2,2,436,-0.3487
1983,12,2,3,550,-1.4623
1983,12,2,4,598,-1.2091
1983,12,2,5,398,0.0474
1983,12,3,1,272,-0.1422
1983,12,3,2,356,-1.1282
1983,12,3,3,524,-0.8131
1983,12,3,4,614,-1.2984
1983,12,3,5,448,-2.6228
1984,1,1,1,1104,-1.9792
1984,1,1,2,2077,-0.0610
1984,1,1,3,2089,-0.6772
1984,1,1,4,1871,-1.3072
1984,1,1,5,1085,-1.1551
1984,1,2,1,304,-1.4449
1984,1,2,2,551,-3.4020
1984,1,2,3,567,-2.2096
1984,1,2,4,527,-1.3465
1984,1,2,5,348,0.5410
1984,1,3,1,253,-4.4994
1984,1,3,2,436,-3.8757
1984,1,3,3,537,-2.5033
1984,1,3,4,578,-3.0171
1984,1,3,5,415,-3.0343
1984,2,1,1,1223,-5.0980
1984,2,1,2,1891,-7.4923
1984,2,1,3,1890,-6.1932
1984,2,1,4,1552,-6.3633
1984,2,1,5,856,-4.4976
1984,2,2,1,326,-3.8665
1984,2,2,2,515,-6.0807
1984,2,2,3,496,-5.5546
1984,2,2,4,467,-6.2133
1984,2,2,5,268,-3.6775
1984,2,3,1,204,-2.7305
1984,2,3,2,380,-5.2709
1984,2,3,3,513,-5.6022
1984,2,3,4,519,-6.2873
1984,2,3,5,366,-5.3239
1984,3,1,1,1574,0.0355
1984,3,1,2,1834,0.3485
1984,3,1,3,1937,1.4730
1984,3,1,4,1478,0.3980
1984,3,1,5,808,1.9879
1984,3,2,1,374,0.1296
1984,3,2,2,493,0.5668
1984,3,2,3,482,1.2867
1984,3,2,4,426,0.6690
1984,3,2,5,256,3.5535
1984,3,3,1,268,1.3624
1984,3,3,2,373,2.9242
1984,3,3,3,441,2.1860
1984,3,3,4,498,2.1910
1984,3,3,5,348,1.4764
1984,4,1,1,1332,-3.5323
1984,4,1,2,1603,-2.6713
1984,4,1,3,1768,-3.1651
1984,4,1,4,1229,-2.4872
1984,4,1,5,880,-0.1610
1984,4,2,1,303,0.6859
1984,4,2,2,419,0.6071
1984,4,2,3,439,0.4419
1984,4,2,4,335,0.8670
1984,4,2,5,255,0.1120
1984,4,3,1,202,-2.4557
1984,4,3,2,341,0.1067
1984,4,3,3,411,0.3332
1984,4,3,4,423,-0.4433
1984,4,3,5,359,0.1293
1984,5,1,1,1353,-6.6398
1984,5,1,2,1721,-4.3668
1984,5,1,3,1767,-4.4021
1984,5,1,4,1020,-5.4450
1984,5,1,5,1027,-3.3066
1984,5,2,1,316,-5.1252
1984,5,2,2,468,-4.6182
1984,5,2,3,396,-5.2298
1984,5,2,4,319,-5.0296
1984,5,2,5,264,-3.9009
1984,5,3,1,224,-7.5828
1984,5,3,2,452,-5.2848
1984,5,3,3,390,-5.0921
1984,5,3,4,390,-5.2602
1984,5,3,5,363,-4.4930
1984,6,1,1,1450,1.9204
1984,6,1,2,2011,1.7245
1984,6,1,3,1590,3.1883
1984,6,1,4,1102,2.1674
1984,6,1,5,891,1.5672
1984,6,2,1,347,3.4808
1984,6,2,2,525,4.4734
1984,6,2,3,345,2.7998
1984,6,2,4,332,3.8214
1984,6,2,5,217,0.7956
1984,6,3,1,248,4.6029
1984,6,3,2,472,3.5351
1984,6,3,3,348,3.1777
1984,6,3,4,427,3.4669
1984,6,3,5,313,2.4177
1984,7,1,1,1463,-5.3189
1984,7,1,2,1946,-4.5189
1984,7,1,3,1641,-3.7955
1984,7,1,4,1259,-3.8870
1984,7,1,5,956,-4.6529
1984,7,2,1,353,-5.9786
1984,7,2,2,528,-4.3372
1984,7,2,3,396,-4.5217
1984,7,2,4,378,-3.2352
1984,7,2,5,230,-5.7435
1984,7,3,1,258,-3.5177
1984,7,3,2,492,-2.0464
1984,7,3,3,337,-3.5797
1984,7,3,4,447,-0.9039
1984,7,3,5,351,-2.8423
1984,8,1,1,1600,10.0458
1984,8,1,2,2037,9.4638
1984,8,1,3,1835,9.6161
1984,8,1,4,1305,9.5861
1984,8,1,5,1132,9.7682
1984,8,2,1,375,13.8317
1984,8,2,2,528,12.0561
1984,8,2,3,424,12.3852
1984,8,2,4,404,11.1075
1984,8,2,5,290,12.8214
1984,8,3,1,288,14.1585
1984,8,3,2,495,12.4174
1984,8,3,3,370,12.4573
1984,8,3,4,468,10.8132
1984,8,3,5,413,11.1773
1984,9,1,1,1560,-1.2168
1984,9,1,2,2307,-0.3100
1984,9,1,3,2136,-0.6157
1984,9,1,4,1567,-0.0825
1984,9,1,5,1072,0.8790
1984,9,2,1,358,-1.1534
1984,9,2,2,559,-2.0668
1984,9,2,3,490,-1.3831
1984,9,2,4,441,-0.0089
1984,9,2,5,248,2.4894
1984,9,3,1,253,-2.8789
1984,9,3,2,526,-2.2118
1984,9,3,3,476,-2.0199
1984,9,3,4,474,-0.7951
1984,9,3,5,320,-1.1275
1984,10,1,1,1521,-1.9488
1984,10,1,2,2220,-2.4222
1984,10,1,3,2052,-2.6773
1984,10,1,4,1746,-1.4574
1984,10,1,5,1049,-1.1482
1984,10,2,1,337,-2.1123
1984,10,2,2,506,-1.2335
1984,10,2,3,464,-1.7036
1984,10,2,4,462,-0.3419
1984,10,2,5,241,-1.3875
1984,10,3,1,250,-2.5230
1984,10,3,2,466,0.8891
1984,10,3,3,452,0.4675
1984,10,3,4,465,1.2094
1984,10,3,5,324,0.8926
1984,11,1,1,1196,-4.9031
1984,11,1,2,2096,-3.4880
1984,11,1,3,2218,-3.0249
1984,11,1,4,1469,-2.2085
1984,11,1,5,983,-4.9229
1984,11,2,1,260,-2.5101
1984,11,2,2,440,-2.3019
1984,11,2,3,511,-2.0088
1984,11,2,4,401,-2.0687
1984,11,2,5,263,-3.7905
1984,11,3,1,200,-0.3577
1984,11,3,2,366,-1.0496
1984,11,3,3,493,-1.6778
1984,11,3,4,422,-0.4237
1984,11,3,5,387,-1.4823
1984,12,1,1,857,-2.9762
1984,12,1,2,1865,0.4252
1984,12,1,3,2127,0.5895
1984,12,1,4,1628,0.6034
1984,12,1,5,878,0.6164
1984,12,2,1,177,-0.5033
1984,12,2,2,376,1.7439
1984,12,2,3,500,2.0542
1984,12,2,4,432,3.2875
1984,12,2,5,255,2.0966
1984,12,3,1,125,-0.3272
1984,12,3,2,340,1.8229
1984,12,3,3,459,2.0416
1984,12,3,4,450,2.6123
1984,12,3,5,369,3.5582
1985,1,1,1,1001,10.8097
1985,1,1,2,1804,13.3578
1985,1,1,3,2357,13.4533
1985,1,1,4,1590,11.6760
1985,1,1,5,584,11.5864
1985,1,2,1,191,13.4980
1985,1,2,2,348,11.8415
1985,1,2,3,549,11.9767
1985,1,2,4,431,11.8425
1985,1,2,5,221,11.3110
1985,1,3,1,121,12.8756
1985,1,3,2,298,10.0921
1985,1,3,3,521,9.5000
1985,1,3,4,451,8.0077
1985,1,3,5,309,6.9559
