year,month,rank_ME,rank_IAq_6,nstocks,ret_vw
1973,12,1,4,96,-4.9917
1973,12,1,5,171,-8.4331
1973,12,2,1,84,-0.6023
1973,12,2,2,75,-2.9998
1973,12,2,3,63,0.2024
1973,12,2,4,56,-3.7812
1973,12,2,5,88,-0.3128
1973,12,3,1,80,3.1445
1973,12,3,2,125,2.9032
1973,12,3,3,145,2.0004
1973,12,3,4,140,1.5529
1973,12,3,5,139,0.9036
1974,1,1,1,117,20.9578
1974,1,1,2,47,12.9656
1974,1,1,3,35,17.1455
1974,1,1,4,50,10.6705
1974,1,1,5,85,16.8515
1974,1,2,1,43,11.0192
1974,1,2,2,30,9.0535
1974,1,2,3,21,7.7660
1974,1,2,4,27,9.1839
1974,1,2,5,39,7.9972
1974,1,3,1,18,8.4983
1974,1,3,2,46,3.7506
1974,1,3,3,55,3.7340
1974,1,3,4,46,3.6060
1974,1,3,5,55,0.2940
1974,2,1,1,119,-1.2021
1974,2,1,2,48,0.0781
1974,2,1,3,35,-2.9283
1974,2,1,4,55,-1.2595
1974,2,1,5,96,-2.8211
1974,2,2,1,44,1.8986
1974,2,2,2,34,-1.0352
1974,2,2,3,26,-0.6915
1974,2,2,4,34,-1.5378
1974,2,2,5,43,-3.7366
1974,2,3,1,26,2.2376
1974,2,3,2,50,0.7643
1974,2,3,3,58,-0.0527
1974,2,3,4,50,1.4615
1974,2,3,5,62,0.3877
1974,3,1,1,125,1.9629
1974,3,1,2,47,-1.7145
1974,3,1,3,39,-1.1738
1974,3,1,4,55,0.9847
1974,3,1,5,107,1.6350
1974,3,2,1,47,-3.2344
1974,3,2,2,32,-1.9073
1974,3,2,3,25,-3.6178
1974,3,2,4,36,-0.1104
1974,3,2,5,42,2.1189
1974,3,3,1,26,-1.8046
1974,3,3,2,56,-2.9331
1974,3,3,3,61,-2.1746
1974,3,3,4,54,-3.7196
1974,3,3,5,59,-2.8086
1974,4,1,1,116,-4.7620
1974,4,1,2,49,-4.8013
1974,4,1,3,37,-8.4394
1974,4,1,4,61,-7.9879
1974,4,1,5,99,-6.0018
1974,4,2,1,42,-4.9540
1974,4,2,2,31,-7.6988
1974,4,2,3,24,-6.5018
1974,4,2,4,32,-6.9726
1974,4,2,5,42,-5.4840
1974,4,3,1,26,-5.9117
1974,4,3,2,49,-8.5994
1974,4,3,3,56,-9.1826
1974,4,3,4,53,-8.8609
1974,4,3,5,58,-6.3584
1974,5,1,1,259,-9.1772
1974,5,1,2,129,-7.6183
1974,5,1,3,85,-6.2020
1974,5,1,4,122,-7.5916
1974,5,1,5,200,-8.2488
1974,5,2,1,92,-8.4845
1974,5,2,2,91,-6.4897
1974,5,2,3,65,-7.0790
1974,5,2,4,88,-5.5818
1974,5,2,5,129,-9.1419
1974,5,3,1,99,-5.3172
1974,5,3,2,118,-3.5628
1974,5,3,3,159,-3.1034
1974,5,3,4,157,-3.6378
1974,5,3,5,172,-3.0635
1974,6,1,1,274,-2.9511
1974,6,1,2,135,-0.8051
1974,6,1,3,93,-2.8354
1974,6,1,4,126,-2.4343
1974,6,1,5,208,-2.7788
1974,6,2,1,99,-0.3089
1974,6,2,2,96,-1.3483
1974,6,2,3,69,-2.6547
1974,6,2,4,91,-3.2238
1974,6,2,5,135,-2.6463
1974,6,3,1,102,-4.4707
1974,6,3,2,126,-4.1517
1974,6,3,3,164,-2.7768
1974,6,3,4,163,-4.1717
1974,6,3,5,174,-4.9959
1974,7,1,1,249,-5.6298
1974,7,1,2,124,-3.8494
1974,7,1,3,92,-3.4667
1974,7,1,4,116,-3.5024
1974,7,1,5,200,-5.7693
1974,7,2,1,88,-2.6088
1974,7,2,2,89,-3.4583
1974,7,2,3,65,-1.8534
1974,7,2,4,98,-3.7167
1974,7,2,5,132,-4.5688
1974,7,3,1,101,-1.5011
1974,7,3,2,124,-2.7738
1974,7,3,3,156,-6.2713
1974,7,3,4,157,-5.7044
1974,7,3,5,161,-8.8319
1974,8,1,1,255,-8.3684
1974,8,1,2,124,-7.0246
1974,8,1,3,92,-6.7484
1974,8,1,4,122,-6.7422
1974,8,1,5,206,-8.2549
1974,8,2,1,93,-5.0357
1974,8,2,2,86,-8.1336
1974,8,2,3,70,-6.1639
1974,8,2,4,102,-8.0724
1974,8,2,5,140,-7.5083
1974,8,3,1,101,-7.6588
1974,8,3,2,136,-8.3447
1974,8,3,3,157,-10.2250
1974,8,3,4,170,-9.5030
1974,8,3,5,169,-9.5370
1974,9,1,1,269,-6.9608
1974,9,1,2,127,-5.5884
1974,9,1,3,91,-6.4111
1974,9,1,4,124,-6.3787
1974,9,1,5,211,-10.6257
1974,9,2,1,93,-5.7712
1974,9,2,2,87,-6.0469
1974,9,2,3,72,-7.2969
1974,9,2,4,103,-6.5590
1974,9,2,5,141,-13.3101
1974,9,3,1,98,-7.1483
1974,9,3,2,136,-6.2508
1974,9,3,3,160,-7.5951
1974,9,3,4,170,-10.1360
1974,9,3,5,169,-12.8981
1974,10,1,1,258,7.0266
1974,10,1,2,122,5.3765
1974,10,1,3,88,3.7936
1974,10,1,4,118,5.0874
1974,10,1,5,201,9.8829
1974,10,2,1,87,8.3449
1974,10,2,2,83,6.9164
1974,10,2,3,68,12.6541
1974,10,2,4,101,8.7809
1974,10,2,5,139,8.3858
1974,10,3,1,93,14.2078
1974,10,3,2,124,14.8046
1974,10,3,3,156,11.2599
1974,10,3,4,160,17.0540
1974,10,3,5,160,21.9934
1974,11,1,1,267,-5.1061
1974,11,1,2,131,-5.4975
1974,11,1,3,95,-5.8265
1974,11,1,4,128,-4.3371
1974,11,1,5,221,-6.1961
1974,11,2,1,92,-3.6386
1974,11,2,2,92,-1.2957
1974,11,2,3,79,-4.1435
1974,11,2,4,102,-6.0503
1974,11,2,5,145,-6.1510
1974,11,3,1,97,-0.9543
1974,11,3,2,132,-1.5173
1974,11,3,3,158,-3.0268
1974,11,3,4,170,-3.1848
1974,11,3,5,177,-0.8707
1974,12,1,1,272,-10.2732
1974,12,1,2,131,-10.9966
1974,12,1,3,98,-10.3262
1974,12,1,4,129,-6.7839
1974,12,1,5,225,-9.9904
1974,12,2,1,94,-6.9216
1974,12,2,2,94,-3.4290
1974,12,2,3,78,-3.1189
1974,12,2,4,103,-3.4327
1974,12,2,5,140,-7.1503
1974,12,3,1,99,-3.0372
1974,12,3,2,131,-0.3925
1974,12,3,3,161,-2.1442
1974,12,3,4,168,-4.2106
1974,12,3,5,173,-7.3893
1975,1,1,1,137,38.8414
1975,1,1,2,56,34.0304
1975,1,1,3,47,38.6767
1975,1,1,4,69,27.8763
1975,1,1,5,121,30.7035
1975,1,2,1,43,30.1872
1975,1,2,2,44,27.5748
1975,1,2,3,39,24.9191
1975,1,2,4,43,24.8636
1975,1,2,5,72,28.1938
1975,1,3,1,30,19.6084
1975,1,3,2,54,18.2423
1975,1,3,3,66,21.0596
1975,1,3,4,68,21.9251
1975,1,3,5,69,21.5702
1975,2,1,1,144,2.7007
1975,2,1,2,66,5.8596
1975,2,1,3,48,2.1704
1975,2,1,4,67,3.0847
1975,2,1,5,137,4.0186
1975,2,2,1,51,1.4778
1975,2,2,2,48,2.0397
1975,2,2,3,38,1.5326
1975,2,2,4,50,3.7000
1975,2,2,5,76,4.7773
1975,2,3,1,35,1.3535
1975,2,3,2,69,2.1748
1975,2,3,3,75,1.2199
1975,2,3,4,76,3.0002
1975,2,3,5,73,4.9847
1975,3,1,1,163,11.2354
1975,3,1,2,68,7.9348
1975,3,1,3,51,4.9419
1975,3,1,4,63,13.3354
1975,3,1,5,136,17.2347
1975,3,2,1,52,4.6805
1975,3,2,2,52,1.3108
1975,3,2,3,34,4.3110
1975,3,2,4,47,2.7210
1975,3,2,5,77,5.8708
1975,3,3,1,34,2.6501
1975,3,3,2,72,-0.3328
1975,3,3,3,76,1.4929
1975,3,3,4,79,-1.0582
1975,3,3,5,75,3.3626
1975,4,1,1,164,4.3599
1975,4,1,2,71,3.2980
1975,4,1,3,49,4.6827
1975,4,1,4,55,9.3735
1975,4,1,5,130,8.3431
1975,4,2,1,45,1.6710
1975,4,2,2,52,0.7426
1975,4,2,3,33,1.0084
1975,4,2,4,41,1.3246
1975,4,2,5,71,2.1407
1975,4,3,1,32,2.7364
1975,4,3,2,64,-1.9531
1975,4,3,3,72,1.6116
1975,4,3,4,74,0.7314
1975,4,3,5,66,7.8363
1975,5,1,1,342,7.5191
1975,5,1,2,168,7.2117
1975,5,1,3,104,9.4303
1975,5,1,4,107,10.3221
1975,5,1,5,195,8.7640
1975,5,2,1,112,5.3417
1975,5,2,2,112,4.7280
1975,5,2,3,75,7.2265
1975,5,2,4,95,6.7818
1975,5,2,5,136,11.1021
1975,5,3,1,78,7.5666
1975,5,3,2,150,7.8044
1975,5,3,3,177,4.8230
1975,5,3,4,176,7.2559
1975,5,3,5,187,5.6002
1975,6,1,1,371,12.3111
1975,6,1,2,184,8.4200
1975,6,1,3,117,9.9866
1975,6,1,4,112,8.9158
1975,6,1,5,188,5.9797
1975,6,2,1,121,6.3523
1975,6,2,2,120,5.9793
1975,6,2,3,78,7.1862
1975,6,2,4,98,10.2790
1975,6,2,5,151,6.9653
1975,6,3,1,84,6.1040
1975,6,3,2,158,6.6358
1975,6,3,3,190,7.2512
1975,6,3,4,184,7.3838
1975,6,3,5,189,5.3501
1975,7,1,1,348,-2.0528
1975,7,1,2,176,0.3121
1975,7,1,3,108,-1.9437
1975,7,1,4,104,-1.6469
1975,7,1,5,159,0.2634
1975,7,2,1,124,-3.3970
1975,7,2,2,117,-2.4720
1975,7,2,3,78,-2.5237
1975,7,2,4,101,-4.3781
1975,7,2,5,136,-5.0964
1975,7,3,1,86,-2.8372
1975,7,3,2,149,-6.4731
1975,7,3,3,185,-6.1974
1975,7,3,4,173,-5.5353
1975,7,3,5,176,-7.0728
1975,8,1,1,369,-6.8495
1975,8,1,2,192,-5.9105
1975,8,1,3,109,-6.6486
1975,8,1,4,110,-4.8266
1975,8,1,5,161,-6.8067
1975,8,2,1,124,-3.6328
1975,8,2,2,124,-3.4571
1975,8,2,3,89,-4.2692
1975,8,2,4,101,-4.0624
1975,8,2,5,144,-4.6373
1975,8,3,1,85,-2.8501
1975,8,3,2,160,-0.9717
1975,8,3,3,196,-1.0351
1975,8,3,4,184,-1.6143
1975,8,3,5,193,-3.0370
1975,9,1,1,385,-3.7001
1975,9,1,2,197,-2.4879
1975,9,1,3,107,-3.4725
1975,9,1,4,114,-3.2364
1975,9,1,5,160,-3.3439
1975,9,2,1,128,-3.6870
1975,9,2,2,119,-2.6971
1975,9,2,3,90,-2.2199
1975,9,2,4,100,-2.4889
1975,9,2,5,141,-4.5319
1975,9,3,1,79,-3.2005
1975,9,3,2,159,-2.9921
1975,9,3,3,191,-2.1720
1975,9,3,4,186,-3.1789
1975,9,3,5,192,-4.0052
1975,10,1,1,363,0.8684
1975,10,1,2,183,2.5121
1975,10,1,3,98,4.3107
1975,10,1,4,107,2.0777
1975,10,1,5,137,-0.6644
1975,10,2,1,125,1.9771
1975,10,2,2,116,2.7456
1975,10,2,3,85,1.2644
1975,10,2,4,93,1.2641
1975,10,2,5,132,2.4970
1975,10,3,1,71,6.0499
1975,10,3,2,148,9.7895
1975,10,3,3,176,7.3145
1975,10,3,4,167,8.3089
1975,10,3,5,179,4.9103
1975,11,1,1,379,3.3999
1975,11,1,2,202,3.8455
1975,11,1,3,116,2.0724
1975,11,1,4,108,4.2420
1975,11,1,5,141,0.8038
1975,11,2,1,130,3.8878
1975,11,2,2,122,2.2686
1975,11,2,3,88,3.2950
1975,11,2,4,91,0.9329
1975,11,2,5,135,0.8325
1975,11,3,1,78,2.0423
1975,11,3,2,144,3.8697
1975,11,3,3,179,3.8121
1975,11,3,4,169,2.9873
1975,11,3,5,195,2.6912
1975,12,1,1,372,-1.8580
1975,12,1,2,202,-3.8444
1975,12,1,3,117,-0.6735
1975,12,1,4,113,-2.7456
1975,12,1,5,144,-2.1260
1975,12,2,1,128,0.4204
1975,12,2,2,116,-0.4029
1975,12,2,3,86,1.6818
1975,12,2,4,87,-1.5560
1975,12,2,5,130,-3.5691
1975,12,3,1,72,4.0505
1975,12,3,2,140,-0.4908
1975,12,3,3,174,-0.3253
1975,12,3,4,164,-0.2982
1975,12,3,5,192,-0.8949
1976,1,1,1,182,31.9725
1976,1,1,2,107,22.6764
1976,1,1,3,56,18.8208
1976,1,1,4,42,22.7072
1976,1,1,5,68,21.5594
1976,1,2,1,69,21.7310
1976,1,2,2,65,13.6295
1976,1,2,3,42,13.5064
1976,1,2,4,33,16.8428
1976,1,2,5,62,16.0960
1976,1,3,1,34,11.2330
1976,1,3,2,61,10.3786
1976,1,3,3,62,8.2226
1976,1,3,4,63,8.1574
1976,1,3,5,74,7.9791
1976,2,1,1,189,18.1861
1976,2,1,2,117,9.8649
1976,2,1,3,62,3.9655
1976,2,1,4,42,10.1526
1976,2,1,5,78,11.9335
1976,2,2,1,69,7.5240
1976,2,2,2,79,4.0908
1976,2,2,3,38,3.2093
1976,2,2,4,44,3.3603
1976,2,2,5,58,7.1909
1976,2,3,1,36,2.9282
1976,2,3,2,72,-0.1332
1976,2,3,3,67,-1.9704
1976,2,3,4,67,-2.7904
1976,2,3,5,87,-1.7852
1976,3,1,1,208,1.8329
1976,3,1,2,129,-0.3073
1976,3,1,3,68,0.0827
1976,3,1,4,46,-0.9036
1976,3,1,5,78,0.1411
1976,3,2,1,71,3.3130
1976,3,2,2,79,1.3037
1976,3,2,3,43,2.8642
1976,3,2,4,45,0.4725
1976,3,2,5,60,0.0439
1976,3,3,1,34,3.3585
1976,3,3,2,75,0.8535
1976,3,3,3,74,1.0996
1976,3,3,4,68,2.2204
1976,3,3,5,95,1.8033
1976,4,1,1,186,-3.8457
1976,4,1,2,115,-1.4279
1976,4,1,3,69,-1.8757
1976,4,1,4,43,-1.3688
1976,4,1,5,75,-1.3320
1976,4,2,1,69,-2.7872
1976,4,2,2,73,-1.1214
1976,4,2,3,39,-0.5849
1976,4,2,4,39,0.7265
1976,4,2,5,53,-0.3683
1976,4,3,1,35,-1.5572
1976,4,3,2,61,-2.6067
1976,4,3,3,69,0.2028
1976,4,3,4,64,-0.0937
1976,4,3,5,90,-0.7668
1976,5,1,1,357,-3.4621
1976,5,1,2,215,-3.7750
1976,5,1,3,152,-2.2479
1976,5,1,4,93,-3.3948
1976,5,1,5,132,-4.3314
1976,5,2,1,135,-2.7023
1976,5,2,2,120,-1.4569
1976,5,2,3,86,-0.9171
1976,5,2,4,90,-2.2002
1976,5,2,5,117,2.0841
1976,5,3,1,79,-0.7524
1976,5,3,2,148,-1.6887
1976,5,3,3,170,-1.6603
1976,5,3,4,183,-1.6349
1976,5,3,5,197,-1.5238
1976,6,1,1,372,4.3391
1976,6,1,2,224,1.4405
1976,6,1,3,166,3.1019
1976,6,1,4,102,1.8334
1976,6,1,5,137,4.3066
1976,6,2,1,140,5.1605
1976,6,2,2,125,3.4801
1976,6,2,3,94,6.0645
1976,6,2,4,99,3.7209
1976,6,2,5,125,2.7025
1976,6,3,1,79,3.9039
1976,6,3,2,151,4.1524
1976,6,3,3,175,4.7890
1976,6,3,4,189,4.3407
1976,6,3,5,206,4.7363
1976,7,1,1,349,-1.1276
1976,7,1,2,210,-0.2526
1976,7,1,3,150,1.1328
1976,7,1,4,97,0.2186
1976,7,1,5,126,1.7007
1976,7,2,1,131,-0.1705
1976,7,2,2,121,1.5780
1976,7,2,3,91,2.2503
1976,7,2,4,100,1.5446
1976,7,2,5,124,-1.1261
1976,7,3,1,77,-0.3918
1976,7,3,2,146,-1.7916
1976,7,3,3,178,0.0371
1976,7,3,4,187,0.1518
1976,7,3,5,197,-1.9627
1976,8,1,1,311,-4.3937
1976,8,1,2,202,-0.6137
1976,8,1,3,149,-1.9013
1976,8,1,4,108,-2.3542
1976,8,1,5,128,-2.6078
1976,8,2,1,144,-2.4168
1976,8,2,2,143,-1.2683
1976,8,2,3,112,-0.2017
1976,8,2,4,114,-0.8572
1976,8,2,5,142,-2.2048
1976,8,3,1,91,-2.0585
1976,8,3,2,168,0.3480
1976,8,3,3,218,0.8293
1976,8,3,4,219,0.7770
1976,8,3,5,216,-1.1967
1976,9,1,1,323,1.4960
1976,9,1,2,212,2.4405
1976,9,1,3,155,0.8278
1976,9,1,4,127,2.6668
1976,9,1,5,141,3.0886
1976,9,2,1,145,2.1283
1976,9,2,2,151,2.7441
1976,9,2,3,119,2.7619
1976,9,2,4,116,2.0393
1976,9,2,5,146,4.2255
1976,9,3,1,88,2.2270
1976,9,3,2,173,2.0093
1976,9,3,3,219,2.6743
1976,9,3,4,230,3.3469
1976,9,3,5,221,3.1820
1976,10,1,1,391,-2.5872
1976,10,1,2,237,-1.8677
1976,10,1,3,179,-1.4160
1976,10,1,4,152,-2.4717
1976,10,1,5,167,-3.7540
1976,10,2,1,137,-2.4232
1976,10,2,2,147,-2.4048
1976,10,2,3,119,-0.6838
1976,10,2,4,115,-1.6300
1976,10,2,5,152,-2.6089
1976,10,3,1,85,-4.0642
1976,10,3,2,162,-3.1899
1976,10,3,3,218,-1.8380
1976,10,3,4,232,-2.1538
1976,10,3,5,221,-1.9375
1976,11,1,1,429,2.8049
1976,11,1,2,278,2.3627
1976,11,1,3,218,1.7887
1976,11,1,4,185,3.1361
1976,11,1,5,193,4.4014
1976,11,2,1,165,4.2951
1976,11,2,2,167,4.4801
1976,11,2,3,153,4.2154
1976,11,2,4,134,4.3701
1976,11,2,5,161,3.9332
1976,11,3,1,103,2.5730
1976,11,3,2,197,1.4126
1976,11,3,3,255,0.4935
1976,11,3,4,272,-0.5387
1976,11,3,5,233,0.7829
1976,12,1,1,439,11.1950
1976,12,1,2,278,9.0657
1976,12,1,3,224,10.8506
1976,12,1,4,194,9.0274
1976,12,1,5,200,9.8109
1976,12,2,1,163,10.1000
1976,12,2,2,171,10.3499
1976,12,2,3,161,9.9088
1976,12,2,4,139,8.1902
1976,12,2,5,164,7.5853
1976,12,3,1,106,7.8135
1976,12,3,2,191,5.5998
1976,12,3,3,254,4.8465
1976,12,3,4,271,5.8585
1976,12,3,5,229,4.6003
1977,1,1,1,310,5.2194
1977,1,1,2,204,6.4682
1977,1,1,3,168,2.3865
1977,1,1,4,160,2.6729
1977,1,1,5,173,1.6216
1977,1,2,1,131,1.6959
1977,1,2,2,138,1.1516
1977,1,2,3,123,0.7620
1977,1,2,4,102,1.5583
1977,1,2,5,129,1.0899
1977,1,3,1,83,-2.5240
1977,1,3,2,145,-2.3535
1977,1,3,3,198,-3.2322
1977,1,3,4,199,-4.3177
1977,1,3,5,167,-5.8729
1977,2,1,1,336,-1.3770
1977,2,1,2,239,-0.7747
1977,2,1,3,189,-0.6846
1977,2,1,4,178,-0.7584
1977,2,1,5,193,-2.8967
1977,2,2,1,138,0.3926
1977,2,2,2,151,-0.4149
1977,2,2,3,141,-0.9864
1977,2,2,4,116,-1.8407
1977,2,2,5,139,-2.0291
1977,2,3,1,97,-2.1234
1977,2,3,2,174,-2.1178
1977,2,3,3,226,-1.0373
1977,2,3,4,236,-1.4813
1977,2,3,5,184,-3.0843
1977,3,1,1,360,1.5883
1977,3,1,2,240,0.5458
1977,3,1,3,206,2.3257
1977,3,1,4,187,0.7279
1977,3,1,5,195,0.2542
1977,3,2,1,143,-1.5538
1977,3,2,2,158,-0.5489
1977,3,2,3,146,-0.6183
1977,3,2,4,114,0.1869
1977,3,2,5,137,-0.1733
1977,3,3,1,99,-0.4904
1977,3,3,2,176,-0.4753
1977,3,3,3,224,-1.4243
1977,3,3,4,238,-1.3035
1977,3,3,5,182,-2.3342
1977,4,1,1,339,1.4985
1977,4,1,2,214,-0.4955
1977,4,1,3,184,1.4092
1977,4,1,4,153,2.8598
1977,4,1,5,178,0.8024
1977,4,2,1,134,2.6539
1977,4,2,2,126,0.4506
1977,4,2,3,128,1.0916
1977,4,2,4,100,2.6178
1977,4,2,5,127,1.9440
1977,4,3,1,84,1.0944
1977,4,3,2,154,1.2974
1977,4,3,3,189,0.3537
1977,4,3,4,210,-1.2854
1977,4,3,5,162,1.6446
1977,5,1,1,441,-0.1349
1977,5,1,2,285,0.2324
1977,5,1,3,250,-0.0443
1977,5,1,4,207,-0.7688
1977,5,1,5,243,0.5829
1977,5,2,1,174,-0.4957
1977,5,2,2,169,0.1671
1977,5,2,3,170,0.0013
1977,5,2,4,127,1.4431
1977,5,2,5,162,-0.5660
1977,5,3,1,111,0.6649
1977,5,3,2,215,-0.7905
1977,5,3,3,265,-0.8846
1977,5,3,4,280,-2.5230
1977,5,3,5,213,-0.9083
1977,6,1,1,450,7.8274
1977,6,1,2,291,5.9272
1977,6,1,3,258,7.1502
1977,6,1,4,215,6.9740
1977,6,1,5,252,8.1335
1977,6,2,1,175,8.0071
1977,6,2,2,175,6.4069
1977,6,2,3,179,5.9945
1977,6,2,4,131,5.8303
1977,6,2,5,174,8.6978
1977,6,3,1,113,4.2195
1977,6,3,2,216,4.4602
1977,6,3,3,265,3.3939
1977,6,3,4,279,5.1329
1977,6,3,5,213,5.7061
1977,7,1,1,427,-0.6918
1977,7,1,2,259,-0.6804
1977,7,1,3,229,0.7247
1977,7,1,4,189,-0.4318
1977,7,1,5,241,-0.4525
1977,7,2,1,157,-0.4004
1977,7,2,2,157,-0.9039
1977,7,2,3,160,-0.5056
1977,7,2,4,128,-0.1243
1977,7,2,5,166,-2.1434
1977,7,3,1,102,-1.6292
1977,7,3,2,191,-0.2553
1977,7,3,3,227,-1.6259
1977,7,3,4,251,-1.6539
1977,7,3,5,198,-2.5863
1977,8,1,1,489,-2.8638
1977,8,1,2,309,-1.0843
1977,8,1,3,279,-0.7315
1977,8,1,4,234,-0.6898
1977,8,1,5,277,-0.8033
1977,8,2,1,177,-2.3463
1977,8,2,2,193,-2.0021
1977,8,2,3,184,-1.2806
1977,8,2,4,159,0.1178
1977,8,2,5,182,0.7321
1977,8,3,1,121,-1.7395
1977,8,3,2,237,-2.9869
1977,8,3,3,293,-1.0677
1977,8,3,4,306,-1.3035
1977,8,3,5,221,-1.7566
1977,9,1,1,501,0.8314
