year,month,rank_ME,rank_dCOA,nstocks,ret_vw
1967,1,1,1,99,16.1159
1967,1,1,2,44,18.5925
1967,1,1,3,43,22.4895
1967,1,1,4,69,17.2396
1967,1,1,5,97,19.8000
1967,1,2,1,51,15.1931
1967,1,2,2,36,11.6948
1967,1,2,3,41,17.0533
1967,1,2,4,38,17.2329
1967,1,2,5,49,21.8597
1967,1,3,1,61,6.8334
1967,1,3,2,100,6.8932
1967,1,3,3,93,9.4154
1967,1,3,4,92,11.5869
1967,1,3,5,72,7.9180
1967,2,1,1,99,4.1009
1967,2,1,2,44,4.8779
1967,2,1,3,43,3.7073
1967,2,1,4,69,3.6449
1967,2,1,5,97,6.8369
1967,2,2,1,51,3.0280
1967,2,2,2,36,2.4764
1967,2,2,3,41,2.1847
1967,2,2,4,38,2.1321
1967,2,2,5,49,1.2540
1967,2,3,1,61,0.5258
1967,2,3,2,100,1.1138
1967,2,3,3,93,0.6803
1967,2,3,4,92,2.7806
1967,2,3,5,72,1.6563
1967,3,1,1,99,7.7700
1967,3,1,2,44,4.3973
1967,3,1,3,43,5.9305
1967,3,1,4,69,6.1896
1967,3,1,5,98,7.1312
1967,3,2,1,51,4.6388
1967,3,2,2,36,5.5813
1967,3,2,3,41,8.9164
1967,3,2,4,38,8.5565
1967,3,2,5,49,8.0291
1967,3,3,1,61,4.0707
1967,3,3,2,100,4.2765
1967,3,3,3,93,4.2211
1967,3,3,4,92,7.1961
1967,3,3,5,72,4.1910
1967,4,1,1,99,4.7619
1967,4,1,2,44,3.3598
1967,4,1,3,43,5.0185
1967,4,1,4,69,5.2294
1967,4,1,5,98,5.6158
1967,4,2,1,51,2.1395
1967,4,2,2,36,5.2026
1967,4,2,3,41,4.1106
1967,4,2,4,38,6.9454
1967,4,2,5,49,3.8308
1967,4,3,1,61,1.5896
1967,4,3,2,100,4.1117
1967,4,3,3,93,4.8104
1967,4,3,4,92,6.5030
1967,4,3,5,72,8.6198
1967,5,1,1,99,1.0525
1967,5,1,2,44,2.1660
1967,5,1,3,43,0.9787
1967,5,1,4,69,-1.0081
1967,5,1,5,98,0.9243
1967,5,2,1,51,-1.1718
1967,5,2,2,36,-0.6168
1967,5,2,3,41,-2.5224
1967,5,2,4,38,-1.5324
1967,5,2,5,49,-3.4926
1967,5,3,1,61,-5.0394
1967,5,3,2,100,-2.9794
1967,5,3,3,93,-5.3281
1967,5,3,4,92,-5.0719
1967,5,3,5,72,-5.4308
1967,6,1,1,97,9.1985
1967,6,1,2,44,12.0233
1967,6,1,3,43,10.8103
1967,6,1,4,69,8.7128
1967,6,1,5,98,16.9614
1967,6,2,1,51,6.6273
1967,6,2,2,36,3.9845
1967,6,2,3,41,8.9524
1967,6,2,4,38,8.0174
1967,6,2,5,49,8.3942
1967,6,3,1,61,3.1571
1967,6,3,2,100,2.5498
1967,6,3,3,93,-0.6094
1967,6,3,4,92,3.3375
1967,6,3,5,71,4.6504
1967,7,1,1,131,13.3352
1967,7,1,2,51,10.2580
1967,7,1,3,56,7.9430
1967,7,1,4,66,6.7702
1967,7,1,5,105,10.2553
1967,7,2,1,57,8.4879
1967,7,2,2,45,11.3652
1967,7,2,3,39,5.9669
1967,7,2,4,47,8.0354
1967,7,2,5,60,7.5328
1967,7,3,1,65,-0.9460
1967,7,3,2,98,7.4419
1967,7,3,3,95,3.7651
1967,7,3,4,93,7.0349
1967,7,3,5,90,4.0807
1967,8,1,1,131,2.2801
1967,8,1,2,51,3.4079
1967,8,1,3,56,0.4537
1967,8,1,4,66,-0.1137
1967,8,1,5,105,-1.4797
1967,8,2,1,57,0.3702
1967,8,2,2,45,0.1613
1967,8,2,3,39,2.8422
1967,8,2,4,47,0.1982
1967,8,2,5,60,-3.4027
1967,8,3,1,65,-1.1392
1967,8,3,2,98,-1.2405
1967,8,3,3,95,-0.4124
1967,8,3,4,92,0.1245
1967,8,3,5,90,-0.5353
1967,9,1,1,131,6.5520
1967,9,1,2,51,8.7088
1967,9,1,3,56,8.0140
1967,9,1,4,66,6.4389
1967,9,1,5,105,8.3067
1967,9,2,1,57,4.5014
1967,9,2,2,45,4.6696
1967,9,2,3,39,3.5302
1967,9,2,4,47,4.5021
1967,9,2,5,60,4.8564
1967,9,3,1,64,1.8937
1967,9,3,2,98,3.8151
1967,9,3,3,95,4.7361
1967,9,3,4,92,2.8604
1967,9,3,5,90,4.4921
1967,10,1,1,131,-3.0525
1967,10,1,2,51,-1.3949
1967,10,1,3,56,-1.6000
1967,10,1,4,66,-1.7379
1967,10,1,5,105,-1.2994
1967,10,2,1,57,-3.4812
1967,10,2,2,45,-5.1456
1967,10,2,3,38,-2.5309
1967,10,2,4,47,-3.1635
1967,10,2,5,60,-3.7734
1967,10,3,1,64,-3.1765
1967,10,3,2,98,-4.6341
1967,10,3,3,95,-0.1240
1967,10,3,4,92,-3.2971
1967,10,3,5,90,1.1328
1967,11,1,1,130,-0.6486
1967,11,1,2,50,1.4374
1967,11,1,3,56,0.5119
1967,11,1,4,66,0.8529
1967,11,1,5,105,0.8154
1967,11,2,1,56,-0.8525
1967,11,2,2,45,-1.6446
1967,11,2,3,38,1.5589
1967,11,2,4,47,2.1589
1967,11,2,5,60,2.1575
1967,11,3,1,65,0.6264
1967,11,3,2,98,-1.0831
1967,11,3,3,95,1.8628
1967,11,3,4,92,0.9339
1967,11,3,5,90,0.5205
1967,12,1,1,130,9.9285
1967,12,1,2,50,8.0683
1967,12,1,3,56,6.2469
1967,12,1,4,65,9.8558
1967,12,1,5,105,8.9572
1967,12,2,1,56,7.2413
1967,12,2,2,45,6.6762
1967,12,2,3,38,7.2965
1967,12,2,4,47,4.3925
1967,12,2,5,60,7.3743
1967,12,3,1,65,1.3309
1967,12,3,2,98,3.9856
1967,12,3,3,95,3.2633
1967,12,3,4,92,1.5138
1967,12,3,5,90,0.8424
1968,1,1,1,130,3.5380
1968,1,1,2,50,5.6803
1968,1,1,3,56,1.5098
1968,1,1,4,65,4.1244
1968,1,1,5,105,0.4845
1968,1,2,1,56,2.1152
1968,1,2,2,45,1.6997
1968,1,2,3,38,0.4374
1968,1,2,4,47,-2.6365
1968,1,2,5,60,-4.2792
1968,1,3,1,65,1.1360
1968,1,3,2,98,-3.1250
1968,1,3,3,95,-5.3443
1968,1,3,4,92,-6.6629
1968,1,3,5,90,-10.4015
1968,2,1,1,130,-5.8642
1968,2,1,2,50,-0.6072
1968,2,1,3,55,-4.7661
1968,2,1,4,65,-7.4340
1968,2,1,5,105,-8.6565
1968,2,2,1,54,-2.8800
1968,2,2,2,45,-0.8179
1968,2,2,3,38,-6.5832
1968,2,2,4,47,-5.8630
1968,2,2,5,60,-8.0954
1968,2,3,1,65,-1.6259
1968,2,3,2,98,-2.7687
1968,2,3,3,95,-3.4534
1968,2,3,4,91,-3.1437
1968,2,3,5,90,-5.0083
1968,3,1,1,131,-1.0753
1968,3,1,2,50,0.1437
1968,3,1,3,55,1.0250
1968,3,1,4,65,-0.3056
1968,3,1,5,105,-2.7557
1968,3,2,1,54,-1.9955
1968,3,2,2,45,-0.5138
1968,3,2,3,38,-1.5734
1968,3,2,4,47,-0.1901
1968,3,2,5,60,-1.9798
1968,3,3,1,65,-0.4987
1968,3,3,2,98,0.3396
1968,3,3,3,95,2.4753
1968,3,3,4,91,0.9612
1968,3,3,5,90,3.2750
1968,4,1,1,130,17.1031
1968,4,1,2,50,13.7823
1968,4,1,3,55,16.8404
1968,4,1,4,65,18.5890
1968,4,1,5,105,18.1495
1968,4,2,1,54,13.6292
1968,4,2,2,45,10.6750
1968,4,2,3,38,14.2581
1968,4,2,4,47,15.2338
1968,4,2,5,60,15.5797
1968,4,3,1,65,5.1268
1968,4,3,2,98,6.5519
1968,4,3,3,95,10.0334
1968,4,3,4,91,13.0591
1968,4,3,5,90,13.2166
1968,5,1,1,130,15.3095
1968,5,1,2,50,9.9575
1968,5,1,3,55,11.2109
1968,5,1,4,65,6.5995
1968,5,1,5,105,10.9700
1968,5,2,1,54,6.4129
1968,5,2,2,45,6.4139
1968,5,2,3,37,6.7279
1968,5,2,4,47,9.4527
1968,5,2,5,60,8.5695
1968,5,3,1,64,0.8860
1968,5,3,2,98,-0.0134
1968,5,3,3,95,3.2023
1968,5,3,4,91,1.7865
1968,5,3,5,90,3.6023
1968,6,1,1,130,-1.3000
1968,6,1,2,50,2.7814
1968,6,1,3,55,2.1272
1968,6,1,4,65,1.8076
1968,6,1,5,105,-0.7904
1968,6,2,1,54,1.1448
1968,6,2,2,45,2.2115
1968,6,2,3,37,0.5601
1968,6,2,4,47,-0.9152
1968,6,2,5,60,-2.3795
1968,6,3,1,64,3.2528
1968,6,3,2,98,1.1614
1968,6,3,3,95,-0.6219
1968,6,3,4,91,-0.0268
1968,6,3,5,90,-1.3338
1968,7,1,1,218,-2.0789
1968,7,1,2,75,-2.8640
1968,7,1,3,80,-4.3272
1968,7,1,4,91,-2.6136
1968,7,1,5,128,-5.4890
1968,7,2,1,58,-3.3086
1968,7,2,2,49,-3.0589
1968,7,2,3,52,-3.1840
1968,7,2,4,55,-2.8821
1968,7,2,5,64,-8.1495
1968,7,3,1,60,-0.8351
1968,7,3,2,100,-2.1978
1968,7,3,3,93,0.0010
1968,7,3,4,96,-4.7879
1968,7,3,5,97,-6.1563
1968,8,1,1,217,5.4367
1968,8,1,2,75,5.8525
1968,8,1,3,80,3.9865
1968,8,1,4,91,2.7720
1968,8,1,5,128,4.2990
1968,8,2,1,58,5.5452
1968,8,2,2,48,3.8834
1968,8,2,3,52,4.0170
1968,8,2,4,55,5.2972
1968,8,2,5,64,3.5589
1968,8,3,1,59,1.9164
1968,8,3,2,100,2.1085
1968,8,3,3,93,0.7718
1968,8,3,4,96,2.1846
1968,8,3,5,97,2.0140
1968,9,1,1,217,7.9719
1968,9,1,2,75,7.2035
1968,9,1,3,80,9.1378
1968,9,1,4,91,5.3383
1968,9,1,5,128,7.5387
1968,9,2,1,58,5.5117
1968,9,2,2,47,8.5602
1968,9,2,3,52,7.9863
1968,9,2,4,55,7.4847
1968,9,2,5,64,6.7309
1968,9,3,1,59,7.5687
1968,9,3,2,100,5.2013
1968,9,3,3,93,2.9786
1968,9,3,4,96,4.0266
1968,9,3,5,97,3.7169
1968,10,1,1,215,1.3177
1968,10,1,2,75,-0.6754
1968,10,1,3,80,0.1011
1968,10,1,4,91,0.9387
1968,10,1,5,128,-0.5069
1968,10,2,1,58,1.3793
1968,10,2,2,47,1.8750
1968,10,2,3,52,0.7028
1968,10,2,4,55,-0.2720
1968,10,2,5,64,0.9639
1968,10,3,1,58,2.2485
1968,10,3,2,100,2.3574
1968,10,3,3,93,0.3126
1968,10,3,4,96,0.4344
1968,10,3,5,97,-1.6068
1968,11,1,1,214,6.8622
1968,11,1,2,75,5.7990
1968,11,1,3,80,7.3394
1968,11,1,4,91,7.7248
1968,11,1,5,128,7.2639
1968,11,2,1,58,7.1513
1968,11,2,2,48,7.1461
1968,11,2,3,52,9.6723
1968,11,2,4,55,9.2004
1968,11,2,5,64,7.7171
1968,11,3,1,58,4.3605
1968,11,3,2,100,3.6895
1968,11,3,3,93,5.7291
1968,11,3,4,96,6.7567
1968,11,3,5,97,6.4710
1968,12,1,1,216,4.3131
1968,12,1,2,75,0.7227
1968,12,1,3,80,-0.9791
1968,12,1,4,91,0.1581
1968,12,1,5,128,2.3775
1968,12,2,1,58,-0.8547
1968,12,2,2,48,0.5588
1968,12,2,3,52,-2.2280
1968,12,2,4,55,-2.1995
1968,12,2,5,64,-1.4850
1968,12,3,1,58,-0.4825
1968,12,3,2,100,-4.2442
1968,12,3,3,93,-4.3892
1968,12,3,4,96,-4.6032
1968,12,3,5,97,-4.1974
1969,1,1,1,216,-1.7153
1969,1,1,2,75,-1.4675
1969,1,1,3,80,0.2684
1969,1,1,4,91,-0.9136
1969,1,1,5,128,-1.1911
1969,1,2,1,58,-2.1696
1969,1,2,2,48,0.3221
1969,1,2,3,52,-0.0863
1969,1,2,4,55,-2.8951
1969,1,2,5,64,-2.4223
1969,1,3,1,58,-0.3145
1969,1,3,2,100,-0.2255
1969,1,3,3,93,-1.6080
1969,1,3,4,95,-0.6846
1969,1,3,5,97,-3.0166
1969,2,1,1,214,-10.9417
1969,2,1,2,75,-7.9253
1969,2,1,3,79,-10.4118
1969,2,1,4,91,-8.6003
1969,2,1,5,128,-11.2195
1969,2,2,1,58,-8.1345
1969,2,2,2,48,-7.9215
1969,2,2,3,52,-8.1740
1969,2,2,4,55,-7.8560
1969,2,2,5,64,-9.7568
1969,2,3,1,58,-6.0723
1969,2,3,2,100,-4.2889
1969,2,3,3,93,-3.4540
1969,2,3,4,95,-4.9741
1969,2,3,5,97,-6.0026
1969,3,1,1,214,3.4621
1969,3,1,2,75,1.4779
1969,3,1,3,79,1.9401
1969,3,1,4,91,1.2149
1969,3,1,5,128,3.4744
1969,3,2,1,58,5.1323
1969,3,2,2,48,2.7809
1969,3,2,3,52,2.0774
1969,3,2,4,54,4.8225
1969,3,2,5,64,0.5087
1969,3,3,1,58,2.5261
1969,3,3,2,100,2.5441
1969,3,3,3,93,5.8803
1969,3,3,4,95,3.1262
1969,3,3,5,97,1.4889
1969,4,1,1,213,-0.8161
1969,4,1,2,75,-1.1628
1969,4,1,3,78,1.1808
1969,4,1,4,91,-0.7396
1969,4,1,5,128,-1.3673
1969,4,2,1,58,3.7744
1969,4,2,2,47,2.0715
1969,4,2,3,52,2.2511
1969,4,2,4,54,0.3517
1969,4,2,5,64,0.2652
1969,4,3,1,58,1.6337
1969,4,3,2,100,2.4775
1969,4,3,3,92,1.8438
1969,4,3,4,95,2.0849
1969,4,3,5,96,3.8786
1969,5,1,1,214,2.9608
1969,5,1,2,75,2.6548
1969,5,1,3,78,-1.1455
1969,5,1,4,91,0.4032
1969,5,1,5,128,-0.6203
1969,5,2,1,58,0.1638
1969,5,2,2,47,0.8391
1969,5,2,3,52,0.7505
1969,5,2,4,55,-0.0953
1969,5,2,5,64,-0.0465
1969,5,3,1,58,-1.9732
1969,5,3,2,99,1.3267
1969,5,3,3,92,1.0529
1969,5,3,4,95,-0.1069
1969,5,3,5,96,-1.8580
1969,6,1,1,215,-14.6975
1969,6,1,2,75,-12.8987
1969,6,1,3,78,-13.2176
1969,6,1,4,91,-11.5523
1969,6,1,5,128,-14.5608
1969,6,2,1,58,-12.5363
1969,6,2,2,48,-12.3025
1969,6,2,3,52,-10.2908
1969,6,2,4,55,-8.4253
1969,6,2,5,64,-11.6113
1969,6,3,1,57,-8.8215
1969,6,3,2,99,-5.9929
1969,6,3,3,92,-4.8863
1969,6,3,4,95,-5.4855
1969,6,3,5,97,-5.2956
1969,7,1,1,190,-11.5600
1969,7,1,2,69,-8.7579
1969,7,1,3,89,-10.0027
1969,7,1,4,118,-10.8216
1969,7,1,5,176,-13.6244
1969,7,2,1,45,-7.3607
1969,7,2,2,53,-8.6480
1969,7,2,3,52,-10.0042
1969,7,2,4,61,-8.3368
1969,7,2,5,90,-11.8713
1969,7,3,1,83,-6.3550
1969,7,3,2,115,-6.9269
1969,7,3,3,97,-4.3920
1969,7,3,4,93,-5.1538
1969,7,3,5,75,-8.8754
1969,8,1,1,189,2.8717
1969,8,1,2,69,3.1283
1969,8,1,3,89,2.5957
1969,8,1,4,118,6.1192
1969,8,1,5,176,4.4565
1969,8,2,1,45,4.9021
1969,8,2,2,53,5.4405
1969,8,2,3,52,5.5011
1969,8,2,4,61,6.8719
1969,8,2,5,90,8.6190
1969,8,3,1,83,3.5475
1969,8,3,2,115,4.7236
1969,8,3,3,97,6.2897
1969,8,3,4,93,5.8871
1969,8,3,5,75,8.3974
1969,9,1,1,190,-1.2087
1969,9,1,2,69,-3.8898
1969,9,1,3,89,-4.3713
1969,9,1,4,118,-3.0235
1969,9,1,5,176,-3.6988
1969,9,2,1,44,1.2990
1969,9,2,2,51,2.1329
1969,9,2,3,52,0.9473
1969,9,2,4,61,-1.3931
1969,9,2,5,90,-1.9739
1969,9,3,1,83,-3.6294
1969,9,3,2,115,-4.0006
1969,9,3,3,97,-0.8465
1969,9,3,4,92,0.3196
1969,9,3,5,75,-1.7187
1969,10,1,1,190,10.2714
1969,10,1,2,69,8.1678
1969,10,1,3,89,6.5768
1969,10,1,4,117,14.3853
1969,10,1,5,176,11.0046
1969,10,2,1,44,8.7781
1969,10,2,2,50,7.3531
1969,10,2,3,52,8.4815
1969,10,2,4,61,5.3200
1969,10,2,5,90,10.5502
1969,10,3,1,83,4.4050
1969,10,3,2,115,3.0406
1969,10,3,3,97,6.1835
1969,10,3,4,92,5.7663
1969,10,3,5,75,7.6190
1969,11,1,1,190,-7.1517
1969,11,1,2,69,-5.8566
1969,11,1,3,89,-4.6065
1969,11,1,4,117,-6.4071
1969,11,1,5,176,-8.2493
1969,11,2,1,44,-4.0571
1969,11,2,2,51,-5.7604
1969,11,2,3,52,-3.5908
1969,11,2,4,61,-5.1138
1969,11,2,5,89,-5.2358
1969,11,3,1,83,-2.0563
1969,11,3,2,115,-3.6306
1969,11,3,3,97,-2.0978
1969,11,3,4,93,-1.7181
1969,11,3,5,75,-3.1866
1969,12,1,1,190,-8.8004
1969,12,1,2,69,-9.9130
1969,12,1,3,89,-8.8888
1969,12,1,4,118,-4.4008
1969,12,1,5,176,-7.6191
1969,12,2,1,44,-5.7384
1969,12,2,2,51,-4.1396
1969,12,2,3,52,-4.0867
1969,12,2,4,61,-3.6629
1969,12,2,5,89,-5.2921
1969,12,3,1,83,-4.0740
1969,12,3,2,115,-1.2089
1969,12,3,3,97,-0.5767
1969,12,3,4,93,-0.3893
1969,12,3,5,75,-2.8093
1970,1,1,1,190,-0.4951
1970,1,1,2,69,-1.0314
1970,1,1,3,89,-3.0542
1970,1,1,4,118,-3.6574
1970,1,1,5,176,-5.9797
1970,1,2,1,44,-5.6356
1970,1,2,2,51,-4.1983
1970,1,2,3,52,-4.6407
1970,1,2,4,61,-5.7086
1970,1,2,5,89,-8.7220
1970,1,3,1,83,-4.8458
1970,1,3,2,115,-9.0891
1970,1,3,3,97,-7.9211
1970,1,3,4,93,-8.1088
1970,1,3,5,74,-10.9271
1970,2,1,1,190,2.6492
1970,2,1,2,69,3.2574
1970,2,1,3,88,2.8481
1970,2,1,4,118,4.3659
1970,2,1,5,176,2.2965
1970,2,2,1,44,5.3726
1970,2,2,2,50,4.4044
1970,2,2,3,52,6.2951
1970,2,2,4,61,4.5365
1970,2,2,5,89,3.3387
1970,2,3,1,83,7.7443
1970,2,3,2,115,5.9599
1970,2,3,3,97,5.4534
1970,2,3,4,93,3.0140
1970,2,3,5,74,4.9301
1970,3,1,1,190,-1.9114
1970,3,1,2,69,-0.2077
1970,3,1,3,87,-3.2878
1970,3,1,4,118,-3.9431
1970,3,1,5,176,-5.2517
1970,3,2,1,44,-2.4116
1970,3,2,2,51,-1.2015
1970,3,2,3,52,-0.6867
1970,3,2,4,61,-0.7294
1970,3,2,5,90,-4.8479
1970,3,3,1,83,1.4306
1970,3,3,2,115,1.0034
1970,3,3,3,97,-1.5236
1970,3,3,4,93,-1.9857
1970,3,3,5,75,-2.0496
1970,4,1,1,190,-18.7958
1970,4,1,2,69,-13.7085
1970,4,1,3,86,-14.6051
1970,4,1,4,118,-18.2160
1970,4,1,5,175,-20.1125
1970,4,2,1,44,-16.4169
1970,4,2,2,52,-13.2331
1970,4,2,3,52,-11.5066
1970,4,2,4,61,-15.1127
1970,4,2,5,89,-20.2082
1970,4,3,1,83,-8.4112
1970,4,3,2,115,-7.3154
1970,4,3,3,97,-10.7100
1970,4,3,4,93,-11.7359
1970,4,3,5,75,-14.0845
1970,5,1,1,190,-8.3225
1970,5,1,2,69,-11.0928
1970,5,1,3,85,-8.2313
1970,5,1,4,118,-9.1267
1970,5,1,5,175,-9.6578
1970,5,2,1,44,-8.1286
1970,5,2,2,52,-8.0762
1970,5,2,3,52,-10.6449
1970,5,2,4,60,-11.0272
1970,5,2,5,89,-12.2836
1970,5,3,1,83,-3.8072
1970,5,3,2,115,-4.0111
1970,5,3,3,97,-6.9789
1970,5,3,4,93,-7.9942
1970,5,3,5,75,-10.6067
1970,6,1,1,188,-7.6667
1970,6,1,2,69,-6.6912
1970,6,1,3,85,-8.6618
1970,6,1,4,117,-7.4443
1970,6,1,5,174,-11.6735
1970,6,2,1,44,-7.4216
1970,6,2,2,51,-5.5003
1970,6,2,3,52,-5.5113
1970,6,2,4,60,-6.6448
1970,6,2,5,88,-9.5887
1970,6,3,1,83,-6.6915
1970,6,3,2,115,-2.4730
1970,6,3,3,97,-6.4457
1970,6,3,4,93,-6.5638
1970,6,3,5,75,-6.7316
1970,7,1,1,195,4.3976
1970,7,1,2,74,7.5358
1970,7,1,3,112,7.5815
1970,7,1,4,116,2.9656
1970,7,1,5,233,3.8093
1970,7,2,1,59,6.1542
1970,7,2,2,55,8.5204
1970,7,2,3,65,9.8040
1970,7,2,4,72,8.0046
1970,7,2,5,80,6.4679
1970,7,3,1,84,10.4189
1970,7,3,2,104,7.8153
1970,7,3,3,94,5.7470
1970,7,3,4,84,4.7314
1970,7,3,5,97,5.6000
1970,8,1,1,195,7.1507
1970,8,1,2,73,6.9358
1970,8,1,3,111,5.5385
1970,8,1,4,116,7.7953
1970,8,1,5,232,5.5978
1970,8,2,1,59,7.5311
1970,8,2,2,55,7.5631
1970,8,2,3,65,6.3421
1970,8,2,4,72,5.4112
1970,8,2,5,79,8.1648
1970,8,3,1,84,3.9471
1970,8,3,2,104,5.6507
1970,8,3,3,94,4.4091
1970,8,3,4,84,4.4979
1970,8,3,5,97,6.8802
1970,9,1,1,194,14.1853
1970,9,1,2,73,10.6653
1970,9,1,3,111,13.1608
1970,9,1,4,115,16.8755
1970,9,1,5,232,17.7290
1970,9,2,1,59,10.9817
1970,9,2,2,55,10.6534
1970,9,2,3,65,9.6084
1970,9,2,4,72,11.8341
1970,9,2,5,78,14.5098
1970,9,3,1,84,2.3746
1970,9,3,2,104,1.3888
1970,9,3,3,94,6.1783
1970,9,3,4,84,5.8512
1970,9,3,5,96,8.3349
1970,10,1,1,192,-5.2482
1970,10,1,2,73,-5.9240
1970,10,1,3,112,-6.9271
1970,10,1,4,115,-9.1708
1970,10,1,5,232,-10.3641
1970,10,2,1,58,-5.3367
1970,10,2,2,55,-4.6449
1970,10,2,3,65,-4.4713
1970,10,2,4,72,-7.7334
1970,10,2,5,78,-5.1696
1970,10,3,1,84,-0.2172
1970,10,3,2,104,-0.9283
1970,10,3,3,94,-0.5921
1970,10,3,4,84,-1.6431
1970,10,3,5,96,-2.8585
1970,11,1,1,192,0.8369
1970,11,1,2,73,-1.1341
1970,11,1,3,109,-2.3320
1970,11,1,4,115,-0.9203
1970,11,1,5,232,-3.0293
1970,11,2,1,58,4.3935
1970,11,2,2,54,2.3569
1970,11,2,3,65,3.6169
1970,11,2,4,72,2.8882
1970,11,2,5,78,0.3619
1970,11,3,1,84,5.5623
1970,11,3,2,104,5.9710
1970,11,3,3,94,4.6865
1970,11,3,4,84,3.7547
1970,11,3,5,96,4.2904
1970,12,1,1,191,7.4511
1970,12,1,2,73,10.5836
1970,12,1,3,109,12.4758
1970,12,1,4,115,10.0769
1970,12,1,5,231,9.5471
1970,12,2,1,58,6.2660
1970,12,2,2,54,10.4293
1970,12,2,3,65,10.3296
1970,12,2,4,72,9.2972
1970,12,2,5,78,7.8133
1970,12,3,1,84,4.8680
1970,12,3,2,104,6.0942
1970,12,3,3,93,5.2881
1970,12,3,4,84,8.2229
1970,12,3,5,96,4.9303
1971,1,1,1,189,15.5054
1971,1,1,2,72,15.3998
1971,1,1,3,109,12.8605
1971,1,1,4,115,13.4796
1971,1,1,5,231,15.9293
1971,1,2,1,58,15.7298
1971,1,2,2,53,11.0939
1971,1,2,3,65,9.5466
1971,1,2,4,72,9.4898
1971,1,2,5,77,10.5585
1971,1,3,1,84,4.6752
1971,1,3,2,104,2.9019
1971,1,3,3,93,4.7950
1971,1,3,4,84,4.2004
1971,1,3,5,96,7.8669
1971,2,1,1,189,4.3733
1971,2,1,2,71,5.1668
1971,2,1,3,109,3.3576
1971,2,1,4,114,7.1299
1971,2,1,5,229,4.7179
1971,2,2,1,58,1.5255
1971,2,2,2,53,2.1510
1971,2,2,3,64,5.2515
1971,2,2,4,72,2.1102
1971,2,2,5,77,2.1533
1971,2,3,1,84,1.6107
1971,2,3,2,104,1.5901
1971,2,3,3,93,2.2019
1971,2,3,4,84,2.9829
1971,2,3,5,95,1.0667
1971,3,1,1,189,7.9981
1971,3,1,2,71,5.6343
1971,3,1,3,109,6.2034
1971,3,1,4,114,6.9809
1971,3,1,5,228,5.5148
1971,3,2,1,58,5.3585
1971,3,2,2,53,4.5940
1971,3,2,3,64,6.9101
1971,3,2,4,72,7.2573
1971,3,2,5,76,8.5142
1971,3,3,1,83,2.8167
1971,3,3,2,104,3.2511
1971,3,3,3,93,5.1608
1971,3,3,4,84,4.8646
1971,3,3,5,94,6.1081
1971,4,1,1,187,2.2294
1971,4,1,2,71,2.1779
1971,4,1,3,109,4.0318
1971,4,1,4,114,1.7204
1971,4,1,5,228,2.5007
1971,4,2,1,57,5.1526
1971,4,2,2,53,7.1601
1971,4,2,3,64,3.0856
1971,4,2,4,71,5.9963
1971,4,2,5,76,2.1964
1971,4,3,1,83,3.6222
1971,4,3,2,104,4.9188
1971,4,3,3,93,3.8010
1971,4,3,4,84,3.2660
1971,4,3,5,94,6.4448
1971,5,1,1,183,-4.5496
1971,5,1,2,70,-7.5067
1971,5,1,3,109,-6.8167
1971,5,1,4,113,-6.5941
1971,5,1,5,227,-7.5291
1971,5,2,1,57,-3.3974
1971,5,2,2,53,-5.2527
1971,5,2,3,64,-3.1832
1971,5,2,4,71,-4.8230
1971,5,2,5,76,-5.3668
1971,5,3,1,83,-4.3452
1971,5,3,2,104,-3.3024
1971,5,3,3,93,-4.0069
1971,5,3,4,84,-2.7731
1971,5,3,5,94,-2.6310
1971,6,1,1,182,-2.1690
1971,6,1,2,70,-1.5566
1971,6,1,3,108,-1.0868
1971,6,1,4,112,-3.0551
1971,6,1,5,224,-2.9212
1971,6,2,1,57,-1.5371
1971,6,2,2,53,-1.0293
1971,6,2,3,64,-2.7875
1971,6,2,4,70,0.1675
1971,6,2,5,76,-0.0532
1971,6,3,1,82,0.8057
1971,6,3,2,104,-1.0518
1971,6,3,3,93,-1.2083
1971,6,3,4,84,2.4703
1971,6,3,5,94,1.2902
1971,7,1,1,275,-7.2682
1971,7,1,2,102,-5.9638
1971,7,1,3,92,-4.4280
1971,7,1,4,112,-6.6982
1971,7,1,5,200,-7.6503
1971,7,2,1,72,-5.3125
1971,7,2,2,62,-4.2522
1971,7,2,3,56,-4.2581
1971,7,2,4,61,-5.4952
1971,7,2,5,91,-5.7946
1971,7,3,1,57,-5.0912
1971,7,3,2,105,-4.6284
1971,7,3,3,118,-4.1349
1971,7,3,4,118,-3.7479
1971,7,3,5,99,-4.2407
1971,8,1,1,274,4.1134
1971,8,1,2,102,4.9905
1971,8,1,3,92,5.9096
1971,8,1,4,112,4.9041
1971,8,1,5,200,3.0851
1971,8,2,1,72,6.0625
1971,8,2,2,62,3.3222
1971,8,2,3,56,5.4508
1971,8,2,4,61,5.6073
1971,8,2,5,91,4.9080
1971,8,3,1,57,4.9739
1971,8,3,2,105,4.7488
1971,8,3,3,117,4.0577
1971,8,3,4,118,5.3257
1971,8,3,5,98,4.4433
1971,9,1,1,274,-0.8469
1971,9,1,2,102,-0.2856
1971,9,1,3,92,-0.5828
1971,9,1,4,112,-0.7331
1971,9,1,5,200,-0.4773
1971,9,2,1,72,-1.1232
1971,9,2,2,62,-3.2245
1971,9,2,3,54,0.2711
1971,9,2,4,61,-0.3930
1971,9,2,5,91,0.2001
