year,month,rank_ME,rank_IAq_1,nstocks,ret_vw
1985,10,3,4,154,4.6653
1985,10,3,5,153,3.5115
1985,11,1,1,875,6.0035
1985,11,1,2,311,4.4773
1985,11,1,3,300,5.5478
1985,11,1,4,339,5.9595
1985,11,1,5,674,6.0181
1985,11,2,1,97,5.7467
1985,11,2,2,78,8.1652
1985,11,2,3,99,6.8555
1985,11,2,4,132,7.7117
1985,11,2,5,242,8.3945
1985,11,3,1,79,5.9597
1985,11,3,2,129,5.2889
1985,11,3,3,139,7.5275
1985,11,3,4,165,7.3468
1985,11,3,5,149,8.6960
1985,12,1,1,850,2.7261
1985,12,1,2,314,4.0873
1985,12,1,3,297,3.8713
1985,12,1,4,341,4.8087
1985,12,1,5,674,5.2099
1985,12,2,1,95,1.9370
1985,12,2,2,79,3.9603
1985,12,2,3,105,4.2590
1985,12,2,4,131,4.9774
1985,12,2,5,235,5.2216
1985,12,3,1,80,1.2632
1985,12,3,2,126,4.0370
1985,12,3,3,139,5.1387
1985,12,3,4,163,6.0194
1985,12,3,5,156,3.2613
1986,1,1,1,832,2.8794
1986,1,1,2,322,1.1483
1986,1,1,3,297,1.5805
1986,1,1,4,347,2.4471
1986,1,1,5,663,3.3770
1986,1,2,1,93,-0.8442
1986,1,2,2,79,1.1439
1986,1,2,3,100,0.8938
1986,1,2,4,134,1.5844
1986,1,2,5,231,1.1858
1986,1,3,1,78,-1.0622
1986,1,3,2,129,-1.0573
1986,1,3,3,133,0.9319
1986,1,3,4,163,1.3471
1986,1,3,5,154,1.3048
1986,2,1,1,892,3.5395
1986,2,1,2,350,6.2004
1986,2,1,3,250,3.6511
1986,2,1,4,329,5.4896
1986,2,1,5,654,7.2828
1986,2,2,1,90,4.1519
1986,2,2,2,103,6.6604
1986,2,2,3,96,7.0045
1986,2,2,4,138,5.6975
1986,2,2,5,225,8.6575
1986,2,3,1,81,4.1293
1986,2,3,2,107,8.2472
1986,2,3,3,142,7.9621
1986,2,3,4,170,8.6515
1986,2,3,5,150,7.1499
1986,3,1,1,898,5.8831
1986,3,1,2,356,4.8384
1986,3,1,3,242,5.7381
1986,3,1,4,328,4.4181
1986,3,1,5,634,3.4185
1986,3,2,1,93,3.5339
1986,3,2,2,113,6.0246
1986,3,2,3,87,7.7930
1986,3,2,4,137,5.2667
1986,3,2,5,231,4.9456
1986,3,3,1,78,3.8720
1986,3,3,2,105,2.8520
1986,3,3,3,147,4.9026
1986,3,3,4,168,7.4034
1986,3,3,5,149,6.0499
1986,4,1,1,886,0.5078
1986,4,1,2,369,2.2409
1986,4,1,3,249,3.2595
1986,4,1,4,323,1.9305
1986,4,1,5,622,0.7253
1986,4,2,1,94,1.3894
1986,4,2,2,111,0.9761
1986,4,2,3,92,1.9817
1986,4,2,4,129,1.1125
1986,4,2,5,221,2.0917
1986,4,3,1,76,-1.6252
1986,4,3,2,105,0.7269
1986,4,3,3,155,0.0508
1986,4,3,4,164,-2.6742
1986,4,3,5,154,0.5882
1986,5,1,1,891,4.6995
1986,5,1,2,417,3.6325
1986,5,1,3,240,4.9397
1986,5,1,4,335,3.1580
1986,5,1,5,608,3.0303
1986,5,2,1,88,2.2815
1986,5,2,2,114,2.9901
1986,5,2,3,100,2.5623
1986,5,2,4,130,3.9854
1986,5,2,5,240,4.1914
1986,5,3,1,75,5.5798
1986,5,3,2,125,5.4432
1986,5,3,3,141,5.8891
1986,5,3,4,159,5.0445
1986,5,3,5,154,4.8562
1986,6,1,1,882,-1.6580
1986,6,1,2,407,1.1141
1986,6,1,3,240,-0.9140
1986,6,1,4,331,-0.1000
1986,6,1,5,607,0.7166
1986,6,2,1,91,-0.0866
1986,6,2,2,111,-1.0300
1986,6,2,3,104,-0.2826
1986,6,2,4,134,-0.3132
1986,6,2,5,238,-0.2177
1986,6,3,1,72,-2.5435
1986,6,3,2,122,0.5152
1986,6,3,3,140,3.9362
1986,6,3,4,161,2.8105
1986,6,3,5,157,0.5830
1986,7,1,1,883,-9.8835
1986,7,1,2,374,-7.8419
1986,7,1,3,237,-6.5336
1986,7,1,4,337,-7.0684
1986,7,1,5,585,-10.5223
1986,7,2,1,99,-9.9577
1986,7,2,2,98,-7.3706
1986,7,2,3,109,-7.7398
1986,7,2,4,134,-9.0684
1986,7,2,5,227,-11.3293
1986,7,3,1,69,-7.5920
1986,7,3,2,123,-3.6084
1986,7,3,3,137,-4.1153
1986,7,3,4,162,-4.3013
1986,7,3,5,159,-8.5590
1986,8,1,1,892,1.8439
1986,8,1,2,370,1.6464
1986,8,1,3,274,0.5528
1986,8,1,4,314,1.1096
1986,8,1,5,601,0.9026
1986,8,2,1,93,4.3078
1986,8,2,2,107,4.9806
1986,8,2,3,107,5.4261
1986,8,2,4,134,4.2708
1986,8,2,5,225,3.7507
1986,8,3,1,74,12.5750
1986,8,3,2,118,8.9817
1986,8,3,3,143,7.4355
1986,8,3,4,159,5.7459
1986,8,3,5,156,4.3418
1986,9,1,1,886,-4.7162
1986,9,1,2,385,-5.6491
1986,9,1,3,278,-5.5377
1986,9,1,4,312,-5.0224
1986,9,1,5,587,-8.6934
1986,9,2,1,89,-3.5939
1986,9,2,2,105,-3.8690
1986,9,2,3,105,-3.9018
1986,9,2,4,141,-6.9869
1986,9,2,5,211,-8.3953
1986,9,3,1,73,-4.4674
1986,9,3,2,115,-4.7480
1986,9,3,3,146,-8.3483
1986,9,3,4,158,-10.5188
1986,9,3,5,156,-7.7505
1986,10,1,1,908,0.6819
1986,10,1,2,363,3.6469
1986,10,1,3,279,3.5871
1986,10,1,4,296,2.3452
1986,10,1,5,591,2.2702
1986,10,2,1,93,3.8737
1986,10,2,2,103,2.8202
1986,10,2,3,104,4.3170
1986,10,2,4,133,4.5129
1986,10,2,5,209,5.5956
1986,10,3,1,74,4.8084
1986,10,3,2,116,5.8414
1986,10,3,3,148,5.7456
1986,10,3,4,155,8.2693
1986,10,3,5,156,3.9691
1986,11,1,1,850,-0.0531
1986,11,1,2,417,0.1986
1986,11,1,3,292,2.2478
1986,11,1,4,326,-0.9142
1986,11,1,5,589,-0.7083
1986,11,2,1,84,-3.4763
1986,11,2,2,95,-0.3933
1986,11,2,3,113,2.3708
1986,11,2,4,135,1.2201
1986,11,2,5,207,-0.3469
1986,11,3,1,78,3.5493
1986,11,3,2,119,2.8325
1986,11,3,3,140,2.4655
1986,11,3,4,158,1.7122
1986,11,3,5,149,2.6057
1986,12,1,1,833,-3.5917
1986,12,1,2,412,-1.7985
1986,12,1,3,293,-1.7708
1986,12,1,4,305,-2.1070
1986,12,1,5,596,-5.1497
1986,12,2,1,80,-4.0702
1986,12,2,2,107,-2.9092
1986,12,2,3,120,-3.1023
1986,12,2,4,124,-0.8684
1986,12,2,5,213,-1.3919
1986,12,3,1,74,-1.8990
1986,12,3,2,115,-3.8138
1986,12,3,3,144,-2.9395
1986,12,3,4,160,-2.1320
1986,12,3,5,149,-3.1974
1987,1,1,1,809,11.0899
1987,1,1,2,404,10.7081
1987,1,1,3,298,8.5586
1987,1,1,4,305,10.0574
1987,1,1,5,599,11.2643
1987,1,2,1,77,13.5116
1987,1,2,2,106,9.9097
1987,1,2,3,114,11.3830
1987,1,2,4,128,12.5301
1987,1,2,5,202,14.6324
1987,1,3,1,74,12.9958
1987,1,3,2,117,11.4696
1987,1,3,3,140,13.8613
1987,1,3,4,158,13.1451
1987,1,3,5,140,14.8923
1987,2,1,1,825,9.6917
1987,2,1,2,392,7.5718
1987,2,1,3,274,7.5883
1987,2,1,4,322,7.7749
1987,2,1,5,613,8.9733
1987,2,2,1,86,8.6568
1987,2,2,2,89,6.7409
1987,2,2,3,117,5.8799
1987,2,2,4,120,7.9672
1987,2,2,5,211,10.0654
1987,2,3,1,76,1.9823
1987,2,3,2,115,0.8859
1987,2,3,3,133,3.4690
1987,2,3,4,163,5.9038
1987,2,3,5,149,6.6029
1987,3,1,1,832,6.1621
1987,3,1,2,377,2.0653
1987,3,1,3,263,2.0780
1987,3,1,4,332,2.3440
1987,3,1,5,611,1.5836
1987,3,2,1,88,7.5864
1987,3,2,2,93,2.2830
1987,3,2,3,111,1.5385
1987,3,2,4,123,0.1465
1987,3,2,5,217,1.9842
1987,3,3,1,78,7.3353
1987,3,3,2,115,3.7744
1987,3,3,3,139,1.6093
1987,3,3,4,162,2.3187
1987,3,3,5,150,1.9931
1987,4,1,1,831,-0.9217
1987,4,1,2,375,-2.4649
1987,4,1,3,253,-2.4283
1987,4,1,4,338,-3.8093
1987,4,1,5,617,-3.4505
1987,4,2,1,87,-0.2879
1987,4,2,2,91,-0.1474
1987,4,2,3,107,-4.7721
1987,4,2,4,129,-4.0463
1987,4,2,5,209,-3.7180
1987,4,3,1,81,0.4535
1987,4,3,2,113,-1.4885
1987,4,3,3,139,-2.5108
1987,4,3,4,153,-0.9360
1987,4,3,5,150,0.7387
1987,5,1,1,862,1.7934
1987,5,1,2,370,-0.4083
1987,5,1,3,264,0.9874
1987,5,1,4,352,-0.4437
1987,5,1,5,608,-0.9072
1987,5,2,1,91,2.2149
1987,5,2,2,99,1.4429
1987,5,2,3,101,0.3068
1987,5,2,4,135,-0.8316
1987,5,2,5,216,0.0788
1987,5,3,1,75,2.4943
1987,5,3,2,118,0.7321
1987,5,3,3,149,0.5508
1987,5,3,4,147,-0.4749
1987,5,3,5,149,2.0729
1987,6,1,1,852,2.6233
1987,6,1,2,382,2.7125
1987,6,1,3,291,0.7024
1987,6,1,4,344,2.0891
1987,6,1,5,610,2.5570
1987,6,2,1,93,3.7919
1987,6,2,2,91,2.7388
1987,6,2,3,107,4.7841
1987,6,2,4,128,4.7003
1987,6,2,5,196,2.0349
1987,6,3,1,81,5.2690
1987,6,3,2,119,4.2336
1987,6,3,3,145,5.2409
1987,6,3,4,145,4.7014
1987,6,3,5,153,3.6443
1987,7,1,1,820,4.2496
1987,7,1,2,387,2.7025
1987,7,1,3,291,3.6602
1987,7,1,4,327,2.4322
1987,7,1,5,609,2.6787
1987,7,2,1,96,7.1277
1987,7,2,2,94,4.2638
1987,7,2,3,101,5.3242
1987,7,2,4,126,4.2272
1987,7,2,5,207,1.9660
1987,7,3,1,80,6.2581
1987,7,3,2,114,5.1423
1987,7,3,3,149,2.8662
1987,7,3,4,142,5.1508
1987,7,3,5,139,6.4122
1987,8,1,1,829,0.4688
1987,8,1,2,344,1.4770
1987,8,1,3,312,3.4900
1987,8,1,4,365,2.9245
1987,8,1,5,620,1.8724
1987,8,2,1,101,0.5618
1987,8,2,2,86,3.6071
1987,8,2,3,117,5.0750
1987,8,2,4,117,3.2001
1987,8,2,5,210,4.3237
1987,8,3,1,78,1.9481
1987,8,3,2,121,1.5759
1987,8,3,3,151,4.7013
1987,8,3,4,142,4.3981
1987,8,3,5,132,5.0253
1987,9,1,1,837,-1.3594
1987,9,1,2,344,-1.6098
1987,9,1,3,291,0.9761
1987,9,1,4,381,-1.0421
1987,9,1,5,629,-1.4100
1987,9,2,1,90,-0.9008
1987,9,2,2,90,0.4426
1987,9,2,3,110,-1.4713
1987,9,2,4,112,-2.1980
1987,9,2,5,210,-3.1237
1987,9,3,1,79,-1.4332
1987,9,3,2,122,-0.2665
1987,9,3,3,152,-2.4924
1987,9,3,4,140,-3.1822
1987,9,3,5,134,-2.8592
1987,10,1,1,836,-31.5945
1987,10,1,2,339,-27.5337
1987,10,1,3,307,-28.1247
1987,10,1,4,380,-29.7701
1987,10,1,5,622,-32.8369
1987,10,2,1,90,-27.9031
1987,10,2,2,87,-27.1259
1987,10,2,3,108,-25.8888
1987,10,2,4,113,-28.7090
1987,10,2,5,209,-34.4977
1987,10,3,1,79,-21.3844
1987,10,3,2,122,-18.0649
1987,10,3,3,151,-18.8438
1987,10,3,4,140,-24.0417
1987,10,3,5,130,-25.9740
1987,11,1,1,846,-6.1205
1987,11,1,2,364,-3.8878
1987,11,1,3,274,-3.5372
1987,11,1,4,350,-5.9324
1987,11,1,5,718,-8.0371
1987,11,2,1,103,-3.8572
1987,11,2,2,90,-0.2637
1987,11,2,3,101,-2.7741
1987,11,2,4,125,-4.1191
1987,11,2,5,225,-7.0234
1987,11,3,1,77,-9.4547
1987,11,3,2,127,-5.9360
1987,11,3,3,150,-7.9852
1987,11,3,4,144,-7.2234
1987,11,3,5,127,-9.0816
1987,12,1,1,833,3.6536
1987,12,1,2,350,3.9561
1987,12,1,3,279,6.0478
1987,12,1,4,372,7.7966
1987,12,1,5,709,5.1938
1987,12,2,1,101,5.8714
1987,12,2,2,91,8.4950
1987,12,2,3,107,8.7852
1987,12,2,4,131,11.9835
1987,12,2,5,220,12.6930
1987,12,3,1,76,5.1355
1987,12,3,2,128,6.2082
1987,12,3,3,147,6.2100
1987,12,3,4,145,9.2951
1987,12,3,5,126,13.6457
1988,1,1,1,833,9.1690
1988,1,1,2,336,6.1907
1988,1,1,3,290,5.0638
1988,1,1,4,368,5.6100
1988,1,1,5,703,6.6038
1988,1,2,1,100,7.5971
1988,1,2,2,96,3.7730
1988,1,2,3,93,2.7756
1988,1,2,4,142,3.2960
1988,1,2,5,215,0.1439
1988,1,3,1,74,7.8179
1988,1,3,2,125,6.7338
1988,1,3,3,149,2.3047
1988,1,3,4,141,3.1570
1988,1,3,5,135,0.4184
1988,2,1,1,851,6.4002
1988,2,1,2,342,7.9289
1988,2,1,3,295,8.2639
1988,2,1,4,387,8.2451
1988,2,1,5,722,8.6074
1988,2,2,1,91,9.9801
1988,2,2,2,94,9.7184
1988,2,2,3,103,10.0578
1988,2,2,4,129,10.4690
1988,2,2,5,233,9.7329
1988,2,3,1,84,4.5049
1988,2,3,2,122,4.4449
1988,2,3,3,135,4.0181
1988,2,3,4,152,6.4122
1988,2,3,5,126,5.7360
1988,3,1,1,844,4.1728
1988,3,1,2,358,7.1351
1988,3,1,3,301,6.4398
1988,3,1,4,382,5.3330
1988,3,1,5,703,3.6556
1988,3,2,1,90,3.4306
1988,3,2,2,93,2.7357
1988,3,2,3,100,4.7280
1988,3,2,4,126,3.8764
1988,3,2,5,236,3.8255
1988,3,3,1,83,0.2411
1988,3,3,2,125,-3.4138
1988,3,3,3,131,-2.9315
1988,3,3,4,154,-2.8921
1988,3,3,5,134,-2.0415
1988,4,1,1,822,1.9573
1988,4,1,2,371,2.0189
1988,4,1,3,298,1.5043
1988,4,1,4,381,2.3587
1988,4,1,5,687,1.0756
1988,4,2,1,91,3.4607
1988,4,2,2,91,2.4934
1988,4,2,3,111,1.3476
1988,4,2,4,118,1.4249
1988,4,2,5,239,1.7529
1988,4,3,1,83,2.0836
1988,4,3,2,123,2.1302
1988,4,3,3,130,0.8516
1988,4,3,4,155,-0.0086
1988,4,3,5,132,0.2432
1988,5,1,1,898,-3.2198
1988,5,1,2,368,-1.6881
1988,5,1,3,335,-1.6257
1988,5,1,4,361,-1.5317
1988,5,1,5,654,-3.7962
1988,5,2,1,103,-0.8766
1988,5,2,2,96,0.2473
1988,5,2,3,101,-0.4570
1988,5,2,4,139,-0.2531
1988,5,2,5,236,-3.4666
1988,5,3,1,69,0.3874
1988,5,3,2,128,0.3665
1988,5,3,3,139,0.0861
1988,5,3,4,159,1.0355
1988,5,3,5,133,-1.2485
1988,6,1,1,884,4.6299
1988,6,1,2,377,7.2384
1988,6,1,3,305,7.1912
1988,6,1,4,368,6.6730
1988,6,1,5,655,6.1645
1988,6,2,1,106,7.2780
1988,6,2,2,92,7.8349
1988,6,2,3,105,6.8915
1988,6,2,4,137,7.0284
1988,6,2,5,236,9.1134
1988,6,3,1,71,2.7301
1988,6,3,2,131,2.3034
1988,6,3,3,132,5.0548
1988,6,3,4,160,5.6376
1988,6,3,5,129,7.4028
1988,7,1,1,826,0.4859
1988,7,1,2,386,-0.1637
1988,7,1,3,310,-0.4266
1988,7,1,4,344,-0.4044
1988,7,1,5,670,-0.8451
1988,7,2,1,112,0.3724
1988,7,2,2,89,-0.1548
1988,7,2,3,103,-0.9961
1988,7,2,4,128,-1.5927
1988,7,2,5,234,-2.7145
1988,7,3,1,65,-0.7571
1988,7,3,2,127,0.1795
1988,7,3,3,139,0.1833
1988,7,3,4,161,-1.7155
1988,7,3,5,142,-2.4244
1988,8,1,1,888,-2.9281
1988,8,1,2,376,-1.6931
1988,8,1,3,294,-2.0455
1988,8,1,4,347,-2.4844
1988,8,1,5,688,-2.3552
1988,8,2,1,120,-1.4443
1988,8,2,2,85,-2.9081
1988,8,2,3,104,-1.3120
1988,8,2,4,147,-3.3280
1988,8,2,5,227,-4.8301
1988,8,3,1,74,-0.4346
1988,8,3,2,131,-1.7404
1988,8,3,3,138,-3.8678
1988,8,3,4,143,-2.9970
1988,8,3,5,149,-5.1690
1988,9,1,1,875,1.1647
1988,9,1,2,389,1.5373
1988,9,1,3,293,3.4777
1988,9,1,4,325,2.1491
1988,9,1,5,697,2.9274
1988,9,2,1,113,3.3419
1988,9,2,2,84,3.7804
1988,9,2,3,100,3.6578
1988,9,2,4,156,2.7248
1988,9,2,5,228,2.2416
1988,9,3,1,80,3.0366
1988,9,3,2,123,2.5552
1988,9,3,3,141,4.8458
1988,9,3,4,142,4.8352
1988,9,3,5,144,4.8617
1988,10,1,1,904,-3.4256
1988,10,1,2,357,-1.9776
1988,10,1,3,312,-1.2672
1988,10,1,4,339,-0.5678
1988,10,1,5,690,-1.2892
1988,10,2,1,116,-2.2870
1988,10,2,2,79,-0.0624
1988,10,2,3,113,0.4451
1988,10,2,4,145,-0.4625
1988,10,2,5,214,-1.5119
1988,10,3,1,80,1.5446
1988,10,3,2,125,4.0418
1988,10,3,3,142,2.0007
1988,10,3,4,140,2.9284
1988,10,3,5,136,1.9841
1988,11,1,1,973,-5.9826
1988,11,1,2,353,-3.4688
1988,11,1,3,322,-3.2498
1988,11,1,4,331,-3.2555
1988,11,1,5,668,-4.3364
1988,11,2,1,113,-1.8217
1988,11,2,2,91,-3.2860
1988,11,2,3,115,-1.6620
1988,11,2,4,166,-3.1626
1988,11,2,5,201,-3.8433
1988,11,3,1,85,-0.8582
1988,11,3,2,129,-0.2349
1988,11,3,3,136,-1.4268
1988,11,3,4,138,-2.8613
1988,11,3,5,142,-1.4778
1988,12,1,1,982,3.7013
1988,12,1,2,352,3.3896
1988,12,1,3,328,3.7001
1988,12,1,4,339,3.6753
1988,12,1,5,666,4.0710
1988,12,2,1,109,4.8553
1988,12,2,2,95,3.6912
1988,12,2,3,110,6.2612
1988,12,2,4,162,3.7052
1988,12,2,5,184,5.7366
1988,12,3,1,81,3.0002
1988,12,3,2,126,1.5401
1988,12,3,3,136,2.3769
1988,12,3,4,142,1.7836
1988,12,3,5,141,2.6455
1989,1,1,1,970,5.9382
1989,1,1,2,347,5.2297
1989,1,1,3,314,4.1308
1989,1,1,4,336,3.9862
1989,1,1,5,671,5.1515
1989,1,2,1,111,6.3301
1989,1,2,2,90,4.0652
1989,1,2,3,103,4.8516
1989,1,2,4,159,4.0017
1989,1,2,5,191,5.0871
1989,1,3,1,78,7.4288
1989,1,3,2,129,6.3129
1989,1,3,3,133,6.5330
1989,1,3,4,143,5.9277
1989,1,3,5,140,7.6492
1989,2,1,1,1019,0.6825
1989,2,1,2,349,0.0675
1989,2,1,3,287,1.8752
1989,2,1,4,367,-0.1327
1989,2,1,5,659,-0.2574
1989,2,2,1,123,2.2338
1989,2,2,2,83,1.1204
1989,2,2,3,105,2.7800
1989,2,2,4,174,0.9808
1989,2,2,5,189,-0.5500
1989,2,3,1,79,-0.0736
1989,2,3,2,135,-2.0243
1989,2,3,3,126,-3.1570
1989,2,3,4,142,-1.8692
1989,2,3,5,143,-2.9690
1989,3,1,1,1030,1.5470
1989,3,1,2,331,3.0047
1989,3,1,3,280,3.5770
1989,3,1,4,367,2.9214
1989,3,1,5,660,2.2375
1989,3,2,1,126,4.2842
1989,3,2,2,78,2.6143
1989,3,2,3,110,1.9420
1989,3,2,4,170,2.0725
1989,3,2,5,185,1.5235
1989,3,3,1,85,2.7369
1989,3,3,2,133,2.1801
1989,3,3,3,123,1.8734
1989,3,3,4,138,1.3820
1989,3,3,5,142,1.1289
1989,4,1,1,1024,2.1922
1989,4,1,2,340,2.2416
1989,4,1,3,287,2.7487
1989,4,1,4,327,3.6800
1989,4,1,5,664,3.6255
1989,4,2,1,126,4.3144
1989,4,2,2,81,3.2813
1989,4,2,3,104,4.4134
1989,4,2,4,171,4.8948
1989,4,2,5,188,7.0288
1989,4,3,1,85,5.1364
1989,4,3,2,129,4.7064
1989,4,3,3,129,6.1493
1989,4,3,4,131,5.2173
1989,4,3,5,146,5.1153
1989,5,1,1,973,2.4412
1989,5,1,2,350,3.1615
1989,5,1,3,327,2.9630
1989,5,1,4,317,3.5280
1989,5,1,5,684,3.4870
1989,5,2,1,110,3.9699
1989,5,2,2,88,3.5597
1989,5,2,3,113,4.3701
1989,5,2,4,167,4.5836
1989,5,2,5,202,6.4281
1989,5,3,1,79,3.2693
1989,5,3,2,126,4.1945
1989,5,3,3,134,3.8222
1989,5,3,4,129,3.0827
1989,5,3,5,151,5.9211
1989,6,1,1,952,-1.0224
1989,6,1,2,349,-0.0467
1989,6,1,3,302,-2.3175
1989,6,1,4,340,-1.4698
1989,6,1,5,684,-2.9107
1989,6,2,1,106,-1.4717
1989,6,2,2,91,0.0507
1989,6,2,3,109,-1.1054
1989,6,2,4,158,-2.1718
1989,6,2,5,203,-4.6596
1989,6,3,1,75,-0.5516
1989,6,3,2,132,-0.1714
1989,6,3,3,132,-0.9537
1989,6,3,4,128,-0.6038
1989,6,3,5,153,-1.2407
1989,7,1,1,932,2.2331
1989,7,1,2,335,3.5859
1989,7,1,3,311,2.3361
1989,7,1,4,337,3.6830
1989,7,1,5,670,3.1450
1989,7,2,1,99,4.6178
1989,7,2,2,93,3.2509
1989,7,2,3,114,3.2921
1989,7,2,4,158,4.6116
1989,7,2,5,178,5.4132
1989,7,3,1,76,9.3796
1989,7,3,2,127,7.2046
1989,7,3,3,132,8.1394
1989,7,3,4,133,8.7491
1989,7,3,5,147,8.9508
1989,8,1,1,929,1.6895
1989,8,1,2,354,2.3469
1989,8,1,3,274,2.6464
1989,8,1,4,390,0.1978
1989,8,1,5,651,1.8070
1989,8,2,1,101,0.6105
1989,8,2,2,93,2.6967
1989,8,2,3,104,2.7797
1989,8,2,4,161,3.0985
1989,8,2,5,201,2.9086
1989,8,3,1,67,2.8813
1989,8,3,2,127,1.6333
1989,8,3,3,137,1.7062
1989,8,3,4,134,2.2992
1989,8,3,5,150,2.4407
1989,9,1,1,933,0.9790
1989,9,1,2,327,-0.2390
1989,9,1,3,280,-0.0813
1989,9,1,4,400,-0.4061
1989,9,1,5,646,-0.6870
1989,9,2,1,96,0.3435
1989,9,2,2,98,0.4587
1989,9,2,3,109,0.5886
1989,9,2,4,141,0.8517
1989,9,2,5,216,0.9614
1989,9,3,1,69,1.9931
1989,9,3,2,124,-0.8018
1989,9,3,3,135,-0.4838
1989,9,3,4,143,-1.1093
1989,9,3,5,141,-0.9826
1989,10,1,1,933,-7.0310
1989,10,1,2,320,-5.1525
1989,10,1,3,272,-4.9848
1989,10,1,4,386,-4.8938
1989,10,1,5,645,-6.1089
1989,10,2,1,94,-8.2922
1989,10,2,2,104,-3.0344
1989,10,2,3,105,-4.7027
1989,10,2,4,140,-4.6478
1989,10,2,5,218,-7.6418
1989,10,3,1,68,-2.0702
1989,10,3,2,122,-1.5980
1989,10,3,3,137,-1.6559
1989,10,3,4,141,-3.2859
1989,10,3,5,147,-2.0697
1989,11,1,1,925,0.0264
1989,11,1,2,343,-2.4293
1989,11,1,3,273,-0.3879
1989,11,1,4,379,0.0968
1989,11,1,5,642,-0.6983
1989,11,2,1,96,2.7047
1989,11,2,2,120,1.8315
1989,11,2,3,106,1.7540
1989,11,2,4,132,-0.4675
1989,11,2,5,225,0.9355
1989,11,3,1,61,2.3305
1989,11,3,2,115,2.6435
1989,11,3,3,149,3.0813
1989,11,3,4,143,0.2916
1989,11,3,5,151,2.6451
1989,12,1,1,924,-2.1716
1989,12,1,2,345,-1.4514
1989,12,1,3,268,-0.9430
1989,12,1,4,383,-0.0590
1989,12,1,5,632,-0.1707
1989,12,2,1,109,0.4639
1989,12,2,2,102,1.5252
1989,12,2,3,113,1.4958
1989,12,2,4,128,2.0777
1989,12,2,5,225,1.8360
1989,12,3,1,62,4.4754
1989,12,3,2,117,3.3632
1989,12,3,3,143,3.4968
1989,12,3,4,145,2.0901
1989,12,3,5,147,1.2047
1990,1,1,1,896,-6.2036
1990,1,1,2,357,-5.4214
1990,1,1,3,263,-7.2965
1990,1,1,4,392,-8.4916
1990,1,1,5,628,-8.3153
1990,1,2,1,102,-9.5436
1990,1,2,2,105,-6.5108
1990,1,2,3,116,-8.2993
1990,1,2,4,124,-9.8427
1990,1,2,5,224,-9.7055
1990,1,3,1,62,-6.8068
1990,1,3,2,116,-5.4993
1990,1,3,3,147,-7.4648
1990,1,3,4,148,-5.9053
1990,1,3,5,150,-6.8807
1990,2,1,1,951,0.7173
1990,2,1,2,336,2.6317
1990,2,1,3,282,2.1952
1990,2,1,4,353,2.8269
1990,2,1,5,647,2.0550
1990,2,2,1,98,1.9652
1990,2,2,2,108,2.6058
1990,2,2,3,110,3.7178
1990,2,2,4,133,4.3556
1990,2,2,5,220,3.9965
1990,2,3,1,63,2.6990
1990,2,3,2,119,1.7557
1990,2,3,3,130,0.1551
1990,2,3,4,152,1.5854
1990,2,3,5,153,1.6468
1990,3,1,1,944,3.0208
1990,3,1,2,323,3.5701
1990,3,1,3,292,3.9049
1990,3,1,4,354,2.9645
1990,3,1,5,633,4.7838
1990,3,2,1,92,3.4189
1990,3,2,2,115,3.5995
1990,3,2,3,102,4.9875
1990,3,2,4,148,4.1949
1990,3,2,5,221,5.9591
1990,3,3,1,62,2.3822
1990,3,3,2,116,1.2679
1990,3,3,3,136,3.2484
1990,3,3,4,149,2.4798
1990,3,3,5,151,4.7499
1990,4,1,1,926,-1.7863
1990,4,1,2,323,-2.1947
1990,4,1,3,289,-3.0744
1990,4,1,4,359,-2.5730
1990,4,1,5,618,-2.9434
1990,4,2,1,99,-4.4713
1990,4,2,2,111,-3.3995
1990,4,2,3,105,-2.5266
1990,4,2,4,145,-3.6672
1990,4,2,5,224,-3.6253
1990,4,3,1,62,-4.3895
1990,4,3,2,114,-4.6955
1990,4,3,3,130,-2.4933
1990,4,3,4,154,-1.4542
1990,4,3,5,155,-0.8818
1990,5,1,1,920,3.8946
1990,5,1,2,327,5.9091
1990,5,1,3,300,3.6344
1990,5,1,4,298,3.6826
1990,5,1,5,667,7.1683
1990,5,2,1,96,8.1032
1990,5,2,2,106,7.1909
1990,5,2,3,120,6.4585
1990,5,2,4,135,8.4130
1990,5,2,5,253,11.0701
1990,5,3,1,60,6.5653
1990,5,3,2,126,7.5429
1990,5,3,3,129,8.8493
1990,5,3,4,151,10.4135
1990,5,3,5,153,10.6712
1990,6,1,1,912,0.2762
1990,6,1,2,332,0.5357
1990,6,1,3,278,2.6214
1990,6,1,4,289,2.2878
1990,6,1,5,679,1.0518
1990,6,2,1,98,2.6246
1990,6,2,2,98,0.7411
1990,6,2,3,123,0.1488
1990,6,2,4,138,0.2903
1990,6,2,5,244,-0.5649
1990,6,3,1,63,-2.6683
1990,6,3,2,127,-1.2421
1990,6,3,3,126,-0.5742
1990,6,3,4,156,-0.0512
1990,6,3,5,157,0.9726
1990,7,1,1,889,-4.3361
1990,7,1,2,323,-4.0038
1990,7,1,3,274,-2.7536
1990,7,1,4,298,-3.2650
1990,7,1,5,665,-5.7159
1990,7,2,1,99,-2.1380
1990,7,2,2,94,-0.4473
1990,7,2,3,117,-2.6900
1990,7,2,4,134,-2.8549
1990,7,2,5,242,-5.6829
1990,7,3,1,64,2.5743
1990,7,3,2,128,1.2119
