year,month,rank_ME,rank_dWC,nstocks,ret_vw
1967,1,1,1,93,19.7521
1967,1,1,2,43,19.3257
1967,1,1,3,44,16.8961
1967,1,1,4,68,17.9439
1967,1,1,5,104,18.6026
1967,1,2,1,39,14.1214
1967,1,2,2,37,13.4239
1967,1,2,3,45,16.7178
1967,1,2,4,41,16.8173
1967,1,2,5,53,21.5899
1967,1,3,1,72,9.8532
1967,1,3,2,95,7.0216
1967,1,3,3,93,8.3745
1967,1,3,4,88,9.3094
1967,1,3,5,70,9.0608
1967,2,1,1,93,5.6199
1967,2,1,2,43,1.7239
1967,2,1,3,44,4.0897
1967,2,1,4,68,5.1814
1967,2,1,5,104,5.6241
1967,2,2,1,39,2.1529
1967,2,2,2,37,2.8567
1967,2,2,3,45,2.5303
1967,2,2,4,41,1.7006
1967,2,2,5,53,1.8129
1967,2,3,1,72,-0.1031
1967,2,3,2,95,0.9528
1967,2,3,3,93,1.3939
1967,2,3,4,88,2.7354
1967,2,3,5,70,1.4055
1967,3,1,1,94,4.1527
1967,3,1,2,43,8.8057
1967,3,1,3,44,7.7785
1967,3,1,4,68,6.4948
1967,3,1,5,104,7.2251
1967,3,2,1,39,5.0716
1967,3,2,2,37,4.9643
1967,3,2,3,45,7.6947
1967,3,2,4,41,9.2699
1967,3,2,5,53,8.0874
1967,3,3,1,72,4.0916
1967,3,3,2,95,4.5087
1967,3,3,3,93,3.4432
1967,3,3,4,88,7.6357
1967,3,3,5,70,4.6936
1967,4,1,1,94,4.4575
1967,4,1,2,43,4.2095
1967,4,1,3,44,5.4826
1967,4,1,4,68,4.5317
1967,4,1,5,104,5.7228
1967,4,2,1,39,2.8474
1967,4,2,2,37,2.8288
1967,4,2,3,45,3.8964
1967,4,2,4,41,5.2109
1967,4,2,5,53,5.7739
1967,4,3,1,72,5.3761
1967,4,3,2,95,4.2034
1967,4,3,3,93,3.4758
1967,4,3,4,88,3.6939
1967,4,3,5,70,8.4375
1967,5,1,1,94,0.8315
1967,5,1,2,43,2.5070
1967,5,1,3,44,1.9025
1967,5,1,4,68,-0.1396
1967,5,1,5,104,0.1784
1967,5,2,1,39,-0.7842
1967,5,2,2,37,-1.0803
1967,5,2,3,45,-1.6891
1967,5,2,4,41,-3.0442
1967,5,2,5,53,-2.9247
1967,5,3,1,72,-4.8580
1967,5,3,2,95,-4.4839
1967,5,3,3,93,-4.4575
1967,5,3,4,88,-4.2385
1967,5,3,5,70,-4.8840
1967,6,1,1,93,11.8874
1967,6,1,2,42,6.8559
1967,6,1,3,44,8.6983
1967,6,1,4,68,8.8640
1967,6,1,5,104,18.0019
1967,6,2,1,39,6.4243
1967,6,2,2,37,5.7832
1967,6,2,3,45,9.8413
1967,6,2,4,41,5.6568
1967,6,2,5,53,7.8416
1967,6,3,1,71,3.3664
1967,6,3,2,95,2.3086
1967,6,3,3,93,-0.0980
1967,6,3,4,88,2.9893
1967,6,3,5,70,3.9641
1967,7,1,1,122,12.4477
1967,7,1,2,49,8.8478
1967,7,1,3,53,11.1759
1967,7,1,4,82,9.8525
1967,7,1,5,103,8.0780
1967,7,2,1,58,7.1495
1967,7,2,2,49,10.7089
1967,7,2,3,44,6.7220
1967,7,2,4,47,9.2822
1967,7,2,5,50,7.9894
1967,7,3,1,71,0.9985
1967,7,3,2,97,5.6513
1967,7,3,3,94,5.7353
1967,7,3,4,92,6.8595
1967,7,3,5,87,4.4177
1967,8,1,1,122,2.0573
1967,8,1,2,49,3.9127
1967,8,1,3,53,0.6776
1967,8,1,4,82,-0.5550
1967,8,1,5,103,-1.1306
1967,8,2,1,58,0.1836
1967,8,2,2,49,-0.7532
1967,8,2,3,44,2.5433
1967,8,2,4,47,-0.2480
1967,8,2,5,50,-2.7150
1967,8,3,1,71,-0.8835
1967,8,3,2,97,-1.3380
1967,8,3,3,94,-0.4027
1967,8,3,4,91,-0.2907
1967,8,3,5,87,-0.0125
1967,9,1,1,122,5.9276
1967,9,1,2,49,6.8892
1967,9,1,3,53,6.9539
1967,9,1,4,82,10.1890
1967,9,1,5,103,7.6946
1967,9,2,1,58,3.7080
1967,9,2,2,49,5.6353
1967,9,2,3,44,6.2670
1967,9,2,4,47,3.6569
1967,9,2,5,50,3.1333
1967,9,3,1,71,2.0917
1967,9,3,2,96,3.2246
1967,9,3,3,94,4.8224
1967,9,3,4,91,3.6153
1967,9,3,5,87,4.8833
1967,10,1,1,122,-2.4011
1967,10,1,2,49,-3.5077
1967,10,1,3,53,-3.2783
1967,10,1,4,82,-0.5580
1967,10,1,5,103,-1.1574
1967,10,2,1,58,-2.5311
1967,10,2,2,49,-2.2177
1967,10,2,3,43,-5.5076
1967,10,2,4,47,-4.5050
1967,10,2,5,50,-3.8808
1967,10,3,1,71,-3.2995
1967,10,3,2,96,-2.5944
1967,10,3,3,94,-1.3807
1967,10,3,4,91,-3.3657
1967,10,3,5,87,-0.9714
1967,11,1,1,121,1.1636
1967,11,1,2,48,-0.3353
1967,11,1,3,53,-2.0741
1967,11,1,4,82,2.3583
1967,11,1,5,103,-0.2747
1967,11,2,1,57,0.7557
1967,11,2,2,49,-1.5755
1967,11,2,3,43,1.7128
1967,11,2,4,47,1.3889
1967,11,2,5,50,1.1771
1967,11,3,1,71,-0.0792
1967,11,3,2,97,0.8519
1967,11,3,3,94,0.7213
1967,11,3,4,91,0.1334
1967,11,3,5,87,0.5698
1967,12,1,1,121,8.3148
1967,12,1,2,48,11.7475
1967,12,1,3,52,9.0734
1967,12,1,4,82,9.0188
1967,12,1,5,103,7.9941
1967,12,2,1,57,9.8343
1967,12,2,2,49,5.3956
1967,12,2,3,43,4.6991
1967,12,2,4,47,4.5105
1967,12,2,5,50,8.0499
1967,12,3,1,71,2.0625
1967,12,3,2,97,3.7453
1967,12,3,3,94,3.0381
1967,12,3,4,91,2.3235
1967,12,3,5,87,-0.0196
1968,1,1,1,121,4.5905
1968,1,1,2,48,2.3494
1968,1,1,3,52,3.3286
1968,1,1,4,82,2.6481
1968,1,1,5,103,0.8459
1968,1,2,1,57,-2.4695
1968,1,2,2,49,2.1938
1968,1,2,3,43,1.1745
1968,1,2,4,47,-0.7713
1968,1,2,5,50,-3.2694
1968,1,3,1,71,0.1686
1968,1,3,2,97,-3.6246
1968,1,3,3,94,-5.0457
1968,1,3,4,91,-8.7372
1968,1,3,5,87,-9.1422
1968,2,1,1,121,-5.6026
1968,2,1,2,48,-6.0390
1968,2,1,3,51,-4.1416
1968,2,1,4,82,-5.3198
1968,2,1,5,103,-8.0758
1968,2,2,1,56,-5.6494
1968,2,2,2,49,-1.5522
1968,2,2,3,42,-4.2208
1968,2,2,4,47,-5.1738
1968,2,2,5,50,-7.8380
1968,2,3,1,71,-1.7828
1968,2,3,2,97,-2.5340
1968,2,3,3,94,-3.4507
1968,2,3,4,90,-4.7735
1968,2,3,5,87,-3.9542
1968,3,1,1,122,-1.8285
1968,3,1,2,48,-0.7980
1968,3,1,3,51,-0.7536
1968,3,1,4,82,0.4181
1968,3,1,5,103,-1.1452
1968,3,2,1,56,-1.7815
1968,3,2,2,49,-0.8673
1968,3,2,3,42,0.4734
1968,3,2,4,47,-2.2099
1968,3,2,5,50,-1.8840
1968,3,3,1,71,0.3907
1968,3,3,2,97,0.8952
1968,3,3,3,94,2.0211
1968,3,3,4,90,1.4600
1968,3,3,5,87,1.2958
1968,4,1,1,122,17.0096
1968,4,1,2,47,19.1443
1968,4,1,3,51,14.7368
1968,4,1,4,82,13.9394
1968,4,1,5,103,20.1917
1968,4,2,1,56,13.9925
1968,4,2,2,49,11.5872
1968,4,2,3,42,14.2345
1968,4,2,4,47,12.8054
1968,4,2,5,50,17.0159
1968,4,3,1,71,5.8827
1968,4,3,2,97,6.4377
1968,4,3,3,94,10.6829
1968,4,3,4,90,12.7992
1968,4,3,5,87,13.6785
1968,5,1,1,122,14.5412
1968,5,1,2,47,7.1598
1968,5,1,3,51,8.9689
1968,5,1,4,82,11.6404
1968,5,1,5,103,10.3619
1968,5,2,1,56,9.2997
1968,5,2,2,49,5.3801
1968,5,2,3,42,7.5723
1968,5,2,4,46,8.3302
1968,5,2,5,50,7.2183
1968,5,3,1,70,0.5012
1968,5,3,2,97,1.3282
1968,5,3,3,94,2.5069
1968,5,3,4,90,2.2187
1968,5,3,5,87,2.3916
1968,6,1,1,122,-0.9275
1968,6,1,2,47,1.4936
1968,6,1,3,51,3.3984
1968,6,1,4,82,1.8999
1968,6,1,5,103,-1.0482
1968,6,2,1,56,-1.1221
1968,6,2,2,49,1.5020
1968,6,2,3,42,3.5153
1968,6,2,4,46,-2.3102
1968,6,2,5,50,-1.3803
1968,6,3,1,70,2.3102
1968,6,3,2,97,0.3835
1968,6,3,3,94,0.2573
1968,6,3,4,90,-0.0453
1968,6,3,5,87,-1.6359
1968,7,1,1,217,-1.5141
1968,7,1,2,74,-4.6853
1968,7,1,3,78,-3.1370
1968,7,1,4,107,-3.2393
1968,7,1,5,116,-5.7776
1968,7,2,1,63,-3.1796
1968,7,2,2,45,-1.7437
1968,7,2,3,50,-3.4614
1968,7,2,4,57,-2.6248
1968,7,2,5,63,-9.3237
1968,7,3,1,70,-1.1063
1968,7,3,2,101,-0.6669
1968,7,3,3,96,-1.8418
1968,7,3,4,85,-4.5283
1968,7,3,5,94,-6.3841
1968,8,1,1,216,5.1656
1968,8,1,2,74,5.2344
1968,8,1,3,78,4.2065
1968,8,1,4,107,4.2192
1968,8,1,5,116,3.8126
1968,8,2,1,63,3.5366
1968,8,2,2,44,6.4574
1968,8,2,3,50,4.6863
1968,8,2,4,57,5.4056
1968,8,2,5,63,2.7901
1968,8,3,1,69,1.7124
1968,8,3,2,101,1.5104
1968,8,3,3,96,1.7079
1968,8,3,4,85,1.0480
1968,8,3,5,94,1.9876
1968,9,1,1,216,8.1439
1968,9,1,2,74,9.6024
1968,9,1,3,78,5.7186
1968,9,1,4,107,6.4852
1968,9,1,5,116,7.2977
1968,9,2,1,62,7.9789
1968,9,2,2,44,5.0072
1968,9,2,3,50,7.6780
1968,9,2,4,57,7.4970
1968,9,2,5,63,7.2766
1968,9,3,1,69,5.9667
1968,9,3,2,101,2.3721
1968,9,3,3,96,6.3367
1968,9,3,4,85,4.7158
1968,9,3,5,94,3.4241
1968,10,1,1,215,1.1073
1968,10,1,2,74,-0.2845
1968,10,1,3,77,0.4221
1968,10,1,4,107,-0.2720
1968,10,1,5,116,0.2579
1968,10,2,1,62,0.5530
1968,10,2,2,44,0.7269
1968,10,2,3,50,0.7460
1968,10,2,4,57,1.4911
1968,10,2,5,63,0.8580
1968,10,3,1,68,1.4515
1968,10,3,2,101,0.5956
1968,10,3,3,96,1.7260
1968,10,3,4,85,1.0485
1968,10,3,5,94,-1.2397
1968,11,1,1,214,7.8782
1968,11,1,2,74,5.6178
1968,11,1,3,77,7.2904
1968,11,1,4,107,7.5530
1968,11,1,5,116,5.8775
1968,11,2,1,63,7.3520
1968,11,2,2,44,6.4935
1968,11,2,3,50,9.0700
1968,11,2,4,57,9.6582
1968,11,2,5,63,7.9286
1968,11,3,1,68,3.9005
1968,11,3,2,101,6.3651
1968,11,3,3,96,3.1890
1968,11,3,4,85,6.4826
1968,11,3,5,94,6.5419
1968,12,1,1,215,3.1732
1968,12,1,2,74,3.4095
1968,12,1,3,78,1.1650
1968,12,1,4,107,-0.1592
1968,12,1,5,116,1.5443
1968,12,2,1,63,-1.2636
1968,12,2,2,44,-0.8629
1968,12,2,3,50,0.1474
1968,12,2,4,57,-1.7582
1968,12,2,5,63,-2.4198
1968,12,3,1,68,-2.7156
1968,12,3,2,101,-5.4029
1968,12,3,3,96,-2.7747
1968,12,3,4,85,-3.3046
1968,12,3,5,94,-4.4074
1969,1,1,1,215,-1.4449
1969,1,1,2,74,-0.7053
1969,1,1,3,78,-1.7466
1969,1,1,4,107,-1.5165
1969,1,1,5,116,-0.2220
1969,1,2,1,63,-1.5407
1969,1,2,2,44,-0.0145
1969,1,2,3,50,-2.9648
1969,1,2,4,57,-1.5892
1969,1,2,5,63,-1.3555
1969,1,3,1,68,-0.1477
1969,1,3,2,100,-1.1705
1969,1,3,3,96,-1.0352
1969,1,3,4,85,-1.1539
1969,1,3,5,94,-2.4566
1969,2,1,1,213,-10.3748
1969,2,1,2,74,-9.4483
1969,2,1,3,78,-9.5760
1969,2,1,4,106,-10.1830
1969,2,1,5,116,-10.7324
1969,2,2,1,63,-8.1878
1969,2,2,2,44,-7.2128
1969,2,2,3,50,-7.5956
1969,2,2,4,57,-8.9924
1969,2,2,5,63,-9.5905
1969,2,3,1,68,-5.3350
1969,2,3,2,100,-3.4676
1969,2,3,3,96,-4.0359
1969,2,3,4,85,-5.5238
1969,2,3,5,94,-6.4861
1969,3,1,1,213,3.4190
1969,3,1,2,74,2.8394
1969,3,1,3,78,1.8709
1969,3,1,4,106,1.7117
1969,3,1,5,116,2.5133
1969,3,2,1,62,4.7255
1969,3,2,2,44,3.1634
1969,3,2,3,50,3.1027
1969,3,2,4,57,2.3134
1969,3,2,5,63,1.8855
1969,3,3,1,68,3.7794
1969,3,3,2,100,4.0235
1969,3,3,3,96,4.4897
1969,3,3,4,85,3.1993
1969,3,3,5,94,1.3360
1969,4,1,1,212,-0.5780
1969,4,1,2,74,-1.9896
1969,4,1,3,78,-0.7245
1969,4,1,4,105,0.1786
1969,4,1,5,116,-0.7953
1969,4,2,1,62,4.0835
1969,4,2,2,43,0.5612
1969,4,2,3,50,1.3042
1969,4,2,4,57,1.4407
1969,4,2,5,63,0.7828
1969,4,3,1,68,1.0467
1969,4,3,2,100,3.4541
1969,4,3,3,95,0.6747
1969,4,3,4,85,2.3468
1969,4,3,5,93,3.5397
1969,5,1,1,213,2.5277
1969,5,1,2,74,3.4414
1969,5,1,3,78,-2.5508
1969,5,1,4,105,0.8450
1969,5,1,5,116,0.0604
1969,5,2,1,63,0.8588
1969,5,2,2,43,-2.0002
1969,5,2,3,50,2.3783
1969,5,2,4,57,1.2797
1969,5,2,5,63,-1.4775
1969,5,3,1,68,-0.6913
1969,5,3,2,99,0.9416
1969,5,3,3,95,0.8663
1969,5,3,4,85,-0.0223
1969,5,3,5,93,-1.2836
1969,6,1,1,214,-14.0785
1969,6,1,2,74,-14.0808
1969,6,1,3,78,-12.1304
1969,6,1,4,105,-12.4414
1969,6,1,5,116,-15.1447
1969,6,2,1,63,-11.9517
1969,6,2,2,44,-10.1234
1969,6,2,3,50,-9.9368
1969,6,2,4,57,-9.8153
1969,6,2,5,63,-12.9754
1969,6,3,1,68,-8.0634
1969,6,3,2,99,-3.6582
1969,6,3,3,94,-7.5209
1969,6,3,4,85,-6.4034
1969,6,3,5,94,-4.8412
1969,7,1,1,179,-10.4654
1969,7,1,2,81,-10.4788
1969,7,1,3,79,-9.9309
1969,7,1,4,121,-11.6702
1969,7,1,5,182,-13.4578
1969,7,2,1,49,-9.4200
1969,7,2,2,42,-9.5816
1969,7,2,3,57,-8.3121
1969,7,2,4,65,-8.6154
1969,7,2,5,88,-11.2164
1969,7,3,1,90,-6.4413
1969,7,3,2,115,-6.3477
1969,7,3,3,97,-4.0090
1969,7,3,4,85,-7.3660
1969,7,3,5,76,-8.2892
1969,8,1,1,178,3.1617
1969,8,1,2,81,5.6969
1969,8,1,3,79,1.2879
1969,8,1,4,121,4.2879
1969,8,1,5,182,4.6649
1969,8,2,1,49,6.3645
1969,8,2,2,42,6.1690
1969,8,2,3,57,5.9389
1969,8,2,4,65,5.8961
1969,8,2,5,88,7.8455
1969,8,3,1,90,4.7355
1969,8,3,2,115,5.0069
1969,8,3,3,97,5.7748
1969,8,3,4,85,4.6618
1969,8,3,5,76,8.5124
1969,9,1,1,179,-0.9943
1969,9,1,2,81,-3.5164
1969,9,1,3,79,-2.7546
1969,9,1,4,121,-4.7885
1969,9,1,5,182,-3.5124
1969,9,2,1,48,1.7596
1969,9,2,2,40,0.8731
1969,9,2,3,57,0.6400
1969,9,2,4,65,-1.7997
1969,9,2,5,88,-0.9257
1969,9,3,1,90,-0.9615
1969,9,3,2,115,-4.4233
1969,9,3,3,97,-1.3330
1969,9,3,4,85,-0.2385
1969,9,3,5,75,-2.5536
1969,10,1,1,179,10.3674
1969,10,1,2,80,7.4594
1969,10,1,3,79,11.2240
1969,10,1,4,121,10.7121
1969,10,1,5,182,11.6219
1969,10,2,1,48,10.2320
1969,10,2,2,39,6.8080
1969,10,2,3,57,8.1357
1969,10,2,4,65,7.4504
1969,10,2,5,88,8.6592
1969,10,3,1,90,4.8363
1969,10,3,2,115,2.9863
1969,10,3,3,97,6.2217
1969,10,3,4,85,6.4165
1969,10,3,5,75,6.9654
1969,11,1,1,179,-6.1446
1969,11,1,2,80,-6.8826
1969,11,1,3,79,-6.3496
1969,11,1,4,121,-6.5235
1969,11,1,5,182,-7.8363
1969,11,2,1,48,-5.9724
1969,11,2,2,40,-5.3750
1969,11,2,3,57,-3.6513
1969,11,2,4,65,-5.0387
1969,11,2,5,87,-4.4714
1969,11,3,1,90,-3.1972
1969,11,3,2,115,-2.3507
1969,11,3,3,97,-2.7420
1969,11,3,4,85,-2.5463
1969,11,3,5,76,-3.1869
1969,12,1,1,179,-9.3712
1969,12,1,2,81,-7.9348
1969,12,1,3,79,-6.5600
1969,12,1,4,121,-5.6595
1969,12,1,5,182,-7.9360
1969,12,2,1,48,-4.4723
1969,12,2,2,40,-4.5963
1969,12,2,3,57,-4.2402
1969,12,2,4,65,-5.0062
1969,12,2,5,87,-4.6529
1969,12,3,1,90,-1.3113
1969,12,3,2,115,-1.3931
1969,12,3,3,97,-1.2760
1969,12,3,4,85,-2.5858
1969,12,3,5,76,-1.7898
1970,1,1,1,179,-1.9140
1970,1,1,2,81,-4.4816
1970,1,1,3,79,-1.8984
1970,1,1,4,121,-0.9952
1970,1,1,5,182,-5.5427
1970,1,2,1,48,-5.4447
1970,1,2,2,40,-7.2764
1970,1,2,3,57,-3.0827
1970,1,2,4,65,-6.6202
1970,1,2,5,87,-7.5399
1970,1,3,1,90,-7.5723
1970,1,3,2,115,-7.8905
1970,1,3,3,97,-8.6535
1970,1,3,4,85,-7.6114
1970,1,3,5,75,-10.6368
1970,2,1,1,179,1.4976
1970,2,1,2,81,2.7695
1970,2,1,3,78,4.4065
1970,2,1,4,121,3.5472
1970,2,1,5,182,3.4303
1970,2,2,1,47,5.0375
1970,2,2,2,40,5.7836
1970,2,2,3,57,6.0560
1970,2,2,4,65,3.1358
1970,2,2,5,87,3.9706
1970,2,3,1,90,4.9438
1970,2,3,2,115,6.6155
1970,2,3,3,97,6.0998
1970,2,3,4,85,2.7357
1970,2,3,5,75,5.2755
1970,3,1,1,179,-2.0985
1970,3,1,2,81,-1.2939
1970,3,1,3,77,-2.8401
1970,3,1,4,121,-2.9968
1970,3,1,5,182,-5.6016
1970,3,2,1,47,-3.0390
1970,3,2,2,41,-0.1878
1970,3,2,3,57,-1.1879
1970,3,2,4,65,-0.6033
1970,3,2,5,88,-4.7700
1970,3,3,1,90,-0.5098
1970,3,3,2,115,0.7658
1970,3,3,3,97,-0.6111
1970,3,3,4,85,-1.0521
1970,3,3,5,76,-1.9150
1970,4,1,1,179,-19.8887
1970,4,1,2,80,-15.9225
1970,4,1,3,76,-15.0168
1970,4,1,4,121,-15.4236
1970,4,1,5,182,-20.1133
1970,4,2,1,47,-19.2161
1970,4,2,2,41,-13.5156
1970,4,2,3,57,-11.6752
1970,4,2,4,65,-14.0818
1970,4,2,5,88,-18.8925
1970,4,3,1,90,-10.3305
1970,4,3,2,115,-7.7418
1970,4,3,3,97,-8.7856
1970,4,3,4,85,-11.9557
1970,4,3,5,76,-13.7876
1970,5,1,1,178,-10.2227
1970,5,1,2,80,-6.6277
1970,5,1,3,76,-8.2835
1970,5,1,4,121,-9.4052
1970,5,1,5,182,-9.5866
1970,5,2,1,46,-7.5532
1970,5,2,2,41,-10.0005
1970,5,2,3,57,-9.2535
1970,5,2,4,65,-11.2508
1970,5,2,5,88,-12.0482
1970,5,3,1,90,-5.9386
1970,5,3,2,115,-3.9353
1970,5,3,3,97,-6.4016
1970,5,3,4,85,-7.4599
1970,5,3,5,76,-10.2066
1970,6,1,1,176,-8.1495
1970,6,1,2,80,-6.4460
1970,6,1,3,75,-8.3287
1970,6,1,4,120,-8.4406
1970,6,1,5,182,-10.7775
1970,6,2,1,46,-5.0951
1970,6,2,2,41,-8.4583
1970,6,2,3,55,-6.5800
1970,6,2,4,65,-5.2846
1970,6,2,5,88,-9.3528
1970,6,3,1,90,-5.6446
1970,6,3,2,115,-4.2926
1970,6,3,3,97,-3.2180
1970,6,3,4,85,-8.3658
1970,6,3,5,76,-6.4462
1970,7,1,1,204,3.7670
1970,7,1,2,101,6.2294
1970,7,1,3,98,7.1645
1970,7,1,4,100,4.0226
1970,7,1,5,227,4.1797
1970,7,2,1,68,6.9475
1970,7,2,2,51,9.6899
1970,7,2,3,64,8.2172
1970,7,2,4,80,7.5530
1970,7,2,5,67,6.8865
1970,7,3,1,86,10.0063
1970,7,3,2,110,7.7268
1970,7,3,3,95,9.6469
1970,7,3,4,82,4.2243
1970,7,3,5,90,2.3120
1970,8,1,1,202,7.4070
1970,8,1,2,101,8.3069
1970,8,1,3,98,5.5880
1970,8,1,4,99,5.5108
1970,8,1,5,227,5.8241
1970,8,2,1,68,8.0585
1970,8,2,2,51,5.2225
1970,8,2,3,64,7.2797
1970,8,2,4,80,6.0877
1970,8,2,5,66,8.0495
1970,8,3,1,86,3.9030
1970,8,3,2,110,5.1967
1970,8,3,3,95,4.0952
1970,8,3,4,82,5.3496
1970,8,3,5,90,7.1343
1970,9,1,1,201,15.5722
1970,9,1,2,101,10.2792
1970,9,1,3,97,12.9191
1970,9,1,4,99,15.7991
1970,9,1,5,227,18.1191
1970,9,2,1,67,11.9491
1970,9,2,2,51,10.5565
1970,9,2,3,64,10.5166
1970,9,2,4,80,10.6735
1970,9,2,5,66,14.6360
1970,9,3,1,86,2.1603
1970,9,3,2,110,2.0383
1970,9,3,3,95,3.2070
1970,9,3,4,82,7.1545
1970,9,3,5,89,9.6618
1970,10,1,1,199,-6.5220
1970,10,1,2,101,-5.4650
1970,10,1,3,97,-7.2363
1970,10,1,4,100,-8.1789
1970,10,1,5,227,-10.2148
1970,10,2,1,67,-4.8772
1970,10,2,2,50,-5.4010
1970,10,2,3,64,-5.9861
1970,10,2,4,80,-6.2073
1970,10,2,5,66,-5.3357
1970,10,3,1,86,-0.5696
1970,10,3,2,110,-0.4808
1970,10,3,3,95,-1.6588
1970,10,3,4,82,-0.5660
1970,10,3,5,89,-2.8191
1970,11,1,1,198,-0.0846
1970,11,1,2,101,-1.0007
1970,11,1,3,95,-2.8425
1970,11,1,4,100,0.1826
1970,11,1,5,227,-2.6345
1970,11,2,1,67,2.2447
1970,11,2,2,50,4.6639
1970,11,2,3,63,2.1269
1970,11,2,4,80,3.5793
1970,11,2,5,66,0.4724
1970,11,3,1,86,5.1194
1970,11,3,2,110,5.9776
1970,11,3,3,95,5.0496
1970,11,3,4,82,4.3549
1970,11,3,5,89,4.0271
1970,12,1,1,198,8.1162
1970,12,1,2,100,9.9065
1970,12,1,3,95,10.1082
1970,12,1,4,100,10.7687
1970,12,1,5,226,10.1644
1970,12,2,1,67,6.9239
1970,12,2,2,50,7.5169
1970,12,2,3,63,11.9124
1970,12,2,4,80,9.4133
1970,12,2,5,66,8.0648
1970,12,3,1,85,5.0589
1970,12,3,2,110,5.9146
1970,12,3,3,95,6.9662
1970,12,3,4,82,5.6985
1970,12,3,5,89,5.0518
1971,1,1,1,196,15.3134
1971,1,1,2,100,14.4055
1971,1,1,3,95,15.2091
1971,1,1,4,99,12.9298
1971,1,1,5,226,15.3569
1971,1,2,1,66,15.3584
1971,1,2,2,49,9.2979
1971,1,2,3,63,8.8644
1971,1,2,4,80,10.2203
1971,1,2,5,66,11.1875
1971,1,3,1,85,5.8000
1971,1,3,2,110,1.7880
1971,1,3,3,95,5.6528
1971,1,3,4,82,4.0815
1971,1,3,5,89,7.8475
1971,2,1,1,195,4.2619
1971,2,1,2,98,6.3233
1971,2,1,3,95,4.4634
1971,2,1,4,99,4.4769
1971,2,1,5,225,5.0337
1971,2,2,1,66,2.3229
1971,2,2,2,49,2.3588
1971,2,2,3,63,3.0843
1971,2,2,4,79,3.2230
1971,2,2,5,66,2.2200
1971,2,3,1,85,1.4885
1971,2,3,2,110,1.7027
1971,2,3,3,95,1.1685
1971,2,3,4,82,3.3658
1971,2,3,5,88,1.6945
1971,3,1,1,195,9.1851
1971,3,1,2,98,3.9288
1971,3,1,3,95,4.7551
1971,3,1,4,99,9.2228
1971,3,1,5,224,5.2949
1971,3,2,1,66,7.0082
1971,3,2,2,49,5.5066
1971,3,2,3,63,5.7781
1971,3,2,4,79,6.4896
1971,3,2,5,65,8.3748
1971,3,3,1,84,3.0831
1971,3,3,2,110,3.2938
1971,3,3,3,95,4.0809
1971,3,3,4,81,5.4048
1971,3,3,5,88,6.2514
1971,4,1,1,193,1.7474
1971,4,1,2,98,1.1138
1971,4,1,3,95,3.3948
1971,4,1,4,99,2.7176
1971,4,1,5,224,3.2303
1971,4,2,1,65,5.0618
1971,4,2,2,49,5.3752
1971,4,2,3,62,4.8247
1971,4,2,4,79,5.4068
1971,4,2,5,65,2.0680
1971,4,3,1,84,3.2187
1971,4,3,2,110,5.0638
1971,4,3,3,95,4.7877
1971,4,3,4,81,3.3670
1971,4,3,5,88,5.2582
1971,5,1,1,190,-5.9820
1971,5,1,2,95,-6.2268
1971,5,1,3,94,-5.7754
1971,5,1,4,99,-6.8052
1971,5,1,5,224,-7.2224
1971,5,2,1,65,-3.9951
1971,5,2,2,49,-3.7090
1971,5,2,3,62,-4.0517
1971,5,2,4,78,-4.9612
1971,5,2,5,66,-5.1418
1971,5,3,1,84,-4.0744
1971,5,3,2,110,-3.5697
1971,5,3,3,95,-2.2407
1971,5,3,4,81,-4.9979
1971,5,3,5,88,-2.3396
1971,6,1,1,189,-2.8483
1971,6,1,2,93,-2.4503
1971,6,1,3,94,-0.6794
1971,6,1,4,98,-3.6347
1971,6,1,5,222,-2.0013
1971,6,2,1,65,-1.9209
1971,6,2,2,49,-0.9367
1971,6,2,3,62,0.7884
1971,6,2,4,77,-2.8435
1971,6,2,5,66,0.2602
1971,6,3,1,84,-0.1685
1971,6,3,2,109,-0.4573
1971,6,3,3,95,-0.3438
1971,6,3,4,81,0.1359
1971,6,3,5,88,2.4349
1971,7,1,1,237,-7.3925
1971,7,1,2,121,-5.5841
1971,7,1,3,106,-6.1338
1971,7,1,4,128,-6.7067
1971,7,1,5,189,-7.1074
1971,7,2,1,73,-4.9368
1971,7,2,2,66,-3.7516
1971,7,2,3,62,-5.5924
1971,7,2,4,59,-5.5843
1971,7,2,5,80,-5.5208
1971,7,3,1,72,-4.8460
1971,7,3,2,94,-5.0616
1971,7,3,3,110,-3.1025
1971,7,3,4,112,-4.6536
1971,7,3,5,109,-4.4517
1971,8,1,1,236,3.2978
1971,8,1,2,121,7.0254
1971,8,1,3,106,3.8832
1971,8,1,4,128,4.6329
1971,8,1,5,189,3.8081
1971,8,2,1,73,5.1385
1971,8,2,2,66,3.9715
1971,8,2,3,62,6.3567
1971,8,2,4,59,5.2824
1971,8,2,5,80,4.7918
1971,8,3,1,71,3.3814
1971,8,3,2,94,2.6047
1971,8,3,3,110,5.3191
1971,8,3,4,112,6.6423
1971,8,3,5,108,4.9527
1971,9,1,1,236,-1.7908
1971,9,1,2,121,0.7096
1971,9,1,3,106,1.0204
1971,9,1,4,128,-1.3021
1971,9,1,5,189,-0.7507
1971,9,2,1,73,-1.2802
1971,9,2,2,65,-1.1186
1971,9,2,3,61,-1.8405
1971,9,2,4,59,-0.2695
1971,9,2,5,80,0.4743
