year,month,rank_ME,rank_dNCA,nstocks,ret_vw
1967,1,1,1,135,17.2901
1967,1,1,2,67,20.3241
1967,1,1,3,40,16.5112
1967,1,1,4,44,20.9913
1967,1,1,5,71,17.4567
1967,1,2,1,61,15.8253
1967,1,2,2,56,16.0155
1967,1,2,3,32,14.9576
1967,1,2,4,32,15.0828
1967,1,2,5,49,17.6523
1967,1,3,1,62,10.8326
1967,1,3,2,93,6.7257
1967,1,3,3,119,7.0798
1967,1,3,4,120,7.1471
1967,1,3,5,102,8.6089
1967,2,1,1,135,5.9247
1967,2,1,2,67,4.2899
1967,2,1,3,40,0.6297
1967,2,1,4,44,3.9298
1967,2,1,5,71,5.7789
1967,2,2,1,61,1.3187
1967,2,2,2,56,2.5704
1967,2,2,3,32,1.0647
1967,2,2,4,32,2.2182
1967,2,2,5,49,2.5885
1967,2,3,1,62,0.4691
1967,2,3,2,93,-0.9930
1967,2,3,3,119,-0.1428
1967,2,3,4,120,0.7986
1967,2,3,5,102,3.2149
1967,3,1,1,135,7.4943
1967,3,1,2,67,5.7946
1967,3,1,3,41,5.6574
1967,3,1,4,44,5.9097
1967,3,1,5,71,6.3542
1967,3,2,1,61,6.7445
1967,3,2,2,56,8.0010
1967,3,2,3,32,4.9653
1967,3,2,4,32,5.9317
1967,3,2,5,49,5.9462
1967,3,3,1,62,5.4762
1967,3,3,2,93,4.0548
1967,3,3,3,119,4.3256
1967,3,3,4,120,3.2884
1967,3,3,5,102,5.8790
1967,4,1,1,135,4.4763
1967,4,1,2,67,5.5284
1967,4,1,3,41,4.7183
1967,4,1,4,44,5.9825
1967,4,1,5,71,4.3942
1967,4,2,1,61,4.0571
1967,4,2,2,56,3.7913
1967,4,2,3,32,3.3945
1967,4,2,4,32,3.0387
1967,4,2,5,49,4.9143
1967,4,3,1,62,2.7863
1967,4,3,2,93,3.6966
1967,4,3,3,119,4.6122
1967,4,3,4,120,4.2163
1967,4,3,5,102,5.5062
1967,5,1,1,135,1.3461
1967,5,1,2,67,-1.5194
1967,5,1,3,41,0.9619
1967,5,1,4,44,2.0821
1967,5,1,5,71,1.2464
1967,5,2,1,61,-1.2534
1967,5,2,2,56,-3.2156
1967,5,2,3,32,0.6620
1967,5,2,4,32,-1.3879
1967,5,2,5,49,-3.6280
1967,5,3,1,62,-0.5340
1967,5,3,2,93,-3.9104
1967,5,3,3,119,-3.8675
1967,5,3,4,120,-5.6638
1967,5,3,5,102,-4.6607
1967,6,1,1,135,9.9723
1967,6,1,2,67,12.7934
1967,6,1,3,40,5.7072
1967,6,1,4,44,13.4462
1967,6,1,5,70,15.5901
1967,6,2,1,61,9.0444
1967,6,2,2,56,7.2279
1967,6,2,3,32,4.6118
1967,6,2,4,32,5.8436
1967,6,2,5,49,5.9707
1967,6,3,1,62,4.4534
1967,6,3,2,93,2.6807
1967,6,3,3,119,0.5953
1967,6,3,4,120,0.9263
1967,6,3,5,101,3.1761
1967,7,1,1,172,10.1286
1967,7,1,2,65,7.9546
1967,7,1,3,53,10.1374
1967,7,1,4,57,9.8996
1967,7,1,5,70,11.0754
1967,7,2,1,74,7.9052
1967,7,2,2,48,9.0183
1967,7,2,3,51,6.9117
1967,7,2,4,35,7.2544
1967,7,2,5,57,8.0175
1967,7,3,1,53,6.5213
1967,7,3,2,108,5.2503
1967,7,3,3,117,8.1188
1967,7,3,4,128,1.4699
1967,7,3,5,112,3.8099
1967,8,1,1,172,1.3939
1967,8,1,2,65,1.3432
1967,8,1,3,53,0.2843
1967,8,1,4,57,-1.8446
1967,8,1,5,70,0.7746
1967,8,2,1,74,1.0557
1967,8,2,2,48,0.2121
1967,8,2,3,51,-0.5779
1967,8,2,4,35,0.3094
1967,8,2,5,57,-2.4950
1967,8,3,1,52,0.2322
1967,8,3,2,108,-0.4904
1967,8,3,3,117,-0.7539
1967,8,3,4,128,-1.0619
1967,8,3,5,112,-0.6873
1967,9,1,1,172,6.6052
1967,9,1,2,65,7.3498
1967,9,1,3,53,10.6007
1967,9,1,4,57,4.9133
1967,9,1,5,70,8.2173
1967,9,2,1,74,5.5565
1967,9,2,2,48,3.4705
1967,9,2,3,51,2.2227
1967,9,2,4,35,2.6431
1967,9,2,5,57,4.8104
1967,9,3,1,51,1.9198
1967,9,3,2,108,2.8251
1967,9,3,3,117,2.7548
1967,9,3,4,128,3.8344
1967,9,3,5,112,3.8786
1967,10,1,1,172,-1.8596
1967,10,1,2,65,0.9565
1967,10,1,3,53,-2.6238
1967,10,1,4,57,-2.9831
1967,10,1,5,70,-3.2670
1967,10,2,1,74,-2.9401
1967,10,2,2,48,-3.9919
1967,10,2,3,50,-6.4964
1967,10,2,4,35,-2.5602
1967,10,2,5,57,-2.4558
1967,10,3,1,51,-4.7439
1967,10,3,2,108,-2.8709
1967,10,3,3,117,-4.3678
1967,10,3,4,129,-3.4630
1967,10,3,5,112,1.3109
1967,11,1,1,171,-1.2804
1967,11,1,2,65,-0.7881
1967,11,1,3,53,1.1660
1967,11,1,4,57,3.5184
1967,11,1,5,69,2.2476
1967,11,2,1,74,1.3747
1967,11,2,2,48,1.9862
1967,11,2,3,50,0.9063
1967,11,2,4,34,-3.6650
1967,11,2,5,57,0.5084
1967,11,3,1,52,0.8136
1967,11,3,2,108,-0.5260
1967,11,3,3,117,0.3820
1967,11,3,4,129,1.2647
1967,11,3,5,112,1.4016
1967,12,1,1,171,10.4924
1967,12,1,2,65,8.7253
1967,12,1,3,53,8.7679
1967,12,1,4,56,7.5207
1967,12,1,5,69,5.8305
1967,12,2,1,74,6.8091
1967,12,2,2,48,5.3902
1967,12,2,3,50,6.4741
1967,12,2,4,34,3.0007
1967,12,2,5,57,8.1465
1967,12,3,1,52,4.1583
1967,12,3,2,108,2.6170
1967,12,3,3,117,2.4707
1967,12,3,4,129,2.8987
1967,12,3,5,112,2.2021
1968,1,1,1,171,1.9064
1968,1,1,2,65,1.8085
1968,1,1,3,53,2.7208
1968,1,1,4,56,4.8306
1968,1,1,5,69,3.9924
1968,1,2,1,74,-1.3573
1968,1,2,2,48,2.0533
1968,1,2,3,50,-0.0763
1968,1,2,4,34,0.0305
1968,1,2,5,57,-2.0331
1968,1,3,1,52,-3.0925
1968,1,3,2,108,-1.8254
1968,1,3,3,117,-4.1080
1968,1,3,4,129,-3.7055
1968,1,3,5,112,-7.2543
1968,2,1,1,171,-5.6295
1968,2,1,2,65,-5.9328
1968,2,1,3,53,-6.3712
1968,2,1,4,56,-6.1702
1968,2,1,5,68,-6.3404
1968,2,2,1,74,-6.1864
1968,2,2,2,47,-1.9433
1968,2,2,3,49,-2.5093
1968,2,2,4,34,-2.8906
1968,2,2,5,57,-7.3304
1968,2,3,1,52,-4.6223
1968,2,3,2,108,-1.7177
1968,2,3,3,117,-2.5071
1968,2,3,4,129,-3.1287
1968,2,3,5,111,-3.9453
1968,3,1,1,172,-1.0295
1968,3,1,2,65,-1.2686
1968,3,1,3,53,-0.1460
1968,3,1,4,56,-1.3027
1968,3,1,5,68,-1.1692
1968,3,2,1,74,-0.9531
1968,3,2,2,47,-1.8704
1968,3,2,3,49,-1.8557
1968,3,2,4,34,-1.8031
1968,3,2,5,57,-1.0174
1968,3,3,1,52,1.1180
1968,3,3,2,108,0.6554
1968,3,3,3,117,-0.1527
1968,3,3,4,129,0.1720
1968,3,3,5,111,2.4529
1968,4,1,1,171,15.4549
1968,4,1,2,65,16.0577
1968,4,1,3,53,17.3955
1968,4,1,4,56,16.9103
1968,4,1,5,68,19.7642
1968,4,2,1,74,14.7561
1968,4,2,2,47,13.1046
1968,4,2,3,49,7.3689
1968,4,2,4,34,14.3798
1968,4,2,5,57,14.2211
1968,4,3,1,52,8.7834
1968,4,3,2,108,8.1442
1968,4,3,3,117,8.3223
1968,4,3,4,129,6.9943
1968,4,3,5,111,11.5203
1968,5,1,1,171,10.7239
1968,5,1,2,65,8.9301
1968,5,1,3,53,13.8559
1968,5,1,4,56,9.4144
1968,5,1,5,68,12.9679
1968,5,2,1,74,7.3692
1968,5,2,2,47,5.9919
1968,5,2,3,48,7.9723
1968,5,2,4,34,7.4570
1968,5,2,5,57,7.3890
1968,5,3,1,52,2.2181
1968,5,3,2,108,1.0163
1968,5,3,3,117,0.2934
1968,5,3,4,128,1.6394
1968,5,3,5,111,3.2967
1968,6,1,1,171,0.9152
1968,6,1,2,65,-0.8760
1968,6,1,3,53,1.0360
1968,6,1,4,56,-0.8174
1968,6,1,5,68,1.4618
1968,6,2,1,74,-0.2496
1968,6,2,2,47,0.6928
1968,6,2,3,48,1.9129
1968,6,2,4,34,-1.0969
1968,6,2,5,57,0.9485
1968,6,3,1,52,-0.1825
1968,6,3,2,108,1.7884
1968,6,3,3,117,0.9591
1968,6,3,4,128,1.8212
1968,6,3,5,111,-0.0694
1968,7,1,1,251,-2.1221
1968,7,1,2,127,-3.4095
1968,7,1,3,61,-3.7749
1968,7,1,4,64,-4.2638
1968,7,1,5,97,-4.8286
1968,7,2,1,69,-3.3130
1968,7,2,2,68,-1.4905
1968,7,2,3,55,-3.3670
1968,7,2,4,44,-4.4915
1968,7,2,5,68,-6.4267
1968,7,3,1,62,-2.3355
1968,7,3,2,93,-4.1846
1968,7,3,3,114,0.7959
1968,7,3,4,128,-2.3841
1968,7,3,5,119,-3.8312
1968,8,1,1,250,6.4332
1968,8,1,2,127,2.8735
1968,8,1,3,61,5.8628
1968,8,1,4,64,2.5076
1968,8,1,5,97,2.6799
1968,8,2,1,68,4.6590
1968,8,2,2,68,2.7835
1968,8,2,3,55,3.8957
1968,8,2,4,44,3.2377
1968,8,2,5,68,4.5264
1968,8,3,1,61,2.3367
1968,8,3,2,93,0.7464
1968,8,3,3,114,1.1974
1968,8,3,4,128,0.9751
1968,8,3,5,119,2.4405
1968,9,1,1,250,7.4177
1968,9,1,2,127,6.0056
1968,9,1,3,61,8.2804
1968,9,1,4,64,6.9280
1968,9,1,5,97,8.7084
1968,9,2,1,68,7.7947
1968,9,2,2,68,6.1367
1968,9,2,3,54,5.9731
1968,9,2,4,44,5.0945
1968,9,2,5,68,7.3080
1968,9,3,1,61,5.1610
1968,9,3,2,93,6.6608
1968,9,3,3,114,2.5168
1968,9,3,4,128,3.0193
1968,9,3,5,119,4.3909
1968,10,1,1,249,-0.3264
1968,10,1,2,126,0.8797
1968,10,1,3,61,1.5080
1968,10,1,4,64,1.2707
1968,10,1,5,97,0.2820
1968,10,2,1,68,-0.3768
1968,10,2,2,68,0.8018
1968,10,2,3,54,2.0322
1968,10,2,4,44,3.3473
1968,10,2,5,68,0.5430
1968,10,3,1,61,0.8397
1968,10,3,2,93,1.7471
1968,10,3,3,113,3.3289
1968,10,3,4,128,-2.2888
1968,10,3,5,119,0.3976
1968,11,1,1,248,6.8207
1968,11,1,2,126,8.8144
1968,11,1,3,61,7.6564
1968,11,1,4,64,5.2053
1968,11,1,5,97,6.1237
1968,11,2,1,68,8.3620
1968,11,2,2,68,8.4830
1968,11,2,3,55,6.1367
1968,11,2,4,44,8.6010
1968,11,2,5,68,9.0608
1968,11,3,1,61,6.1664
1968,11,3,2,93,1.8905
1968,11,3,3,113,5.0297
1968,11,3,4,128,7.9484
1968,11,3,5,119,5.9527
1968,12,1,1,249,2.5325
1968,12,1,2,127,2.6126
1968,12,1,3,61,-0.2695
1968,12,1,4,64,3.0703
1968,12,1,5,97,0.5714
1968,12,2,1,68,0.3418
1968,12,2,2,68,-1.0827
1968,12,2,3,55,-1.0962
1968,12,2,4,44,-3.2849
1968,12,2,5,68,-2.7269
1968,12,3,1,61,-0.5362
1968,12,3,2,93,-3.3826
1968,12,3,3,113,-4.5003
1968,12,3,4,128,-4.4000
1968,12,3,5,119,-4.5407
1969,1,1,1,249,-0.4488
1969,1,1,2,127,-1.3291
1969,1,1,3,61,-2.0199
1969,1,1,4,64,-0.4237
1969,1,1,5,97,-2.3864
1969,1,2,1,68,-1.3151
1969,1,2,2,68,-1.7521
1969,1,2,3,55,-1.7729
1969,1,2,4,44,1.5201
1969,1,2,5,68,-1.8503
1969,1,3,1,60,-0.6716
1969,1,3,2,93,-0.5530
1969,1,3,3,113,-0.0767
1969,1,3,4,128,-1.9102
1969,1,3,5,119,-0.8662
1969,2,1,1,248,-10.8523
1969,2,1,2,126,-9.7480
1969,2,1,3,60,-8.5795
1969,2,1,4,64,-9.4184
1969,2,1,5,97,-10.0739
1969,2,2,1,68,-9.2648
1969,2,2,2,68,-7.0318
1969,2,2,3,55,-5.7746
1969,2,2,4,44,-7.3267
1969,2,2,5,68,-9.8877
1969,2,3,1,60,-6.2292
1969,2,3,2,93,-3.7313
1969,2,3,3,113,-3.7108
1969,2,3,4,128,-5.0002
1969,2,3,5,119,-5.2831
1969,3,1,1,248,2.9477
1969,3,1,2,126,2.7998
1969,3,1,3,60,3.0019
1969,3,1,4,64,1.1095
1969,3,1,5,97,2.1675
1969,3,2,1,68,3.1813
1969,3,2,2,68,1.8800
1969,3,2,3,55,2.8084
1969,3,2,4,44,1.9878
1969,3,2,5,67,2.8371
1969,3,3,1,60,3.3011
1969,3,3,2,93,3.1045
1969,3,3,3,113,3.2966
1969,3,3,4,128,4.2840
1969,3,3,5,119,2.1942
1969,4,1,1,247,-0.4180
1969,4,1,2,126,0.7932
1969,4,1,3,60,-1.1184
1969,4,1,4,63,-1.4837
1969,4,1,5,97,-2.2508
1969,4,2,1,68,2.4892
1969,4,2,2,67,0.3345
1969,4,2,3,55,3.7637
1969,4,2,4,44,1.8938
1969,4,2,5,67,0.2385
1969,4,3,1,60,0.2187
1969,4,3,2,93,2.1706
1969,4,3,3,112,2.5047
1969,4,3,4,128,2.4010
1969,4,3,5,118,2.3482
1969,5,1,1,247,2.0500
1969,5,1,2,126,-0.6060
1969,5,1,3,61,-0.4931
1969,5,1,4,63,-0.6335
1969,5,1,5,97,2.9948
1969,5,2,1,68,0.4660
1969,5,2,2,67,-1.0039
1969,5,2,3,55,3.3342
1969,5,2,4,44,-0.4744
1969,5,2,5,68,-0.6929
1969,5,3,1,60,-0.7060
1969,5,3,2,93,1.3217
1969,5,3,3,111,0.7538
1969,5,3,4,128,0.2893
1969,5,3,5,118,-0.6981
1969,6,1,1,247,-14.1468
1969,6,1,2,126,-14.0229
1969,6,1,3,61,-11.6729
1969,6,1,4,64,-12.1309
1969,6,1,5,97,-14.1964
1969,6,2,1,68,-10.9932
1969,6,2,2,68,-10.0938
1969,6,2,3,55,-9.1792
1969,6,2,4,44,-10.3290
1969,6,2,5,68,-11.6692
1969,6,3,1,59,-9.1698
1969,6,3,2,93,-5.0738
1969,6,3,3,111,-6.3958
1969,6,3,4,128,-3.1925
1969,6,3,5,119,-7.0528
1969,7,1,1,228,-11.5577
1969,7,1,2,119,-10.3974
1969,7,1,3,95,-10.8885
1969,7,1,4,76,-12.6070
1969,7,1,5,132,-11.8864
1969,7,2,1,68,-7.9276
1969,7,2,2,60,-8.1639
1969,7,2,3,69,-8.7679
1969,7,2,4,47,-7.9974
1969,7,2,5,84,-11.1628
1969,7,3,1,73,-5.1401
1969,7,3,2,106,-5.4775
1969,7,3,3,115,-5.6146
1969,7,3,4,129,-6.0696
1969,7,3,5,111,-7.2029
1969,8,1,1,227,3.5435
1969,8,1,2,119,3.3212
1969,8,1,3,95,5.0079
1969,8,1,4,76,3.5454
1969,8,1,5,132,4.1760
1969,8,2,1,68,7.7622
1969,8,2,2,60,4.6887
1969,8,2,3,69,3.0607
1969,8,2,4,47,4.3454
1969,8,2,5,84,8.6286
1969,8,3,1,73,5.4455
1969,8,3,2,106,5.3979
1969,8,3,3,115,5.2406
1969,8,3,4,129,3.5566
1969,8,3,5,111,5.3691
1969,9,1,1,227,-3.1515
1969,9,1,2,119,-1.7715
1969,9,1,3,95,-3.8099
1969,9,1,4,76,-1.5988
1969,9,1,5,133,-4.1730
1969,9,2,1,68,0.3104
1969,9,2,2,59,-0.6601
1969,9,2,3,68,0.1211
1969,9,2,4,47,-0.7362
1969,9,2,5,83,-1.3055
1969,9,3,1,72,-0.9950
1969,9,3,2,106,-1.3985
1969,9,3,3,115,-2.6387
1969,9,3,4,129,-3.6723
1969,9,3,5,111,-3.1056
1969,10,1,1,227,9.4909
1969,10,1,2,119,8.8074
1969,10,1,3,95,9.1556
1969,10,1,4,75,13.2952
1969,10,1,5,133,12.5713
1969,10,2,1,68,7.5050
1969,10,2,2,59,5.7195
1969,10,2,3,67,7.6729
1969,10,2,4,47,7.9480
1969,10,2,5,83,9.8484
1969,10,3,1,72,5.2831
1969,10,3,2,106,4.5113
1969,10,3,3,115,6.6056
1969,10,3,4,129,3.8042
1969,10,3,5,111,5.8902
1969,11,1,1,227,-7.3710
1969,11,1,2,119,-6.6240
1969,11,1,3,95,-3.7607
1969,11,1,4,75,-7.7412
1969,11,1,5,133,-7.6904
1969,11,2,1,68,-3.9159
1969,11,2,2,59,-4.5335
1969,11,2,3,68,-3.9571
1969,11,2,4,47,-4.5208
1969,11,2,5,82,-6.4959
1969,11,3,1,73,-2.0983
1969,11,3,2,106,-2.6512
1969,11,3,3,115,-3.3342
1969,11,3,4,129,-3.3112
1969,11,3,5,111,-2.8923
1969,12,1,1,227,-10.1225
1969,12,1,2,119,-6.6251
1969,12,1,3,95,-4.6451
1969,12,1,4,76,-6.7267
1969,12,1,5,133,-7.8007
1969,12,2,1,68,-4.5072
1969,12,2,2,59,-4.7403
1969,12,2,3,68,-2.6517
1969,12,2,4,47,-3.5901
1969,12,2,5,82,-6.1540
1969,12,3,1,73,0.1384
1969,12,3,2,106,-2.1723
1969,12,3,3,115,-0.1985
1969,12,3,4,129,-1.9188
1969,12,3,5,111,-2.6194
1970,1,1,1,227,0.4331
1970,1,1,2,119,-3.1843
1970,1,1,3,95,-3.7910
1970,1,1,4,76,-5.2091
1970,1,1,5,133,-5.9757
1970,1,2,1,68,-5.9771
1970,1,2,2,59,-5.1772
1970,1,2,3,68,-3.6386
1970,1,2,4,46,-4.9037
1970,1,2,5,83,-8.1050
1970,1,3,1,73,-7.5169
1970,1,3,2,105,-7.7340
1970,1,3,3,115,-7.6395
1970,1,3,4,129,-7.2133
1970,1,3,5,111,-10.5647
1970,2,1,1,226,3.1249
1970,2,1,2,119,3.7000
1970,2,1,3,95,2.5149
1970,2,1,4,76,4.0012
1970,2,1,5,133,2.0945
1970,2,2,1,68,5.8307
1970,2,2,2,59,2.5425
1970,2,2,3,68,4.9167
1970,2,2,4,46,6.1244
1970,2,2,5,82,3.8574
1970,2,3,1,73,3.5407
1970,2,3,2,105,6.1576
1970,2,3,3,115,5.6441
1970,2,3,4,129,6.5855
1970,2,3,5,111,6.5454
1970,3,1,1,225,-0.5139
1970,3,1,2,119,-4.4947
1970,3,1,3,95,-3.3901
1970,3,1,4,76,-3.6946
1970,3,1,5,133,-5.2008
1970,3,2,1,68,-1.7092
1970,3,2,2,59,1.7238
1970,3,2,3,69,-0.7301
1970,3,2,4,47,-2.4603
1970,3,2,5,82,-4.0837
1970,3,3,1,73,-0.3617
1970,3,3,2,106,1.0694
1970,3,3,3,115,-1.9317
1970,3,3,4,129,1.1547
1970,3,3,5,111,-0.8376
1970,4,1,1,225,-17.1420
1970,4,1,2,119,-15.1490
1970,4,1,3,94,-15.9240
1970,4,1,4,76,-16.9661
1970,4,1,5,132,-22.5724
1970,4,2,1,68,-14.5300
1970,4,2,2,59,-11.1553
1970,4,2,3,69,-12.1552
1970,4,2,4,47,-15.7596
1970,4,2,5,82,-19.3492
1970,4,3,1,73,-9.9078
1970,4,3,2,106,-8.3998
1970,4,3,3,115,-9.5687
1970,4,3,4,129,-8.5928
1970,4,3,5,111,-11.8002
1970,5,1,1,225,-9.2998
1970,5,1,2,119,-7.6105
1970,5,1,3,93,-9.5652
1970,5,1,4,76,-12.7046
1970,5,1,5,132,-7.4945
1970,5,2,1,68,-7.2902
1970,5,2,2,59,-8.2675
1970,5,2,3,69,-9.4290
1970,5,2,4,47,-10.4897
1970,5,2,5,81,-12.6996
1970,5,3,1,73,-5.1520
1970,5,3,2,106,-5.3552
1970,5,3,3,115,-7.7365
1970,5,3,4,129,-3.8346
1970,5,3,5,111,-8.5041
1970,6,1,1,224,-6.2643
1970,6,1,2,118,-8.5123
1970,6,1,3,93,-10.3961
1970,6,1,4,76,-8.6876
1970,6,1,5,130,-10.9131
1970,6,2,1,67,-6.5889
1970,6,2,2,59,-5.5835
1970,6,2,3,69,-6.4161
1970,6,2,4,46,-6.9674
1970,6,2,5,81,-7.9507
1970,6,3,1,73,-6.5231
1970,6,3,2,106,-3.6731
1970,6,3,3,115,-5.1793
1970,6,3,4,129,-4.9530
1970,6,3,5,111,-4.9346
1970,7,1,1,257,4.6314
1970,7,1,2,118,7.3258
1970,7,1,3,93,5.5951
1970,7,1,4,91,4.2732
1970,7,1,5,178,3.0808
1970,7,2,1,72,5.7360
1970,7,2,2,65,8.9877
1970,7,2,3,62,8.0980
1970,7,2,4,64,8.3309
1970,7,2,5,88,6.4824
1970,7,3,1,73,7.2598
1970,7,3,2,104,8.7420
1970,7,3,3,124,7.9775
1970,7,3,4,131,6.3357
1970,7,3,5,114,7.4991
1970,8,1,1,255,5.8431
1970,8,1,2,118,5.7319
1970,8,1,3,93,5.0145
1970,8,1,4,91,8.4687
1970,8,1,5,177,7.2310
1970,8,2,1,72,8.5327
1970,8,2,2,65,6.3195
1970,8,2,3,62,6.1466
1970,8,2,4,64,6.6781
1970,8,2,5,87,6.2957
1970,8,3,1,73,2.8959
1970,8,3,2,104,6.0874
1970,8,3,3,124,5.0657
1970,8,3,4,131,4.4726
1970,8,3,5,114,4.9249
1970,9,1,1,254,14.0616
1970,9,1,2,118,14.8347
1970,9,1,3,92,12.2481
1970,9,1,4,91,14.3359
1970,9,1,5,177,18.4015
1970,9,2,1,72,9.3611
1970,9,2,2,65,8.4763
1970,9,2,3,61,11.0343
1970,9,2,4,64,10.1935
1970,9,2,5,87,14.8082
1970,9,3,1,73,6.5437
1970,9,3,2,104,2.3754
1970,9,3,3,124,2.5154
1970,9,3,4,131,3.7449
1970,9,3,5,113,5.8250
1970,10,1,1,254,-7.3727
1970,10,1,2,118,-5.9172
1970,10,1,3,92,-7.1657
1970,10,1,4,91,-6.6859
1970,10,1,5,176,-10.6254
1970,10,2,1,72,-5.3709
1970,10,2,2,65,-4.2095
1970,10,2,3,61,-4.0058
1970,10,2,4,63,-5.1049
1970,10,2,5,87,-7.0029
1970,10,3,1,73,-1.5541
1970,10,3,2,104,-1.7768
1970,10,3,3,124,0.5771
1970,10,3,4,131,-1.7015
1970,10,3,5,113,-1.1584
1970,11,1,1,253,-0.6849
1970,11,1,2,118,-3.3068
1970,11,1,3,92,-0.3581
1970,11,1,4,90,2.0305
1970,11,1,5,175,-3.4186
1970,11,2,1,72,1.9601
1970,11,2,2,65,2.9375
1970,11,2,3,60,3.9472
1970,11,2,4,63,4.9853
1970,11,2,5,87,1.2361
1970,11,3,1,73,4.6610
1970,11,3,2,104,6.4576
1970,11,3,3,124,5.1286
1970,11,3,4,131,5.8422
1970,11,3,5,113,4.3817
1970,12,1,1,251,8.8876
1970,12,1,2,118,11.5470
1970,12,1,3,92,12.1473
1970,12,1,4,90,9.1703
1970,12,1,5,175,8.3203
1970,12,2,1,72,10.5811
1970,12,2,2,65,9.1058
1970,12,2,3,60,6.9405
1970,12,2,4,63,8.2382
1970,12,2,5,87,8.2192
1970,12,3,1,73,5.8423
1970,12,3,2,103,5.9972
1970,12,3,3,124,5.9880
1970,12,3,4,131,6.1075
1970,12,3,5,113,5.0833
1971,1,1,1,251,16.3602
1971,1,1,2,118,12.2561
1971,1,1,3,92,13.8191
1971,1,1,4,88,14.2726
1971,1,1,5,174,15.2987
1971,1,2,1,71,14.3400
1971,1,2,2,64,9.7036
1971,1,2,3,60,11.1090
1971,1,2,4,63,9.9530
1971,1,2,5,87,9.1285
1971,1,3,1,73,7.3513
1971,1,3,2,103,5.4390
1971,1,3,3,124,0.6804
1971,1,3,4,131,5.4515
1971,1,3,5,113,5.9429
1971,2,1,1,251,4.2199
1971,2,1,2,116,4.9338
1971,2,1,3,92,5.4437
1971,2,1,4,88,4.6999
1971,2,1,5,172,5.2157
1971,2,2,1,70,2.4185
1971,2,2,2,64,2.5561
1971,2,2,3,60,3.4548
1971,2,2,4,63,2.0630
1971,2,2,5,87,1.9056
1971,2,3,1,73,3.2044
1971,2,3,2,103,1.0159
1971,2,3,3,124,3.2308
1971,2,3,4,130,-0.0936
1971,2,3,5,113,1.2105
1971,3,1,1,251,8.4941
1971,3,1,2,116,4.9701
1971,3,1,3,92,4.8237
1971,3,1,4,88,7.7442
1971,3,1,5,171,4.8911
1971,3,2,1,70,5.7828
1971,3,2,2,63,5.6319
1971,3,2,3,60,6.8314
1971,3,2,4,63,6.7780
1971,3,2,5,87,6.7578
1971,3,3,1,72,4.4896
1971,3,3,2,103,3.3851
1971,3,3,3,124,3.5345
1971,3,3,4,129,4.0081
1971,3,3,5,113,5.2880
1971,4,1,1,250,2.4631
1971,4,1,2,115,3.0067
1971,4,1,3,92,3.1984
1971,4,1,4,88,1.5596
1971,4,1,5,171,2.1911
1971,4,2,1,70,6.0220
1971,4,2,2,63,5.3394
1971,4,2,3,59,5.5265
1971,4,2,4,63,2.3131
1971,4,2,5,86,2.4126
1971,4,3,1,72,5.2378
1971,4,3,2,103,6.2930
1971,4,3,3,124,3.4116
1971,4,3,4,129,2.0885
1971,4,3,5,113,2.8386
1971,5,1,1,247,-5.3491
1971,5,1,2,112,-6.0651
1971,5,1,3,92,-5.9517
1971,5,1,4,88,-6.6147
1971,5,1,5,170,-8.5286
1971,5,2,1,69,-2.9582
1971,5,2,2,64,-3.9381
1971,5,2,3,59,-6.2325
1971,5,2,4,63,-4.2148
1971,5,2,5,86,-5.1910
1971,5,3,1,72,-2.2243
1971,5,3,2,103,-2.9200
1971,5,3,3,124,-3.4446
1971,5,3,4,129,-4.3671
1971,5,3,5,113,-3.4827
1971,6,1,1,245,-2.3157
1971,6,1,2,111,-2.0746
1971,6,1,3,92,-2.8467
1971,6,1,4,86,-0.2779
1971,6,1,5,169,-3.2609
1971,6,2,1,69,-1.7384
1971,6,2,2,64,-2.3061
1971,6,2,3,59,-0.1312
1971,6,2,4,63,-0.0673
1971,6,2,5,85,-0.1717
1971,6,3,1,71,1.4579
1971,6,3,2,103,-1.1897
1971,6,3,3,124,0.7255
1971,6,3,4,129,0.6186
1971,6,3,5,113,1.2732
1971,7,1,1,312,-6.1499
1971,7,1,2,147,-7.8346
1971,7,1,3,105,-5.3696
1971,7,1,4,95,-4.7399
1971,7,1,5,131,-8.8863
1971,7,2,1,76,-5.9369
1971,7,2,2,82,-4.3043
1971,7,2,3,79,-4.9564
1971,7,2,4,55,-3.6028
1971,7,2,5,81,-4.2935
1971,7,3,1,50,-8.5954
1971,7,3,2,105,-4.9849
1971,7,3,3,121,-2.1362
1971,7,3,4,150,-4.1373
1971,7,3,5,145,-5.0481
1971,8,1,1,311,5.3774
1971,8,1,2,147,3.8072
1971,8,1,3,105,6.5398
1971,8,1,4,95,1.8293
1971,8,1,5,131,2.3545
1971,8,2,1,76,7.2939
1971,8,2,2,82,4.3550
1971,8,2,3,79,4.7781
1971,8,2,4,55,4.1276
1971,8,2,5,81,2.5831
1971,8,3,1,50,9.3613
1971,8,3,2,105,6.2109
1971,8,3,3,120,3.7907
1971,8,3,4,150,4.0674
1971,8,3,5,144,2.4943
1971,9,1,1,311,-1.7922
1971,9,1,2,147,0.7088
1971,9,1,3,105,-0.0728
1971,9,1,4,95,0.8496
1971,9,1,5,131,-0.8132
1971,9,2,1,75,-0.8134
1971,9,2,2,81,-0.7916
1971,9,2,3,79,-0.6795
1971,9,2,4,55,-1.5821
1971,9,2,5,81,-0.7734
