year,month,rank_ME,rank_dLNO,nstocks,ret_vw
1981,6,3,3,126,0.1411
1981,6,3,4,136,0.6780
1981,6,3,5,140,-0.5311
1981,7,1,1,659,-2.5969
1981,7,1,2,281,-3.4151
1981,7,1,3,237,-4.1176
1981,7,1,4,186,-2.0117
1981,7,1,5,255,-3.1086
1981,7,2,1,97,-2.1474
1981,7,2,2,97,-2.4321
1981,7,2,3,83,-2.1882
1981,7,2,4,97,-1.6158
1981,7,2,5,150,-1.1783
1981,7,3,1,59,-1.9398
1981,7,3,2,93,0.8446
1981,7,3,3,119,-0.9828
1981,7,3,4,142,-0.8251
1981,7,3,5,162,4.1848
1981,8,1,1,652,-8.6257
1981,8,1,2,279,-8.4575
1981,8,1,3,235,-7.0308
1981,8,1,4,184,-8.4818
1981,8,1,5,255,-9.9396
1981,8,2,1,97,-8.1207
1981,8,2,2,97,-7.2222
1981,8,2,3,83,-5.9607
1981,8,2,4,96,-5.9124
1981,8,2,5,148,-8.1773
1981,8,3,1,58,-7.4864
1981,8,3,2,91,-3.3651
1981,8,3,3,119,-5.0361
1981,8,3,4,142,-4.9980
1981,8,3,5,162,-6.1561
1981,9,1,1,643,-8.0244
1981,9,1,2,277,-7.3350
1981,9,1,3,232,-8.5369
1981,9,1,4,184,-8.2484
1981,9,1,5,249,-12.4906
1981,9,2,1,97,-7.7725
1981,9,2,2,97,-6.5891
1981,9,2,3,82,-5.5690
1981,9,2,4,96,-7.0994
1981,9,2,5,148,-9.8745
1981,9,3,1,58,-3.0199
1981,9,3,2,91,-6.0349
1981,9,3,3,119,-4.3876
1981,9,3,4,140,-3.6626
1981,9,3,5,160,-9.0253
1981,10,1,1,634,8.6855
1981,10,1,2,274,7.2573
1981,10,1,3,232,8.5857
1981,10,1,4,184,6.8091
1981,10,1,5,247,8.6334
1981,10,2,1,97,10.9300
1981,10,2,2,97,4.8870
1981,10,2,3,81,6.5120
1981,10,2,4,96,7.0271
1981,10,2,5,148,8.2357
1981,10,3,1,58,7.0588
1981,10,3,2,91,6.9329
1981,10,3,3,118,4.8616
1981,10,3,4,140,4.2331
1981,10,3,5,159,8.1632
1981,11,1,1,633,2.0989
1981,11,1,2,274,2.4194
1981,11,1,3,233,1.6838
1981,11,1,4,184,1.0640
1981,11,1,5,249,0.7155
1981,11,2,1,96,1.8871
1981,11,2,2,96,2.8369
1981,11,2,3,81,2.8612
1981,11,2,4,96,5.2984
1981,11,2,5,148,2.3498
1981,11,3,1,58,3.8910
1981,11,3,2,91,4.2185
1981,11,3,3,118,4.3920
1981,11,3,4,140,3.5203
1981,11,3,5,158,5.4101
1981,12,1,1,629,-1.5298
1981,12,1,2,272,-1.3238
1981,12,1,3,231,1.2006
1981,12,1,4,182,-2.2614
1981,12,1,5,250,-4.1711
1981,12,2,1,95,-0.5196
1981,12,2,2,96,1.2950
1981,12,2,3,81,-0.8798
1981,12,2,4,95,-2.1457
1981,12,2,5,148,-2.7707
1981,12,3,1,58,-1.2184
1981,12,3,2,91,-2.2909
1981,12,3,3,119,-3.4094
1981,12,3,4,140,-2.2322
1981,12,3,5,156,-3.4961
1982,1,1,1,625,-0.3099
1982,1,1,2,272,-0.0905
1982,1,1,3,231,-2.8879
1982,1,1,4,181,-1.2170
1982,1,1,5,247,-4.5344
1982,1,2,1,94,-5.1391
1982,1,2,2,96,-2.1997
1982,1,2,3,81,-1.3019
1982,1,2,4,93,-3.1549
1982,1,2,5,148,-5.4703
1982,1,3,1,58,-0.5711
1982,1,3,2,90,-2.7571
1982,1,3,3,119,-1.5286
1982,1,3,4,140,-1.5142
1982,1,3,5,155,-3.9600
1982,2,1,1,620,-3.2017
1982,2,1,2,271,-2.9121
1982,2,1,3,231,-3.3619
1982,2,1,4,181,-3.6936
1982,2,1,5,245,-6.3831
1982,2,2,1,94,-4.1863
1982,2,2,2,96,-2.7224
1982,2,2,3,81,-2.8094
1982,2,2,4,92,-5.1484
1982,2,2,5,148,-7.2767
1982,2,3,1,57,-2.6796
1982,2,3,2,90,-3.8280
1982,2,3,3,119,-2.6058
1982,2,3,4,139,-4.1695
1982,2,3,5,155,-8.5722
1982,3,1,1,614,-0.5605
1982,3,1,2,268,-1.2342
1982,3,1,3,231,-1.2026
1982,3,1,4,180,0.0749
1982,3,1,5,241,-0.9738
1982,3,2,1,94,-0.5145
1982,3,2,2,95,0.9064
1982,3,2,3,81,1.8076
1982,3,2,4,91,-0.8585
1982,3,2,5,146,-2.2145
1982,3,3,1,57,-1.5107
1982,3,3,2,90,-1.8932
1982,3,3,3,119,-0.2348
1982,3,3,4,139,0.7647
1982,3,3,5,155,-1.5820
1982,4,1,1,611,5.0575
1982,4,1,2,264,6.0362
1982,4,1,3,230,5.3479
1982,4,1,4,180,6.8334
1982,4,1,5,240,8.2691
1982,4,2,1,93,7.1035
1982,4,2,2,94,6.0896
1982,4,2,3,81,5.4627
1982,4,2,4,91,4.8247
1982,4,2,5,144,6.2749
1982,4,3,1,57,4.7659
1982,4,3,2,90,4.3395
1982,4,3,3,118,4.5208
1982,4,3,4,138,2.0758
1982,4,3,5,153,6.6565
1982,5,1,1,606,-2.6045
1982,5,1,2,264,-0.1489
1982,5,1,3,227,-3.4202
1982,5,1,4,178,0.0071
1982,5,1,5,239,0.3065
1982,5,2,1,93,-2.2683
1982,5,2,2,94,-5.1094
1982,5,2,3,81,-3.1502
1982,5,2,4,91,-0.0154
1982,5,2,5,145,-3.8497
1982,5,3,1,57,-6.4467
1982,5,3,2,89,-1.7645
1982,5,3,3,118,-3.0515
1982,5,3,4,138,-2.0694
1982,5,3,5,152,-1.6433
1982,6,1,1,598,-1.8011
1982,6,1,2,262,-0.8075
1982,6,1,3,225,-3.6129
1982,6,1,4,175,-2.3443
1982,6,1,5,238,-2.6202
1982,6,2,1,92,-2.5558
1982,6,2,2,94,-1.8587
1982,6,2,3,81,0.0658
1982,6,2,4,91,-1.3675
1982,6,2,5,144,-1.9910
1982,6,3,1,57,-0.2059
1982,6,3,2,89,-2.0677
1982,6,3,3,118,-0.2496
1982,6,3,4,137,-2.1395
1982,6,3,5,153,-3.0265
1982,7,1,1,584,-0.5132
1982,7,1,2,299,-0.3450
1982,7,1,3,234,-0.3442
1982,7,1,4,181,-0.5423
1982,7,1,5,308,-5.5957
1982,7,2,1,99,-1.4010
1982,7,2,2,84,0.2139
1982,7,2,3,102,-1.0104
1982,7,2,4,87,-1.2520
1982,7,2,5,113,-3.8291
1982,7,3,1,54,-0.6717
1982,7,3,2,81,-1.2601
1982,7,3,3,118,-1.1368
1982,7,3,4,141,-0.6953
1982,7,3,5,140,-4.4172
1982,8,1,1,580,4.7143
1982,8,1,2,296,6.4482
1982,8,1,3,234,6.8194
1982,8,1,4,179,7.5474
1982,8,1,5,307,6.7509
1982,8,2,1,98,11.6108
1982,8,2,2,82,8.9413
1982,8,2,3,102,8.7886
1982,8,2,4,87,8.4796
1982,8,2,5,113,10.0458
1982,8,3,1,54,13.5147
1982,8,3,2,81,12.3260
1982,8,3,3,118,12.3333
1982,8,3,4,141,13.1354
1982,8,3,5,139,12.1514
1982,9,1,1,576,5.0547
1982,9,1,2,296,3.6642
1982,9,1,3,235,4.7165
1982,9,1,4,180,3.5294
1982,9,1,5,309,-0.3318
1982,9,2,1,98,2.6363
1982,9,2,2,82,3.5431
1982,9,2,3,101,6.3338
1982,9,2,4,87,3.4501
1982,9,2,5,113,0.1958
1982,9,3,1,53,1.7102
1982,9,3,2,80,0.5223
1982,9,3,3,118,1.5778
1982,9,3,4,141,-0.2008
1982,9,3,5,140,2.4627
1982,10,1,1,572,11.3781
1982,10,1,2,295,14.4575
1982,10,1,3,231,14.0496
1982,10,1,4,178,14.4162
1982,10,1,5,304,13.7910
1982,10,2,1,96,10.9896
1982,10,2,2,79,12.9519
1982,10,2,3,100,12.5935
1982,10,2,4,86,12.5916
1982,10,2,5,113,14.7163
1982,10,3,1,53,13.5380
1982,10,3,2,80,12.1891
1982,10,3,3,117,10.7025
1982,10,3,4,141,9.8019
1982,10,3,5,140,9.7804
1982,11,1,1,569,11.3200
1982,11,1,2,294,9.6704
1982,11,1,3,228,11.0895
1982,11,1,4,175,9.1831
1982,11,1,5,303,6.2363
1982,11,2,1,95,12.5181
1982,11,2,2,79,9.0119
1982,11,2,3,100,7.9588
1982,11,2,4,85,8.0819
1982,11,2,5,112,5.4101
1982,11,3,1,53,7.2862
1982,11,3,2,79,5.0350
1982,11,3,3,117,4.8463
1982,11,3,4,141,5.3495
1982,11,3,5,140,2.4680
1982,12,1,1,565,3.1756
1982,12,1,2,295,1.6233
1982,12,1,3,228,2.1749
1982,12,1,4,175,1.2563
1982,12,1,5,304,2.4477
1982,12,2,1,95,0.2147
1982,12,2,2,79,3.3470
1982,12,2,3,100,2.3939
1982,12,2,4,86,0.8583
1982,12,2,5,112,1.5749
1982,12,3,1,53,-0.5615
1982,12,3,2,79,0.2558
1982,12,3,3,117,0.8885
1982,12,3,4,141,-0.1284
1982,12,3,5,139,4.5656
1983,1,1,1,559,10.6667
1983,1,1,2,292,8.9477
1983,1,1,3,227,7.9539
1983,1,1,4,174,7.2485
1983,1,1,5,303,11.4178
1983,1,2,1,93,6.0510
1983,1,2,2,78,6.0838
1983,1,2,3,100,4.8606
1983,1,2,4,85,6.0869
1983,1,2,5,112,7.7832
1983,1,3,1,52,1.7426
1983,1,3,2,78,3.1204
1983,1,3,3,117,4.3643
1983,1,3,4,140,5.6371
1983,1,3,5,139,4.4522
1983,2,1,1,549,8.3814
1983,2,1,2,290,5.9593
1983,2,1,3,225,6.5786
1983,2,1,4,169,7.4863
1983,2,1,5,301,1.1857
1983,2,2,1,94,8.0973
1983,2,2,2,77,4.5792
1983,2,2,3,98,6.8687
1983,2,2,4,85,6.4258
1983,2,2,5,110,1.5581
1983,2,3,1,52,5.2556
1983,2,3,2,78,5.0528
1983,2,3,3,116,3.4422
1983,2,3,4,140,2.1292
1983,2,3,5,139,1.3336
1983,3,1,1,548,6.3679
1983,3,1,2,289,7.0323
1983,3,1,3,224,5.3037
1983,3,1,4,168,3.7285
1983,3,1,5,295,2.7893
1983,3,2,1,94,6.8562
1983,3,2,2,77,5.0323
1983,3,2,3,98,4.4635
1983,3,2,4,85,0.9892
1983,3,2,5,110,0.6456
1983,3,3,1,52,5.7063
1983,3,3,2,78,5.2496
1983,3,3,3,116,2.9399
1983,3,3,4,140,0.6476
1983,3,3,5,139,3.7404
1983,4,1,1,545,8.3631
1983,4,1,2,288,6.5634
1983,4,1,3,224,9.1154
1983,4,1,4,166,7.1348
1983,4,1,5,294,6.0406
1983,4,2,1,93,9.3620
1983,4,2,2,77,5.7982
1983,4,2,3,98,6.8266
1983,4,2,4,85,6.4474
1983,4,2,5,110,6.5870
1983,4,3,1,52,6.7927
1983,4,3,2,78,6.5068
1983,4,3,3,115,7.1186
1983,4,3,4,140,4.3992
1983,4,3,5,138,9.2694
1983,5,1,1,541,8.7312
1983,5,1,2,288,9.8427
1983,5,1,3,223,11.1245
1983,5,1,4,166,11.0759
1983,5,1,5,290,13.7641
1983,5,2,1,92,4.0712
1983,5,2,2,77,5.5220
1983,5,2,3,98,3.7462
1983,5,2,4,86,5.0129
1983,5,2,5,110,8.7844
1983,5,3,1,52,-2.5160
1983,5,3,2,78,0.4021
1983,5,3,3,115,-1.1940
1983,5,3,4,140,-0.3244
1983,5,3,5,138,1.2267
1983,6,1,1,540,5.8987
1983,6,1,2,284,4.0896
1983,6,1,3,222,4.1725
1983,6,1,4,165,5.1856
1983,6,1,5,290,3.2277
1983,6,2,1,92,6.4220
1983,6,2,2,77,5.3482
1983,6,2,3,97,6.0180
1983,6,2,4,86,5.2832
1983,6,2,5,109,5.2948
1983,6,3,1,52,3.5527
1983,6,3,2,77,3.8420
1983,6,3,3,114,3.5173
1983,6,3,4,140,2.0710
1983,6,3,5,138,6.4218
1983,7,1,1,575,-2.2041
1983,7,1,2,347,-2.5018
1983,7,1,3,268,-1.9391
1983,7,1,4,191,-2.1839
1983,7,1,5,404,-3.0919
1983,7,2,1,100,-4.6699
1983,7,2,2,122,-1.6505
1983,7,2,3,80,-2.0561
1983,7,2,4,74,-3.3047
1983,7,2,5,118,-2.6409
1983,7,3,1,69,-2.6001
1983,7,3,2,64,-2.4932
1983,7,3,3,113,-3.9456
1983,7,3,4,154,-3.0786
1983,7,3,5,144,-4.6471
1983,8,1,1,571,-4.1517
1983,8,1,2,347,-2.9112
1983,8,1,3,264,-3.5836
1983,8,1,4,189,-4.9179
1983,8,1,5,403,-3.3843
1983,8,2,1,99,-4.9718
1983,8,2,2,122,-4.8993
1983,8,2,3,80,-1.6419
1983,8,2,4,74,-3.5324
1983,8,2,5,118,-2.2715
1983,8,3,1,68,-2.7645
1983,8,3,2,64,-0.4969
1983,8,3,3,113,0.8784
1983,8,3,4,154,2.7618
1983,8,3,5,144,1.2876
1983,9,1,1,564,-0.6939
1983,9,1,2,344,-0.2192
1983,9,1,3,262,1.8235
1983,9,1,4,188,0.2044
1983,9,1,5,401,-2.6095
1983,9,2,1,99,2.6276
1983,9,2,2,121,3.9794
1983,9,2,3,77,5.7447
1983,9,2,4,74,3.4424
1983,9,2,5,118,-0.4447
1983,9,3,1,67,3.2556
1983,9,3,2,64,3.2811
1983,9,3,3,113,3.1393
1983,9,3,4,154,1.2799
1983,9,3,5,143,-0.2654
1983,10,1,1,559,-6.4306
1983,10,1,2,340,-4.6820
1983,10,1,3,261,-6.4288
1983,10,1,4,188,-4.6906
1983,10,1,5,396,-8.3699
1983,10,2,1,99,-6.0837
1983,10,2,2,121,-4.8675
1983,10,2,3,76,-5.4359
1983,10,2,4,74,-5.3771
1983,10,2,5,117,-7.9408
1983,10,3,1,66,-0.7478
1983,10,3,2,64,0.6826
1983,10,3,3,113,-1.3646
1983,10,3,4,154,-1.9432
1983,10,3,5,142,-3.4341
1983,11,1,1,557,4.6789
1983,11,1,2,338,6.2444
1983,11,1,3,261,3.0658
1983,11,1,4,187,0.8328
1983,11,1,5,395,0.2972
1983,11,2,1,99,6.8579
1983,11,2,2,121,4.9541
1983,11,2,3,76,5.0206
1983,11,2,4,72,6.0786
1983,11,2,5,116,4.6435
1983,11,3,1,66,5.2255
1983,11,3,2,64,3.8071
1983,11,3,3,113,4.7015
1983,11,3,4,153,0.2620
1983,11,3,5,142,2.0572
1983,12,1,1,554,-1.2179
1983,12,1,2,337,-1.4721
1983,12,1,3,260,-0.7802
1983,12,1,4,187,-1.8847
1983,12,1,5,394,-3.6723
1983,12,2,1,99,-2.0467
1983,12,2,2,121,-1.2534
1983,12,2,3,76,-1.5910
1983,12,2,4,72,-1.6156
1983,12,2,5,116,-1.3037
1983,12,3,1,66,-2.0675
1983,12,3,2,64,-1.4111
1983,12,3,3,113,-0.5729
1983,12,3,4,153,-0.4086
1983,12,3,5,142,-0.5183
1984,1,1,1,548,0.1798
1984,1,1,2,335,0.3530
1984,1,1,3,259,-1.3174
1984,1,1,4,184,0.5686
1984,1,1,5,391,-0.4720
1984,1,2,1,99,-1.2371
1984,1,2,2,120,-3.2125
1984,1,2,3,76,-1.0640
1984,1,2,4,72,-3.5760
1984,1,2,5,116,-2.8699
1984,1,3,1,66,-2.0110
1984,1,3,2,63,-2.8761
1984,1,3,3,113,-3.4618
1984,1,3,4,151,1.2914
1984,1,3,5,142,-0.7919
1984,2,1,1,542,-6.4370
1984,2,1,2,331,-6.5706
1984,2,1,3,256,-4.4791
1984,2,1,4,181,-6.1529
1984,2,1,5,385,-6.4287
1984,2,2,1,98,-4.8266
1984,2,2,2,120,-4.8594
1984,2,2,3,76,-5.0197
1984,2,2,4,72,-5.0989
1984,2,2,5,116,-5.0469
1984,2,3,1,66,-5.8511
1984,2,3,2,63,-5.4852
1984,2,3,3,112,-5.8084
1984,2,3,4,151,-1.5651
1984,2,3,5,142,-3.0287
1984,3,1,1,540,1.5817
1984,3,1,2,327,1.4341
1984,3,1,3,254,1.4127
1984,3,1,4,178,0.0497
1984,3,1,5,382,-0.9530
1984,3,2,1,98,2.2373
1984,3,2,2,117,1.3945
1984,3,2,3,76,-0.3117
1984,3,2,4,72,1.6384
1984,3,2,5,112,1.2134
1984,3,3,1,66,2.2146
1984,3,3,2,63,3.3795
1984,3,3,3,112,3.0875
1984,3,3,4,150,1.2129
1984,3,3,5,141,1.4486
1984,4,1,1,538,-1.1296
1984,4,1,2,328,-0.4525
1984,4,1,3,252,-1.0066
1984,4,1,4,178,-2.7727
1984,4,1,5,381,-2.9465
1984,4,2,1,98,-1.7713
1984,4,2,2,116,1.4633
1984,4,2,3,75,0.7431
1984,4,2,4,71,-0.8821
1984,4,2,5,111,0.8497
1984,4,3,1,66,-2.1130
1984,4,3,2,63,-0.0724
1984,4,3,3,112,0.0271
1984,4,3,4,150,1.5314
1984,4,3,5,141,0.5671
1984,5,1,1,535,-5.4154
1984,5,1,2,324,-3.8024
1984,5,1,3,250,-5.2490
1984,5,1,4,178,-4.7709
1984,5,1,5,379,-4.0453
1984,5,2,1,97,-5.5382
1984,5,2,2,115,-4.9279
1984,5,2,3,75,-3.3377
1984,5,2,4,71,-3.5624
1984,5,2,5,109,-6.0988
1984,5,3,1,66,-7.9750
1984,5,3,2,63,-4.0945
1984,5,3,3,112,-5.0199
1984,5,3,4,150,-4.5200
1984,5,3,5,140,-4.1271
1984,6,1,1,525,3.0879
1984,6,1,2,323,2.9586
1984,6,1,3,250,3.6290
1984,6,1,4,177,1.7288
1984,6,1,5,376,0.0508
1984,6,2,1,97,3.5924
1984,6,2,2,115,3.0240
1984,6,2,3,75,4.3171
1984,6,2,4,69,3.1706
1984,6,2,5,109,2.8163
1984,6,3,1,66,2.9902
1984,6,3,2,63,6.1564
1984,6,3,3,112,3.5408
1984,6,3,4,150,1.4231
1984,6,3,5,140,0.6556
1984,7,1,1,498,-5.4190
1984,7,1,2,361,-3.1679
1984,7,1,3,304,-4.7995
1984,7,1,4,254,-5.1051
1984,7,1,5,460,-6.9952
1984,7,2,1,82,-3.5307
1984,7,2,2,101,-5.4526
1984,7,2,3,100,-3.5275
1984,7,2,4,87,-5.1046
1984,7,2,5,121,-6.0949
1984,7,3,1,61,-4.0135
1984,7,3,2,81,-2.6135
1984,7,3,3,107,-0.8765
1984,7,3,4,139,-0.8516
1984,7,3,5,138,-1.9284
1984,8,1,1,492,8.8933
1984,8,1,2,358,9.2023
1984,8,1,3,302,10.5931
1984,8,1,4,253,11.5697
1984,8,1,5,458,10.0655
1984,8,2,1,82,10.6360
1984,8,2,2,101,12.4387
1984,8,2,3,100,13.5862
1984,8,2,4,87,13.4573
1984,8,2,5,121,13.3721
1984,8,3,1,61,12.0030
1984,8,3,2,80,11.1581
1984,8,3,3,106,9.0880
1984,8,3,4,138,11.4151
1984,8,3,5,138,11.7513
1984,9,1,1,484,-0.2391
1984,9,1,2,355,0.7387
1984,9,1,3,301,0.1314
1984,9,1,4,252,-0.4704
1984,9,1,5,458,-2.0405
1984,9,2,1,81,-0.3184
1984,9,2,2,102,1.3092
1984,9,2,3,100,-0.5825
1984,9,2,4,85,-2.2111
1984,9,2,5,120,-2.7451
1984,9,3,1,61,-1.2542
1984,9,3,2,80,0.2949
1984,9,3,3,106,-0.5341
1984,9,3,4,138,-0.3762
1984,9,3,5,137,-0.7015
1984,10,1,1,475,-1.6966
1984,10,1,2,348,-1.4926
1984,10,1,3,299,-1.6104
1984,10,1,4,251,-4.3306
1984,10,1,5,453,-4.4124
1984,10,2,1,79,-0.4263
1984,10,2,2,102,-1.3653
1984,10,2,3,99,-0.3106
1984,10,2,4,85,-0.1978
1984,10,2,5,118,-2.7034
1984,10,3,1,60,-1.3244
1984,10,3,2,80,-0.0549
1984,10,3,3,106,2.1985
1984,10,3,4,137,0.0923
1984,10,3,5,137,-0.4123
1984,11,1,1,470,-3.0932
1984,11,1,2,344,-2.6751
1984,11,1,3,295,-3.2719
1984,11,1,4,246,-2.8154
1984,11,1,5,447,-4.3827
1984,11,2,1,78,-1.4497
1984,11,2,2,101,-0.7868
1984,11,2,3,99,-0.3326
1984,11,2,4,85,-2.3388
1984,11,2,5,119,-2.6815
1984,11,3,1,60,-0.8194
1984,11,3,2,80,-0.3928
1984,11,3,3,105,-1.2590
1984,11,3,4,137,-1.4492
1984,11,3,5,136,-1.3798
1984,12,1,1,462,-0.9489
1984,12,1,2,342,1.2972
1984,12,1,3,290,1.1270
1984,12,1,4,243,0.9886
1984,12,1,5,441,0.4156
1984,12,2,1,78,2.0173
1984,12,2,2,101,2.3096
1984,12,2,3,99,3.0184
1984,12,2,4,84,2.7730
1984,12,2,5,119,2.8306
1984,12,3,1,59,1.7691
1984,12,3,2,79,1.8933
1984,12,3,3,105,2.3245
1984,12,3,4,135,2.1427
1984,12,3,5,136,1.6372
1985,1,1,1,460,11.6158
1985,1,1,2,339,10.8621
1985,1,1,3,285,11.0723
1985,1,1,4,241,13.6726
1985,1,1,5,440,13.4694
1985,1,2,1,78,10.4888
1985,1,2,2,100,8.7418
1985,1,2,3,99,12.2565
1985,1,2,4,84,11.0061
1985,1,2,5,119,12.5496
1985,1,3,1,59,10.4818
1985,1,3,2,79,5.1016
1985,1,3,3,105,7.5867
1985,1,3,4,134,8.0831
1985,1,3,5,136,9.2477
1985,2,1,1,452,3.6493
1985,2,1,2,336,4.4039
1985,2,1,3,284,3.5989
1985,2,1,4,240,3.3900
1985,2,1,5,432,3.2858
1985,2,2,1,77,1.5066
1985,2,2,2,99,1.6963
1985,2,2,3,98,1.4909
1985,2,2,4,83,2.4768
1985,2,2,5,119,1.9525
1985,2,3,1,59,0.5986
1985,2,3,2,79,2.5148
1985,2,3,3,104,2.1846
1985,2,3,4,134,1.3281
1985,2,3,5,135,1.7161
1985,3,1,1,443,-1.5956
1985,3,1,2,331,-1.6747
1985,3,1,3,283,-2.1932
1985,3,1,4,239,-1.3136
1985,3,1,5,432,-1.4091
1985,3,2,1,76,-1.7932
1985,3,2,2,97,-3.4056
1985,3,2,3,98,-1.0865
1985,3,2,4,83,-0.1566
1985,3,2,5,117,-1.6366
1985,3,3,1,58,0.0128
1985,3,3,2,79,2.5473
1985,3,3,3,104,0.2683
1985,3,3,4,133,-0.7334
1985,3,3,5,135,-0.1799
1985,4,1,1,439,-1.1140
1985,4,1,2,328,-1.1963
1985,4,1,3,282,-2.3943
1985,4,1,4,239,1.1384
1985,4,1,5,428,-1.5732
1985,4,2,1,76,-0.2894
1985,4,2,2,96,-2.0246
1985,4,2,3,98,-1.4036
1985,4,2,4,83,-0.3678
1985,4,2,5,117,-0.8829
1985,4,3,1,58,-0.6643
1985,4,3,2,79,-1.3241
1985,4,3,3,104,-1.0886
1985,4,3,4,133,-0.1182
1985,4,3,5,135,0.1668
1985,5,1,1,435,2.4778
1985,5,1,2,324,2.0265
1985,5,1,3,280,2.7626
1985,5,1,4,239,2.8639
1985,5,1,5,423,3.0730
1985,5,2,1,76,3.0179
1985,5,2,2,96,3.2533
1985,5,2,3,97,4.1884
1985,5,2,4,83,3.6860
1985,5,2,5,116,4.5685
1985,5,3,1,58,6.8707
1985,5,3,2,79,6.5147
1985,5,3,3,104,7.0711
1985,5,3,4,133,4.6374
1985,5,3,5,135,6.2673
1985,6,1,1,426,0.3805
1985,6,1,2,324,0.0288
1985,6,1,3,279,0.8307
1985,6,1,4,238,0.5073
1985,6,1,5,421,-0.1328
1985,6,2,1,74,0.9330
1985,6,2,2,94,1.2213
1985,6,2,3,95,1.4454
1985,6,2,4,82,0.7566
1985,6,2,5,115,2.8046
1985,6,3,1,58,0.8560
1985,6,3,2,79,1.2541
1985,6,3,3,104,1.9189
1985,6,3,4,132,1.1668
1985,6,3,5,135,2.9649
1985,7,1,1,532,1.6472
1985,7,1,2,353,4.6294
1985,7,1,3,306,2.1800
1985,7,1,4,235,3.3296
1985,7,1,5,525,1.8973
1985,7,2,1,75,2.6595
1985,7,2,2,92,2.7610
1985,7,2,3,88,2.3520
1985,7,2,4,100,4.1037
1985,7,2,5,139,1.9218
1985,7,3,1,61,-1.9759
1985,7,3,2,91,-0.1358
1985,7,3,3,114,-0.1679
1985,7,3,4,127,-0.7866
1985,7,3,5,141,0.9977
1985,8,1,1,529,0.0681
1985,8,1,2,351,0.1497
1985,8,1,3,301,-0.9059
1985,8,1,4,233,-0.5581
1985,8,1,5,521,-1.3399
1985,8,2,1,74,-1.5787
1985,8,2,2,92,-1.5180
1985,8,2,3,88,0.0042
1985,8,2,4,100,-1.0052
1985,8,2,5,139,-1.7593
1985,8,3,1,60,-0.0002
1985,8,3,2,91,-0.7450
1985,8,3,3,114,0.0862
1985,8,3,4,127,0.1772
1985,8,3,5,141,-0.9425
1985,9,1,1,518,-5.1043
1985,9,1,2,349,-5.6493
1985,9,1,3,298,-4.7804
1985,9,1,4,231,-5.4099
1985,9,1,5,517,-6.6710
1985,9,2,1,73,-4.8983
1985,9,2,2,92,-4.6275
1985,9,2,3,88,-6.2780
1985,9,2,4,100,-5.7346
1985,9,2,5,137,-7.1513
1985,9,3,1,59,-2.5460
1985,9,3,2,91,-1.9349
1985,9,3,3,113,-3.4235
1985,9,3,4,127,-3.5511
1985,9,3,5,141,-4.4814
1985,10,1,1,517,0.8251
1985,10,1,2,345,3.4803
1985,10,1,3,296,1.8373
1985,10,1,4,230,3.0546
1985,10,1,5,512,1.4607
1985,10,2,1,73,2.8218
1985,10,2,2,92,5.5212
1985,10,2,3,88,4.0520
1985,10,2,4,100,3.4231
1985,10,2,5,137,3.2414
1985,10,3,1,58,1.5944
1985,10,3,2,88,3.9400
1985,10,3,3,113,4.8998
1985,10,3,4,127,4.5471
1985,10,3,5,140,4.7805
1985,11,1,1,507,3.8287
1985,11,1,2,341,6.3972
1985,11,1,3,293,4.3777
1985,11,1,4,230,5.7753
1985,11,1,5,509,5.5677
1985,11,2,1,71,6.0729
1985,11,2,2,92,7.7419
1985,11,2,3,88,7.6435
1985,11,2,4,98,7.4371
1985,11,2,5,135,7.6051
1985,11,3,1,58,8.2227
1985,11,3,2,88,8.1882
1985,11,3,3,112,7.9292
1985,11,3,4,126,6.4412
1985,11,3,5,140,6.5409
1985,12,1,1,500,4.3663
1985,12,1,2,340,3.4341
1985,12,1,3,291,5.7497
1985,12,1,4,227,3.5389
1985,12,1,5,505,2.4976
1985,12,2,1,70,4.0624
1985,12,2,2,91,5.7092
1985,12,2,3,87,4.7319
1985,12,2,4,97,4.9691
1985,12,2,5,135,3.5212
1985,12,3,1,56,5.6960
1985,12,3,2,87,4.3679
1985,12,3,3,112,4.3167
1985,12,3,4,126,3.4314
1985,12,3,5,140,4.9774
1986,1,1,1,493,3.6226
1986,1,1,2,333,2.8552
1986,1,1,3,286,1.9318
1986,1,1,4,226,1.2162
1986,1,1,5,496,2.7232
1986,1,2,1,70,0.0129
1986,1,2,2,91,2.0353
1986,1,2,3,86,0.6927
1986,1,2,4,95,1.9640
1986,1,2,5,135,1.0707
1986,1,3,1,54,-0.9874
1986,1,3,2,87,0.7711
1986,1,3,3,111,1.7641
1986,1,3,4,125,1.5782
1986,1,3,5,140,-0.6098
1986,2,1,1,491,4.6763
1986,2,1,2,331,5.6787
1986,2,1,3,286,6.2220
1986,2,1,4,224,7.7133
1986,2,1,5,494,5.4943
1986,2,2,1,69,5.7855
1986,2,2,2,90,7.5114
1986,2,2,3,86,7.2558
1986,2,2,4,94,5.7409
1986,2,2,5,134,6.3481
1986,2,3,1,54,8.5029
1986,2,3,2,87,9.3118
1986,2,3,3,111,7.9044
1986,2,3,4,125,8.3988
1986,2,3,5,139,6.0304
1986,3,1,1,487,5.0881
1986,3,1,2,331,4.2591
1986,3,1,3,286,5.7078
1986,3,1,4,222,4.8309
1986,3,1,5,492,3.2049
1986,3,2,1,69,5.5622
1986,3,2,2,90,5.6931
