year,month,rank_ME,rank_dII,nstocks,ret_vw
1967,1,1,1,45,18.7698
1967,1,1,2,35,17.7201
1967,1,1,3,22,18.1185
1967,1,1,4,27,16.5737
1967,1,1,5,44,19.3398
1967,1,2,1,37,17.2330
1967,1,2,2,38,17.4792
1967,1,2,3,22,15.8287
1967,1,2,4,36,14.3889
1967,1,2,5,43,14.7301
1967,1,3,1,85,10.1419
1967,1,3,2,96,5.3405
1967,1,3,3,107,6.4069
1967,1,3,4,93,9.0358
1967,1,3,5,74,7.9833
1967,2,1,1,45,4.7440
1967,2,1,2,35,4.0447
1967,2,1,3,22,3.7108
1967,2,1,4,27,2.9406
1967,2,1,5,44,4.1279
1967,2,2,1,37,1.1714
1967,2,2,2,38,1.4063
1967,2,2,3,22,2.0426
1967,2,2,4,36,3.1134
1967,2,2,5,43,2.8686
1967,2,3,1,85,-0.0074
1967,2,3,2,96,0.4746
1967,2,3,3,107,1.0544
1967,2,3,4,93,1.2713
1967,2,3,5,74,0.0356
1967,3,1,1,45,7.8123
1967,3,1,2,35,6.3897
1967,3,1,3,22,10.9179
1967,3,1,4,27,6.5563
1967,3,1,5,44,4.4810
1967,3,2,1,37,5.4402
1967,3,2,2,38,7.9397
1967,3,2,3,22,3.1501
1967,3,2,4,36,5.1206
1967,3,2,5,43,6.6394
1967,3,3,1,85,4.6186
1967,3,3,2,96,4.3374
1967,3,3,3,107,3.4654
1967,3,3,4,93,4.6017
1967,3,3,5,74,4.3072
1967,4,1,1,45,4.8954
1967,4,1,2,35,4.5453
1967,4,1,3,22,6.1451
1967,4,1,4,27,3.3433
1967,4,1,5,44,5.6699
1967,4,2,1,37,3.0164
1967,4,2,2,38,3.5143
1967,4,2,3,22,4.0283
1967,4,2,4,36,2.1167
1967,4,2,5,43,5.3133
1967,4,3,1,85,4.9834
1967,4,3,2,96,3.2434
1967,4,3,3,107,1.9636
1967,4,3,4,93,7.2799
1967,4,3,5,74,4.8475
1967,5,1,1,45,-1.8211
1967,5,1,2,35,-0.3745
1967,5,1,3,22,-1.0470
1967,5,1,4,27,3.0101
1967,5,1,5,44,-0.0067
1967,5,2,1,37,-2.5382
1967,5,2,2,38,0.0686
1967,5,2,3,22,-5.0047
1967,5,2,4,36,-2.4090
1967,5,2,5,43,-3.0714
1967,5,3,1,85,-2.8793
1967,5,3,2,96,-3.6948
1967,5,3,3,107,-5.4759
1967,5,3,4,93,-5.0117
1967,5,3,5,74,-4.2085
1967,6,1,1,44,12.9692
1967,6,1,2,35,9.5595
1967,6,1,3,22,11.5514
1967,6,1,4,27,8.4078
1967,6,1,5,44,13.5432
1967,6,2,1,37,6.3979
1967,6,2,2,38,5.8002
1967,6,2,3,22,6.8462
1967,6,2,4,36,7.2165
1967,6,2,5,43,6.3664
1967,6,3,1,85,2.3661
1967,6,3,2,96,1.6961
1967,6,3,3,107,1.5295
1967,6,3,4,93,2.1201
1967,6,3,5,74,1.5595
1967,7,1,1,68,7.8848
1967,7,1,2,36,7.6497
1967,7,1,3,36,12.2024
1967,7,1,4,25,10.6573
1967,7,1,5,54,9.6132
1967,7,2,1,50,9.8396
1967,7,2,2,35,5.9846
1967,7,2,3,35,8.9438
1967,7,2,4,34,8.8818
1967,7,2,5,43,6.4910
1967,7,3,1,79,5.3900
1967,7,3,2,103,6.3528
1967,7,3,3,98,1.7095
1967,7,3,4,109,3.5793
1967,7,3,5,96,6.7042
1967,8,1,1,68,-0.0304
1967,8,1,2,36,1.5357
1967,8,1,3,36,-0.7644
1967,8,1,4,25,-2.0179
1967,8,1,5,54,3.0009
1967,8,2,1,50,0.6160
1967,8,2,2,35,0.6034
1967,8,2,3,35,1.5718
1967,8,2,4,34,0.9069
1967,8,2,5,43,-1.1186
1967,8,3,1,78,-0.5825
1967,8,3,2,103,-0.4511
1967,8,3,3,98,-1.1823
1967,8,3,4,109,-0.5430
1967,8,3,5,96,-0.9456
1967,9,1,1,68,3.9430
1967,9,1,2,36,4.6011
1967,9,1,3,36,6.3983
1967,9,1,4,25,5.1877
1967,9,1,5,54,6.5970
1967,9,2,1,50,4.0924
1967,9,2,2,35,2.0595
1967,9,2,3,35,4.5156
1967,9,2,4,34,1.4315
1967,9,2,5,43,4.6927
1967,9,3,1,77,2.8354
1967,9,3,2,103,3.2862
1967,9,3,3,98,2.7576
1967,9,3,4,109,5.0420
1967,9,3,5,96,1.6948
1967,10,1,1,68,-1.9772
1967,10,1,2,36,-3.7701
1967,10,1,3,36,-0.4072
1967,10,1,4,25,-1.6272
1967,10,1,5,54,-3.3274
1967,10,2,1,50,-4.7657
1967,10,2,2,35,-2.7356
1967,10,2,3,35,-1.4614
1967,10,2,4,33,-4.3053
1967,10,2,5,43,-6.6818
1967,10,3,1,77,-4.6300
1967,10,3,2,103,-2.7792
1967,10,3,3,99,-2.6904
1967,10,3,4,109,-0.7259
1967,10,3,5,96,-3.8342
1967,11,1,1,66,0.2804
1967,11,1,2,36,2.1761
1967,11,1,3,36,1.9414
1967,11,1,4,25,0.1165
1967,11,1,5,54,1.1181
1967,11,2,1,50,-0.0603
1967,11,2,2,34,-0.2334
1967,11,2,3,35,1.9265
1967,11,2,4,33,-0.7975
1967,11,2,5,43,1.4750
1967,11,3,1,78,0.0195
1967,11,3,2,103,0.0136
1967,11,3,3,99,1.1640
1967,11,3,4,109,1.0620
1967,11,3,5,96,1.4725
1967,12,1,1,66,7.9791
1967,12,1,2,36,4.7113
1967,12,1,3,36,8.6822
1967,12,1,4,25,8.4899
1967,12,1,5,54,8.1819
1967,12,2,1,50,4.7747
1967,12,2,2,34,5.9619
1967,12,2,3,35,3.8294
1967,12,2,4,33,5.8566
1967,12,2,5,43,4.6617
1967,12,3,1,78,3.9133
1967,12,3,2,103,3.3297
1967,12,3,3,99,1.9131
1967,12,3,4,109,2.7287
1967,12,3,5,96,1.6909
1968,1,1,1,66,4.8878
1968,1,1,2,36,3.1339
1968,1,1,3,36,0.4403
1968,1,1,4,25,-3.2639
1968,1,1,5,54,0.0260
1968,1,2,1,50,0.9646
1968,1,2,2,34,-0.2391
1968,1,2,3,35,3.1262
1968,1,2,4,33,1.3188
1968,1,2,5,43,-2.4316
1968,1,3,1,78,-4.2776
1968,1,3,2,103,-5.0752
1968,1,3,3,99,-1.2263
1968,1,3,4,109,-5.2197
1968,1,3,5,96,-6.3709
1968,2,1,1,66,-5.3019
1968,2,1,2,36,-3.5590
1968,2,1,3,36,-4.6833
1968,2,1,4,25,-4.6364
1968,2,1,5,53,-4.7039
1968,2,2,1,50,-3.0193
1968,2,2,2,33,-5.4580
1968,2,2,3,34,-3.5457
1968,2,2,4,33,-1.3968
1968,2,2,5,43,-4.9816
1968,2,3,1,78,-4.7204
1968,2,3,2,103,-2.4950
1968,2,3,3,99,-2.6952
1968,2,3,4,109,-2.6495
1968,2,3,5,95,-4.1638
1968,3,1,1,67,-1.5210
1968,3,1,2,36,-1.6295
1968,3,1,3,36,0.4035
1968,3,1,4,25,-0.6617
1968,3,1,5,53,2.1553
1968,3,2,1,50,0.2548
1968,3,2,2,33,0.5678
1968,3,2,3,34,-0.4012
1968,3,2,4,33,-3.9135
1968,3,2,5,43,-2.9513
1968,3,3,1,78,0.5389
1968,3,3,2,103,0.6811
1968,3,3,3,99,-0.6593
1968,3,3,4,109,2.6433
1968,3,3,5,95,0.2030
1968,4,1,1,67,18.1493
1968,4,1,2,36,13.4105
1968,4,1,3,35,13.2111
1968,4,1,4,25,15.1422
1968,4,1,5,53,14.8053
1968,4,2,1,50,13.0417
1968,4,2,2,33,12.7104
1968,4,2,3,34,10.9215
1968,4,2,4,33,13.2652
1968,4,2,5,43,11.7514
1968,4,3,1,78,9.9937
1968,4,3,2,103,7.9736
1968,4,3,3,99,6.5105
1968,4,3,4,109,10.0539
1968,4,3,5,95,10.1013
1968,5,1,1,67,8.5093
1968,5,1,2,36,8.3601
1968,5,1,3,35,4.9898
1968,5,1,4,25,12.4612
1968,5,1,5,53,9.5063
1968,5,2,1,50,6.5328
1968,5,2,2,33,7.1006
1968,5,2,3,34,4.2306
1968,5,2,4,33,5.0927
1968,5,2,5,42,8.7979
1968,5,3,1,78,2.4162
1968,5,3,2,103,0.8872
1968,5,3,3,98,1.0431
1968,5,3,4,109,2.9104
1968,5,3,5,95,0.9083
1968,6,1,1,67,0.8050
1968,6,1,2,36,3.0226
1968,6,1,3,35,2.6794
1968,6,1,4,25,1.3308
1968,6,1,5,53,-0.3135
1968,6,2,1,50,1.9952
1968,6,2,2,33,-0.3264
1968,6,2,3,34,3.2492
1968,6,2,4,33,0.0845
1968,6,2,5,42,0.9204
1968,6,3,1,78,1.0520
1968,6,3,2,103,1.0302
1968,6,3,3,98,1.7848
1968,6,3,4,109,0.1440
1968,6,3,5,95,1.2399
1968,7,1,1,88,-1.2248
1968,7,1,2,38,0.4503
1968,7,1,3,40,-5.1987
1968,7,1,4,40,-2.6218
1968,7,1,5,67,-3.7189
1968,7,2,1,57,-2.0222
1968,7,2,2,49,-3.9611
1968,7,2,3,39,-3.6214
1968,7,2,4,39,-4.5063
1968,7,2,5,45,-4.1434
1968,7,3,1,64,-3.1095
1968,7,3,2,101,-1.2488
1968,7,3,3,106,-2.1233
1968,7,3,4,112,-0.9483
1968,7,3,5,99,-4.6659
1968,8,1,1,88,4.9250
1968,8,1,2,38,3.8396
1968,8,1,3,40,4.0439
1968,8,1,4,40,4.2563
1968,8,1,5,67,3.3236
1968,8,2,1,56,3.6758
1968,8,2,2,49,4.0096
1968,8,2,3,39,2.3255
1968,8,2,4,39,2.7381
1968,8,2,5,45,5.2399
1968,8,3,1,64,2.0474
1968,8,3,2,101,1.6514
1968,8,3,3,105,0.7631
1968,8,3,4,112,1.4304
1968,8,3,5,99,2.2579
1968,9,1,1,88,6.1898
1968,9,1,2,38,6.0560
1968,9,1,3,40,7.4316
1968,9,1,4,40,6.6662
1968,9,1,5,67,7.3585
1968,9,2,1,56,6.2177
1968,9,2,2,48,7.0216
1968,9,2,3,39,5.6879
1968,9,2,4,39,3.9544
1968,9,2,5,45,7.1145
1968,9,3,1,64,4.9931
1968,9,3,2,101,4.7940
1968,9,3,3,105,2.5893
1968,9,3,4,112,3.8537
1968,9,3,5,99,4.2227
1968,10,1,1,87,-0.4854
1968,10,1,2,38,2.4111
1968,10,1,3,40,2.7118
1968,10,1,4,40,-0.9450
1968,10,1,5,67,1.4992
1968,10,2,1,56,1.0061
1968,10,2,2,48,3.6886
1968,10,2,3,39,0.0056
1968,10,2,4,39,1.4359
1968,10,2,5,45,0.6133
1968,10,3,1,64,0.9998
1968,10,3,2,101,1.8957
1968,10,3,3,104,0.5595
1968,10,3,4,112,0.3172
1968,10,3,5,99,-0.5590
1968,11,1,1,87,8.2039
1968,11,1,2,37,8.6086
1968,11,1,3,40,3.0880
1968,11,1,4,40,8.3604
1968,11,1,5,67,5.3791
1968,11,2,1,56,8.3657
1968,11,2,2,49,7.1331
1968,11,2,3,39,7.0249
1968,11,2,4,39,8.2952
1968,11,2,5,45,7.9352
1968,11,3,1,64,7.5221
1968,11,3,2,101,3.1995
1968,11,3,3,104,5.7214
1968,11,3,4,112,6.8946
1968,11,3,5,99,6.4097
1968,12,1,1,88,2.2703
1968,12,1,2,37,-2.7503
1968,12,1,3,40,1.7479
1968,12,1,4,40,2.9778
1968,12,1,5,67,0.0985
1968,12,2,1,56,-1.2175
1968,12,2,2,49,-2.1914
1968,12,2,3,39,-1.3525
1968,12,2,4,39,-0.0159
1968,12,2,5,45,-2.1483
1968,12,3,1,64,-3.2192
1968,12,3,2,101,-3.4554
1968,12,3,3,104,-4.4775
1968,12,3,4,112,-5.0846
1968,12,3,5,99,-2.6111
1969,1,1,1,88,-2.6509
1969,1,1,2,37,0.4487
1969,1,1,3,40,-1.9769
1969,1,1,4,40,-0.2654
1969,1,1,5,67,-1.0497
1969,1,2,1,56,-1.5879
1969,1,2,2,49,-0.5442
1969,1,2,3,39,-1.0224
1969,1,2,4,39,-0.5744
1969,1,2,5,45,-1.1090
1969,1,3,1,64,-1.1381
1969,1,3,2,101,-0.1818
1969,1,3,3,104,-1.5222
1969,1,3,4,111,-0.2154
1969,1,3,5,99,-1.8130
1969,2,1,1,87,-9.1623
1969,2,1,2,37,-11.3513
1969,2,1,3,40,-6.6946
1969,2,1,4,39,-11.1101
1969,2,1,5,67,-8.1993
1969,2,2,1,56,-7.8045
1969,2,2,2,49,-7.0588
1969,2,2,3,39,-7.4868
1969,2,2,4,39,-6.1085
1969,2,2,5,45,-8.5873
1969,2,3,1,64,-5.8589
1969,2,3,2,101,-4.2399
1969,2,3,3,104,-3.6377
1969,2,3,4,111,-4.2258
1969,2,3,5,99,-6.5104
1969,3,1,1,87,2.8942
1969,3,1,2,37,3.1249
1969,3,1,3,40,2.4912
1969,3,1,4,39,1.6495
1969,3,1,5,67,2.7934
1969,3,2,1,56,1.4261
1969,3,2,2,49,2.8889
1969,3,2,3,39,1.9548
1969,3,2,4,39,0.7830
1969,3,2,5,45,2.7743
1969,3,3,1,64,1.4910
1969,3,3,2,101,4.7952
1969,3,3,3,104,3.8677
1969,3,3,4,111,2.5196
1969,3,3,5,99,1.5741
1969,4,1,1,86,-0.6852
1969,4,1,2,37,0.0572
1969,4,1,3,40,-2.2706
1969,4,1,4,39,-0.9959
1969,4,1,5,67,0.7631
1969,4,2,1,56,0.8036
1969,4,2,2,49,1.4423
1969,4,2,3,38,1.0384
1969,4,2,4,39,-0.4024
1969,4,2,5,45,0.3516
1969,4,3,1,64,2.6083
1969,4,3,2,101,0.9292
1969,4,3,3,103,3.6667
1969,4,3,4,111,1.6760
1969,4,3,5,98,2.4939
1969,5,1,1,86,-0.7405
1969,5,1,2,37,-1.4666
1969,5,1,3,40,-1.7311
1969,5,1,4,40,2.7710
1969,5,1,5,67,0.2274
1969,5,2,1,56,0.5627
1969,5,2,2,49,-0.2313
1969,5,2,3,38,-3.1788
1969,5,2,4,39,1.1881
1969,5,2,5,45,0.5675
1969,5,3,1,64,-0.3102
1969,5,3,2,101,1.1904
1969,5,3,3,103,0.1154
1969,5,3,4,110,1.1483
1969,5,3,5,98,-1.8357
1969,6,1,1,86,-12.5983
1969,6,1,2,37,-13.0656
1969,6,1,3,40,-10.3798
1969,6,1,4,40,-13.0880
1969,6,1,5,67,-13.0704
1969,6,2,1,56,-9.6804
1969,6,2,2,49,-9.2782
1969,6,2,3,39,-8.3754
1969,6,2,4,39,-9.7329
1969,6,2,5,45,-11.3693
1969,6,3,1,63,-7.5128
1969,6,3,2,101,-6.7250
1969,6,3,3,103,-3.7212
1969,6,3,4,110,-5.0142
1969,6,3,5,99,-7.9466
1969,7,1,1,119,-10.3497
1969,7,1,2,71,-10.0163
1969,7,1,3,37,-10.9086
1969,7,1,4,56,-8.7811
1969,7,1,5,106,-12.6643
1969,7,2,1,60,-7.0192
1969,7,2,2,39,-7.0680
1969,7,2,3,45,-8.0796
1969,7,2,4,48,-9.3522
1969,7,2,5,65,-11.2416
1969,7,3,1,73,-6.8469
1969,7,3,2,109,-5.4658
1969,7,3,3,122,-5.4208
1969,7,3,4,112,-6.0789
1969,7,3,5,82,-6.9266
1969,8,1,1,119,2.8209
1969,8,1,2,71,4.7239
1969,8,1,3,37,4.4889
1969,8,1,4,56,3.8324
1969,8,1,5,106,5.3080
1969,8,2,1,60,5.6591
1969,8,2,2,39,6.0975
1969,8,2,3,45,5.2886
1969,8,2,4,48,4.8456
1969,8,2,5,65,6.7711
1969,8,3,1,73,6.2782
1969,8,3,2,109,4.6521
1969,8,3,3,122,4.0731
1969,8,3,4,112,4.0979
1969,8,3,5,82,6.3483
1969,9,1,1,119,-4.2205
1969,9,1,2,71,-3.3305
1969,9,1,3,37,-1.5339
1969,9,1,4,56,-3.0967
1969,9,1,5,106,-3.2017
1969,9,2,1,60,-0.8095
1969,9,2,2,38,-0.8330
1969,9,2,3,44,-2.7358
1969,9,2,4,48,-0.2823
1969,9,2,5,65,0.6115
1969,9,3,1,73,-2.6926
1969,9,3,2,109,-1.3621
1969,9,3,3,122,-3.8449
1969,9,3,4,112,-3.3391
1969,9,3,5,81,-1.4053
1969,10,1,1,119,9.2955
1969,10,1,2,71,7.0407
1969,10,1,3,37,5.3568
1969,10,1,4,56,9.8715
1969,10,1,5,106,11.7088
1969,10,2,1,60,8.0851
1969,10,2,2,38,7.7617
1969,10,2,3,44,6.2755
1969,10,2,4,48,4.9946
1969,10,2,5,65,9.7236
1969,10,3,1,73,6.8222
1969,10,3,2,109,3.8530
1969,10,3,3,122,5.8893
1969,10,3,4,112,4.0797
1969,10,3,5,81,6.2361
1969,11,1,1,119,-7.8606
1969,11,1,2,71,-5.2230
1969,11,1,3,37,-5.3262
1969,11,1,4,56,-7.5527
1969,11,1,5,106,-6.9026
1969,11,2,1,60,-5.3649
1969,11,2,2,38,-4.0212
1969,11,2,3,45,-5.8007
1969,11,2,4,48,-3.5460
1969,11,2,5,65,-6.6348
1969,11,3,1,73,-2.9312
1969,11,3,2,109,-2.8345
1969,11,3,3,122,-2.2116
1969,11,3,4,112,-3.8466
1969,11,3,5,82,-3.4173
1969,12,1,1,119,-8.4960
1969,12,1,2,71,-4.7585
1969,12,1,3,37,-7.9446
1969,12,1,4,56,-6.1741
1969,12,1,5,106,-6.7592
1969,12,2,1,60,-6.0482
1969,12,2,2,38,-3.6758
1969,12,2,3,45,-2.2416
1969,12,2,4,48,-4.1169
1969,12,2,5,65,-5.7562
1969,12,3,1,73,-3.1410
1969,12,3,2,109,-1.2059
1969,12,3,3,122,-1.0093
1969,12,3,4,112,-1.2681
1969,12,3,5,82,-2.5268
1970,1,1,1,119,-0.3680
1970,1,1,2,71,-3.4409
1970,1,1,3,37,-3.4132
1970,1,1,4,56,-3.5891
1970,1,1,5,106,-6.4025
1970,1,2,1,60,-4.7862
1970,1,2,2,38,-6.4687
1970,1,2,3,45,-5.2823
1970,1,2,4,47,-4.2110
1970,1,2,5,65,-6.2472
1970,1,3,1,73,-6.8343
1970,1,3,2,109,-8.1771
1970,1,3,3,121,-6.6490
1970,1,3,4,112,-9.0547
1970,1,3,5,82,-7.5306
1970,2,1,1,119,1.3862
1970,2,1,2,70,5.4079
1970,2,1,3,37,1.6370
1970,2,1,4,56,4.5768
1970,2,1,5,106,2.8914
1970,2,2,1,59,3.4287
1970,2,2,2,38,5.1872
1970,2,2,3,45,5.8360
1970,2,2,4,47,3.9536
1970,2,2,5,65,4.4396
1970,2,3,1,73,6.8112
1970,2,3,2,109,3.9769
1970,2,3,3,121,8.4267
1970,2,3,4,112,5.6136
1970,2,3,5,82,5.6680
1970,3,1,1,118,-1.3009
1970,3,1,2,70,-2.6711
1970,3,1,3,37,0.7353
1970,3,1,4,56,-2.0882
1970,3,1,5,106,-4.1751
1970,3,2,1,59,0.4215
1970,3,2,2,38,2.2248
1970,3,2,3,45,-0.8937
1970,3,2,4,48,-1.6420
1970,3,2,5,65,-2.7545
1970,3,3,1,73,-0.5193
1970,3,3,2,109,1.3486
1970,3,3,3,122,-0.5220
1970,3,3,4,112,0.5093
1970,3,3,5,82,-2.2077
1970,4,1,1,118,-14.8045
1970,4,1,2,70,-15.2670
1970,4,1,3,37,-12.8012
1970,4,1,4,56,-13.2270
1970,4,1,5,106,-19.2240
1970,4,2,1,60,-11.5087
1970,4,2,2,38,-11.2684
1970,4,2,3,45,-11.3099
1970,4,2,4,48,-13.0426
1970,4,2,5,65,-17.7452
1970,4,3,1,73,-11.6602
1970,4,3,2,109,-8.2306
1970,4,3,3,122,-8.6122
1970,4,3,4,112,-9.6643
1970,4,3,5,82,-11.4771
1970,5,1,1,118,-9.8161
1970,5,1,2,70,-9.8296
1970,5,1,3,36,-9.9958
1970,5,1,4,56,-7.4412
1970,5,1,5,106,-9.2163
1970,5,2,1,60,-8.0034
1970,5,2,2,38,-8.3128
1970,5,2,3,45,-8.8033
1970,5,2,4,48,-9.3187
1970,5,2,5,64,-11.2294
1970,5,3,1,73,-6.7777
1970,5,3,2,109,-5.9377
1970,5,3,3,122,-5.1535
1970,5,3,4,112,-4.2612
1970,5,3,5,82,-7.0305
1970,6,1,1,116,-6.7873
1970,6,1,2,70,-8.3746
1970,6,1,3,35,-8.8661
1970,6,1,4,56,-7.9082
1970,6,1,5,106,-10.8862
1970,6,2,1,59,-7.0598
1970,6,2,2,38,-6.7011
1970,6,2,3,45,-4.4349
1970,6,2,4,48,-6.3528
1970,6,2,5,64,-6.7115
1970,6,3,1,73,-5.2757
1970,6,3,2,109,-5.1048
1970,6,3,3,122,-4.5969
1970,6,3,4,112,-3.6999
1970,6,3,5,82,-7.7194
1970,7,1,1,170,5.6127
1970,7,1,2,75,4.2156
1970,7,1,3,59,2.4199
1970,7,1,4,54,6.2693
1970,7,1,5,144,6.1196
1970,7,2,1,66,6.8238
1970,7,2,2,50,7.4341
1970,7,2,3,43,8.1514
1970,7,2,4,54,10.6863
1970,7,2,5,81,8.1427
1970,7,3,1,67,8.1174
1970,7,3,2,121,7.1839
1970,7,3,3,128,7.7972
1970,7,3,4,117,7.2975
1970,7,3,5,78,7.4308
1970,8,1,1,169,6.3841
1970,8,1,2,75,6.4967
1970,8,1,3,59,8.2057
1970,8,1,4,54,6.2515
1970,8,1,5,144,6.5888
1970,8,2,1,66,8.3829
1970,8,2,2,50,6.1190
1970,8,2,3,43,8.4559
1970,8,2,4,54,4.2925
1970,8,2,5,81,7.2812
1970,8,3,1,67,3.4983
1970,8,3,2,121,3.8065
1970,8,3,3,128,4.8174
1970,8,3,4,117,5.9294
1970,8,3,5,78,5.8604
1970,9,1,1,169,14.4420
1970,9,1,2,75,12.1951
1970,9,1,3,59,15.7645
1970,9,1,4,54,12.8073
1970,9,1,5,144,15.2265
1970,9,2,1,66,11.3611
1970,9,2,2,49,6.2158
1970,9,2,3,43,10.9085
1970,9,2,4,54,9.6196
1970,9,2,5,81,12.0623
1970,9,3,1,67,5.2688
1970,9,3,2,121,2.4739
1970,9,3,3,128,3.7353
1970,9,3,4,117,2.2991
1970,9,3,5,77,6.2578
1970,10,1,1,170,-7.8921
1970,10,1,2,75,-5.4258
1970,10,1,3,59,-5.9573
1970,10,1,4,54,-7.8930
1970,10,1,5,144,-8.1140
1970,10,2,1,66,-6.8930
1970,10,2,2,49,-2.6025
1970,10,2,3,43,-3.0712
1970,10,2,4,54,-5.9782
1970,10,2,5,81,-5.3337
1970,10,3,1,67,-1.9372
1970,10,3,2,121,-0.0714
1970,10,3,3,128,-0.2665
1970,10,3,4,117,-1.7837
1970,10,3,5,77,-3.5832
1970,11,1,1,170,-2.5002
1970,11,1,2,74,-0.3091
1970,11,1,3,58,0.3099
1970,11,1,4,54,-0.2149
1970,11,1,5,144,0.8127
1970,11,2,1,66,2.1838
1970,11,2,2,48,3.7348
1970,11,2,3,43,6.6365
1970,11,2,4,54,2.8767
1970,11,2,5,81,1.5371
1970,11,3,1,67,7.8805
1970,11,3,2,121,5.4035
1970,11,3,3,128,5.0043
1970,11,3,4,117,6.4003
1970,11,3,5,77,3.7490
1970,12,1,1,169,9.4960
1970,12,1,2,74,9.4998
1970,12,1,3,58,11.5630
1970,12,1,4,54,15.3328
1970,12,1,5,144,9.3477
1970,12,2,1,66,10.5960
1970,12,2,2,48,10.4052
1970,12,2,3,43,7.3417
1970,12,2,4,54,7.8060
1970,12,2,5,81,7.9413
1970,12,3,1,67,4.4349
1970,12,3,2,121,6.8559
1970,12,3,3,128,5.5897
1970,12,3,4,116,6.2613
1970,12,3,5,77,5.7973
1971,1,1,1,168,14.4080
1971,1,1,2,74,14.2986
1971,1,1,3,58,13.8371
1971,1,1,4,54,12.2853
1971,1,1,5,143,15.3476
1971,1,2,1,66,12.4976
1971,1,2,2,48,9.4465
1971,1,2,3,43,11.4990
1971,1,2,4,53,8.9110
1971,1,2,5,81,11.2727
1971,1,3,1,67,6.1260
1971,1,3,2,121,4.0956
1971,1,3,3,128,3.3333
1971,1,3,4,116,5.2144
1971,1,3,5,77,5.5155
1971,2,1,1,167,4.8184
1971,2,1,2,73,4.0040
1971,2,1,3,58,6.1983
1971,2,1,4,53,4.0464
1971,2,1,5,143,4.0622
1971,2,2,1,66,3.0963
1971,2,2,2,47,3.1682
1971,2,2,3,43,0.4371
1971,2,2,4,53,3.3137
1971,2,2,5,81,2.2413
1971,2,3,1,67,0.2202
1971,2,3,2,121,2.0322
1971,2,3,3,128,1.2122
1971,2,3,4,116,1.0351
1971,2,3,5,76,2.6900
1971,3,1,1,167,6.7517
1971,3,1,2,73,3.9436
1971,3,1,3,58,4.7432
1971,3,1,4,53,8.4350
1971,3,1,5,143,7.0830
1971,3,2,1,66,8.0000
1971,3,2,2,46,3.4068
1971,3,2,3,43,4.2376
1971,3,2,4,53,6.6451
1971,3,2,5,81,5.2321
1971,3,3,1,67,4.6828
1971,3,3,2,120,3.7821
1971,3,3,3,128,3.7775
1971,3,3,4,116,3.3228
1971,3,3,5,75,5.2180
1971,4,1,1,166,3.0812
1971,4,1,2,73,2.0314
1971,4,1,3,57,2.2684
1971,4,1,4,53,4.1660
1971,4,1,5,143,1.7338
1971,4,2,1,66,6.3009
1971,4,2,2,46,3.9571
1971,4,2,3,43,4.5343
1971,4,2,4,53,2.8274
1971,4,2,5,81,4.8963
1971,4,3,1,67,5.2750
1971,4,3,2,120,4.4579
1971,4,3,3,128,2.3720
1971,4,3,4,116,4.1821
1971,4,3,5,75,4.6018
1971,5,1,1,163,-5.4643
1971,5,1,2,73,-5.9273
1971,5,1,3,56,-5.9628
1971,5,1,4,53,-7.8577
1971,5,1,5,143,-6.0935
1971,5,2,1,66,-3.0064
1971,5,2,2,46,-4.4134
1971,5,2,3,43,-5.5072
1971,5,2,4,53,-5.3428
1971,5,2,5,81,-4.4557
1971,5,3,1,67,-2.6694
1971,5,3,2,120,-2.9238
1971,5,3,3,128,-4.4392
1971,5,3,4,116,-3.2469
1971,5,3,5,75,-3.0042
1971,6,1,1,161,-2.2162
1971,6,1,2,73,-3.6418
1971,6,1,3,55,-1.9225
1971,6,1,4,53,1.5824
1971,6,1,5,143,-2.1734
1971,6,2,1,66,-0.8615
1971,6,2,2,46,-1.5620
1971,6,2,3,43,-1.0200
1971,6,2,4,53,-1.1389
1971,6,2,5,81,0.8717
1971,6,3,1,66,-0.7948
1971,6,3,2,120,0.5851
1971,6,3,3,128,1.0676
1971,6,3,4,116,0.3736
1971,6,3,5,75,-1.0699
1971,7,1,1,177,-6.3365
1971,7,1,2,101,-4.2867
1971,7,1,3,70,-3.2038
1971,7,1,4,79,-8.0973
1971,7,1,5,166,-7.3617
1971,7,2,1,69,-4.0030
1971,7,2,2,76,-4.6717
1971,7,2,3,47,-5.1780
1971,7,2,4,44,-3.0549
1971,7,2,5,81,-4.6390
1971,7,3,1,67,-6.0243
1971,7,3,2,95,-4.0750
1971,7,3,3,128,-3.3396
1971,7,3,4,142,-4.7704
1971,7,3,5,101,-4.1942
1971,8,1,1,176,5.4506
1971,8,1,2,101,3.1482
1971,8,1,3,70,5.1348
1971,8,1,4,79,4.3765
1971,8,1,5,166,3.8790
1971,8,2,1,69,5.0340
1971,8,2,2,76,5.2109
1971,8,2,3,47,2.9421
1971,8,2,4,44,5.0147
1971,8,2,5,81,5.3772
1971,8,3,1,67,5.5769
1971,8,3,2,95,5.4285
1971,8,3,3,128,2.7341
1971,8,3,4,142,3.6532
1971,8,3,5,100,5.9488
1971,9,1,1,176,-0.8187
1971,9,1,2,101,-1.2829
1971,9,1,3,70,-1.3285
1971,9,1,4,79,-0.9655
1971,9,1,5,166,-0.1848
1971,9,2,1,69,-1.3146
1971,9,2,2,75,-1.2065
1971,9,2,3,46,-0.6838
1971,9,2,4,44,-0.7485
1971,9,2,5,81,-1.4785
1971,9,3,1,67,-1.5925
