year,month,rank_ME,rank_NOA,nstocks,ret_vw
1980,1,2,5,168,8.4236
1980,1,3,1,140,8.3115
1980,1,3,2,130,5.8913
1980,1,3,3,144,6.8111
1980,1,3,4,127,5.0836
1980,1,3,5,135,2.5893
1980,2,1,1,465,-1.0938
1980,2,1,2,311,-2.2123
1980,2,1,3,305,-0.8190
1980,2,1,4,304,-1.2230
1980,2,1,5,375,-0.4675
1980,2,2,1,128,-4.4010
1980,2,2,2,95,-1.5597
1980,2,2,3,99,-1.8090
1980,2,2,4,117,-2.5049
1980,2,2,5,166,0.2468
1980,2,3,1,136,2.4658
1980,2,3,2,130,-1.6480
1980,2,3,3,143,-2.1600
1980,2,3,4,127,0.0541
1980,2,3,5,135,-1.3042
1980,3,1,1,456,-18.8369
1980,3,1,2,311,-19.3676
1980,3,1,3,301,-17.6250
1980,3,1,4,304,-18.3885
1980,3,1,5,375,-20.2401
1980,3,2,1,128,-14.9805
1980,3,2,2,95,-17.5395
1980,3,2,3,99,-15.5910
1980,3,2,4,115,-16.6319
1980,3,2,5,165,-20.6263
1980,3,3,1,135,-11.5777
1980,3,3,2,129,-9.9943
1980,3,3,3,143,-11.0396
1980,3,3,4,127,-9.8882
1980,3,3,5,135,-9.1314
1980,4,1,1,451,5.9484
1980,4,1,2,309,8.0527
1980,4,1,3,301,5.6143
1980,4,1,4,304,4.7210
1980,4,1,5,376,7.4705
1980,4,2,1,127,7.0845
1980,4,2,2,95,3.5762
1980,4,2,3,99,4.4857
1980,4,2,4,115,6.5115
1980,4,2,5,163,6.7664
1980,4,3,1,135,3.2303
1980,4,3,2,128,2.8333
1980,4,3,3,143,4.1948
1980,4,3,4,127,6.5088
1980,4,3,5,135,10.0639
1980,5,1,1,453,5.7760
1980,5,1,2,309,6.1475
1980,5,1,3,299,7.1303
1980,5,1,4,302,7.6194
1980,5,1,5,376,7.0322
1980,5,2,1,127,6.5626
1980,5,2,2,95,9.1778
1980,5,2,3,98,7.0288
1980,5,2,4,115,8.4114
1980,5,2,5,161,9.6956
1980,5,3,1,136,4.7507
1980,5,3,2,128,6.5985
1980,5,3,3,143,6.8796
1980,5,3,4,127,4.8967
1980,5,3,5,135,5.4680
1980,6,1,1,450,5.0642
1980,6,1,2,307,4.6872
1980,6,1,3,297,4.6177
1980,6,1,4,300,3.1297
1980,6,1,5,375,3.6918
1980,6,2,1,127,3.3582
1980,6,2,2,94,4.3067
1980,6,2,3,98,2.8358
1980,6,2,4,113,3.9037
1980,6,2,5,161,6.8529
1980,6,3,1,135,3.4395
1980,6,3,2,128,1.1391
1980,6,3,3,143,2.7481
1980,6,3,4,126,3.0461
1980,6,3,5,135,4.6430
1980,7,1,1,495,9.7735
1980,7,1,2,303,10.4311
1980,7,1,3,289,11.6099
1980,7,1,4,318,10.4282
1980,7,1,5,354,12.1724
1980,7,2,1,164,9.9850
1980,7,2,2,106,10.0713
1980,7,2,3,112,10.6105
1980,7,2,4,121,10.3314
1980,7,2,5,173,11.5893
1980,7,3,1,135,7.2361
1980,7,3,2,144,8.2347
1980,7,3,3,130,8.1263
1980,7,3,4,136,5.2596
1980,7,3,5,139,6.0649
1980,8,1,1,494,7.4088
1980,8,1,2,302,8.2116
1980,8,1,3,288,8.1802
1980,8,1,4,316,8.6046
1980,8,1,5,354,10.0450
1980,8,2,1,164,5.6836
1980,8,2,2,105,8.1842
1980,8,2,3,110,2.8998
1980,8,2,4,121,5.5584
1980,8,2,5,173,5.8228
1980,8,3,1,135,1.2645
1980,8,3,2,144,2.6552
1980,8,3,3,130,2.0124
1980,8,3,4,136,1.0668
1980,8,3,5,139,2.1259
1980,9,1,1,491,3.8464
1980,9,1,2,301,2.7093
1980,9,1,3,285,4.0913
1980,9,1,4,311,2.0034
1980,9,1,5,355,3.9392
1980,9,2,1,163,2.6561
1980,9,2,2,105,4.8962
1980,9,2,3,109,4.0647
1980,9,2,4,120,2.7683
1980,9,2,5,173,3.8476
1980,9,3,1,135,1.3040
1980,9,3,2,143,5.6131
1980,9,3,3,130,4.0960
1980,9,3,4,136,0.6245
1980,9,3,5,139,4.1537
1980,10,1,1,487,4.8575
1980,10,1,2,299,4.6713
1980,10,1,3,283,4.7820
1980,10,1,4,309,4.0767
1980,10,1,5,354,6.1871
1980,10,2,1,159,3.1923
1980,10,2,2,105,3.6027
1980,10,2,3,108,1.6910
1980,10,2,4,119,2.9777
1980,10,2,5,173,5.9426
1980,10,3,1,133,3.2756
1980,10,3,2,143,2.9245
1980,10,3,3,130,2.2902
1980,10,3,4,136,-0.0351
1980,10,3,5,139,0.4193
1980,11,1,1,482,5.5114
1980,11,1,2,298,5.8093
1980,11,1,3,281,6.3762
1980,11,1,4,308,6.2956
1980,11,1,5,353,10.0352
1980,11,2,1,158,5.0199
1980,11,2,2,104,7.1163
1980,11,2,3,108,7.8504
1980,11,2,4,119,7.3724
1980,11,2,5,173,11.0916
1980,11,3,1,132,12.6894
1980,11,3,2,142,14.3339
1980,11,3,3,130,12.6502
1980,11,3,4,136,4.9448
1980,11,3,5,139,12.1867
1980,12,1,1,478,-4.0756
1980,12,1,2,298,-5.7528
1980,12,1,3,281,-3.7796
1980,12,1,4,305,-4.6790
1980,12,1,5,352,-6.0130
1980,12,2,1,158,-2.1157
1980,12,2,2,103,-3.4606
1980,12,2,3,107,-2.2175
1980,12,2,4,118,-3.2247
1980,12,2,5,171,-4.4609
1980,12,3,1,131,-3.9656
1980,12,3,2,141,-5.8816
1980,12,3,3,130,-4.7574
1980,12,3,4,136,-1.5134
1980,12,3,5,139,-1.1863
1981,1,1,1,480,0.2930
1981,1,1,2,298,1.6774
1981,1,1,3,279,-0.7246
1981,1,1,4,301,-0.3027
1981,1,1,5,348,-2.0321
1981,1,2,1,157,-0.4691
1981,1,2,2,103,0.1307
1981,1,2,3,107,0.6776
1981,1,2,4,117,-1.1066
1981,1,2,5,171,-3.1337
1981,1,3,1,130,-5.1996
1981,1,3,2,141,-6.7836
1981,1,3,3,130,-4.5371
1981,1,3,4,134,0.4883
1981,1,3,5,139,-5.8708
1981,2,1,1,474,0.9719
1981,2,1,2,295,0.4439
1981,2,1,3,274,0.2564
1981,2,1,4,298,0.8721
1981,2,1,5,346,-1.7638
1981,2,2,1,156,1.7457
1981,2,2,2,101,3.3073
1981,2,2,3,107,1.8836
1981,2,2,4,118,2.0726
1981,2,2,5,171,0.9214
1981,2,3,1,130,0.9446
1981,2,3,2,140,3.2497
1981,2,3,3,130,3.1486
1981,2,3,4,133,2.1907
1981,2,3,5,139,0.6347
1981,3,1,1,468,8.1866
1981,3,1,2,295,8.3856
1981,3,1,3,270,8.9484
1981,3,1,4,296,7.7893
1981,3,1,5,344,9.5534
1981,3,2,1,154,7.0620
1981,3,2,2,101,6.1600
1981,3,2,3,106,8.2169
1981,3,2,4,117,8.0515
1981,3,2,5,170,7.3423
1981,3,3,1,129,0.9593
1981,3,3,2,140,4.7609
1981,3,3,3,130,4.0959
1981,3,3,4,131,4.9252
1981,3,3,5,139,7.0836
1981,4,1,1,467,4.3868
1981,4,1,2,294,3.2121
1981,4,1,3,270,3.8884
1981,4,1,4,296,4.7360
1981,4,1,5,341,4.2219
1981,4,2,1,152,3.0396
1981,4,2,2,101,2.3149
1981,4,2,3,104,2.0664
1981,4,2,4,117,2.3249
1981,4,2,5,168,1.4654
1981,4,3,1,128,-2.0646
1981,4,3,2,141,-4.0385
1981,4,3,3,130,-0.9749
1981,4,3,4,131,0.4625
1981,4,3,5,139,-2.9025
1981,5,1,1,466,4.4193
1981,5,1,2,290,3.2862
1981,5,1,3,267,3.1757
1981,5,1,4,294,3.8353
1981,5,1,5,338,5.3476
1981,5,2,1,152,2.2260
1981,5,2,2,101,3.3253
1981,5,2,3,104,3.6801
1981,5,2,4,116,2.3709
1981,5,2,5,167,4.5444
1981,5,3,1,129,-0.6901
1981,5,3,2,140,-1.0952
1981,5,3,3,129,0.6400
1981,5,3,4,131,1.6290
1981,5,3,5,137,2.4032
1981,6,1,1,465,-1.3624
1981,6,1,2,286,0.6834
1981,6,1,3,268,-0.3797
1981,6,1,4,293,-0.4673
1981,6,1,5,338,-4.3199
1981,6,2,1,151,-1.8811
1981,6,2,2,100,-0.6643
1981,6,2,3,101,-1.8020
1981,6,2,4,116,-2.0162
1981,6,2,5,165,-5.2309
1981,6,3,1,129,-0.2610
1981,6,3,2,138,-1.4004
1981,6,3,3,129,-0.4996
1981,6,3,4,131,-0.8547
1981,6,3,5,137,-1.1979
1981,7,1,1,567,-2.7053
1981,7,1,2,369,-2.4038
1981,7,1,3,307,-2.5265
1981,7,1,4,281,-3.9186
1981,7,1,5,344,-3.2683
1981,7,2,1,134,-1.9643
1981,7,2,2,125,0.2146
1981,7,2,3,102,-2.6840
1981,7,2,4,117,-2.8456
1981,7,2,5,160,-1.8062
1981,7,3,1,127,2.4126
1981,7,3,2,117,-0.9176
1981,7,3,3,134,-1.3212
1981,7,3,4,136,0.5806
1981,7,3,5,165,1.6400
1981,8,1,1,559,-8.7536
1981,8,1,2,368,-7.9687
1981,8,1,3,304,-6.0838
1981,8,1,4,280,-7.9852
1981,8,1,5,343,-11.1052
1981,8,2,1,133,-6.9343
1981,8,2,2,125,-7.2105
1981,8,2,3,102,-7.6450
1981,8,2,4,117,-4.2387
1981,8,2,5,158,-8.7433
1981,8,3,1,123,-5.8278
1981,8,3,2,116,-5.3299
1981,8,3,3,134,-5.9250
1981,8,3,4,136,-4.6535
1981,8,3,5,165,-6.3919
1981,9,1,1,552,-8.6392
1981,9,1,2,364,-7.2356
1981,9,1,3,303,-9.0138
1981,9,1,4,275,-8.6468
1981,9,1,5,337,-11.1233
1981,9,2,1,131,-6.5651
1981,9,2,2,125,-8.5777
1981,9,2,3,102,-6.2344
1981,9,2,4,117,-6.2458
1981,9,2,5,158,-9.2712
1981,9,3,1,122,-6.6520
1981,9,3,2,116,-3.9906
1981,9,3,3,134,-5.5825
1981,9,3,4,134,-4.9798
1981,9,3,5,163,-7.6442
1981,10,1,1,542,10.0282
1981,10,1,2,361,7.1656
1981,10,1,3,300,7.1695
1981,10,1,4,276,7.0071
1981,10,1,5,337,8.6921
1981,10,2,1,130,8.2801
1981,10,2,2,125,7.2912
1981,10,2,3,102,6.8186
1981,10,2,4,116,6.3024
1981,10,2,5,158,7.6477
1981,10,3,1,122,3.3623
1981,10,3,2,115,3.1272
1981,10,3,3,134,6.6786
1981,10,3,4,133,6.5805
1981,10,3,5,163,9.8817
1981,11,1,1,541,3.2733
1981,11,1,2,359,2.2528
1981,11,1,3,302,1.5566
1981,11,1,4,277,2.2200
1981,11,1,5,338,-0.3228
1981,11,2,1,129,3.0899
1981,11,2,2,124,3.3087
1981,11,2,3,102,3.9278
1981,11,2,4,115,4.4143
1981,11,2,5,158,1.9044
1981,11,3,1,120,4.7483
1981,11,3,2,115,5.3955
1981,11,3,3,134,3.4003
1981,11,3,4,133,3.8976
1981,11,3,5,163,5.0401
1981,12,1,1,537,-2.6591
1981,12,1,2,356,-1.5278
1981,12,1,3,300,0.4931
1981,12,1,4,275,-0.5133
1981,12,1,5,338,-3.6370
1981,12,2,1,129,-1.7347
1981,12,2,2,123,-0.2181
1981,12,2,3,100,-0.7377
1981,12,2,4,115,-1.0550
1981,12,2,5,158,-2.7357
1981,12,3,1,120,-2.9623
1981,12,3,2,116,-1.3783
1981,12,3,3,134,-2.3721
1981,12,3,4,133,-2.9471
1981,12,3,5,161,-4.0025
1982,1,1,1,535,0.1203
1982,1,1,2,355,-1.6433
1982,1,1,3,298,-1.1827
1982,1,1,4,273,-2.2910
1982,1,1,5,336,-3.0861
1982,1,2,1,127,-4.5570
1982,1,2,2,122,-4.2563
1982,1,2,3,99,-2.8116
1982,1,2,4,115,-2.3610
1982,1,2,5,158,-5.3050
1982,1,3,1,120,-2.0671
1982,1,3,2,115,-0.9158
1982,1,3,3,134,-2.5718
1982,1,3,4,132,-2.0607
1982,1,3,5,161,-3.3904
1982,2,1,1,531,-3.7051
1982,2,1,2,352,-3.1477
1982,2,1,3,296,-2.8205
1982,2,1,4,273,-3.6805
1982,2,1,5,338,-5.8130
1982,2,2,1,125,-4.5075
1982,2,2,2,122,-3.2472
1982,2,2,3,100,-3.4872
1982,2,2,4,115,-3.5805
1982,2,2,5,157,-6.8264
1982,2,3,1,120,-4.2198
1982,2,3,2,114,-4.6517
1982,2,3,3,133,-5.0903
1982,2,3,4,132,-6.1724
1982,2,3,5,161,-5.1579
1982,3,1,1,522,-0.9914
1982,3,1,2,351,-0.9003
1982,3,1,3,293,0.2529
1982,3,1,4,271,-2.0703
1982,3,1,5,334,-1.2005
1982,3,2,1,123,0.6075
1982,3,2,2,121,-0.7379
1982,3,2,3,100,0.9755
1982,3,2,4,114,0.7281
1982,3,2,5,157,-2.5127
1982,3,3,1,120,-0.3349
1982,3,3,2,114,-1.3393
1982,3,3,3,133,-0.3329
1982,3,3,4,132,0.0491
1982,3,3,5,161,-1.3589
1982,4,1,1,517,6.3300
1982,4,1,2,349,4.8509
1982,4,1,3,289,4.7690
1982,4,1,4,271,6.4310
1982,4,1,5,333,7.0533
1982,4,2,1,123,6.5520
1982,4,2,2,121,6.4438
1982,4,2,3,98,4.3915
1982,4,2,4,111,4.5988
1982,4,2,5,157,6.3163
1982,4,3,1,120,2.2229
1982,4,3,2,113,6.5304
1982,4,3,3,133,5.9240
1982,4,3,4,131,2.6982
1982,4,3,5,159,5.3722
1982,5,1,1,510,-2.1589
1982,5,1,2,344,-0.6567
1982,5,1,3,288,-2.3588
1982,5,1,4,270,-1.6543
1982,5,1,5,332,-0.8186
1982,5,2,1,123,-3.0890
1982,5,2,2,121,-1.9879
1982,5,2,3,98,-4.2793
1982,5,2,4,111,-1.9062
1982,5,2,5,157,-3.8708
1982,5,3,1,119,0.0634
1982,5,3,2,113,-2.8189
1982,5,3,3,133,-3.3434
1982,5,3,4,131,-3.6411
1982,5,3,5,158,-3.1107
1982,6,1,1,502,-1.8904
1982,6,1,2,341,-1.5131
1982,6,1,3,287,-2.6789
1982,6,1,4,267,-3.3999
1982,6,1,5,329,-2.3038
1982,6,2,1,123,-1.5713
1982,6,2,2,120,-2.6183
1982,6,2,3,98,0.9493
1982,6,2,4,111,-0.6062
1982,6,2,5,156,-3.0431
1982,6,3,1,119,-0.2598
1982,6,3,2,112,-1.9551
1982,6,3,3,133,-0.6906
1982,6,3,4,131,-2.9814
1982,6,3,5,159,-3.6742
1982,7,1,1,506,0.2223
1982,7,1,2,354,-0.5593
1982,7,1,3,349,-0.5512
1982,7,1,4,287,-0.3381
1982,7,1,5,407,-5.1182
1982,7,2,1,143,-0.5609
1982,7,2,2,95,0.7260
1982,7,2,3,101,-2.9214
1982,7,2,4,114,-0.2797
1982,7,2,5,147,-3.4036
1982,7,3,1,113,-1.9475
1982,7,3,2,129,-2.5861
1982,7,3,3,130,-1.0075
1982,7,3,4,137,-1.5893
1982,7,3,5,149,-4.2287
1982,8,1,1,503,4.8980
1982,8,1,2,351,6.0672
1982,8,1,3,348,5.8154
1982,8,1,4,285,6.1146
1982,8,1,5,406,6.9372
1982,8,2,1,140,11.4729
1982,8,2,2,94,8.2445
1982,8,2,3,101,8.7441
1982,8,2,4,114,9.7347
1982,8,2,5,146,9.1959
1982,8,3,1,113,13.1419
1982,8,3,2,129,11.7313
1982,8,3,3,129,12.3369
1982,8,3,4,137,12.1759
1982,8,3,5,148,13.4144
1982,9,1,1,500,5.7299
1982,9,1,2,348,5.5033
1982,9,1,3,349,2.4633
1982,9,1,4,284,3.5174
1982,9,1,5,408,0.2226
1982,9,2,1,140,3.9097
1982,9,2,2,94,5.1925
1982,9,2,3,101,3.6256
1982,9,2,4,112,3.9898
1982,9,2,5,146,0.3199
1982,9,3,1,113,1.0849
1982,9,3,2,128,1.4623
1982,9,3,3,129,1.1235
1982,9,3,4,137,0.7294
1982,9,3,5,148,0.4210
1982,10,1,1,491,13.3313
1982,10,1,2,345,12.5228
1982,10,1,3,347,13.3986
1982,10,1,4,284,12.6377
1982,10,1,5,404,14.0332
1982,10,2,1,136,10.4765
1982,10,2,2,93,12.6306
1982,10,2,3,99,12.9116
1982,10,2,4,112,12.7154
1982,10,2,5,146,15.9060
1982,10,3,1,112,10.8883
1982,10,3,2,128,10.7668
1982,10,3,3,129,11.4953
1982,10,3,4,137,10.1176
1982,10,3,5,148,11.3802
1982,11,1,1,484,9.7872
1982,11,1,2,344,10.5786
1982,11,1,3,345,10.2626
1982,11,1,4,283,9.6381
1982,11,1,5,402,8.7285
1982,11,2,1,133,10.0892
1982,11,2,2,92,8.2883
1982,11,2,3,99,8.5061
1982,11,2,4,111,7.6591
1982,11,2,5,144,7.0041
1982,11,3,1,112,3.7101
1982,11,3,2,128,5.5525
1982,11,3,3,128,6.3721
1982,11,3,4,137,2.7384
1982,11,3,5,148,3.6190
1982,12,1,1,485,2.6730
1982,12,1,2,340,3.2122
1982,12,1,3,345,2.3607
1982,12,1,4,283,1.8528
1982,12,1,5,402,0.7246
1982,12,2,1,133,0.6867
1982,12,2,2,92,2.9980
1982,12,2,3,99,1.9605
1982,12,2,4,111,0.8649
1982,12,2,5,144,0.6429
1982,12,3,1,112,2.3570
1982,12,3,2,128,-0.4492
1982,12,3,3,128,2.3080
1982,12,3,4,136,2.2297
1982,12,3,5,148,2.0151
1983,1,1,1,478,10.1882
1983,1,1,2,340,6.7378
1983,1,1,3,341,10.0110
1983,1,1,4,283,10.3275
1983,1,1,5,400,10.5734
1983,1,2,1,133,6.9970
1983,1,2,2,91,4.2803
1983,1,2,3,98,4.8137
1983,1,2,4,111,5.2638
1983,1,2,5,142,8.6131
1983,1,3,1,112,5.1873
1983,1,3,2,127,1.0335
1983,1,3,3,126,4.1526
1983,1,3,4,136,5.8359
1983,1,3,5,148,3.4700
1983,2,1,1,471,7.5855
1983,2,1,2,335,6.5032
1983,2,1,3,337,6.5722
1983,2,1,4,281,6.2608
1983,2,1,5,396,3.2221
1983,2,2,1,132,6.5892
1983,2,2,2,90,5.7623
1983,2,2,3,96,6.8721
1983,2,2,4,111,7.4085
1983,2,2,5,142,2.1616
1983,2,3,1,111,3.6157
1983,2,3,2,127,3.1968
1983,2,3,3,126,3.2569
1983,2,3,4,136,1.1020
1983,2,3,5,148,2.5270
1983,3,1,1,467,5.2893
1983,3,1,2,333,6.9420
1983,3,1,3,337,6.8256
1983,3,1,4,279,4.7142
1983,3,1,5,391,3.5572
1983,3,2,1,132,5.5900
1983,3,2,2,90,6.1880
1983,3,2,3,96,4.2142
1983,3,2,4,111,2.8723
1983,3,2,5,141,2.0780
1983,3,3,1,109,3.6589
1983,3,3,2,128,3.8843
1983,3,3,3,126,3.2187
1983,3,3,4,136,1.3077
1983,3,3,5,148,2.4641
1983,4,1,1,463,8.9100
1983,4,1,2,333,6.9600
1983,4,1,3,337,8.0986
1983,4,1,4,276,7.2539
1983,4,1,5,389,6.2549
1983,4,2,1,131,8.2724
1983,4,2,2,90,7.2481
1983,4,2,3,96,6.6849
1983,4,2,4,111,6.6271
1983,4,2,5,141,5.1337
1983,4,3,1,108,6.7540
1983,4,3,2,128,7.8319
1983,4,3,3,126,6.9595
1983,4,3,4,136,6.1041
1983,4,3,5,147,7.0831
1983,5,1,1,456,10.0678
1983,5,1,2,332,9.0742
1983,5,1,3,333,9.8787
1983,5,1,4,275,10.4514
1983,5,1,5,388,11.3545
1983,5,2,1,131,6.2976
1983,5,2,2,90,3.9517
1983,5,2,3,96,3.5982
1983,5,2,4,110,3.9332
1983,5,2,5,142,7.5845
1983,5,3,1,108,-1.9492
1983,5,3,2,128,-1.2717
1983,5,3,3,126,0.2597
1983,5,3,4,136,0.8694
1983,5,3,5,147,2.0284
1983,6,1,1,453,4.5402
1983,6,1,2,329,5.0310
1983,6,1,3,330,4.3833
1983,6,1,4,275,4.0625
1983,6,1,5,387,3.8794
1983,6,2,1,130,4.2197
1983,6,2,2,90,8.0446
1983,6,2,3,96,7.0864
1983,6,2,4,109,6.0790
1983,6,2,5,141,5.7392
1983,6,3,1,107,4.9647
1983,6,3,2,128,4.9645
1983,6,3,3,126,5.5677
1983,6,3,4,136,2.5795
1983,6,3,5,146,1.6567
1983,7,1,1,645,-2.7643
1983,7,1,2,314,-1.6960
1983,7,1,3,353,-1.9097
1983,7,1,4,362,-2.4916
1983,7,1,5,433,-2.7895
1983,7,2,1,133,-3.0029
1983,7,2,2,100,-1.5623
1983,7,2,3,114,-3.2536
1983,7,2,4,121,-2.0739
1983,7,2,5,142,-3.8070
1983,7,3,1,128,-2.3784
1983,7,3,2,113,-4.1832
1983,7,3,3,126,-2.8091
1983,7,3,4,146,-3.5782
1983,7,3,5,153,-3.5598
1983,8,1,1,638,-4.4393
1983,8,1,2,313,-3.5430
1983,8,1,3,349,-2.8599
1983,8,1,4,362,-3.6656
1983,8,1,5,432,-3.3977
1983,8,2,1,129,-4.8430
1983,8,2,2,100,-2.4622
1983,8,2,3,114,-2.8537
1983,8,2,4,121,-2.0488
1983,8,2,5,142,-3.3686
1983,8,3,1,128,-0.3779
1983,8,3,2,113,2.7396
1983,8,3,3,125,1.1335
1983,8,3,4,146,2.5531
1983,8,3,5,153,-0.0378
1983,9,1,1,634,-0.9763
1983,9,1,2,310,0.9315
1983,9,1,3,344,0.6027
1983,9,1,4,359,0.9912
1983,9,1,5,431,-2.3855
1983,9,2,1,127,2.7578
1983,9,2,2,100,4.7729
1983,9,2,3,112,1.9263
1983,9,2,4,120,2.9253
1983,9,2,5,142,1.2456
1983,9,3,1,127,1.8149
1983,9,3,2,113,0.9673
1983,9,3,3,125,3.3159
1983,9,3,4,145,0.7413
1983,9,3,5,153,2.0300
1983,10,1,1,624,-7.1526
1983,10,1,2,310,-5.1169
1983,10,1,3,343,-4.4576
1983,10,1,4,357,-6.1685
1983,10,1,5,427,-8.3707
1983,10,2,1,127,-6.0434
1983,10,2,2,100,-4.7627
1983,10,2,3,112,-4.6374
1983,10,2,4,120,-5.6407
1983,10,2,5,140,-7.2852
1983,10,3,1,125,0.7921
1983,10,3,2,113,-2.0048
1983,10,3,3,125,-2.1347
1983,10,3,4,143,-3.2286
1983,10,3,5,153,-1.0276
1983,11,1,1,619,3.4953
1983,11,1,2,310,4.4790
1983,11,1,3,343,4.7244
1983,11,1,4,358,3.5493
1983,11,1,5,425,1.6168
1983,11,2,1,126,6.1765
1983,11,2,2,99,5.2148
1983,11,2,3,112,5.7327
1983,11,2,4,118,4.9596
1983,11,2,5,139,5.3465
1983,11,3,1,125,3.1868
1983,11,3,2,112,4.2562
1983,11,3,3,125,-0.9114
1983,11,3,4,143,3.8317
1983,11,3,5,153,1.1241
1983,12,1,1,614,-1.6305
1983,12,1,2,309,-0.8289
1983,12,1,3,343,-0.8160
1983,12,1,4,359,-1.9052
1983,12,1,5,422,-3.2427
1983,12,2,1,125,-1.6957
1983,12,2,2,99,-1.0927
1983,12,2,3,112,-0.5391
1983,12,2,4,118,-1.0774
1983,12,2,5,139,-2.4901
1983,12,3,1,125,-0.4384
1983,12,3,2,112,0.9473
1983,12,3,3,125,0.2709
1983,12,3,4,143,-2.2553
1983,12,3,5,153,-2.6571
1984,1,1,1,604,0.2391
1984,1,1,2,305,-0.0147
1984,1,1,3,341,-0.0335
1984,1,1,4,358,-0.6744
1984,1,1,5,419,-0.4801
1984,1,2,1,125,-2.0499
1984,1,2,2,99,-1.9563
1984,1,2,3,111,-2.1899
1984,1,2,4,118,-3.2732
1984,1,2,5,139,-3.8168
1984,1,3,1,125,-1.0976
1984,1,3,2,112,-0.4883
1984,1,3,3,124,-2.9291
1984,1,3,4,141,1.8473
1984,1,3,5,152,-3.2147
1984,2,1,1,593,-6.4253
1984,2,1,2,300,-6.7808
1984,2,1,3,338,-4.7226
1984,2,1,4,353,-5.6848
1984,2,1,5,413,-6.1254
1984,2,2,1,124,-6.0677
1984,2,2,2,98,-5.3710
1984,2,2,3,111,-4.1563
1984,2,2,4,118,-4.9896
1984,2,2,5,139,-5.3538
1984,2,3,1,125,-3.3980
1984,2,3,2,112,-1.8844
1984,2,3,3,124,-4.1235
1984,2,3,4,141,-3.4870
1984,2,3,5,151,-5.1482
1984,3,1,1,589,1.7560
1984,3,1,2,299,1.1029
1984,3,1,3,334,1.2117
1984,3,1,4,351,0.4715
1984,3,1,5,410,-0.6233
1984,3,2,1,124,1.3831
1984,3,2,2,95,1.6717
1984,3,2,3,111,1.5428
1984,3,2,4,117,0.6426
1984,3,2,5,135,1.5259
1984,3,3,1,125,0.3781
1984,3,3,2,111,2.7240
1984,3,3,3,124,2.3811
1984,3,3,4,140,1.5645
1984,3,3,5,151,0.5201
1984,4,1,1,587,-1.9429
1984,4,1,2,299,-0.9300
1984,4,1,3,332,-0.4929
1984,4,1,4,351,-1.0660
1984,4,1,5,409,-4.0003
1984,4,2,1,123,0.5608
1984,4,2,2,95,0.6635
1984,4,2,3,110,0.1325
1984,4,2,4,116,1.8681
1984,4,2,5,134,-1.5256
1984,4,3,1,125,3.0155
1984,4,3,2,111,1.0792
1984,4,3,3,124,1.1805
1984,4,3,4,140,-0.5775
1984,4,3,5,151,-1.1609
1984,5,1,1,585,-4.8873
1984,5,1,2,296,-5.2506
1984,5,1,3,328,-4.9196
1984,5,1,4,350,-3.9409
1984,5,1,5,406,-5.1810
1984,5,2,1,122,-4.9406
1984,5,2,2,94,-3.9302
1984,5,2,3,109,-4.9497
1984,5,2,4,116,-5.1680
1984,5,2,5,133,-6.7615
1984,5,3,1,125,-5.8128
1984,5,3,2,111,-4.9210
1984,5,3,3,124,-5.2889
1984,5,3,4,139,-4.7580
1984,5,3,5,151,-2.1145
1984,6,1,1,578,3.5769
1984,6,1,2,295,3.1215
1984,6,1,3,325,3.2323
1984,6,1,4,349,1.8941
1984,6,1,5,400,-0.7104
1984,6,2,1,121,4.3304
1984,6,2,2,93,3.7585
1984,6,2,3,109,2.8880
1984,6,2,4,115,2.8698
1984,6,2,5,133,2.3514
1984,6,3,1,125,3.0324
1984,6,3,2,111,2.8646
1984,6,3,3,124,1.5900
1984,6,3,4,139,2.9119
1984,6,3,5,151,2.2138
1984,7,1,1,558,-4.7519
1984,7,1,2,342,-3.2754
1984,7,1,3,312,-4.2508
1984,7,1,4,366,-4.7681
1984,7,1,5,611,-7.1435
1984,7,2,1,121,-4.0556
1984,7,2,2,102,-5.2466
1984,7,2,3,112,-3.2985
1984,7,2,4,92,-2.6626
1984,7,2,5,157,-6.9341
1984,7,3,1,122,-1.5975
1984,7,3,2,125,-0.6941
1984,7,3,3,123,-3.3947
1984,7,3,4,133,-1.2530
1984,7,3,5,144,-1.5598
1984,8,1,1,552,9.6387
1984,8,1,2,341,9.1979
1984,8,1,3,307,9.5592
1984,8,1,4,363,11.0983
1984,8,1,5,608,10.2513
1984,8,2,1,121,10.8730
1984,8,2,2,101,13.6831
1984,8,2,3,112,13.4126
1984,8,2,4,92,11.9549
1984,8,2,5,156,14.1082
1984,8,3,1,122,11.1279
1984,8,3,2,123,10.8580
1984,8,3,3,121,11.3973
1984,8,3,4,133,10.7090
1984,8,3,5,144,11.0786
1984,9,1,1,544,0.4688
1984,9,1,2,338,0.6002
1984,9,1,3,305,-0.2768
1984,9,1,4,360,-0.7670
1984,9,1,5,607,-2.7430
1984,9,2,1,121,-0.6393
1984,9,2,2,100,0.4406
1984,9,2,3,111,-0.0354
1984,9,2,4,91,-0.2285
1984,9,2,5,155,-3.5568
1984,9,3,1,120,0.1373
1984,9,3,2,123,-0.6682
1984,9,3,3,121,-0.3449
1984,9,3,4,133,-1.2241
1984,9,3,5,144,-0.1033
1984,10,1,1,533,-2.0122
1984,10,1,2,337,-1.6242
1984,10,1,3,301,-3.5811
1984,10,1,4,356,-3.2285
1984,10,1,5,601,-3.8905
