year,month,rank_ME,rank_IAq_12,nstocks,ret_vw
1973,1,1,1,61,-4.7191
1973,1,1,2,18,-2.2124
1973,1,1,3,13,-1.8109
1973,1,1,4,12,-1.8613
1973,1,1,5,23,-3.4252
1973,1,2,1,16,-4.3436
1973,1,2,2,19,-8.5661
1973,1,2,3,14,-5.1720
1973,1,2,4,11,-6.7311
1973,1,2,5,9,-6.9999
1973,1,3,1,18,-3.5683
1973,1,3,2,20,-6.6676
1973,1,3,3,25,-4.4797
1973,1,3,4,30,-3.7616
1973,1,3,5,30,-4.5649
1973,2,1,1,83,-8.5350
1973,2,1,2,28,-7.1624
1973,2,1,3,17,-11.0318
1973,2,1,4,19,-11.3828
1973,2,1,5,39,-13.6267
1973,2,2,1,28,-7.3075
1973,2,2,2,25,-5.9207
1973,2,2,3,18,-2.9651
1973,2,2,4,16,-4.9177
1973,2,2,5,16,-9.5837
1973,2,3,1,24,-4.8265
1973,2,3,2,31,-2.8076
1973,2,3,3,42,-1.5696
1973,2,3,4,37,-2.5710
1973,2,3,5,44,-7.8491
1973,3,1,1,97,-1.1941
1973,3,1,2,36,-1.5549
1973,3,1,3,23,-3.3136
1973,3,1,4,21,-4.1845
1973,3,1,5,46,-5.2270
1973,3,2,1,32,-2.9738
1973,3,2,2,29,-2.8018
1973,3,2,3,19,-2.0649
1973,3,2,4,16,-5.2986
1973,3,2,5,21,-2.5138
1973,3,3,1,28,-0.9566
1973,3,3,2,40,-1.7743
1973,3,3,3,43,-2.5602
1973,3,3,4,42,-3.8530
1973,3,3,5,48,-3.5719
1973,4,1,1,111,-8.8796
1973,4,1,2,41,-8.2127
1973,4,1,3,24,-8.1075
1973,4,1,4,25,-7.5413
1973,4,1,5,55,-11.2384
1973,4,2,1,32,-3.4079
1973,4,2,2,31,-5.5172
1973,4,2,3,19,-10.9428
1973,4,2,4,17,-4.7090
1973,4,2,5,24,-10.0489
1973,4,3,1,30,-1.7326
1973,4,3,2,42,-4.1346
1973,4,3,3,45,-3.2067
1973,4,3,4,43,-0.5264
1973,4,3,5,54,-6.3467
1973,5,1,1,240,-8.9470
1973,5,1,2,95,-9.8578
1973,5,1,3,86,-8.3538
1973,5,1,4,73,-8.5752
1973,5,1,5,152,-15.6081
1973,5,2,1,76,-6.1669
1973,5,2,2,80,-6.7650
1973,5,2,3,68,-4.6495
1973,5,2,4,48,-6.3280
1973,5,2,5,85,-9.8961
1973,5,3,1,91,-2.2871
1973,5,3,2,124,-1.2195
1973,5,3,3,136,-0.0117
1973,5,3,4,135,0.1498
1973,5,3,5,142,-3.2157
1973,6,1,1,251,-2.2036
1973,6,1,2,105,-2.8511
1973,6,1,3,93,-2.4017
1973,6,1,4,88,-4.2825
1973,6,1,5,174,-6.9296
1973,6,2,1,80,-1.4965
1973,6,2,2,87,-1.8405
1973,6,2,3,71,-4.5438
1973,6,2,4,55,-5.2431
1973,6,2,5,91,-7.1684
1973,6,3,1,94,-2.4733
1973,6,3,2,132,-1.7668
1973,6,3,3,143,-2.2841
1973,6,3,4,144,-0.6690
1973,6,3,5,150,-3.5354
1973,7,1,1,260,12.2909
1973,7,1,2,110,11.9857
1973,7,1,3,94,11.6574
1973,7,1,4,95,12.0366
1973,7,1,5,177,19.4988
1973,7,2,1,81,6.9870
1973,7,2,2,89,7.9066
1973,7,2,3,71,8.8846
1973,7,2,4,58,5.5336
1973,7,2,5,99,14.0754
1973,7,3,1,97,5.3662
1973,7,3,2,133,3.5896
1973,7,3,3,145,2.5645
1973,7,3,4,148,1.1658
1973,7,3,5,156,7.9649
1973,8,1,1,282,-4.8862
1973,8,1,2,120,-3.9039
1973,8,1,3,106,-6.7722
1973,8,1,4,98,-6.6171
1973,8,1,5,188,-8.8133
1973,8,2,1,91,-3.2401
1973,8,2,2,90,-4.1326
1973,8,2,3,75,-4.1068
1973,8,2,4,65,-3.9331
1973,8,2,5,104,-3.1563
1973,8,3,1,101,-0.8569
1973,8,3,2,144,-2.2744
1973,8,3,3,162,-2.3953
1973,8,3,4,151,-2.5490
1973,8,3,5,163,-4.3715
1973,9,1,1,291,9.2685
1973,9,1,2,124,7.3042
1973,9,1,3,112,7.8286
1973,9,1,4,104,7.1380
1973,9,1,5,197,11.1608
1973,9,2,1,94,9.8897
1973,9,2,2,92,7.8791
1973,9,2,3,76,10.0696
1973,9,2,4,68,10.1447
1973,9,2,5,105,11.3533
1973,9,3,1,101,7.3499
1973,9,3,2,148,8.3752
1973,9,3,3,162,6.8315
1973,9,3,4,152,4.2582
1973,9,3,5,169,6.7305
1973,10,1,1,303,2.7989
1973,10,1,2,127,-0.0587
1973,10,1,3,115,-0.3620
1973,10,1,4,106,-1.7335
1973,10,1,5,206,-1.1521
1973,10,2,1,97,-0.4556
1973,10,2,2,94,-0.0670
1973,10,2,3,78,0.2469
1973,10,2,4,69,-0.6232
1973,10,2,5,109,-3.9964
1973,10,3,1,102,-1.0316
1973,10,3,2,150,-1.5527
1973,10,3,3,163,-1.9118
1973,10,3,4,154,-2.6586
1973,10,3,5,172,-2.4635
1973,11,1,1,320,-18.2408
1973,11,1,2,136,-18.3597
1973,11,1,3,123,-20.4830
1973,11,1,4,120,-20.0420
1973,11,1,5,219,-23.9761
1973,11,2,1,105,-14.9446
1973,11,2,2,101,-12.7944
1973,11,2,3,82,-16.4342
1973,11,2,4,74,-16.8242
1973,11,2,5,118,-23.7056
1973,11,3,1,105,-11.4338
1973,11,3,2,154,-12.0045
1973,11,3,3,173,-11.7881
1973,11,3,4,163,-13.2607
1973,11,3,5,177,-15.8840
1973,12,1,1,323,-3.8447
1973,12,1,2,144,-1.5710
1973,12,1,3,128,-2.6631
1973,12,1,4,126,-4.4287
1973,12,1,5,228,-7.1993
1973,12,2,1,112,1.0183
1973,12,2,2,103,-1.5972
1973,12,2,3,85,-0.1636
1973,12,2,4,76,-2.9708
1973,12,2,5,121,-1.6650
1973,12,3,1,106,2.2963
1973,12,3,2,155,3.1444
1973,12,3,3,174,2.1861
1973,12,3,4,164,1.3971
1973,12,3,5,180,0.5172
1974,1,1,1,311,19.0843
1974,1,1,2,139,15.2833
1974,1,1,3,120,16.8234
1974,1,1,4,125,14.1893
1974,1,1,5,225,15.7441
1974,1,2,1,104,9.8822
1974,1,2,2,98,9.4748
1974,1,2,3,77,6.5373
1974,1,2,4,73,8.9407
1974,1,2,5,124,9.1513
1974,1,3,1,100,5.6755
1974,1,3,2,151,2.4946
1974,1,3,3,173,2.5174
1974,1,3,4,159,2.5177
1974,1,3,5,174,-0.0594
1974,2,1,1,317,-0.8420
1974,2,1,2,138,-0.3379
1974,2,1,3,122,-2.2695
1974,2,1,4,133,-0.8162
1974,2,1,5,240,-2.7757
1974,2,2,1,104,2.7067
1974,2,2,2,99,-0.7012
1974,2,2,3,83,-0.2771
1974,2,2,4,78,-0.4353
1974,2,2,5,123,-1.9372
1974,2,3,1,104,2.0428
1974,2,3,2,155,0.4649
1974,2,3,3,178,-0.2563
1974,2,3,4,165,0.7636
1974,2,3,5,182,0.2599
1974,3,1,1,314,1.5009
1974,3,1,2,139,0.0619
1974,3,1,3,125,-1.0752
1974,3,1,4,134,0.6360
1974,3,1,5,253,0.5872
1974,3,2,1,106,-3.2339
1974,3,2,2,97,-1.9993
1974,3,2,3,81,-2.8660
1974,3,2,4,82,-1.2161
1974,3,2,5,125,0.3730
1974,3,3,1,104,-1.6234
1974,3,3,2,156,-2.9798
1974,3,3,3,180,-2.5168
1974,3,3,4,168,-3.4837
1974,3,3,5,178,-3.1658
1974,4,1,1,304,-5.1566
1974,4,1,2,133,-4.8767
1974,4,1,3,126,-7.1515
1974,4,1,4,136,-6.6473
1974,4,1,5,246,-6.7725
1974,4,2,1,102,-5.1193
1974,4,2,2,91,-7.1530
1974,4,2,3,80,-6.1242
1974,4,2,4,83,-6.6494
1974,4,2,5,125,-5.0211
1974,4,3,1,96,-4.7710
1974,4,3,2,149,-7.0845
1974,4,3,3,170,-7.4207
1974,4,3,4,167,-8.9316
1974,4,3,5,172,-5.7854
1974,5,1,1,381,-8.8753
1974,5,1,2,199,-5.9109
1974,5,1,3,158,-7.5885
1974,5,1,4,192,-7.1733
1974,5,1,5,315,-8.2375
1974,5,2,1,138,-8.1121
1974,5,2,2,142,-8.2293
1974,5,2,3,113,-8.0153
1974,5,2,4,132,-6.7295
1974,5,2,5,187,-9.0913
1974,5,3,1,151,-4.7440
1974,5,3,2,203,-3.2144
1974,5,3,3,239,-3.3278
1974,5,3,4,247,-3.9252
1974,5,3,5,254,-3.3707
1974,6,1,1,386,-2.5454
1974,6,1,2,207,-1.1838
1974,6,1,3,165,-3.3290
1974,6,1,4,193,-2.8854
1974,6,1,5,316,-4.3188
1974,6,2,1,143,-0.5213
1974,6,2,2,146,-0.7369
1974,6,2,3,118,-4.0384
1974,6,2,4,130,-4.0580
1974,6,2,5,189,-3.6736
1974,6,3,1,154,-4.9148
1974,6,3,2,207,-4.3850
1974,6,3,3,244,-2.9496
1974,6,3,4,252,-4.8792
1974,6,3,5,255,-5.0281
1974,7,1,1,333,-3.9905
1974,7,1,2,165,-3.0647
1974,7,1,3,121,-3.7843
1974,7,1,4,154,-3.2670
1974,7,1,5,265,-5.6357
1974,7,2,1,119,-2.3691
1974,7,2,2,111,-2.7558
1974,7,2,3,81,-1.0216
1974,7,2,4,117,-4.2904
1974,7,2,5,163,-4.6556
1974,7,3,1,108,-1.0380
1974,7,3,2,144,-1.7673
1974,7,3,3,182,-5.2007
1974,7,3,4,184,-4.6994
1974,7,3,5,199,-7.7837
1974,8,1,1,342,-5.7098
1974,8,1,2,164,-6.1261
1974,8,1,3,120,-5.4066
1974,8,1,4,158,-7.2526
1974,8,1,5,265,-8.7041
1974,8,2,1,122,-4.8054
1974,8,2,2,110,-7.6185
1974,8,2,3,85,-6.1317
1974,8,2,4,125,-8.2728
1974,8,2,5,169,-8.1489
1974,8,3,1,111,-7.0818
1974,8,3,2,151,-9.2477
1974,8,3,3,182,-9.8901
1974,8,3,4,194,-10.1879
1974,8,3,5,203,-11.2505
1974,9,1,1,348,-6.7406
1974,9,1,2,162,-5.6709
1974,9,1,3,118,-7.5065
1974,9,1,4,160,-6.3466
1974,9,1,5,273,-10.3980
1974,9,2,1,121,-6.1373
1974,9,2,2,110,-4.2739
1974,9,2,3,87,-6.7436
1974,9,2,4,128,-6.5374
1974,9,2,5,173,-12.8243
1974,9,3,1,112,-5.2745
1974,9,3,2,153,-4.1523
1974,9,3,3,188,-7.1918
1974,9,3,4,194,-6.5428
1974,9,3,5,200,-10.8595
1974,10,1,1,339,8.7149
1974,10,1,2,161,9.3010
1974,10,1,3,114,5.9450
1974,10,1,4,165,6.2724
1974,10,1,5,276,8.4304
1974,10,2,1,119,7.5722
1974,10,2,2,109,8.4604
1974,10,2,3,88,10.2643
1974,10,2,4,125,8.5451
1974,10,2,5,171,10.3362
1974,10,3,1,113,15.4421
1974,10,3,2,153,13.3522
1974,10,3,3,186,13.3975
1974,10,3,4,192,15.1049
1974,10,3,5,200,18.1383
1974,11,1,1,349,-5.1718
1974,11,1,2,173,-5.1106
1974,11,1,3,122,-5.1504
1974,11,1,4,171,-6.4055
1974,11,1,5,300,-7.2352
1974,11,2,1,122,-4.6503
1974,11,2,2,117,-2.2425
1974,11,2,3,98,-2.2103
1974,11,2,4,127,-3.6214
1974,11,2,5,177,-4.7866
1974,11,3,1,119,-0.4100
1974,11,3,2,162,-1.8573
1974,11,3,3,192,-2.5511
1974,11,3,4,204,-3.4912
1974,11,3,5,213,-1.3256
1974,12,1,1,352,-7.9221
1974,12,1,2,173,-8.7499
1974,12,1,3,126,-9.8453
1974,12,1,4,175,-7.0848
1974,12,1,5,306,-9.3175
1974,12,2,1,124,-5.8788
1974,12,2,2,120,-4.1655
1974,12,2,3,97,-3.3848
1974,12,2,4,131,-3.8041
1974,12,2,5,182,-7.3308
1974,12,3,1,118,-1.2001
1974,12,3,2,160,-0.3425
1974,12,3,3,193,-2.1456
1974,12,3,4,204,-4.1209
1974,12,3,5,215,-6.6336
1975,1,1,1,345,36.6998
1975,1,1,2,165,30.0433
1975,1,1,3,126,34.3953
1975,1,1,4,171,26.9895
1975,1,1,5,300,31.2243
1975,1,2,1,116,29.8043
1975,1,2,2,118,24.5318
1975,1,2,3,92,24.0461
1975,1,2,4,128,26.8031
1975,1,2,5,175,27.0323
1975,1,3,1,118,17.3701
1975,1,3,2,159,16.3876
1975,1,3,3,186,19.2897
1975,1,3,4,201,19.5582
1975,1,3,5,206,17.9226
1975,2,1,1,359,3.7436
1975,2,1,2,177,5.2421
1975,2,1,3,129,2.0110
1975,2,1,4,174,3.7130
1975,2,1,5,309,3.7266
1975,2,2,1,120,2.2632
1975,2,2,2,119,2.4314
1975,2,2,3,94,2.3705
1975,2,2,4,134,4.1464
1975,2,2,5,183,5.2126
1975,2,3,1,124,2.0703
1975,2,3,2,177,3.1183
1975,2,3,3,194,2.3515
1975,2,3,4,210,4.5602
1975,2,3,5,210,6.5929
1975,3,1,1,373,10.3154
1975,3,1,2,181,8.6447
1975,3,1,3,135,8.5972
1975,3,1,4,169,10.6889
1975,3,1,5,310,13.2388
1975,3,2,1,123,5.1933
1975,3,2,2,123,2.1418
1975,3,2,3,95,5.2778
1975,3,2,4,134,3.5662
1975,3,2,5,186,5.7647
1975,3,3,1,123,4.0378
1975,3,3,2,178,0.9033
1975,3,3,3,196,2.0692
1975,3,3,4,214,-0.1044
1975,3,3,5,211,3.3858
1975,4,1,1,377,4.5080
1975,4,1,2,179,3.7951
1975,4,1,3,133,1.7344
1975,4,1,4,163,6.8108
1975,4,1,5,301,7.4178
1975,4,2,1,117,3.3911
1975,4,2,2,125,1.3320
1975,4,2,3,91,1.4775
1975,4,2,4,129,2.5320
1975,4,2,5,188,3.4674
1975,4,3,1,117,3.6846
1975,4,3,2,167,-0.5405
1975,4,3,3,191,1.2966
1975,4,3,4,209,2.8527
1975,4,3,5,206,7.1833
1975,5,1,1,480,7.4664
1975,5,1,2,256,8.0409
1975,5,1,3,175,6.5617
1975,5,1,4,212,10.7691
1975,5,1,5,345,10.0601
1975,5,2,1,161,6.2495
1975,5,2,2,167,4.7430
1975,5,2,3,131,7.6645
1975,5,2,4,167,5.9903
1975,5,2,5,224,9.2456
1975,5,3,1,145,7.3464
1975,5,3,2,225,8.0459
1975,5,3,3,269,5.7174
1975,5,3,4,283,6.6867
1975,5,3,5,288,5.1278
1975,6,1,1,497,11.1792
1975,6,1,2,272,8.5903
1975,6,1,3,184,9.1139
1975,6,1,4,212,10.5740
1975,6,1,5,340,6.3139
1975,6,2,1,170,6.6700
1975,6,2,2,174,6.5797
1975,6,2,3,132,6.3602
1975,6,2,4,172,10.8319
1975,6,2,5,229,8.4372
1975,6,3,1,150,5.7061
1975,6,3,2,230,7.4678
1975,6,3,3,275,7.8236
1975,6,3,4,286,8.3418
1975,6,3,5,286,5.5146
1975,7,1,1,438,-3.1111
1975,7,1,2,220,-2.2782
1975,7,1,3,143,-1.2550
1975,7,1,4,165,-3.6517
1975,7,1,5,258,-0.8133
1975,7,2,1,149,-4.0189
1975,7,2,2,144,-2.4728
1975,7,2,3,106,-2.9876
1975,7,2,4,136,-3.2638
1975,7,2,5,189,-5.4096
1975,7,3,1,97,-2.9204
1975,7,3,2,178,-6.6384
1975,7,3,3,218,-6.4182
1975,7,3,4,211,-4.8411
1975,7,3,5,228,-7.3846
1975,8,1,1,449,-6.1812
1975,8,1,2,233,-5.8882
1975,8,1,3,144,-6.0389
1975,8,1,4,164,-4.5380
1975,8,1,5,259,-6.2944
1975,8,2,1,152,-4.3657
1975,8,2,2,150,-2.8037
1975,8,2,3,113,-3.9854
1975,8,2,4,135,-3.4509
1975,8,2,5,196,-4.6096
1975,8,3,1,99,-2.5143
1975,8,3,2,188,-0.4122
1975,8,3,3,224,-1.6009
1975,8,3,4,216,-1.9409
1975,8,3,5,234,-2.8222
1975,9,1,1,461,-3.0415
1975,9,1,2,242,-3.1468
1975,9,1,3,144,-4.0497
1975,9,1,4,162,-2.4978
1975,9,1,5,256,-2.8325
1975,9,2,1,153,-2.4749
1975,9,2,2,153,-2.8527
1975,9,2,3,111,-2.7399
1975,9,2,4,131,-2.2193
1975,9,2,5,194,-4.0022
1975,9,3,1,97,-3.5161
1975,9,3,2,189,-2.6040
1975,9,3,3,221,-2.0502
1975,9,3,4,217,-2.6379
1975,9,3,5,232,-3.6769
1975,10,1,1,470,1.5632
1975,10,1,2,245,2.0147
1975,10,1,3,140,3.0967
1975,10,1,4,156,0.6784
1975,10,1,5,242,2.8421
1975,10,2,1,155,2.0557
1975,10,2,2,153,3.9400
1975,10,2,3,111,3.5679
1975,10,2,4,128,1.2124
1975,10,2,5,187,2.5618
1975,10,3,1,95,6.6374
1975,10,3,2,190,8.5852
1975,10,3,3,216,7.6518
1975,10,3,4,213,7.9840
1975,10,3,5,224,5.2498
1975,11,1,1,493,2.8247
1975,11,1,2,270,3.8488
1975,11,1,3,161,4.2201
1975,11,1,4,155,3.7184
1975,11,1,5,240,1.5435
1975,11,2,1,166,4.1621
1975,11,2,2,161,3.1886
1975,11,2,3,114,2.4579
1975,11,2,4,129,0.8577
1975,11,2,5,190,1.4232
1975,11,3,1,103,3.1814
1975,11,3,2,199,3.8232
1975,11,3,3,225,3.7997
1975,11,3,4,217,3.3623
1975,11,3,5,239,2.2697
1975,12,1,1,500,-1.6637
1975,12,1,2,277,-1.8795
1975,12,1,3,166,-1.2059
1975,12,1,4,159,-2.6340
1975,12,1,5,236,-2.2993
1975,12,2,1,167,-0.0928
1975,12,2,2,166,-0.4856
1975,12,2,3,117,1.2678
1975,12,2,4,129,-1.5921
1975,12,2,5,191,-2.5058
1975,12,3,1,104,2.0309
1975,12,3,2,202,-0.1358
1975,12,3,3,230,-0.2549
1975,12,3,4,223,-0.4055
1975,12,3,5,237,-0.1772
1976,1,1,1,494,28.2056
1976,1,1,2,266,22.1557
1976,1,1,3,160,20.4985
1976,1,1,4,144,21.6141
1976,1,1,5,208,22.3199
1976,1,2,1,168,19.3257
1976,1,2,2,157,15.6258
1976,1,2,3,111,14.4341
1976,1,2,4,122,17.4090
1976,1,2,5,178,17.1909
1976,1,3,1,105,12.4278
1976,1,3,2,192,10.4911
1976,1,3,3,221,10.1008
1976,1,3,4,210,9.2565
1976,1,3,5,232,9.5551
1976,2,1,1,472,16.6205
1976,2,1,2,271,9.8291
1976,2,1,3,160,6.1324
1976,2,1,4,141,10.0642
1976,2,1,5,201,11.8584
1976,2,2,1,170,6.9974
1976,2,2,2,170,4.0055
1976,2,2,3,111,3.4279
1976,2,2,4,132,3.1064
1976,2,2,5,174,6.8869
1976,2,3,1,105,2.5713
1976,2,3,2,199,-0.1792
1976,2,3,3,224,-1.3337
1976,2,3,4,212,-2.1371
1976,2,3,5,242,-1.1337
1976,3,1,1,511,1.4902
1976,3,1,2,296,-0.2810
1976,3,1,3,169,1.4841
1976,3,1,4,150,0.8875
1976,3,1,5,208,0.7999
1976,3,2,1,173,2.7515
1976,3,2,2,171,1.7295
1976,3,2,3,116,1.4774
1976,3,2,4,133,0.6128
1976,3,2,5,174,-0.2336
1976,3,3,1,102,3.9055
1976,3,3,2,197,1.9666
1976,3,3,3,227,1.8155
1976,3,3,4,214,2.2037
1976,3,3,5,245,2.2774
1976,4,1,1,486,-3.5619
1976,4,1,2,278,-2.0208
1976,4,1,3,157,-1.2714
1976,4,1,4,138,-1.1356
1976,4,1,5,181,-1.2654
1976,4,2,1,168,-2.4312
1976,4,2,2,165,-0.6983
1976,4,2,3,115,0.3208
1976,4,2,4,127,-0.6052
1976,4,2,5,164,-0.5084
1976,4,3,1,94,-1.9239
1976,4,3,2,189,-2.9326
1976,4,3,3,218,-0.5529
1976,4,3,4,200,0.0174
1976,4,3,5,236,0.1325
1976,5,1,1,584,-3.8972
1976,5,1,2,346,-3.5755
1976,5,1,3,233,-2.0529
1976,5,1,4,184,-3.1057
1976,5,1,5,228,-3.4635
1976,5,2,1,221,-2.9139
1976,5,2,2,204,-1.4644
1976,5,2,3,147,-0.9016
1976,5,2,4,162,-1.6878
1976,5,2,5,200,1.1648
1976,5,3,1,125,-1.8333
1976,5,3,2,249,-2.5523
1976,5,3,3,278,-1.8936
1976,5,3,4,289,-1.6973
1976,5,3,5,300,-1.1858
1976,6,1,1,585,4.9137
1976,6,1,2,348,2.2377
1976,6,1,3,240,3.1571
1976,6,1,4,190,2.7649
1976,6,1,5,233,4.0424
1976,6,2,1,222,4.6941
1976,6,2,2,200,4.0231
1976,6,2,3,150,7.5522
1976,6,2,4,161,3.9129
1976,6,2,5,201,3.6719
1976,6,3,1,119,4.3866
1976,6,3,2,246,4.5197
1976,6,3,3,278,4.4369
1976,6,3,4,288,4.3360
1976,6,3,5,302,4.7092
1976,7,1,1,485,-1.3134
1976,7,1,2,296,-0.5385
1976,7,1,3,194,1.1877
1976,7,1,4,131,-0.1204
1976,7,1,5,173,2.1084
1976,7,2,1,172,-0.2056
1976,7,2,2,162,1.4181
1976,7,2,3,116,1.8996
1976,7,2,4,119,1.2725
1976,7,2,5,158,-1.8185
1976,7,3,1,96,-0.8745
1976,7,3,2,189,-0.2568
1976,7,3,3,208,1.3551
1976,7,3,4,216,0.5319
1976,7,3,5,230,-1.4966
1976,8,1,1,494,-4.1973
1976,8,1,2,325,-0.5755
1976,8,1,3,225,-1.3871
1976,8,1,4,152,-1.2962
1976,8,1,5,202,-2.9333
1976,8,2,1,182,-2.2762
1976,8,2,2,187,-0.4491
1976,8,2,3,136,0.0181
1976,8,2,4,135,-0.4709
1976,8,2,5,176,-2.0922
1976,8,3,1,109,-1.6329
1976,8,3,2,202,0.4380
1976,8,3,3,247,1.9215
1976,8,3,4,245,1.9448
1976,8,3,5,249,-0.8005
1976,9,1,1,398,1.2405
1976,9,1,2,279,2.1713
1976,9,1,3,195,1.7645
1976,9,1,4,152,3.0040
1976,9,1,5,174,3.8081
1976,9,2,1,176,2.7254
1976,9,2,2,186,2.1397
1976,9,2,3,142,3.0368
1976,9,2,4,137,2.2681
1976,9,2,5,178,3.8442
1976,9,3,1,108,2.0460
1976,9,3,2,208,2.1873
1976,9,3,3,252,3.0955
1976,9,3,4,249,3.6465
1976,9,3,5,248,3.1165
1976,10,1,1,489,-3.5548
1976,10,1,2,322,-1.9803
1976,10,1,3,238,-1.8490
1976,10,1,4,181,-2.8432
1976,10,1,5,214,-3.5772
1976,10,2,1,180,-2.2921
1976,10,2,2,194,-1.3313
1976,10,2,3,144,-0.2348
1976,10,2,4,138,-0.9680
1976,10,2,5,179,-3.9073
1976,10,3,1,109,-2.8932
1976,10,3,2,199,-1.6675
1976,10,3,3,251,-1.6513
1976,10,3,4,255,-1.6412
1976,10,3,5,255,-2.3590
1976,11,1,1,515,2.2196
1976,11,1,2,359,2.3624
1976,11,1,3,269,2.1530
1976,11,1,4,212,4.3824
1976,11,1,5,243,3.8639
1976,11,2,1,201,3.5336
1976,11,2,2,211,4.0085
1976,11,2,3,177,3.1730
1976,11,2,4,157,3.4898
1976,11,2,5,188,3.6646
1976,11,3,1,126,3.4114
1976,11,3,2,229,1.6144
1976,11,3,3,284,1.1692
1976,11,3,4,294,0.7373
1976,11,3,5,269,1.6423
1976,12,1,1,525,11.3030
1976,12,1,2,367,9.9717
1976,12,1,3,280,10.7377
1976,12,1,4,228,8.9982
1976,12,1,5,248,11.0894
1976,12,2,1,204,11.3863
1976,12,2,2,216,10.8420
1976,12,2,3,190,9.5553
1976,12,2,4,166,9.2756
1976,12,2,5,192,7.1150
1976,12,3,1,127,8.0728
1976,12,3,2,231,6.3249
1976,12,3,3,287,5.8334
1976,12,3,4,297,5.7485
1976,12,3,5,270,4.1212
1977,1,1,1,515,5.5554
1977,1,1,2,353,5.2701
1977,1,1,3,267,3.7086
1977,1,1,4,230,2.8455
1977,1,1,5,246,3.1515
1977,1,2,1,201,0.9352
1977,1,2,2,208,0.8600
1977,1,2,3,186,2.0422
1977,1,2,4,164,1.7137
1977,1,2,5,192,0.5070
1977,1,3,1,119,-2.5157
1977,1,3,2,231,-2.7957
1977,1,3,3,288,-2.7555
1977,1,3,4,294,-3.3289
1977,1,3,5,264,-6.0476
1977,2,1,1,528,-0.9139
1977,2,1,2,369,-0.8991
1977,2,1,3,290,0.1187
1977,2,1,4,244,-1.1000
1977,2,1,5,266,-2.5461
1977,2,2,1,211,-0.2223
1977,2,2,2,220,-0.0660
1977,2,2,3,202,-1.2859
1977,2,2,4,185,-1.9605
1977,2,2,5,202,-1.8993
1977,2,3,1,130,-2.0231
1977,2,3,2,255,-2.2711
1977,2,3,3,313,-1.6096
1977,2,3,4,324,-1.7298
1977,2,3,5,279,-2.7122
1977,3,1,1,546,1.1885
1977,3,1,2,383,1.3630
1977,3,1,3,305,1.1178
1977,3,1,4,261,0.1648
1977,3,1,5,276,-0.1484
1977,3,2,1,213,-1.6092
1977,3,2,2,226,-0.4994
1977,3,2,3,208,0.1306
1977,3,2,4,184,0.6629
1977,3,2,5,202,-0.3834
1977,3,3,1,132,-0.3502
1977,3,3,2,254,-0.7392
1977,3,3,3,308,-1.2943
1977,3,3,4,330,-0.9835
1977,3,3,5,278,-1.9523
1977,4,1,1,534,2.5700
1977,4,1,2,372,0.9036
1977,4,1,3,302,1.6750
1977,4,1,4,256,2.3405
1977,4,1,5,263,0.6993
1977,4,2,1,205,2.8954
1977,4,2,2,215,1.3689
1977,4,2,3,208,1.2156
1977,4,2,4,179,1.7984
1977,4,2,5,202,1.7585
1977,4,3,1,131,0.9680
1977,4,3,2,242,1.0367
1977,4,3,3,303,0.6048
1977,4,3,4,332,-1.1936
1977,4,3,5,269,1.1761
1977,5,1,1,599,-0.3268
1977,5,1,2,425,0.5496
1977,5,1,3,361,-0.3787
1977,5,1,4,303,-0.4591
1977,5,1,5,319,0.3961
1977,5,2,1,236,-1.0536
1977,5,2,2,246,0.4083
1977,5,2,3,244,-0.0520
1977,5,2,4,207,1.0942
1977,5,2,5,228,-0.4076
1977,5,3,1,153,0.3941
1977,5,3,2,285,-1.3046
1977,5,3,3,360,-0.8439
1977,5,3,4,380,-2.2175
1977,5,3,5,301,-1.3182
1977,6,1,1,605,8.0293
1977,6,1,2,431,6.5482
1977,6,1,3,371,6.8322
1977,6,1,4,308,6.6846
1977,6,1,5,330,8.0014
1977,6,2,1,232,7.9827
1977,6,2,2,248,6.7270
1977,6,2,3,249,6.3165
1977,6,2,4,208,6.0588
1977,6,2,5,232,8.9357
1977,6,3,1,158,3.9052
1977,6,3,2,281,4.3773
1977,6,3,3,358,3.4591
1977,6,3,4,378,5.2098
1977,6,3,5,298,5.5536
1977,7,1,1,538,-0.6464
1977,7,1,2,375,-0.2982
1977,7,1,3,324,0.4127
1977,7,1,4,285,0.0957
1977,7,1,5,315,-0.3859
1977,7,2,1,208,-0.6037
1977,7,2,2,223,-0.4019
1977,7,2,3,218,-0.4154
1977,7,2,4,181,-0.4624
1977,7,2,5,210,-2.2460
1977,7,3,1,139,-2.0117
1977,7,3,2,248,-0.2688
1977,7,3,3,313,-1.5096
1977,7,3,4,333,-1.3618
1977,7,3,5,259,-2.7173
1977,8,1,1,582,-2.5085
1977,8,1,2,419,-1.2943
1977,8,1,3,365,-0.8358
1977,8,1,4,327,-1.1386
1977,8,1,5,345,-0.5329
1977,8,2,1,222,-2.1634
1977,8,2,2,252,-1.6505
1977,8,2,3,239,-1.2138
1977,8,2,4,203,0.3682
1977,8,2,5,225,0.0485
1977,8,3,1,157,-2.1976
1977,8,3,2,285,-3.3873
1977,8,3,3,366,-1.4407
1977,8,3,4,375,-1.2636
1977,8,3,5,279,-1.0835
1977,9,1,1,597,1.1188
1977,9,1,2,419,1.6859
1977,9,1,3,373,1.8213
