year,month,rank_ME,rank_PTA,nstocks,ret_vw
1967,1,1,1,99,16.9388
1967,1,1,2,55,17.0379
1967,1,1,3,49,20.3557
1967,1,1,4,49,18.8218
1967,1,1,5,85,21.3690
1967,1,2,1,38,16.8559
1967,1,2,2,40,16.1236
1967,1,2,3,29,19.5173
1967,1,2,4,39,15.1895
1967,1,2,5,45,17.5886
1967,1,3,1,61,11.3755
1967,1,3,2,88,7.1869
1967,1,3,3,89,8.2870
1967,1,3,4,86,7.4453
1967,1,3,5,72,10.3874
1967,2,1,1,98,5.9189
1967,2,1,2,55,5.3402
1967,2,1,3,49,4.9636
1967,2,1,4,49,3.3570
1967,2,1,5,85,4.5152
1967,2,2,1,38,4.6650
1967,2,2,2,40,0.7924
1967,2,2,3,29,0.8273
1967,2,2,4,39,4.4923
1967,2,2,5,45,1.1684
1967,2,3,1,61,-0.1535
1967,2,3,2,88,-0.0306
1967,2,3,3,89,3.2566
1967,2,3,4,86,0.9917
1967,2,3,5,72,2.2306
1967,3,1,1,99,6.6383
1967,3,1,2,55,7.8783
1967,3,1,3,49,7.5709
1967,3,1,4,49,7.4366
1967,3,1,5,85,4.5283
1967,3,2,1,38,5.0801
1967,3,2,2,40,4.1698
1967,3,2,3,29,11.3357
1967,3,2,4,39,6.5298
1967,3,2,5,45,8.5662
1967,3,3,1,61,4.6887
1967,3,3,2,88,4.0167
1967,3,3,3,89,4.5321
1967,3,3,4,86,4.9645
1967,3,3,5,72,5.5416
1967,4,1,1,99,5.6058
1967,4,1,2,55,3.6810
1967,4,1,3,49,5.5200
1967,4,1,4,49,5.6149
1967,4,1,5,85,3.7331
1967,4,2,1,38,2.1882
1967,4,2,2,40,5.1982
1967,4,2,3,29,2.6364
1967,4,2,4,39,5.7006
1967,4,2,5,45,5.0687
1967,4,3,1,61,5.7820
1967,4,3,2,88,5.7631
1967,4,3,3,89,5.6603
1967,4,3,4,86,1.2012
1967,4,3,5,72,4.4908
1967,5,1,1,99,1.6040
1967,5,1,2,55,2.1800
1967,5,1,3,49,-0.6797
1967,5,1,4,49,-0.2572
1967,5,1,5,85,1.2453
1967,5,2,1,38,0.2221
1967,5,2,2,40,-1.4757
1967,5,2,3,29,-3.5548
1967,5,2,4,39,-2.4002
1967,5,2,5,45,-1.8706
1967,5,3,1,61,-3.1819
1967,5,3,2,88,-5.1005
1967,5,3,3,89,-4.6176
1967,5,3,4,86,-4.5446
1967,5,3,5,72,-3.9177
1967,6,1,1,99,11.1523
1967,6,1,2,55,9.5334
1967,6,1,3,49,10.4094
1967,6,1,4,49,14.3135
1967,6,1,5,85,17.1444
1967,6,2,1,38,9.9679
1967,6,2,2,40,3.7099
1967,6,2,3,29,6.1385
1967,6,2,4,39,8.1314
1967,6,2,5,45,7.9708
1967,6,3,1,61,2.6631
1967,6,3,2,88,1.3082
1967,6,3,3,89,2.7679
1967,6,3,4,86,1.6524
1967,6,3,5,71,4.4542
1967,7,1,1,103,10.5734
1967,7,1,2,49,9.3193
1967,7,1,3,68,10.6984
1967,7,1,4,64,11.5908
1967,7,1,5,104,8.6503
1967,7,2,1,51,8.7548
1967,7,2,2,46,6.4280
1967,7,2,3,37,8.2051
1967,7,2,4,46,9.2102
1967,7,2,5,42,9.0689
1967,7,3,1,75,6.0857
1967,7,3,2,84,5.5967
1967,7,3,3,91,1.6996
1967,7,3,4,93,6.8960
1967,7,3,5,79,5.0600
1967,8,1,1,103,1.4859
1967,8,1,2,49,1.7512
1967,8,1,3,68,0.9920
1967,8,1,4,64,-0.5715
1967,8,1,5,104,-0.2532
1967,8,2,1,51,0.6294
1967,8,2,2,46,0.4988
1967,8,2,3,37,0.8189
1967,8,2,4,46,-1.0378
1967,8,2,5,42,-1.6723
1967,8,3,1,75,-0.2900
1967,8,3,2,84,-1.3825
1967,8,3,3,91,-1.2069
1967,8,3,4,93,0.1962
1967,8,3,5,78,-0.5013
1967,9,1,1,103,5.6416
1967,9,1,2,49,7.7243
1967,9,1,3,68,8.7701
1967,9,1,4,64,7.1154
1967,9,1,5,104,8.2119
1967,9,2,1,51,5.4292
1967,9,2,2,46,4.7569
1967,9,2,3,37,2.8830
1967,9,2,4,46,4.5161
1967,9,2,5,42,3.3638
1967,9,3,1,75,2.3554
1967,9,3,2,84,3.0549
1967,9,3,3,91,3.5681
1967,9,3,4,93,3.0593
1967,9,3,5,78,6.6889
1967,10,1,1,103,-1.4113
1967,10,1,2,49,-1.9217
1967,10,1,3,68,-3.5338
1967,10,1,4,64,-1.5136
1967,10,1,5,104,-0.7170
1967,10,2,1,51,-1.9659
1967,10,2,2,46,-3.3126
1967,10,2,3,37,-3.1778
1967,10,2,4,46,-4.8752
1967,10,2,5,42,-3.2397
1967,10,3,1,75,-2.9285
1967,10,3,2,84,-2.6613
1967,10,3,3,90,-3.5775
1967,10,3,4,93,-2.8821
1967,10,3,5,78,1.1656
1967,11,1,1,103,-0.2406
1967,11,1,2,49,2.0499
1967,11,1,3,68,0.4556
1967,11,1,4,64,0.9778
1967,11,1,5,104,-1.0166
1967,11,2,1,51,3.6442
1967,11,2,2,46,0.5898
1967,11,2,3,37,0.1235
1967,11,2,4,46,-2.8294
1967,11,2,5,42,1.7643
1967,11,3,1,75,0.3457
1967,11,3,2,84,-0.0634
1967,11,3,3,91,0.7213
1967,11,3,4,93,-0.1098
1967,11,3,5,78,1.5764
1967,12,1,1,102,9.2763
1967,12,1,2,49,8.9917
1967,12,1,3,68,8.8857
1967,12,1,4,64,6.7190
1967,12,1,5,103,10.5372
1967,12,2,1,51,9.1706
1967,12,2,2,46,3.9508
1967,12,2,3,37,8.9144
1967,12,2,4,46,6.1889
1967,12,2,5,42,6.7650
1967,12,3,1,75,4.3322
1967,12,3,2,84,3.9004
1967,12,3,3,91,1.8566
1967,12,3,4,93,0.8859
1967,12,3,5,78,2.2298
1968,1,1,1,102,5.6558
1968,1,1,2,49,2.1985
1968,1,1,3,68,2.3861
1968,1,1,4,64,3.4430
1968,1,1,5,103,0.8771
1968,1,2,1,51,1.2626
1968,1,2,2,46,0.1472
1968,1,2,3,37,-0.2243
1968,1,2,4,46,-2.2504
1968,1,2,5,42,-0.8157
1968,1,3,1,75,-4.0786
1968,1,3,2,84,-3.3544
1968,1,3,3,91,-2.5677
1968,1,3,4,93,-8.1418
1968,1,3,5,78,-6.6598
1968,2,1,1,101,-6.5137
1968,2,1,2,49,-6.1706
1968,2,1,3,68,-3.8477
1968,2,1,4,64,-4.6074
1968,2,1,5,103,-8.2371
1968,2,2,1,50,-6.4822
1968,2,2,2,45,-4.4237
1968,2,2,3,37,-4.0283
1968,2,2,4,46,-4.3579
1968,2,2,5,42,-3.7486
1968,2,3,1,75,-2.6824
1968,2,3,2,84,-1.8819
1968,2,3,3,91,-3.5459
1968,2,3,4,93,-3.6212
1968,2,3,5,77,-3.6189
1968,3,1,1,102,-2.0808
1968,3,1,2,49,-1.8528
1968,3,1,3,68,1.1026
1968,3,1,4,64,-1.0388
1968,3,1,5,103,-0.7622
1968,3,2,1,50,-2.0217
1968,3,2,2,45,-1.5859
1968,3,2,3,37,-1.9793
1968,3,2,4,46,-1.2755
1968,3,2,5,42,0.8659
1968,3,3,1,75,1.2189
1968,3,3,2,84,0.8886
1968,3,3,3,91,0.1212
1968,3,3,4,93,0.5770
1968,3,3,5,77,3.5036
1968,4,1,1,102,17.3736
1968,4,1,2,49,16.8954
1968,4,1,3,68,16.9100
1968,4,1,4,64,18.6725
1968,4,1,5,103,16.5105
1968,4,2,1,50,15.3432
1968,4,2,2,45,12.0727
1968,4,2,3,37,12.7691
1968,4,2,4,46,14.0882
1968,4,2,5,42,14.7890
1968,4,3,1,75,8.1055
1968,4,3,2,84,7.9354
1968,4,3,3,91,7.2377
1968,4,3,4,93,11.9258
1968,4,3,5,77,12.1322
1968,5,1,1,102,9.4902
1968,5,1,2,49,6.7711
1968,5,1,3,68,14.3309
1968,5,1,4,64,10.9648
1968,5,1,5,103,13.3296
1968,5,2,1,50,9.3743
1968,5,2,2,45,4.9472
1968,5,2,3,37,8.2338
1968,5,2,4,46,7.4308
1968,5,2,5,42,8.3885
1968,5,3,1,75,1.0390
1968,5,3,2,84,0.3306
1968,5,3,3,91,1.9424
1968,5,3,4,93,1.7799
1968,5,3,5,77,3.3790
1968,6,1,1,102,0.3786
1968,6,1,2,49,0.3554
1968,6,1,3,68,0.9222
1968,6,1,4,64,0.3873
1968,6,1,5,103,-0.3969
1968,6,2,1,50,-0.3773
1968,6,2,2,45,0.7069
1968,6,2,3,37,0.6888
1968,6,2,4,45,-1.1542
1968,6,2,5,42,0.3168
1968,6,3,1,75,1.0772
1968,6,3,2,84,0.7400
1968,6,3,3,91,1.4714
1968,6,3,4,93,-0.2788
1968,6,3,5,77,-1.1469
1968,7,1,1,159,-0.3190
1968,7,1,2,84,-3.1011
1968,7,1,3,75,-5.5081
1968,7,1,4,89,-3.8195
1968,7,1,5,133,-5.3941
1968,7,2,1,71,-2.0338
1968,7,2,2,41,-2.2211
1968,7,2,3,42,-3.3121
1968,7,2,4,47,-4.9816
1968,7,2,5,51,-6.9849
1968,7,3,1,52,-0.2599
1968,7,3,2,98,-1.1889
1968,7,3,3,94,-1.4115
1968,7,3,4,92,-3.7968
1968,7,3,5,97,-5.1325
1968,8,1,1,159,6.7236
1968,8,1,2,84,4.9529
1968,8,1,3,75,4.2100
1968,8,1,4,89,3.2211
1968,8,1,5,133,3.9933
1968,8,2,1,71,4.1720
1968,8,2,2,40,6.0699
1968,8,2,3,42,6.0616
1968,8,2,4,47,3.6606
1968,8,2,5,51,2.6693
1968,8,3,1,52,2.6595
1968,8,3,2,98,1.7082
1968,8,3,3,94,0.9182
1968,8,3,4,92,2.5381
1968,8,3,5,96,1.1532
1968,9,1,1,158,7.6989
1968,9,1,2,84,7.3321
1968,9,1,3,75,8.3030
1968,9,1,4,89,7.0604
1968,9,1,5,133,6.4910
1968,9,2,1,71,6.4634
1968,9,2,2,40,8.6584
1968,9,2,3,42,7.4185
1968,9,2,4,47,7.1540
1968,9,2,5,51,6.9234
1968,9,3,1,52,5.4875
1968,9,3,2,98,4.0877
1968,9,3,3,94,3.5993
1968,9,3,4,92,4.2575
1968,9,3,5,96,5.2921
1968,10,1,1,158,-0.8457
1968,10,1,2,84,2.4553
1968,10,1,3,75,-0.8224
1968,10,1,4,89,1.1177
1968,10,1,5,133,1.5738
1968,10,2,1,71,0.3616
1968,10,2,2,39,0.9582
1968,10,2,3,42,2.3832
1968,10,2,4,47,1.2165
1968,10,2,5,51,-0.5435
1968,10,3,1,52,1.1530
1968,10,3,2,98,2.7008
1968,10,3,3,94,-0.7141
1968,10,3,4,92,0.7486
1968,10,3,5,96,0.6773
1968,11,1,1,158,5.2840
1968,11,1,2,84,7.1958
1968,11,1,3,75,10.2762
1968,11,1,4,89,8.7106
1968,11,1,5,132,6.3878
1968,11,2,1,71,7.4640
1968,11,2,2,40,6.6650
1968,11,2,3,42,7.1029
1968,11,2,4,47,10.1176
1968,11,2,5,51,10.1558
1968,11,3,1,52,3.1760
1968,11,3,2,98,4.0771
1968,11,3,3,94,5.5144
1968,11,3,4,92,7.7572
1968,11,3,5,96,5.1339
1968,12,1,1,158,5.2690
1968,12,1,2,84,-0.3774
1968,12,1,3,75,1.5227
1968,12,1,4,89,0.5464
1968,12,1,5,133,1.7905
1968,12,2,1,71,-1.5588
1968,12,2,2,40,-0.5094
1968,12,2,3,42,-0.7322
1968,12,2,4,47,-0.8201
1968,12,2,5,51,-1.7428
1968,12,3,1,52,-3.5270
1968,12,3,2,98,-4.2074
1968,12,3,3,94,-4.6355
1968,12,3,4,92,-3.1279
1968,12,3,5,96,-3.8612
1969,1,1,1,158,-1.3752
1969,1,1,2,84,-0.9735
1969,1,1,3,75,-1.3476
1969,1,1,4,89,-1.5067
1969,1,1,5,133,-0.8559
1969,1,2,1,71,-1.8091
1969,1,2,2,40,-1.5321
1969,1,2,3,42,-2.5042
1969,1,2,4,47,-1.5899
1969,1,2,5,51,-1.1511
1969,1,3,1,52,-1.5777
1969,1,3,2,97,0.2563
1969,1,3,3,94,-1.7652
1969,1,3,4,92,-1.5835
1969,1,3,5,96,-1.8653
1969,2,1,1,157,-11.3510
1969,2,1,2,84,-8.8933
1969,2,1,3,75,-10.4709
1969,2,1,4,89,-8.6027
1969,2,1,5,133,-11.2948
1969,2,2,1,71,-7.8107
1969,2,2,2,40,-7.7506
1969,2,2,3,42,-7.9189
1969,2,2,4,47,-8.7374
1969,2,2,5,51,-10.4241
1969,2,3,1,52,-5.8980
1969,2,3,2,97,-3.6929
1969,2,3,3,94,-3.0968
1969,2,3,4,92,-6.2201
1969,2,3,5,96,-6.1021
1969,3,1,1,157,3.6378
1969,3,1,2,84,0.5150
1969,3,1,3,75,3.0679
1969,3,1,4,89,3.5941
1969,3,1,5,133,2.0746
1969,3,2,1,71,2.7388
1969,3,2,2,40,3.8142
1969,3,2,3,42,5.6044
1969,3,2,4,47,2.7964
1969,3,2,5,51,1.1731
1969,3,3,1,52,4.9604
1969,3,3,2,97,4.6869
1969,3,3,3,94,3.4156
1969,3,3,4,92,3.6168
1969,3,3,5,96,1.7547
1969,4,1,1,157,-1.1071
1969,4,1,2,84,-0.7074
1969,4,1,3,75,1.2362
1969,4,1,4,89,0.8047
1969,4,1,5,133,-1.0801
1969,4,2,1,71,2.5923
1969,4,2,2,40,1.6892
1969,4,2,3,42,2.2172
1969,4,2,4,47,1.3525
1969,4,2,5,50,0.3119
1969,4,3,1,52,0.5856
1969,4,3,2,97,1.8885
1969,4,3,3,94,3.2295
1969,4,3,4,92,1.3595
1969,4,3,5,96,3.1701
1969,5,1,1,157,1.1767
1969,5,1,2,84,1.8259
1969,5,1,3,75,0.0628
1969,5,1,4,88,-0.3231
1969,5,1,5,132,2.2676
1969,5,2,1,71,-0.9758
1969,5,2,2,39,-0.1463
1969,5,2,3,42,4.0290
1969,5,2,4,47,1.1994
1969,5,2,5,51,-1.4998
1969,5,3,1,52,0.8723
1969,5,3,2,97,1.8257
1969,5,3,3,94,-0.5638
1969,5,3,4,91,0.7406
1969,5,3,5,95,-1.3347
1969,6,1,1,157,-14.9001
1969,6,1,2,84,-11.6376
1969,6,1,3,75,-13.4088
1969,6,1,4,88,-13.4825
1969,6,1,5,133,-14.6531
1969,6,2,1,71,-11.3141
1969,6,2,2,40,-10.5116
1969,6,2,3,42,-9.2656
1969,6,2,4,47,-10.1978
1969,6,2,5,51,-11.9456
1969,6,3,1,52,-8.7444
1969,6,3,2,97,-5.7659
1969,6,3,3,94,-4.2176
1969,6,3,4,92,-5.6978
1969,6,3,5,94,-6.8208
1969,7,1,1,154,-11.8400
1969,7,1,2,77,-9.8020
1969,7,1,3,74,-10.2502
1969,7,1,4,105,-12.1873
1969,7,1,5,174,-11.5799
1969,7,2,1,55,-8.6630
1969,7,2,2,48,-7.9825
1969,7,2,3,40,-10.2150
1969,7,2,4,59,-10.5444
1969,7,2,5,71,-10.3912
1969,7,3,1,77,-5.4630
1969,7,3,2,94,-6.4907
1969,7,3,3,102,-5.9477
1969,7,3,4,96,-5.5990
1969,7,3,5,82,-7.3815
1969,8,1,1,154,3.5548
1969,8,1,2,76,4.3660
1969,8,1,3,74,3.9334
1969,8,1,4,105,4.0529
1969,8,1,5,174,3.7567
1969,8,2,1,55,5.6791
1969,8,2,2,48,6.3888
1969,8,2,3,40,4.5092
1969,8,2,4,59,6.6328
1969,8,2,5,71,9.0124
1969,8,3,1,77,5.5431
1969,8,3,2,94,4.7176
1969,8,3,3,102,4.1147
1969,8,3,4,96,6.2719
1969,8,3,5,82,7.1846
1969,9,1,1,154,-2.1601
1969,9,1,2,77,-3.5757
1969,9,1,3,74,-3.0876
1969,9,1,4,105,-3.6719
1969,9,1,5,174,-4.3171
1969,9,2,1,55,0.9414
1969,9,2,2,47,-0.2518
1969,9,2,3,40,-0.1507
1969,9,2,4,59,0.7196
1969,9,2,5,71,-1.1508
1969,9,3,1,77,-3.9122
1969,9,3,2,94,-2.6072
1969,9,3,3,102,-2.4280
1969,9,3,4,96,-1.3987
1969,9,3,5,82,-2.5052
1969,10,1,1,154,10.9946
1969,10,1,2,77,8.7530
1969,10,1,3,74,9.1408
1969,10,1,4,105,12.0551
1969,10,1,5,174,12.3779
1969,10,2,1,55,10.0657
1969,10,2,2,47,8.0873
1969,10,2,3,40,4.6312
1969,10,2,4,59,7.4587
1969,10,2,5,71,10.0958
1969,10,3,1,77,5.3476
1969,10,3,2,94,3.5232
1969,10,3,3,102,4.8806
1969,10,3,4,95,5.8417
1969,10,3,5,82,3.8962
1969,11,1,1,154,-7.5743
1969,11,1,2,77,-7.0998
1969,11,1,3,74,-3.8577
1969,11,1,4,104,-6.9848
1969,11,1,5,174,-8.3215
1969,11,2,1,54,-4.7126
1969,11,2,2,47,-4.6351
1969,11,2,3,40,-3.9254
1969,11,2,4,59,-4.8890
1969,11,2,5,71,-5.0924
1969,11,3,1,77,-3.6959
1969,11,3,2,94,-3.2257
1969,11,3,3,102,-1.8957
1969,11,3,4,96,-2.3950
1969,11,3,5,82,-2.8689
1969,12,1,1,154,-10.2356
1969,12,1,2,77,-6.7864
1969,12,1,3,74,-4.4018
1969,12,1,4,105,-5.6009
1969,12,1,5,174,-9.3805
1969,12,2,1,54,-5.0285
1969,12,2,2,47,-3.0750
1969,12,2,3,40,-0.8563
1969,12,2,4,59,-4.8037
1969,12,2,5,70,-6.4820
1969,12,3,1,77,-2.4146
1969,12,3,2,94,-0.0226
1969,12,3,3,102,-3.2141
1969,12,3,4,96,-0.5135
1969,12,3,5,82,-1.9256
1970,1,1,1,154,-0.3279
1970,1,1,2,77,-5.6162
1970,1,1,3,74,-4.5418
1970,1,1,4,105,-4.6933
1970,1,1,5,174,-3.1078
1970,1,2,1,54,-7.3483
1970,1,2,2,47,-5.1735
1970,1,2,3,40,-5.7307
1970,1,2,4,59,-3.8726
1970,1,2,5,71,-7.0836
1970,1,3,1,77,-7.6135
1970,1,3,2,94,-8.6800
1970,1,3,3,102,-6.6072
1970,1,3,4,96,-7.6606
1970,1,3,5,82,-11.6990
1970,2,1,1,154,2.5123
1970,2,1,2,77,2.0922
1970,2,1,3,74,4.0053
1970,2,1,4,105,3.6103
1970,2,1,5,174,3.7779
1970,2,2,1,54,4.4376
1970,2,2,2,47,4.8938
1970,2,2,3,39,4.2194
1970,2,2,4,59,3.7990
1970,2,2,5,71,6.2284
1970,2,3,1,77,7.2517
1970,2,3,2,94,4.2256
1970,2,3,3,102,7.9321
1970,2,3,4,95,3.1314
1970,2,3,5,82,6.8018
1970,3,1,1,154,-2.2456
1970,3,1,2,77,-1.6023
1970,3,1,3,74,-1.8756
1970,3,1,4,105,-4.9092
1970,3,1,5,174,-4.5742
1970,3,2,1,54,-1.8262
1970,3,2,2,47,0.5902
1970,3,2,3,40,-1.7310
1970,3,2,4,59,-2.5491
1970,3,2,5,71,-4.4497
1970,3,3,1,77,0.2891
1970,3,3,2,94,0.8740
1970,3,3,3,102,-0.3152
1970,3,3,4,96,-0.7863
1970,3,3,5,82,-1.5586
1970,4,1,1,154,-17.7635
1970,4,1,2,77,-14.6973
1970,4,1,3,74,-15.1882
1970,4,1,4,105,-16.6494
1970,4,1,5,173,-20.8582
1970,4,2,1,55,-17.1165
1970,4,2,2,47,-14.2044
1970,4,2,3,40,-13.4444
1970,4,2,4,59,-14.7466
1970,4,2,5,71,-18.3943
1970,4,3,1,77,-6.6503
1970,4,3,2,94,-8.2360
1970,4,3,3,102,-8.9870
1970,4,3,4,96,-11.1783
1970,4,3,5,82,-12.4481
1970,5,1,1,154,-10.6305
1970,5,1,2,77,-7.6520
1970,5,1,3,73,-8.9389
1970,5,1,4,105,-9.4429
1970,5,1,5,173,-9.2607
1970,5,2,1,55,-9.3673
1970,5,2,2,47,-7.6935
1970,5,2,3,40,-11.1518
1970,5,2,4,59,-13.0105
1970,5,2,5,71,-11.0848
1970,5,3,1,77,-3.0815
1970,5,3,2,94,-4.8482
1970,5,3,3,102,-4.5880
1970,5,3,4,96,-7.5628
1970,5,3,5,82,-9.3685
1970,6,1,1,153,-8.5615
1970,6,1,2,77,-7.2164
1970,6,1,3,73,-10.2367
1970,6,1,4,105,-7.2670
1970,6,1,5,173,-9.6825
1970,6,2,1,55,-8.1581
1970,6,2,2,47,-5.8199
1970,6,2,3,40,-6.4494
1970,6,2,4,58,-5.9600
1970,6,2,5,71,-8.5456
1970,6,3,1,77,-2.9767
1970,6,3,2,94,-3.3733
1970,6,3,3,102,-4.2748
1970,6,3,4,96,-8.0446
1970,6,3,5,82,-7.1736
1970,7,1,1,181,3.2950
1970,7,1,2,59,4.1231
1970,7,1,3,72,5.1424
1970,7,1,4,120,7.4073
1970,7,1,5,244,4.6225
1970,7,2,1,69,9.4030
1970,7,2,2,47,6.4371
1970,7,2,3,49,8.3624
1970,7,2,4,69,7.4970
1970,7,2,5,72,8.3899
1970,7,3,1,64,8.0070
1970,7,3,2,107,8.3646
1970,7,3,3,109,5.7843
1970,7,3,4,96,8.2657
1970,7,3,5,78,5.7470
1970,8,1,1,179,7.6143
1970,8,1,2,59,6.4204
1970,8,1,3,72,6.2114
1970,8,1,4,120,5.4168
1970,8,1,5,244,6.9754
1970,8,2,1,69,6.5936
1970,8,2,2,47,2.8662
1970,8,2,3,49,5.9282
1970,8,2,4,69,8.9498
1970,8,2,5,72,10.3027
1970,8,3,1,64,4.5032
1970,8,3,2,107,4.5349
1970,8,3,3,109,5.7033
1970,8,3,4,96,4.2522
1970,8,3,5,78,5.9515
1970,9,1,1,178,12.5606
1970,9,1,2,59,14.3041
1970,9,1,3,72,13.4819
1970,9,1,4,120,14.3981
1970,9,1,5,242,18.1898
1970,9,2,1,69,11.7213
1970,9,2,2,47,8.6971
1970,9,2,3,49,10.5597
1970,9,2,4,69,11.1795
1970,9,2,5,72,15.3656
1970,9,3,1,64,5.5189
1970,9,3,2,107,1.2449
1970,9,3,3,109,4.8046
1970,9,3,4,96,5.9314
1970,9,3,5,77,8.6342
1970,10,1,1,178,-6.3545
1970,10,1,2,59,-9.7856
1970,10,1,3,72,-5.6896
1970,10,1,4,120,-8.4773
1970,10,1,5,243,-9.3847
1970,10,2,1,69,-5.7508
1970,10,2,2,47,-3.8682
1970,10,2,3,49,-6.3084
1970,10,2,4,69,-4.1226
1970,10,2,5,72,-6.4932
1970,10,3,1,64,-0.3536
1970,10,3,2,107,-1.4840
1970,10,3,3,109,0.8857
1970,10,3,4,96,-2.8100
1970,10,3,5,77,-4.0037
1970,11,1,1,178,-1.5262
1970,11,1,2,59,-1.9074
1970,11,1,3,72,-1.2765
1970,11,1,4,120,0.0360
1970,11,1,5,243,-2.6316
1970,11,2,1,69,2.0280
1970,11,2,2,47,2.9861
1970,11,2,3,49,4.5723
1970,11,2,4,69,3.4171
1970,11,2,5,72,0.5908
1970,11,3,1,64,3.8751
1970,11,3,2,107,6.6584
1970,11,3,3,109,4.6981
1970,11,3,4,96,3.9554
1970,11,3,5,77,3.2459
1970,12,1,1,178,9.2465
1970,12,1,2,58,12.6063
1970,12,1,3,72,11.3021
1970,12,1,4,119,11.1544
1970,12,1,5,243,8.1380
1970,12,2,1,69,8.2958
1970,12,2,2,47,9.7564
1970,12,2,3,49,9.9974
1970,12,2,4,69,8.4908
1970,12,2,5,72,8.6981
1970,12,3,1,64,5.3260
1970,12,3,2,107,6.0760
1970,12,3,3,109,5.6305
1970,12,3,4,96,6.1902
1970,12,3,5,77,4.7386
1971,1,1,1,177,16.7251
1971,1,1,2,57,13.1253
1971,1,1,3,72,14.2068
1971,1,1,4,119,15.6341
1971,1,1,5,243,14.2376
1971,1,2,1,69,12.6859
1971,1,2,2,47,8.9844
1971,1,2,3,49,10.7206
1971,1,2,4,68,10.5613
1971,1,2,5,72,11.2257
1971,1,3,1,64,5.4663
1971,1,3,2,107,3.7775
1971,1,3,3,109,2.7437
1971,1,3,4,96,7.7918
1971,1,3,5,77,7.8859
1971,2,1,1,176,5.5526
1971,2,1,2,57,5.0884
1971,2,1,3,72,3.6609
1971,2,1,4,119,3.5508
1971,2,1,5,242,5.2294
1971,2,2,1,69,1.4119
1971,2,2,2,47,4.1897
1971,2,2,3,49,3.1757
1971,2,2,4,68,3.7015
1971,2,2,5,72,1.5521
1971,2,3,1,64,5.4811
1971,2,3,2,107,0.0190
1971,2,3,3,109,2.8897
1971,2,3,4,96,3.5513
1971,2,3,5,77,-0.4439
1971,3,1,1,176,7.6852
1971,3,1,2,57,6.9146
1971,3,1,3,72,7.8725
1971,3,1,4,119,5.4974
1971,3,1,5,241,5.7860
1971,3,2,1,69,6.6270
1971,3,2,2,47,3.7998
1971,3,2,3,49,5.5247
1971,3,2,4,68,10.3954
1971,3,2,5,72,6.1538
1971,3,3,1,63,2.0208
1971,3,3,2,107,3.7935
1971,3,3,3,109,4.2700
1971,3,3,4,96,4.5948
1971,3,3,5,77,6.6584
1971,4,1,1,175,1.7867
1971,4,1,2,57,3.4651
1971,4,1,3,72,-0.4260
1971,4,1,4,119,2.1852
1971,4,1,5,241,3.8126
1971,4,2,1,69,5.2562
1971,4,2,2,46,3.5787
1971,4,2,3,49,6.0394
1971,4,2,4,68,4.2414
1971,4,2,5,72,2.9607
1971,4,3,1,63,6.1070
1971,4,3,2,107,3.4172
1971,4,3,3,109,3.7234
1971,4,3,4,96,5.9733
1971,4,3,5,77,5.6657
1971,5,1,1,174,-4.9571
1971,5,1,2,57,-6.6896
1971,5,1,3,72,-6.1732
1971,5,1,4,119,-6.6590
1971,5,1,5,241,-7.1932
1971,5,2,1,69,-6.3183
1971,5,2,2,47,-4.5289
1971,5,2,3,48,-2.9498
1971,5,2,4,68,-3.2621
1971,5,2,5,72,-4.7143
1971,5,3,1,63,-3.9658
1971,5,3,2,107,-3.0331
1971,5,3,3,109,-4.2555
1971,5,3,4,96,-2.6569
1971,5,3,5,77,-4.0544
1971,6,1,1,171,-1.2176
1971,6,1,2,57,-1.9530
1971,6,1,3,72,-3.0074
1971,6,1,4,119,-2.8530
1971,6,1,5,241,-2.4859
1971,6,2,1,69,-0.9035
1971,6,2,2,47,-1.5872
1971,6,2,3,48,-1.1345
1971,6,2,4,67,-2.9360
1971,6,2,5,72,1.3373
1971,6,3,1,63,0.4786
1971,6,3,2,107,-0.4542
1971,6,3,3,109,0.1171
1971,6,3,4,96,0.2498
1971,6,3,5,77,1.8640
1971,7,1,1,241,-6.9938
1971,7,1,2,86,-4.8905
1971,7,1,3,75,-6.8638
1971,7,1,4,119,-7.1647
1971,7,1,5,229,-6.9009
1971,7,2,1,73,-5.4111
1971,7,2,2,55,-3.2705
1971,7,2,3,55,-4.5558
1971,7,2,4,67,-4.4088
1971,7,2,5,80,-6.9775
1971,7,3,1,58,-4.5351
1971,7,3,2,108,-4.7512
1971,7,3,3,122,-4.4578
1971,7,3,4,110,-2.7761
1971,7,3,5,95,-5.0225
1971,8,1,1,240,5.8097
1971,8,1,2,86,4.8900
1971,8,1,3,75,5.9913
1971,8,1,4,119,3.4784
1971,8,1,5,229,3.0564
1971,8,2,1,73,5.9350
1971,8,2,2,55,4.2889
1971,8,2,3,55,4.7848
1971,8,2,4,67,5.7643
1971,8,2,5,80,4.1343
1971,8,3,1,58,8.1799
1971,8,3,2,108,2.6599
1971,8,3,3,121,5.7602
1971,8,3,4,110,3.3424
1971,8,3,5,95,4.2018
1971,9,1,1,240,-1.2068
1971,9,1,2,86,-0.0655
1971,9,1,3,75,-0.1824
1971,9,1,4,119,1.4648
1971,9,1,5,229,-1.0420
1971,9,2,1,73,-2.9882
1971,9,2,2,55,-0.4641
1971,9,2,3,54,-1.3765
1971,9,2,4,67,-0.7532
1971,9,2,5,80,1.2616
