year,month,rank_ME,rank_IVG,nstocks,ret_vw
1980,12,1,2,277,-4.1252
1980,12,1,3,221,-4.9544
1980,12,1,4,259,-4.2137
1980,12,1,5,329,-5.5730
1980,12,2,1,135,-4.1730
1980,12,2,2,91,0.7246
1980,12,2,3,110,-2.5286
1980,12,2,4,121,-2.6797
1980,12,2,5,155,-5.0481
1980,12,3,1,90,-7.7172
1980,12,3,2,138,-1.2561
1980,12,3,3,149,-3.0767
1980,12,3,4,142,-3.9460
1980,12,3,5,135,-4.6587
1981,1,1,1,518,1.1023
1981,1,1,2,276,1.1251
1981,1,1,3,218,-0.5500
1981,1,1,4,257,0.6261
1981,1,1,5,326,-2.2769
1981,1,2,1,133,0.2053
1981,1,2,2,91,1.7242
1981,1,2,3,110,0.2013
1981,1,2,4,119,-1.5958
1981,1,2,5,156,-3.1263
1981,1,3,1,90,-6.4445
1981,1,3,2,138,-3.7625
1981,1,3,3,149,-2.9511
1981,1,3,4,140,-4.7330
1981,1,3,5,135,-7.5777
1981,2,1,1,505,0.7531
1981,2,1,2,275,1.2516
1981,2,1,3,216,0.4489
1981,2,1,4,255,0.3541
1981,2,1,5,327,-1.5045
1981,2,2,1,132,3.1137
1981,2,2,2,91,2.9966
1981,2,2,3,110,2.0777
1981,2,2,4,119,2.2968
1981,2,2,5,155,-0.7009
1981,2,3,1,90,1.9012
1981,2,3,2,138,3.9303
1981,2,3,3,148,1.9791
1981,2,3,4,140,1.4526
1981,2,3,5,135,0.3392
1981,3,1,1,502,7.4095
1981,3,1,2,271,7.5815
1981,3,1,3,215,11.0790
1981,3,1,4,254,9.3322
1981,3,1,5,324,8.6981
1981,3,2,1,132,3.8163
1981,3,2,2,90,11.0418
1981,3,2,3,110,6.3889
1981,3,2,4,119,8.3420
1981,3,2,5,151,7.7551
1981,3,3,1,90,5.8804
1981,3,3,2,138,4.8651
1981,3,3,3,148,1.9224
1981,3,3,4,139,3.4889
1981,3,3,5,134,6.2738
1981,4,1,1,502,3.3370
1981,4,1,2,271,4.4832
1981,4,1,3,215,4.8618
1981,4,1,4,253,4.7453
1981,4,1,5,320,4.6204
1981,4,2,1,131,-0.7029
1981,4,2,2,89,2.9187
1981,4,2,3,109,4.3787
1981,4,2,4,119,2.6485
1981,4,2,5,148,1.9913
1981,4,3,1,90,-3.4068
1981,4,3,2,136,-1.1619
1981,4,3,3,148,-1.0424
1981,4,3,4,138,-1.8992
1981,4,3,5,135,-4.2968
1981,5,1,1,500,3.6716
1981,5,1,2,268,4.0164
1981,5,1,3,214,3.3444
1981,5,1,4,251,3.7043
1981,5,1,5,317,5.4374
1981,5,2,1,131,2.7272
1981,5,2,2,88,2.2248
1981,5,2,3,109,2.9015
1981,5,2,4,118,3.9638
1981,5,2,5,148,3.2501
1981,5,3,1,88,-1.7460
1981,5,3,2,136,1.1730
1981,5,3,3,148,0.4111
1981,5,3,4,139,0.2125
1981,5,3,5,133,0.7389
1981,6,1,1,497,1.0657
1981,6,1,2,267,-0.0101
1981,6,1,3,213,-0.1585
1981,6,1,4,251,-1.7029
1981,6,1,5,316,-2.7297
1981,6,2,1,131,-2.8258
1981,6,2,2,88,-2.4620
1981,6,2,3,107,-0.9863
1981,6,2,4,116,-2.6467
1981,6,2,5,147,-3.8017
1981,6,3,1,88,0.6177
1981,6,3,2,136,-1.0232
1981,6,3,3,147,-0.1701
1981,6,3,4,138,-1.2139
1981,6,3,5,133,-2.2478
1981,7,1,1,557,-2.5270
1981,7,1,2,295,-2.2402
1981,7,1,3,252,-3.0725
1981,7,1,4,237,-3.6219
1981,7,1,5,372,-3.8703
1981,7,2,1,122,-0.6043
1981,7,2,2,93,-2.1354
1981,7,2,3,103,-1.2213
1981,7,2,4,106,-3.1984
1981,7,2,5,166,-1.7863
1981,7,3,1,93,-2.0453
1981,7,3,2,125,0.1384
1981,7,3,3,139,-0.1767
1981,7,3,4,129,1.5814
1981,7,3,5,169,1.6560
1981,8,1,1,551,-8.1552
1981,8,1,2,294,-7.2618
1981,8,1,3,250,-7.2609
1981,8,1,4,236,-7.4970
1981,8,1,5,371,-10.8928
1981,8,2,1,121,-6.5567
1981,8,2,2,93,-6.4929
1981,8,2,3,102,-7.1606
1981,8,2,4,105,-5.1501
1981,8,2,5,165,-8.8926
1981,8,3,1,93,-5.4900
1981,8,3,2,125,-6.2589
1981,8,3,3,138,-4.7994
1981,8,3,4,128,-4.7864
1981,8,3,5,168,-6.6102
1981,9,1,1,545,-8.0252
1981,9,1,2,292,-9.2352
1981,9,1,3,250,-6.8455
1981,9,1,4,233,-8.3426
1981,9,1,5,367,-10.7998
1981,9,2,1,120,-7.1072
1981,9,2,2,93,-5.9603
1981,9,2,3,103,-5.2776
1981,9,2,4,105,-7.5299
1981,9,2,5,165,-9.7111
1981,9,3,1,91,-5.5224
1981,9,3,2,124,-6.4164
1981,9,3,3,138,-2.7322
1981,9,3,4,125,-5.5480
1981,9,3,5,168,-8.3049
1981,10,1,1,537,8.0637
1981,10,1,2,287,7.8342
1981,10,1,3,249,7.4205
1981,10,1,4,229,7.1832
1981,10,1,5,362,9.4495
1981,10,2,1,119,6.4625
1981,10,2,2,93,6.4695
1981,10,2,3,103,6.2277
1981,10,2,4,104,7.5138
1981,10,2,5,164,8.7362
1981,10,3,1,91,0.8223
1981,10,3,2,124,3.2426
1981,10,3,3,138,7.5295
1981,10,3,4,124,3.7436
1981,10,3,5,168,9.4106
1981,11,1,1,538,2.1031
1981,11,1,2,287,2.9696
1981,11,1,3,249,2.6530
1981,11,1,4,229,2.1047
1981,11,1,5,362,-0.2562
1981,11,2,1,117,3.4237
1981,11,2,2,93,4.4206
1981,11,2,3,102,4.1690
1981,11,2,4,104,3.6462
1981,11,2,5,164,1.9604
1981,11,3,1,90,3.3544
1981,11,3,2,123,6.0941
1981,11,3,3,138,3.6824
1981,11,3,4,123,5.9507
1981,11,3,5,168,2.9130
1981,12,1,1,534,-2.3804
1981,12,1,2,287,0.4888
1981,12,1,3,248,-0.9474
1981,12,1,4,229,-0.6752
1981,12,1,5,360,-3.0061
1981,12,2,1,117,-0.4361
1981,12,2,2,92,-1.5732
1981,12,2,3,101,0.2536
1981,12,2,4,104,-0.6927
1981,12,2,5,164,-3.7092
1981,12,3,1,90,0.1718
1981,12,3,2,124,-3.2949
1981,12,3,3,138,-2.2761
1981,12,3,4,123,-2.4059
1981,12,3,5,167,-3.8948
1982,1,1,1,529,0.3150
1982,1,1,2,284,-1.1620
1982,1,1,3,245,-1.8549
1982,1,1,4,231,-1.2142
1982,1,1,5,359,-3.2934
1982,1,2,1,115,-3.2843
1982,1,2,2,91,-3.1800
1982,1,2,3,101,-4.1230
1982,1,2,4,104,-2.7593
1982,1,2,5,163,-5.1363
1982,1,3,1,89,-2.3502
1982,1,3,2,124,-3.2044
1982,1,3,3,137,-1.0424
1982,1,3,4,123,1.1766
1982,1,3,5,167,-5.9447
1982,2,1,1,525,-2.2606
1982,2,1,2,282,-2.8876
1982,2,1,3,245,-4.1062
1982,2,1,4,229,-3.8331
1982,2,1,5,360,-5.1292
1982,2,2,1,115,-3.3226
1982,2,2,2,91,-3.7854
1982,2,2,3,101,-3.3213
1982,2,2,4,104,-3.2389
1982,2,2,5,162,-6.9251
1982,2,3,1,89,-3.7402
1982,2,3,2,124,-4.6672
1982,2,3,3,136,-4.4841
1982,2,3,4,122,-4.0483
1982,2,3,5,167,-8.0027
1982,3,1,1,520,-1.3053
1982,3,1,2,280,-0.2767
1982,3,1,3,243,0.4854
1982,3,1,4,228,-0.3241
1982,3,1,5,359,-1.6647
1982,3,2,1,114,0.5455
1982,3,2,2,92,-0.7112
1982,3,2,3,101,0.9005
1982,3,2,4,102,0.1980
1982,3,2,5,162,-1.4744
1982,3,3,1,89,1.6215
1982,3,3,2,124,-1.0093
1982,3,3,3,136,-0.0457
1982,3,3,4,122,-0.9955
1982,3,3,5,167,-1.4734
1982,4,1,1,515,5.0717
1982,4,1,2,278,5.4607
1982,4,1,3,242,5.7644
1982,4,1,4,227,6.6143
1982,4,1,5,354,6.0213
1982,4,2,1,113,5.5656
1982,4,2,2,91,6.6607
1982,4,2,3,101,5.4295
1982,4,2,4,101,4.8438
1982,4,2,5,161,5.7003
1982,4,3,1,89,5.2125
1982,4,3,2,124,4.1423
1982,4,3,3,136,3.5992
1982,4,3,4,119,4.5223
1982,4,3,5,167,4.9170
1982,5,1,1,507,-3.0026
1982,5,1,2,277,-1.0477
1982,5,1,3,239,0.5453
1982,5,1,4,227,-2.2141
1982,5,1,5,352,-1.7963
1982,5,2,1,112,-2.3621
1982,5,2,2,91,-2.0151
1982,5,2,3,101,-2.9166
1982,5,2,4,100,-2.5431
1982,5,2,5,160,-4.9609
1982,5,3,1,89,-2.5557
1982,5,3,2,124,-3.0525
1982,5,3,3,136,-2.9483
1982,5,3,4,119,-2.2416
1982,5,3,5,165,-1.5527
1982,6,1,1,504,-1.5969
1982,6,1,2,272,-1.7451
1982,6,1,3,236,-1.9550
1982,6,1,4,227,-1.9022
1982,6,1,5,349,-3.0069
1982,6,2,1,111,-1.7480
1982,6,2,2,91,-1.4470
1982,6,2,3,101,-0.4726
1982,6,2,4,100,1.5135
1982,6,2,5,160,-3.1858
1982,6,3,1,89,-1.4861
1982,6,3,2,124,-2.5739
1982,6,3,3,136,-1.2197
1982,6,3,4,119,-0.8604
1982,6,3,5,165,-3.0199
1982,7,1,1,439,0.9805
1982,7,1,2,292,-1.7148
1982,7,1,3,254,-0.2553
1982,7,1,4,273,-1.2510
1982,7,1,5,445,-2.1854
1982,7,2,1,99,-1.6041
1982,7,2,2,103,-1.3701
1982,7,2,3,102,1.0899
1982,7,2,4,106,-1.6377
1982,7,2,5,147,-2.5852
1982,7,3,1,101,-2.7871
1982,7,3,2,131,-2.5855
1982,7,3,3,130,-0.0983
1982,7,3,4,129,-1.1032
1982,7,3,5,149,-4.9200
1982,8,1,1,433,6.4591
1982,8,1,2,289,5.5683
1982,8,1,3,251,4.7481
1982,8,1,4,273,7.8030
1982,8,1,5,439,5.6444
1982,8,2,1,96,12.2739
1982,8,2,2,102,9.7748
1982,8,2,3,102,9.2819
1982,8,2,4,106,10.0348
1982,8,2,5,146,8.4345
1982,8,3,1,100,12.8471
1982,8,3,2,131,12.6950
1982,8,3,3,130,13.4563
1982,8,3,4,128,12.1327
1982,8,3,5,147,12.5008
1982,9,1,1,431,4.9558
1982,9,1,2,290,4.0897
1982,9,1,3,251,4.6695
1982,9,1,4,272,3.7658
1982,9,1,5,441,1.8566
1982,9,2,1,96,2.0572
1982,9,2,2,102,3.6032
1982,9,2,3,102,3.8451
1982,9,2,4,106,3.9686
1982,9,2,5,145,1.6821
1982,9,3,1,99,0.8341
1982,9,3,2,130,1.5227
1982,9,3,3,130,-0.2598
1982,9,3,4,128,1.0003
1982,9,3,5,148,1.0942
1982,10,1,1,428,14.3228
1982,10,1,2,284,12.0607
1982,10,1,3,251,12.0589
1982,10,1,4,269,12.3703
1982,10,1,5,438,14.5416
1982,10,2,1,93,13.0761
1982,10,2,2,101,11.7711
1982,10,2,3,102,10.9378
1982,10,2,4,105,12.9444
1982,10,2,5,145,16.1222
1982,10,3,1,99,11.9508
1982,10,3,2,130,11.3794
1982,10,3,3,130,11.5899
1982,10,3,4,127,9.0060
1982,10,3,5,148,11.7023
1982,11,1,1,425,8.8386
1982,11,1,2,284,9.7460
1982,11,1,3,249,10.5054
1982,11,1,4,267,10.1528
1982,11,1,5,437,10.9954
1982,11,2,1,92,8.1879
1982,11,2,2,100,8.4992
1982,11,2,3,102,10.1881
1982,11,2,4,105,9.3869
1982,11,2,5,142,6.5930
1982,11,3,1,99,4.2966
1982,11,3,2,129,5.2287
1982,11,3,3,130,5.4648
1982,11,3,4,127,3.9819
1982,11,3,5,148,2.5763
1982,12,1,1,422,2.5803
1982,12,1,2,284,3.1805
1982,12,1,3,249,1.9042
1982,12,1,4,265,2.1579
1982,12,1,5,433,1.4446
1982,12,2,1,92,2.1651
1982,12,2,2,99,-0.4356
1982,12,2,3,102,2.1939
1982,12,2,4,103,1.4134
1982,12,2,5,143,1.4592
1982,12,3,1,99,0.9582
1982,12,3,2,129,1.0036
1982,12,3,3,130,0.4319
1982,12,3,4,126,3.3168
1982,12,3,5,148,1.9762
1983,1,1,1,418,8.5188
1983,1,1,2,283,8.4782
1983,1,1,3,249,11.0182
1983,1,1,4,264,8.2356
1983,1,1,5,431,10.4185
1983,1,2,1,91,4.8975
1983,1,2,2,99,7.5887
1983,1,2,3,102,5.0800
1983,1,2,4,102,4.8519
1983,1,2,5,143,8.1712
1983,1,3,1,99,4.5367
1983,1,3,2,128,2.1596
1983,1,3,3,130,3.6668
1983,1,3,4,125,4.9143
1983,1,3,5,148,4.9632
1983,2,1,1,412,7.0010
1983,2,1,2,278,6.5763
1983,2,1,3,246,6.5180
1983,2,1,4,263,6.9839
1983,2,1,5,426,4.2172
1983,2,2,1,91,5.6550
1983,2,2,2,97,7.5203
1983,2,2,3,100,5.1096
1983,2,2,4,103,6.9140
1983,2,2,5,143,4.3696
1983,2,3,1,99,3.0795
1983,2,3,2,128,4.0024
1983,2,3,3,129,4.1325
1983,2,3,4,124,1.7254
1983,2,3,5,148,0.4579
1983,3,1,1,408,6.4843
1983,3,1,2,275,6.6584
1983,3,1,3,246,6.3438
1983,3,1,4,261,6.3483
1983,3,1,5,423,3.1431
1983,3,2,1,91,5.3947
1983,3,2,2,97,5.0980
1983,3,2,3,100,4.1801
1983,3,2,4,102,4.7129
1983,3,2,5,142,2.9667
1983,3,3,1,98,4.1209
1983,3,3,2,127,3.6539
1983,3,3,3,130,2.7122
1983,3,3,4,124,1.3496
1983,3,3,5,148,3.6625
1983,4,1,1,406,7.9583
1983,4,1,2,273,8.8802
1983,4,1,3,244,6.5266
1983,4,1,4,261,6.6140
1983,4,1,5,420,6.7952
1983,4,2,1,91,7.5817
1983,4,2,2,97,6.9184
1983,4,2,3,100,7.2599
1983,4,2,4,101,6.9345
1983,4,2,5,142,5.1636
1983,4,3,1,98,8.1397
1983,4,3,2,127,6.3840
1983,4,3,3,129,6.2268
1983,4,3,4,124,7.5014
1983,4,3,5,147,6.7208
1983,5,1,1,404,7.8828
1983,5,1,2,271,9.3392
1983,5,1,3,243,12.0629
1983,5,1,4,259,9.1164
1983,5,1,5,418,11.6833
1983,5,2,1,91,5.3916
1983,5,2,2,97,5.0990
1983,5,2,3,100,4.8346
1983,5,2,4,102,4.9152
1983,5,2,5,142,6.4393
1983,5,3,1,98,-0.3380
1983,5,3,2,127,-1.9135
1983,5,3,3,129,-0.6260
1983,5,3,4,124,-0.5644
1983,5,3,5,147,3.6316
1983,6,1,1,404,5.5830
1983,6,1,2,270,5.3992
1983,6,1,3,242,4.1733
1983,6,1,4,257,4.1129
1983,6,1,5,415,4.7191
1983,6,2,1,91,3.5163
1983,6,2,2,96,6.3090
1983,6,2,3,99,6.9939
1983,6,2,4,101,8.7540
1983,6,2,5,142,4.7608
1983,6,3,1,98,4.0379
1983,6,3,2,127,4.6037
1983,6,3,3,128,3.9293
1983,6,3,4,124,2.7503
1983,6,3,5,147,5.6368
1983,7,1,1,447,-0.1472
1983,7,1,2,280,-1.2919
1983,7,1,3,286,-0.6093
1983,7,1,4,330,-1.9540
1983,7,1,5,487,-5.5679
1983,7,2,1,107,-2.1845
1983,7,2,2,92,-1.0597
1983,7,2,3,100,-2.8654
1983,7,2,4,105,-2.4510
1983,7,2,5,165,-4.3316
1983,7,3,1,95,-2.0677
1983,7,3,2,122,-3.5307
1983,7,3,3,144,-3.2133
1983,7,3,4,139,-4.4366
1983,7,3,5,142,-2.5357
1983,8,1,1,445,-3.1734
1983,8,1,2,278,-4.4888
1983,8,1,3,286,-4.6087
1983,8,1,4,329,-2.8183
1983,8,1,5,485,-2.9710
1983,8,2,1,107,-2.9785
1983,8,2,2,91,-2.0455
1983,8,2,3,99,-3.0438
1983,8,2,4,104,-3.1709
1983,8,2,5,165,-4.0117
1983,8,3,1,95,3.9610
1983,8,3,2,122,1.8421
1983,8,3,3,143,2.8724
1983,8,3,4,139,0.2353
1983,8,3,5,142,-1.5090
1983,9,1,1,441,-0.6549
1983,9,1,2,278,0.9589
1983,9,1,3,283,1.0951
1983,9,1,4,327,0.4751
1983,9,1,5,483,-2.3623
1983,9,2,1,107,3.0167
1983,9,2,2,90,2.6938
1983,9,2,3,97,2.8860
1983,9,2,4,103,4.0193
1983,9,2,5,164,1.0740
1983,9,3,1,94,-0.4865
1983,9,3,2,122,1.4607
1983,9,3,3,143,1.9751
1983,9,3,4,139,2.8757
1983,9,3,5,142,2.5923
1983,10,1,1,439,-6.5096
1983,10,1,2,276,-5.8798
1983,10,1,3,281,-5.3998
1983,10,1,4,325,-4.9165
1983,10,1,5,481,-7.3262
1983,10,2,1,107,-4.1066
1983,10,2,2,90,-4.8683
1983,10,2,3,96,-3.7483
1983,10,2,4,103,-6.2662
1983,10,2,5,163,-8.0886
1983,10,3,1,92,-1.2042
1983,10,3,2,122,-1.2224
1983,10,3,3,142,-1.3135
1983,10,3,4,139,-1.3156
1983,10,3,5,141,-2.0287
1983,11,1,1,435,3.7288
1983,11,1,2,273,6.0979
1983,11,1,3,281,5.2203
1983,11,1,4,323,4.1334
1983,11,1,5,481,1.6872
1983,11,2,1,107,5.2090
1983,11,2,2,89,3.7144
1983,11,2,3,95,5.5388
1983,11,2,4,103,6.5743
1983,11,2,5,160,5.9884
1983,11,3,1,92,2.8062
1983,11,3,2,122,2.4118
1983,11,3,3,141,3.0730
1983,11,3,4,139,2.1925
1983,11,3,5,141,0.3939
1983,12,1,1,435,-0.9684
1983,12,1,2,273,-0.2696
1983,12,1,3,280,-1.5610
1983,12,1,4,322,-0.4488
1983,12,1,5,478,-3.3640
1983,12,2,1,107,-0.6333
1983,12,2,2,89,-0.1574
1983,12,2,3,95,-0.8076
1983,12,2,4,103,-1.8936
1983,12,2,5,159,-2.9754
1983,12,3,1,92,-0.3295
1983,12,3,2,122,0.5869
1983,12,3,3,141,-1.0828
1983,12,3,4,139,-1.9781
1983,12,3,5,141,-1.1869
1984,1,1,1,430,1.1150
1984,1,1,2,272,0.5063
1984,1,1,3,279,-1.1085
1984,1,1,4,320,-0.2772
1984,1,1,5,475,-1.0293
1984,1,2,1,107,0.2679
1984,1,2,2,88,-1.8335
1984,1,2,3,95,-2.4733
1984,1,2,4,103,-3.7550
1984,1,2,5,159,-4.4811
1984,1,3,1,91,3.3905
1984,1,3,2,122,-1.5466
1984,1,3,3,141,0.2943
1984,1,3,4,137,-2.1693
1984,1,3,5,140,-4.1069
1984,2,1,1,425,-6.2772
1984,2,1,2,272,-5.6456
1984,2,1,3,275,-5.9315
1984,2,1,4,316,-5.6278
1984,2,1,5,466,-6.4041
1984,2,2,1,106,-6.1439
1984,2,2,2,88,-4.0233
1984,2,2,3,95,-4.4759
1984,2,2,4,103,-4.7965
1984,2,2,5,158,-5.6850
1984,2,3,1,91,-1.4191
1984,2,3,2,121,-3.2818
1984,2,3,3,141,-3.9194
1984,2,3,4,137,-4.4631
1984,2,3,5,140,-3.9146
1984,3,1,1,422,0.1419
1984,3,1,2,269,2.4097
1984,3,1,3,276,1.0038
1984,3,1,4,311,1.4027
1984,3,1,5,462,0.2275
1984,3,2,1,106,2.7148
1984,3,2,2,88,1.6238
1984,3,2,3,94,0.6245
1984,3,2,4,101,0.5088
1984,3,2,5,155,1.6205
1984,3,3,1,91,1.9979
1984,3,3,2,121,2.0027
1984,3,3,3,140,1.7501
1984,3,3,4,137,0.9356
1984,3,3,5,139,1.1028
1984,4,1,1,422,-1.7368
1984,4,1,2,270,-1.5866
1984,4,1,3,275,-0.5457
1984,4,1,4,308,-0.9321
1984,4,1,5,461,-2.6496
1984,4,2,1,106,0.3681
1984,4,2,2,87,1.0776
1984,4,2,3,93,-0.4187
1984,4,2,4,101,-0.4819
1984,4,2,5,153,0.7534
1984,4,3,1,91,2.0666
1984,4,3,2,121,1.5147
1984,4,3,3,140,0.5962
1984,4,3,4,137,0.3576
1984,4,3,5,139,-0.1220
1984,5,1,1,420,-5.6867
1984,5,1,2,268,-2.8469
1984,5,1,3,273,-4.5770
1984,5,1,4,307,-4.4279
1984,5,1,5,459,-5.6700
1984,5,2,1,105,-5.8845
1984,5,2,2,87,-4.5540
1984,5,2,3,93,-4.2843
1984,5,2,4,100,-3.3795
1984,5,2,5,152,-7.1786
1984,5,3,1,91,-5.2737
1984,5,3,2,120,-5.3838
1984,5,3,3,140,-4.9418
1984,5,3,4,137,-3.3538
1984,5,3,5,139,-4.9073
1984,6,1,1,417,2.3639
1984,6,1,2,265,3.0558
1984,6,1,3,268,2.2650
1984,6,1,4,307,2.6971
1984,6,1,5,454,1.5551
1984,6,2,1,105,1.1755
1984,6,2,2,86,1.5753
1984,6,2,3,93,4.0923
1984,6,2,4,99,3.9970
1984,6,2,5,152,4.0546
1984,6,3,1,91,0.6548
1984,6,3,2,120,1.0866
1984,6,3,3,140,5.0455
1984,6,3,4,137,2.7216
1984,6,3,5,139,2.4654
1984,7,1,1,414,-6.0528
1984,7,1,2,243,-5.4005
1984,7,1,3,314,-3.4371
1984,7,1,4,292,-2.7079
1984,7,1,5,610,-5.5615
1984,7,2,1,79,-6.7399
1984,7,2,2,88,-4.8952
1984,7,2,3,96,-3.2128
1984,7,2,4,108,-3.0415
1984,7,2,5,171,-5.3912
1984,7,3,1,127,-4.2405
1984,7,3,2,124,-3.7897
1984,7,3,3,124,-1.3357
1984,7,3,4,141,0.5594
1984,7,3,5,110,1.2802
1984,8,1,1,410,10.4440
1984,8,1,2,241,9.1558
1984,8,1,3,312,10.5140
1984,8,1,4,289,8.8460
1984,8,1,5,608,10.2748
1984,8,2,1,78,11.8106
1984,8,2,2,88,12.7852
1984,8,2,3,95,9.6579
1984,8,2,4,108,12.0753
1984,8,2,5,170,15.4672
1984,8,3,1,126,11.3077
1984,8,3,2,124,11.2363
1984,8,3,3,123,10.1553
1984,8,3,4,140,10.7689
1984,8,3,5,109,11.7589
1984,9,1,1,407,-0.5739
1984,9,1,2,240,-0.0150
1984,9,1,3,310,0.5501
1984,9,1,4,289,-0.1790
1984,9,1,5,607,-1.7159
1984,9,2,1,78,-1.0964
1984,9,2,2,87,-0.1951
1984,9,2,3,94,1.6397
1984,9,2,4,108,-1.6611
1984,9,2,5,170,-2.0518
1984,9,3,1,126,0.5442
1984,9,3,2,124,1.1632
1984,9,3,3,122,-1.5154
1984,9,3,4,140,-1.6725
1984,9,3,5,109,-0.6904
1984,10,1,1,399,-4.0710
1984,10,1,2,239,-2.1964
1984,10,1,3,307,-1.9979
1984,10,1,4,287,-2.5651
1984,10,1,5,602,-2.9040
1984,10,2,1,76,-2.7500
1984,10,2,2,87,-1.5126
1984,10,2,3,94,0.3400
1984,10,2,4,105,-0.3440
1984,10,2,5,169,-2.0510
1984,10,3,1,124,-0.7079
1984,10,3,2,124,0.2669
1984,10,3,3,122,1.8043
1984,10,3,4,140,1.4161
1984,10,3,5,108,-1.2556
1984,11,1,1,396,-2.6892
1984,11,1,2,234,-2.9396
1984,11,1,3,303,-1.8969
1984,11,1,4,285,-1.6348
1984,11,1,5,596,-5.4576
1984,11,2,1,75,0.1622
1984,11,2,2,87,0.0820
1984,11,2,3,94,-0.7192
1984,11,2,4,105,-1.1604
1984,11,2,5,169,-4.0764
1984,11,3,1,123,-0.5958
1984,11,3,2,124,0.5639
1984,11,3,3,122,-1.0644
1984,11,3,4,138,-2.1412
1984,11,3,5,108,-1.8284
1984,12,1,1,389,-0.8629
1984,12,1,2,232,0.0644
1984,12,1,3,300,-0.2220
1984,12,1,4,281,1.4849
1984,12,1,5,590,1.5718
1984,12,2,1,75,0.5229
1984,12,2,2,87,0.7436
1984,12,2,3,94,2.3958
1984,12,2,4,103,2.8031
1984,12,2,5,169,3.4290
1984,12,3,1,121,0.9331
1984,12,3,2,124,2.2827
1984,12,3,3,122,2.4122
1984,12,3,4,136,2.9340
1984,12,3,5,107,2.1431
1985,1,1,1,382,11.2950
1985,1,1,2,230,10.8552
1985,1,1,3,298,11.1956
1985,1,1,4,279,11.2393
1985,1,1,5,591,14.4130
1985,1,2,1,74,9.7063
1985,1,2,2,87,9.5188
1985,1,2,3,94,9.4049
1985,1,2,4,103,11.3487
1985,1,2,5,169,13.1377
1985,1,3,1,121,6.6714
1985,1,3,2,124,5.6942
1985,1,3,3,122,6.6156
1985,1,3,4,134,9.5177
1985,1,3,5,107,10.4923
1985,2,1,1,377,3.5831
1985,2,1,2,228,3.6489
1985,2,1,3,296,3.8869
1985,2,1,4,280,2.6677
1985,2,1,5,582,3.3710
1985,2,2,1,73,2.1359
1985,2,2,2,87,0.4246
1985,2,2,3,92,2.7209
1985,2,2,4,103,1.9906
1985,2,2,5,168,1.8663
1985,2,3,1,121,1.6560
1985,2,3,2,124,2.5887
1985,2,3,3,122,2.1554
1985,2,3,4,133,0.2818
1985,2,3,5,106,0.7666
1985,3,1,1,371,-1.7482
1985,3,1,2,224,-1.4460
1985,3,1,3,293,-1.0083
1985,3,1,4,279,-1.5945
1985,3,1,5,578,-2.6076
1985,3,2,1,72,-1.9170
1985,3,2,2,85,-1.3164
1985,3,2,3,90,-0.8121
1985,3,2,4,103,-1.7337
1985,3,2,5,168,-3.2876
1985,3,3,1,121,0.3745
1985,3,3,2,123,2.8030
1985,3,3,3,122,1.5779
1985,3,3,4,132,-2.2307
1985,3,3,5,106,-2.5146
1985,4,1,1,371,-1.5510
1985,4,1,2,221,-1.6460
1985,4,1,3,291,-1.9589
1985,4,1,4,278,-0.0083
1985,4,1,5,574,-1.7519
1985,4,2,1,72,-1.2005
1985,4,2,2,85,-2.8813
1985,4,2,3,89,1.3748
1985,4,2,4,103,-2.9984
1985,4,2,5,168,-2.3778
1985,4,3,1,121,0.3371
1985,4,3,2,123,0.3706
1985,4,3,3,122,-1.3404
1985,4,3,4,132,-2.1028
1985,4,3,5,106,-1.0849
1985,5,1,1,366,0.6867
1985,5,1,2,221,3.0596
1985,5,1,3,289,3.3128
1985,5,1,4,278,4.0356
1985,5,1,5,569,2.9983
1985,5,2,1,72,2.1378
1985,5,2,2,84,2.8415
1985,5,2,3,88,4.4662
1985,5,2,4,103,2.7812
1985,5,2,5,168,5.9824
1985,5,3,1,121,3.4124
1985,5,3,2,123,4.5729
1985,5,3,3,122,8.3739
1985,5,3,4,132,7.6303
1985,5,3,5,106,6.6878
1985,6,1,1,362,-1.4461
1985,6,1,2,218,-0.6427
1985,6,1,3,285,0.7909
1985,6,1,4,274,1.0199
1985,6,1,5,566,0.1733
1985,6,2,1,72,0.5741
1985,6,2,2,82,0.7827
1985,6,2,3,86,2.8777
1985,6,2,4,101,0.0480
1985,6,2,5,166,1.8853
1985,6,3,1,120,1.8502
1985,6,3,2,122,1.4942
1985,6,3,3,122,1.7876
1985,6,3,4,132,2.7989
1985,6,3,5,106,0.0796
1985,7,1,1,467,3.2949
1985,7,1,2,249,3.8955
1985,7,1,3,280,2.3232
1985,7,1,4,308,3.2173
1985,7,1,5,619,2.2651
1985,7,2,1,99,2.5009
1985,7,2,2,74,1.9160
1985,7,2,3,94,2.5595
1985,7,2,4,113,2.0873
1985,7,2,5,183,3.3445
1985,7,3,1,102,-1.1410
1985,7,3,2,135,-0.2025
1985,7,3,3,143,0.0516
1985,7,3,4,121,-1.0967
1985,7,3,5,120,0.6176
1985,8,1,1,461,-1.4577
1985,8,1,2,247,0.3474
1985,8,1,3,275,-0.7126
1985,8,1,4,306,-0.9655
1985,8,1,5,616,-1.4162
1985,8,2,1,99,0.2526
1985,8,2,2,74,0.8854
1985,8,2,3,94,-0.6018
1985,8,2,4,113,-1.3991
1985,8,2,5,183,-2.7263
