year,month,rank_ME,rank_dLTI,nstocks,ret_vw
1980,3,3,2,81,-12.5898
1980,3,3,3,83,-6.7276
1980,3,3,4,83,-13.4916
1980,3,3,5,74,-7.7951
1980,4,1,1,222,6.8280
1980,4,1,2,113,5.3936
1980,4,1,3,99,4.2238
1980,4,1,4,105,6.7376
1980,4,1,5,180,7.1228
1980,4,2,1,60,9.8928
1980,4,2,2,51,5.9402
1980,4,2,3,56,7.5356
1980,4,2,4,33,4.4180
1980,4,2,5,78,8.8241
1980,4,3,1,61,3.0095
1980,4,3,2,80,4.9212
1980,4,3,3,83,6.9676
1980,4,3,4,83,6.3475
1980,4,3,5,74,3.4241
1980,5,1,1,224,5.6144
1980,5,1,2,111,6.5037
1980,5,1,3,99,5.8952
1980,5,1,4,105,8.4718
1980,5,1,5,181,6.7065
1980,5,2,1,59,9.3092
1980,5,2,2,50,6.9165
1980,5,2,3,56,8.9867
1980,5,2,4,33,9.5131
1980,5,2,5,76,7.2963
1980,5,3,1,61,5.9154
1980,5,3,2,81,6.3017
1980,5,3,3,83,4.5760
1980,5,3,4,83,5.7992
1980,5,3,5,74,6.1348
1980,6,1,1,223,4.5081
1980,6,1,2,111,3.1084
1980,6,1,3,99,5.5114
1980,6,1,4,103,3.6165
1980,6,1,5,178,4.5831
1980,6,2,1,59,5.6046
1980,6,2,2,51,4.7479
1980,6,2,3,56,4.3109
1980,6,2,4,32,1.2849
1980,6,2,5,77,9.2328
1980,6,3,1,61,3.2508
1980,6,3,2,81,2.4094
1980,6,3,3,83,2.3386
1980,6,3,4,83,3.3757
1980,6,3,5,72,1.1868
1980,7,1,1,226,12.4575
1980,7,1,2,107,11.6249
1980,7,1,3,97,6.3643
1980,7,1,4,111,10.7372
1980,7,1,5,180,9.2451
1980,7,2,1,72,10.4049
1980,7,2,2,48,8.3140
1980,7,2,3,49,4.6847
1980,7,2,4,59,8.2470
1980,7,2,5,86,10.5801
1980,7,3,1,64,5.8827
1980,7,3,2,79,6.0713
1980,7,3,3,85,1.2604
1980,7,3,4,81,7.8218
1980,7,3,5,76,7.3663
1980,8,1,1,226,9.5806
1980,8,1,2,107,7.4530
1980,8,1,3,96,7.9808
1980,8,1,4,111,6.0971
1980,8,1,5,179,7.7305
1980,8,2,1,71,6.8815
1980,8,2,2,48,3.8462
1980,8,2,3,49,0.9951
1980,8,2,4,59,7.0467
1980,8,2,5,84,6.4341
1980,8,3,1,64,2.7322
1980,8,3,2,79,1.0570
1980,8,3,3,85,3.5882
1980,8,3,4,81,1.2604
1980,8,3,5,76,1.3135
1980,9,1,1,224,5.1701
1980,9,1,2,106,3.9812
1980,9,1,3,95,0.5529
1980,9,1,4,110,3.0026
1980,9,1,5,179,2.5714
1980,9,2,1,70,4.3365
1980,9,2,2,47,2.5336
1980,9,2,3,49,5.0260
1980,9,2,4,60,0.5453
1980,9,2,5,85,4.8415
1980,9,3,1,64,6.3388
1980,9,3,2,79,0.8042
1980,9,3,3,85,-0.4897
1980,9,3,4,81,2.8933
1980,9,3,5,76,4.7472
1980,10,1,1,221,5.1528
1980,10,1,2,106,6.9350
1980,10,1,3,95,2.0379
1980,10,1,4,108,3.2544
1980,10,1,5,179,3.4682
1980,10,2,1,70,6.5698
1980,10,2,2,47,5.1401
1980,10,2,3,49,0.8747
1980,10,2,4,59,4.7043
1980,10,2,5,85,2.9497
1980,10,3,1,63,4.4265
1980,10,3,2,79,4.0746
1980,10,3,3,85,-0.3914
1980,10,3,4,81,0.5204
1980,10,3,5,76,-0.9048
1980,11,1,1,220,9.3330
1980,11,1,2,106,7.1383
1980,11,1,3,95,7.2787
1980,11,1,4,106,6.9703
1980,11,1,5,180,7.0956
1980,11,2,1,70,12.2593
1980,11,2,2,46,6.3599
1980,11,2,3,49,5.3228
1980,11,2,4,59,5.1417
1980,11,2,5,85,9.3744
1980,11,3,1,63,12.2573
1980,11,3,2,79,15.0018
1980,11,3,3,85,5.0257
1980,11,3,4,81,10.3076
1980,11,3,5,75,11.5101
1980,12,1,1,219,-5.7384
1980,12,1,2,104,-3.7688
1980,12,1,3,95,-3.7222
1980,12,1,4,106,-3.0527
1980,12,1,5,179,-6.1347
1980,12,2,1,70,-4.9364
1980,12,2,2,46,-4.2736
1980,12,2,3,49,-1.9726
1980,12,2,4,59,-1.0471
1980,12,2,5,85,-2.8378
1980,12,3,1,63,-7.3746
1980,12,3,2,79,-5.3399
1980,12,3,3,85,-2.2124
1980,12,3,4,80,-3.2313
1980,12,3,5,74,-0.6236
1981,1,1,1,219,-3.6280
1981,1,1,2,105,-1.2207
1981,1,1,3,95,0.0276
1981,1,1,4,105,1.3342
1981,1,1,5,178,-2.6201
1981,1,2,1,70,-4.5153
1981,1,2,2,46,1.7557
1981,1,2,3,48,-0.7941
1981,1,2,4,59,-2.6853
1981,1,2,5,83,-1.8769
1981,1,3,1,63,-3.8635
1981,1,3,2,79,-4.0945
1981,1,3,3,83,0.8035
1981,1,3,4,80,-4.5672
1981,1,3,5,73,-5.9923
1981,2,1,1,218,-0.2702
1981,2,1,2,104,0.2955
1981,2,1,3,93,-2.2502
1981,2,1,4,103,2.2413
1981,2,1,5,176,-1.3853
1981,2,2,1,69,1.2336
1981,2,2,2,45,-1.1092
1981,2,2,3,49,0.6876
1981,2,2,4,59,5.2398
1981,2,2,5,82,3.1946
1981,2,3,1,63,2.1718
1981,2,3,2,79,1.0569
1981,2,3,3,83,1.0731
1981,2,3,4,80,2.4663
1981,2,3,5,73,3.6706
1981,3,1,1,216,8.9123
1981,3,1,2,103,6.9450
1981,3,1,3,93,4.9579
1981,3,1,4,101,9.1693
1981,3,1,5,176,8.4200
1981,3,2,1,68,6.0773
1981,3,2,2,44,6.6472
1981,3,2,3,49,8.0362
1981,3,2,4,59,6.2383
1981,3,2,5,81,6.5115
1981,3,3,1,63,3.2451
1981,3,3,2,79,2.9294
1981,3,3,3,82,2.4537
1981,3,3,4,80,6.1071
1981,3,3,5,72,4.8477
1981,4,1,1,215,4.4989
1981,4,1,2,104,3.0592
1981,4,1,3,90,3.2990
1981,4,1,4,102,3.7946
1981,4,1,5,176,3.5849
1981,4,2,1,67,-0.3027
1981,4,2,2,44,1.1942
1981,4,2,3,48,0.1984
1981,4,2,4,59,1.5944
1981,4,2,5,81,3.1234
1981,4,3,1,62,-2.4851
1981,4,3,2,79,-1.2208
1981,4,3,3,83,1.6373
1981,4,3,4,80,-2.2976
1981,4,3,5,72,-1.2944
1981,5,1,1,215,5.7893
1981,5,1,2,102,6.7534
1981,5,1,3,90,3.8727
1981,5,1,4,102,4.5949
1981,5,1,5,176,2.2301
1981,5,2,1,67,2.9040
1981,5,2,2,44,1.6255
1981,5,2,3,48,1.7528
1981,5,2,4,59,3.7873
1981,5,2,5,81,3.1185
1981,5,3,1,62,-2.4800
1981,5,3,2,79,-1.5689
1981,5,3,3,82,3.2585
1981,5,3,4,80,0.2136
1981,5,3,5,71,1.2989
1981,6,1,1,215,-4.3808
1981,6,1,2,102,0.3701
1981,6,1,3,89,-2.1555
1981,6,1,4,102,1.0521
1981,6,1,5,176,-2.6049
1981,6,2,1,67,-2.2750
1981,6,2,2,43,-2.0354
1981,6,2,3,47,-1.4257
1981,6,2,4,58,-2.5327
1981,6,2,5,81,-3.2538
1981,6,3,1,62,0.4793
1981,6,3,2,78,0.0078
1981,6,3,3,82,0.4397
1981,6,3,4,80,-0.4106
1981,6,3,5,71,-2.4643
1981,7,1,1,262,-1.8528
1981,7,1,2,117,-3.9904
1981,7,1,3,73,-3.2239
1981,7,1,4,104,-1.4446
1981,7,1,5,219,-4.5717
1981,7,2,1,59,-0.7618
1981,7,2,2,58,0.4606
1981,7,2,3,46,-0.3640
1981,7,2,4,47,-1.0911
1981,7,2,5,77,-2.0992
1981,7,3,1,68,0.4686
1981,7,3,2,65,5.2959
1981,7,3,3,73,-0.2111
1981,7,3,4,78,0.2126
1981,7,3,5,71,-1.3450
1981,8,1,1,262,-10.0424
1981,8,1,2,117,-6.3138
1981,8,1,3,73,-5.9402
1981,8,1,4,102,-8.1134
1981,8,1,5,217,-8.5032
1981,8,2,1,58,-7.4019
1981,8,2,2,58,-7.3032
1981,8,2,3,46,-2.9797
1981,8,2,4,46,-6.3442
1981,8,2,5,77,-6.2218
1981,8,3,1,68,-5.0553
1981,8,3,2,65,-4.2476
1981,8,3,3,73,-1.8937
1981,8,3,4,78,-6.5045
1981,8,3,5,69,-8.7724
1981,9,1,1,257,-9.0398
1981,9,1,2,115,-7.5670
1981,9,1,3,73,-7.6100
1981,9,1,4,102,-7.1731
1981,9,1,5,214,-9.7876
1981,9,2,1,58,-8.2453
1981,9,2,2,58,-7.4109
1981,9,2,3,46,-6.8851
1981,9,2,4,46,-6.8786
1981,9,2,5,76,-7.7069
1981,9,3,1,68,-8.5487
1981,9,3,2,65,-7.7630
1981,9,3,3,73,-2.4564
1981,9,3,4,78,-5.2355
1981,9,3,5,67,-6.3098
1981,10,1,1,252,7.8221
1981,10,1,2,114,11.6951
1981,10,1,3,70,5.1770
1981,10,1,4,100,5.3390
1981,10,1,5,213,8.3860
1981,10,2,1,58,7.3599
1981,10,2,2,58,7.9367
1981,10,2,3,46,5.6119
1981,10,2,4,46,9.1272
1981,10,2,5,75,8.7054
1981,10,3,1,68,6.2946
1981,10,3,2,65,7.5283
1981,10,3,3,73,5.5134
1981,10,3,4,78,4.7901
1981,10,3,5,67,7.9983
1981,11,1,1,253,1.1044
1981,11,1,2,116,1.9263
1981,11,1,3,71,3.8760
1981,11,1,4,98,3.1448
1981,11,1,5,212,2.1759
1981,11,2,1,57,3.7623
1981,11,2,2,56,3.0001
1981,11,2,3,46,4.8925
1981,11,2,4,46,3.4585
1981,11,2,5,75,3.2129
1981,11,3,1,68,4.5920
1981,11,3,2,63,5.5387
1981,11,3,3,73,4.0229
1981,11,3,4,78,5.4086
1981,11,3,5,67,5.1502
1981,12,1,1,251,-3.4871
1981,12,1,2,115,-1.6820
1981,12,1,3,71,-0.2242
1981,12,1,4,100,-2.7152
1981,12,1,5,211,-3.1234
1981,12,2,1,56,-2.4071
1981,12,2,2,56,-3.3368
1981,12,2,3,46,-1.1800
1981,12,2,4,46,-0.5582
1981,12,2,5,75,-2.4050
1981,12,3,1,67,-2.4617
1981,12,3,2,63,-3.8049
1981,12,3,3,73,-2.6050
1981,12,3,4,77,-1.3161
1981,12,3,5,67,-4.4733
1982,1,1,1,252,-0.9628
1982,1,1,2,113,-0.4275
1982,1,1,3,73,-0.7021
1982,1,1,4,99,-1.3912
1982,1,1,5,207,-1.5929
1982,1,2,1,56,-4.0530
1982,1,2,2,55,-5.6904
1982,1,2,3,45,-0.5826
1982,1,2,4,46,-3.7019
1982,1,2,5,74,-4.9231
1982,1,3,1,67,-1.3575
1982,1,3,2,63,-4.6412
1982,1,3,3,73,-0.6163
1982,1,3,4,76,-2.8811
1982,1,3,5,67,-2.5480
1982,2,1,1,252,-4.1388
1982,2,1,2,113,-2.3734
1982,2,1,3,71,-1.7114
1982,2,1,4,100,-1.6083
1982,2,1,5,207,-3.6259
1982,2,2,1,55,-4.9949
1982,2,2,2,56,-5.8057
1982,2,2,3,45,-2.1477
1982,2,2,4,46,-4.2502
1982,2,2,5,72,-3.3224
1982,2,3,1,67,-5.5142
1982,2,3,2,63,-5.8295
1982,2,3,3,73,-4.0605
1982,2,3,4,75,-2.8959
1982,2,3,5,67,-5.2918
1982,3,1,1,247,-0.8736
1982,3,1,2,112,1.8398
1982,3,1,3,71,-0.4565
1982,3,1,4,99,0.6513
1982,3,1,5,207,-3.3786
1982,3,2,1,55,-0.7300
1982,3,2,2,56,0.6110
1982,3,2,3,45,-0.2661
1982,3,2,4,46,-1.9538
1982,3,2,5,72,0.6779
1982,3,3,1,67,-2.9295
1982,3,3,2,63,-0.5481
1982,3,3,3,73,1.7039
1982,3,3,4,75,0.1563
1982,3,3,5,67,-1.8577
1982,4,1,1,245,5.3858
1982,4,1,2,110,6.5932
1982,4,1,3,71,6.3541
1982,4,1,4,99,5.3754
1982,4,1,5,206,7.1076
1982,4,2,1,55,4.1787
1982,4,2,2,55,6.6085
1982,4,2,3,45,4.7180
1982,4,2,4,45,7.4017
1982,4,2,5,72,5.0184
1982,4,3,1,67,5.8240
1982,4,3,2,63,2.6415
1982,4,3,3,73,1.3360
1982,4,3,4,75,3.7662
1982,4,3,5,67,6.2334
1982,5,1,1,243,-1.8898
1982,5,1,2,109,-2.6833
1982,5,1,3,71,-1.3829
1982,5,1,4,98,0.5430
1982,5,1,5,203,-2.3369
1982,5,2,1,54,-2.3429
1982,5,2,2,55,-4.3411
1982,5,2,3,45,-2.5156
1982,5,2,4,44,-2.4028
1982,5,2,5,71,-3.3235
1982,5,3,1,67,-3.7845
1982,5,3,2,62,0.6698
1982,5,3,3,73,-0.9044
1982,5,3,4,75,-2.7856
1982,5,3,5,66,-4.7859
1982,6,1,1,243,-1.9209
1982,6,1,2,108,-2.5750
1982,6,1,3,70,-3.3708
1982,6,1,4,98,-3.5701
1982,6,1,5,202,-2.4258
1982,6,2,1,54,-5.2117
1982,6,2,2,55,-1.3572
1982,6,2,3,45,-1.0771
1982,6,2,4,43,-1.6763
1982,6,2,5,71,-2.2104
1982,6,3,1,67,-2.8127
1982,6,3,2,62,-3.8495
1982,6,3,3,73,-0.2850
1982,6,3,4,75,-1.9517
1982,6,3,5,66,-2.4711
1982,7,1,1,269,0.8560
1982,7,1,2,162,-0.7785
1982,7,1,3,69,0.3298
1982,7,1,4,96,-1.4715
1982,7,1,5,191,-3.0263
1982,7,2,1,54,-0.3304
1982,7,2,2,48,-1.7760
1982,7,2,3,29,-2.2241
1982,7,2,4,42,-0.6778
1982,7,2,5,70,-2.3147
1982,7,3,1,53,-2.8779
1982,7,3,2,68,-2.8582
1982,7,3,3,73,-1.3153
1982,7,3,4,71,-2.5185
1982,7,3,5,67,-3.5828
1982,8,1,1,268,3.3133
1982,8,1,2,160,6.9713
1982,8,1,3,68,3.1672
1982,8,1,4,94,5.1880
1982,8,1,5,189,7.1412
1982,8,2,1,52,6.9798
1982,8,2,2,48,8.9814
1982,8,2,3,29,10.2824
1982,8,2,4,42,11.5790
1982,8,2,5,70,9.1173
1982,8,3,1,53,11.7605
1982,8,3,2,66,12.6341
1982,8,3,3,73,12.3358
1982,8,3,4,71,12.6942
1982,8,3,5,67,13.4286
1982,9,1,1,269,5.0155
1982,9,1,2,161,3.9251
1982,9,1,3,69,2.2482
1982,9,1,4,95,4.4003
1982,9,1,5,186,0.9838
1982,9,2,1,52,4.5381
1982,9,2,2,48,3.1590
1982,9,2,3,29,3.0286
1982,9,2,4,42,4.5684
1982,9,2,5,70,2.6616
1982,9,3,1,53,1.0214
1982,9,3,2,67,0.8970
1982,9,3,3,73,0.5294
1982,9,3,4,71,0.9041
1982,9,3,5,66,0.6928
1982,10,1,1,265,13.7624
1982,10,1,2,160,9.2018
1982,10,1,3,68,16.0071
1982,10,1,4,94,12.8765
1982,10,1,5,185,14.2936
1982,10,2,1,52,14.3412
1982,10,2,2,48,11.0692
1982,10,2,3,29,9.7033
1982,10,2,4,42,13.5919
1982,10,2,5,69,12.9636
1982,10,3,1,53,9.7512
1982,10,3,2,67,8.2153
1982,10,3,3,73,8.2573
1982,10,3,4,71,9.9769
1982,10,3,5,66,14.1559
1982,11,1,1,265,11.1656
1982,11,1,2,159,9.0762
1982,11,1,3,68,8.4519
1982,11,1,4,94,9.6660
1982,11,1,5,184,8.6333
1982,11,2,1,51,6.8177
1982,11,2,2,48,7.6828
1982,11,2,3,29,2.1027
1982,11,2,4,41,10.0090
1982,11,2,5,68,5.6930
1982,11,3,1,53,3.5572
1982,11,3,2,67,1.2197
1982,11,3,3,73,4.4674
1982,11,3,4,71,2.0580
1982,11,3,5,66,5.6861
1982,12,1,1,263,3.4334
1982,12,1,2,155,1.2255
1982,12,1,3,68,-0.6836
1982,12,1,4,94,0.6866
1982,12,1,5,180,1.1613
1982,12,2,1,50,0.8731
1982,12,2,2,48,3.0697
1982,12,2,3,29,1.5967
1982,12,2,4,41,1.3041
1982,12,2,5,68,-0.2734
1982,12,3,1,53,1.1563
1982,12,3,2,66,2.8552
1982,12,3,3,73,0.8555
1982,12,3,4,71,1.6286
1982,12,3,5,66,-2.9533
1983,1,1,1,259,11.1901
1983,1,1,2,154,9.9851
1983,1,1,3,68,11.6701
1983,1,1,4,93,10.0601
1983,1,1,5,180,9.1979
1983,1,2,1,48,6.0211
1983,1,2,2,48,5.5426
1983,1,2,3,29,7.7753
1983,1,2,4,41,5.8772
1983,1,2,5,67,7.2516
1983,1,3,1,53,4.3279
1983,1,3,2,64,2.7400
1983,1,3,3,73,9.4087
1983,1,3,4,71,3.0329
1983,1,3,5,66,2.0998
1983,2,1,1,255,6.2472
1983,2,1,2,153,7.4988
1983,2,1,3,68,1.8212
1983,2,1,4,93,7.1853
1983,2,1,5,176,3.4911
1983,2,2,1,48,5.0459
1983,2,2,2,48,5.8601
1983,2,2,3,29,6.6694
1983,2,2,4,41,6.3853
1983,2,2,5,67,3.4449
1983,2,3,1,53,3.6370
1983,2,3,2,64,2.0625
1983,2,3,3,73,1.1002
1983,2,3,4,71,3.1939
1983,2,3,5,66,5.2516
1983,3,1,1,252,3.8787
1983,3,1,2,152,5.4555
1983,3,1,3,66,6.6452
1983,3,1,4,93,2.6535
1983,3,1,5,175,4.9570
1983,3,2,1,47,1.7638
1983,3,2,2,48,1.5817
1983,3,2,3,29,3.7552
1983,3,2,4,41,3.7208
1983,3,2,5,67,5.4217
1983,3,3,1,53,0.4519
1983,3,3,2,64,3.6903
1983,3,3,3,73,0.5662
1983,3,3,4,70,3.3477
1983,3,3,5,66,4.1623
1983,4,1,1,251,9.4550
1983,4,1,2,152,4.4352
1983,4,1,3,65,6.0201
1983,4,1,4,93,9.0555
1983,4,1,5,173,7.2357
1983,4,2,1,47,8.4563
1983,4,2,2,48,4.5362
1983,4,2,3,29,4.7407
1983,4,2,4,41,9.7106
1983,4,2,5,67,6.3128
1983,4,3,1,53,5.9354
1983,4,3,2,64,7.1389
1983,4,3,3,73,6.1486
1983,4,3,4,70,7.1548
1983,4,3,5,66,8.4305
1983,5,1,1,248,10.9583
1983,5,1,2,151,8.9381
1983,5,1,3,65,7.7315
1983,5,1,4,93,10.7854
1983,5,1,5,171,10.9449
1983,5,2,1,48,6.7940
1983,5,2,2,48,6.4521
1983,5,2,3,29,3.7043
1983,5,2,4,41,5.5770
1983,5,2,5,67,4.0997
1983,5,3,1,53,2.6673
1983,5,3,2,64,0.2053
1983,5,3,3,73,-1.4251
1983,5,3,4,70,-0.6513
1983,5,3,5,66,1.4104
1983,6,1,1,247,3.6040
1983,6,1,2,150,2.5847
1983,6,1,3,64,7.2011
1983,6,1,4,91,5.0031
1983,6,1,5,171,3.8399
1983,6,2,1,47,8.7844
1983,6,2,2,48,2.9324
1983,6,2,3,29,4.2938
1983,6,2,4,41,6.4190
1983,6,2,5,67,6.6210
1983,6,3,1,53,4.7897
1983,6,3,2,63,1.3147
1983,6,3,3,73,2.0013
1983,6,3,4,70,3.4004
1983,6,3,5,66,3.2806
1983,7,1,1,261,-3.3623
1983,7,1,2,148,-3.1037
1983,7,1,3,115,-2.4900
1983,7,1,4,99,-2.8375
1983,7,1,5,233,-1.4751
1983,7,2,1,55,-2.6829
1983,7,2,2,34,-0.1301
1983,7,2,3,42,-2.3910
1983,7,2,4,37,-3.7369
1983,7,2,5,63,-4.8874
1983,7,3,1,50,-3.6489
1983,7,3,2,67,-2.4939
1983,7,3,3,66,0.5461
1983,7,3,4,76,-4.9902
1983,7,3,5,72,-4.1697
1983,8,1,1,260,-2.6624
1983,8,1,2,148,-3.2711
1983,8,1,3,113,-2.5950
1983,8,1,4,98,-4.8155
1983,8,1,5,229,-3.7606
1983,8,2,1,54,-1.9371
1983,8,2,2,34,-0.8849
1983,8,2,3,42,-0.3735
1983,8,2,4,37,-2.3479
1983,8,2,5,60,-4.8759
1983,8,3,1,50,2.8444
1983,8,3,2,66,3.1802
1983,8,3,3,66,3.9601
1983,8,3,4,76,1.4107
1983,8,3,5,72,-1.6336
1983,9,1,1,258,-1.3022
1983,9,1,2,146,0.9875
1983,9,1,3,112,-0.0179
1983,9,1,4,97,0.5142
1983,9,1,5,227,-1.6217
1983,9,2,1,52,0.7684
1983,9,2,2,34,2.5487
1983,9,2,3,42,2.6071
1983,9,2,4,37,2.3157
1983,9,2,5,60,3.6059
1983,9,3,1,50,0.2330
1983,9,3,2,66,0.9813
1983,9,3,3,66,1.1186
1983,9,3,4,76,1.3258
1983,9,3,5,71,1.8983
1983,10,1,1,256,-5.1964
1983,10,1,2,145,-7.1504
1983,10,1,3,111,-5.9402
1983,10,1,4,97,-6.4923
1983,10,1,5,226,-7.8019
1983,10,2,1,51,-4.6181
1983,10,2,2,34,-3.6353
1983,10,2,3,42,-2.9854
1983,10,2,4,37,-4.4457
1983,10,2,5,60,-5.7240
1983,10,3,1,50,-2.4864
1983,10,3,2,66,-1.8037
1983,10,3,3,65,2.1638
1983,10,3,4,76,-2.1631
1983,10,3,5,70,-2.7194
1983,11,1,1,256,2.0407
1983,11,1,2,144,4.5267
1983,11,1,3,111,1.0901
1983,11,1,4,97,2.6135
1983,11,1,5,226,2.6647
1983,11,2,1,51,3.6270
1983,11,2,2,33,4.9491
1983,11,2,3,42,4.1502
1983,11,2,4,37,2.3663
1983,11,2,5,59,6.4746
1983,11,3,1,50,1.0206
1983,11,3,2,65,2.1026
1983,11,3,3,65,0.9508
1983,11,3,4,76,1.8818
1983,11,3,5,70,5.0634
1983,12,1,1,252,-1.9399
1983,12,1,2,144,-2.6563
1983,12,1,3,110,-2.3030
1983,12,1,4,96,-3.0451
1983,12,1,5,223,-2.2682
1983,12,2,1,51,-2.2562
1983,12,2,2,33,-0.4913
1983,12,2,3,42,-0.4764
1983,12,2,4,37,-1.2801
1983,12,2,5,59,-2.3168
1983,12,3,1,50,-1.4611
1983,12,3,2,65,-1.6557
1983,12,3,3,65,-3.2887
1983,12,3,4,76,-0.9712
1983,12,3,5,70,-0.7779
1984,1,1,1,249,0.2262
1984,1,1,2,143,-1.4345
1984,1,1,3,110,1.8229
1984,1,1,4,95,1.0927
1984,1,1,5,224,-1.1894
1984,1,2,1,51,-1.6387
1984,1,2,2,33,-3.2838
1984,1,2,3,42,0.0754
1984,1,2,4,37,-0.0851
1984,1,2,5,59,-0.4231
1984,1,3,1,50,0.6578
1984,1,3,2,64,3.1722
1984,1,3,3,65,1.5122
1984,1,3,4,73,-2.8816
1984,1,3,5,70,-4.2522
1984,2,1,1,243,-5.3417
1984,2,1,2,142,-6.5305
1984,2,1,3,109,-4.0115
1984,2,1,4,95,-5.1786
1984,2,1,5,219,-6.5830
1984,2,2,1,51,-5.2865
1984,2,2,2,33,-5.8539
1984,2,2,3,42,-4.1559
1984,2,2,4,37,-4.9626
1984,2,2,5,58,-4.4840
1984,2,3,1,50,-2.5770
1984,2,3,2,64,-1.4938
1984,2,3,3,65,-1.8876
1984,2,3,4,72,-5.2838
1984,2,3,5,70,-5.9461
1984,3,1,1,243,0.6553
1984,3,1,2,142,-0.5164
1984,3,1,3,108,0.2313
1984,3,1,4,92,0.2146
1984,3,1,5,216,-0.1877
1984,3,2,1,51,-0.2381
1984,3,2,2,33,5.8522
1984,3,2,3,42,0.5914
1984,3,2,4,37,1.4130
1984,3,2,5,57,0.8939
1984,3,3,1,50,2.0654
1984,3,3,2,64,-1.2469
1984,3,3,3,65,0.2985
1984,3,3,4,72,2.8690
1984,3,3,5,70,2.6648
1984,4,1,1,242,-2.0181
1984,4,1,2,140,-1.4603
1984,4,1,3,108,-2.1945
1984,4,1,4,94,-0.6774
1984,4,1,5,215,-3.1237
1984,4,2,1,51,0.4926
1984,4,2,2,33,2.4201
1984,4,2,3,42,-0.1835
1984,4,2,4,37,-1.1714
1984,4,2,5,56,0.1508
1984,4,3,1,50,2.2732
1984,4,3,2,64,0.9020
1984,4,3,3,65,2.5469
1984,4,3,4,72,1.3401
1984,4,3,5,70,-0.5303
1984,5,1,1,239,-5.0076
1984,5,1,2,139,-3.6500
1984,5,1,3,107,-2.4711
1984,5,1,4,94,0.9067
1984,5,1,5,213,-5.8877
1984,5,2,1,51,-5.5567
1984,5,2,2,32,-4.8699
1984,5,2,3,42,-3.5197
1984,5,2,4,37,-3.1541
1984,5,2,5,56,-4.5750
1984,5,3,1,50,-7.0247
1984,5,3,2,64,-5.7201
1984,5,3,3,64,-3.3314
1984,5,3,4,72,-5.1119
1984,5,3,5,70,-4.3982
1984,6,1,1,235,2.7537
1984,6,1,2,137,1.5419
1984,6,1,3,106,1.5762
1984,6,1,4,93,1.0203
1984,6,1,5,211,2.4393
1984,6,2,1,51,1.9122
1984,6,2,2,32,5.8154
1984,6,2,3,42,0.7499
1984,6,2,4,36,2.0713
1984,6,2,5,56,2.4782
1984,6,3,1,50,2.5731
1984,6,3,2,64,2.2003
1984,6,3,3,64,1.1585
1984,6,3,4,72,2.2940
1984,6,3,5,70,3.1904
1984,7,1,1,268,-5.1703
1984,7,1,2,114,-3.7678
1984,7,1,3,121,-2.7635
1984,7,1,4,125,-2.0853
1984,7,1,5,240,-7.3510
1984,7,2,1,39,-3.7157
1984,7,2,2,46,-4.4841
1984,7,2,3,41,-3.3667
1984,7,2,4,41,-5.3326
1984,7,2,5,79,-6.8372
1984,7,3,1,60,-2.2988
1984,7,3,2,59,-3.5194
1984,7,3,3,62,-1.9081
1984,7,3,4,68,-2.7676
1984,7,3,5,65,-1.1946
1984,8,1,1,264,9.4104
1984,8,1,2,113,11.9610
1984,8,1,3,119,6.7853
1984,8,1,4,124,8.2524
1984,8,1,5,237,10.8291
1984,8,2,1,39,12.7811
1984,8,2,2,46,12.1742
1984,8,2,3,41,10.3747
1984,8,2,4,41,13.6317
1984,8,2,5,79,13.2723
1984,8,3,1,60,11.3475
1984,8,3,2,58,11.6795
1984,8,3,3,62,11.0101
1984,8,3,4,68,9.3032
1984,8,3,5,65,10.7379
1984,9,1,1,261,0.0050
1984,9,1,2,112,0.9597
1984,9,1,3,119,2.1710
1984,9,1,4,123,-1.9025
1984,9,1,5,236,-1.8836
1984,9,2,1,39,-1.3012
1984,9,2,2,45,0.7289
1984,9,2,3,41,-0.8291
1984,9,2,4,41,1.4800
1984,9,2,5,78,-1.8535
1984,9,3,1,60,-0.9789
1984,9,3,2,58,0.4203
1984,9,3,3,62,2.0016
1984,9,3,4,67,-0.0976
1984,9,3,5,65,-1.6326
1984,10,1,1,253,-1.8346
1984,10,1,2,111,-2.7029
1984,10,1,3,116,-0.8306
1984,10,1,4,121,-0.5922
1984,10,1,5,232,-4.7153
1984,10,2,1,38,-1.2509
1984,10,2,2,45,0.3692
1984,10,2,3,41,1.0366
1984,10,2,4,40,-1.1163
1984,10,2,5,77,-1.9036
1984,10,3,1,60,-0.7458
1984,10,3,2,57,0.2529
1984,10,3,3,62,0.8751
1984,10,3,4,67,0.3607
1984,10,3,5,65,0.6968
1984,11,1,1,249,-3.6631
1984,11,1,2,110,-2.0846
1984,11,1,3,116,-2.7131
1984,11,1,4,120,-1.1113
1984,11,1,5,232,-6.4323
1984,11,2,1,38,-4.1355
1984,11,2,2,45,-0.0492
1984,11,2,3,41,1.7144
1984,11,2,4,40,-1.5087
1984,11,2,5,78,-3.5971
1984,11,3,1,59,-1.1951
1984,11,3,2,56,2.3120
1984,11,3,3,62,1.1423
1984,11,3,4,67,0.2164
1984,11,3,5,65,-1.4005
1984,12,1,1,244,-0.4531
1984,12,1,2,110,-0.6535
1984,12,1,3,113,2.1735
1984,12,1,4,119,1.6058
1984,12,1,5,225,1.5110
1984,12,2,1,38,2.8742
1984,12,2,2,44,2.0536
