year,month,rank_ME,rank_IVC,nstocks,ret_vw
1982,4,2,4,109,6.7695
1982,4,2,5,147,5.5291
1982,4,3,1,79,5.0455
1982,4,3,2,141,3.1756
1982,4,3,3,158,4.5765
1982,4,3,4,137,4.4893
1982,4,3,5,122,5.3526
1982,5,1,1,499,-2.4704
1982,5,1,2,245,-0.9130
1982,5,1,3,187,-2.3961
1982,5,1,4,240,1.0253
1982,5,1,5,443,-2.6863
1982,5,2,1,108,-1.6754
1982,5,2,2,114,-2.4362
1982,5,2,3,92,-4.5235
1982,5,2,4,109,-2.6686
1982,5,2,5,145,-4.3857
1982,5,3,1,79,-2.5439
1982,5,3,2,141,-2.0191
1982,5,3,3,157,-2.3570
1982,5,3,4,137,-2.0053
1982,5,3,5,121,-4.3406
1982,6,1,1,498,-1.4944
1982,6,1,2,239,-2.2164
1982,6,1,3,187,-3.2981
1982,6,1,4,236,-1.9901
1982,6,1,5,440,-2.0972
1982,6,2,1,108,-1.5620
1982,6,2,2,113,-1.5211
1982,6,2,3,92,-1.0799
1982,6,2,4,109,0.6911
1982,6,2,5,145,-2.8681
1982,6,3,1,79,-1.1643
1982,6,3,2,141,-3.3341
1982,6,3,3,156,-1.5357
1982,6,3,4,137,-0.6907
1982,6,3,5,122,-1.8489
1982,7,1,1,456,0.4883
1982,7,1,2,262,-0.8236
1982,7,1,3,202,-1.5487
1982,7,1,4,268,-1.4916
1982,7,1,5,536,-1.5309
1982,7,2,1,106,-2.2052
1982,7,2,2,108,-1.0826
1982,7,2,3,100,-0.4652
1982,7,2,4,93,-2.9598
1982,7,2,5,152,-0.3792
1982,7,3,1,89,-1.3072
1982,7,3,2,150,-1.9682
1982,7,3,3,152,-2.3757
1982,7,3,4,129,-1.1239
1982,7,3,5,121,-4.4983
1982,8,1,1,449,5.3080
1982,8,1,2,260,6.1561
1982,8,1,3,198,6.2123
1982,8,1,4,267,7.0227
1982,8,1,5,532,5.9154
1982,8,2,1,103,11.9401
1982,8,2,2,107,9.8144
1982,8,2,3,100,10.3233
1982,8,2,4,93,7.1787
1982,8,2,5,151,9.7798
1982,8,3,1,89,12.3501
1982,8,3,2,149,12.2819
1982,8,3,3,151,12.8968
1982,8,3,4,128,11.6729
1982,8,3,5,120,14.9910
1982,9,1,1,449,5.2242
1982,9,1,2,259,3.7190
1982,9,1,3,198,3.4617
1982,9,1,4,267,2.4278
1982,9,1,5,533,3.2135
1982,9,2,1,103,2.7170
1982,9,2,2,107,2.4523
1982,9,2,3,100,3.1324
1982,9,2,4,93,3.1843
1982,9,2,5,150,3.3625
1982,9,3,1,88,0.7680
1982,9,3,2,148,0.9185
1982,9,3,3,152,0.7539
1982,9,3,4,128,1.3056
1982,9,3,5,120,0.4205
1982,10,1,1,445,13.8130
1982,10,1,2,254,12.3205
1982,10,1,3,198,13.0998
1982,10,1,4,265,12.6189
1982,10,1,5,529,14.0544
1982,10,2,1,100,13.2452
1982,10,2,2,105,11.4189
1982,10,2,3,100,11.4823
1982,10,2,4,93,12.1325
1982,10,2,5,150,16.2636
1982,10,3,1,88,13.0373
1982,10,3,2,148,9.0794
1982,10,3,3,152,9.9536
1982,10,3,4,127,9.7788
1982,10,3,5,120,15.8666
1982,11,1,1,443,9.3560
1982,11,1,2,253,8.9421
1982,11,1,3,195,7.7325
1982,11,1,4,264,10.1712
1982,11,1,5,528,11.6910
1982,11,2,1,99,8.9832
1982,11,2,2,102,6.3711
1982,11,2,3,98,9.3252
1982,11,2,4,93,7.0843
1982,11,2,5,150,10.0677
1982,11,3,1,88,5.8101
1982,11,3,2,148,3.9529
1982,11,3,3,151,3.5643
1982,11,3,4,127,3.5093
1982,11,3,5,120,6.3904
1982,12,1,1,442,2.9167
1982,12,1,2,251,2.1228
1982,12,1,3,196,2.3334
1982,12,1,4,263,2.7754
1982,12,1,5,522,1.3926
1982,12,2,1,99,2.0138
1982,12,2,2,101,0.4558
1982,12,2,3,98,0.7851
1982,12,2,4,93,1.7977
1982,12,2,5,149,1.6578
1982,12,3,1,88,0.5696
1982,12,3,2,148,1.4116
1982,12,3,3,151,1.7752
1982,12,3,4,126,4.3764
1982,12,3,5,120,-1.0346
1983,1,1,1,438,9.4708
1983,1,1,2,250,8.0445
1983,1,1,3,196,8.5550
1983,1,1,4,262,9.1767
1983,1,1,5,520,10.5407
1983,1,2,1,98,6.0647
1983,1,2,2,101,7.0830
1983,1,2,3,98,3.6619
1983,1,2,4,93,4.9890
1983,1,2,5,148,8.2749
1983,1,3,1,87,4.1961
1983,1,3,2,148,5.1359
1983,1,3,3,150,3.6272
1983,1,3,4,126,2.9552
1983,1,3,5,120,4.3885
1983,2,1,1,433,7.3467
1983,2,1,2,246,5.0042
1983,2,1,3,193,5.4473
1983,2,1,4,260,5.6903
1983,2,1,5,514,5.7762
1983,2,2,1,97,6.3113
1983,2,2,2,100,6.0725
1983,2,2,3,97,5.5346
1983,2,2,4,93,5.1624
1983,2,2,5,148,5.8149
1983,2,3,1,87,2.7887
1983,2,3,2,148,2.5061
1983,2,3,3,150,3.1507
1983,2,3,4,124,1.7287
1983,2,3,5,120,3.2603
1983,3,1,1,427,6.8120
1983,3,1,2,244,5.7571
1983,3,1,3,192,4.1055
1983,3,1,4,258,6.3584
1983,3,1,5,513,4.6460
1983,3,2,1,97,6.1379
1983,3,2,2,100,2.5310
1983,3,2,3,96,4.8560
1983,3,2,4,93,4.7740
1983,3,2,5,147,3.9988
1983,3,3,1,86,4.3808
1983,3,3,2,148,1.9040
1983,3,3,3,149,2.8339
1983,3,3,4,125,3.1447
1983,3,3,5,120,2.8159
1983,4,1,1,426,7.7554
1983,4,1,2,241,8.3987
1983,4,1,3,191,6.1023
1983,4,1,4,256,7.9929
1983,4,1,5,511,6.5065
1983,4,2,1,97,7.3551
1983,4,2,2,100,7.1603
1983,4,2,3,96,6.5353
1983,4,2,4,92,6.2774
1983,4,2,5,147,6.1475
1983,4,3,1,86,7.9449
1983,4,3,2,148,5.9026
1983,4,3,3,148,7.4814
1983,4,3,4,124,8.6802
1983,4,3,5,120,4.5290
1983,5,1,1,424,7.6008
1983,5,1,2,238,10.8997
1983,5,1,3,190,9.8003
1983,5,1,4,256,11.5260
1983,5,1,5,508,11.0240
1983,5,2,1,97,4.7847
1983,5,2,2,100,6.9150
1983,5,2,3,97,4.4171
1983,5,2,4,92,6.0867
1983,5,2,5,147,4.9569
1983,5,3,1,86,-0.7255
1983,5,3,2,148,-1.6551
1983,5,3,3,148,-0.6405
1983,5,3,4,124,0.5431
1983,5,3,5,120,3.1118
1983,6,1,1,423,6.2231
1983,6,1,2,238,3.5419
1983,6,1,3,188,5.3380
1983,6,1,4,255,4.1425
1983,6,1,5,505,4.4030
1983,6,2,1,97,4.1006
1983,6,2,2,98,5.4218
1983,6,2,3,97,7.9572
1983,6,2,4,91,6.1646
1983,6,2,5,147,6.4432
1983,6,3,1,86,3.8058
1983,6,3,2,147,2.9750
1983,6,3,3,148,4.0044
1983,6,3,4,124,5.1740
1983,6,3,5,120,4.2410
1983,7,1,1,432,-0.9248
1983,7,1,2,311,-1.0838
1983,7,1,3,263,0.2159
1983,7,1,4,276,-1.2989
1983,7,1,5,573,-5.6066
1983,7,2,1,96,-1.7581
1983,7,2,2,106,-2.7425
1983,7,2,3,96,-1.1466
1983,7,2,4,103,-1.4600
1983,7,2,5,169,-4.9279
1983,7,3,1,82,-2.8327
1983,7,3,2,132,-2.6801
1983,7,3,3,154,-3.2336
1983,7,3,4,144,-3.5346
1983,7,3,5,131,-3.5968
1983,8,1,1,429,-3.5339
1983,8,1,2,311,-4.9243
1983,8,1,3,262,-2.7185
1983,8,1,4,275,-2.3273
1983,8,1,5,571,-3.9878
1983,8,2,1,96,-3.5250
1983,8,2,2,106,-3.3727
1983,8,2,3,93,-0.9017
1983,8,2,4,103,-2.9998
1983,8,2,5,169,-4.2552
1983,8,3,1,82,1.0606
1983,8,3,2,132,3.1344
1983,8,3,3,153,3.2087
1983,8,3,4,144,0.0471
1983,8,3,5,131,-1.5273
1983,9,1,1,426,0.0005
1983,9,1,2,308,0.4958
1983,9,1,3,261,-0.2469
1983,9,1,4,274,0.3677
1983,9,1,5,568,-1.5097
1983,9,2,1,95,4.3283
1983,9,2,2,105,2.2377
1983,9,2,3,91,1.9223
1983,9,2,4,102,2.1247
1983,9,2,5,169,2.2631
1983,9,3,1,82,2.7892
1983,9,3,2,132,0.6487
1983,9,3,3,152,1.1254
1983,9,3,4,144,2.3895
1983,9,3,5,131,3.0662
1983,10,1,1,426,-5.5599
1983,10,1,2,306,-8.1633
1983,10,1,3,258,-4.1240
1983,10,1,4,273,-4.7866
1983,10,1,5,563,-7.3277
1983,10,2,1,95,-4.8612
1983,10,2,2,105,-4.8766
1983,10,2,3,91,-3.1489
1983,10,2,4,101,-5.1540
1983,10,2,5,168,-8.6131
1983,10,3,1,81,-2.8413
1983,10,3,2,131,-1.0403
1983,10,3,3,150,-0.2895
1983,10,3,4,144,-2.0813
1983,10,3,5,131,-2.2012
1983,11,1,1,421,4.6462
1983,11,1,2,306,5.7846
1983,11,1,3,255,3.2260
1983,11,1,4,272,2.7294
1983,11,1,5,563,3.0844
1983,11,2,1,95,6.0749
1983,11,2,2,105,4.4916
1983,11,2,3,88,5.0145
1983,11,2,4,100,5.4135
1983,11,2,5,167,6.3811
1983,11,3,1,81,5.8636
1983,11,3,2,131,1.7705
1983,11,3,3,149,1.8865
1983,11,3,4,144,3.1683
1983,11,3,5,131,0.7079
1983,12,1,1,421,-0.1252
1983,12,1,2,305,-1.2100
1983,12,1,3,255,-1.0511
1983,12,1,4,272,-1.8424
1983,12,1,5,559,-2.5906
1983,12,2,1,95,0.1154
1983,12,2,2,105,-0.6852
1983,12,2,3,88,-0.2541
1983,12,2,4,99,-3.1046
1983,12,2,5,167,-2.5501
1983,12,3,1,81,-0.3401
1983,12,3,2,131,-0.0090
1983,12,3,3,149,-1.1274
1983,12,3,4,144,-1.6671
1983,12,3,5,131,-0.8496
1984,1,1,1,417,1.4057
1984,1,1,2,303,-1.1646
1984,1,1,3,253,0.3367
1984,1,1,4,271,0.5271
1984,1,1,5,556,-1.4093
1984,1,2,1,95,-1.8980
1984,1,2,2,104,-0.5146
1984,1,2,3,88,-1.1138
1984,1,2,4,99,-2.9188
1984,1,2,5,167,-5.3152
1984,1,3,1,81,-2.9707
1984,1,3,2,131,1.5612
1984,1,3,3,147,0.9703
1984,1,3,4,143,-1.9351
1984,1,3,5,130,-4.9509
1984,2,1,1,412,-6.7699
1984,2,1,2,303,-6.0933
1984,2,1,3,247,-4.3509
1984,2,1,4,267,-4.7877
1984,2,1,5,548,-6.9626
1984,2,2,1,94,-6.5258
1984,2,2,2,104,-4.1402
1984,2,2,3,87,-4.1211
1984,2,2,4,99,-4.6277
1984,2,2,5,167,-5.9662
1984,2,3,1,81,-6.7733
1984,2,3,2,131,-2.0874
1984,2,3,3,146,-2.5913
1984,2,3,4,143,-4.3155
1984,2,3,5,130,-4.4343
1984,3,1,1,408,1.3895
1984,3,1,2,303,1.1804
1984,3,1,3,246,0.4197
1984,3,1,4,263,0.7431
1984,3,1,5,542,0.7405
1984,3,2,1,94,2.5957
1984,3,2,2,103,1.3185
1984,3,2,3,87,1.3188
1984,3,2,4,97,1.4084
1984,3,2,5,164,0.9178
1984,3,3,1,81,3.7445
1984,3,3,2,131,1.2816
1984,3,3,3,145,2.0915
1984,3,3,4,143,1.0902
1984,3,3,5,129,0.8964
1984,4,1,1,408,-1.9544
1984,4,1,2,302,-0.6990
1984,4,1,3,246,-1.4896
1984,4,1,4,262,-0.6180
1984,4,1,5,540,-2.4493
1984,4,2,1,94,0.2538
1984,4,2,2,101,1.3891
1984,4,2,3,86,-1.3282
1984,4,2,4,97,-0.7784
1984,4,2,5,163,1.1366
1984,4,3,1,81,-1.0572
1984,4,3,2,131,2.5143
1984,4,3,3,145,0.4564
1984,4,3,4,143,0.6118
1984,4,3,5,129,-0.0487
1984,5,1,1,405,-6.0433
1984,5,1,2,300,-3.5765
1984,5,1,3,245,-3.6538
1984,5,1,4,261,-3.6989
1984,5,1,5,538,-5.7670
1984,5,2,1,93,-6.2050
1984,5,2,2,101,-4.9525
1984,5,2,3,86,-3.2528
1984,5,2,4,96,-4.7615
1984,5,2,5,162,-6.4701
1984,5,3,1,81,-7.4586
1984,5,3,2,131,-5.0787
1984,5,3,3,144,-4.1341
1984,5,3,4,143,-3.8583
1984,5,3,5,129,-4.9111
1984,6,1,1,403,2.8795
1984,6,1,2,296,2.6123
1984,6,1,3,241,0.6509
1984,6,1,4,260,3.1345
1984,6,1,5,533,2.1260
1984,6,2,1,93,2.9155
1984,6,2,2,100,0.4533
1984,6,2,3,86,3.3649
1984,6,2,4,95,3.5021
1984,6,2,5,162,4.5159
1984,6,3,1,81,1.2428
1984,6,3,2,131,1.4607
1984,6,3,3,144,3.7356
1984,6,3,4,143,2.3915
1984,6,3,5,129,3.1409
1984,7,1,1,447,-5.0439
1984,7,1,2,249,-4.6084
1984,7,1,3,256,-5.1779
1984,7,1,4,321,-4.2124
1984,7,1,5,626,-5.1559
1984,7,2,1,82,-6.1417
1984,7,2,2,96,-3.3414
1984,7,2,3,91,-5.7118
1984,7,2,4,119,-3.5046
1984,7,2,5,154,-4.8272
1984,7,3,1,102,-4.7507
1984,7,3,2,132,-3.8527
1984,7,3,3,142,-0.5753
1984,7,3,4,143,0.1366
1984,7,3,5,109,1.2351
1984,8,1,1,441,11.0830
1984,8,1,2,248,8.5466
1984,8,1,3,255,8.7630
1984,8,1,4,318,11.2814
1984,8,1,5,624,9.5387
1984,8,2,1,81,13.8745
1984,8,2,2,95,11.4908
1984,8,2,3,91,10.7606
1984,8,2,4,119,12.0438
1984,8,2,5,153,14.8886
1984,8,3,1,101,13.0827
1984,8,3,2,131,10.2949
1984,8,3,3,142,10.0346
1984,8,3,4,143,10.6311
1984,8,3,5,107,12.4736
1984,9,1,1,440,-0.3132
1984,9,1,2,246,0.7944
1984,9,1,3,252,0.5644
1984,9,1,4,317,-1.6049
1984,9,1,5,624,-1.6951
1984,9,2,1,81,-0.2499
1984,9,2,2,94,-0.2151
1984,9,2,3,90,0.1106
1984,9,2,4,119,-0.3369
1984,9,2,5,153,-2.6485
1984,9,3,1,101,-0.8756
1984,9,3,2,131,0.8713
1984,9,3,3,141,0.7926
1984,9,3,4,143,-2.0341
1984,9,3,5,107,-1.4052
1984,10,1,1,432,-2.9344
1984,10,1,2,246,-2.7937
1984,10,1,3,248,-2.5182
1984,10,1,4,313,-3.2533
1984,10,1,5,621,-2.5602
1984,10,2,1,80,-2.4442
1984,10,2,2,94,-1.2434
1984,10,2,3,88,0.5949
1984,10,2,4,117,-1.9253
1984,10,2,5,152,-1.4203
1984,10,3,1,99,0.2870
1984,10,3,2,131,-0.2020
1984,10,3,3,141,0.4229
1984,10,3,4,142,1.2040
1984,10,3,5,107,-0.1413
1984,11,1,1,426,-4.2292
1984,11,1,2,242,-0.9712
1984,11,1,3,245,-1.2783
1984,11,1,4,314,-3.2430
1984,11,1,5,613,-4.9552
1984,11,2,1,79,0.9214
1984,11,2,2,94,0.0423
1984,11,2,3,88,-1.8830
1984,11,2,4,118,-2.5051
1984,11,2,5,151,-3.1945
1984,11,3,1,99,-1.0149
1984,11,3,2,130,0.1942
1984,11,3,3,140,-0.2891
1984,11,3,4,142,-1.7234
1984,11,3,5,106,-2.6955
1984,12,1,1,422,-0.3788
1984,12,1,2,238,-0.4231
1984,12,1,3,241,0.1449
1984,12,1,4,312,1.1982
1984,12,1,5,605,1.2097
1984,12,2,1,79,-0.1937
1984,12,2,2,94,1.2503
1984,12,2,3,88,2.6081
1984,12,2,4,118,2.7287
1984,12,2,5,149,3.7084
1984,12,3,1,98,0.9941
1984,12,3,2,129,1.7831
1984,12,3,3,140,2.8164
1984,12,3,4,140,2.6483
1984,12,3,5,105,2.2439
1985,1,1,1,418,12.4547
1985,1,1,2,233,10.4276
1985,1,1,3,238,10.1930
1985,1,1,4,312,11.7250
1985,1,1,5,605,14.2279
1985,1,2,1,78,11.2481
1985,1,2,2,94,8.3961
1985,1,2,3,88,9.5923
1985,1,2,4,118,11.2139
1985,1,2,5,149,13.4807
1985,1,3,1,98,8.8277
1985,1,3,2,129,5.2462
1985,1,3,3,140,5.6769
1985,1,3,4,138,9.8139
1985,1,3,5,105,10.9390
1985,2,1,1,413,3.2482
1985,2,1,2,230,4.2810
1985,2,1,3,238,3.2812
1985,2,1,4,309,3.7439
1985,2,1,5,598,3.1658
1985,2,2,1,77,1.4228
1985,2,2,2,93,1.9988
1985,2,2,3,87,1.9408
1985,2,2,4,118,1.1949
1985,2,2,5,148,2.3769
1985,2,3,1,98,1.7227
1985,2,3,2,129,2.2488
1985,2,3,3,140,2.9036
1985,2,3,4,137,-0.0943
1985,2,3,5,104,0.4607
1985,3,1,1,408,-1.9601
1985,3,1,2,225,-1.7958
1985,3,1,3,236,0.9842
1985,3,1,4,307,-1.8694
1985,3,1,5,593,-3.1112
1985,3,2,1,75,-3.9951
1985,3,2,2,92,-0.3486
1985,3,2,3,86,1.6259
1985,3,2,4,117,-2.1734
1985,3,2,5,148,-4.3715
1985,3,3,1,98,-1.0067
1985,3,3,2,128,2.2415
1985,3,3,3,140,3.2580
1985,3,3,4,136,-2.6345
1985,3,3,5,104,-3.1910
1985,4,1,1,407,-1.7746
1985,4,1,2,221,-1.0882
1985,4,1,3,236,-1.5668
1985,4,1,4,303,-0.8845
1985,4,1,5,590,-1.6099
1985,4,2,1,75,-3.9913
1985,4,2,2,92,0.4961
1985,4,2,3,85,-0.5162
1985,4,2,4,117,-1.7450
1985,4,2,5,148,-2.9498
1985,4,3,1,98,-2.7249
1985,4,3,2,128,0.4809
1985,4,3,3,140,0.4230
1985,4,3,4,136,-2.1879
1985,4,3,5,104,-0.8798
1985,5,1,1,404,2.4706
1985,5,1,2,219,0.1490
1985,5,1,3,234,3.5846
1985,5,1,4,305,4.8781
1985,5,1,5,583,2.3598
1985,5,2,1,74,1.4175
1985,5,2,2,92,4.5112
1985,5,2,3,84,3.7127
1985,5,2,4,117,3.2919
1985,5,2,5,148,5.8090
1985,5,3,1,98,4.2722
1985,5,3,2,128,4.4802
1985,5,3,3,140,7.8251
1985,5,3,4,136,7.1106
1985,5,3,5,104,6.4787
1985,6,1,1,402,-1.2739
1985,6,1,2,214,0.2874
1985,6,1,3,231,1.2118
1985,6,1,4,301,0.2196
1985,6,1,5,579,0.1831
1985,6,2,1,74,0.2149
1985,6,2,2,89,1.5945
1985,6,2,3,84,2.5458
1985,6,2,4,114,0.5842
1985,6,2,5,146,1.5794
1985,6,3,1,98,1.0075
1985,6,3,2,126,1.7475
1985,6,3,3,140,2.6967
1985,6,3,4,136,2.4571
1985,6,3,5,104,-0.5113
1985,7,1,1,468,3.7054
1985,7,1,2,255,2.3554
1985,7,1,3,221,2.5704
1985,7,1,4,329,2.6561
1985,7,1,5,676,2.7479
1985,7,2,1,94,3.0188
1985,7,2,2,79,1.4027
1985,7,2,3,103,0.2495
1985,7,2,4,132,2.5572
1985,7,2,5,157,4.6008
1985,7,3,1,96,-0.6060
1985,7,3,2,151,-0.9136
1985,7,3,3,145,-0.6045
1985,7,3,4,122,-1.1989
1985,7,3,5,108,2.6256
1985,8,1,1,462,-1.3794
1985,8,1,2,254,-0.0878
1985,8,1,3,217,-0.4739
1985,8,1,4,325,-0.7671
1985,8,1,5,673,-1.5147
1985,8,2,1,94,-0.3906
1985,8,2,2,79,0.5427
1985,8,2,3,103,0.1779
1985,8,2,4,132,-0.5998
1985,8,2,5,157,-3.5903
1985,8,3,1,95,1.1399
1985,8,3,2,151,0.5263
1985,8,3,3,145,-0.3428
1985,8,3,4,122,-1.3241
1985,8,3,5,108,-2.0662
1985,9,1,1,456,-5.1726
1985,9,1,2,248,-5.0231
1985,9,1,3,217,-6.9837
1985,9,1,4,323,-4.6754
1985,9,1,5,670,-6.0003
1985,9,2,1,93,-5.0402
1985,9,2,2,79,-3.8340
1985,9,2,3,102,-5.6964
1985,9,2,4,132,-4.8976
1985,9,2,5,157,-7.9456
1985,9,3,1,94,-2.4136
1985,9,3,2,151,-3.2659
1985,9,3,3,144,-2.8937
1985,9,3,4,121,-3.5279
1985,9,3,5,108,-3.8564
1985,10,1,1,451,1.1186
1985,10,1,2,248,2.3552
1985,10,1,3,216,1.8139
1985,10,1,4,323,2.4628
1985,10,1,5,665,1.9926
1985,10,2,1,93,2.8857
1985,10,2,2,78,3.3358
1985,10,2,3,102,3.3971
1985,10,2,4,132,4.3920
1985,10,2,5,157,3.3464
1985,10,3,1,92,3.9179
1985,10,3,2,150,5.2420
1985,10,3,3,142,3.8590
1985,10,3,4,121,3.2677
1985,10,3,5,108,3.8167
1985,11,1,1,444,3.1577
1985,11,1,2,245,5.1602
1985,11,1,3,216,5.8205
1985,11,1,4,322,6.0272
1985,11,1,5,660,7.5585
1985,11,2,1,92,4.1726
1985,11,2,2,78,6.3812
1985,11,2,3,101,6.3623
1985,11,2,4,130,7.4719
1985,11,2,5,156,9.7288
1985,11,3,1,92,6.2807
1985,11,3,2,150,5.1004
1985,11,3,3,142,6.5332
1985,11,3,4,120,8.7906
1985,11,3,5,107,9.5393
1985,12,1,1,437,2.7964
1985,12,1,2,242,1.5340
1985,12,1,3,215,3.5624
1985,12,1,4,321,4.3245
1985,12,1,5,652,4.7378
1985,12,2,1,89,2.8696
1985,12,2,2,77,1.3241
1985,12,2,3,100,3.3775
1985,12,2,4,130,5.4576
1985,12,2,5,156,5.3410
1985,12,3,1,91,3.4564
1985,12,3,2,150,3.1566
1985,12,3,3,141,3.7520
1985,12,3,4,119,6.0072
1985,12,3,5,107,6.5988
1986,1,1,1,433,2.5099
1986,1,1,2,240,1.5547
1986,1,1,3,212,2.1265
1986,1,1,4,320,2.8392
1986,1,1,5,644,2.3905
1986,1,2,1,88,1.0572
1986,1,2,2,76,1.2745
1986,1,2,3,100,0.5270
1986,1,2,4,129,2.7335
1986,1,2,5,155,0.5051
1986,1,3,1,89,0.1478
1986,1,3,2,150,0.3520
1986,1,3,3,141,1.7767
1986,1,3,4,118,-0.9639
1986,1,3,5,107,0.6798
1986,2,1,1,431,6.6651
1986,2,1,2,238,4.5058
1986,2,1,3,208,6.4010
1986,2,1,4,318,7.1557
1986,2,1,5,638,6.3860
1986,2,2,1,87,6.7775
1986,2,2,2,76,5.5179
1986,2,2,3,100,5.3865
1986,2,2,4,129,8.1832
1986,2,2,5,154,7.3818
1986,2,3,1,89,7.2653
1986,2,3,2,149,7.4909
1986,2,3,3,140,9.1232
1986,2,3,4,118,9.0556
1986,2,3,5,107,5.4038
1986,3,1,1,430,5.6622
1986,3,1,2,238,3.3250
1986,3,1,3,206,3.9629
1986,3,1,4,314,5.3760
1986,3,1,5,638,4.9178
1986,3,2,1,85,6.6531
1986,3,2,2,76,4.8616
1986,3,2,3,100,5.0139
1986,3,2,4,129,6.2339
1986,3,2,5,154,4.6459
1986,3,3,1,88,5.9979
1986,3,3,2,148,6.0950
1986,3,3,3,140,6.3388
1986,3,3,4,118,4.0597
1986,3,3,5,107,3.4631
1986,4,1,1,424,2.1268
1986,4,1,2,237,0.7678
1986,4,1,3,206,3.2522
1986,4,1,4,311,-0.2359
1986,4,1,5,634,1.6636
1986,4,2,1,85,-0.5884
1986,4,2,2,75,-0.6774
1986,4,2,3,100,1.2978
1986,4,2,4,128,1.6317
1986,4,2,5,153,2.0028
1986,4,3,1,88,0.5893
1986,4,3,2,147,-1.3473
1986,4,3,3,139,-1.9519
1986,4,3,4,118,-1.2336
1986,4,3,5,107,2.0135
1986,5,1,1,416,5.3584
1986,5,1,2,232,6.5359
1986,5,1,3,205,1.8852
1986,5,1,4,309,3.3078
1986,5,1,5,634,2.8511
1986,5,2,1,83,2.2601
1986,5,2,2,75,1.6406
1986,5,2,3,100,3.5483
1986,5,2,4,127,5.1601
1986,5,2,5,153,3.8470
1986,5,3,1,87,5.1659
1986,5,3,2,144,5.8614
1986,5,3,3,137,6.5732
1986,5,3,4,118,5.2428
1986,5,3,5,107,2.9063
1986,6,1,1,410,1.5623
1986,6,1,2,225,0.2354
1986,6,1,3,203,1.0192
1986,6,1,4,306,0.1698
1986,6,1,5,630,-1.5520
1986,6,2,1,83,-0.9998
1986,6,2,2,75,-0.1312
1986,6,2,3,100,1.8167
1986,6,2,4,127,1.3586
1986,6,2,5,152,-1.6236
1986,6,3,1,86,2.7036
1986,6,3,2,144,2.9806
1986,6,3,3,136,1.5585
1986,6,3,4,118,2.2185
1986,6,3,5,106,-2.2192
1986,7,1,1,540,-8.0611
1986,7,1,2,258,-7.9022
1986,7,1,3,261,-7.2067
1986,7,1,4,329,-8.0787
1986,7,1,5,642,-10.3885
1986,7,2,1,115,-9.9072
1986,7,2,2,90,-7.0347
1986,7,2,3,91,-6.7922
1986,7,2,4,136,-8.4033
1986,7,2,5,167,-11.9579
1986,7,3,1,92,-6.1971
1986,7,3,2,130,-3.1579
1986,7,3,3,148,-2.9224
1986,7,3,4,125,-6.8734
1986,7,3,5,115,-8.2653
1986,8,1,1,534,0.4747
1986,8,1,2,255,2.5268
1986,8,1,3,258,3.0588
1986,8,1,4,324,0.5641
1986,8,1,5,636,0.6725
1986,8,2,1,115,4.4006
1986,8,2,2,90,6.3064
1986,8,2,3,91,4.8993
1986,8,2,4,135,4.2593
1986,8,2,5,167,3.2516
1986,8,3,1,92,8.5596
1986,8,3,2,130,9.4923
1986,8,3,3,148,7.5391
1986,8,3,4,124,5.8473
1986,8,3,5,115,4.7759
1986,9,1,1,530,-5.6478
1986,9,1,2,250,-4.2178
1986,9,1,3,257,-6.0050
1986,9,1,4,324,-6.2253
1986,9,1,5,635,-6.1546
1986,9,2,1,114,-5.8985
1986,9,2,2,89,-5.7120
1986,9,2,3,91,-4.7406
1986,9,2,4,135,-3.7854
1986,9,2,5,167,-8.3244
1986,9,3,1,92,-7.4055
1986,9,3,2,129,-7.4468
1986,9,3,3,148,-7.4321
1986,9,3,4,124,-9.2855
1986,9,3,5,113,-7.0291
1986,10,1,1,521,1.5076
1986,10,1,2,249,2.2478
1986,10,1,3,255,3.7847
1986,10,1,4,319,2.6856
1986,10,1,5,630,2.3143
1986,10,2,1,112,3.4770
1986,10,2,2,88,4.9751
1986,10,2,3,91,3.1604
1986,10,2,4,134,3.4522
1986,10,2,5,167,5.4355
1986,10,3,1,92,5.1993
1986,10,3,2,129,5.6822
1986,10,3,3,147,6.4862
1986,10,3,4,124,7.8075
1986,10,3,5,112,2.8485
1986,11,1,1,510,-1.4362
1986,11,1,2,247,1.3472
1986,11,1,3,251,0.8667
1986,11,1,4,316,-0.3482
1986,11,1,5,624,-0.4857
1986,11,2,1,111,2.9722
1986,11,2,2,88,0.6583
1986,11,2,3,91,0.0337
1986,11,2,4,133,0.5793
1986,11,2,5,167,0.7076
1986,11,3,1,90,2.0284
1986,11,3,2,128,2.2120
1986,11,3,3,147,1.8935
1986,11,3,4,124,3.0820
1986,11,3,5,110,3.1187
1986,12,1,1,500,-3.4496
1986,12,1,2,242,-4.2710
1986,12,1,3,245,-3.7794
1986,12,1,4,312,-1.9255
1986,12,1,5,619,-2.2215
1986,12,2,1,111,-1.6082
1986,12,2,2,88,-2.3554
1986,12,2,3,90,-1.6574
1986,12,2,4,131,-1.6428
1986,12,2,5,167,-3.5858
1986,12,3,1,90,-1.7674
1986,12,3,2,127,-2.3605
1986,12,3,3,146,-2.7462
1986,12,3,4,124,-2.4167
1986,12,3,5,110,-4.4480
1987,1,1,1,488,9.8334
1987,1,1,2,241,11.5629
1987,1,1,3,236,8.3704
1987,1,1,4,308,9.9518
1987,1,1,5,610,10.4427
1987,1,2,1,107,13.9068
