year,month,rank_ME,rank_IAq_6,nstocks,ret_vw
1974,6,2,1,99,-0.3290
1974,6,2,2,96,-1.3552
1974,6,2,3,69,-2.6816
1974,6,2,4,91,-3.2388
1974,6,2,5,135,-2.6819
1974,6,3,1,102,-4.4873
1974,6,3,2,126,-4.2041
1974,6,3,3,164,-2.8149
1974,6,3,4,163,-4.1828
1974,6,3,5,175,-4.9330
1974,7,1,1,249,-5.6317
1974,7,1,2,124,-3.8796
1974,7,1,3,92,-3.4690
1974,7,1,4,116,-3.4985
1974,7,1,5,201,-5.8181
1974,7,2,1,88,-2.6200
1974,7,2,2,89,-3.4717
1974,7,2,3,65,-1.8724
1974,7,2,4,98,-3.7257
1974,7,2,5,133,-4.6090
1974,7,3,1,101,-1.5066
1974,7,3,2,124,-2.7813
1974,7,3,3,156,-6.2929
1974,7,3,4,157,-5.7079
1974,7,3,5,161,-8.8425
1974,8,1,1,257,-8.3529
1974,8,1,2,124,-7.0367
1974,8,1,3,92,-6.7911
1974,8,1,4,122,-6.7603
1974,8,1,5,207,-8.2618
1974,8,2,1,93,-5.0833
1974,8,2,2,86,-8.1779
1974,8,2,3,70,-6.1779
1974,8,2,4,102,-8.1209
1974,8,2,5,140,-7.5357
1974,8,3,1,101,-7.6893
1974,8,3,2,136,-8.3848
1974,8,3,3,157,-10.2905
1974,8,3,4,170,-9.5885
1974,8,3,5,169,-9.5638
1974,9,1,1,270,-7.2581
1974,9,1,2,127,-5.6084
1974,9,1,3,91,-6.4100
1974,9,1,4,124,-6.3830
1974,9,1,5,212,-10.6339
1974,9,2,1,94,-5.7033
1974,9,2,2,87,-6.0510
1974,9,2,3,72,-7.3166
1974,9,2,4,103,-6.5661
1974,9,2,5,141,-13.3258
1974,9,3,1,98,-7.1824
1974,9,3,2,136,-6.2616
1974,9,3,3,160,-7.6127
1974,9,3,4,170,-10.1441
1974,9,3,5,169,-12.9087
1974,10,1,1,260,6.9179
1974,10,1,2,122,5.3938
1974,10,1,3,88,3.7743
1974,10,1,4,118,5.0940
1974,10,1,5,202,9.8545
1974,10,2,1,87,8.3417
1974,10,2,2,83,6.9220
1974,10,2,3,68,12.6486
1974,10,2,4,101,8.7753
1974,10,2,5,139,8.4837
1974,10,3,1,93,14.2210
1974,10,3,2,124,14.8128
1974,10,3,3,156,11.2517
1974,10,3,4,160,17.0613
1974,10,3,5,160,22.0389
1974,11,1,1,269,-5.1230
1974,11,1,2,131,-5.4984
1974,11,1,3,95,-5.8517
1974,11,1,4,128,-4.3533
1974,11,1,5,224,-6.1395
1974,11,2,1,92,-3.6853
1974,11,2,2,92,-1.2948
1974,11,2,3,79,-4.1685
1974,11,2,4,102,-6.0932
1974,11,2,5,145,-6.1709
1974,11,3,1,98,-0.9894
1974,11,3,2,132,-1.5302
1974,11,3,3,158,-3.0604
1974,11,3,4,171,-3.2189
1974,11,3,5,177,-0.8724
1974,12,1,1,272,-10.2779
1974,12,1,2,131,-11.0068
1974,12,1,3,98,-10.3318
1974,12,1,4,129,-6.7736
1974,12,1,5,227,-10.0222
1974,12,2,1,94,-6.9292
1974,12,2,2,94,-3.4352
1974,12,2,3,78,-3.1222
1974,12,2,4,103,-3.4204
1974,12,2,5,140,-7.1514
1974,12,3,1,99,-3.0597
1974,12,3,2,131,-0.4112
1974,12,3,3,161,-2.1554
1974,12,3,4,168,-4.2078
1974,12,3,5,173,-7.3933
1975,1,1,1,138,38.8078
1975,1,1,2,56,34.0343
1975,1,1,3,47,38.6960
1975,1,1,4,69,27.9390
1975,1,1,5,121,30.7256
1975,1,2,1,43,30.2399
1975,1,2,2,44,27.6247
1975,1,2,3,39,24.9557
1975,1,2,4,43,24.8925
1975,1,2,5,72,28.2150
1975,1,3,1,30,19.5941
1975,1,3,2,54,18.2701
1975,1,3,3,66,21.1138
1975,1,3,4,68,21.9324
1975,1,3,5,69,21.5994
1975,2,1,1,144,2.6880
1975,2,1,2,66,5.8641
1975,2,1,3,48,2.1594
1975,2,1,4,67,3.0763
1975,2,1,5,137,4.0131
1975,2,2,1,51,1.4695
1975,2,2,2,48,2.0227
1975,2,2,3,38,1.5099
1975,2,2,4,50,3.6818
1975,2,2,5,76,4.7890
1975,2,3,1,35,1.3480
1975,2,3,2,69,2.1785
1975,2,3,3,75,1.1995
1975,2,3,4,76,2.9780
1975,2,3,5,73,4.9907
1975,3,1,1,163,11.2310
1975,3,1,2,68,7.9370
1975,3,1,3,51,4.9473
1975,3,1,4,63,13.3428
1975,3,1,5,137,17.2184
1975,3,2,1,52,4.6709
1975,3,2,2,52,1.3046
1975,3,2,3,34,4.3030
1975,3,2,4,47,2.7090
1975,3,2,5,77,5.8705
1975,3,3,1,34,2.6497
1975,3,3,2,72,-0.3409
1975,3,3,3,76,1.4836
1975,3,3,4,79,-1.0743
1975,3,3,5,75,3.3668
1975,4,1,1,164,4.3658
1975,4,1,2,71,3.2922
1975,4,1,3,49,4.7235
1975,4,1,4,55,9.3825
1975,4,1,5,130,8.3399
1975,4,2,1,45,1.6672
1975,4,2,2,52,0.7273
1975,4,2,3,33,0.9936
1975,4,2,4,41,1.3233
1975,4,2,5,71,2.1244
1975,4,3,1,32,2.7292
1975,4,3,2,64,-1.9837
1975,4,3,3,72,1.5991
1975,4,3,4,74,0.7307
1975,4,3,5,66,7.8403
1975,5,1,1,343,7.5202
1975,5,1,2,168,7.2241
1975,5,1,3,104,9.4289
1975,5,1,4,108,10.3311
1975,5,1,5,195,8.7674
1975,5,2,1,112,5.3453
1975,5,2,2,112,4.7244
1975,5,2,3,75,7.2218
1975,5,2,4,95,6.7721
1975,5,2,5,136,11.1031
1975,5,3,1,78,7.5691
1975,5,3,2,150,7.8092
1975,5,3,3,177,4.8397
1975,5,3,4,176,7.2681
1975,5,3,5,187,5.6042
1975,6,1,1,371,12.3178
1975,6,1,2,184,8.4394
1975,6,1,3,117,9.9898
1975,6,1,4,113,9.0446
1975,6,1,5,188,5.9861
1975,6,2,1,121,6.3610
1975,6,2,2,120,5.9982
1975,6,2,3,78,7.1979
1975,6,2,4,98,10.3155
1975,6,2,5,151,6.9783
1975,6,3,1,84,6.1097
1975,6,3,2,158,6.6759
1975,6,3,3,190,7.2688
1975,6,3,4,184,7.3897
1975,6,3,5,189,5.3556
1975,7,1,1,348,-2.0585
1975,7,1,2,176,0.3064
1975,7,1,3,108,-1.9494
1975,7,1,4,105,-1.7651
1975,7,1,5,160,0.2604
1975,7,2,1,124,-3.4116
1975,7,2,2,117,-2.4854
1975,7,2,3,78,-2.5379
1975,7,2,4,101,-4.3830
1975,7,2,5,136,-5.1059
1975,7,3,1,86,-2.8425
1975,7,3,2,149,-6.4830
1975,7,3,3,185,-6.2077
1975,7,3,4,173,-5.5407
1975,7,3,5,176,-7.0762
1975,8,1,1,370,-6.8610
1975,8,1,2,192,-5.9157
1975,8,1,3,109,-6.6480
1975,8,1,4,111,-4.8695
1975,8,1,5,161,-6.8073
1975,8,2,1,124,-3.6313
1975,8,2,2,124,-3.4580
1975,8,2,3,89,-4.2703
1975,8,2,4,102,-3.7715
1975,8,2,5,144,-4.6296
1975,8,3,1,85,-2.8536
1975,8,3,2,160,-0.9579
1975,8,3,3,196,-1.0225
1975,8,3,4,184,-1.6052
1975,8,3,5,193,-3.0341
1975,9,1,1,386,-3.7117
1975,9,1,2,198,-2.4958
1975,9,1,3,108,-3.4740
1975,9,1,4,115,-3.2059
1975,9,1,5,160,-3.3497
1975,9,2,1,128,-3.6928
1975,9,2,2,119,-2.7038
1975,9,2,3,90,-2.2251
1975,9,2,4,100,-2.4928
1975,9,2,5,141,-4.5354
1975,9,3,1,79,-3.2088
1975,9,3,2,159,-2.9920
1975,9,3,3,191,-2.1730
1975,9,3,4,186,-3.1842
1975,9,3,5,192,-4.0077
1975,10,1,1,363,0.8709
1975,10,1,2,183,2.5176
1975,10,1,3,98,4.3212
1975,10,1,4,109,2.0885
1975,10,1,5,137,-0.6639
1975,10,2,1,125,1.9752
1975,10,2,2,116,2.7526
1975,10,2,3,85,1.2601
1975,10,2,4,94,1.2531
1975,10,2,5,132,2.4988
1975,10,3,1,71,6.0499
1975,10,3,2,148,9.8005
1975,10,3,3,176,7.3150
1975,10,3,4,168,8.3372
1975,10,3,5,179,4.9113
1975,11,1,1,379,3.3997
1975,11,1,2,202,3.8470
1975,11,1,3,116,2.0748
1975,11,1,4,109,4.2347
1975,11,1,5,141,0.8102
1975,11,2,1,130,3.8964
1975,11,2,2,122,2.2751
1975,11,2,3,88,3.3040
1975,11,2,4,91,0.9380
1975,11,2,5,135,0.8367
1975,11,3,1,78,2.0449
1975,11,3,2,144,3.8784
1975,11,3,3,179,3.8201
1975,11,3,4,169,2.9977
1975,11,3,5,195,2.6972
1975,12,1,1,374,-1.8598
1975,12,1,2,203,-3.8872
1975,12,1,3,117,-0.6645
1975,12,1,4,114,-2.7211
1975,12,1,5,144,-2.1281
1975,12,2,1,128,0.4408
1975,12,2,2,116,-0.3957
1975,12,2,3,86,1.6959
1975,12,2,4,87,-1.5410
1975,12,2,5,130,-3.5657
1975,12,3,1,72,4.0856
1975,12,3,2,140,-0.4835
1975,12,3,3,174,-0.3060
1975,12,3,4,164,-0.2927
1975,12,3,5,192,-0.8869
1976,1,1,1,197,31.8943
1976,1,1,2,112,22.6851
1976,1,1,3,60,19.0186
1976,1,1,4,46,21.0381
1976,1,1,5,70,21.5140
1976,1,2,1,69,21.7454
1976,1,2,2,65,13.6173
1976,1,2,3,42,13.5176
1976,1,2,4,33,16.8469
1976,1,2,5,62,16.1042
1976,1,3,1,34,11.2335
1976,1,3,2,61,10.3849
1976,1,3,3,62,8.2236
1976,1,3,4,64,8.1684
1976,1,3,5,75,8.0085
1976,2,1,1,189,18.1919
1976,2,1,2,117,9.8650
1976,2,1,3,63,4.2486
1976,2,1,4,42,10.1535
1976,2,1,5,78,11.9280
1976,2,2,1,69,7.5266
1976,2,2,2,79,4.0830
1976,2,2,3,38,3.2054
1976,2,2,4,44,3.3556
1976,2,2,5,58,7.1903
1976,2,3,1,36,2.9273
1976,2,3,2,72,-0.1453
1976,2,3,3,67,-1.9811
1976,2,3,4,67,-2.8119
1976,2,3,5,87,-1.7897
1976,3,1,1,211,1.8326
1976,3,1,2,134,-0.3419
1976,3,1,3,71,0.0192
1976,3,1,4,49,-0.9424
1976,3,1,5,79,0.1329
1976,3,2,1,71,3.3141
1976,3,2,2,79,1.3050
1976,3,2,3,43,2.8605
1976,3,2,4,45,0.4732
1976,3,2,5,60,0.0451
1976,3,3,1,34,3.3596
1976,3,3,2,75,0.8480
1976,3,3,3,74,1.1081
1976,3,3,4,68,2.2292
1976,3,3,5,95,1.8095
1976,4,1,1,186,-3.8281
1976,4,1,2,115,-1.4256
1976,4,1,3,69,-1.8782
1976,4,1,4,43,-1.3696
1976,4,1,5,75,-1.3296
1976,4,2,1,69,-2.7854
1976,4,2,2,73,-1.1191
1976,4,2,3,39,-0.5861
1976,4,2,4,39,0.7286
1976,4,2,5,53,-0.3704
1976,4,3,1,35,-1.5635
1976,4,3,2,61,-2.6093
1976,4,3,3,69,0.2024
1976,4,3,4,64,-0.0990
1976,4,3,5,90,-0.7659
1976,5,1,1,359,-3.4608
1976,5,1,2,216,-3.7755
1976,5,1,3,153,-2.2711
1976,5,1,4,94,-3.4061
1976,5,1,5,133,-4.3460
1976,5,2,1,135,-2.7069
1976,5,2,2,120,-1.4670
1976,5,2,3,86,-0.9223
1976,5,2,4,90,-2.2032
1976,5,2,5,117,2.0728
1976,5,3,1,79,-0.7640
1976,5,3,2,148,-1.6941
1976,5,3,3,170,-1.6751
1976,5,3,4,183,-1.6443
1976,5,3,5,197,-1.5258
1976,6,1,1,374,4.2470
1976,6,1,2,225,1.4151
1976,6,1,3,168,3.1692
1976,6,1,4,102,1.8353
1976,6,1,5,137,4.3248
1976,6,2,1,140,5.1714
1976,6,2,2,125,3.4821
1976,6,2,3,94,6.0746
1976,6,2,4,99,3.7211
1976,6,2,5,125,2.7029
1976,6,3,1,79,3.9138
1976,6,3,2,151,4.1599
1976,6,3,3,175,4.8054
1976,6,3,4,189,4.3499
1976,6,3,5,206,4.7440
1976,7,1,1,350,-1.1251
1976,7,1,2,210,-0.2550
1976,7,1,3,151,1.1432
1976,7,1,4,97,0.2196
1976,7,1,5,127,1.7073
1976,7,2,1,131,-0.1736
1976,7,2,2,121,1.5776
1976,7,2,3,91,2.2516
1976,7,2,4,100,1.5428
1976,7,2,5,125,-1.1198
1976,7,3,1,77,-0.3940
1976,7,3,2,146,-1.7921
1976,7,3,3,178,0.0363
1976,7,3,4,187,0.1528
1976,7,3,5,197,-1.9646
1976,8,1,1,389,-4.3017
1976,8,1,2,243,-0.8810
1976,8,1,3,183,-1.4885
1976,8,1,4,124,-2.2367
1976,8,1,5,156,-2.6037
1976,8,2,1,148,-2.4029
1976,8,2,2,147,-1.2200
1976,8,2,3,115,-0.2190
1976,8,2,4,116,-0.9581
1976,8,2,5,144,-2.2009
1976,8,3,1,91,-2.0754
1976,8,3,2,168,0.3475
1976,8,3,3,220,0.8223
1976,8,3,4,221,0.7726
1976,8,3,5,219,-1.2070
1976,9,1,1,323,1.4957
1976,9,1,2,214,2.4765
1976,9,1,3,158,0.8662
1976,9,1,4,127,2.6683
1976,9,1,5,141,3.0889
1976,9,2,1,145,2.1239
1976,9,2,2,151,2.7452
1976,9,2,3,119,2.7583
1976,9,2,4,116,2.0380
1976,9,2,5,146,4.2272
1976,9,3,1,88,2.2219
1976,9,3,2,173,2.0120
1976,9,3,3,219,2.6750
1976,9,3,4,230,3.3487
1976,9,3,5,221,3.1827
1976,10,1,1,395,-2.7259
1976,10,1,2,241,-1.8713
1976,10,1,3,181,-1.3926
1976,10,1,4,154,-2.4908
1976,10,1,5,167,-3.7540
1976,10,2,1,139,-2.4689
1976,10,2,2,149,-2.4126
1976,10,2,3,123,-0.7536
1976,10,2,4,117,-1.6439
1976,10,2,5,153,-2.6056
1976,10,3,1,85,-4.0645
1976,10,3,2,162,-3.1889
1976,10,3,3,218,-1.8380
1976,10,3,4,233,-2.1537
1976,10,3,5,221,-1.9365
1976,11,1,1,430,2.7993
1976,11,1,2,279,2.3672
1976,11,1,3,219,1.7843
1976,11,1,4,185,3.1448
1976,11,1,5,194,4.4107
1976,11,2,1,165,4.3068
1976,11,2,2,167,4.4902
1976,11,2,3,153,4.2339
1976,11,2,4,134,4.3842
1976,11,2,5,161,3.9414
1976,11,3,1,103,2.5878
1976,11,3,2,197,1.4178
1976,11,3,3,255,0.5035
1976,11,3,4,272,-0.5330
1976,11,3,5,233,0.7846
1976,12,1,1,439,11.2087
1976,12,1,2,278,9.0787
1976,12,1,3,225,10.8415
1976,12,1,4,194,9.0475
1976,12,1,5,200,9.8180
1976,12,2,1,163,10.1097
1976,12,2,2,171,10.3647
1976,12,2,3,161,9.9245
1976,12,2,4,139,8.2064
1976,12,2,5,164,7.5911
1976,12,3,1,106,7.8209
1976,12,3,2,191,5.6070
1976,12,3,3,254,4.8504
1976,12,3,4,271,5.8633
1976,12,3,5,229,4.6033
1977,1,1,1,320,5.1883
1977,1,1,2,209,6.4257
1977,1,1,3,172,2.4520
1977,1,1,4,164,2.7171
1977,1,1,5,175,1.6171
1977,1,2,1,131,1.6939
1977,1,2,2,138,1.1555
1977,1,2,3,124,0.8017
1977,1,2,4,102,1.5586
1977,1,2,5,129,1.0908
1977,1,3,1,83,-2.5239
1977,1,3,2,145,-2.3534
1977,1,3,3,198,-3.2333
1977,1,3,4,199,-4.3210
1977,1,3,5,167,-5.8771
1977,2,1,1,336,-1.3771
1977,2,1,2,239,-0.7845
1977,2,1,3,189,-0.6902
1977,2,1,4,178,-0.7601
1977,2,1,5,193,-2.9019
1977,2,2,1,138,0.3941
1977,2,2,2,151,-0.4197
1977,2,2,3,141,-0.9951
1977,2,2,4,116,-1.8453
1977,2,2,5,139,-2.0319
1977,2,3,1,97,-2.1358
1977,2,3,2,174,-2.1284
1977,2,3,3,226,-1.0530
1977,2,3,4,236,-1.4868
1977,2,3,5,184,-3.0857
1977,3,1,1,361,1.6122
1977,3,1,2,241,0.9247
1977,3,1,3,206,2.3844
1977,3,1,4,188,0.7701
1977,3,1,5,196,-0.4277
1977,3,2,1,143,-1.5637
1977,3,2,2,158,-0.5559
1977,3,2,3,146,-0.6229
1977,3,2,4,114,0.1827
1977,3,2,5,137,-0.1769
1977,3,3,1,100,-0.2993
1977,3,3,2,177,-0.3863
1977,3,3,3,224,-1.4255
1977,3,3,4,238,-1.3072
1977,3,3,5,182,-2.3376
1977,4,1,1,341,1.5247
1977,4,1,2,214,-0.4916
1977,4,1,3,184,1.4118
1977,4,1,4,153,2.8543
1977,4,1,5,178,0.8029
1977,4,2,1,134,2.6586
1977,4,2,2,126,0.4500
1977,4,2,3,128,1.0915
1977,4,2,4,100,2.6260
1977,4,2,5,127,1.9436
1977,4,3,1,84,1.0934
1977,4,3,2,154,1.2982
1977,4,3,3,189,0.3535
1977,4,3,4,210,-1.2867
1977,4,3,5,162,1.6439
1977,5,1,1,442,-0.1415
1977,5,1,2,285,0.2269
1977,5,1,3,250,-0.0499
1977,5,1,4,208,-0.7724
1977,5,1,5,243,0.5797
1977,5,2,1,174,-0.5041
1977,5,2,2,169,0.1613
1977,5,2,3,170,-0.0022
1977,5,2,4,128,1.4171
1977,5,2,5,163,-0.6111
1977,5,3,1,111,0.6523
1977,5,3,2,215,-0.8121
1977,5,3,3,265,-0.9021
1977,5,3,4,280,-2.5517
1977,5,3,5,213,-0.9358
1977,6,1,1,450,7.8417
1977,6,1,2,291,5.9385
1977,6,1,3,258,7.1643
1977,6,1,4,216,6.9931
1977,6,1,5,252,8.1429
1977,6,2,1,175,8.0166
1977,6,2,2,175,6.4172
1977,6,2,3,179,6.0029
1977,6,2,4,131,5.8364
1977,6,2,5,174,8.7028
1977,6,3,1,113,4.2212
1977,6,3,2,216,4.4992
1977,6,3,3,265,3.4109
1977,6,3,4,279,5.1357
1977,6,3,5,213,5.7139
1977,7,1,1,428,-0.7180
1977,7,1,2,259,-0.6869
1977,7,1,3,229,0.7202
1977,7,1,4,190,-0.4236
1977,7,1,5,241,-0.4823
1977,7,2,1,157,-0.4066
1977,7,2,2,157,-0.9079
1977,7,2,3,160,-0.5072
1977,7,2,4,128,-0.1292
1977,7,2,5,166,-2.1452
1977,7,3,1,102,-1.6303
1977,7,3,2,191,-0.2565
1977,7,3,3,227,-1.6267
1977,7,3,4,251,-1.6548
1977,7,3,5,198,-2.5872
1977,8,1,1,490,-2.8702
1977,8,1,2,309,-1.0898
1977,8,1,3,279,-0.7326
1977,8,1,4,235,-0.6504
1977,8,1,5,278,-0.7987
1977,8,2,1,177,-2.3547
1977,8,2,2,193,-2.0115
1977,8,2,3,184,-1.2851
1977,8,2,4,159,0.1173
1977,8,2,5,183,0.9138
1977,8,3,1,121,-1.7495
1977,8,3,2,237,-3.0180
1977,8,3,3,293,-1.0882
1977,8,3,4,306,-1.3171
1977,8,3,5,221,-1.7719
1977,9,1,1,502,0.8395
