year,month,rank_ME,rank_IG2,nstocks,ret_vw
1979,2,3,3,159,-2.9557
1979,2,3,4,144,-2.5196
1979,2,3,5,89,-4.5009
1979,3,1,1,489,9.4418
1979,3,1,2,244,8.0625
1979,3,1,3,238,8.5430
1979,3,1,4,250,10.2469
1979,3,1,5,514,8.7046
1979,3,2,1,105,10.4559
1979,3,2,2,96,9.9704
1979,3,2,3,88,9.5160
1979,3,2,4,104,10.6509
1979,3,2,5,162,9.9296
1979,3,3,1,112,6.8693
1979,3,3,2,159,6.1536
1979,3,3,3,159,4.2924
1979,3,3,4,143,6.4256
1979,3,3,5,89,7.3647
1979,4,1,1,489,3.9439
1979,4,1,2,243,2.9183
1979,4,1,3,237,3.2954
1979,4,1,4,246,2.5085
1979,4,1,5,514,2.1768
1979,4,2,1,105,1.1176
1979,4,2,2,96,3.2667
1979,4,2,3,87,1.5623
1979,4,2,4,104,2.8754
1979,4,2,5,162,3.7197
1979,4,3,1,112,-1.1672
1979,4,3,2,160,1.4047
1979,4,3,3,159,-0.8352
1979,4,3,4,143,1.3814
1979,4,3,5,89,0.8882
1979,5,1,1,488,-1.1295
1979,5,1,2,239,-1.3830
1979,5,1,3,235,-1.9647
1979,5,1,4,246,-1.4987
1979,5,1,5,514,-0.6425
1979,5,2,1,105,-2.3019
1979,5,2,2,95,0.0927
1979,5,2,3,86,-1.0830
1979,5,2,4,103,-0.6056
1979,5,2,5,161,-2.0504
1979,5,3,1,112,-2.2638
1979,5,3,2,160,-2.3659
1979,5,3,3,159,-0.8290
1979,5,3,4,143,-1.4755
1979,5,3,5,89,-2.2798
1979,6,1,1,486,5.5042
1979,6,1,2,237,4.5334
1979,6,1,3,235,6.8364
1979,6,1,4,243,3.5685
1979,6,1,5,512,4.9513
1979,6,2,1,105,4.8296
1979,6,2,2,95,3.4777
1979,6,2,3,86,7.5680
1979,6,2,4,103,6.6977
1979,6,2,5,159,4.7639
1979,6,3,1,112,3.8518
1979,6,3,2,160,5.0665
1979,6,3,3,157,2.6495
1979,6,3,4,143,4.6573
1979,6,3,5,89,4.2545
1979,7,1,1,541,2.6462
1979,7,1,2,219,3.1684
1979,7,1,3,209,3.5725
1979,7,1,4,265,3.6700
1979,7,1,5,500,1.5971
1979,7,2,1,99,2.2156
1979,7,2,2,104,2.3302
1979,7,2,3,94,3.3204
1979,7,2,4,121,2.1231
1979,7,2,5,173,4.9024
1979,7,3,1,126,1.2495
1979,7,3,2,150,2.1831
1979,7,3,3,164,0.2501
1979,7,3,4,129,1.8441
1979,7,3,5,102,1.8113
1979,8,1,1,538,7.8107
1979,8,1,2,215,7.6819
1979,8,1,3,207,6.8245
1979,8,1,4,263,8.1817
1979,8,1,5,500,8.3133
1979,8,2,1,97,8.3463
1979,8,2,2,102,8.1687
1979,8,2,3,94,8.7991
1979,8,2,4,118,8.5952
1979,8,2,5,171,8.6008
1979,8,3,1,126,6.4842
1979,8,3,2,149,6.6854
1979,8,3,3,163,4.8186
1979,8,3,4,129,7.5241
1979,8,3,5,102,7.7539
1979,9,1,1,529,0.4593
1979,9,1,2,215,-0.3661
1979,9,1,3,206,-1.3864
1979,9,1,4,263,-0.4599
1979,9,1,5,494,-1.4164
1979,9,2,1,97,-0.2580
1979,9,2,2,101,-0.7540
1979,9,2,3,93,-0.6521
1979,9,2,4,119,1.8663
1979,9,2,5,171,0.4291
1979,9,3,1,126,0.8077
1979,9,3,2,148,1.1794
1979,9,3,3,163,-0.8427
1979,9,3,4,128,0.1841
1979,9,3,5,102,-1.1252
1979,10,1,1,525,-10.9205
1979,10,1,2,215,-11.0189
1979,10,1,3,202,-10.7008
1979,10,1,4,263,-9.3603
1979,10,1,5,492,-11.2914
1979,10,2,1,96,-11.0350
1979,10,2,2,101,-9.4510
1979,10,2,3,92,-9.9962
1979,10,2,4,119,-9.7461
1979,10,2,5,170,-9.8671
1979,10,3,1,125,-6.6034
1979,10,3,2,147,-4.9228
1979,10,3,3,163,-5.9170
1979,10,3,4,128,-7.4865
1979,10,3,5,102,-8.6375
1979,11,1,1,523,8.0904
1979,11,1,2,214,8.2837
1979,11,1,3,203,10.3319
1979,11,1,4,262,7.0030
1979,11,1,5,491,7.4746
1979,11,2,1,96,10.0386
1979,11,2,2,101,6.5106
1979,11,2,3,92,7.1583
1979,11,2,4,119,8.2594
1979,11,2,5,171,11.7494
1979,11,3,1,125,4.6183
1979,11,3,2,147,7.8046
1979,11,3,3,163,5.1851
1979,11,3,4,128,4.4907
1979,11,3,5,102,6.7221
1979,12,1,1,521,9.1925
1979,12,1,2,213,8.8597
1979,12,1,3,201,7.2180
1979,12,1,4,259,6.0680
1979,12,1,5,488,6.9957
1979,12,2,1,96,7.8744
1979,12,2,2,101,5.0149
1979,12,2,3,92,5.6649
1979,12,2,4,119,6.4427
1979,12,2,5,169,6.5529
1979,12,3,1,125,1.8698
1979,12,3,2,146,1.9029
1979,12,3,3,162,1.5568
1979,12,3,4,128,2.9633
1979,12,3,5,102,3.7069
1980,1,1,1,517,12.7749
1980,1,1,2,208,10.1448
1980,1,1,3,201,9.5278
1980,1,1,4,257,9.8725
1980,1,1,5,485,10.1263
1980,1,2,1,96,6.8558
1980,1,2,2,100,8.9592
1980,1,2,3,90,5.9861
1980,1,2,4,118,7.5982
1980,1,2,5,167,7.4579
1980,1,3,1,125,7.7368
1980,1,3,2,146,7.6360
1980,1,3,3,161,5.9245
1980,1,3,4,128,4.8194
1980,1,3,5,101,4.0827
1980,2,1,1,513,-0.8533
1980,2,1,2,207,-2.0390
1980,2,1,3,200,-2.0134
1980,2,1,4,249,-1.5223
1980,2,1,5,478,-1.2085
1980,2,2,1,96,-1.7882
1980,2,2,2,100,-3.3841
1980,2,2,3,90,-0.2657
1980,2,2,4,116,-2.5252
1980,2,2,5,166,-0.8733
1980,2,3,1,125,0.3972
1980,2,3,2,145,5.1926
1980,2,3,3,161,-0.8415
1980,2,3,4,126,-3.6348
1980,2,3,5,99,-3.2282
1980,3,1,1,512,-19.5759
1980,3,1,2,205,-16.6159
1980,3,1,3,200,-17.7119
1980,3,1,4,244,-18.7087
1980,3,1,5,478,-20.2463
1980,3,2,1,96,-16.6176
1980,3,2,2,98,-17.7093
1980,3,2,3,90,-16.5892
1980,3,2,4,116,-18.4369
1980,3,2,5,165,-18.6022
1980,3,3,1,125,-10.3062
1980,3,3,2,144,-13.1868
1980,3,3,3,161,-9.8212
1980,3,3,4,126,-9.5387
1980,3,3,5,99,-9.5600
1980,4,1,1,508,6.9537
1980,4,1,2,200,4.6030
1980,4,1,3,198,6.5644
1980,4,1,4,245,7.7787
1980,4,1,5,476,5.3112
1980,4,2,1,96,6.8206
1980,4,2,2,98,5.8533
1980,4,2,3,90,6.8135
1980,4,2,4,116,5.1946
1980,4,2,5,165,5.1503
1980,4,3,1,125,5.1759
1980,4,3,2,142,6.1963
1980,4,3,3,161,4.4322
1980,4,3,4,126,3.5054
1980,4,3,5,99,3.6819
1980,5,1,1,507,6.6673
1980,5,1,2,201,5.6198
1980,5,1,3,198,7.4388
1980,5,1,4,244,6.5863
1980,5,1,5,475,6.4235
1980,5,2,1,96,7.6031
1980,5,2,2,97,7.8195
1980,5,2,3,90,5.3712
1980,5,2,4,115,8.6557
1980,5,2,5,162,10.1752
1980,5,3,1,125,5.7762
1980,5,3,2,143,4.7603
1980,5,3,3,161,5.3755
1980,5,3,4,126,5.9729
1980,5,3,5,99,6.5766
1980,6,1,1,503,4.3876
1980,6,1,2,198,3.4527
1980,6,1,3,195,5.1951
1980,6,1,4,244,2.9914
1980,6,1,5,474,3.9440
1980,6,2,1,95,3.5604
1980,6,2,2,95,3.5759
1980,6,2,3,90,4.2573
1980,6,2,4,114,4.7609
1980,6,2,5,164,5.0718
1980,6,3,1,125,3.1520
1980,6,3,2,143,5.0187
1980,6,3,3,161,1.6949
1980,6,3,4,126,3.3216
1980,6,3,5,98,2.2250
1980,7,1,1,524,10.3270
1980,7,1,2,194,10.5432
1980,7,1,3,177,11.9100
1980,7,1,4,251,9.6208
1980,7,1,5,455,12.2052
1980,7,2,1,136,7.7288
1980,7,2,2,97,11.0593
1980,7,2,3,105,8.9530
1980,7,2,4,105,11.3495
1980,7,2,5,182,13.5129
1980,7,3,1,100,5.7347
1980,7,3,2,142,4.9677
1980,7,3,3,160,5.3546
1980,7,3,4,156,9.1459
1980,7,3,5,108,12.0130
1980,8,1,1,524,9.4157
1980,8,1,2,192,7.0218
1980,8,1,3,177,10.7901
1980,8,1,4,251,6.4049
1980,8,1,5,453,8.6406
1980,8,2,1,136,6.3415
1980,8,2,2,97,5.1197
1980,8,2,3,104,6.5361
1980,8,2,4,104,5.1072
1980,8,2,5,181,5.7170
1980,8,3,1,100,2.7952
1980,8,3,2,142,0.9105
1980,8,3,3,160,2.9571
1980,8,3,4,156,0.5893
1980,8,3,5,108,1.9322
1980,9,1,1,520,4.4461
1980,9,1,2,191,0.5443
1980,9,1,3,177,2.5610
1980,9,1,4,251,2.4873
1980,9,1,5,451,3.3620
1980,9,2,1,135,3.1791
1980,9,2,2,97,1.0496
1980,9,2,3,104,4.5867
1980,9,2,4,103,5.1142
1980,9,2,5,180,3.8652
1980,9,3,1,100,3.0937
1980,9,3,2,142,3.0799
1980,9,3,3,160,1.3723
1980,9,3,4,155,3.8489
1980,9,3,5,108,4.2783
1980,10,1,1,519,5.7979
1980,10,1,2,189,4.6133
1980,10,1,3,176,2.8564
1980,10,1,4,247,3.7166
1980,10,1,5,445,4.8957
1980,10,2,1,135,4.0670
1980,10,2,2,96,2.7648
1980,10,2,3,101,3.0498
1980,10,2,4,101,3.9931
1980,10,2,5,180,4.4365
1980,10,3,1,100,1.1885
1980,10,3,2,142,3.1615
1980,10,3,3,158,1.7671
1980,10,3,4,155,2.6536
1980,10,3,5,108,-0.0629
1980,11,1,1,517,7.2381
1980,11,1,2,188,5.2793
1980,11,1,3,175,7.9156
1980,11,1,4,250,4.8626
1980,11,1,5,443,8.1398
1980,11,2,1,133,8.2815
1980,11,2,2,96,7.8898
1980,11,2,3,101,7.0157
1980,11,2,4,102,7.0415
1980,11,2,5,179,8.8421
1980,11,3,1,99,11.7662
1980,11,3,2,142,11.0990
1980,11,3,3,158,10.0080
1980,11,3,4,154,14.1371
1980,11,3,5,108,10.4780
1980,12,1,1,512,-4.5427
1980,12,1,2,187,-5.0496
1980,12,1,3,173,-4.5546
1980,12,1,4,248,-4.8022
1980,12,1,5,442,-5.1820
1980,12,2,1,132,-2.9279
1980,12,2,2,95,-3.1926
1980,12,2,3,101,-2.4005
1980,12,2,4,102,-3.0869
1980,12,2,5,177,-4.2013
1980,12,3,1,99,-4.3373
1980,12,3,2,141,-3.1093
1980,12,3,3,158,-2.7179
1980,12,3,4,154,-5.5276
1980,12,3,5,108,-2.3789
1981,1,1,1,513,-0.2621
1981,1,1,2,187,1.3834
1981,1,1,3,172,-0.3900
1981,1,1,4,247,0.3141
1981,1,1,5,437,-1.0723
1981,1,2,1,132,0.6664
1981,1,2,2,94,-0.5193
1981,1,2,3,101,-1.3775
1981,1,2,4,101,-1.7335
1981,1,2,5,177,-2.4054
1981,1,3,1,99,-3.9815
1981,1,3,2,141,-4.7567
1981,1,3,3,156,-2.4743
1981,1,3,4,154,-7.0107
1981,1,3,5,108,-4.7058
1981,2,1,1,507,0.5527
1981,2,1,2,185,1.0640
1981,2,1,3,169,0.6397
1981,2,1,4,244,-0.1442
1981,2,1,5,435,-0.5855
1981,2,2,1,133,2.6818
1981,2,2,2,94,2.2128
1981,2,2,3,101,3.0650
1981,2,2,4,100,1.1754
1981,2,2,5,176,0.8003
1981,2,3,1,99,1.1861
1981,2,3,2,141,1.9155
1981,2,3,3,155,2.4117
1981,2,3,4,154,1.8985
1981,2,3,5,108,2.1883
1981,3,1,1,503,7.4228
1981,3,1,2,183,9.7275
1981,3,1,3,168,8.3345
1981,3,1,4,243,8.1450
1981,3,1,5,431,9.4863
1981,3,2,1,131,6.4041
1981,3,2,2,93,10.2480
1981,3,2,3,101,5.6903
1981,3,2,4,100,6.4849
1981,3,2,5,174,8.2310
1981,3,3,1,99,3.6375
1981,3,3,2,141,4.2341
1981,3,3,3,155,2.8775
1981,3,3,4,154,3.8660
1981,3,3,5,106,6.9452
1981,4,1,1,500,4.3421
1981,4,1,2,184,3.4548
1981,4,1,3,168,5.0602
1981,4,1,4,241,3.6475
1981,4,1,5,431,3.9062
1981,4,2,1,127,1.6171
1981,4,2,2,93,0.2547
1981,4,2,3,101,3.4182
1981,4,2,4,99,3.0465
1981,4,2,5,173,1.7395
1981,4,3,1,99,-0.8183
1981,4,3,2,141,-3.0608
1981,4,3,3,154,-0.0999
1981,4,3,4,152,-4.4786
1981,4,3,5,107,-0.1307
1981,5,1,1,495,3.2590
1981,5,1,2,183,3.4547
1981,5,1,3,167,5.5411
1981,5,1,4,241,3.2199
1981,5,1,5,430,4.8371
1981,5,2,1,127,2.7191
1981,5,2,2,93,2.0537
1981,5,2,3,101,3.8165
1981,5,2,4,99,4.3877
1981,5,2,5,171,3.7478
1981,5,3,1,99,0.6755
1981,5,3,2,141,-0.9030
1981,5,3,3,154,1.4497
1981,5,3,4,152,-0.9795
1981,5,3,5,104,2.4397
1981,6,1,1,491,-0.5611
1981,6,1,2,184,1.0205
1981,6,1,3,166,-3.0401
1981,6,1,4,239,-0.2157
1981,6,1,5,431,-1.9898
1981,6,2,1,126,-2.2311
1981,6,2,2,93,-2.7674
1981,6,2,3,99,-2.1403
1981,6,2,4,98,-2.2155
1981,6,2,5,170,-3.7545
1981,6,3,1,99,-0.4294
1981,6,3,2,140,1.5683
1981,6,3,3,154,-1.1339
1981,6,3,4,151,-0.6487
1981,6,3,5,104,-4.7408
1981,7,1,1,559,-2.7569
1981,7,1,2,238,-2.6372
1981,7,1,3,191,-2.7655
1981,7,1,4,189,-2.9233
1981,7,1,5,431,-3.1560
1981,7,2,1,115,-1.4248
1981,7,2,2,98,-0.7730
1981,7,2,3,102,-3.1546
1981,7,2,4,105,-1.9336
1981,7,2,5,161,-2.2392
1981,7,3,1,78,-1.3087
1981,7,3,2,137,-1.0139
1981,7,3,3,164,1.7413
1981,7,3,4,151,-0.1919
1981,7,3,5,133,2.4489
1981,8,1,1,556,-8.7453
1981,8,1,2,238,-6.7828
1981,8,1,3,189,-8.3887
1981,8,1,4,188,-7.4477
1981,8,1,5,429,-8.4233
1981,8,2,1,114,-6.3163
1981,8,2,2,97,-7.3325
1981,8,2,3,102,-6.7138
1981,8,2,4,105,-5.2175
1981,8,2,5,160,-8.7916
1981,8,3,1,78,-4.7886
1981,8,3,2,137,-4.2929
1981,8,3,3,163,-6.2120
1981,8,3,4,150,-5.7638
1981,8,3,5,133,-6.0478
1981,9,1,1,554,-8.7733
1981,9,1,2,237,-7.4040
1981,9,1,3,188,-8.7676
1981,9,1,4,184,-5.9849
1981,9,1,5,425,-9.8928
1981,9,2,1,113,-5.8185
1981,9,2,2,98,-6.5228
1981,9,2,3,102,-5.8948
1981,9,2,4,105,-8.6278
1981,9,2,5,160,-8.9161
1981,9,3,1,77,-4.3310
1981,9,3,2,137,-2.0030
1981,9,3,3,162,-6.2494
1981,9,3,4,150,-6.0660
1981,9,3,5,130,-8.8930
1981,10,1,1,546,8.9000
1981,10,1,2,231,8.1076
1981,10,1,3,185,7.3284
1981,10,1,4,182,7.4583
1981,10,1,5,423,7.9593
1981,10,2,1,113,8.1304
1981,10,2,2,98,7.4076
1981,10,2,3,102,6.5028
1981,10,2,4,105,7.8150
1981,10,2,5,158,6.3953
1981,10,3,1,78,8.3628
1981,10,3,2,137,5.6042
1981,10,3,3,161,6.4916
1981,10,3,4,150,1.5031
1981,10,3,5,129,10.9088
1981,11,1,1,548,1.8454
1981,11,1,2,234,2.0077
1981,11,1,3,181,3.1865
1981,11,1,4,181,2.2926
1981,11,1,5,423,1.7163
1981,11,2,1,111,3.9758
1981,11,2,2,98,3.5357
1981,11,2,3,102,5.2379
1981,11,2,4,105,2.1152
1981,11,2,5,157,2.1250
1981,11,3,1,78,3.9570
1981,11,3,2,137,3.7875
1981,11,3,3,159,4.5650
1981,11,3,4,149,5.5122
1981,11,3,5,129,3.8160
1981,12,1,1,547,-1.0897
1981,12,1,2,231,-1.1081
1981,12,1,3,183,-1.3165
1981,12,1,4,180,-2.8279
1981,12,1,5,420,-2.0008
1981,12,2,1,110,-2.3945
1981,12,2,2,97,0.1597
1981,12,2,3,102,-0.6862
1981,12,2,4,105,-1.6912
1981,12,2,5,157,-2.1684
1981,12,3,1,78,-1.7275
1981,12,3,2,137,-2.3279
1981,12,3,3,159,-2.8125
1981,12,3,4,149,-2.4402
1981,12,3,5,128,-3.7374
1982,1,1,1,543,-0.5239
1982,1,1,2,231,-0.6046
1982,1,1,3,181,-1.9653
1982,1,1,4,179,-1.4756
1982,1,1,5,418,-2.0777
1982,1,2,1,108,-3.1690
1982,1,2,2,96,-3.7933
1982,1,2,3,102,-2.3278
1982,1,2,4,105,-3.8555
1982,1,2,5,157,-5.6659
1982,1,3,1,77,-1.7288
1982,1,3,2,136,0.1531
1982,1,3,3,159,-3.0591
1982,1,3,4,149,-1.0646
1982,1,3,5,128,-5.5703
1982,2,1,1,539,-3.1133
1982,2,1,2,230,-3.3748
1982,2,1,3,180,-2.7289
1982,2,1,4,178,-2.7280
1982,2,1,5,417,-4.7394
1982,2,2,1,109,-3.4906
1982,2,2,2,96,-3.2987
1982,2,2,3,102,-2.1623
1982,2,2,4,105,-6.2191
1982,2,2,5,156,-6.3784
1982,2,3,1,76,-2.2187
1982,2,3,2,136,-3.7207
1982,2,3,3,159,-5.3872
1982,2,3,4,148,-4.5419
1982,2,3,5,128,-8.5374
1982,3,1,1,538,-1.0819
1982,3,1,2,224,-0.6101
1982,3,1,3,179,0.1304
1982,3,1,4,176,0.1245
1982,3,1,5,414,-1.1352
1982,3,2,1,108,1.1813
1982,3,2,2,96,-0.1532
1982,3,2,3,102,-0.6536
1982,3,2,4,104,0.5839
1982,3,2,5,156,-1.6439
1982,3,3,1,76,0.3242
1982,3,3,2,136,1.2813
1982,3,3,3,159,-0.0992
1982,3,3,4,148,-1.2106
1982,3,3,5,128,-3.4320
1982,4,1,1,534,5.3372
1982,4,1,2,222,4.0885
1982,4,1,3,176,6.1684
1982,4,1,4,175,4.1765
1982,4,1,5,410,6.8589
1982,4,2,1,107,6.1728
1982,4,2,2,95,5.5323
1982,4,2,3,101,5.5979
1982,4,2,4,103,5.5428
1982,4,2,5,155,5.6632
1982,4,3,1,76,5.1633
1982,4,3,2,136,2.9636
1982,4,3,3,158,4.3789
1982,4,3,4,146,4.5774
1982,4,3,5,128,5.6788
1982,5,1,1,529,-2.1356
1982,5,1,2,222,-1.0023
1982,5,1,3,175,-1.6293
1982,5,1,4,170,-1.0504
1982,5,1,5,409,-1.2208
1982,5,2,1,106,-1.8956
1982,5,2,2,95,-1.5500
1982,5,2,3,101,-3.1318
1982,5,2,4,102,-3.3452
1982,5,2,5,156,-4.1085
1982,5,3,1,76,-3.5144
1982,5,3,2,136,-3.0069
1982,5,3,3,157,-2.7652
1982,5,3,4,145,-1.9479
1982,5,3,5,127,-2.0153
1982,6,1,1,522,-2.3373
1982,6,1,2,218,-1.0560
1982,6,1,3,176,-2.1454
1982,6,1,4,167,-1.2328
1982,6,1,5,406,-2.6876
1982,6,2,1,106,-2.8725
1982,6,2,2,94,-1.0305
1982,6,2,3,101,0.7229
1982,6,2,4,102,-0.5087
1982,6,2,5,156,-2.9659
1982,6,3,1,76,0.0028
1982,6,3,2,136,-2.1544
1982,6,3,3,156,-1.3857
1982,6,3,4,145,-0.6308
1982,6,3,5,128,-5.0087
1982,7,1,1,565,-0.5986
1982,7,1,2,229,-0.2150
1982,7,1,3,185,-0.3388
1982,7,1,4,192,1.5800
1982,7,1,5,488,-3.0760
1982,7,2,1,128,-0.6929
1982,7,2,2,83,0.9758
1982,7,2,3,98,-1.4674
1982,7,2,4,93,-0.1252
1982,7,2,5,155,-3.5142
1982,7,3,1,68,-0.9002
1982,7,3,2,134,-0.0883
1982,7,3,3,153,-0.1247
1982,7,3,4,155,-4.1932
1982,7,3,5,137,-4.6664
1982,8,1,1,559,5.6903
1982,8,1,2,227,5.7649
1982,8,1,3,185,5.2619
1982,8,1,4,192,5.6082
1982,8,1,5,480,6.4943
1982,8,2,1,127,9.1616
1982,8,2,2,83,9.8576
1982,8,2,3,96,10.3283
1982,8,2,4,93,9.8802
1982,8,2,5,154,9.0706
1982,8,3,1,68,12.5068
1982,8,3,2,134,13.2480
1982,8,3,3,152,12.6406
1982,8,3,4,153,11.7748
1982,8,3,5,136,13.7325
1982,9,1,1,558,3.6547
1982,9,1,2,227,4.0108
1982,9,1,3,185,4.2830
1982,9,1,4,190,4.9102
1982,9,1,5,484,2.7961
1982,9,2,1,127,4.3048
1982,9,2,2,81,3.2723
1982,9,2,3,96,3.7431
1982,9,2,4,93,4.9446
1982,9,2,5,154,0.5274
1982,9,3,1,67,0.3288
1982,9,3,2,134,0.3063
1982,9,3,3,151,0.9016
1982,9,3,4,154,1.3996
1982,9,3,5,136,1.1494
1982,10,1,1,547,10.8872
1982,10,1,2,224,12.5203
1982,10,1,3,185,15.1654
1982,10,1,4,189,12.6191
1982,10,1,5,482,15.1984
1982,10,2,1,125,12.1810
1982,10,2,2,80,12.9756
1982,10,2,3,96,11.1485
1982,10,2,4,92,12.1662
1982,10,2,5,153,15.9074
1982,10,3,1,67,12.8521
1982,10,3,2,133,11.2786
1982,10,3,3,151,9.9127
1982,10,3,4,154,10.5957
1982,10,3,5,136,12.3297
1982,11,1,1,544,10.9047
1982,11,1,2,224,9.3037
1982,11,1,3,184,11.7247
1982,11,1,4,189,9.2242
1982,11,1,5,479,9.0851
1982,11,2,1,124,8.4125
1982,11,2,2,80,11.5984
1982,11,2,3,96,8.0642
1982,11,2,4,91,8.0362
1982,11,2,5,152,6.1541
1982,11,3,1,67,5.9853
1982,11,3,2,132,6.1573
1982,11,3,3,151,5.2111
1982,11,3,4,154,1.6255
1982,11,3,5,136,6.1324
1982,12,1,1,543,2.3170
1982,12,1,2,223,3.3337
1982,12,1,3,185,3.3741
1982,12,1,4,187,1.3095
1982,12,1,5,474,1.5894
1982,12,2,1,122,0.9650
1982,12,2,2,80,2.4446
1982,12,2,3,96,2.1593
1982,12,2,4,91,0.2659
1982,12,2,5,151,1.7700
1982,12,3,1,66,2.6119
1982,12,3,2,132,1.3158
1982,12,3,3,151,2.2917
1982,12,3,4,154,2.3748
1982,12,3,5,136,-0.8538
1983,1,1,1,540,10.2939
1983,1,1,2,222,7.5188
1983,1,1,3,184,7.7373
1983,1,1,4,184,11.0394
1983,1,1,5,475,10.1411
1983,1,2,1,122,4.0429
1983,1,2,2,80,5.8755
1983,1,2,3,96,5.9274
1983,1,2,4,90,4.9768
1983,1,2,5,150,8.5879
1983,1,3,1,65,4.3239
1983,1,3,2,132,2.5123
1983,1,3,3,151,5.1106
1983,1,3,4,153,3.0898
1983,1,3,5,136,4.8723
1983,2,1,1,535,7.7399
1983,2,1,2,219,5.6418
1983,2,1,3,182,8.7330
1983,2,1,4,182,5.3074
1983,2,1,5,469,5.2000
1983,2,2,1,122,7.0319
1983,2,2,2,79,8.2373
1983,2,2,3,96,6.1052
1983,2,2,4,89,6.5426
1983,2,2,5,148,2.5266
1983,2,3,1,65,3.4513
1983,2,3,2,131,4.4805
1983,2,3,3,151,2.1994
1983,2,3,4,153,1.5938
1983,2,3,5,135,3.8242
1983,3,1,1,529,6.0491
1983,3,1,2,218,7.7706
1983,3,1,3,181,7.2279
1983,3,1,4,182,4.7131
1983,3,1,5,466,3.4632
1983,3,2,1,120,6.4160
1983,3,2,2,79,4.4894
1983,3,2,3,96,4.6288
1983,3,2,4,89,4.0039
1983,3,2,5,148,3.3062
1983,3,3,1,65,4.7767
1983,3,3,2,131,4.1885
1983,3,3,3,150,1.7930
1983,3,3,4,152,2.8439
1983,3,3,5,136,3.0474
1983,4,1,1,525,7.8874
1983,4,1,2,219,7.4242
1983,4,1,3,179,9.8709
1983,4,1,4,181,7.1103
1983,4,1,5,464,7.0674
1983,4,2,1,120,7.5782
1983,4,2,2,79,6.3499
1983,4,2,3,96,6.0867
1983,4,2,4,88,7.8445
1983,4,2,5,148,5.0958
1983,4,3,1,65,5.7988
1983,4,3,2,131,5.6736
1983,4,3,3,150,7.7602
1983,4,3,4,151,7.2548
1983,4,3,5,135,6.1176
1983,5,1,1,522,9.1168
1983,5,1,2,218,7.1832
1983,5,1,3,177,10.8886
1983,5,1,4,180,11.0002
1983,5,1,5,462,10.5036
1983,5,2,1,121,5.9112
1983,5,2,2,79,3.5740
1983,5,2,3,96,5.7021
1983,5,2,4,88,3.4298
1983,5,2,5,148,7.6376
1983,5,3,1,65,1.4039
1983,5,3,2,131,-0.6582
1983,5,3,3,150,-0.9273
1983,5,3,4,151,0.0819
1983,5,3,5,135,1.3694
1983,6,1,1,515,5.4773
1983,6,1,2,218,5.9204
1983,6,1,3,176,4.3151
1983,6,1,4,180,4.5043
1983,6,1,5,463,3.2837
1983,6,2,1,120,8.2094
1983,6,2,2,78,4.4741
1983,6,2,3,96,5.0191
1983,6,2,4,88,5.7224
1983,6,2,5,148,5.4434
1983,6,3,1,65,2.1280
1983,6,3,2,130,2.1443
1983,6,3,3,150,3.5981
1983,6,3,4,151,5.5486
1983,6,3,5,135,4.6956
1983,7,1,1,541,-1.7359
1983,7,1,2,259,-0.9466
1983,7,1,3,165,-1.7499
1983,7,1,4,212,-0.8974
1983,7,1,5,530,-3.0742
1983,7,2,1,117,-2.9958
1983,7,2,2,113,-1.9118
1983,7,2,3,67,-0.4946
1983,7,2,4,88,-1.8581
1983,7,2,5,167,-4.4578
1983,7,3,1,76,-3.4424
1983,7,3,2,125,-2.6661
1983,7,3,3,161,-2.9775
1983,7,3,4,145,-3.0343
1983,7,3,5,135,-4.8702
1983,8,1,1,538,-3.9135
1983,8,1,2,258,-2.1548
1983,8,1,3,165,-2.9292
1983,8,1,4,211,-3.1660
1983,8,1,5,525,-3.9496
1983,8,2,1,117,-3.4633
1983,8,2,2,112,-3.6419
1983,8,2,3,67,-1.6012
1983,8,2,4,88,-2.2329
1983,8,2,5,167,-3.5439
1983,8,3,1,76,-1.9711
1983,8,3,2,125,2.4810
1983,8,3,3,161,0.9987
1983,8,3,4,144,2.1923
1983,8,3,5,135,0.5733
1983,9,1,1,532,0.1259
1983,9,1,2,257,0.9500
1983,9,1,3,164,0.0836
1983,9,1,4,209,0.7033
1983,9,1,5,523,-0.0743
1983,9,2,1,116,3.4053
1983,9,2,2,111,3.1175
1983,9,2,3,67,5.4397
1983,9,2,4,87,3.0777
1983,9,2,5,166,0.5972
1983,9,3,1,76,3.5970
1983,9,3,2,125,2.8068
1983,9,3,3,160,2.6824
1983,9,3,4,144,1.1699
1983,9,3,5,134,-0.5619
1983,10,1,1,530,-5.9810
1983,10,1,2,257,-4.5268
1983,10,1,3,162,-4.0397
1983,10,1,4,208,-6.1431
1983,10,1,5,519,-6.7677
1983,10,2,1,116,-4.9620
1983,10,2,2,111,-4.6396
1983,10,2,3,67,-4.9445
1983,10,2,4,86,-4.4084
1983,10,2,5,166,-7.5545
1983,10,3,1,75,-1.5587
1983,10,3,2,125,-1.9591
1983,10,3,3,160,-0.7597
1983,10,3,4,144,-0.0220
1983,10,3,5,132,-5.5348
1983,11,1,1,526,5.1639
1983,11,1,2,256,3.8411
1983,11,1,3,161,4.7220
1983,11,1,4,208,2.2325
1983,11,1,5,513,3.4405
1983,11,2,1,116,5.0044
1983,11,2,2,111,6.0502
1983,11,2,3,66,5.9278
1983,11,2,4,84,5.0873
1983,11,2,5,165,5.1294
1983,11,3,1,75,6.6305
