year,month,rank_ME,rank_OA,nstocks,ret_vw
1983,1,3,1,120,3.1471
1983,1,3,2,143,6.1864
1983,1,3,3,138,3.1718
1983,1,3,4,130,2.9983
1983,1,3,5,106,4.3182
1983,2,1,1,492,6.2318
1983,2,1,2,224,7.9500
1983,2,1,3,208,4.2611
1983,2,1,4,251,6.7310
1983,2,1,5,600,5.0441
1983,2,2,1,114,5.4786
1983,2,2,2,81,4.8552
1983,2,2,3,86,6.6268
1983,2,2,4,104,6.5905
1983,2,2,5,167,4.8518
1983,2,3,1,119,1.8857
1983,2,3,2,143,1.8560
1983,2,3,3,138,3.9606
1983,2,3,4,129,3.5076
1983,2,3,5,106,1.8929
1983,3,1,1,485,5.5688
1983,3,1,2,222,6.1325
1983,3,1,3,208,5.8826
1983,3,1,4,249,5.4517
1983,3,1,5,598,4.9100
1983,3,2,1,114,6.1807
1983,3,2,2,81,3.6342
1983,3,2,3,86,4.8481
1983,3,2,4,104,4.8376
1983,3,2,5,165,2.4862
1983,3,3,1,119,3.3690
1983,3,3,2,143,2.3944
1983,3,3,3,136,2.9733
1983,3,3,4,130,2.1476
1983,3,3,5,106,3.1770
1983,4,1,1,484,7.4285
1983,4,1,2,219,7.6020
1983,4,1,3,208,7.9451
1983,4,1,4,247,6.8832
1983,4,1,5,594,7.4067
1983,4,2,1,114,7.2198
1983,4,2,2,81,6.0627
1983,4,2,3,85,6.9745
1983,4,2,4,104,6.5832
1983,4,2,5,165,6.6928
1983,4,3,1,118,10.1403
1983,4,3,2,143,6.5240
1983,4,3,3,136,7.0341
1983,4,3,4,129,4.2096
1983,4,3,5,106,4.9130
1983,5,1,1,477,9.8746
1983,5,1,2,218,8.8497
1983,5,1,3,206,10.5669
1983,5,1,4,247,9.5504
1983,5,1,5,594,11.4373
1983,5,2,1,114,5.6175
1983,5,2,2,81,5.6382
1983,5,2,3,85,5.0093
1983,5,2,4,104,6.1525
1983,5,2,5,166,4.9867
1983,5,3,1,118,-0.4465
1983,5,3,2,143,-0.6077
1983,5,3,3,136,0.4021
1983,5,3,4,129,0.1416
1983,5,3,5,106,1.5250
1983,6,1,1,471,5.1824
1983,6,1,2,217,6.0676
1983,6,1,3,205,3.5218
1983,6,1,4,247,4.8222
1983,6,1,5,593,3.7909
1983,6,2,1,114,6.1515
1983,6,2,2,81,6.7116
1983,6,2,3,85,3.9373
1983,6,2,4,103,7.2446
1983,6,2,5,165,6.3904
1983,6,3,1,118,6.6838
1983,6,3,2,143,3.9976
1983,6,3,3,136,1.5456
1983,6,3,4,128,3.1633
1983,6,3,5,106,4.3356
1983,7,1,1,556,0.1833
1983,7,1,2,296,-1.5282
1983,7,1,3,284,-1.9862
1983,7,1,4,250,-2.0394
1983,7,1,5,662,-4.7355
1983,7,2,1,108,-2.0991
1983,7,2,2,109,-2.3616
1983,7,2,3,83,-0.4520
1983,7,2,4,99,-1.2515
1983,7,2,5,194,-5.4091
1983,7,3,1,109,-2.4953
1983,7,3,2,126,-2.0176
1983,7,3,3,158,-4.4333
1983,7,3,4,143,-2.6464
1983,7,3,5,115,-5.3798
1983,8,1,1,551,-2.3078
1983,8,1,2,296,-4.9548
1983,8,1,3,283,-4.7871
1983,8,1,4,246,-2.4624
1983,8,1,5,662,-4.2163
1983,8,2,1,108,-3.8870
1983,8,2,2,109,-2.2152
1983,8,2,3,83,-1.8038
1983,8,2,4,99,-2.5333
1983,8,2,5,194,-4.5287
1983,8,3,1,109,1.0751
1983,8,3,2,126,2.2061
1983,8,3,3,157,3.1292
1983,8,3,4,143,-0.2725
1983,8,3,5,115,-1.0945
1983,9,1,1,551,-1.6535
1983,9,1,2,291,-0.1047
1983,9,1,3,281,-0.1257
1983,9,1,4,245,1.5361
1983,9,1,5,657,-0.4547
1983,9,2,1,107,1.7051
1983,9,2,2,107,1.5168
1983,9,2,3,82,3.9735
1983,9,2,4,99,1.5737
1983,9,2,5,194,3.6221
1983,9,3,1,109,1.1089
1983,9,3,2,125,1.2396
1983,9,3,3,157,1.7524
1983,9,3,4,143,3.5998
1983,9,3,5,115,1.7708
1983,10,1,1,548,-6.2976
1983,10,1,2,291,-6.6715
1983,10,1,3,279,-4.5030
1983,10,1,4,243,-3.6388
1983,10,1,5,652,-7.9326
1983,10,2,1,106,-5.8690
1983,10,2,2,107,-5.6429
1983,10,2,3,82,-3.9807
1983,10,2,4,99,-4.3717
1983,10,2,5,193,-7.5931
1983,10,3,1,107,-2.0153
1983,10,3,2,125,-0.2872
1983,10,3,3,156,-2.2208
1983,10,3,4,143,-0.2266
1983,10,3,5,115,-4.3028
1983,11,1,1,543,2.6276
1983,11,1,2,289,5.3704
1983,11,1,3,279,2.5336
1983,11,1,4,242,3.2817
1983,11,1,5,648,3.5253
1983,11,2,1,105,5.0298
1983,11,2,2,105,6.8352
1983,11,2,3,82,3.2624
1983,11,2,4,99,4.6767
1983,11,2,5,192,6.4160
1983,11,3,1,107,2.4921
1983,11,3,2,125,0.1824
1983,11,3,3,156,3.3562
1983,11,3,4,142,1.8655
1983,11,3,5,115,4.3146
1983,12,1,1,542,-1.3870
1983,12,1,2,290,0.2724
1983,12,1,3,278,-1.4686
1983,12,1,4,241,-2.4077
1983,12,1,5,643,-2.8000
1983,12,2,1,104,-0.4006
1983,12,2,2,105,-1.3626
1983,12,2,3,82,-0.4832
1983,12,2,4,99,-2.1376
1983,12,2,5,192,-2.0520
1983,12,3,1,107,0.5217
1983,12,3,2,125,1.2377
1983,12,3,3,156,-0.9725
1983,12,3,4,142,-3.2334
1983,12,3,5,115,-2.1892
1984,1,1,1,536,0.9011
1984,1,1,2,290,-0.4594
1984,1,1,3,277,-0.4135
1984,1,1,4,240,0.1172
1984,1,1,5,638,-1.0550
1984,1,2,1,103,-1.4487
1984,1,2,2,105,-1.8022
1984,1,2,3,82,-2.3618
1984,1,2,4,99,-0.7080
1984,1,2,5,192,-5.5449
1984,1,3,1,107,-2.8625
1984,1,3,2,125,-0.4542
1984,1,3,3,155,1.5957
1984,1,3,4,141,-1.3563
1984,1,3,5,113,-5.1197
1984,2,1,1,527,-5.8290
1984,2,1,2,286,-5.2987
1984,2,1,3,275,-5.5276
1984,2,1,4,235,-5.3270
1984,2,1,5,634,-6.7830
1984,2,2,1,102,-5.2716
1984,2,2,2,105,-5.2437
1984,2,2,3,82,-2.8199
1984,2,2,4,99,-4.5078
1984,2,2,5,192,-6.5383
1984,2,3,1,107,-5.1883
1984,2,3,2,125,-1.6185
1984,2,3,3,154,-3.3559
1984,2,3,4,141,-4.9055
1984,2,3,5,113,-3.9762
1984,3,1,1,518,0.7085
1984,3,1,2,284,0.7257
1984,3,1,3,275,1.8153
1984,3,1,4,232,0.7938
1984,3,1,5,630,0.7219
1984,3,2,1,102,-0.2874
1984,3,2,2,105,4.0435
1984,3,2,3,81,1.1499
1984,3,2,4,97,1.0678
1984,3,2,5,188,0.9654
1984,3,3,1,107,2.5615
1984,3,3,2,124,2.2308
1984,3,3,3,154,1.2734
1984,3,3,4,141,1.2535
1984,3,3,5,112,-0.1266
1984,4,1,1,517,-1.9289
1984,4,1,2,284,0.0892
1984,4,1,3,276,-2.5777
1984,4,1,4,232,-1.2997
1984,4,1,5,627,-2.1235
1984,4,2,1,100,1.2396
1984,4,2,2,103,0.7988
1984,4,2,3,81,-0.2785
1984,4,2,4,97,-0.0587
1984,4,2,5,187,-0.0184
1984,4,3,1,107,1.5231
1984,4,3,2,124,1.5525
1984,4,3,3,154,1.3055
1984,4,3,4,141,-0.7596
1984,4,3,5,112,0.0386
1984,5,1,1,516,-4.9389
1984,5,1,2,282,-5.2023
1984,5,1,3,272,-4.8984
1984,5,1,4,229,-3.5865
1984,5,1,5,625,-4.9012
1984,5,2,1,99,-3.8321
1984,5,2,2,102,-5.4947
1984,5,2,3,81,-4.6393
1984,5,2,4,96,-4.1362
1984,5,2,5,187,-6.6298
1984,5,3,1,107,-5.7600
1984,5,3,2,123,-4.7984
1984,5,3,3,154,-5.6691
1984,5,3,4,141,-2.3940
1984,5,3,5,112,-4.5071
1984,6,1,1,507,2.8366
1984,6,1,2,281,1.6003
1984,6,1,3,272,3.6570
1984,6,1,4,226,2.2563
1984,6,1,5,620,1.5496
1984,6,2,1,99,2.0243
1984,6,2,2,101,2.8009
1984,6,2,3,80,3.4363
1984,6,2,4,96,3.0946
1984,6,2,5,186,3.8604
1984,6,3,1,107,2.0317
1984,6,3,2,123,0.2294
1984,6,3,3,154,3.9279
1984,6,3,4,141,2.4006
1984,6,3,5,112,5.5184
1984,7,1,1,567,-5.9523
1984,7,1,2,293,-5.1892
1984,7,1,3,214,-4.9218
1984,7,1,4,285,-3.8020
1984,7,1,5,782,-5.2367
1984,7,2,1,108,-6.4290
1984,7,2,2,94,-4.2884
1984,7,2,3,89,-3.1588
1984,7,2,4,98,-3.4659
1984,7,2,5,182,-5.3542
1984,7,3,1,127,-2.9389
1984,7,3,2,143,-1.8296
1984,7,3,3,141,-1.3688
1984,7,3,4,130,-0.2873
1984,7,3,5,95,-2.0712
1984,8,1,1,558,9.9177
1984,8,1,2,289,9.8190
1984,8,1,3,212,9.8447
1984,8,1,4,282,9.4445
1984,8,1,5,779,10.3517
1984,8,2,1,107,14.0384
1984,8,2,2,94,12.1195
1984,8,2,3,87,10.5053
1984,8,2,4,98,10.5905
1984,8,2,5,182,15.2599
1984,8,3,1,126,12.3878
1984,8,3,2,142,11.5552
1984,8,3,3,140,9.4997
1984,8,3,4,129,9.6593
1984,8,3,5,95,12.3472
1984,9,1,1,557,-0.4065
1984,9,1,2,285,-0.2555
1984,9,1,3,209,0.0077
1984,9,1,4,280,-0.1864
1984,9,1,5,777,-1.7391
1984,9,2,1,106,-1.5119
1984,9,2,2,94,-0.0392
1984,9,2,3,88,0.5613
1984,9,2,4,97,0.4010
1984,9,2,5,181,-2.8267
1984,9,3,1,126,-2.6680
1984,9,3,2,142,1.0511
1984,9,3,3,139,-0.7521
1984,9,3,4,129,-0.1618
1984,9,3,5,94,-2.2156
1984,10,1,1,545,-5.9920
1984,10,1,2,283,-2.5640
1984,10,1,3,206,-0.7566
1984,10,1,4,278,-1.3265
1984,10,1,5,767,-2.8330
1984,10,2,1,102,-3.9386
1984,10,2,2,93,-1.2922
1984,10,2,3,88,0.6332
1984,10,2,4,96,0.2855
1984,10,2,5,181,-1.5912
1984,10,3,1,125,-0.1607
1984,10,3,2,142,-0.8669
1984,10,3,3,139,2.2796
1984,10,3,4,128,1.6119
1984,10,3,5,93,0.4228
1984,11,1,1,537,-4.4623
1984,11,1,2,280,-1.5288
1984,11,1,3,203,-1.6135
1984,11,1,4,277,-3.2464
1984,11,1,5,758,-4.5223
1984,11,2,1,102,-1.1835
1984,11,2,2,93,-1.2084
1984,11,2,3,88,-1.5160
1984,11,2,4,96,-0.8589
1984,11,2,5,180,-2.3725
1984,11,3,1,122,-2.4443
1984,11,3,2,142,-0.8910
1984,11,3,3,139,-0.6722
1984,11,3,4,128,0.6418
1984,11,3,5,93,-2.7501
1984,12,1,1,527,-0.8921
1984,12,1,2,276,0.3421
1984,12,1,3,201,1.8420
1984,12,1,4,273,0.0333
1984,12,1,5,750,0.8940
1984,12,2,1,101,0.9050
1984,12,2,2,93,2.0736
1984,12,2,3,88,2.1803
1984,12,2,4,95,2.2151
1984,12,2,5,180,3.7741
1984,12,3,1,121,2.9000
1984,12,3,2,140,1.5612
1984,12,3,3,139,2.5845
1984,12,3,4,127,2.5194
1984,12,3,5,92,2.0418
1985,1,1,1,522,10.1336
1985,1,1,2,274,11.2554
1985,1,1,3,201,10.2974
1985,1,1,4,268,13.5494
1985,1,1,5,748,13.5097
1985,1,2,1,100,9.9594
1985,1,2,2,93,11.6016
1985,1,2,3,88,8.9543
1985,1,2,4,95,9.4556
1985,1,2,5,180,13.4952
1985,1,3,1,121,9.3045
1985,1,3,2,140,6.7617
1985,1,3,3,138,7.8304
1985,1,3,4,126,6.8125
1985,1,3,5,92,11.1610
1985,2,1,1,514,4.6489
1985,2,1,2,274,4.0849
1985,2,1,3,198,2.9978
1985,2,1,4,267,2.2433
1985,2,1,5,741,3.9145
1985,2,2,1,100,2.9510
1985,2,2,2,91,1.5705
1985,2,2,3,88,2.2243
1985,2,2,4,94,0.4719
1985,2,2,5,179,2.3898
1985,2,3,1,121,0.4552
1985,2,3,2,139,2.6151
1985,2,3,3,138,1.3051
1985,2,3,4,126,1.0971
1985,2,3,5,91,0.3405
1985,3,1,1,506,-1.3044
1985,3,1,2,271,-0.7105
1985,3,1,3,198,-0.7977
1985,3,1,4,266,-1.5108
1985,3,1,5,734,-2.8684
1985,3,2,1,98,-1.3839
1985,3,2,2,89,1.4696
1985,3,2,3,88,-0.8347
1985,3,2,4,94,-0.9646
1985,3,2,5,177,-4.6416
1985,3,3,1,121,-2.5909
1985,3,3,2,139,-0.2176
1985,3,3,3,138,0.9723
1985,3,3,4,125,2.6947
1985,3,3,5,91,-0.7092
1985,4,1,1,507,-2.8621
1985,4,1,2,267,-1.3951
1985,4,1,3,198,0.7603
1985,4,1,4,263,-0.1603
1985,4,1,5,727,-2.1746
1985,4,2,1,98,-2.7922
1985,4,2,2,89,-0.1630
1985,4,2,3,88,-0.1860
1985,4,2,4,94,1.0100
1985,4,2,5,176,-3.7493
1985,4,3,1,121,-2.6829
1985,4,3,2,139,0.3219
1985,4,3,3,138,-0.6741
1985,4,3,4,125,-0.7351
1985,4,3,5,91,-2.0995
1985,5,1,1,503,0.0930
1985,5,1,2,267,3.6756
1985,5,1,3,197,2.2771
1985,5,1,4,262,3.8327
1985,5,1,5,722,3.1703
1985,5,2,1,97,2.8150
1985,5,2,2,88,3.6757
1985,5,2,3,88,3.8373
1985,5,2,4,94,3.9116
1985,5,2,5,176,5.3498
1985,5,3,1,121,5.5801
1985,5,3,2,139,4.1651
1985,5,3,3,138,7.3392
1985,5,3,4,125,7.8749
1985,5,3,5,91,7.8458
1985,6,1,1,498,-2.2889
1985,6,1,2,260,0.2977
1985,6,1,3,194,1.5099
1985,6,1,4,259,0.9785
1985,6,1,5,720,0.4694
1985,6,2,1,95,-0.0659
1985,6,2,2,88,1.4997
1985,6,2,3,87,1.9603
1985,6,2,4,92,2.8552
1985,6,2,5,173,1.2151
1985,6,3,1,121,2.6215
1985,6,3,2,138,0.4515
1985,6,3,3,137,2.3831
1985,6,3,4,125,3.1311
1985,6,3,5,91,1.2842
1985,7,1,1,652,3.3141
1985,7,1,2,232,3.4563
1985,7,1,3,187,-0.0585
1985,7,1,4,333,1.2887
1985,7,1,5,806,3.4507
1985,7,2,1,122,2.5437
1985,7,2,2,77,3.2113
1985,7,2,3,91,0.4956
1985,7,2,4,112,3.7068
1985,7,2,5,193,3.5546
1985,7,3,1,114,0.5853
1985,7,3,2,152,-0.1294
1985,7,3,3,145,-2.0058
1985,7,3,4,128,0.5063
1985,7,3,5,98,0.8496
1985,8,1,1,640,-0.6576
1985,8,1,2,229,-1.8445
1985,8,1,3,186,-0.7340
1985,8,1,4,332,-0.0452
1985,8,1,5,803,-1.1196
1985,8,2,1,121,-0.2012
1985,8,2,2,77,-0.1231
1985,8,2,3,91,0.9428
1985,8,2,4,112,-0.5560
1985,8,2,5,193,-3.0760
1985,8,3,1,114,-0.4115
1985,8,3,2,152,0.9013
1985,8,3,3,145,0.0698
1985,8,3,4,128,-1.4260
1985,8,3,5,97,-1.9646
1985,9,1,1,630,-6.2011
1985,9,1,2,227,-3.3016
1985,9,1,3,181,-3.9004
1985,9,1,4,328,-6.0744
1985,9,1,5,802,-6.2750
1985,9,2,1,120,-5.5331
1985,9,2,2,77,-5.9587
1985,9,2,3,91,-4.1689
1985,9,2,4,111,-5.3042
1985,9,2,5,192,-7.4630
1985,9,3,1,113,-2.0993
1985,9,3,2,151,-3.7046
1985,9,3,3,145,-2.8072
1985,9,3,4,127,-3.5764
1985,9,3,5,97,-4.7444
1985,10,1,1,624,1.5059
1985,10,1,2,227,3.8148
1985,10,1,3,181,3.0259
1985,10,1,4,327,1.1458
1985,10,1,5,797,2.0831
1985,10,2,1,120,2.3445
1985,10,2,2,77,5.3659
1985,10,2,3,91,4.8436
1985,10,2,4,111,2.4569
1985,10,2,5,192,4.0739
1985,10,3,1,111,4.9954
1985,10,3,2,149,3.3680
1985,10,3,3,144,3.8326
1985,10,3,4,126,4.7066
1985,10,3,5,97,3.1732
1985,11,1,1,612,4.6513
1985,11,1,2,222,4.6934
1985,11,1,3,181,5.1412
1985,11,1,4,326,5.8393
1985,11,1,5,794,6.5278
1985,11,2,1,117,4.3567
1985,11,2,2,77,8.2547
1985,11,2,3,91,5.4871
1985,11,2,4,109,7.1634
1985,11,2,5,191,9.4818
1985,11,3,1,111,4.9275
1985,11,3,2,149,5.6651
1985,11,3,3,144,7.4594
1985,11,3,4,125,8.7335
1985,11,3,5,96,9.4018
1985,12,1,1,600,1.3632
1985,12,1,2,221,4.6256
1985,12,1,3,178,2.5885
1985,12,1,4,325,4.1290
1985,12,1,5,788,4.6498
1985,12,2,1,114,2.9395
1985,12,2,2,76,5.5944
1985,12,2,3,90,3.4750
1985,12,2,4,109,4.4947
1985,12,2,5,191,5.8994
1985,12,3,1,111,0.9354
1985,12,3,2,149,3.4612
1985,12,3,3,142,5.3698
1985,12,3,4,124,6.9846
1985,12,3,5,96,4.8464
1986,1,1,1,585,3.4185
1986,1,1,2,220,0.2703
1986,1,1,3,176,2.1253
1986,1,1,4,323,2.1868
1986,1,1,5,784,2.6361
1986,1,2,1,113,1.4744
1986,1,2,2,75,2.6467
1986,1,2,3,90,1.5405
1986,1,2,4,108,1.2217
1986,1,2,5,190,0.3027
1986,1,3,1,110,-0.9000
1986,1,3,2,149,0.8054
1986,1,3,3,141,1.7974
1986,1,3,4,122,-0.6926
1986,1,3,5,96,2.8388
1986,2,1,1,581,5.5262
1986,2,1,2,217,6.5264
1986,2,1,3,174,5.7159
1986,2,1,4,322,6.0603
1986,2,1,5,776,6.0570
1986,2,2,1,111,5.6430
1986,2,2,2,75,5.3347
1986,2,2,3,90,8.9422
1986,2,2,4,108,6.5284
1986,2,2,5,188,6.8393
1986,2,3,1,109,7.1255
1986,2,3,2,149,7.0373
1986,2,3,3,141,9.2332
1986,2,3,4,121,6.6503
1986,2,3,5,96,8.8155
1986,3,1,1,577,3.2906
1986,3,1,2,216,4.9814
1986,3,1,3,173,7.6151
1986,3,1,4,321,4.5193
1986,3,1,5,774,4.7495
1986,3,2,1,111,5.2887
1986,3,2,2,74,6.4307
1986,3,2,3,90,4.7409
1986,3,2,4,107,4.0845
1986,3,2,5,187,6.0055
1986,3,3,1,108,4.1685
1986,3,3,2,149,6.1507
1986,3,3,3,141,7.2082
1986,3,3,4,120,3.6732
1986,3,3,5,96,4.3898
1986,4,1,1,571,0.9154
1986,4,1,2,213,2.6461
1986,4,1,3,172,1.0033
1986,4,1,4,320,1.1622
1986,4,1,5,770,2.0764
1986,4,2,1,110,0.2673
1986,4,2,2,74,2.9446
1986,4,2,3,89,0.9995
1986,4,2,4,107,0.2472
1986,4,2,5,186,2.2134
1986,4,3,1,108,-1.9023
1986,4,3,2,148,-0.0300
1986,4,3,3,141,-1.1689
1986,4,3,4,119,0.2490
1986,4,3,5,96,1.0390
1986,5,1,1,560,4.9275
1986,5,1,2,211,4.4620
1986,5,1,3,171,6.0748
1986,5,1,4,318,4.0629
1986,5,1,5,767,2.4424
1986,5,2,1,109,3.1729
1986,5,2,2,74,5.5669
1986,5,2,3,88,3.3100
1986,5,2,4,106,3.3516
1986,5,2,5,185,3.8112
1986,5,3,1,108,6.1882
1986,5,3,2,146,5.7813
1986,5,3,3,137,6.3074
1986,5,3,4,119,3.3039
1986,5,3,5,96,4.4882
1986,6,1,1,549,0.6089
1986,6,1,2,209,3.8125
1986,6,1,3,170,-1.0447
1986,6,1,4,315,-0.3315
1986,6,1,5,760,-1.7346
1986,6,2,1,109,0.6411
1986,6,2,2,74,-0.4396
1986,6,2,3,88,2.3528
1986,6,2,4,106,-1.1163
1986,6,2,5,184,-0.2893
1986,6,3,1,108,-0.5260
1986,6,3,2,146,1.9067
1986,6,3,3,136,4.3497
1986,6,3,4,118,0.6603
1986,6,3,5,95,-0.7131
1986,7,1,1,655,-10.5086
1986,7,1,2,316,-8.8858
1986,7,1,3,232,-6.4081
1986,7,1,4,350,-6.3216
1986,7,1,5,749,-9.7019
1986,7,2,1,118,-11.1201
1986,7,2,2,107,-7.1840
1986,7,2,3,106,-7.0050
1986,7,2,4,121,-7.9688
1986,7,2,5,190,-12.6400
1986,7,3,1,110,-6.1824
1986,7,3,2,146,-5.2133
1986,7,3,3,149,-3.3186
1986,7,3,4,124,-5.5460
1986,7,3,5,102,-7.2185
1986,8,1,1,646,2.1179
1986,8,1,2,310,2.5104
1986,8,1,3,231,0.6569
1986,8,1,4,347,1.1996
1986,8,1,5,740,0.2851
1986,8,2,1,118,4.8555
1986,8,2,2,107,4.2521
1986,8,2,3,106,5.1305
1986,8,2,4,121,5.0448
1986,8,2,5,189,2.7188
1986,8,3,1,110,10.0221
1986,8,3,2,146,8.0502
1986,8,3,3,148,6.9189
1986,8,3,4,124,5.2875
1986,8,3,5,102,4.0210
1986,9,1,1,635,-6.4208
1986,9,1,2,308,-4.6953
1986,9,1,3,230,-4.2129
1986,9,1,4,345,-5.6028
1986,9,1,5,739,-6.5614
1986,9,2,1,118,-5.7463
1986,9,2,2,105,-5.5855
1986,9,2,3,106,-5.4212
1986,9,2,4,121,-5.7142
1986,9,2,5,188,-7.6919
1986,9,3,1,109,-5.6886
1986,9,3,2,146,-7.3937
1986,9,3,3,148,-8.6704
1986,9,3,4,124,-8.6535
1986,9,3,5,100,-8.3586
1986,10,1,1,623,1.9159
1986,10,1,2,306,1.9716
1986,10,1,3,230,2.5210
1986,10,1,4,340,2.7764
1986,10,1,5,731,2.2575
1986,10,2,1,116,3.7370
1986,10,2,2,104,4.1393
1986,10,2,3,105,3.9267
1986,10,2,4,121,3.5589
1986,10,2,5,187,6.1995
1986,10,3,1,108,4.9635
1986,10,3,2,146,6.5603
1986,10,3,3,148,7.6370
1986,10,3,4,124,3.6997
1986,10,3,5,99,6.7457
1986,11,1,1,608,-0.0397
1986,11,1,2,303,0.3422
1986,11,1,3,228,-0.0883
1986,11,1,4,334,0.2737
1986,11,1,5,728,-1.3853
1986,11,2,1,115,1.2785
1986,11,2,2,104,0.9552
1986,11,2,3,105,0.8210
1986,11,2,4,120,0.1652
1986,11,2,5,187,0.8566
1986,11,3,1,105,2.7802
1986,11,3,2,146,2.7518
1986,11,3,3,148,2.1794
1986,11,3,4,124,2.5846
1986,11,3,5,97,1.8911
1986,12,1,1,592,-4.4827
1986,12,1,2,298,-2.4986
1986,12,1,3,226,-2.9522
1986,12,1,4,325,-2.1226
1986,12,1,5,721,-2.5403
1986,12,2,1,114,-2.3983
1986,12,2,2,103,-0.9013
1986,12,2,3,105,-2.8045
1986,12,2,4,119,-2.0896
1986,12,2,5,187,-3.4247
1986,12,3,1,104,-3.1967
1986,12,3,2,145,-2.1734
1986,12,3,3,148,-2.1087
1986,12,3,4,124,-3.0141
1986,12,3,5,97,-4.1869
1987,1,1,1,569,13.2619
1987,1,1,2,290,11.0737
1987,1,1,3,223,7.3138
1987,1,1,4,323,8.7572
1987,1,1,5,715,10.2683
1987,1,2,1,110,13.8467
1987,1,2,2,100,11.2299
1987,1,2,3,103,10.3146
1987,1,2,4,118,12.3738
1987,1,2,5,184,14.3499
1987,1,3,1,103,14.2495
1987,1,3,2,142,14.7959
1987,1,3,3,147,13.0070
1987,1,3,4,122,11.4874
1987,1,3,5,97,14.2626
1987,2,1,1,562,9.3218
1987,2,1,2,290,7.0366
1987,2,1,3,223,8.5181
1987,2,1,4,319,8.4340
1987,2,1,5,707,8.6630
1987,2,2,1,109,7.7779
1987,2,2,2,100,8.8333
1987,2,2,3,102,6.5932
1987,2,2,4,118,6.8815
1987,2,2,5,182,7.8000
1987,2,3,1,103,2.7598
1987,2,3,2,141,2.9728
1987,2,3,3,147,4.1639
1987,2,3,4,121,4.9309
1987,2,3,5,97,8.2009
1987,3,1,1,559,4.6030
1987,3,1,2,289,5.4325
1987,3,1,3,223,1.9140
1987,3,1,4,318,1.7222
1987,3,1,5,704,1.3873
1987,3,2,1,108,5.1054
1987,3,2,2,100,4.1126
1987,3,2,3,102,1.4164
1987,3,2,4,118,1.1504
1987,3,2,5,182,-1.4111
1987,3,3,1,102,5.3675
1987,3,3,2,141,4.1408
1987,3,3,3,146,2.0320
1987,3,3,4,121,1.8997
1987,3,3,5,97,0.1851
1987,4,1,1,551,-0.4208
1987,4,1,2,287,-1.3626
1987,4,1,3,221,-0.7691
1987,4,1,4,315,-2.6170
1987,4,1,5,700,-3.0467
1987,4,2,1,108,-2.4234
1987,4,2,2,100,-2.9921
1987,4,2,3,102,-2.8244
1987,4,2,4,117,-4.1278
1987,4,2,5,182,-3.1766
1987,4,3,1,102,2.5232
1987,4,3,2,140,-1.0781
1987,4,3,3,146,-2.0085
1987,4,3,4,121,-0.8230
1987,4,3,5,97,-2.7631
1987,5,1,1,545,0.9047
1987,5,1,2,283,1.7697
1987,5,1,3,218,0.2332
1987,5,1,4,315,0.5959
1987,5,1,5,696,-0.4176
1987,5,2,1,108,2.1475
1987,5,2,2,100,-0.1532
1987,5,2,3,100,0.7334
1987,5,2,4,116,0.1649
1987,5,2,5,182,0.3518
1987,5,3,1,101,1.8991
1987,5,3,2,140,0.5686
1987,5,3,3,145,0.6775
1987,5,3,4,121,0.5568
1987,5,3,5,97,1.3669
1987,6,1,1,543,1.3812
1987,6,1,2,282,3.3416
1987,6,1,3,216,1.4983
1987,6,1,4,314,1.5558
1987,6,1,5,694,0.8918
1987,6,2,1,108,3.1760
1987,6,2,2,99,2.4168
1987,6,2,3,100,4.1950
1987,6,2,4,114,5.2809
1987,6,2,5,182,1.3498
1987,6,3,1,101,4.3875
1987,6,3,2,140,4.5579
1987,6,3,3,145,5.2072
1987,6,3,4,121,4.6895
1987,6,3,5,97,5.4565
1987,7,1,1,671,4.6453
1987,7,1,2,319,4.5248
1987,7,1,3,260,1.7615
1987,7,1,4,339,2.5192
1987,7,1,5,724,2.5798
1987,7,2,1,114,4.8400
1987,7,2,2,101,4.0393
1987,7,2,3,99,3.0441
1987,7,2,4,102,3.0394
1987,7,2,5,181,5.0203
1987,7,3,1,124,5.1680
1987,7,3,2,134,4.7322
1987,7,3,3,142,4.2538
1987,7,3,4,122,5.1531
1987,7,3,5,90,4.5146
1987,8,1,1,662,0.7735
1987,8,1,2,319,3.0375
1987,8,1,3,260,2.1989
1987,8,1,4,336,2.1952
1987,8,1,5,715,2.0365
1987,8,2,1,114,2.5827
1987,8,2,2,100,4.3232
1987,8,2,3,98,2.8567
1987,8,2,4,102,4.8209
1987,8,2,5,179,3.7136
1987,8,3,1,124,3.9167
1987,8,3,2,132,2.8127
1987,8,3,3,142,5.0756
1987,8,3,4,122,2.8073
1987,8,3,5,90,3.9338
1987,9,1,1,656,0.1086
1987,9,1,2,318,0.6418
1987,9,1,3,260,-1.3735
1987,9,1,4,332,-0.7549
1987,9,1,5,712,-1.6835
1987,9,2,1,112,-1.9341
1987,9,2,2,99,-0.2227
1987,9,2,3,97,-1.9152
1987,9,2,4,102,-1.8204
1987,9,2,5,177,-1.2992
1987,9,3,1,122,-3.6754
1987,9,3,2,131,-0.0272
1987,9,3,3,142,-2.3193
1987,9,3,4,122,-1.7540
1987,9,3,5,90,-3.9986
1987,10,1,1,647,-32.2322
1987,10,1,2,315,-29.6672
1987,10,1,3,258,-28.0299
1987,10,1,4,331,-30.2189
1987,10,1,5,709,-32.1277
1987,10,2,1,110,-31.9598
1987,10,2,2,98,-29.6454
1987,10,2,3,96,-24.2314
