year,month,rank_ME,rank_IAq_1,nstocks,ret_vw
1974,6,2,1,65,0.7632
1974,6,2,2,69,-1.4099
1974,6,2,3,49,-1.5902
1974,6,2,4,67,-4.1775
1974,6,2,5,101,-4.0939
1974,6,3,1,80,-2.5758
1974,6,3,2,90,-0.7965
1974,6,3,3,127,-0.7556
1974,6,3,4,126,-1.8492
1974,6,3,5,135,-3.5227
1974,7,1,1,179,-3.9626
1974,7,1,2,92,-1.8696
1974,7,1,3,67,-2.4328
1974,7,1,4,78,-2.5480
1974,7,1,5,136,-5.0097
1974,7,2,1,65,-3.2076
1974,7,2,2,67,-1.7787
1974,7,2,3,50,-3.2540
1974,7,2,4,73,-5.3095
1974,7,2,5,100,-4.9092
1974,7,3,1,82,-2.9905
1974,7,3,2,93,-5.0077
1974,7,3,3,127,-8.5805
1974,7,3,4,126,-6.9630
1974,7,3,5,129,-10.5049
1974,8,1,1,53,-8.7209
1974,8,1,2,17,-9.3284
1974,8,1,3,15,-6.1510
1974,8,1,4,25,-9.0782
1974,8,1,5,35,-8.0417
1974,8,2,1,20,-8.8669
1974,8,2,2,15,-7.5176
1974,8,2,3,15,-7.6460
1974,8,2,4,21,-4.6545
1974,8,2,5,34,-7.5455
1974,8,3,1,13,-7.1213
1974,8,3,2,30,-11.0986
1974,8,3,3,27,-13.9236
1974,8,3,4,34,-9.1353
1974,8,3,5,30,-11.0114
1974,9,1,1,52,-6.2868
1974,9,1,2,17,-3.6812
1974,9,1,3,10,-6.4893
1974,9,1,4,21,-7.0788
1974,9,1,5,36,-10.3764
1974,9,2,1,17,-5.1331
1974,9,2,2,13,-2.0937
1974,9,2,3,12,-7.4183
1974,9,2,4,19,-6.5067
1974,9,2,5,32,-14.7491
1974,9,3,1,11,-6.4278
1974,9,3,2,28,-2.0817
1974,9,3,3,31,-3.7236
1974,9,3,4,29,-4.6310
1974,9,3,5,26,-6.7956
1974,10,1,1,49,6.2726
1974,10,1,2,15,4.2883
1974,10,1,3,9,-1.7992
1974,10,1,4,21,2.2213
1974,10,1,5,42,10.5943
1974,10,2,1,18,3.1805
1974,10,2,2,14,5.9745
1974,10,2,3,11,13.3503
1974,10,2,4,17,5.7299
1974,10,2,5,27,5.0420
1974,10,3,1,10,18.4311
1974,10,3,2,28,12.4739
1974,10,3,3,34,12.2351
1974,10,3,4,27,13.3077
1974,10,3,5,28,24.3175
1974,11,1,1,64,-7.0520
1974,11,1,2,29,-7.4050
1974,11,1,3,17,-5.9274
1974,11,1,4,25,-2.0776
1974,11,1,5,62,-8.2302
1974,11,2,1,21,-6.3084
1974,11,2,2,22,-1.2586
1974,11,2,3,20,-6.7381
1974,11,2,4,16,-5.8879
1974,11,2,5,30,-5.4179
1974,11,3,1,14,0.3658
1974,11,3,2,32,-2.2076
1974,11,3,3,35,-2.1970
1974,11,3,4,37,-1.9935
1974,11,3,5,36,-0.2419
1974,12,1,1,59,-11.5637
1974,12,1,2,27,-8.1764
1974,12,1,3,23,-4.6956
1974,12,1,4,28,-4.7201
1974,12,1,5,57,-14.0924
1974,12,2,1,24,-7.2154
1974,12,2,2,26,-4.9980
1974,12,2,3,16,-2.4649
1974,12,2,4,19,-1.7640
1974,12,2,5,29,-6.1307
1974,12,3,1,16,-3.3188
1974,12,3,2,29,-0.1601
1974,12,3,3,39,-1.2783
1974,12,3,4,41,-4.7781
1974,12,3,5,32,-8.9140
1975,1,1,1,60,40.6231
1975,1,1,2,28,33.6588
1975,1,1,3,25,31.9902
1975,1,1,4,24,27.2511
1975,1,1,5,57,29.9803
1975,1,2,1,23,34.4542
1975,1,2,2,27,26.9509
1975,1,2,3,17,24.9020
1975,1,2,4,13,20.7204
1975,1,2,5,36,25.9878
1975,1,3,1,17,21.3089
1975,1,3,2,33,15.8559
1975,1,3,3,40,18.4608
1975,1,3,4,44,21.8037
1975,1,3,5,33,19.8616
1975,2,1,1,54,2.6329
1975,2,1,2,25,5.0848
1975,2,1,3,18,3.0250
1975,2,1,4,17,2.1048
1975,2,1,5,47,2.9882
1975,2,2,1,28,-1.6821
1975,2,2,2,19,1.6339
1975,2,2,3,12,2.7908
1975,2,2,4,16,-0.1146
1975,2,2,5,28,5.4099
1975,2,3,1,22,5.5737
1975,2,3,2,37,3.5876
1975,2,3,3,37,-0.4033
1975,2,3,4,36,4.8815
1975,2,3,5,28,4.4824
1975,3,1,1,74,8.6763
1975,3,1,2,25,6.0592
1975,3,1,3,18,8.0035
1975,3,1,4,11,15.2677
1975,3,1,5,43,9.4483
1975,3,2,1,21,0.9746
1975,3,2,2,22,1.7464
1975,3,2,3,10,5.2131
1975,3,2,4,16,-0.2762
1975,3,2,5,29,7.9661
1975,3,3,1,20,3.1562
1975,3,3,2,35,2.5307
1975,3,3,3,41,2.9584
1975,3,3,4,39,-1.2915
1975,3,3,5,31,4.1081
1975,4,1,1,81,1.6404
1975,4,1,2,28,-0.8544
1975,4,1,3,16,-1.3273
1975,4,1,4,14,7.1596
1975,4,1,5,44,14.6544
1975,4,2,1,23,1.2903
1975,4,2,2,19,0.2381
1975,4,2,3,10,-0.0654
1975,4,2,4,14,0.5906
1975,4,2,5,26,1.3559
1975,4,3,1,14,3.7192
1975,4,3,2,34,-1.2905
1975,4,3,3,40,3.7233
1975,4,3,4,40,1.1505
1975,4,3,5,28,9.4243
1975,5,1,1,235,7.0622
1975,5,1,2,111,7.5442
1975,5,1,3,63,7.3890
1975,5,1,4,64,4.6467
1975,5,1,5,96,7.1060
1975,5,2,1,82,8.8808
1975,5,2,2,74,3.8611
1975,5,2,3,52,4.9446
1975,5,2,4,63,8.2053
1975,5,2,5,86,11.4917
1975,5,3,1,53,5.1741
1975,5,3,2,105,5.1816
1975,5,3,3,130,4.4538
1975,5,3,4,129,5.2657
1975,5,3,5,137,6.4121
1975,6,1,1,238,11.0130
1975,6,1,2,115,7.2145
1975,6,1,3,70,6.6861
1975,6,1,4,67,10.1217
1975,6,1,5,89,5.7666
1975,6,2,1,81,6.1621
1975,6,2,2,80,7.9742
1975,6,2,3,52,7.9370
1975,6,2,4,62,5.0641
1975,6,2,5,93,7.2266
1975,6,3,1,59,8.9468
1975,6,3,2,98,4.8514
1975,6,3,3,133,4.6359
1975,6,3,4,130,5.6830
1975,6,3,5,141,4.4115
1975,7,1,1,231,-1.9041
1975,7,1,2,114,-0.7403
1975,7,1,3,69,-3.2404
1975,7,1,4,74,-1.2891
1975,7,1,5,94,-0.9512
1975,7,2,1,85,-3.6281
1975,7,2,2,78,-2.6236
1975,7,2,3,54,-2.4226
1975,7,2,4,67,-3.6722
1975,7,2,5,90,-4.9224
1975,7,3,1,54,-0.5484
1975,7,3,2,98,-7.0865
1975,7,3,3,134,-8.1217
1975,7,3,4,129,-6.9320
1975,7,3,5,139,-6.1998
1975,8,1,1,72,-7.3006
1975,8,1,2,38,-6.8035
1975,8,1,3,13,-4.7221
1975,8,1,4,17,-0.7319
1975,8,1,5,31,-5.6464
1975,8,2,1,29,-3.8235
1975,8,2,2,25,-3.3214
1975,8,2,3,20,-3.9541
1975,8,2,4,9,-4.9294
1975,8,2,5,30,-2.2978
1975,8,3,1,15,-5.7702
1975,8,3,2,25,-0.3631
1975,8,3,3,28,1.5870
1975,8,3,4,34,-0.1343
1975,8,3,5,35,-2.7287
1975,9,1,1,72,-3.1020
1975,9,1,2,35,-2.6076
1975,9,1,3,8,0.0455
1975,9,1,4,13,-0.4536
1975,9,1,5,29,-3.1923
1975,9,2,1,25,-6.0251
1975,9,2,2,27,-1.4739
1975,9,2,3,11,-0.4027
1975,9,2,4,11,-0.2382
1975,9,2,5,25,-4.5639
1975,9,3,1,13,-5.3883
1975,9,3,2,23,-2.6789
1975,9,3,3,28,-2.1042
1975,9,3,4,29,-1.7763
1975,9,3,5,34,-4.0890
1975,10,1,1,76,0.7674
1975,10,1,2,33,0.9569
1975,10,1,3,8,4.4334
1975,10,1,4,15,2.2533
1975,10,1,5,22,0.1436
1975,10,2,1,27,-0.5095
1975,10,2,2,26,3.3800
1975,10,2,3,12,1.4502
1975,10,2,4,11,1.6592
1975,10,2,5,27,2.7131
1975,10,3,1,9,-0.0092
1975,10,3,2,30,9.8976
1975,10,3,3,25,7.4802
1975,10,3,4,28,9.2934
1975,10,3,5,32,5.5470
1975,11,1,1,86,3.6849
1975,11,1,2,47,2.8497
1975,11,1,3,30,-0.1051
1975,11,1,4,17,5.5945
1975,11,1,5,34,2.7544
1975,11,2,1,35,5.9498
1975,11,2,2,31,2.6213
1975,11,2,3,15,1.1869
1975,11,2,4,12,3.0007
1975,11,2,5,29,0.8671
1975,11,3,1,17,1.6277
1975,11,3,2,23,4.3361
1975,11,3,3,37,4.0109
1975,11,3,4,34,3.7376
1975,11,3,5,47,3.4421
1975,12,1,1,78,0.2264
1975,12,1,2,48,-4.9312
1975,12,1,3,30,-1.1202
1975,12,1,4,17,-3.1927
1975,12,1,5,39,-2.6089
1975,12,2,1,33,-0.9234
1975,12,2,2,32,1.0969
1975,12,2,3,19,-0.9531
1975,12,2,4,16,-1.0058
1975,12,2,5,28,-4.9191
1975,12,3,1,21,3.9088
1975,12,3,2,22,0.3304
1975,12,3,3,36,-0.0049
1975,12,3,4,34,0.7705
1975,12,3,5,45,-1.3185
1976,1,1,1,76,29.6791
1976,1,1,2,46,23.8890
1976,1,1,3,34,17.3195
1976,1,1,4,17,21.2044
1976,1,1,5,36,20.7351
1976,1,2,1,33,23.2718
1976,1,2,2,31,17.3142
1976,1,2,3,21,12.5859
1976,1,2,4,18,17.3554
1976,1,2,5,28,13.0948
1976,1,3,1,23,11.6183
1976,1,3,2,24,11.4782
1976,1,3,3,34,10.9187
1976,1,3,4,35,7.3797
1976,1,3,5,50,7.5229
1976,2,1,1,65,15.9807
1976,2,1,2,40,11.6339
1976,2,1,3,29,4.0449
1976,2,1,4,16,12.5769
1976,2,1,5,33,11.1330
1976,2,2,1,27,6.9539
1976,2,2,2,36,4.2346
1976,2,2,3,15,4.2790
1976,2,2,4,24,3.7222
1976,2,2,5,23,9.8742
1976,2,3,1,15,1.1875
1976,2,3,2,34,1.4745
1976,2,3,3,34,0.0999
1976,2,3,4,36,-3.9401
1976,2,3,5,47,-1.2478
1976,3,1,1,83,4.5423
1976,3,1,2,50,0.2361
1976,3,1,3,28,0.5851
1976,3,1,4,15,-2.7003
1976,3,1,5,34,2.7586
1976,3,2,1,29,3.0695
1976,3,2,2,32,2.0725
1976,3,2,3,17,0.8347
1976,3,2,4,24,-1.6371
1976,3,2,5,23,0.7072
1976,3,3,1,15,2.3410
1976,3,3,2,33,1.3724
1976,3,3,3,37,0.8383
1976,3,3,4,37,2.9078
1976,3,3,5,50,1.5512
1976,4,1,1,87,-3.6570
1976,4,1,2,49,0.6841
1976,4,1,3,27,-0.6074
1976,4,1,4,19,-2.2016
1976,4,1,5,34,-0.2633
1976,4,2,1,30,-3.7586
1976,4,2,2,31,-0.5981
1976,4,2,3,19,0.1364
1976,4,2,4,23,0.6702
1976,4,2,5,21,0.5036
1976,4,3,1,13,-2.6805
1976,4,3,2,32,-1.7692
1976,4,3,3,33,0.9962
1976,4,3,4,37,0.5544
1976,4,3,5,52,-1.1797
1976,5,1,1,248,-2.5774
1976,5,1,2,130,-1.6716
1976,5,1,3,98,-1.4615
1976,5,1,4,66,-1.2685
1976,5,1,5,82,-2.2836
1976,5,2,1,91,-2.9068
1976,5,2,2,68,-3.1150
1976,5,2,3,61,0.2955
1976,5,2,4,63,-1.8603
1976,5,2,5,90,1.0431
1976,5,3,1,50,0.5712
1976,5,3,2,100,-1.0231
1976,5,3,3,130,-0.4477
1976,5,3,4,154,0.8100
1976,5,3,5,153,-0.7739
1976,6,1,1,257,4.7884
1976,6,1,2,129,2.5246
1976,6,1,3,108,3.3102
1976,6,1,4,67,2.0730
1976,6,1,5,84,3.5566
1976,6,2,1,90,6.4821
1976,6,2,2,69,3.5754
1976,6,2,3,64,3.7418
1976,6,2,4,67,4.3408
1976,6,2,5,94,2.0137
1976,6,3,1,50,5.5179
1976,6,3,2,100,5.4450
1976,6,3,3,132,2.9991
1976,6,3,4,156,5.4866
1976,6,3,5,157,3.3196
1976,7,1,1,258,0.0027
1976,7,1,2,131,0.3746
1976,7,1,3,105,0.7995
1976,7,1,4,64,0.9596
1976,7,1,5,84,-1.0792
1976,7,2,1,91,-0.0527
1976,7,2,2,78,1.7548
1976,7,2,3,63,1.3436
1976,7,2,4,71,1.7724
1976,7,2,5,98,-0.9642
1976,7,3,1,60,0.3361
1976,7,3,2,93,-1.3900
1976,7,3,3,134,-0.1606
1976,7,3,4,154,-0.9559
1976,7,3,5,152,-1.7085
1976,8,1,1,164,-3.3330
1976,8,1,2,92,-1.6456
1976,8,1,3,76,-1.4594
1976,8,1,4,58,-2.6527
1976,8,1,5,82,-2.7887
1976,8,2,1,67,-3.1422
1976,8,2,2,69,-0.5772
1976,8,2,3,49,-0.6370
1976,8,2,4,48,-3.5658
1976,8,2,5,76,-3.6007
1976,8,3,1,51,-1.0168
1976,8,3,2,66,2.0330
1976,8,3,3,116,1.0238
1976,8,3,4,107,0.0703
1976,8,3,5,114,-0.2523
1976,9,1,1,145,2.3346
1976,9,1,2,91,2.5600
1976,9,1,3,60,1.1663
1976,9,1,4,62,2.6007
1976,9,1,5,76,1.9763
1976,9,2,1,64,2.9704
1976,9,2,2,71,3.1847
1976,9,2,3,54,2.1154
1976,9,2,4,45,1.4144
1976,9,2,5,71,3.8070
1976,9,3,1,53,2.1266
1976,9,3,2,73,2.1219
1976,9,3,3,115,2.0430
1976,9,3,4,113,3.0234
1976,9,3,5,110,4.1792
1976,10,1,1,188,-2.7867
1976,10,1,2,96,-1.7017
1976,10,1,3,75,-1.1022
1976,10,1,4,82,-2.4594
1976,10,1,5,90,-4.4107
1976,10,2,1,71,-2.2859
1976,10,2,2,79,-2.3348
1976,10,2,3,56,-1.1195
1976,10,2,4,45,-1.0650
1976,10,2,5,76,-2.9324
1976,10,3,1,53,-4.0285
1976,10,3,2,79,-2.8201
1976,10,3,3,121,-1.7332
1976,10,3,4,115,-1.6197
1976,10,3,5,116,-1.9018
1976,11,1,1,219,2.9965
1976,11,1,2,112,2.0992
1976,11,1,3,87,2.2106
1976,11,1,4,80,2.1887
1976,11,1,5,108,3.6175
1976,11,2,1,87,4.1715
1976,11,2,2,69,3.7910
1976,11,2,3,63,3.9463
1976,11,2,4,49,4.6466
1976,11,2,5,80,4.1642
1976,11,3,1,52,4.0723
1976,11,3,2,94,0.4247
1976,11,3,3,124,0.9887
1976,11,3,4,130,-1.3868
1976,11,3,5,113,2.5516
1976,12,1,1,215,12.7235
1976,12,1,2,117,9.3830
1976,12,1,3,87,11.4413
1976,12,1,4,89,9.1539
1976,12,1,5,112,10.6234
1976,12,2,1,86,9.8853
1976,12,2,2,64,9.8859
1976,12,2,3,67,10.5706
1976,12,2,4,48,8.0886
1976,12,2,5,85,8.5643
1976,12,3,1,55,7.7189
1976,12,3,2,94,5.5286
1976,12,3,3,123,4.1380
1976,12,3,4,130,6.3339
1976,12,3,5,116,4.4827
1977,1,1,1,207,5.3489
1977,1,1,2,114,6.5607
1977,1,1,3,86,2.0079
1977,1,1,4,89,2.5666
1977,1,1,5,116,2.1544
1977,1,2,1,93,2.4240
1977,1,2,2,65,1.4341
1977,1,2,3,68,1.1714
1977,1,2,4,49,2.1982
1977,1,2,5,84,0.6338
1977,1,3,1,54,-1.8778
1977,1,3,2,95,-2.0650
1977,1,3,3,127,-3.6966
1977,1,3,4,131,-4.9009
1977,1,3,5,118,-4.9743
1977,2,1,1,204,-1.4794
1977,2,1,2,104,-0.5731
1977,2,1,3,89,-0.3784
1977,2,1,4,80,-0.2686
1977,2,1,5,119,-2.5758
1977,2,2,1,81,-0.6067
1977,2,2,2,67,-0.4182
1977,2,2,3,72,-1.0323
1977,2,2,4,57,-0.3156
1977,2,2,5,82,-1.6976
1977,2,3,1,55,-2.5409
1977,2,3,2,106,-2.8141
1977,2,3,3,118,-0.9824
1977,2,3,4,136,-0.9458
1977,2,3,5,117,-3.0348
1977,3,1,1,214,1.5855
1977,3,1,2,97,1.6827
1977,3,1,3,97,2.4304
1977,3,1,4,81,0.6362
1977,3,1,5,123,-1.1323
1977,3,2,1,81,-0.5058
1977,3,2,2,73,-0.2008
1977,3,2,3,73,-0.7789
1977,3,2,4,57,-0.3130
1977,3,2,5,75,-0.6950
1977,3,3,1,60,0.0807
1977,3,3,2,106,-1.0209
1977,3,3,3,111,-1.3624
1977,3,3,4,144,-1.2311
1977,3,3,5,112,-2.0254
1977,4,1,1,210,0.9866
1977,4,1,2,102,-1.5617
1977,4,1,3,99,0.5268
1977,4,1,4,77,5.0092
1977,4,1,5,118,0.2637
1977,4,2,1,82,2.8913
1977,4,2,2,73,0.8051
1977,4,2,3,75,0.1222
1977,4,2,4,51,3.0780
1977,4,2,5,73,2.4767
1977,4,3,1,60,0.9081
1977,4,3,2,105,1.8007
1977,4,3,3,107,0.3321
1977,4,3,4,145,-1.6438
1977,4,3,5,112,1.8923
1977,5,1,1,302,-0.5206
1977,5,1,2,153,0.3507
1977,5,1,3,141,-0.1973
1977,5,1,4,107,0.7634
1977,5,1,5,170,-0.2547
1977,5,2,1,104,-0.1494
1977,5,2,2,100,0.6645
1977,5,2,3,93,0.0352
1977,5,2,4,65,2.8784
1977,5,2,5,105,-0.8275
1977,5,3,1,61,0.2338
1977,5,3,2,129,-0.1431
1977,5,3,3,151,-1.5398
1977,5,3,4,183,-2.1253
1977,5,3,5,156,-0.5913
1977,6,1,1,322,7.9216
1977,6,1,2,162,6.0313
1977,6,1,3,143,6.2061
1977,6,1,4,108,8.3141
1977,6,1,5,184,9.1496
1977,6,2,1,100,7.9094
1977,6,2,2,97,6.1802
1977,6,2,3,95,5.3290
1977,6,2,4,66,7.2528
1977,6,2,5,120,8.3013
1977,6,3,1,64,4.1518
1977,6,3,2,129,4.6692
1977,6,3,3,150,3.6412
1977,6,3,4,182,4.9914
1977,6,3,5,152,6.3666
1977,7,1,1,324,-0.6188
1977,7,1,2,167,0.2076
1977,7,1,3,143,1.4856
1977,7,1,4,106,0.8175
1977,7,1,5,191,-1.0322
1977,7,2,1,105,-0.8583
1977,7,2,2,103,-0.2860
1977,7,2,3,92,-1.2235
1977,7,2,4,72,0.0950
1977,7,2,5,124,-2.0177
1977,7,3,1,60,-1.8847
1977,7,3,2,129,-0.4342
1977,7,3,3,156,-1.5168
1977,7,3,4,185,-1.7942
1977,7,3,5,153,-2.6099
1977,8,1,1,361,-2.1978
1977,8,1,2,165,-1.0793
1977,8,1,3,135,-2.6788
1977,8,1,4,123,-1.2185
1977,8,1,5,194,0.0046
1977,8,2,1,108,-1.8894
1977,8,2,2,102,-2.3468
1977,8,2,3,83,-0.4950
1977,8,2,4,85,-1.4925
1977,8,2,5,118,0.9478
1977,8,3,1,59,-2.2509
1977,8,3,2,130,-1.3241
1977,8,3,3,170,-0.5071
1977,8,3,4,184,-2.0992
1977,8,3,5,146,-2.1902
1977,9,1,1,361,0.8264
1977,9,1,2,170,0.5511
