year,month,rank_ME,rank_IG,nstocks,ret_vw
1981,12,2,4,120,-1.6507
1981,12,2,5,173,-3.4074
1981,12,3,1,89,-1.5244
1981,12,3,2,132,-1.9244
1981,12,3,3,165,-2.2620
1981,12,3,4,143,-3.4031
1981,12,3,5,129,-3.5374
1982,1,1,1,591,-0.1389
1982,1,1,2,257,-1.9722
1982,1,1,3,200,-1.0162
1982,1,1,4,213,-2.4075
1982,1,1,5,496,-2.5394
1982,1,2,1,122,-2.4727
1982,1,2,2,98,-3.9074
1982,1,2,3,82,-3.7407
1982,1,2,4,120,-3.8725
1982,1,2,5,173,-5.8891
1982,1,3,1,89,-2.5355
1982,1,3,2,131,-1.4989
1982,1,3,3,164,0.0585
1982,1,3,4,143,-3.0245
1982,1,3,5,129,-5.9948
1982,2,1,1,588,-3.2026
1982,2,1,2,257,-3.9270
1982,2,1,3,200,-2.9150
1982,2,1,4,210,-4.0576
1982,2,1,5,494,-4.8242
1982,2,2,1,123,-1.6667
1982,2,2,2,97,-3.6508
1982,2,2,3,82,-4.3513
1982,2,2,4,120,-4.7229
1982,2,2,5,172,-7.9328
1982,2,3,1,89,-1.9181
1982,2,3,2,131,-2.5739
1982,2,3,3,163,-4.9132
1982,2,3,4,142,-6.1545
1982,2,3,5,129,-7.6041
1982,3,1,1,583,-1.3732
1982,3,1,2,256,-1.1984
1982,3,1,3,199,-1.2231
1982,3,1,4,208,0.2760
1982,3,1,5,490,-0.2831
1982,3,2,1,121,0.6700
1982,3,2,2,98,-1.1067
1982,3,2,3,81,2.0318
1982,3,2,4,120,-0.3648
1982,3,2,5,172,-2.0341
1982,3,3,1,89,-0.5783
1982,3,3,2,131,1.4011
1982,3,3,3,163,-0.4744
1982,3,3,4,142,-0.5775
1982,3,3,5,129,-3.3773
1982,4,1,1,578,5.5654
1982,4,1,2,253,4.3890
1982,4,1,3,198,6.2472
1982,4,1,4,208,5.0140
1982,4,1,5,485,7.3916
1982,4,2,1,120,4.4944
1982,4,2,2,97,7.1475
1982,4,2,3,80,5.6350
1982,4,2,4,118,5.4881
1982,4,2,5,172,6.0958
1982,4,3,1,89,5.5834
1982,4,3,2,131,4.8349
1982,4,3,3,162,3.2369
1982,4,3,4,141,4.9139
1982,4,3,5,128,4.9848
1982,5,1,1,572,-1.3268
1982,5,1,2,253,-1.5137
1982,5,1,3,197,-1.3141
1982,5,1,4,205,-1.3755
1982,5,1,5,481,-2.0267
1982,5,2,1,119,-2.3568
1982,5,2,2,97,-3.0448
1982,5,2,3,80,-1.9481
1982,5,2,4,118,-3.0337
1982,5,2,5,172,-4.0620
1982,5,3,1,89,-4.0556
1982,5,3,2,131,-3.0988
1982,5,3,3,162,-3.0660
1982,5,3,4,141,-1.3272
1982,5,3,5,125,-2.1430
1982,6,1,1,567,-2.5599
1982,6,1,2,250,-1.7490
1982,6,1,3,194,-2.2337
1982,6,1,4,206,-2.0304
1982,6,1,5,477,-2.1086
1982,6,2,1,118,-2.5592
1982,6,2,2,97,-0.3937
1982,6,2,3,80,1.4877
1982,6,2,4,118,-1.7510
1982,6,2,5,172,-3.4746
1982,6,3,1,89,-0.3310
1982,6,3,2,131,-1.5034
1982,6,3,3,161,-1.1068
1982,6,3,4,141,-1.7620
1982,6,3,5,126,-4.9347
1982,7,1,1,635,-0.4518
1982,7,1,2,232,0.2587
1982,7,1,3,158,-0.6132
1982,7,1,4,241,-0.7650
1982,7,1,5,605,-3.2114
1982,7,2,1,133,-0.3476
1982,7,2,2,99,-0.0556
1982,7,2,3,73,-0.9413
1982,7,2,4,108,-3.0800
1982,7,2,5,168,-2.1881
1982,7,3,1,72,-0.3095
1982,7,3,2,129,-0.9483
1982,7,3,3,161,-0.0525
1982,7,3,4,162,-3.9999
1982,7,3,5,129,-6.2431
1982,8,1,1,627,5.6238
1982,8,1,2,231,6.5838
1982,8,1,3,158,6.6582
1982,8,1,4,240,6.4482
1982,8,1,5,596,5.6932
1982,8,2,1,132,10.0403
1982,8,2,2,99,10.5183
1982,8,2,3,72,8.7266
1982,8,2,4,107,10.0135
1982,8,2,5,167,9.5715
1982,8,3,1,72,13.0465
1982,8,3,2,129,13.3264
1982,8,3,3,160,12.3025
1982,8,3,4,160,12.3307
1982,8,3,5,128,13.2293
1982,9,1,1,629,3.6545
1982,9,1,2,229,5.2976
1982,9,1,3,154,5.3691
1982,9,1,4,240,3.5020
1982,9,1,5,601,1.6044
1982,9,2,1,131,3.1915
1982,9,2,2,98,4.1476
1982,9,2,3,72,4.2764
1982,9,2,4,107,3.6042
1982,9,2,5,167,1.5393
1982,9,3,1,71,1.9805
1982,9,3,2,129,-0.9740
1982,9,3,3,159,1.2767
1982,9,3,4,161,0.8253
1982,9,3,5,128,1.9511
1982,10,1,1,623,12.5716
1982,10,1,2,225,11.6247
1982,10,1,3,153,14.6591
1982,10,1,4,236,14.6921
1982,10,1,5,597,13.7472
1982,10,2,1,128,13.0328
1982,10,2,2,96,11.5593
1982,10,2,3,72,10.0714
1982,10,2,4,106,12.0690
1982,10,2,5,167,16.0770
1982,10,3,1,71,12.7543
1982,10,3,2,129,12.8042
1982,10,3,3,158,8.8635
1982,10,3,4,161,11.5309
1982,10,3,5,128,12.3897
1982,11,1,1,619,10.1929
1982,11,1,2,226,9.5037
1982,11,1,3,152,9.0913
1982,11,1,4,234,8.7152
1982,11,1,5,593,10.0211
1982,11,2,1,126,8.7382
1982,11,2,2,96,9.0182
1982,11,2,3,72,10.1189
1982,11,2,4,106,8.1837
1982,11,2,5,165,6.9523
1982,11,3,1,71,6.3150
1982,11,3,2,128,6.6004
1982,11,3,3,158,4.4333
1982,11,3,4,161,2.4820
1982,11,3,5,128,5.2595
1982,12,1,1,616,2.2201
1982,12,1,2,224,1.6269
1982,12,1,3,153,1.3019
1982,12,1,4,234,3.5994
1982,12,1,5,586,2.1333
1982,12,2,1,125,2.5730
1982,12,2,2,96,1.7574
1982,12,2,3,72,0.7027
1982,12,2,4,105,0.5056
1982,12,2,5,165,1.0146
1982,12,3,1,71,0.1512
1982,12,3,2,127,0.0762
1982,12,3,3,158,3.2334
1982,12,3,4,161,1.2118
1982,12,3,5,128,0.7684
1983,1,1,1,614,9.9581
1983,1,1,2,222,8.9669
1983,1,1,3,153,10.8642
1983,1,1,4,232,8.6957
1983,1,1,5,584,9.6699
1983,1,2,1,125,6.2245
1983,1,2,2,96,5.2772
1983,1,2,3,72,6.1730
1983,1,2,4,104,5.5657
1983,1,2,5,164,7.8874
1983,1,3,1,71,3.2303
1983,1,3,2,126,4.3146
1983,1,3,3,158,5.2046
1983,1,3,4,160,1.8872
1983,1,3,5,128,5.1601
1983,2,1,1,610,7.7403
1983,2,1,2,216,6.8515
1983,2,1,3,152,6.8651
1983,2,1,4,229,3.5954
1983,2,1,5,576,4.8175
1983,2,2,1,124,8.1347
1983,2,2,2,94,5.7167
1983,2,2,3,71,5.8514
1983,2,2,4,105,5.9586
1983,2,2,5,163,3.2356
1983,2,3,1,71,4.3101
1983,2,3,2,125,4.4815
1983,2,3,3,157,2.0951
1983,2,3,4,160,2.2898
1983,2,3,5,128,2.7099
1983,3,1,1,605,5.6274
1983,3,1,2,214,6.5410
1983,3,1,3,151,6.0044
1983,3,1,4,228,5.2222
1983,3,1,5,572,4.7472
1983,3,2,1,124,5.6638
1983,3,2,2,94,5.0938
1983,3,2,3,71,2.7382
1983,3,2,4,104,5.1846
1983,3,2,5,162,2.2714
1983,3,3,1,71,5.3721
1983,3,3,2,125,3.7419
1983,3,3,3,157,1.7499
1983,3,3,4,159,2.9000
1983,3,3,5,128,3.7744
1983,4,1,1,601,8.0715
1983,4,1,2,213,7.1610
1983,4,1,3,152,7.3967
1983,4,1,4,227,8.4980
1983,4,1,5,567,6.8023
1983,4,2,1,124,7.5109
1983,4,2,2,94,6.8956
1983,4,2,3,70,5.7240
1983,4,2,4,104,7.1734
1983,4,2,5,162,6.2134
1983,4,3,1,71,5.0264
1983,4,3,2,125,6.6782
1983,4,3,3,156,6.7364
1983,4,3,4,159,7.7285
1983,4,3,5,127,7.1056
1983,5,1,1,596,9.5442
1983,5,1,2,212,9.1716
1983,5,1,3,152,9.3988
1983,5,1,4,227,11.2016
1983,5,1,5,562,11.0106
1983,5,2,1,124,5.0904
1983,5,2,2,94,4.3287
1983,5,2,3,70,5.1941
1983,5,2,4,105,5.2979
1983,5,2,5,162,6.3262
1983,5,3,1,71,-0.8828
1983,5,3,2,125,0.9256
1983,5,3,3,156,-0.5881
1983,5,3,4,159,-0.2267
1983,5,3,5,127,1.0457
1983,6,1,1,592,4.8906
1983,6,1,2,212,3.9035
1983,6,1,3,150,2.8396
1983,6,1,4,225,4.5700
1983,6,1,5,562,4.8146
1983,6,2,1,123,7.3822
1983,6,2,2,93,4.2803
1983,6,2,3,70,5.6524
1983,6,2,4,105,6.8597
1983,6,2,5,162,5.7222
1983,6,3,1,71,2.8991
1983,6,3,2,125,2.5919
1983,6,3,3,155,3.8597
1983,6,3,4,159,5.3852
1983,6,3,5,127,3.9485
1983,7,1,1,685,-1.5956
1983,7,1,2,257,-2.1965
1983,7,1,3,197,-1.6969
1983,7,1,4,248,-2.7203
1983,7,1,5,667,-2.9578
1983,7,2,1,146,-2.2725
1983,7,2,2,110,-3.4469
1983,7,2,3,81,-3.7456
1983,7,2,4,104,-1.4908
1983,7,2,5,156,-3.5994
1983,7,3,1,89,-1.4620
1983,7,3,2,119,-4.3975
1983,7,3,3,161,-2.6909
1983,7,3,4,153,-3.5032
1983,7,3,5,136,-4.2600
1983,8,1,1,684,-3.6203
1983,8,1,2,255,-3.3801
1983,8,1,3,197,-3.5927
1983,8,1,4,247,-2.5855
1983,8,1,5,661,-4.3490
1983,8,2,1,146,-3.6600
1983,8,2,2,110,-1.5249
1983,8,2,3,81,-2.8483
1983,8,2,4,103,-3.1142
1983,8,2,5,156,-4.1125
1983,8,3,1,89,-0.2311
1983,8,3,2,119,2.0520
1983,8,3,3,161,2.9815
1983,8,3,4,152,-0.0420
1983,8,3,5,136,-1.0743
1983,9,1,1,676,-1.0255
1983,9,1,2,255,0.5235
1983,9,1,3,195,-0.3049
1983,9,1,4,246,0.6761
1983,9,1,5,658,-0.9443
1983,9,2,1,146,3.1407
1983,9,2,2,110,1.3016
1983,9,2,3,80,3.3927
1983,9,2,4,103,3.6375
1983,9,2,5,153,2.0614
1983,9,3,1,89,2.5170
1983,9,3,2,119,0.6966
1983,9,3,3,160,2.3378
1983,9,3,4,152,1.3689
1983,9,3,5,135,1.9818
1983,10,1,1,672,-5.9852
1983,10,1,2,253,-6.0473
1983,10,1,3,194,-6.1581
1983,10,1,4,243,-5.3961
1983,10,1,5,656,-7.1123
1983,10,2,1,146,-5.3479
1983,10,2,2,110,-4.9893
1983,10,2,3,80,-3.4613
1983,10,2,4,103,-6.7031
1983,10,2,5,151,-7.5868
1983,10,3,1,88,-1.9875
1983,10,3,2,119,-2.9425
1983,10,3,3,160,-0.3379
1983,10,3,4,151,-1.3162
1983,10,3,5,134,-3.3223
1983,11,1,1,669,3.8531
1983,11,1,2,252,3.2790
1983,11,1,3,194,2.9798
1983,11,1,4,240,5.5582
1983,11,1,5,651,2.5122
1983,11,2,1,146,5.0434
1983,11,2,2,110,5.3054
1983,11,2,3,78,6.4361
1983,11,2,4,101,5.6760
1983,11,2,5,151,5.5037
1983,11,3,1,88,2.7336
1983,11,3,2,118,4.9240
1983,11,3,3,160,0.5484
1983,11,3,4,151,2.9625
1983,11,3,5,134,2.1230
1983,12,1,1,661,-1.8045
1983,12,1,2,252,-1.1320
1983,12,1,3,193,-2.4569
1983,12,1,4,240,-0.0866
1983,12,1,5,651,-2.6764
1983,12,2,1,145,-1.1591
1983,12,2,2,110,-0.0021
1983,12,2,3,78,-1.5841
1983,12,2,4,101,-0.9858
1983,12,2,5,151,-3.1102
1983,12,3,1,88,-0.4646
1983,12,3,2,118,-0.4129
1983,12,3,3,160,-0.0235
1983,12,3,4,151,-1.1455
1983,12,3,5,134,-3.3534
1984,1,1,1,655,0.1710
1984,1,1,2,252,-0.4582
1984,1,1,3,192,0.4874
1984,1,1,4,237,-0.3030
1984,1,1,5,647,-0.9922
1984,1,2,1,144,-3.1236
1984,1,2,2,110,0.0712
1984,1,2,3,78,-3.1415
1984,1,2,4,101,-2.9594
1984,1,2,5,151,-4.2686
1984,1,3,1,86,-3.1719
1984,1,3,2,118,0.0091
1984,1,3,3,159,0.4938
1984,1,3,4,151,-1.7834
1984,1,3,5,133,-3.6330
1984,2,1,1,642,-5.7530
1984,2,1,2,251,-5.9619
1984,2,1,3,191,-3.9065
1984,2,1,4,234,-5.1503
1984,2,1,5,639,-7.0554
1984,2,2,1,143,-5.9831
1984,2,2,2,110,-3.0427
1984,2,2,3,78,-3.8269
1984,2,2,4,101,-5.4936
1984,2,2,5,151,-6.5784
1984,2,3,1,86,-4.8482
1984,2,3,2,118,-3.0195
1984,2,3,3,158,-2.9198
1984,2,3,4,151,-3.3947
1984,2,3,5,133,-5.8312
1984,3,1,1,639,1.3639
1984,3,1,2,251,1.2871
1984,3,1,3,190,1.4881
1984,3,1,4,230,1.3029
1984,3,1,5,629,-0.2345
1984,3,2,1,142,0.7584
1984,3,2,2,109,2.3880
1984,3,2,3,78,1.0664
1984,3,2,4,98,2.0130
1984,3,2,5,149,0.6488
1984,3,3,1,86,1.7194
1984,3,3,2,117,2.6524
1984,3,3,3,157,2.1501
1984,3,3,4,151,0.2093
1984,3,3,5,133,0.5968
1984,4,1,1,637,-1.9296
1984,4,1,2,250,-0.2404
1984,4,1,3,190,-1.9287
1984,4,1,4,229,-0.5666
1984,4,1,5,628,-2.6662
1984,4,2,1,141,-0.5115
1984,4,2,2,105,1.8685
1984,4,2,3,78,1.5057
1984,4,2,4,98,-0.6266
1984,4,2,5,149,-0.5988
1984,4,3,1,86,-0.7126
1984,4,3,2,117,0.2408
1984,4,3,3,157,1.5565
1984,4,3,4,151,1.1339
1984,4,3,5,133,0.6312
1984,5,1,1,630,-5.3261
1984,5,1,2,249,-5.5377
1984,5,1,3,190,-3.3042
1984,5,1,4,230,-3.8285
1984,5,1,5,623,-4.8585
1984,5,2,1,141,-6.3034
1984,5,2,2,102,-5.2591
1984,5,2,3,77,-4.2517
1984,5,2,4,98,-4.5633
1984,5,2,5,149,-5.0526
1984,5,3,1,86,-7.3308
1984,5,3,2,117,-5.5092
1984,5,3,3,157,-4.0252
1984,5,3,4,150,-4.6683
1984,5,3,5,133,-3.9049
1984,6,1,1,620,3.2321
1984,6,1,2,248,0.6787
1984,6,1,3,188,2.2710
1984,6,1,4,228,2.5872
1984,6,1,5,620,2.2172
1984,6,2,1,141,3.5411
1984,6,2,2,102,1.2936
1984,6,2,3,77,2.5682
1984,6,2,4,96,4.3545
1984,6,2,5,148,4.1184
1984,6,3,1,86,1.2996
1984,6,3,2,117,0.6147
1984,6,3,3,157,3.7996
1984,6,3,4,150,2.4518
1984,6,3,5,133,2.8795
1984,7,1,1,643,-6.4342
1984,7,1,2,292,-5.1911
1984,7,1,3,213,-4.7338
1984,7,1,4,245,-3.7451
1984,7,1,5,751,-4.8174
1984,7,2,1,112,-7.7060
1984,7,2,2,99,-3.9939
1984,7,2,3,98,-2.6010
1984,7,2,4,107,-3.5959
1984,7,2,5,161,-4.8980
1984,7,3,1,89,-3.7044
1984,7,3,2,141,-1.1231
1984,7,3,3,142,-2.6399
1984,7,3,4,145,0.0991
1984,7,3,5,122,-1.9715
1984,8,1,1,633,9.9119
1984,8,1,2,291,10.5914
1984,8,1,3,211,9.5110
1984,8,1,4,242,9.1878
1984,8,1,5,746,10.1063
1984,8,2,1,111,13.8527
1984,8,2,2,99,11.2885
1984,8,2,3,97,10.6631
1984,8,2,4,106,14.9159
1984,8,2,5,161,13.3690
1984,8,3,1,88,11.1830
1984,8,3,2,140,11.5214
1984,8,3,3,142,11.3491
1984,8,3,4,144,10.3162
1984,8,3,5,121,10.3687
1984,9,1,1,625,-0.6508
1984,9,1,2,292,0.2326
1984,9,1,3,210,0.1373
1984,9,1,4,242,-0.7296
1984,9,1,5,743,-1.4449
1984,9,2,1,111,-1.2475
1984,9,2,2,98,-1.1145
1984,9,2,3,98,0.2472
1984,9,2,4,105,-0.8377
1984,9,2,5,160,-1.8531
1984,9,3,1,87,-0.2305
1984,9,3,2,140,0.7711
1984,9,3,3,142,0.4019
1984,9,3,4,143,-1.5906
1984,9,3,5,121,-2.8701
1984,10,1,1,610,-4.0689
1984,10,1,2,289,-3.0775
1984,10,1,3,207,-2.3591
1984,10,1,4,242,-3.0955
1984,10,1,5,735,-2.3344
1984,10,2,1,110,-2.6882
1984,10,2,2,97,-2.5798
1984,10,2,3,95,1.5079
1984,10,2,4,104,-0.6831
1984,10,2,5,160,-1.3368
1984,10,3,1,86,-0.6016
1984,10,3,2,139,0.1148
1984,10,3,3,141,0.3061
1984,10,3,4,143,1.0857
1984,10,3,5,121,0.1834
1984,11,1,1,601,-4.2403
1984,11,1,2,284,-2.5343
1984,11,1,3,207,-2.6771
1984,11,1,4,239,-3.7115
1984,11,1,5,729,-3.4426
1984,11,2,1,109,-1.9445
1984,11,2,2,97,-0.8453
1984,11,2,3,94,-0.4887
1984,11,2,4,105,-1.4038
1984,11,2,5,160,-2.8992
1984,11,3,1,86,0.3077
1984,11,3,2,138,-0.8911
1984,11,3,3,140,-0.0858
1984,11,3,4,143,-2.2751
1984,11,3,5,120,-1.9426
1984,12,1,1,588,-1.1873
1984,12,1,2,280,0.5975
1984,12,1,3,206,0.4617
1984,12,1,4,238,1.1487
1984,12,1,5,719,1.0741
1984,12,2,1,108,1.1398
1984,12,2,2,96,3.1163
1984,12,2,3,94,2.3617
1984,12,2,4,105,1.7449
1984,12,2,5,160,3.1643
1984,12,3,1,85,1.4744
1984,12,3,2,137,1.6266
1984,12,3,3,139,2.1896
1984,12,3,4,142,3.0728
1984,12,3,5,119,2.4981
1985,1,1,1,581,11.5685
1985,1,1,2,279,12.4707
1985,1,1,3,204,10.0972
1985,1,1,4,237,11.4097
1985,1,1,5,717,13.2768
1985,1,2,1,108,9.4695
1985,1,2,2,96,9.4635
1985,1,2,3,93,9.0744
1985,1,2,4,105,12.2541
1985,1,2,5,160,13.8937
1985,1,3,1,85,8.2774
1985,1,3,2,136,7.3882
1985,1,3,3,139,6.6821
1985,1,3,4,141,7.6582
1985,1,3,5,119,10.9338
1985,2,1,1,571,3.9556
1985,2,1,2,277,4.7612
1985,2,1,3,202,4.1428
1985,2,1,4,234,3.6356
1985,2,1,5,714,2.9008
1985,2,2,1,107,1.1687
1985,2,2,2,96,2.2419
1985,2,2,3,92,2.3167
1985,2,2,4,104,1.6572
1985,2,2,5,159,2.1135
1985,2,3,1,85,1.1320
1985,2,3,2,136,1.0201
1985,2,3,3,139,2.2195
1985,2,3,4,140,1.8546
1985,2,3,5,118,0.9443
1985,3,1,1,564,-1.1758
1985,3,1,2,273,-2.2741
1985,3,1,3,202,-1.8290
1985,3,1,4,231,-1.3515
1985,3,1,5,708,-1.7130
1985,3,2,1,106,-2.4957
1985,3,2,2,96,-0.9583
1985,3,2,3,92,-0.6331
1985,3,2,4,101,-2.2530
1985,3,2,5,158,-2.1693
1985,3,3,1,85,-0.9884
1985,3,3,2,136,-0.4745
1985,3,3,3,138,0.9718
1985,3,3,4,139,0.5604
1985,3,3,5,118,-1.1844
1985,4,1,1,557,-1.4262
1985,4,1,2,273,-1.0298
1985,4,1,3,201,-0.5710
1985,4,1,4,231,-2.5081
1985,4,1,5,703,-1.5208
1985,4,2,1,106,-2.3657
1985,4,2,2,96,-0.0352
1985,4,2,3,92,-1.9931
1985,4,2,4,101,-1.0403
1985,4,2,5,157,-1.9701
1985,4,3,1,85,-1.3019
1985,4,3,2,136,0.0522
1985,4,3,3,138,0.3231
1985,4,3,4,139,-1.7158
1985,4,3,5,118,-2.4504
1985,5,1,1,554,1.6541
1985,5,1,2,271,3.5400
1985,5,1,3,202,1.9294
1985,5,1,4,230,2.6807
1985,5,1,5,698,3.3208
1985,5,2,1,106,2.2860
1985,5,2,2,96,3.4229
1985,5,2,3,91,3.8822
1985,5,2,4,100,2.9616
1985,5,2,5,157,6.8124
1985,5,3,1,85,4.3585
1985,5,3,2,136,5.3049
1985,5,3,3,138,5.2714
1985,5,3,4,139,7.0614
1985,5,3,5,118,9.1022
1985,6,1,1,548,-0.4785
1985,6,1,2,268,-0.1820
1985,6,1,3,198,1.3292
1985,6,1,4,228,-0.0448
1985,6,1,5,692,0.6978
1985,6,2,1,106,-0.0260
1985,6,2,2,94,1.7325
1985,6,2,3,89,1.3649
1985,6,2,4,99,2.5200
1985,6,2,5,154,1.6206
1985,6,3,1,84,-0.0545
1985,6,3,2,135,-0.1170
1985,6,3,3,138,2.5826
1985,6,3,4,139,2.8856
1985,6,3,5,118,2.6264
1985,7,1,1,693,2.9379
1985,7,1,2,252,3.0557
1985,7,1,3,200,2.7075
1985,7,1,4,314,2.1731
1985,7,1,5,740,2.7433
1985,7,2,1,115,2.5430
1985,7,2,2,84,3.1129
1985,7,2,3,96,3.0193
1985,7,2,4,111,2.0823
1985,7,2,5,198,2.9818
1985,7,3,1,115,-2.1011
1985,7,3,2,154,-1.5088
1985,7,3,3,146,0.8108
1985,7,3,4,136,-0.0056
1985,7,3,5,88,2.2713
1985,8,1,1,683,-1.7072
1985,8,1,2,252,-1.0526
1985,8,1,3,200,0.0968
1985,8,1,4,310,0.6016
1985,8,1,5,734,-1.3363
1985,8,2,1,115,-0.7403
1985,8,2,2,84,0.0750
1985,8,2,3,96,-0.5779
1985,8,2,4,111,0.0895
1985,8,2,5,197,-2.5953
1985,8,3,1,115,-0.0472
1985,8,3,2,153,0.9784
1985,8,3,3,146,-0.4111
1985,8,3,4,136,-1.4163
1985,8,3,5,88,-2.8892
1985,9,1,1,675,-6.4893
1985,9,1,2,248,-5.2036
1985,9,1,3,200,-4.0196
1985,9,1,4,306,-3.9134
1985,9,1,5,729,-6.4277
1985,9,2,1,114,-6.5987
1985,9,2,2,84,-5.2098
1985,9,2,3,95,-4.2553
1985,9,2,4,111,-5.9102
1985,9,2,5,196,-6.9736
1985,9,3,1,114,-3.3433
1985,9,3,2,153,-2.9443
1985,9,3,3,145,-2.7531
1985,9,3,4,136,-3.6148
1985,9,3,5,87,-5.3755
1985,10,1,1,671,1.9043
1985,10,1,2,248,1.2326
1985,10,1,3,199,2.6196
1985,10,1,4,303,2.7845
1985,10,1,5,724,2.1165
1985,10,2,1,114,4.2064
1985,10,2,2,84,3.1749
1985,10,2,3,95,5.5970
1985,10,2,4,111,2.7639
1985,10,2,5,196,3.1852
1985,10,3,1,112,2.7210
1985,10,3,2,153,5.2583
1985,10,3,3,142,4.5674
1985,10,3,4,135,3.9263
1985,10,3,5,87,2.3759
1985,11,1,1,665,5.2940
1985,11,1,2,245,7.6049
1985,11,1,3,197,4.0621
1985,11,1,4,298,5.1524
1985,11,1,5,718,6.2454
1985,11,2,1,114,6.6607
1985,11,2,2,83,9.7946
1985,11,2,3,95,5.7306
1985,11,2,4,108,7.0982
1985,11,2,5,194,7.1484
1985,11,3,1,112,7.6352
1985,11,3,2,153,5.2020
1985,11,3,3,141,6.7696
1985,11,3,4,134,7.8177
1985,11,3,5,87,10.5956
1985,12,1,1,659,3.0658
1985,12,1,2,244,4.4591
1985,12,1,3,192,2.3954
1985,12,1,4,292,3.4168
1985,12,1,5,712,4.1432
1985,12,2,1,112,5.9451
1985,12,2,2,83,5.0864
1985,12,2,3,94,3.6819
1985,12,2,4,107,4.4636
1985,12,2,5,193,4.1116
1985,12,3,1,111,5.1855
1985,12,3,2,152,3.3574
1985,12,3,3,140,4.7683
1985,12,3,4,134,4.7664
1985,12,3,5,87,4.5784
1986,1,1,1,650,3.0166
1986,1,1,2,240,0.1598
1986,1,1,3,191,3.0259
1986,1,1,4,286,2.8561
1986,1,1,5,707,2.4149
1986,1,2,1,112,0.0930
1986,1,2,2,82,0.3088
1986,1,2,3,92,2.3999
1986,1,2,4,107,1.7895
1986,1,2,5,192,1.0346
1986,1,3,1,108,-0.4844
1986,1,3,2,152,1.5020
1986,1,3,3,139,-1.1816
1986,1,3,4,134,1.8059
1986,1,3,5,87,2.5536
1986,2,1,1,642,4.9202
1986,2,1,2,241,5.7579
1986,2,1,3,191,6.2848
1986,2,1,4,284,7.1865
1986,2,1,5,698,6.5595
1986,2,2,1,110,6.6440
1986,2,2,2,82,6.9943
1986,2,2,3,92,5.6144
1986,2,2,4,106,6.8787
1986,2,2,5,191,7.2094
1986,2,3,1,108,7.8555
1986,2,3,2,151,6.8503
1986,2,3,3,139,7.0505
1986,2,3,4,133,8.7987
1986,2,3,5,87,9.2888
1986,3,1,1,638,4.6977
1986,3,1,2,241,5.6288
1986,3,1,3,190,6.5201
1986,3,1,4,284,4.4572
1986,3,1,5,694,3.9921
1986,3,2,1,110,4.9266
1986,3,2,2,82,8.4085
1986,3,2,3,90,5.4863
1986,3,2,4,105,4.3397
1986,3,2,5,191,5.0617
1986,3,3,1,108,4.5931
1986,3,3,2,151,5.9675
1986,3,3,3,138,5.0399
1986,3,3,4,133,5.5904
1986,3,3,5,86,4.6811
1986,4,1,1,631,1.7073
1986,4,1,2,238,0.7566
1986,4,1,3,188,2.3269
1986,4,1,4,283,2.5006
1986,4,1,5,692,1.1968
1986,4,2,1,110,0.9007
1986,4,2,2,81,0.6409
1986,4,2,3,90,1.5254
1986,4,2,4,105,1.9338
1986,4,2,5,189,1.7041
1986,4,3,1,108,1.3525
1986,4,3,2,151,-0.9584
1986,4,3,3,136,-0.3873
1986,4,3,4,133,-1.7611
1986,4,3,5,86,-0.2573
1986,5,1,1,624,4.3365
1986,5,1,2,233,3.6219
1986,5,1,3,187,4.4703
1986,5,1,4,280,5.6072
1986,5,1,5,686,2.5725
1986,5,2,1,109,2.9958
1986,5,2,2,80,4.3742
1986,5,2,3,90,4.0265
1986,5,2,4,105,4.7400
1986,5,2,5,187,2.8466
1986,5,3,1,108,6.2746
1986,5,3,2,149,6.5053
1986,5,3,3,134,4.0488
1986,5,3,4,133,5.4169
1986,5,3,5,84,4.2928
1986,6,1,1,615,0.6977
1986,6,1,2,230,-0.4006
1986,6,1,3,186,0.9459
1986,6,1,4,279,-0.3173
1986,6,1,5,676,-1.1679
1986,6,2,1,109,1.0550
1986,6,2,2,80,3.8477
1986,6,2,3,90,0.5796
1986,6,2,4,104,0.5567
1986,6,2,5,187,-2.6693
1986,6,3,1,108,2.4881
1986,6,3,2,148,2.9649
1986,6,3,3,134,0.8672
1986,6,3,4,131,1.5777
1986,6,3,5,84,-2.6097
1986,7,1,1,884,-9.1898
1986,7,1,2,300,-7.6187
1986,7,1,3,207,-8.4391
1986,7,1,4,235,-8.8793
1986,7,1,5,658,-8.9420
1986,7,2,1,145,-10.9048
1986,7,2,2,115,-8.8378
1986,7,2,3,90,-9.7480
1986,7,2,4,109,-6.8662
1986,7,2,5,187,-10.1762
1986,7,3,1,88,-4.9159
1986,7,3,2,131,-4.0487
1986,7,3,3,151,-4.3418
1986,7,3,4,141,-7.2208
1986,7,3,5,122,-7.5789
1986,8,1,1,874,1.2872
1986,8,1,2,296,1.0183
1986,8,1,3,205,2.1487
1986,8,1,4,232,0.8704
1986,8,1,5,649,1.0220
1986,8,2,1,145,5.4997
1986,8,2,2,115,3.8962
1986,8,2,3,90,4.8549
1986,8,2,4,109,4.8078
1986,8,2,5,186,2.7525
1986,8,3,1,88,8.1467
1986,8,3,2,131,7.7605
1986,8,3,3,150,7.2638
1986,8,3,4,141,6.4084
1986,8,3,5,122,4.7205
1986,9,1,1,861,-6.4923
1986,9,1,2,295,-5.1190
1986,9,1,3,204,-5.2813
1986,9,1,4,232,-4.7013
