year,month,rank_ME,rank_PDA,nstocks,ret_vw
1982,11,1,5,487,9.3907
1982,11,2,1,110,8.6143
1982,11,2,2,89,7.8290
1982,11,2,3,81,8.5308
1982,11,2,4,106,7.9328
1982,11,2,5,130,9.6395
1982,11,3,1,92,5.8949
1982,11,3,2,143,5.8132
1982,11,3,3,161,2.0617
1982,11,3,4,140,3.4227
1982,11,3,5,91,6.8025
1982,12,1,1,492,1.8430
1982,12,1,2,224,2.1730
1982,12,1,3,172,1.1869
1982,12,1,4,216,1.7500
1982,12,1,5,487,2.4733
1982,12,2,1,110,1.9823
1982,12,2,2,89,0.1579
1982,12,2,3,82,1.5494
1982,12,2,4,105,0.7686
1982,12,2,5,129,1.6396
1982,12,3,1,92,5.0991
1982,12,3,2,143,-0.1642
1982,12,3,3,161,2.7369
1982,12,3,4,139,1.7634
1982,12,3,5,91,-1.2464
1983,1,1,1,491,9.2175
1983,1,1,2,224,8.5827
1983,1,1,3,170,9.4831
1983,1,1,4,213,10.4962
1983,1,1,5,487,10.2532
1983,1,2,1,110,4.6077
1983,1,2,2,89,6.0423
1983,1,2,3,81,6.5856
1983,1,2,4,103,4.5282
1983,1,2,5,129,10.0200
1983,1,3,1,91,3.4897
1983,1,3,2,143,4.0826
1983,1,3,3,161,2.5971
1983,1,3,4,139,5.0943
1983,1,3,5,90,5.5936
1983,2,1,1,484,6.6394
1983,2,1,2,220,5.8274
1983,2,1,3,168,6.0681
1983,2,1,4,213,5.3454
1983,2,1,5,481,4.3142
1983,2,2,1,110,6.5799
1983,2,2,2,89,6.2073
1983,2,2,3,80,4.6067
1983,2,2,4,101,6.1965
1983,2,2,5,128,3.9629
1983,2,3,1,91,2.4158
1983,2,3,2,142,4.1059
1983,2,3,3,160,2.2992
1983,2,3,4,139,1.7395
1983,2,3,5,90,3.1123
1983,3,1,1,478,6.1262
1983,3,1,2,219,5.8071
1983,3,1,3,168,4.8119
1983,3,1,4,213,6.5478
1983,3,1,5,478,4.8173
1983,3,2,1,110,6.9215
1983,3,2,2,89,4.9332
1983,3,2,3,80,3.4558
1983,3,2,4,100,4.4273
1983,3,2,5,128,1.7700
1983,3,3,1,90,2.7743
1983,3,3,2,141,2.7637
1983,3,3,3,161,3.4878
1983,3,3,4,139,1.9353
1983,3,3,5,90,3.7163
1983,4,1,1,475,7.4824
1983,4,1,2,220,9.1265
1983,4,1,3,168,6.2901
1983,4,1,4,212,6.9629
1983,4,1,5,471,7.2590
1983,4,2,1,109,7.3089
1983,4,2,2,89,5.6194
1983,4,2,3,80,8.0585
1983,4,2,4,100,5.5121
1983,4,2,5,128,6.8183
1983,4,3,1,89,11.0181
1983,4,3,2,141,6.8177
1983,4,3,3,161,5.5643
1983,4,3,4,138,6.0436
1983,4,3,5,90,5.5481
1983,5,1,1,471,10.1716
1983,5,1,2,218,8.0659
1983,5,1,3,167,11.7383
1983,5,1,4,210,10.0105
1983,5,1,5,471,11.5628
1983,5,2,1,109,5.8732
1983,5,2,2,89,5.4905
1983,5,2,3,80,4.8694
1983,5,2,4,100,4.5638
1983,5,2,5,128,5.9983
1983,5,3,1,89,-0.4600
1983,5,3,2,141,0.0437
1983,5,3,3,161,0.8150
1983,5,3,4,138,-1.2005
1983,5,3,5,90,2.2146
1983,6,1,1,469,5.3095
1983,6,1,2,216,6.2033
1983,6,1,3,167,4.0664
1983,6,1,4,208,4.4256
1983,6,1,5,470,3.0143
1983,6,2,1,109,6.3968
1983,6,2,2,89,5.7762
1983,6,2,3,80,3.5826
1983,6,2,4,100,6.4045
1983,6,2,5,126,7.5203
1983,6,3,1,89,6.7063
1983,6,3,2,141,5.0925
1983,6,3,3,161,3.9466
1983,6,3,4,137,2.3203
1983,6,3,5,90,2.4937
1983,7,1,1,491,-0.9164
1983,7,1,2,285,-2.5442
1983,7,1,3,249,-1.7349
1983,7,1,4,247,-4.2196
1983,7,1,5,522,-3.4763
1983,7,2,1,96,-1.9363
1983,7,2,2,101,-2.5646
1983,7,2,3,104,-2.3983
1983,7,2,4,110,-3.4502
1983,7,2,5,142,-3.8366
1983,7,3,1,91,-1.9921
1983,7,3,2,140,-1.7981
1983,7,3,3,141,-4.1868
1983,7,3,4,167,-3.5988
1983,7,3,5,93,-5.1239
1983,8,1,1,490,-2.7389
1983,8,1,2,284,-4.1773
1983,8,1,3,246,-3.5799
1983,8,1,4,245,-3.5795
1983,8,1,5,520,-3.3703
1983,8,2,1,96,-3.1729
1983,8,2,2,101,-2.8515
1983,8,2,3,104,-3.4083
1983,8,2,4,110,-2.0236
1983,8,2,5,142,-3.7741
1983,8,3,1,91,0.9416
1983,8,3,2,139,2.5248
1983,8,3,3,141,-0.1226
1983,8,3,4,167,2.9262
1983,8,3,5,93,0.1730
1983,9,1,1,488,0.3573
1983,9,1,2,282,0.6660
1983,9,1,3,246,0.6823
1983,9,1,4,243,-0.7546
1983,9,1,5,514,-1.0329
1983,9,2,1,94,2.4779
1983,9,2,2,101,3.1696
1983,9,2,3,103,1.2776
1983,9,2,4,109,2.1293
1983,9,2,5,142,3.7703
1983,9,3,1,91,1.9772
1983,9,3,2,139,0.8016
1983,9,3,3,141,4.0260
1983,9,3,4,166,0.9829
1983,9,3,5,93,0.2991
1983,10,1,1,487,-5.6104
1983,10,1,2,279,-5.8380
1983,10,1,3,245,-5.8257
1983,10,1,4,241,-6.5195
1983,10,1,5,511,-7.1744
1983,10,2,1,93,-5.9986
1983,10,2,2,101,-4.9193
1983,10,2,3,103,-6.2253
1983,10,2,4,108,-4.6623
1983,10,2,5,142,-7.0978
1983,10,3,1,90,-0.3608
1983,10,3,2,138,-1.9713
1983,10,3,3,140,-0.2265
1983,10,3,4,166,-2.7246
1983,10,3,5,93,-2.5179
1983,11,1,1,485,4.2451
1983,11,1,2,276,2.7138
1983,11,1,3,243,3.6072
1983,11,1,4,241,4.2827
1983,11,1,5,508,2.8631
1983,11,2,1,93,6.1520
1983,11,2,2,100,4.3718
1983,11,2,3,103,5.9811
1983,11,2,4,106,4.6255
1983,11,2,5,141,6.2504
1983,11,3,1,90,2.8394
1983,11,3,2,138,2.0155
1983,11,3,3,139,1.0565
1983,11,3,4,166,1.9404
1983,11,3,5,93,5.4829
1983,12,1,1,482,-0.7302
1983,12,1,2,278,-2.4318
1983,12,1,3,243,-1.5870
1983,12,1,4,240,-1.3116
1983,12,1,5,506,-2.2600
1983,12,2,1,92,-0.9939
1983,12,2,2,100,-1.4489
1983,12,2,3,103,-1.2339
1983,12,2,4,106,-2.1298
1983,12,2,5,141,-1.5748
1983,12,3,1,90,0.8952
1983,12,3,2,138,-0.8242
1983,12,3,3,139,0.7992
1983,12,3,4,166,-2.3999
1983,12,3,5,93,-1.9132
1984,1,1,1,480,-0.8919
1984,1,1,2,274,1.3882
1984,1,1,3,244,0.5727
1984,1,1,4,239,-0.1478
1984,1,1,5,500,0.0809
1984,1,2,1,92,-3.1232
1984,1,2,2,100,-1.6582
1984,1,2,3,102,-2.2644
1984,1,2,4,106,-2.1818
1984,1,2,5,141,-4.4266
1984,1,3,1,90,-3.5286
1984,1,3,2,138,-0.5988
1984,1,3,3,139,-2.1272
1984,1,3,4,165,2.1544
1984,1,3,5,90,-3.4702
1984,2,1,1,474,-6.4405
1984,2,1,2,270,-4.6180
1984,2,1,3,237,-6.3309
1984,2,1,4,237,-5.8420
1984,2,1,5,498,-6.2270
1984,2,2,1,91,-6.1107
1984,2,2,2,100,-4.4782
1984,2,2,3,102,-4.4809
1984,2,2,4,106,-6.5775
1984,2,2,5,141,-3.7812
1984,2,3,1,90,-4.7567
1984,2,3,2,138,-3.3733
1984,2,3,3,138,-3.0583
1984,2,3,4,165,-2.8418
1984,2,3,5,90,-4.9926
1984,3,1,1,471,0.8959
1984,3,1,2,268,0.8908
1984,3,1,3,234,1.2860
1984,3,1,4,233,1.1592
1984,3,1,5,495,1.5141
1984,3,2,1,91,2.4990
1984,3,2,2,100,0.3053
1984,3,2,3,100,1.9690
1984,3,2,4,106,1.4580
1984,3,2,5,138,1.3126
1984,3,3,1,90,1.6848
1984,3,3,2,138,1.3936
1984,3,3,3,137,2.1248
1984,3,3,4,165,0.7246
1984,3,3,5,89,1.9861
1984,4,1,1,471,-1.3432
1984,4,1,2,268,-2.8303
1984,4,1,3,231,-0.7052
1984,4,1,4,233,-0.7358
1984,4,1,5,495,-1.6720
1984,4,2,1,90,0.5878
1984,4,2,2,100,1.5208
1984,4,2,3,100,0.4061
1984,4,2,4,105,-0.3465
1984,4,2,5,136,-0.2254
1984,4,3,1,90,2.0425
1984,4,3,2,138,1.8992
1984,4,3,3,137,0.6475
1984,4,3,4,165,1.0850
1984,4,3,5,89,-1.9664
1984,5,1,1,468,-5.0162
1984,5,1,2,267,-3.1431
1984,5,1,3,230,-4.9547
1984,5,1,4,231,-3.8548
1984,5,1,5,492,-5.5841
1984,5,2,1,89,-5.2153
1984,5,2,2,100,-3.8089
1984,5,2,3,99,-5.0774
1984,5,2,4,105,-5.3629
1984,5,2,5,135,-6.5437
1984,5,3,1,90,-6.2169
1984,5,3,2,137,-4.6846
1984,5,3,3,137,-3.8149
1984,5,3,4,165,-3.8707
1984,5,3,5,89,-7.6525
1984,6,1,1,467,3.8044
1984,6,1,2,263,2.2120
1984,6,1,3,229,4.2203
1984,6,1,4,228,1.3147
1984,6,1,5,487,1.0264
1984,6,2,1,89,2.5551
1984,6,2,2,99,2.9161
1984,6,2,3,98,4.0944
1984,6,2,4,104,2.6483
1984,6,2,5,135,2.9610
1984,6,3,1,90,1.6939
1984,6,3,2,137,2.3837
1984,6,3,3,137,2.4085
1984,6,3,4,165,3.4614
1984,6,3,5,89,1.9592
1984,7,1,1,553,-5.2700
1984,7,1,2,328,-3.4793
1984,7,1,3,231,-5.1885
1984,7,1,4,274,-4.2093
1984,7,1,5,558,-5.8895
1984,7,2,1,105,-4.6101
1984,7,2,2,105,-4.4753
1984,7,2,3,92,-2.3949
1984,7,2,4,117,-5.2249
1984,7,2,5,120,-6.5511
1984,7,3,1,100,-1.9216
1984,7,3,2,156,-2.8843
1984,7,3,3,152,-1.1629
1984,7,3,4,133,-0.4542
1984,7,3,5,80,-4.5829
1984,8,1,1,549,9.9529
1984,8,1,2,325,11.0285
1984,8,1,3,226,10.8922
1984,8,1,4,273,9.6645
1984,8,1,5,555,9.6021
1984,8,2,1,105,13.3862
1984,8,2,2,104,13.6326
1984,8,2,3,91,9.8629
1984,8,2,4,116,13.3983
1984,8,2,5,120,14.4416
1984,8,3,1,100,12.8894
1984,8,3,2,153,10.9089
1984,8,3,3,152,9.4891
1984,8,3,4,132,10.8745
1984,8,3,5,80,14.6992
1984,9,1,1,548,-0.1055
1984,9,1,2,323,-0.3463
1984,9,1,3,224,-0.3765
1984,9,1,4,271,-1.7995
1984,9,1,5,552,-1.4089
1984,9,2,1,104,-1.1925
1984,9,2,2,104,-0.7085
1984,9,2,3,90,-0.0335
1984,9,2,4,116,-0.6009
1984,9,2,5,120,-2.4787
1984,9,3,1,100,-1.8531
1984,9,3,2,153,-0.4858
1984,9,3,3,152,0.3772
1984,9,3,4,131,-0.0261
1984,9,3,5,79,-1.6212
1984,10,1,1,544,-3.0100
1984,10,1,2,318,-3.8395
1984,10,1,3,220,-0.4920
1984,10,1,4,266,-2.2818
1984,10,1,5,548,-3.5265
1984,10,2,1,100,-1.9863
1984,10,2,2,103,-0.6639
1984,10,2,3,89,-0.6899
1984,10,2,4,116,-1.2105
1984,10,2,5,120,-1.8288
1984,10,3,1,100,0.5696
1984,10,3,2,153,-0.4102
1984,10,3,3,151,1.4745
1984,10,3,4,131,0.0895
1984,10,3,5,77,-0.7274
1984,11,1,1,540,-3.5583
1984,11,1,2,312,-3.6945
1984,11,1,3,219,-3.0408
1984,11,1,4,261,-2.1554
1984,11,1,5,545,-3.4814
1984,11,2,1,100,-1.0677
1984,11,2,2,103,-1.2842
1984,11,2,3,89,-0.7996
1984,11,2,4,116,-1.6292
1984,11,2,5,119,-2.3373
1984,11,3,1,98,-1.6160
1984,11,3,2,153,-0.5758
1984,11,3,3,150,0.0523
1984,11,3,4,131,-1.8762
1984,11,3,5,77,-1.5653
1984,12,1,1,532,0.6723
1984,12,1,2,304,0.2246
1984,12,1,3,218,-0.2572
1984,12,1,4,258,1.4953
1984,12,1,5,540,-0.6037
1984,12,2,1,100,0.9498
1984,12,2,2,102,2.2723
1984,12,2,3,89,2.8429
1984,12,2,4,116,2.1184
1984,12,2,5,119,2.6029
1984,12,3,1,97,3.6467
1984,12,3,2,151,1.8506
1984,12,3,3,150,2.1448
1984,12,3,4,130,1.8807
1984,12,3,5,76,1.8707
1985,1,1,1,530,12.3013
1985,1,1,2,302,10.5865
1985,1,1,3,215,13.0280
1985,1,1,4,257,11.9654
1985,1,1,5,534,12.9706
1985,1,2,1,100,10.9362
1985,1,2,2,101,10.4401
1985,1,2,3,89,8.4956
1985,1,2,4,116,12.4920
1985,1,2,5,119,11.7670
1985,1,3,1,97,8.9825
1985,1,3,2,151,6.4960
1985,1,3,3,149,6.2455
1985,1,3,4,129,8.2824
1985,1,3,5,76,12.5353
1985,2,1,1,528,3.7323
1985,2,1,2,298,3.5100
1985,2,1,3,213,1.3492
1985,2,1,4,254,4.7474
1985,2,1,5,529,4.1896
1985,2,2,1,99,1.4647
1985,2,2,2,101,1.8556
1985,2,2,3,89,3.0084
1985,2,2,4,115,1.6045
1985,2,2,5,117,2.0019
1985,2,3,1,97,0.1089
1985,2,3,2,151,2.7488
1985,2,3,3,149,1.9940
1985,2,3,4,127,1.3669
1985,2,3,5,76,0.1366
1985,3,1,1,522,-2.4840
1985,3,1,2,296,0.1873
1985,3,1,3,208,-1.9308
1985,3,1,4,254,-1.0788
1985,3,1,5,524,-2.7694
1985,3,2,1,97,-0.1589
1985,3,2,2,100,-1.0590
1985,3,2,3,89,-1.7755
1985,3,2,4,114,-2.2411
1985,3,2,5,116,-3.8156
1985,3,3,1,97,-1.3705
1985,3,3,2,151,0.8115
1985,3,3,3,148,1.4230
1985,3,3,4,127,-1.1492
1985,3,3,5,76,0.8444
1985,4,1,1,521,-1.8220
1985,4,1,2,296,-0.7745
1985,4,1,3,208,-0.8037
1985,4,1,4,250,-0.9279
1985,4,1,5,518,-1.8879
1985,4,2,1,97,-2.0333
1985,4,2,2,100,-0.9892
1985,4,2,3,89,-1.4250
1985,4,2,4,114,-0.3415
1985,4,2,5,115,-3.1912
1985,4,3,1,97,-1.7685
1985,4,3,2,151,-0.8580
1985,4,3,3,148,-0.4904
1985,4,3,4,127,0.1832
1985,4,3,5,76,-2.8981
1985,5,1,1,518,2.5591
1985,5,1,2,295,1.9539
1985,5,1,3,207,3.7525
1985,5,1,4,247,2.9875
1985,5,1,5,516,2.1780
1985,5,2,1,96,3.9344
1985,5,2,2,100,3.2690
1985,5,2,3,88,4.0916
1985,5,2,4,114,5.4223
1985,5,2,5,115,3.8761
1985,5,3,1,97,5.4765
1985,5,3,2,151,5.1543
1985,5,3,3,148,7.5472
1985,5,3,4,127,5.4797
1985,5,3,5,76,5.1603
1985,6,1,1,514,-0.4850
1985,6,1,2,292,0.6266
1985,6,1,3,203,1.2222
1985,6,1,4,244,-0.3321
1985,6,1,5,513,-0.2850
1985,6,2,1,93,1.6063
1985,6,2,2,99,3.1937
1985,6,2,3,87,1.1543
1985,6,2,4,113,1.4755
1985,6,2,5,113,0.3541
1985,6,3,1,96,2.2352
1985,6,3,2,151,2.5084
1985,6,3,3,148,1.5151
1985,6,3,4,127,1.3027
1985,6,3,5,75,1.0504
1985,7,1,1,532,4.0237
1985,7,1,2,328,0.8696
1985,7,1,3,269,1.5618
1985,7,1,4,315,2.5009
1985,7,1,5,633,3.4371
1985,7,2,1,107,2.9258
1985,7,2,2,95,2.7435
1985,7,2,3,112,2.7327
1985,7,2,4,94,3.4754
1985,7,2,5,155,2.4591
1985,7,3,1,86,1.4475
1985,7,3,2,137,-0.1149
1985,7,3,3,157,-1.3928
1985,7,3,4,148,0.9839
1985,7,3,5,91,-1.0776
1985,8,1,1,526,-0.7158
1985,8,1,2,324,-0.8425
1985,8,1,3,267,-1.0059
1985,8,1,4,312,-0.6883
1985,8,1,5,632,-1.0344
1985,8,2,1,107,-0.9614
1985,8,2,2,95,0.6873
1985,8,2,3,112,-0.5899
1985,8,2,4,94,-2.2502
1985,8,2,5,154,-2.3949
1985,8,3,1,86,-0.4290
1985,8,3,2,137,-0.0639
1985,8,3,3,157,-0.2147
1985,8,3,4,148,-0.5260
1985,8,3,5,90,-1.3406
1985,9,1,1,521,-5.2513
1985,9,1,2,318,-5.0907
1985,9,1,3,264,-6.7097
1985,9,1,4,312,-5.9427
1985,9,1,5,628,-6.0360
1985,9,2,1,107,-6.2520
1985,9,2,2,94,-4.7576
1985,9,2,3,112,-4.6422
1985,9,2,4,94,-6.2296
1985,9,2,5,152,-6.7137
1985,9,3,1,84,-3.1179
1985,9,3,2,136,-2.3200
1985,9,3,3,157,-3.2508
1985,9,3,4,148,-3.4149
1985,9,3,5,90,-4.2801
1985,10,1,1,516,2.9171
1985,10,1,2,318,2.3990
1985,10,1,3,262,1.4282
1985,10,1,4,311,2.0004
1985,10,1,5,624,1.6843
1985,10,2,1,107,2.0998
1985,10,2,2,94,3.7589
1985,10,2,3,112,4.6052
1985,10,2,4,94,3.7002
1985,10,2,5,152,4.1618
1985,10,3,1,83,4.5324
1985,10,3,2,135,3.9757
1985,10,3,3,154,3.5155
1985,10,3,4,147,5.4399
1985,10,3,5,90,2.9576
1985,11,1,1,506,5.3678
1985,11,1,2,316,5.4147
1985,11,1,3,260,3.9433
1985,11,1,4,307,6.0771
1985,11,1,5,622,6.8026
1985,11,2,1,107,8.1580
1985,11,2,2,92,5.7607
1985,11,2,3,111,5.5918
1985,11,2,4,94,7.2876
1985,11,2,5,150,9.0030
1985,11,3,1,83,8.1582
1985,11,3,2,135,6.1358
1985,11,3,3,154,6.7066
1985,11,3,4,146,7.0960
1985,11,3,5,89,7.8020
1985,12,1,1,498,3.5278
1985,12,1,2,312,3.4003
1985,12,1,3,257,5.2911
1985,12,1,4,306,3.0246
1985,12,1,5,619,3.4018
1985,12,2,1,107,3.4744
1985,12,2,2,90,4.9718
1985,12,2,3,108,3.9733
1985,12,2,4,94,4.3991
1985,12,2,5,150,5.4368
1985,12,3,1,83,2.0640
1985,12,3,2,133,4.5946
1985,12,3,3,154,4.2404
1985,12,3,4,145,5.1841
1985,12,3,5,89,5.2968
1986,1,1,1,494,2.1350
1986,1,1,2,307,4.6081
1986,1,1,3,253,1.4946
1986,1,1,4,301,1.2122
1986,1,1,5,617,2.6825
1986,1,2,1,107,1.9663
1986,1,2,2,90,2.1060
1986,1,2,3,106,0.8637
1986,1,2,4,94,2.2977
1986,1,2,5,149,-0.1399
1986,1,3,1,82,-0.2425
1986,1,3,2,132,1.0526
1986,1,3,3,153,0.6108
1986,1,3,4,145,0.1280
1986,1,3,5,88,-0.1188
1986,2,1,1,492,6.7781
1986,2,1,2,306,6.1571
1986,2,1,3,251,5.4814
1986,2,1,4,299,6.3737
1986,2,1,5,610,5.0984
1986,2,2,1,106,7.8193
1986,2,2,2,89,7.5699
1986,2,2,3,106,7.4146
1986,2,2,4,94,5.7009
1986,2,2,5,147,5.1337
1986,2,3,1,82,8.5719
1986,2,3,2,131,7.3764
1986,2,3,3,152,8.6713
1986,2,3,4,145,5.9133
1986,2,3,5,88,7.9751
1986,3,1,1,487,4.1007
1986,3,1,2,306,4.7479
1986,3,1,3,251,4.8856
1986,3,1,4,296,5.8316
1986,3,1,5,609,4.1027
1986,3,2,1,104,5.4789
1986,3,2,2,89,5.7037
1986,3,2,3,106,4.7405
1986,3,2,4,93,6.5482
1986,3,2,5,147,4.9875
1986,3,3,1,82,4.8884
1986,3,3,2,131,6.4458
1986,3,3,3,151,6.2386
1986,3,3,4,144,4.1398
1986,3,3,5,88,2.3264
1986,4,1,1,485,1.9455
1986,4,1,2,301,1.6056
1986,4,1,3,250,1.1682
1986,4,1,4,293,0.0452
1986,4,1,5,606,2.7186
1986,4,2,1,104,1.3500
1986,4,2,2,88,1.5676
1986,4,2,3,105,1.5186
1986,4,2,4,93,-1.6201
1986,4,2,5,146,2.8117
1986,4,3,1,82,-1.0165
1986,4,3,2,130,-0.3036
1986,4,3,3,151,-0.5041
1986,4,3,4,144,-1.4354
1986,4,3,5,87,1.7464
1986,5,1,1,477,4.3431
1986,5,1,2,298,3.8006
1986,5,1,3,246,3.6343
1986,5,1,4,292,4.1645
1986,5,1,5,602,3.1399
1986,5,2,1,104,2.5943
1986,5,2,2,86,6.3737
1986,5,2,3,104,2.8489
1986,5,2,4,93,5.1552
1986,5,2,5,145,3.4836
1986,5,3,1,80,5.3657
1986,5,3,2,130,6.5754
1986,5,3,3,150,5.7821
1986,5,3,4,142,3.4824
1986,5,3,5,86,4.4582
1986,6,1,1,473,-0.0403
1986,6,1,2,296,2.3303
1986,6,1,3,244,-0.2835
1986,6,1,4,291,-1.1380
1986,6,1,5,591,-1.6321
1986,6,2,1,104,0.9821
1986,6,2,2,86,-0.8796
1986,6,2,3,104,0.8248
1986,6,2,4,93,0.9989
1986,6,2,5,144,-0.8039
1986,6,3,1,80,-0.4861
1986,6,3,2,129,1.3580
1986,6,3,3,150,3.1468
1986,6,3,4,142,0.5420
1986,6,3,5,84,0.5948
1986,7,1,1,621,-9.2572
1986,7,1,2,378,-8.9496
1986,7,1,3,307,-8.9655
1986,7,1,4,282,-7.8971
1986,7,1,5,651,-8.7941
1986,7,2,1,128,-11.0904
1986,7,2,2,142,-8.1823
1986,7,2,3,89,-7.9915
1986,7,2,4,115,-8.5822
1986,7,2,5,140,-10.6341
1986,7,3,1,99,-8.6030
1986,7,3,2,143,-4.9758
1986,7,3,3,145,-3.7078
1986,7,3,4,131,-4.7705
1986,7,3,5,88,-7.7284
1986,8,1,1,615,1.9219
1986,8,1,2,369,0.5671
1986,8,1,3,303,2.1142
1986,8,1,4,279,1.7374
1986,8,1,5,645,0.0685
1986,8,2,1,128,4.2655
1986,8,2,2,142,4.5229
1986,8,2,3,89,2.8234
1986,8,2,4,115,2.9486
1986,8,2,5,139,5.4232
1986,8,3,1,98,8.9672
1986,8,3,2,143,6.5939
1986,8,3,3,145,6.5313
1986,8,3,4,131,6.4930
1986,8,3,5,88,8.8983
1986,9,1,1,608,-5.4808
1986,9,1,2,366,-6.4559
1986,9,1,3,299,-5.7106
1986,9,1,4,279,-5.8902
1986,9,1,5,642,-5.9270
1986,9,2,1,128,-5.9034
1986,9,2,2,140,-5.9550
1986,9,2,3,89,-5.0601
1986,9,2,4,115,-6.6909
1986,9,2,5,138,-7.0040
1986,9,3,1,98,-6.3038
1986,9,3,2,142,-8.5205
1986,9,3,3,145,-8.8008
1986,9,3,4,130,-8.2126
1986,9,3,5,87,-3.8421
1986,10,1,1,601,2.3066
1986,10,1,2,361,2.2266
1986,10,1,3,294,2.6857
1986,10,1,4,273,1.3775
1986,10,1,5,639,2.5397
1986,10,2,1,125,3.4840
1986,10,2,2,139,3.6986
1986,10,2,3,89,3.6744
1986,10,2,4,115,6.2267
1986,10,2,5,137,6.0736
1986,10,3,1,98,5.8028
1986,10,3,2,142,7.2018
1986,10,3,3,145,7.0572
1986,10,3,4,130,3.1397
1986,10,3,5,86,6.1748
1986,11,1,1,587,0.5633
1986,11,1,2,355,0.4627
1986,11,1,3,292,-2.1670
1986,11,1,4,272,-0.3786
1986,11,1,5,635,-1.1219
1986,11,2,1,125,1.8347
1986,11,2,2,138,1.4014
1986,11,2,3,89,0.6872
1986,11,2,4,114,0.0792
1986,11,2,5,137,0.6403
1986,11,3,1,95,1.7773
1986,11,3,2,142,3.3579
1986,11,3,3,144,1.8911
1986,11,3,4,130,2.7844
1986,11,3,5,85,3.0543
1986,12,1,1,576,-3.5140
1986,12,1,2,344,-2.3267
1986,12,1,3,289,-3.1491
1986,12,1,4,270,-1.8152
1986,12,1,5,624,-3.1981
1986,12,2,1,124,-2.4333
1986,12,2,2,137,-1.9720
1986,12,2,3,88,-2.8787
1986,12,2,4,114,-2.8397
1986,12,2,5,137,-2.6319
1986,12,3,1,94,-3.0977
1986,12,3,2,141,-2.9069
1986,12,3,3,144,-1.8160
1986,12,3,4,130,-2.8130
1986,12,3,5,85,-4.7613
1987,1,1,1,556,11.1769
1987,1,1,2,336,9.6010
1987,1,1,3,284,11.1557
1987,1,1,4,265,9.9317
1987,1,1,5,621,9.8835
1987,1,2,1,119,12.6559
1987,1,2,2,135,11.3902
1987,1,2,3,88,12.1920
1987,1,2,4,112,12.1608
1987,1,2,5,134,14.9314
1987,1,3,1,93,15.6704
1987,1,3,2,139,13.9864
1987,1,3,3,141,13.7999
1987,1,3,4,129,11.3097
1987,1,3,5,85,13.3855
1987,2,1,1,556,9.8262
1987,2,1,2,329,9.9416
1987,2,1,3,281,8.4642
1987,2,1,4,261,7.1953
1987,2,1,5,617,7.6009
1987,2,2,1,119,9.5395
1987,2,2,2,135,7.2066
1987,2,2,3,87,7.1811
1987,2,2,4,110,6.8083
1987,2,2,5,133,6.8325
1987,2,3,1,92,6.9620
1987,2,3,2,138,3.4653
1987,2,3,3,141,3.4978
1987,2,3,4,129,4.5501
1987,2,3,5,85,4.5392
1987,3,1,1,556,4.2515
1987,3,1,2,330,1.4142
1987,3,1,3,277,3.8536
1987,3,1,4,260,2.2043
1987,3,1,5,614,2.0238
1987,3,2,1,118,3.6248
1987,3,2,2,135,1.4203
1987,3,2,3,87,3.6420
1987,3,2,4,110,0.6056
1987,3,2,5,133,-0.1959
1987,3,3,1,90,3.9282
1987,3,3,2,138,3.8128
1987,3,3,3,141,2.1241
1987,3,3,4,129,1.7924
1987,3,3,5,85,5.6442
1987,4,1,1,547,-0.6726
1987,4,1,2,329,-1.0646
1987,4,1,3,277,-0.6076
1987,4,1,4,258,-3.0732
1987,4,1,5,608,-3.5510
1987,4,2,1,118,-1.1745
1987,4,2,2,134,-2.7824
1987,4,2,3,87,-4.1258
1987,4,2,4,110,-5.6786
1987,4,2,5,133,-2.6106
1987,4,3,1,90,4.1023
1987,4,3,2,138,-1.2872
1987,4,3,3,140,-1.8759
1987,4,3,4,129,-1.4987
1987,4,3,5,85,-0.1266
1987,5,1,1,541,-0.4045
1987,5,1,2,326,-0.0625
1987,5,1,3,275,1.1445
1987,5,1,4,258,1.2154
1987,5,1,5,602,0.4542
1987,5,2,1,118,2.4842
1987,5,2,2,132,1.3812
1987,5,2,3,87,-0.7953
1987,5,2,4,110,0.2603
1987,5,2,5,132,-1.1171
1987,5,3,1,89,0.3061
1987,5,3,2,137,2.1226
1987,5,3,3,140,0.3423
1987,5,3,4,129,0.8922
1987,5,3,5,85,0.9654
1987,6,1,1,540,1.4865
1987,6,1,2,322,1.7631
1987,6,1,3,273,-0.0010
1987,6,1,4,258,2.1632
1987,6,1,5,601,1.8642
1987,6,2,1,118,2.7996
1987,6,2,2,132,3.2460
1987,6,2,3,86,3.9182
1987,6,2,4,110,2.6684
1987,6,2,5,131,2.8642
1987,6,3,1,89,2.5331
1987,6,3,2,137,5.3426
1987,6,3,3,140,5.4161
1987,6,3,4,129,5.1762
1987,6,3,5,85,4.0108
1987,7,1,1,506,3.2362
1987,7,1,2,409,4.3738
1987,7,1,3,367,2.4903
1987,7,1,4,376,2.7365
1987,7,1,5,578,3.1346
1987,7,2,1,99,4.6240
1987,7,2,2,106,4.0206
1987,7,2,3,121,3.3211
1987,7,2,4,125,2.7550
1987,7,2,5,123,6.0356
1987,7,3,1,100,6.8482
1987,7,3,2,132,4.8746
1987,7,3,3,136,3.8272
1987,7,3,4,127,3.4449
1987,7,3,5,88,4.6477
1987,8,1,1,499,2.0858
1987,8,1,2,407,2.1768
