year,month,rank_ME,rank_Rev_1,nstocks,ret_vw
1968,6,2,2,52,2.1267
1968,6,2,3,56,1.8264
1968,6,2,4,62,-0.2728
1968,6,2,5,74,-0.0375
1968,6,3,1,83,3.1343
1968,6,3,2,103,1.4763
1968,6,3,3,107,1.8847
1968,6,3,4,108,-0.2360
1968,6,3,5,117,-0.7846
1968,7,1,1,143,0.5767
1968,7,1,2,83,-4.6204
1968,7,1,3,135,-2.1359
1968,7,1,4,120,-4.7581
1968,7,1,5,127,-5.7510
1968,7,2,1,56,0.5691
1968,7,2,2,52,0.4612
1968,7,2,3,53,-3.9469
1968,7,2,4,62,-3.7107
1968,7,2,5,77,-6.8754
1968,7,3,1,91,2.0473
1968,7,3,2,103,-0.6946
1968,7,3,3,98,-1.8806
1968,7,3,4,111,-3.8555
1968,7,3,5,114,-6.1516
1968,8,1,1,129,5.6365
1968,8,1,2,86,6.1168
1968,8,1,3,135,4.4519
1968,8,1,4,126,3.7635
1968,8,1,5,125,1.6252
1968,8,2,1,46,1.8637
1968,8,2,2,53,2.7665
1968,8,2,3,58,4.8988
1968,8,2,4,57,4.8019
1968,8,2,5,82,2.7450
1968,8,3,1,106,1.6172
1968,8,3,2,103,1.2280
1968,8,3,3,93,2.4493
1968,8,3,4,111,1.3746
1968,8,3,5,106,0.4195
1968,9,1,1,118,7.9663
1968,9,1,2,90,7.5419
1968,9,1,3,128,6.3704
1968,9,1,4,119,7.5770
1968,9,1,5,147,6.7244
1968,9,2,1,48,5.6561
1968,9,2,2,52,4.1903
1968,9,2,3,57,6.6446
1968,9,2,4,66,7.9979
1968,9,2,5,76,6.3616
1968,9,3,1,106,3.0613
1968,9,3,2,105,4.8580
1968,9,3,3,93,4.1976
1968,9,3,4,112,3.4445
1968,9,3,5,103,3.7007
1968,10,1,1,102,0.3878
1968,10,1,2,97,1.8129
1968,10,1,3,134,0.0176
1968,10,1,4,113,0.3933
1968,10,1,5,149,-0.3236
1968,10,2,1,51,-0.3785
1968,10,2,2,45,4.9136
1968,10,2,3,60,0.5006
1968,10,2,4,66,2.3667
1968,10,2,5,76,0.5041
1968,10,3,1,110,2.5679
1968,10,3,2,106,2.2954
1968,10,3,3,88,1.9198
1968,10,3,4,113,-2.0835
1968,10,3,5,104,-1.1387
1968,11,1,1,96,5.5435
1968,11,1,2,74,5.6878
1968,11,1,3,128,8.1395
1968,11,1,4,138,5.9998
1968,11,1,5,162,9.3296
1968,11,2,1,48,7.6008
1968,11,2,2,50,6.8804
1968,11,2,3,60,7.3600
1968,11,2,4,62,8.4622
1968,11,2,5,76,8.6230
1968,11,3,1,108,5.8294
1968,11,3,2,111,2.8658
1968,11,3,3,92,6.1063
1968,11,3,4,105,6.8095
1968,11,3,5,102,7.6658
1968,12,1,1,100,3.6939
1968,12,1,2,82,1.3440
1968,12,1,3,133,2.2761
1968,12,1,4,129,2.0796
1968,12,1,5,156,1.9260
1968,12,2,1,53,-2.3950
1968,12,2,2,44,-1.0560
1968,12,2,3,53,0.5600
1968,12,2,4,67,-0.0522
1968,12,2,5,81,0.3109
1968,12,3,1,104,-4.4445
1968,12,3,2,111,-3.4732
1968,12,3,3,91,-2.6956
1968,12,3,4,106,-4.3721
1968,12,3,5,104,-4.7292
1969,1,1,1,80,-0.5640
1969,1,1,2,106,-1.2905
1969,1,1,3,104,-0.3746
1969,1,1,4,116,-0.6399
1969,1,1,5,194,-0.3597
1969,1,2,1,52,1.5341
1969,1,2,2,39,-0.4918
1969,1,2,3,61,-2.0290
1969,1,2,4,65,-0.1487
1969,1,2,5,79,-1.9991
1969,1,3,1,109,1.3575
1969,1,3,2,112,-0.2944
1969,1,3,3,90,-1.5913
1969,1,3,4,103,-2.6743
1969,1,3,5,102,-2.0364
1969,2,1,1,60,-10.6391
1969,2,1,2,96,-9.1110
1969,2,1,3,112,-8.4307
1969,2,1,4,134,-10.9451
1969,2,1,5,187,-10.8756
1969,2,2,1,50,-7.3858
1969,2,2,2,44,-6.3114
1969,2,2,3,54,-7.8986
1969,2,2,4,69,-7.9518
1969,2,2,5,82,-10.2428
1969,2,3,1,115,-4.3144
1969,2,3,2,118,-3.5293
1969,2,3,3,88,-5.2652
1969,2,3,4,100,-4.2262
1969,2,3,5,101,-7.3891
1969,3,1,1,80,3.9665
1969,3,1,2,85,0.1423
1969,3,1,3,109,1.5153
1969,3,1,4,139,1.4998
1969,3,1,5,184,2.1151
1969,3,2,1,46,0.8064
1969,3,2,2,38,2.1880
1969,3,2,3,67,3.7140
1969,3,2,4,61,5.4800
1969,3,2,5,80,-0.1995
1969,3,3,1,120,0.8503
1969,3,3,2,117,4.3484
1969,3,3,3,84,5.5200
1969,3,3,4,103,4.2996
1969,3,3,5,97,1.7284
1969,4,1,1,77,-2.2955
1969,4,1,2,94,-0.3344
1969,4,1,3,105,0.5826
1969,4,1,4,136,-1.8616
1969,4,1,5,185,-2.5130
1969,4,2,1,50,0.9288
1969,4,2,2,43,1.1327
1969,4,2,3,57,0.0427
1969,4,2,4,61,-0.0039
1969,4,2,5,73,0.5050
1969,4,3,1,116,2.8971
1969,4,3,2,114,0.8651
1969,4,3,3,91,2.5308
1969,4,3,4,107,3.2814
1969,4,3,5,101,1.2964
1969,5,1,1,61,4.4987
1969,5,1,2,91,1.5855
1969,5,1,3,115,-0.0166
1969,5,1,4,129,0.7241
1969,5,1,5,197,0.9289
1969,5,2,1,50,1.4453
1969,5,2,2,47,1.2922
1969,5,2,3,55,-1.1842
1969,5,2,4,61,-0.5780
1969,5,2,5,82,-0.0901
1969,5,3,1,120,0.7066
1969,5,3,2,109,1.0753
1969,5,3,3,94,-0.1543
1969,5,3,4,97,0.2583
1969,5,3,5,104,-0.1386
1969,6,1,1,43,-10.2790
1969,6,1,2,90,-12.4569
1969,6,1,3,114,-12.0806
1969,6,1,4,132,-12.3843
1969,6,1,5,209,-15.9150
1969,6,2,1,48,-8.3685
1969,6,2,2,43,-10.8160
1969,6,2,3,53,-10.0709
1969,6,2,4,63,-11.0563
1969,6,2,5,90,-13.1405
1969,6,3,1,127,-5.7038
1969,6,3,2,119,-7.7492
1969,6,3,3,94,-6.2250
1969,6,3,4,93,-2.4908
1969,6,3,5,101,-6.7331
1969,7,1,1,44,-10.9978
1969,7,1,2,89,-8.4689
1969,7,1,3,107,-11.5237
1969,7,1,4,137,-11.2361
1969,7,1,5,226,-13.6790
1969,7,2,1,48,-7.5007
1969,7,2,2,44,-6.1002
1969,7,2,3,58,-7.6479
1969,7,2,4,61,-9.4272
1969,7,2,5,81,-11.5501
1969,7,3,1,125,-5.8182
1969,7,3,2,119,-6.9711
1969,7,3,3,96,-4.9800
1969,7,3,4,91,-4.5593
1969,7,3,5,100,-8.4098
1969,8,1,1,48,2.9244
1969,8,1,2,85,3.7052
1969,8,1,3,108,4.0533
1969,8,1,4,137,4.8346
1969,8,1,5,226,4.6934
1969,8,2,1,45,3.1819
1969,8,2,2,44,2.5733
1969,8,2,3,56,5.3921
1969,8,2,4,67,6.9597
1969,8,2,5,81,7.6621
1969,8,3,1,129,1.6351
1969,8,3,2,116,4.8480
1969,8,3,3,101,5.4351
1969,8,3,4,87,6.6130
1969,8,3,5,100,8.7251
1969,9,1,1,46,-0.6882
1969,9,1,2,87,-1.2688
1969,9,1,3,100,-2.4635
1969,9,1,4,145,-4.3464
1969,9,1,5,224,-4.4621
1969,9,2,1,47,-3.2431
1969,9,2,2,40,-0.4088
1969,9,2,3,57,-1.0790
1969,9,2,4,74,1.0180
1969,9,2,5,77,-1.0791
1969,9,3,1,127,-3.1533
1969,9,3,2,119,-4.2122
1969,9,3,3,98,-1.9590
1969,9,3,4,81,-1.1091
1969,9,3,5,106,-1.8682
1969,10,1,1,41,9.4719
1969,10,1,2,79,3.8896
1969,10,1,3,91,8.0055
1969,10,1,4,161,9.5571
1969,10,1,5,222,13.1993
1969,10,2,1,49,7.6771
1969,10,2,2,45,8.7813
1969,10,2,3,55,4.5852
1969,10,2,4,69,5.6242
1969,10,2,5,87,7.7921
1969,10,3,1,128,4.2173
1969,10,3,2,119,3.7137
1969,10,3,3,97,4.8761
1969,10,3,4,81,6.4789
1969,10,3,5,105,5.7917
1969,11,1,1,46,-6.6247
1969,11,1,2,80,-5.9843
1969,11,1,3,105,-5.9157
1969,11,1,4,145,-6.3120
1969,11,1,5,228,-8.2946
1969,11,2,1,48,-5.0290
1969,11,2,2,39,-5.9466
1969,11,2,3,55,-3.5584
1969,11,2,4,70,-6.0992
1969,11,2,5,86,-4.3310
1969,11,3,1,126,-3.1647
1969,11,3,2,127,-4.2014
1969,11,3,3,93,-2.6687
1969,11,3,4,89,-1.9990
1969,11,3,5,100,-2.1895
1969,12,1,1,54,-10.2745
1969,12,1,2,80,-9.0410
1969,12,1,3,96,-8.6306
1969,12,1,4,154,-6.9491
1969,12,1,5,219,-10.4523
1969,12,2,1,49,-4.7642
1969,12,2,2,38,-8.5639
1969,12,2,3,59,-5.4182
1969,12,2,4,71,-6.3801
1969,12,2,5,88,-5.6724
1969,12,3,1,126,-2.3414
1969,12,3,2,129,-2.5732
1969,12,3,3,95,-1.6757
1969,12,3,4,83,1.8847
1969,12,3,5,101,-3.5472
1970,1,1,1,41,2.3299
1970,1,1,2,83,0.1050
1970,1,1,3,93,1.6821
1970,1,1,4,141,-2.8057
1970,1,1,5,248,-3.8633
1970,1,2,1,45,-1.7910
1970,1,2,2,39,-4.1703
1970,1,2,3,49,-3.3252
1970,1,2,4,78,-5.0566
1970,1,2,5,89,-8.6606
1970,1,3,1,136,-5.7029
1970,1,3,2,118,-9.4701
1970,1,3,3,104,-8.4137
1970,1,3,4,75,-7.8589
1970,1,3,5,103,-10.7248
1970,2,1,1,48,0.8890
1970,2,1,2,70,2.8693
1970,2,1,3,89,2.8500
1970,2,1,4,142,2.3649
1970,2,1,5,258,3.1464
1970,2,2,1,42,4.9476
1970,2,2,2,42,4.8983
1970,2,2,3,59,5.2905
1970,2,2,4,68,4.4773
1970,2,2,5,95,3.2692
1970,2,3,1,132,6.4890
1970,2,3,2,123,7.1120
1970,2,3,3,98,7.0071
1970,2,3,4,82,3.4922
1970,2,3,5,99,4.6604
1970,3,1,1,48,0.4985
1970,3,1,2,84,0.8242
1970,3,1,3,102,-1.3900
1970,3,1,4,137,-1.9777
1970,3,1,5,240,-5.4060
1970,3,2,1,43,2.5212
1970,3,2,2,39,0.4007
1970,3,2,3,53,1.2045
1970,3,2,4,67,-0.1146
1970,3,2,5,103,-5.2567
1970,3,3,1,134,2.7053
1970,3,3,2,121,0.4785
1970,3,3,3,101,-2.0383
1970,3,3,4,83,-1.0366
1970,3,3,5,97,-3.6975
1970,4,1,1,55,-12.3232
1970,4,1,2,81,-13.5478
1970,4,1,3,109,-14.4737
1970,4,1,4,137,-16.2423
1970,4,1,5,232,-22.2123
1970,4,2,1,40,-9.7582
1970,4,2,2,46,-12.7154
1970,4,2,3,49,-10.8831
1970,4,2,4,65,-15.9267
1970,4,2,5,106,-18.9319
1970,4,3,1,132,-7.4094
1970,4,3,2,121,-8.7063
1970,4,3,3,103,-9.4169
1970,4,3,4,77,-10.1343
1970,4,3,5,101,-14.5826
1970,5,1,1,60,-9.9755
1970,5,1,2,83,-9.6230
1970,5,1,3,110,-9.0734
1970,5,1,4,125,-10.1514
1970,5,1,5,243,-8.4875
1970,5,2,1,44,-5.6199
1970,5,2,2,42,-8.5262
1970,5,2,3,51,-7.4806
1970,5,2,4,68,-10.0269
1970,5,2,5,99,-13.6671
1970,5,3,1,130,-4.6930
1970,5,3,2,123,-3.6870
1970,5,3,3,102,-6.3137
1970,5,3,4,85,-6.9712
1970,5,3,5,93,-8.7359
1970,6,1,1,60,-7.3069
1970,6,1,2,91,-9.3357
1970,6,1,3,103,-8.3387
1970,6,1,4,124,-8.3571
1970,6,1,5,244,-11.5082
1970,6,2,1,41,-4.7483
1970,6,2,2,41,-7.8488
1970,6,2,3,49,-6.5092
1970,6,2,4,74,-8.7160
1970,6,2,5,97,-7.3022
1970,6,3,1,136,-4.8676
1970,6,3,2,113,-3.7761
1970,6,3,3,113,-3.3277
1970,6,3,4,79,-6.0413
1970,6,3,5,94,-7.1735
1970,7,1,1,66,2.1247
1970,7,1,2,89,2.6534
1970,7,1,3,106,6.3521
1970,7,1,4,132,5.9073
1970,7,1,5,226,5.5275
1970,7,2,1,43,4.1711
1970,7,2,2,43,6.5469
1970,7,2,3,55,9.9947
1970,7,2,4,74,9.8926
1970,7,2,5,88,7.1644
1970,7,3,1,129,9.4185
1970,7,3,2,117,9.6518
1970,7,3,3,101,7.7457
1970,7,3,4,86,3.5466
1970,7,3,5,102,6.4127
1970,8,1,1,80,6.7792
1970,8,1,2,90,6.8890
1970,8,1,3,107,6.7272
1970,8,1,4,132,5.5889
1970,8,1,5,212,6.6982
1970,8,2,1,44,7.8790
1970,8,2,2,43,7.0940
1970,8,2,3,56,5.4088
1970,8,2,4,73,8.1297
1970,8,2,5,91,9.0822
1970,8,3,1,123,5.4315
1970,8,3,2,120,4.4804
1970,8,3,3,94,4.6929
1970,8,3,4,92,4.9075
1970,8,3,5,104,4.8477
1970,9,1,1,80,12.1247
1970,9,1,2,89,12.2755
1970,9,1,3,115,11.6250
1970,9,1,4,124,11.9898
1970,9,1,5,213,20.2916
1970,9,2,1,42,4.5816
1970,9,2,2,45,8.6628
1970,9,2,3,57,8.7967
1970,9,2,4,70,11.2905
1970,9,2,5,97,15.2100
1970,9,3,1,123,-0.4338
1970,9,3,2,116,2.5403
1970,9,3,3,100,4.1728
1970,9,3,4,93,5.3500
1970,9,3,5,101,8.5149
1970,10,1,1,97,-5.9788
1970,10,1,2,88,-6.5094
1970,10,1,3,114,-4.8951
1970,10,1,4,115,-5.9296
1970,10,1,5,205,-10.7707
1970,10,2,1,41,-3.5605
1970,10,2,2,47,-2.7179
1970,10,2,3,59,-4.8025
1970,10,2,4,66,-3.3244
1970,10,2,5,92,-6.3385
1970,10,3,1,120,-2.1005
1970,10,3,2,112,-0.3995
1970,10,3,3,91,-0.9300
1970,10,3,4,104,-1.3313
1970,10,3,5,111,0.2072
1970,11,1,1,99,-0.9566
1970,11,1,2,75,-1.3391
1970,11,1,3,101,-0.6406
1970,11,1,4,120,-1.2053
1970,11,1,5,222,-1.6355
1970,11,2,1,44,5.7195
1970,11,2,2,44,3.9372
1970,11,2,3,64,2.4237
1970,11,2,4,69,4.7395
1970,11,2,5,93,2.7733
1970,11,3,1,119,6.7936
1970,11,3,2,115,5.6885
1970,11,3,3,95,4.9289
1970,11,3,4,98,4.6098
1970,11,3,5,110,4.5137
1970,12,1,1,114,10.7194
1970,12,1,2,87,11.0283
1970,12,1,3,94,9.0481
1970,12,1,4,112,11.1262
1970,12,1,5,210,7.5982
1970,12,2,1,41,9.4420
1970,12,2,2,55,8.0035
1970,12,2,3,63,9.2824
1970,12,2,4,68,10.0390
1970,12,2,5,94,8.5546
1970,12,3,1,116,6.7841
1970,12,3,2,113,5.7114
1970,12,3,3,92,6.6536
1970,12,3,4,105,5.4607
1970,12,3,5,108,4.4691
1971,1,1,1,153,19.8937
1971,1,1,2,80,14.6345
1971,1,1,3,92,16.5853
1971,1,1,4,118,13.7710
1971,1,1,5,176,15.4606
1971,1,2,1,49,11.8288
1971,1,2,2,58,10.0279
1971,1,2,3,54,10.1026
1971,1,2,4,60,10.5662
1971,1,2,5,92,8.5449
1971,1,3,1,90,6.9559
1971,1,3,2,110,3.8678
1971,1,3,3,111,3.7023
1971,1,3,4,110,4.1178
1971,1,3,5,111,4.6947
1971,2,1,1,145,6.5732
1971,2,1,2,72,4.4333
1971,2,1,3,98,3.4525
1971,2,1,4,132,4.6434
1971,2,1,5,173,6.7000
1971,2,2,1,53,-0.0983
1971,2,2,2,48,3.2978
1971,2,2,3,64,2.0335
1971,2,2,4,56,1.8949
1971,2,2,5,95,3.7348
1971,2,3,1,91,2.9251
1971,2,3,2,119,1.2430
1971,2,3,3,98,-0.8936
1971,2,3,4,114,1.4233
1971,2,3,5,113,2.6518
1971,3,1,1,174,7.1199
1971,3,1,2,91,2.9123
1971,3,1,3,85,6.3462
1971,3,1,4,114,5.9973
1971,3,1,5,157,3.9707
1971,3,2,1,56,3.3257
1971,3,2,2,51,3.5546
1971,3,2,3,61,5.6892
1971,3,2,4,58,8.6590
1971,3,2,5,92,6.5248
1971,3,3,1,81,2.9638
1971,3,3,2,113,3.3996
1971,3,3,3,108,2.4308
1971,3,3,4,119,4.1575
1971,3,3,5,117,5.6419
1971,4,1,1,185,2.8919
1971,4,1,2,90,0.0708
1971,4,1,3,88,2.5735
1971,4,1,4,122,0.3531
1971,4,1,5,143,0.1635
1971,4,2,1,51,6.7704
1971,4,2,2,56,2.5938
1971,4,2,3,62,3.5291
1971,4,2,4,53,2.5828
1971,4,2,5,88,2.7378
1971,4,3,1,77,7.2565
1971,4,3,2,109,3.2882
1971,4,3,3,110,2.5476
1971,4,3,4,122,4.2968
1971,4,3,5,118,2.9791
1971,5,1,1,195,-7.6508
1971,5,1,2,113,-6.3186
1971,5,1,3,85,-6.0939
1971,5,1,4,116,-7.0272
1971,5,1,5,117,-5.6777
1971,5,2,1,55,-6.5941
1971,5,2,2,63,-4.5023
1971,5,2,3,64,-4.4551
1971,5,2,4,47,-3.8359
1971,5,2,5,80,-2.9595
1971,5,3,1,76,-2.0953
1971,5,3,2,102,-4.4053
1971,5,3,3,106,-4.1847
1971,5,3,4,125,-2.2319
1971,5,3,5,125,-4.1652
1971,6,1,1,181,-4.7127
1971,6,1,2,120,-1.0178
1971,6,1,3,89,-1.4352
1971,6,1,4,106,-2.9300
1971,6,1,5,126,-2.3690
1971,6,2,1,54,-2.9751
1971,6,2,2,67,-0.3837
1971,6,2,3,62,-1.6107
1971,6,2,4,53,-0.6982
1971,6,2,5,76,-0.2976
1971,6,3,1,80,-1.0981
1971,6,3,2,98,1.0180
1971,6,3,3,108,0.3826
1971,6,3,4,124,0.5210
1971,6,3,5,130,0.6409
1971,7,1,1,196,-8.6181
1971,7,1,2,117,-4.3059
1971,7,1,3,81,-4.8872
1971,7,1,4,126,-3.9137
1971,7,1,5,106,-6.3945
1971,7,2,1,47,-7.8605
1971,7,2,2,67,-4.2109
1971,7,2,3,72,-3.6093
1971,7,2,4,41,0.4767
1971,7,2,5,82,-5.1101
1971,7,3,1,79,-8.7750
1971,7,3,2,93,-5.2159
1971,7,3,3,104,-2.9753
1971,7,3,4,130,-2.9302
1971,7,3,5,128,-4.3639
1971,8,1,1,200,8.7430
1971,8,1,2,122,3.1335
1971,8,1,3,100,1.2675
1971,8,1,4,112,2.9856
1971,8,1,5,100,3.8015
1971,8,2,1,55,9.2477
1971,8,2,2,67,3.8118
1971,8,2,3,57,3.1207
1971,8,2,4,49,3.6888
1971,8,2,5,76,6.0262
1971,8,3,1,71,8.9679
1971,8,3,2,98,5.6947
1971,8,3,3,111,2.0690
1971,8,3,4,127,3.3518
1971,8,3,5,139,4.8193
1971,9,1,1,192,-1.6569
1971,9,1,2,125,-2.6625
1971,9,1,3,103,0.1329
1971,9,1,4,110,-0.7256
1971,9,1,5,107,0.8651
1971,9,2,1,53,-2.1201
1971,9,2,2,66,-1.5885
1971,9,2,3,53,-1.3398
1971,9,2,4,56,-0.2793
