year,month,rank_ME,rank_CPq_6,nstocks,ret_vw
1981,7,2,4,153,-1.9210
1981,7,2,5,115,-1.9438
1981,7,3,1,179,0.7562
1981,7,3,2,206,0.8214
1981,7,3,3,206,1.9483
1981,7,3,4,192,2.5346
1981,7,3,5,122,0.3756
1981,8,1,1,387,-10.9894
1981,8,1,2,315,-8.6030
1981,8,1,3,262,-8.8480
1981,8,1,4,257,-5.9269
1981,8,1,5,279,-5.9030
1981,8,2,1,191,-9.7943
1981,8,2,2,208,-6.9116
1981,8,2,3,165,-7.4317
1981,8,2,4,160,-5.0496
1981,8,2,5,126,-5.1876
1981,8,3,1,213,-6.7160
1981,8,3,2,222,-6.8842
1981,8,3,3,224,-5.9360
1981,8,3,4,202,-4.6835
1981,8,3,5,141,-3.1870
1981,9,1,1,402,-11.2603
1981,9,1,2,329,-8.1164
1981,9,1,3,286,-7.8056
1981,9,1,4,283,-6.4856
1981,9,1,5,286,-6.6918
1981,9,2,1,202,-10.5771
1981,9,2,2,212,-8.1470
1981,9,2,3,170,-7.7182
1981,9,2,4,156,-5.2332
1981,9,2,5,125,-4.3077
1981,9,3,1,212,-8.8759
1981,9,3,2,226,-8.2691
1981,9,3,3,232,-7.8791
1981,9,3,4,200,-5.4334
1981,9,3,5,135,-4.7604
1981,10,1,1,396,10.3083
1981,10,1,2,337,9.9729
1981,10,1,3,296,8.2188
1981,10,1,4,252,6.4232
1981,10,1,5,270,7.2665
1981,10,2,1,196,10.5020
1981,10,2,2,203,7.3488
1981,10,2,3,160,6.8649
1981,10,2,4,141,4.8466
1981,10,2,5,117,5.4522
1981,10,3,1,202,10.0119
1981,10,3,2,204,6.4120
1981,10,3,3,218,7.8603
1981,10,3,4,188,3.5151
1981,10,3,5,116,2.8183
1981,11,1,1,516,0.3649
1981,11,1,2,390,2.5549
1981,11,1,3,328,2.1413
1981,11,1,4,294,3.4854
1981,11,1,5,331,4.8202
1981,11,2,1,218,2.0146
1981,11,2,2,214,3.3455
1981,11,2,3,184,3.5299
1981,11,2,4,154,4.0797
1981,11,2,5,134,4.6991
1981,11,3,1,208,2.8189
1981,11,3,2,211,5.4257
1981,11,3,3,234,4.7852
1981,11,3,4,205,5.9793
1981,11,3,5,136,4.9492
1981,12,1,1,551,-2.6962
1981,12,1,2,412,-0.9786
1981,12,1,3,334,-0.7507
1981,12,1,4,319,-0.7871
1981,12,1,5,349,-1.4182
1981,12,2,1,223,-2.4245
1981,12,2,2,208,-1.0204
1981,12,2,3,184,-0.6769
1981,12,2,4,158,-1.3239
1981,12,2,5,144,-1.8633
1981,12,3,1,203,-3.5223
1981,12,3,2,219,-4.4663
1981,12,3,3,236,-3.2591
1981,12,3,4,206,-2.7706
1981,12,3,5,137,-2.3019
1982,1,1,1,552,-2.1548
1982,1,1,2,403,-0.7742
1982,1,1,3,331,-1.8304
1982,1,1,4,318,-0.7951
1982,1,1,5,335,-0.0443
1982,1,2,1,225,-4.6682
1982,1,2,2,193,-6.1008
1982,1,2,3,172,-4.2507
1982,1,2,4,143,-3.0459
1982,1,2,5,138,-1.4556
1982,1,3,1,186,-3.8089
1982,1,3,2,202,-4.4532
1982,1,3,3,208,-5.3059
1982,1,3,4,196,-1.9285
1982,1,3,5,131,-4.1031
1982,2,1,1,687,-7.1084
1982,2,1,2,447,-4.1642
1982,2,1,3,370,-3.3350
1982,2,1,4,354,-2.7099
1982,2,1,5,372,-3.2264
1982,2,2,1,241,-6.5613
1982,2,2,2,201,-5.1991
1982,2,2,3,183,-3.4662
1982,2,2,4,153,-3.4051
1982,2,2,5,142,-2.5527
1982,2,3,1,201,-6.8072
1982,2,3,2,221,-7.9222
1982,2,3,3,230,-6.7456
1982,2,3,4,208,-4.1385
1982,2,3,5,147,-2.7457
1982,3,1,1,720,-2.0426
1982,3,1,2,466,-1.7727
1982,3,1,3,383,-0.9991
1982,3,1,4,359,0.1019
1982,3,1,5,392,0.3365
1982,3,2,1,243,-1.8825
1982,3,2,2,199,0.4106
1982,3,2,3,185,0.6329
1982,3,2,4,160,0.6143
1982,3,2,5,144,0.4577
1982,3,3,1,195,-2.1518
1982,3,3,2,225,-0.8943
1982,3,3,3,233,-0.9459
1982,3,3,4,215,0.3426
1982,3,3,5,149,-0.0291
1982,4,1,1,708,7.1082
1982,4,1,2,474,5.1259
1982,4,1,3,353,3.6861
1982,4,1,4,338,3.3952
1982,4,1,5,376,3.6032
1982,4,2,1,228,6.9626
1982,4,2,2,183,5.7304
1982,4,2,3,166,6.9013
1982,4,2,4,158,4.7964
1982,4,2,5,131,4.8610
1982,4,3,1,185,5.5822
1982,4,3,2,214,5.0119
1982,4,3,3,226,4.4735
1982,4,3,4,204,2.3803
1982,4,3,5,127,2.4571
1982,5,1,1,816,-2.7793
1982,5,1,2,535,-1.3723
1982,5,1,3,419,-1.2914
1982,5,1,4,377,-2.4402
1982,5,1,5,428,-2.5315
1982,5,2,1,234,-3.9017
1982,5,2,2,190,-2.6827
1982,5,2,3,183,-4.7692
1982,5,2,4,175,-3.3218
1982,5,2,5,148,-3.1927
1982,5,3,1,200,-4.7872
1982,5,3,2,237,-3.5391
1982,5,3,3,258,-1.9809
1982,5,3,4,227,-0.4181
1982,5,3,5,144,-0.1064
1982,6,1,1,852,-4.8297
1982,6,1,2,554,-3.5149
1982,6,1,3,425,-2.3715
1982,6,1,4,390,-2.1803
1982,6,1,5,436,-3.0313
1982,6,2,1,238,-3.4563
1982,6,2,2,189,-3.0726
1982,6,2,3,175,-1.8751
1982,6,2,4,178,-2.2548
1982,6,2,5,146,-2.1387
1982,6,3,1,200,-2.2057
1982,6,3,2,238,-0.1659
1982,6,3,3,254,-3.1108
1982,6,3,4,227,-3.3607
1982,6,3,5,150,-4.0372
1982,7,1,1,814,-2.2619
1982,7,1,2,518,-1.8478
1982,7,1,3,421,-1.9205
1982,7,1,4,372,-0.5797
1982,7,1,5,408,-1.2921
1982,7,2,1,237,-1.8666
1982,7,2,2,167,-0.8207
1982,7,2,3,159,-1.6650
1982,7,2,4,165,-2.2944
1982,7,2,5,138,-1.5418
1982,7,3,1,185,-1.1695
1982,7,3,2,219,-0.2262
1982,7,3,3,241,-5.3173
1982,7,3,4,203,-3.3010
1982,7,3,5,138,-4.1130
1982,8,1,1,882,5.3215
1982,8,1,2,601,6.0460
1982,8,1,3,466,6.6274
1982,8,1,4,401,7.0218
1982,8,1,5,437,7.2161
1982,8,2,1,255,8.8414
1982,8,2,2,198,9.3893
1982,8,2,3,173,10.9047
1982,8,2,4,165,11.0025
1982,8,2,5,160,9.7494
1982,8,3,1,199,13.5979
1982,8,3,2,236,11.6987
1982,8,3,3,254,12.9610
1982,8,3,4,227,12.8168
1982,8,3,5,158,13.1140
1982,9,1,1,899,3.8428
1982,9,1,2,638,2.7807
1982,9,1,3,511,3.0691
1982,9,1,4,418,3.7524
1982,9,1,5,457,2.6324
1982,9,2,1,257,2.6533
1982,9,2,2,200,2.3513
1982,9,2,3,173,3.0157
1982,9,2,4,173,1.5247
1982,9,2,5,152,2.3353
1982,9,3,1,199,2.8491
1982,9,3,2,226,1.1550
1982,9,3,3,254,0.4028
1982,9,3,4,226,-0.1389
1982,9,3,5,169,1.2565
1982,10,1,1,826,15.6520
1982,10,1,2,610,13.7319
1982,10,1,3,510,14.4295
1982,10,1,4,390,12.1466
1982,10,1,5,409,13.5684
1982,10,2,1,244,15.3311
1982,10,2,2,189,13.4155
1982,10,2,3,165,12.5253
1982,10,2,4,158,13.1521
1982,10,2,5,139,11.0687
1982,10,3,1,186,14.9493
1982,10,3,2,213,11.9494
1982,10,3,3,224,9.2939
1982,10,3,4,205,8.1717
1982,10,3,5,149,9.5288
1982,11,1,1,914,9.4962
1982,11,1,2,653,9.0583
1982,11,1,3,543,9.2811
1982,11,1,4,408,8.3822
1982,11,1,5,482,6.6484
1982,11,2,1,257,10.5749
1982,11,2,2,209,9.7082
1982,11,2,3,185,7.5925
1982,11,2,4,166,3.0419
1982,11,2,5,147,4.8170
1982,11,3,1,199,9.9990
1982,11,3,2,215,6.7880
1982,11,3,3,242,1.4519
1982,11,3,4,222,0.1293
1982,11,3,5,169,1.2712
1982,12,1,1,907,1.9549
1982,12,1,2,660,1.3487
1982,12,1,3,558,2.8150
1982,12,1,4,421,1.3597
1982,12,1,5,499,2.3167
1982,12,2,1,257,1.1140
1982,12,2,2,212,0.0889
1982,12,2,3,187,0.1621
1982,12,2,4,161,2.2003
1982,12,2,5,146,2.0961
1982,12,3,1,195,-1.2987
1982,12,3,2,210,0.5192
1982,12,3,3,237,2.8189
1982,12,3,4,230,3.4942
1982,12,3,5,174,2.0670
1983,1,1,1,798,11.7444
1983,1,1,2,613,8.3644
1983,1,1,3,515,7.6759
1983,1,1,4,367,7.5890
1983,1,1,5,473,9.2689
1983,1,2,1,246,8.6813
1983,1,2,2,210,5.6485
1983,1,2,3,176,5.5951
1983,1,2,4,143,5.3460
1983,1,2,5,132,5.5900
1983,1,3,1,178,3.5217
1983,1,3,2,169,2.9255
1983,1,3,3,191,3.5273
1983,1,3,4,210,4.9986
1983,1,3,5,158,5.2816
1983,2,1,1,849,4.5472
1983,2,1,2,624,6.6573
1983,2,1,3,555,7.0994
1983,2,1,4,399,5.8702
1983,2,1,5,491,4.2052
1983,2,2,1,261,5.6932
1983,2,2,2,219,5.9152
1983,2,2,3,178,6.4299
1983,2,2,4,155,5.3123
1983,2,2,5,143,2.9539
1983,2,3,1,188,4.5328
1983,2,3,2,182,5.5203
1983,2,3,3,212,4.1004
1983,2,3,4,218,0.6386
1983,2,3,5,179,0.4567
1983,3,1,1,841,2.4293
1983,3,1,2,629,4.2444
1983,3,1,3,562,7.4631
1983,3,1,4,397,6.6115
1983,3,1,5,496,5.3494
1983,3,2,1,258,3.6109
1983,3,2,2,223,5.0750
1983,3,2,3,180,5.8635
1983,3,2,4,156,3.0759
1983,3,2,5,141,2.5698
1983,3,3,1,190,3.4284
1983,3,3,2,179,2.5064
1983,3,3,3,209,2.7076
1983,3,3,4,216,2.6920
1983,3,3,5,176,2.5641
1983,4,1,1,793,6.9586
1983,4,1,2,588,8.3815
1983,4,1,3,506,8.7297
1983,4,1,4,364,8.7375
1983,4,1,5,450,7.8153
1983,4,2,1,247,8.3408
1983,4,2,2,197,7.2104
1983,4,2,3,168,7.6916
1983,4,2,4,142,3.7647
1983,4,2,5,121,4.3023
1983,4,3,1,177,6.4336
1983,4,3,2,163,5.9139
1983,4,3,3,182,6.7737
1983,4,3,4,193,7.1885
1983,4,3,5,156,8.7651
1983,5,1,1,852,9.8499
1983,5,1,2,607,9.1844
1983,5,1,3,540,9.7112
1983,5,1,4,393,10.7014
1983,5,1,5,468,11.0197
1983,5,2,1,264,7.3907
1983,5,2,2,207,6.2411
1983,5,2,3,176,5.0597
1983,5,2,4,154,5.4010
1983,5,2,5,135,7.5728
1983,5,3,1,186,2.8244
1983,5,3,2,180,-1.6514
1983,5,3,3,205,-0.4228
1983,5,3,4,201,0.4294
1983,5,3,5,163,0.6511
1983,6,1,1,862,4.5887
1983,6,1,2,613,5.2163
1983,6,1,3,542,5.8863
1983,6,1,4,405,2.9175
1983,6,1,5,461,4.7279
1983,6,2,1,272,5.8517
1983,6,2,2,211,5.5055
1983,6,2,3,177,7.6735
1983,6,2,4,153,4.1539
1983,6,2,5,134,3.9392
1983,6,3,1,191,4.2121
1983,6,3,2,186,4.5195
1983,6,3,3,205,3.4061
1983,6,3,4,203,3.4305
1983,6,3,5,163,2.6220
1983,7,1,1,818,-5.0101
1983,7,1,2,564,-1.8378
1983,7,1,3,485,0.3539
1983,7,1,4,374,0.4101
1983,7,1,5,379,0.3467
1983,7,2,1,253,-6.1976
1983,7,2,2,190,-1.6333
1983,7,2,3,157,-1.9230
1983,7,2,4,142,0.5251
1983,7,2,5,120,2.2067
1983,7,3,1,173,-6.2214
1983,7,3,2,183,-4.5287
1983,7,3,3,186,-2.6852
1983,7,3,4,182,-1.6491
1983,7,3,5,144,-1.1992
1983,8,1,1,921,-5.2400
1983,8,1,2,599,-3.6868
1983,8,1,3,523,-2.4419
1983,8,1,4,400,-0.3664
1983,8,1,5,403,-0.6038
1983,8,2,1,279,-4.8732
1983,8,2,2,209,-3.8079
1983,8,2,3,182,-2.6825
1983,8,2,4,149,-2.2298
1983,8,2,5,119,1.0682
1983,8,3,1,196,-3.4537
1983,8,3,2,204,-0.6055
1983,8,3,3,205,0.3863
1983,8,3,4,208,3.0402
1983,8,3,5,161,5.3272
1983,9,1,1,936,-0.6519
1983,9,1,2,610,0.8556
1983,9,1,3,528,2.5409
1983,9,1,4,413,0.7195
1983,9,1,5,395,0.9184
1983,9,2,1,281,1.7744
1983,9,2,2,206,3.0556
1983,9,2,3,183,4.4108
1983,9,2,4,157,3.4756
1983,9,2,5,116,1.0464
1983,9,3,1,191,0.7172
1983,9,3,2,209,2.6134
1983,9,3,3,215,1.9137
1983,9,3,4,210,1.1427
1983,9,3,5,167,0.1421
1983,10,1,1,876,-8.8851
1983,10,1,2,564,-6.0520
1983,10,1,3,482,-4.8365
1983,10,1,4,386,-4.1662
1983,10,1,5,348,-2.7371
1983,10,2,1,273,-10.7285
1983,10,2,2,194,-4.2115
1983,10,2,3,173,-4.8520
1983,10,2,4,141,-3.7777
1983,10,2,5,104,-1.3051
1983,10,3,1,187,-7.6995
1983,10,3,2,200,-3.7284
1983,10,3,3,204,-1.3120
1983,10,3,4,190,0.0731
1983,10,3,5,143,0.4725
1983,11,1,1,958,3.7020
1983,11,1,2,633,4.1773
1983,11,1,3,530,4.1407
1983,11,1,4,413,3.0721
1983,11,1,5,398,2.4110
1983,11,2,1,304,6.3062
1983,11,2,2,209,5.4522
1983,11,2,3,181,6.1570
1983,11,2,4,152,4.9800
1983,11,2,5,119,2.5116
1983,11,3,1,200,6.3083
1983,11,3,2,215,4.5668
1983,11,3,3,230,4.7702
1983,11,3,4,205,1.2495
1983,11,3,5,160,-0.1702
1983,12,1,1,972,-3.9171
1983,12,1,2,647,-1.2191
1983,12,1,3,542,-0.4691
1983,12,1,4,428,-0.8329
1983,12,1,5,408,-2.0760
1983,12,2,1,304,-2.8440
1983,12,2,2,211,-1.1761
1983,12,2,3,177,0.1696
1983,12,2,4,148,-0.5157
1983,12,2,5,120,-1.1858
1983,12,3,1,197,-2.3192
1983,12,3,2,208,-1.3476
1983,12,3,3,226,-0.1275
1983,12,3,4,204,-1.9619
1983,12,3,5,157,-0.1423
1984,1,1,1,874,-2.9183
1984,1,1,2,608,-1.4443
1984,1,1,3,514,0.0698
1984,1,1,4,400,0.4736
1984,1,1,5,379,3.1671
1984,1,2,1,279,-6.8675
1984,1,2,2,196,-3.2800
1984,1,2,3,170,-1.7162
1984,1,2,4,138,1.1764
1984,1,2,5,111,1.3108
1984,1,3,1,172,-6.6496
1984,1,3,2,181,-3.4763
1984,1,3,3,202,-3.1385
1984,1,3,4,184,2.8186
1984,1,3,5,152,4.7803
1984,2,1,1,989,-7.9745
1984,2,1,2,643,-6.3924
1984,2,1,3,555,-5.8984
1984,2,1,4,439,-4.3613
1984,2,1,5,410,-4.4821
1984,2,2,1,292,-7.0966
1984,2,2,2,213,-4.1097
1984,2,2,3,174,-5.0615
1984,2,2,4,151,-3.7420
1984,2,2,5,113,-3.2959
1984,2,3,1,185,-4.3786
1984,2,3,2,201,-4.9287
1984,2,3,3,218,-5.3854
1984,2,3,4,205,-2.6794
1984,2,3,5,164,-0.3020
1984,3,1,1,992,-0.0962
1984,3,1,2,656,0.7190
1984,3,1,3,585,0.9056
1984,3,1,4,443,0.5705
1984,3,1,5,417,0.3972
1984,3,2,1,281,0.2806
1984,3,2,2,218,0.2929
1984,3,2,3,174,0.3358
1984,3,2,4,146,0.5834
1984,3,2,5,111,1.5870
1984,3,3,1,178,2.1694
1984,3,3,2,205,1.9313
1984,3,3,3,217,2.9016
1984,3,3,4,211,1.6850
1984,3,3,5,164,-0.6035
1984,4,1,1,935,-3.4405
1984,4,1,2,624,-0.3164
1984,4,1,3,549,0.0956
1984,4,1,4,422,-1.8122
1984,4,1,5,391,-1.1913
1984,4,2,1,251,-0.4525
1984,4,2,2,205,0.7333
1984,4,2,3,165,1.6092
1984,4,2,4,142,0.9268
1984,4,2,5,109,-1.6977
1984,4,3,1,162,-0.6772
1984,4,3,2,182,1.0202
1984,4,3,3,190,-0.5645
1984,4,3,4,188,2.3616
1984,4,3,5,148,1.2091
1984,5,1,1,1051,-6.0151
1984,5,1,2,677,-5.0789
1984,5,1,3,598,-3.8727
1984,5,1,4,461,-3.3951
1984,5,1,5,441,-3.6349
1984,5,2,1,267,-5.5004
1984,5,2,2,218,-4.3810
1984,5,2,3,174,-4.5341
1984,5,2,4,159,-4.7989
1984,5,2,5,127,-4.5300
1984,5,3,1,178,-6.9018
1984,5,3,2,201,-4.9506
1984,5,3,3,221,-4.2654
1984,5,3,4,213,-4.6004
1984,5,3,5,159,-3.3315
1984,6,1,1,1066,1.9117
1984,6,1,2,699,3.1616
1984,6,1,3,613,3.0200
1984,6,1,4,459,2.4052
1984,6,1,5,447,1.3313
1984,6,2,1,281,4.9670
1984,6,2,2,219,3.6068
1984,6,2,3,183,3.1113
1984,6,2,4,154,1.7456
1984,6,2,5,132,2.3818
1984,6,3,1,181,4.5874
1984,6,3,2,209,2.8588
1984,6,3,3,224,2.5526
1984,6,3,4,213,0.9234
1984,6,3,5,169,1.2466
1984,7,1,1,985,-6.7542
1984,7,1,2,638,-4.6600
1984,7,1,3,575,-3.1689
1984,7,1,4,435,-2.6686
1984,7,1,5,391,-1.9129
1984,7,2,1,266,-6.2222
1984,7,2,2,205,-4.0046
1984,7,2,3,174,-3.4372
1984,7,2,4,143,-5.0978
1984,7,2,5,124,-4.9007
1984,7,3,1,166,-3.5373
1984,7,3,2,197,-0.8598
1984,7,3,3,203,-1.3195
1984,7,3,4,195,-2.5120
1984,7,3,5,157,-1.6141
1984,8,1,1,1100,11.7018
1984,8,1,2,727,10.9875
1984,8,1,3,650,10.1281
1984,8,1,4,470,8.3503
1984,8,1,5,422,8.6805
1984,8,2,1,289,15.5505
1984,8,2,2,240,11.9198
1984,8,2,3,200,12.8646
1984,8,2,4,161,10.4655
1984,8,2,5,133,11.6106
1984,8,3,1,190,11.9925
1984,8,3,2,217,11.0877
1984,8,3,3,233,10.1944
1984,8,3,4,218,11.7131
1984,8,3,5,171,10.8986
1984,9,1,1,1100,-2.0179
1984,9,1,2,742,-0.7868
1984,9,1,3,668,-0.4004
1984,9,1,4,487,1.5024
1984,9,1,5,434,1.8465
1984,9,2,1,285,-3.9516
1984,9,2,2,246,-1.0483
1984,9,2,3,203,0.2380
1984,9,2,4,158,0.5502
1984,9,2,5,127,1.9866
1984,9,3,1,195,-3.8200
1984,9,3,2,218,-2.2173
1984,9,3,3,238,-1.6695
1984,9,3,4,214,1.4173
1984,9,3,5,172,3.7667
1984,10,1,1,1027,-4.0836
1984,10,1,2,696,-2.1078
1984,10,1,3,608,-1.4982
1984,10,1,4,462,-1.4054
1984,10,1,5,403,-1.9524
1984,10,2,1,273,-2.6435
1984,10,2,2,231,-1.8574
1984,10,2,3,184,-1.2951
1984,10,2,4,147,-2.1109
1984,10,2,5,112,2.0502
1984,10,3,1,176,-1.5123
1984,10,3,2,199,0.3400
1984,10,3,3,217,0.7699
1984,10,3,4,192,-0.7007
1984,10,3,5,149,0.9676
1984,11,1,1,1109,-4.5166
1984,11,1,2,753,-2.4853
1984,11,1,3,658,-1.9964
1984,11,1,4,487,-1.9527
1984,11,1,5,471,-1.3072
1984,11,2,1,300,-4.6088
1984,11,2,2,233,-2.7792
1984,11,2,3,199,-1.7872
1984,11,2,4,157,-0.7413
1984,11,2,5,121,0.4068
1984,11,3,1,188,-1.8612
1984,11,3,2,216,-1.4366
1984,11,3,3,237,-0.6346
1984,11,3,4,206,0.0324
1984,11,3,5,165,0.2314
1984,12,1,1,1103,0.5629
1984,12,1,2,760,0.4583
1984,12,1,3,672,1.2781
1984,12,1,4,502,0.9806
1984,12,1,5,490,0.9023
1984,12,2,1,298,2.3329
1984,12,2,2,227,2.9116
1984,12,2,3,199,1.7898
1984,12,2,4,158,2.8798
1984,12,2,5,125,1.9370
1984,12,3,1,186,2.3899
1984,12,3,2,216,1.9338
1984,12,3,3,229,2.1006
1984,12,3,4,211,1.9245
1984,12,3,5,169,2.5751
1985,1,1,1,1001,14.9100
1985,1,1,2,709,13.9839
1985,1,1,3,618,12.8210
1985,1,1,4,476,11.8676
1985,1,1,5,484,11.0371
1985,1,2,1,276,14.8793
1985,1,2,2,208,12.6066
1985,1,2,3,190,10.6958
1985,1,2,4,159,10.0431
1985,1,2,5,122,9.1831
1985,1,3,1,179,10.8939
1985,1,3,2,198,9.1548
1985,1,3,3,208,6.9915
1985,1,3,4,195,5.8875
1985,1,3,5,155,5.3716
1985,2,1,1,1073,3.2948
1985,2,1,2,743,3.0048
1985,2,1,3,654,3.7231
1985,2,1,4,525,3.9951
1985,2,1,5,524,4.1092
1985,2,2,1,290,1.8673
1985,2,2,2,209,3.0440
1985,2,2,3,192,2.6155
1985,2,2,4,163,1.5611
1985,2,2,5,134,1.5635
1985,2,3,1,186,0.8707
1985,2,3,2,210,0.9951
1985,2,3,3,221,2.1607
1985,2,3,4,203,1.9363
1985,2,3,5,175,1.6558
1985,3,1,1,1063,-2.1889
1985,3,1,2,764,-2.5022
1985,3,1,3,661,-1.2730
1985,3,1,4,519,-0.9765
1985,3,1,5,532,-0.8645
1985,3,2,1,282,-3.4286
1985,3,2,2,210,-3.2913
1985,3,2,3,190,-1.7999
1985,3,2,4,161,0.2190
1985,3,2,5,136,1.4872
1985,3,3,1,185,0.2775
1985,3,3,2,204,-1.6597
1985,3,3,3,224,0.0000
1985,3,3,4,204,1.5656
1985,3,3,5,176,1.1404
1985,4,1,1,970,-1.0747
1985,4,1,2,701,-1.6577
1985,4,1,3,591,-1.1073
1985,4,1,4,484,-0.2448
1985,4,1,5,501,-1.8577
1985,4,2,1,264,-1.9161
1985,4,2,2,196,-2.5562
1985,4,2,3,175,-1.7168
1985,4,2,4,152,-0.9196
1985,4,2,5,125,-0.4641
1985,4,3,1,179,-0.4662
1985,4,3,2,186,-1.5983
1985,4,3,3,203,-1.3736
1985,4,3,4,187,1.0018
1985,4,3,5,157,1.5547
1985,5,1,1,1053,3.9669
1985,5,1,2,731,2.5004
1985,5,1,3,625,3.3271
1985,5,1,4,523,2.6789
1985,5,1,5,574,1.7701
1985,5,2,1,281,3.6958
1985,5,2,2,209,4.1622
1985,5,2,3,188,4.4101
1985,5,2,4,162,4.2087
1985,5,2,5,143,2.6091
1985,5,3,1,193,7.3700
1985,5,3,2,208,6.9900
1985,5,3,3,213,6.3134
1985,5,3,4,212,5.4505
1985,5,3,5,172,4.4448
1985,6,1,1,1036,0.5764
1985,6,1,2,734,0.1208
1985,6,1,3,618,0.7811
1985,6,1,4,520,0.8568
1985,6,1,5,578,0.6637
1985,6,2,1,283,0.9318
1985,6,2,2,207,1.1361
1985,6,2,3,189,1.5665
1985,6,2,4,165,1.3603
1985,6,2,5,141,0.2074
1985,6,3,1,194,1.4055
1985,6,3,2,213,2.4259
1985,6,3,3,221,2.0203
1985,6,3,4,212,1.6272
1985,6,3,5,176,2.8256
1985,7,1,1,944,1.7409
1985,7,1,2,672,2.9818
1985,7,1,3,575,2.8867
1985,7,1,4,475,2.4330
1985,7,1,5,495,2.3069
1985,7,2,1,279,3.0020
1985,7,2,2,196,2.9011
1985,7,2,3,177,2.7612
1985,7,2,4,160,0.9844
1985,7,2,5,129,3.2920
1985,7,3,1,184,-1.3172
1985,7,3,2,193,0.4748
1985,7,3,3,195,-1.5649
1985,7,3,4,199,-1.4268
1985,7,3,5,156,-1.1807
1985,8,1,1,1043,-1.2331
1985,8,1,2,716,-1.0996
1985,8,1,3,617,-0.7775
1985,8,1,4,518,-0.2822
1985,8,1,5,510,0.1217
1985,8,2,1,297,-2.5667
1985,8,2,2,223,-1.2953
1985,8,2,3,195,-0.5320
1985,8,2,4,163,1.0663
1985,8,2,5,133,0.8848
1985,8,3,1,198,-1.0092
1985,8,3,2,218,-1.2797
1985,8,3,3,217,-0.4485
1985,8,3,4,221,0.5655
1985,8,3,5,170,0.5348
1985,9,1,1,1053,-6.7324
1985,9,1,2,709,-5.4302
1985,9,1,3,609,-5.2883
1985,9,1,4,506,-4.9767
1985,9,1,5,516,-3.5599
1985,9,2,1,304,-7.2497
1985,9,2,2,220,-6.5116
1985,9,2,3,201,-4.8753
1985,9,2,4,168,-4.5570
1985,9,2,5,132,-3.7947
1985,9,3,1,197,-4.7166
1985,9,3,2,217,-3.0876
1985,9,3,3,217,-4.6246
1985,9,3,4,216,-3.3234
1985,9,3,5,170,-2.8963
1985,10,1,1,952,1.8071
1985,10,1,2,635,2.2470
1985,10,1,3,564,2.5087
1985,10,1,4,457,2.4581
1985,10,1,5,481,1.6548
1985,10,2,1,283,4.3148
1985,10,2,2,212,2.2060
1985,10,2,3,194,3.2459
1985,10,2,4,150,3.1663
1985,10,2,5,115,3.0221
1985,10,3,1,183,4.2298
1985,10,3,2,205,3.8234
1985,10,3,3,208,3.1363
1985,10,3,4,196,4.6074
1985,10,3,5,143,5.4836
1985,11,1,1,1014,6.1799
1985,11,1,2,711,6.7191
1985,11,1,3,596,6.3942
1985,11,1,4,477,5.3134
1985,11,1,5,548,5.1424
1985,11,2,1,289,8.6704
1985,11,2,2,221,7.5095
1985,11,2,3,218,8.1589
1985,11,2,4,163,6.6745
1985,11,2,5,131,5.3685
1985,11,3,1,192,8.9387
1985,11,3,2,219,8.2376
1985,11,3,3,224,6.5112
1985,11,3,4,213,4.8462
1985,11,3,5,167,4.1480
1985,12,1,1,997,4.0119
1985,12,1,2,710,4.8813
1985,12,1,3,601,3.7399
1985,12,1,4,484,3.0704
1985,12,1,5,568,1.0921
1985,12,2,1,288,4.5686
1985,12,2,2,225,4.9235
1985,12,2,3,204,4.1416
1985,12,2,4,160,4.0577
1985,12,2,5,129,2.1828
1985,12,3,1,194,3.8599
1985,12,3,2,219,5.7701
1985,12,3,3,227,5.2102
1985,12,3,4,213,4.4286
1985,12,3,5,167,1.8970
1986,1,1,1,889,2.4916
1986,1,1,2,653,1.8906
1986,1,1,3,562,2.3769
1986,1,1,4,452,1.8220
1986,1,1,5,510,2.9502
1986,1,2,1,267,2.4466
1986,1,2,2,216,0.1605
1986,1,2,3,186,0.9539
1986,1,2,4,143,1.1840
1986,1,2,5,118,0.7058
1986,1,3,1,172,0.9333
1986,1,3,2,195,1.4947
1986,1,3,3,204,1.8453
1986,1,3,4,193,-0.8000
1986,1,3,5,150,0.4183
1986,2,1,1,976,5.6347
1986,2,1,2,697,5.7889
1986,2,1,3,632,6.4597
1986,2,1,4,489,6.4666
1986,2,1,5,551,4.8382
1986,2,2,1,279,6.5636
1986,2,2,2,232,7.1113
1986,2,2,3,198,6.9735
1986,2,2,4,158,7.9710
1986,2,2,5,128,5.0543
1986,2,3,1,180,8.3946
1986,2,3,2,204,9.1914
1986,2,3,3,225,8.9557
1986,2,3,4,212,7.1471
1986,2,3,5,168,6.1405
1986,3,1,1,974,3.6612
1986,3,1,2,686,4.4781
1986,3,1,3,633,4.0931
1986,3,1,4,507,4.1042
1986,3,1,5,559,4.3614
1986,3,2,1,281,5.0304
1986,3,2,2,225,5.5462
1986,3,2,3,204,5.8214
1986,3,2,4,158,6.2365
1986,3,2,5,128,5.2709
1986,3,3,1,182,5.8790
1986,3,3,2,209,5.3082
1986,3,3,3,227,5.4407
1986,3,3,4,208,5.1358
1986,3,3,5,170,4.4428
1986,4,1,1,866,2.2798
1986,4,1,2,634,1.0105
1986,4,1,3,601,1.6625
1986,4,1,4,469,1.6034
