year,month,rank_ME,rank_IR,nstocks,ret_vw
1967,1,1,1,31,19.3811
1967,1,1,2,14,22.3436
1967,1,1,3,11,19.9870
1967,1,1,4,12,20.5646
1967,1,1,5,5,18.1074
1967,1,2,1,24,18.7914
1967,1,2,2,13,11.9158
1967,1,2,3,15,14.3954
1967,1,2,4,14,10.7292
1967,1,2,5,15,24.3089
1967,1,3,1,28,15.2114
1967,1,3,2,56,8.3991
1967,1,3,3,57,7.8607
1967,1,3,4,57,4.7887
1967,1,3,5,62,9.8901
1967,2,1,1,31,6.8706
1967,2,1,2,14,-2.3060
1967,2,1,3,11,3.0357
1967,2,1,4,12,5.0785
1967,2,1,5,5,10.5813
1967,2,2,1,24,1.5194
1967,2,2,2,13,2.1673
1967,2,2,3,15,0.0593
1967,2,2,4,14,-0.0847
1967,2,2,5,15,2.7766
1967,2,3,1,28,-1.2707
1967,2,3,2,56,-0.2982
1967,2,3,3,57,0.8629
1967,2,3,4,57,1.5521
1967,2,3,5,62,0.9920
1967,3,1,1,31,5.6594
1967,3,1,2,14,4.9280
1967,3,1,3,11,3.1356
1967,3,1,4,12,12.7110
1967,3,1,5,5,7.4839
1967,3,2,1,24,6.1768
1967,3,2,2,13,5.4455
1967,3,2,3,15,6.2953
1967,3,2,4,14,7.0530
1967,3,2,5,15,5.8080
1967,3,3,1,28,5.2299
1967,3,3,2,56,4.3802
1967,3,3,3,57,4.8552
1967,3,3,4,57,3.9339
1967,3,3,5,62,4.3957
1967,4,1,1,31,5.2596
1967,4,1,2,14,7.5702
1967,4,1,3,11,10.7484
1967,4,1,4,12,3.2169
1967,4,1,5,5,0.0405
1967,4,2,1,24,4.0752
1967,4,2,2,13,0.6572
1967,4,2,3,15,4.3564
1967,4,2,4,14,8.3613
1967,4,2,5,15,4.6639
1967,4,3,1,28,4.1328
1967,4,3,2,56,0.8963
1967,4,3,3,57,2.1895
1967,4,3,4,57,4.5785
1967,4,3,5,62,8.5936
1967,5,1,1,31,4.9348
1967,5,1,2,14,1.8307
1967,5,1,3,11,-0.1948
1967,5,1,4,12,-1.0255
1967,5,1,5,5,-4.5604
1967,5,2,1,24,-2.5378
1967,5,2,2,13,0.2727
1967,5,2,3,15,-4.1498
1967,5,2,4,14,-2.1971
1967,5,2,5,15,-1.9655
1967,5,3,1,28,-4.6457
1967,5,3,2,56,-5.0190
1967,5,3,3,57,-1.9953
1967,5,3,4,57,-4.4322
1967,5,3,5,62,-6.4650
1967,6,1,1,31,14.3147
1967,6,1,2,14,7.9399
1967,6,1,3,11,12.0171
1967,6,1,4,12,10.2423
1967,6,1,5,5,12.3399
1967,6,2,1,24,6.3215
1967,6,2,2,13,7.2584
1967,6,2,3,15,5.0109
1967,6,2,4,14,2.7136
1967,6,2,5,15,6.7360
1967,6,3,1,28,0.6964
1967,6,3,2,56,3.4826
1967,6,3,3,57,2.8027
1967,6,3,4,57,2.3277
1967,6,3,5,62,1.1731
1967,7,1,1,31,9.5821
1967,7,1,2,16,8.8666
1967,7,1,3,17,10.4351
1967,7,1,4,8,2.7566
1967,7,1,5,6,10.8331
1967,7,2,1,34,11.0352
1967,7,2,2,21,8.6802
1967,7,2,3,22,7.7483
1967,7,2,4,16,7.4013
1967,7,2,5,12,7.0052
1967,7,3,1,39,6.2508
1967,7,3,2,65,-1.0499
1967,7,3,3,64,4.8648
1967,7,3,4,77,5.9170
1967,7,3,5,84,4.9687
1967,8,1,1,31,1.7683
1967,8,1,2,16,-2.5319
1967,8,1,3,17,1.2123
1967,8,1,4,8,0.4407
1967,8,1,5,6,1.4667
1967,8,2,1,34,0.0826
1967,8,2,2,21,-0.3685
1967,8,2,3,22,1.9322
1967,8,2,4,16,0.7496
1967,8,2,5,12,1.0550
1967,8,3,1,39,-0.3043
1967,8,3,2,65,-1.1057
1967,8,3,3,64,-0.7780
1967,8,3,4,77,-0.7643
1967,8,3,5,84,-0.6054
1967,9,1,1,31,6.7576
1967,9,1,2,16,8.8033
1967,9,1,3,17,2.5464
1967,9,1,4,8,5.9070
1967,9,1,5,6,1.9091
1967,9,2,1,34,4.3469
1967,9,2,2,21,4.6218
1967,9,2,3,22,3.2370
1967,9,2,4,16,-0.9890
1967,9,2,5,12,4.9519
1967,9,3,1,39,1.7539
1967,9,3,2,65,2.2912
1967,9,3,3,64,2.2680
1967,9,3,4,77,4.8089
1967,9,3,5,84,2.7946
1967,10,1,1,31,-3.5941
1967,10,1,2,16,-3.1057
1967,10,1,3,17,-0.2054
1967,10,1,4,8,-2.0477
1967,10,1,5,6,-5.5884
1967,10,2,1,34,-1.6234
1967,10,2,2,21,-1.6379
1967,10,2,3,22,-2.6959
1967,10,2,4,16,-4.7776
1967,10,2,5,12,-7.0006
1967,10,3,1,38,-4.4298
1967,10,3,2,65,-4.2155
1967,10,3,3,64,-4.8933
1967,10,3,4,78,-1.4727
1967,10,3,5,84,-3.7377
1967,11,1,1,31,0.7568
1967,11,1,2,16,-0.5306
1967,11,1,3,17,1.2067
1967,11,1,4,8,-1.4235
1967,11,1,5,6,-0.5522
1967,11,2,1,34,-1.5804
1967,11,2,2,21,-0.9188
1967,11,2,3,22,0.4233
1967,11,2,4,16,4.3962
1967,11,2,5,12,1.4653
1967,11,3,1,39,-0.8998
1967,11,3,2,65,-0.8436
1967,11,3,3,64,1.9332
1967,11,3,4,78,0.4739
1967,11,3,5,84,2.1054
1967,12,1,1,30,9.2655
1967,12,1,2,16,8.6112
1967,12,1,3,17,4.9630
1967,12,1,4,8,10.1057
1967,12,1,5,6,10.1391
1967,12,2,1,34,10.0274
1967,12,2,2,21,2.7931
1967,12,2,3,22,7.6173
1967,12,2,4,16,7.3835
1967,12,2,5,12,3.0211
1967,12,3,1,39,5.1546
1967,12,3,2,65,3.9456
1967,12,3,3,64,3.7569
1967,12,3,4,78,2.7458
1967,12,3,5,84,0.9938
1968,1,1,1,30,2.8588
1968,1,1,2,16,2.3999
1968,1,1,3,17,0.8302
1968,1,1,4,8,0.3249
1968,1,1,5,6,8.9089
1968,1,2,1,34,2.3266
1968,1,2,2,21,2.0843
1968,1,2,3,22,1.2308
1968,1,2,4,16,-0.3738
1968,1,2,5,12,-1.2952
1968,1,3,1,39,-3.2780
1968,1,3,2,65,-0.3420
1968,1,3,3,64,-4.8946
1968,1,3,4,78,-3.0157
1968,1,3,5,84,-7.1190
1968,2,1,1,30,-5.6026
1968,2,1,2,16,-8.0414
1968,2,1,3,17,-5.8972
1968,2,1,4,8,-8.1815
1968,2,1,5,6,-6.1540
1968,2,2,1,34,-3.7157
1968,2,2,2,21,-2.8397
1968,2,2,3,22,-1.6879
1968,2,2,4,16,-1.6359
1968,2,2,5,12,-4.7826
1968,2,3,1,39,-2.7658
1968,2,3,2,65,-3.2232
1968,2,3,3,64,-1.5387
1968,2,3,4,78,-2.2582
1968,2,3,5,83,-3.8061
1968,3,1,1,30,-0.0096
1968,3,1,2,16,-0.9821
1968,3,1,3,17,-2.4337
1968,3,1,4,8,-3.4883
1968,3,1,5,6,2.4618
1968,3,2,1,34,1.1615
1968,3,2,2,21,-3.4893
1968,3,2,3,22,-0.8493
1968,3,2,4,16,-5.6296
1968,3,2,5,12,-0.9086
1968,3,3,1,39,-1.3342
1968,3,3,2,65,-1.9497
1968,3,3,3,64,-0.5965
1968,3,3,4,78,1.3039
1968,3,3,5,83,1.4710
1968,4,1,1,30,20.5093
1968,4,1,2,16,15.4242
1968,4,1,3,17,7.7585
1968,4,1,4,8,9.9795
1968,4,1,5,6,9.7226
1968,4,2,1,34,13.3299
1968,4,2,2,21,8.5793
1968,4,2,3,22,11.3024
1968,4,2,4,16,13.4969
1968,4,2,5,12,11.1636
1968,4,3,1,39,10.6471
1968,4,3,2,65,4.5638
1968,4,3,3,64,7.8783
1968,4,3,4,78,7.7791
1968,4,3,5,83,10.7044
1968,5,1,1,30,13.7337
1968,5,1,2,16,12.8989
1968,5,1,3,17,7.1702
1968,5,1,4,8,1.4107
1968,5,1,5,6,3.6350
1968,5,2,1,34,7.6886
1968,5,2,2,21,4.3370
1968,5,2,3,22,5.4867
1968,5,2,4,16,6.6160
1968,5,2,5,12,6.5105
1968,5,3,1,39,2.9116
1968,5,3,2,65,-0.1503
1968,5,3,3,64,-0.4036
1968,5,3,4,78,1.5507
1968,5,3,5,83,0.7734
1968,6,1,1,30,0.4267
1968,6,1,2,16,3.0169
1968,6,1,3,17,2.0638
1968,6,1,4,8,5.4883
1968,6,1,5,6,3.2234
1968,6,2,1,34,0.3852
1968,6,2,2,21,0.3899
1968,6,2,3,22,0.1980
1968,6,2,4,15,1.9044
1968,6,2,5,12,6.3338
1968,6,3,1,39,-0.1457
1968,6,3,2,65,3.1309
1968,6,3,3,64,2.7467
1968,6,3,4,78,1.0117
1968,6,3,5,83,0.1133
1968,7,1,1,44,1.9243
1968,7,1,2,35,-3.4189
1968,7,1,3,31,-2.6279
1968,7,1,4,46,-3.4454
1968,7,1,5,35,-7.2544
1968,7,2,1,44,0.3195
1968,7,2,2,32,-0.6743
1968,7,2,3,37,-2.5641
1968,7,2,4,22,-3.9067
1968,7,2,5,36,-6.8599
1968,7,3,1,65,0.3366
1968,7,3,2,87,2.6330
1968,7,3,3,85,0.1714
1968,7,3,4,96,-4.5415
1968,7,3,5,90,-5.2453
1968,8,1,1,44,5.5027
1968,8,1,2,35,2.9941
1968,8,1,3,31,4.7566
1968,8,1,4,46,2.4305
1968,8,1,5,35,0.8348
1968,8,2,1,44,2.8579
1968,8,2,2,32,5.0971
1968,8,2,3,37,4.7348
1968,8,2,4,22,3.4693
1968,8,2,5,36,3.1865
1968,8,3,1,65,2.4101
1968,8,3,2,87,1.3470
1968,8,3,3,85,0.8655
1968,8,3,4,95,1.6887
1968,8,3,5,90,1.0087
1968,9,1,1,44,7.4697
1968,9,1,2,35,6.4501
1968,9,1,3,31,5.8649
1968,9,1,4,46,7.6278
1968,9,1,5,35,5.4038
1968,9,2,1,44,3.8215
1968,9,2,2,32,6.5744
1968,9,2,3,37,6.2971
1968,9,2,4,22,8.0396
1968,9,2,5,36,6.1755
1968,9,3,1,65,4.1550
1968,9,3,2,87,3.5885
1968,9,3,3,85,4.1115
1968,9,3,4,95,5.7177
1968,9,3,5,90,1.9853
1968,10,1,1,44,3.3470
1968,10,1,2,35,0.9941
1968,10,1,3,31,1.7933
1968,10,1,4,46,-0.3917
1968,10,1,5,35,0.8718
1968,10,2,1,44,1.9209
1968,10,2,2,32,0.7202
1968,10,2,3,36,1.0117
1968,10,2,4,22,1.6801
1968,10,2,5,36,-0.2670
1968,10,3,1,65,3.3432
1968,10,3,2,87,1.6638
1968,10,3,3,85,3.0478
1968,10,3,4,95,1.2359
1968,10,3,5,90,-3.9638
1968,11,1,1,44,4.3686
1968,11,1,2,35,7.0680
1968,11,1,3,31,5.8821
1968,11,1,4,46,6.4644
1968,11,1,5,35,8.9297
1968,11,2,1,44,7.6274
1968,11,2,2,32,8.2212
1968,11,2,3,37,8.8884
1968,11,2,4,22,6.0952
1968,11,2,5,36,8.7047
1968,11,3,1,65,4.9650
1968,11,3,2,87,6.6799
1968,11,3,3,85,2.4845
1968,11,3,4,95,5.2700
1968,11,3,5,90,7.6999
1968,12,1,1,44,0.2746
1968,12,1,2,35,1.6364
1968,12,1,3,31,0.7006
1968,12,1,4,46,0.1381
1968,12,1,5,35,1.3591
1968,12,2,1,44,-2.4140
1968,12,2,2,32,0.1573
1968,12,2,3,37,-0.6996
1968,12,2,4,22,0.7201
1968,12,2,5,36,-0.6574
1968,12,3,1,65,-4.6160
1968,12,3,2,87,-2.8579
1968,12,3,3,85,-2.4732
1968,12,3,4,95,-5.2290
1968,12,3,5,90,-4.7954
1969,1,1,1,44,-1.3284
1969,1,1,2,35,-1.4391
1969,1,1,3,31,-2.2836
1969,1,1,4,46,-1.8169
1969,1,1,5,35,-2.4740
1969,1,2,1,44,-0.2236
1969,1,2,2,32,-1.9053
1969,1,2,3,37,-0.6473
1969,1,2,4,22,2.1012
1969,1,2,5,36,-2.3897
1969,1,3,1,65,0.9992
1969,1,3,2,87,-0.0254
1969,1,3,3,85,-0.1553
1969,1,3,4,95,-1.0641
1969,1,3,5,90,-2.7661
1969,2,1,1,43,-8.3510
1969,2,1,2,35,-7.5386
1969,2,1,3,31,-8.3517
1969,2,1,4,46,-7.8474
1969,2,1,5,35,-10.1773
1969,2,2,1,44,-6.4087
1969,2,2,2,32,-9.1255
1969,2,2,3,37,-5.5673
1969,2,2,4,22,-8.4752
1969,2,2,5,36,-9.8776
1969,2,3,1,65,-4.0709
1969,2,3,2,87,-5.0297
1969,2,3,3,85,-4.1979
1969,2,3,4,95,-4.7632
1969,2,3,5,90,-4.1627
1969,3,1,1,43,2.9391
1969,3,1,2,35,1.5300
1969,3,1,3,31,-0.1372
1969,3,1,4,46,2.1868
1969,3,1,5,35,-0.2374
1969,3,2,1,44,0.7472
1969,3,2,2,32,1.7380
1969,3,2,3,37,6.3444
1969,3,2,4,22,0.4387
1969,3,2,5,36,0.1963
1969,3,3,1,65,1.3289
1969,3,3,2,87,4.1604
1969,3,3,3,85,3.6124
1969,3,3,4,95,4.0077
1969,3,3,5,90,3.1747
1969,4,1,1,43,-2.0851
1969,4,1,2,35,-0.9590
1969,4,1,3,31,-1.7207
1969,4,1,4,46,0.0418
1969,4,1,5,35,-2.1151
1969,4,2,1,44,1.9990
1969,4,2,2,32,2.9431
1969,4,2,3,37,0.5838
1969,4,2,4,22,-0.8604
1969,4,2,5,36,1.9539
1969,4,3,1,65,4.2628
1969,4,3,2,87,0.6955
1969,4,3,3,85,-0.0833
1969,4,3,4,95,2.7951
1969,4,3,5,90,3.4737
1969,5,1,1,42,-0.3169
1969,5,1,2,35,-0.1587
1969,5,1,3,31,-0.3479
1969,5,1,4,46,5.9780
1969,5,1,5,35,-2.0589
1969,5,2,1,44,0.3540
1969,5,2,2,32,-1.4445
1969,5,2,3,37,2.0175
1969,5,2,4,21,-0.1999
1969,5,2,5,36,0.2995
1969,5,3,1,65,0.9080
1969,5,3,2,87,1.9617
1969,5,3,3,85,0.3559
1969,5,3,4,95,-0.1152
1969,5,3,5,89,-0.6585
1969,6,1,1,42,-11.6334
1969,6,1,2,35,-11.5189
1969,6,1,3,31,-11.7219
1969,6,1,4,46,-12.9992
1969,6,1,5,35,-14.6975
1969,6,2,1,44,-8.4872
1969,6,2,2,32,-9.4853
1969,6,2,3,37,-8.8008
1969,6,2,4,22,-9.3814
1969,6,2,5,36,-11.8763
1969,6,3,1,64,-5.6166
1969,6,3,2,87,-7.7353
1969,6,3,3,85,-7.8799
1969,6,3,4,95,-5.6100
1969,6,3,5,90,-1.4843
1969,7,1,1,36,-8.0206
1969,7,1,2,41,-9.9576
1969,7,1,3,45,-9.1790
1969,7,1,4,68,-10.8161
1969,7,1,5,89,-15.2371
1969,7,2,1,38,-6.7812
1969,7,2,2,26,-5.7438
1969,7,2,3,32,-8.5213
1969,7,2,4,43,-9.8652
1969,7,2,5,40,-10.3953
1969,7,3,1,95,-5.6479
1969,7,3,2,97,-6.8409
1969,7,3,3,88,-6.4800
1969,7,3,4,85,-7.1104
1969,7,3,5,86,-4.1888
1969,8,1,1,36,2.4649
1969,8,1,2,41,2.3701
1969,8,1,3,45,2.7593
1969,8,1,4,68,3.9440
1969,8,1,5,89,5.7011
1969,8,2,1,38,2.4681
1969,8,2,2,26,1.2667
1969,8,2,3,32,4.0898
1969,8,2,4,43,7.1958
1969,8,2,5,40,7.3900
1969,8,3,1,95,2.1518
1969,8,3,2,97,2.7738
1969,8,3,3,88,4.6775
1969,8,3,4,85,6.5341
1969,8,3,5,86,7.2908
1969,9,1,1,36,-2.6476
1969,9,1,2,41,-1.6926
1969,9,1,3,45,-2.4727
1969,9,1,4,68,-4.0617
1969,9,1,5,89,-4.0394
1969,9,2,1,38,-4.0729
1969,9,2,2,26,-0.7078
1969,9,2,3,32,2.4225
1969,9,2,4,43,0.5032
1969,9,2,5,40,0.1163
1969,9,3,1,95,-4.5345
1969,9,3,2,97,-3.1545
1969,9,3,3,88,-3.0219
1969,9,3,4,85,-1.7642
1969,9,3,5,86,-0.4946
1969,10,1,1,36,6.8969
1969,10,1,2,41,5.7997
1969,10,1,3,45,5.7742
1969,10,1,4,68,8.7905
1969,10,1,5,89,15.4593
1969,10,2,1,38,6.7523
1969,10,2,2,26,9.3877
1969,10,2,3,32,10.0016
1969,10,2,4,43,5.5857
1969,10,2,5,40,4.6793
1969,10,3,1,95,3.8176
1969,10,3,2,97,5.2855
1969,10,3,3,88,2.7275
1969,10,3,4,84,5.0978
1969,10,3,5,86,6.6406
1969,11,1,1,36,-7.6198
1969,11,1,2,41,-5.8904
1969,11,1,3,45,-5.5072
1969,11,1,4,68,-5.0572
1969,11,1,5,89,-8.2618
1969,11,2,1,38,-5.0164
1969,11,2,2,26,-4.9214
1969,11,2,3,32,-6.1204
1969,11,2,4,43,-2.7940
1969,11,2,5,39,-5.5200
1969,11,3,1,95,-3.3601
1969,11,3,2,97,-3.7871
1969,11,3,3,88,-3.8642
1969,11,3,4,85,-2.5851
1969,11,3,5,86,-1.7084
1969,12,1,1,36,-5.5861
1969,12,1,2,41,-8.7718
1969,12,1,3,45,-7.0666
1969,12,1,4,68,-6.6133
1969,12,1,5,89,-8.3765
1969,12,2,1,38,-4.8154
1969,12,2,2,26,-4.0952
1969,12,2,3,32,-5.2728
1969,12,2,4,43,-3.5889
1969,12,2,5,39,-5.7052
1969,12,3,1,95,-3.3734
1969,12,3,2,97,-2.0250
1969,12,3,3,88,-1.4313
1969,12,3,4,85,-2.2283
1969,12,3,5,86,0.8350
1970,1,1,1,36,-0.4439
1970,1,1,2,41,0.0891
1970,1,1,3,45,-0.8216
1970,1,1,4,68,-1.1034
1970,1,1,5,89,-4.0507
1970,1,2,1,38,-0.2337
1970,1,2,2,26,-5.5928
1970,1,2,3,32,-3.7218
1970,1,2,4,43,-5.7256
1970,1,2,5,39,-4.8545
1970,1,3,1,95,-5.0653
1970,1,3,2,97,-8.0080
1970,1,3,3,88,-8.9212
1970,1,3,4,85,-8.8995
1970,1,3,5,86,-8.7723
1970,2,1,1,36,2.1345
1970,2,1,2,41,6.2797
1970,2,1,3,45,3.7212
1970,2,1,4,68,4.4296
1970,2,1,5,89,2.5744
1970,2,2,1,38,6.3694
1970,2,2,2,26,6.2273
1970,2,2,3,32,4.7274
1970,2,2,4,43,4.8529
1970,2,2,5,39,5.0872
1970,2,3,1,95,6.8518
1970,2,3,2,97,7.7238
1970,2,3,3,88,6.5524
1970,2,3,4,85,6.9037
1970,2,3,5,85,2.8562
1970,3,1,1,36,2.5134
1970,3,1,2,41,-1.1897
1970,3,1,3,45,-0.7623
1970,3,1,4,68,-3.0375
1970,3,1,5,89,-2.7521
1970,3,2,1,38,4.2850
1970,3,2,2,26,1.5294
1970,3,2,3,32,0.6069
1970,3,2,4,43,-1.7372
1970,3,2,5,40,-2.1568
1970,3,3,1,95,2.1840
1970,3,3,2,97,1.9032
1970,3,3,3,88,0.9707
1970,3,3,4,85,-1.5413
1970,3,3,5,86,-2.2530
1970,4,1,1,36,-8.1258
1970,4,1,2,41,-12.2485
1970,4,1,3,45,-12.4018
1970,4,1,4,68,-14.7297
1970,4,1,5,89,-21.2818
1970,4,2,1,38,-9.1645
1970,4,2,2,26,-10.4682
1970,4,2,3,32,-11.6953
1970,4,2,4,43,-11.7201
1970,4,2,5,40,-16.5434
1970,4,3,1,95,-7.4812
1970,4,3,2,97,-7.3181
1970,4,3,3,88,-8.8681
1970,4,3,4,85,-12.5176
1970,4,3,5,86,-10.9301
1970,5,1,1,36,-8.4182
1970,5,1,2,41,-8.9478
1970,5,1,3,45,-8.8917
1970,5,1,4,68,-9.8182
1970,5,1,5,89,-9.4869
1970,5,2,1,38,-5.0361
1970,5,2,2,26,-9.0143
1970,5,2,3,32,-9.8982
1970,5,2,4,43,-11.3139
1970,5,2,5,40,-11.4139
1970,5,3,1,95,-3.2322
1970,5,3,2,97,-3.1533
1970,5,3,3,88,-5.7721
1970,5,3,4,85,-7.5396
1970,5,3,5,86,-8.4846
1970,6,1,1,36,-4.2407
1970,6,1,2,41,-4.4656
1970,6,1,3,45,-5.6368
1970,6,1,4,68,-6.7749
1970,6,1,5,89,-11.5788
1970,6,2,1,38,-4.6971
1970,6,2,2,26,-6.5074
1970,6,2,3,32,-6.3275
1970,6,2,4,43,-6.1425
1970,6,2,5,40,-6.3931
1970,6,3,1,95,-6.0671
1970,6,3,2,97,-2.9912
1970,6,3,3,88,-3.3927
1970,6,3,4,85,-5.0741
1970,6,3,5,86,-6.4665
1970,7,1,1,58,2.7853
1970,7,1,2,58,4.9557
1970,7,1,3,67,7.5211
1970,7,1,4,72,3.3869
1970,7,1,5,56,8.3686
1970,7,2,1,34,4.0619
1970,7,2,2,28,9.2982
1970,7,2,3,45,9.8859
1970,7,2,4,48,8.5181
1970,7,2,5,40,8.3324
1970,7,3,1,96,9.6661
1970,7,3,2,97,10.2792
1970,7,3,3,85,10.2164
1970,7,3,4,85,7.0355
1970,7,3,5,112,3.1529
1970,8,1,1,58,7.4363
1970,8,1,2,58,6.7824
1970,8,1,3,67,7.2967
1970,8,1,4,72,6.4152
1970,8,1,5,56,7.0656
1970,8,2,1,34,9.4181
1970,8,2,2,28,6.6691
1970,8,2,3,45,5.2139
1970,8,2,4,48,10.3735
1970,8,2,5,40,5.3343
1970,8,3,1,96,5.2077
1970,8,3,2,97,6.3407
1970,8,3,3,85,4.7774
1970,8,3,4,85,3.2754
1970,8,3,5,112,4.6250
1970,9,1,1,58,13.4785
1970,9,1,2,58,9.0624
1970,9,1,3,67,11.7272
1970,9,1,4,72,14.8993
1970,9,1,5,56,12.9709
1970,9,2,1,34,4.7263
1970,9,2,2,28,6.3134
1970,9,2,3,45,10.5675
1970,9,2,4,48,10.8296
1970,9,2,5,40,11.8402
1970,9,3,1,96,0.4442
1970,9,3,2,97,0.0298
1970,9,3,3,85,3.5588
1970,9,3,4,85,4.0984
1970,9,3,5,112,7.4523
1970,10,1,1,58,-4.8305
1970,10,1,2,58,-4.7518
1970,10,1,3,67,-8.7083
1970,10,1,4,72,-9.0094
1970,10,1,5,56,-8.4277
1970,10,2,1,34,-5.8838
1970,10,2,2,28,-2.6579
1970,10,2,3,45,-3.7761
1970,10,2,4,48,-4.0553
1970,10,2,5,40,-6.5560
1970,10,3,1,96,-1.1772
1970,10,3,2,97,-1.6985
1970,10,3,3,85,-0.4494
1970,10,3,4,85,-1.7735
1970,10,3,5,112,-0.1921
1970,11,1,1,58,1.1946
1970,11,1,2,58,0.5294
1970,11,1,3,67,-0.2913
1970,11,1,4,72,-0.8369
1970,11,1,5,56,-1.0510
1970,11,2,1,34,6.6041
1970,11,2,2,28,4.9519
1970,11,2,3,45,4.9457
1970,11,2,4,48,2.4978
1970,11,2,5,40,3.4537
1970,11,3,1,96,5.8923
1970,11,3,2,97,7.2645
1970,11,3,3,85,5.6199
1970,11,3,4,85,4.8413
1970,11,3,5,112,4.5512
1970,12,1,1,58,11.7952
1970,12,1,2,58,13.2711
1970,12,1,3,67,11.0341
1970,12,1,4,72,7.7748
1970,12,1,5,56,11.7945
1970,12,2,1,34,7.3997
1970,12,2,2,28,6.4054
1970,12,2,3,45,8.8439
1970,12,2,4,48,10.2170
1970,12,2,5,40,6.7309
1970,12,3,1,96,6.4477
1970,12,3,2,97,5.6907
1970,12,3,3,85,6.7224
1970,12,3,4,85,5.9649
1970,12,3,5,112,5.1449
1971,1,1,1,58,15.8045
1971,1,1,2,58,12.1999
1971,1,1,3,66,16.3478
1971,1,1,4,72,12.8873
1971,1,1,5,56,13.2245
1971,1,2,1,34,13.3836
1971,1,2,2,28,10.4168
1971,1,2,3,45,10.4030
1971,1,2,4,48,10.7482
1971,1,2,5,40,11.9325
1971,1,3,1,96,4.3430
1971,1,3,2,97,3.6886
1971,1,3,3,85,3.9163
1971,1,3,4,85,6.8505
1971,1,3,5,112,4.1422
1971,2,1,1,58,5.7437
1971,2,1,2,58,2.4387
1971,2,1,3,66,4.4036
1971,2,1,4,72,5.5592
1971,2,1,5,56,6.2153
1971,2,2,1,34,-1.6405
1971,2,2,2,28,2.5799
1971,2,2,3,45,1.6893
1971,2,2,4,48,4.0117
1971,2,2,5,40,2.8154
1971,2,3,1,96,0.6324
1971,2,3,2,97,0.1606
1971,2,3,3,85,1.4740
1971,2,3,4,85,3.2829
1971,2,3,5,112,2.0385
1971,3,1,1,58,5.7162
1971,3,1,2,58,7.3323
1971,3,1,3,66,6.7544
1971,3,1,4,72,5.0313
1971,3,1,5,56,4.6902
1971,3,2,1,34,0.2068
1971,3,2,2,28,7.2819
1971,3,2,3,45,5.1484
1971,3,2,4,48,6.0236
1971,3,2,5,40,8.8696
1971,3,3,1,96,2.0588
1971,3,3,2,97,2.1067
1971,3,3,3,85,3.5140
1971,3,3,4,85,4.5557
1971,3,3,5,112,6.0693
1971,4,1,1,58,1.9518
1971,4,1,2,58,0.2438
1971,4,1,3,66,3.6382
1971,4,1,4,72,0.9316
1971,4,1,5,56,1.7438
1971,4,2,1,34,6.8176
1971,4,2,2,28,2.0730
1971,4,2,3,45,5.1957
1971,4,2,4,48,2.1404
1971,4,2,5,40,5.9241
1971,4,3,1,96,2.9041
1971,4,3,2,97,3.5716
1971,4,3,3,85,4.9804
1971,4,3,4,85,4.7150
1971,4,3,5,112,3.1778
1971,5,1,1,58,-6.7327
1971,5,1,2,58,-4.9000
1971,5,1,3,66,-4.3983
1971,5,1,4,72,-6.8265
1971,5,1,5,56,-5.7444
1971,5,2,1,34,-5.2442
1971,5,2,2,28,-6.3530
1971,5,2,3,45,-3.8520
1971,5,2,4,48,-4.4012
1971,5,2,5,40,-3.2396
1971,5,3,1,96,-4.6844
1971,5,3,2,97,-4.0052
1971,5,3,3,85,-2.6849
1971,5,3,4,85,-3.2852
1971,5,3,5,112,-3.1500
1971,6,1,1,58,-3.0422
1971,6,1,2,58,-0.1640
1971,6,1,3,66,0.6520
1971,6,1,4,72,-1.3354
1971,6,1,5,56,-1.5528
1971,6,2,1,34,-2.9859
1971,6,2,2,28,1.4491
1971,6,2,3,45,-2.5784
1971,6,2,4,48,-0.7653
1971,6,2,5,40,0.7792
1971,6,3,1,96,0.3800
1971,6,3,2,97,-0.6137
1971,6,3,3,85,0.3220
1971,6,3,4,85,0.2293
1971,6,3,5,112,1.0041
1971,7,1,1,140,-7.2468
1971,7,1,2,76,-5.1695
1971,7,1,3,54,-4.1014
1971,7,1,4,51,-5.7445
1971,7,1,5,41,-5.7309
1971,7,2,1,44,-6.3826
1971,7,2,2,47,-4.9077
1971,7,2,3,42,-2.2020
1971,7,2,4,51,-3.0115
1971,7,2,5,46,-2.3421
1971,7,3,1,66,-9.5725
1971,7,3,2,79,-3.8076
1971,7,3,3,107,-2.1101
1971,7,3,4,108,-4.4334
1971,7,3,5,130,-3.8975
1971,8,1,1,140,7.8798
1971,8,1,2,76,3.4763
1971,8,1,3,54,2.3462
1971,8,1,4,51,5.8342
1971,8,1,5,41,-0.4321
1971,8,2,1,44,10.0440
1971,8,2,2,47,2.2217
1971,8,2,3,42,3.8248
1971,8,2,4,51,3.5331
1971,8,2,5,46,5.7665
1971,8,3,1,66,9.9984
1971,8,3,2,79,1.3886
1971,8,3,3,107,1.1834
1971,8,3,4,108,5.1609
1971,8,3,5,130,4.8507
1971,9,1,1,140,-2.4846
1971,9,1,2,76,-0.7919
1971,9,1,3,54,0.0403
1971,9,1,4,51,1.6837
1971,9,1,5,41,-0.4978
1971,9,2,1,43,-2.1016
1971,9,2,2,47,0.1051
1971,9,2,3,42,-2.3294
1971,9,2,4,51,-1.8419
1971,9,2,5,46,-0.1122
1971,9,3,1,66,-3.0504
