year,month,rank_ME,rank_Rev_12,nstocks,ret_vw
1982,7,1,3,785,-0.5251
1982,7,1,4,771,-0.2519
1982,7,1,5,629,-0.9601
1982,7,2,1,156,0.2907
1982,7,2,2,224,-0.5222
1982,7,2,3,293,-0.4108
1982,7,2,4,326,-1.0030
1982,7,2,5,365,-1.4666
1982,7,3,1,229,0.8390
1982,7,3,2,321,-0.3119
1982,7,3,3,301,-3.5724
1982,7,3,4,264,-5.5360
1982,7,3,5,236,-3.9088
1982,8,1,1,560,5.4600
1982,8,1,2,688,6.1779
1982,8,1,3,775,5.7738
1982,8,1,4,762,6.3130
1982,8,1,5,625,6.6676
1982,8,2,1,148,9.8563
1982,8,2,2,218,9.7377
1982,8,2,3,286,9.2473
1982,8,2,4,322,10.4442
1982,8,2,5,359,10.0018
1982,8,3,1,224,12.5453
1982,8,3,2,310,12.5643
1982,8,3,3,290,12.3893
1982,8,3,4,264,13.4293
1982,8,3,5,234,12.6919
1982,9,1,1,571,4.6655
1982,9,1,2,688,4.4357
1982,9,1,3,783,4.8900
1982,9,1,4,776,4.2444
1982,9,1,5,627,3.3704
1982,9,2,1,149,2.6588
1982,9,2,2,211,3.7487
1982,9,2,3,283,4.7354
1982,9,2,4,318,3.8957
1982,9,2,5,353,1.9577
1982,9,3,1,224,-0.0296
1982,9,3,2,309,0.2650
1982,9,3,3,291,1.8211
1982,9,3,4,262,2.2134
1982,9,3,5,230,1.5524
1982,10,1,1,586,11.9685
1982,10,1,2,686,11.1932
1982,10,1,3,781,11.5740
1982,10,1,4,759,12.9513
1982,10,1,5,630,14.6876
1982,10,2,1,149,13.1789
1982,10,2,2,220,12.4329
1982,10,2,3,285,12.9273
1982,10,2,4,316,12.8690
1982,10,2,5,349,14.7182
1982,10,3,1,224,10.8240
1982,10,3,2,314,9.9465
1982,10,3,3,293,9.8244
1982,10,3,4,269,10.1328
1982,10,3,5,229,15.1692
1982,11,1,1,598,11.4587
1982,11,1,2,685,10.0121
1982,11,1,3,784,9.9897
1982,11,1,4,762,9.3180
1982,11,1,5,619,10.0605
1982,11,2,1,148,8.8236
1982,11,2,2,228,6.8881
1982,11,2,3,279,9.0942
1982,11,2,4,326,8.8219
1982,11,2,5,344,8.5431
1982,11,3,1,217,6.6737
1982,11,3,2,311,4.2589
1982,11,3,3,299,2.6295
1982,11,3,4,273,2.7655
1982,11,3,5,231,5.5084
1982,12,1,1,614,3.1766
1982,12,1,2,691,2.4184
1982,12,1,3,767,1.4185
1982,12,1,4,759,1.4274
1982,12,1,5,620,1.9416
1982,12,2,1,153,0.9492
1982,12,2,2,229,1.8834
1982,12,2,3,283,2.5875
1982,12,2,4,330,0.7065
1982,12,2,5,343,1.6425
1982,12,3,1,215,2.8857
1982,12,3,2,310,0.8700
1982,12,3,3,302,1.7088
1982,12,3,4,279,2.6491
1982,12,3,5,231,0.7232
1983,1,1,1,629,9.4348
1983,1,1,2,706,8.2026
1983,1,1,3,733,7.7349
1983,1,1,4,745,8.7633
1983,1,1,5,621,10.7823
1983,1,2,1,153,6.2572
1983,1,2,2,234,3.9785
1983,1,2,3,279,5.0597
1983,1,2,4,335,6.0671
1983,1,2,5,342,6.4006
1983,1,3,1,208,3.2073
1983,1,3,2,307,5.3635
1983,1,3,3,302,2.6104
1983,1,3,4,270,3.8551
1983,1,3,5,231,4.6075
1983,2,1,1,641,6.7981
1983,2,1,2,687,6.4096
1983,2,1,3,709,6.7491
1983,2,1,4,730,6.2711
1983,2,1,5,604,4.7110
1983,2,2,1,159,5.1337
1983,2,2,2,235,5.8554
1983,2,2,3,278,6.1155
1983,2,2,4,331,4.7581
1983,2,2,5,337,5.7623
1983,2,3,1,204,1.9878
1983,2,3,2,306,2.6177
1983,2,3,3,310,2.6670
1983,2,3,4,274,3.0155
1983,2,3,5,228,3.2904
1983,3,1,1,658,6.0561
1983,3,1,2,694,5.8375
1983,3,1,3,709,6.2499
1983,3,1,4,725,6.1525
1983,3,1,5,596,4.0330
1983,3,2,1,159,6.0650
1983,3,2,2,235,4.8983
1983,3,2,3,273,5.3723
1983,3,2,4,332,4.1240
1983,3,2,5,337,2.6497
1983,3,3,1,202,2.8805
1983,3,3,2,312,1.6122
1983,3,3,3,316,3.4196
1983,3,3,4,282,4.8813
1983,3,3,5,235,2.0853
1983,4,1,1,676,8.1376
1983,4,1,2,691,7.0651
1983,4,1,3,720,8.8130
1983,4,1,4,730,8.2664
1983,4,1,5,590,6.3446
1983,4,2,1,163,8.4682
1983,4,2,2,245,5.3631
1983,4,2,3,281,6.0349
1983,4,2,4,336,6.9030
1983,4,2,5,342,5.9748
1983,4,3,1,208,10.1183
1983,4,3,2,316,6.0266
1983,4,3,3,331,6.2926
1983,4,3,4,291,6.1829
1983,4,3,5,234,5.9937
1983,5,1,1,701,10.3506
1983,5,1,2,701,8.6221
1983,5,1,3,734,8.9707
1983,5,1,4,732,8.7873
1983,5,1,5,584,11.0725
1983,5,2,1,166,4.7789
1983,5,2,2,245,5.2073
1983,5,2,3,300,4.8466
1983,5,2,4,345,5.7467
1983,5,2,5,343,6.3324
1983,5,3,1,211,-2.0720
1983,5,3,2,324,-0.7269
1983,5,3,3,348,-0.6172
1983,5,3,4,308,0.6659
1983,5,3,5,239,4.2505
1983,6,1,1,713,5.3862
1983,6,1,2,715,3.2459
1983,6,1,3,741,4.0394
1983,6,1,4,735,4.7114
1983,6,1,5,582,4.8377
1983,6,2,1,174,5.9630
1983,6,2,2,246,3.6503
1983,6,2,3,307,4.8840
1983,6,2,4,365,5.5734
1983,6,2,5,337,5.8073
1983,6,3,1,208,3.8284
1983,6,3,2,329,1.3657
1983,6,3,3,353,3.5726
1983,6,3,4,318,6.6876
1983,6,3,5,241,5.7205
1983,7,1,1,728,-0.4903
1983,7,1,2,724,-1.0427
1983,7,1,3,720,-1.7167
1983,7,1,4,721,-1.7870
1983,7,1,5,559,-3.4409
1983,7,2,1,183,-2.5002
1983,7,2,2,265,-1.3933
1983,7,2,3,318,-1.4478
1983,7,2,4,360,-1.6153
1983,7,2,5,333,-3.5206
1983,7,3,1,210,-1.5056
1983,7,3,2,329,-2.2716
1983,7,3,3,353,-2.0112
1983,7,3,4,325,-3.6490
1983,7,3,5,249,-6.5603
1983,8,1,1,748,-4.2824
1983,8,1,2,742,-2.0158
1983,8,1,3,704,-2.2703
1983,8,1,4,715,-2.1965
1983,8,1,5,561,-3.9290
1983,8,2,1,182,-3.3975
1983,8,2,2,272,-2.4660
1983,8,2,3,316,-2.2328
1983,8,2,4,362,-2.0266
1983,8,2,5,339,-4.0489
1983,8,3,1,209,-0.4234
1983,8,3,2,334,2.3205
1983,8,3,3,375,1.8313
1983,8,3,4,339,1.8252
1983,8,3,5,258,-0.5189
1983,9,1,1,778,-0.4473
1983,9,1,2,760,1.0818
1983,9,1,3,711,1.2064
1983,9,1,4,712,1.8839
1983,9,1,5,549,0.7036
1983,9,2,1,191,3.3237
1983,9,2,2,276,4.5942
1983,9,2,3,312,4.3587
1983,9,2,4,367,3.4124
1983,9,2,5,335,1.0491
1983,9,3,1,206,3.4937
1983,9,3,2,343,2.6234
1983,9,3,3,381,1.6851
1983,9,3,4,345,1.1603
1983,9,3,5,264,-0.2824
1983,10,1,1,813,-6.5625
1983,10,1,2,769,-3.6363
1983,10,1,3,725,-3.9315
1983,10,1,4,697,-4.6148
1983,10,1,5,534,-7.1472
1983,10,2,1,191,-4.4879
1983,10,2,2,276,-3.9663
1983,10,2,3,318,-3.5572
1983,10,2,4,369,-4.8178
1983,10,2,5,335,-8.0267
1983,10,3,1,198,-0.1042
1983,10,3,2,335,-0.7091
1983,10,3,3,379,0.2301
1983,10,3,4,343,-1.8213
1983,10,3,5,267,-5.8387
1983,11,1,1,835,4.7307
1983,11,1,2,755,4.5232
1983,11,1,3,716,4.3569
1983,11,1,4,705,4.2068
1983,11,1,5,536,4.3225
1983,11,2,1,189,6.2573
1983,11,2,2,274,6.1128
1983,11,2,3,318,5.0900
1983,11,2,4,362,4.3654
1983,11,2,5,342,5.4945
1983,11,3,1,189,2.7762
1983,11,3,2,333,1.7431
1983,11,3,3,379,2.8560
1983,11,3,4,345,1.5661
1983,11,3,5,271,3.8405
1983,12,1,1,839,-1.6621
1983,12,1,2,761,-1.1838
1983,12,1,3,719,-0.3931
1983,12,1,4,702,-0.7896
1983,12,1,5,538,-1.3416
1983,12,2,1,188,-1.3841
1983,12,2,2,275,-0.8651
1983,12,2,3,323,-1.0244
1983,12,2,4,366,-0.7406
1983,12,2,5,338,-1.7557
1983,12,3,1,188,-0.6037
1983,12,3,2,339,-0.9303
1983,12,3,3,388,-1.3934
1983,12,3,4,352,-0.0668
1983,12,3,5,267,-1.1673
1984,1,1,1,843,0.9359
1984,1,1,2,756,0.8644
1984,1,1,3,723,0.1514
1984,1,1,4,693,-0.4288
1984,1,1,5,541,-1.3050
1984,1,2,1,192,-1.1684
1984,1,2,2,275,-1.1804
1984,1,2,3,316,-0.5545
1984,1,2,4,371,-2.0530
1984,1,2,5,337,-4.9691
1984,1,3,1,184,-2.7758
1984,1,3,2,331,-0.9843
1984,1,3,3,387,0.3786
1984,1,3,4,351,0.2545
1984,1,3,5,266,-3.6688
1984,2,1,1,845,-6.6236
1984,2,1,2,747,-5.0243
1984,2,1,3,711,-4.8568
1984,2,1,4,681,-5.4813
1984,2,1,5,529,-6.2610
1984,2,2,1,190,-6.2944
1984,2,2,2,270,-4.7503
1984,2,2,3,306,-3.4102
1984,2,2,4,364,-4.4161
1984,2,2,5,335,-4.9257
1984,2,3,1,169,-5.5731
1984,2,3,2,326,-3.0782
1984,2,3,3,379,-2.9886
1984,2,3,4,345,-3.1574
1984,2,3,5,260,-5.0461
1984,3,1,1,840,1.2427
1984,3,1,2,751,1.2595
1984,3,1,3,717,1.1646
1984,3,1,4,664,2.0932
1984,3,1,5,527,0.6834
1984,3,2,1,188,0.4069
1984,3,2,2,264,1.5328
1984,3,2,3,302,1.5733
1984,3,2,4,350,1.1884
1984,3,2,5,336,0.4366
1984,3,3,1,165,3.6412
1984,3,3,2,319,1.9690
1984,3,3,3,372,1.6438
1984,3,3,4,345,0.9171
1984,3,3,5,254,0.6612
1984,4,1,1,839,-2.2102
1984,4,1,2,751,-0.7050
1984,4,1,3,709,-0.0297
1984,4,1,4,661,-0.6543
1984,4,1,5,532,-1.1792
1984,4,2,1,184,-1.3227
1984,4,2,2,262,0.7353
1984,4,2,3,300,0.6692
1984,4,2,4,347,0.4310
1984,4,2,5,336,0.3826
1984,4,3,1,163,-1.1055
1984,4,3,2,318,0.4180
1984,4,3,3,367,0.8171
1984,4,3,4,350,1.5166
1984,4,3,5,254,1.1146
1984,5,1,1,834,-4.6666
1984,5,1,2,756,-4.4769
1984,5,1,3,700,-4.2281
1984,5,1,4,675,-4.4177
1984,5,1,5,530,-5.4235
1984,5,2,1,188,-5.7952
1984,5,2,2,262,-3.9614
1984,5,2,3,297,-3.5165
1984,5,2,4,340,-3.7966
1984,5,2,5,333,-5.6666
1984,5,3,1,158,-7.1552
1984,5,3,2,320,-4.4772
1984,5,3,3,372,-4.1808
1984,5,3,4,339,-4.6415
1984,5,3,5,248,-5.0851
1984,6,1,1,827,2.3014
1984,6,1,2,745,2.3260
1984,6,1,3,705,2.0300
1984,6,1,4,691,2.7902
1984,6,1,5,526,2.7073
1984,6,2,1,182,0.9082
1984,6,2,2,253,2.3708
1984,6,2,3,297,2.7156
1984,6,2,4,328,2.9937
1984,6,2,5,326,4.8342
1984,6,3,1,158,0.0306
1984,6,3,2,319,1.4632
1984,6,3,3,372,1.9705
1984,6,3,4,330,2.9762
1984,6,3,5,237,6.3195
1984,7,1,1,808,-4.4886
1984,7,1,2,723,-3.1908
1984,7,1,3,688,-2.6825
1984,7,1,4,700,-2.5831
1984,7,1,5,512,-4.4096
1984,7,2,1,181,-8.0736
1984,7,2,2,251,-4.1611
1984,7,2,3,294,-3.5458
1984,7,2,4,330,-3.0088
1984,7,2,5,319,-3.7026
1984,7,3,1,160,-3.6339
1984,7,3,2,314,-0.6949
1984,7,3,3,372,-1.8287
1984,7,3,4,320,-1.5304
1984,7,3,5,228,-2.2638
1984,8,1,1,802,9.9388
1984,8,1,2,713,8.1027
1984,8,1,3,685,9.1162
1984,8,1,4,687,9.4628
1984,8,1,5,517,11.9715
1984,8,2,1,185,11.2933
1984,8,2,2,251,11.5780
1984,8,2,3,286,11.3812
1984,8,2,4,327,11.9811
1984,8,2,5,317,14.4296
1984,8,3,1,160,12.8713
1984,8,3,2,314,10.8525
1984,8,3,3,364,10.9413
1984,8,3,4,326,10.2997
1984,8,3,5,229,12.5993
1984,9,1,1,799,0.6215
1984,9,1,2,693,1.6556
1984,9,1,3,677,1.0588
1984,9,1,4,689,0.1638
1984,9,1,5,525,-1.1451
1984,9,2,1,181,-0.9755
1984,9,2,2,242,1.3391
1984,9,2,3,273,1.3108
1984,9,2,4,319,-0.4642
1984,9,2,5,310,-1.8178
1984,9,3,1,158,-0.9882
1984,9,3,2,307,0.8341
1984,9,3,3,356,0.9742
1984,9,3,4,310,-1.4197
1984,9,3,5,224,-3.0911
1984,10,1,1,774,-2.9979
1984,10,1,2,657,-1.7115
1984,10,1,3,664,-1.4080
1984,10,1,4,676,-1.8297
1984,10,1,5,523,-2.7893
1984,10,2,1,176,-3.9550
1984,10,2,2,221,-0.3775
1984,10,2,3,262,0.9914
1984,10,2,4,306,-1.1003
1984,10,2,5,304,-0.5616
1984,10,3,1,154,-1.1390
1984,10,3,2,306,0.4691
1984,10,3,3,345,0.5928
1984,10,3,4,285,0.8986
1984,10,3,5,210,-0.4551
1984,11,1,1,751,-4.1918
1984,11,1,2,657,-0.8654
1984,11,1,3,648,-1.0572
1984,11,1,4,676,-1.5920
1984,11,1,5,512,-4.1947
1984,11,2,1,176,-2.7962
1984,11,2,2,231,-0.2351
1984,11,2,3,256,1.2400
1984,11,2,4,299,-0.6193
1984,11,2,5,305,-2.8920
1984,11,3,1,164,-0.0506
1984,11,3,2,312,-0.3392
1984,11,3,3,355,-0.1337
1984,11,3,4,289,-1.3612
1984,11,3,5,203,-3.7006
1984,12,1,1,742,-1.1597
1984,12,1,2,665,0.7782
1984,12,1,3,647,1.5143
1984,12,1,4,677,1.6832
1984,12,1,5,516,1.5665
1984,12,2,1,179,0.2328
1984,12,2,2,237,1.1924
1984,12,2,3,258,2.3760
1984,12,2,4,301,2.6404
1984,12,2,5,306,3.1588
1984,12,3,1,169,2.1707
1984,12,3,2,321,2.0204
1984,12,3,3,362,1.3252
1984,12,3,4,300,2.8232
1984,12,3,5,206,2.2452
1985,1,1,1,764,11.3697
1985,1,1,2,670,9.6780
1985,1,1,3,637,9.7303
1985,1,1,4,673,10.4935
1985,1,1,5,520,14.2433
1985,1,2,1,183,9.8254
1985,1,2,2,246,9.7903
1985,1,2,3,261,8.3087
1985,1,2,4,295,10.2382
1985,1,2,5,306,13.2398
1985,1,3,1,175,8.4662
1985,1,3,2,315,6.1100
1985,1,3,3,360,6.3381
1985,1,3,4,307,8.3133
1985,1,3,5,210,12.7145
1985,2,1,1,771,4.0921
1985,2,1,2,684,3.1524
1985,2,1,3,643,2.3433
1985,2,1,4,663,3.0716
1985,2,1,5,532,4.3294
1985,2,2,1,175,1.7938
1985,2,2,2,251,1.3582
1985,2,2,3,267,1.1046
1985,2,2,4,292,2.2775
1985,2,2,5,303,2.6090
1985,2,3,1,177,0.6576
1985,2,3,2,320,1.7115
1985,2,3,3,362,1.7045
1985,2,3,4,317,1.7277
1985,2,3,5,215,1.3389
1985,3,1,1,760,-2.3831
1985,3,1,2,672,-0.7448
1985,3,1,3,639,0.3241
1985,3,1,4,651,-1.0373
1985,3,1,5,533,-3.0946
1985,3,2,1,171,-0.9095
1985,3,2,2,255,-1.4011
1985,3,2,3,273,-0.2292
1985,3,2,4,297,-1.7664
1985,3,2,5,296,-3.0428
1985,3,3,1,178,-2.6760
1985,3,3,2,316,1.2208
1985,3,3,3,352,1.3092
1985,3,3,4,332,-0.2750
1985,3,3,5,214,-1.3479
1985,4,1,1,751,-3.1779
1985,4,1,2,671,-0.6472
1985,4,1,3,631,0.3303
1985,4,1,4,653,0.3862
1985,4,1,5,531,-1.7151
1985,4,2,1,167,-2.8558
1985,4,2,2,257,-0.4844
1985,4,2,3,278,-0.1332
1985,4,2,4,298,-1.0271
1985,4,2,5,289,-2.4605
1985,4,3,1,178,0.0433
1985,4,3,2,316,0.0216
1985,4,3,3,351,-0.7814
1985,4,3,4,333,-1.0954
1985,4,3,5,216,-2.0177
1985,5,1,1,747,0.4504
1985,5,1,2,663,2.5947
1985,5,1,3,628,3.2109
1985,5,1,4,635,3.5448
1985,5,1,5,528,4.7627
1985,5,2,1,173,0.4883
1985,5,2,2,259,3.1609
1985,5,2,3,278,3.4278
1985,5,2,4,295,4.1110
1985,5,2,5,282,6.3113
1985,5,3,1,179,4.3548
1985,5,3,2,313,5.5138
1985,5,3,3,347,4.9899
1985,5,3,4,339,6.8200
1985,5,3,5,217,9.0283
1985,6,1,1,738,-1.6663
1985,6,1,2,652,0.0452
1985,6,1,3,621,1.0164
1985,6,1,4,622,1.2837
1985,6,1,5,525,1.3742
1985,6,2,1,173,-1.0151
1985,6,2,2,245,0.3769
1985,6,2,3,268,2.0110
1985,6,2,4,286,1.5831
1985,6,2,5,280,2.1162
1985,6,3,1,174,0.2228
1985,6,3,2,308,1.8774
1985,6,3,3,342,1.8145
1985,6,3,4,333,1.6229
1985,6,3,5,222,2.4563
1985,7,1,1,717,2.7916
1985,7,1,2,642,2.0735
1985,7,1,3,608,2.2543
1985,7,1,4,602,2.4203
1985,7,1,5,506,2.7369
1985,7,2,1,165,2.8540
1985,7,2,2,236,2.9935
1985,7,2,3,269,1.2452
1985,7,2,4,279,1.4320
1985,7,2,5,268,2.4988
1985,7,3,1,170,3.2456
1985,7,3,2,295,-0.2387
1985,7,3,3,330,-0.8500
1985,7,3,4,327,0.2437
1985,7,3,5,221,-2.0739
1985,8,1,1,725,-1.4364
1985,8,1,2,649,0.3409
1985,8,1,3,592,0.7610
1985,8,1,4,595,-0.1196
1985,8,1,5,500,-1.7029
1985,8,2,1,169,-0.3742
1985,8,2,2,248,-0.0115
1985,8,2,3,276,0.5027
1985,8,2,4,283,0.0240
1985,8,2,5,260,-2.0380
1985,8,3,1,165,-0.1906
1985,8,3,2,293,0.0382
1985,8,3,3,335,0.2318
1985,8,3,4,337,-0.9056
1985,8,3,5,226,-1.1998
1985,9,1,1,729,-6.2411
1985,9,1,2,656,-4.0192
1985,9,1,3,597,-4.0395
1985,9,1,4,586,-4.3377
1985,9,1,5,490,-5.8796
1985,9,2,1,171,-5.5376
1985,9,2,2,242,-4.9809
1985,9,2,3,275,-4.2789
1985,9,2,4,272,-5.0092
1985,9,2,5,256,-5.0650
1985,9,3,1,165,-3.3544
1985,9,3,2,278,-2.4183
1985,9,3,3,317,-3.3115
1985,9,3,4,326,-3.2366
1985,9,3,5,226,-4.8164
1985,10,1,1,735,2.0237
1985,10,1,2,665,2.7138
1985,10,1,3,590,2.5172
1985,10,1,4,573,2.1745
1985,10,1,5,481,3.7165
1985,10,2,1,176,3.0244
1985,10,2,2,242,2.5661
1985,10,2,3,277,3.3696
1985,10,2,4,269,4.0628
1985,10,2,5,253,4.7791
1985,10,3,1,157,2.9856
1985,10,3,2,272,4.8710
1985,10,3,3,316,3.9375
1985,10,3,4,331,3.1617
1985,10,3,5,225,5.9885
1985,11,1,1,752,3.9404
1985,11,1,2,667,6.3116
1985,11,1,3,598,5.9816
1985,11,1,4,555,5.5566
1985,11,1,5,472,6.2695
1985,11,2,1,172,3.4991
1985,11,2,2,234,6.5309
1985,11,2,3,283,6.1933
1985,11,2,4,269,6.4391
1985,11,2,5,254,8.2134
1985,11,3,1,152,7.2664
1985,11,3,2,268,5.0964
1985,11,3,3,325,6.2006
1985,11,3,4,337,8.5435
1985,11,3,5,232,7.8823
1985,12,1,1,756,1.1582
1985,12,1,2,665,4.0915
1985,12,1,3,593,5.2714
1985,12,1,4,546,5.1055
1985,12,1,5,469,5.4116
1985,12,2,1,176,0.4312
1985,12,2,2,240,4.3436
1985,12,2,3,282,5.0629
1985,12,2,4,272,5.1815
1985,12,2,5,253,4.7810
1985,12,3,1,145,1.2519
1985,12,3,2,271,2.3943
1985,12,3,3,329,4.8143
1985,12,3,4,347,6.5501
1985,12,3,5,246,4.1862
1986,1,1,1,769,1.5010
1986,1,1,2,660,1.2533
1986,1,1,3,591,1.1175
1986,1,1,4,523,1.9255
1986,1,1,5,467,1.8212
1986,1,2,1,177,-0.9161
1986,1,2,2,241,1.0941
1986,1,2,3,270,0.5228
1986,1,2,4,264,1.3588
1986,1,2,5,241,1.4963
1986,1,3,1,145,-0.1242
1986,1,3,2,270,-0.2484
1986,1,3,3,329,0.5000
1986,1,3,4,337,0.7873
1986,1,3,5,243,1.8244
1986,2,1,1,776,3.9703
1986,2,1,2,658,7.1676
1986,2,1,3,602,7.2201
1986,2,1,4,521,7.6347
1986,2,1,5,472,7.2328
1986,2,2,1,179,2.2466
1986,2,2,2,245,7.3557
1986,2,2,3,271,8.1238
1986,2,2,4,264,7.8150
1986,2,2,5,232,8.2183
1986,2,3,1,145,4.3898
1986,2,3,2,269,6.6785
1986,2,3,3,329,7.8170
1986,2,3,4,330,8.2413
1986,2,3,5,245,9.4333
1986,3,1,1,781,3.2843
1986,3,1,2,653,4.8826
1986,3,1,3,599,4.9881
1986,3,1,4,514,5.8416
1986,3,1,5,477,5.2787
1986,3,2,1,173,4.6439
1986,3,2,2,243,4.9240
1986,3,2,3,275,5.7077
1986,3,2,4,262,6.1591
1986,3,2,5,237,7.4399
1986,3,3,1,144,3.0250
1986,3,3,2,260,4.7698
1986,3,3,3,319,5.7666
1986,3,3,4,328,4.9642
1986,3,3,5,242,7.4652
1986,4,1,1,787,1.0303
1986,4,1,2,643,1.0841
1986,4,1,3,600,0.8202
1986,4,1,4,512,0.9622
1986,4,1,5,472,2.1327
1986,4,2,1,172,-2.5210
1986,4,2,2,243,-0.7732
1986,4,2,3,278,0.7457
1986,4,2,4,258,0.8838
1986,4,2,5,243,1.6315
1986,4,3,1,144,-1.8910
1986,4,3,2,258,0.1136
1986,4,3,3,324,-1.1650
1986,4,3,4,334,-0.1146
1986,4,3,5,248,-1.2256
1986,5,1,1,821,5.1623
1986,5,1,2,650,2.8339
1986,5,1,3,604,3.0645
1986,5,1,4,514,2.1357
1986,5,1,5,475,4.9775
1986,5,2,1,174,2.5032
1986,5,2,2,245,2.9029
1986,5,2,3,275,3.9494
1986,5,2,4,265,4.1730
1986,5,2,5,245,5.6672
1986,5,3,1,142,4.0728
1986,5,3,2,241,5.8682
1986,5,3,3,320,5.0234
1986,5,3,4,332,4.0578
1986,5,3,5,251,7.5819
1986,6,1,1,846,-2.6718
1986,6,1,2,668,-0.7606
1986,6,1,3,615,-0.2448
1986,6,1,4,516,1.7336
1986,6,1,5,463,2.8183
1986,6,2,1,182,-2.3824
1986,6,2,2,244,-1.0464
1986,6,2,3,276,0.2078
1986,6,2,4,265,1.6324
1986,6,2,5,242,1.2540
1986,6,3,1,142,-3.5375
1986,6,3,2,233,-0.6601
1986,6,3,3,318,1.4792
1986,6,3,4,331,2.3809
1986,6,3,5,251,4.1848
1986,7,1,1,843,-10.7347
1986,7,1,2,676,-7.1595
1986,7,1,3,613,-6.3518
1986,7,1,4,489,-5.3093
1986,7,1,5,435,-7.1919
1986,7,2,1,183,-10.8141
1986,7,2,2,244,-8.6114
1986,7,2,3,266,-8.7419
1986,7,2,4,256,-6.4788
1986,7,2,5,236,-8.5722
1986,7,3,1,133,-9.0443
1986,7,3,2,215,-5.6351
1986,7,3,3,305,-5.6404
1986,7,3,4,329,-5.0899
1986,7,3,5,248,-5.0956
1986,8,1,1,860,2.9151
1986,8,1,2,679,-0.0244
1986,8,1,3,585,1.2565
1986,8,1,4,465,2.6466
1986,8,1,5,422,0.9227
1986,8,2,1,187,6.7992
1986,8,2,2,247,4.4832
1986,8,2,3,267,5.4213
1986,8,2,4,253,4.8289
1986,8,2,5,238,2.3819
1986,8,3,1,132,12.0172
1986,8,3,2,217,9.4227
1986,8,3,3,307,8.1657
1986,8,3,4,327,5.5189
1986,8,3,5,252,4.2227
1986,9,1,1,874,-4.8895
1986,9,1,2,674,-4.7855
1986,9,1,3,577,-4.6410
1986,9,1,4,460,-5.4957
1986,9,1,5,420,-6.7780
1986,9,2,1,184,-2.6326
1986,9,2,2,238,-3.8401
1986,9,2,3,264,-5.3726
1986,9,2,4,242,-6.3182
1986,9,2,5,244,-7.1336
1986,9,3,1,126,-5.1586
1986,9,3,2,215,-5.1476
1986,9,3,3,296,-7.2840
1986,9,3,4,317,-8.2692
1986,9,3,5,247,-10.4995
1986,10,1,1,871,2.9619
1986,10,1,2,667,3.0960
1986,10,1,3,568,2.7287
1986,10,1,4,448,2.3194
1986,10,1,5,410,2.4928
1986,10,2,1,183,3.6423
1986,10,2,2,236,4.1859
1986,10,2,3,257,3.1538
1986,10,2,4,243,3.6162
1986,10,2,5,240,3.9933
1986,10,3,1,128,4.7236
1986,10,3,2,214,6.7587
1986,10,3,3,297,6.5383
1986,10,3,4,317,4.6219
1986,10,3,5,252,7.4157
1986,11,1,1,886,-0.4106
1986,11,1,2,670,0.0183
1986,11,1,3,563,0.6528
1986,11,1,4,448,0.5764
1986,11,1,5,407,0.7423
1986,11,2,1,184,-1.1973
1986,11,2,2,240,1.5265
1986,11,2,3,248,1.0190
1986,11,2,4,245,0.4653
1986,11,2,5,243,1.5645
1986,11,3,1,122,2.7120
1986,11,3,2,211,2.8812
1986,11,3,3,296,2.3567
1986,11,3,4,319,2.6227
1986,11,3,5,254,1.8559
1986,12,1,1,893,-2.6426
1986,12,1,2,671,-2.5254
1986,12,1,3,560,-0.9670
1986,12,1,4,458,-1.6319
1986,12,1,5,416,-3.3575
1986,12,2,1,183,-1.2847
1986,12,2,2,241,-2.4082
1986,12,2,3,250,-2.9211
1986,12,2,4,246,-2.2975
1986,12,2,5,243,-2.4516
1986,12,3,1,121,-1.8831
1986,12,3,2,219,-1.1205
1986,12,3,3,303,-3.3525
1986,12,3,4,320,-2.8235
1986,12,3,5,256,-4.0799
1987,1,1,1,888,12.0843
1987,1,1,2,667,9.0059
1987,1,1,3,551,10.6056
1987,1,1,4,461,10.3344
1987,1,1,5,411,9.9179
1987,1,2,1,176,14.4687
1987,1,2,2,234,12.8992
1987,1,2,3,246,11.2290
1987,1,2,4,238,11.1459
1987,1,2,5,247,10.3696
1987,1,3,1,113,18.0999
1987,1,3,2,211,14.6631
1987,1,3,3,293,14.0093
1987,1,3,4,315,12.6986
1987,1,3,5,254,12.7262
1987,2,1,1,881,8.2646
1987,2,1,2,677,8.0931
1987,2,1,3,561,6.7415
1987,2,1,4,469,6.8451
1987,2,1,5,410,8.8974
1987,2,2,1,171,7.3381
1987,2,2,2,235,7.7215
1987,2,2,3,248,7.4725
1987,2,2,4,241,5.7809
1987,2,2,5,246,6.3048
1987,2,3,1,117,7.8703
1987,2,3,2,216,4.3058
1987,2,3,3,300,3.7381
1987,2,3,4,321,4.0015
1987,2,3,5,245,5.6170
1987,3,1,1,902,5.1284
1987,3,1,2,685,3.5858
1987,3,1,3,549,2.0421
1987,3,1,4,458,1.3840
1987,3,1,5,404,1.2080
1987,3,2,1,167,5.2224
1987,3,2,2,237,1.6012
1987,3,2,3,244,1.3357
1987,3,2,4,244,0.7201
1987,3,2,5,238,0.9683
1987,3,3,1,112,3.9138
1987,3,3,2,210,5.8809
1987,3,3,3,300,2.5666
1987,3,3,4,326,2.0066
1987,3,3,5,250,2.1790
1987,4,1,1,910,-0.9960
1987,4,1,2,680,-1.9739
