year,month,rank_ME,rank_VHP,nstocks,ret_vw
1980,11,3,2,149,8.5034
1980,11,3,3,143,10.6200
1980,11,3,4,123,12.3484
1980,11,3,5,85,15.7714
1980,12,1,1,396,-6.5024
1980,12,1,2,207,-3.8831
1980,12,1,3,195,-4.3787
1980,12,1,4,241,-4.4273
1980,12,1,5,414,-3.1422
1980,12,2,1,178,-6.4251
1980,12,2,2,102,-2.7838
1980,12,2,3,93,-1.4139
1980,12,2,4,123,-0.5978
1980,12,2,5,138,-1.0111
1980,12,3,1,163,-1.9301
1980,12,3,2,149,-2.6661
1980,12,3,3,142,-3.5807
1980,12,3,4,122,-4.4391
1980,12,3,5,85,-7.9624
1981,1,1,1,395,-3.7754
1981,1,1,2,204,-0.9415
1981,1,1,3,195,0.6529
1981,1,1,4,237,0.5318
1981,1,1,5,415,2.3792
1981,1,2,1,177,-4.6423
1981,1,2,2,100,0.0712
1981,1,2,3,93,2.5844
1981,1,2,4,123,0.9641
1981,1,2,5,136,0.1207
1981,1,3,1,163,-6.4594
1981,1,3,2,149,-3.9913
1981,1,3,3,139,-3.9026
1981,1,3,4,122,-3.7806
1981,1,3,5,85,-5.0892
1981,2,1,1,392,-2.1193
1981,2,1,2,205,0.9841
1981,2,1,3,193,0.7610
1981,2,1,4,237,0.7562
1981,2,1,5,410,1.7128
1981,2,2,1,176,0.7163
1981,2,2,2,101,2.6570
1981,2,2,3,93,1.4278
1981,2,2,4,122,1.0185
1981,2,2,5,135,3.3632
1981,2,3,1,162,2.3127
1981,2,3,2,149,2.5188
1981,2,3,3,139,2.4522
1981,2,3,4,122,-0.2130
1981,2,3,5,85,2.8631
1981,3,1,1,390,7.5458
1981,3,1,2,204,7.3238
1981,3,1,3,191,9.6765
1981,3,1,4,237,9.5723
1981,3,1,5,406,9.5621
1981,3,2,1,173,5.9711
1981,3,2,2,100,9.6488
1981,3,2,3,93,6.9017
1981,3,2,4,122,7.4871
1981,3,2,5,134,8.2130
1981,3,3,1,162,3.6607
1981,3,3,2,148,6.3999
1981,3,3,3,138,3.4990
1981,3,3,4,122,2.7323
1981,3,3,5,85,3.4383
1981,4,1,1,390,3.3084
1981,4,1,2,203,4.1003
1981,4,1,3,190,4.9351
1981,4,1,4,237,4.8502
1981,4,1,5,403,4.1366
1981,4,2,1,172,0.7107
1981,4,2,2,98,3.1974
1981,4,2,3,93,3.9487
1981,4,2,4,120,3.7511
1981,4,2,5,133,2.3107
1981,4,3,1,162,-2.3841
1981,4,3,2,147,-1.4026
1981,4,3,3,138,-3.9674
1981,4,3,4,121,0.1220
1981,4,3,5,85,-1.0975
1981,5,1,1,388,3.5361
1981,5,1,2,199,6.4571
1981,5,1,3,190,5.0712
1981,5,1,4,237,3.7882
1981,5,1,5,403,4.1579
1981,5,2,1,171,4.8800
1981,5,2,2,98,2.0612
1981,5,2,3,93,3.4321
1981,5,2,4,120,2.1940
1981,5,2,5,132,2.8439
1981,5,3,1,160,1.7626
1981,5,3,2,145,0.5427
1981,5,3,3,138,0.1981
1981,5,3,4,122,-0.8904
1981,5,3,5,85,-0.7894
1981,6,1,1,386,-5.3581
1981,6,1,2,199,-1.2692
1981,6,1,3,188,-0.1290
1981,6,1,4,236,2.1697
1981,6,1,5,403,1.7887
1981,6,2,1,171,-6.5322
1981,6,2,2,97,-2.3275
1981,6,2,3,93,0.2363
1981,6,2,4,118,0.0254
1981,6,2,5,131,-1.1781
1981,6,3,1,160,-5.1322
1981,6,3,2,145,-0.8389
1981,6,3,3,137,1.2036
1981,6,3,4,122,2.5540
1981,6,3,5,84,-0.6529
1981,7,1,1,461,-3.3725
1981,7,1,2,207,-5.2683
1981,7,1,3,199,-1.5457
1981,7,1,4,165,-1.5760
1981,7,1,5,439,-2.2009
1981,7,2,1,178,-1.2942
1981,7,2,2,94,-1.5049
1981,7,2,3,104,-2.9056
1981,7,2,4,102,-1.9644
1981,7,2,5,107,-1.1353
1981,7,3,1,163,1.3182
1981,7,3,2,159,-0.0437
1981,7,3,3,128,-0.6997
1981,7,3,4,119,2.1109
1981,7,3,5,94,0.9173
1981,8,1,1,459,-12.2896
1981,8,1,2,205,-8.4304
1981,8,1,3,199,-6.7961
1981,8,1,4,165,-6.0672
1981,8,1,5,438,-4.9230
1981,8,2,1,177,-9.6196
1981,8,2,2,93,-6.9042
1981,8,2,3,104,-4.4397
1981,8,2,4,100,-5.2184
1981,8,2,5,107,-5.5001
1981,8,3,1,163,-7.9883
1981,8,3,2,159,-5.5982
1981,8,3,3,127,-5.7551
1981,8,3,4,117,-3.1668
1981,8,3,5,93,-4.8633
1981,9,1,1,458,-11.8861
1981,9,1,2,204,-9.5117
1981,9,1,3,194,-5.7891
1981,9,1,4,163,-7.1222
1981,9,1,5,432,-6.3718
1981,9,2,1,176,-10.9505
1981,9,2,2,93,-6.5471
1981,9,2,3,104,-6.3896
1981,9,2,4,101,-4.1854
1981,9,2,5,106,-5.1695
1981,9,3,1,162,-7.5920
1981,9,3,2,157,-5.8228
1981,9,3,3,125,-5.3050
1981,9,3,4,116,-3.2503
1981,9,3,5,93,-6.5996
1981,10,1,1,458,10.8146
1981,10,1,2,202,9.5188
1981,10,1,3,194,5.8209
1981,10,1,4,160,7.9557
1981,10,1,5,426,6.3199
1981,10,2,1,175,10.9953
1981,10,2,2,93,6.6796
1981,10,2,3,103,6.7871
1981,10,2,4,101,5.2413
1981,10,2,5,105,5.7044
1981,10,3,1,162,10.4935
1981,10,3,2,158,5.2500
1981,10,3,3,124,6.4056
1981,10,3,4,116,4.5469
1981,10,3,5,92,3.4533
1981,11,1,1,455,-0.0073
1981,11,1,2,203,0.8089
1981,11,1,3,194,3.1552
1981,11,1,4,160,4.3780
1981,11,1,5,425,4.3665
1981,11,2,1,176,0.4699
1981,11,2,2,91,2.2952
1981,11,2,3,102,5.0258
1981,11,2,4,100,5.1484
1981,11,2,5,105,5.0256
1981,11,3,1,162,3.1385
1981,11,3,2,157,5.3657
1981,11,3,3,124,4.8200
1981,11,3,4,114,3.6037
1981,11,3,5,92,5.5490
1981,12,1,1,455,-2.8216
1981,12,1,2,201,-0.9478
1981,12,1,3,192,-1.0754
1981,12,1,4,158,-0.1633
1981,12,1,5,425,-0.6463
1981,12,2,1,176,-2.3261
1981,12,2,2,91,-0.3917
1981,12,2,3,101,-0.5184
1981,12,2,4,99,0.7066
1981,12,2,5,105,-2.1233
1981,12,3,1,160,-3.6404
1981,12,3,2,157,-2.0812
1981,12,3,3,124,-2.2226
1981,12,3,4,115,-2.1718
1981,12,3,5,92,-4.1836
1982,1,1,1,453,-2.4484
1982,1,1,2,203,-1.5502
1982,1,1,3,190,-0.5070
1982,1,1,4,155,-1.7786
1982,1,1,5,421,-0.8861
1982,1,2,1,176,-6.8918
1982,1,2,2,90,-2.0632
1982,1,2,3,100,-4.6329
1982,1,2,4,99,-2.2257
1982,1,2,5,104,-2.7347
1982,1,3,1,159,-2.4726
1982,1,3,2,156,-1.5925
1982,1,3,3,124,-2.2027
1982,1,3,4,115,-1.5216
1982,1,3,5,92,-3.4345
1982,2,1,1,451,-6.3880
1982,2,1,2,202,-3.3438
1982,2,1,3,188,-2.1545
1982,2,1,4,154,-2.8360
1982,2,1,5,419,-2.1744
1982,2,2,1,175,-8.6317
1982,2,2,2,90,-4.2251
1982,2,2,3,100,-3.4309
1982,2,2,4,99,-3.4973
1982,2,2,5,102,-0.5270
1982,2,3,1,159,-8.2196
1982,2,3,2,155,-6.1333
1982,2,3,3,124,-5.8106
1982,2,3,4,115,-2.3761
1982,2,3,5,91,-2.5225
1982,3,1,1,449,-1.9585
1982,3,1,2,201,0.0268
1982,3,1,3,187,-0.4662
1982,3,1,4,153,-0.5682
1982,3,1,5,414,-0.1146
1982,3,2,1,174,-3.1944
1982,3,2,2,89,0.2293
1982,3,2,3,100,-1.4778
1982,3,2,4,99,1.2005
1982,3,2,5,102,0.8384
1982,3,3,1,159,-4.3840
1982,3,3,2,155,-1.4929
1982,3,3,3,124,0.5722
1982,3,3,4,115,2.2268
1982,3,3,5,91,-0.6082
1982,4,1,1,445,7.8644
1982,4,1,2,199,4.7580
1982,4,1,3,186,6.0374
1982,4,1,4,152,5.6292
1982,4,1,5,412,5.4900
1982,4,2,1,173,6.5400
1982,4,2,2,89,6.2440
1982,4,2,3,98,5.5547
1982,4,2,4,98,5.0033
1982,4,2,5,102,5.2510
1982,4,3,1,157,6.0393
1982,4,3,2,154,6.1882
1982,4,3,3,124,4.3633
1982,4,3,4,115,1.9033
1982,4,3,5,91,2.8667
1982,5,1,1,443,-2.4466
1982,5,1,2,198,-1.5432
1982,5,1,3,186,-0.7930
1982,5,1,4,148,-0.4527
1982,5,1,5,410,-1.1909
1982,5,2,1,172,-5.3295
1982,5,2,2,89,-1.8165
1982,5,2,3,98,-1.9937
1982,5,2,4,98,-1.6765
1982,5,2,5,100,-3.2255
1982,5,3,1,154,-5.5067
1982,5,3,2,154,-3.2419
1982,5,3,3,124,-3.1023
1982,5,3,4,115,-0.7901
1982,5,3,5,91,0.0845
1982,6,1,1,440,-3.1412
1982,6,1,2,194,-4.1488
1982,6,1,3,186,-0.2998
1982,6,1,4,146,-2.8184
1982,6,1,5,407,-1.1836
1982,6,2,1,172,-5.0303
1982,6,2,2,89,-1.2085
1982,6,2,3,98,-1.4175
1982,6,2,4,98,0.0594
1982,6,2,5,100,-0.2228
1982,6,3,1,155,-4.4159
1982,6,3,2,153,-1.3312
1982,6,3,3,124,0.2722
1982,6,3,4,115,-2.2247
1982,6,3,5,91,-2.4315
1982,7,1,1,487,-2.4182
1982,7,1,2,219,-0.3066
1982,7,1,3,189,-1.1471
1982,7,1,4,176,-2.4195
1982,7,1,5,363,0.0943
1982,7,2,1,152,-1.6643
1982,7,2,2,122,-1.0950
1982,7,2,3,79,-1.2886
1982,7,2,4,78,-1.2807
1982,7,2,5,107,-0.1971
1982,7,3,1,148,-1.6866
1982,7,3,2,134,0.9151
1982,7,3,3,142,-2.7527
1982,7,3,4,123,-3.7059
1982,7,3,5,90,-4.4864
1982,8,1,1,482,6.6736
1982,8,1,2,219,7.8109
1982,8,1,3,187,7.1083
1982,8,1,4,174,7.2164
1982,8,1,5,362,4.0888
1982,8,2,1,150,8.3706
1982,8,2,2,122,8.9596
1982,8,2,3,79,12.2906
1982,8,2,4,76,9.5123
1982,8,2,5,106,10.0720
1982,8,3,1,147,13.0922
1982,8,3,2,134,12.1163
1982,8,3,3,140,11.5922
1982,8,3,4,123,12.9479
1982,8,3,5,89,13.8231
1982,9,1,1,486,2.2659
1982,9,1,2,218,3.0838
1982,9,1,3,187,3.8842
1982,9,1,4,174,4.9513
1982,9,1,5,362,5.0625
1982,9,2,1,149,2.5067
1982,9,2,2,122,3.8575
1982,9,2,3,79,2.4397
1982,9,2,4,76,4.7984
1982,9,2,5,105,4.4287
1982,9,3,1,148,1.2936
1982,9,3,2,131,1.7798
1982,9,3,3,140,0.2387
1982,9,3,4,123,1.4137
1982,9,3,5,90,0.8596
1982,10,1,1,484,14.2398
1982,10,1,2,217,13.2914
1982,10,1,3,186,10.8403
1982,10,1,4,171,11.6444
1982,10,1,5,358,14.4402
1982,10,2,1,147,12.9708
1982,10,2,2,121,13.3434
1982,10,2,3,79,12.7769
1982,10,2,4,76,10.8258
1982,10,2,5,104,10.6319
1982,10,3,1,148,14.4634
1982,10,3,2,130,11.7957
1982,10,3,3,140,9.0113
1982,10,3,4,123,9.9721
1982,10,3,5,90,7.6853
1982,11,1,1,481,10.3512
1982,11,1,2,217,9.8139
1982,11,1,3,186,9.7615
1982,11,1,4,171,8.8498
1982,11,1,5,356,10.9148
1982,11,2,1,146,10.3135
1982,11,2,2,120,8.3184
1982,11,2,3,78,8.8701
1982,11,2,4,75,6.9800
1982,11,2,5,104,6.5890
1982,11,3,1,148,8.0815
1982,11,3,2,130,6.5374
1982,11,3,3,139,2.7004
1982,11,3,4,123,2.7882
1982,11,3,5,90,0.6054
1982,12,1,1,482,2.3189
1982,12,1,2,216,1.7135
1982,12,1,3,185,3.6712
1982,12,1,4,172,0.4469
1982,12,1,5,353,1.9335
1982,12,2,1,145,0.0122
1982,12,2,2,120,1.9908
1982,12,2,3,78,0.6744
1982,12,2,4,75,2.1058
1982,12,2,5,103,1.5459
1982,12,3,1,148,0.2624
1982,12,3,2,130,1.9431
1982,12,3,3,138,1.6431
1982,12,3,4,123,1.1360
1982,12,3,5,90,3.4945
1983,1,1,1,480,10.8223
1983,1,1,2,215,9.0821
1983,1,1,3,184,7.4003
1983,1,1,4,172,7.2805
1983,1,1,5,349,8.5846
1983,1,2,1,143,9.9500
1983,1,2,2,120,5.4777
1983,1,2,3,77,5.3682
1983,1,2,4,74,3.2978
1983,1,2,5,103,4.4013
1983,1,3,1,147,3.4043
1983,1,3,2,130,2.0607
1983,1,3,3,138,7.0390
1983,1,3,4,123,3.7205
1983,1,3,5,90,3.9804
1983,2,1,1,474,3.7082
1983,2,1,2,210,5.6958
1983,2,1,3,182,6.7188
1983,2,1,4,170,7.3335
1983,2,1,5,344,8.5115
1983,2,2,1,143,5.3955
1983,2,2,2,119,4.7890
1983,2,2,3,77,5.6585
1983,2,2,4,73,7.3098
1983,2,2,5,101,6.4974
1983,2,3,1,146,3.0800
1983,2,3,2,129,3.9293
1983,2,3,3,138,1.0022
1983,2,3,4,123,3.3441
1983,2,3,5,90,3.1985
1983,3,1,1,469,4.3589
1983,3,1,2,209,5.1876
1983,3,1,3,180,5.9022
1983,3,1,4,170,5.6573
1983,3,1,5,344,6.7545
1983,3,2,1,141,1.2415
1983,3,2,2,119,4.6849
1983,3,2,3,77,4.8951
1983,3,2,4,73,5.2442
1983,3,2,5,101,5.0029
1983,3,3,1,147,2.2310
1983,3,3,2,128,2.6868
1983,3,3,3,138,2.1386
1983,3,3,4,122,4.2362
1983,3,3,5,90,4.0786
1983,4,1,1,468,7.0836
1983,4,1,2,207,9.2088
1983,4,1,3,179,5.2993
1983,4,1,4,169,9.2246
1983,4,1,5,343,7.2698
1983,4,2,1,141,7.2232
1983,4,2,2,119,6.5398
1983,4,2,3,76,5.4645
1983,4,2,4,73,6.5084
1983,4,2,5,101,6.8658
1983,4,3,1,145,4.5583
1983,4,3,2,128,7.7280
1983,4,3,3,138,6.0242
1983,4,3,4,122,8.0183
1983,4,3,5,90,7.5058
1983,5,1,1,468,12.2221
1983,5,1,2,207,10.3253
1983,5,1,3,179,7.7584
1983,5,1,4,166,9.0763
1983,5,1,5,341,8.9644
1983,5,2,1,142,7.0780
1983,5,2,2,119,6.1734
1983,5,2,3,76,4.8518
1983,5,2,4,73,2.6926
1983,5,2,5,101,3.4771
1983,5,3,1,145,2.6613
1983,5,3,2,128,-2.0002
1983,5,3,3,138,-0.9223
1983,5,3,4,122,0.3816
1983,5,3,5,90,1.4593
1983,6,1,1,464,3.7476
1983,6,1,2,208,5.5463
1983,6,1,3,179,5.0744
1983,6,1,4,166,4.8341
1983,6,1,5,339,2.9609
1983,6,2,1,142,6.3018
1983,6,2,2,119,7.3301
1983,6,2,3,76,6.9108
1983,6,2,4,73,4.4025
1983,6,2,5,99,5.3353
1983,6,3,1,145,5.0895
1983,6,3,2,128,4.6724
1983,6,3,3,137,3.6530
1983,6,3,4,122,2.4509
1983,6,3,5,90,2.4439
1983,7,1,1,449,-5.2289
1983,7,1,2,178,-2.2575
1983,7,1,3,206,-2.5786
1983,7,1,4,189,1.0281
1983,7,1,5,281,-0.1123
1983,7,2,1,146,-6.4172
1983,7,2,2,103,-2.9465
1983,7,2,3,109,-1.3036
1983,7,2,4,77,-1.6231
1983,7,2,5,82,2.2513
1983,7,3,1,136,-5.6559
1983,7,3,2,118,-3.0079
1983,7,3,3,116,-3.7785
1983,7,3,4,107,-3.4992
1983,7,3,5,106,-0.9976
1983,8,1,1,447,-5.0073
1983,8,1,2,178,-2.3935
1983,8,1,3,204,-3.6610
1983,8,1,4,189,-2.3479
1983,8,1,5,279,-1.2473
1983,8,2,1,146,-4.0184
1983,8,2,2,103,-4.5282
1983,8,2,3,109,-4.2477
1983,8,2,4,76,-0.8568
1983,8,2,5,79,0.7403
1983,8,3,1,136,-1.6738
1983,8,3,2,118,-0.6916
1983,8,3,3,115,-0.0039
1983,8,3,4,107,3.5898
1983,8,3,5,106,4.6100
1983,9,1,1,446,-0.9291
1983,9,1,2,177,0.9956
1983,9,1,3,202,0.1656
1983,9,1,4,188,2.7607
1983,9,1,5,276,1.2387
1983,9,2,1,146,1.9326
1983,9,2,2,102,3.0859
1983,9,2,3,108,2.6301
1983,9,2,4,75,3.1683
1983,9,2,5,78,3.5224
1983,9,3,1,135,1.3405
1983,9,3,2,118,3.3605
1983,9,3,3,115,2.6124
1983,9,3,4,107,1.3832
1983,9,3,5,105,0.3573
1983,10,1,1,445,-9.1057
1983,10,1,2,175,-3.6653
1983,10,1,3,201,-6.0057
1983,10,1,4,187,-2.5663
1983,10,1,5,275,-4.9180
1983,10,2,1,145,-8.1826
1983,10,2,2,102,-5.0580
1983,10,2,3,107,-6.5513
1983,10,2,4,75,-2.4931
1983,10,2,5,78,-4.0895
1983,10,3,1,135,-6.0936
1983,10,3,2,118,-1.0197
1983,10,3,3,113,-0.3671
1983,10,3,4,107,-1.1711
1983,10,3,5,105,0.3298
1983,11,1,1,443,3.8882
1983,11,1,2,174,4.1452
1983,11,1,3,199,3.5954
1983,11,1,4,187,4.3788
1983,11,1,5,274,3.8655
1983,11,2,1,145,8.2076
1983,11,2,2,102,6.4774
1983,11,2,3,107,5.4292
1983,11,2,4,71,3.5694
1983,11,2,5,77,2.2996
1983,11,3,1,135,4.6214
1983,11,3,2,118,0.3203
1983,11,3,3,113,3.8840
1983,11,3,4,107,2.3657
1983,11,3,5,104,-0.2907
1983,12,1,1,440,-2.7700
1983,12,1,2,174,-1.1809
1983,12,1,3,198,-1.0514
1983,12,1,4,186,-0.9236
1983,12,1,5,272,-0.5664
1983,12,2,1,145,-2.6970
1983,12,2,2,102,-1.6417
1983,12,2,3,107,-0.3284
1983,12,2,4,71,-0.0190
1983,12,2,5,76,-2.1570
1983,12,3,1,135,-0.8010
1983,12,3,2,118,-1.4061
1983,12,3,3,113,-0.8403
1983,12,3,4,107,-1.0998
1983,12,3,5,104,-0.0732
1984,1,1,1,436,-1.3114
1984,1,1,2,174,-2.9793
1984,1,1,3,197,0.1856
1984,1,1,4,186,0.2464
1984,1,1,5,269,0.8977
1984,1,2,1,145,-6.4460
1984,1,2,2,102,-4.2919
1984,1,2,3,106,-2.4753
1984,1,2,4,71,-0.3626
1984,1,2,5,76,1.3000
1984,1,3,1,135,-6.8875
1984,1,3,2,118,-4.2621
1984,1,3,3,112,-2.8678
1984,1,3,4,106,2.1978
1984,1,3,5,103,6.4040
1984,2,1,1,431,-7.0028
1984,2,1,2,173,-6.0845
1984,2,1,3,196,-5.4081
1984,2,1,4,185,-5.2192
1984,2,1,5,263,-5.1637
1984,2,2,1,145,-7.0365
1984,2,2,2,102,-5.9236
1984,2,2,3,106,-4.8463
1984,2,2,4,70,-2.8490
1984,2,2,5,76,-2.9732
1984,2,3,1,135,-6.2404
1984,2,3,2,117,-3.5945
1984,2,3,3,112,-4.7980
1984,2,3,4,106,-2.9495
1984,2,3,5,103,0.3741
1984,3,1,1,428,0.1276
1984,3,1,2,172,0.8879
1984,3,1,3,196,0.3685
1984,3,1,4,183,3.6631
1984,3,1,5,262,1.9259
1984,3,2,1,144,1.0464
1984,3,2,2,101,0.6258
1984,3,2,3,106,0.8315
1984,3,2,4,69,1.5113
1984,3,2,5,74,2.6930
1984,3,3,1,135,1.1777
1984,3,3,2,116,1.8546
1984,3,3,3,112,1.8963
1984,3,3,4,106,0.6580
1984,3,3,5,102,0.2808
1984,4,1,1,426,-3.3954
1984,4,1,2,172,-1.7034
1984,4,1,3,196,0.8766
1984,4,1,4,183,0.1407
1984,4,1,5,258,-0.3489
1984,4,2,1,142,-0.6137
1984,4,2,2,100,-1.6208
1984,4,2,3,105,4.1546
1984,4,2,4,69,1.3711
1984,4,2,5,74,0.0276
1984,4,3,1,135,0.7980
1984,4,3,2,116,0.4594
1984,4,3,3,112,1.3340
1984,4,3,4,106,0.4079
1984,4,3,5,102,2.7462
1984,5,1,1,422,-5.7760
1984,5,1,2,170,-4.6613
1984,5,1,3,196,-3.7321
1984,5,1,4,183,-2.6251
1984,5,1,5,257,-3.2167
1984,5,2,1,140,-6.8155
1984,5,2,2,99,-4.2414
1984,5,2,3,105,-4.7054
1984,5,2,4,69,-2.8638
1984,5,2,5,74,-4.4527
1984,5,3,1,134,-6.6460
1984,5,3,2,116,-4.5680
1984,5,3,3,112,-3.6482
1984,5,3,4,106,-5.2161
1984,5,3,5,102,-2.8461
1984,6,1,1,420,1.6908
1984,6,1,2,169,3.7032
1984,6,1,3,194,2.2192
1984,6,1,4,182,3.1532
1984,6,1,5,253,1.6659
1984,6,2,1,140,3.9823
1984,6,2,2,99,5.3303
1984,6,2,3,105,4.1328
1984,6,2,4,67,1.8544
1984,6,2,5,74,0.5431
1984,6,3,1,134,4.2020
1984,6,3,2,116,3.3041
1984,6,3,3,112,3.8346
1984,6,3,4,106,3.3981
1984,6,3,5,102,-0.0105
1984,7,1,1,524,-6.4975
1984,7,1,2,234,-3.7504
1984,7,1,3,190,-2.2938
1984,7,1,4,232,-2.5437
1984,7,1,5,223,-1.9200
1984,7,2,1,145,-6.1722
1984,7,2,2,111,-3.1675
1984,7,2,3,79,-4.0977
1984,7,2,4,89,-2.8546
1984,7,2,5,82,-3.2430
1984,7,3,1,106,-2.0163
1984,7,3,2,120,-2.2738
1984,7,3,3,123,-0.0134
1984,7,3,4,119,-1.5606
1984,7,3,5,109,-1.8104
1984,8,1,1,522,11.9607
1984,8,1,2,233,10.6468
1984,8,1,3,189,10.6868
1984,8,1,4,228,8.7620
1984,8,1,5,222,8.8523
1984,8,2,1,144,15.6678
1984,8,2,2,109,12.8377
1984,8,2,3,79,12.9543
1984,8,2,4,89,11.8232
1984,8,2,5,82,8.4707
1984,8,3,1,106,13.1968
1984,8,3,2,119,10.8457
1984,8,3,3,121,10.6000
1984,8,3,4,119,11.1901
1984,8,3,5,109,10.2613
1984,9,1,1,522,-2.1218
1984,9,1,2,233,-0.0919
1984,9,1,3,189,-0.8350
1984,9,1,4,226,0.8788
1984,9,1,5,219,1.5430
1984,9,2,1,143,-4.8532
1984,9,2,2,109,-0.2165
1984,9,2,3,79,0.7380
1984,9,2,4,88,1.0458
1984,9,2,5,81,1.8565
1984,9,3,1,105,-5.1291
1984,9,3,2,119,-1.8742
1984,9,3,3,121,-1.4497
1984,9,3,4,118,0.5604
1984,9,3,5,109,4.0924
1984,10,1,1,521,-4.1660
1984,10,1,2,232,-2.5600
1984,10,1,3,189,-1.6151
1984,10,1,4,223,-0.7744
1984,10,1,5,218,0.9858
1984,10,2,1,142,-2.6051
1984,10,2,2,106,-2.9126
1984,10,2,3,79,-0.8771
1984,10,2,4,88,0.4782
1984,10,2,5,79,3.5144
1984,10,3,1,105,-0.6990
1984,10,3,2,117,0.5582
1984,10,3,3,121,0.8521
1984,10,3,4,118,0.7788
1984,10,3,5,109,0.4947
1984,11,1,1,518,-4.6432
1984,11,1,2,231,-1.4823
1984,11,1,3,189,-2.2809
1984,11,1,4,220,-2.0886
1984,11,1,5,215,-0.8556
1984,11,2,1,143,-4.0454
1984,11,2,2,106,-1.7648
1984,11,2,3,78,-0.8976
1984,11,2,4,88,-0.2920
1984,11,2,5,78,1.0928
1984,11,3,1,103,-3.2307
1984,11,3,2,117,-1.2636
1984,11,3,3,121,-1.2782
1984,11,3,4,117,-0.8833
1984,11,3,5,109,0.3625
1984,12,1,1,518,0.6754
1984,12,1,2,230,1.3591
1984,12,1,3,186,1.2751
1984,12,1,4,216,2.6654
1984,12,1,5,213,1.3222
1984,12,2,1,142,2.3098
1984,12,2,2,106,2.8709
1984,12,2,3,77,3.0020
1984,12,2,4,88,3.5237
1984,12,2,5,78,2.2585
1984,12,3,1,101,2.8495
1984,12,3,2,117,3.2488
1984,12,3,3,121,2.0561
1984,12,3,4,115,1.7941
1984,12,3,5,108,2.2682
1985,1,1,1,516,13.2367
1985,1,1,2,227,13.4258
1985,1,1,3,186,14.2252
1985,1,1,4,214,9.9355
1985,1,1,5,213,7.8938
1985,1,2,1,142,13.7845
1985,1,2,2,106,11.6072
1985,1,2,3,77,11.5570
1985,1,2,4,87,10.5015
1985,1,2,5,78,7.8685
1985,1,3,1,101,12.3522
1985,1,3,2,117,9.3806
1985,1,3,3,120,8.6538
1985,1,3,4,115,7.2005
1985,1,3,5,107,4.7820
1985,2,1,1,512,3.8970
1985,2,1,2,227,2.8403
1985,2,1,3,183,3.8891
1985,2,1,4,212,4.4528
1985,2,1,5,213,3.0076
1985,2,2,1,142,0.5431
1985,2,2,2,104,2.6789
1985,2,2,3,76,2.7267
1985,2,2,4,86,2.6121
1985,2,2,5,78,2.5346
1985,2,3,1,101,-1.2401
1985,2,3,2,117,0.0160
1985,2,3,3,119,1.9356
1985,2,3,4,114,3.9207
1985,2,3,5,107,1.6865
1985,3,1,1,507,-3.7174
1985,3,1,2,226,-2.0616
1985,3,1,3,182,-0.7535
1985,3,1,4,207,-0.5921
1985,3,1,5,212,0.5499
1985,3,2,1,142,-4.1514
1985,3,2,2,104,-2.6724
1985,3,2,3,74,0.6104
1985,3,2,4,85,-0.7066
1985,3,2,5,76,0.8005
1985,3,3,1,101,-4.4724
1985,3,3,2,117,0.0830
1985,3,3,3,119,-1.6287
1985,3,3,4,113,2.2180
1985,3,3,5,106,2.0254
1985,4,1,1,505,-1.9913
1985,4,1,2,223,0.1132
1985,4,1,3,182,-0.9657
1985,4,1,4,208,-0.6551
1985,4,1,5,208,-0.2050
1985,4,2,1,142,-4.3259
1985,4,2,2,103,-1.5537
1985,4,2,3,74,-0.4661
1985,4,2,4,85,0.5400
1985,4,2,5,76,0.2681
1985,4,3,1,101,-3.0714
1985,4,3,2,117,-1.5261
1985,4,3,3,119,-0.6661
1985,4,3,4,113,-2.0280
1985,4,3,5,106,2.2562
1985,5,1,1,502,2.2943
1985,5,1,2,224,5.4370
1985,5,1,3,180,3.5580
1985,5,1,4,207,3.1472
1985,5,1,5,207,3.5682
1985,5,2,1,141,2.8801
1985,5,2,2,103,3.6979
1985,5,2,3,74,5.2386
1985,5,2,4,85,5.0937
1985,5,2,5,75,4.3495
1985,5,3,1,101,6.7566
1985,5,3,2,117,6.4657
1985,5,3,3,119,6.0038
1985,5,3,4,113,8.5581
1985,5,3,5,106,4.0516
1985,6,1,1,499,-0.5649
1985,6,1,2,222,1.1794
1985,6,1,3,179,2.1769
1985,6,1,4,206,1.5755
1985,6,1,5,205,0.8763
1985,6,2,1,138,0.2284
1985,6,2,2,103,1.2058
1985,6,2,3,72,1.5929
1985,6,2,4,83,3.0277
1985,6,2,5,73,4.2318
1985,6,3,1,101,2.1199
1985,6,3,2,117,1.1422
1985,6,3,3,119,0.5828
1985,6,3,4,113,2.4114
1985,6,3,5,105,2.3727
1985,7,1,1,546,3.9154
1985,7,1,2,191,2.8751
1985,7,1,3,182,2.4506
1985,7,1,4,195,1.5342
1985,7,1,5,339,2.2554
1985,7,2,1,156,3.3793
1985,7,2,2,112,2.7953
1985,7,2,3,95,3.9670
1985,7,2,4,74,1.0390
1985,7,2,5,106,1.3599
1985,7,3,1,125,-0.9461
1985,7,3,2,123,0.0900
1985,7,3,3,123,1.1079
1985,7,3,4,127,-0.4653
1985,7,3,5,107,-2.1390
1985,8,1,1,544,-0.4798
1985,8,1,2,190,-1.6897
1985,8,1,3,180,0.0215
1985,8,1,4,192,-0.1788
1985,8,1,5,334,-0.5263
1985,8,2,1,155,-2.2287
1985,8,2,2,112,-1.9565
