year,month,rank_ME,rank_EMq_12,nstocks,ret_vw
1988,9,2,5,374,3.5703
1988,9,3,1,244,2.9952
1988,9,3,2,332,2.8436
1988,9,3,3,345,4.4058
1988,9,3,4,334,4.8761
1988,9,3,5,260,3.7587
1988,10,1,1,1120,0.2356
1988,10,1,2,1000,-0.7021
1988,10,1,3,891,-1.8902
1988,10,1,4,892,-2.6019
1988,10,1,5,1236,-2.9148
1988,10,2,1,270,-0.3549
1988,10,2,2,325,-1.0364
1988,10,2,3,325,-0.7018
1988,10,2,4,354,-0.1744
1988,10,2,5,360,-1.1907
1988,10,3,1,235,2.2493
1988,10,3,2,325,2.1280
1988,10,3,3,325,2.1832
1988,10,3,4,316,3.8515
1988,10,3,5,245,-0.3782
1988,11,1,1,1170,-2.5950
1988,11,1,2,1065,-3.2298
1988,11,1,3,918,-3.2596
1988,11,1,4,914,-3.7924
1988,11,1,5,1292,-4.4943
1988,11,2,1,291,-3.7584
1988,11,2,2,335,-2.3491
1988,11,2,3,346,-2.1853
1988,11,2,4,365,-2.8706
1988,11,2,5,369,-2.8124
1988,11,3,1,248,-0.3827
1988,11,3,2,344,-1.7398
1988,11,3,3,332,-1.9108
1988,11,3,4,322,-1.7614
1988,11,3,5,254,-0.9180
1988,12,1,1,1167,4.4323
1988,12,1,2,1074,4.1640
1988,12,1,3,911,4.5558
1988,12,1,4,890,4.7379
1988,12,1,5,1272,3.4761
1988,12,2,1,293,5.1684
1988,12,2,2,334,6.1734
1988,12,2,3,344,3.9447
1988,12,2,4,365,4.4073
1988,12,2,5,365,4.6690
1988,12,3,1,247,1.9314
1988,12,3,2,340,1.9830
1988,12,3,3,326,2.7493
1988,12,3,4,318,2.5390
1988,12,3,5,246,2.3186
1989,1,1,1,1099,5.0846
1989,1,1,2,1050,4.3218
1989,1,1,3,874,3.4965
1989,1,1,4,857,4.3556
1989,1,1,5,1215,5.2251
1989,1,2,1,276,5.8052
1989,1,2,2,329,4.5380
1989,1,2,3,333,4.1084
1989,1,2,4,353,5.1337
1989,1,2,5,354,4.3014
1989,1,3,1,246,7.5452
1989,1,3,2,334,6.5941
1989,1,3,3,314,6.0540
1989,1,3,4,300,5.9377
1989,1,3,5,231,5.9497
1989,2,1,1,1120,1.2198
1989,2,1,2,1073,0.6798
1989,2,1,3,928,-0.3168
1989,2,1,4,910,0.3440
1989,2,1,5,1295,0.2224
1989,2,2,1,274,1.6634
1989,2,2,2,333,0.7528
1989,2,2,3,347,0.5065
1989,2,2,4,370,0.6997
1989,2,2,5,361,0.6309
1989,2,3,1,251,-2.1836
1989,2,3,2,342,-2.1797
1989,2,3,3,328,-2.9795
1989,2,3,4,304,-2.3762
1989,2,3,5,237,-1.0607
1989,3,1,1,1097,3.1966
1989,3,1,2,1064,3.1742
1989,3,1,3,909,2.6935
1989,3,1,4,923,3.5333
1989,3,1,5,1299,3.8778
1989,3,2,1,272,2.2307
1989,3,2,2,333,2.0149
1989,3,2,3,348,1.7368
1989,3,2,4,369,2.0245
1989,3,2,5,363,2.8156
1989,3,3,1,253,2.9106
1989,3,3,2,341,2.0578
1989,3,3,3,324,0.5967
1989,3,3,4,304,2.3123
1989,3,3,5,233,1.6901
1989,4,1,1,1059,3.6297
1989,4,1,2,1022,3.3292
1989,4,1,3,880,2.8046
1989,4,1,4,894,3.8841
1989,4,1,5,1239,3.1651
1989,4,2,1,267,5.6921
1989,4,2,2,338,5.1555
1989,4,2,3,343,4.6580
1989,4,2,4,362,5.3683
1989,4,2,5,347,6.3164
1989,4,3,1,244,5.0379
1989,4,3,2,330,4.9132
1989,4,3,3,316,5.3692
1989,4,3,4,290,5.5628
1989,4,3,5,227,6.4288
1989,5,1,1,1106,3.5637
1989,5,1,2,1058,3.9048
1989,5,1,3,919,4.1014
1989,5,1,4,953,4.4013
1989,5,1,5,1326,3.5873
1989,5,2,1,273,3.7261
1989,5,2,2,348,4.7781
1989,5,2,3,361,4.5641
1989,5,2,4,380,4.6840
1989,5,2,5,365,4.9198
1989,5,3,1,260,2.9019
1989,5,3,2,342,4.0567
1989,5,3,3,332,4.4733
1989,5,3,4,308,5.0426
1989,5,3,5,249,4.9176
1989,6,1,1,1097,-0.7496
1989,6,1,2,1053,-1.4119
1989,6,1,3,924,-1.9062
1989,6,1,4,957,-2.6615
1989,6,1,5,1313,-2.6785
1989,6,2,1,274,-3.1748
1989,6,2,2,346,-1.8068
1989,6,2,3,361,-1.7055
1989,6,2,4,379,-3.4515
1989,6,2,5,369,-3.1601
1989,6,3,1,258,-1.8678
1989,6,3,2,338,-0.5862
1989,6,3,3,329,-0.4086
1989,6,3,4,309,0.0049
1989,6,3,5,250,-0.2446
1989,7,1,1,1040,4.0744
1989,7,1,2,1005,3.5583
1989,7,1,3,878,3.2571
1989,7,1,4,909,4.8244
1989,7,1,5,1217,4.0521
1989,7,2,1,264,3.8361
1989,7,2,2,330,4.2085
1989,7,2,3,350,3.8508
1989,7,2,4,364,5.0357
1989,7,2,5,337,5.2219
1989,7,3,1,239,6.5291
1989,7,3,2,307,8.2280
1989,7,3,3,300,7.6559
1989,7,3,4,296,9.1716
1989,7,3,5,221,9.5800
1989,8,1,1,1071,1.7162
1989,8,1,2,1035,1.9684
1989,8,1,3,920,1.4141
1989,8,1,4,968,1.8699
1989,8,1,5,1299,1.6470
1989,8,2,1,272,4.2531
1989,8,2,2,341,3.1382
1989,8,2,3,360,2.8596
1989,8,2,4,381,2.1011
1989,8,2,5,358,3.6903
1989,8,3,1,241,6.0572
1989,8,3,2,313,1.5998
1989,8,3,3,320,1.7378
1989,8,3,4,311,0.3105
1989,8,3,5,233,2.3243
1989,9,1,1,1078,-0.4993
1989,9,1,2,1033,-0.0889
1989,9,1,3,925,-0.1630
1989,9,1,4,985,-0.0475
1989,9,1,5,1288,1.1822
1989,9,2,1,278,1.4096
1989,9,2,2,342,-0.4350
1989,9,2,3,359,0.4476
1989,9,2,4,374,0.7072
1989,9,2,5,364,2.1596
1989,9,3,1,245,-1.7187
1989,9,3,2,315,0.8834
1989,9,3,3,318,-1.1596
1989,9,3,4,310,0.0279
1989,9,3,5,233,0.7346
1989,10,1,1,1063,-5.0599
1989,10,1,2,1002,-5.6535
1989,10,1,3,903,-5.4917
1989,10,1,4,943,-5.4300
1989,10,1,5,1224,-5.5911
1989,10,2,1,274,-5.1474
1989,10,2,2,333,-5.0515
1989,10,2,3,343,-5.5222
1989,10,2,4,368,-6.1071
1989,10,2,5,357,-5.3135
1989,10,3,1,234,-3.6878
1989,10,3,2,302,-1.2118
1989,10,3,3,313,-2.5018
1989,10,3,4,302,-1.2753
1989,10,3,5,234,-1.3649
1989,11,1,1,1095,-0.7920
1989,11,1,2,1064,-0.3605
1989,11,1,3,927,-0.3936
1989,11,1,4,975,0.4267
1989,11,1,5,1280,-0.9389
1989,11,2,1,291,0.9255
1989,11,2,2,354,1.3747
1989,11,2,3,362,1.0429
1989,11,2,4,385,0.6507
1989,11,2,5,364,2.0849
1989,11,3,1,242,1.0836
1989,11,3,2,306,2.1792
1989,11,3,3,323,2.3760
1989,11,3,4,320,3.2497
1989,11,3,5,235,3.4224
1989,12,1,1,1099,0.4085
1989,12,1,2,1054,0.0355
1989,12,1,3,940,0.0882
1989,12,1,4,988,0.2984
1989,12,1,5,1277,-0.2214
1989,12,2,1,295,0.5531
1989,12,2,2,361,1.2125
1989,12,2,3,354,1.8125
1989,12,2,4,391,1.9538
1989,12,2,5,358,1.5641
1989,12,3,1,240,3.5626
1989,12,3,2,306,4.6492
1989,12,3,3,319,2.3170
1989,12,3,4,316,2.2530
1989,12,3,5,233,2.1169
1990,1,1,1,1059,-7.2112
1990,1,1,2,1020,-7.4904
1990,1,1,3,907,-7.9133
1990,1,1,4,964,-8.4253
1990,1,1,5,1219,-7.8350
1990,1,2,1,285,-7.9057
1990,1,2,2,348,-8.5828
1990,1,2,3,345,-8.1568
1990,1,2,4,383,-9.2572
1990,1,2,5,348,-9.2092
1990,1,3,1,227,-5.8835
1990,1,3,2,288,-6.8893
1990,1,3,3,314,-6.6103
1990,1,3,4,307,-6.7077
1990,1,3,5,227,-7.2877
1990,2,1,1,1082,2.5128
1990,2,1,2,1017,2.5034
1990,2,1,3,965,2.4645
1990,2,1,4,999,3.1593
1990,2,1,5,1293,2.2516
1990,2,2,1,300,4.0032
1990,2,2,2,348,3.0052
1990,2,2,3,359,2.6639
1990,2,2,4,384,3.2481
1990,2,2,5,357,3.4906
1990,2,3,1,230,2.6848
1990,2,3,2,306,1.2743
1990,2,3,3,323,1.7113
1990,2,3,4,309,0.7640
1990,2,3,5,234,1.5285
1990,3,1,1,1101,4.3484
1990,3,1,2,1011,4.1199
1990,3,1,3,963,3.5984
1990,3,1,4,1008,3.6280
1990,3,1,5,1271,4.6144
1990,3,2,1,303,4.8460
1990,3,2,2,347,4.3854
1990,3,2,3,359,4.9385
1990,3,2,4,381,5.1766
1990,3,2,5,358,4.8264
1990,3,3,1,226,2.3194
1990,3,3,2,308,2.3523
1990,3,3,3,319,3.2978
1990,3,3,4,313,3.2285
1990,3,3,5,239,3.2608
1990,4,1,1,1073,-2.8817
1990,4,1,2,988,-2.0078
1990,4,1,3,926,-2.3448
1990,4,1,4,967,-1.6044
1990,4,1,5,1190,-2.1038
1990,4,2,1,295,-3.2248
1990,4,2,2,339,-2.3711
1990,4,2,3,345,-3.1629
1990,4,2,4,358,-3.3395
1990,4,2,5,355,-3.4332
1990,4,3,1,212,-3.3520
1990,4,3,2,289,-2.9250
1990,4,3,3,313,-2.4751
1990,4,3,4,306,-1.9320
1990,4,3,5,238,-0.5560
1990,5,1,1,1144,5.8830
1990,5,1,2,1002,7.0855
1990,5,1,3,946,6.6258
1990,5,1,4,994,6.8454
1990,5,1,5,1278,7.4368
1990,5,2,1,318,8.2344
1990,5,2,2,349,8.0589
1990,5,2,3,364,7.5301
1990,5,2,4,371,8.8583
1990,5,2,5,378,8.6672
1990,5,3,1,219,7.6317
1990,5,3,2,314,7.6869
1990,5,3,3,327,8.5655
1990,5,3,4,321,10.4046
1990,5,3,5,261,12.3321
1990,6,1,1,1151,1.5842
1990,6,1,2,1005,2.0808
1990,6,1,3,958,1.5180
1990,6,1,4,992,2.2851
1990,6,1,5,1265,1.5778
1990,6,2,1,319,0.1816
1990,6,2,2,358,-0.1574
1990,6,2,3,362,1.1191
1990,6,2,4,371,1.1574
1990,6,2,5,385,-0.3659
1990,6,3,1,215,-2.6402
1990,6,3,2,316,-2.2616
1990,6,3,3,330,-0.6044
1990,6,3,4,320,1.2539
1990,6,3,5,262,1.4541
1990,7,1,1,1097,-4.9950
1990,7,1,2,948,-2.7703
1990,7,1,3,908,-2.5517
1990,7,1,4,921,-3.7917
1990,7,1,5,1160,-4.9267
1990,7,2,1,303,-3.6118
1990,7,2,2,333,-3.7091
1990,7,2,3,349,-3.4847
1990,7,2,4,362,-2.7692
1990,7,2,5,371,-2.8632
1990,7,3,1,206,0.3269
1990,7,3,2,301,1.0193
1990,7,3,3,312,-1.3142
1990,7,3,4,304,-0.2648
1990,7,3,5,248,-0.3072
1990,8,1,1,1143,-12.4280
1990,8,1,2,975,-14.0002
1990,8,1,3,915,-13.7103
1990,8,1,4,915,-13.4338
1990,8,1,5,1218,-13.7170
1990,8,2,1,314,-13.5268
1990,8,2,2,350,-13.8679
1990,8,2,3,357,-12.5985
1990,8,2,4,376,-12.5739
1990,8,2,5,398,-12.2188
1990,8,3,1,216,-9.4155
1990,8,3,2,315,-7.5553
1990,8,3,3,323,-8.8227
1990,8,3,4,326,-9.6019
1990,8,3,5,262,-8.5476
1990,9,1,1,1162,-8.8143
1990,9,1,2,979,-6.9958
1990,9,1,3,932,-9.2058
1990,9,1,4,914,-7.8489
1990,9,1,5,1221,-8.7723
1990,9,2,1,327,-8.5117
1990,9,2,2,365,-8.2604
1990,9,2,3,361,-7.7618
1990,9,2,4,374,-8.5710
1990,9,2,5,400,-8.3239
1990,9,3,1,215,-3.8179
1990,9,3,2,315,-0.6479
1990,9,3,3,321,-3.3476
1990,9,3,4,325,-6.1779
1990,9,3,5,269,-5.5842
1990,10,1,1,1156,-5.5733
1990,10,1,2,960,-5.3378
1990,10,1,3,894,-6.2605
1990,10,1,4,877,-6.8211
1990,10,1,5,1143,-8.1480
1990,10,2,1,336,-5.5152
1990,10,2,2,364,-4.7461
1990,10,2,3,357,-4.8361
1990,10,2,4,359,-4.4200
1990,10,2,5,390,-7.7593
1990,10,3,1,212,-1.7245
1990,10,3,2,312,0.1763
1990,10,3,3,323,1.8146
1990,10,3,4,324,0.5156
1990,10,3,5,268,0.7703
1990,11,1,1,1216,3.7433
1990,11,1,2,1001,4.2655
1990,11,1,3,932,6.0348
1990,11,1,4,882,5.6146
1990,11,1,5,1160,4.5646
1990,11,2,1,368,8.7814
1990,11,2,2,389,7.9869
1990,11,2,3,375,7.0819
1990,11,2,4,382,8.4666
1990,11,2,5,398,8.3355
1990,11,3,1,223,7.8041
1990,11,3,2,321,4.8947
1990,11,3,3,336,4.0803
1990,11,3,4,343,6.5618
1990,11,3,5,278,7.5314
1990,12,1,1,1222,2.8618
1990,12,1,2,1008,2.8756
1990,12,1,3,942,2.5382
1990,12,1,4,890,1.4222
1990,12,1,5,1153,0.2281
1990,12,2,1,376,5.4174
1990,12,2,2,395,5.3607
1990,12,2,3,379,5.4318
1990,12,2,4,389,6.3036
1990,12,2,5,402,3.5503
1990,12,3,1,222,4.6026
1990,12,3,2,323,2.3940
1990,12,3,3,340,2.6699
1990,12,3,4,339,3.0094
1990,12,3,5,279,2.0342
1991,1,1,1,1181,10.4544
1991,1,1,2,966,10.1295
1991,1,1,3,895,8.4731
1991,1,1,4,849,8.3290
1991,1,1,5,1097,8.5013
1991,1,2,1,370,11.1466
1991,1,2,2,382,8.5682
1991,1,2,3,373,7.3516
1991,1,2,4,379,9.0523
1991,1,2,5,396,6.5811
1991,1,3,1,214,7.9455
1991,1,3,2,312,2.1907
1991,1,3,3,335,3.9075
1991,1,3,4,332,4.7157
1991,1,3,5,272,5.1534
1991,2,1,1,1242,12.4241
1991,2,1,2,981,10.6818
1991,2,1,3,928,12.1596
1991,2,1,4,887,11.6212
1991,2,1,5,1142,12.2322
1991,2,2,1,386,10.2506
1991,2,2,2,397,10.4988
1991,2,2,3,386,10.0563
1991,2,2,4,394,9.3513
1991,2,2,5,411,10.6123
1991,2,3,1,221,4.9755
1991,2,3,2,321,5.4976
1991,2,3,3,355,6.6248
1991,2,3,4,349,8.1265
1991,2,3,5,279,7.9711
1991,3,1,1,1238,7.9714
1991,3,1,2,995,7.5558
1991,3,1,3,941,7.3705
1991,3,1,4,879,7.9099
1991,3,1,5,1143,8.5779
1991,3,2,1,383,5.8611
1991,3,2,2,398,5.4548
1991,3,2,3,389,6.3441
1991,3,2,4,393,6.0722
1991,3,2,5,423,5.5997
1991,3,3,1,219,0.8202
1991,3,3,2,320,1.4580
1991,3,3,3,355,1.6451
1991,3,3,4,349,3.5077
1991,3,3,5,280,3.7049
1991,4,1,1,1207,0.6672
1991,4,1,2,968,0.6542
1991,4,1,3,918,1.3173
1991,4,1,4,842,-0.0149
1991,4,1,5,1071,-0.1738
1991,4,2,1,375,0.2242
1991,4,2,2,396,0.0677
1991,4,2,3,389,-0.4455
1991,4,2,4,390,0.4186
1991,4,2,5,424,0.0984
1991,4,3,1,213,0.4492
1991,4,3,2,301,0.7752
1991,4,3,3,344,0.1185
1991,4,3,4,349,-0.0734
1991,4,3,5,274,-0.0864
1991,5,1,1,1241,3.6698
1991,5,1,2,988,3.7756
1991,5,1,3,946,4.5614
1991,5,1,4,855,4.2511
1991,5,1,5,1151,4.5682
1991,5,2,1,391,4.3003
1991,5,2,2,405,5.0029
1991,5,2,3,394,4.8719
1991,5,2,4,406,3.9536
1991,5,2,5,432,4.3963
1991,5,3,1,221,4.1878
1991,5,3,2,323,2.5952
1991,5,3,3,364,3.4481
1991,5,3,4,359,4.0960
1991,5,3,5,291,4.6105
1991,6,1,1,1238,-4.4822
1991,6,1,2,994,-4.2166
1991,6,1,3,932,-3.6195
1991,6,1,4,859,-4.2815
1991,6,1,5,1167,-5.2841
1991,6,2,1,392,-4.9448
1991,6,2,2,399,-4.3878
1991,6,2,3,393,-4.7061
1991,6,2,4,401,-5.2848
1991,6,2,5,436,-5.5369
1991,6,3,1,227,-4.0520
1991,6,3,2,326,-3.1001
1991,6,3,3,363,-4.3555
1991,6,3,4,357,-5.0803
1991,6,3,5,297,-4.4981
1991,7,1,1,1181,3.3656
1991,7,1,2,951,3.9292
1991,7,1,3,882,3.4074
1991,7,1,4,792,3.6404
1991,7,1,5,1066,2.8938
1991,7,2,1,377,3.6245
1991,7,2,2,390,2.5117
1991,7,2,3,381,2.8165
1991,7,2,4,395,5.0511
1991,7,2,5,418,6.2768
1991,7,3,1,212,4.3313
1991,7,3,2,307,3.8805
1991,7,3,3,352,3.3387
1991,7,3,4,345,4.1441
1991,7,3,5,281,7.0071
1991,8,1,1,1203,2.7084
1991,8,1,2,973,2.2089
1991,8,1,3,902,2.5691
1991,8,1,4,819,4.6856
1991,8,1,5,1143,4.5931
1991,8,2,1,381,2.6198
1991,8,2,2,392,2.3153
1991,8,2,3,395,3.5733
1991,8,2,4,395,4.0062
1991,8,2,5,430,4.5268
1991,8,3,1,221,1.3665
1991,8,3,2,318,1.4247
1991,8,3,3,369,1.9880
1991,8,3,4,363,3.4272
1991,8,3,5,299,4.2286
1991,9,1,1,1203,-0.2894
1991,9,1,2,979,0.5349
1991,9,1,3,902,1.4346
1991,9,1,4,818,1.5124
1991,9,1,5,1139,2.5592
1991,9,2,1,377,0.6282
1991,9,2,2,387,-0.6761
1991,9,2,3,389,-0.4317
1991,9,2,4,394,-1.0506
1991,9,2,5,428,-0.2209
1991,9,3,1,222,-1.1560
1991,9,3,2,325,-1.0234
1991,9,3,3,366,-0.3451
1991,9,3,4,364,-2.8276
1991,9,3,5,297,-2.2045
1991,10,1,1,1180,2.9469
1991,10,1,2,933,2.6273
1991,10,1,3,872,3.3524
1991,10,1,4,797,2.9852
1991,10,1,5,1086,3.3195
1991,10,2,1,368,1.1634
1991,10,2,2,382,1.3906
1991,10,2,3,374,0.7118
1991,10,2,4,374,1.2931
1991,10,2,5,406,1.8899
1991,10,3,1,217,1.8740
1991,10,3,2,319,2.0097
1991,10,3,3,355,0.2065
1991,10,3,4,352,0.5166
1991,10,3,5,289,2.8998
1991,11,1,1,1245,-3.5586
1991,11,1,2,962,-3.0070
1991,11,1,3,860,-2.6173
1991,11,1,4,827,-4.3512
1991,11,1,5,1154,-3.6065
1991,11,2,1,381,-5.4950
1991,11,2,2,393,-5.5575
1991,11,2,3,379,-5.2056
1991,11,2,4,389,-5.5751
1991,11,2,5,442,-4.5842
1991,11,3,1,232,-5.3753
1991,11,3,2,343,-5.0603
1991,11,3,3,374,-3.8184
1991,11,3,4,370,-2.4582
1991,11,3,5,303,-1.1121
1991,12,1,1,1238,4.2337
1991,12,1,2,956,3.7131
1991,12,1,3,856,5.1369
1991,12,1,4,828,6.1778
1991,12,1,5,1150,6.5569
1991,12,2,1,383,8.0840
1991,12,2,2,385,7.7013
1991,12,2,3,381,7.7243
1991,12,2,4,390,7.9616
1991,12,2,5,441,10.6514
1991,12,3,1,236,7.1939
1991,12,3,2,337,8.3709
1991,12,3,3,373,9.5988
1991,12,3,4,370,13.0909
1991,12,3,5,308,15.4194
1992,1,1,1,1200,11.0748
1992,1,1,2,912,11.2737
1992,1,1,3,829,11.2110
1992,1,1,4,793,11.6987
1992,1,1,5,1105,11.4831
1992,1,2,1,353,8.7229
1992,1,2,2,374,7.4860
1992,1,2,3,373,6.2430
1992,1,2,4,379,5.6139
1992,1,2,5,440,4.4300
1992,1,3,1,220,-1.2948
1992,1,3,2,326,-1.3888
1992,1,3,3,363,-0.3311
1992,1,3,4,359,-1.3679
1992,1,3,5,295,-3.5664
1992,2,1,1,1209,5.8567
1992,2,1,2,941,5.0849
1992,2,1,3,862,4.2873
1992,2,1,4,838,3.9584
1992,2,1,5,1154,2.9732
1992,2,2,1,353,4.0273
1992,2,2,2,380,3.4638
1992,2,2,3,386,2.7522
1992,2,2,4,400,1.7020
1992,2,2,5,470,1.3290
1992,2,3,1,236,0.3074
1992,2,3,2,335,0.1699
1992,2,3,3,372,1.3016
1992,2,3,4,370,1.1601
1992,2,3,5,307,0.8310
1992,3,1,1,1193,-1.7047
1992,3,1,2,946,-1.6351
1992,3,1,3,869,-2.6523
1992,3,1,4,839,-4.1708
1992,3,1,5,1167,-4.8461
1992,3,2,1,353,-4.0165
1992,3,2,2,377,-2.1076
1992,3,2,3,387,-2.3545
1992,3,2,4,389,-3.9394
1992,3,2,5,476,-6.9040
1992,3,3,1,241,-2.5327
1992,3,3,2,336,-0.8204
1992,3,3,3,372,-1.3977
1992,3,3,4,369,-1.9426
1992,3,3,5,303,-3.4238
1992,4,1,1,1154,-3.3210
1992,4,1,2,894,-3.4499
1992,4,1,3,838,-4.4831
1992,4,1,4,805,-5.2250
1992,4,1,5,1138,-6.9367
1992,4,2,1,342,-2.1115
1992,4,2,2,377,-2.0653
1992,4,2,3,376,-2.3539
1992,4,2,4,390,-2.1470
1992,4,2,5,465,-5.3229
1992,4,3,1,235,5.3503
1992,4,3,2,322,6.2272
1992,4,3,3,372,3.5507
1992,4,3,4,359,1.9023
1992,4,3,5,296,-0.9358
1992,5,1,1,1212,-0.1327
1992,5,1,2,945,0.7615
1992,5,1,3,873,0.7486
1992,5,1,4,849,-0.0626
1992,5,1,5,1209,-0.4410
1992,5,2,1,363,1.1605
1992,5,2,2,400,0.3854
1992,5,2,3,398,0.5518
1992,5,2,4,417,-0.2849
1992,5,2,5,487,-0.8368
1992,5,3,1,242,0.0256
1992,5,3,2,330,-0.3114
1992,5,3,3,385,0.6339
1992,5,3,4,377,0.1937
1992,5,3,5,314,1.3209
1992,6,1,1,1203,-5.0948
1992,6,1,2,956,-4.8467
1992,6,1,3,865,-4.9682
1992,6,1,4,848,-5.3032
1992,6,1,5,1205,-8.2132
1992,6,2,1,370,-3.6424
1992,6,2,2,395,-2.8749
1992,6,2,3,397,-3.6097
1992,6,2,4,420,-4.2998
1992,6,2,5,485,-4.8556
1992,6,3,1,252,-1.0861
1992,6,3,2,334,-1.6627
1992,6,3,3,380,-2.1746
1992,6,3,4,376,-1.7547
1992,6,3,5,322,-3.8873
1992,7,1,1,1147,2.4088
1992,7,1,2,887,2.9050
1992,7,1,3,821,2.3556
1992,7,1,4,791,1.7821
1992,7,1,5,1085,2.3439
1992,7,2,1,355,3.2577
1992,7,2,2,375,3.5810
1992,7,2,3,382,3.8795
1992,7,2,4,403,4.4735
1992,7,2,5,467,3.6546
1992,7,3,1,239,5.0585
1992,7,3,2,324,5.2819
1992,7,3,3,361,4.1686
1992,7,3,4,349,3.3259
1992,7,3,5,302,4.8840
1992,8,1,1,1199,-0.6747
1992,8,1,2,942,-2.4267
1992,8,1,3,854,-2.6974
1992,8,1,4,812,-2.7002
1992,8,1,5,1152,-3.0399
1992,8,2,1,365,-0.5036
1992,8,2,2,389,-2.0358
1992,8,2,3,404,-2.4317
1992,8,2,4,422,-1.4397
1992,8,2,5,476,-2.6988
1992,8,3,1,247,-1.5073
1992,8,3,2,327,-1.7053
1992,8,3,3,374,-1.5034
1992,8,3,4,367,-2.0459
1992,8,3,5,327,-0.7628
1992,9,1,1,1208,2.2321
1992,9,1,2,944,1.6617
1992,9,1,3,847,2.1397
1992,9,1,4,824,1.9929
1992,9,1,5,1143,1.1307
1992,9,2,1,367,2.7719
1992,9,2,2,389,2.1666
1992,9,2,3,408,1.2660
1992,9,2,4,425,2.1947
1992,9,2,5,466,2.0416
1992,9,3,1,248,1.1059
1992,9,3,2,329,1.6037
1992,9,3,3,379,1.7476
1992,9,3,4,374,1.4810
1992,9,3,5,330,0.6966
1992,10,1,1,1213,2.4258
1992,10,1,2,926,1.4664
1992,10,1,3,831,1.6369
1992,10,1,4,784,2.3401
1992,10,1,5,1084,2.6978
1992,10,2,1,368,3.0181
1992,10,2,2,380,1.1345
1992,10,2,3,405,2.2853
1992,10,2,4,436,3.2469
1992,10,2,5,457,4.5993
1992,10,3,1,236,0.5610
1992,10,3,2,319,-0.4480
1992,10,3,3,369,-1.2519
1992,10,3,4,364,1.4004
1992,10,3,5,320,3.4053
1992,11,1,1,1273,8.8482
1992,11,1,2,952,9.5103
1992,11,1,3,855,10.2082
1992,11,1,4,818,9.5116
1992,11,1,5,1143,8.6153
1992,11,2,1,381,6.6051
1992,11,2,2,398,7.3014
1992,11,2,3,435,6.8494
1992,11,2,4,439,6.1423
1992,11,2,5,472,6.9006
1992,11,3,1,243,2.8075
1992,11,3,2,330,2.0739
1992,11,3,3,377,2.8455
1992,11,3,4,382,3.7778
1992,11,3,5,328,4.0276
1992,12,1,1,1268,3.3224
1992,12,1,2,957,3.5189
1992,12,1,3,857,3.6102
1992,12,1,4,835,2.9811
1992,12,1,5,1137,2.1628
1992,12,2,1,376,2.4519
1992,12,2,2,401,2.8757
1992,12,2,3,445,3.5872
1992,12,2,4,445,3.6815
1992,12,2,5,476,2.1898
1992,12,3,1,248,2.7858
1992,12,3,2,331,2.1901
1992,12,3,3,379,1.5263
1992,12,3,4,384,-0.3671
1992,12,3,5,332,0.5009
1993,1,1,1,1219,5.1649
1993,1,1,2,947,4.7530
1993,1,1,3,840,5.5016
1993,1,1,4,819,5.9380
1993,1,1,5,1085,4.2078
1993,1,2,1,355,4.1097
1993,1,2,2,382,2.7488
1993,1,2,3,440,2.2306
1993,1,2,4,434,2.9769
1993,1,2,5,467,1.0631
1993,1,3,1,240,1.1235
1993,1,3,2,323,1.3611
1993,1,3,3,371,0.6862
1993,1,3,4,369,-1.0380
1993,1,3,5,327,-0.6687
1993,2,1,1,1243,-1.6065
1993,2,1,2,972,-1.8188
1993,2,1,3,868,-2.9325
1993,2,1,4,843,-3.0396
1993,2,1,5,1148,-5.1663
1993,2,2,1,357,0.0580
1993,2,2,2,390,-0.8072
1993,2,2,3,447,-1.4904
1993,2,2,4,453,-3.0000
1993,2,2,5,479,-5.0291
1993,2,3,1,244,2.7727
1993,2,3,2,338,3.3748
1993,2,3,3,378,2.7189
1993,2,3,4,380,0.8825
1993,2,3,5,328,-2.2981
1993,3,1,1,1252,2.8926
1993,3,1,2,976,1.8994
1993,3,1,3,861,2.0368
1993,3,1,4,853,1.9303
1993,3,1,5,1153,2.1021
1993,3,2,1,355,2.5481
1993,3,2,2,399,2.5616
1993,3,2,3,448,2.9197
1993,3,2,4,455,3.2414
1993,3,2,5,463,4.2913
1993,3,3,1,242,2.5413
1993,3,3,2,337,1.9796
1993,3,3,3,388,2.0130
1993,3,3,4,375,2.4273
1993,3,3,5,330,2.7970
1993,4,1,1,1235,-2.7271
1993,4,1,2,965,-2.9052
1993,4,1,3,830,-3.6968
1993,4,1,4,811,-4.0844
1993,4,1,5,1063,-2.7019
1993,4,2,1,350,-3.4239
1993,4,2,2,383,-2.3695
1993,4,2,3,444,-2.5090
1993,4,2,4,449,-2.5103
1993,4,2,5,441,-3.0001
1993,4,3,1,225,-1.4567
1993,4,3,2,326,-2.6496
1993,4,3,3,381,-1.8101
1993,4,3,4,370,-2.2072
1993,4,3,5,319,-4.4459
1993,5,1,1,1288,4.4197
1993,5,1,2,1012,3.9639
1993,5,1,3,867,4.3106
1993,5,1,4,848,4.7455
1993,5,1,5,1133,5.3455
1993,5,2,1,370,4.6063
1993,5,2,2,414,4.5886
1993,5,2,3,460,5.6724
1993,5,2,4,473,6.0617
1993,5,2,5,466,7.4062
1993,5,3,1,234,3.1426
1993,5,3,2,344,2.5496
1993,5,3,3,395,3.1422
1993,5,3,4,402,2.5279
