year,month,rank_ME,rank_EPq_12,nstocks,ret_vw
1969,6,3,3,355,-7.8143
1969,6,3,4,330,-7.3491
1969,6,3,5,268,-7.2361
1969,7,1,1,460,-11.6176
1969,7,1,2,369,-10.6240
1969,7,1,3,340,-10.7855
1969,7,1,4,305,-9.5784
1969,7,1,5,350,-10.0257
1969,7,2,1,243,-11.0341
1969,7,2,2,222,-8.4710
1969,7,2,3,200,-8.4928
1969,7,2,4,205,-7.3808
1969,7,2,5,203,-7.7966
1969,7,3,1,235,-4.2443
1969,7,3,2,309,-5.7421
1969,7,3,3,347,-5.8440
1969,7,3,4,318,-7.3291
1969,7,3,5,259,-6.7646
1969,8,1,1,474,5.4821
1969,8,1,2,409,6.1478
1969,8,1,3,352,4.6107
1969,8,1,4,325,3.9485
1969,8,1,5,362,4.0184
1969,8,2,1,251,8.8994
1969,8,2,2,232,7.5360
1969,8,2,3,211,5.2042
1969,8,2,4,214,3.6536
1969,8,2,5,204,4.2797
1969,8,3,1,247,6.9259
1969,8,3,2,320,4.9893
1969,8,3,3,351,3.8864
1969,8,3,4,324,3.6135
1969,8,3,5,267,3.0810
1969,9,1,1,476,-2.7213
1969,9,1,2,422,-3.2464
1969,9,1,3,362,-4.1586
1969,9,1,4,335,-3.7353
1969,9,1,5,367,-3.0046
1969,9,2,1,253,-0.3104
1969,9,2,2,230,-0.1789
1969,9,2,3,214,-1.2519
1969,9,2,4,221,-1.5432
1969,9,2,5,206,-0.6189
1969,9,3,1,249,0.1051
1969,9,3,2,318,-2.5188
1969,9,3,3,353,-3.9184
1969,9,3,4,327,-4.8417
1969,9,3,5,267,-3.0977
1969,10,1,1,462,12.1572
1969,10,1,2,411,11.1636
1969,10,1,3,366,9.5122
1969,10,1,4,333,8.9742
1969,10,1,5,369,8.5004
1969,10,2,1,245,8.0283
1969,10,2,2,227,6.5988
1969,10,2,3,213,6.5452
1969,10,2,4,216,7.2853
1969,10,2,5,203,7.3240
1969,10,3,1,246,5.8779
1969,10,3,2,317,6.2182
1969,10,3,3,340,4.8126
1969,10,3,4,321,2.8514
1969,10,3,5,259,6.0425
1969,11,1,1,482,-6.1857
1969,11,1,2,429,-6.6864
1969,11,1,3,372,-6.0839
1969,11,1,4,345,-5.8410
1969,11,1,5,389,-6.1162
1969,11,2,1,255,-3.4163
1969,11,2,2,245,-4.8666
1969,11,2,3,229,-4.7795
1969,11,2,4,222,-4.9584
1969,11,2,5,209,-4.6153
1969,11,3,1,260,-1.3263
1969,11,3,2,328,-3.1537
1969,11,3,3,348,-3.1252
1969,11,3,4,334,-3.7856
1969,11,3,5,263,-4.4224
1969,12,1,1,481,-8.3345
1969,12,1,2,437,-5.7774
1969,12,1,3,364,-7.2474
1969,12,1,4,346,-6.0357
1969,12,1,5,392,-7.4932
1969,12,2,1,251,-4.4732
1969,12,2,2,250,-3.4272
1969,12,2,3,232,-3.9940
1969,12,2,4,225,-5.0490
1969,12,2,5,208,-4.7337
1969,12,3,1,261,1.1994
1969,12,3,2,329,-1.5673
1969,12,3,3,350,-3.6218
1969,12,3,4,327,-2.3640
1969,12,3,5,261,-2.8767
1970,1,1,1,464,-3.9928
1970,1,1,2,429,-3.5330
1970,1,1,3,368,-2.7273
1970,1,1,4,357,-3.1265
1970,1,1,5,389,-3.0672
1970,1,2,1,241,-5.8338
1970,1,2,2,251,-6.7124
1970,1,2,3,230,-5.6873
1970,1,2,4,228,-4.5378
1970,1,2,5,195,-4.8148
1970,1,3,1,262,-7.8008
1970,1,3,2,320,-7.6069
1970,1,3,3,344,-7.1563
1970,1,3,4,325,-8.7047
1970,1,3,5,257,-7.5840
1970,2,1,1,478,3.0812
1970,2,1,2,454,2.7591
1970,2,1,3,383,2.9547
1970,2,1,4,370,4.2619
1970,2,1,5,409,2.9948
1970,2,2,1,252,2.7267
1970,2,2,2,271,4.1162
1970,2,2,3,240,4.4261
1970,2,2,4,242,3.9427
1970,2,2,5,208,4.0720
1970,2,3,1,272,3.5433
1970,2,3,2,328,6.4516
1970,2,3,3,348,7.3669
1970,2,3,4,327,6.5806
1970,2,3,5,263,7.2784
1970,3,1,1,480,-4.9667
1970,3,1,2,453,-5.1212
1970,3,1,3,394,-3.1511
1970,3,1,4,372,-1.7051
1970,3,1,5,420,-1.4934
1970,3,2,1,255,-3.4368
1970,3,2,2,270,-3.6248
1970,3,2,3,247,-1.5905
1970,3,2,4,240,-0.2560
1970,3,2,5,210,0.5696
1970,3,3,1,273,-2.5802
1970,3,3,2,331,0.4158
1970,3,3,3,347,1.1110
1970,3,3,4,326,1.8801
1970,3,3,5,258,1.3313
1970,4,1,1,450,-21.9477
1970,4,1,2,430,-18.7504
1970,4,1,3,384,-15.6100
1970,4,1,4,375,-13.6418
1970,4,1,5,429,-14.8876
1970,4,2,1,247,-20.5605
1970,4,2,2,265,-16.3297
1970,4,2,3,245,-13.4030
1970,4,2,4,230,-11.9311
1970,4,2,5,207,-11.8315
1970,4,3,1,266,-10.5964
1970,4,3,2,317,-10.2489
1970,4,3,3,336,-8.4592
1970,4,3,4,312,-8.0448
1970,4,3,5,246,-9.0066
1970,5,1,1,457,-9.5314
1970,5,1,2,445,-9.7152
1970,5,1,3,402,-9.9801
1970,5,1,4,404,-9.4273
1970,5,1,5,462,-9.4360
1970,5,2,1,254,-12.0871
1970,5,2,2,273,-9.8560
1970,5,2,3,251,-9.1367
1970,5,2,4,241,-8.1179
1970,5,2,5,218,-9.0705
1970,5,3,1,280,-8.3865
1970,5,3,2,337,-6.0544
1970,5,3,3,356,-4.2278
1970,5,3,4,322,-2.3899
1970,5,3,5,251,-5.5062
1970,6,1,1,454,-9.9133
1970,6,1,2,448,-8.3717
1970,6,1,3,400,-8.0283
1970,6,1,4,414,-7.7069
1970,6,1,5,472,-7.6699
1970,6,2,1,256,-6.9261
1970,6,2,2,275,-6.8428
1970,6,2,3,249,-6.2301
1970,6,2,4,246,-7.2064
1970,6,2,5,225,-7.1697
1970,6,3,1,284,-6.5126
1970,6,3,2,348,-2.7156
1970,6,3,3,362,-5.1320
1970,6,3,4,328,-3.6224
1970,6,3,5,248,-5.3714
1970,7,1,1,413,3.9135
1970,7,1,2,434,4.6741
1970,7,1,3,391,4.9481
1970,7,1,4,406,4.6595
1970,7,1,5,452,5.1316
1970,7,2,1,246,7.1491
1970,7,2,2,272,8.6039
1970,7,2,3,244,7.6763
1970,7,2,4,240,6.9744
1970,7,2,5,220,7.6418
1970,7,3,1,283,3.9093
1970,7,3,2,334,8.7365
1970,7,3,3,353,9.6180
1970,7,3,4,324,9.6874
1970,7,3,5,236,8.3878
1970,8,1,1,437,5.5297
1970,8,1,2,454,5.5955
1970,8,1,3,421,6.6218
1970,8,1,4,430,5.9237
1970,8,1,5,486,4.8376
1970,8,2,1,252,7.1746
1970,8,2,2,288,6.1937
1970,8,2,3,272,5.2833
1970,8,2,4,254,6.3594
1970,8,2,5,234,6.9842
1970,8,3,1,298,4.5661
1970,8,3,2,351,3.9002
1970,8,3,3,364,4.4748
1970,8,3,4,331,6.4601
1970,8,3,5,245,5.6688
1970,9,1,1,438,17.0689
1970,9,1,2,458,14.0480
1970,9,1,3,416,12.9998
1970,9,1,4,437,11.5311
1970,9,1,5,498,13.1170
1970,9,2,1,249,13.1420
1970,9,2,2,290,11.6215
1970,9,2,3,272,8.2445
1970,9,2,4,255,7.6171
1970,9,2,5,233,10.0398
1970,9,3,1,297,7.0777
1970,9,3,2,353,3.5969
1970,9,3,3,361,0.5729
1970,9,3,4,330,1.9027
1970,9,3,5,246,4.7966
1970,10,1,1,425,-9.6972
1970,10,1,2,439,-6.3231
1970,10,1,3,399,-6.1915
1970,10,1,4,425,-5.6762
1970,10,1,5,502,-6.3377
1970,10,2,1,239,-4.8021
1970,10,2,2,282,-4.6248
1970,10,2,3,272,-3.0651
1970,10,2,4,250,-4.3632
1970,10,2,5,233,-4.3505
1970,10,3,1,291,-0.4353
1970,10,3,2,351,-1.5477
1970,10,3,3,353,-1.8035
1970,10,3,4,328,0.0235
1970,10,3,5,237,-2.8879
1970,11,1,1,439,-3.0286
1970,11,1,2,463,-1.0509
1970,11,1,3,408,0.0360
1970,11,1,4,450,0.3378
1970,11,1,5,521,0.6578
1970,11,2,1,246,1.7722
1970,11,2,2,291,3.0758
1970,11,2,3,281,3.4946
1970,11,2,4,258,3.4130
1970,11,2,5,243,3.2923
1970,11,3,1,296,5.1460
1970,11,3,2,366,5.2335
1970,11,3,3,366,5.8804
1970,11,3,4,335,5.6942
1970,11,3,5,246,5.0184
1970,12,1,1,441,6.1873
1970,12,1,2,455,9.4667
1970,12,1,3,419,10.1298
1970,12,1,4,458,10.5649
1970,12,1,5,519,12.0526
1970,12,2,1,249,5.2133
1970,12,2,2,291,9.1023
1970,12,2,3,278,9.0913
1970,12,2,4,263,9.5676
1970,12,2,5,243,8.5891
1970,12,3,1,300,4.4057
1970,12,3,2,365,6.2512
1970,12,3,3,371,6.7285
1970,12,3,4,335,6.3938
1970,12,3,5,247,7.8988
1971,1,1,1,425,16.0443
1971,1,1,2,438,14.0690
1971,1,1,3,409,13.1394
1971,1,1,4,454,13.0640
1971,1,1,5,512,14.6518
1971,1,2,1,239,8.7534
1971,1,2,2,276,9.3115
1971,1,2,3,264,8.5221
1971,1,2,4,256,9.9519
1971,1,2,5,235,10.5235
1971,1,3,1,299,4.3218
1971,1,3,2,358,4.6231
1971,1,3,3,366,4.7356
1971,1,3,4,322,3.0957
1971,1,3,5,240,5.7326
1971,2,1,1,462,5.3771
1971,2,1,2,446,4.7690
1971,2,1,3,420,5.7533
1971,2,1,4,456,5.7618
1971,2,1,5,526,6.3588
1971,2,2,1,243,4.2027
1971,2,2,2,282,2.8237
1971,2,2,3,280,2.4185
1971,2,2,4,257,2.4288
1971,2,2,5,243,3.1599
1971,2,3,1,303,2.0593
1971,2,3,2,374,1.6747
1971,2,3,3,385,0.4239
1971,2,3,4,336,1.4680
1971,2,3,5,248,1.9291
1971,3,1,1,466,6.8357
1971,3,1,2,453,6.1050
1971,3,1,3,420,5.6838
1971,3,1,4,457,5.7560
1971,3,1,5,532,6.3638
1971,3,2,1,243,8.3672
1971,3,2,2,284,7.0683
1971,3,2,3,284,4.5749
1971,3,2,4,255,5.4549
1971,3,2,5,243,4.5386
1971,3,3,1,300,5.8803
1971,3,3,2,372,3.2506
1971,3,3,3,384,2.7826
1971,3,3,4,335,2.8291
1971,3,3,5,255,4.4585
1971,4,1,1,444,2.2804
1971,4,1,2,427,2.1986
1971,4,1,3,407,2.0854
1971,4,1,4,443,2.2246
1971,4,1,5,524,1.3846
1971,4,2,1,235,4.4568
1971,4,2,2,272,4.0975
1971,4,2,3,273,3.1690
1971,4,2,4,248,2.7625
1971,4,2,5,241,2.3228
1971,4,3,1,288,3.3988
1971,4,3,2,360,3.9692
1971,4,3,3,367,3.0834
1971,4,3,4,328,3.7973
1971,4,3,5,250,3.4789
1971,5,1,1,470,-6.1712
1971,5,1,2,436,-5.9142
1971,5,1,3,424,-5.9558
1971,5,1,4,450,-5.7931
1971,5,1,5,522,-5.9065
1971,5,2,1,251,-3.6587
1971,5,2,2,285,-3.4289
1971,5,2,3,291,-4.0166
1971,5,2,4,262,-4.6721
1971,5,2,5,252,-4.5447
1971,5,3,1,300,-2.7643
1971,5,3,2,380,-2.5179
1971,5,3,3,386,-3.6241
1971,5,3,4,342,-4.6997
1971,5,3,5,257,-4.3888
1971,6,1,1,460,-3.1209
1971,6,1,2,439,-2.3755
1971,6,1,3,417,-1.9992
1971,6,1,4,440,-1.9643
1971,6,1,5,519,-2.1292
1971,6,2,1,247,0.2849
1971,6,2,2,280,0.6501
1971,6,2,3,297,-0.2458
1971,6,2,4,262,-0.6832
1971,6,2,5,248,-1.4608
1971,6,3,1,305,0.9418
1971,6,3,2,375,0.6145
1971,6,3,3,384,0.3845
1971,6,3,4,342,0.7989
1971,6,3,5,258,-0.0785
1971,7,1,1,433,-6.8116
1971,7,1,2,416,-7.1085
1971,7,1,3,408,-6.1408
1971,7,1,4,415,-5.2945
1971,7,1,5,485,-5.1710
1971,7,2,1,235,-5.4891
1971,7,2,2,269,-5.6084
1971,7,2,3,278,-4.3222
1971,7,2,4,252,-4.4529
1971,7,2,5,240,-4.4470
1971,7,3,1,281,-5.0263
1971,7,3,2,356,-3.0489
1971,7,3,3,373,-3.7918
1971,7,3,4,325,-3.8149
1971,7,3,5,250,-3.9324
1971,8,1,1,468,2.5146
1971,8,1,2,435,4.5662
1971,8,1,3,434,5.6233
1971,8,1,4,430,5.1351
1971,8,1,5,488,5.2588
1971,8,2,1,242,4.5124
1971,8,2,2,271,5.9466
1971,8,2,3,287,5.2199
1971,8,2,4,261,4.7989
1971,8,2,5,246,4.1569
1971,8,3,1,290,5.2324
1971,8,3,2,369,5.4236
1971,8,3,3,377,4.3159
1971,8,3,4,329,1.3035
1971,8,3,5,258,2.0468
1971,9,1,1,462,-1.0690
1971,9,1,2,435,0.5774
1971,9,1,3,440,1.1280
1971,9,1,4,433,0.7143
1971,9,1,5,486,1.0744
1971,9,2,1,240,-0.6368
1971,9,2,2,267,0.5270
1971,9,2,3,298,-0.6816
1971,9,2,4,257,-0.5569
