year,month,rank_ME,rank_SP,nstocks,ret_vw
1981,2,1,5,640,2.2282
1981,2,2,1,204,0.4590
1981,2,2,2,137,0.5362
1981,2,2,3,131,3.0923
1981,2,2,4,121,3.0382
1981,2,2,5,85,2.7048
1981,2,3,1,229,2.3527
1981,2,3,2,176,2.1187
1981,2,3,3,131,1.3267
1981,2,3,4,91,1.5807
1981,2,3,5,54,3.1156
1981,3,1,1,388,6.5495
1981,3,1,2,204,9.5292
1981,3,1,3,261,9.2687
1981,3,1,4,392,8.9393
1981,3,1,5,635,8.2947
1981,3,2,1,202,7.3356
1981,3,2,2,137,6.6332
1981,3,2,3,130,8.3811
1981,3,2,4,120,7.0488
1981,3,2,5,84,8.8049
1981,3,3,1,228,4.0959
1981,3,3,2,176,4.4425
1981,3,3,3,130,2.1276
1981,3,3,4,91,3.1286
1981,3,3,5,54,13.4076
1981,4,1,1,385,2.0474
1981,4,1,2,202,4.3921
1981,4,1,3,260,4.2820
1981,4,1,4,392,3.8326
1981,4,1,5,634,5.7195
1981,4,2,1,199,0.6910
1981,4,2,2,137,3.2791
1981,4,2,3,129,2.3819
1981,4,2,4,117,2.9434
1981,4,2,5,84,3.1787
1981,4,3,1,229,-1.5303
1981,4,3,2,174,-4.2007
1981,4,3,3,130,-1.4952
1981,4,3,4,91,0.1230
1981,4,3,5,53,-0.3909
1981,5,1,1,380,5.1099
1981,5,1,2,200,4.7072
1981,5,1,3,259,4.8719
1981,5,1,4,388,3.4718
1981,5,1,5,630,3.5012
1981,5,2,1,198,4.8283
1981,5,2,2,137,2.1035
1981,5,2,3,129,3.0899
1981,5,2,4,116,3.7344
1981,5,2,5,84,2.8008
1981,5,3,1,225,2.2302
1981,5,3,2,174,-1.0067
1981,5,3,3,130,-0.7662
1981,5,3,4,91,-1.0498
1981,5,3,5,54,2.2126
1981,6,1,1,381,-7.9179
1981,6,1,2,199,-2.6489
1981,6,1,3,257,-1.3940
1981,6,1,4,388,1.4762
1981,6,1,5,627,2.0273
1981,6,2,1,198,-6.6002
1981,6,2,2,137,-1.4302
1981,6,2,3,127,-1.7976
1981,6,2,4,114,-0.8435
1981,6,2,5,83,0.0310
1981,6,3,1,225,-2.8775
1981,6,3,2,174,0.1131
1981,6,3,3,130,1.8120
1981,6,3,4,89,-0.0917
1981,6,3,5,54,-3.1846
1981,7,1,1,541,-4.7111
1981,7,1,2,254,-3.1940
1981,7,1,3,278,-1.6380
1981,7,1,4,382,-3.0062
1981,7,1,5,619,-2.1829
1981,7,2,1,213,-0.8918
1981,7,2,2,147,-3.1625
1981,7,2,3,108,-1.2352
1981,7,2,4,106,-1.0716
1981,7,2,5,93,-3.7378
1981,7,3,1,222,0.7678
1981,7,3,2,171,1.1166
1981,7,3,3,145,1.0923
1981,7,3,4,91,-1.2574
1981,7,3,5,54,-3.1406
1981,8,1,1,540,-12.8142
1981,8,1,2,253,-8.4932
1981,8,1,3,275,-8.4196
1981,8,1,4,380,-6.2316
1981,8,1,5,614,-6.1922
1981,8,2,1,212,-8.3165
1981,8,2,2,146,-7.1983
1981,8,2,3,107,-5.5593
1981,8,2,4,106,-5.5456
1981,8,2,5,92,-7.8737
1981,8,3,1,222,-6.6264
1981,8,3,2,170,-4.6236
1981,8,3,3,143,-5.4103
1981,8,3,4,90,-6.1116
1981,8,3,5,54,-4.6984
1981,9,1,1,537,-13.9331
1981,9,1,2,250,-8.5836
1981,9,1,3,272,-9.0487
1981,9,1,4,378,-7.1560
1981,9,1,5,610,-6.8108
1981,9,2,1,212,-10.8525
1981,9,2,2,145,-5.7848
1981,9,2,3,106,-6.1516
1981,9,2,4,106,-6.8566
1981,9,2,5,93,-6.5926
1981,9,3,1,220,-6.0052
1981,9,3,2,168,-4.9362
1981,9,3,3,142,-6.2839
1981,9,3,4,90,-5.8414
1981,9,3,5,53,-5.8155
1981,10,1,1,534,9.2162
1981,10,1,2,247,8.9447
1981,10,1,3,269,8.9999
1981,10,1,4,372,7.5152
1981,10,1,5,599,6.7445
1981,10,2,1,211,10.1618
1981,10,2,2,145,6.3496
1981,10,2,3,105,5.1239
1981,10,2,4,105,7.7986
1981,10,2,5,93,6.1850
1981,10,3,1,219,8.5073
1981,10,3,2,169,5.4701
1981,10,3,3,142,4.7217
1981,10,3,4,89,0.8835
1981,10,3,5,53,2.4056
1981,11,1,1,533,-1.2014
1981,11,1,2,251,2.7347
1981,11,1,3,269,3.9479
1981,11,1,4,372,2.5305
1981,11,1,5,595,2.2848
1981,11,2,1,211,1.1637
1981,11,2,2,144,4.5122
1981,11,2,3,104,5.1940
1981,11,2,4,105,3.4473
1981,11,2,5,92,2.8550
1981,11,3,1,219,3.6271
1981,11,3,2,169,5.4011
1981,11,3,3,141,5.6844
1981,11,3,4,87,2.6443
1981,11,3,5,53,3.4935
1981,12,1,1,527,-5.2694
1981,12,1,2,249,0.0896
1981,12,1,3,269,0.4387
1981,12,1,4,370,-0.9936
1981,12,1,5,591,-2.2083
1981,12,2,1,211,-2.8294
1981,12,2,2,142,-0.3408
1981,12,2,3,104,-1.7441
1981,12,2,4,105,-0.1109
1981,12,2,5,92,-1.3101
1981,12,3,1,217,-2.3886
1981,12,3,2,169,-3.4313
1981,12,3,3,141,-2.5155
1981,12,3,4,88,-2.0773
1981,12,3,5,53,-1.7341
1982,1,1,1,522,-3.0415
1982,1,1,2,247,-1.2915
1982,1,1,3,263,-1.6207
1982,1,1,4,370,-1.2893
1982,1,1,5,589,-0.6864
1982,1,2,1,210,-6.8359
1982,1,2,2,141,-3.4574
1982,1,2,3,104,-1.9202
1982,1,2,4,105,-2.3235
1982,1,2,5,90,-3.7267
1982,1,3,1,216,-0.8964
1982,1,3,2,169,-2.1821
1982,1,3,3,140,-3.9140
1982,1,3,4,88,-2.6409
1982,1,3,5,53,-1.0327
1982,2,1,1,520,-8.0454
1982,2,1,2,245,-3.6402
1982,2,1,3,265,-1.8720
1982,2,1,4,368,-3.5581
1982,2,1,5,585,-2.1263
1982,2,2,1,209,-9.3864
1982,2,2,2,140,-2.8298
1982,2,2,3,103,-2.0555
1982,2,2,4,104,-3.5465
1982,2,2,5,91,-1.6250
1982,2,3,1,216,-6.7969
1982,2,3,2,168,-5.8230
1982,2,3,3,140,-3.8167
1982,2,3,4,88,-1.5383
1982,2,3,5,52,-1.2822
1982,3,1,1,520,-1.8379
1982,3,1,2,244,-2.4476
1982,3,1,3,260,-0.9259
1982,3,1,4,367,-0.4461
1982,3,1,5,581,0.7363
1982,3,2,1,207,-3.9072
1982,3,2,2,140,0.1382
1982,3,2,3,102,0.2423
1982,3,2,4,105,0.4114
1982,3,2,5,91,4.1243
1982,3,3,1,216,-2.6966
1982,3,3,2,168,0.5043
1982,3,3,3,140,-1.6384
1982,3,3,4,88,3.0020
1982,3,3,5,52,1.9307
1982,4,1,1,517,6.5719
1982,4,1,2,242,6.1484
1982,4,1,3,260,5.0028
1982,4,1,4,363,5.7252
1982,4,1,5,575,4.6235
1982,4,2,1,206,6.5087
1982,4,2,2,138,4.9626
1982,4,2,3,102,5.5146
1982,4,2,4,103,6.1161
1982,4,2,5,91,5.4457
1982,4,3,1,214,5.6207
1982,4,3,2,167,3.7863
1982,4,3,3,140,4.2721
1982,4,3,4,88,2.8002
1982,4,3,5,52,4.4060
1982,5,1,1,514,-3.1614
1982,5,1,2,239,-0.2597
1982,5,1,3,260,-2.8168
1982,5,1,4,359,-1.1832
1982,5,1,5,569,-0.9349
1982,5,2,1,207,-4.2353
1982,5,2,2,138,-1.4381
1982,5,2,3,102,-3.5883
1982,5,2,4,102,-2.9248
1982,5,2,5,89,-3.1712
1982,5,3,1,211,-4.0918
1982,5,3,2,167,-2.2703
1982,5,3,3,140,-1.7707
1982,5,3,4,88,0.0747
1982,5,3,5,52,-3.2337
1982,6,1,1,514,-4.3893
1982,6,1,2,238,-3.1793
1982,6,1,3,257,-2.0805
1982,6,1,4,354,-1.9850
1982,6,1,5,563,-0.7389
1982,6,2,1,206,-5.5091
1982,6,2,2,138,-1.5979
1982,6,2,3,102,-0.3585
1982,6,2,4,102,0.1703
1982,6,2,5,88,2.0458
1982,6,3,1,212,-2.7951
1982,6,3,2,166,-1.5439
1982,6,3,3,140,-2.1826
1982,6,3,4,88,-0.8091
1982,6,3,5,52,1.9436
1982,7,1,1,751,-5.0437
1982,7,1,2,311,-3.0957
1982,7,1,3,260,2.2323
1982,7,1,4,397,-0.8627
1982,7,1,5,578,0.1555
1982,7,2,1,207,-3.9601
1982,7,2,2,131,0.3282
1982,7,2,3,110,-0.0033
1982,7,2,4,102,-1.0480
1982,7,2,5,88,0.0965
1982,7,3,1,205,-0.8558
1982,7,3,2,166,-1.8184
1982,7,3,3,140,-3.8538
1982,7,3,4,97,-3.1115
1982,7,3,5,65,-2.8716
1982,8,1,1,739,4.9769
1982,8,1,2,309,7.4591
1982,8,1,3,257,5.2182
1982,8,1,4,395,6.3404
1982,8,1,5,572,4.7513
1982,8,2,1,205,9.1246
1982,8,2,2,131,9.2883
1982,8,2,3,109,10.6152
1982,8,2,4,101,10.9104
1982,8,2,5,87,8.6484
1982,8,3,1,205,11.3781
1982,8,3,2,164,12.1228
1982,8,3,3,139,13.7524
1982,8,3,4,96,14.5484
1982,8,3,5,65,12.9211
1982,9,1,1,737,2.0033
1982,9,1,2,310,1.0310
1982,9,1,3,259,5.5630
1982,9,1,4,393,4.8857
1982,9,1,5,571,4.1047
1982,9,2,1,204,1.4533
1982,9,2,2,130,3.4469
1982,9,2,3,109,3.6823
1982,9,2,4,101,3.9633
1982,9,2,5,87,4.4463
1982,9,3,1,204,0.9725
1982,9,3,2,163,0.7617
1982,9,3,3,138,1.5834
1982,9,3,4,97,0.1197
1982,9,3,5,65,1.9880
1982,10,1,1,733,15.9411
1982,10,1,2,309,13.8455
1982,10,1,3,254,12.9351
1982,10,1,4,389,12.0425
1982,10,1,5,564,12.4618
1982,10,2,1,204,14.9443
1982,10,2,2,128,12.2147
1982,10,2,3,108,11.8222
1982,10,2,4,101,12.6447
1982,10,2,5,84,13.3218
1982,10,3,1,204,12.5104
1982,10,3,2,162,8.4613
1982,10,3,3,138,10.5383
1982,10,3,4,97,12.9942
1982,10,3,5,65,11.1666
1982,11,1,1,726,7.3564
1982,11,1,2,309,10.8737
1982,11,1,3,253,9.4113
1982,11,1,4,385,11.6816
1982,11,1,5,561,11.2614
1982,11,2,1,202,7.9928
1982,11,2,2,127,8.9618
1982,11,2,3,106,8.3472
1982,11,2,4,101,7.3368
1982,11,2,5,83,10.4949
1982,11,3,1,204,6.8419
1982,11,3,2,162,3.1893
1982,11,3,3,137,2.3853
1982,11,3,4,97,4.8968
1982,11,3,5,65,4.3122
1982,12,1,1,718,3.0281
1982,12,1,2,308,0.5116
1982,12,1,3,251,2.8272
1982,12,1,4,386,2.7355
1982,12,1,5,559,2.1653
1982,12,2,1,203,0.5882
1982,12,2,2,126,2.2941
1982,12,2,3,105,0.7623
1982,12,2,4,100,-0.6573
1982,12,2,5,83,2.6364
1982,12,3,1,204,1.7174
1982,12,3,2,162,1.4985
1982,12,3,3,137,2.0936
1982,12,3,4,96,1.5110
1982,12,3,5,65,1.3644
1983,1,1,1,712,12.9776
1983,1,1,2,306,9.4673
1983,1,1,3,250,9.1965
1983,1,1,4,385,9.1011
1983,1,1,5,558,8.6255
1983,1,2,1,200,10.8540
1983,1,2,2,126,4.6583
1983,1,2,3,104,5.1126
1983,1,2,4,100,3.7278
1983,1,2,5,83,4.8153
1983,1,3,1,204,3.4777
1983,1,3,2,162,5.2773
1983,1,3,3,135,4.8348
1983,1,3,4,96,2.3231
1983,1,3,5,65,3.8046
1983,2,1,1,706,1.3792
1983,2,1,2,302,6.2966
1983,2,1,3,247,7.3245
1983,2,1,4,381,7.6476
1983,2,1,5,549,9.0255
1983,2,2,1,199,2.9872
1983,2,2,2,127,5.3031
1983,2,2,3,102,6.8277
1983,2,2,4,100,7.9672
1983,2,2,5,81,6.5973
1983,2,3,1,203,2.8604
1983,2,3,2,162,1.6902
1983,2,3,3,135,3.0790
1983,2,3,4,96,2.9229
1983,2,3,5,64,4.2163
1983,3,1,1,701,2.6687
1983,3,1,2,301,3.7672
1983,3,1,3,243,6.0666
1983,3,1,4,380,7.5299
1983,3,1,5,547,7.6897
1983,3,2,1,198,0.4084
1983,3,2,2,126,5.7183
1983,3,2,3,102,3.9009
1983,3,2,4,100,6.8772
1983,3,2,5,81,4.8340
1983,3,3,1,204,1.7304
1983,3,3,2,161,1.5426
1983,3,3,3,135,3.8511
1983,3,3,4,95,4.4594
1983,3,3,5,64,6.9133
1983,4,1,1,696,6.8423
1983,4,1,2,299,6.0503
1983,4,1,3,244,9.4908
1983,4,1,4,377,8.5757
1983,4,1,5,542,8.0386
1983,4,2,1,198,7.3360
1983,4,2,2,126,6.4647
1983,4,2,3,102,5.7103
1983,4,2,4,100,7.6559
1983,4,2,5,80,7.2052
1983,4,3,1,203,6.4459
1983,4,3,2,161,5.1972
1983,4,3,3,134,7.6316
1983,4,3,4,95,9.9797
1983,4,3,5,64,8.3887
1983,5,1,1,688,12.4334
1983,5,1,2,299,10.3359
1983,5,1,3,244,8.8849
1983,5,1,4,372,8.8928
1983,5,1,5,538,9.9649
1983,5,2,1,198,7.0205
1983,5,2,2,127,5.0279
1983,5,2,3,102,4.8230
1983,5,2,4,100,3.1018
1983,5,2,5,80,5.7686
1983,5,3,1,203,0.2635
1983,5,3,2,161,-1.1636
1983,5,3,3,134,1.8790
1983,5,3,4,95,0.1707
1983,5,3,5,64,-1.8855
1983,6,1,1,680,4.3932
1983,6,1,2,297,4.2357
1983,6,1,3,244,4.5409
1983,6,1,4,371,4.3748
1983,6,1,5,534,5.1602
1983,6,2,1,198,5.7431
1983,6,2,2,127,6.4902
1983,6,2,3,101,5.3974
1983,6,2,4,99,4.2870
1983,6,2,5,79,6.4039
1983,6,3,1,203,5.3141
1983,6,3,2,160,2.7271
1983,6,3,3,134,2.4689
1983,6,3,4,95,4.4412
1983,6,3,5,64,6.7467
1983,7,1,1,816,-5.7030
1983,7,1,2,311,-2.6029
1983,7,1,3,359,-1.4687
1983,7,1,4,299,0.4524
1983,7,1,5,588,-0.2041
1983,7,2,1,221,-5.9871
1983,7,2,2,136,-2.8342
1983,7,2,3,110,-0.8842
1983,7,2,4,98,-1.4401
1983,7,2,5,87,-0.4209
1983,7,3,1,233,-4.6146
1983,7,3,2,148,-2.8392
1983,7,3,3,121,-3.4405
1983,7,3,4,110,-1.2567
1983,7,3,5,69,-3.3411
1983,8,1,1,810,-5.6651
1983,8,1,2,311,-3.7268
1983,8,1,3,358,-4.2363
1983,8,1,4,296,-3.5878
1983,8,1,5,585,-2.0121
1983,8,2,1,220,-3.7276
1983,8,2,2,135,-3.0276
1983,8,2,3,108,-1.8984
1983,8,2,4,98,-4.1629
1983,8,2,5,87,-3.8376
1983,8,3,1,233,-0.9470
1983,8,3,2,147,1.8508
1983,8,3,3,121,2.0486
1983,8,3,4,110,2.0632
1983,8,3,5,69,3.4102
1983,9,1,1,801,-3.3009
1983,9,1,2,310,-0.3541
1983,9,1,3,355,0.6159
1983,9,1,4,292,1.4536
1983,9,1,5,584,1.7124
1983,9,2,1,219,0.2753
1983,9,2,2,134,2.6684
1983,9,2,3,108,4.0156
1983,9,2,4,95,5.9521
1983,9,2,5,87,2.5525
1983,9,3,1,232,2.0540
1983,9,3,2,147,3.0005
1983,9,3,3,121,1.0687
1983,9,3,4,109,0.8875
1983,9,3,5,69,1.2568
1983,10,1,1,794,-10.0625
1983,10,1,2,308,-7.1619
1983,10,1,3,352,-6.2815
1983,10,1,4,293,-5.5656
1983,10,1,5,581,-2.9464
1983,10,2,1,218,-8.6683
1983,10,2,2,133,-6.2319
1983,10,2,3,108,-4.4805
1983,10,2,4,95,-3.3781
1983,10,2,5,87,-5.3078
1983,10,3,1,231,-4.0600
1983,10,3,2,147,-1.7303
1983,10,3,3,119,-0.9311
1983,10,3,4,109,0.8337
1983,10,3,5,68,0.0546
1983,11,1,1,790,1.5846
1983,11,1,2,307,3.5974
1983,11,1,3,349,3.9751
1983,11,1,4,289,4.9008
1983,11,1,5,578,4.2744
1983,11,2,1,218,4.6837
1983,11,2,2,129,5.7283
1983,11,2,3,107,4.4016
1983,11,2,4,95,6.1238
1983,11,2,5,87,6.1388
1983,11,3,1,231,1.3982
1983,11,3,2,147,3.3338
1983,11,3,3,119,2.3176
1983,11,3,4,109,2.8512
1983,11,3,5,67,1.7825
1983,12,1,1,783,-4.9616
1983,12,1,2,304,-1.0992
1983,12,1,3,349,-1.2435
1983,12,1,4,289,-1.3104
1983,12,1,5,575,-0.2985
1983,12,2,1,218,-1.9397
1983,12,2,2,129,-2.7700
1983,12,2,3,107,-2.3042
1983,12,2,4,95,0.0053
1983,12,2,5,86,-0.1778
1983,12,3,1,231,-1.0240
1983,12,3,2,147,-1.7403
1983,12,3,3,119,-0.1760
1983,12,3,4,109,-0.2238
1983,12,3,5,67,-0.7814
1984,1,1,1,775,-1.0610
1984,1,1,2,304,0.4100
1984,1,1,3,347,-1.4731
1984,1,1,4,285,0.3456
1984,1,1,5,571,0.7818
1984,1,2,1,218,-5.3702
1984,1,2,2,129,-1.9071
1984,1,2,3,106,-1.1276
1984,1,2,4,95,-2.9668
1984,1,2,5,86,-0.2691
1984,1,3,1,231,-4.4067
1984,1,3,2,146,-0.9867
1984,1,3,3,119,0.7594
1984,1,3,4,107,1.0143
1984,1,3,5,66,2.4761
1984,2,1,1,763,-6.7290
1984,2,1,2,302,-6.0170
1984,2,1,3,346,-5.9734
1984,2,1,4,279,-5.1014
1984,2,1,5,562,-5.9328
1984,2,2,1,217,-7.1052
1984,2,2,2,129,-5.7834
1984,2,2,3,105,-3.5259
1984,2,2,4,95,-4.4536
1984,2,2,5,86,-4.4178
1984,2,3,1,230,-4.0597
1984,2,3,2,146,-4.3116
1984,2,3,3,119,-4.1501
1984,2,3,4,107,-3.0676
1984,2,3,5,66,0.1001
1984,3,1,1,758,-0.9736
1984,3,1,2,300,-0.4165
1984,3,1,3,343,2.3169
1984,3,1,4,278,1.4039
1984,3,1,5,555,2.2899
1984,3,2,1,215,0.3690
1984,3,2,2,128,0.7293
1984,3,2,3,103,1.9347
1984,3,2,4,95,2.4065
1984,3,2,5,84,1.7315
1984,3,3,1,230,1.3415
1984,3,3,2,146,1.4724
1984,3,3,3,119,2.4828
1984,3,3,4,105,0.3480
1984,3,3,5,66,2.5371
1984,4,1,1,755,-3.7828
1984,4,1,2,299,-0.6734
1984,4,1,3,338,-1.9438
1984,4,1,4,279,-0.7507
1984,4,1,5,553,-1.0226
1984,4,2,1,212,0.3691
1984,4,2,2,128,-1.2827
1984,4,2,3,103,1.6513
1984,4,2,4,94,0.2094
1984,4,2,5,83,0.6054
1984,4,3,1,230,0.2336
1984,4,3,2,146,0.0492
1984,4,3,3,119,0.6471
1984,4,3,4,105,3.2407
1984,4,3,5,66,-0.0225
1984,5,1,1,752,-5.9654
1984,5,1,2,297,-4.5263
1984,5,1,3,338,-4.7063
1984,5,1,4,275,-4.8945
1984,5,1,5,549,-3.9676
1984,5,2,1,211,-6.6844
1984,5,2,2,127,-4.6127
1984,5,2,3,102,-5.0232
1984,5,2,4,94,-4.9503
1984,5,2,5,82,-4.0431
1984,5,3,1,230,-4.5319
1984,5,3,2,145,-3.4154
1984,5,3,3,119,-4.1056
1984,5,3,4,105,-6.3020
1984,5,3,5,66,-6.6996
1984,6,1,1,743,0.2953
1984,6,1,2,295,1.7855
1984,6,1,3,337,2.7657
1984,6,1,4,271,3.0877
1984,6,1,5,545,3.1454
1984,6,2,1,210,3.7609
1984,6,2,2,127,3.3549
1984,6,2,3,100,3.2959
1984,6,2,4,94,2.8763
1984,6,2,5,81,2.0259
1984,6,3,1,230,2.9301
1984,6,3,2,145,3.4657
1984,6,3,3,119,1.7702
1984,6,3,4,105,2.5101
1984,6,3,5,66,1.0325
1984,7,1,1,1072,-8.4430
1984,7,1,2,364,-4.8862
1984,7,1,3,272,-2.9695
1984,7,1,4,321,-2.7554
1984,7,1,5,550,-2.7162
1984,7,2,1,243,-6.2174
1984,7,2,2,106,-4.8269
1984,7,2,3,119,-4.4098
1984,7,2,4,90,-2.8633
1984,7,2,5,90,-3.4966
1984,7,3,1,192,-0.8082
1984,7,3,2,157,-0.9145
1984,7,3,3,127,-2.0619
1984,7,3,4,118,-2.8179
1984,7,3,5,71,-2.5617
1984,8,1,1,1066,11.2188
1984,8,1,2,355,10.5571
1984,8,1,3,270,9.7286
1984,8,1,4,319,9.3828
1984,8,1,5,546,8.9820
1984,8,2,1,242,15.6907
1984,8,2,2,104,12.6520
1984,8,2,3,119,12.0831
1984,8,2,4,90,11.5813
1984,8,2,5,90,9.7883
1984,8,3,1,192,10.8691
1984,8,3,2,157,10.3699
1984,8,3,3,127,10.1292
1984,8,3,4,116,12.0552
1984,8,3,5,69,13.1503
1984,9,1,1,1062,-3.2680
1984,9,1,2,351,-0.6122
1984,9,1,3,268,0.7538
1984,9,1,4,315,-0.0060
1984,9,1,5,545,1.6364
1984,9,2,1,241,-4.9526
1984,9,2,2,103,0.1138
1984,9,2,3,118,0.7951
1984,9,2,4,90,1.5394
1984,9,2,5,90,1.6001
1984,9,3,1,192,-2.7816
1984,9,3,2,156,-0.1765
1984,9,3,3,127,0.3317
1984,9,3,4,116,0.7703
1984,9,3,5,68,2.2498
1984,10,1,1,1046,-4.6719
1984,10,1,2,346,-2.3853
1984,10,1,3,267,-3.1671
1984,10,1,4,310,-1.4001
1984,10,1,5,536,-0.6557
1984,10,2,1,240,-3.4095
1984,10,2,2,103,-1.6900
1984,10,2,3,116,-0.0200
1984,10,2,4,88,0.5250
1984,10,2,5,89,1.3518
1984,10,3,1,191,-0.0050
1984,10,3,2,155,1.4644
1984,10,3,3,126,0.7142
1984,10,3,4,116,-0.6685
1984,10,3,5,68,-0.0904
1984,11,1,1,1036,-4.8205
1984,11,1,2,342,-2.8126
1984,11,1,3,265,-4.0300
1984,11,1,4,306,-2.4575
1984,11,1,5,528,-2.2882
1984,11,2,1,241,-4.3514
1984,11,2,2,103,-1.4500
1984,11,2,3,115,-1.1377
1984,11,2,4,87,-0.3997
1984,11,2,5,89,-0.5494
1984,11,3,1,189,-2.0595
1984,11,3,2,155,0.4834
1984,11,3,3,126,-0.8567
1984,11,3,4,115,-0.9218
1984,11,3,5,68,-2.0464
1984,12,1,1,1011,0.0315
1984,12,1,2,342,0.4383
1984,12,1,3,264,1.4691
1984,12,1,4,305,1.0452
1984,12,1,5,521,0.6763
1984,12,2,1,240,2.5477
1984,12,2,2,103,2.3769
1984,12,2,3,115,2.4240
1984,12,2,4,87,2.8706
1984,12,2,5,88,1.6660
1984,12,3,1,188,2.3546
1984,12,3,2,155,1.9957
1984,12,3,3,126,1.6546
1984,12,3,4,112,2.7221
1984,12,3,5,67,1.8418
1985,1,1,1,1004,14.7921
1985,1,1,2,336,14.2175
1985,1,1,3,264,12.0619
1985,1,1,4,304,11.5048
1985,1,1,5,519,10.5731
1985,1,2,1,240,14.4584
1985,1,2,2,101,10.6554
1985,1,2,3,115,10.0349
1985,1,2,4,87,10.0223
1985,1,2,5,88,9.6408
1985,1,3,1,187,10.1407
1985,1,3,2,154,6.7619
1985,1,3,3,126,7.0114
1985,1,3,4,112,6.8300
1985,1,3,5,67,7.9133
1985,2,1,1,992,3.6608
1985,2,1,2,334,3.9512
1985,2,1,3,262,2.7488
1985,2,1,4,301,3.4100
1985,2,1,5,514,4.2789
1985,2,2,1,239,2.6174
1985,2,2,2,99,3.0980
1985,2,2,3,115,2.3499
1985,2,2,4,87,0.5835
1985,2,2,5,87,2.5922
1985,2,3,1,186,0.5348
1985,2,3,2,154,1.6031
1985,2,3,3,124,2.6947
1985,2,3,4,112,2.0718
1985,2,3,5,67,1.1453
1985,3,1,1,984,-2.3736
1985,3,1,2,333,-2.5064
1985,3,1,3,260,-1.0977
1985,3,1,4,300,-1.9457
1985,3,1,5,507,-1.0810
1985,3,2,1,236,-3.9960
1985,3,2,2,99,-3.4689
1985,3,2,3,113,-2.1281
1985,3,2,4,87,-0.0815
1985,3,2,5,86,1.5437
1985,3,3,1,186,-1.5002
1985,3,3,2,153,0.2815
1985,3,3,3,124,0.9551
1985,3,3,4,112,0.9111
1985,3,3,5,66,0.2376
1985,4,1,1,977,-2.5080
1985,4,1,2,333,-2.1171
1985,4,1,3,256,-0.4011
1985,4,1,4,298,-1.5993
1985,4,1,5,501,-0.0122
1985,4,2,1,236,-3.2977
1985,4,2,2,99,0.2572
1985,4,2,3,113,-0.1364
1985,4,2,4,86,-1.1175
1985,4,2,5,86,-0.6458
1985,4,3,1,186,-1.6882
1985,4,3,2,152,-1.8907
1985,4,3,3,123,-0.1558
1985,4,3,4,112,0.4984
1985,4,3,5,66,1.0966
1985,5,1,1,972,1.3271
1985,5,1,2,330,2.8145
1985,5,1,3,253,4.0434
1985,5,1,4,297,3.7302
1985,5,1,5,498,3.0352
1985,5,2,1,236,4.2710
1985,5,2,2,98,3.3610
1985,5,2,3,112,3.4102
1985,5,2,4,86,6.1339
1985,5,2,5,86,5.0145
1985,5,3,1,186,5.3808
1985,5,3,2,152,6.0539
1985,5,3,3,123,6.0952
1985,5,3,4,112,7.0283
1985,5,3,5,66,5.3367
1985,6,1,1,962,-0.1896
1985,6,1,2,327,0.9612
1985,6,1,3,251,-0.0987
1985,6,1,4,292,0.8489
1985,6,1,5,489,1.7294
1985,6,2,1,234,0.3039
1985,6,2,2,98,0.9336
1985,6,2,3,111,2.6961
1985,6,2,4,83,1.7910
1985,6,2,5,83,2.0141
1985,6,3,1,186,1.0229
1985,6,3,2,152,2.7764
1985,6,3,3,123,2.2813
1985,6,3,4,110,1.1095
1985,6,3,5,66,1.0150
1985,7,1,1,1061,2.4106
1985,7,1,2,339,3.6506
1985,7,1,3,370,2.6094
1985,7,1,4,337,3.1807
1985,7,1,5,615,2.0449
1985,7,2,1,217,2.9421
1985,7,2,2,130,2.2072
1985,7,2,3,110,3.4803
1985,7,2,4,106,1.3500
1985,7,2,5,90,5.2326
1985,7,3,1,195,0.7840
1985,7,3,2,159,-1.6116
1985,7,3,3,138,1.0059
1985,7,3,4,105,-1.6600
1985,7,3,5,68,-0.1619
1985,8,1,1,1054,-0.8878
1985,8,1,2,337,-1.3630
1985,8,1,3,367,-0.6795
1985,8,1,4,333,-1.1071
1985,8,1,5,607,-1.1234
1985,8,2,1,216,-2.7505
1985,8,2,2,130,-1.5116
1985,8,2,3,110,-0.6712
1985,8,2,4,106,0.2791
1985,8,2,5,89,0.7621
1985,8,3,1,195,-1.1925
1985,8,3,2,158,-0.3709
1985,8,3,3,138,0.4998
1985,8,3,4,105,0.1493
1985,8,3,5,68,-0.5221
1985,9,1,1,1038,-7.6510
1985,9,1,2,335,-4.8535
1985,9,1,3,365,-6.7434
1985,9,1,4,330,-4.4601
1985,9,1,5,599,-4.4976
1985,9,2,1,215,-7.4020
1985,9,2,2,130,-6.2317
1985,9,2,3,108,-7.4396
1985,9,2,4,106,-4.3008
1985,9,2,5,89,-2.4261
1985,9,3,1,195,-3.9715
1985,9,3,2,156,-4.7875
1985,9,3,3,137,-2.3627
1985,9,3,4,105,-2.1674
1985,9,3,5,68,-2.1630
1985,10,1,1,1033,1.1824
1985,10,1,2,332,2.4870
1985,10,1,3,364,2.7158
1985,10,1,4,328,3.1641
1985,10,1,5,590,1.7940
1985,10,2,1,215,3.4145
1985,10,2,2,130,4.1359
1985,10,2,3,108,3.2495
1985,10,2,4,105,2.2186
1985,10,2,5,89,4.4769
1985,10,3,1,193,4.2789
1985,10,3,2,156,4.1724
1985,10,3,3,135,4.0876
1985,10,3,4,104,3.9056
