year,month,rank_ME,rank_SPq_1,nstocks,ret_vw
1967,8,1,2,56,-0.9761
1967,8,1,3,89,1.6167
1967,8,1,4,112,0.3954
1967,8,1,5,179,0.9020
1967,8,2,1,48,-1.3134
1967,8,2,2,54,-0.1560
1967,8,2,3,56,2.1028
1967,8,2,4,49,-0.6261
1967,8,2,5,55,0.3777
1967,8,3,1,141,-1.0069
1967,8,3,2,111,-0.9915
1967,8,3,3,89,-0.6433
1967,8,3,4,85,0.0570
1967,8,3,5,49,0.0543
1967,9,1,1,57,13.4041
1967,9,1,2,64,9.3505
1967,9,1,3,80,8.2250
1967,9,1,4,110,7.4637
1967,9,1,5,190,6.2094
1967,9,2,1,45,6.1947
1967,9,2,2,53,3.9939
1967,9,2,3,54,4.3705
1967,9,2,4,57,5.1768
1967,9,2,5,56,3.7578
1967,9,3,1,142,4.0640
1967,9,3,2,109,2.2777
1967,9,3,3,99,3.5432
1967,9,3,4,76,3.6174
1967,9,3,5,50,3.2768
1967,10,1,1,64,0.1195
1967,10,1,2,59,-0.6678
1967,10,1,3,84,-2.2846
1967,10,1,4,105,-3.5408
1967,10,1,5,195,-1.6785
1967,10,2,1,50,-3.3617
1967,10,2,2,53,-2.4485
1967,10,2,3,53,-3.8255
1967,10,2,4,52,-6.1370
1967,10,2,5,59,-4.2743
1967,10,3,1,135,-0.8222
1967,10,3,2,112,-4.1456
1967,10,3,3,94,-3.7362
1967,10,3,4,83,-4.9148
1967,10,3,5,47,-3.8003
1967,11,1,1,64,0.4487
1967,11,1,2,79,-0.3827
1967,11,1,3,82,-0.2474
1967,11,1,4,124,2.1366
1967,11,1,5,203,-0.3559
1967,11,2,1,52,1.6365
1967,11,2,2,61,0.4364
1967,11,2,3,58,0.1557
1967,11,2,4,63,0.9488
1967,11,2,5,64,0.1646
1967,11,3,1,152,2.1103
1967,11,3,2,112,-0.6393
1967,11,3,3,106,-0.0245
1967,11,3,4,87,0.2942
1967,11,3,5,55,0.9691
1967,12,1,1,58,11.3876
1967,12,1,2,71,10.7940
1967,12,1,3,90,9.2734
1967,12,1,4,123,11.3667
1967,12,1,5,208,8.6426
1967,12,2,1,53,6.9703
1967,12,2,2,58,5.0219
1967,12,2,3,58,7.4684
1967,12,2,4,58,7.1709
1967,12,2,5,69,6.8238
1967,12,3,1,155,2.5631
1967,12,3,2,117,1.1003
1967,12,3,3,103,3.1952
1967,12,3,4,89,5.3893
1967,12,3,5,50,3.5982
1968,1,1,1,68,4.5329
1968,1,1,2,63,-0.1295
1968,1,1,3,101,1.7128
1968,1,1,4,110,4.4808
1968,1,1,5,207,4.6293
1968,1,2,1,60,-3.1131
1968,1,2,2,66,-2.5295
1968,1,2,3,56,-0.2112
1968,1,2,4,56,1.2129
1968,1,2,5,63,1.7187
1968,1,3,1,153,-4.9512
1968,1,3,2,113,-5.9745
1968,1,3,3,105,-3.4169
1968,1,3,4,92,-2.8270
1968,1,3,5,50,-3.7966
1968,2,1,1,64,-9.1267
1968,2,1,2,79,-7.6364
1968,2,1,3,94,-7.2835
1968,2,1,4,105,-5.5478
1968,2,1,5,182,-4.2482
1968,2,2,1,64,-5.2403
1968,2,2,2,64,-6.5065
1968,2,2,3,57,-6.3171
1968,2,2,4,58,-4.7302
1968,2,2,5,66,-3.8068
1968,2,3,1,149,-3.1329
1968,2,3,2,111,-2.8539
1968,2,3,3,105,-3.2102
1968,2,3,4,85,-3.4142
1968,2,3,5,49,-2.9020
1968,3,1,1,58,-2.0859
1968,3,1,2,89,-3.1194
1968,3,1,3,92,-0.9395
1968,3,1,4,107,-1.4030
1968,3,1,5,199,-0.2635
1968,3,2,1,58,-0.3278
1968,3,2,2,57,-2.8881
1968,3,2,3,66,-0.4469
1968,3,2,4,58,-1.8631
1968,3,2,5,64,-0.3033
1968,3,3,1,150,0.9280
1968,3,3,2,115,1.2118
1968,3,3,3,98,-0.0475
1968,3,3,4,83,-1.0117
1968,3,3,5,54,0.8823
1968,4,1,1,60,16.4039
1968,4,1,2,77,15.5211
1968,4,1,3,106,18.6539
1968,4,1,4,112,15.3432
1968,4,1,5,201,16.6158
1968,4,2,1,62,14.7906
1968,4,2,2,58,14.8173
1968,4,2,3,61,15.6293
1968,4,2,4,53,14.9661
1968,4,2,5,69,11.3817
1968,4,3,1,149,7.5035
1968,4,3,2,113,9.6765
1968,4,3,3,97,9.0463
1968,4,3,4,91,10.2902
1968,4,3,5,47,12.2653
1968,5,1,1,78,13.6219
1968,5,1,2,75,12.2972
1968,5,1,3,114,12.2232
1968,5,1,4,121,10.1948
1968,5,1,5,208,10.1718
1968,5,2,1,65,9.1998
1968,5,2,2,72,6.3944
1968,5,2,3,61,6.3283
1968,5,2,4,55,5.2857
1968,5,2,5,66,7.6767
1968,5,3,1,155,2.3962
1968,5,3,2,112,1.5734
1968,5,3,3,104,-0.3632
1968,5,3,4,92,2.7837
1968,5,3,5,56,3.2971
1968,6,1,1,88,-0.1382
1968,6,1,2,83,-0.5956
1968,6,1,3,120,1.0343
1968,6,1,4,108,-0.0766
1968,6,1,5,195,3.6318
1968,6,2,1,70,0.9616
1968,6,2,2,68,0.2546
1968,6,2,3,64,1.2088
1968,6,2,4,56,0.5243
1968,6,2,5,63,-0.3715
1968,6,3,1,152,0.9792
1968,6,3,2,113,0.9478
1968,6,3,3,99,1.1948
1968,6,3,4,90,1.7761
1968,6,3,5,61,-1.8070
1968,7,1,1,83,-4.2079
1968,7,1,2,88,-3.5115
1968,7,1,3,107,-3.1020
1968,7,1,4,123,-2.6281
1968,7,1,5,188,-3.3486
1968,7,2,1,69,-5.4277
1968,7,2,2,69,-3.6493
1968,7,2,3,67,-4.0602
1968,7,2,4,56,-1.9715
1968,7,2,5,65,-3.4031
1968,7,3,1,157,-3.0761
1968,7,3,2,109,-3.1915
1968,7,3,3,103,0.4090
1968,7,3,4,82,-0.7169
1968,7,3,5,62,-3.6117
1968,8,1,1,81,3.6071
1968,8,1,2,96,1.9749
1968,8,1,3,105,4.0740
1968,8,1,4,119,4.9188
1968,8,1,5,170,5.6922
1968,8,2,1,60,2.8505
1968,8,2,2,58,3.3261
1968,8,2,3,65,2.4630
1968,8,2,4,62,3.2644
1968,8,2,5,53,3.7879
1968,8,3,1,150,0.8024
1968,8,3,2,109,2.3874
1968,8,3,3,103,1.4834
1968,8,3,4,77,1.7601
1968,8,3,5,58,0.5638
1968,9,1,1,76,9.4214
1968,9,1,2,109,6.1512
1968,9,1,3,97,5.6675
1968,9,1,4,141,6.6786
1968,9,1,5,159,7.4914
1968,9,2,1,72,7.1334
1968,9,2,2,55,5.3510
1968,9,2,3,66,5.7610
1968,9,2,4,60,8.1244
1968,9,2,5,55,8.9288
1968,9,3,1,146,2.2021
1968,9,3,2,113,4.5704
1968,9,3,3,100,4.6921
1968,9,3,4,77,7.1853
1968,9,3,5,59,7.9754
1968,10,1,1,77,-3.3025
1968,10,1,2,101,-1.6153
1968,10,1,3,114,-0.0595
1968,10,1,4,126,1.0046
1968,10,1,5,165,1.3536
1968,10,2,1,76,-0.1996
1968,10,2,2,50,1.2209
1968,10,2,3,70,2.7049
1968,10,2,4,57,0.8733
1968,10,2,5,56,2.6906
1968,10,3,1,145,-1.1424
1968,10,3,2,118,0.9662
1968,10,3,3,97,2.6455
1968,10,3,4,83,2.1764
1968,10,3,5,55,1.9369
1968,11,1,1,86,9.8378
1968,11,1,2,101,4.6822
1968,11,1,3,133,6.2027
1968,11,1,4,149,7.8550
1968,11,1,5,170,7.5019
1968,11,2,1,80,9.1908
1968,11,2,2,70,8.7860
1968,11,2,3,59,7.5283
1968,11,2,4,63,8.8035
1968,11,2,5,66,7.1699
1968,11,3,1,153,6.8439
1968,11,3,2,110,5.3706
1968,11,3,3,110,4.4439
1968,11,3,4,84,5.3409
1968,11,3,5,66,4.1724
1968,12,1,1,80,6.0171
1968,12,1,2,108,2.1174
1968,12,1,3,134,0.8605
1968,12,1,4,138,0.4751
1968,12,1,5,176,0.9813
1968,12,2,1,81,-0.0564
1968,12,2,2,71,-1.4110
1968,12,2,3,61,-1.8694
1968,12,2,4,67,-1.6223
1968,12,2,5,67,-0.3863
1968,12,3,1,155,-4.6890
1968,12,3,2,111,-3.8638
1968,12,3,3,109,-4.1703
1968,12,3,4,85,-1.4897
1968,12,3,5,63,-3.3579
1969,1,1,1,92,-1.6421
1969,1,1,2,90,-3.0684
1969,1,1,3,148,-1.4944
1969,1,1,4,134,0.4423
1969,1,1,5,169,-0.5812
1969,1,2,1,83,-0.8478
1969,1,2,2,68,-1.4126
1969,1,2,3,55,-1.4095
1969,1,2,4,71,-0.9477
1969,1,2,5,66,-1.0319
1969,1,3,1,150,-0.9038
1969,1,3,2,115,-1.4630
1969,1,3,3,115,-0.8290
1969,1,3,4,85,-1.1881
1969,1,3,5,63,-0.0009
1969,2,1,1,85,-11.2134
1969,2,1,2,106,-10.3806
1969,2,1,3,129,-9.7906
1969,2,1,4,131,-8.3093
1969,2,1,5,170,-7.4096
1969,2,2,1,87,-8.7278
1969,2,2,2,62,-8.1457
1969,2,2,3,63,-8.5820
1969,2,2,4,66,-7.1395
1969,2,2,5,70,-8.6775
1969,2,3,1,150,-3.5808
1969,2,3,2,122,-4.9711
1969,2,3,3,105,-4.8832
1969,2,3,4,92,-6.5576
1969,2,3,5,56,-5.8535
1969,3,1,1,79,2.6837
1969,3,1,2,96,1.4892
1969,3,1,3,135,1.6555
1969,3,1,4,151,3.1965
1969,3,1,5,175,2.0715
1969,3,2,1,80,2.9766
1969,3,2,2,61,1.2608
1969,3,2,3,67,2.9730
1969,3,2,4,59,2.5835
1969,3,2,5,77,3.3508
1969,3,3,1,154,2.6917
1969,3,3,2,112,4.5250
1969,3,3,3,110,5.0156
1969,3,3,4,94,1.9752
1969,3,3,5,53,0.7614
1969,4,1,1,83,-0.5421
1969,4,1,2,91,1.2934
1969,4,1,3,139,-1.2242
1969,4,1,4,144,-1.0993
1969,4,1,5,182,-2.2843
1969,4,2,1,80,-0.0919
1969,4,2,2,65,3.9735
1969,4,2,3,68,0.1409
1969,4,2,4,66,-1.7563
1969,4,2,5,70,1.5571
1969,4,3,1,157,3.7181
1969,4,3,2,116,1.7920
1969,4,3,3,105,1.3093
1969,4,3,4,89,1.0286
1969,4,3,5,57,0.2522
1969,5,1,1,86,0.4680
1969,5,1,2,87,2.6594
1969,5,1,3,140,0.9096
1969,5,1,4,155,1.4494
1969,5,1,5,214,0.1486
1969,5,2,1,81,-0.2554
1969,5,2,2,81,-0.5077
1969,5,2,3,71,-1.4134
1969,5,2,4,66,-0.6161
1969,5,2,5,67,-1.1483
1969,5,3,1,162,0.3068
1969,5,3,2,119,2.0015
1969,5,3,3,113,-0.1801
1969,5,3,4,84,0.9402
1969,5,3,5,68,-2.2273
1969,6,1,1,87,-14.8942
1969,6,1,2,89,-12.1382
1969,6,1,3,133,-13.3258
1969,6,1,4,162,-13.7022
1969,6,1,5,199,-12.0657
1969,6,2,1,79,-10.3320
1969,6,2,2,83,-10.1981
1969,6,2,3,66,-12.4128
1969,6,2,4,67,-10.8402
1969,6,2,5,67,-12.0712
1969,6,3,1,162,-3.1216
1969,6,3,2,123,-7.1030
1969,6,3,3,115,-7.2560
1969,6,3,4,82,-7.8656
1969,6,3,5,70,-8.0963
1969,7,1,1,85,-11.9937
1969,7,1,2,86,-12.0832
1969,7,1,3,140,-10.6110
1969,7,1,4,162,-12.3970
1969,7,1,5,210,-10.3744
1969,7,2,1,74,-8.3778
1969,7,2,2,82,-8.4888
1969,7,2,3,65,-9.8131
1969,7,2,4,71,-8.8518
1969,7,2,5,64,-8.1281
1969,7,3,1,169,-4.0832
1969,7,3,2,122,-7.1358
1969,7,3,3,115,-6.7738
1969,7,3,4,83,-6.7491
1969,7,3,5,65,-9.2597
1969,8,1,1,73,5.3669
1969,8,1,2,91,5.5101
1969,8,1,3,147,5.8544
1969,8,1,4,155,2.3280
1969,8,1,5,190,4.1014
1969,8,2,1,73,8.1933
1969,8,2,2,73,6.4165
1969,8,2,3,62,5.9304
1969,8,2,4,72,6.0192
1969,8,2,5,67,5.0981
1969,8,3,1,159,5.2152
1969,8,3,2,135,4.7093
1969,8,3,3,107,3.7675
1969,8,3,4,75,4.5027
1969,8,3,5,56,5.5168
1969,9,1,1,74,-0.5659
1969,9,1,2,90,-2.5593
1969,9,1,3,139,-3.3009
1969,9,1,4,155,-4.3860
1969,9,1,5,206,-4.6324
1969,9,2,1,79,1.4071
1969,9,2,2,75,-0.2146
1969,9,2,3,66,-0.6143
1969,9,2,4,69,-2.2820
1969,9,2,5,73,-1.4743
1969,9,3,1,158,-2.4775
1969,9,3,2,139,-2.7770
1969,9,3,3,104,-1.9630
1969,9,3,4,79,-2.6884
1969,9,3,5,53,-4.0984
1969,10,1,1,69,9.8196
1969,10,1,2,81,12.0132
1969,10,1,3,141,11.0539
1969,10,1,4,155,11.4773
1969,10,1,5,224,9.6246
1969,10,2,1,77,8.8530
1969,10,2,2,78,7.5297
1969,10,2,3,65,6.6826
1969,10,2,4,77,8.0919
1969,10,2,5,68,6.0622
1969,10,3,1,165,5.8032
1969,10,3,2,139,3.2694
1969,10,3,3,104,4.9482
1969,10,3,4,78,7.2789
1969,10,3,5,49,7.8696
1969,11,1,1,74,-5.7259
1969,11,1,2,92,-6.5460
1969,11,1,3,165,-6.9880
1969,11,1,4,154,-7.6523
1969,11,1,5,219,-7.3617
1969,11,2,1,76,-3.4372
1969,11,2,2,81,-3.4893
1969,11,2,3,71,-6.4120
1969,11,2,4,79,-6.3986
1969,11,2,5,72,-4.7525
1969,11,3,1,176,-0.7912
1969,11,3,2,136,-3.9662
1969,11,3,3,113,-3.7932
1969,11,3,4,81,-4.2916
1969,11,3,5,54,-6.2671
1969,12,1,1,69,-5.5565
1969,12,1,2,93,-7.0279
1969,12,1,3,153,-7.9061
1969,12,1,4,163,-9.0948
1969,12,1,5,233,-9.2627
1969,12,2,1,72,-4.1012
1969,12,2,2,80,-5.6388
1969,12,2,3,72,-4.7756
1969,12,2,4,83,-6.6627
1969,12,2,5,67,-6.3248
1969,12,3,1,182,0.3541
1969,12,3,2,132,-1.2582
1969,12,3,3,116,-3.3778
1969,12,3,4,74,-2.5758
1969,12,3,5,55,-5.5066
1970,1,1,1,64,-2.0574
1970,1,1,2,85,-5.3100
1970,1,1,3,129,-2.4905
1970,1,1,4,180,-3.5376
1970,1,1,5,254,-1.0154
1970,1,2,1,74,-5.4762
1970,1,2,2,86,-6.7055
1970,1,2,3,70,-6.9607
1970,1,2,4,79,-4.7905
1970,1,2,5,67,-5.8713
1970,1,3,1,181,-6.7096
1970,1,3,2,131,-7.7935
1970,1,3,3,118,-9.4293
1970,1,3,4,75,-8.7710
1970,1,3,5,52,-8.8463
1970,2,1,1,65,-1.6397
1970,2,1,2,95,2.9884
1970,2,1,3,151,3.4150
1970,2,1,4,177,3.8487
1970,2,1,5,231,2.3208
1970,2,2,1,79,2.4729
1970,2,2,2,75,5.0477
1970,2,2,3,68,2.4260
1970,2,2,4,83,4.5006
1970,2,2,5,69,5.7515
1970,2,3,1,178,4.7166
1970,2,3,2,137,7.2691
1970,2,3,3,120,5.0367
1970,2,3,4,69,7.1788
1970,2,3,5,53,7.3031
1970,3,1,1,67,-6.9030
1970,3,1,2,80,-5.5974
1970,3,1,3,153,-5.2671
1970,3,1,4,171,-3.1122
1970,3,1,5,252,-1.1910
1970,3,2,1,72,-1.7790
1970,3,2,2,75,-2.7575
1970,3,2,3,79,-1.5340
1970,3,2,4,87,-1.6758
1970,3,2,5,70,-0.3730
1970,3,3,1,182,-1.1399
1970,3,3,2,141,0.4056
1970,3,3,3,109,0.7345
1970,3,3,4,74,0.5502
1970,3,3,5,52,1.6097
1970,4,1,1,61,-25.0638
1970,4,1,2,82,-18.8460
1970,4,1,3,145,-20.4373
1970,4,1,4,173,-16.7051
1970,4,1,5,268,-14.6389
1970,4,2,1,75,-17.1189
1970,4,2,2,78,-17.3466
1970,4,2,3,78,-14.3449
1970,4,2,4,79,-14.7475
1970,4,2,5,69,-12.7490
1970,4,3,1,182,-9.9399
1970,4,3,2,139,-9.1279
1970,4,3,3,110,-8.4671
1970,4,3,4,77,-9.7561
1970,4,3,5,50,-11.8714
1970,5,1,1,61,-7.8583
1970,5,1,2,83,-10.2774
1970,5,1,3,132,-10.6749
1970,5,1,4,198,-8.8163
1970,5,1,5,301,-10.1481
1970,5,2,1,65,-12.5237
1970,5,2,2,80,-9.7098
1970,5,2,3,86,-9.7092
1970,5,2,4,81,-9.9063
1970,5,2,5,78,-9.7980
1970,5,3,1,189,-6.5215
1970,5,3,2,141,-4.9340
1970,5,3,3,112,-4.0871
1970,5,3,4,85,-7.5744
1970,5,3,5,51,-6.0959
1970,6,1,1,60,-8.5363
1970,6,1,2,82,-10.0195
1970,6,1,3,148,-9.5490
1970,6,1,4,201,-9.7217
1970,6,1,5,285,-9.1717
1970,6,2,1,65,-4.8390
1970,6,2,2,84,-7.8926
1970,6,2,3,81,-8.8497
1970,6,2,4,81,-8.5100
1970,6,2,5,80,-7.9327
1970,6,3,1,190,-6.1882
1970,6,3,2,139,-3.0938
1970,6,3,3,114,-4.0568
1970,6,3,4,80,-5.3666
1970,6,3,5,52,-6.7345
1970,7,1,1,49,10.0883
1970,7,1,2,90,3.4604
1970,7,1,3,149,3.2431
1970,7,1,4,205,3.7788
1970,7,1,5,283,6.2439
1970,7,2,1,52,6.1296
1970,7,2,2,87,8.4829
1970,7,2,3,87,8.5632
1970,7,2,4,80,6.9667
1970,7,2,5,75,7.6175
1970,7,3,1,199,5.8467
1970,7,3,2,140,9.1794
1970,7,3,3,113,8.3559
1970,7,3,4,75,8.4082
1970,7,3,5,51,8.1211
1970,8,1,1,50,4.9744
1970,8,1,2,80,4.8080
1970,8,1,3,159,6.6505
1970,8,1,4,210,7.1556
1970,8,1,5,278,6.5559
1970,8,2,1,63,6.6046
1970,8,2,2,78,5.7691
1970,8,2,3,84,8.0831
1970,8,2,4,80,9.4589
1970,8,2,5,83,6.1593
1970,8,3,1,188,3.7160
1970,8,3,2,145,5.4975
1970,8,3,3,110,5.7208
1970,8,3,4,69,6.0975
1970,8,3,5,46,8.3621
1970,9,1,1,53,19.0218
1970,9,1,2,85,15.8015
1970,9,1,3,148,16.0721
1970,9,1,4,211,14.6450
1970,9,1,5,288,14.7987
1970,9,2,1,64,14.1711
1970,9,2,2,72,10.4968
1970,9,2,3,83,10.6507
1970,9,2,4,88,10.3719
1970,9,2,5,83,13.4976
1970,9,3,1,185,4.4957
1970,9,3,2,149,2.2620
1970,9,3,3,112,3.4956
1970,9,3,4,65,6.3611
1970,9,3,5,50,7.3757
1970,10,1,1,63,-9.0273
1970,10,1,2,104,-7.5819
1970,10,1,3,147,-9.4580
1970,10,1,4,198,-7.2140
1970,10,1,5,278,-7.1957
1970,10,2,1,70,-2.1524
1970,10,2,2,74,-5.5851
1970,10,2,3,79,-6.1760
1970,10,2,4,84,-4.3200
1970,10,2,5,76,-4.8352
1970,10,3,1,183,-0.3948
1970,10,3,2,151,-0.5499
1970,10,3,3,111,-1.7790
1970,10,3,4,76,-3.5609
1970,10,3,5,49,-5.8183
1970,11,1,1,59,-0.3794
1970,11,1,2,96,-2.9478
1970,11,1,3,142,-2.0407
1970,11,1,4,226,-1.8115
1970,11,1,5,287,-0.6489
1970,11,2,1,67,1.1954
1970,11,2,2,74,4.2593
1970,11,2,3,92,2.7128
1970,11,2,4,89,2.6839
1970,11,2,5,74,3.0364
1970,11,3,1,196,5.6295
1970,11,3,2,153,5.9545
1970,11,3,3,113,3.6056
1970,11,3,4,67,4.1507
1970,11,3,5,58,5.6917
1970,12,1,1,57,3.0054
1970,12,1,2,87,7.2070
1970,12,1,3,151,9.2796
1970,12,1,4,214,11.0229
1970,12,1,5,303,11.1042
1970,12,2,1,56,2.6041
1970,12,2,2,82,8.7409
1970,12,2,3,87,9.7275
1970,12,2,4,90,13.1516
1970,12,2,5,82,9.9752
1970,12,3,1,204,4.9215
1970,12,3,2,147,5.0926
1970,12,3,3,116,8.6363
1970,12,3,4,66,9.9430
1970,12,3,5,56,6.8573
1971,1,1,1,52,7.5481
1971,1,1,2,98,13.5374
1971,1,1,3,125,13.3121
1971,1,1,4,229,15.7431
1971,1,1,5,312,20.8425
1971,1,2,1,55,7.5083
1971,1,2,2,86,8.4590
1971,1,2,3,85,9.8310
1971,1,2,4,84,11.8077
1971,1,2,5,82,11.6039
1971,1,3,1,199,4.0298
1971,1,3,2,142,2.9871
1971,1,3,3,124,6.3312
1971,1,3,4,69,7.6398
1971,1,3,5,54,9.6441
1971,2,1,1,70,8.6073
1971,2,1,2,89,6.3275
1971,2,1,3,151,6.1125
1971,2,1,4,214,7.0377
1971,2,1,5,291,6.4649
1971,2,2,1,61,2.8649
1971,2,2,2,87,3.0215
1971,2,2,3,84,3.7109
1971,2,2,4,80,3.5692
1971,2,2,5,83,3.0379
1971,2,3,1,192,-0.0409
1971,2,3,2,142,2.9687
1971,2,3,3,129,2.8298
1971,2,3,4,73,2.1230
1971,2,3,5,52,3.0865
1971,3,1,1,70,4.5256
1971,3,1,2,100,4.5122
1971,3,1,3,138,7.2778
1971,3,1,4,212,4.8741
1971,3,1,5,284,7.6702
1971,3,2,1,68,7.7077
1971,3,2,2,81,7.2080
1971,3,2,3,88,7.2184
1971,3,2,4,85,4.4245
1971,3,2,5,83,4.3193
1971,3,3,1,191,4.1656
1971,3,3,2,143,3.9356
1971,3,3,3,126,4.1117
1971,3,3,4,75,3.5523
1971,3,3,5,55,4.2528
1971,4,1,1,75,0.7269
1971,4,1,2,93,2.7933
1971,4,1,3,153,0.4680
1971,4,1,4,202,2.3141
1971,4,1,5,281,3.1241
1971,4,2,1,71,1.5734
1971,4,2,2,79,2.0725
1971,4,2,3,90,5.2671
1971,4,2,4,80,4.3973
1971,4,2,5,87,3.6648
1971,4,3,1,191,2.3576
1971,4,3,2,140,3.2578
1971,4,3,3,123,6.6648
1971,4,3,4,84,4.6832
1971,4,3,5,50,5.3271
1971,5,1,1,88,-6.2931
1971,5,1,2,107,-4.8926
1971,5,1,3,126,-6.0617
1971,5,1,4,213,-5.6456
1971,5,1,5,296,-7.2447
1971,5,2,1,70,-3.9065
1971,5,2,2,86,-3.8891
1971,5,2,3,91,-3.5119
1971,5,2,4,74,-4.9116
1971,5,2,5,92,-5.9446
1971,5,3,1,190,-3.4977
1971,5,3,2,139,-2.7493
1971,5,3,3,119,-4.1813
1971,5,3,4,90,-3.0342
1971,5,3,5,51,-3.6319
1971,6,1,1,84,-2.5411
1971,6,1,2,95,-3.5628
1971,6,1,3,139,-2.0284
1971,6,1,4,214,-2.0275
1971,6,1,5,294,-2.8810
1971,6,2,1,67,-1.9284
1971,6,2,2,90,1.0163
1971,6,2,3,80,-1.0561
1971,6,2,4,86,-0.9474
1971,6,2,5,85,-2.6799
1971,6,3,1,196,1.2457
1971,6,3,2,142,0.5112
1971,6,3,3,124,-0.6265
1971,6,3,4,85,-0.2492
1971,6,3,5,48,-0.1059
1971,7,1,1,78,-7.3945
1971,7,1,2,106,-8.5542
1971,7,1,3,137,-7.4951
1971,7,1,4,213,-6.0704
1971,7,1,5,296,-5.5825
1971,7,2,1,65,-5.2506
1971,7,2,2,86,-3.8378
1971,7,2,3,88,-3.5642
1971,7,2,4,75,-5.7388
1971,7,2,5,87,-5.0157
1971,7,3,1,194,-4.1032
1971,7,3,2,147,-3.8880
1971,7,3,3,115,-3.5654
1971,7,3,4,89,-5.1408
1971,7,3,5,48,-4.9668
1971,8,1,1,78,2.3346
1971,8,1,2,102,3.8285
1971,8,1,3,141,3.5024
1971,8,1,4,216,4.2332
1971,8,1,5,297,6.1314
1971,8,2,1,62,2.3542
1971,8,2,2,80,4.1027
1971,8,2,3,82,5.2896
1971,8,2,4,78,6.7204
1971,8,2,5,88,5.2641
1971,8,3,1,193,3.7390
1971,8,3,2,154,2.7492
1971,8,3,3,121,5.4331
1971,8,3,4,84,6.6698
1971,8,3,5,46,8.7725
1971,9,1,1,76,-0.9855
1971,9,1,2,98,1.3529
1971,9,1,3,134,0.3638
1971,9,1,4,209,-0.2329
1971,9,1,5,320,-0.8136
1971,9,2,1,66,-0.7108
1971,9,2,2,79,-0.4721
1971,9,2,3,79,-0.4970
