year,month,rank_ME,rank_ALMq_12,nstocks,ret_vw
1987,10,1,4,1098,-30.7026
1987,10,1,5,1276,-30.0884
1987,10,2,1,368,-31.5442
1987,10,2,2,336,-28.1325
1987,10,2,3,293,-28.3136
1987,10,2,4,293,-30.7861
1987,10,2,5,198,-31.8145
1987,10,3,1,310,-21.8097
1987,10,3,2,294,-20.8151
1987,10,3,3,263,-17.5398
1987,10,3,4,203,-24.3360
1987,10,3,5,115,-26.0923
1987,11,1,1,1338,-7.9221
1987,11,1,2,1046,-5.7140
1987,11,1,3,1015,-4.4763
1987,11,1,4,1169,-4.5003
1987,11,1,5,1351,-4.8543
1987,11,2,1,375,-6.1644
1987,11,2,2,360,-4.8023
1987,11,2,3,309,-3.4610
1987,11,2,4,319,-2.4327
1987,11,2,5,218,-4.3590
1987,11,3,1,319,-8.4520
1987,11,3,2,309,-8.0665
1987,11,3,3,280,-6.9434
1987,11,3,4,213,-7.3710
1987,11,3,5,120,-5.5624
1987,12,1,1,1332,4.1432
1987,12,1,2,1051,6.0388
1987,12,1,3,1022,5.5759
1987,12,1,4,1175,5.6380
1987,12,1,5,1353,5.5725
1987,12,2,1,376,12.9400
1987,12,2,2,359,10.5966
1987,12,2,3,316,7.9387
1987,12,2,4,317,8.4086
1987,12,2,5,224,8.5390
1987,12,3,1,317,8.4111
1987,12,3,2,308,7.6144
1987,12,3,3,275,5.2850
1987,12,3,4,212,8.7187
1987,12,3,5,118,10.0726
1988,1,1,1,1274,5.7481
1988,1,1,2,980,4.8776
1988,1,1,3,970,6.1119
1988,1,1,4,1118,6.0000
1988,1,1,5,1323,5.5743
1988,1,2,1,373,0.6333
1988,1,2,2,335,2.2653
1988,1,2,3,308,4.3516
1988,1,2,4,300,3.2550
1988,1,2,5,220,4.2447
1988,1,3,1,320,1.7273
1988,1,3,2,288,3.3309
1988,1,3,3,267,6.7317
1988,1,3,4,204,5.4361
1988,1,3,5,116,5.6961
1988,2,1,1,1327,6.5400
1988,2,1,2,1071,6.5813
1988,2,1,3,1022,7.4926
1988,2,1,4,1193,8.4769
1988,2,1,5,1399,9.0543
1988,2,2,1,377,8.8111
1988,2,2,2,355,9.5318
1988,2,2,3,318,9.6453
1988,2,2,4,305,10.1965
1988,2,2,5,242,9.6923
1988,2,3,1,324,5.4319
1988,2,3,2,300,4.5713
1988,2,3,3,276,2.8936
1988,2,3,4,217,5.8622
1988,2,3,5,122,8.6524
1988,3,1,1,1307,3.4219
1988,3,1,2,1069,5.2014
1988,3,1,3,1026,6.8954
1988,3,1,4,1194,6.4292
1988,3,1,5,1401,5.5694
1988,3,2,1,372,3.8313
1988,3,2,2,352,2.8489
1988,3,2,3,316,2.7089
1988,3,2,4,302,5.5781
1988,3,2,5,245,4.4757
1988,3,3,1,324,-3.7457
1988,3,3,2,294,-3.0087
1988,3,3,3,275,-2.5429
1988,3,3,4,217,-0.1746
1988,3,3,5,123,1.4677
1988,4,1,1,1204,1.0463
1988,4,1,2,983,1.7358
1988,4,1,3,937,1.3577
1988,4,1,4,1107,2.9457
1988,4,1,5,1383,2.9597
1988,4,2,1,363,0.5427
1988,4,2,2,319,2.1749
1988,4,2,3,307,2.7067
1988,4,2,4,295,2.7207
1988,4,2,5,245,2.3708
1988,4,3,1,317,-0.1829
1988,4,3,2,280,2.0978
1988,4,3,3,268,0.6472
1988,4,3,4,200,2.4083
1988,4,3,5,108,4.1009
1988,5,1,1,1273,-4.4204
1988,5,1,2,1094,-2.4036
1988,5,1,3,1048,-1.8207
1988,5,1,4,1194,-2.2204
1988,5,1,5,1480,-1.2277
1988,5,2,1,375,-2.7702
1988,5,2,2,349,-0.7558
1988,5,2,3,332,-1.1492
1988,5,2,4,321,-1.1708
1988,5,2,5,254,-0.4742
1988,5,3,1,320,-0.3121
1988,5,3,2,296,0.0762
1988,5,3,3,285,1.2438
1988,5,3,4,228,0.1861
1988,5,3,5,115,1.6964
1988,6,1,1,1250,5.5655
1988,6,1,2,1101,6.4827
1988,6,1,3,1039,7.0436
1988,6,1,4,1219,6.7119
1988,6,1,5,1502,6.9114
1988,6,2,1,378,7.6252
1988,6,2,2,357,7.3083
1988,6,2,3,340,8.1897
1988,6,2,4,328,8.4745
1988,6,2,5,265,7.3141
1988,6,3,1,318,5.6120
1988,6,3,2,303,4.8389
1988,6,3,3,283,3.7275
1988,6,3,4,234,3.1162
1988,6,3,5,118,6.3256
1988,7,1,1,1129,-0.6101
1988,7,1,2,1027,-0.1531
1988,7,1,3,949,-0.1993
1988,7,1,4,1146,0.1243
1988,7,1,5,1477,-0.3486
1988,7,2,1,363,-3.5307
1988,7,2,2,341,-1.5780
1988,7,2,3,320,-1.0926
1988,7,2,4,324,-1.1269
1988,7,2,5,251,0.5158
1988,7,3,1,304,-1.5180
1988,7,3,2,293,-1.0964
1988,7,3,3,268,-0.7364
1988,7,3,4,223,0.1761
1988,7,3,5,115,0.0122
1988,8,1,1,1167,-3.1562
1988,8,1,2,1107,-2.0375
1988,8,1,3,1066,-2.3836
1988,8,1,4,1307,-1.9698
1988,8,1,5,1639,-1.9947
1988,8,2,1,375,-4.0408
1988,8,2,2,362,-3.7893
1988,8,2,3,349,-2.2080
1988,8,2,4,349,-2.1454
1988,8,2,5,277,-3.1466
1988,8,3,1,313,-3.5288
1988,8,3,2,314,-3.4597
1988,8,3,3,296,-2.1090
1988,8,3,4,247,-2.4429
1988,8,3,5,120,-3.9912
1988,9,1,1,1148,1.2266
1988,9,1,2,1089,2.3360
1988,9,1,3,1059,2.5405
1988,9,1,4,1308,2.6570
1988,9,1,5,1635,2.5812
1988,9,2,1,373,3.2448
1988,9,2,2,359,2.7766
1988,9,2,3,346,2.7860
1988,9,2,4,347,3.1931
1988,9,2,5,276,3.4305
1988,9,3,1,309,5.3247
1988,9,3,2,310,3.0366
1988,9,3,3,295,3.7859
1988,9,3,4,247,2.8395
1988,9,3,5,119,4.0211
1988,10,1,1,1089,-3.4000
1988,10,1,2,1015,-1.9236
1988,10,1,3,963,-1.7990
1988,10,1,4,1223,-1.1635
1988,10,1,5,1597,-1.0084
1988,10,2,1,348,-2.4665
1988,10,2,2,335,-0.6402
1988,10,2,3,322,-0.4470
1988,10,2,4,337,0.1051
1988,10,2,5,263,1.9533
1988,10,3,1,298,1.5761
1988,10,3,2,293,2.7414
1988,10,3,3,274,2.3848
1988,10,3,4,234,3.0463
1988,10,3,5,113,3.1020
1988,11,1,1,1125,-5.0672
1988,11,1,2,1073,-4.7371
1988,11,1,3,1019,-3.4722
1988,11,1,4,1294,-3.9111
1988,11,1,5,1655,-3.6154
1988,11,2,1,355,-3.9064
1988,11,2,2,351,-3.2610
1988,11,2,3,335,-1.7135
1988,11,2,4,357,-2.6436
1988,11,2,5,275,-2.1778
1988,11,3,1,292,-1.9327
1988,11,3,2,306,-1.6551
1988,11,3,3,284,-0.8734
1988,11,3,4,240,-1.0406
1988,11,3,5,118,0.3057
1988,12,1,1,1121,2.5347
1988,12,1,2,1059,4.4524
1988,12,1,3,1016,4.0620
1988,12,1,4,1297,3.9748
1988,12,1,5,1645,4.1793
1988,12,2,1,349,4.8448
1988,12,2,2,343,4.8519
1988,12,2,3,337,4.2576
1988,12,2,4,358,4.8890
1988,12,2,5,275,4.9414
1988,12,3,1,288,2.8228
1988,12,3,2,306,2.2098
1988,12,3,3,284,1.6664
1988,12,3,4,236,1.7908
1988,12,3,5,116,1.1417
1989,1,1,1,1044,6.2351
1989,1,1,2,980,5.6531
1989,1,1,3,949,4.2672
1989,1,1,4,1213,4.6275
1989,1,1,5,1598,4.9510
1989,1,2,1,339,3.8862
1989,1,2,2,323,5.3326
1989,1,2,3,320,3.7409
1989,1,2,4,346,5.5891
1989,1,2,5,263,6.0444
1989,1,3,1,281,6.9026
1989,1,3,2,293,6.5351
1989,1,3,3,274,5.8468
1989,1,3,4,228,6.6753
1989,1,3,5,109,6.7481
1989,2,1,1,1075,-1.7161
1989,2,1,2,1032,0.2661
1989,2,1,3,999,-0.0580
1989,2,1,4,1284,1.5801
1989,2,1,5,1643,1.0479
1989,2,2,1,358,-0.0017
1989,2,2,2,337,0.7518
1989,2,2,3,329,1.6867
1989,2,2,4,362,1.8598
1989,2,2,5,274,1.4015
1989,2,3,1,297,-2.4691
1989,2,3,2,304,-2.5591
1989,2,3,3,279,-1.8079
1989,2,3,4,231,-1.5067
1989,2,3,5,113,-1.5368
1989,3,1,1,1064,2.1871
1989,3,1,2,1017,2.1673
1989,3,1,3,995,2.4092
1989,3,1,4,1271,3.1710
1989,3,1,5,1629,3.1824
1989,3,2,1,355,2.6063
1989,3,2,2,335,2.6713
1989,3,2,3,327,1.6359
1989,3,2,4,358,2.9221
1989,3,2,5,275,3.8078
1989,3,3,1,294,2.1600
1989,3,3,2,303,1.1642
1989,3,3,3,280,2.2936
1989,3,3,4,233,2.2345
1989,3,3,5,114,2.6198
1989,4,1,1,1004,2.7414
1989,4,1,2,924,3.6787
1989,4,1,3,941,3.4012
1989,4,1,4,1171,3.5423
1989,4,1,5,1591,2.8777
1989,4,2,1,343,5.6534
1989,4,2,2,319,5.3178
1989,4,2,3,318,4.0065
1989,4,2,4,346,5.0800
1989,4,2,5,268,5.0517
1989,4,3,1,292,6.0811
1989,4,3,2,288,5.3406
1989,4,3,3,264,5.0946
1989,4,3,4,224,4.5576
1989,4,3,5,102,4.5144
1989,5,1,1,1049,2.3000
1989,5,1,2,986,3.7222
1989,5,1,3,975,3.5348
1989,5,1,4,1226,3.4167
1989,5,1,5,1643,3.7491
1989,5,2,1,357,5.4361
1989,5,2,2,326,4.3887
1989,5,2,3,334,4.6270
1989,5,2,4,356,5.0231
1989,5,2,5,272,3.5913
1989,5,3,1,300,5.0898
1989,5,3,2,294,3.7537
1989,5,3,3,275,3.6052
1989,5,3,4,222,3.6175
1989,5,3,5,111,3.5345
1989,6,1,1,1041,-3.9334
1989,6,1,2,957,-2.3336
1989,6,1,3,960,-1.6001
1989,6,1,4,1208,-1.4573
1989,6,1,5,1629,-0.9349
1989,6,2,1,358,-3.6551
1989,6,2,2,322,-2.2503
1989,6,2,3,335,-0.6901
1989,6,2,4,350,-2.3351
1989,6,2,5,265,-2.6532
1989,6,3,1,299,-1.4012
1989,6,3,2,295,-0.0118
1989,6,3,3,268,0.0284
1989,6,3,4,214,-1.1135
1989,6,3,5,108,-2.9635
1989,7,1,1,916,3.7919
1989,7,1,2,774,4.4765
1989,7,1,3,809,5.0051
1989,7,1,4,1071,3.4742
1989,7,1,5,1544,2.8296
1989,7,2,1,336,4.8234
1989,7,2,2,280,4.7689
1989,7,2,3,294,4.1875
1989,7,2,4,316,4.2703
1989,7,2,5,249,3.8809
1989,7,3,1,278,10.0592
1989,7,3,2,264,8.4236
1989,7,3,3,243,7.2102
1989,7,3,4,187,6.0619
1989,7,3,5,88,6.2758
1989,8,1,1,954,2.8789
1989,8,1,2,830,1.2767
1989,8,1,3,854,1.0989
1989,8,1,4,1144,1.7495
1989,8,1,5,1607,1.3042
1989,8,2,1,345,2.7943
1989,8,2,2,306,3.7406
1989,8,2,3,317,2.5883
1989,8,2,4,332,3.5104
1989,8,2,5,261,3.4433
1989,8,3,1,282,0.5312
1989,8,3,2,267,1.5726
1989,8,3,3,252,2.7274
1989,8,3,4,198,4.5336
1989,8,3,5,94,5.5415
1989,9,1,1,955,1.0934
1989,9,1,2,833,-0.1965
1989,9,1,3,844,0.2540
1989,9,1,4,1126,-0.7768
1989,9,1,5,1595,0.2123
1989,9,2,1,346,1.8361
1989,9,2,2,307,1.5745
1989,9,2,3,309,0.4486
1989,9,2,4,331,-0.2980
1989,9,2,5,261,-0.4513
1989,9,3,1,282,0.3767
1989,9,3,2,269,0.0959
1989,9,3,3,247,-1.6017
1989,9,3,4,191,-0.8223
1989,9,3,5,92,-1.1776
1989,10,1,1,923,-5.7935
1989,10,1,2,777,-5.2048
1989,10,1,3,765,-5.1970
1989,10,1,4,1026,-6.1662
1989,10,1,5,1527,-5.6071
1989,10,2,1,337,-3.9985
1989,10,2,2,296,-4.7885
1989,10,2,3,280,-5.9863
1989,10,2,4,308,-6.6188
1989,10,2,5,246,-7.2572
1989,10,3,1,272,-1.3913
1989,10,3,2,253,-1.7202
1989,10,3,3,224,-2.7862
1989,10,3,4,187,-3.0051
1989,10,3,5,92,-7.2307
1989,11,1,1,974,-0.3760
1989,11,1,2,851,-0.1910
1989,11,1,3,841,-0.3273
1989,11,1,4,1082,-0.5532
1989,11,1,5,1570,-0.9485
1989,11,2,1,344,1.6884
1989,11,2,2,324,1.4788
1989,11,2,3,307,2.2668
1989,11,2,4,315,1.7967
1989,11,2,5,251,-0.3331
1989,11,3,1,281,2.3552
1989,11,3,2,260,1.9834
1989,11,3,3,239,2.7408
1989,11,3,4,194,2.4984
1989,11,3,5,97,-0.5372
1989,12,1,1,968,-0.6461
1989,12,1,2,849,0.4814
1989,12,1,3,845,-0.2945
1989,12,1,4,1092,-0.4219
1989,12,1,5,1559,-0.8053
1989,12,2,1,343,1.3390
1989,12,2,2,323,1.1244
1989,12,2,3,312,1.8706
1989,12,2,4,305,1.5690
1989,12,2,5,249,-0.5473
1989,12,3,1,279,1.5871
1989,12,3,2,261,4.5768
1989,12,3,3,239,3.4352
1989,12,3,4,197,3.3095
1989,12,3,5,96,1.8272
1990,1,1,1,939,-7.9180
1990,1,1,2,799,-7.7173
1990,1,1,3,772,-7.3082
1990,1,1,4,1032,-8.1275
1990,1,1,5,1516,-6.7887
1990,1,2,1,331,-9.4603
1990,1,2,2,310,-9.3343
1990,1,2,3,295,-7.6303
1990,1,2,4,281,-6.9371
1990,1,2,5,233,-8.4681
1990,1,3,1,275,-7.1137
1990,1,3,2,253,-7.4404
1990,1,3,3,226,-5.9489
1990,1,3,4,192,-5.5216
1990,1,3,5,90,-6.8250
1990,2,1,1,984,2.0488
1990,2,1,2,867,2.3571
1990,2,1,3,831,2.2416
1990,2,1,4,1101,2.1687
1990,2,1,5,1561,2.4727
1990,2,2,1,339,3.7504
1990,2,2,2,335,3.3015
1990,2,2,3,314,2.8778
1990,2,2,4,301,2.6516
1990,2,2,5,242,2.9604
1990,2,3,1,279,0.3712
1990,2,3,2,264,1.0027
1990,2,3,3,239,2.3378
1990,2,3,4,202,2.9167
1990,2,3,5,94,2.5654
1990,3,1,1,977,4.3885
1990,3,1,2,865,3.4232
1990,3,1,3,826,2.0657
1990,3,1,4,1095,4.0267
1990,3,1,5,1558,4.1020
1990,3,2,1,352,4.1818
1990,3,2,2,332,4.7467
1990,3,2,3,312,4.7499
1990,3,2,4,300,4.6977
1990,3,2,5,240,6.0862
1990,3,3,1,282,4.1028
1990,3,3,2,266,2.8814
1990,3,3,3,241,1.2492
1990,3,3,4,203,2.3158
1990,3,3,5,91,3.3334
1990,4,1,1,922,-1.7831
1990,4,1,2,792,-1.3479
1990,4,1,3,763,-2.7093
1990,4,1,4,1005,-2.6789
1990,4,1,5,1503,-3.5672
1990,4,2,1,331,-2.5194
1990,4,2,2,321,-3.0338
1990,4,2,3,298,-4.0806
1990,4,2,4,283,-3.9440
1990,4,2,5,231,-3.0329
1990,4,3,1,271,-0.5159
1990,4,3,2,243,-2.5457
1990,4,3,3,228,-3.8316
1990,4,3,4,190,-3.2644
1990,4,3,5,87,-6.3898
1990,5,1,1,972,7.1584
1990,5,1,2,859,7.0997
1990,5,1,3,819,6.2657
1990,5,1,4,1073,6.4141
1990,5,1,5,1574,5.6439
1990,5,2,1,355,8.7823
1990,5,2,2,335,9.1621
1990,5,2,3,323,7.8445
1990,5,2,4,298,9.0473
1990,5,2,5,241,7.3792
1990,5,3,1,277,12.0282
1990,5,3,2,264,8.7580
1990,5,3,3,241,7.5009
1990,5,3,4,197,8.2558
1990,5,3,5,93,7.6261
1990,6,1,1,972,1.6081
1990,6,1,2,853,1.2648
1990,6,1,3,814,2.2493
1990,6,1,4,1076,1.5636
1990,6,1,5,1560,1.2238
1990,6,2,1,356,0.8703
1990,6,2,2,339,0.2864
1990,6,2,3,321,1.0273
1990,6,2,4,299,-0.3674
1990,6,2,5,245,-0.2936
1990,6,3,1,274,2.0120
1990,6,3,2,269,-2.2386
1990,6,3,3,242,-0.8857
1990,6,3,4,195,-1.8266
1990,6,3,5,94,-3.1758
1990,7,1,1,887,-5.5799
1990,7,1,2,781,-3.9266
1990,7,1,3,711,-3.1591
1990,7,1,4,978,-3.7534
1990,7,1,5,1494,-4.4887
1990,7,2,1,345,-4.4695
1990,7,2,2,319,-3.5876
1990,7,2,3,299,-2.4237
1990,7,2,4,281,-2.1835
1990,7,2,5,238,-3.7374
1990,7,3,1,276,-1.3020
1990,7,3,2,262,0.3951
1990,7,3,3,229,0.2745
1990,7,3,4,177,0.6110
1990,7,3,5,89,-3.8368
1990,8,1,1,920,-15.8589
1990,8,1,2,829,-14.6213
1990,8,1,3,759,-12.6776
1990,8,1,4,1070,-13.1065
1990,8,1,5,1533,-12.6804
1990,8,2,1,368,-14.4206
1990,8,2,2,355,-12.6511
1990,8,2,3,331,-11.7003
1990,8,2,4,308,-12.9845
1990,8,2,5,251,-13.6323
1990,8,3,1,295,-8.7162
1990,8,3,2,285,-7.5250
1990,8,3,3,249,-8.5629
1990,8,3,4,196,-8.7789
1990,8,3,5,90,-11.6792
1990,9,1,1,912,-10.8353
1990,9,1,2,826,-7.7049
1990,9,1,3,771,-7.7860
1990,9,1,4,1071,-7.8856
1990,9,1,5,1532,-8.5168
1990,9,2,1,361,-8.9790
1990,9,2,2,361,-8.9882
1990,9,2,3,343,-6.7715
1990,9,2,4,313,-7.1545
1990,9,2,5,252,-9.7376
1990,9,3,1,295,-5.3359
1990,9,3,2,287,-1.1870
1990,9,3,3,249,-4.3575
1990,9,3,4,195,-4.1429
1990,9,3,5,88,-8.6726
1990,10,1,1,868,-6.0898
1990,10,1,2,777,-6.4982
1990,10,1,3,711,-5.4111
1990,10,1,4,988,-6.0588
1990,10,1,5,1480,-7.4372
1990,10,2,1,353,-4.0632
1990,10,2,2,348,-6.3974
1990,10,2,3,326,-5.2168
1990,10,2,4,299,-5.8481
1990,10,2,5,241,-6.8979
1990,10,3,1,287,0.7683
1990,10,3,2,274,0.7921
1990,10,3,3,235,1.3173
1990,10,3,4,186,-1.9652
1990,10,3,5,86,-3.9194
1990,11,1,1,913,5.1140
1990,11,1,2,831,5.2102
1990,11,1,3,743,5.4087
1990,11,1,4,1048,3.6178
1990,11,1,5,1527,3.5176
1990,11,2,1,366,10.7314
1990,11,2,2,361,7.9485
1990,11,2,3,349,5.8885
1990,11,2,4,321,7.3545
1990,11,2,5,253,8.6212
1990,11,3,1,298,7.1448
1990,11,3,2,286,4.5245
1990,11,3,3,243,5.8052
1990,11,3,4,195,6.7218
1990,11,3,5,89,8.4094
1990,12,1,1,909,0.8981
1990,12,1,2,838,1.3157
1990,12,1,3,750,0.7375
1990,12,1,4,1046,1.0908
1990,12,1,5,1534,1.5266
1990,12,2,1,364,6.9878
1990,12,2,2,367,4.0156
1990,12,2,3,347,3.7049
1990,12,2,4,329,3.4135
1990,12,2,5,253,5.2354
1990,12,3,1,299,3.1036
1990,12,3,2,284,1.9313
1990,12,3,3,238,1.6912
1990,12,3,4,195,2.7896
1990,12,3,5,88,5.4179
1991,1,1,1,869,8.9696
1991,1,1,2,757,8.6795
1991,1,1,3,684,9.5729
1991,1,1,4,990,8.8659
1991,1,1,5,1502,10.4165
1991,1,2,1,358,8.5658
1991,1,2,2,353,9.2228
1991,1,2,3,332,7.1983
1991,1,2,4,316,9.0640
1991,1,2,5,242,11.1077
1991,1,3,1,294,5.4272
1991,1,3,2,267,1.3060
1991,1,3,3,230,3.7469
1991,1,3,4,184,6.4535
1991,1,3,5,79,10.7358
1991,2,1,1,925,14.4050
1991,2,1,2,812,13.5778
1991,2,1,3,748,12.0806
1991,2,1,4,1051,12.0914
1991,2,1,5,1529,11.6072
1991,2,2,1,384,10.5405
1991,2,2,2,376,11.3138
1991,2,2,3,353,9.0308
1991,2,2,4,340,10.0653
1991,2,2,5,258,8.1760
1991,2,3,1,299,7.3935
1991,2,3,2,279,6.1558
1991,2,3,3,241,5.7756
1991,2,3,4,194,5.6369
1991,2,3,5,82,5.5078
1991,3,1,1,917,9.6617
1991,3,1,2,809,9.0700
1991,3,1,3,741,7.8440
1991,3,1,4,1053,7.5184
1991,3,1,5,1530,7.8879
1991,3,2,1,382,7.1229
1991,3,2,2,378,5.4004
1991,3,2,3,362,4.5258
1991,3,2,4,340,3.6959
1991,3,2,5,265,7.7026
1991,3,3,1,300,4.3398
1991,3,3,2,279,2.5891
1991,3,3,3,241,-0.2462
1991,3,3,4,193,-0.5035
1991,3,3,5,83,2.9762
1991,4,1,1,880,1.6694
1991,4,1,2,744,-0.1017
1991,4,1,3,675,0.2295
1991,4,1,4,982,0.3103
1991,4,1,5,1484,0.5645
1991,4,2,1,375,-1.7268
1991,4,2,2,358,0.8846
1991,4,2,3,346,0.8604
1991,4,2,4,333,-0.9182
1991,4,2,5,253,-0.0605
1991,4,3,1,300,-0.0503
1991,4,3,2,272,0.4654
1991,4,3,3,236,0.5905
1991,4,3,4,183,-0.5624
1991,4,3,5,75,-1.6533
1991,5,1,1,913,2.0548
1991,5,1,2,834,3.9484
1991,5,1,3,774,4.3785
1991,5,1,4,1097,3.8149
1991,5,1,5,1548,3.2485
1991,5,2,1,381,3.9872
1991,5,2,2,386,4.9402
1991,5,2,3,371,4.9956
1991,5,2,4,373,5.2461
1991,5,2,5,283,3.3257
1991,5,3,1,305,4.2096
1991,5,3,2,303,1.8115
1991,5,3,3,258,3.6695
1991,5,3,4,190,5.2365
1991,5,3,5,86,7.0903
1991,6,1,1,902,-6.8841
1991,6,1,2,834,-3.0372
1991,6,1,3,776,-4.0303
1991,6,1,4,1106,-4.2079
1991,6,1,5,1540,-4.3148
1991,6,2,1,378,-5.3621
1991,6,2,2,393,-6.1851
1991,6,2,3,373,-3.7959
1991,6,2,4,377,-4.3836
1991,6,2,5,283,-5.2745
1991,6,3,1,305,-4.2048
1991,6,3,2,304,-3.3341
1991,6,3,3,258,-4.6936
1991,6,3,4,192,-5.7363
1991,6,3,5,87,-4.0706
1991,7,1,1,810,2.4940
1991,7,1,2,746,3.9798
1991,7,1,3,701,3.5119
1991,7,1,4,1024,3.6039
1991,7,1,5,1456,3.4461
1991,7,2,1,364,5.5530
1991,7,2,2,368,5.3875
1991,7,2,3,354,2.9501
1991,7,2,4,359,2.3823
1991,7,2,5,273,4.6390
1991,7,3,1,296,5.9188
1991,7,3,2,288,3.8963
1991,7,3,3,242,4.3674
1991,7,3,4,169,3.6547
1991,7,3,5,84,6.7177
1991,8,1,1,831,4.6233
1991,8,1,2,791,4.1569
1991,8,1,3,760,3.2957
1991,8,1,4,1092,2.8440
1991,8,1,5,1491,3.0612
1991,8,2,1,375,3.9961
1991,8,2,2,388,4.4745
1991,8,2,3,359,3.3884
1991,8,2,4,368,2.3793
1991,8,2,5,292,3.8237
1991,8,3,1,305,3.5860
1991,8,3,2,306,1.9693
1991,8,3,3,257,1.6785
1991,8,3,4,182,1.0347
1991,8,3,5,85,-0.3173
1991,9,1,1,825,5.7863
1991,9,1,2,788,1.6090
1991,9,1,3,769,2.3933
1991,9,1,4,1094,0.6092
1991,9,1,5,1491,-0.4189
1991,9,2,1,375,-0.0659
1991,9,2,2,390,0.1232
1991,9,2,3,365,0.9276
1991,9,2,4,375,-0.2081
1991,9,2,5,296,0.1948
1991,9,3,1,305,-1.9513
1991,9,3,2,309,-0.7744
1991,9,3,3,258,0.4031
1991,9,3,4,183,-2.9078
1991,9,3,5,86,-3.8732
1991,10,1,1,791,5.7274
1991,10,1,2,750,3.7513
1991,10,1,3,718,4.2833
1991,10,1,4,1034,3.0405
1991,10,1,5,1465,2.9201
1991,10,2,1,369,2.8678
1991,10,2,2,363,2.2294
1991,10,2,3,349,1.2406
1991,10,2,4,358,0.6638
1991,10,2,5,287,2.2429
1991,10,3,1,299,2.4386
1991,10,3,2,298,1.1669
1991,10,3,3,248,1.0475
1991,10,3,4,180,3.2023
1991,10,3,5,83,4.2263
1991,11,1,1,844,-3.4278
1991,11,1,2,816,-3.2716
1991,11,1,3,785,-4.0482
1991,11,1,4,1085,-3.6094
1991,11,1,5,1506,-2.6779
1991,11,2,1,396,-4.2905
1991,11,2,2,388,-5.3396
1991,11,2,3,372,-4.2448
1991,11,2,4,374,-5.8637
1991,11,2,5,288,-6.5033
1991,11,3,1,315,-1.1578
1991,11,3,2,315,-4.4329
1991,11,3,3,253,-3.9301
1991,11,3,4,186,-6.0663
1991,11,3,5,91,-4.9198
1991,12,1,1,833,5.2197
1991,12,1,2,823,5.2861
1991,12,1,3,791,4.7813
1991,12,1,4,1090,5.2420
1991,12,1,5,1485,3.8600
1991,12,2,1,395,10.7824
1991,12,2,2,389,9.4679
1991,12,2,3,376,7.2741
1991,12,2,4,378,8.4940
1991,12,2,5,288,7.7046
1991,12,3,1,323,14.7497
1991,12,3,2,318,8.3747
1991,12,3,3,257,5.8012
1991,12,3,4,189,10.0501
1991,12,3,5,89,9.2268
1992,1,1,1,801,14.5795
1992,1,1,2,767,11.0493
1992,1,1,3,747,11.6805
1992,1,1,4,1031,11.2256
1992,1,1,5,1436,14.4619
1992,1,2,1,388,5.4797
1992,1,2,2,367,6.1625
1992,1,2,3,351,5.5833
1992,1,2,4,360,7.7488
1992,1,2,5,279,7.7821
1992,1,3,1,323,-3.1292
1992,1,3,2,305,-2.3909
1992,1,3,3,248,-0.2495
1992,1,3,4,184,2.7918
1992,1,3,5,84,3.6937
1992,2,1,1,846,0.0885
1992,2,1,2,825,2.2857
1992,2,1,3,801,4.9852
1992,2,1,4,1070,5.9061
1992,2,1,5,1476,6.3145
1992,2,2,1,426,0.2672
1992,2,2,2,395,1.4022
1992,2,2,3,366,3.0107
1992,2,2,4,375,3.8901
1992,2,2,5,291,4.5969
1992,2,3,1,333,-0.3868
1992,2,3,2,319,-0.2491
1992,2,3,3,265,0.8683
1992,2,3,4,193,5.3285
1992,2,3,5,92,6.8542
1992,3,1,1,843,-6.3451
1992,3,1,2,823,-3.4330
1992,3,1,3,786,-3.3641
1992,3,1,4,1066,-3.2291
1992,3,1,5,1464,-0.8823
1992,3,2,1,421,-7.2853
1992,3,2,2,393,-4.7984
1992,3,2,3,372,-2.0025
1992,3,2,4,378,-2.4266
1992,3,2,5,289,-3.8543
1992,3,3,1,336,-3.3079
1992,3,3,2,318,-1.6667
1992,3,3,3,263,-1.4547
1992,3,3,4,193,-1.0754
1992,3,3,5,89,-2.4073
1992,4,1,1,800,-9.9456
1992,4,1,2,767,-5.1623
1992,4,1,3,728,-4.2523
1992,4,1,4,1000,-4.7087
1992,4,1,5,1420,-4.2889
1992,4,2,1,414,-5.5623
1992,4,2,2,373,-2.7496
1992,4,2,3,347,-2.8732
1992,4,2,4,358,-3.6849
1992,4,2,5,270,-2.9920
1992,4,3,1,325,-0.1732
1992,4,3,2,300,5.2170
1992,4,3,3,248,3.7372
1992,4,3,4,180,2.5593
1992,4,3,5,86,1.0680
1992,5,1,1,871,-2.1754
1992,5,1,2,812,0.2856
1992,5,1,3,779,0.6765
1992,5,1,4,1058,-0.7253
1992,5,1,5,1452,-0.1666
1992,5,2,1,442,-0.5652
1992,5,2,2,398,0.5234
1992,5,2,3,360,0.9869
1992,5,2,4,370,0.4215
1992,5,2,5,283,0.4952
1992,5,3,1,330,1.0187
1992,5,3,2,314,0.2091
1992,5,3,3,257,0.8718
1992,5,3,4,196,-0.3108
1992,5,3,5,91,-1.4546
1992,6,1,1,855,-8.8131
1992,6,1,2,810,-7.0817
1992,6,1,3,768,-4.8942
1992,6,1,4,1043,-5.2472
1992,6,1,5,1452,-5.1176
1992,6,2,1,446,-5.2442
