year,month,rank_ME,rank_ADM,nstocks,ret_vw
1985,4,2,5,41,3.0607
1985,4,3,1,78,-3.0037
1985,4,3,2,57,-0.0438
1985,4,3,3,55,-2.4022
1985,4,3,4,55,-2.7784
1985,4,3,5,41,-0.4377
1985,5,1,1,427,2.5962
1985,5,1,2,185,2.6312
1985,5,1,3,124,1.5957
1985,5,1,4,111,5.2855
1985,5,1,5,142,4.1974
1985,5,2,1,102,6.0378
1985,5,2,2,50,3.8478
1985,5,2,3,31,5.1175
1985,5,2,4,44,7.5576
1985,5,2,5,39,7.3162
1985,5,3,1,78,4.8482
1985,5,3,2,57,8.2117
1985,5,3,3,55,8.3816
1985,5,3,4,55,8.9212
1985,5,3,5,41,8.2029
1985,6,1,1,422,-0.8744
1985,6,1,2,184,0.9115
1985,6,1,3,122,0.6785
1985,6,1,4,110,1.9042
1985,6,1,5,138,2.6913
1985,6,2,1,101,0.6669
1985,6,2,2,49,1.8324
1985,6,2,3,31,0.7257
1985,6,2,4,44,3.8659
1985,6,2,5,37,3.8129
1985,6,3,1,78,3.0199
1985,6,3,2,57,2.1969
1985,6,3,3,55,1.2421
1985,6,3,4,55,1.6489
1985,6,3,5,41,3.0265
1985,7,1,1,456,4.0540
1985,7,1,2,242,3.4559
1985,7,1,3,145,1.6018
1985,7,1,4,155,1.2315
1985,7,1,5,202,2.5380
1985,7,2,1,92,2.7986
1985,7,2,2,60,2.0859
1985,7,2,3,45,5.1349
1985,7,2,4,46,1.2256
1985,7,2,5,41,3.8228
1985,7,3,1,84,2.8522
1985,7,3,2,59,1.6423
1985,7,3,3,59,-2.6512
1985,7,3,4,55,-3.1197
1985,7,3,5,44,-1.7067
1985,8,1,1,453,-1.5015
1985,8,1,2,242,-0.6256
1985,8,1,3,142,-0.8736
1985,8,1,4,154,-0.8272
1985,8,1,5,200,-0.8685
1985,8,2,1,92,-3.5697
1985,8,2,2,60,-2.2021
1985,8,2,3,44,-0.3213
1985,8,2,4,46,1.0600
1985,8,2,5,41,-0.0258
1985,8,3,1,84,-2.0587
1985,8,3,2,59,-2.7975
1985,8,3,3,59,0.3930
1985,8,3,4,55,0.0545
1985,8,3,5,44,2.6003
1985,9,1,1,448,-7.7418
1985,9,1,2,242,-6.0103
1985,9,1,3,141,-6.4722
1985,9,1,4,152,-3.6097
1985,9,1,5,197,-7.0545
1985,9,2,1,92,-7.7605
1985,9,2,2,60,-6.8199
1985,9,2,3,43,-4.5057
1985,9,2,4,46,-4.2641
1985,9,2,5,40,-1.9867
1985,9,3,1,84,-3.5080
1985,9,3,2,58,-3.0137
1985,9,3,3,58,-3.2492
1985,9,3,4,55,-2.7615
1985,9,3,5,44,3.3277
1985,10,1,1,448,2.3318
1985,10,1,2,239,2.6320
1985,10,1,3,141,1.7733
1985,10,1,4,152,1.5399
1985,10,1,5,193,3.2063
1985,10,2,1,92,3.6861
1985,10,2,2,60,3.3507
1985,10,2,3,43,1.1724
1985,10,2,4,46,7.4889
1985,10,2,5,40,5.4295
1985,10,3,1,83,3.7095
1985,10,3,2,57,1.4967
1985,10,3,3,57,3.6419
1985,10,3,4,54,5.3023
1985,10,3,5,43,7.8272
1985,11,1,1,444,6.1338
1985,11,1,2,238,5.9114
1985,11,1,3,139,7.7337
1985,11,1,4,150,7.1764
1985,11,1,5,192,8.1299
1985,11,2,1,92,9.9666
1985,11,2,2,60,8.1181
1985,11,2,3,43,6.0996
1985,11,2,4,46,5.9528
1985,11,2,5,40,6.7068
1985,11,3,1,83,9.4576
1985,11,3,2,56,9.5846
1985,11,3,3,57,9.6050
1985,11,3,4,53,9.5072
1985,11,3,5,43,5.6816
1985,12,1,1,437,4.4472
1985,12,1,2,236,5.1338
1985,12,1,3,138,2.7978
1985,12,1,4,146,3.0144
1985,12,1,5,186,3.0198
1985,12,2,1,92,4.3513
1985,12,2,2,60,5.2180
1985,12,2,3,42,6.8521
1985,12,2,4,44,5.1233
1985,12,2,5,40,3.6479
1985,12,3,1,82,7.9137
1985,12,3,2,56,3.4698
1985,12,3,3,57,4.5958
1985,12,3,4,53,4.5644
1985,12,3,5,41,3.8639
1986,1,1,1,434,2.8804
1986,1,1,2,233,3.1104
1986,1,1,3,136,3.4895
1986,1,1,4,146,3.4341
1986,1,1,5,180,3.6607
1986,1,2,1,91,-0.4258
1986,1,2,2,60,-0.8886
1986,1,2,3,42,2.3358
1986,1,2,4,43,5.4513
1986,1,2,5,40,3.6539
1986,1,3,1,81,-0.3514
1986,1,3,2,56,3.6528
1986,1,3,3,56,-0.0649
1986,1,3,4,53,2.0958
1986,1,3,5,40,2.4087
1986,2,1,1,429,5.2252
1986,2,1,2,233,6.1738
1986,2,1,3,135,7.1379
1986,2,1,4,143,6.3693
1986,2,1,5,180,6.6790
1986,2,2,1,90,6.6635
1986,2,2,2,60,8.2236
1986,2,2,3,42,7.9114
1986,2,2,4,42,6.3786
1986,2,2,5,40,5.1227
1986,2,3,1,81,5.8882
1986,2,3,2,56,10.4002
1986,2,3,3,55,7.9472
1986,2,3,4,52,10.7215
1986,2,3,5,40,8.0869
1986,3,1,1,426,2.7078
1986,3,1,2,232,3.3644
1986,3,1,3,136,9.1793
1986,3,1,4,143,5.4884
1986,3,1,5,179,7.0358
1986,3,2,1,88,2.3768
1986,3,2,2,60,4.7631
1986,3,2,3,42,8.3900
1986,3,2,4,41,10.3200
1986,3,2,5,40,7.7189
1986,3,3,1,81,3.9528
1986,3,3,2,56,6.0314
1986,3,3,3,55,8.4451
1986,3,3,4,52,8.5855
1986,3,3,5,40,7.1651
1986,4,1,1,423,5.2859
1986,4,1,2,231,1.8837
1986,4,1,3,134,1.7859
1986,4,1,4,144,3.1303
1986,4,1,5,179,1.2861
1986,4,2,1,86,3.6902
1986,4,2,2,60,2.8409
1986,4,2,3,42,-0.8842
1986,4,2,4,40,4.0602
1986,4,2,5,39,-2.2248
1986,4,3,1,80,0.8948
1986,4,3,2,56,-0.5005
1986,4,3,3,55,3.1742
1986,4,3,4,52,-1.8892
1986,4,3,5,39,-0.9240
1986,5,1,1,415,3.1296
1986,5,1,2,228,5.2150
1986,5,1,3,132,4.9624
1986,5,1,4,144,6.3393
1986,5,1,5,178,4.3413
1986,5,2,1,86,0.8839
1986,5,2,2,59,7.6734
1986,5,2,3,42,6.4784
1986,5,2,4,39,10.8548
1986,5,2,5,39,5.8272
1986,5,3,1,80,3.0140
1986,5,3,2,55,4.9354
1986,5,3,3,55,4.6331
1986,5,3,4,50,7.0168
1986,5,3,5,39,9.1823
1986,6,1,1,410,-2.7147
1986,6,1,2,228,-1.4670
1986,6,1,3,131,0.6552
1986,6,1,4,143,2.4296
1986,6,1,5,175,3.3331
1986,6,2,1,86,-1.1470
1986,6,2,2,59,0.9929
1986,6,2,3,42,0.6456
1986,6,2,4,39,-0.0381
1986,6,2,5,38,2.5789
1986,6,3,1,79,0.3001
1986,6,3,2,55,0.0094
1986,6,3,3,54,3.2922
1986,6,3,4,49,4.6286
1986,6,3,5,38,6.2603
1986,7,1,1,439,-10.4871
1986,7,1,2,177,-9.3512
1986,7,1,3,151,-9.9984
1986,7,1,4,183,-6.5334
1986,7,1,5,205,-6.4378
1986,7,2,1,96,-11.5221
1986,7,2,2,47,-12.2907
1986,7,2,3,52,-8.0129
1986,7,2,4,41,-9.3979
1986,7,2,5,47,-10.1435
1986,7,3,1,82,-6.2037
1986,7,3,2,58,-7.5085
1986,7,3,3,51,-9.2955
1986,7,3,4,48,-6.6954
1986,7,3,5,50,-4.6233
1986,8,1,1,435,1.2565
1986,8,1,2,177,-0.6980
1986,8,1,3,151,1.4835
1986,8,1,4,182,0.4876
1986,8,1,5,201,-1.1188
1986,8,2,1,96,5.6134
1986,8,2,2,47,2.2225
1986,8,2,3,52,3.8529
1986,8,2,4,41,4.5956
1986,8,2,5,47,1.7665
1986,8,3,1,82,6.7348
1986,8,3,2,58,4.8483
1986,8,3,3,51,5.1205
1986,8,3,4,48,3.2869
1986,8,3,5,49,3.5443
1986,9,1,1,432,-8.5182
1986,9,1,2,176,-8.7792
1986,9,1,3,150,-6.8515
1986,9,1,4,181,-4.8829
1986,9,1,5,198,-3.3931
1986,9,2,1,95,-8.8573
1986,9,2,2,47,-5.1942
1986,9,2,3,52,-6.1745
1986,9,2,4,40,-4.7748
1986,9,2,5,47,-5.3308
1986,9,3,1,82,-10.2585
1986,9,3,2,58,-9.4833
1986,9,3,3,51,-8.4805
1986,9,3,4,47,-10.7928
1986,9,3,5,48,-9.2366
1986,10,1,1,426,2.3072
1986,10,1,2,176,3.5507
1986,10,1,3,149,1.2905
1986,10,1,4,178,3.5351
1986,10,1,5,195,4.8922
1986,10,2,1,95,5.5989
1986,10,2,2,47,4.0797
1986,10,2,3,51,4.6439
1986,10,2,4,40,2.9910
1986,10,2,5,47,5.9980
1986,10,3,1,82,7.8582
1986,10,3,2,58,6.4699
1986,10,3,3,51,7.9607
1986,10,3,4,47,10.9605
1986,10,3,5,48,9.3741
1986,11,1,1,426,-1.0066
1986,11,1,2,175,-0.3915
1986,11,1,3,146,1.3963
1986,11,1,4,175,-1.1003
1986,11,1,5,194,1.7976
1986,11,2,1,95,0.3423
1986,11,2,2,47,-1.3541
1986,11,2,3,51,2.7636
1986,11,2,4,40,2.5945
1986,11,2,5,47,-0.9301
1986,11,3,1,82,3.5263
1986,11,3,2,58,4.3426
1986,11,3,3,50,2.4664
1986,11,3,4,47,0.2145
1986,11,3,5,46,2.7908
1986,12,1,1,418,-6.8197
1986,12,1,2,173,-2.9116
1986,12,1,3,145,-2.0587
1986,12,1,4,170,-2.7037
1986,12,1,5,189,-3.8009
1986,12,2,1,95,-2.0254
1986,12,2,2,47,-2.8880
1986,12,2,3,51,-6.3089
1986,12,2,4,40,-4.4068
1986,12,2,5,46,-3.4732
1986,12,3,1,82,-0.0355
1986,12,3,2,58,-3.6270
1986,12,3,3,50,-4.4879
1986,12,3,4,47,-3.2983
1986,12,3,5,46,-3.9987
1987,1,1,1,415,12.6615
1987,1,1,2,173,13.2754
1987,1,1,3,143,5.7687
1987,1,1,4,162,8.2125
1987,1,1,5,184,8.5591
1987,1,2,1,95,16.1258
1987,1,2,2,46,13.6820
1987,1,2,3,51,11.1798
1987,1,2,4,40,10.2655
1987,1,2,5,45,9.5444
1987,1,3,1,82,16.5710
1987,1,3,2,58,11.4574
1987,1,3,3,48,12.9079
1987,1,3,4,47,16.3379
1987,1,3,5,44,15.2019
1987,2,1,1,411,11.3319
1987,2,1,2,172,8.1761
1987,2,1,3,138,9.3375
1987,2,1,4,161,9.9240
1987,2,1,5,181,6.8863
1987,2,2,1,95,9.1824
1987,2,2,2,46,6.6501
1987,2,2,3,51,8.3387
1987,2,2,4,40,5.3957
1987,2,2,5,43,6.3490
1987,2,3,1,82,7.4536
1987,2,3,2,58,7.4619
1987,2,3,3,48,5.7750
1987,2,3,4,47,6.0923
1987,2,3,5,44,5.4670
1987,3,1,1,410,0.6712
1987,3,1,2,172,0.5746
1987,3,1,3,137,1.5586
1987,3,1,4,161,6.0970
1987,3,1,5,181,9.4950
1987,3,2,1,95,-0.7676
1987,3,2,2,46,-1.2152
1987,3,2,3,51,-0.7132
1987,3,2,4,40,5.9430
1987,3,2,5,43,4.8780
1987,3,3,1,81,1.4599
1987,3,3,2,58,1.4251
1987,3,3,3,48,2.1410
1987,3,3,4,47,2.5919
1987,3,3,5,43,0.9828
1987,4,1,1,405,-2.2218
1987,4,1,2,171,-1.2399
1987,4,1,3,135,-2.8456
1987,4,1,4,159,-4.0586
1987,4,1,5,181,-0.9799
1987,4,2,1,95,-0.7394
1987,4,2,2,46,-2.9585
1987,4,2,3,51,-2.3287
1987,4,2,4,40,-4.7167
1987,4,2,5,43,-3.8544
1987,4,3,1,81,-1.4423
1987,4,3,2,58,0.5401
1987,4,3,3,48,1.4696
1987,4,3,4,47,-0.7413
1987,4,3,5,43,-2.2006
1987,5,1,1,402,-0.2049
1987,5,1,2,171,-0.3305
1987,5,1,3,135,0.7816
1987,5,1,4,155,-0.8507
1987,5,1,5,177,-1.8672
1987,5,2,1,95,1.4484
1987,5,2,2,46,1.5343
1987,5,2,3,50,-0.8757
1987,5,2,4,40,0.7009
1987,5,2,5,42,-0.3867
1987,5,3,1,80,0.2670
1987,5,3,2,58,2.8325
1987,5,3,3,48,0.8410
1987,5,3,4,47,0.5926
1987,5,3,5,43,2.8756
1987,6,1,1,401,0.3334
1987,6,1,2,169,2.3261
1987,6,1,3,135,1.5685
1987,6,1,4,154,1.6161
1987,6,1,5,176,1.4341
1987,6,2,1,95,-1.9850
1987,6,2,2,46,4.5136
1987,6,2,3,50,2.7383
1987,6,2,4,40,3.2444
1987,6,2,5,42,3.2015
1987,6,3,1,80,4.5402
1987,6,3,2,58,4.0569
1987,6,3,3,48,3.6216
1987,6,3,4,47,5.2331
1987,6,3,5,43,6.7495
1987,7,1,1,428,0.3914
1987,7,1,2,179,1.6397
1987,7,1,3,196,2.9367
1987,7,1,4,175,3.3505
1987,7,1,5,238,2.6805
1987,7,2,1,87,0.7060
1987,7,2,2,65,4.0620
1987,7,2,3,46,4.7990
1987,7,2,4,45,5.3710
1987,7,2,5,41,4.1623
1987,7,3,1,89,5.2488
1987,7,3,2,50,4.7849
1987,7,3,3,49,7.4894
1987,7,3,4,57,5.7277
1987,7,3,5,38,5.6739
1987,8,1,1,423,1.0501
1987,8,1,2,179,3.0117
1987,8,1,3,195,2.0162
1987,8,1,4,173,3.7050
1987,8,1,5,233,3.1141
1987,8,2,1,87,6.1150
1987,8,2,2,64,4.8755
1987,8,2,3,45,1.9488
1987,8,2,4,45,2.0958
1987,8,2,5,41,4.3899
1987,8,3,1,89,5.2227
1987,8,3,2,50,2.8270
1987,8,3,3,49,4.2252
1987,8,3,4,57,3.8311
1987,8,3,5,38,5.9423
1987,9,1,1,418,-2.2908
1987,9,1,2,178,-1.3967
1987,9,1,3,193,0.1431
1987,9,1,4,173,-0.6534
1987,9,1,5,230,-1.0053
1987,9,2,1,85,-2.9925
1987,9,2,2,63,-1.7357
1987,9,2,3,45,-4.4904
1987,9,2,4,45,-3.1151
1987,9,2,5,40,-1.9046
1987,9,3,1,87,-0.7034
1987,9,3,2,50,-1.8120
1987,9,3,3,49,-2.1098
1987,9,3,4,57,-4.2660
1987,9,3,5,38,-1.8197
1987,10,1,1,417,-34.9246
1987,10,1,2,176,-30.3986
1987,10,1,3,193,-32.4988
1987,10,1,4,171,-31.8048
1987,10,1,5,226,-28.4789
1987,10,2,1,84,-31.5619
1987,10,2,2,62,-30.3853
1987,10,2,3,45,-30.7831
1987,10,2,4,45,-31.5601
1987,10,2,5,39,-31.2644
1987,10,3,1,87,-21.5726
1987,10,3,2,49,-25.4110
1987,10,3,3,49,-20.9168
1987,10,3,4,57,-24.0218
1987,10,3,5,38,-20.1445
1987,11,1,1,416,-8.7549
1987,11,1,2,173,-8.0899
1987,11,1,3,191,-6.3336
1987,11,1,4,168,-5.1103
1987,11,1,5,223,-4.4125
1987,11,2,1,83,-8.0580
1987,11,2,2,61,-5.2045
1987,11,2,3,45,-6.3248
1987,11,2,4,45,-3.1169
1987,11,2,5,38,-4.9045
1987,11,3,1,87,-8.5555
1987,11,3,2,48,-10.0056
1987,11,3,3,49,-8.2846
1987,11,3,4,56,-8.9023
1987,11,3,5,37,-7.6362
1987,12,1,1,414,6.0529
1987,12,1,2,169,5.7145
1987,12,1,3,187,4.1613
1987,12,1,4,168,3.9033
1987,12,1,5,218,3.2787
1987,12,2,1,83,19.0435
1987,12,2,2,61,9.2841
1987,12,2,3,45,12.0938
1987,12,2,4,45,4.6650
1987,12,2,5,37,6.6961
1987,12,3,1,87,8.6486
1987,12,3,2,48,10.8601
1987,12,3,3,48,8.4383
1987,12,3,4,55,8.3231
1987,12,3,5,37,6.0559
1988,1,1,1,411,6.4721
1988,1,1,2,167,4.5609
1988,1,1,3,183,6.5380
1988,1,1,4,166,5.9829
1988,1,1,5,215,7.0762
1988,1,2,1,83,1.0156
1988,1,2,2,58,2.4056
1988,1,2,3,45,-0.1098
1988,1,2,4,45,3.8114
1988,1,2,5,37,8.4454
1988,1,3,1,87,0.4638
1988,1,3,2,48,1.1192
1988,1,3,3,48,3.0753
1988,1,3,4,55,8.0339
1988,1,3,5,37,7.0191
1988,2,1,1,410,8.9936
1988,2,1,2,165,8.7171
1988,2,1,3,183,10.3363
1988,2,1,4,166,11.4392
1988,2,1,5,211,9.1001
1988,2,2,1,82,8.4066
1988,2,2,2,58,7.1077
1988,2,2,3,44,7.7058
1988,2,2,4,45,12.8335
1988,2,2,5,37,10.3762
1988,2,3,1,86,4.2457
1988,2,3,2,48,7.0834
1988,2,3,3,48,3.9878
1988,2,3,4,55,8.1001
1988,2,3,5,37,5.5984
1988,3,1,1,403,4.0992
1988,3,1,2,165,6.8645
1988,3,1,3,180,7.0466
1988,3,1,4,163,7.8391
1988,3,1,5,208,5.0333
1988,3,2,1,81,1.0989
1988,3,2,2,57,4.9111
1988,3,2,3,44,2.3844
1988,3,2,4,45,5.9323
1988,3,2,5,37,3.3765
1988,3,3,1,86,-5.1114
1988,3,3,2,48,-3.2856
1988,3,3,3,48,-3.3298
1988,3,3,4,55,-1.9900
1988,3,3,5,37,-1.6534
1988,4,1,1,397,1.3072
1988,4,1,2,165,3.2078
1988,4,1,3,178,1.3551
1988,4,1,4,162,3.0817
1988,4,1,5,206,1.1575
1988,4,2,1,82,0.4485
1988,4,2,2,56,3.5946
1988,4,2,3,44,3.0720
1988,4,2,4,44,3.6462
1988,4,2,5,35,2.7227
1988,4,3,1,86,-0.3317
1988,4,3,2,48,-0.6699
1988,4,3,3,48,-0.5103
1988,4,3,4,55,2.5834
1988,4,3,5,35,-0.6768
1988,5,1,1,392,-4.2338
1988,5,1,2,163,-1.2462
1988,5,1,3,177,-1.8272
1988,5,1,4,160,0.8873
1988,5,1,5,204,-2.3982
1988,5,2,1,82,-2.6493
1988,5,2,2,55,-2.1095
1988,5,2,3,44,-2.6038
1988,5,2,4,43,0.6283
1988,5,2,5,35,0.9853
1988,5,3,1,86,0.9021
1988,5,3,2,47,-2.2372
1988,5,3,3,48,0.7409
1988,5,3,4,55,0.5469
1988,5,3,5,35,-1.7698
1988,6,1,1,389,8.7473
1988,6,1,2,163,7.7650
1988,6,1,3,173,5.2408
1988,6,1,4,158,9.5759
1988,6,1,5,200,4.6512
1988,6,2,1,82,9.2464
1988,6,2,2,54,10.5794
1988,6,2,3,44,9.9821
1988,6,2,4,40,7.8152
1988,6,2,5,35,8.6269
1988,6,3,1,86,6.2979
1988,6,3,2,47,5.2235
1988,6,3,3,48,4.6968
1988,6,3,4,54,3.9290
1988,6,3,5,35,2.9234
1988,7,1,1,343,-2.5852
1988,7,1,2,225,-1.0326
1988,7,1,3,187,-0.0227
1988,7,1,4,177,0.5680
1988,7,1,5,289,-0.3831
1988,7,2,1,93,-4.2593
1988,7,2,2,54,-1.2480
1988,7,2,3,58,-2.7410
1988,7,2,4,46,1.2301
1988,7,2,5,56,1.6052
1988,7,3,1,85,-3.6181
1988,7,3,2,60,-0.8268
1988,7,3,3,49,0.5792
1988,7,3,4,48,0.8192
1988,7,3,5,29,0.7130
1988,8,1,1,342,-2.6034
1988,8,1,2,223,-3.1645
1988,8,1,3,183,-2.0725
1988,8,1,4,174,-1.2294
1988,8,1,5,286,-0.7900
1988,8,2,1,93,-3.1191
1988,8,2,2,53,-1.9165
1988,8,2,3,58,-2.7621
1988,8,2,4,45,-3.2512
1988,8,2,5,56,-0.1586
1988,8,3,1,84,-4.2421
1988,8,3,2,60,-4.3322
1988,8,3,3,48,-1.8783
1988,8,3,4,48,-1.2866
1988,8,3,5,29,-0.8338
1988,9,1,1,340,3.6745
1988,9,1,2,221,3.2120
1988,9,1,3,182,2.9706
1988,9,1,4,172,4.0639
1988,9,1,5,281,2.2497
1988,9,2,1,92,2.4417
1988,9,2,2,51,2.5463
1988,9,2,3,58,4.0047
1988,9,2,4,45,3.9499
1988,9,2,5,56,3.3210
1988,9,3,1,84,5.0806
1988,9,3,2,60,5.8147
1988,9,3,3,48,5.6078
1988,9,3,4,48,6.2160
1988,9,3,5,28,8.4594
1988,10,1,1,337,-4.4206
1988,10,1,2,220,-1.7848
1988,10,1,3,182,-1.5588
1988,10,1,4,171,-0.4712
1988,10,1,5,279,0.4964
1988,10,2,1,90,-1.4014
1988,10,2,2,50,0.0475
1988,10,2,3,56,-0.7371
1988,10,2,4,44,-1.9136
1988,10,2,5,55,5.1130
1988,10,3,1,84,0.1841
1988,10,3,2,60,4.1455
1988,10,3,3,47,4.5326
1988,10,3,4,48,6.4393
1988,10,3,5,28,7.3478
1988,11,1,1,335,-3.9746
1988,11,1,2,216,-3.0738
1988,11,1,3,181,-5.0446
1988,11,1,4,170,-2.9337
1988,11,1,5,274,-4.2950
1988,11,2,1,90,-4.0123
1988,11,2,2,50,-3.1940
1988,11,2,3,55,-0.7506
1988,11,2,4,44,-3.3359
1988,11,2,5,55,-3.6485
1988,11,3,1,84,-0.8323
1988,11,3,2,60,-1.6357
1988,11,3,3,47,-1.3672
1988,11,3,4,48,-0.5427
1988,11,3,5,26,-3.5929
1988,12,1,1,331,3.5982
1988,12,1,2,214,5.6293
1988,12,1,3,177,3.9346
1988,12,1,4,169,2.9671
1988,12,1,5,271,2.3588
1988,12,2,1,90,9.7175
1988,12,2,2,50,4.7904
1988,12,2,3,53,4.4073
1988,12,2,4,43,2.1302
1988,12,2,5,53,4.6268
1988,12,3,1,84,2.5238
1988,12,3,2,59,1.5400
1988,12,3,3,46,2.0255
1988,12,3,4,48,1.8110
1988,12,3,5,26,2.3928
1989,1,1,1,329,5.6837
1989,1,1,2,212,6.7395
1989,1,1,3,168,4.7292
1989,1,1,4,165,4.2052
1989,1,1,5,269,5.6589
1989,1,2,1,90,5.7761
1989,1,2,2,49,5.4650
1989,1,2,3,52,5.6487
1989,1,2,4,43,3.3319
1989,1,2,5,52,8.2122
1989,1,3,1,84,8.4009
1989,1,3,2,59,7.0674
1989,1,3,3,43,7.0389
1989,1,3,4,48,6.3877
1989,1,3,5,26,5.3870
1989,2,1,1,327,-0.8610
1989,2,1,2,210,-0.5290
1989,2,1,3,166,1.2656
1989,2,1,4,163,1.0928
1989,2,1,5,267,2.8746
1989,2,2,1,89,0.1291
1989,2,2,2,49,1.0026
1989,2,2,3,52,1.8249
1989,2,2,4,43,4.0179
1989,2,2,5,51,1.8453
1989,2,3,1,84,-2.5094
1989,2,3,2,59,-1.9750
1989,2,3,3,43,-2.2500
1989,2,3,4,47,-2.0479
1989,2,3,5,25,-2.3053
1989,3,1,1,322,2.2828
1989,3,1,2,210,5.1852
1989,3,1,3,166,2.4062
1989,3,1,4,163,4.1048
1989,3,1,5,262,4.8369
1989,3,2,1,88,3.7717
1989,3,2,2,49,3.0452
1989,3,2,3,51,1.0132
1989,3,2,4,43,4.0570
1989,3,2,5,51,6.8220
1989,3,3,1,84,0.4771
1989,3,3,2,59,3.0034
1989,3,3,3,43,2.7456
1989,3,3,4,47,4.9057
1989,3,3,5,25,3.6268
1989,4,1,1,319,4.2968
1989,4,1,2,208,2.3641
1989,4,1,3,164,1.2652
1989,4,1,4,158,2.6920
1989,4,1,5,260,3.1942
1989,4,2,1,86,8.3011
1989,4,2,2,48,3.5241
1989,4,2,3,50,4.3286
1989,4,2,4,43,3.0300
1989,4,2,5,51,6.0413
1989,4,3,1,84,6.8219
1989,4,3,2,59,7.1433
1989,4,3,3,43,5.9861
1989,4,3,4,47,3.9162
1989,4,3,5,25,5.3069
1989,5,1,1,320,2.3339
1989,5,1,2,207,7.2234
1989,5,1,3,162,2.8019
1989,5,1,4,155,4.6247
1989,5,1,5,257,3.6138
1989,5,2,1,86,7.2061
1989,5,2,2,46,4.9113
1989,5,2,3,50,3.9831
1989,5,2,4,42,3.1420
1989,5,2,5,50,4.2803
1989,5,3,1,84,5.6300
1989,5,3,2,59,4.3683
1989,5,3,3,43,3.2236
1989,5,3,4,47,4.9142
1989,5,3,5,24,4.4921
1989,6,1,1,317,-4.4981
1989,6,1,2,203,-2.2952
1989,6,1,3,156,-1.0101
1989,6,1,4,154,0.2675
1989,6,1,5,254,-2.3569
1989,6,2,1,86,-5.8122
1989,6,2,2,45,-1.5481
1989,6,2,3,50,-0.1123
1989,6,2,4,41,-0.0734
1989,6,2,5,49,-3.5226
1989,6,3,1,83,-2.5647
1989,6,3,2,57,-2.5402
1989,6,3,3,43,0.4832
1989,6,3,4,46,0.4082
1989,6,3,5,24,1.5259
1989,7,1,1,374,4.1699
1989,7,1,2,176,3.8385
1989,7,1,3,183,0.9576
1989,7,1,4,147,2.0513
1989,7,1,5,289,1.0916
1989,7,2,1,79,6.2718
1989,7,2,2,47,2.1678
1989,7,2,3,54,1.4871
1989,7,2,4,36,3.3592
1989,7,2,5,51,4.9824
1989,7,3,1,80,9.2320
1989,7,3,2,59,11.5418
1989,7,3,3,43,10.4509
1989,7,3,4,47,9.9652
1989,7,3,5,22,12.3000
1989,8,1,1,370,0.8047
1989,8,1,2,176,1.5201
1989,8,1,3,183,2.5635
1989,8,1,4,146,-0.4488
1989,8,1,5,288,1.4290
1989,8,2,1,79,3.2473
1989,8,2,2,47,1.9254
1989,8,2,3,54,3.3949
1989,8,2,4,36,0.0250
1989,8,2,5,50,4.2356
1989,8,3,1,80,0.6263
1989,8,3,2,58,2.5453
1989,8,3,3,41,2.0272
1989,8,3,4,46,2.2294
1989,8,3,5,21,0.7102
1989,9,1,1,368,0.8992
1989,9,1,2,174,-0.8892
1989,9,1,3,182,1.3924
1989,9,1,4,146,-0.4470
1989,9,1,5,285,-1.3840
1989,9,2,1,78,1.7822
1989,9,2,2,47,-1.8511
1989,9,2,3,54,0.5455
1989,9,2,4,36,2.9044
1989,9,2,5,49,0.9494
1989,9,3,1,80,-0.3143
1989,9,3,2,58,1.6273
1989,9,3,3,41,-1.4010
1989,9,3,4,46,-1.5420
1989,9,3,5,21,-1.6710
1989,10,1,1,365,-4.9495
1989,10,1,2,173,-7.9208
1989,10,1,3,181,-5.1037
1989,10,1,4,146,-3.9143
1989,10,1,5,280,-8.6699
1989,10,2,1,78,-5.6980
1989,10,2,2,46,-7.2001
1989,10,2,3,52,-8.5118
1989,10,2,4,36,-5.9587
1989,10,2,5,49,-7.2895
1989,10,3,1,80,-1.8860
1989,10,3,2,58,-2.3453
1989,10,3,3,41,-1.8414
1989,10,3,4,46,-3.6129
1989,10,3,5,21,0.1337
1989,11,1,1,361,-2.7110
1989,11,1,2,172,-0.9073
1989,11,1,3,177,-1.5538
1989,11,1,4,146,1.9728
1989,11,1,5,278,-3.2461
1989,11,2,1,77,1.4125
1989,11,2,2,46,-1.2472
1989,11,2,3,52,1.6083
1989,11,2,4,36,-1.2104
1989,11,2,5,49,2.0183
1989,11,3,1,80,3.7639
1989,11,3,2,57,1.0646
1989,11,3,3,41,2.3744
1989,11,3,4,46,1.5762
1989,11,3,5,21,0.2273
1989,12,1,1,358,-0.3308
1989,12,1,2,170,-2.8546
1989,12,1,3,177,-1.6444
1989,12,1,4,145,-1.9511
1989,12,1,5,277,-4.5179
1989,12,2,1,77,2.1142
1989,12,2,2,46,-1.2205
1989,12,2,3,51,0.8193
1989,12,2,4,34,-0.6005
1989,12,2,5,48,-1.2322
1989,12,3,1,80,2.1538
1989,12,3,2,57,1.3242
1989,12,3,3,41,0.3629
1989,12,3,4,46,-0.6442
1989,12,3,5,21,4.1115
1990,1,1,1,357,-8.6540
1990,1,1,2,170,-7.8879
1990,1,1,3,177,-7.4898
1990,1,1,4,143,-7.5983
1990,1,1,5,271,-6.1325
1990,1,2,1,77,-11.1295
1990,1,2,2,46,-6.4521
1990,1,2,3,50,-9.1625
