year,month,rank_ME,rank_OLq_12,nstocks,ret_vw
1973,1,1,1,26,0.9931
1973,1,1,2,19,-3.5033
1973,1,1,3,26,-6.2186
1973,1,1,4,22,-0.5824
1973,1,1,5,41,-6.1810
1973,1,2,1,7,-9.9058
1973,1,2,2,8,-7.6125
1973,1,2,3,10,-6.4974
1973,1,2,4,13,-8.0416
1973,1,2,5,13,-7.4147
1973,1,3,1,12,-10.0755
1973,1,3,2,18,-3.7523
1973,1,3,3,10,-4.1085
1973,1,3,4,10,-6.8592
1973,1,3,5,10,-1.5789
1973,2,1,1,33,-11.4429
1973,2,1,2,34,-10.6423
1973,2,1,3,33,-9.7905
1973,2,1,4,36,-12.7938
1973,2,1,5,65,-9.0526
1973,2,2,1,13,-7.0345
1973,2,2,2,13,-12.9608
1973,2,2,3,15,-9.5596
1973,2,2,4,19,-8.3628
1973,2,2,5,17,-9.0559
1973,2,3,1,18,-6.5837
1973,2,3,2,26,-7.6865
1973,2,3,3,19,-3.3416
1973,2,3,4,16,-5.6244
1973,2,3,5,15,-7.0927
1973,3,1,1,37,-1.1184
1973,3,1,2,40,-5.3044
1973,3,1,3,39,-2.5028
1973,3,1,4,47,-3.2865
1973,3,1,5,79,-1.7185
1973,3,2,1,14,-3.9450
1973,3,2,2,16,-2.7487
1973,3,2,3,19,-6.3839
1973,3,2,4,20,-1.7095
1973,3,2,5,22,-6.7363
1973,3,3,1,23,-3.4619
1973,3,3,2,31,-2.6288
1973,3,3,3,23,-4.5240
1973,3,3,4,17,-4.5250
1973,3,3,5,19,-3.4439
1973,4,1,1,44,-6.9563
1973,4,1,2,46,-10.7325
1973,4,1,3,45,-10.2372
1973,4,1,4,54,-11.4920
1973,4,1,5,92,-8.8213
1973,4,2,1,16,-15.1856
1973,4,2,2,17,-10.1622
1973,4,2,3,23,-9.8986
1973,4,2,4,21,-1.2296
1973,4,2,5,25,-10.5506
1973,4,3,1,23,-4.6438
1973,4,3,2,35,-9.3540
1973,4,3,3,23,-6.3959
1973,4,3,4,21,-8.7517
1973,4,3,5,21,-8.5038
1973,5,1,1,88,-11.6247
1973,5,1,2,130,-10.8213
1973,5,1,3,114,-9.4235
1973,5,1,4,178,-11.7662
1973,5,1,5,250,-11.1030
1973,5,2,1,75,-8.6419
1973,5,2,2,58,-10.1542
1973,5,2,3,71,-11.7030
1973,5,2,4,70,-7.7518
1973,5,2,5,84,-8.4931
1973,5,3,1,138,-4.9835
1973,5,3,2,119,-1.7583
1973,5,3,3,95,-2.0888
1973,5,3,4,79,-3.9175
1973,5,3,5,66,-3.9711
1973,6,1,1,101,-3.8784
1973,6,1,2,150,-4.8934
1973,6,1,3,138,-4.9257
1973,6,1,4,201,-4.3143
1973,6,1,5,289,-2.6915
1973,6,2,1,81,-6.2580
1973,6,2,2,66,-6.4303
1973,6,2,3,78,-4.8672
1973,6,2,4,82,-2.7457
1973,6,2,5,99,-6.0304
1973,6,3,1,143,0.1625
1973,6,3,2,129,-1.9965
1973,6,3,3,106,-2.6196
1973,6,3,4,90,-4.2033
1973,6,3,5,83,-5.9225
1973,7,1,1,102,10.7866
1973,7,1,2,157,16.6487
1973,7,1,3,143,15.7686
1973,7,1,4,214,14.6808
1973,7,1,5,303,14.5525
1973,7,2,1,83,13.2962
1973,7,2,2,72,17.3107
1973,7,2,3,83,16.3533
1973,7,2,4,85,10.6672
1973,7,2,5,108,10.3330
1973,7,3,1,146,7.5985
1973,7,3,2,134,9.6727
1973,7,3,3,109,9.7497
1973,7,3,4,93,9.6096
1973,7,3,5,90,13.4311
1973,8,1,1,134,-4.8457
1973,8,1,2,179,-5.9404
1973,8,1,3,167,-6.6287
1973,8,1,4,239,-7.9382
1973,8,1,5,307,-6.4965
1973,8,2,1,96,-4.0550
1973,8,2,2,83,-4.2628
1973,8,2,3,90,-5.0216
1973,8,2,4,97,-2.5952
1973,8,2,5,110,-2.6287
1973,8,3,1,156,-2.4512
1973,8,3,2,142,-2.7847
1973,8,3,3,119,-2.2830
1973,8,3,4,103,-4.3201
1973,8,3,5,91,-2.4862
1973,9,1,1,141,13.4592
1973,9,1,2,198,10.2773
1973,9,1,3,182,10.4019
1973,9,1,4,260,8.3680
1973,9,1,5,316,7.5683
1973,9,2,1,99,11.7631
1973,9,2,2,89,15.1195
1973,9,2,3,97,13.0601
1973,9,2,4,101,8.6867
1973,9,2,5,114,9.1221
1973,9,3,1,161,8.5731
1973,9,3,2,143,2.8084
1973,9,3,3,124,7.3574
1973,9,3,4,109,7.7452
1973,9,3,5,92,8.8178
1973,10,1,1,149,3.5755
1973,10,1,2,202,2.9073
1973,10,1,3,185,-0.5221
1973,10,1,4,270,-1.5340
1973,10,1,5,331,-1.0115
1973,10,2,1,105,4.1915
1973,10,2,2,91,-0.3698
1973,10,2,3,99,-2.5070
1973,10,2,4,104,-1.0043
1973,10,2,5,120,-2.6458
1973,10,3,1,161,2.0736
1973,10,3,2,144,-0.9902
1973,10,3,3,124,0.4112
1973,10,3,4,114,-2.2885
1973,10,3,5,94,-3.4838
1973,11,1,1,165,-15.0355
1973,11,1,2,212,-22.4898
1973,11,1,3,193,-22.8910
1973,11,1,4,287,-22.8536
1973,11,1,5,341,-20.6844
1973,11,2,1,112,-17.7626
1973,11,2,2,98,-20.1570
1973,11,2,3,105,-22.1468
1973,11,2,4,107,-22.1279
1973,11,2,5,125,-18.9239
1973,11,3,1,167,-11.4432
1973,11,3,2,148,-14.4169
1973,11,3,3,128,-16.1960
1973,11,3,4,116,-18.9254
1973,11,3,5,95,-16.6052
1973,12,1,1,169,-2.4113
1973,12,1,2,217,-4.8858
1973,12,1,3,200,-5.9737
1973,12,1,4,292,-4.9426
1973,12,1,5,343,-4.5407
1973,12,2,1,117,3.0303
1973,12,2,2,102,-3.1067
1973,12,2,3,107,-3.7939
1973,12,2,4,111,-1.6405
1973,12,2,5,126,-3.4211
1973,12,3,1,170,4.0950
1973,12,3,2,150,-1.1876
1973,12,3,3,130,-1.0507
1973,12,3,4,116,0.1245
1973,12,3,5,96,0.3032
1974,1,1,1,169,14.1167
1974,1,1,2,223,16.4029
1974,1,1,3,197,16.0242
1974,1,1,4,287,17.0775
1974,1,1,5,346,16.0919
1974,1,2,1,120,4.6781
1974,1,2,2,102,9.4578
1974,1,2,3,106,11.2578
1974,1,2,4,109,11.6069
1974,1,2,5,125,11.0697
1974,1,3,1,176,-1.7399
1974,1,3,2,146,1.7752
1974,1,3,3,132,1.3680
1974,1,3,4,113,2.8598
1974,1,3,5,95,5.9435
1974,2,1,1,170,-2.4836
1974,2,1,2,234,-0.0873
1974,2,1,3,208,-2.4820
1974,2,1,4,298,-2.1656
1974,2,1,5,353,-0.0063
1974,2,2,1,121,-0.8869
1974,2,2,2,106,-0.5451
1974,2,2,3,112,-1.8024
1974,2,2,4,113,0.5736
1974,2,2,5,128,2.5047
1974,2,3,1,179,0.4195
1974,2,3,2,147,-0.0960
1974,2,3,3,134,-1.4308
1974,2,3,4,117,-0.9175
1974,2,3,5,95,-0.1903
1974,3,1,1,170,0.5190
1974,3,1,2,234,-2.2406
1974,3,1,3,212,1.7854
1974,3,1,4,303,3.0370
1974,3,1,5,353,2.6180
1974,3,2,1,122,-1.2258
1974,3,2,2,105,-2.1437
1974,3,2,3,113,-2.2252
1974,3,2,4,113,0.4697
1974,3,2,5,126,-0.5918
1974,3,3,1,179,-3.2259
1974,3,3,2,146,-1.7794
1974,3,3,3,134,0.0895
1974,3,3,4,117,-2.3583
1974,3,3,5,95,0.3458
1974,4,1,1,166,-8.7341
1974,4,1,2,235,-5.3319
1974,4,1,3,215,-4.7540
1974,4,1,4,296,-5.2926
1974,4,1,5,355,-5.0157
1974,4,2,1,122,-7.0904
1974,4,2,2,103,-4.3167
1974,4,2,3,109,-6.6281
1974,4,2,4,113,-3.3129
1974,4,2,5,125,-5.7625
1974,4,3,1,180,-4.9063
1974,4,3,2,145,-3.8557
1974,4,3,3,128,-2.5369
1974,4,3,4,117,-3.1598
1974,4,3,5,94,-3.9189
1974,5,1,1,174,-8.5640
1974,5,1,2,251,-8.2040
1974,5,1,3,245,-6.3815
1974,5,1,4,324,-7.7696
1974,5,1,5,398,-8.3172
1974,5,2,1,140,-8.7500
1974,5,2,2,123,-6.1022
1974,5,2,3,119,-6.4594
1974,5,2,4,129,-7.3412
1974,5,2,5,141,-7.5659
1974,5,3,1,198,-8.1111
1974,5,3,2,164,-1.0409
1974,5,3,3,150,-1.2915
1974,5,3,4,126,-4.2730
1974,5,3,5,100,-3.6964
1974,6,1,1,171,-5.2612
1974,6,1,2,253,-2.8091
1974,6,1,3,256,-4.2053
1974,6,1,4,335,-0.9460
1974,6,1,5,396,-2.7246
1974,6,2,1,143,-5.3717
1974,6,2,2,122,-2.3182
1974,6,2,3,122,-3.5717
1974,6,2,4,137,-1.9012
1974,6,2,5,143,-2.1712
1974,6,3,1,198,-7.4048
1974,6,3,2,165,-8.5202
1974,6,3,3,152,-1.7732
1974,6,3,4,126,-3.9211
1974,6,3,5,102,-0.4001
1974,7,1,1,154,-3.5200
1974,7,1,2,217,-3.9850
1974,7,1,3,225,-4.9867
1974,7,1,4,290,-4.5049
1974,7,1,5,374,-6.2807
1974,7,2,1,125,-3.8180
1974,7,2,2,110,-4.9566
1974,7,2,3,106,-5.2594
1974,7,2,4,119,-5.1844
1974,7,2,5,132,-4.7627
1974,7,3,1,188,-5.7977
1974,7,3,2,141,-9.8084
1974,7,3,3,134,-9.3302
1974,7,3,4,117,-10.7154
1974,7,3,5,91,-11.1083
1974,8,1,1,157,-8.0664
1974,8,1,2,221,-5.5218
1974,8,1,3,232,-7.6524
1974,8,1,4,290,-8.2064
1974,8,1,5,374,-7.2831
1974,8,2,1,127,-5.9045
1974,8,2,2,112,-7.0282
1974,8,2,3,109,-9.0386
1974,8,2,4,116,-6.7870
1974,8,2,5,129,-7.7115
1974,8,3,1,188,-10.1438
1974,8,3,2,141,-7.1634
1974,8,3,3,133,-12.3368
1974,8,3,4,117,-10.8722
1974,8,3,5,93,-12.3231
1974,9,1,1,155,-9.5900
1974,9,1,2,225,-8.5569
1974,9,1,3,241,-7.8724
1974,9,1,4,296,-6.5207
1974,9,1,5,375,-7.9098
1974,9,2,1,128,-10.8393
1974,9,2,2,114,-13.3803
1974,9,2,3,110,-10.8512
1974,9,2,4,119,-10.2840
1974,9,2,5,130,-8.2226
1974,9,3,1,189,-10.5433
1974,9,3,2,140,-14.9921
1974,9,3,3,133,-11.3003
1974,9,3,4,115,-10.8636
1974,9,3,5,92,-9.9205
1974,10,1,1,156,13.0251
1974,10,1,2,224,10.5235
1974,10,1,3,244,4.4034
1974,10,1,4,298,7.1650
1974,10,1,5,376,9.4462
1974,10,2,1,129,9.8768
1974,10,2,2,114,14.1191
1974,10,2,3,110,5.5797
1974,10,2,4,120,6.7310
1974,10,2,5,127,11.6071
1974,10,3,1,189,21.2358
1974,10,3,2,142,18.4846
1974,10,3,3,132,15.4678
1974,10,3,4,115,19.0861
1974,10,3,5,93,18.7240
1974,11,1,1,156,-6.0403
1974,11,1,2,235,-5.8390
1974,11,1,3,246,-8.2729
1974,11,1,4,306,-5.3331
1974,11,1,5,384,-5.0492
1974,11,2,1,129,-2.6777
1974,11,2,2,116,-4.4785
1974,11,2,3,112,-6.5778
1974,11,2,4,121,-6.3222
1974,11,2,5,128,-3.7772
1974,11,3,1,189,-1.6949
1974,11,3,2,142,-5.1719
1974,11,3,3,132,-4.3222
1974,11,3,4,112,-4.1358
1974,11,3,5,95,-1.9144
1974,12,1,1,152,-7.5596
1974,12,1,2,236,-9.4054
1974,12,1,3,251,-10.5410
1974,12,1,4,307,-7.5934
1974,12,1,5,381,-7.9200
1974,12,2,1,124,-3.8075
1974,12,2,2,118,-7.3199
1974,12,2,3,114,-7.9492
1974,12,2,4,120,-5.2421
1974,12,2,5,126,-5.6069
1974,12,3,1,186,-4.7020
1974,12,3,2,141,-5.3839
1974,12,3,3,130,-1.6761
1974,12,3,4,111,-2.5290
1974,12,3,5,95,-3.8634
1975,1,1,1,147,33.0854
1975,1,1,2,232,30.3083
1975,1,1,3,251,36.5915
1975,1,1,4,304,33.4513
1975,1,1,5,373,31.5048
1975,1,2,1,121,22.6555
1975,1,2,2,117,24.2147
1975,1,2,3,114,32.0438
1975,1,2,4,116,30.6152
1975,1,2,5,125,26.8986
1975,1,3,1,186,16.1044
1975,1,3,2,140,13.8890
1975,1,3,3,129,19.5261
1975,1,3,4,111,20.4798
1975,1,3,5,94,19.0087
1975,2,1,1,147,3.8055
1975,2,1,2,236,5.4442
1975,2,1,3,255,3.2786
1975,2,1,4,311,3.4194
1975,2,1,5,375,4.1872
1975,2,2,1,123,1.5355
1975,2,2,2,118,9.9695
1975,2,2,3,120,4.7326
1975,2,2,4,117,4.7673
1975,2,2,5,125,3.4690
1975,2,3,1,188,1.8998
1975,2,3,2,144,11.7546
1975,2,3,3,129,8.5047
1975,2,3,4,111,6.7361
1975,2,3,5,95,4.9518
1975,3,1,1,149,12.9553
1975,3,1,2,239,12.0525
1975,3,1,3,256,13.6601
1975,3,1,4,306,11.8544
1975,3,1,5,373,11.5551
1975,3,2,1,123,3.4330
1975,3,2,2,121,7.2139
1975,3,2,3,120,8.9769
1975,3,2,4,118,8.0919
1975,3,2,5,125,9.7842
1975,3,3,1,187,2.3853
1975,3,3,2,144,6.6230
1975,3,3,3,127,6.3846
1975,3,3,4,111,4.1432
1975,3,3,5,95,6.0077
1975,4,1,1,150,4.9678
1975,4,1,2,236,7.5930
1975,4,1,3,239,4.3433
1975,4,1,4,299,4.0190
1975,4,1,5,371,3.8508
1975,4,2,1,122,2.8122
1975,4,2,2,117,5.0687
1975,4,2,3,119,5.5723
1975,4,2,4,113,5.3850
1975,4,2,5,124,2.4690
1975,4,3,1,184,8.7099
1975,4,3,2,139,5.8260
1975,4,3,3,126,5.8047
1975,4,3,4,111,2.2103
1975,4,3,5,96,4.0532
1975,5,1,1,159,8.8794
1975,5,1,2,267,7.1933
1975,5,1,3,263,11.8741
1975,5,1,4,325,9.8211
1975,5,1,5,390,8.6697
1975,5,2,1,137,7.9779
1975,5,2,2,132,11.3426
1975,5,2,3,139,4.7197
1975,5,2,4,119,9.8109
1975,5,2,5,140,7.0913
1975,5,3,1,191,4.5516
1975,5,3,2,161,4.9901
1975,5,3,3,142,4.4519
1975,5,3,4,128,7.2711
1975,5,3,5,102,6.1196
1975,6,1,1,162,8.3210
1975,6,1,2,270,12.1519
1975,6,1,3,267,7.1293
1975,6,1,4,342,8.2534
1975,6,1,5,393,9.4634
1975,6,2,1,141,7.1662
1975,6,2,2,138,4.4297
1975,6,2,3,140,9.9318
1975,6,2,4,131,8.4983
1975,6,2,5,143,4.9897
1975,6,3,1,188,7.1845
1975,6,3,2,164,3.0775
1975,6,3,3,145,4.5900
1975,6,3,4,126,6.2689
1975,6,3,5,102,6.2983
1975,7,1,1,149,-2.0107
1975,7,1,2,248,-3.5956
1975,7,1,3,232,-3.5598
1975,7,1,4,291,-2.1643
1975,7,1,5,367,-0.4674
1975,7,2,1,126,-4.0339
1975,7,2,2,115,-5.6319
1975,7,2,3,123,-2.2151
1975,7,2,4,115,-3.9778
1975,7,2,5,136,-2.4086
1975,7,3,1,170,-5.9815
1975,7,3,2,140,-8.6135
1975,7,3,3,121,-7.6864
1975,7,3,4,108,-6.6358
1975,7,3,5,94,-4.8892
1975,8,1,1,137,-7.7405
1975,8,1,2,241,-6.3003
1975,8,1,3,241,-6.6489
1975,8,1,4,363,-6.4645
1975,8,1,5,391,-5.5556
1975,8,2,1,130,-4.2127
1975,8,2,2,121,-5.3960
1975,8,2,3,136,-6.5129
1975,8,2,4,146,-5.0832
1975,8,2,5,147,-4.2241
1975,8,3,1,188,-2.8294
1975,8,3,2,184,-2.4354
1975,8,3,3,149,-2.5103
1975,8,3,4,122,-2.9500
1975,8,3,5,100,-1.6160
1975,9,1,1,134,-3.7698
1975,9,1,2,238,-3.0910
1975,9,1,3,237,-3.9384
1975,9,1,4,377,-4.0274
1975,9,1,5,444,-2.6814
1975,9,2,1,127,-4.5805
1975,9,2,2,118,-2.8939
1975,9,2,3,137,-4.2918
1975,9,2,4,150,-3.2840
1975,9,2,5,162,-1.6358
1975,9,3,1,187,-5.5000
1975,9,3,2,185,-3.9338
1975,9,3,3,151,-2.5824
1975,9,3,4,135,-3.1332
1975,9,3,5,106,-2.4873
1975,10,1,1,131,2.1719
1975,10,1,2,221,-0.1366
1975,10,1,3,229,1.2342
1975,10,1,4,373,3.4692
1975,10,1,5,459,3.2948
1975,10,2,1,130,0.3438
1975,10,2,2,117,1.0190
1975,10,2,3,132,2.5506
1975,10,2,4,149,5.6217
1975,10,2,5,170,4.6223
1975,10,3,1,185,3.9616
1975,10,3,2,182,6.2837
1975,10,3,3,150,6.7251
1975,10,3,4,135,8.3176
1975,10,3,5,110,8.6479
1975,11,1,1,130,0.2775
1975,11,1,2,224,3.0080
1975,11,1,3,245,3.5040
1975,11,1,4,389,2.2585
1975,11,1,5,516,5.7379
1975,11,2,1,136,0.0829
1975,11,2,2,125,3.8188
1975,11,2,3,146,3.0438
1975,11,2,4,162,4.7209
1975,11,2,5,188,3.2603
1975,11,3,1,188,2.0699
1975,11,3,2,195,2.8020
1975,11,3,3,162,3.2464
1975,11,3,4,149,3.9810
1975,11,3,5,124,1.9615
1975,12,1,1,127,-0.8172
1975,12,1,2,217,-1.7720
1975,12,1,3,239,-1.2418
1975,12,1,4,401,-0.8178
1975,12,1,5,526,-1.8256
1975,12,2,1,134,-0.3977
1975,12,2,2,120,-0.6883
1975,12,2,3,143,-1.4641
1975,12,2,4,165,-1.2842
1975,12,2,5,195,-0.9229
1975,12,3,1,187,0.5602
1975,12,3,2,198,-0.6587
1975,12,3,3,167,-1.3661
1975,12,3,4,150,-3.0195
1975,12,3,5,131,-0.3371
1976,1,1,1,104,22.7575
1976,1,1,2,197,23.5525
1976,1,1,3,222,25.0356
1976,1,1,4,374,25.7254
1976,1,1,5,538,24.7920
1976,1,2,1,129,16.3064
1976,1,2,2,113,21.7358
1976,1,2,3,131,21.0823
1976,1,2,4,158,25.2987
1976,1,2,5,200,19.3062
1976,1,3,1,179,12.3797
1976,1,3,2,191,13.9317
1976,1,3,3,162,13.6428
1976,1,3,4,150,14.0309
1976,1,3,5,138,7.3710
1976,2,1,1,106,11.3877
1976,2,1,2,194,13.1950
1976,2,1,3,219,14.6363
1976,2,1,4,365,13.2209
1976,2,1,5,544,12.9839
1976,2,2,1,131,3.9017
1976,2,2,2,117,9.1580
1976,2,2,3,140,9.2151
1976,2,2,4,169,7.2779
1976,2,2,5,217,6.1440
1976,2,3,1,179,0.2049
1976,2,3,2,203,-0.5931
1976,2,3,3,173,0.5782
1976,2,3,4,164,1.5021
1976,2,3,5,148,0.4892
1976,3,1,1,116,1.8994
1976,3,1,2,199,1.9983
1976,3,1,3,232,3.3789
1976,3,1,4,392,1.8768
1976,3,1,5,588,1.2639
1976,3,2,1,132,1.8362
1976,3,2,2,116,1.0146
1976,3,2,3,139,1.4189
1976,3,2,4,171,3.0669
1976,3,2,5,226,1.8099
1976,3,3,1,176,4.0538
1976,3,3,2,202,2.4847
1976,3,3,3,173,3.9197
1976,3,3,4,165,3.9200
1976,3,3,5,154,1.1785
1976,4,1,1,100,-0.7965
1976,4,1,2,177,-3.7349
1976,4,1,3,217,-1.4055
1976,4,1,4,372,-2.0545
1976,4,1,5,579,-3.1836
1976,4,2,1,129,-0.6114
1976,4,2,2,113,-0.5328
1976,4,2,3,134,-0.6405
1976,4,2,4,170,-1.3593
1976,4,2,5,231,-2.6585
1976,4,3,1,168,-1.4717
1976,4,3,2,196,-0.6118
1976,4,3,3,171,0.3229
1976,4,3,4,165,-0.1585
1976,4,3,5,155,-2.5663
1976,5,1,1,131,-2.3505
1976,5,1,2,221,-2.4536
1976,5,1,3,324,-3.4119
1976,5,1,4,459,-3.6155
1976,5,1,5,642,-4.1979
1976,5,2,1,145,2.3232
1976,5,2,2,139,-1.1684
1976,5,2,3,178,-2.0123
1976,5,2,4,222,-2.9822
1976,5,2,5,252,-2.8435
1976,5,3,1,191,-0.3316
1976,5,3,2,226,0.4545
1976,5,3,3,207,0.1754
1976,5,3,4,238,-1.9515
1976,5,3,5,192,-1.7396
1976,6,1,1,140,6.2968
1976,6,1,2,223,2.8628
1976,6,1,3,346,3.6320
1976,6,1,4,470,3.8541
1976,6,1,5,641,3.2277
1976,6,2,1,147,3.8619
1976,6,2,2,141,5.9220
1976,6,2,3,182,6.2434
1976,6,2,4,223,4.7533
1976,6,2,5,252,4.5272
1976,6,3,1,190,3.4184
1976,6,3,2,227,3.0109
1976,6,3,3,209,4.0971
1976,6,3,4,237,5.7122
1976,6,3,5,189,5.1295
1976,7,1,1,125,2.5711
1976,7,1,2,153,-0.1560
1976,7,1,3,284,0.8488
1976,7,1,4,386,-1.1934
1976,7,1,5,603,-0.6073
1976,7,2,1,124,0.7597
1976,7,2,2,101,-1.6042
1976,7,2,3,141,-0.0761
1976,7,2,4,182,-0.5527
1976,7,2,5,231,-1.1501
1976,7,3,1,153,-2.2811
1976,7,3,2,154,-1.3401
1976,7,3,3,146,-0.8902
1976,7,3,4,196,-0.9082
1976,7,3,5,176,-0.7137
1976,8,1,1,158,-3.7357
1976,8,1,2,207,-2.8541
1976,8,1,3,370,-3.4837
1976,8,1,4,483,-2.3808
1976,8,1,5,650,-2.9149
1976,8,2,1,145,-3.0398
1976,8,2,2,132,-3.6693
1976,8,2,3,185,-2.3666
1976,8,2,4,220,-1.7973
1976,8,2,5,246,-1.5794
1976,8,3,1,184,-1.5559
1976,8,3,2,201,-0.5713
1976,8,3,3,206,-0.4764
1976,8,3,4,233,-0.0937
1976,8,3,5,192,-0.7869
1976,9,1,1,143,4.3313
1976,9,1,2,182,1.3758
1976,9,1,3,307,2.0918
1976,9,1,4,398,1.4413
1976,9,1,5,539,1.4841
1976,9,2,1,147,3.4333
1976,9,2,2,133,1.9987
1976,9,2,3,187,1.2943
1976,9,2,4,215,2.7798
1976,9,2,5,250,2.8894
1976,9,3,1,182,2.7620
1976,9,3,2,203,2.7233
1976,9,3,3,209,3.2119
1976,9,3,4,239,2.7208
1976,9,3,5,194,1.2652
1976,10,1,1,168,-0.8269
1976,10,1,2,226,-2.5232
1976,10,1,3,380,-2.2795
1976,10,1,4,490,-3.1913
1976,10,1,5,650,-2.9603
1976,10,2,1,152,-2.0142
1976,10,2,2,141,-4.2094
1976,10,2,3,189,-2.6227
1976,10,2,4,222,-1.8922
1976,10,2,5,252,-3.0766
1976,10,3,1,184,-2.6335
1976,10,3,2,206,-2.5683
1976,10,3,3,214,-2.0084
1976,10,3,4,237,-2.3617
1976,10,3,5,192,-2.5272
1976,11,1,1,185,3.5484
1976,11,1,2,251,3.4417
1976,11,1,3,413,2.9606
1976,11,1,4,540,2.7111
1976,11,1,5,651,2.2494
1976,11,2,1,156,4.6626
1976,11,2,2,155,4.2740
1976,11,2,3,199,2.8879
1976,11,2,4,229,4.0826
1976,11,2,5,256,4.4277
1976,11,3,1,191,-1.3163
1976,11,3,2,213,0.4114
1976,11,3,3,225,0.4050
1976,11,3,4,248,1.0101
1976,11,3,5,199,2.2089
1976,12,1,1,188,11.1526
1976,12,1,2,262,10.4457
1976,12,1,3,425,9.9259
1976,12,1,4,551,10.0959
1976,12,1,5,660,11.4187
1976,12,2,1,165,9.3466
1976,12,2,2,159,8.5027
1976,12,2,3,207,11.0246
1976,12,2,4,231,10.3378
1976,12,2,5,260,9.2492
1976,12,3,1,191,5.5603
1976,12,3,2,220,5.2631
1976,12,3,3,225,7.3407
1976,12,3,4,249,5.9448
1976,12,3,5,199,3.7930
1977,1,1,1,189,9.3637
1977,1,1,2,256,4.3914
1977,1,1,3,423,3.5937
1977,1,1,4,537,3.3702
1977,1,1,5,622,4.3460
1977,1,2,1,166,3.2825
1977,1,2,2,156,1.5714
1977,1,2,3,205,0.1872
1977,1,2,4,220,-1.2226
1977,1,2,5,247,0.1560
1977,1,3,1,189,-6.4645
1977,1,3,2,215,-3.9421
1977,1,3,3,225,-3.5406
1977,1,3,4,238,-5.0522
1977,1,3,5,188,-6.1996
1977,2,1,1,195,-0.4027
1977,2,1,2,275,-1.5591
1977,2,1,3,429,0.0326
1977,2,1,4,535,-0.7459
1977,2,1,5,608,-1.1629
1977,2,2,1,173,-1.8617
1977,2,2,2,163,-2.4324
1977,2,2,3,209,-0.0878
1977,2,2,4,229,-0.4173
1977,2,2,5,247,-0.0282
1977,2,3,1,194,-1.8471
1977,2,3,2,223,-1.3677
1977,2,3,3,234,-2.4981
1977,2,3,4,242,-1.9030
1977,2,3,5,189,-2.4631
1977,3,1,1,199,1.4947
1977,3,1,2,281,0.2015
1977,3,1,3,445,1.1563
1977,3,1,4,555,1.3190
1977,3,1,5,616,0.0834
1977,3,2,1,176,0.6020
1977,3,2,2,162,0.5288
1977,3,2,3,211,0.2312
1977,3,2,4,228,0.8622
1977,3,2,5,243,-1.3809
1977,3,3,1,194,-2.0315
1977,3,3,2,221,-1.1661
1977,3,3,3,232,-0.9059
1977,3,3,4,240,-1.8617
1977,3,3,5,182,-1.2721
1977,4,1,1,198,1.7074
1977,4,1,2,278,1.7011
1977,4,1,3,439,1.2215
1977,4,1,4,534,2.2857
1977,4,1,5,581,1.7659
1977,4,2,1,176,1.6600
1977,4,2,2,157,2.6636
1977,4,2,3,211,0.8185
1977,4,2,4,224,1.7733
1977,4,2,5,225,1.5195
1977,4,3,1,193,-1.5915
1977,4,3,2,216,0.6114
1977,4,3,3,234,1.2981
1977,4,3,4,236,0.4215
1977,4,3,5,171,-0.5167
1977,5,1,1,206,3.3866
1977,5,1,2,291,-0.2135
1977,5,1,3,466,0.0914
1977,5,1,4,548,-0.7681
1977,5,1,5,594,-0.8501
1977,5,2,1,179,0.0568
1977,5,2,2,165,-0.5655
1977,5,2,3,221,-0.6781
1977,5,2,4,227,-0.4609
1977,5,2,5,227,-0.8423
1977,5,3,1,201,-3.1844
1977,5,3,2,220,-1.9548
1977,5,3,3,244,-0.4619
1977,5,3,4,246,-1.4614
1977,5,3,5,182,-2.2994
1977,6,1,1,206,7.7334
1977,6,1,2,287,6.0755
1977,6,1,3,454,5.7637
1977,6,1,4,554,8.3172
1977,6,1,5,591,7.8285
1977,6,2,1,178,7.8296
1977,6,2,2,164,7.1907
1977,6,2,3,219,6.7500
1977,6,2,4,229,7.0632
1977,6,2,5,228,6.3436
1977,6,3,1,203,5.4455
1977,6,3,2,218,3.8440
1977,6,3,3,242,5.4301
1977,6,3,4,245,5.5599
1977,6,3,5,177,4.9875
1977,7,1,1,194,-0.9242
1977,7,1,2,236,-0.4385
1977,7,1,3,339,-1.8755
1977,7,1,4,435,0.2697
1977,7,1,5,524,0.6153
1977,7,2,1,165,-1.9803
1977,7,2,2,149,-1.9585
1977,7,2,3,172,-1.9289
1977,7,2,4,166,-0.8004
1977,7,2,5,191,-0.5951
1977,7,3,1,188,-2.1329
1977,7,3,2,188,-2.5575
1977,7,3,3,192,-2.0397
1977,7,3,4,153,-2.0546
1977,7,3,5,136,-0.4135
1977,8,1,1,200,-1.8796
1977,8,1,2,257,-2.8991
1977,8,1,3,354,-1.7839
1977,8,1,4,442,-1.5463
1977,8,1,5,521,-1.2235
1977,8,2,1,167,-0.9141
1977,8,2,2,154,0.4862
1977,8,2,3,177,-2.6888
1977,8,2,4,172,-0.2366
1977,8,2,5,188,0.4735
1977,8,3,1,192,-0.3926
1977,8,3,2,192,-2.4485
1977,8,3,3,200,-2.4204
1977,8,3,4,160,-0.2211
1977,8,3,5,137,1.7421
1977,9,1,1,197,2.6368
1977,9,1,2,255,0.2762
1977,9,1,3,354,0.2710
