year,month,rank_ME,rank_r1a,nstocks,ret_vw
1967,7,3,2,116,4.6910
1967,7,3,3,129,1.3822
1967,7,3,4,111,4.3896
1967,7,3,5,129,6.8728
1967,8,1,1,323,-0.2925
1967,8,1,2,135,1.5564
1967,8,1,3,129,1.3720
1967,8,1,4,113,0.3333
1967,8,1,5,143,0.4186
1967,8,2,1,100,-0.0035
1967,8,2,2,85,-0.4851
1967,8,2,3,87,0.7736
1967,8,2,4,62,0.2773
1967,8,2,5,80,-0.1874
1967,8,3,1,86,-2.2422
1967,8,3,2,111,-1.2294
1967,8,3,3,121,-0.8927
1967,8,3,4,139,-0.5092
1967,8,3,5,143,-0.1506
1967,9,1,1,229,9.3123
1967,9,1,2,155,7.4671
1967,9,1,3,148,6.1224
1967,9,1,4,156,7.1954
1967,9,1,5,156,9.4068
1967,9,2,1,103,6.0467
1967,9,2,2,84,5.1830
1967,9,2,3,65,5.3349
1967,9,2,4,85,4.1649
1967,9,2,5,78,4.4069
1967,9,3,1,108,4.5738
1967,9,3,2,110,2.3239
1967,9,3,3,120,4.4671
1967,9,3,4,121,2.8493
1967,9,3,5,142,1.6335
1967,10,1,1,393,-0.8796
1967,10,1,2,197,-2.1298
1967,10,1,3,132,-1.5865
1967,10,1,4,73,-1.9709
1967,10,1,5,55,-6.1501
1967,10,2,1,105,-2.4863
1967,10,2,2,91,-3.1651
1967,10,2,3,87,-2.6772
1967,10,2,4,71,-3.7516
1967,10,2,5,59,-3.2891
1967,10,3,1,95,-0.7462
1967,10,3,2,88,-1.9708
1967,10,3,3,104,-5.8088
1967,10,3,4,147,-0.8142
1967,10,3,5,161,-3.8909
1967,11,1,1,210,-0.4732
1967,11,1,2,134,-0.7070
1967,11,1,3,183,0.5656
1967,11,1,4,158,1.0787
1967,11,1,5,161,0.0970
1967,11,2,1,78,0.8181
1967,11,2,2,78,-0.3828
1967,11,2,3,78,-0.0794
1967,11,2,4,78,1.4300
1967,11,2,5,99,2.2565
1967,11,3,1,111,0.1522
1967,11,3,2,118,-0.5061
1967,11,3,3,105,1.7325
1967,11,3,4,124,1.1496
1967,11,3,5,139,1.6827
1967,12,1,1,291,11.6662
1967,12,1,2,109,9.9069
1967,12,1,3,140,9.2879
1967,12,1,4,112,10.1710
1967,12,1,5,193,10.4901
1967,12,2,1,91,5.8096
1967,12,2,2,77,5.8880
1967,12,2,3,73,5.5766
1967,12,2,4,69,6.8031
1967,12,2,5,97,10.5302
1967,12,3,1,89,2.3578
1967,12,3,2,115,2.7203
1967,12,3,3,115,3.4871
1967,12,3,4,144,2.0843
1967,12,3,5,134,3.2033
1968,1,1,1,115,3.9667
1968,1,1,2,118,4.1447
1968,1,1,3,116,3.9573
1968,1,1,4,150,3.9537
1968,1,1,5,334,4.0600
1968,1,2,1,58,1.0696
1968,1,2,2,66,-2.4414
1968,1,2,3,79,0.9529
1968,1,2,4,84,0.0752
1968,1,2,5,132,-1.1468
1968,1,3,1,166,-2.3456
1968,1,3,2,139,-4.4596
1968,1,3,3,116,-5.1784
1968,1,3,4,104,-6.1984
1968,1,3,5,67,-9.1567
1968,2,1,1,138,-6.8361
1968,2,1,2,116,-4.7885
1968,2,1,3,116,-4.9052
1968,2,1,4,151,-5.3288
1968,2,1,5,303,-7.6792
1968,2,2,1,91,-5.0639
1968,2,2,2,72,-2.8351
1968,2,2,3,65,-3.9435
1968,2,2,4,78,-4.8867
1968,2,2,5,111,-7.2924
1968,2,3,1,113,-3.0120
1968,2,3,2,125,-1.8487
1968,2,3,3,124,-3.1157
1968,2,3,4,125,-3.8992
1968,2,3,5,99,-3.5133
1968,3,1,1,269,-1.5173
1968,3,1,2,121,-0.1845
1968,3,1,3,111,-2.4134
1968,3,1,4,111,-0.7554
1968,3,1,5,227,-1.5898
1968,3,2,1,89,-1.2082
1968,3,2,2,75,-0.9459
1968,3,2,3,70,-0.3424
1968,3,2,4,67,-1.4809
1968,3,2,5,108,-0.3002
1968,3,3,1,94,0.9287
1968,3,3,2,123,-0.2185
1968,3,3,3,126,1.3242
1968,3,3,4,132,1.0618
1968,3,3,5,108,0.6622
1968,4,1,1,279,14.2596
1968,4,1,2,131,14.8202
1968,4,1,3,110,17.0573
1968,4,1,4,116,16.3750
1968,4,1,5,205,17.6400
1968,4,2,1,99,16.1115
1968,4,2,2,81,11.6670
1968,4,2,3,64,11.2569
1968,4,2,4,69,12.7447
1968,4,2,5,92,16.3563
1968,4,3,1,82,9.4453
1968,4,3,2,112,4.6716
1968,4,3,3,131,8.2619
1968,4,3,4,140,9.9430
1968,4,3,5,120,11.1296
1968,5,1,1,176,13.5514
1968,5,1,2,123,10.7647
1968,5,1,3,127,12.3655
1968,5,1,4,157,10.1832
1968,5,1,5,253,13.4823
1968,5,2,1,81,7.1110
1968,5,2,2,73,5.9626
1968,5,2,3,74,5.6388
1968,5,2,4,81,3.6455
1968,5,2,5,96,10.1390
1968,5,3,1,128,-0.3399
1968,5,3,2,121,2.1049
1968,5,3,3,121,2.4255
1968,5,3,4,117,2.5525
1968,5,3,5,101,5.3947
1968,6,1,1,136,0.0948
1968,6,1,2,125,5.2969
1968,6,1,3,134,0.9614
1968,6,1,4,147,0.7883
1968,6,1,5,298,-0.7505
1968,6,2,1,64,-0.0331
1968,6,2,2,69,1.6434
1968,6,2,3,70,2.2733
1968,6,2,4,81,-1.5142
1968,6,2,5,120,0.4660
1968,6,3,1,132,0.9390
1968,6,3,2,120,1.1920
1968,6,3,3,125,1.5934
1968,6,3,4,101,0.6451
1968,6,3,5,108,-0.1153
1968,7,1,1,217,-5.7873
1968,7,1,2,103,-2.9576
1968,7,1,3,124,-3.7488
1968,7,1,4,137,-2.5352
1968,7,1,5,248,-2.4226
1968,7,2,1,92,-4.5378
1968,7,2,2,67,-4.1764
1968,7,2,3,71,-2.9305
1968,7,2,4,74,-3.7268
1968,7,2,5,108,-2.3870
1968,7,3,1,110,-3.2019
1968,7,3,2,137,-3.3848
1968,7,3,3,130,0.0358
1968,7,3,4,118,-1.0092
1968,7,3,5,85,-4.0556
1968,8,1,1,256,4.0663
1968,8,1,2,126,5.5727
1968,8,1,3,105,4.6635
1968,8,1,4,125,4.7092
1968,8,1,5,214,4.4483
1968,8,2,1,113,4.0771
1968,8,2,2,70,2.5007
1968,8,2,3,75,2.1512
1968,8,2,4,63,4.0963
1968,8,2,5,83,3.9680
1968,8,3,1,90,1.6229
1968,8,3,2,126,1.3528
1968,8,3,3,133,1.1549
1968,8,3,4,121,1.9946
1968,8,3,5,111,1.9332
1968,9,1,1,164,6.9311
1968,9,1,2,113,7.6883
1968,9,1,3,114,4.1040
1968,9,1,4,141,6.9789
1968,9,1,5,298,7.7352
1968,9,2,1,84,6.7134
1968,9,2,2,69,5.0551
1968,9,2,3,55,6.2725
1968,9,2,4,82,6.2000
1968,9,2,5,118,8.0558
1968,9,3,1,110,5.3723
1968,9,3,2,125,3.7007
1968,9,3,3,128,3.0739
1968,9,3,4,112,4.2083
1968,9,3,5,104,3.2762
1968,10,1,1,188,-0.5007
1968,10,1,2,128,0.6282
1968,10,1,3,118,0.2430
1968,10,1,4,139,2.4212
1968,10,1,5,255,-0.8132
1968,10,2,1,74,-0.0471
1968,10,2,2,70,1.5332
1968,10,2,3,84,2.9886
1968,10,2,4,89,-0.0837
1968,10,2,5,96,0.8220
1968,10,3,1,111,2.4407
1968,10,3,2,124,2.0428
1968,10,3,3,117,2.7542
1968,10,3,4,115,1.0816
1968,10,3,5,117,-2.1402
1968,11,1,1,300,6.3154
1968,11,1,2,143,5.9792
1968,11,1,3,100,10.1749
1968,11,1,4,133,7.6015
1968,11,1,5,160,7.7318
1968,11,2,1,82,7.7730
1968,11,2,2,74,6.9531
1968,11,2,3,73,7.8385
1968,11,2,4,80,9.5888
1968,11,2,5,100,8.6831
1968,11,3,1,95,5.8115
1968,11,3,2,116,3.2870
1968,11,3,3,125,6.6765
1968,11,3,4,128,6.0055
1968,11,3,5,117,6.2249
1968,12,1,1,177,4.0044
1968,12,1,2,108,0.6155
1968,12,1,3,104,1.5684
1968,12,1,4,146,2.5992
1968,12,1,5,298,1.6507
1968,12,2,1,70,-0.3818
1968,12,2,2,68,-1.6902
1968,12,2,3,69,-1.1388
1968,12,2,4,80,-0.0349
1968,12,2,5,129,-1.1735
1968,12,3,1,128,-4.1420
1968,12,3,2,121,-4.0472
1968,12,3,3,133,-4.2815
1968,12,3,4,109,-3.0375
1968,12,3,5,90,-3.1942
1969,1,1,1,151,0.3223
1969,1,1,2,92,-1.7309
1969,1,1,3,115,-1.4178
1969,1,1,4,132,-2.0573
1969,1,1,5,338,-0.1153
1969,1,2,1,76,-2.0895
1969,1,2,2,74,-1.9998
1969,1,2,3,76,0.2118
1969,1,2,4,83,0.3492
1969,1,2,5,106,-1.0340
1969,1,3,1,139,-0.8078
1969,1,3,2,142,-1.8153
1969,1,3,3,123,-0.4692
1969,1,3,4,106,0.7101
1969,1,3,5,73,-1.5652
1969,2,1,1,333,-12.3909
1969,2,1,2,162,-9.8986
1969,2,1,3,120,-7.0863
1969,2,1,4,96,-7.6961
1969,2,1,5,114,-7.7954
1969,2,2,1,122,-12.0427
1969,2,2,2,71,-9.3028
1969,2,2,3,61,-6.9685
1969,2,2,4,72,-5.1996
1969,2,2,5,91,-7.6053
1969,2,3,1,102,-8.9128
1969,2,3,2,114,-6.9221
1969,2,3,3,125,-4.5680
1969,2,3,4,123,-2.9670
1969,2,3,5,119,-4.7612
1969,3,1,1,289,1.3422
1969,3,1,2,153,1.8201
1969,3,1,3,140,2.4406
1969,3,1,4,111,1.3831
1969,3,1,5,140,2.5940
1969,3,2,1,107,2.3175
1969,3,2,2,73,0.5856
1969,3,2,3,85,3.2602
1969,3,2,4,68,2.6884
1969,3,2,5,84,2.8756
1969,3,3,1,85,0.4950
1969,3,3,2,115,1.4323
1969,3,3,3,116,2.2038
1969,3,3,4,133,5.0882
1969,3,3,5,128,5.0315
1969,4,1,1,152,-0.4560
1969,4,1,2,114,-1.9941
1969,4,1,3,122,0.7388
1969,4,1,4,176,-1.9981
1969,4,1,5,270,-0.9133
1969,4,2,1,64,0.0602
1969,4,2,2,57,-0.1463
1969,4,2,3,66,0.6020
1969,4,2,4,84,1.1328
1969,4,2,5,142,0.0802
1969,4,3,1,123,2.3302
1969,4,3,2,131,1.3348
1969,4,3,3,130,2.7979
1969,4,3,4,109,2.2429
1969,4,3,5,92,1.9884
1969,5,1,1,119,2.1346
1969,5,1,2,96,1.2166
1969,5,1,3,113,-0.9304
1969,5,1,4,155,0.0776
1969,5,1,5,350,1.5427
1969,5,2,1,68,-1.0227
1969,5,2,2,69,1.6292
1969,5,2,3,70,-1.2525
1969,5,2,4,99,-0.8568
1969,5,2,5,116,-0.6823
1969,5,3,1,146,0.2722
1969,5,3,2,135,1.1078
1969,5,3,3,115,0.0447
1969,5,3,4,102,0.3336
1969,5,3,5,84,0.8040
1969,6,1,1,263,-14.8008
1969,6,1,2,137,-12.7272
1969,6,1,3,131,-11.4675
1969,6,1,4,111,-12.7762
1969,6,1,5,186,-13.1175
1969,6,2,1,92,-13.4140
1969,6,2,2,94,-10.1271
1969,6,2,3,82,-11.2429
1969,6,2,4,78,-9.7186
1969,6,2,5,80,-11.3323
1969,6,3,1,107,-7.0268
1969,6,3,2,113,-2.8346
1969,6,3,3,120,-6.5300
1969,6,3,4,122,-6.4280
1969,6,3,5,125,-8.1832
1969,7,1,1,242,-12.4207
1969,7,1,2,148,-13.0748
1969,7,1,3,144,-10.8588
1969,7,1,4,114,-10.1861
1969,7,1,5,198,-11.1701
1969,7,2,1,105,-11.8089
1969,7,2,2,88,-9.7589
1969,7,2,3,63,-7.4115
1969,7,2,4,76,-7.1843
1969,7,2,5,87,-8.5602
1969,7,3,1,86,-8.3658
1969,7,3,2,112,-5.8176
1969,7,3,3,143,-5.1757
1969,7,3,4,132,-4.9218
1969,7,3,5,115,-7.4476
1969,8,1,1,232,3.2457
1969,8,1,2,141,3.9975
1969,8,1,3,107,3.6014
1969,8,1,4,135,3.8764
1969,8,1,5,233,6.9895
1969,8,2,1,87,6.7250
1969,8,2,2,71,5.0131
1969,8,2,3,65,5.8881
1969,8,2,4,90,4.6336
1969,8,2,5,109,7.8634
1969,8,3,1,109,4.4630
1969,8,3,2,123,4.6995
1969,8,3,3,147,4.1012
1969,8,3,4,105,5.9061
1969,8,3,5,102,6.4097
1969,9,1,1,202,-1.8768
1969,9,1,2,147,-3.2762
1969,9,1,3,127,-4.5117
1969,9,1,4,115,-3.7657
1969,9,1,5,257,-3.7362
1969,9,2,1,74,-1.6466
1969,9,2,2,78,-0.7745
1969,9,2,3,82,-1.1001
1969,9,2,4,74,-1.3739
1969,9,2,5,117,0.6513
1969,9,3,1,109,-1.7405
1969,9,3,2,134,-2.5921
1969,9,3,3,113,-2.8264
1969,9,3,4,132,-3.0044
1969,9,3,5,100,-3.2072
1969,10,1,1,314,12.3843
1969,10,1,2,132,11.2893
1969,10,1,3,110,8.2006
1969,10,1,4,110,10.9349
1969,10,1,5,174,9.2877
1969,10,2,1,99,9.0926
1969,10,2,2,80,8.3150
1969,10,2,3,81,7.7788
1969,10,2,4,82,5.7998
1969,10,2,5,92,6.9686
1969,10,3,1,98,4.5130
1969,10,3,2,129,5.8741
1969,10,3,3,132,6.3313
1969,10,3,4,119,4.4470
1969,10,3,5,110,3.7115
1969,11,1,1,288,-6.5653
1969,11,1,2,135,-7.3262
1969,11,1,3,125,-8.7032
1969,11,1,4,117,-6.0730
1969,11,1,5,181,-6.8267
1969,11,2,1,71,-6.2787
1969,11,2,2,99,-4.9290
1969,11,2,3,77,-4.7761
1969,11,2,4,78,-3.7317
1969,11,2,5,111,-4.5261
1969,11,3,1,119,-3.6234
1969,11,3,2,112,-3.9435
1969,11,3,3,125,-2.2111
1969,11,3,4,122,-1.7282
1969,11,3,5,116,-3.2731
1969,12,1,1,155,-8.0892
1969,12,1,2,115,-9.6628
1969,12,1,3,126,-8.3736
1969,12,1,4,124,-9.0256
1969,12,1,5,336,-9.8392
1969,12,2,1,95,-4.7765
1969,12,2,2,75,-4.2069
1969,12,2,3,74,-6.9792
1969,12,2,4,77,-4.7893
1969,12,2,5,114,-6.2073
1969,12,3,1,120,-2.3884
1969,12,3,2,124,-0.9802
1969,12,3,3,134,-1.7409
1969,12,3,4,122,-0.4675
1969,12,3,5,93,-0.6621
1970,1,1,1,214,-4.2483
1970,1,1,2,157,-0.7373
1970,1,1,3,155,-0.6655
1970,1,1,4,119,-1.6954
1970,1,1,5,217,-1.9951
1970,1,2,1,99,-7.9678
1970,1,2,2,83,-7.1404
1970,1,2,3,73,-3.9752
1970,1,2,4,74,-5.8294
1970,1,2,5,105,-5.9511
1970,1,3,1,92,-8.1558
1970,1,3,2,110,-8.7436
1970,1,3,3,130,-7.6357
1970,1,3,4,142,-6.6294
1970,1,3,5,119,-7.6491
1970,2,1,1,406,2.0853
1970,2,1,2,150,2.7591
1970,2,1,3,109,2.5438
1970,2,1,4,75,3.9401
1970,2,1,5,132,2.7336
1970,2,2,1,129,1.7892
1970,2,2,2,84,4.8640
1970,2,2,3,70,4.1289
1970,2,2,4,78,5.0201
1970,2,2,5,72,5.1203
1970,2,3,1,62,4.6777
1970,2,3,2,124,6.1054
1970,2,3,3,137,6.0080
1970,2,3,4,139,7.3544
1970,2,3,5,131,4.4587
1970,3,1,1,261,-3.2246
1970,3,1,2,142,-1.7704
1970,3,1,3,160,-1.4794
1970,3,1,4,129,-4.4029
1970,3,1,5,188,-5.6406
1970,3,2,1,92,-1.8134
1970,3,2,2,83,-0.5033
1970,3,2,3,69,-0.6185
1970,3,2,4,97,-2.0507
1970,3,2,5,95,-3.9646
1970,3,3,1,97,0.2120
1970,3,3,2,110,-0.5526
1970,3,3,3,128,0.7472
1970,3,3,4,131,0.5222
1970,3,3,5,135,-1.1819
1970,4,1,1,371,-18.4579
1970,4,1,2,139,-16.4820
1970,4,1,3,116,-15.8737
1970,4,1,4,124,-18.8755
1970,4,1,5,148,-20.0005
1970,4,2,1,101,-17.5086
1970,4,2,2,83,-15.0651
1970,4,2,3,78,-11.9976
1970,4,2,4,68,-14.3212
1970,4,2,5,99,-18.5968
1970,4,3,1,78,-10.8864
1970,4,3,2,115,-7.5039
1970,4,3,3,124,-9.3408
1970,4,3,4,142,-9.6080
1970,4,3,5,142,-10.9972
1970,5,1,1,277,-9.8683
1970,5,1,2,141,-8.2977
1970,5,1,3,121,-8.9558
1970,5,1,4,126,-10.8138
1970,5,1,5,250,-9.2965
1970,5,2,1,101,-10.3899
1970,5,2,2,77,-9.4505
1970,5,2,3,73,-9.4029
1970,5,2,4,77,-9.1572
1970,5,2,5,95,-12.3793
1970,5,3,1,82,-7.1834
1970,5,3,2,118,-5.7846
1970,5,3,3,132,-6.8869
1970,5,3,4,142,-4.8606
1970,5,3,5,122,-5.8854
1970,6,1,1,419,-11.8707
1970,6,1,2,205,-8.2263
1970,6,1,3,120,-7.2633
1970,6,1,4,81,-7.9195
1970,6,1,5,95,-7.9542
1970,6,2,1,127,-9.4040
1970,6,2,2,90,-8.6934
1970,6,2,3,90,-6.6550
1970,6,2,4,64,-6.6004
1970,6,2,5,61,-5.6548
1970,6,3,1,63,-5.5139
1970,6,3,2,99,-4.5997
1970,6,3,3,120,-3.7122
1970,6,3,4,152,-4.2059
1970,6,3,5,159,-5.9947
1970,7,1,1,395,3.0880
1970,7,1,2,198,6.3060
1970,7,1,3,129,6.3638
1970,7,1,4,100,4.1041
1970,7,1,5,95,5.7732
1970,7,2,1,116,6.7923
1970,7,2,2,93,10.1906
1970,7,2,3,70,7.1236
1970,7,2,4,63,7.2525
1970,7,2,5,88,7.3048
1970,7,3,1,73,9.6585
1970,7,3,2,96,9.8847
1970,7,3,3,133,8.8681
1970,7,3,4,147,6.5852
1970,7,3,5,148,5.0854
1970,8,1,1,269,6.0643
1970,8,1,2,162,5.4622
1970,8,1,3,161,5.6050
1970,8,1,4,135,8.3024
1970,8,1,5,199,6.3244
1970,8,2,1,75,5.9574
1970,8,2,2,73,5.4324
1970,8,2,3,69,6.8964
1970,8,2,4,95,7.8053
1970,8,2,5,121,8.1974
1970,8,3,1,102,4.1219
1970,8,3,2,116,5.1352
1970,8,3,3,122,4.3638
1970,8,3,4,126,5.3852
1970,8,3,5,130,4.9737
1970,9,1,1,328,17.3705
1970,9,1,2,191,14.9456
1970,9,1,3,112,11.6127
1970,9,1,4,124,12.6369
1970,9,1,5,180,18.7548
1970,9,2,1,83,14.1087
1970,9,2,2,74,8.5792
1970,9,2,3,89,9.6324
1970,9,2,4,66,10.4444
1970,9,2,5,123,15.5481
1970,9,3,1,97,2.0962
1970,9,3,2,123,1.3038
1970,9,3,3,127,4.0788
1970,9,3,4,132,5.2828
1970,9,3,5,121,6.9319
1970,10,1,1,208,-5.3208
1970,10,1,2,147,-7.3773
1970,10,1,3,116,-6.2986
1970,10,1,4,148,-8.9192
1970,10,1,5,316,-9.0930
1970,10,2,1,89,-5.3766
1970,10,2,2,80,-4.1859
1970,10,2,3,80,-4.9776
1970,10,2,4,72,-3.5914
1970,10,2,5,113,-5.2459
1970,10,3,1,117,-0.1737
1970,10,3,2,114,-1.6660
1970,10,3,3,138,-1.4288
1970,10,3,4,138,0.0294
1970,10,3,5,106,-3.0826
1970,11,1,1,409,-2.2434
1970,11,1,2,166,-1.2018
1970,11,1,3,116,-1.0618
1970,11,1,4,104,-2.4766
1970,11,1,5,139,-1.2838
1970,11,2,1,106,1.9172
1970,11,2,2,79,2.4499
1970,11,2,3,75,5.5408
1970,11,2,4,85,3.4294
1970,11,2,5,97,2.1509
1970,11,3,1,66,4.1923
1970,11,3,2,117,6.4321
1970,11,3,3,138,6.3487
1970,11,3,4,141,4.6349
1970,11,3,5,150,4.7147
1970,12,1,1,475,8.2696
1970,12,1,2,171,9.7768
1970,12,1,3,113,8.8216
1970,12,1,4,74,10.7153
1970,12,1,5,106,10.3284
1970,12,2,1,103,7.9861
1970,12,2,2,96,9.7758
1970,12,2,3,69,9.6618
1970,12,2,4,75,9.9346
1970,12,2,5,99,8.7368
1970,12,3,1,51,5.7097
1970,12,3,2,111,7.1585
1970,12,3,3,137,5.7680
1970,12,3,4,162,5.0950
1970,12,3,5,152,5.9587
1971,1,1,1,175,18.7876
1971,1,1,2,123,14.5567
1971,1,1,3,124,16.6896
1971,1,1,4,176,15.8248
1971,1,1,5,349,15.7656
1971,1,2,1,96,13.3394
1971,1,2,2,72,8.3963
1971,1,2,3,72,9.6451
1971,1,2,4,92,9.5184
1971,1,2,5,103,8.3446
1971,1,3,1,113,4.2418
1971,1,3,2,147,3.3862
1971,1,3,3,152,4.8437
1971,1,3,4,108,6.6170
1971,1,3,5,90,5.4296
1971,2,1,1,352,7.1579
1971,2,1,2,216,5.3334
1971,2,1,3,136,5.7782
1971,2,1,4,89,5.3633
1971,2,1,5,158,5.7700
1971,2,2,1,112,3.1377
1971,2,2,2,85,1.5929
1971,2,2,3,76,1.9892
1971,2,2,4,78,3.6295
1971,2,2,5,85,4.1769
1971,2,3,1,91,3.3731
1971,2,3,2,97,3.3215
1971,2,3,3,132,0.9846
1971,2,3,4,152,0.2921
1971,2,3,5,138,0.8951
1971,3,1,1,357,5.9375
1971,3,1,2,175,5.3360
1971,3,1,3,157,5.7005
1971,3,1,4,122,7.6482
1971,3,1,5,141,6.8482
1971,3,2,1,113,8.2540
1971,3,2,2,83,4.1429
1971,3,2,3,86,7.2301
1971,3,2,4,81,5.3432
1971,3,2,5,85,5.3765
1971,3,3,1,89,5.7727
1971,3,3,2,136,4.8679
1971,3,3,3,128,4.9429
1971,3,3,4,133,2.1036
1971,3,3,5,126,3.5465
1971,4,1,1,462,2.4161
1971,4,1,2,185,1.5716
1971,4,1,3,132,2.8535
1971,4,1,4,88,0.2707
1971,4,1,5,91,2.0542
1971,4,2,1,159,2.4226
1971,4,2,2,82,5.5106
1971,4,2,3,72,3.7230
1971,4,2,4,59,2.1309
1971,4,2,5,73,3.0075
1971,4,3,1,77,6.1955
1971,4,3,2,117,4.0545
1971,4,3,3,131,2.9772
1971,4,3,4,155,3.2142
1971,4,3,5,131,4.3375
1971,5,1,1,255,-6.4059
1971,5,1,2,193,-6.1721
1971,5,1,3,149,-5.3822
1971,5,1,4,139,-6.2271
1971,5,1,5,223,-7.1375
1971,5,2,1,111,-6.8601
1971,5,2,2,93,-3.3015
1971,5,2,3,85,-3.1272
1971,5,2,4,71,-5.4271
1971,5,2,5,84,-2.9689
1971,5,3,1,102,-2.2316
1971,5,3,2,113,-2.1087
1971,5,3,3,125,-4.1625
1971,5,3,4,146,-3.6280
1971,5,3,5,125,-3.7284
1971,6,1,1,297,-3.3885
1971,6,1,2,198,-1.4713
1971,6,1,3,155,-2.5640
1971,6,1,4,145,-2.9727
1971,6,1,5,166,-3.7167
1971,6,2,1,106,-2.7416
1971,6,2,2,91,-0.4130
1971,6,2,3,77,0.3317
1971,6,2,4,95,-0.6361
1971,6,2,5,72,-0.9862
1971,6,3,1,75,-0.6151
1971,6,3,2,110,0.6462
1971,6,3,3,125,0.8405
1971,6,3,4,130,-0.2821
1971,6,3,5,175,1.2426
1971,7,1,1,376,-6.3812
1971,7,1,2,206,-7.1661
1971,7,1,3,133,-6.4284
1971,7,1,4,95,-4.4478
1971,7,1,5,153,-7.8914
1971,7,2,1,94,-6.6959
1971,7,2,2,91,-4.6951
1971,7,2,3,69,-3.1010
1971,7,2,4,83,-4.5991
1971,7,2,5,98,-3.8639
1971,7,3,1,91,-5.7096
1971,7,3,2,103,-5.1277
1971,7,3,3,142,-3.0978
1971,7,3,4,138,-3.5162
1971,7,3,5,139,-4.2800
1971,8,1,1,296,4.8242
1971,8,1,2,176,3.7279
1971,8,1,3,146,2.9355
1971,8,1,4,159,4.5672
1971,8,1,5,196,4.4260
1971,8,2,1,86,3.1602
1971,8,2,2,78,4.6588
1971,8,2,3,81,3.8879
1971,8,2,4,77,4.2151
1971,8,2,5,107,7.3720
1971,8,3,1,110,3.7853
1971,8,3,2,132,5.1628
1971,8,3,3,142,2.8860
1971,8,3,4,130,3.2554
1971,8,3,5,104,6.4493
1971,9,1,1,114,-1.5119
1971,9,1,2,115,0.0359
1971,9,1,3,130,-0.1722
1971,9,1,4,198,0.3309
1971,9,1,5,421,-1.6125
1971,9,2,1,72,-1.9493
1971,9,2,2,70,-0.6272
1971,9,2,3,69,-1.0559
1971,9,2,4,100,0.5860
