year,month,rank_ME,rank_r15a,nstocks,ret_vw
1969,9,2,2,17,-2.8021
1969,9,2,3,20,1.0475
1969,9,2,4,25,-0.9876
1969,9,2,5,33,-1.0141
1969,9,3,1,73,-1.3113
1969,9,3,2,80,-4.6563
1969,9,3,3,83,-2.2453
1969,9,3,4,67,-3.5108
1969,9,3,5,63,-1.8113
1969,10,1,1,32,13.0657
1969,10,1,2,28,9.6102
1969,10,1,3,18,12.6378
1969,10,1,4,15,5.4336
1969,10,1,5,21,8.4492
1969,10,2,1,34,5.2309
1969,10,2,2,29,7.1390
1969,10,2,3,18,5.1057
1969,10,2,4,24,7.1025
1969,10,2,5,25,4.1023
1969,10,3,1,58,2.1455
1969,10,3,2,64,3.2882
1969,10,3,3,84,4.6831
1969,10,3,4,84,4.9504
1969,10,3,5,73,5.8528
1969,11,1,1,40,-7.2160
1969,11,1,2,28,-6.8255
1969,11,1,3,12,-6.1340
1969,11,1,4,17,-4.6881
1969,11,1,5,18,-6.6282
1969,11,2,1,32,-4.7797
1969,11,2,2,27,-4.0585
1969,11,2,3,22,-5.6727
1969,11,2,4,27,-5.2474
1969,11,2,5,21,-4.9994
1969,11,3,1,53,-4.4272
1969,11,3,2,66,-1.6784
1969,11,3,3,87,-4.5889
1969,11,3,4,79,-2.4755
1969,11,3,5,82,-3.4310
1969,12,1,1,34,-8.2867
1969,12,1,2,28,-5.5037
1969,12,1,3,15,-8.4773
1969,12,1,4,18,-6.8680
1969,12,1,5,19,-2.4652
1969,12,2,1,28,-5.1784
1969,12,2,2,25,-5.7574
1969,12,2,3,31,-4.8434
1969,12,2,4,19,-7.7976
1969,12,2,5,29,-7.3488
1969,12,3,1,64,-2.9536
1969,12,3,2,68,0.1797
1969,12,3,3,75,-1.9970
1969,12,3,4,84,-2.8655
1969,12,3,5,75,0.3252
1970,1,1,1,6,1.4940
1970,1,1,2,15,1.2432
1970,1,1,3,20,-1.5958
1970,1,1,4,30,-1.1778
1970,1,1,5,44,-0.3473
1970,1,2,1,13,-3.7297
1970,1,2,2,26,-2.4180
1970,1,2,3,22,-3.2388
1970,1,2,4,38,-3.5506
1970,1,2,5,32,-1.9139
1970,1,3,1,102,-8.8523
1970,1,3,2,80,-7.0348
1970,1,3,3,81,-5.3845
1970,1,3,4,57,-5.5832
1970,1,3,5,48,-7.6498
1970,2,1,1,30,5.7264
1970,2,1,2,20,2.5861
1970,2,1,3,19,0.9992
1970,2,1,4,17,2.5807
1970,2,1,5,24,3.1885
1970,2,2,1,28,5.1665
1970,2,2,2,32,5.0007
1970,2,2,3,33,4.2268
1970,2,2,4,20,3.8460
1970,2,2,5,26,5.6798
1970,2,3,1,66,5.5166
1970,2,3,2,72,6.5555
1970,2,3,3,69,7.6639
1970,2,3,4,84,5.6229
1970,2,3,5,76,6.3208
1970,3,1,1,28,-0.6996
1970,3,1,2,19,-1.7077
1970,3,1,3,23,0.0410
1970,3,1,4,19,-0.5344
1970,3,1,5,21,-1.2714
1970,3,2,1,36,0.5957
1970,3,2,2,29,1.2303
1970,3,2,3,25,3.2927
1970,3,2,4,24,1.7781
1970,3,2,5,22,-0.6561
1970,3,3,1,61,-0.0391
1970,3,3,2,75,2.5499
1970,3,3,3,74,0.2481
1970,3,3,4,79,1.7990
1970,3,3,5,81,-2.0807
1970,4,1,1,29,-17.4599
1970,4,1,2,23,-15.9334
1970,4,1,3,23,-8.3835
1970,4,1,4,18,-11.6803
1970,4,1,5,17,-11.5477
1970,4,2,1,36,-13.1550
1970,4,2,2,25,-11.5998
1970,4,2,3,27,-11.0475
1970,4,2,4,20,-8.6516
1970,4,2,5,25,-12.1142
1970,4,3,1,59,-9.7152
1970,4,3,2,76,-9.2064
1970,4,3,3,72,-8.9524
1970,4,3,4,84,-9.0527
1970,4,3,5,80,-8.3924
1970,5,1,1,27,-10.4127
1970,5,1,2,24,-12.8135
1970,5,1,3,25,-10.0390
1970,5,1,4,17,-11.6713
1970,5,1,5,15,-9.6605
1970,5,2,1,31,-12.2190
1970,5,2,2,25,-9.4398
1970,5,2,3,24,-4.9446
1970,5,2,4,28,-6.5791
1970,5,2,5,26,-8.6416
1970,5,3,1,66,-3.0651
1970,5,3,2,76,-5.1559
1970,5,3,3,74,-4.9359
1970,5,3,4,78,-4.8510
1970,5,3,5,79,-7.2543
1970,6,1,1,29,-11.9065
1970,6,1,2,26,-6.8673
1970,6,1,3,12,-10.9511
1970,6,1,4,23,-6.0128
1970,6,1,5,17,-9.3825
1970,6,2,1,34,-4.3170
1970,6,2,2,23,-6.6152
1970,6,2,3,32,-7.0938
1970,6,2,4,20,-8.7117
1970,6,2,5,20,-8.8479
1970,6,3,1,60,-2.6623
1970,6,3,2,74,-5.4347
1970,6,3,3,77,-4.7093
1970,6,3,4,81,-2.7277
1970,6,3,5,84,-5.9093
1970,7,1,1,29,8.0116
1970,7,1,2,13,5.9462
1970,7,1,3,19,3.6640
1970,7,1,4,19,5.3505
1970,7,1,5,22,5.9643
1970,7,2,1,26,4.7867
1970,7,2,2,24,5.9051
1970,7,2,3,28,6.6011
1970,7,2,4,21,5.9750
1970,7,2,5,32,8.8657
1970,7,3,1,68,7.4388
1970,7,3,2,84,7.1213
1970,7,3,3,76,9.2776
1970,7,3,4,80,7.0837
1970,7,3,5,69,9.1461
1970,8,1,1,26,6.0937
1970,8,1,2,18,9.0453
1970,8,1,3,19,6.9692
1970,8,1,4,18,6.4263
1970,8,1,5,27,6.2080
1970,8,2,1,23,9.2584
1970,8,2,2,25,7.4332
1970,8,2,3,20,4.8693
1970,8,2,4,24,4.6622
1970,8,2,5,38,9.0540
1970,8,3,1,76,7.1192
1970,8,3,2,79,3.5827
1970,8,3,3,81,5.7197
1970,8,3,4,81,2.8752
1970,8,3,5,59,2.6693
1970,9,1,1,12,15.6167
1970,9,1,2,17,12.4770
1970,9,1,3,19,13.8865
1970,9,1,4,19,5.3866
1970,9,1,5,39,9.6651
1970,9,2,1,35,10.6288
1970,9,2,2,16,10.4769
1970,9,2,3,25,8.3805
1970,9,2,4,28,6.2300
1970,9,2,5,27,8.7110
1970,9,3,1,76,2.4499
1970,9,3,2,89,2.8783
1970,9,3,3,76,4.3160
1970,9,3,4,76,3.1819
1970,9,3,5,60,1.4014
1970,10,1,1,36,-9.7299
1970,10,1,2,21,-8.0103
1970,10,1,3,21,-3.4637
1970,10,1,4,13,-1.9228
1970,10,1,5,19,-3.4506
1970,10,2,1,34,-4.0025
1970,10,2,2,32,-2.6203
1970,10,2,3,25,-4.8259
1970,10,2,4,22,-2.5765
1970,10,2,5,17,-1.9989
1970,10,3,1,56,-3.3118
1970,10,3,2,70,-2.3371
1970,10,3,3,78,-1.3215
1970,10,3,4,86,1.2932
1970,10,3,5,85,-0.9833
1970,11,1,1,41,-0.3213
1970,11,1,2,20,-3.1633
1970,11,1,3,13,2.7454
1970,11,1,4,17,1.0749
1970,11,1,5,18,3.3031
1970,11,2,1,41,1.5659
1970,11,2,2,26,4.7809
1970,11,2,3,19,5.7311
1970,11,2,4,17,1.0711
1970,11,2,5,25,3.0398
1970,11,3,1,44,7.1088
1970,11,3,2,78,6.0776
1970,11,3,3,90,6.2912
1970,11,3,4,89,5.2981
1970,11,3,5,78,4.7061
1970,12,1,1,43,8.7282
1970,12,1,2,21,14.1459
1970,12,1,3,17,9.8305
1970,12,1,4,8,10.2343
1970,12,1,5,18,5.1387
1970,12,2,1,33,9.6528
1970,12,2,2,29,8.2884
1970,12,2,3,19,11.9813
1970,12,2,4,30,9.8013
1970,12,2,5,24,7.7024
1970,12,3,1,50,4.4781
1970,12,3,2,75,5.7621
1970,12,3,3,87,4.4399
1970,12,3,4,83,7.0056
1970,12,3,5,81,6.5916
1971,1,1,1,4,18.3696
1971,1,1,2,14,14.0237
1971,1,1,3,16,11.6915
1971,1,1,4,31,15.1199
1971,1,1,5,47,19.2116
1971,1,2,1,14,11.0442
1971,1,2,2,27,12.1748
1971,1,2,3,29,9.9176
1971,1,2,4,26,10.6550
1971,1,2,5,32,8.4607
1971,1,3,1,103,3.1898
1971,1,3,2,82,3.0374
1971,1,3,3,77,3.6165
1971,1,3,4,67,7.3100
1971,1,3,5,46,8.2342
1971,2,1,1,36,4.4937
1971,2,1,2,22,6.9653
1971,2,1,3,15,-1.5998
1971,2,1,4,18,5.0917
1971,2,1,5,18,0.5096
1971,2,2,1,28,3.2188
1971,2,2,2,30,1.9100
1971,2,2,3,26,2.2005
1971,2,2,4,29,3.2039
1971,2,2,5,20,0.9950
1971,2,3,1,60,4.2564
1971,2,3,2,73,-0.0494
1971,2,3,3,80,1.1713
1971,2,3,4,74,2.1805
1971,2,3,5,86,-0.5498
1971,3,1,1,32,4.5291
1971,3,1,2,18,2.9227
1971,3,1,3,23,3.8570
1971,3,1,4,18,0.2795
1971,3,1,5,16,9.9102
1971,3,2,1,29,5.6840
1971,3,2,2,28,3.3765
1971,3,2,3,30,4.3870
1971,3,2,4,24,3.4098
1971,3,2,5,22,3.1836
1971,3,3,1,64,3.1169
1971,3,3,2,77,2.6699
1971,3,3,3,70,3.2382
1971,3,3,4,80,3.9206
1971,3,3,5,85,4.3397
1971,4,1,1,36,1.2704
1971,4,1,2,25,2.8731
1971,4,1,3,21,2.8310
1971,4,1,4,13,3.0090
1971,4,1,5,13,2.5721
1971,4,2,1,38,0.5218
1971,4,2,2,24,4.8231
1971,4,2,3,24,5.2148
1971,4,2,4,22,4.3844
1971,4,2,5,30,4.7221
1971,4,3,1,50,6.2587
1971,4,3,2,74,1.0862
1971,4,3,3,80,4.1683
1971,4,3,4,86,3.5241
1971,4,3,5,81,4.1146
1971,5,1,1,34,-6.4793
1971,5,1,2,22,-7.0754
1971,5,1,3,22,-2.9355
1971,5,1,4,10,-4.7253
1971,5,1,5,22,-7.5720
1971,5,2,1,35,-5.3962
1971,5,2,2,26,-3.2225
1971,5,2,3,20,-3.5233
1971,5,2,4,37,-5.8512
1971,5,2,5,16,-2.1288
1971,5,3,1,56,-5.8529
1971,5,3,2,78,-2.2240
1971,5,3,3,80,-5.1458
1971,5,3,4,76,-2.5471
1971,5,3,5,83,-3.6429
1971,6,1,1,29,0.1063
1971,6,1,2,23,-2.2649
1971,6,1,3,15,0.6320
1971,6,1,4,21,-2.7273
1971,6,1,5,19,-4.8104
1971,6,2,1,34,-2.6303
1971,6,2,2,29,-2.6163
1971,6,2,3,29,-0.4403
1971,6,2,4,18,-1.8380
1971,6,2,5,26,-4.2398
1971,6,3,1,60,0.8302
1971,6,3,2,73,1.3419
1971,6,3,3,79,0.4630
1971,6,3,4,83,-0.4011
1971,6,3,5,76,-0.2562
1971,7,1,1,34,-6.2426
1971,7,1,2,14,-4.7544
1971,7,1,3,18,-4.5112
1971,7,1,4,15,-7.8373
1971,7,1,5,23,-0.9955
1971,7,2,1,28,-1.1716
1971,7,2,2,17,-0.6914
1971,7,2,3,31,-0.9903
1971,7,2,4,22,-2.8935
1971,7,2,5,41,-5.9595
1971,7,3,1,59,-5.5817
1971,7,3,2,90,-5.2025
1971,7,3,3,75,-2.0244
1971,7,3,4,84,-3.2432
1971,7,3,5,57,-3.3105
1971,8,1,1,26,5.7705
1971,8,1,2,18,8.1310
1971,8,1,3,18,5.2118
1971,8,1,4,20,3.5863
1971,8,1,5,24,1.2221
1971,8,2,1,21,11.2950
1971,8,2,2,23,8.5198
1971,8,2,3,30,3.5000
1971,8,2,4,21,4.3176
1971,8,2,5,38,2.5033
1971,8,3,1,76,4.1246
1971,8,3,2,80,4.3394
1971,8,3,3,75,3.5149
1971,8,3,4,79,4.6938
1971,8,3,5,59,3.5140
1971,9,1,1,19,-2.8629
1971,9,1,2,18,-2.5854
1971,9,1,3,14,-3.1912
1971,9,1,4,23,-3.8106
1971,9,1,5,31,-2.3320
1971,9,2,1,30,-1.4478
1971,9,2,2,19,-0.5605
1971,9,2,3,25,-0.0300
1971,9,2,4,23,-1.6243
1971,9,2,5,32,-0.3185
