year,month,rank_ME,rank_ETL,nstocks,ret_vw
1979,6,1,4,62,5.8263
1979,6,1,5,60,7.2359
1979,6,2,1,38,4.2308
1979,6,2,2,38,5.6511
1979,6,2,3,53,7.2653
1979,6,2,4,58,1.4925
1979,6,2,5,42,6.5488
1979,6,3,1,100,4.8821
1979,6,3,2,106,3.5303
1979,6,3,3,93,5.5126
1979,6,3,4,90,3.6436
1979,6,3,5,108,2.0958
1979,7,1,1,69,3.7969
1979,7,1,2,54,2.3127
1979,7,1,3,76,3.0517
1979,7,1,4,71,1.2937
1979,7,1,5,95,2.9044
1979,7,2,1,41,4.6064
1979,7,2,2,48,3.7911
1979,7,2,3,48,4.2239
1979,7,2,4,56,3.7996
1979,7,2,5,56,4.3513
1979,7,3,1,116,1.2737
1979,7,3,2,105,1.0443
1979,7,3,3,103,0.1624
1979,7,3,4,101,1.6341
1979,7,3,5,96,2.2089
1979,8,1,1,69,7.1715
1979,8,1,2,54,7.6236
1979,8,1,3,76,10.4118
1979,8,1,4,71,8.4556
1979,8,1,5,94,6.4279
1979,8,2,1,40,7.8446
1979,8,2,2,48,10.2004
1979,8,2,3,48,8.5478
1979,8,2,4,56,7.6568
1979,8,2,5,54,8.2438
1979,8,3,1,116,6.7197
1979,8,3,2,104,6.3260
1979,8,3,3,102,5.1547
1979,8,3,4,101,7.2615
1979,8,3,5,96,3.5280
1979,9,1,1,69,-2.5991
1979,9,1,2,54,0.2437
1979,9,1,3,74,-2.0245
1979,9,1,4,71,-1.3265
1979,9,1,5,94,-1.6039
1979,9,2,1,40,0.8547
1979,9,2,2,48,-0.0816
1979,9,2,3,48,-0.6818
1979,9,2,4,56,-2.0779
1979,9,2,5,54,-1.4292
1979,9,3,1,116,0.2954
1979,9,3,2,103,0.2506
1979,9,3,3,102,-0.3977
1979,9,3,4,101,0.8681
1979,9,3,5,96,-0.9696
1979,10,1,1,69,-10.6030
1979,10,1,2,54,-9.1882
1979,10,1,3,74,-11.3142
1979,10,1,4,71,-10.7572
1979,10,1,5,94,-9.6541
1979,10,2,1,40,-14.1739
1979,10,2,2,48,-8.5072
1979,10,2,3,48,-9.8461
1979,10,2,4,56,-10.1108
1979,10,2,5,54,-11.2294
1979,10,3,1,116,-5.6561
1979,10,3,2,103,-5.7243
1979,10,3,3,102,-6.9515
1979,10,3,4,100,-7.1623
1979,10,3,5,95,-6.8943
1979,11,1,1,67,8.4445
1979,11,1,2,54,10.1501
1979,11,1,3,73,6.1250
1979,11,1,4,70,5.0238
1979,11,1,5,94,9.9814
1979,11,2,1,40,9.4236
1979,11,2,2,48,5.0235
1979,11,2,3,48,8.0023
1979,11,2,4,56,11.5410
1979,11,2,5,54,8.8055
1979,11,3,1,116,3.7138
1979,11,3,2,103,5.2462
1979,11,3,3,102,6.7907
1979,11,3,4,100,7.6136
1979,11,3,5,95,6.0359
1979,12,1,1,68,12.8733
1979,12,1,2,54,4.6435
1979,12,1,3,73,8.6687
1979,12,1,4,71,6.6865
1979,12,1,5,92,6.9518
1979,12,2,1,40,8.2981
1979,12,2,2,48,6.0392
1979,12,2,3,48,5.1638
1979,12,2,4,56,4.8452
1979,12,2,5,54,6.0788
1979,12,3,1,116,1.4670
1979,12,3,2,103,1.2805
1979,12,3,3,102,2.2745
1979,12,3,4,100,3.8947
1979,12,3,5,94,1.4081
1980,1,1,1,68,12.1125
1980,1,1,2,54,12.1107
1980,1,1,3,73,11.2042
1980,1,1,4,71,12.7063
1980,1,1,5,92,7.1994
1980,1,2,1,40,11.1195
1980,1,2,2,48,10.3877
1980,1,2,3,48,7.2842
1980,1,2,4,55,9.4308
1980,1,2,5,53,6.6729
1980,1,3,1,116,7.0823
1980,1,3,2,103,4.9309
1980,1,3,3,101,6.6137
1980,1,3,4,100,9.0927
1980,1,3,5,94,3.2129
1980,2,1,1,68,-1.8928
1980,2,1,2,53,-4.6950
1980,2,1,3,72,-3.2611
1980,2,1,4,70,-0.1286
1980,2,1,5,90,-4.4045
1980,2,2,1,40,-2.7822
1980,2,2,2,48,-1.5905
1980,2,2,3,48,-3.4785
1980,2,2,4,55,-2.1414
1980,2,2,5,53,-1.7670
1980,2,3,1,115,1.0052
1980,2,3,2,103,3.6154
1980,2,3,3,101,-3.3571
1980,2,3,4,99,-0.4908
1980,2,3,5,92,-3.3534
1980,3,1,1,68,-19.8070
1980,3,1,2,52,-18.3112
1980,3,1,3,72,-18.1821
1980,3,1,4,69,-18.0251
1980,3,1,5,90,-17.9689
1980,3,2,1,40,-18.0697
1980,3,2,2,48,-18.8579
1980,3,2,3,48,-16.6734
1980,3,2,4,55,-14.9621
1980,3,2,5,52,-15.9528
1980,3,3,1,115,-9.7402
1980,3,3,2,103,-10.1555
1980,3,3,3,100,-11.4133
1980,3,3,4,99,-11.4463
1980,3,3,5,92,-8.9175
1980,4,1,1,67,9.6843
1980,4,1,2,52,4.3220
1980,4,1,3,72,6.2773
1980,4,1,4,68,4.8370
1980,4,1,5,89,7.5700
1980,4,2,1,40,2.4414
1980,4,2,2,48,4.4139
1980,4,2,3,48,5.8427
1980,4,2,4,54,3.6408
1980,4,2,5,52,9.2096
1980,4,3,1,115,3.9158
1980,4,3,2,103,5.4779
1980,4,3,3,98,2.0266
1980,4,3,4,99,5.3748
1980,4,3,5,92,9.4029
1980,5,1,1,67,2.8925
1980,5,1,2,52,6.5915
1980,5,1,3,71,5.0123
1980,5,1,4,67,5.1581
1980,5,1,5,88,8.5568
1980,5,2,1,40,6.4401
1980,5,2,2,45,8.9887
1980,5,2,3,48,7.7556
1980,5,2,4,54,7.7911
1980,5,2,5,52,6.8014
1980,5,3,1,115,5.2416
1980,5,3,2,103,4.7748
1980,5,3,3,99,6.2747
1980,5,3,4,99,5.7674
1980,5,3,5,92,4.9907
1980,6,1,1,65,2.7186
1980,6,1,2,52,0.6899
1980,6,1,3,70,1.0672
1980,6,1,4,67,3.1120
1980,6,1,5,88,5.3067
1980,6,2,1,40,1.4726
1980,6,2,2,46,4.0450
1980,6,2,3,48,2.4574
1980,6,2,4,53,2.8074
1980,6,2,5,52,3.8311
1980,6,3,1,115,3.1413
1980,6,3,2,103,0.4566
1980,6,3,3,99,3.9768
1980,6,3,4,99,4.6450
1980,6,3,5,92,3.9964
1980,7,1,1,72,10.9833
1980,7,1,2,59,9.8769
1980,7,1,3,79,14.1713
1980,7,1,4,78,12.2593
1980,7,1,5,106,13.6905
1980,7,2,1,50,11.4249
1980,7,2,2,45,6.9646
1980,7,2,3,62,8.3981
1980,7,2,4,70,10.9221
1980,7,2,5,56,9.8183
1980,7,3,1,112,7.9786
1980,7,3,2,121,8.5990
1980,7,3,3,92,4.9742
1980,7,3,4,95,4.5479
1980,7,3,5,98,4.5327
1980,8,1,1,72,7.6398
1980,8,1,2,59,9.9162
1980,8,1,3,79,7.2626
1980,8,1,4,78,6.3074
1980,8,1,5,106,6.8440
1980,8,2,1,50,4.9268
1980,8,2,2,45,4.4071
1980,8,2,3,62,2.8559
1980,8,2,4,70,5.2439
1980,8,2,5,55,5.2401
1980,8,3,1,112,1.8020
1980,8,3,2,121,1.1800
1980,8,3,3,92,1.5271
1980,8,3,4,95,0.7863
1980,8,3,5,98,1.5492
1980,9,1,1,72,7.5867
1980,9,1,2,59,0.6716
1980,9,1,3,79,0.7403
1980,9,1,4,77,5.6833
1980,9,1,5,106,1.9310
1980,9,2,1,50,3.6799
1980,9,2,2,44,0.9214
1980,9,2,3,61,3.1873
1980,9,2,4,71,2.3789
1980,9,2,5,55,2.9548
1980,9,3,1,112,2.1422
1980,9,3,2,121,1.3440
1980,9,3,3,92,2.4482
1980,9,3,4,95,4.8567
1980,9,3,5,98,4.0276
1980,10,1,1,71,0.9363
1980,10,1,2,58,5.5702
1980,10,1,3,78,7.3987
1980,10,1,4,77,4.0043
1980,10,1,5,105,5.2414
1980,10,2,1,49,2.6128
1980,10,2,2,44,0.9854
1980,10,2,3,61,2.7993
1980,10,2,4,70,1.4809
1980,10,2,5,54,3.2794
1980,10,3,1,112,0.9396
1980,10,3,2,120,1.7184
1980,10,3,3,92,2.4175
1980,10,3,4,95,3.5877
1980,10,3,5,97,1.3067
1980,11,1,1,71,6.9953
1980,11,1,2,59,3.8491
1980,11,1,3,78,3.1662
1980,11,1,4,77,2.5613
1980,11,1,5,105,6.0848
1980,11,2,1,49,8.7847
1980,11,2,2,44,3.8995
1980,11,2,3,60,4.7333
1980,11,2,4,70,6.4099
1980,11,2,5,53,4.7292
1980,11,3,1,111,8.8890
1980,11,3,2,120,10.2486
1980,11,3,3,92,11.5162
1980,11,3,4,95,17.2778
1980,11,3,5,97,10.1159
1980,12,1,1,70,-2.3498
1980,12,1,2,59,-4.9298
1980,12,1,3,77,-5.3753
1980,12,1,4,77,-4.7435
1980,12,1,5,105,-3.2624
1980,12,2,1,48,-3.0889
1980,12,2,2,44,-3.5627
1980,12,2,3,60,0.5412
1980,12,2,4,69,-3.5872
1980,12,2,5,54,-2.1083
1980,12,3,1,110,-3.0615
1980,12,3,2,120,-2.1791
1980,12,3,3,92,-5.4674
1980,12,3,4,95,-5.7080
1980,12,3,5,97,-2.8626
1981,1,1,1,69,0.5971
1981,1,1,2,59,2.8361
1981,1,1,3,77,0.2806
1981,1,1,4,77,2.6330
1981,1,1,5,105,0.4638
1981,1,2,1,48,0.5876
1981,1,2,2,44,0.0149
1981,1,2,3,60,-0.4168
1981,1,2,4,69,1.7877
1981,1,2,5,54,-2.2155
1981,1,3,1,110,-2.6623
1981,1,3,2,119,-4.2971
1981,1,3,3,92,-4.0060
1981,1,3,4,95,-7.8743
1981,1,3,5,96,-4.7327
1981,2,1,1,68,0.0144
1981,2,1,2,57,2.3352
1981,2,1,3,77,1.1621
1981,2,1,4,77,4.4085
1981,2,1,5,104,-0.1055
1981,2,2,1,48,1.5659
1981,2,2,2,44,2.7063
1981,2,2,3,60,1.5873
1981,2,2,4,69,1.8110
1981,2,2,5,54,5.7755
1981,2,3,1,110,3.0381
1981,2,3,2,119,2.8924
1981,2,3,3,92,1.6927
1981,2,3,4,94,-0.2569
1981,2,3,5,96,2.7107
1981,3,1,1,68,10.4128
1981,3,1,2,57,5.2354
1981,3,1,3,76,11.8954
1981,3,1,4,77,6.1081
1981,3,1,5,103,12.2573
1981,3,2,1,48,9.8528
1981,3,2,2,43,8.4356
1981,3,2,3,60,6.8522
1981,3,2,4,69,8.4276
1981,3,2,5,53,8.2030
1981,3,3,1,109,3.2122
1981,3,3,2,119,2.5217
1981,3,3,3,92,3.9834
1981,3,3,4,93,4.5077
1981,3,3,5,96,4.9994
1981,4,1,1,68,3.3415
1981,4,1,2,57,7.3266
1981,4,1,3,76,2.5302
1981,4,1,4,76,4.7827
1981,4,1,5,102,2.2181
1981,4,2,1,48,3.0689
1981,4,2,2,43,1.5797
1981,4,2,3,58,1.7491
1981,4,2,4,69,2.7778
1981,4,2,5,53,3.5517
1981,4,3,1,108,-1.7263
1981,4,3,2,118,-1.9632
1981,4,3,3,92,-2.1199
1981,4,3,4,93,-4.4168
1981,4,3,5,96,-0.3129
1981,5,1,1,67,3.6581
1981,5,1,2,57,-0.2481
1981,5,1,3,76,4.7687
1981,5,1,4,75,7.0538
1981,5,1,5,102,5.1845
1981,5,2,1,47,3.1547
1981,5,2,2,43,2.3259
1981,5,2,3,57,3.1053
1981,5,2,4,69,3.4795
1981,5,2,5,53,2.9108
1981,5,3,1,108,-0.6279
1981,5,3,2,118,0.2476
1981,5,3,3,92,1.0723
1981,5,3,4,92,-1.6411
1981,5,3,5,96,1.2934
1981,6,1,1,67,1.3718
1981,6,1,2,57,4.0673
1981,6,1,3,74,-1.3631
1981,6,1,4,75,1.8459
1981,6,1,5,102,-2.2322
1981,6,2,1,47,-2.0048
1981,6,2,2,43,-2.0212
1981,6,2,3,57,-2.8005
1981,6,2,4,67,-0.4734
1981,6,2,5,53,-4.3676
1981,6,3,1,108,-0.7087
1981,6,3,2,118,-1.8995
1981,6,3,3,92,-0.1890
1981,6,3,4,91,2.3819
1981,6,3,5,96,0.6257
1981,7,1,1,81,-4.5128
1981,7,1,2,70,-2.9938
1981,7,1,3,78,-2.1030
1981,7,1,4,78,-1.8594
1981,7,1,5,99,-3.2728
1981,7,2,1,49,-1.5689
1981,7,2,2,49,-3.1437
1981,7,2,3,61,-2.2709
1981,7,2,4,72,-1.6716
1981,7,2,5,60,-0.9359
1981,7,3,1,110,-1.4019
1981,7,3,2,110,0.4948
1981,7,3,3,106,3.4028
1981,7,3,4,91,0.7866
1981,7,3,5,92,-0.3451
1981,8,1,1,80,-7.5282
1981,8,1,2,70,-8.8878
1981,8,1,3,77,-6.4421
1981,8,1,4,78,-7.2723
1981,8,1,5,99,-8.0341
1981,8,2,1,49,-8.4825
1981,8,2,2,49,-7.6654
1981,8,2,3,59,-6.2844
1981,8,2,4,72,-6.1387
1981,8,2,5,60,-5.9086
1981,8,3,1,109,-6.2656
1981,8,3,2,110,-4.1730
1981,8,3,3,105,-5.2965
1981,8,3,4,91,-6.7211
1981,8,3,5,92,-4.5697
1981,9,1,1,80,-7.9216
1981,9,1,2,69,-7.2991
1981,9,1,3,77,-7.2755
1981,9,1,4,77,-6.4432
1981,9,1,5,99,-8.4429
1981,9,2,1,49,-5.7815
1981,9,2,2,48,-6.8665
1981,9,2,3,60,-4.5667
1981,9,2,4,72,-8.6536
1981,9,2,5,60,-7.0143
1981,9,3,1,107,-5.6210
1981,9,3,2,110,-3.6927
1981,9,3,3,105,-7.7279
1981,9,3,4,91,-4.4397
1981,9,3,5,92,-6.9974
1981,10,1,1,79,9.9830
1981,10,1,2,69,10.0207
1981,10,1,3,76,9.5592
1981,10,1,4,78,9.9078
1981,10,1,5,99,8.7966
1981,10,2,1,49,6.0057
1981,10,2,2,48,8.9876
1981,10,2,3,60,5.1110
1981,10,2,4,72,6.7557
1981,10,2,5,60,6.8177
1981,10,3,1,107,2.8155
1981,10,3,2,110,4.9120
1981,10,3,3,104,4.0418
1981,10,3,4,90,8.5093
1981,10,3,5,92,7.8684
1981,11,1,1,78,2.8250
1981,11,1,2,69,-0.0003
1981,11,1,3,77,4.3227
1981,11,1,4,78,4.0993
1981,11,1,5,99,3.9889
1981,11,2,1,49,3.3176
1981,11,2,2,48,0.6345
1981,11,2,3,60,3.4358
1981,11,2,4,72,4.3976
1981,11,2,5,58,3.6423
1981,11,3,1,107,3.5495
1981,11,3,2,110,5.1347
1981,11,3,3,101,4.9555
1981,11,3,4,90,5.6399
1981,11,3,5,92,5.4813
1981,12,1,1,78,-3.6322
1981,12,1,2,69,-1.8036
1981,12,1,3,77,-1.5309
1981,12,1,4,77,-1.2203
1981,12,1,5,99,-0.2332
1981,12,2,1,48,-2.1859
1981,12,2,2,48,-2.7787
1981,12,2,3,60,0.1563
1981,12,2,4,72,0.2454
1981,12,2,5,58,-2.3161
1981,12,3,1,107,-1.1158
1981,12,3,2,110,-2.9598
1981,12,3,3,102,-3.1081
1981,12,3,4,90,-3.8071
1981,12,3,5,92,-2.4701
1982,1,1,1,78,-1.4726
1982,1,1,2,69,-0.5249
1982,1,1,3,77,-1.3563
1982,1,1,4,76,-0.4731
1982,1,1,5,96,-0.2919
1982,1,2,1,48,-3.0203
1982,1,2,2,48,-2.8946
1982,1,2,3,60,-4.0688
1982,1,2,4,72,-1.6411
1982,1,2,5,58,-4.3959
1982,1,3,1,107,1.1975
1982,1,3,2,109,-1.6189
1982,1,3,3,102,-4.7560
1982,1,3,4,90,-2.3493
1982,1,3,5,92,-3.8928
1982,2,1,1,76,-4.0114
1982,2,1,2,68,-1.0505
1982,2,1,3,76,-4.8528
1982,2,1,4,75,-1.0397
1982,2,1,5,96,-3.1501
1982,2,2,1,48,-7.4382
1982,2,2,2,48,-1.5645
1982,2,2,3,60,-1.6428
1982,2,2,4,71,-3.5369
1982,2,2,5,58,-4.4119
1982,2,3,1,106,-4.8534
1982,2,3,2,109,-4.5953
1982,2,3,3,102,-5.5820
1982,2,3,4,89,-5.1708
1982,2,3,5,92,-2.8758
1982,3,1,1,76,-3.2702
1982,3,1,2,67,-2.2306
1982,3,1,3,76,-2.1141
1982,3,1,4,75,1.8943
1982,3,1,5,96,0.2069
1982,3,2,1,48,1.0403
1982,3,2,2,48,0.2757
1982,3,2,3,60,1.0347
1982,3,2,4,72,-0.2280
1982,3,2,5,58,1.0398
1982,3,3,1,106,-1.2244
1982,3,3,2,109,0.7580
1982,3,3,3,102,-1.6295
1982,3,3,4,89,-0.3148
1982,3,3,5,92,0.4278
1982,4,1,1,75,3.7106
1982,4,1,2,66,8.8341
1982,4,1,3,76,5.0829
1982,4,1,4,74,5.4057
1982,4,1,5,96,3.4283
1982,4,2,1,48,6.1622
1982,4,2,2,47,6.9584
1982,4,2,3,59,3.9873
1982,4,2,4,72,5.4229
1982,4,2,5,58,2.5538
1982,4,3,1,106,5.1188
1982,4,3,2,108,2.3447
1982,4,3,3,102,4.7014
1982,4,3,4,88,5.2870
1982,4,3,5,92,4.3806
1982,5,1,1,75,-2.3121
1982,5,1,2,66,-1.6314
1982,5,1,3,75,-0.2171
1982,5,1,4,72,-5.3879
1982,5,1,5,94,-2.1260
1982,5,2,1,47,-3.7370
1982,5,2,2,47,-4.3950
1982,5,2,3,59,-4.2845
1982,5,2,4,72,-2.7529
1982,5,2,5,57,-2.2788
1982,5,3,1,106,-2.8781
1982,5,3,2,108,-1.9793
1982,5,3,3,102,-1.8469
1982,5,3,4,88,-1.8837
1982,5,3,5,92,-2.2054
1982,6,1,1,74,-1.8663
1982,6,1,2,65,-2.0105
1982,6,1,3,75,-1.9857
1982,6,1,4,71,0.7479
1982,6,1,5,93,-1.5264
1982,6,2,1,47,-0.5233
1982,6,2,2,47,-0.0122
1982,6,2,3,59,-2.0647
1982,6,2,4,72,2.0834
1982,6,2,5,56,-2.0729
1982,6,3,1,106,-0.6306
1982,6,3,2,108,-2.0884
1982,6,3,3,102,-3.4169
1982,6,3,4,88,-1.7354
1982,6,3,5,92,-0.1232
1982,7,1,1,91,-1.6606
1982,7,1,2,81,1.0909
1982,7,1,3,69,-0.5227
1982,7,1,4,89,-1.1167
1982,7,1,5,77,-0.3354
1982,7,2,1,46,-0.6718
1982,7,2,2,63,0.5336
1982,7,2,3,49,-2.2495
1982,7,2,4,68,1.5019
1982,7,2,5,58,-0.4533
1982,7,3,1,116,-0.7593
1982,7,3,2,102,-2.4639
1982,7,3,3,110,-3.8825
1982,7,3,4,87,-3.3913
1982,7,3,5,101,-2.0393
1982,8,1,1,90,8.4062
1982,8,1,2,79,8.0277
1982,8,1,3,68,3.9146
1982,8,1,4,89,6.4116
1982,8,1,5,77,6.5746
1982,8,2,1,46,9.7906
1982,8,2,2,63,13.0710
1982,8,2,3,49,10.6150
1982,8,2,4,67,10.3794
1982,8,2,5,58,11.9420
1982,8,3,1,116,11.7005
1982,8,3,2,102,13.4288
1982,8,3,3,108,13.1920
1982,8,3,4,87,13.9372
1982,8,3,5,100,12.6597
1982,9,1,1,89,4.5823
1982,9,1,2,80,5.0200
1982,9,1,3,67,1.4605
1982,9,1,4,88,2.8117
1982,9,1,5,77,5.1018
1982,9,2,1,46,1.4286
1982,9,2,2,63,1.8650
1982,9,2,3,48,4.0860
1982,9,2,4,66,3.4300
1982,9,2,5,58,3.3660
1982,9,3,1,116,0.0899
1982,9,3,2,102,-0.3768
1982,9,3,3,109,2.4268
1982,9,3,4,87,0.4966
1982,9,3,5,99,2.2215
1982,10,1,1,89,13.7254
1982,10,1,2,79,8.0233
1982,10,1,3,67,11.4267
1982,10,1,4,87,15.3500
1982,10,1,5,76,13.6317
1982,10,2,1,45,15.6223
1982,10,2,2,62,13.7880
1982,10,2,3,47,10.8466
1982,10,2,4,65,12.8218
1982,10,2,5,58,11.8007
1982,10,3,1,116,11.1906
1982,10,3,2,102,11.0663
1982,10,3,3,108,8.9171
1982,10,3,4,87,10.5800
1982,10,3,5,99,7.5193
1982,11,1,1,88,14.4729
1982,11,1,2,80,5.2958
1982,11,1,3,67,7.6912
1982,11,1,4,87,12.5636
1982,11,1,5,76,8.2820
1982,11,2,1,43,8.4827
1982,11,2,2,62,10.3169
1982,11,2,3,47,7.9992
1982,11,2,4,65,6.1593
1982,11,2,5,58,9.0284
1982,11,3,1,115,4.6779
1982,11,3,2,102,5.5143
1982,11,3,3,108,1.1836
1982,11,3,4,87,3.4039
1982,11,3,5,99,3.4657
1982,12,1,1,88,1.1911
1982,12,1,2,80,4.3776
1982,12,1,3,67,1.2312
1982,12,1,4,85,2.1569
1982,12,1,5,77,-0.2143
1982,12,2,1,43,1.8581
1982,12,2,2,62,2.2856
1982,12,2,3,47,2.0690
1982,12,2,4,65,2.5688
1982,12,2,5,58,2.6914
1982,12,3,1,115,2.4579
1982,12,3,2,102,0.1393
1982,12,3,3,108,2.1003
1982,12,3,4,87,2.8703
1982,12,3,5,99,2.4885
1983,1,1,1,88,11.9777
1983,1,1,2,79,7.9280
1983,1,1,3,66,10.1367
1983,1,1,4,86,10.0051
1983,1,1,5,76,9.5434
1983,1,2,1,43,4.5517
1983,1,2,2,61,2.2459
1983,1,2,3,47,5.8220
1983,1,2,4,63,5.0105
1983,1,2,5,58,7.9718
1983,1,3,1,114,5.3257
1983,1,3,2,102,3.7427
1983,1,3,3,108,2.2259
1983,1,3,4,87,3.0860
1983,1,3,5,98,3.0097
1983,2,1,1,87,8.3252
1983,2,1,2,78,6.7903
1983,2,1,3,66,7.9620
1983,2,1,4,83,8.1344
1983,2,1,5,73,7.4187
1983,2,2,1,43,6.6681
1983,2,2,2,60,6.2639
1983,2,2,3,46,6.2594
1983,2,2,4,63,4.1971
1983,2,2,5,58,5.3190
1983,2,3,1,114,1.5004
1983,2,3,2,101,2.5065
1983,2,3,3,108,2.5887
1983,2,3,4,87,3.6209
1983,2,3,5,97,4.3750
1983,3,1,1,87,6.1334
1983,3,1,2,78,6.8376
1983,3,1,3,65,4.8990
1983,3,1,4,83,5.4772
1983,3,1,5,73,6.5866
1983,3,2,1,43,3.8727
1983,3,2,2,60,5.3995
1983,3,2,3,46,3.9401
1983,3,2,4,63,5.7481
1983,3,2,5,58,5.2213
1983,3,3,1,114,2.1837
1983,3,3,2,101,2.2819
1983,3,3,3,107,5.3290
1983,3,3,4,87,2.4850
1983,3,3,5,97,2.7717
1983,4,1,1,87,8.4066
1983,4,1,2,78,8.0171
1983,4,1,3,65,9.4627
1983,4,1,4,83,6.4094
1983,4,1,5,72,12.0577
1983,4,2,1,43,7.6372
1983,4,2,2,59,6.2644
1983,4,2,3,46,5.6168
1983,4,2,4,63,4.8105
1983,4,2,5,58,6.2862
1983,4,3,1,114,8.6468
1983,4,3,2,99,4.7885
1983,4,3,3,107,7.0701
1983,4,3,4,87,6.2661
1983,4,3,5,97,5.3254
1983,5,1,1,87,13.3824
1983,5,1,2,77,6.7948
1983,5,1,3,65,8.6488
1983,5,1,4,83,12.6217
1983,5,1,5,72,7.2983
1983,5,2,1,43,7.6877
1983,5,2,2,59,3.1232
1983,5,2,3,46,2.7884
1983,5,2,4,63,3.6652
1983,5,2,5,58,7.2591
1983,5,3,1,114,-2.0667
1983,5,3,2,99,-0.4686
1983,5,3,3,107,-0.5654
1983,5,3,4,87,2.1968
1983,5,3,5,97,1.9780
1983,6,1,1,87,8.3061
1983,6,1,2,78,6.1981
1983,6,1,3,65,4.6407
1983,6,1,4,83,0.6500
1983,6,1,5,72,3.5857
1983,6,2,1,43,7.6445
1983,6,2,2,59,3.9449
1983,6,2,3,45,8.4292
1983,6,2,4,63,6.9242
1983,6,2,5,58,3.2260
1983,6,3,1,114,3.9882
1983,6,3,2,99,4.6974
1983,6,3,3,107,3.8757
1983,6,3,4,87,2.1589
1983,6,3,5,96,4.0078
1983,7,1,1,123,-0.9028
1983,7,1,2,113,0.1683
1983,7,1,3,115,-0.5686
1983,7,1,4,95,0.8265
1983,7,1,5,78,-1.2822
1983,7,2,1,79,-0.2734
1983,7,2,2,75,-2.5952
1983,7,2,3,78,-2.6831
1983,7,2,4,80,-0.4260
1983,7,2,5,62,-2.6634
1983,7,3,1,108,-2.7783
1983,7,3,2,107,-1.5576
1983,7,3,3,106,-3.6481
1983,7,3,4,101,-3.0387
1983,7,3,5,127,-3.6751
1983,8,1,1,121,-3.6505
1983,8,1,2,113,-1.8594
1983,8,1,3,115,-3.3128
1983,8,1,4,95,-1.3274
1983,8,1,5,78,-2.2401
1983,8,2,1,79,-3.8891
1983,8,2,2,74,-1.6340
1983,8,2,3,78,-3.6409
1983,8,2,4,80,-0.9265
1983,8,2,5,62,-1.3149
1983,8,3,1,108,2.9593
1983,8,3,2,107,1.9468
1983,8,3,3,106,2.1932
1983,8,3,4,101,0.4346
1983,8,3,5,126,0.5479
1983,9,1,1,121,-0.0697
1983,9,1,2,110,-0.1433
1983,9,1,3,114,1.4948
1983,9,1,4,95,2.3493
1983,9,1,5,77,2.7985
1983,9,2,1,78,2.6609
1983,9,2,2,72,1.3390
1983,9,2,3,78,5.8010
1983,9,2,4,80,4.8479
1983,9,2,5,61,2.5597
1983,9,3,1,108,1.4556
1983,9,3,2,107,-0.7715
1983,9,3,3,106,0.9696
1983,9,3,4,101,3.3083
1983,9,3,5,124,3.6877
1983,10,1,1,121,-5.8269
1983,10,1,2,110,-4.6158
1983,10,1,3,113,-4.3067
1983,10,1,4,94,-1.2531
1983,10,1,5,77,-6.2112
1983,10,2,1,78,-6.2589
1983,10,2,2,72,-3.6193
1983,10,2,3,78,-6.1574
1983,10,2,4,80,-2.5685
1983,10,2,5,60,-4.5134
1983,10,3,1,107,-2.6089
1983,10,3,2,107,-0.9819
1983,10,3,3,106,-1.0390
1983,10,3,4,99,-0.5234
1983,10,3,5,123,-0.0890
1983,11,1,1,120,3.5177
1983,11,1,2,109,4.5585
1983,11,1,3,112,5.8153
1983,11,1,4,92,4.5980
1983,11,1,5,77,6.4364
1983,11,2,1,78,6.3507
1983,11,2,2,72,3.9164
1983,11,2,3,77,5.9541
1983,11,2,4,78,5.0067
1983,11,2,5,59,5.3384
1983,11,3,1,107,3.0051
1983,11,3,2,107,3.9745
1983,11,3,3,106,1.6129
1983,11,3,4,99,-0.4281
1983,11,3,5,123,1.8757
1983,12,1,1,120,0.3845
1983,12,1,2,109,0.1288
1983,12,1,3,111,1.4048
1983,12,1,4,93,-1.1662
1983,12,1,5,77,-1.5060
1983,12,2,1,78,-0.3608
1983,12,2,2,72,-0.7880
1983,12,2,3,77,-2.1141
1983,12,2,4,77,-0.8864
1983,12,2,5,59,-1.8947
1983,12,3,1,107,0.2102
1983,12,3,2,107,-0.2394
1983,12,3,3,106,-0.7551
1983,12,3,4,99,-0.5284
1983,12,3,5,123,-1.9475
1984,1,1,1,118,0.9055
1984,1,1,2,108,0.1058
1984,1,1,3,111,0.8715
1984,1,1,4,93,-0.6874
1984,1,1,5,77,-0.2902
1984,1,2,1,78,-2.0819
1984,1,2,2,71,-1.4774
1984,1,2,3,77,-2.5264
1984,1,2,4,77,-0.5224
1984,1,2,5,59,-1.6983
1984,1,3,1,107,0.1019
1984,1,3,2,106,-1.3192
1984,1,3,3,106,0.4001
1984,1,3,4,98,-0.8185
1984,1,3,5,122,-1.1733
1984,2,1,1,118,-7.0215
1984,2,1,2,105,-4.1687
1984,2,1,3,111,-6.0630
1984,2,1,4,91,-4.5927
1984,2,1,5,77,-6.0000
1984,2,2,1,77,-6.2268
1984,2,2,2,71,-2.6063
1984,2,2,3,77,-5.9912
1984,2,2,4,77,-5.1514
1984,2,2,5,59,-3.5497
1984,2,3,1,107,-4.3931
1984,2,3,2,106,-4.0747
1984,2,3,3,105,-0.7794
1984,2,3,4,98,-2.4544
1984,2,3,5,122,-5.1111
1984,3,1,1,117,2.4030
