year,month,rank_ME,rank_r10n,nstocks,ret_vw
1981,6,2,3,75,0.1081
1981,6,2,4,59,-2.9157
1981,6,2,5,62,-3.7765
1981,6,3,1,66,-1.9318
1981,6,3,2,123,-0.8051
1981,6,3,3,102,0.0208
1981,6,3,4,131,0.6055
1981,6,3,5,134,-1.8178
1981,7,1,1,178,-3.5099
1981,7,1,2,77,-2.0405
1981,7,1,3,75,-1.8149
1981,7,1,4,63,-3.4972
1981,7,1,5,69,-2.4684
1981,7,2,1,99,-2.5010
1981,7,2,2,67,-2.6865
1981,7,2,3,61,-1.9724
1981,7,2,4,52,-1.2984
1981,7,2,5,60,-1.7291
1981,7,3,1,58,-0.6957
1981,7,3,2,109,0.3492
1981,7,3,3,111,-1.2466
1981,7,3,4,143,0.1989
1981,7,3,5,133,2.7205
1981,8,1,1,136,-6.0113
1981,8,1,2,80,-6.1923
1981,8,1,3,66,-8.1000
1981,8,1,4,73,-8.3135
1981,8,1,5,105,-8.9922
1981,8,2,1,92,-7.8903
1981,8,2,2,55,-6.4700
1981,8,2,3,65,-5.6908
1981,8,2,4,61,-7.7179
1981,8,2,5,71,-6.1295
1981,8,3,1,77,-5.1217
1981,8,3,2,110,-4.5264
1981,8,3,3,114,-4.5759
1981,8,3,4,124,-5.6613
1981,8,3,5,127,-6.1645
1981,9,1,1,128,-6.3358
1981,9,1,2,76,-4.5858
1981,9,1,3,45,-4.5725
1981,9,1,4,65,-10.7049
1981,9,1,5,73,-11.1751
1981,9,2,1,82,-6.5423
1981,9,2,2,59,-5.5819
1981,9,2,3,66,-5.1282
1981,9,2,4,59,-6.1696
1981,9,2,5,56,-7.8584
1981,9,3,1,68,-5.7547
1981,9,3,2,107,-5.3068
1981,9,3,3,115,-2.0321
1981,9,3,4,128,-6.8457
1981,9,3,5,134,-7.7071
1981,10,1,1,108,11.6216
1981,10,1,2,63,7.9358
1981,10,1,3,56,6.7419
1981,10,1,4,68,10.8984
1981,10,1,5,86,9.5573
1981,10,2,1,83,7.6386
1981,10,2,2,57,7.4833
1981,10,2,3,61,7.0818
1981,10,2,4,60,5.6579
1981,10,2,5,65,6.8129
1981,10,3,1,75,6.9188
1981,10,3,2,122,3.5837
1981,10,3,3,116,6.4061
1981,10,3,4,119,4.6590
1981,10,3,5,118,6.2683
1981,11,1,1,111,3.1819
1981,11,1,2,52,4.3296
1981,11,1,3,61,4.8092
1981,11,1,4,71,2.6284
1981,11,1,5,82,2.3214
1981,11,2,1,87,2.4700
1981,11,2,2,50,4.3979
1981,11,2,3,58,5.6419
1981,11,2,4,61,3.2142
1981,11,2,5,66,-0.1138
1981,11,3,1,70,4.6468
1981,11,3,2,119,6.7861
1981,11,3,3,114,3.6377
1981,11,3,4,120,4.5743
1981,11,3,5,125,4.2588
1981,12,1,1,98,-2.8732
1981,12,1,2,67,-2.6110
1981,12,1,3,47,-0.6524
1981,12,1,4,67,-1.7464
1981,12,1,5,104,-2.6631
1981,12,2,1,84,-1.0967
1981,12,2,2,58,-0.2090
1981,12,2,3,47,-1.1412
1981,12,2,4,65,-0.2973
1981,12,2,5,62,-1.2559
1981,12,3,1,83,-1.6785
1981,12,3,2,107,-1.8188
1981,12,3,3,125,-2.5002
1981,12,3,4,122,-3.4751
1981,12,3,5,119,-3.7514
1982,1,1,1,198,0.8629
1982,1,1,2,70,-1.3476
1982,1,1,3,43,0.7508
1982,1,1,4,37,-2.6912
1982,1,1,5,36,-3.0475
1982,1,2,1,98,-3.2222
1982,1,2,2,79,-3.6314
1982,1,2,3,50,-1.6074
1982,1,2,4,47,-4.0373
1982,1,2,5,44,-5.0095
1982,1,3,1,37,0.1916
1982,1,3,2,85,3.1765
1982,1,3,3,134,-0.0135
1982,1,3,4,142,-1.7392
1982,1,3,5,152,-4.9216
1982,2,1,1,129,-4.4398
1982,2,1,2,87,-3.1488
1982,2,1,3,53,-3.6439
1982,2,1,4,51,-1.2639
1982,2,1,5,47,-6.8524
1982,2,2,1,83,-2.4755
1982,2,2,2,60,-3.2716
1982,2,2,3,52,-3.3055
1982,2,2,4,61,-4.0576
1982,2,2,5,61,-5.3532
1982,2,3,1,71,-2.4651
1982,2,3,2,100,-2.4524
1982,2,3,3,128,-2.4002
1982,2,3,4,122,-4.4717
1982,2,3,5,130,-10.0871
1982,3,1,1,123,0.8265
1982,3,1,2,89,0.6167
1982,3,1,3,55,-3.6711
1982,3,1,4,43,-0.7285
1982,3,1,5,62,-2.9997
1982,3,2,1,80,0.9014
1982,3,2,2,63,0.2797
1982,3,2,3,59,1.7971
1982,3,2,4,44,-1.1831
1982,3,2,5,69,-3.0090
1982,3,3,1,72,1.1477
1982,3,3,2,108,0.3458
1982,3,3,3,118,-0.7360
1982,3,3,4,132,-0.9285
1982,3,3,5,120,-1.4138
1982,4,1,1,102,2.8176
1982,4,1,2,85,4.0416
1982,4,1,3,43,3.0881
1982,4,1,4,54,4.6092
1982,4,1,5,86,4.5421
1982,4,2,1,79,8.4855
1982,4,2,2,62,5.8557
1982,4,2,3,55,6.9829
1982,4,2,4,46,2.6807
1982,4,2,5,68,4.5528
1982,4,3,1,84,4.6300
1982,4,3,2,101,5.8705
1982,4,3,3,127,4.5534
1982,4,3,4,129,2.4498
1982,4,3,5,109,3.9575
1982,5,1,1,75,-4.7387
1982,5,1,2,90,-4.4942
1982,5,1,3,50,-2.3323
1982,5,1,4,64,-2.0911
1982,5,1,5,86,-2.7954
1982,5,2,1,75,-3.0445
1982,5,2,2,55,-2.2237
1982,5,2,3,55,-4.0003
1982,5,2,4,56,-3.2459
1982,5,2,5,72,-4.4572
1982,5,3,1,95,-3.2769
1982,5,3,2,105,-2.6699
1982,5,3,3,123,0.3536
1982,5,3,4,118,-1.6894
1982,5,3,5,106,-5.7763
1982,6,1,1,100,-3.4696
1982,6,1,2,76,1.4489
1982,6,1,3,48,-3.4121
1982,6,1,4,58,-1.1534
1982,6,1,5,79,-3.8937
1982,6,2,1,79,1.0781
1982,6,2,2,55,0.2976
1982,6,2,3,53,-2.1893
1982,6,2,4,55,-0.2324
1982,6,2,5,71,-5.0214
1982,6,3,1,87,0.6829
1982,6,3,2,107,-0.5184
1982,6,3,3,124,-1.4284
1982,6,3,4,124,-2.6177
1982,6,3,5,107,-4.7790
1982,7,1,1,120,-0.1803
1982,7,1,2,76,-0.4524
1982,7,1,3,51,-2.1281
1982,7,1,4,41,-2.6059
1982,7,1,5,76,-2.2491
1982,7,2,1,76,-1.7969
1982,7,2,2,48,2.6574
1982,7,2,3,60,-1.3140
1982,7,2,4,62,2.8497
1982,7,2,5,60,-1.8268
1982,7,3,1,81,0.7914
1982,7,3,2,114,0.3912
1982,7,3,3,114,-1.6792
1982,7,3,4,121,-3.1793
1982,7,3,5,118,-6.1177
1982,8,1,1,84,6.0494
1982,8,1,2,59,7.8281
1982,8,1,3,53,6.7095
1982,8,1,4,64,5.9289
1982,8,1,5,96,11.4354
1982,8,2,1,63,13.0184
1982,8,2,2,61,10.7674
1982,8,2,3,49,12.6423
1982,8,2,4,59,10.4973
1982,8,2,5,83,10.2249
1982,8,3,1,101,12.0061
1982,8,3,2,108,13.2014
1982,8,3,3,127,12.8807
1982,8,3,4,113,12.9792
1982,8,3,5,96,12.5470
1982,9,1,1,95,4.7590
1982,9,1,2,50,4.4637
1982,9,1,3,59,3.5315
1982,9,1,4,54,3.8292
1982,9,1,5,101,4.3631
1982,9,2,1,62,2.6757
1982,9,2,2,56,1.8901
1982,9,2,3,49,2.0824
1982,9,2,4,73,4.5606
1982,9,2,5,76,2.0838
1982,9,3,1,100,0.8175
1982,9,3,2,116,1.5375
1982,9,3,3,120,2.1003
1982,9,3,4,104,0.3297
1982,9,3,5,103,-0.6540
1982,10,1,1,69,14.9549
1982,10,1,2,72,13.4510
1982,10,1,3,56,10.2047
1982,10,1,4,55,12.2162
1982,10,1,5,104,11.8207
1982,10,2,1,56,19.8680
1982,10,2,2,59,13.5415
1982,10,2,3,50,9.7082
1982,10,2,4,70,14.1317
1982,10,2,5,81,12.6742
1982,10,3,1,113,10.8662
1982,10,3,2,110,10.6763
1982,10,3,3,117,9.6769
1982,10,3,4,114,8.1188
1982,10,3,5,85,15.6127
1982,11,1,1,70,11.4931
1982,11,1,2,55,9.3863
1982,11,1,3,56,9.7035
1982,11,1,4,69,10.3806
1982,11,1,5,99,9.4645
1982,11,2,1,54,10.5911
1982,11,2,2,45,11.9595
1982,11,2,3,55,7.9973
1982,11,2,4,76,7.3857
1982,11,2,5,89,3.9623
1982,11,3,1,115,7.1164
1982,11,3,2,123,4.2951
1982,11,3,3,112,1.7589
1982,11,3,4,99,1.5232
1982,11,3,5,93,7.1122
1982,12,1,1,175,4.7633
1982,12,1,2,115,4.1783
1982,12,1,3,132,0.3368
1982,12,1,4,198,1.4533
1982,12,1,5,266,1.7471
1982,12,2,1,87,0.6639
1982,12,2,2,65,1.9373
1982,12,2,3,87,2.8954
1982,12,2,4,96,2.8058
1982,12,2,5,133,1.4409
1982,12,3,1,133,-0.3072
1982,12,3,2,143,2.9608
1982,12,3,3,126,2.5651
1982,12,3,4,115,2.2026
1982,12,3,5,107,2.1459
1983,1,1,1,299,10.5531
1983,1,1,2,137,10.1607
1983,1,1,3,144,9.7273
1983,1,1,4,120,6.6529
1983,1,1,5,184,9.8026
1983,1,2,1,114,6.3249
1983,1,2,2,78,6.9664
1983,1,2,3,85,3.3900
1983,1,2,4,104,4.3227
1983,1,2,5,91,8.0396
1983,1,3,1,85,1.7279
1983,1,3,2,120,3.6646
1983,1,3,3,144,2.7066
1983,1,3,4,131,6.0435
1983,1,3,5,145,4.0987
1983,2,1,1,239,7.7256
1983,2,1,2,139,5.8976
1983,2,1,3,131,5.9260
1983,2,1,4,137,4.9517
1983,2,1,5,220,4.7200
1983,2,2,1,84,7.3111
1983,2,2,2,90,4.1933
1983,2,2,3,70,5.4185
1983,2,2,4,106,3.9052
1983,2,2,5,138,6.7430
1983,2,3,1,135,3.4827
1983,2,3,2,127,1.7123
1983,2,3,3,138,2.4406
1983,2,3,4,114,1.9671
1983,2,3,5,106,3.1650
1983,3,1,1,201,7.5994
1983,3,1,2,152,5.0325
1983,3,1,3,115,5.4603
1983,3,1,4,170,4.9830
1983,3,1,5,245,4.2375
1983,3,2,1,79,6.1591
1983,3,2,2,73,2.9956
1983,3,2,3,84,4.0742
1983,3,2,4,104,4.3361
1983,3,2,5,128,3.4091
1983,3,3,1,147,2.4374
1983,3,3,2,131,4.6458
1983,3,3,3,129,1.4283
1983,3,3,4,105,4.0250
1983,3,3,5,110,2.9226
1983,4,1,1,163,7.7044
1983,4,1,2,118,8.1445
1983,4,1,3,144,6.7230
1983,4,1,4,186,5.9020
1983,4,1,5,274,8.5521
1983,4,2,1,65,7.9054
1983,4,2,2,73,7.1939
1983,4,2,3,83,6.1229
1983,4,2,4,107,4.9152
1983,4,2,5,141,5.3169
1983,4,3,1,161,7.8726
1983,4,3,2,148,7.2671
1983,4,3,3,117,6.2063
1983,4,3,4,98,4.8134
1983,4,3,5,97,5.1086
1983,5,1,1,135,7.8786
1983,5,1,2,124,10.0947
1983,5,1,3,168,8.5630
1983,5,1,4,199,9.9772
1983,5,1,5,252,11.2158
1983,5,2,1,59,6.8423
1983,5,2,2,79,4.0266
1983,5,2,3,88,6.1062
1983,5,2,4,114,5.0182
1983,5,2,5,132,7.3852
1983,5,3,1,181,-2.2444
1983,5,3,2,130,-0.4209
1983,5,3,3,109,2.9684
1983,5,3,4,100,4.0922
1983,5,3,5,102,4.4918
1983,6,1,1,99,5.5714
1983,6,1,2,110,2.9788
1983,6,1,3,167,3.4285
1983,6,1,4,229,2.9227
1983,6,1,5,271,4.9746
1983,6,2,1,48,6.0111
1983,6,2,2,78,3.8551
1983,6,2,3,88,4.6538
1983,6,2,4,119,4.6926
1983,6,2,5,136,6.8537
1983,6,3,1,175,3.6976
1983,6,3,2,129,3.4688
1983,6,3,3,122,3.9326
1983,6,3,4,97,5.9765
1983,6,3,5,102,5.9544
1983,7,1,1,145,-0.9066
1983,7,1,2,123,1.4053
1983,7,1,3,159,-1.0722
1983,7,1,4,203,-1.1614
1983,7,1,5,246,-1.7278
1983,7,2,1,70,-2.5038
1983,7,2,2,57,-0.5125
1983,7,2,3,93,-0.6081
1983,7,2,4,119,-2.0088
1983,7,2,5,128,-2.9392
1983,7,3,1,156,-1.4182
1983,7,3,2,144,-3.5139
1983,7,3,3,106,-3.3749
1983,7,3,4,103,-3.5687
1983,7,3,5,107,-5.6531
1983,8,1,1,128,-3.0379
1983,8,1,2,101,-1.7740
1983,8,1,3,175,-2.0792
1983,8,1,4,196,-4.0570
1983,8,1,5,273,-3.0362
1983,8,2,1,51,-3.8630
1983,8,2,2,62,-0.5058
1983,8,2,3,96,-3.4622
1983,8,2,4,111,-3.2444
1983,8,2,5,145,-2.6991
1983,8,3,1,163,1.5894
1983,8,3,2,143,3.6822
1983,8,3,3,116,-0.5243
1983,8,3,4,97,-0.7406
1983,8,3,5,99,-2.8249
1983,9,1,1,105,-0.9685
1983,9,1,2,115,2.1782
1983,9,1,3,145,1.1204
1983,9,1,4,206,-0.2687
1983,9,1,5,303,1.0772
1983,9,2,1,49,2.2988
1983,9,2,2,67,4.4580
1983,9,2,3,93,4.7222
1983,9,2,4,112,3.3299
1983,9,2,5,141,2.9358
1983,9,3,1,166,1.5606
1983,9,3,2,140,1.6759
1983,9,3,3,108,1.9961
1983,9,3,4,106,1.6891
1983,9,3,5,93,1.7787
1983,10,1,1,87,-6.3838
1983,10,1,2,95,-1.7376
1983,10,1,3,152,-2.2759
1983,10,1,4,227,-5.3386
1983,10,1,5,306,-7.2626
1983,10,2,1,48,-2.9687
1983,10,2,2,68,-2.4978
1983,10,2,3,90,-3.5255
1983,10,2,4,125,-6.4840
1983,10,2,5,134,-7.1915
1983,10,3,1,170,-1.0040
1983,10,3,2,138,0.9397
1983,10,3,3,120,-2.8058
1983,10,3,4,92,-4.3822
1983,10,3,5,88,-5.9962
1983,11,1,1,108,4.6959
1983,11,1,2,102,2.7935
1983,11,1,3,127,5.7878
1983,11,1,4,223,4.7072
1983,11,1,5,308,6.2301
1983,11,2,1,56,5.0594
1983,11,2,2,60,4.3746
1983,11,2,3,94,6.1787
1983,11,2,4,113,5.4187
1983,11,2,5,138,5.1965
1983,11,3,1,151,1.8896
1983,11,3,2,142,2.4242
1983,11,3,3,124,1.3811
1983,11,3,4,93,3.6962
1983,11,3,5,98,2.7422
1983,12,1,1,96,-3.8325
1983,12,1,2,94,0.1772
1983,12,1,3,166,-0.9552
1983,12,1,4,207,-0.2963
1983,12,1,5,304,-1.1084
1983,12,2,1,48,-0.3968
1983,12,2,2,71,-2.6556
1983,12,2,3,82,-1.2611
1983,12,2,4,115,0.4608
1983,12,2,5,146,-1.0458
1983,12,3,1,165,0.1820
1983,12,3,2,138,-1.8448
1983,12,3,3,120,-1.1553
1983,12,3,4,93,-0.9499
1983,12,3,5,91,-1.4419
1984,1,1,1,206,2.2399
1984,1,1,2,138,1.7034
1984,1,1,3,113,1.0364
1984,1,1,4,166,0.3132
1984,1,1,5,236,-0.8519
1984,1,2,1,78,-2.6119
1984,1,2,2,62,-1.8843
1984,1,2,3,79,-2.6845
1984,1,2,4,104,-0.7969
1984,1,2,5,134,-2.4093
1984,1,3,1,103,-2.9336
1984,1,3,2,135,-2.8535
1984,1,3,3,139,1.1966
1984,1,3,4,121,2.8759
1984,1,3,5,113,-4.3161
1984,2,1,1,153,-4.8212
1984,2,1,2,126,-5.1773
1984,2,1,3,125,-4.8591
1984,2,1,4,212,-6.2643
1984,2,1,5,238,-6.0972
1984,2,2,1,68,-4.6360
1984,2,2,2,60,-3.9869
1984,2,2,3,80,-2.7034
1984,2,2,4,96,-4.7827
1984,2,2,5,147,-5.6371
1984,2,3,1,142,-4.3046
1984,2,3,2,142,-1.6012
1984,2,3,3,131,-4.5228
1984,2,3,4,102,-4.6908
1984,2,3,5,98,-5.9760
1984,3,1,1,139,2.3936
1984,3,1,2,109,-0.6329
1984,3,1,3,140,0.1427
1984,3,1,4,179,2.2150
1984,3,1,5,283,1.4229
1984,3,2,1,49,1.3602
1984,3,2,2,74,0.5235
1984,3,2,3,78,0.2229
1984,3,2,4,104,1.6275
1984,3,2,5,146,0.5146
1984,3,3,1,157,2.3367
1984,3,3,2,130,0.9350
1984,3,3,3,124,1.5029
1984,3,3,4,103,2.4386
1984,3,3,5,99,1.0837
1984,4,1,1,123,-1.6644
1984,4,1,2,108,1.0911
1984,4,1,3,142,-1.1647
1984,4,1,4,213,0.1306
1984,4,1,5,274,-0.5937
1984,4,2,1,46,0.6704
1984,4,2,2,68,-0.8391
1984,4,2,3,76,-0.9095
1984,4,2,4,109,0.7327
1984,4,2,5,145,0.9282
1984,4,3,1,168,0.3994
1984,4,3,2,137,1.5334
1984,4,3,3,119,0.4818
1984,4,3,4,91,0.1254
1984,4,3,5,97,1.9111
1984,5,1,1,144,-5.6106
1984,5,1,2,100,-4.3596
1984,5,1,3,135,-3.6713
1984,5,1,4,213,-2.6507
1984,5,1,5,257,-6.0985
1984,5,2,1,48,-6.2499
1984,5,2,2,61,-2.9042
1984,5,2,3,93,-2.5501
1984,5,2,4,98,-4.5179
1984,5,2,5,143,-4.9946
1984,5,3,1,164,-4.9232
1984,5,3,2,135,-3.9821
1984,5,3,3,117,-6.1111
1984,5,3,4,98,-6.2150
1984,5,3,5,99,-4.4050
1984,6,1,1,102,1.2690
1984,6,1,2,108,3.3717
1984,6,1,3,140,2.6479
1984,6,1,4,211,3.1596
1984,6,1,5,283,2.3304
1984,6,2,1,42,3.5828
1984,6,2,2,73,3.2867
1984,6,2,3,80,3.4684
1984,6,2,4,102,2.5478
1984,6,2,5,146,3.1991
1984,6,3,1,162,2.5659
1984,6,3,2,133,1.9560
1984,6,3,3,119,0.6810
1984,6,3,4,98,2.4822
1984,6,3,5,100,6.1730
1984,7,1,1,121,-1.4632
1984,7,1,2,132,-1.3740
1984,7,1,3,150,-3.7982
1984,7,1,4,208,-2.9616
1984,7,1,5,223,-5.7015
1984,7,2,1,52,-3.8757
1984,7,2,2,66,-2.4077
1984,7,2,3,86,-4.0456
1984,7,2,4,106,-4.3199
1984,7,2,5,142,-5.7540
1984,7,3,1,155,-1.0358
1984,7,3,2,130,-0.2341
1984,7,3,3,127,-3.6129
1984,7,3,4,95,-2.4758
1984,7,3,5,97,-3.0208
1984,8,1,1,120,10.0276
1984,8,1,2,108,6.2938
1984,8,1,3,159,9.4294
1984,8,1,4,195,9.6067
1984,8,1,5,240,13.1645
1984,8,2,1,48,10.3351
1984,8,2,2,66,8.6805
1984,8,2,3,81,11.1105
1984,8,2,4,109,14.3914
1984,8,2,5,146,15.0069
1984,8,3,1,156,10.3580
1984,8,3,2,135,9.7321
1984,8,3,3,116,13.4117
1984,8,3,4,98,11.4377
1984,8,3,5,99,13.5725
1984,9,1,1,112,-1.8629
1984,9,1,2,113,1.8973
1984,9,1,3,156,1.2393
1984,9,1,4,201,1.5533
1984,9,1,5,241,-0.6141
1984,9,2,1,45,2.6112
1984,9,2,2,74,1.6513
1984,9,2,3,70,1.5911
1984,9,2,4,109,0.7512
1984,9,2,5,142,-2.4762
1984,9,3,1,158,0.7482
1984,9,3,2,129,0.5745
1984,9,3,3,117,-0.6310
1984,9,3,4,105,-2.1404
1984,9,3,5,93,-4.5672
1984,10,1,1,79,-1.7310
1984,10,1,2,94,1.4450
1984,10,1,3,167,0.2276
1984,10,1,4,218,-1.3760
1984,10,1,5,261,-3.3084
1984,10,2,1,38,2.6671
1984,10,2,2,69,1.3939
1984,10,2,3,68,-0.6765
1984,10,2,4,121,-2.0652
1984,10,2,5,134,-2.7649
1984,10,3,1,167,1.1596
1984,10,3,2,133,0.0002
1984,10,3,3,119,0.1224
1984,10,3,4,99,-0.9351
1984,10,3,5,89,-0.7085
1984,11,1,1,93,-1.7174
1984,11,1,2,102,-0.6445
1984,11,1,3,144,-1.3844
1984,11,1,4,209,-2.4306
1984,11,1,5,262,-2.8809
1984,11,2,1,42,-1.2299
1984,11,2,2,72,-0.2837
1984,11,2,3,77,-1.2707
1984,11,2,4,96,-0.7438
1984,11,2,5,148,-1.6073
1984,11,3,1,154,0.2223
1984,11,3,2,137,-1.0545
1984,11,3,3,117,-1.2263
1984,11,3,4,105,-1.9393
1984,11,3,5,93,-3.2769
1984,12,1,1,105,-0.6041
1984,12,1,2,90,-0.4492
1984,12,1,3,153,1.9483
1984,12,1,4,208,0.2601
1984,12,1,5,250,1.2847
1984,12,2,1,41,1.7553
1984,12,2,2,60,1.5955
1984,12,2,3,83,1.8559
1984,12,2,4,115,2.3501
1984,12,2,5,136,1.8473
1984,12,3,1,159,2.2353
1984,12,3,2,139,2.3977
1984,12,3,3,113,1.4516
1984,12,3,4,95,3.0799
1984,12,3,5,98,1.3547
1985,1,1,1,150,14.0773
1985,1,1,2,122,9.3957
1985,1,1,3,154,10.4968
1985,1,1,4,183,10.8726
1985,1,1,5,209,13.7267
1985,1,2,1,49,7.5548
1985,1,2,2,70,10.3046
1985,1,2,3,70,9.1531
1985,1,2,4,102,11.6969
1985,1,2,5,144,11.3521
1985,1,3,1,132,5.3469
1985,1,3,2,127,7.0448
1985,1,3,3,122,7.5995
1985,1,3,4,116,8.4796
1985,1,3,5,106,13.1211
1985,2,1,1,132,2.4006
1985,2,1,2,107,4.1618
1985,2,1,3,154,3.0661
1985,2,1,4,188,2.5541
1985,2,1,5,241,3.7412
1985,2,2,1,43,1.8683
1985,2,2,2,67,1.9685
1985,2,2,3,82,1.7209
1985,2,2,4,105,2.4245
1985,2,2,5,134,1.4611
1985,2,3,1,147,1.3828
1985,2,3,2,137,0.8295
1985,2,3,3,108,2.2938
1985,2,3,4,107,1.9825
1985,2,3,5,103,2.4790
1985,3,1,1,98,-1.8975
1985,3,1,2,112,1.3414
1985,3,1,3,161,-0.9958
1985,3,1,4,186,-3.3186
1985,3,1,5,261,-1.5768
1985,3,2,1,36,-0.4915
1985,3,2,2,70,-0.7509
1985,3,2,3,82,-0.5628
1985,3,2,4,99,-1.7682
1985,3,2,5,138,-3.6721
1985,3,3,1,152,-0.0884
1985,3,3,2,130,0.3786
1985,3,3,3,116,2.0273
1985,3,3,4,98,0.5848
1985,3,3,5,104,-2.0757
1985,4,1,1,114,-0.8531
1985,4,1,2,93,0.5274
1985,4,1,3,144,0.4269
1985,4,1,4,185,-2.3258
1985,4,1,5,285,-2.8333
1985,4,2,1,42,-3.3154
1985,4,2,2,67,1.1748
1985,4,2,3,79,-0.6118
1985,4,2,4,103,-1.8436
1985,4,2,5,133,-1.8395
1985,4,3,1,144,-1.3584
1985,4,3,2,140,-0.9615
1985,4,3,3,109,0.7059
1985,4,3,4,105,0.2470
1985,4,3,5,101,-1.1916
1985,5,1,1,125,1.1433
1985,5,1,2,101,4.3212
1985,5,1,3,128,4.4125
1985,5,1,4,185,2.5071
1985,5,1,5,270,0.6909
1985,5,2,1,47,4.0809
1985,5,2,2,61,4.7405
1985,5,2,3,92,4.1190
1985,5,2,4,97,4.0626
1985,5,2,5,134,3.2028
1985,5,3,1,144,6.7980
1985,5,3,2,138,6.4405
1985,5,3,3,113,4.5832
1985,5,3,4,102,4.2641
1985,5,3,5,104,6.7825
1985,6,1,1,110,-0.3635
1985,6,1,2,76,1.2060
1985,6,1,3,146,1.4481
1985,6,1,4,207,0.5463
1985,6,1,5,286,-1.3189
1985,6,2,1,40,2.0354
1985,6,2,2,56,3.6014
1985,6,2,3,94,1.7091
1985,6,2,4,94,0.4518
1985,6,2,5,134,-0.0503
1985,6,3,1,141,1.2247
1985,6,3,2,137,2.2696
1985,6,3,3,109,2.3062
1985,6,3,4,111,1.1532
1985,6,3,5,104,1.6143
1985,7,1,1,126,3.3178
1985,7,1,2,106,2.2725
1985,7,1,3,134,4.0413
1985,7,1,4,186,3.4715
1985,7,1,5,253,2.6852
1985,7,2,1,49,1.2700
1985,7,2,2,65,1.6973
1985,7,2,3,73,2.5365
1985,7,2,4,94,3.3993
1985,7,2,5,132,2.8728
1985,7,3,1,138,-0.1026
1985,7,3,2,129,-0.4051
1985,7,3,3,122,-0.7299
1985,7,3,4,102,-0.1821
1985,7,3,5,112,1.1521
1985,8,1,1,125,0.3975
1985,8,1,2,106,-0.5383
1985,8,1,3,133,0.2016
1985,8,1,4,195,0.6255
1985,8,1,5,253,-1.6999
1985,8,2,1,42,-0.5549
1985,8,2,2,60,0.9608
1985,8,2,3,77,0.6083
1985,8,2,4,94,-0.2909
1985,8,2,5,137,-1.9094
1985,8,3,1,141,-0.5128
1985,8,3,2,130,-0.4201
1985,8,3,3,126,0.2473
1985,8,3,4,103,-0.1872
1985,8,3,5,101,-0.7236
1985,9,1,1,103,-3.7107
1985,9,1,2,114,-3.4215
1985,9,1,3,142,-3.7390
1985,9,1,4,182,-3.9762
1985,9,1,5,272,-6.4815
1985,9,2,1,40,-3.3765
1985,9,2,2,55,-2.7523
1985,9,2,3,85,-4.0675
1985,9,2,4,97,-4.7245
1985,9,2,5,128,-5.2023
1985,9,3,1,146,-2.5967
1985,9,3,2,130,-2.5564
1985,9,3,3,121,-2.5571
1985,9,3,4,103,-5.0789
1985,9,3,5,103,-6.6219
1985,10,1,1,70,1.7046
1985,10,1,2,114,1.6977
1985,10,1,3,151,2.0795
1985,10,1,4,208,3.2610
1985,10,1,5,274,1.9968
1985,10,2,1,42,2.5821
1985,10,2,2,58,4.9504
1985,10,2,3,71,5.8732
1985,10,2,4,107,3.9000
1985,10,2,5,126,2.3167
1985,10,3,1,160,4.1886
1985,10,3,2,124,4.1981
1985,10,3,3,122,4.9114
1985,10,3,4,104,3.1187
1985,10,3,5,89,3.0312
1985,11,1,1,80,6.5607
1985,11,1,2,92,5.9818
1985,11,1,3,136,5.0194
1985,11,1,4,194,4.8188
1985,11,1,5,312,5.8210
1985,11,2,1,35,4.8380
1985,11,2,2,65,5.1973
1985,11,2,3,77,6.9278
1985,11,2,4,89,6.5308
1985,11,2,5,133,5.5383
1985,11,3,1,155,7.6145
1985,11,3,2,125,9.5762
1985,11,3,3,116,3.9047
1985,11,3,4,107,5.2336
1985,11,3,5,101,5.8947
1985,12,1,1,96,5.1150
1985,12,1,2,99,3.7988
1985,12,1,3,142,5.4878
1985,12,1,4,211,4.5779
1985,12,1,5,265,4.4237
1985,12,2,1,38,4.8279
1985,12,2,2,61,4.0215
1985,12,2,3,78,5.5718
1985,12,2,4,93,3.5188
1985,12,2,5,125,2.2218
1985,12,3,1,148,6.0210
1985,12,3,2,126,5.8461
1985,12,3,3,126,4.4087
1985,12,3,4,102,0.1806
1985,12,3,5,100,2.7361
1986,1,1,1,152,1.0025
1986,1,1,2,95,2.1194
1986,1,1,3,144,0.6158
1986,1,1,4,173,1.7698
1986,1,1,5,258,0.4432
1986,1,2,1,49,4.2037
1986,1,2,2,62,2.8069
1986,1,2,3,68,0.6208
1986,1,2,4,85,1.4678
1986,1,2,5,126,-2.2046
1986,1,3,1,117,1.7973
1986,1,3,2,136,0.8954
1986,1,3,3,122,0.7624
1986,1,3,4,118,-0.7482
1986,1,3,5,101,-2.0392
1986,2,1,1,150,7.6974
1986,2,1,2,85,6.9976
1986,2,1,3,141,7.2649
1986,2,1,4,186,7.9920
1986,2,1,5,264,3.1851
1986,2,2,1,38,8.5101
1986,2,2,2,60,8.7040
1986,2,2,3,88,7.7346
1986,2,2,4,91,5.7922
1986,2,2,5,121,5.6009
1986,2,3,1,133,8.2789
1986,2,3,2,132,8.0621
1986,2,3,3,112,7.9504
1986,2,3,4,114,5.3082
1986,2,3,5,100,7.5111
1986,3,1,1,114,8.6971
1986,3,1,2,92,6.5575
1986,3,1,3,145,5.6926
1986,3,1,4,189,4.8678
