year,month,rank_ME,rank_RDMq_6,nstocks,ret_vw
1994,9,1,3,376,2.2637
1994,9,1,4,525,3.7578
1994,9,1,5,660,1.7494
1994,9,2,1,116,-1.7400
1994,9,2,2,120,0.7505
1994,9,2,3,123,1.2641
1994,9,2,4,122,1.9569
1994,9,2,5,110,-1.0926
1994,9,3,1,89,-1.3281
1994,9,3,2,109,-0.2205
1994,9,3,3,106,0.0420
1994,9,3,4,75,-1.8520
1994,9,3,5,69,-1.4251
1994,10,1,1,251,1.8333
1994,10,1,2,280,4.0932
1994,10,1,3,360,2.0790
1994,10,1,4,513,3.0862
1994,10,1,5,630,1.7124
1994,10,2,1,115,1.4359
1994,10,2,2,114,1.6408
1994,10,2,3,120,2.7901
1994,10,2,4,119,4.0659
1994,10,2,5,104,4.1712
1994,10,3,1,91,3.1331
1994,10,3,2,104,3.8531
1994,10,3,3,103,2.6366
1994,10,3,4,72,4.5879
1994,10,3,5,65,3.8855
1994,11,1,1,261,-3.8420
1994,11,1,2,286,-2.0021
1994,11,1,3,363,-2.1644
1994,11,1,4,531,-2.1730
1994,11,1,5,676,-1.2990
1994,11,2,1,112,-0.6728
1994,11,2,2,122,-2.2810
1994,11,2,3,125,-1.8189
1994,11,2,4,138,-1.8533
1994,11,2,5,113,-1.9810
1994,11,3,1,88,-2.4140
1994,11,3,2,107,-2.8624
1994,11,3,3,103,-3.1923
1994,11,3,4,72,-3.8713
1994,11,3,5,67,-2.7351
1994,12,1,1,257,-2.5242
1994,12,1,2,283,1.0248
1994,12,1,3,355,-1.2116
1994,12,1,4,517,1.0469
1994,12,1,5,686,-2.1054
1994,12,2,1,109,4.6102
1994,12,2,2,113,4.4802
1994,12,2,3,116,4.3363
1994,12,2,4,137,0.9931
1994,12,2,5,112,1.0641
1994,12,3,1,84,1.3840
1994,12,3,2,101,2.4681
1994,12,3,3,92,2.4533
1994,12,3,4,69,1.7274
1994,12,3,5,71,2.3164
1995,1,1,1,202,1.3783
1995,1,1,2,232,1.6113
1995,1,1,3,252,1.7558
1995,1,1,4,412,2.2013
1995,1,1,5,610,6.6220
1995,1,2,1,88,-2.5810
1995,1,2,2,97,-2.2983
1995,1,2,3,94,-3.6368
1995,1,2,4,110,-3.3052
1995,1,2,5,88,-0.0333
1995,1,3,1,62,-2.2700
1995,1,3,2,72,-0.5306
1995,1,3,3,64,3.5642
1995,1,3,4,43,2.5679
1995,1,3,5,43,0.3656
1995,2,1,1,219,2.7387
1995,2,1,2,237,1.7284
1995,2,1,3,269,2.8694
1995,2,1,4,432,4.5798
1995,2,1,5,649,3.5784
1995,2,2,1,93,4.1752
1995,2,2,2,97,7.6155
1995,2,2,3,103,5.9828
1995,2,2,4,107,4.8892
1995,2,2,5,93,4.0706
1995,2,3,1,67,5.3831
1995,2,3,2,77,5.2097
1995,2,3,3,71,4.3625
1995,2,3,4,49,4.9588
1995,2,3,5,48,4.3692
1995,3,1,1,222,4.2831
1995,3,1,2,229,5.3450
1995,3,1,3,277,3.2377
1995,3,1,4,425,2.3369
1995,3,1,5,643,1.8390
1995,3,2,1,90,3.8913
1995,3,2,2,93,5.9364
1995,3,2,3,102,5.6551
1995,3,2,4,108,2.5194
1995,3,2,5,95,2.1824
1995,3,3,1,74,5.4762
1995,3,3,2,78,4.3432
1995,3,3,3,72,3.3137
1995,3,3,4,49,2.9605
1995,3,3,5,50,5.7409
1995,4,1,1,207,5.3637
1995,4,1,2,211,4.7188
1995,4,1,3,259,4.1915
1995,4,1,4,402,4.3431
1995,4,1,5,603,3.9436
1995,4,2,1,93,2.2003
1995,4,2,2,89,2.3516
1995,4,2,3,106,3.3942
1995,4,2,4,104,2.9281
1995,4,2,5,91,3.7119
1995,4,3,1,73,6.4077
1995,4,3,2,83,4.7616
1995,4,3,3,74,3.7176
1995,4,3,4,53,6.5506
1995,4,3,5,50,8.5280
1995,5,1,1,231,4.5463
1995,5,1,2,253,3.9939
1995,5,1,3,353,2.0982
1995,5,1,4,498,3.9011
1995,5,1,5,704,5.2487
1995,5,2,1,117,0.2692
1995,5,2,2,108,3.1052
1995,5,2,3,135,0.4769
1995,5,2,4,139,0.9880
1995,5,2,5,113,2.3834
1995,5,3,1,101,2.4728
1995,5,3,2,122,4.4333
1995,5,3,3,107,2.7558
1995,5,3,4,93,2.8512
1995,5,3,5,77,3.3054
1995,6,1,1,247,12.6361
1995,6,1,2,254,9.2201
1995,6,1,3,389,8.2217
1995,6,1,4,503,9.6039
1995,6,1,5,694,13.4274
1995,6,2,1,121,8.8332
1995,6,2,2,108,7.7998
1995,6,2,3,147,11.9885
1995,6,2,4,141,7.7652
1995,6,2,5,113,5.7754
1995,6,3,1,108,4.9323
1995,6,3,2,117,5.5348
1995,6,3,3,112,4.9226
1995,6,3,4,92,7.2139
1995,6,3,5,79,3.0548
1995,7,1,1,235,8.1318
1995,7,1,2,239,10.5332
1995,7,1,3,367,7.6849
1995,7,1,4,486,10.4343
1995,7,1,5,630,11.3584
1995,7,2,1,127,9.1072
1995,7,2,2,114,9.1633
1995,7,2,3,151,9.2531
1995,7,2,4,148,11.5679
1995,7,2,5,110,7.9934
1995,7,3,1,119,4.2309
1995,7,3,2,122,4.3832
1995,7,3,3,112,3.6962
1995,7,3,4,95,7.2292
1995,7,3,5,73,3.2167
1995,8,1,1,250,2.2115
1995,8,1,2,255,2.9091
1995,8,1,3,390,3.8520
1995,8,1,4,520,5.7984
1995,8,1,5,686,9.5892
1995,8,2,1,132,-0.2560
1995,8,2,2,133,0.8332
1995,8,2,3,170,-0.2675
1995,8,2,4,169,2.4631
1995,8,2,5,136,3.0636
1995,8,3,1,123,1.5867
1995,8,3,2,130,-1.8187
1995,8,3,3,120,1.2885
1995,8,3,4,104,-0.9656
1995,8,3,5,77,1.6545
1995,9,1,1,252,2.8077
1995,9,1,2,264,4.1052
1995,9,1,3,389,3.3589
1995,9,1,4,523,3.7440
1995,9,1,5,673,4.3246
1995,9,2,1,134,3.3780
1995,9,2,2,132,4.0002
1995,9,2,3,176,2.0479
1995,9,2,4,183,1.3966
1995,9,2,5,143,1.1025
1995,9,3,1,121,2.4959
1995,9,3,2,136,4.2954
1995,9,3,3,120,6.0257
1995,9,3,4,106,0.8034
1995,9,3,5,79,2.3011
1995,10,1,1,236,-6.0955
1995,10,1,2,253,-7.6904
1995,10,1,3,372,-7.1403
1995,10,1,4,497,-5.5839
1995,10,1,5,629,-7.6106
1995,10,2,1,134,-5.6234
1995,10,2,2,130,-4.2157
1995,10,2,3,184,-6.0569
1995,10,2,4,183,-7.9503
1995,10,2,5,136,-6.4678
1995,10,3,1,125,1.5737
1995,10,3,2,140,2.6811
1995,10,3,3,121,0.8832
1995,10,3,4,103,-1.6615
1995,10,3,5,69,-0.8902
1995,11,1,1,247,0.0700
1995,11,1,2,259,2.7623
1995,11,1,3,388,1.1838
1995,11,1,4,516,-0.7760
1995,11,1,5,663,1.7538
1995,11,2,1,145,6.1127
1995,11,2,2,147,3.9812
1995,11,2,3,180,4.1875
1995,11,2,4,201,4.4257
1995,11,2,5,148,6.8726
1995,11,3,1,129,0.3950
1995,11,3,2,147,2.0509
1995,11,3,3,128,4.4271
1995,11,3,4,106,0.8538
1995,11,3,5,76,5.8665
1995,12,1,1,246,2.7041
1995,12,1,2,241,0.6032
1995,12,1,3,371,-0.5654
1995,12,1,4,494,-0.5988
1995,12,1,5,654,5.5458
1995,12,2,1,141,0.9106
1995,12,2,2,147,3.0518
1995,12,2,3,172,-0.9107
1995,12,2,4,195,0.1360
1995,12,2,5,149,5.5642
1995,12,3,1,126,-1.1876
1995,12,3,2,149,-0.9108
1995,12,3,3,126,2.1625
1995,12,3,4,107,-1.3916
1995,12,3,5,77,0.8084
1996,1,1,1,210,3.7032
1996,1,1,2,203,-1.9646
1996,1,1,3,285,2.1603
1996,1,1,4,415,3.7551
1996,1,1,5,568,6.2635
1996,1,2,1,125,-2.8061
1996,1,2,2,128,-0.3966
1996,1,2,3,145,-0.7659
1996,1,2,4,162,-0.2775
1996,1,2,5,132,4.6645
1996,1,3,1,94,3.1877
1996,1,3,2,113,3.0185
1996,1,3,3,94,3.7549
1996,1,3,4,71,3.8315
1996,1,3,5,46,6.8209
1996,2,1,1,232,3.7304
1996,2,1,2,212,6.5636
1996,2,1,3,303,3.1140
1996,2,1,4,443,5.1081
1996,2,1,5,597,3.2185
1996,2,2,1,149,4.7482
1996,2,2,2,131,4.7735
1996,2,2,3,156,4.8475
1996,2,2,4,179,3.1497
1996,2,2,5,143,1.4892
1996,2,3,1,105,2.2205
1996,2,3,2,112,2.1171
1996,2,3,3,102,1.2511
1996,2,3,4,85,6.2434
1996,2,3,5,51,1.4770
1996,3,1,1,231,1.3044
1996,3,1,2,223,1.4010
1996,3,1,3,305,1.2802
1996,3,1,4,445,0.5659
1996,3,1,5,601,0.1527
1996,3,2,1,148,0.6293
1996,3,2,2,136,0.0955
1996,3,2,3,151,-0.6768
1996,3,2,4,181,-2.3318
1996,3,2,5,144,-0.4459
1996,3,3,1,106,-0.5080
1996,3,3,2,110,-1.8772
1996,3,3,3,103,1.2642
1996,3,3,4,86,-2.2218
1996,3,3,5,54,-4.5468
1996,4,1,1,220,10.1468
1996,4,1,2,218,11.2563
1996,4,1,3,294,13.2555
1996,4,1,4,435,13.3297
1996,4,1,5,567,13.9669
1996,4,2,1,135,12.3098
1996,4,2,2,136,6.9567
1996,4,2,3,141,9.7200
1996,4,2,4,187,9.8417
1996,4,2,5,135,8.1735
1996,4,3,1,104,3.7960
1996,4,3,2,109,5.9125
1996,4,3,3,95,1.4712
1996,4,3,4,82,5.1503
1996,4,3,5,52,5.9669
1996,5,1,1,274,10.3107
1996,5,1,2,278,9.6599
1996,5,1,3,391,13.1967
1996,5,1,4,576,10.6481
1996,5,1,5,665,11.5351
1996,5,2,1,172,3.8612
1996,5,2,2,173,6.1211
1996,5,2,3,174,4.5643
1996,5,2,4,218,4.0478
1996,5,2,5,158,5.2417
1996,5,3,1,142,3.7112
1996,5,3,2,146,4.1373
1996,5,3,3,124,2.5208
1996,5,3,4,120,2.0064
1996,5,3,5,85,0.4615
1996,6,1,1,285,-9.3424
1996,6,1,2,289,-8.6647
1996,6,1,3,427,-9.8882
1996,6,1,4,582,-10.6780
1996,6,1,5,651,-10.3542
1996,6,2,1,182,-6.2311
1996,6,2,2,176,-6.6250
1996,6,2,3,175,-8.5927
1996,6,2,4,218,-10.6580
1996,6,2,5,157,-8.7592
1996,6,3,1,143,-1.6561
1996,6,3,2,144,-1.0635
1996,6,3,3,118,0.1304
1996,6,3,4,118,-3.5655
1996,6,3,5,86,-4.8415
1996,7,1,1,260,-14.8302
1996,7,1,2,272,-15.3154
1996,7,1,3,412,-15.3628
1996,7,1,4,576,-15.4129
1996,7,1,5,569,-13.3836
1996,7,2,1,181,-16.0071
1996,7,2,2,173,-15.0189
1996,7,2,3,182,-13.2668
1996,7,2,4,210,-13.0718
1996,7,2,5,143,-11.3034
1996,7,3,1,143,-6.8692
1996,7,3,2,134,-2.9965
1996,7,3,3,117,-5.1633
1996,7,3,4,113,-5.1491
1996,7,3,5,77,-4.4362
1996,8,1,1,280,4.5924
1996,8,1,2,306,4.8410
1996,8,1,3,451,5.4397
1996,8,1,4,657,5.7533
1996,8,1,5,657,4.5300
1996,8,2,1,189,5.5175
1996,8,2,2,199,8.9004
1996,8,2,3,203,7.9286
1996,8,2,4,221,6.1083
1996,8,2,5,168,5.4834
1996,8,3,1,144,2.0167
1996,8,3,2,135,2.7322
1996,8,3,3,125,3.7609
1996,8,3,4,121,2.7374
1996,8,3,5,84,4.7049
1996,9,1,1,287,1.7664
1996,9,1,2,305,2.4128
1996,9,1,3,455,4.2834
1996,9,1,4,654,2.4870
1996,9,1,5,664,3.3582
1996,9,2,1,179,8.8078
1996,9,2,2,195,7.9359
1996,9,2,3,211,4.6592
1996,9,2,4,214,5.8377
1996,9,2,5,174,7.1033
1996,9,3,1,143,9.9873
1996,9,3,2,136,8.6103
1996,9,3,3,124,8.4221
1996,9,3,4,118,4.7193
1996,9,3,5,82,5.2642
1996,10,1,1,278,-6.8232
1996,10,1,2,291,-4.7667
1996,10,1,3,449,-7.4923
1996,10,1,4,633,-5.7624
1996,10,1,5,638,-5.0548
1996,10,2,1,176,-4.5119
1996,10,2,2,186,-7.3419
1996,10,2,3,209,-5.4133
1996,10,2,4,205,-3.3253
1996,10,2,5,172,-0.9555
1996,10,3,1,148,0.5903
1996,10,3,2,137,3.4984
1996,10,3,3,121,0.2888
1996,10,3,4,112,-4.5110
1996,10,3,5,76,2.1445
1996,11,1,1,300,-0.4423
1996,11,1,2,300,1.9366
1996,11,1,3,480,2.0879
1996,11,1,4,662,3.4843
1996,11,1,5,711,4.3863
1996,11,2,1,181,0.5057
1996,11,2,2,192,1.7272
1996,11,2,3,215,3.3807
1996,11,2,4,210,5.0941
1996,11,2,5,180,8.9598
1996,11,3,1,143,7.0194
1996,11,3,2,147,9.6473
1996,11,3,3,122,7.8870
1996,11,3,4,120,12.0720
1996,11,3,5,84,16.7535
1996,12,1,1,284,-0.3333
1996,12,1,2,291,0.6337
1996,12,1,3,469,-1.7245
1996,12,1,4,676,0.7001
1996,12,1,5,737,1.0826
1996,12,2,1,170,0.9796
1996,12,2,2,186,1.0125
1996,12,2,3,198,3.5210
1996,12,2,4,204,2.5535
1996,12,2,5,180,4.6910
1996,12,3,1,140,-4.8933
1996,12,3,2,144,-0.9382
1996,12,3,3,118,-3.7987
1996,12,3,4,117,-1.4666
1996,12,3,5,84,-0.8060
1997,1,1,1,232,5.0702
1997,1,1,2,244,2.0731
1997,1,1,3,338,5.1172
1997,1,1,4,521,8.1137
1997,1,1,5,691,9.6931
1997,1,2,1,135,0.1757
1997,1,2,2,138,4.6119
1997,1,2,3,158,7.8446
1997,1,2,4,164,8.3788
1997,1,2,5,153,10.5456
1997,1,3,1,103,5.5722
1997,1,3,2,109,13.0744
1997,1,3,3,86,7.3812
1997,1,3,4,77,7.4120
1997,1,3,5,58,8.9083
1997,2,1,1,255,-7.0889
1997,2,1,2,278,-5.1510
1997,2,1,3,362,-4.4096
1997,2,1,4,559,-6.2580
1997,2,1,5,751,-4.6560
1997,2,2,1,143,-10.5550
1997,2,2,2,142,-8.3178
1997,2,2,3,170,-7.5876
1997,2,2,4,173,-4.4411
1997,2,2,5,162,-3.8459
1997,2,3,1,114,-3.8391
1997,2,3,2,121,-3.4824
1997,2,3,3,97,0.5731
1997,2,3,4,79,-2.9467
1997,2,3,5,68,-4.2005
1997,3,1,1,263,-9.5911
1997,3,1,2,267,-11.1141
1997,3,1,3,360,-11.3921
1997,3,1,4,538,-11.3519
1997,3,1,5,777,-9.0836
1997,3,2,1,142,-7.8422
1997,3,2,2,134,-8.9896
1997,3,2,3,164,-11.6089
1997,3,2,4,177,-11.2251
1997,3,2,5,155,-12.3273
1997,3,3,1,117,-6.9671
1997,3,3,2,120,-5.0366
1997,3,3,3,102,-6.0087
1997,3,3,4,82,-3.7228
1997,3,3,5,71,-2.9697
1997,4,1,1,238,-5.0294
1997,4,1,2,267,-2.9401
1997,4,1,3,350,-7.4033
1997,4,1,4,521,-6.9450
1997,4,1,5,774,-6.5168
1997,4,2,1,125,-1.2372
1997,4,2,2,131,-2.1432
1997,4,2,3,149,-1.7393
1997,4,2,4,173,-3.6449
1997,4,2,5,148,-3.8130
1997,4,3,1,109,8.8163
1997,4,3,2,115,10.2666
1997,4,3,3,102,6.3467
1997,4,3,4,80,4.2780
1997,4,3,5,63,2.6974
1997,5,1,1,290,10.8435
1997,5,1,2,321,10.2056
1997,5,1,3,446,14.5115
1997,5,1,4,596,15.2401
1997,5,1,5,905,15.0952
1997,5,2,1,134,16.6408
1997,5,2,2,159,16.8623
1997,5,2,3,190,17.7701
1997,5,2,4,197,18.6179
1997,5,2,5,165,17.7065
1997,5,3,1,149,5.0019
1997,5,3,2,144,7.3922
1997,5,3,3,142,8.9421
1997,5,3,4,122,8.6501
1997,5,3,5,102,9.3284
1997,6,1,1,283,2.4765
1997,6,1,2,331,3.9367
1997,6,1,3,460,3.3487
1997,6,1,4,606,1.2578
1997,6,1,5,906,1.3718
1997,6,2,1,139,8.4096
1997,6,2,2,163,5.2217
1997,6,2,3,192,2.7926
1997,6,2,4,197,2.9154
1997,6,2,5,161,3.7910
1997,6,3,1,153,3.3576
1997,6,3,2,141,5.7159
1997,6,3,3,144,1.6984
1997,6,3,4,128,6.0434
1997,6,3,5,103,2.9233
1997,7,1,1,260,5.7580
1997,7,1,2,325,3.8557
1997,7,1,3,428,4.0033
1997,7,1,4,585,4.2253
1997,7,1,5,853,7.3628
1997,7,2,1,135,4.9709
1997,7,2,2,161,8.3553
1997,7,2,3,179,7.9256
1997,7,2,4,184,5.8398
1997,7,2,5,154,9.5953
1997,7,3,1,146,11.1148
1997,7,3,2,138,6.6528
1997,7,3,3,132,9.3204
1997,7,3,4,122,11.8542
1997,7,3,5,95,13.2025
1997,8,1,1,268,2.5298
1997,8,1,2,330,4.0617
1997,8,1,3,498,5.9426
1997,8,1,4,657,5.7512
1997,8,1,5,991,7.1617
1997,8,2,1,136,4.2258
1997,8,2,2,157,4.2619
1997,8,2,3,192,5.5332
1997,8,2,4,201,4.3827
1997,8,2,5,174,3.9661
1997,8,3,1,148,-4.7234
1997,8,3,2,137,-4.4108
1997,8,3,3,141,-3.5336
1997,8,3,4,134,-4.4923
1997,8,3,5,107,1.4254
1997,9,1,1,256,11.4471
1997,9,1,2,326,10.1554
1997,9,1,3,495,8.3841
1997,9,1,4,654,10.0535
1997,9,1,5,995,9.6656
1997,9,2,1,130,7.8981
1997,9,2,2,154,6.6995
1997,9,2,3,183,7.9952
1997,9,2,4,197,9.6406
1997,9,2,5,181,6.9884
1997,9,3,1,143,3.7161
1997,9,3,2,135,4.2282
1997,9,3,3,137,3.6735
1997,9,3,4,134,3.6305
1997,9,3,5,108,4.1407
1997,10,1,1,240,-4.6054
1997,10,1,2,308,-3.7908
1997,10,1,3,490,-5.2068
1997,10,1,4,629,-7.5526
1997,10,1,5,948,-6.1008
1997,10,2,1,123,-6.4584
1997,10,2,2,150,-8.9126
1997,10,2,3,185,-9.4798
1997,10,2,4,176,-11.0273
1997,10,2,5,168,-7.7979
1997,10,3,1,143,-5.1241
1997,10,3,2,138,-1.8144
1997,10,3,3,130,-4.8243
1997,10,3,4,126,-9.2681
1997,10,3,5,103,-8.1387
1997,11,1,1,253,-4.7990
1997,11,1,2,311,-3.9030
1997,11,1,3,501,-4.1972
1997,11,1,4,639,-4.8165
1997,11,1,5,990,-4.8820
1997,11,2,1,116,-4.3009
1997,11,2,2,156,-4.4356
1997,11,2,3,185,-4.2008
1997,11,2,4,180,-3.2910
1997,11,2,5,169,-2.7695
1997,11,3,1,143,3.4425
1997,11,3,2,147,3.4108
1997,11,3,3,134,2.6186
1997,11,3,4,136,3.0936
1997,11,3,5,111,0.0000
1997,12,1,1,249,-5.7629
1997,12,1,2,301,-5.4382
1997,12,1,3,479,-5.3639
1997,12,1,4,612,-6.8713
1997,12,1,5,997,-9.8221
1997,12,2,1,110,-0.0934
1997,12,2,2,154,-0.0656
1997,12,2,3,172,-2.1184
1997,12,2,4,171,-4.9619
1997,12,2,5,172,-4.3406
1997,12,3,1,133,0.3636
1997,12,3,2,137,-1.8265
1997,12,3,3,133,0.3337
1997,12,3,4,131,-2.0242
1997,12,3,5,110,-4.1702
1998,1,1,1,175,-1.7542
1998,1,1,2,212,-1.4449
1998,1,1,3,399,0.5733
1998,1,1,4,519,0.0662
1998,1,1,5,936,1.4853
1998,1,2,1,78,1.3010
1998,1,2,2,119,-3.5539
1998,1,2,3,154,-1.5684
1998,1,2,4,146,1.6575
1998,1,2,5,153,-1.9922
1998,1,3,1,93,4.7409
1998,1,3,2,99,7.5344
1998,1,3,3,100,4.5430
1998,1,3,4,97,1.1946
1998,1,3,5,75,7.2381
1998,2,1,1,197,6.1217
1998,2,1,2,220,6.6106
1998,2,1,3,410,5.9322
1998,2,1,4,563,6.0054
1998,2,1,5,982,7.1336
1998,2,2,1,85,6.2632
1998,2,2,2,129,9.2726
1998,2,2,3,163,7.0127
1998,2,2,4,155,9.5120
1998,2,2,5,156,12.1635
1998,2,3,1,94,10.1334
1998,2,3,2,105,7.0928
1998,2,3,3,109,8.1350
1998,2,3,4,103,8.9934
1998,2,3,5,81,6.8692
1998,3,1,1,197,0.5868
1998,3,1,2,224,5.7302
1998,3,1,3,406,2.4790
1998,3,1,4,576,4.1742
1998,3,1,5,953,3.9596
1998,3,2,1,90,3.8500
1998,3,2,2,130,6.5699
1998,3,2,3,158,2.4169
1998,3,2,4,160,-0.7339
1998,3,2,5,149,0.3545
1998,3,3,1,96,2.7662
1998,3,3,2,102,1.6612
1998,3,3,3,110,0.7445
1998,3,3,4,105,2.2563
1998,3,3,5,81,3.8665
1998,4,1,1,184,1.3812
1998,4,1,2,212,-0.3599
1998,4,1,3,380,0.5200
1998,4,1,4,553,1.3097
1998,4,1,5,917,2.9307
1998,4,2,1,88,0.8421
1998,4,2,2,114,-0.2894
1998,4,2,3,148,-0.4855
1998,4,2,4,145,2.2435
1998,4,2,5,141,1.6010
1998,4,3,1,86,3.0904
1998,4,3,2,104,3.8766
1998,4,3,3,98,0.4427
1998,4,3,4,96,7.1878
1998,4,3,5,69,2.9417
1998,5,1,1,229,-7.6174
1998,5,1,2,273,-6.6701
1998,5,1,3,476,-7.8407
1998,5,1,4,663,-6.8911
1998,5,1,5,997,-6.6749
1998,5,2,1,104,-6.8071
1998,5,2,2,145,-8.0474
1998,5,2,3,165,-9.9402
1998,5,2,4,179,-7.3600
1998,5,2,5,166,-9.1682
1998,5,3,1,120,-3.6339
1998,5,3,2,147,-4.2099
1998,5,3,3,138,-3.0583
1998,5,3,4,138,-5.7688
1998,5,3,5,99,-4.1306
1998,6,1,1,220,-4.6872
1998,6,1,2,287,-3.1813
1998,6,1,3,479,-2.6416
1998,6,1,4,666,-4.3383
1998,6,1,5,981,-5.7886
1998,6,2,1,104,1.5855
1998,6,2,2,143,0.8471
1998,6,2,3,174,-1.8512
1998,6,2,4,182,-4.3051
1998,6,2,5,154,-5.5424
1998,6,3,1,122,10.6815
1998,6,3,2,145,7.1949
1998,6,3,3,140,1.5924
1998,6,3,4,136,2.1879
1998,6,3,5,94,3.0096
1998,7,1,1,203,-8.9735
1998,7,1,2,253,-6.5272
1998,7,1,3,460,-6.4616
1998,7,1,4,643,-8.2174
1998,7,1,5,899,-9.1764
1998,7,2,1,104,-7.3649
1998,7,2,2,137,-10.0534
1998,7,2,3,166,-9.1046
1998,7,2,4,189,-6.7478
1998,7,2,5,152,-7.8251
1998,7,3,1,133,-1.6843
1998,7,3,2,145,2.2849
1998,7,3,3,142,-1.7264
1998,7,3,4,125,0.8634
1998,7,3,5,85,-1.0929
1998,8,1,1,212,-26.1154
1998,8,1,2,273,-23.2082
1998,8,1,3,481,-24.3445
1998,8,1,4,692,-24.0935
1998,8,1,5,1024,-24.5475
1998,8,2,1,109,-22.3917
1998,8,2,2,144,-21.8721
1998,8,2,3,188,-22.0246
1998,8,2,4,214,-23.6868
1998,8,2,5,175,-21.7587
1998,8,3,1,137,-12.7507
1998,8,3,2,156,-12.2637
1998,8,3,3,148,-16.2895
1998,8,3,4,135,-17.8824
1998,8,3,5,93,-18.1121
1998,9,1,1,209,5.8190
1998,9,1,2,268,9.0567
1998,9,1,3,489,8.5336
1998,9,1,4,693,6.5536
1998,9,1,5,1057,6.5071
1998,9,2,1,111,12.6181
1998,9,2,2,142,11.3704
1998,9,2,3,194,8.4283
1998,9,2,4,218,11.2935
1998,9,2,5,184,9.1297
1998,9,3,1,137,13.7509
1998,9,3,2,155,11.9335
1998,9,3,3,144,9.8751
1998,9,3,4,134,9.4571
1998,9,3,5,96,6.1584
1998,10,1,1,197,6.7049
1998,10,1,2,261,3.9902
1998,10,1,3,464,5.4741
1998,10,1,4,685,3.0387
1998,10,1,5,1013,5.5198
1998,10,2,1,107,5.8124
1998,10,2,2,138,4.5338
1998,10,2,3,188,10.1496
1998,10,2,4,209,7.1848
1998,10,2,5,177,11.0601
1998,10,3,1,144,3.0526
1998,10,3,2,151,4.2913
1998,10,3,3,141,10.5454
1998,10,3,4,131,15.5186
1998,10,3,5,86,11.7873
1998,11,1,1,197,9.1510
1998,11,1,2,263,8.6748
1998,11,1,3,443,12.7413
1998,11,1,4,687,12.7907
1998,11,1,5,1052,14.5756
1998,11,2,1,108,9.2334
1998,11,2,2,138,11.3514
1998,11,2,3,180,10.2397
1998,11,2,4,212,9.2467
1998,11,2,5,174,7.7029
1998,11,3,1,146,9.3006
1998,11,3,2,155,7.8073
1998,11,3,3,138,7.4879
1998,11,3,4,143,8.6283
1998,11,3,5,88,9.1171
1998,12,1,1,193,6.0475
1998,12,1,2,258,4.4049
1998,12,1,3,410,3.1327
1998,12,1,4,666,4.4631
1998,12,1,5,1054,3.3303
1998,12,2,1,110,12.1495
1998,12,2,2,143,8.2990
1998,12,2,3,170,8.5996
1998,12,2,4,218,7.5542
1998,12,2,5,172,3.9604
1998,12,3,1,147,10.4813
1998,12,3,2,154,6.9394
1998,12,3,3,136,11.6404
1998,12,3,4,139,9.3292
1998,12,3,5,86,6.4883
1999,1,1,1,144,6.2367
1999,1,1,2,201,9.5020
1999,1,1,3,281,8.4727
1999,1,1,4,474,8.5282
1999,1,1,5,981,13.4293
1999,1,2,1,90,12.4373
1999,1,2,2,122,4.0312
1999,1,2,3,142,2.9598
1999,1,2,4,173,5.5937
1999,1,2,5,161,10.8868
1999,1,3,1,118,12.3508
1999,1,3,2,117,6.4824
1999,1,3,3,113,6.6508
1999,1,3,4,100,7.3565
1999,1,3,5,57,12.9834
1999,2,1,1,147,-6.5981
1999,2,1,2,210,-5.4192
1999,2,1,3,297,-7.1106
1999,2,1,4,538,-7.8272
1999,2,1,5,984,-9.3608
1999,2,2,1,93,-8.4429
1999,2,2,2,136,-7.5941
1999,2,2,3,148,-9.7882
1999,2,2,4,197,-11.5307
1999,2,2,5,177,-11.9561
1999,2,3,1,134,-7.4927
1999,2,3,2,133,-4.7257
1999,2,3,3,122,-6.9771
1999,2,3,4,117,-5.8726
1999,2,3,5,69,-12.0024
1999,3,1,1,145,1.4881
1999,3,1,2,200,2.7692
1999,3,1,3,291,-2.1776
1999,3,1,4,543,-3.1542
1999,3,1,5,944,-4.9671
1999,3,2,1,96,13.0956
1999,3,2,2,137,2.4167
1999,3,2,3,151,-1.5526
1999,3,2,4,201,-0.8792
1999,3,2,5,169,-6.0406
1999,3,3,1,142,10.3628
1999,3,3,2,134,1.9162
1999,3,3,3,122,5.0123
1999,3,3,4,120,5.9401
1999,3,3,5,70,3.8545
1999,4,1,1,135,9.5984
1999,4,1,2,191,7.5419
1999,4,1,3,274,8.2076
1999,4,1,4,533,8.3403
1999,4,1,5,880,8.6744
1999,4,2,1,101,6.6243
1999,4,2,2,138,4.7487
1999,4,2,3,151,10.8785
1999,4,2,4,190,7.5671
1999,4,2,5,165,5.2442
1999,4,3,1,144,-2.5433
1999,4,3,2,132,-0.8785
1999,4,3,3,120,7.2738
1999,4,3,4,118,9.1061
1999,4,3,5,62,5.2610
1999,5,1,1,174,1.2808
1999,5,1,2,211,1.2716
1999,5,1,3,328,5.7370
1999,5,1,4,626,5.5436
1999,5,1,5,911,5.9192
1999,5,2,1,118,0.4556
1999,5,2,2,163,1.7630
1999,5,2,3,188,4.5394
1999,5,2,4,222,5.6686
1999,5,2,5,186,7.5843
1999,5,3,1,188,-5.0675
1999,5,3,2,167,-1.9258
1999,5,3,3,153,2.0276
1999,5,3,4,140,-0.3925
1999,5,3,5,84,2.7606
1999,6,1,1,179,3.1163
1999,6,1,2,218,2.8801
