year,month,rank_ME,rank_RDSq_6,nstocks,ret_vw
1994,9,1,3,299,3.7320
1994,9,1,4,331,3.9463
1994,9,1,5,685,2.5655
1994,9,2,1,62,-2.6966
1994,9,2,2,57,-0.3418
1994,9,2,3,81,-0.9495
1994,9,2,4,110,1.5912
1994,9,2,5,191,0.8833
1994,9,3,1,59,-1.1566
1994,9,3,2,77,-3.0678
1994,9,3,3,72,-0.3095
1994,9,3,4,93,0.0991
1994,9,3,5,98,-0.4466
1994,10,1,1,174,1.9425
1994,10,1,2,176,1.4443
1994,10,1,3,270,4.0686
1994,10,1,4,303,5.4336
1994,10,1,5,636,1.6613
1994,10,2,1,59,-1.2603
1994,10,2,2,49,-0.3818
1994,10,2,3,81,4.5898
1994,10,2,4,103,2.9626
1994,10,2,5,180,3.9529
1994,10,3,1,57,1.4537
1994,10,3,2,75,2.9259
1994,10,3,3,71,1.2505
1994,10,3,4,87,4.6263
1994,10,3,5,88,3.9934
1994,11,1,1,184,-3.1199
1994,11,1,2,216,-2.5778
1994,11,1,3,277,-1.4508
1994,11,1,4,331,-1.7336
1994,11,1,5,679,-2.1056
1994,11,2,1,58,-3.4191
1994,11,2,2,48,-1.2982
1994,11,2,3,85,-1.8532
1994,11,2,4,116,-0.8216
1994,11,2,5,201,-1.6669
1994,11,3,1,56,-3.0876
1994,11,3,2,78,-5.0242
1994,11,3,3,70,-7.6683
1994,11,3,4,88,-1.5887
1994,11,3,5,99,-0.5592
1994,12,1,1,186,-1.2499
1994,12,1,2,214,0.3030
1994,12,1,3,271,1.4538
1994,12,1,4,337,-0.7105
1994,12,1,5,694,-1.2686
1994,12,2,1,57,2.4537
1994,12,2,2,47,3.8955
1994,12,2,3,81,4.6591
1994,12,2,4,113,2.8623
1994,12,2,5,197,2.8837
1994,12,3,1,55,2.2732
1994,12,3,2,75,1.8356
1994,12,3,3,71,3.2064
1994,12,3,4,87,2.5689
1994,12,3,5,105,1.2384
1995,1,1,1,135,4.0142
1995,1,1,2,147,1.7623
1995,1,1,3,178,0.9188
1995,1,1,4,274,3.2217
1995,1,1,5,617,4.4369
1995,1,2,1,42,-1.5825
1995,1,2,2,28,-0.5422
1995,1,2,3,57,-4.4386
1995,1,2,4,89,-1.8195
1995,1,2,5,173,-2.6208
1995,1,3,1,28,-1.8236
1995,1,3,2,41,-2.4033
1995,1,3,3,50,-0.1238
1995,1,3,4,51,2.5254
1995,1,3,5,86,2.4090
1995,2,1,1,152,2.3391
1995,2,1,2,163,0.4416
1995,2,1,3,205,2.3663
1995,2,1,4,285,2.0408
1995,2,1,5,658,4.7012
1995,2,2,1,41,-0.4247
1995,2,2,2,31,2.8524
1995,2,2,3,66,3.4759
1995,2,2,4,94,6.5759
1995,2,2,5,173,7.2220
1995,2,3,1,31,2.8831
1995,2,3,2,47,6.2357
1995,2,3,3,52,5.0450
1995,2,3,4,56,3.6794
1995,2,3,5,94,5.5465
1995,3,1,1,152,0.5874
1995,3,1,2,166,1.6056
1995,3,1,3,200,4.0193
1995,3,1,4,293,3.4007
1995,3,1,5,653,2.7505
1995,3,2,1,39,4.9228
1995,3,2,2,33,2.0864
1995,3,2,3,62,3.4250
1995,3,2,4,89,4.2078
1995,3,2,5,179,4.0408
1995,3,3,1,34,2.8292
1995,3,3,2,47,3.8535
1995,3,3,3,52,4.5919
1995,3,3,4,59,3.8392
1995,3,3,5,99,4.5637
1995,4,1,1,138,6.4936
1995,4,1,2,157,5.7770
1995,4,1,3,172,7.7309
1995,4,1,4,254,4.8703
1995,4,1,5,617,3.4253
1995,4,2,1,41,3.7993
1995,4,2,2,31,2.2604
1995,4,2,3,59,5.3504
1995,4,2,4,89,4.2846
1995,4,2,5,177,1.2956
1995,4,3,1,33,6.0999
1995,4,3,2,49,4.2279
1995,4,3,3,55,0.8673
1995,4,3,4,60,7.0258
1995,4,3,5,103,7.0511
1995,5,1,1,182,1.5452
1995,5,1,2,215,2.2190
1995,5,1,3,263,4.4138
1995,5,1,4,315,7.2021
1995,5,1,5,718,4.3700
1995,5,2,1,58,1.9898
1995,5,2,2,50,1.1783
1995,5,2,3,87,-0.5050
1995,5,2,4,113,1.8705
1995,5,2,5,209,1.6703
1995,5,3,1,64,2.5235
1995,5,3,2,79,4.4607
1995,5,3,3,83,1.2739
1995,5,3,4,102,3.2146
1995,5,3,5,137,3.6513
1995,6,1,1,178,13.5887
1995,6,1,2,212,7.1788
1995,6,1,3,270,6.6861
1995,6,1,4,311,6.2562
1995,6,1,5,720,13.2245
1995,6,2,1,59,2.4394
1995,6,2,2,52,4.2330
1995,6,2,3,91,7.2878
1995,6,2,4,115,8.1571
1995,6,2,5,208,11.8351
1995,6,3,1,65,2.9993
1995,6,3,2,78,2.0189
1995,6,3,3,81,4.4242
1995,6,3,4,102,5.4706
1995,6,3,5,139,7.4879
1995,7,1,1,167,6.7805
1995,7,1,2,185,7.6579
1995,7,1,3,234,8.2051
1995,7,1,4,271,9.9604
1995,7,1,5,657,11.2589
1995,7,2,1,60,5.3687
1995,7,2,2,57,10.4230
1995,7,2,3,84,9.6510
1995,7,2,4,103,10.7200
1995,7,2,5,212,9.8159
1995,7,3,1,64,4.5033
1995,7,3,2,72,3.6025
1995,7,3,3,80,2.9914
1995,7,3,4,96,5.4950
1995,7,3,5,143,4.9098
1995,8,1,1,178,2.6818
1995,8,1,2,206,2.8997
1995,8,1,3,261,4.6284
1995,8,1,4,302,2.4868
1995,8,1,5,708,8.1635
1995,8,2,1,64,1.0300
1995,8,2,2,64,0.9199
1995,8,2,3,90,0.6211
1995,8,2,4,113,0.6308
1995,8,2,5,250,1.0248
1995,8,3,1,66,-0.8759
1995,8,3,2,77,-0.5551
1995,8,3,3,83,2.2951
1995,8,3,4,107,-1.2114
1995,8,3,5,149,0.9521
1995,9,1,1,178,3.5522
1995,9,1,2,209,-0.5999
1995,9,1,3,265,1.7145
1995,9,1,4,296,2.7505
1995,9,1,5,698,5.2513
1995,9,2,1,64,0.6548
1995,9,2,2,67,3.0532
1995,9,2,3,97,0.3772
1995,9,2,4,109,2.4819
1995,9,2,5,262,3.7120
1995,9,3,1,65,1.3415
1995,9,3,2,81,2.0356
1995,9,3,3,82,3.1481
1995,9,3,4,106,4.8193
1995,9,3,5,150,3.8307
1995,10,1,1,163,-5.0818
1995,10,1,2,182,-4.6691
1995,10,1,3,239,-5.8397
1995,10,1,4,249,-7.8524
1995,10,1,5,661,-7.2171
1995,10,2,1,64,-5.8076
1995,10,2,2,66,-7.6072
1995,10,2,3,96,-6.6585
1995,10,2,4,100,-6.3046
1995,10,2,5,265,-5.3998
1995,10,3,1,61,1.0151
1995,10,3,2,77,-1.1102
1995,10,3,3,81,-2.9938
1995,10,3,4,100,2.0012
1995,10,3,5,144,2.1271
1995,11,1,1,182,0.0014
1995,11,1,2,205,-0.0684
1995,11,1,3,253,0.1334
1995,11,1,4,286,2.4369
1995,11,1,5,712,1.3600
1995,11,2,1,63,4.6105
1995,11,2,2,71,3.2249
1995,11,2,3,100,4.8596
1995,11,2,4,116,1.2595
1995,11,2,5,304,6.6536
1995,11,3,1,61,4.3675
1995,11,3,2,78,4.9858
1995,11,3,3,82,3.2010
1995,11,3,4,106,1.7924
1995,11,3,5,156,1.5966
1995,12,1,1,178,1.7672
1995,12,1,2,200,-1.8964
1995,12,1,3,251,0.6621
1995,12,1,4,286,-0.9892
1995,12,1,5,693,3.3327
1995,12,2,1,62,-1.0219
1995,12,2,2,72,-0.3225
1995,12,2,3,97,0.4524
1995,12,2,4,114,0.8505
1995,12,2,5,297,2.5785
1995,12,3,1,58,1.6181
1995,12,3,2,79,1.3526
1995,12,3,3,85,-3.7380
1995,12,3,4,107,0.4251
1995,12,3,5,157,0.0126
1996,1,1,1,133,3.5644
1996,1,1,2,153,0.5766
1996,1,1,3,173,0.5643
1996,1,1,4,209,1.1975
1996,1,1,5,612,4.1456
1996,1,2,1,46,-1.1737
1996,1,2,2,52,-1.5486
1996,1,2,3,73,-0.4718
1996,1,2,4,88,-1.0942
1996,1,2,5,275,0.4819
1996,1,3,1,31,2.2240
1996,1,3,2,47,3.1345
1996,1,3,3,54,7.7832
1996,1,3,4,64,3.8040
1996,1,3,5,127,2.6975
1996,2,1,1,144,2.6345
1996,2,1,2,176,4.4824
1996,2,1,3,189,2.3544
1996,2,1,4,268,2.5454
1996,2,1,5,659,4.6785
1996,2,2,1,50,4.1489
1996,2,2,2,57,6.1863
1996,2,2,3,76,4.2174
1996,2,2,4,104,3.8342
1996,2,2,5,304,3.7229
1996,2,3,1,36,0.3076
1996,2,3,2,49,3.4176
1996,2,3,3,59,6.8773
1996,2,3,4,75,2.2257
1996,2,3,5,138,1.8574
1996,3,1,1,148,3.0335
1996,3,1,2,175,-0.3963
1996,3,1,3,192,1.9069
1996,3,1,4,276,0.4056
1996,3,1,5,658,0.6699
1996,3,2,1,51,3.8865
1996,3,2,2,55,0.4532
1996,3,2,3,78,1.2403
1996,3,2,4,104,-0.7831
1996,3,2,5,299,-1.3684
1996,3,3,1,38,-0.4260
1996,3,3,2,48,3.5115
1996,3,3,3,59,-1.5373
1996,3,3,4,75,-2.6281
1996,3,3,5,139,-0.4791
1996,4,1,1,133,12.3553
1996,4,1,2,157,8.0672
1996,4,1,3,172,8.7656
1996,4,1,4,256,11.5663
1996,4,1,5,620,14.0231
1996,4,2,1,46,6.0454
1996,4,2,2,50,9.0212
1996,4,2,3,70,11.7809
1996,4,2,4,94,11.5160
1996,4,2,5,288,9.4493
1996,4,3,1,37,3.6795
1996,4,3,2,50,0.8551
1996,4,3,3,54,2.1361
1996,4,3,4,75,4.8902
1996,4,3,5,135,5.2696
1996,5,1,1,187,5.1313
1996,5,1,2,210,7.3692
1996,5,1,3,246,8.1538
1996,5,1,4,340,13.3388
1996,5,1,5,732,12.2405
1996,5,2,1,66,2.7868
1996,5,2,2,65,6.9090
1996,5,2,3,94,4.0901
1996,5,2,4,127,4.2894
1996,5,2,5,337,4.7422
1996,5,3,1,70,1.3794
1996,5,3,2,85,1.8288
1996,5,3,3,78,1.3020
1996,5,3,4,124,4.1671
1996,5,3,5,178,3.1289
1996,6,1,1,190,-4.2034
1996,6,1,2,207,-6.2743
1996,6,1,3,250,-5.9156
1996,6,1,4,342,-8.5975
1996,6,1,5,718,-12.5712
1996,6,2,1,66,-2.1628
1996,6,2,2,66,-7.2140
1996,6,2,3,91,-6.3578
1996,6,2,4,133,-8.3781
1996,6,2,5,351,-10.0544
1996,6,3,1,74,0.4208
1996,6,3,2,84,-2.3360
1996,6,3,3,78,-5.1265
1996,6,3,4,121,-1.0976
1996,6,3,5,176,-1.7177
1996,7,1,1,171,-9.2231
1996,7,1,2,186,-10.6063
1996,7,1,3,217,-12.2748
1996,7,1,4,313,-13.9720
1996,7,1,5,640,-16.8094
1996,7,2,1,63,-6.7712
1996,7,2,2,63,-10.7827
1996,7,2,3,84,-10.1116
1996,7,2,4,120,-15.3390
1996,7,2,5,331,-16.3887
1996,7,3,1,69,-3.4795
1996,7,3,2,82,-5.1277
1996,7,3,3,75,-4.2952
1996,7,3,4,115,-4.2455
1996,7,3,5,159,-5.5834
1996,8,1,1,195,3.6196
1996,8,1,2,204,2.9207
1996,8,1,3,254,3.7180
1996,8,1,4,349,5.3286
1996,8,1,5,742,5.1497
1996,8,2,1,70,3.1161
1996,8,2,2,69,5.2936
1996,8,2,3,91,6.4357
1996,8,2,4,133,7.4352
1996,8,2,5,362,8.0024
1996,8,3,1,71,2.7184
1996,8,3,2,90,3.2840
1996,8,3,3,79,2.0185
1996,8,3,4,122,2.7885
1996,8,3,5,159,4.0256
1996,9,1,1,195,3.4047
1996,9,1,2,203,1.7500
1996,9,1,3,257,2.5898
1996,9,1,4,353,2.2903
1996,9,1,5,763,3.7040
1996,9,2,1,70,5.6531
1996,9,2,2,69,6.4591
1996,9,2,3,88,3.4194
1996,9,2,4,131,3.4385
1996,9,2,5,358,9.3266
1996,9,3,1,71,6.3091
1996,9,3,2,92,7.2137
1996,9,3,3,81,6.0827
1996,9,3,4,127,9.1002
1996,9,3,5,159,8.4562
1996,10,1,1,179,-2.4909
1996,10,1,2,183,-1.5692
1996,10,1,3,236,-3.4207
1996,10,1,4,318,-4.3124
1996,10,1,5,725,-7.8095
1996,10,2,1,66,-0.3386
1996,10,2,2,64,-1.4641
1996,10,2,3,85,-1.9162
1996,10,2,4,122,-5.7399
1996,10,2,5,352,-5.3996
1996,10,3,1,68,2.4994
1996,10,3,2,88,1.0556
1996,10,3,3,77,-0.7823
1996,10,3,4,119,1.6008
1996,10,3,5,161,0.2890
1996,11,1,1,198,3.8901
1996,11,1,2,200,2.3735
1996,11,1,3,273,4.3088
1996,11,1,4,366,4.2201
1996,11,1,5,809,2.2696
1996,11,2,1,68,5.3394
1996,11,2,2,70,0.8600
1996,11,2,3,94,5.9759
1996,11,2,4,134,2.7966
1996,11,2,5,359,4.2963
1996,11,3,1,70,5.9324
1996,11,3,2,88,6.0778
1996,11,3,3,85,7.4356
1996,11,3,4,125,11.5016
1996,11,3,5,169,10.3111
1996,12,1,1,196,1.6458
1996,12,1,2,205,1.5409
1996,12,1,3,271,0.8911
1996,12,1,4,369,-0.5224
1996,12,1,5,817,0.5996
1996,12,2,1,68,2.6367
1996,12,2,2,68,2.7616
1996,12,2,3,90,2.5111
1996,12,2,4,125,2.7321
1996,12,2,5,355,2.5796
1996,12,3,1,68,-0.5525
1996,12,3,2,89,-2.0481
1996,12,3,3,83,-0.2464
1996,12,3,4,125,-2.6675
1996,12,3,5,171,-3.5303
1997,1,1,1,146,5.1361
1997,1,1,2,158,6.8715
1997,1,1,3,197,8.6223
1997,1,1,4,300,7.0849
1997,1,1,5,760,7.7898
1997,1,2,1,47,4.6918
1997,1,2,2,47,0.1900
1997,1,2,3,60,4.8443
1997,1,2,4,94,6.8076
1997,1,2,5,325,7.0499
1997,1,3,1,36,5.2312
1997,1,3,2,56,3.9440
1997,1,3,3,63,2.0206
1997,1,3,4,85,11.3769
1997,1,3,5,136,10.1745
1997,2,1,1,175,-6.3013
1997,2,1,2,183,-4.3651
1997,2,1,3,225,-3.8375
1997,2,1,4,329,-4.0269
1997,2,1,5,841,-6.1267
1997,2,2,1,50,-7.5638
1997,2,2,2,54,-0.6416
1997,2,2,3,71,-6.6551
1997,2,2,4,109,-5.6354
1997,2,2,5,331,-7.5972
1997,2,3,1,41,3.8674
1997,2,3,2,62,-0.2799
1997,2,3,3,65,-0.0601
1997,2,3,4,96,-3.3638
1997,2,3,5,153,-4.3418
1997,3,1,1,177,-7.6895
1997,3,1,2,186,-6.7301
1997,3,1,3,229,-5.1290
1997,3,1,4,328,-9.5706
1997,3,1,5,855,-11.9822
1997,3,2,1,52,-3.1066
1997,3,2,2,55,-6.3287
1997,3,2,3,66,-5.0225
1997,3,2,4,112,-8.2697
1997,3,2,5,320,-13.7577
1997,3,3,1,44,-3.2124
1997,3,3,2,62,-3.0052
1997,3,3,3,66,-3.8463
1997,3,3,4,98,-5.5884
1997,3,3,5,155,-6.0872
1997,4,1,1,167,-4.0691
1997,4,1,2,160,-3.3228
1997,4,1,3,199,-3.2839
1997,4,1,4,308,-4.6236
1997,4,1,5,802,-7.2168
1997,4,2,1,49,6.9258
1997,4,2,2,52,1.5106
1997,4,2,3,59,-2.9331
1997,4,2,4,106,-2.5513
1997,4,2,5,302,-4.6160
1997,4,3,1,45,6.7982
1997,4,3,2,56,2.9582
1997,4,3,3,62,3.3235
1997,4,3,4,94,7.6518
1997,4,3,5,142,10.4338
1997,5,1,1,236,12.4714
1997,5,1,2,225,8.3882
1997,5,1,3,255,12.5600
1997,5,1,4,382,14.0861
1997,5,1,5,940,15.2503
1997,5,2,1,65,10.8011
1997,5,2,2,73,11.9053
1997,5,2,3,84,14.0063
1997,5,2,4,135,18.8085
1997,5,2,5,324,21.0756
1997,5,3,1,83,4.7347
1997,5,3,2,80,8.8922
1997,5,3,3,90,8.2080
1997,5,3,4,130,5.3791
1997,5,3,5,180,9.3026
1997,6,1,1,235,5.6972
1997,6,1,2,222,5.4053
1997,6,1,3,259,4.8970
1997,6,1,4,384,2.4928
1997,6,1,5,930,0.7316
1997,6,2,1,65,9.9696
1997,6,2,2,71,6.2060
1997,6,2,3,81,6.5539
1997,6,2,4,138,6.2121
1997,6,2,5,312,2.5562
1997,6,3,1,83,3.4522
1997,6,3,2,79,3.1817
1997,6,3,3,87,2.4282
1997,6,3,4,131,5.5913
1997,6,3,5,176,3.8329
1997,7,1,1,219,5.5467
1997,7,1,2,200,7.8576
1997,7,1,3,227,6.8931
1997,7,1,4,349,8.3374
1997,7,1,5,879,4.3158
1997,7,2,1,59,3.0941
1997,7,2,2,70,5.1738
1997,7,2,3,71,7.9118
1997,7,2,4,131,9.2247
1997,7,2,5,289,7.7962
1997,7,3,1,80,9.7115
1997,7,3,2,72,10.8709
1997,7,3,3,81,7.4903
1997,7,3,4,123,11.5445
1997,7,3,5,163,8.4493
1997,8,1,1,227,3.0082
1997,8,1,2,224,4.9822
1997,8,1,3,264,5.8400
1997,8,1,4,390,6.9475
1997,8,1,5,960,6.2231
1997,8,2,1,60,5.5406
1997,8,2,2,72,3.9681
1997,8,2,3,80,2.2957
1997,8,2,4,144,1.5659
1997,8,2,5,295,6.2190
1997,8,3,1,84,-3.1883
1997,8,3,2,77,1.3047
1997,8,3,3,86,-4.3981
1997,8,3,4,128,-5.5457
1997,8,3,5,175,-3.9016
1997,9,1,1,222,10.1701
1997,9,1,2,227,8.9568
1997,9,1,3,258,8.2687
1997,9,1,4,391,8.1957
1997,9,1,5,961,10.5305
1997,9,2,1,56,8.4368
1997,9,2,2,71,4.0087
1997,9,2,3,84,6.5406
1997,9,2,4,138,6.8415
1997,9,2,5,296,9.0774
1997,9,3,1,83,5.4506
1997,9,3,2,74,2.8339
1997,9,3,3,82,3.5053
1997,9,3,4,124,4.2227
1997,9,3,5,172,3.3291
1997,10,1,1,198,-4.1713
1997,10,1,2,209,-1.9303
1997,10,1,3,221,-3.6398
1997,10,1,4,368,-6.3244
1997,10,1,5,920,-7.5050
1997,10,2,1,50,-4.2523
1997,10,2,2,62,-4.3710
1997,10,2,3,77,-8.4633
1997,10,2,4,126,-8.3844
1997,10,2,5,287,-10.3612
1997,10,3,1,80,-5.4361
1997,10,3,2,74,-7.0438
1997,10,3,3,78,-6.1607
1997,10,3,4,113,-7.3847
1997,10,3,5,168,-1.4285
1997,11,1,1,223,-2.1686
1997,11,1,2,230,-2.0893
1997,11,1,3,258,-3.4542
1997,11,1,4,402,-3.7184
1997,11,1,5,973,-5.7545
1997,11,2,1,52,-2.9041
1997,11,2,2,61,-2.5125
1997,11,2,3,86,-2.9176
1997,11,2,4,128,-2.5126
1997,11,2,5,290,-4.4836
1997,11,3,1,79,1.4002
1997,11,3,2,75,1.4254
1997,11,3,3,89,5.9861
1997,11,3,4,121,3.1684
1997,11,3,5,184,2.2256
1997,12,1,1,222,-3.6599
1997,12,1,2,231,-3.8024
1997,12,1,3,260,-2.6459
1997,12,1,4,397,-6.7373
1997,12,1,5,972,-9.6243
1997,12,2,1,52,-1.1189
1997,12,2,2,59,2.9153
1997,12,2,3,86,-1.5031
1997,12,2,4,129,-4.2830
1997,12,2,5,281,-2.8392
1997,12,3,1,78,0.0537
1997,12,3,2,75,-0.7984
1997,12,3,3,88,-1.5757
1997,12,3,4,118,-1.6522
1997,12,3,5,180,-1.1327
1998,1,1,1,152,-1.4492
1998,1,1,2,168,-1.6743
1998,1,1,3,201,0.2303
1998,1,1,4,312,1.4406
1998,1,1,5,901,0.5855
1998,1,2,1,36,0.6500
1998,1,2,2,40,-1.7674
1998,1,2,3,65,3.7448
1998,1,2,4,96,-1.3959
1998,1,2,5,267,-2.1162
1998,1,3,1,40,2.1241
1998,1,3,2,47,0.2952
1998,1,3,3,62,0.8129
1998,1,3,4,82,5.7855
1998,1,3,5,148,7.3490
1998,2,1,1,165,5.6339
1998,2,1,2,199,4.2482
1998,2,1,3,231,5.7097
1998,2,1,4,337,5.2837
1998,2,1,5,980,7.2369
1998,2,2,1,47,7.7278
1998,2,2,2,53,6.9356
1998,2,2,3,71,6.4746
1998,2,2,4,100,6.5031
1998,2,2,5,279,10.9561
1998,2,3,1,42,12.7607
1998,2,3,2,51,8.2709
1998,2,3,3,70,8.4432
1998,2,3,4,87,6.6598
1998,2,3,5,161,8.8132
1998,3,1,1,162,3.3523
1998,3,1,2,202,0.4849
1998,3,1,3,245,1.6503
1998,3,1,4,343,2.0585
1998,3,1,5,973,4.9587
1998,3,2,1,49,4.1452
1998,3,2,2,54,3.6359
1998,3,2,3,72,2.5424
1998,3,2,4,98,0.0256
1998,3,2,5,284,2.5544
1998,3,3,1,44,-0.9042
1998,3,3,2,53,1.0625
1998,3,3,3,71,1.7634
1998,3,3,4,88,0.5501
1998,3,3,5,160,4.1683
1998,4,1,1,142,-0.2217
1998,4,1,2,177,1.1586
1998,4,1,3,237,1.8959
1998,4,1,4,322,2.6370
1998,4,1,5,928,1.8450
1998,4,2,1,48,-2.0644
1998,4,2,2,52,1.3902
1998,4,2,3,67,0.8617
1998,4,2,4,88,-0.2639
1998,4,2,5,259,1.4043
1998,4,3,1,43,4.8551
1998,4,3,2,52,1.2676
1998,4,3,3,66,1.9986
1998,4,3,4,76,3.1701
1998,4,3,5,154,4.4882
1998,5,1,1,206,-4.1214
1998,5,1,2,230,-7.7986
1998,5,1,3,302,-6.0260
1998,5,1,4,406,-6.1369
1998,5,1,5,1020,-7.8188
1998,5,2,1,62,-4.2824
1998,5,2,2,81,-6.8530
1998,5,2,3,87,-7.5823
1998,5,2,4,119,-8.3920
1998,5,2,5,290,-9.9350
1998,5,3,1,74,-1.8624
1998,5,3,2,81,-2.9752
1998,5,3,3,97,-3.4606
1998,5,3,4,112,-4.5833
1998,5,3,5,191,-4.6139
1998,6,1,1,208,-0.7878
1998,6,1,2,229,-3.6468
1998,6,1,3,305,-3.8645
1998,6,1,4,398,-3.7857
1998,6,1,5,1005,-5.0055
1998,6,2,1,62,-2.0569
1998,6,2,2,82,-3.8271
1998,6,2,3,88,-3.3464
1998,6,2,4,115,-6.1190
1998,6,2,5,282,0.3491
1998,6,3,1,72,0.7431
1998,6,3,2,79,1.1133
1998,6,3,3,95,0.5587
1998,6,3,4,108,4.2867
1998,6,3,5,190,11.2586
1998,7,1,1,174,-5.6194
1998,7,1,2,200,-10.6247
1998,7,1,3,262,-6.3579
1998,7,1,4,356,-6.2135
1998,7,1,5,929,-8.6612
1998,7,2,1,55,-9.4067
1998,7,2,2,83,-7.8197
1998,7,2,3,84,-8.3316
1998,7,2,4,115,-7.5509
1998,7,2,5,278,-8.0905
1998,7,3,1,68,2.4812
1998,7,3,2,79,-1.8086
1998,7,3,3,90,-2.3140
1998,7,3,4,100,-0.5584
1998,7,3,5,183,0.8400
1998,8,1,1,184,-23.9658
1998,8,1,2,225,-18.8066
1998,8,1,3,284,-22.5749
1998,8,1,4,403,-20.0985
1998,8,1,5,973,-26.7391
1998,8,2,1,58,-20.3532
1998,8,2,2,88,-19.2599
1998,8,2,3,86,-19.8420
1998,8,2,4,122,-21.5104
1998,8,2,5,286,-24.1410
1998,8,3,1,73,-10.3588
1998,8,3,2,79,-14.3697
1998,8,3,3,93,-15.2776
1998,8,3,4,114,-14.3603
1998,8,3,5,190,-14.8642
1998,9,1,1,181,2.4991
1998,9,1,2,222,7.7373
1998,9,1,3,279,6.2091
1998,9,1,4,410,4.5576
1998,9,1,5,972,8.5219
1998,9,2,1,59,3.2887
1998,9,2,2,91,8.6661
1998,9,2,3,88,7.4623
1998,9,2,4,126,9.8516
1998,9,2,5,281,13.4094
1998,9,3,1,72,11.6774
1998,9,3,2,82,8.5064
1998,9,3,3,95,5.8714
1998,9,3,4,113,11.5745
1998,9,3,5,188,13.5470
1998,10,1,1,166,4.3874
1998,10,1,2,194,6.1587
1998,10,1,3,251,5.5224
1998,10,1,4,368,2.4359
1998,10,1,5,926,5.3208
1998,10,2,1,57,4.0755
1998,10,2,2,82,4.4917
1998,10,2,3,85,10.5880
1998,10,2,4,116,9.4831
1998,10,2,5,271,7.7863
1998,10,3,1,71,6.0995
1998,10,3,2,80,6.7961
1998,10,3,3,97,9.7857
1998,10,3,4,113,7.8117
1998,10,3,5,187,4.0056
1998,11,1,1,178,4.7290
1998,11,1,2,224,7.2264
1998,11,1,3,263,9.6124
1998,11,1,4,403,10.9445
1998,11,1,5,978,15.7731
1998,11,2,1,64,2.7661
1998,11,2,2,90,6.0771
1998,11,2,3,96,8.0682
1998,11,2,4,123,10.8197
1998,11,2,5,276,11.1228
1998,11,3,1,73,1.7429
1998,11,3,2,85,4.4240
1998,11,3,3,98,5.5583
1998,11,3,4,123,7.8676
1998,11,3,5,197,11.1535
1998,12,1,1,179,0.2023
1998,12,1,2,223,1.3390
1998,12,1,3,257,4.4757
1998,12,1,4,394,2.2731
1998,12,1,5,974,4.9047
1998,12,2,1,65,1.4593
1998,12,2,2,85,4.4649
1998,12,2,3,96,5.3271
1998,12,2,4,123,7.9901
1998,12,2,5,280,10.4685
1998,12,3,1,73,8.2270
1998,12,3,2,79,-1.0731
1998,12,3,3,93,3.9551
1998,12,3,4,123,6.1482
1998,12,3,5,200,13.5184
1999,1,1,1,118,0.4101
1999,1,1,2,156,5.7906
1999,1,1,3,193,9.8814
1999,1,1,4,311,7.9374
1999,1,1,5,885,13.6535
1999,1,2,1,52,-6.1341
1999,1,2,2,52,-0.9400
1999,1,2,3,74,2.9353
1999,1,2,4,84,5.9699
1999,1,2,5,272,12.6552
1999,1,3,1,41,11.0551
1999,1,3,2,50,-0.7833
1999,1,3,3,63,2.9166
1999,1,3,4,88,2.7673
1999,1,3,5,174,14.0177
1999,2,1,1,123,-6.0056
1999,2,1,2,172,-6.2176
1999,2,1,3,206,-7.0976
1999,2,1,4,332,-6.6253
1999,2,1,5,919,-9.3431
1999,2,2,1,55,-11.9624
1999,2,2,2,58,-7.8508
1999,2,2,3,83,-9.0819
1999,2,2,4,99,-10.4298
1999,2,2,5,301,-10.5555
1999,2,3,1,46,-11.4665
1999,2,3,2,55,-1.0484
1999,2,3,3,70,-5.7525
1999,2,3,4,102,-3.3245
1999,2,3,5,200,-8.0856
1999,3,1,1,124,-3.7921
1999,3,1,2,175,-4.3148
1999,3,1,3,213,-6.5066
1999,3,1,4,338,-3.0777
1999,3,1,5,897,-2.5100
1999,3,2,1,58,-4.4897
1999,3,2,2,58,-2.1407
1999,3,2,3,83,1.5893
1999,3,2,4,104,10.9431
1999,3,2,5,302,-0.6210
1999,3,3,1,48,1.8358
1999,3,3,2,56,3.0363
1999,3,3,3,69,0.5175
1999,3,3,4,102,4.5947
1999,3,3,5,207,9.4140
1999,4,1,1,108,8.0250
1999,4,1,2,163,15.5529
1999,4,1,3,195,6.7043
1999,4,1,4,283,12.3701
1999,4,1,5,841,7.4209
1999,4,2,1,55,10.2863
1999,4,2,2,56,14.7527
1999,4,2,3,79,7.8329
1999,4,2,4,94,16.3198
1999,4,2,5,299,2.5946
1999,4,3,1,46,9.6241
1999,4,3,2,56,19.5630
1999,4,3,3,66,12.3210
1999,4,3,4,101,2.7268
1999,4,3,5,201,-3.7384
1999,5,1,1,168,4.9283
1999,5,1,2,200,6.0587
1999,5,1,3,248,7.3412
1999,5,1,4,349,6.6779
1999,5,1,5,898,4.0610
1999,5,2,1,72,4.3967
1999,5,2,2,86,7.1243
1999,5,2,3,101,4.4770
1999,5,2,4,116,3.9348
1999,5,2,5,326,3.3898
1999,5,3,1,74,-6.7116
1999,5,3,2,85,-3.8249
1999,5,3,3,98,0.1642
1999,5,3,4,147,-1.5751
1999,5,3,5,240,-2.9044
1999,6,1,1,170,3.5788
