year,month,rank_ME,rank_r1n,nstocks,ret_vw
1967,7,3,5,118,4.9858
1967,8,1,1,144,2.2295
1967,8,1,2,104,2.4428
1967,8,1,3,133,2.1982
1967,8,1,4,146,-0.9923
1967,8,1,5,322,-0.9109
1967,8,2,1,68,0.9789
1967,8,2,2,63,0.8463
1967,8,2,3,72,0.4662
1967,8,2,4,75,0.5755
1967,8,2,5,135,-1.6257
1967,8,3,1,127,-0.6791
1967,8,3,2,125,-0.4143
1967,8,3,3,121,0.4875
1967,8,3,4,117,-1.9050
1967,8,3,5,111,-1.8786
1967,9,1,1,124,5.9253
1967,9,1,2,122,6.6338
1967,9,1,3,135,7.8443
1967,9,1,4,138,7.2460
1967,9,1,5,328,9.4654
1967,9,2,1,57,3.0839
1967,9,2,2,67,1.9071
1967,9,2,3,80,4.4027
1967,9,2,4,70,5.4418
1967,9,2,5,142,7.5274
1967,9,3,1,142,3.9286
1967,9,3,2,118,1.0938
1967,9,3,3,113,2.5993
1967,9,3,4,121,4.9677
1967,9,3,5,105,3.9275
1967,10,1,1,75,-2.0634
1967,10,1,2,103,-1.8405
1967,10,1,3,127,-4.3908
1967,10,1,4,169,-3.2515
1967,10,1,5,377,-0.1921
1967,10,2,1,53,-3.3257
1967,10,2,2,68,-3.2504
1967,10,2,3,68,-4.4905
1967,10,2,4,79,-3.1417
1967,10,2,5,143,-1.8366
1967,10,3,1,160,-4.1573
1967,10,3,2,114,-4.2940
1967,10,3,3,119,-3.0141
1967,10,3,4,103,1.6625
1967,10,3,5,98,1.1410
1967,11,1,1,59,0.8332
1967,11,1,2,113,-0.0933
1967,11,1,3,118,0.3450
1967,11,1,4,146,0.9136
1967,11,1,5,412,-0.3178
1967,11,2,1,56,-0.7259
1967,11,2,2,55,1.6754
1967,11,2,3,81,0.8342
1967,11,2,4,77,0.6147
1967,11,2,5,140,1.6418
1967,11,3,1,160,0.7853
1967,11,3,2,134,0.2743
1967,11,3,3,105,0.6851
1967,11,3,4,97,1.4821
1967,11,3,5,101,1.2792
1967,12,1,1,66,4.0347
1967,12,1,2,102,7.3834
1967,12,1,3,142,8.3594
1967,12,1,4,140,9.7194
1967,12,1,5,396,13.6481
1967,12,2,1,55,5.2695
1967,12,2,2,64,4.3631
1967,12,2,3,76,6.5859
1967,12,2,4,74,6.8265
1967,12,2,5,137,9.7617
1967,12,3,1,165,2.7943
1967,12,3,2,120,2.9044
1967,12,3,3,105,1.8147
1967,12,3,4,108,2.1113
1967,12,3,5,98,4.8348
1968,1,1,1,83,5.5139
1968,1,1,2,95,4.9745
1968,1,1,3,132,5.3450
1968,1,1,4,149,4.5784
1968,1,1,5,373,2.6977
1968,1,2,1,72,1.5362
1968,1,2,2,50,2.3809
1968,1,2,3,81,-0.6191
1968,1,2,4,75,1.3068
1968,1,2,5,140,-3.4983
1968,1,3,1,137,-0.0279
1968,1,3,2,132,-3.4025
1968,1,3,3,104,-5.5823
1968,1,3,4,106,-5.9734
1968,1,3,5,110,-10.1269
1968,2,1,1,78,-4.4264
1968,2,1,2,74,-3.2229
1968,2,1,3,114,-4.9750
1968,2,1,4,152,-5.2416
1968,2,1,5,406,-7.9059
1968,2,2,1,63,-4.1091
1968,2,2,2,71,-2.8524
1968,2,2,3,60,-3.0133
1968,2,2,4,78,-4.4474
1968,2,2,5,147,-7.9739
1968,2,3,1,148,-2.8330
1968,2,3,2,126,-1.9937
1968,2,3,3,125,-3.0836
1968,2,3,4,95,-3.4493
1968,2,3,5,89,-7.5923
1968,3,1,1,95,-2.6921
1968,3,1,2,74,-0.4396
1968,3,1,3,101,-0.9274
1968,3,1,4,164,-2.4319
1968,3,1,5,399,-0.8936
1968,3,2,1,58,-0.7361
1968,3,2,2,66,-1.3469
1968,3,2,3,71,-1.7001
1968,3,2,4,77,0.1973
1968,3,2,5,137,-0.6962
1968,3,3,1,144,0.1344
1968,3,3,2,137,-0.9391
1968,3,3,3,111,0.4754
1968,3,3,4,107,3.0014
1968,3,3,5,83,4.3653
1968,4,1,1,102,13.7149
1968,4,1,2,74,12.2776
1968,4,1,3,115,13.1431
1968,4,1,4,159,14.7080
1968,4,1,5,387,18.9794
1968,4,2,1,61,13.0269
1968,4,2,2,65,9.2322
1968,4,2,3,67,12.6908
1968,4,2,4,86,14.0934
1968,4,2,5,127,17.3202
1968,4,3,1,141,6.7712
1968,4,3,2,131,8.0577
1968,4,3,3,122,9.4765
1968,4,3,4,101,8.6837
1968,4,3,5,88,15.6106
1968,5,1,1,98,8.4670
1968,5,1,2,87,9.1584
1968,5,1,3,120,10.1667
1968,5,1,4,161,10.0402
1968,5,1,5,367,15.8132
1968,5,2,1,52,7.2252
1968,5,2,2,60,4.4684
1968,5,2,3,79,5.8731
1968,5,2,4,78,6.4708
1968,5,2,5,138,7.9305
1968,5,3,1,144,0.3169
1968,5,3,2,131,1.3400
1968,5,3,3,113,1.6294
1968,5,3,4,107,4.6704
1968,5,3,5,91,2.8610
1968,6,1,1,99,0.6160
1968,6,1,2,82,4.4952
1968,6,1,3,119,1.5796
1968,6,1,4,135,-0.0636
1968,6,1,5,405,0.1612
1968,6,2,1,56,1.1919
1968,6,2,2,74,2.2488
1968,6,2,3,75,1.3421
1968,6,2,4,67,-1.1244
1968,6,2,5,137,-0.6509
1968,6,3,1,148,3.4670
1968,6,3,2,127,1.7150
1968,6,3,3,119,0.2673
1968,6,3,4,112,-1.1257
1968,6,3,5,78,-1.1759
1968,7,1,1,109,-6.1993
1968,7,1,2,81,-2.9387
1968,7,1,3,107,-2.5921
1968,7,1,4,149,-2.6481
1968,7,1,5,380,-3.5810
1968,7,2,1,62,-5.0370
1968,7,2,2,71,-2.0614
1968,7,2,3,75,-2.9280
1968,7,2,4,71,-3.2246
1968,7,2,5,135,-4.2592
1968,7,3,1,133,-3.0207
1968,7,3,2,135,-0.7626
1968,7,3,3,123,-1.3235
1968,7,3,4,106,-3.0635
1968,7,3,5,82,-5.8020
1968,8,1,1,119,1.8114
1968,8,1,2,71,0.2108
1968,8,1,3,111,6.6633
1968,8,1,4,137,2.7000
1968,8,1,5,389,6.4019
1968,8,2,1,62,1.1854
1968,8,2,2,65,3.6223
1968,8,2,3,72,3.2511
1968,8,2,4,70,3.5678
1968,8,2,5,134,4.2705
1968,8,3,1,128,1.3832
1968,8,3,2,140,1.4693
1968,8,3,3,129,0.4059
1968,8,3,4,106,2.2409
1968,8,3,5,78,2.7711
1968,9,1,1,136,6.4465
1968,9,1,2,100,5.5556
1968,9,1,3,93,5.7614
1968,9,1,4,139,5.6028
1968,9,1,5,364,8.2281
1968,9,2,1,72,8.0249
1968,9,2,2,57,5.9249
1968,9,2,3,70,4.9944
1968,9,2,4,86,6.0857
1968,9,2,5,127,7.4708
1968,9,3,1,119,6.8141
1968,9,3,2,140,3.5950
1968,9,3,3,137,3.8373
1968,9,3,4,105,1.9769
1968,9,3,5,81,6.7578
1968,10,1,1,154,0.8316
1968,10,1,2,69,0.7300
1968,10,1,3,115,1.4942
1968,10,1,4,146,0.5107
1968,10,1,5,347,-0.8284
1968,10,2,1,65,-0.0245
1968,10,2,2,64,1.6948
1968,10,2,3,70,2.0699
1968,10,2,4,85,3.1669
1968,10,2,5,128,-0.7903
1968,10,3,1,118,1.7886
1968,10,3,2,142,0.4218
1968,10,3,3,136,1.2736
1968,10,3,4,109,0.5359
1968,10,3,5,83,-0.6219
1968,11,1,1,152,6.3992
1968,11,1,2,75,6.0332
1968,11,1,3,111,7.4736
1968,11,1,4,140,7.4078
1968,11,1,5,361,7.6156
1968,11,2,1,64,9.7950
1968,11,2,2,66,8.1269
1968,11,2,3,67,7.0120
1968,11,2,4,77,8.1240
1968,11,2,5,134,8.2317
1968,11,3,1,125,8.1737
1968,11,3,2,140,4.0798
1968,11,3,3,131,4.0457
1968,11,3,4,108,6.5683
1968,11,3,5,78,7.5772
1968,12,1,1,193,2.0449
1968,12,1,2,93,1.6724
1968,12,1,3,110,2.3067
1968,12,1,4,124,2.6164
1968,12,1,5,315,2.2134
1968,12,2,1,61,-1.7747
1968,12,2,2,66,-0.9486
1968,12,2,3,69,1.1620
1968,12,2,4,85,-1.3605
1968,12,2,5,135,-1.3160
1968,12,3,1,125,-3.9066
1968,12,3,2,136,-4.2418
1968,12,3,3,124,-3.9464
1968,12,3,4,117,-2.2974
1968,12,3,5,78,-4.5200
1969,1,1,1,201,0.7173
1969,1,1,2,93,-1.3974
1969,1,1,3,105,-1.0567
1969,1,1,4,122,-2.3338
1969,1,1,5,310,-0.4642
1969,1,2,1,68,-0.2347
1969,1,2,2,69,0.2248
1969,1,2,3,58,0.4029
1969,1,2,4,89,-1.0393
1969,1,2,5,132,-2.0481
1969,1,3,1,123,-0.7260
1969,1,3,2,126,-0.4495
1969,1,3,3,133,-0.5216
1969,1,3,4,114,-1.2129
1969,1,3,5,88,-2.6818
1969,2,1,1,171,-9.6046
1969,2,1,2,101,-7.2146
1969,2,1,3,93,-8.0312
1969,2,1,4,140,-9.1927
1969,2,1,5,322,-11.3649
1969,2,2,1,64,-7.6618
1969,2,2,2,56,-7.3951
1969,2,2,3,83,-6.3140
1969,2,2,4,76,-9.4701
1969,2,2,5,138,-10.6688
1969,2,3,1,121,-2.7089
1969,2,3,2,141,-4.6581
1969,2,3,3,116,-4.9843
1969,2,3,4,109,-6.8358
1969,2,3,5,96,-9.3381
1969,3,1,1,171,-0.3452
1969,3,1,2,104,0.3278
1969,3,1,3,100,-0.7894
1969,3,1,4,131,1.9127
1969,3,1,5,332,4.2141
1969,3,2,1,67,-0.0656
1969,3,2,2,63,-1.2222
1969,3,2,3,75,2.3627
1969,3,2,4,80,1.9323
1969,3,2,5,131,5.7434
1969,3,3,1,126,2.7710
1969,3,3,2,128,2.5198
1969,3,3,3,123,4.5138
1969,3,3,4,112,4.0653
1969,3,3,5,90,4.3982
1969,4,1,1,214,-1.2345
1969,4,1,2,116,-2.3236
1969,4,1,3,94,-0.4458
1969,4,1,4,123,-0.5914
1969,4,1,5,293,-0.5226
1969,4,2,1,88,-1.2790
1969,4,2,2,70,-0.3864
1969,4,2,3,64,0.2070
1969,4,2,4,77,0.2014
1969,4,2,5,114,2.0570
1969,4,3,1,110,2.3813
1969,4,3,2,128,2.6983
1969,4,3,3,125,3.1953
1969,4,3,4,111,0.4112
1969,4,3,5,109,2.7078
1969,5,1,1,283,-0.8064
1969,5,1,2,135,1.1698
1969,5,1,3,95,0.7216
1969,5,1,4,113,1.1492
1969,5,1,5,210,3.4078
1969,5,2,1,94,-0.6242
1969,5,2,2,70,-2.3270
1969,5,2,3,62,0.5384
1969,5,2,4,82,-0.6427
1969,5,2,5,113,0.3697
1969,5,3,1,93,-0.8715
1969,5,3,2,109,-0.4728
1969,5,3,3,138,0.8641
1969,5,3,4,119,1.2543
1969,5,3,5,124,0.8723
1969,6,1,1,282,-13.3551
1969,6,1,2,127,-11.8583
1969,6,1,3,98,-12.9307
1969,6,1,4,118,-11.3536
1969,6,1,5,202,-15.0835
1969,6,2,1,98,-12.8601
1969,6,2,2,68,-9.1679
1969,6,2,3,67,-9.0221
1969,6,2,4,77,-12.1126
1969,6,2,5,114,-11.9644
1969,6,3,1,79,-9.8069
1969,6,3,2,128,-2.0805
1969,6,3,3,123,-5.3265
1969,6,3,4,127,-6.4013
1969,6,3,5,133,-9.0133
1969,7,1,1,317,-11.7901
1969,7,1,2,143,-10.8899
1969,7,1,3,99,-10.4977
1969,7,1,4,104,-10.9636
1969,7,1,5,184,-12.5024
1969,7,2,1,99,-13.6056
1969,7,2,2,71,-8.3963
1969,7,2,3,68,-6.3999
1969,7,2,4,72,-6.6930
1969,7,2,5,108,-9.3191
1969,7,3,1,75,-10.8340
1969,7,3,2,106,-5.8563
1969,7,3,3,132,-5.2911
1969,7,3,4,138,-5.5178
1969,7,3,5,136,-6.3814
1969,8,1,1,336,5.3249
1969,8,1,2,193,4.2958
1969,8,1,3,98,2.2228
1969,8,1,4,88,3.9409
1969,8,1,5,133,5.8876
1969,8,2,1,109,6.7743
1969,8,2,2,76,4.5513
1969,8,2,3,67,4.6020
1969,8,2,4,74,6.3270
1969,8,2,5,93,7.6654
1969,8,3,1,63,5.5487
1969,8,3,2,96,3.7246
1969,8,3,3,133,4.2523
1969,8,3,4,144,3.8264
1969,8,3,5,153,7.8021
1969,9,1,1,365,-3.8021
1969,9,1,2,180,-4.4325
1969,9,1,3,107,-2.7464
1969,9,1,4,78,-3.7875
1969,9,1,5,118,-0.9846
1969,9,2,1,91,-1.6010
1969,9,2,2,82,-1.0567
1969,9,2,3,74,-1.9310
1969,9,2,4,80,-0.3326
1969,9,2,5,97,1.0408
1969,9,3,1,63,-4.2218
1969,9,3,2,91,-2.8817
1969,9,3,3,133,-3.1581
1969,9,3,4,143,-2.0929
1969,9,3,5,157,-2.5585
1969,10,1,1,374,14.1781
1969,10,1,2,155,10.2724
1969,10,1,3,111,5.8013
1969,10,1,4,102,7.3682
1969,10,1,5,102,10.8492
1969,10,2,1,85,10.1050
1969,10,2,2,91,8.5427
1969,10,2,3,74,5.9406
1969,10,2,4,77,7.0152
1969,10,2,5,105,7.0838
1969,10,3,1,67,7.5467
1969,10,3,2,87,5.5375
1969,10,3,3,125,3.1665
1969,10,3,4,143,4.3448
1969,10,3,5,168,6.2067
1969,11,1,1,317,-7.8238
1969,11,1,2,176,-6.9301
1969,11,1,3,127,-8.7782
1969,11,1,4,108,-4.7510
1969,11,1,5,123,-5.9482
1969,11,2,1,94,-7.0417
1969,11,2,2,83,-4.2141
1969,11,2,3,78,-5.6490
1969,11,2,4,79,-4.4570
1969,11,2,5,98,-2.8129
1969,11,3,1,62,-5.4223
1969,11,3,2,93,-4.3192
1969,11,3,3,127,-4.9867
1969,11,3,4,136,-2.5313
1969,11,3,5,175,-0.9419
1969,12,1,1,391,-12.4069
1969,12,1,2,189,-9.6806
1969,12,1,3,99,-8.2431
1969,12,1,4,88,-3.1160
1969,12,1,5,92,-3.8795
1969,12,2,1,88,-7.7683
1969,12,2,2,95,-6.6615
1969,12,2,3,83,-5.4714
1969,12,2,4,82,-5.3254
1969,12,2,5,86,-1.7544
1969,12,3,1,49,-5.3216
1969,12,3,2,84,-3.1885
1969,12,3,3,122,-3.8113
1969,12,3,4,149,-2.4739
1969,12,3,5,187,1.1525
1970,1,1,1,460,-0.4985
1970,1,1,2,165,-1.0512
1970,1,1,3,99,-2.5907
1970,1,1,4,61,-5.7554
1970,1,1,5,83,-6.2112
1970,1,2,1,88,-8.3412
1970,1,2,2,89,-3.1086
1970,1,2,3,79,-5.6933
1970,1,2,4,88,-8.2039
1970,1,2,5,86,-6.2647
1970,1,3,1,50,-8.3353
1970,1,3,2,81,-10.9429
1970,1,3,3,127,-8.6563
1970,1,3,4,140,-6.6561
1970,1,3,5,196,-7.0148
1970,2,1,1,373,2.6045
1970,2,1,2,222,2.8313
1970,2,1,3,97,1.4320
1970,2,1,4,110,1.9244
1970,2,1,5,79,2.3828
1970,2,2,1,82,3.4461
1970,2,2,2,86,5.1708
1970,2,2,3,84,1.7111
1970,2,2,4,79,3.6930
1970,2,2,5,99,5.1487
1970,2,3,1,64,5.8820
1970,2,3,2,87,5.5837
1970,2,3,3,118,6.7342
1970,2,3,4,138,7.7022
1970,2,3,5,189,4.0349
1970,3,1,1,416,-2.1244
1970,3,1,2,192,-4.4500
1970,3,1,3,116,-3.2788
1970,3,1,4,86,-3.5618
1970,3,1,5,79,-6.5633
1970,3,2,1,92,-3.8801
1970,3,2,2,90,0.3727
1970,3,2,3,94,-0.4565
1970,3,2,4,63,-0.4399
1970,3,2,5,91,-4.6021
1970,3,3,1,54,-1.0830
1970,3,3,2,89,0.8056
1970,3,3,3,111,1.8054
1970,3,3,4,159,2.1112
1970,3,3,5,188,-2.6381
1970,4,1,1,427,-19.4158
1970,4,1,2,194,-16.1976
1970,4,1,3,135,-15.1738
1970,4,1,4,74,-17.0482
1970,4,1,5,76,-22.4908
1970,4,2,1,91,-19.8092
1970,4,2,2,99,-13.8429
1970,4,2,3,83,-13.0043
1970,4,2,4,66,-13.6847
1970,4,2,5,87,-18.5870
1970,4,3,1,57,-13.3181
1970,4,3,2,87,-8.0290
1970,4,3,3,112,-9.3370
1970,4,3,4,156,-8.7274
1970,4,3,5,187,-10.7195
1970,5,1,1,489,-7.9982
1970,5,1,2,196,-10.1510
1970,5,1,3,115,-11.3985
1970,5,1,4,60,-9.3048
1970,5,1,5,58,-10.8337
1970,5,2,1,100,-12.3227
1970,5,2,2,98,-10.2740
1970,5,2,3,88,-9.4852
1970,5,2,4,73,-8.9841
1970,5,2,5,69,-10.1237
1970,5,3,1,58,-5.1886
1970,5,3,2,82,0.2997
1970,5,3,3,113,-7.5998
1970,5,3,4,151,-6.3276
1970,5,3,5,190,-6.9589
1970,6,1,1,440,-11.4503
1970,6,1,2,225,-9.7529
1970,6,1,3,116,-6.6000
1970,6,1,4,83,-6.7349
1970,6,1,5,55,-7.0803
1970,6,2,1,99,-9.8236
1970,6,2,2,95,-10.5092
1970,6,2,3,92,-7.4346
1970,6,2,4,68,-6.3386
1970,6,2,5,80,-3.7322
1970,6,3,1,55,-11.4166
1970,6,3,2,90,-5.6793
1970,6,3,3,115,-3.9182
1970,6,3,4,152,-7.1425
1970,6,3,5,180,-0.9756
1970,7,1,1,392,4.4543
1970,7,1,2,241,5.6114
1970,7,1,3,141,5.1424
1970,7,1,4,80,1.4696
1970,7,1,5,69,5.5230
1970,7,2,1,100,8.2760
1970,7,2,2,101,10.1393
1970,7,2,3,79,8.1739
1970,7,2,4,64,6.3220
1970,7,2,5,86,5.3083
1970,7,3,1,55,12.7581
1970,7,3,2,82,9.5366
1970,7,3,3,124,6.4411
1970,7,3,4,158,8.5633
1970,7,3,5,176,5.2886
1970,8,1,1,422,8.5609
1970,8,1,2,266,5.4163
1970,8,1,3,113,5.2153
1970,8,1,4,74,3.7441
1970,8,1,5,58,3.2688
1970,8,2,1,110,14.4725
1970,8,2,2,98,7.5749
1970,8,2,3,71,6.1152
1970,8,2,4,77,3.4091
1970,8,2,5,75,2.0313
1970,8,3,1,45,10.9726
1970,8,3,2,85,9.4443
1970,8,3,3,143,6.1136
1970,8,3,4,150,4.5542
1970,8,3,5,175,2.0495
1970,9,1,1,463,20.7519
1970,9,1,2,212,13.0880
1970,9,1,3,121,8.5645
1970,9,1,4,63,11.4141
1970,9,1,5,79,14.3527
1970,9,2,1,103,21.4896
1970,9,2,2,102,12.2557
1970,9,2,3,89,8.2154
1970,9,2,4,70,6.8257
1970,9,2,5,72,9.8949
1970,9,3,1,51,9.1192
1970,9,3,2,91,9.4094
1970,9,3,3,130,4.1451
1970,9,3,4,160,2.3440
1970,9,3,5,169,1.4862
1970,10,1,1,432,-11.5261
1970,10,1,2,214,-8.5196
1970,10,1,3,110,-3.7614
1970,10,1,4,83,-3.6286
1970,10,1,5,95,-0.3904
1970,10,2,1,100,-12.1001
1970,10,2,2,103,-6.0904
1970,10,2,3,85,-2.0463
1970,10,2,4,63,-1.3690
1970,10,2,5,84,-1.0819
1970,10,3,1,63,-8.2625
1970,10,3,2,91,-2.7663
1970,10,3,3,132,-0.4571
1970,10,3,4,162,-1.1813
1970,10,3,5,164,-0.1010
1970,11,1,1,427,-3.3163
1970,11,1,2,215,-1.5283
1970,11,1,3,128,-0.2334
1970,11,1,4,74,-4.1972
1970,11,1,5,94,1.8876
1970,11,2,1,104,0.8883
1970,11,2,2,101,2.5494
1970,11,2,3,75,2.4881
1970,11,2,4,76,6.2260
1970,11,2,5,84,3.3983
1970,11,3,1,50,3.1675
1970,11,3,2,99,4.2360
1970,11,3,3,148,5.1962
1970,11,3,4,154,6.8712
1970,11,3,5,161,4.8573
1970,12,1,1,438,9.0666
1970,12,1,2,222,8.0707
1970,12,1,3,136,8.7759
1970,12,1,4,65,10.1872
1970,12,1,5,80,11.3563
1970,12,2,1,101,10.3458
1970,12,2,2,93,11.3092
1970,12,2,3,82,8.8553
1970,12,2,4,75,8.5239
1970,12,2,5,90,6.9093
1970,12,3,1,52,7.5238
1970,12,3,2,107,6.2910
1970,12,3,3,130,7.8014
1970,12,3,4,161,6.5616
1970,12,3,5,162,3.6460
1971,1,1,1,530,20.8089
1971,1,1,2,187,14.7399
1971,1,1,3,98,11.6355
1971,1,1,4,45,9.3966
1971,1,1,5,89,12.2030
1971,1,2,1,95,12.5302
1971,1,2,2,104,11.8981
1971,1,2,3,78,8.1982
1971,1,2,4,62,7.9348
1971,1,2,5,96,8.0278
1971,1,3,1,56,9.3451
1971,1,3,2,97,5.3319
1971,1,3,3,144,6.0237
1971,1,3,4,166,5.0782
1971,1,3,5,147,1.5778
1971,2,1,1,416,7.8853
1971,2,1,2,183,5.3185
1971,2,1,3,106,5.3221
1971,2,1,4,108,2.0801
1971,2,1,5,147,7.2969
1971,2,2,1,104,2.2721
1971,2,2,2,89,2.9734
1971,2,2,3,70,2.8264
1971,2,2,4,73,3.7857
1971,2,2,5,102,2.7421
1971,2,3,1,76,0.4509
1971,2,3,2,121,1.5547
1971,2,3,3,144,-0.4971
1971,2,3,4,140,1.9362
1971,2,3,5,130,3.9297
1971,3,1,1,342,5.5630
1971,3,1,2,181,4.5458
1971,3,1,3,115,5.2825
1971,3,1,4,122,6.3879
1971,3,1,5,197,8.1181
1971,3,2,1,100,6.7724
1971,3,2,2,79,6.5884
1971,3,2,3,70,5.3496
1971,3,2,4,73,5.1907
1971,3,2,5,125,6.5289
1971,3,3,1,88,6.6730
1971,3,3,2,123,4.4049
1971,3,3,3,141,3.1045
1971,3,3,4,148,2.5260
1971,3,3,5,112,5.0492
1971,4,1,1,260,2.6743
1971,4,1,2,156,1.8080
1971,4,1,3,137,2.1797
1971,4,1,4,155,2.4892
1971,4,1,5,251,1.2307
1971,4,2,1,90,2.3057
1971,4,2,2,69,2.2805
1971,4,2,3,64,2.9777
1971,4,2,4,87,4.2094
1971,4,2,5,135,3.9791
1971,4,3,1,97,2.0758
1971,4,3,2,131,2.2337
1971,4,3,3,143,3.9509
1971,4,3,4,126,5.7250
1971,4,3,5,114,5.2222
1971,5,1,1,258,-7.4213
1971,5,1,2,149,-6.7929
1971,5,1,3,184,-5.1240
1971,5,1,4,142,-6.5090
1971,5,1,5,233,-5.7297
1971,5,2,1,81,-4.6807
1971,5,2,2,72,-5.2507
1971,5,2,3,71,-5.9286
1971,5,2,4,85,-3.6078
1971,5,2,5,135,-3.5696
1971,5,3,1,112,-4.3825
1971,5,3,2,120,-3.3090
1971,5,3,3,129,-3.6577
1971,5,3,4,132,-3.4955
1971,5,3,5,117,-2.0917
1971,6,1,1,260,-4.4097
1971,6,1,2,153,-3.8514
1971,6,1,3,169,-4.5911
1971,6,1,4,154,-0.3327
1971,6,1,5,225,-1.6037
1971,6,2,1,82,-2.5474
1971,6,2,2,71,-1.8403
1971,6,2,3,77,-3.1477
1971,6,2,4,86,-0.5051
1971,6,2,5,127,1.5114
1971,6,3,1,119,0.9191
1971,6,3,2,127,-0.8953
1971,6,3,3,126,1.1522
1971,6,3,4,122,1.5998
1971,6,3,5,123,0.7702
1971,7,1,1,255,-5.5188
1971,7,1,2,151,-5.2058
1971,7,1,3,180,-4.8096
1971,7,1,4,149,-5.7634
1971,7,1,5,233,-9.8512
1971,7,2,1,87,-3.5396
1971,7,2,2,67,-3.0826
1971,7,2,3,71,-4.2218
1971,7,2,4,89,-4.2914
1971,7,2,5,124,-6.8395
1971,7,3,1,103,-3.2297
1971,7,3,2,139,-3.2591
1971,7,3,3,123,-3.1245
1971,7,3,4,126,-5.9842
1971,7,3,5,122,-7.0153
1971,8,1,1,287,2.6870
1971,8,1,2,146,4.9731
1971,8,1,3,139,3.2080
1971,8,1,4,156,4.6255
1971,8,1,5,248,5.3694
1971,8,2,1,73,5.0914
1971,8,2,2,69,2.4940
1971,8,2,3,81,4.3660
1971,8,2,4,83,4.5788
1971,8,2,5,123,6.7703
1971,8,3,1,107,3.3356
1971,8,3,2,118,3.5812
1971,8,3,3,136,3.3580
1971,8,3,4,125,5.1857
1971,8,3,5,131,5.7757
1971,9,1,1,397,-3.2609
1971,9,1,2,140,-1.7069
1971,9,1,3,137,-0.3881
1971,9,1,4,135,0.7575
1971,9,1,5,175,2.4894
1971,9,2,1,92,-2.3337
1971,9,2,2,81,-0.8858
1971,9,2,3,70,-0.2015
1971,9,2,4,74,-0.4512
