year,month,rank_ME,rank_r10a,nstocks,ret_vw
1968,4,2,2,41,10.9753
1968,4,2,3,31,13.0854
1968,4,2,4,35,9.4987
1968,4,2,5,35,10.2755
1968,4,3,1,62,11.6702
1968,4,3,2,80,7.5589
1968,4,3,3,89,9.7705
1968,4,3,4,95,5.5073
1968,4,3,5,93,9.3990
1968,5,1,1,35,7.9103
1968,5,1,2,27,14.0690
1968,5,1,3,26,9.3548
1968,5,1,4,21,9.8779
1968,5,1,5,23,11.6571
1968,5,2,1,41,5.5615
1968,5,2,2,34,4.0462
1968,5,2,3,33,8.3261
1968,5,2,4,43,7.4301
1968,5,2,5,35,5.7046
1968,5,3,1,74,1.9372
1968,5,3,2,86,1.0271
1968,5,3,3,88,0.5910
1968,5,3,4,82,-0.0912
1968,5,3,5,87,3.0982
1968,6,1,1,26,3.7230
1968,6,1,2,31,1.0777
1968,6,1,3,22,3.5262
1968,6,1,4,25,1.5664
1968,6,1,5,25,2.1612
1968,6,2,1,47,1.6468
1968,6,2,2,35,0.6427
1968,6,2,3,36,1.8038
1968,6,2,4,33,3.0716
1968,6,2,5,31,1.3265
1968,6,3,1,72,-0.4059
1968,6,3,2,80,1.3201
1968,6,3,3,89,1.3602
1968,6,3,4,88,1.1494
1968,6,3,5,87,1.4022
1968,7,1,1,37,-1.1969
1968,7,1,2,24,-0.9562
1968,7,1,3,15,-2.1769
1968,7,1,4,20,-0.8663
1968,7,1,5,33,0.3264
1968,7,2,1,40,-2.1516
1968,7,2,2,32,-1.0900
1968,7,2,3,32,-2.2042
1968,7,2,4,39,-1.7173
1968,7,2,5,36,-6.1755
1968,7,3,1,68,-3.9709
1968,7,3,2,88,-1.5423
1968,7,3,3,95,-0.7631
1968,7,3,4,85,-1.5359
1968,7,3,5,77,-2.4593
1968,8,1,1,45,2.2749
1968,8,1,2,20,-0.2289
1968,8,1,3,23,2.1282
1968,8,1,4,17,3.8656
1968,8,1,5,21,3.1067
1968,8,2,1,35,5.2479
1968,8,2,2,38,2.9869
1968,8,2,3,34,1.5971
1968,8,2,4,33,2.1061
1968,8,2,5,38,5.0419
1968,8,3,1,66,2.1014
1968,8,3,2,87,1.9948
1968,8,3,3,86,1.2734
1968,8,3,4,93,0.6617
1968,8,3,5,84,1.9490
1968,9,1,1,29,8.1831
1968,9,1,2,21,7.1817
1968,9,1,3,26,5.3988
1968,9,1,4,21,6.5965
1968,9,1,5,32,6.7626
1968,9,2,1,41,6.9493
1968,9,2,2,31,5.7420
1968,9,2,3,31,7.3428
1968,9,2,4,30,5.3662
1968,9,2,5,39,5.3202
1968,9,3,1,74,4.0042
1968,9,3,2,91,5.2444
1968,9,3,3,87,6.1218
1968,9,3,4,92,1.9317
1968,9,3,5,74,4.3462
1968,10,1,1,46,1.2414
1968,10,1,2,33,0.6582
1968,10,1,3,23,4.7286
1968,10,1,4,12,4.1520
1968,10,1,5,16,0.9322
1968,10,2,1,52,1.3496
1968,10,2,2,37,2.6397
1968,10,2,3,23,1.4484
1968,10,2,4,31,0.1253
1968,10,2,5,24,2.8705
1968,10,3,1,47,0.2317
1968,10,3,2,74,0.7896
1968,10,3,3,96,2.5721
1968,10,3,4,100,-0.6456
1968,10,3,5,103,0.8411
1968,11,1,1,41,10.9116
1968,11,1,2,23,7.7705
1968,11,1,3,23,6.5304
1968,11,1,4,14,7.6553
1968,11,1,5,28,4.7426
1968,11,2,1,44,6.4715
1968,11,2,2,36,6.9751
1968,11,2,3,25,7.9736
1968,11,2,4,25,7.0951
1968,11,2,5,33,7.4351
1968,11,3,1,61,3.4837
1968,11,3,2,82,5.7693
1968,11,3,3,93,4.9610
1968,11,3,4,103,6.1673
1968,11,3,5,80,6.0008
1968,12,1,1,45,0.7627
1968,12,1,2,26,-0.4114
1968,12,1,3,18,-1.4580
1968,12,1,4,21,-0.1009
1968,12,1,5,18,-0.0276
1968,12,2,1,43,0.6264
1968,12,2,2,33,1.2822
1968,12,2,3,34,-1.1208
1968,12,2,4,26,-0.2671
1968,12,2,5,31,-2.3554
1968,12,3,1,56,-3.9746
1968,12,3,2,83,-1.6268
1968,12,3,3,88,-3.9733
1968,12,3,4,95,-4.5543
1968,12,3,5,92,-4.0060
1969,1,1,1,16,-0.1968
1969,1,1,2,21,-2.4821
1969,1,1,3,19,-1.3048
1969,1,1,4,22,-0.1906
1969,1,1,5,49,-0.7573
1969,1,2,1,16,-2.3205
1969,1,2,2,22,0.7063
1969,1,2,3,40,0.9347
1969,1,2,4,42,-2.0685
1969,1,2,5,44,0.4344
1969,1,3,1,109,-1.4157
1969,1,3,2,97,-0.6579
1969,1,3,3,82,-0.2487
1969,1,3,4,76,0.0185
1969,1,3,5,51,-1.1906
1969,2,1,1,30,-9.3628
1969,2,1,2,17,-8.7012
1969,2,1,3,24,-10.2817
1969,2,1,4,29,-10.9284
1969,2,1,5,24,-7.2165
1969,2,2,1,34,-6.1631
1969,2,2,2,33,-9.3172
1969,2,2,3,30,-4.4762
1969,2,2,4,33,-8.5357
1969,2,2,5,35,-7.6651
1969,2,3,1,77,-4.5164
1969,2,3,2,91,-4.5454
1969,2,3,3,87,-3.9295
1969,2,3,4,82,-3.9127
1969,2,3,5,81,-5.5961
1969,3,1,1,31,0.9932
1969,3,1,2,20,2.9355
1969,3,1,3,19,-0.8124
1969,3,1,4,24,1.8445
1969,3,1,5,31,1.6426
1969,3,2,1,36,3.5884
1969,3,2,2,33,1.6044
1969,3,2,3,33,0.8686
1969,3,2,4,29,2.4852
1969,3,2,5,30,2.6333
1969,3,3,1,73,4.0253
1969,3,3,2,87,0.7106
1969,3,3,3,90,3.8620
1969,3,3,4,87,4.3040
1969,3,3,5,79,1.3380
1969,4,1,1,41,-1.8030
1969,4,1,2,25,-1.0824
1969,4,1,3,23,1.4892
1969,4,1,4,20,-2.3835
1969,4,1,5,16,-6.1623
1969,4,2,1,39,2.3731
1969,4,2,2,34,-0.8243
1969,4,2,3,33,1.0776
1969,4,2,4,23,-0.9079
1969,4,2,5,25,1.1002
1969,4,3,1,63,-0.0429
1969,4,3,2,80,1.4419
1969,4,3,3,84,1.7166
1969,4,3,4,97,2.8060
1969,4,3,5,98,2.5850
1969,5,1,1,27,-0.0244
1969,5,1,2,23,1.1380
1969,5,1,3,21,-2.5287
1969,5,1,4,33,-0.6402
1969,5,1,5,21,1.5707
1969,5,2,1,40,-1.2795
1969,5,2,2,22,2.1547
1969,5,2,3,34,1.2209
1969,5,2,4,30,-1.3430
1969,5,2,5,31,-1.9135
1969,5,3,1,77,1.4905
1969,5,3,2,94,1.1090
1969,5,3,3,84,2.1701
1969,5,3,4,80,-0.8286
1969,5,3,5,86,-0.7920
1969,6,1,1,29,-13.0311
1969,6,1,2,21,-12.0146
1969,6,1,3,27,-10.4376
1969,6,1,4,23,-11.8185
1969,6,1,5,24,-14.0327
1969,6,2,1,35,-13.9121
1969,6,2,2,26,-8.6144
1969,6,2,3,33,-8.9657
1969,6,2,4,34,-8.4633
1969,6,2,5,26,-7.5491
1969,6,3,1,76,-1.5343
1969,6,3,2,90,-6.5699
1969,6,3,3,82,-5.7817
1969,6,3,4,83,-7.1712
1969,6,3,5,88,-6.2895
1969,7,1,1,33,-10.6873
1969,7,1,2,24,-10.4350
1969,7,1,3,23,-10.0304
1969,7,1,4,18,-8.5493
1969,7,1,5,28,-12.3562
1969,7,2,1,28,-10.3518
1969,7,2,2,36,-9.5856
1969,7,2,3,28,-5.3541
1969,7,2,4,30,-7.2383
1969,7,2,5,31,-8.6743
1969,7,3,1,78,-6.1098
1969,7,3,2,79,-5.5141
1969,7,3,3,88,-6.5431
1969,7,3,4,90,-5.6621
1969,7,3,5,82,-7.0125
1969,8,1,1,47,3.0346
1969,8,1,2,20,3.4337
1969,8,1,3,28,2.2411
1969,8,1,4,19,1.8231
1969,8,1,5,15,6.7793
1969,8,2,1,35,4.7619
1969,8,2,2,35,3.3829
1969,8,2,3,25,3.1621
1969,8,2,4,33,3.3598
1969,8,2,5,29,5.7732
1969,8,3,1,62,7.3385
1969,8,3,2,85,5.7163
1969,8,3,3,88,3.3991
1969,8,3,4,88,2.4056
1969,8,3,5,94,5.2058
1969,9,1,1,29,-7.0638
1969,9,1,2,23,0.1203
1969,9,1,3,23,-1.5879
1969,9,1,4,22,-2.7806
1969,9,1,5,31,-0.3735
1969,9,2,1,31,0.3932
1969,9,2,2,31,-1.6733
1969,9,2,3,27,-1.4930
1969,9,2,4,33,-0.8492
1969,9,2,5,34,-3.4744
1969,9,3,1,77,-0.7174
1969,9,3,2,86,-3.1099
1969,9,3,3,91,-4.5843
1969,9,3,4,86,-2.5153
1969,9,3,5,74,-1.3533
1969,10,1,1,54,13.6813
1969,10,1,2,21,7.9357
1969,10,1,3,23,7.2021
1969,10,1,4,10,5.0105
1969,10,1,5,19,7.0429
1969,10,2,1,36,5.6122
1969,10,2,2,40,6.3685
1969,10,2,3,27,4.8326
1969,10,2,4,26,7.3358
1969,10,2,5,29,5.3960
1969,10,3,1,53,3.7470
1969,10,3,2,77,6.8140
1969,10,3,3,91,4.5663
1969,10,3,4,102,3.7109
1969,10,3,5,90,5.4166
1969,11,1,1,41,-8.5727
1969,11,1,2,21,-4.2435
1969,11,1,3,18,-5.3276
1969,11,1,4,18,-4.0883
1969,11,1,5,32,-7.1742
1969,11,2,1,48,-5.4083
1969,11,2,2,36,-4.1591
1969,11,2,3,26,-5.3054
1969,11,2,4,21,-4.6616
1969,11,2,5,26,-5.5790
1969,11,3,1,53,-4.9069
1969,11,3,2,85,-4.8065
1969,11,3,3,95,-2.0255
1969,11,3,4,99,-2.1189
1969,11,3,5,82,-3.3666
1969,12,1,1,49,-10.1432
1969,12,1,2,25,-3.3996
1969,12,1,3,19,-1.2565
1969,12,1,4,14,-9.1654
1969,12,1,5,22,-5.0994
1969,12,2,1,41,-9.1830
1969,12,2,2,32,-5.0893
1969,12,2,3,27,-5.2170
1969,12,2,4,31,-3.9856
1969,12,2,5,29,-6.6938
1969,12,3,1,52,-0.2926
1969,12,3,2,84,-3.0997
1969,12,3,3,93,0.3758
1969,12,3,4,93,-0.4465
1969,12,3,5,90,-2.9756
1970,1,1,1,20,-0.5048
1970,1,1,2,18,-0.3788
1970,1,1,3,21,1.3718
1970,1,1,4,23,-3.5414
1970,1,1,5,48,0.7570
1970,1,2,1,23,-6.4321
1970,1,2,2,26,-0.9012
1970,1,2,3,33,-4.1137
1970,1,2,4,38,-3.0259
1970,1,2,5,40,-3.8034
1970,1,3,1,98,-8.2756
1970,1,3,2,96,-7.0012
1970,1,3,3,87,-7.0992
1970,1,3,4,80,-7.9770
1970,1,3,5,53,-7.9258
1970,2,1,1,32,0.9818
1970,2,1,2,27,3.4974
1970,2,1,3,18,2.2847
1970,2,1,4,21,2.8220
1970,2,1,5,29,3.6758
1970,2,2,1,37,2.6869
1970,2,2,2,34,4.3923
1970,2,2,3,24,5.5446
1970,2,2,4,35,3.3080
1970,2,2,5,37,5.6831
1970,2,3,1,74,7.0743
1970,2,3,2,80,6.7630
1970,2,3,3,99,4.5484
1970,2,3,4,84,6.6489
1970,2,3,5,77,5.3957
1970,3,1,1,34,-0.6112
1970,3,1,2,18,-1.2827
1970,3,1,3,21,-0.0332
1970,3,1,4,21,5.8991
1970,3,1,5,35,-2.9216
1970,3,2,1,37,0.6256
1970,3,2,2,28,1.9111
1970,3,2,3,31,1.6402
1970,3,2,4,31,1.8866
1970,3,2,5,36,-0.1734
1970,3,3,1,71,-1.0837
1970,3,3,2,96,-1.0031
1970,3,3,3,90,1.7748
1970,3,3,4,91,0.3421
1970,3,3,5,70,-1.5166
1970,4,1,1,36,-16.8806
1970,4,1,2,18,-13.4196
1970,4,1,3,32,-12.8804
1970,4,1,4,26,-11.1820
1970,4,1,5,18,-11.4665
1970,4,2,1,41,-15.0618
1970,4,2,2,34,-10.1856
1970,4,2,3,30,-11.4699
1970,4,2,4,28,-11.0066
1970,4,2,5,30,-10.8686
1970,4,3,1,67,-11.1059
1970,4,3,2,89,-8.1821
1970,4,3,3,82,-10.2087
1970,4,3,4,87,-7.9753
1970,4,3,5,94,-8.9240
1970,5,1,1,31,-10.6881
1970,5,1,2,19,-11.3184
1970,5,1,3,22,-9.6695
1970,5,1,4,28,-9.1222
1970,5,1,5,25,-11.9804
1970,5,2,1,25,-10.7994
1970,5,2,2,37,-7.9930
1970,5,2,3,38,-9.0940
1970,5,2,4,28,-6.4811
1970,5,2,5,37,-9.0977
1970,5,3,1,87,-3.4895
1970,5,3,2,89,-5.4100
1970,5,3,3,82,-4.3637
1970,5,3,4,87,-6.8080
1970,5,3,5,78,-7.0433
1970,6,1,1,30,-10.5903
1970,6,1,2,31,-9.7948
1970,6,1,3,22,-8.0824
1970,6,1,4,15,-2.6937
1970,6,1,5,23,-10.4629
1970,6,2,1,36,-7.8319
1970,6,2,2,37,-11.0385
1970,6,2,3,31,-7.7549
1970,6,2,4,30,-3.4813
1970,6,2,5,28,-6.7360
1970,6,3,1,76,-8.8002
1970,6,3,2,74,-3.0577
1970,6,3,3,87,-4.9522
1970,6,3,4,98,-2.2877
1970,6,3,5,89,-3.7306
1970,7,1,1,31,5.2869
1970,7,1,2,25,4.6902
1970,7,1,3,21,1.5404
1970,7,1,4,18,5.7672
1970,7,1,5,27,11.3701
1970,7,2,1,36,6.1995
1970,7,2,2,34,6.6763
1970,7,2,3,30,7.0947
1970,7,2,4,33,7.4117
1970,7,2,5,33,6.6871
1970,7,3,1,75,8.9611
1970,7,3,2,82,6.7777
1970,7,3,3,90,7.7951
1970,7,3,4,92,8.2517
1970,7,3,5,81,7.5995
1970,8,1,1,53,7.2988
1970,8,1,2,30,5.9123
1970,8,1,3,17,7.6621
1970,8,1,4,19,6.6268
1970,8,1,5,14,8.1007
1970,8,2,1,41,8.5886
1970,8,2,2,30,3.6970
1970,8,2,3,31,8.3581
1970,8,2,4,28,7.2159
1970,8,2,5,37,9.7959
1970,8,3,1,54,4.2523
1970,8,3,2,84,5.1586
1970,8,3,3,94,4.5652
1970,8,3,4,98,4.8670
1970,8,3,5,92,5.5287
1970,9,1,1,39,16.6245
1970,9,1,2,26,9.1925
1970,9,1,3,21,3.5534
1970,9,1,4,12,12.5403
1970,9,1,5,29,10.3142
1970,9,2,1,36,13.4026
1970,9,2,2,39,5.9182
1970,9,2,3,34,10.1446
1970,9,2,4,29,9.2285
1970,9,2,5,31,8.3910
1970,9,3,1,69,3.9401
1970,9,3,2,81,4.1691
1970,9,3,3,88,3.7595
1970,9,3,4,104,2.2686
1970,9,3,5,82,1.2745
1970,10,1,1,50,-8.0645
1970,10,1,2,25,-5.8201
1970,10,1,3,21,-9.9484
1970,10,1,4,15,-4.6939
1970,10,1,5,23,-2.1666
1970,10,2,1,40,-5.4807
1970,10,2,2,34,-7.7479
1970,10,2,3,37,-2.8651
1970,10,2,4,23,-1.0155
1970,10,2,5,32,-2.2306
1970,10,3,1,58,-2.7581
1970,10,3,2,85,-2.6364
1970,10,3,3,88,-1.3490
1970,10,3,4,106,-0.4325
1970,10,3,5,88,-0.3990
1970,11,1,1,41,2.4747
1970,11,1,2,20,-2.6887
1970,11,1,3,24,-0.4423
1970,11,1,4,16,5.6769
1970,11,1,5,39,0.2458
1970,11,2,1,45,1.8005
1970,11,2,2,35,3.4200
1970,11,2,3,30,3.2095
1970,11,2,4,26,4.3132
1970,11,2,5,28,3.3703
1970,11,3,1,59,8.0538
1970,11,3,2,92,5.7873
1970,11,3,3,92,5.2080
1970,11,3,4,101,5.3223
1970,11,3,5,78,5.5440
1970,12,1,1,45,11.1843
1970,12,1,2,26,8.0285
1970,12,1,3,20,8.1962
1970,12,1,4,17,14.2348
1970,12,1,5,23,12.7203
1970,12,2,1,50,10.6980
1970,12,2,2,37,9.9500
1970,12,2,3,29,8.6196
1970,12,2,4,27,9.5516
1970,12,2,5,33,9.1949
1970,12,3,1,52,6.8482
1970,12,3,2,79,5.8946
1970,12,3,3,94,5.6883
1970,12,3,4,102,6.2475
1970,12,3,5,88,5.7720
1971,1,1,1,21,13.9058
1971,1,1,2,18,14.2715
1971,1,1,3,23,15.6181
1971,1,1,4,33,14.2712
1971,1,1,5,40,17.0187
1971,1,2,1,31,9.4193
1971,1,2,2,30,14.2666
1971,1,2,3,28,10.4836
1971,1,2,4,38,8.7031
1971,1,2,5,43,10.3180
1971,1,3,1,94,4.8841
1971,1,3,2,96,4.6520
1971,1,3,3,94,2.7662
1971,1,3,4,73,4.0705
1971,1,3,5,61,7.3231
1971,2,1,1,35,5.7163
1971,2,1,2,21,1.0715
1971,2,1,3,18,0.8884
1971,2,1,4,30,3.7146
1971,2,1,5,31,2.7235
1971,2,2,1,32,3.8658
1971,2,2,2,35,3.3544
1971,2,2,3,35,1.1924
1971,2,2,4,33,4.5222
1971,2,2,5,38,-0.4909
1971,2,3,1,80,2.5474
1971,2,3,2,87,0.3643
1971,2,3,3,92,0.9773
1971,2,3,4,81,0.9376
1971,2,3,5,79,2.1826
1971,3,1,1,27,3.5155
1971,3,1,2,26,4.9093
1971,3,1,3,24,5.8356
1971,3,1,4,17,5.5157
1971,3,1,5,42,6.3028
1971,3,2,1,39,6.0242
1971,3,2,2,25,7.4768
1971,3,2,3,27,1.5076
1971,3,2,4,39,4.7912
1971,3,2,5,41,5.1900
1971,3,3,1,80,4.4521
1971,3,3,2,95,1.9199
1971,3,3,3,94,5.4212
1971,3,3,4,89,3.1977
1971,3,3,5,61,3.4646
1971,4,1,1,34,3.7740
1971,4,1,2,33,-1.3075
1971,4,1,3,24,3.1477
1971,4,1,4,22,1.6551
1971,4,1,5,24,1.9430
1971,4,2,1,49,4.2513
1971,4,2,2,28,5.9934
1971,4,2,3,32,1.4185
1971,4,2,4,25,2.3219
1971,4,2,5,39,3.6208
1971,4,3,1,63,7.2407
1971,4,3,2,84,3.8203
1971,4,3,3,90,0.8768
1971,4,3,4,98,4.0981
1971,4,3,5,82,6.0766
1971,5,1,1,33,-4.6637
1971,5,1,2,18,-7.5504
1971,5,1,3,27,-5.5815
1971,5,1,4,26,-7.4523
1971,5,1,5,32,-5.2907
1971,5,2,1,31,-3.3885
1971,5,2,2,38,-5.5113
1971,5,2,3,34,-2.4049
1971,5,2,4,33,-4.9003
1971,5,2,5,34,-6.0132
1971,5,3,1,84,-3.0111
1971,5,3,2,88,-3.7554
1971,5,3,3,84,-4.9682
1971,5,3,4,88,-3.0733
1971,5,3,5,79,-2.7876
1971,6,1,1,41,-3.4717
1971,6,1,2,24,-0.9528
1971,6,1,3,21,-3.1310
1971,6,1,4,23,-0.6403
1971,6,1,5,23,-0.1305
1971,6,2,1,38,-3.0638
1971,6,2,2,39,-0.1557
1971,6,2,3,33,-1.3640
1971,6,2,4,29,-1.4685
1971,6,2,5,31,-3.7406
1971,6,3,1,65,-0.1484
1971,6,3,2,81,-0.7044
1971,6,3,3,90,-1.0103
1971,6,3,4,93,1.9634
1971,6,3,5,92,1.1333
1971,7,1,1,39,-5.9061
1971,7,1,2,25,-1.8125
1971,7,1,3,22,-5.4250
1971,7,1,4,18,-5.8488
1971,7,1,5,27,-5.2909
1971,7,2,1,36,-3.3508
1971,7,2,2,32,-3.6800
1971,7,2,3,32,-2.0335
1971,7,2,4,35,-2.3669
1971,7,2,5,39,-3.1955
1971,7,3,1,71,-3.4861
1971,7,3,2,87,-3.3018
1971,7,3,3,89,-3.6291
1971,7,3,4,90,-4.2022
1971,7,3,5,78,-4.9166
1971,8,1,1,59,5.5495
1971,8,1,2,15,8.1577
1971,8,1,3,18,5.9289
1971,8,1,4,26,1.4139
1971,8,1,5,18,3.9924
1971,8,2,1,33,2.6391
1971,8,2,2,41,6.7555
1971,8,2,3,31,3.5909
1971,8,2,4,22,6.2976
1971,8,2,5,41,7.2049
1971,8,3,1,56,-1.2936
1971,8,3,2,88,3.6783
1971,8,3,3,97,4.8247
1971,8,3,4,97,5.1455
1971,8,3,5,86,5.9913
1971,9,1,1,43,-3.6160
1971,9,1,2,27,-1.1192
1971,9,1,3,16,-1.0750
1971,9,1,4,18,-4.2087
1971,9,1,5,27,-2.5559
1971,9,2,1,37,-0.9581
1971,9,2,2,34,1.7541
1971,9,2,3,36,-0.4083
1971,9,2,4,28,0.0536
