year,month,rank_ME,rank_HS,nstocks,ret_vw
1967,1,1,1,35,21.2299
1967,1,1,2,59,19.7545
1967,1,1,3,58,16.7507
1967,1,1,4,55,20.0081
1967,1,1,5,70,20.6727
1967,1,2,1,27,18.9063
1967,1,2,2,39,16.6376
1967,1,2,3,33,16.0528
1967,1,2,4,45,20.7495
1967,1,2,5,34,17.0701
1967,1,3,1,94,4.8440
1967,1,3,2,64,12.5438
1967,1,3,3,73,9.5100
1967,1,3,4,55,13.4191
1967,1,3,5,64,7.0728
1967,2,1,1,35,4.9720
1967,2,1,2,59,5.9591
1967,2,1,3,58,6.6112
1967,2,1,4,55,1.4803
1967,2,1,5,70,5.9619
1967,2,2,1,27,1.0707
1967,2,2,2,39,4.2487
1967,2,2,3,33,0.5008
1967,2,2,4,45,2.3573
1967,2,2,5,34,3.6101
1967,2,3,1,94,-0.3806
1967,2,3,2,64,-0.6119
1967,2,3,3,73,3.8197
1967,2,3,4,55,0.0963
1967,2,3,5,64,2.7993
1967,3,1,1,35,1.1600
1967,3,1,2,59,8.7534
1967,3,1,3,58,6.6294
1967,3,1,4,55,5.8530
1967,3,1,5,70,7.4751
1967,3,2,1,27,7.1507
1967,3,2,2,39,7.7363
1967,3,2,3,33,6.9048
1967,3,2,4,45,4.7583
1967,3,2,5,34,7.4511
1967,3,3,1,94,4.8109
1967,3,3,2,64,7.5966
1967,3,3,3,73,4.9077
1967,3,3,4,55,4.6411
1967,3,3,5,64,3.7486
1967,4,1,1,35,-0.3811
1967,4,1,2,59,9.4288
1967,4,1,3,58,3.6845
1967,4,1,4,55,6.5600
1967,4,1,5,70,3.7450
1967,4,2,1,27,2.3831
1967,4,2,2,39,7.0594
1967,4,2,3,33,5.1300
1967,4,2,4,45,4.2041
1967,4,2,5,34,3.5171
1967,4,3,1,94,2.4394
1967,4,3,2,64,4.0418
1967,4,3,3,73,8.3621
1967,4,3,4,55,9.8181
1967,4,3,5,64,4.5573
1967,5,1,1,35,1.9797
1967,5,1,2,59,0.1765
1967,5,1,3,58,0.4316
1967,5,1,4,55,1.8327
1967,5,1,5,70,1.2739
1967,5,2,1,27,-0.7167
1967,5,2,2,39,-3.9196
1967,5,2,3,33,-2.5638
1967,5,2,4,45,-0.6153
1967,5,2,5,34,-2.2177
1967,5,3,1,94,-3.2998
1967,5,3,2,64,-4.4062
1967,5,3,3,73,-4.5566
1967,5,3,4,55,-5.8764
1967,5,3,5,64,-5.3961
1967,6,1,1,35,11.5536
1967,6,1,2,59,10.1402
1967,6,1,3,58,14.4176
1967,6,1,4,55,14.1194
1967,6,1,5,70,15.9313
1967,6,2,1,27,9.8673
1967,6,2,2,39,10.2408
1967,6,2,3,33,5.1302
1967,6,2,4,45,8.5662
1967,6,2,5,34,7.1462
1967,6,3,1,93,2.8633
1967,6,3,2,64,0.5878
1967,6,3,3,73,4.7489
1967,6,3,4,55,0.5845
1967,6,3,5,64,0.7992
1967,7,1,1,52,11.1703
1967,7,1,2,88,8.9949
1967,7,1,3,68,10.9952
1967,7,1,4,101,8.6128
1967,7,1,5,92,10.0821
1967,7,2,1,43,6.6598
1967,7,2,2,46,7.2599
1967,7,2,3,35,6.5189
1967,7,2,4,54,6.4453
1967,7,2,5,44,8.9268
1967,7,3,1,96,6.3895
1967,7,3,2,74,5.0625
1967,7,3,3,67,6.6156
1967,7,3,4,70,5.6576
1967,7,3,5,75,1.2365
1967,8,1,1,52,-1.5555
1967,8,1,2,88,1.4750
1967,8,1,3,68,1.3483
1967,8,1,4,101,0.0302
1967,8,1,5,92,0.4570
1967,8,2,1,43,0.4085
1967,8,2,2,46,-0.1886
1967,8,2,3,35,0.1169
1967,8,2,4,54,-1.5418
1967,8,2,5,44,2.8243
1967,8,3,1,96,-2.1665
1967,8,3,2,74,0.0968
1967,8,3,3,67,-0.8560
1967,8,3,4,70,-0.3093
1967,8,3,5,75,-0.1919
1967,9,1,1,52,7.3204
1967,9,1,2,88,8.7393
1967,9,1,3,68,7.0446
1967,9,1,4,100,10.0135
1967,9,1,5,92,7.7716
1967,9,2,1,43,1.9735
1967,9,2,2,46,3.0652
1967,9,2,3,35,2.0467
1967,9,2,4,54,8.8913
1967,9,2,5,44,5.4333
1967,9,3,1,96,1.5186
1967,9,3,2,74,2.2915
1967,9,3,3,67,3.5495
1967,9,3,4,70,6.1021
1967,9,3,5,75,3.7895
1967,10,1,1,52,-0.1929
1967,10,1,2,88,-2.0457
1967,10,1,3,68,-5.0821
1967,10,1,4,100,-0.7294
1967,10,1,5,92,0.1319
1967,10,2,1,43,-3.9468
1967,10,2,2,45,-3.7759
1967,10,2,3,35,-5.6540
1967,10,2,4,54,-5.1556
1967,10,2,5,44,-2.5363
1967,10,3,1,96,-3.2754
1967,10,3,2,74,-2.9329
1967,10,3,3,67,-6.9689
1967,10,3,4,69,1.3185
1967,10,3,5,75,-2.4446
1967,11,1,1,52,-0.1941
1967,11,1,2,88,0.5193
1967,11,1,3,68,-0.4168
1967,11,1,4,100,-1.5749
1967,11,1,5,92,1.1540
1967,11,2,1,43,0.0031
1967,11,2,2,45,0.5285
1967,11,2,3,34,-0.1211
1967,11,2,4,54,0.1665
1967,11,2,5,44,4.2323
1967,11,3,1,96,0.7411
1967,11,3,2,74,-0.9230
1967,11,3,3,67,1.5348
1967,11,3,4,70,0.6393
1967,11,3,5,75,0.9988
1967,12,1,1,52,5.5452
1967,12,1,2,88,9.9253
1967,12,1,3,67,8.4044
1967,12,1,4,100,13.8380
1967,12,1,5,92,10.1859
1967,12,2,1,43,2.6036
1967,12,2,2,45,4.6404
1967,12,2,3,34,3.2987
1967,12,2,4,54,9.0958
1967,12,2,5,44,10.6590
1967,12,3,1,96,2.0024
1967,12,3,2,74,2.7524
1967,12,3,3,67,4.0973
1967,12,3,4,70,2.4035
1967,12,3,5,75,2.1143
1968,1,1,1,52,0.8662
1968,1,1,2,88,2.1281
1968,1,1,3,68,0.2000
1968,1,1,4,100,1.4099
1968,1,1,5,91,5.7741
1968,1,2,1,43,-1.8080
1968,1,2,2,45,-1.0370
1968,1,2,3,34,0.5436
1968,1,2,4,54,-3.2720
1968,1,2,5,44,-2.4745
1968,1,3,1,96,-3.9360
1968,1,3,2,74,-3.6596
1968,1,3,3,67,-4.4518
1968,1,3,4,70,-6.7082
1968,1,3,5,75,-5.2378
1968,2,1,1,52,-4.8213
1968,2,1,2,88,-7.3454
1968,2,1,3,67,-6.9819
1968,2,1,4,99,-6.5135
1968,2,1,5,91,-9.1843
1968,2,2,1,43,-2.6929
1968,2,2,2,44,-4.8594
1968,2,2,3,34,-4.5067
1968,2,2,4,54,-3.3412
1968,2,2,5,44,-8.3887
1968,2,3,1,95,-2.5214
1968,2,3,2,74,-3.7862
1968,2,3,3,67,-4.2812
1968,2,3,4,70,-3.6098
1968,2,3,5,75,-2.6476
1968,3,1,1,52,-0.3345
1968,3,1,2,88,0.2060
1968,3,1,3,68,-0.6069
1968,3,1,4,99,-2.6654
1968,3,1,5,91,-1.7360
1968,3,2,1,43,0.0714
1968,3,2,2,44,-1.7918
1968,3,2,3,34,-3.1373
1968,3,2,4,54,-1.9874
1968,3,2,5,44,-0.3786
1968,3,3,1,95,0.5799
1968,3,3,2,74,2.5689
1968,3,3,3,67,0.4337
1968,3,3,4,70,2.7169
1968,3,3,5,75,0.8963
1968,4,1,1,51,17.4308
1968,4,1,2,88,16.6601
1968,4,1,3,68,13.2222
1968,4,1,4,99,17.0191
1968,4,1,5,91,17.5101
1968,4,2,1,43,11.8876
1968,4,2,2,44,12.9052
1968,4,2,3,34,10.9991
1968,4,2,4,54,15.8736
1968,4,2,5,44,16.5860
1968,4,3,1,95,6.7822
1968,4,3,2,74,11.0173
1968,4,3,3,67,10.7497
1968,4,3,4,70,11.0438
1968,4,3,5,75,8.2913
1968,5,1,1,51,11.4261
1968,5,1,2,88,9.4713
1968,5,1,3,68,7.6897
1968,5,1,4,99,9.5351
1968,5,1,5,91,11.7844
1968,5,2,1,43,4.5947
1968,5,2,2,44,8.7106
1968,5,2,3,34,5.4325
1968,5,2,4,54,7.8980
1968,5,2,5,44,12.8328
1968,5,3,1,95,0.5125
1968,5,3,2,74,1.9640
1968,5,3,3,67,1.9030
1968,5,3,4,70,2.6103
1968,5,3,5,75,1.2098
1968,6,1,1,51,-0.6836
1968,6,1,2,88,1.8869
1968,6,1,3,68,0.9200
1968,6,1,4,99,0.7892
1968,6,1,5,91,-0.7927
1968,6,2,1,43,0.7155
1968,6,2,2,44,-2.2859
1968,6,2,3,33,3.2803
1968,6,2,4,54,-0.7323
1968,6,2,5,44,-2.5747
1968,6,3,1,95,1.6319
1968,6,3,2,74,0.0821
1968,6,3,3,67,2.0898
1968,6,3,4,70,-1.1820
1968,6,3,5,75,0.3977
1968,7,1,1,60,-0.9732
1968,7,1,2,95,-3.6105
1968,7,1,3,93,-3.9944
1968,7,1,4,111,-6.7577
1968,7,1,5,95,-2.2266
1968,7,2,1,43,-4.4340
1968,7,2,2,44,-4.1785
1968,7,2,3,39,-5.0267
1968,7,2,4,64,-5.5024
1968,7,2,5,45,-2.6814
1968,7,3,1,92,2.6544
1968,7,3,2,69,-5.0198
1968,7,3,3,81,-5.3100
1968,7,3,4,68,-4.1806
1968,7,3,5,78,-2.6668
1968,8,1,1,60,7.2782
1968,8,1,2,95,2.5780
1968,8,1,3,93,3.2446
1968,8,1,4,111,3.2091
1968,8,1,5,95,4.4010
1968,8,2,1,43,1.4209
1968,8,2,2,44,3.5898
1968,8,2,3,39,3.6663
1968,8,2,4,64,3.1422
1968,8,2,5,44,5.0869
1968,8,3,1,92,1.1147
1968,8,3,2,68,2.6040
1968,8,3,3,81,3.6447
1968,8,3,4,68,0.2940
1968,8,3,5,78,2.2357
1968,9,1,1,60,5.5262
1968,9,1,2,95,5.7774
1968,9,1,3,93,5.6102
1968,9,1,4,111,7.0039
1968,9,1,5,94,10.6066
1968,9,2,1,43,7.1752
1968,9,2,2,44,5.7060
1968,9,2,3,39,6.5907
1968,9,2,4,64,6.6076
1968,9,2,5,44,6.4925
1968,9,3,1,92,3.3241
1968,9,3,2,68,7.8695
1968,9,3,3,81,4.2189
1968,9,3,4,68,3.6739
1968,9,3,5,78,3.1960
1968,10,1,1,60,-0.4429
1968,10,1,2,95,2.7153
1968,10,1,3,93,-0.7018
1968,10,1,4,111,-1.4205
1968,10,1,5,94,0.0268
1968,10,2,1,43,1.8001
1968,10,2,2,44,1.3029
1968,10,2,3,38,-0.2858
1968,10,2,4,64,-0.8414
1968,10,2,5,44,2.6289
1968,10,3,1,92,1.2766
1968,10,3,2,68,0.0790
1968,10,3,3,81,0.8484
1968,10,3,4,67,-1.2851
1968,10,3,5,78,1.9304
1968,11,1,1,60,5.6981
1968,11,1,2,95,5.9502
1968,11,1,3,93,10.7762
1968,11,1,4,111,6.9030
1968,11,1,5,93,4.7690
1968,11,2,1,43,8.1863
1968,11,2,2,44,6.3582
1968,11,2,3,39,6.5855
1968,11,2,4,64,9.4704
1968,11,2,5,44,6.4002
1968,11,3,1,92,6.5955
1968,11,3,2,68,3.3477
1968,11,3,3,81,5.0016
1968,11,3,4,67,4.2505
1968,11,3,5,78,5.7995
1968,12,1,1,60,2.5963
1968,12,1,2,95,0.1700
1968,12,1,3,93,3.0398
1968,12,1,4,111,1.5178
1968,12,1,5,93,1.7499
1968,12,2,1,43,-0.2313
1968,12,2,2,44,-1.7532
1968,12,2,3,39,-1.7835
1968,12,2,4,64,-0.2572
1968,12,2,5,44,-1.7625
1968,12,3,1,92,-3.0514
1968,12,3,2,68,-3.0716
1968,12,3,3,81,-2.2539
1968,12,3,4,67,-4.6314
1968,12,3,5,78,-5.9434
1969,1,1,1,60,-1.5678
1969,1,1,2,95,-0.4405
1969,1,1,3,93,-0.3740
1969,1,1,4,111,-1.5420
1969,1,1,5,93,-3.4202
1969,1,2,1,43,-2.1728
1969,1,2,2,44,-1.7893
1969,1,2,3,39,-1.1702
1969,1,2,4,64,0.3611
1969,1,2,5,44,-1.3947
1969,1,3,1,92,-0.8867
1969,1,3,2,68,0.6018
1969,1,3,3,81,-0.7701
1969,1,3,4,66,-3.0938
1969,1,3,5,78,-0.4170
1969,2,1,1,59,-8.9699
1969,2,1,2,95,-9.7755
1969,2,1,3,93,-9.8496
1969,2,1,4,111,-10.5874
1969,2,1,5,93,-10.5067
1969,2,2,1,43,-7.7272
1969,2,2,2,44,-8.4153
1969,2,2,3,39,-8.0234
1969,2,2,4,64,-8.4523
1969,2,2,5,44,-7.9573
1969,2,3,1,92,-5.5470
1969,2,3,2,68,-4.5412
1969,2,3,3,81,-5.8548
1969,2,3,4,66,-2.9180
1969,2,3,5,78,-4.2098
1969,3,1,1,59,2.1545
1969,3,1,2,95,0.7900
1969,3,1,3,93,3.3059
1969,3,1,4,111,2.8340
1969,3,1,5,92,1.8429
1969,3,2,1,43,2.2434
1969,3,2,2,44,1.4736
1969,3,2,3,39,3.2816
1969,3,2,4,64,3.9619
1969,3,2,5,44,3.3915
1969,3,3,1,92,4.5121
1969,3,3,2,68,5.1342
1969,3,3,3,81,3.8127
1969,3,3,4,66,5.1939
1969,3,3,5,78,1.4776
1969,4,1,1,59,-1.2368
1969,4,1,2,95,-1.4350
1969,4,1,3,93,-0.4831
1969,4,1,4,111,0.5766
1969,4,1,5,92,-1.3068
1969,4,2,1,43,0.4877
1969,4,2,2,44,-0.3421
1969,4,2,3,39,2.1072
1969,4,2,4,63,3.5670
1969,4,2,5,44,2.1264
1969,4,3,1,92,0.6680
1969,4,3,2,68,2.4133
1969,4,3,3,81,1.9508
1969,4,3,4,66,2.5799
1969,4,3,5,78,4.3705
1969,5,1,1,59,-0.7448
1969,5,1,2,95,-0.6123
1969,5,1,3,93,4.4003
1969,5,1,4,110,1.7757
1969,5,1,5,93,0.5719
1969,5,2,1,43,2.7715
1969,5,2,2,43,0.3983
1969,5,2,3,39,1.2249
1969,5,2,4,64,0.8897
1969,5,2,5,44,0.2773
1969,5,3,1,92,2.6067
1969,5,3,2,68,-0.0640
1969,5,3,3,80,-2.0503
1969,5,3,4,66,-0.7403
1969,5,3,5,78,0.6437
1969,6,1,1,59,-13.1532
1969,6,1,2,95,-12.7320
1969,6,1,3,93,-15.9804
1969,6,1,4,110,-13.2593
1969,6,1,5,93,-14.2505
1969,6,2,1,43,-9.7696
1969,6,2,2,44,-10.0047
1969,6,2,3,39,-10.7481
1969,6,2,4,64,-12.3512
1969,6,2,5,44,-8.8776
1969,6,3,1,92,-7.7236
1969,6,3,2,67,-5.7022
1969,6,3,3,80,-9.6458
1969,6,3,4,66,-1.6575
1969,6,3,5,78,-3.9958
1969,7,1,1,76,-10.4281
1969,7,1,2,118,-12.0841
1969,7,1,3,143,-11.4148
1969,7,1,4,142,-10.7009
1969,7,1,5,117,-13.5391
1969,7,2,1,49,-9.8360
1969,7,2,2,57,-9.3971
1969,7,2,3,50,-7.8191
1969,7,2,4,67,-10.3558
1969,7,2,5,46,-9.8090
1969,7,3,1,96,-8.3450
1969,7,3,2,79,-5.6095
1969,7,3,3,75,-4.8270
1969,7,3,4,84,-5.7917
1969,7,3,5,79,-4.3934
1969,8,1,1,76,4.6723
1969,8,1,2,116,2.8300
1969,8,1,3,143,5.2176
1969,8,1,4,142,4.8182
1969,8,1,5,117,3.4808
1969,8,2,1,49,5.8365
1969,8,2,2,57,6.0237
1969,8,2,3,50,5.2851
1969,8,2,4,67,7.1755
1969,8,2,5,46,5.7051
1969,8,3,1,96,6.9776
1969,8,3,2,79,4.2876
1969,8,3,3,75,5.4114
1969,8,3,4,84,5.6531
1969,8,3,5,79,3.6688
1969,9,1,1,76,-2.2121
1969,9,1,2,117,-5.3686
1969,9,1,3,143,-2.3027
1969,9,1,4,142,-3.0721
1969,9,1,5,117,-2.6088
1969,9,2,1,48,-2.0470
1969,9,2,2,56,0.5437
1969,9,2,3,50,1.4492
1969,9,2,4,67,-0.6340
1969,9,2,5,46,-0.3177
1969,9,3,1,96,-5.2563
1969,9,3,2,79,-1.1010
1969,9,3,3,75,-0.0398
1969,9,3,4,84,-0.9163
1969,9,3,5,79,-2.7410
1969,10,1,1,76,10.4699
1969,10,1,2,117,10.9214
1969,10,1,3,143,9.9689
1969,10,1,4,142,10.3982
1969,10,1,5,117,11.4100
1969,10,2,1,48,8.4396
1969,10,2,2,56,8.1807
1969,10,2,3,50,11.3506
1969,10,2,4,67,7.3133
1969,10,2,5,45,5.0453
1969,10,3,1,96,2.3460
1969,10,3,2,78,6.1947
1969,10,3,3,75,6.2998
1969,10,3,4,84,5.1544
1969,10,3,5,79,4.6201
1969,11,1,1,76,-6.2505
1969,11,1,2,117,-6.4152
1969,11,1,3,143,-6.4887
1969,11,1,4,141,-7.7313
1969,11,1,5,117,-7.3036
1969,11,2,1,48,-7.0609
1969,11,2,2,56,-5.0294
1969,11,2,3,50,-4.6452
1969,11,2,4,67,-4.9447
1969,11,2,5,46,-3.8858
1969,11,3,1,96,-3.9109
1969,11,3,2,79,-4.2625
1969,11,3,3,75,-2.8597
1969,11,3,4,84,-2.0310
1969,11,3,5,79,-1.3782
1969,12,1,1,76,-6.8327
1969,12,1,2,117,-8.1863
1969,12,1,3,143,-8.0753
1969,12,1,4,142,-8.3640
1969,12,1,5,117,-7.6519
1969,12,2,1,48,-4.9819
1969,12,2,2,56,-5.7666
1969,12,2,3,50,-3.8804
1969,12,2,4,67,-3.1642
1969,12,2,5,46,-4.6009
1969,12,3,1,96,-1.6825
1969,12,3,2,79,-1.3585
1969,12,3,3,75,-0.2120
1969,12,3,4,84,-0.7257
1969,12,3,5,79,-2.9515
1970,1,1,1,76,-3.0696
1970,1,1,2,117,-3.0386
1970,1,1,3,143,-2.7174
1970,1,1,4,142,-4.0504
1970,1,1,5,117,-3.8216
1970,1,2,1,48,-5.7017
1970,1,2,2,56,-5.2677
1970,1,2,3,50,-3.3915
1970,1,2,4,67,-8.8754
1970,1,2,5,46,-5.7467
1970,1,3,1,96,-9.8599
1970,1,3,2,79,-6.4619
1970,1,3,3,75,-8.6384
1970,1,3,4,84,-8.2698
1970,1,3,5,79,-6.4542
1970,2,1,1,76,4.3577
1970,2,1,2,117,1.9615
1970,2,1,3,143,2.6310
1970,2,1,4,142,2.6802
1970,2,1,5,117,2.2108
1970,2,2,1,48,5.5365
1970,2,2,2,56,6.7827
1970,2,2,3,48,-0.1651
1970,2,2,4,67,4.2658
1970,2,2,5,46,1.5556
1970,2,3,1,96,5.6195
1970,2,3,2,79,6.8046
1970,2,3,3,75,7.5130
1970,2,3,4,84,4.4856
1970,2,3,5,79,4.6763
1970,3,1,1,76,-3.0928
1970,3,1,2,117,-2.9604
1970,3,1,3,143,-5.3340
1970,3,1,4,142,-2.8854
1970,3,1,5,117,-5.2628
1970,3,2,1,47,0.1958
1970,3,2,2,56,-0.6924
1970,3,2,3,50,-3.6820
1970,3,2,4,67,-3.2118
1970,3,2,5,46,-4.5651
1970,3,3,1,96,-1.8666
1970,3,3,2,79,0.8511
1970,3,3,3,75,-1.3561
1970,3,3,4,84,0.0522
1970,3,3,5,79,1.2409
1970,4,1,1,76,-16.0682
1970,4,1,2,116,-16.4644
1970,4,1,3,143,-17.5753
1970,4,1,4,142,-20.7418
1970,4,1,5,116,-20.3482
1970,4,2,1,47,-14.6030
1970,4,2,2,56,-13.7456
1970,4,2,3,50,-15.1341
1970,4,2,4,67,-18.4282
1970,4,2,5,46,-15.9210
1970,4,3,1,96,-9.2204
1970,4,3,2,79,-9.6172
1970,4,3,3,75,-11.4355
1970,4,3,4,84,-11.3689
1970,4,3,5,79,-7.1819
1970,5,1,1,76,-7.1416
1970,5,1,2,116,-9.9579
1970,5,1,3,141,-9.2430
1970,5,1,4,142,-10.1809
1970,5,1,5,115,-9.3490
1970,5,2,1,47,-11.4200
1970,5,2,2,56,-8.2185
1970,5,2,3,50,-10.8121
1970,5,2,4,67,-11.2650
1970,5,2,5,46,-10.2001
1970,5,3,1,96,-1.3707
1970,5,3,2,79,-8.3924
1970,5,3,3,75,-10.3380
1970,5,3,4,84,-6.5323
1970,5,3,5,79,-6.0675
1970,6,1,1,76,-7.2199
1970,6,1,2,116,-8.4618
1970,6,1,3,139,-10.1697
1970,6,1,4,141,-9.4003
1970,6,1,5,115,-11.2078
1970,6,2,1,47,-7.1808
1970,6,2,2,55,-5.3648
1970,6,2,3,50,-8.2439
1970,6,2,4,65,-9.5110
1970,6,2,5,46,-7.6494
1970,6,3,1,96,-3.0404
1970,6,3,2,79,-3.9463
1970,6,3,3,75,-5.8040
1970,6,3,4,84,-7.1200
1970,6,3,5,79,-5.7514
1970,7,1,1,87,2.2538
1970,7,1,2,124,2.7563
1970,7,1,3,145,6.8199
1970,7,1,4,189,5.0052
1970,7,1,5,138,5.2990
1970,7,2,1,65,7.0130
1970,7,2,2,51,4.4729
1970,7,2,3,56,10.6207
1970,7,2,4,52,5.0517
1970,7,2,5,63,10.5875
1970,7,3,1,98,8.4761
1970,7,3,2,79,7.5674
1970,7,3,3,79,6.7971
1970,7,3,4,73,5.3380
1970,7,3,5,80,8.2444
1970,8,1,1,87,7.4351
1970,8,1,2,123,6.7077
1970,8,1,3,145,7.6189
1970,8,1,4,189,5.6333
1970,8,1,5,138,5.4269
1970,8,2,1,65,7.4023
1970,8,2,2,51,6.4077
1970,8,2,3,56,6.0161
1970,8,2,4,51,3.3279
1970,8,2,5,63,10.3315
1970,8,3,1,98,5.3240
1970,8,3,2,79,3.3761
1970,8,3,3,79,3.1371
1970,8,3,4,72,7.2145
1970,8,3,5,80,3.7707
1970,9,1,1,87,15.3614
1970,9,1,2,123,17.3062
1970,9,1,3,143,15.4596
1970,9,1,4,188,15.6627
1970,9,1,5,138,14.6905
1970,9,2,1,65,10.0019
1970,9,2,2,51,10.9355
1970,9,2,3,56,9.8848
1970,9,2,4,51,14.7627
1970,9,2,5,63,14.5579
1970,9,3,1,98,3.6860
1970,9,3,2,78,5.1752
1970,9,3,3,79,5.4079
1970,9,3,4,72,5.6307
1970,9,3,5,80,1.9949
1970,10,1,1,87,-7.2348
1970,10,1,2,123,-9.4747
1970,10,1,3,144,-7.4176
1970,10,1,4,188,-9.8415
1970,10,1,5,138,-6.6002
1970,10,2,1,65,-5.9331
1970,10,2,2,51,-8.5222
1970,10,2,3,56,-3.2937
1970,10,2,4,51,-6.5447
1970,10,2,5,63,-6.3129
1970,10,3,1,98,1.1749
1970,10,3,2,78,-2.2619
1970,10,3,3,79,-3.4817
1970,10,3,4,72,-1.6928
1970,10,3,5,80,-2.0975
1970,11,1,1,86,-2.9198
1970,11,1,2,123,-2.2642
1970,11,1,3,143,-2.0530
1970,11,1,4,187,-1.9678
1970,11,1,5,138,-2.4132
1970,11,2,1,65,1.6676
1970,11,2,2,51,2.7332
1970,11,2,3,56,1.6061
1970,11,2,4,51,4.0446
1970,11,2,5,62,1.0895
1970,11,3,1,98,4.3753
1970,11,3,2,78,6.6254
1970,11,3,3,79,3.5324
1970,11,3,4,72,5.7680
1970,11,3,5,80,4.9901
1970,12,1,1,86,10.2387
1970,12,1,2,122,10.0618
1970,12,1,3,143,9.0330
1970,12,1,4,187,8.3291
1970,12,1,5,137,9.6895
1970,12,2,1,65,7.8830
1970,12,2,2,51,8.1589
1970,12,2,3,56,10.2297
1970,12,2,4,51,6.8474
1970,12,2,5,62,9.2630
1970,12,3,1,97,4.2819
1970,12,3,2,78,5.8040
1970,12,3,3,79,7.3488
1970,12,3,4,72,5.5771
1970,12,3,5,80,6.8384
1971,1,1,1,86,16.0327
1971,1,1,2,121,13.8809
1971,1,1,3,143,13.1466
1971,1,1,4,186,15.8506
1971,1,1,5,136,15.7903
1971,1,2,1,65,14.4797
1971,1,2,2,50,13.5490
1971,1,2,3,56,8.5593
1971,1,2,4,50,9.7454
1971,1,2,5,62,9.0662
1971,1,3,1,97,2.8467
1971,1,3,2,78,5.7704
1971,1,3,3,79,5.4895
1971,1,3,4,72,3.3039
1971,1,3,5,80,6.7269
1971,2,1,1,86,4.9250
1971,2,1,2,121,5.3041
1971,2,1,3,142,5.6339
1971,2,1,4,184,6.5381
1971,2,1,5,135,6.3411
1971,2,2,1,65,1.5317
1971,2,2,2,50,3.2750
1971,2,2,3,56,1.9002
1971,2,2,4,50,2.7962
1971,2,2,5,62,3.6557
1971,2,3,1,96,3.3615
1971,2,3,2,78,1.7309
1971,2,3,3,79,2.9848
1971,2,3,4,72,1.8647
1971,2,3,5,80,-0.5787
1971,3,1,1,86,6.7729
1971,3,1,2,121,7.8066
1971,3,1,3,142,6.9767
1971,3,1,4,183,5.7780
1971,3,1,5,135,4.6010
1971,3,2,1,65,4.4158
1971,3,2,2,50,8.8015
1971,3,2,3,56,5.1294
1971,3,2,4,50,7.7457
1971,3,2,5,62,7.9807
1971,3,3,1,95,2.2707
1971,3,3,2,78,4.9523
1971,3,3,3,79,4.2364
1971,3,3,4,72,5.5726
1971,3,3,5,80,3.8386
1971,4,1,1,86,-0.4800
1971,4,1,2,120,2.1232
1971,4,1,3,142,2.4752
1971,4,1,4,182,3.1524
1971,4,1,5,135,4.4718
1971,4,2,1,65,5.6571
1971,4,2,2,49,3.6747
1971,4,2,3,55,4.0169
1971,4,2,4,49,3.8096
1971,4,2,5,62,4.9887
1971,4,3,1,95,4.6010
1971,4,3,2,78,6.0443
1971,4,3,3,79,4.6769
1971,4,3,4,72,3.9036
1971,4,3,5,80,3.6232
1971,5,1,1,86,-5.6753
1971,5,1,2,120,-7.0520
1971,5,1,3,139,-6.9564
1971,5,1,4,181,-6.0372
1971,5,1,5,134,-6.8519
1971,5,2,1,65,-6.8333
1971,5,2,2,49,-5.9696
1971,5,2,3,56,-3.2928
1971,5,2,4,48,-5.9415
1971,5,2,5,62,-1.5016
1971,5,3,1,95,-3.8135
1971,5,3,2,78,-1.6704
1971,5,3,3,79,-1.9927
1971,5,3,4,72,-4.8364
1971,5,3,5,80,-2.6733
1971,6,1,1,85,-3.9233
1971,6,1,2,119,-0.9616
1971,6,1,3,139,-2.5174
1971,6,1,4,178,-1.9393
1971,6,1,5,133,-3.5755
1971,6,2,1,65,-0.4286
1971,6,2,2,49,-0.7225
1971,6,2,3,56,0.8189
1971,6,2,4,48,-3.2896
1971,6,2,5,61,-0.1615
1971,6,3,1,95,0.2228
1971,6,3,2,78,-0.5329
1971,6,3,3,79,-0.0415
1971,6,3,4,71,-0.2375
1971,6,3,5,80,0.7610
1971,7,1,1,106,-7.8340
1971,7,1,2,111,-6.8236
1971,7,1,3,145,-7.6485
1971,7,1,4,181,-6.9058
1971,7,1,5,143,-6.7430
1971,7,2,1,62,-5.4882
1971,7,2,2,57,-5.6761
1971,7,2,3,62,-5.9188
1971,7,2,4,52,-4.7283
1971,7,2,5,54,-5.9122
1971,7,3,1,102,-3.1248
1971,7,3,2,78,-3.9596
1971,7,3,3,82,-4.5354
1971,7,3,4,76,-6.0624
1971,7,3,5,92,-3.7552
1971,8,1,1,106,5.1461
1971,8,1,2,111,6.2623
1971,8,1,3,144,2.5744
1971,8,1,4,181,4.9035
1971,8,1,5,143,3.4627
1971,8,2,1,62,4.5145
1971,8,2,2,57,5.5758
1971,8,2,3,62,6.1719
1971,8,2,4,52,4.1258
1971,8,2,5,54,4.5186
1971,8,3,1,102,1.4184
1971,8,3,2,77,8.6031
1971,8,3,3,82,5.7931
1971,8,3,4,76,6.1402
1971,8,3,5,91,4.7682
1971,9,1,1,106,-2.1367
1971,9,1,2,111,-2.9036
1971,9,1,3,144,0.4726
1971,9,1,4,181,-1.1977
1971,9,1,5,143,-0.6418
1971,9,2,1,62,0.8464
1971,9,2,2,56,-0.8175
1971,9,2,3,61,-1.7165
1971,9,2,4,52,-1.5789
1971,9,2,5,54,-1.2445
