year,month,rank_ME,rank_IM_1,nstocks,ret_vw
1982,4,1,3,709,7.2785
1982,4,1,4,194,6.9304
1982,4,1,5,501,8.2076
1982,4,2,1,136,2.7280
1982,4,2,2,113,6.9229
1982,4,2,3,151,7.0420
1982,4,2,4,64,6.6562
1982,4,2,5,167,7.8956
1982,4,3,1,138,2.9671
1982,4,3,2,111,7.6224
1982,4,3,3,129,6.1045
1982,4,3,4,67,6.2030
1982,4,3,5,246,5.3591
1982,5,1,1,580,-4.5325
1982,5,1,2,482,-4.0112
1982,5,1,3,581,-2.8868
1982,5,1,4,304,-2.0574
1982,5,1,5,454,-1.6717
1982,5,2,1,143,-4.4402
1982,5,2,2,134,-3.1172
1982,5,2,3,105,-3.8965
1982,5,2,4,109,-5.2098
1982,5,2,5,145,-2.2245
1982,5,3,1,135,-6.7153
1982,5,3,2,135,-4.6953
1982,5,3,3,93,-4.6491
1982,5,3,4,175,-4.8295
1982,5,3,5,151,-2.9044
1982,6,1,1,694,-7.5078
1982,6,1,2,514,-3.9559
1982,6,1,3,396,-2.1081
1982,6,1,4,352,-2.1966
1982,6,1,5,441,-0.5184
1982,6,2,1,158,-5.3042
1982,6,2,2,150,-1.2968
1982,6,2,3,74,-3.2128
1982,6,2,4,79,-0.8823
1982,6,2,5,174,0.3181
1982,6,3,1,160,-8.3895
1982,6,3,2,130,-0.5204
1982,6,3,3,76,-3.0520
1982,6,3,4,89,1.8095
1982,6,3,5,237,0.8105
1982,7,1,1,696,-1.3169
1982,7,1,2,342,-1.2878
1982,7,1,3,636,-0.2573
1982,7,1,4,354,-0.8096
1982,7,1,5,359,2.5595
1982,7,2,1,148,-5.5286
1982,7,2,2,105,-1.4779
1982,7,2,3,133,0.8356
1982,7,2,4,126,-1.0464
1982,7,2,5,125,0.1169
1982,7,3,1,157,-6.6050
1982,7,3,2,80,-2.4344
1982,7,3,3,142,-0.0479
1982,7,3,4,180,1.1147
1982,7,3,5,128,-0.1084
1982,8,1,1,604,5.7799
1982,8,1,2,510,5.4583
1982,8,1,3,615,5.1744
1982,8,1,4,256,1.3024
1982,8,1,5,410,5.2822
1982,8,2,1,126,10.4997
1982,8,2,2,137,10.4755
1982,8,2,3,123,8.5483
1982,8,2,4,108,10.9816
1982,8,2,5,136,9.7990
1982,8,3,1,124,18.4957
1982,8,3,2,154,11.7956
1982,8,3,3,102,15.1126
1982,8,3,4,172,13.0339
1982,8,3,5,134,12.0210
1982,9,1,1,603,-0.2668
1982,9,1,2,528,6.0912
1982,9,1,3,637,5.3815
1982,9,1,4,327,6.4607
1982,9,1,5,322,4.9462
1982,9,2,1,127,0.4126
1982,9,2,2,145,4.8527
1982,9,2,3,139,4.3950
1982,9,2,4,88,3.0459
1982,9,2,5,118,3.9996
1982,9,3,1,123,-0.4786
1982,9,3,2,132,2.0217
1982,9,3,3,237,1.5499
1982,9,3,4,78,-0.4542
1982,9,3,5,113,3.2060
1982,10,1,1,373,13.9108
1982,10,1,2,765,14.0619
1982,10,1,3,496,14.1742
1982,10,1,4,495,13.5736
1982,10,1,5,257,17.7742
1982,10,2,1,102,9.5801
1982,10,2,2,157,15.9796
1982,10,2,3,178,17.0447
1982,10,2,4,110,16.6579
1982,10,2,5,89,14.1378
1982,10,3,1,94,15.3111
1982,10,3,2,185,14.5945
1982,10,3,3,212,14.3870
1982,10,3,4,102,15.1289
1982,10,3,5,90,12.9196
1982,11,1,1,565,2.2142
1982,11,1,2,488,12.8338
1982,11,1,3,367,13.2646
1982,11,1,4,506,10.8846
1982,11,1,5,439,10.7220
1982,11,2,1,120,1.2468
1982,11,2,2,150,8.1226
1982,11,2,3,108,10.6529
1982,11,2,4,149,12.0823
1982,11,2,5,114,8.9450
1982,11,3,1,116,1.2535
1982,11,3,2,262,5.1836
1982,11,3,3,78,6.2300
1982,11,3,4,111,8.6108
1982,11,3,5,119,8.9376
1982,12,1,1,597,4.0356
1982,12,1,2,306,4.0080
1982,12,1,3,460,1.1725
1982,12,1,4,602,1.8785
1982,12,1,5,437,2.1112
1982,12,2,1,150,2.4503
1982,12,2,2,87,1.5075
1982,12,2,3,139,-0.8743
1982,12,2,4,155,2.1331
1982,12,2,5,104,6.8283
1982,12,3,1,208,3.9595
1982,12,3,2,119,-1.5755
1982,12,3,3,128,-0.7450
1982,12,3,4,126,0.0127
1982,12,3,5,114,1.0651
1983,1,1,1,569,9.6058
1983,1,1,2,266,10.5363
1983,1,1,3,523,10.3600
1983,1,1,4,612,9.7122
1983,1,1,5,436,15.6581
1983,1,2,1,128,8.3370
1983,1,2,2,100,6.2945
1983,1,2,3,150,6.2391
1983,1,2,4,175,9.2525
1983,1,2,5,107,10.5622
1983,1,3,1,200,4.7726
1983,1,3,2,131,2.5263
1983,1,3,3,119,4.1508
1983,1,3,4,138,3.3315
1983,1,3,5,102,5.3290
1983,2,1,1,454,2.2550
1983,2,1,2,444,6.3590
1983,2,1,3,307,7.1189
1983,2,1,4,589,7.7924
1983,2,1,5,592,5.2209
1983,2,2,1,82,2.5357
1983,2,2,2,177,6.3636
1983,2,2,3,98,4.6803
1983,2,2,4,167,8.2085
1983,2,2,5,158,3.3347
1983,2,3,1,115,0.1782
1983,2,3,2,200,4.8088
1983,2,3,3,106,5.3940
1983,2,3,4,157,5.0102
1983,2,3,5,108,0.1871
1983,3,1,1,505,4.0959
1983,3,1,2,323,6.3300
1983,3,1,3,325,5.2042
1983,3,1,4,639,5.6772
1983,3,1,5,624,3.1951
1983,3,2,1,115,1.8305
1983,3,2,2,100,4.8884
1983,3,2,3,115,2.9851
1983,3,2,4,174,3.6786
1983,3,2,5,150,3.2140
1983,3,3,1,202,3.4596
1983,3,3,2,126,2.2543
1983,3,3,3,101,2.2263
1983,3,3,4,150,3.4854
1983,3,3,5,114,4.0645
1983,4,1,1,497,7.2784
1983,4,1,2,266,7.1886
1983,4,1,3,367,7.1634
1983,4,1,4,750,7.5976
1983,4,1,5,557,9.5778
1983,4,2,1,112,9.4144
1983,4,2,2,80,7.6665
1983,4,2,3,128,5.1669
1983,4,2,4,222,7.2517
1983,4,2,5,120,7.1793
1983,4,3,1,201,6.4434
1983,4,3,2,106,7.7556
1983,4,3,3,109,6.5113
1983,4,3,4,185,5.2481
1983,4,3,5,96,6.1622
1983,5,1,1,224,7.3805
1983,5,1,2,713,11.6825
1983,5,1,3,349,9.9303
1983,5,1,4,621,10.1343
1983,5,1,5,539,9.9911
1983,5,2,1,82,10.1494
1983,5,2,2,142,4.9971
1983,5,2,3,126,4.0144
1983,5,2,4,149,7.4483
1983,5,2,5,174,7.1632
1983,5,3,1,163,2.3263
1983,5,3,2,141,1.8734
1983,5,3,3,124,3.8127
1983,5,3,4,123,0.9283
1983,5,3,5,147,2.0443
1983,6,1,1,272,11.7675
1983,6,1,2,312,3.6365
1983,6,1,3,901,5.7446
1983,6,1,4,675,5.2872
1983,6,1,5,298,3.9819
1983,6,2,1,77,5.3939
1983,6,2,2,125,3.2712
1983,6,2,3,195,7.4353
1983,6,2,4,196,3.8947
1983,6,2,5,87,3.6724
1983,6,3,1,101,2.8735
1983,6,3,2,193,4.0924
1983,6,3,3,191,3.6768
1983,6,3,4,163,4.0917
1983,6,3,5,57,2.7542
1983,7,1,1,318,-0.6174
1983,7,1,2,381,-1.4154
1983,7,1,3,598,-3.3936
1983,7,1,4,682,-3.7920
1983,7,1,5,520,-2.4066
1983,7,2,1,106,-2.3452
1983,7,2,2,112,-1.8060
1983,7,2,3,116,-4.2734
1983,7,2,4,188,-6.9212
1983,7,2,5,155,-3.1137
1983,7,3,1,167,-1.1054
1983,7,3,2,133,-1.1136
1983,7,3,3,117,-4.4494
1983,7,3,4,174,-4.7192
1983,7,3,5,113,-3.5878
1983,8,1,1,355,-4.4612
1983,8,1,2,556,-10.8021
1983,8,1,3,462,-4.1914
1983,8,1,4,782,-3.9864
1983,8,1,5,401,-3.8844
1983,8,2,1,118,-2.0709
1983,8,2,2,131,-5.0315
1983,8,2,3,166,-4.2990
1983,8,2,4,143,-4.2381
1983,8,2,5,126,-5.8796
1983,8,3,1,169,0.5146
1983,8,3,2,127,-0.3273
1983,8,3,3,125,2.1224
1983,8,3,4,175,-1.5935
1983,8,3,5,105,-2.8350
1983,9,1,1,625,-0.7524
1983,9,1,2,366,-0.4084
1983,9,1,3,718,-1.6341
1983,9,1,4,404,1.7674
1983,9,1,5,506,-1.9020
1983,9,2,1,159,2.3240
1983,9,2,2,115,0.8117
1983,9,2,3,179,1.4037
1983,9,2,4,133,9.1227
1983,9,2,5,104,1.6690
1983,9,3,1,115,3.0621
1983,9,3,2,85,2.5176
1983,9,3,3,232,3.5319
1983,9,3,4,126,4.5422
1983,9,3,5,130,-1.9500
1983,10,1,1,465,-8.5841
1983,10,1,2,511,-6.6419
1983,10,1,3,720,-6.6493
1983,10,1,4,493,-4.4155
1983,10,1,5,467,-8.0518
1983,10,2,1,119,-7.2069
1983,10,2,2,159,-8.5907
1983,10,2,3,158,-5.7091
1983,10,2,4,172,-5.7531
1983,10,2,5,93,-4.4671
1983,10,3,1,98,-4.7975
1983,10,3,2,110,-4.8504
1983,10,3,3,135,-3.5767
1983,10,3,4,224,-2.4216
1983,10,3,5,116,-3.6387
1983,11,1,1,549,3.7304
1983,11,1,2,636,4.6023
1983,11,1,3,718,6.9712
1983,11,1,4,613,2.6365
1983,11,1,5,212,5.1357
1983,11,2,1,126,6.0042
1983,11,2,2,149,6.4295
1983,11,2,3,202,6.9939
1983,11,2,4,127,5.4060
1983,11,2,5,98,0.4869
1983,11,3,1,57,6.1998
1983,11,3,2,137,6.3564
1983,11,3,3,166,4.1058
1983,11,3,4,134,4.0658
1983,11,3,5,188,2.3957
1983,12,1,1,575,-4.9837
1983,12,1,2,708,-2.6107
1983,12,1,3,941,-2.2186
1983,12,1,4,368,0.5397
1983,12,1,5,213,-1.6851
1983,12,2,1,121,-2.6527
1983,12,2,2,155,-0.5540
1983,12,2,3,202,-2.2275
1983,12,2,4,140,-1.3188
1983,12,2,5,83,2.1460
1983,12,3,1,58,0.2295
1983,12,3,2,114,-0.1001
1983,12,3,3,206,-2.1443
1983,12,3,4,201,-1.7527
1983,12,3,5,104,-2.0455
1984,1,1,1,620,-2.3346
1984,1,1,2,945,-0.1145
1984,1,1,3,619,-2.2526
1984,1,1,4,478,-1.6566
1984,1,1,5,220,2.1312
1984,1,2,1,134,-2.6935
1984,1,2,2,217,-4.3922
1984,1,2,3,114,-0.1048
1984,1,2,4,123,-2.6173
1984,1,2,5,107,2.9310
1984,1,3,1,60,-5.8158
1984,1,3,2,187,-4.4038
1984,1,3,3,110,-1.1012
1984,1,3,4,159,-4.0573
1984,1,3,5,171,-1.0788
1984,2,1,1,737,-5.4756
1984,2,1,2,698,-6.8113
1984,2,1,3,491,-5.7127
1984,2,1,4,460,-5.4533
1984,2,1,5,530,-5.8811
1984,2,2,1,174,-2.9521
1984,2,2,2,158,-6.7291
1984,2,2,3,107,-5.0552
1984,2,2,4,113,-7.0042
1984,2,2,5,139,-3.0245
1984,2,3,1,97,-2.1159
1984,2,3,2,108,-5.5076
1984,2,3,3,113,-6.4792
1984,2,3,4,133,-7.5887
1984,2,3,5,234,-3.6300
1984,3,1,1,899,0.3689
1984,3,1,2,463,0.6225
1984,3,1,3,511,0.8548
1984,3,1,4,623,-0.1373
1984,3,1,5,452,2.0373
1984,3,2,1,167,-0.2804
1984,3,2,2,137,-1.3761
1984,3,2,3,109,1.7928
1984,3,2,4,151,1.0139
1984,3,2,5,123,4.7531
1984,3,3,1,109,0.9198
1984,3,3,2,118,3.3532
1984,3,3,3,88,2.1720
1984,3,3,4,164,3.2031
1984,3,3,5,206,0.6620
1984,4,1,1,828,-2.0380
1984,4,1,2,511,-2.7070
1984,4,1,3,516,-2.8132
1984,4,1,4,649,-1.7019
1984,4,1,5,500,-1.9276
1984,4,2,1,151,1.6951
1984,4,2,2,144,0.9321
1984,4,2,3,108,0.1665
1984,4,2,4,178,-0.2452
1984,4,2,5,91,0.4209
1984,4,3,1,79,-0.8237
1984,4,3,2,131,2.0444
1984,4,3,3,106,0.3179
1984,4,3,4,247,-0.4528
1984,4,3,5,119,-3.5492
1984,5,1,1,535,-5.0391
1984,5,1,2,922,-4.3964
1984,5,1,3,405,-4.1459
1984,5,1,4,506,-4.9731
1984,5,1,5,664,-6.3816
1984,5,2,1,145,-4.8120
1984,5,2,2,233,-4.1323
1984,5,2,3,68,-2.9860
1984,5,2,4,127,-6.8476
1984,5,2,5,96,-4.5942
1984,5,3,1,124,-7.4353
1984,5,3,2,229,-4.5359
1984,5,3,3,77,-5.0531
1984,5,3,4,109,-6.0269
1984,5,3,5,144,-4.8684
1984,6,1,1,742,1.9845
1984,6,1,2,793,2.2822
1984,6,1,3,612,3.1842
1984,6,1,4,368,1.9232
1984,6,1,5,541,0.3949
1984,6,2,1,159,4.8358
1984,6,2,2,179,3.4200
1984,6,2,3,143,2.6594
1984,6,2,4,123,4.8262
1984,6,2,5,67,-0.8551
1984,6,3,1,124,5.5284
1984,6,3,2,112,3.9646
1984,6,3,3,149,4.4436
1984,6,3,4,195,3.9888
1984,6,3,5,103,-0.6743
1984,7,1,1,584,-5.2000
1984,7,1,2,786,-5.5556
1984,7,1,3,669,-4.6609
1984,7,1,4,461,-2.5069
1984,7,1,5,560,-4.1363
1984,7,2,1,111,-5.5829
1984,7,2,2,175,-5.2467
1984,7,2,3,147,-4.5973
1984,7,2,4,153,-3.4972
1984,7,2,5,92,-3.4671
1984,7,3,1,75,-5.7508
1984,7,3,2,163,-0.9869
1984,7,3,3,115,-4.7185
1984,7,3,4,179,-0.7828
1984,7,3,5,154,-0.9984
1984,8,1,1,527,9.6604
1984,8,1,2,788,9.8647
1984,8,1,3,993,9.9432
1984,8,1,4,396,8.0648
1984,8,1,5,371,11.2809
1984,8,2,1,104,10.0851
1984,8,2,2,147,13.0560
1984,8,2,3,184,12.8823
1984,8,2,4,136,12.9828
1984,8,2,5,110,14.1275
1984,8,3,1,72,15.3189
1984,8,3,2,140,11.8433
1984,8,3,3,132,13.1494
1984,8,3,4,199,9.3322
1984,8,3,5,139,11.1864
1984,9,1,1,536,-0.6304
1984,9,1,2,846,0.6229
1984,9,1,3,789,-1.5508
1984,9,1,4,736,-0.2929
1984,9,1,5,203,1.9452
1984,9,2,1,103,-1.3440
1984,9,2,2,137,-1.0793
1984,9,2,3,193,-3.2360
1984,9,2,4,183,1.1687
1984,9,2,5,61,0.2756
1984,9,3,1,74,-1.5420
1984,9,3,2,141,-1.4351
1984,9,3,3,226,-1.9417
1984,9,3,4,162,-0.4616
1984,9,3,5,82,-3.4698
1984,10,1,1,483,-1.6167
1984,10,1,2,711,-1.9813
1984,10,1,3,995,-3.7683
1984,10,1,4,709,-1.2816
1984,10,1,5,216,3.0567
1984,10,2,1,92,-2.6387
1984,10,2,2,128,-0.7390
1984,10,2,3,182,-2.0419
1984,10,2,4,189,-2.3247
1984,10,2,5,66,1.2215
1984,10,3,1,74,-4.4656
1984,10,3,2,119,0.4677
1984,10,3,3,141,0.5993
1984,10,3,4,239,1.8984
1984,10,3,5,112,2.4051
1984,11,1,1,605,-5.8382
1984,11,1,2,830,-3.9661
1984,11,1,3,857,-4.1746
1984,11,1,4,609,-0.3403
1984,11,1,5,209,-4.4427
1984,11,2,1,105,-3.3163
1984,11,2,2,129,-1.5232
1984,11,2,3,194,-1.7918
1984,11,2,4,153,-2.5317
1984,11,2,5,89,-4.6095
1984,11,3,1,76,-0.5838
1984,11,3,2,120,-1.5120
1984,11,3,3,141,-1.0109
1984,11,3,4,173,-0.9827
1984,11,3,5,169,-1.2174
1984,12,1,1,531,-3.7431
1984,12,1,2,928,-0.2369
1984,12,1,3,855,1.1939
1984,12,1,4,573,3.4036
1984,12,1,5,226,-1.0608
1984,12,2,1,88,-0.9821
1984,12,2,2,136,0.7868
1984,12,2,3,201,2.6928
1984,12,2,4,141,3.1061
1984,12,2,5,104,2.9651
1984,12,3,1,72,-0.4054
1984,12,3,2,130,0.9048
1984,12,3,3,130,2.5257
1984,12,3,4,158,2.6393
1984,12,3,5,186,4.0580
1985,1,1,1,649,12.0056
1985,1,1,2,813,14.2357
1985,1,1,3,839,15.4893
1985,1,1,4,609,11.3050
1985,1,1,5,212,10.2596
1985,1,2,1,106,14.3277
1985,1,2,2,127,11.3670
1985,1,2,3,191,12.7311
1985,1,2,4,143,13.0770
1985,1,2,5,104,10.7347
1985,1,3,1,71,12.3870
1985,1,3,2,107,11.7765
1985,1,3,3,175,9.5110
1985,1,3,4,142,8.0989
1985,1,3,5,180,4.8932
1985,2,1,1,603,2.3281
1985,2,1,2,862,4.1505
1985,2,1,3,423,2.8408
1985,2,1,4,652,7.3848
1985,2,1,5,587,3.4259
1985,2,2,1,101,2.2199
1985,2,2,2,172,2.6769
1985,2,2,3,95,1.5755
1985,2,2,4,160,3.7147
1985,2,2,5,133,2.6380
1985,2,3,1,96,-1.2362
1985,2,3,2,206,1.5882
1985,2,3,3,92,1.4666
1985,2,3,4,161,3.4611
1985,2,3,5,125,1.1728
1985,3,1,1,566,-1.2942
1985,3,1,2,832,-3.4263
1985,3,1,3,911,-1.5815
1985,3,1,4,422,-1.1676
1985,3,1,5,381,0.5228
1985,3,2,1,106,-1.1741
1985,3,2,2,149,-3.8270
1985,3,2,3,197,-3.6255
1985,3,2,4,105,-1.2274
1985,3,2,5,114,1.7042
1985,3,3,1,98,0.2109
1985,3,3,2,136,-2.8793
1985,3,3,3,132,0.4854
1985,3,3,4,146,1.9441
1985,3,3,5,161,-1.5247
1985,4,1,1,757,-3.9368
1985,4,1,2,793,-2.1103
1985,4,1,3,758,-0.4241
1985,4,1,4,419,-1.0660
1985,4,1,5,384,-0.6483
1985,4,2,1,131,-3.8438
1985,4,2,2,158,-1.8079
1985,4,2,3,198,-1.8636
1985,4,2,4,83,-1.4999
1985,4,2,5,97,-0.6340
1985,4,3,1,96,-3.5313
1985,4,3,2,169,-1.5780
1985,4,3,3,140,-1.8707
1985,4,3,4,84,-1.3956
1985,4,3,5,186,-1.0724
1985,5,1,1,673,0.1103
1985,5,1,2,553,3.0975
1985,5,1,3,424,1.7206
1985,5,1,4,902,0.7811
1985,5,1,5,546,3.4686
1985,5,2,1,134,3.1078
1985,5,2,2,119,4.0202
1985,5,2,3,125,4.4818
1985,5,2,4,189,5.1166
1985,5,2,5,121,4.5778
1985,5,3,1,96,3.8848
1985,5,3,2,109,6.8183
1985,5,3,3,107,5.5427
1985,5,3,4,164,7.3075
1985,5,3,5,206,6.2150
1985,6,1,1,627,0.7457
1985,6,1,2,519,1.0236
1985,6,1,3,682,-0.5604
1985,6,1,4,697,-0.0614
1985,6,1,5,579,2.4821
1985,6,2,1,118,-2.2542
1985,6,2,2,143,1.5775
1985,6,2,3,136,0.6917
1985,6,2,4,148,1.0190
1985,6,2,5,138,5.7438
1985,6,3,1,84,1.0287
1985,6,3,2,130,1.3400
1985,6,3,3,186,2.5705
1985,6,3,4,104,2.6255
1985,6,3,5,175,3.9430
1985,7,1,1,642,3.6434
1985,7,1,2,594,3.8052
1985,7,1,3,786,5.3680
1985,7,1,4,578,2.5832
1985,7,1,5,488,-0.3469
1985,7,2,1,127,6.8282
1985,7,2,2,118,4.9000
1985,7,2,3,150,3.4553
1985,7,2,4,162,2.5465
1985,7,2,5,124,0.0335
1985,7,3,1,96,4.1091
1985,7,3,2,109,1.8191
1985,7,3,3,118,3.5267
1985,7,3,4,203,0.2324
1985,7,3,5,151,-2.0731
1985,8,1,1,717,-0.6035
1985,8,1,2,557,4.3863
1985,8,1,3,966,-0.8003
1985,8,1,4,469,-1.6344
1985,8,1,5,381,1.6189
1985,8,2,1,142,-3.8781
1985,8,2,2,131,-1.5979
1985,8,2,3,186,0.0620
1985,8,2,4,161,-2.2825
1985,8,2,5,70,1.1339
1985,8,3,1,95,-4.3949
1985,8,3,2,117,-2.1059
1985,8,3,3,152,-1.1598
1985,8,3,4,217,-0.9538
1985,8,3,5,97,2.1108
1985,9,1,1,821,-5.2530
1985,9,1,2,455,-5.3475
1985,9,1,3,1030,-5.4314
1985,9,1,4,465,-5.7656
1985,9,1,5,324,-5.0452
1985,9,2,1,147,-5.4286
1985,9,2,2,107,-5.5950
1985,9,2,3,192,-6.0719
1985,9,2,4,134,-5.7421
1985,9,2,5,103,-5.3854
1985,9,3,1,104,-4.0573
1985,9,3,2,100,-5.2543
1985,9,3,3,154,-3.1772
1985,9,3,4,154,-5.1721
1985,9,3,5,167,-2.2916
1985,10,1,1,637,-0.5566
1985,10,1,2,776,0.3158
1985,10,1,3,869,2.2754
1985,10,1,4,486,0.6843
1985,10,1,5,346,2.9889
1985,10,2,1,96,-0.1344
1985,10,2,2,179,4.5837
1985,10,2,3,209,5.4619
1985,10,2,4,102,2.1311
1985,10,2,5,98,2.1606
1985,10,3,1,60,-1.5685
1985,10,3,2,130,1.1478
1985,10,3,3,284,3.4404
1985,10,3,4,81,3.3195
1985,10,3,5,115,6.4978
1985,11,1,1,466,3.2599
1985,11,1,2,996,5.3678
1985,11,1,3,581,6.3586
1985,11,1,4,653,5.3639
1985,11,1,5,415,5.2751
1985,11,2,1,73,6.1930
1985,11,2,2,176,7.9825
1985,11,2,3,175,6.6100
1985,11,2,4,173,7.3993
1985,11,2,5,102,7.7639
1985,11,3,1,39,9.8209
1985,11,3,2,161,6.7126
1985,11,3,3,210,6.6404
1985,11,3,4,159,10.3841
1985,11,3,5,101,6.7981
1985,12,1,1,361,2.7536
1985,12,1,2,622,0.1918
1985,12,1,3,1110,3.7369
1985,12,1,4,592,6.0842
1985,12,1,5,435,6.1558
1985,12,2,1,65,2.9315
1985,12,2,2,103,-0.4301
1985,12,2,3,305,4.6601
1985,12,2,4,130,5.6883
1985,12,2,5,95,7.1475
1985,12,3,1,54,5.5339
1985,12,3,2,93,2.1769
1985,12,3,3,308,5.4998
1985,12,3,4,132,5.5317
1985,12,3,5,87,4.2710
1986,1,1,1,569,3.3478
1986,1,1,2,448,3.2301
1986,1,1,3,987,1.1673
1986,1,1,4,586,4.4072
1986,1,1,5,547,2.2815
1986,1,2,1,85,3.4409
1986,1,2,2,126,1.1855
1986,1,2,3,235,0.4315
1986,1,2,4,130,2.1877
1986,1,2,5,118,3.0066
1986,1,3,1,87,0.8361
1986,1,3,2,159,1.2223
1986,1,3,3,192,1.1080
1986,1,3,4,136,3.4213
1986,1,3,5,94,0.8680
1986,2,1,1,500,-0.7030
1986,2,1,2,793,5.6680
1986,2,1,3,740,6.8595
1986,2,1,4,687,4.2565
1986,2,1,5,395,4.1623
1986,2,2,1,75,-1.8576
1986,2,2,2,160,7.4408
1986,2,2,3,182,6.5978
1986,2,2,4,217,9.7712
1986,2,2,5,80,5.5386
1986,2,3,1,80,3.6832
1986,2,3,2,115,9.8932
1986,2,3,3,145,11.1506
1986,2,3,4,244,8.7675
1986,2,3,5,78,9.1519
1986,3,1,1,481,3.0439
1986,3,1,2,822,4.9232
1986,3,1,3,966,5.2870
1986,3,1,4,448,5.7984
1986,3,1,5,399,5.0683
1986,3,2,1,73,5.6419
1986,3,2,2,158,5.1644
1986,3,2,3,278,3.4214
1986,3,2,4,114,8.5691
1986,3,2,5,106,6.0016
1986,3,3,1,78,4.4698
1986,3,3,2,96,3.9670
1986,3,3,3,260,5.3451
1986,3,3,4,123,7.6030
1986,3,3,5,102,8.1234
1986,4,1,1,494,-0.4694
1986,4,1,2,987,1.5058
1986,4,1,3,687,-0.5613
1986,4,1,4,612,2.2132
1986,4,1,5,361,-2.0145
1986,4,2,1,69,-2.2056
1986,4,2,2,197,4.1324
1986,4,2,3,189,1.9982
1986,4,2,4,162,0.2720
1986,4,2,5,101,-1.4331
1986,4,3,1,71,-3.8509
1986,4,3,2,141,2.6097
1986,4,3,3,195,2.6511
1986,4,3,4,172,-0.2687
1986,4,3,5,90,-0.6562
1986,5,1,1,538,6.2664
1986,5,1,2,633,2.7070
1986,5,1,3,849,4.3834
1986,5,1,4,693,3.7884
1986,5,1,5,467,-2.9544
1986,5,2,1,117,3.6938
1986,5,2,2,161,1.8924
1986,5,2,3,243,5.2733
1986,5,2,4,131,4.2905
1986,5,2,5,93,2.6907
1986,5,3,1,163,2.2887
1986,5,3,2,138,3.7313
1986,5,3,3,188,4.7199
1986,5,3,4,105,6.5370
1986,5,3,5,74,6.7490
1986,6,1,1,688,-1.9044
1986,6,1,2,735,-0.0844
1986,6,1,3,637,1.7146
1986,6,1,4,697,1.3101
1986,6,1,5,428,-2.0796
1986,6,2,1,136,-4.5756
1986,6,2,2,183,-0.0284
1986,6,2,3,176,1.6711
1986,6,2,4,189,3.5068
1986,6,2,5,78,0.6415
1986,6,3,1,114,-3.5443
1986,6,3,2,189,-0.6540
1986,6,3,3,136,2.2521
1986,6,3,4,172,4.2333
1986,6,3,5,60,0.6336
1986,7,1,1,859,-9.9225
1986,7,1,2,621,-8.4473
1986,7,1,3,644,-7.9559
1986,7,1,4,529,-7.8488
1986,7,1,5,533,-15.0875
1986,7,2,1,139,-7.9102
1986,7,2,2,172,-8.8945
1986,7,2,3,168,-9.3015
1986,7,2,4,132,-8.9450
1986,7,2,5,143,-10.3544
1986,7,3,1,94,-6.1015
1986,7,3,2,183,-6.2843
1986,7,3,3,152,-7.7477
1986,7,3,4,112,-6.3067
1986,7,3,5,128,-7.5582
1986,8,1,1,900,2.9361
1986,8,1,2,551,1.5898
1986,8,1,3,809,-0.8832
1986,8,1,4,521,0.8894
1986,8,1,5,435,-0.3237
1986,8,2,1,200,7.7579
1986,8,2,2,74,3.4270
1986,8,2,3,190,4.3458
1986,8,2,4,152,3.6355
1986,8,2,5,141,3.2376
1986,8,3,1,116,10.9892
1986,8,3,2,63,7.5971
1986,8,3,3,140,7.3052
1986,8,3,4,182,5.0773
1986,8,3,5,165,3.1233
1986,9,1,1,685,-1.6286
1986,9,1,2,857,-7.6304
1986,9,1,3,544,-5.6501
1986,9,1,4,549,-6.5868
1986,9,1,5,602,0.3212
1986,9,2,1,174,-2.7570
1986,9,2,2,145,-6.8148
1986,9,2,3,136,-6.3509
1986,9,2,4,162,-8.0561
1986,9,2,5,132,-6.9534
1986,9,3,1,110,-1.8753
1986,9,3,2,98,-8.1961
1986,9,3,3,79,-7.4155
1986,9,3,4,158,-7.7049
1986,9,3,5,219,-10.1558
1986,10,1,1,514,1.0728
1986,10,1,2,1008,2.7190
1986,10,1,3,744,5.0084
1986,10,1,4,388,-1.0795
1986,10,1,5,603,-1.5711
1986,10,2,1,112,3.3020
1986,10,2,2,196,3.2847
1986,10,2,3,167,6.0494
1986,10,2,4,135,5.2817
1986,10,2,5,125,3.4616
1986,10,3,1,90,4.1531
1986,10,3,2,98,4.6641
1986,10,3,3,118,9.6784
1986,10,3,4,153,6.0065
1986,10,3,5,208,5.6110
1986,11,1,1,745,-0.6949
1986,11,1,2,896,-2.6936
1986,11,1,3,437,0.5240
1986,11,1,4,753,-0.2296
1986,11,1,5,444,-8.8598
1986,11,2,1,152,-2.0380
1986,11,2,2,155,-0.2287
1986,11,2,3,127,1.2457
1986,11,2,4,184,-0.6439
1986,11,2,5,115,1.1741
1986,11,3,1,79,4.1876
1986,11,3,2,88,0.9670
1986,11,3,3,110,3.2817
1986,11,3,4,185,2.1639
1986,11,3,5,201,2.2937
1986,12,1,1,710,-5.3955
1986,12,1,2,556,-3.8506
1986,12,1,3,950,-4.4379
1986,12,1,4,517,-1.1605
1986,12,1,5,528,3.9091
1986,12,2,1,151,-3.7627
1986,12,2,2,125,-1.5684
1986,12,2,3,219,-2.1429
1986,12,2,4,132,-0.9720
1986,12,2,5,121,-2.2225
1986,12,3,1,78,-4.5811
1986,12,3,2,94,-3.6192
1986,12,3,3,124,-4.9957
