year,month,rank_ME,rank_ILR_1,nstocks,ret_vw
1967,1,1,1,226,17.9528
1967,1,1,2,245,20.4515
1967,1,1,3,206,21.1480
1967,1,1,4,203,19.3867
1967,1,1,5,54,14.8769
1967,1,2,1,81,14.8707
1967,1,2,2,103,14.6865
1967,1,2,3,101,14.7518
1967,1,2,4,109,15.2747
1967,1,2,5,21,18.0396
1967,1,3,1,130,11.4331
1967,1,3,2,149,9.7395
1967,1,3,3,213,11.7267
1967,1,3,4,104,11.3306
1967,1,3,5,18,6.3309
1967,2,1,1,144,4.0492
1967,2,1,2,77,6.0281
1967,2,1,3,306,4.9588
1967,2,1,4,246,7.4544
1967,2,1,5,164,5.5799
1967,2,2,1,73,5.3178
1967,2,2,2,40,4.5126
1967,2,2,3,121,2.7434
1967,2,2,4,127,3.2070
1967,2,2,5,53,1.9409
1967,2,3,1,210,1.9700
1967,2,3,2,91,3.0196
1967,2,3,3,141,1.4976
1967,2,3,4,115,0.1224
1967,2,3,5,58,2.0626
1967,3,1,1,136,7.2676
1967,3,1,2,238,6.8905
1967,3,1,3,245,12.4575
1967,3,1,4,200,7.2030
1967,3,1,5,113,8.9030
1967,3,2,1,109,5.7458
1967,3,2,2,101,5.8449
1967,3,2,3,94,8.0816
1967,3,2,4,83,7.7130
1967,3,2,5,36,10.1601
1967,3,3,1,174,2.2337
1967,3,3,2,190,3.5706
1967,3,3,3,122,6.6080
1967,3,3,4,93,5.1738
1967,3,3,5,36,7.4399
1967,4,1,1,201,2.5745
1967,4,1,2,253,3.8186
1967,4,1,3,227,7.2184
1967,4,1,4,58,3.2865
1967,4,1,5,189,5.0259
1967,4,2,1,84,2.8163
1967,4,2,2,89,5.2426
1967,4,2,3,110,2.8553
1967,4,2,4,36,3.8826
1967,4,2,5,108,3.8985
1967,4,3,1,134,7.9234
1967,4,3,2,173,3.6588
1967,4,3,3,143,5.1747
1967,4,3,4,88,3.6927
1967,4,3,5,74,9.6690
1967,5,1,1,117,1.7466
1967,5,1,2,180,1.5119
1967,5,1,3,275,1.4030
1967,5,1,4,161,-2.3378
1967,5,1,5,190,0.1029
1967,5,2,1,67,0.4248
1967,5,2,2,84,-3.0919
1967,5,2,3,133,-1.5644
1967,5,2,4,77,-2.4167
1967,5,2,5,70,-2.5465
1967,5,3,1,162,-0.9419
1967,5,3,2,143,-2.5240
1967,5,3,3,140,-3.8743
1967,5,3,4,103,-3.5551
1967,5,3,5,67,-4.4463
1967,6,1,1,214,12.1744
1967,6,1,2,206,7.7250
1967,6,1,3,246,11.6802
1967,6,1,4,132,9.6358
1967,6,1,5,120,12.2062
1967,6,2,1,88,6.1996
1967,6,2,2,107,7.1139
1967,6,2,3,148,9.2519
1967,6,2,4,61,8.2074
1967,6,2,5,34,10.3548
1967,6,3,1,93,3.9025
1967,6,3,2,228,1.8664
1967,6,3,3,205,2.0192
1967,6,3,4,59,4.0520
1967,6,3,5,24,6.3977
1967,7,1,1,136,6.8984
1967,7,1,2,197,9.7082
1967,7,1,3,345,8.7367
1967,7,1,4,123,8.2178
1967,7,1,5,105,10.7952
1967,7,2,1,101,5.3000
1967,7,2,2,106,10.1336
1967,7,2,3,156,10.6621
1967,7,2,4,50,4.5509
1967,7,2,5,37,6.6658
1967,7,3,1,198,4.5102
1967,7,3,2,170,5.8560
1967,7,3,3,131,5.7803
1967,7,3,4,76,4.4487
1967,7,3,5,34,2.6603
1967,8,1,1,70,2.0062
1967,8,1,2,80,-0.2090
1967,8,1,3,356,0.4630
1967,8,1,4,311,-0.4985
1967,8,1,5,87,0.8028
1967,8,2,1,50,2.8443
1967,8,2,2,58,-1.2062
1967,8,2,3,133,-0.8155
1967,8,2,4,163,-0.1893
1967,8,2,5,44,-2.5557
1967,8,3,1,125,0.8678
1967,8,3,2,109,-1.7269
1967,8,3,3,144,1.0327
1967,8,3,4,176,-0.3080
1967,8,3,5,53,-4.2829
1967,9,1,1,44,3.6489
1967,9,1,2,151,6.1205
1967,9,1,3,219,11.2036
1967,9,1,4,281,7.1234
1967,9,1,5,212,9.3286
1967,9,2,1,25,5.6591
1967,9,2,2,96,4.6332
1967,9,2,3,107,8.3644
1967,9,2,4,125,4.5509
1967,9,2,5,96,6.9029
1967,9,3,1,25,2.9019
1967,9,3,2,218,1.3471
1967,9,3,3,173,4.7485
1967,9,3,4,124,3.3648
1967,9,3,5,67,5.7666
1967,10,1,1,120,-5.8989
1967,10,1,2,236,-1.8737
1967,10,1,3,240,-2.6859
1967,10,1,4,195,-0.9937
1967,10,1,5,121,-1.1050
1967,10,2,1,95,-2.7186
1967,10,2,2,116,-5.9056
1967,10,2,3,100,-2.4338
1967,10,2,4,90,-0.6880
1967,10,2,5,49,-1.6898
1967,10,3,1,176,-5.7895
1967,10,3,2,144,-3.9288
1967,10,3,3,152,-2.3901
1967,10,3,4,93,0.4007
1967,10,3,5,39,2.4586
1967,11,1,1,166,0.8191
1967,11,1,2,216,-0.5570
1967,11,1,3,151,-0.5610
1967,11,1,4,266,1.1749
1967,11,1,5,116,-0.0497
1967,11,2,1,111,-0.4176
1967,11,2,2,130,1.7863
1967,11,2,3,70,0.9581
1967,11,2,4,92,1.6507
1967,11,2,5,45,-0.7456
1967,11,3,1,132,1.2703
1967,11,3,2,230,-1.5147
1967,11,3,3,99,0.4698
1967,11,3,4,91,-0.4570
1967,11,3,5,55,2.0220
1967,12,1,1,82,6.9295
1967,12,1,2,251,7.6949
1967,12,1,3,294,12.1813
1967,12,1,4,220,11.3703
1967,12,1,5,70,11.4550
1967,12,2,1,43,6.3347
1967,12,2,2,122,4.5070
1967,12,2,3,137,8.0318
1967,12,2,4,82,10.1959
1967,12,2,5,62,9.5430
1967,12,3,1,54,4.9483
1967,12,3,2,134,1.4041
1967,12,3,3,173,3.5108
1967,12,3,4,122,5.4968
1967,12,3,5,125,3.0995
1968,1,1,1,143,3.2567
1968,1,1,2,222,-0.3391
1968,1,1,3,286,5.2466
1968,1,1,4,151,4.4561
1968,1,1,5,107,3.9575
1968,1,2,1,72,-1.2545
1968,1,2,2,102,-2.4374
1968,1,2,3,180,-0.0551
1968,1,2,4,60,-0.9054
1968,1,2,5,44,-1.4259
1968,1,3,1,62,-5.2907
1968,1,3,2,180,-5.0107
1968,1,3,3,249,-4.4964
1968,1,3,4,81,-2.0992
1968,1,3,5,34,-3.7471
1968,2,1,1,114,-8.7056
1968,2,1,2,207,-7.4475
1968,2,1,3,161,-7.0331
1968,2,1,4,155,-4.9688
1968,2,1,5,263,-0.7529
1968,2,2,1,56,-7.7052
1968,2,2,2,104,-7.2033
1968,2,2,3,102,-5.8407
1968,2,2,4,86,-2.3375
1968,2,2,5,111,-3.3016
1968,2,3,1,56,-5.0489
1968,2,3,2,153,-3.9571
1968,2,3,3,119,-6.0990
1968,2,3,4,182,-3.9566
1968,2,3,5,90,-2.1818
1968,3,1,1,185,-1.4265
1968,3,1,2,141,-1.4642
1968,3,1,3,207,-3.7264
1968,3,1,4,200,-0.7555
1968,3,1,5,184,-0.8581
1968,3,2,1,61,-1.3976
1968,3,2,2,63,-0.8561
1968,3,2,3,122,-1.3903
1968,3,2,4,109,0.5387
1968,3,2,5,97,-1.0845
1968,3,3,1,41,0.2655
1968,3,3,2,78,3.2775
1968,3,3,3,159,1.0475
1968,3,3,4,174,1.3085
1968,3,3,5,142,-1.3281
1968,4,1,1,117,12.6974
1968,4,1,2,206,15.4220
1968,4,1,3,301,16.4216
1968,4,1,4,153,14.2745
1968,4,1,5,150,16.4184
1968,4,2,1,87,15.8954
1968,4,2,2,105,13.1026
1968,4,2,3,126,17.7385
1968,4,2,4,71,11.3952
1968,4,2,5,57,14.5077
1968,4,3,1,120,10.6674
1968,4,3,2,158,9.6204
1968,4,3,3,155,10.3360
1968,4,3,4,87,11.1308
1968,4,3,5,78,13.0948
1968,5,1,1,119,9.1138
1968,5,1,2,118,11.4789
1968,5,1,3,299,13.9317
1968,5,1,4,270,13.6732
1968,5,1,5,121,18.5716
1968,5,2,1,104,4.6022
1968,5,2,2,64,6.5290
1968,5,2,3,108,7.9191
1968,5,2,4,123,6.9907
1968,5,2,5,47,5.4697
1968,5,3,1,190,2.1179
1968,5,3,2,101,3.8351
1968,5,3,3,152,4.1591
1968,5,3,4,130,3.1816
1968,5,3,5,29,4.4201
1968,6,1,1,188,1.2217
1968,6,1,2,254,-0.0042
1968,6,1,3,205,0.1778
1968,6,1,4,226,1.5830
1968,6,1,5,56,0.1950
1968,6,2,1,116,1.0681
1968,6,2,2,114,-0.7591
1968,6,2,3,91,1.4035
1968,6,2,4,94,-1.2203
1968,6,2,5,33,1.4491
1968,6,3,1,188,1.6423
1968,6,3,2,162,-1.3738
1968,6,3,3,90,-2.1445
1968,6,3,4,127,1.5067
1968,6,3,5,33,-0.1031
1968,7,1,1,116,-3.7075
1968,7,1,2,272,-6.5502
1968,7,1,3,273,-3.4690
1968,7,1,4,157,-2.7292
1968,7,1,5,95,-2.1868
1968,7,2,1,53,-4.7379
1968,7,2,2,122,-4.6597
1968,7,2,3,140,-1.3023
1968,7,2,4,85,-4.8981
1968,7,2,5,55,0.4061
1968,7,3,1,39,-6.2178
1968,7,3,2,113,-6.4491
1968,7,3,3,162,-3.6971
1968,7,3,4,153,-4.4782
1968,7,3,5,132,-2.6129
1968,8,1,1,196,2.1379
1968,8,1,2,216,5.4656
1968,8,1,3,177,2.4988
1968,8,1,4,161,3.8151
1968,8,1,5,162,6.0159
1968,8,2,1,80,4.5759
1968,8,2,2,97,3.2609
1968,8,2,3,92,1.4903
1968,8,2,4,62,4.4349
1968,8,2,5,113,3.4616
1968,8,3,1,74,-0.6584
1968,8,3,2,99,3.6089
1968,8,3,3,128,1.4129
1968,8,3,4,90,1.4170
1968,8,3,5,211,4.2322
1968,9,1,1,113,7.2329
1968,9,1,2,118,5.1742
1968,9,1,3,305,11.8243
1968,9,1,4,238,6.1609
1968,9,1,5,139,8.4152
1968,9,2,1,46,5.7850
1968,9,2,2,96,4.7183
1968,9,2,3,134,6.1657
1968,9,2,4,106,8.8354
1968,9,2,5,67,9.0637
1968,9,3,1,37,7.4578
1968,9,3,2,199,3.0080
1968,9,3,3,190,5.8381
1968,9,3,4,112,4.4059
1968,9,3,5,66,8.8997
1968,10,1,1,61,-2.5031
1968,10,1,2,236,-1.5068
1968,10,1,3,241,1.0598
1968,10,1,4,263,0.0511
1968,10,1,5,108,1.6859
1968,10,2,1,61,-0.7076
1968,10,2,2,111,2.4302
1968,10,2,3,95,1.4652
1968,10,2,4,124,1.8009
1968,10,2,5,60,-1.5909
1968,10,3,1,150,-0.9946
1968,10,3,2,154,0.8961
1968,10,3,3,125,-0.7945
1968,10,3,4,122,1.5387
1968,10,3,5,55,0.0247
1968,11,1,1,127,3.8098
1968,11,1,2,273,7.2951
1968,11,1,3,173,5.6162
1968,11,1,4,209,6.8031
1968,11,1,5,135,8.0663
1968,11,2,1,56,10.5874
1968,11,2,2,105,8.5676
1968,11,2,3,108,7.0200
1968,11,2,4,117,9.3853
1968,11,2,5,59,6.3886
1968,11,3,1,61,7.2663
1968,11,3,2,136,7.0376
1968,11,3,3,172,6.2991
1968,11,3,4,149,4.2187
1968,11,3,5,83,5.6457
1968,12,1,1,186,2.0551
1968,12,1,2,259,-1.1731
1968,12,1,3,273,2.7725
1968,12,1,4,115,5.7364
1968,12,1,5,84,6.1696
1968,12,2,1,89,-1.7034
1968,12,2,2,111,-2.0515
1968,12,2,3,118,3.1438
1968,12,2,4,100,-2.4420
1968,12,2,5,41,2.8988
1968,12,3,1,108,-2.3178
1968,12,3,2,111,-2.3703
1968,12,3,3,184,-4.0151
1968,12,3,4,152,-3.3573
1968,12,3,5,42,-1.7482
1969,1,1,1,131,0.5457
1969,1,1,2,275,-0.3256
1969,1,1,3,229,-1.0576
1969,1,1,4,169,-1.7765
1969,1,1,5,113,0.5047
1969,1,2,1,72,-3.0590
1969,1,2,2,113,-1.0386
1969,1,2,3,145,0.3359
1969,1,2,4,70,-0.4611
1969,1,2,5,56,-1.4517
1969,1,3,1,78,-0.4251
1969,1,3,2,118,-2.8568
1969,1,3,3,241,-0.8925
1969,1,3,4,102,-1.1271
1969,1,3,5,61,-1.4633
1969,2,1,1,185,-11.8724
1969,2,1,2,108,-11.1175
1969,2,1,3,233,-9.3827
1969,2,1,4,251,-8.8514
1969,2,1,5,141,-7.8616
1969,2,2,1,68,-9.0753
1969,2,2,2,61,-10.0994
1969,2,2,3,108,-9.1303
1969,2,2,4,107,-9.3019
1969,2,2,5,112,-7.7576
1969,2,3,1,61,-5.7353
1969,2,3,2,76,-7.7874
1969,2,3,3,135,-3.7912
1969,2,3,4,155,-4.8812
1969,2,3,5,176,-8.0601
1969,3,1,1,156,0.8420
1969,3,1,2,154,4.4423
1969,3,1,3,203,0.1835
1969,3,1,4,218,1.9095
1969,3,1,5,204,1.8447
1969,3,2,1,63,0.9407
1969,3,2,2,75,0.6592
1969,3,2,3,78,2.1190
1969,3,2,4,136,0.2539
1969,3,2,5,102,5.4909
1969,3,3,1,46,2.9219
1969,3,3,2,92,-0.6218
1969,3,3,3,102,0.0977
1969,3,3,4,203,1.1799
1969,3,3,5,157,5.9994
1969,4,1,1,108,-2.1114
1969,4,1,2,158,-2.1079
1969,4,1,3,311,-0.7662
1969,4,1,4,271,0.0800
1969,4,1,5,91,1.0734
1969,4,2,1,61,-5.4819
1969,4,2,2,103,-2.4531
1969,4,2,3,103,4.1866
1969,4,2,4,135,0.9758
1969,4,2,5,49,3.4411
1969,4,3,1,45,1.5884
1969,4,3,2,187,-0.0345
1969,4,3,3,147,1.9590
1969,4,3,4,122,1.7233
1969,4,3,5,104,2.5756
1969,5,1,1,61,-2.7262
1969,5,1,2,278,1.7305
1969,5,1,3,147,3.2953
1969,5,1,4,314,0.4218
1969,5,1,5,135,1.5261
1969,5,2,1,26,-5.4611
1969,5,2,2,124,-0.0422
1969,5,2,3,102,0.0205
1969,5,2,4,147,-2.0605
1969,5,2,5,60,0.9964
1969,5,3,1,27,-2.6679
1969,5,3,2,183,0.3039
1969,5,3,3,158,1.2834
1969,5,3,4,146,-0.9503
1969,5,3,5,92,1.4838
1969,6,1,1,138,-11.4058
1969,6,1,2,182,-13.9898
1969,6,1,3,408,-11.8934
1969,6,1,4,123,-13.2742
1969,6,1,5,79,-12.6502
1969,6,2,1,61,-13.0376
1969,6,2,2,90,-11.0982
1969,6,2,3,201,-11.6863
1969,6,2,4,66,-11.5299
1969,6,2,5,47,-11.3407
1969,6,3,1,60,-12.3855
1969,6,3,2,81,-6.9529
1969,6,3,3,275,-6.6655
1969,6,3,4,103,-7.4031
1969,6,3,5,92,-8.6345
1969,7,1,1,142,-12.9874
1969,7,1,2,179,-12.1746
1969,7,1,3,291,-13.2033
1969,7,1,4,149,-9.1175
1969,7,1,5,189,-11.3198
1969,7,2,1,66,-9.2343
1969,7,2,2,84,-9.9659
1969,7,2,3,118,-9.7179
1969,7,2,4,106,-7.8576
1969,7,2,5,87,-10.2417
1969,7,3,1,61,-7.2370
1969,7,3,2,62,-6.6142
1969,7,3,3,172,-7.9920
1969,7,3,4,183,-4.6669
1969,7,3,5,131,-4.8668
1969,8,1,1,153,6.4769
1969,8,1,2,217,7.5578
1969,8,1,3,343,4.3423
1969,8,1,4,141,3.0055
1969,8,1,5,104,5.5830
1969,8,2,1,63,3.8286
1969,8,2,2,99,4.9436
1969,8,2,3,138,5.9180
1969,8,2,4,88,7.9013
1969,8,2,5,72,7.1907
1969,8,3,1,68,8.4428
1969,8,3,2,139,5.9378
1969,8,3,3,136,5.3808
1969,8,3,4,95,4.7199
1969,8,3,5,173,6.0169
1969,9,1,1,143,-4.7126
1969,9,1,2,249,-4.7696
1969,9,1,3,192,-3.3935
1969,9,1,4,295,-2.4690
1969,9,1,5,88,-1.0271
1969,9,2,1,111,0.7089
1969,9,2,2,103,0.1034
1969,9,2,3,77,-0.9541
1969,9,2,4,134,1.7217
1969,9,2,5,44,4.7201
1969,9,3,1,174,-2.1713
1969,9,3,2,127,-0.3749
1969,9,3,3,76,0.8720
1969,9,3,4,189,-1.4144
1969,9,3,5,45,-0.8725
1969,10,1,1,167,11.4778
1969,10,1,2,228,6.1121
1969,10,1,3,276,11.3376
1969,10,1,4,201,14.0448
1969,10,1,5,91,11.1116
1969,10,2,1,134,4.8756
1969,10,2,2,96,6.1665
1969,10,2,3,122,5.9451
1969,10,2,4,87,11.0752
1969,10,2,5,39,10.3318
1969,10,3,1,212,4.8084
1969,10,3,2,95,4.8713
1969,10,3,3,168,7.5354
1969,10,3,4,107,8.3799
1969,10,3,5,31,11.1778
1969,11,1,1,110,-7.7372
1969,11,1,2,295,-7.0261
1969,11,1,3,287,-5.6582
1969,11,1,4,191,-7.0567
1969,11,1,5,78,-7.5083
1969,11,2,1,73,-4.1175
1969,11,2,2,144,-6.1154
1969,11,2,3,111,-5.5497
1969,11,2,4,116,-4.1065
1969,11,2,5,37,-1.8544
1969,11,3,1,113,-1.9483
1969,11,3,2,142,-3.5314
1969,11,3,3,132,-3.2634
1969,11,3,4,192,-2.9406
1969,11,3,5,39,-1.3875
1969,12,1,1,152,-9.4494
1969,12,1,2,334,-8.3719
1969,12,1,3,259,-8.6911
1969,12,1,4,176,-8.0836
1969,12,1,5,44,-7.3136
1969,12,2,1,85,-8.2456
1969,12,2,2,161,-4.9405
1969,12,2,3,119,-3.2781
1969,12,2,4,84,-4.8249
1969,12,2,5,30,-6.2793
1969,12,3,1,139,-3.9433
1969,12,3,2,190,-0.8928
1969,12,3,3,123,0.9137
1969,12,3,4,100,-2.2128
1969,12,3,5,68,1.1538
1970,1,1,1,139,-5.2826
1970,1,1,2,207,-2.9199
1970,1,1,3,391,-2.4557
1970,1,1,4,118,-2.3384
1970,1,1,5,117,-2.5137
1970,1,2,1,60,-6.2059
1970,1,2,2,84,-10.7626
1970,1,2,3,187,-5.9475
1970,1,2,4,82,-5.4269
1970,1,2,5,65,-5.5237
1970,1,3,1,63,-7.0265
1970,1,3,2,95,-9.1136
1970,1,3,3,216,-7.9217
1970,1,3,4,152,-7.6729
1970,1,3,5,92,-5.5298
1970,2,1,1,106,1.2057
1970,2,1,2,324,1.0474
1970,2,1,3,243,6.5138
1970,2,1,4,234,1.3179
1970,2,1,5,80,0.4160
1970,2,2,1,56,-0.8574
1970,2,2,2,131,5.8596
1970,2,2,3,106,2.9418
1970,2,2,4,137,1.9283
1970,2,2,5,38,6.0206
1970,2,3,1,94,4.4670
1970,2,3,2,149,6.9818
1970,2,3,3,146,4.7382
1970,2,3,4,172,3.1507
1970,2,3,5,57,9.0592
1970,3,1,1,95,-4.1819
1970,3,1,2,200,-2.9413
1970,3,1,3,263,-4.8269
1970,3,1,4,217,-6.2320
1970,3,1,5,216,-3.1173
1970,3,2,1,50,-0.9090
1970,3,2,2,92,-1.8683
1970,3,2,3,117,-3.9805
1970,3,2,4,89,-3.4183
1970,3,2,5,129,-2.0587
1970,3,3,1,53,-5.0938
1970,3,3,2,87,-1.4367
1970,3,3,3,174,-1.6932
1970,3,3,4,125,-1.4208
1970,3,3,5,182,-1.0511
1970,4,1,1,62,-21.7418
1970,4,1,2,246,-21.5866
1970,4,1,3,232,-19.6254
1970,4,1,4,273,-14.5647
1970,4,1,5,193,-15.9825
1970,4,2,1,35,-19.8459
1970,4,2,2,100,-20.4178
1970,4,2,3,97,-15.7766
1970,4,2,4,128,-13.6344
1970,4,2,5,114,-15.6991
1970,4,3,1,58,-12.9393
1970,4,3,2,96,-15.9214
1970,4,3,3,112,-12.0037
1970,4,3,4,174,-9.7909
1970,4,3,5,179,-12.1074
1970,5,1,1,144,-10.7871
1970,5,1,2,215,-9.7104
1970,5,1,3,288,-9.8255
1970,5,1,4,223,-7.0663
1970,5,1,5,152,-8.1323
1970,5,2,1,58,-14.1316
1970,5,2,2,62,-11.3291
1970,5,2,3,120,-13.6558
1970,5,2,4,145,-6.8368
1970,5,2,5,79,-6.8274
1970,5,3,1,32,-9.7161
1970,5,3,2,73,-9.6104
1970,5,3,3,150,-9.1420
1970,5,3,4,242,-5.3211
1970,5,3,5,114,-6.3178
1970,6,1,1,173,-10.9590
1970,6,1,2,266,-9.5585
1970,6,1,3,303,-8.8141
1970,6,1,4,193,-9.8507
1970,6,1,5,92,-9.0866
1970,6,2,1,53,-12.5644
1970,6,2,2,98,-8.2998
1970,6,2,3,142,-3.0291
1970,6,2,4,105,-7.8031
1970,6,2,5,71,-6.3310
1970,6,3,1,46,-5.5640
1970,6,3,2,82,-7.7985
1970,6,3,3,141,-2.6212
1970,6,3,4,223,-6.3854
1970,6,3,5,116,-2.2689
1970,7,1,1,185,1.2842
1970,7,1,2,190,6.0467
1970,7,1,3,253,2.7876
1970,7,1,4,258,8.2619
1970,7,1,5,140,4.4097
1970,7,2,1,69,3.2410
1970,7,2,2,62,10.2520
1970,7,2,3,134,5.1098
1970,7,2,4,121,9.6333
1970,7,2,5,74,8.2536
1970,7,3,1,68,8.5847
1970,7,3,2,74,10.0671
1970,7,3,3,211,5.0592
1970,7,3,4,153,6.5070
1970,7,3,5,108,5.2052
1970,8,1,1,70,9.0646
1970,8,1,2,251,6.1950
1970,8,1,3,214,6.6505
1970,8,1,4,206,5.7136
1970,8,1,5,291,6.6692
1970,8,2,1,36,4.3065
1970,8,2,2,99,6.3755
1970,8,2,3,85,6.6974
1970,8,2,4,107,6.8591
1970,8,2,5,132,5.6427
1970,8,3,1,70,4.3648
1970,8,3,2,107,4.0224
1970,8,3,3,84,3.2189
1970,8,3,4,211,5.0575
1970,8,3,5,141,6.2735
1970,9,1,1,96,13.3579
1970,9,1,2,128,16.9341
1970,9,1,3,368,13.8164
1970,9,1,4,189,17.5592
1970,9,1,5,247,14.7273
1970,9,2,1,57,11.1483
1970,9,2,2,65,10.2130
1970,9,2,3,196,11.0474
1970,9,2,4,72,17.7635
1970,9,2,5,74,12.0888
1970,9,3,1,90,7.7701
1970,9,3,2,56,6.2236
1970,9,3,3,263,5.2808
1970,9,3,4,110,7.2373
1970,9,3,5,94,7.3761
1970,10,1,1,140,-5.3562
1970,10,1,2,210,-5.7075
1970,10,1,3,384,-8.6417
1970,10,1,4,126,-9.9442
1970,10,1,5,166,-8.4071
1970,10,2,1,95,-5.2337
1970,10,2,2,105,-3.8497
1970,10,2,3,153,-5.9880
1970,10,2,4,70,-4.0151
1970,10,2,5,45,-9.4241
1970,10,3,1,191,-0.7429
1970,10,3,2,123,-1.5474
1970,10,3,3,191,-2.4938
1970,10,3,4,75,-2.9598
1970,10,3,5,43,-6.2699
1970,11,1,1,150,-4.6695
1970,11,1,2,191,-0.6145
1970,11,1,3,349,-2.4811
1970,11,1,4,257,-1.7855
1970,11,1,5,81,-3.4403
1970,11,2,1,50,3.4976
1970,11,2,2,87,-2.3727
1970,11,2,3,129,1.8313
1970,11,2,4,153,1.4635
1970,11,2,5,53,2.1384
1970,11,3,1,26,11.5685
1970,11,3,2,123,3.0231
1970,11,3,3,143,4.5199
1970,11,3,4,222,6.2555
1970,11,3,5,110,4.5319
1970,12,1,1,114,5.9977
1970,12,1,2,227,12.5150
1970,12,1,3,274,6.9118
1970,12,1,4,220,8.7491
1970,12,1,5,197,8.0301
1970,12,2,1,27,4.8955
1970,12,2,2,101,11.3977
1970,12,2,3,115,6.4996
1970,12,2,4,115,7.8964
1970,12,2,5,116,10.3834
1970,12,3,1,45,6.1407
1970,12,3,2,112,5.1164
1970,12,3,3,124,8.1577
1970,12,3,4,166,5.2623
1970,12,3,5,177,3.3028
1971,1,1,1,68,16.2931
1971,1,1,2,213,14.0279
1971,1,1,3,176,15.5312
1971,1,1,4,302,15.1346
1971,1,1,5,277,17.0986
1971,1,2,1,32,11.6825
1971,1,2,2,115,12.2420
1971,1,2,3,106,7.5628
1971,1,2,4,120,8.7884
1971,1,2,5,95,9.7263
1971,1,3,1,29,8.6227
1971,1,3,2,134,7.3809
1971,1,3,3,202,7.8497
1971,1,3,4,148,5.2827
1971,1,3,5,108,7.2923
1971,2,1,1,145,5.6228
1971,2,1,2,218,6.8445
1971,2,1,3,186,5.4334
1971,2,1,4,318,5.0679
1971,2,1,5,174,12.0651
1971,2,2,1,100,4.3906
1971,2,2,2,92,3.3202
1971,2,2,3,95,6.6423
1971,2,2,4,114,4.4542
1971,2,2,5,66,1.6361
1971,2,3,1,204,2.8805
1971,2,3,2,122,1.4535
1971,2,3,3,112,2.6376
1971,2,3,4,123,2.2376
1971,2,3,5,59,8.3000
1971,3,1,1,329,6.4031
1971,3,1,2,176,5.9859
1971,3,1,3,240,5.7367
1971,3,1,4,182,2.6992
1971,3,1,5,100,8.4349
1971,3,2,1,154,7.2340
1971,3,2,2,73,8.6173
1971,3,2,3,120,5.5539
1971,3,2,4,87,4.0742
1971,3,2,5,47,6.3374
1971,3,3,1,231,2.9135
1971,3,3,2,124,5.6183
1971,3,3,3,141,4.3820
1971,3,3,4,91,6.1581
1971,3,3,5,35,5.0137
1971,4,1,1,170,3.5605
1971,4,1,2,219,3.0918
1971,4,1,3,204,1.1819
1971,4,1,4,208,1.5579
1971,4,1,5,227,0.7634
1971,4,2,1,78,1.9391
1971,4,2,2,154,6.1353
1971,4,2,3,80,0.8168
1971,4,2,4,87,3.2478
1971,4,2,5,80,0.6352
1971,4,3,1,71,3.9947
1971,4,3,2,242,7.4773
1971,4,3,3,122,4.5463
1971,4,3,4,129,4.3029
1971,4,3,5,59,4.5851
1971,5,1,1,134,-7.0756
1971,5,1,2,129,-5.0291
1971,5,1,3,308,-7.1423
1971,5,1,4,316,-4.1397
1971,5,1,5,148,-6.7105
1971,5,2,1,100,-4.8215
1971,5,2,2,53,-7.5014
1971,5,2,3,117,-3.6048
1971,5,2,4,129,-5.4953
1971,5,2,5,78,-6.6805
1971,5,3,1,153,-3.8452
1971,5,3,2,84,-2.8473
1971,5,3,3,112,-2.9915
1971,5,3,4,191,-1.5887
1971,5,3,5,83,-2.9829
1971,6,1,1,168,-2.2841
1971,6,1,2,204,-2.1665
1971,6,1,3,254,-3.2449
1971,6,1,4,247,-1.8605
1971,6,1,5,157,-3.0145
1971,6,2,1,66,-3.5412
1971,6,2,2,98,-2.0322
1971,6,2,3,135,1.0464
1971,6,2,4,106,-0.9515
1971,6,2,5,76,-3.8318
1971,6,3,1,65,0.7695
1971,6,3,2,142,0.7450
1971,6,3,3,202,-1.5479
1971,6,3,4,118,1.4795
1971,6,3,5,102,1.8441
1971,7,1,1,223,-6.8271
1971,7,1,2,312,-6.5182
1971,7,1,3,184,-4.5011
1971,7,1,4,143,-6.2847
1971,7,1,5,169,-7.0864
1971,7,2,1,99,-5.6291
1971,7,2,2,105,-3.8942
1971,7,2,3,84,-5.9701
1971,7,2,4,85,-5.5958
1971,7,2,5,102,-7.4783
1971,7,3,1,109,-5.8611
1971,7,3,2,122,-7.3921
1971,7,3,3,136,-5.3990
1971,7,3,4,116,-3.3072
1971,7,3,5,143,-6.8512
1971,8,1,1,96,3.3234
1971,8,1,2,242,1.1513
1971,8,1,3,295,3.3185
1971,8,1,4,237,2.2544
1971,8,1,5,171,2.9854
1971,8,2,1,28,5.4120
1971,8,2,2,92,6.0667
1971,8,2,3,115,5.9600
1971,8,2,4,141,0.8205
1971,8,2,5,92,4.2237
1971,8,3,1,33,7.2930
1971,8,3,2,67,6.6617
1971,8,3,3,136,6.5040
1971,8,3,4,232,3.3802
1971,8,3,5,162,3.5154
1971,9,1,1,114,-1.4944
1971,9,1,2,182,-2.5121
1971,9,1,3,155,-1.6758
1971,9,1,4,348,0.4743
1971,9,1,5,253,1.2517
1971,9,2,1,102,-2.3308
1971,9,2,2,65,-0.9284
1971,9,2,3,48,-0.9214
1971,9,2,4,146,-0.9359
1971,9,2,5,105,-0.6074
