year,month,rank_ME,rank_Resid6_12,nstocks,ret_vw
1967,5,1,4,399,-0.3597
1967,5,1,5,277,-0.5673
1967,5,2,1,167,-1.3407
1967,5,2,2,207,-1.1406
1967,5,2,3,200,-2.0056
1967,5,2,4,191,-1.5579
1967,5,2,5,159,-1.7045
1967,5,3,1,227,-5.3809
1967,5,3,2,318,-4.8528
1967,5,3,3,359,-3.5768
1967,5,3,4,345,-3.7775
1967,5,3,5,289,-3.8530
1967,6,1,1,397,8.9096
1967,6,1,2,475,10.5764
1967,6,1,3,477,11.8333
1967,6,1,4,440,12.5632
1967,6,1,5,323,14.3793
1967,6,2,1,180,5.1626
1967,6,2,2,223,6.0469
1967,6,2,3,226,6.8085
1967,6,2,4,229,7.2065
1967,6,2,5,176,9.4277
1967,6,3,1,263,0.9788
1967,6,3,2,357,1.1441
1967,6,3,3,387,2.3188
1967,6,3,4,370,1.4601
1967,6,3,5,306,3.5016
1967,7,1,1,415,9.6502
1967,7,1,2,502,10.4340
1967,7,1,3,524,9.5384
1967,7,1,4,477,9.0805
1967,7,1,5,349,8.8154
1967,7,2,1,195,7.8451
1967,7,2,2,242,7.5088
1967,7,2,3,258,7.7375
1967,7,2,4,254,7.9083
1967,7,2,5,200,7.7594
1967,7,3,1,299,6.2851
1967,7,3,2,392,5.6759
1967,7,3,3,416,4.8141
1967,7,3,4,401,3.5326
1967,7,3,5,334,3.3757
1967,8,1,1,425,0.7425
1967,8,1,2,519,0.3070
1967,8,1,3,545,0.5447
1967,8,1,4,516,-0.6951
1967,8,1,5,391,-0.4864
1967,8,2,1,208,0.5329
1967,8,2,2,252,-0.6929
1967,8,2,3,276,0.1203
1967,8,2,4,271,-0.5116
1967,8,2,5,211,0.1559
1967,8,3,1,334,-0.4378
1967,8,3,2,423,-0.6607
1967,8,3,3,437,-0.8255
1967,8,3,4,427,-0.7474
1967,8,3,5,358,-0.6887
1967,9,1,1,452,7.2148
1967,9,1,2,536,7.6426
1967,9,1,3,570,8.4336
1967,9,1,4,553,8.3034
1967,9,1,5,426,8.7137
1967,9,2,1,224,4.4030
1967,9,2,2,265,4.1867
1967,9,2,3,292,3.5702
1967,9,2,4,289,4.3124
1967,9,2,5,226,5.4918
1967,9,3,1,358,3.1673
1967,9,3,2,450,3.5167
1967,9,3,3,456,2.9737
1967,9,3,4,455,2.4873
1967,9,3,5,385,3.3475
1967,10,1,1,479,-1.8288
1967,10,1,2,552,-0.5927
1967,10,1,3,595,-1.0627
1967,10,1,4,573,-1.1597
1967,10,1,5,443,-1.3395
1967,10,2,1,233,-3.4142
1967,10,2,2,278,-3.4103
1967,10,2,3,302,-2.1068
1967,10,2,4,299,-2.8354
1967,10,2,5,236,-1.4163
1967,10,3,1,373,-3.3667
1967,10,3,2,466,-3.7118
1967,10,3,3,469,-3.4878
1967,10,3,4,463,-3.8577
1967,10,3,5,409,-0.6697
1967,11,1,1,501,-0.1272
1967,11,1,2,572,-0.3825
1967,11,1,3,612,0.4747
1967,11,1,4,600,-0.5215
1967,11,1,5,469,1.0848
1967,11,2,1,246,0.9852
1967,11,2,2,293,1.8240
1967,11,2,3,317,1.3492
1967,11,2,4,310,1.2933
1967,11,2,5,248,1.6318
1967,11,3,1,389,1.0706
1967,11,3,2,483,0.3108
1967,11,3,3,487,0.8318
1967,11,3,4,474,0.2046
1967,11,3,5,425,1.1659
1967,12,1,1,513,9.4101
1967,12,1,2,587,9.7234
1967,12,1,3,621,10.4714
1967,12,1,4,611,10.1339
1967,12,1,5,498,12.8079
1967,12,2,1,256,6.5932
1967,12,2,2,309,6.6846
1967,12,2,3,326,6.9082
1967,12,2,4,320,6.2291
1967,12,2,5,270,7.6524
1967,12,3,1,408,2.0046
1967,12,3,2,487,2.6456
1967,12,3,3,496,3.4821
1967,12,3,4,487,3.0033
1967,12,3,5,433,2.4660
1968,1,1,1,486,3.1974
1968,1,1,2,575,4.2344
1968,1,1,3,612,3.9729
1968,1,1,4,619,3.8985
1968,1,1,5,499,2.9909
1968,1,2,1,255,-1.0186
1968,1,2,2,313,0.2769
1968,1,2,3,323,-0.0955
1968,1,2,4,326,-0.7198
1968,1,2,5,269,-0.7576
1968,1,3,1,410,-6.2515
1968,1,3,2,478,-4.1409
1968,1,3,3,502,-3.8533
1968,1,3,4,473,-3.3115
1968,1,3,5,417,-3.4678
1968,2,1,1,466,-6.7590
1968,2,1,2,560,-6.1935
1968,2,1,3,612,-6.5385
1968,2,1,4,607,-6.5296
1968,2,1,5,503,-8.6347
1968,2,2,1,259,-5.6571
1968,2,2,2,311,-4.1467
1968,2,2,3,316,-4.1978
1968,2,2,4,328,-4.3354
1968,2,2,5,257,-5.5066
1968,2,3,1,409,-3.7314
1968,2,3,2,480,-2.9354
1968,2,3,3,488,-2.8832
1968,2,3,4,460,-2.9951
1968,2,3,5,419,-2.3838
1968,3,1,1,453,-1.5696
1968,3,1,2,553,-1.0888
1968,3,1,3,609,-1.8307
1968,3,1,4,619,-0.7988
1968,3,1,5,510,-0.5618
1968,3,2,1,264,-1.0957
1968,3,2,2,311,-1.8889
1968,3,2,3,320,-1.6048
1968,3,2,4,331,-1.3390
1968,3,2,5,267,-0.5149
1968,3,3,1,408,0.6759
1968,3,3,2,482,0.3698
1968,3,3,3,493,0.9505
1968,3,3,4,464,0.1547
1968,3,3,5,407,1.6309
1968,4,1,1,448,15.0288
1968,4,1,2,538,15.6073
1968,4,1,3,603,16.0589
1968,4,1,4,617,16.8217
1968,4,1,5,504,17.5269
1968,4,2,1,254,13.7821
1968,4,2,2,317,13.4448
1968,4,2,3,318,12.3454
1968,4,2,4,333,12.6550
1968,4,2,5,267,15.1950
1968,4,3,1,408,9.9476
1968,4,3,2,477,7.7215
1968,4,3,3,492,8.8201
1968,4,3,4,461,8.3081
1968,4,3,5,394,8.4988
1968,5,1,1,430,11.0909
1968,5,1,2,533,11.2618
1968,5,1,3,602,11.8690
1968,5,1,4,611,11.9152
1968,5,1,5,501,12.7878
1968,5,2,1,254,6.8208
1968,5,2,2,313,6.9050
1968,5,2,3,316,6.2598
1968,5,2,4,335,6.8031
1968,5,2,5,273,8.2377
1968,5,3,1,407,2.3528
1968,5,3,2,476,1.6927
1968,5,3,3,490,2.4215
1968,5,3,4,457,1.5369
1968,5,3,5,380,1.5966
1968,6,1,1,434,0.1867
1968,6,1,2,537,0.5191
1968,6,1,3,599,0.1570
1968,6,1,4,601,0.7081
1968,6,1,5,501,-0.3597
1968,6,2,1,260,-0.5466
1968,6,2,2,308,0.4538
1968,6,2,3,316,1.1797
1968,6,2,4,323,1.6148
1968,6,2,5,270,0.2548
1968,6,3,1,403,-0.2328
1968,6,3,2,475,1.2587
1968,6,3,3,488,1.6061
1968,6,3,4,460,1.6869
1968,6,3,5,387,0.8111
1968,7,1,1,435,-4.3526
1968,7,1,2,514,-2.8700
1968,7,1,3,580,-2.9269
1968,7,1,4,594,-3.1600
1968,7,1,5,497,-2.2011
1968,7,2,1,264,-5.5807
1968,7,2,2,310,-3.8671
1968,7,2,3,321,-3.1569
1968,7,2,4,325,-2.1700
1968,7,2,5,271,-2.7066
1968,7,3,1,398,-4.1018
1968,7,3,2,463,-2.6851
1968,7,3,3,483,-1.9187
1968,7,3,4,456,-1.5274
1968,7,3,5,380,-0.5173
1968,8,1,1,441,3.5443
1968,8,1,2,528,3.6653
1968,8,1,3,564,3.9963
1968,8,1,4,580,5.1020
1968,8,1,5,494,5.2238
1968,8,2,1,267,2.7904
1968,8,2,2,306,3.7510
1968,8,2,3,316,3.9886
1968,8,2,4,312,3.6551
1968,8,2,5,272,5.3390
1968,8,3,1,390,1.4332
1968,8,3,2,461,1.4719
1968,8,3,3,480,1.6573
1968,8,3,4,454,1.3416
1968,8,3,5,375,1.5404
1968,9,1,1,462,7.7062
1968,9,1,2,536,7.0198
1968,9,1,3,565,6.5989
1968,9,1,4,573,7.3669
1968,9,1,5,498,7.2004
1968,9,2,1,268,6.9863
1968,9,2,2,310,6.6084
1968,9,2,3,315,6.4717
1968,9,2,4,304,5.6585
1968,9,2,5,274,8.2804
1968,9,3,1,381,4.4935
1968,9,3,2,461,3.9148
1968,9,3,3,482,4.1862
1968,9,3,4,464,3.8228
1968,9,3,5,379,3.6354
1968,10,1,1,449,-0.1535
1968,10,1,2,533,0.4966
1968,10,1,3,548,0.2834
1968,10,1,4,567,0.4430
1968,10,1,5,505,0.4143
1968,10,2,1,269,-0.2052
1968,10,2,2,307,1.9553
1968,10,2,3,315,1.8746
1968,10,2,4,305,1.3870
1968,10,2,5,265,0.5683
1968,10,3,1,366,1.6718
1968,10,3,2,463,1.4616
1968,10,3,3,485,0.6214
1968,10,3,4,459,0.3237
1968,10,3,5,365,1.1078
1968,11,1,1,441,6.5329
1968,11,1,2,534,7.4786
1968,11,1,3,542,7.1623
1968,11,1,4,557,7.1898
1968,11,1,5,512,8.0216
1968,11,2,1,266,8.4774
1968,11,2,2,304,7.6213
1968,11,2,3,314,8.2404
1968,11,2,4,295,7.4618
1968,11,2,5,266,7.9309
1968,11,3,1,371,6.4699
1968,11,3,2,464,5.7185
1968,11,3,3,489,5.5151
1968,11,3,4,452,5.4259
1968,11,3,5,361,4.7867
1968,12,1,1,457,3.3827
1968,12,1,2,535,3.7544
1968,12,1,3,547,2.8684
1968,12,1,4,558,3.2407
1968,12,1,5,502,1.4649
1968,12,2,1,268,-0.9046
1968,12,2,2,308,-0.2329
1968,12,2,3,313,-1.2345
1968,12,2,4,294,-1.2794
1968,12,2,5,263,-1.6708
1968,12,3,1,374,-3.4892
1968,12,3,2,461,-3.5394
1968,12,3,3,487,-3.6079
1968,12,3,4,462,-4.1057
1968,12,3,5,374,-4.4669
1969,1,1,1,481,-0.5953
1969,1,1,2,539,-0.6874
1969,1,1,3,543,-0.9763
1969,1,1,4,545,-0.7168
1969,1,1,5,483,-0.3154
1969,1,2,1,259,-1.6064
1969,1,2,2,305,-0.8924
1969,1,2,3,310,-0.4587
1969,1,2,4,302,-0.8338
1969,1,2,5,264,-1.3884
1969,1,3,1,363,-1.1423
1969,1,3,2,462,-0.6432
1969,1,3,3,481,-0.8670
1969,1,3,4,462,-0.4990
1969,1,3,5,376,-0.7673
1969,2,1,1,494,-11.2598
1969,2,1,2,550,-10.4116
1969,2,1,3,554,-9.9964
1969,2,1,4,554,-10.0849
1969,2,1,5,474,-9.9570
1969,2,2,1,259,-9.7135
1969,2,2,2,305,-8.0441
1969,2,2,3,314,-8.0083
1969,2,2,4,301,-7.1624
1969,2,2,5,265,-7.6107
1969,2,3,1,374,-5.4976
1969,2,3,2,462,-5.0405
1969,2,3,3,488,-4.6410
1969,2,3,4,467,-4.3747
1969,2,3,5,382,-3.9461
1969,3,1,1,510,0.8439
1969,3,1,2,571,1.9012
1969,3,1,3,560,2.2952
1969,3,1,4,550,2.8993
1969,3,1,5,466,3.9069
1969,3,2,1,260,0.7929
1969,3,2,2,300,1.9960
1969,3,2,3,314,2.0073
1969,3,2,4,309,2.4191
1969,3,2,5,270,3.6117
1969,3,3,1,384,3.3246
1969,3,3,2,466,3.2970
1969,3,3,3,495,2.6316
1969,3,3,4,473,3.1494
1969,3,3,5,394,3.9908
1969,4,1,1,529,-1.1289
1969,4,1,2,589,-0.7118
1969,4,1,3,565,-0.3031
1969,4,1,4,557,-0.2628
1969,4,1,5,472,-0.2494
1969,4,2,1,269,0.8361
1969,4,2,2,305,0.4392
1969,4,2,3,308,1.2063
1969,4,2,4,309,0.3981
1969,4,2,5,278,2.2369
1969,4,3,1,386,1.9611
1969,4,3,2,480,1.9260
1969,4,3,3,497,2.0782
1969,4,3,4,475,2.4462
1969,4,3,5,394,2.3925
1969,5,1,1,546,-0.5805
1969,5,1,2,603,0.9264
1969,5,1,3,570,1.3832
1969,5,1,4,563,1.2853
1969,5,1,5,470,2.0377
1969,5,2,1,266,-0.3684
1969,5,2,2,310,-0.0516
1969,5,2,3,316,0.8056
1969,5,2,4,310,0.8691
1969,5,2,5,279,1.0850
1969,5,3,1,378,-0.3764
1969,5,3,2,479,0.8590
1969,5,3,3,496,0.6750
1969,5,3,4,482,0.5536
1969,5,3,5,392,0.3610
1969,6,1,1,549,-13.7807
1969,6,1,2,606,-13.6788
1969,6,1,3,578,-13.2638
1969,6,1,4,562,-13.6163
1969,6,1,5,477,-13.9752
1969,6,2,1,269,-12.0785
1969,6,2,2,316,-11.1381
1969,6,2,3,320,-10.4388
1969,6,2,4,321,-10.7938
1969,6,2,5,280,-11.3344
1969,6,3,1,371,-4.8275
1969,6,3,2,476,-5.9361
1969,6,3,3,494,-5.9862
1969,6,3,4,489,-5.5803
1969,6,3,5,399,-7.0862
1969,7,1,1,542,-11.5675
1969,7,1,2,607,-10.9035
1969,7,1,3,575,-10.6784
1969,7,1,4,572,-10.7387
1969,7,1,5,493,-10.9770
1969,7,2,1,282,-10.7678
1969,7,2,2,310,-9.6557
1969,7,2,3,328,-9.2055
1969,7,2,4,324,-8.5817
1969,7,2,5,282,-8.4968
1969,7,3,1,383,-6.3661
1969,7,3,2,478,-6.0205
1969,7,3,3,493,-5.5524
1969,7,3,4,493,-5.6454
1969,7,3,5,405,-6.1924
1969,8,1,1,546,4.0057
1969,8,1,2,612,4.3135
1969,8,1,3,588,4.6904
1969,8,1,4,581,4.4671
1969,8,1,5,510,4.1808
1969,8,2,1,275,5.9526
1969,8,2,2,324,6.2962
1969,8,2,3,326,5.9914
1969,8,2,4,330,6.3239
1969,8,2,5,278,7.3937
1969,8,3,1,397,4.7554
1969,8,3,2,483,4.6387
1969,8,3,3,497,4.4274
1969,8,3,4,496,4.2689
1969,8,3,5,405,5.2719
1969,9,1,1,551,-2.7627
1969,9,1,2,621,-3.1316
1969,9,1,3,600,-2.8722
1969,9,1,4,584,-1.4265
1969,9,1,5,518,-2.8692
1969,9,2,1,280,-0.3099
1969,9,2,2,320,-0.3577
1969,9,2,3,332,-0.9251
1969,9,2,4,323,-1.4036
1969,9,2,5,272,-0.9728
1969,9,3,1,398,-1.8140
1969,9,3,2,478,-3.1360
1969,9,3,3,509,-2.7154
1969,9,3,4,492,-3.1107
1969,9,3,5,413,-2.6835
1969,10,1,1,546,9.9919
1969,10,1,2,619,9.7462
1969,10,1,3,614,9.5756
1969,10,1,4,583,9.2437
1969,10,1,5,513,10.2243
1969,10,2,1,276,7.5418
1969,10,2,2,322,6.8282
1969,10,2,3,337,6.6476
1969,10,2,4,329,7.6784
1969,10,2,5,273,6.4710
1969,10,3,1,389,5.6555
1969,10,3,2,472,4.5485
1969,10,3,3,513,5.3296
1969,10,3,4,491,4.6590
1969,10,3,5,409,4.9847
1969,11,1,1,558,-6.8916
1969,11,1,2,623,-6.5742
1969,11,1,3,625,-6.3970
1969,11,1,4,592,-6.2959
1969,11,1,5,498,-5.7945
1969,11,2,1,281,-5.2260
1969,11,2,2,329,-5.1300
1969,11,2,3,343,-4.8248
1969,11,2,4,337,-4.7544
1969,11,2,5,275,-4.0183
1969,11,3,1,381,-3.6123
1969,11,3,2,467,-3.2402
1969,11,3,3,515,-3.1528
1969,11,3,4,493,-2.5049
1969,11,3,5,415,-3.0804
1969,12,1,1,568,-8.4891
1969,12,1,2,624,-7.9910
1969,12,1,3,632,-7.9445
1969,12,1,4,584,-7.9561
1969,12,1,5,490,-6.8062
1969,12,2,1,289,-5.6287
1969,12,2,2,336,-4.9613
1969,12,2,3,346,-5.6030
1969,12,2,4,338,-5.5731
1969,12,2,5,277,-4.0564
1969,12,3,1,389,-0.8040
1969,12,3,2,477,-1.6986
1969,12,3,3,511,-1.8399
1969,12,3,4,493,-1.9127
1969,12,3,5,407,-1.8763
1970,1,1,1,564,-2.1642
1970,1,1,2,628,-2.5564
1970,1,1,3,634,-2.3633
1970,1,1,4,599,-2.1598
1970,1,1,5,494,-4.4700
1970,1,2,1,288,-6.0902
1970,1,2,2,329,-5.0729
1970,1,2,3,343,-5.5107
1970,1,2,4,334,-6.1124
1970,1,2,5,283,-5.9535
1970,1,3,1,385,-8.2175
1970,1,3,2,471,-7.9257
1970,1,3,3,508,-7.5465
1970,1,3,4,496,-7.3225
1970,1,3,5,409,-7.2833
1970,2,1,1,562,2.3696
1970,2,1,2,631,3.0082
1970,2,1,3,632,3.8592
1970,2,1,4,593,3.1384
1970,2,1,5,482,2.9328
1970,2,2,1,284,3.2203
1970,2,2,2,328,4.3310
1970,2,2,3,337,4.1376
1970,2,2,4,334,4.7297
1970,2,2,5,288,4.3745
1970,2,3,1,384,5.4915
1970,2,3,2,476,5.2384
1970,2,3,3,504,6.3014
1970,2,3,4,500,6.2959
1970,2,3,5,415,6.7692
1970,3,1,1,571,-1.9825
1970,3,1,2,640,-2.0409
1970,3,1,3,636,-2.9222
1970,3,1,4,584,-3.1313
1970,3,1,5,480,-3.6191
1970,3,2,1,285,-0.6940
1970,3,2,2,339,-0.7897
1970,3,2,3,334,-1.3804
1970,3,2,4,325,-1.6924
1970,3,2,5,285,-2.1116
1970,3,3,1,385,-0.0550
1970,3,3,2,481,0.0139
1970,3,3,3,512,0.3174
1970,3,3,4,494,0.0952
1970,3,3,5,413,-0.5504
1970,4,1,1,560,-16.3645
1970,4,1,2,639,-17.1135
1970,4,1,3,642,-17.2309
1970,4,1,4,588,-17.4157
1970,4,1,5,479,-19.2866
1970,4,2,1,282,-14.9600
1970,4,2,2,344,-14.2459
1970,4,2,3,338,-13.8066
1970,4,2,4,325,-14.6714
1970,4,2,5,289,-16.0616
1970,4,3,1,392,-9.6033
1970,4,3,2,485,-8.7438
1970,4,3,3,511,-9.5969
1970,4,3,4,491,-9.2527
1970,4,3,5,417,-9.8607
1970,5,1,1,564,-8.1646
1970,5,1,2,636,-9.2141
1970,5,1,3,634,-9.1667
1970,5,1,4,586,-10.1123
1970,5,1,5,477,-9.7284
1970,5,2,1,278,-10.3412
1970,5,2,2,348,-9.6948
1970,5,2,3,338,-9.1037
1970,5,2,4,328,-9.3786
1970,5,2,5,294,-8.9356
1970,5,3,1,392,-4.3276
1970,5,3,2,497,-4.8405
1970,5,3,3,510,-6.2050
1970,5,3,4,495,-6.0110
1970,5,3,5,426,-7.2911
1970,6,1,1,567,-9.0497
1970,6,1,2,641,-8.5369
1970,6,1,3,627,-8.5951
1970,6,1,4,590,-8.8609
1970,6,1,5,470,-9.6003
1970,6,2,1,280,-7.0285
1970,6,2,2,343,-6.9745
1970,6,2,3,336,-7.2095
1970,6,2,4,326,-6.6815
1970,6,2,5,301,-6.8259
1970,6,3,1,384,-5.7578
1970,6,3,2,490,-4.8978
1970,6,3,3,515,-4.3057
1970,6,3,4,500,-5.0632
1970,6,3,5,426,-3.7225
1970,7,1,1,576,3.1330
1970,7,1,2,634,4.4619
1970,7,1,3,627,4.1518
1970,7,1,4,591,4.2045
1970,7,1,5,481,4.6627
1970,7,2,1,289,7.1332
1970,7,2,2,346,7.7131
1970,7,2,3,336,8.6934
1970,7,2,4,333,7.2480
1970,7,2,5,301,6.5299
1970,7,3,1,392,8.9355
1970,7,3,2,483,8.1996
1970,7,3,3,512,7.7184
1970,7,3,4,507,7.0365
1970,7,3,5,429,6.1344
1970,8,1,1,585,5.1872
1970,8,1,2,631,6.0867
1970,8,1,3,633,6.1434
1970,8,1,4,588,5.6334
1970,8,1,5,488,5.9450
1970,8,2,1,290,7.8182
1970,8,2,2,359,6.7199
1970,8,2,3,329,6.4769
1970,8,2,4,339,5.5315
1970,8,2,5,304,6.0403
1970,8,3,1,392,5.8366
1970,8,3,2,476,5.6324
1970,8,3,3,519,5.1378
1970,8,3,4,503,4.2999
1970,8,3,5,428,3.8188
1970,9,1,1,581,14.8529
1970,9,1,2,634,13.5378
1970,9,1,3,635,13.1744
1970,9,1,4,587,12.6070
1970,9,1,5,500,13.3543
1970,9,2,1,293,13.4162
1970,9,2,2,361,10.1630
1970,9,2,3,335,9.5916
1970,9,2,4,345,8.8765
1970,9,2,5,304,9.2846
1970,9,3,1,402,3.9390
1970,9,3,2,472,4.1003
1970,9,3,3,524,3.2008
1970,9,3,4,504,2.8023
1970,9,3,5,427,4.0193
1970,10,1,1,589,-9.0902
1970,10,1,2,640,-7.3782
1970,10,1,3,646,-6.7856
1970,10,1,4,600,-6.5629
1970,10,1,5,497,-5.6458
1970,10,2,1,300,-5.7683
1970,10,2,2,366,-5.1150
1970,10,2,3,334,-4.1888
1970,10,2,4,352,-3.6759
1970,10,2,5,301,-3.4764
1970,10,3,1,416,-0.7445
1970,10,3,2,479,-0.8605
1970,10,3,3,524,-1.0330
1970,10,3,4,492,-1.7499
1970,10,3,5,432,-1.0997
1970,11,1,1,579,-0.4361
1970,11,1,2,634,-1.5175
1970,11,1,3,654,-1.3135
1970,11,1,4,613,-0.6671
1970,11,1,5,500,-1.2594
1970,11,2,1,297,3.5989
1970,11,2,2,372,3.6663
1970,11,2,3,336,3.6803
1970,11,2,4,353,3.1455
1970,11,2,5,302,3.6170
1970,11,3,1,413,5.2786
1970,11,3,2,478,5.0696
1970,11,3,3,524,5.5564
1970,11,3,4,490,6.1956
1970,11,3,5,444,5.0863
1970,12,1,1,587,9.3862
1970,12,1,2,636,9.3342
1970,12,1,3,642,8.9159
1970,12,1,4,628,8.8929
1970,12,1,5,496,9.6964
1970,12,2,1,304,8.8938
1970,12,2,2,371,8.9446
1970,12,2,3,340,8.1615
1970,12,2,4,353,8.0031
1970,12,2,5,307,7.5598
1970,12,3,1,417,5.7530
1970,12,3,2,475,6.0294
1970,12,3,3,518,5.9237
1970,12,3,4,487,6.0857
1970,12,3,5,451,6.0571
1971,1,1,1,591,15.8011
1971,1,1,2,638,15.5992
1971,1,1,3,649,16.1990
1971,1,1,4,619,15.2004
1971,1,1,5,488,13.2576
1971,1,2,1,300,9.5634
1971,1,2,2,362,10.2997
1971,1,2,3,343,10.0551
1971,1,2,4,353,10.1106
1971,1,2,5,305,10.4832
1971,1,3,1,408,4.6028
1971,1,3,2,470,4.6648
1971,1,3,3,520,5.0886
1971,1,3,4,494,4.8705
1971,1,3,5,447,3.6374
1971,2,1,1,599,5.1033
1971,2,1,2,636,4.8430
1971,2,1,3,653,5.5121
1971,2,1,4,614,5.4396
1971,2,1,5,482,3.9945
1971,2,2,1,296,2.8617
1971,2,2,2,360,2.4875
1971,2,2,3,346,2.4184
1971,2,2,4,360,2.6530
1971,2,2,5,300,2.4391
1971,2,3,1,425,0.7305
1971,2,3,2,470,1.9246
1971,2,3,3,528,1.5441
1971,2,3,4,489,0.6948
1971,2,3,5,452,2.2806
1971,3,1,1,589,4.9059
1971,3,1,2,646,5.0326
1971,3,1,3,654,5.3777
1971,3,1,4,621,6.4414
1971,3,1,5,490,6.2471
1971,3,2,1,302,5.6388
1971,3,2,2,354,5.6970
1971,3,2,3,341,5.7468
1971,3,2,4,364,5.0895
1971,3,2,5,305,6.0220
1971,3,3,1,437,3.5438
1971,3,3,2,475,4.3799
1971,3,3,3,527,4.0820
1971,3,3,4,486,3.4861
1971,3,3,5,458,3.9268
1971,4,1,1,576,1.3357
1971,4,1,2,647,2.1272
1971,4,1,3,663,1.7512
1971,4,1,4,640,1.6493
1971,4,1,5,502,2.0148
1971,4,2,1,305,3.4607
1971,4,2,2,345,4.1832
1971,4,2,3,342,3.8840
1971,4,2,4,357,3.6000
1971,4,2,5,303,3.7954
1971,4,3,1,434,3.3890
1971,4,3,2,490,3.1916
1971,4,3,3,525,3.9056
1971,4,3,4,489,4.5594
1971,4,3,5,450,3.8672
1971,5,1,1,591,-7.6809
1971,5,1,2,646,-7.1084
1971,5,1,3,656,-6.4423
1971,5,1,4,649,-6.1583
1971,5,1,5,515,-6.2819
1971,5,2,1,301,-4.4939
1971,5,2,2,348,-3.9641
1971,5,2,3,352,-3.8757
1971,5,2,4,358,-4.0783
1971,5,2,5,309,-4.0956
1971,5,3,1,437,-3.7108
1971,5,3,2,500,-3.7665
1971,5,3,3,520,-2.8981
1971,5,3,4,491,-3.4903
1971,5,3,5,454,-3.6219
1971,6,1,1,575,-3.4668
1971,6,1,2,635,-2.7392
1971,6,1,3,657,-2.5668
1971,6,1,4,652,-2.4288
1971,6,1,5,522,-2.1601
1971,6,2,1,298,-1.6046
1971,6,2,2,349,-1.1009
1971,6,2,3,348,-0.7581
1971,6,2,4,365,-0.3349
1971,6,2,5,311,-0.0308
1971,6,3,1,437,0.2254
1971,6,3,2,498,0.4078
1971,6,3,3,531,1.0021
1971,6,3,4,490,0.7953
1971,6,3,5,447,0.3152
1971,7,1,1,558,-6.1863
1971,7,1,2,623,-5.3007
1971,7,1,3,644,-6.1048
1971,7,1,4,650,-5.8583
1971,7,1,5,510,-6.4752
1971,7,2,1,301,-5.1773
1971,7,2,2,352,-4.6141
1971,7,2,3,358,-4.7447
1971,7,2,4,358,-4.1611
1971,7,2,5,299,-5.0317
1971,7,3,1,426,-4.2803
1971,7,3,2,495,-4.3787
1971,7,3,3,513,-3.6225
1971,7,3,4,480,-3.9265
1971,7,3,5,442,-4.3352
1971,8,1,1,550,4.3969
1971,8,1,2,626,3.6720
1971,8,1,3,650,4.5445
1971,8,1,4,654,4.4776
1971,8,1,5,512,5.4558
1971,8,2,1,295,5.2232
1971,8,2,2,348,5.1097
1971,8,2,3,356,5.2574
1971,8,2,4,352,5.0112
1971,8,2,5,290,6.2795
1971,8,3,1,423,3.6098
1971,8,3,2,490,3.5398
1971,8,3,3,513,4.0744
1971,8,3,4,477,4.2432
1971,8,3,5,430,4.5673
1971,9,1,1,550,-1.7153
1971,9,1,2,628,-0.8285
1971,9,1,3,649,-0.6837
1971,9,1,4,652,-0.2746
1971,9,1,5,501,0.1511
1971,9,2,1,293,-0.9215
1971,9,2,2,340,-1.5451
1971,9,2,3,346,-1.0747
