year,month,rank_ME,rank_dEF_12,nstocks,ret_vw
1976,9,2,3,47,5.0830
1976,9,2,4,76,4.9953
1976,9,2,5,115,2.8844
1976,9,3,1,235,2.9279
1976,9,3,2,268,1.2569
1976,9,3,3,284,2.7158
1976,9,3,4,287,2.2331
1976,9,3,5,228,3.8584
1976,10,1,1,54,-2.9482
1976,10,1,2,7,-3.9364
1976,10,1,3,11,1.1285
1976,10,1,4,15,-2.0693
1976,10,1,5,45,-4.9758
1976,10,2,1,119,-3.5967
1976,10,2,2,59,-3.5648
1976,10,2,3,59,-3.1570
1976,10,2,4,86,-4.9143
1976,10,2,5,129,-3.2350
1976,10,3,1,256,-3.4764
1976,10,3,2,290,-2.2483
1976,10,3,3,309,-2.5930
1976,10,3,4,308,-2.4380
1976,10,3,5,242,-1.9675
1976,11,1,1,59,4.1577
1976,11,1,2,9,0.0695
1976,11,1,3,11,3.3501
1976,11,1,4,16,1.8676
1976,11,1,5,46,5.8254
1976,11,2,1,126,4.8308
1976,11,2,2,65,4.4360
1976,11,2,3,62,3.9342
1976,11,2,4,88,4.3418
1976,11,2,5,139,4.4187
1976,11,3,1,269,2.0411
1976,11,3,2,310,-0.7901
1976,11,3,3,325,-0.2839
1976,11,3,4,318,1.0695
1976,11,3,5,257,1.7063
1976,12,1,1,64,13.2458
1976,12,1,2,10,14.6940
1976,12,1,3,12,12.1368
1976,12,1,4,16,9.6868
1976,12,1,5,56,11.4766
1976,12,2,1,142,8.7032
1976,12,2,2,80,8.6836
1976,12,2,3,65,9.0185
1976,12,2,4,94,8.2781
1976,12,2,5,151,8.9604
1976,12,3,1,284,5.9848
1976,12,3,2,331,4.6869
1976,12,3,3,340,4.4043
1976,12,3,4,338,4.5135
1976,12,3,5,281,7.0582
1977,1,1,1,79,6.1777
1977,1,1,2,14,8.3532
1977,1,1,3,15,-1.8269
1977,1,1,4,18,-0.5992
1977,1,1,5,62,4.5623
1977,1,2,1,158,-0.5583
1977,1,2,2,96,-2.2705
1977,1,2,3,76,-2.3797
1977,1,2,4,103,-1.4483
1977,1,2,5,161,-1.5323
1977,1,3,1,296,-4.3592
1977,1,3,2,354,-5.8674
1977,1,3,3,355,-4.7822
1977,1,3,4,355,-5.1225
1977,1,3,5,302,-4.7214
1977,2,1,1,82,-3.2171
1977,2,1,2,19,-3.4591
1977,2,1,3,17,0.2485
1977,2,1,4,20,-3.1049
1977,2,1,5,65,-2.6627
1977,2,2,1,168,-1.7906
1977,2,2,2,104,-1.3175
1977,2,2,3,76,-1.9226
1977,2,2,4,110,-1.5132
1977,2,2,5,170,-1.5152
1977,2,3,1,312,-2.4757
1977,2,3,2,367,-1.7161
1977,2,3,3,366,-1.1802
1977,2,3,4,364,-1.4730
1977,2,3,5,321,-2.9517
1977,3,1,1,84,0.8033
1977,3,1,2,19,3.7956
1977,3,1,3,16,1.7470
1977,3,1,4,15,1.3019
1977,3,1,5,65,0.9728
1977,3,2,1,169,0.4055
1977,3,2,2,101,0.8934
1977,3,2,3,76,0.1633
1977,3,2,4,112,1.1031
1977,3,2,5,173,0.1431
1977,3,3,1,309,-0.8955
1977,3,3,2,364,-2.3401
1977,3,3,3,361,-1.1580
1977,3,3,4,363,-1.2466
1977,3,3,5,323,-1.0108
1977,4,1,1,85,0.5686
1977,4,1,2,19,-0.8897
1977,4,1,3,16,-0.0327
1977,4,1,4,15,-0.9309
1977,4,1,5,65,1.2921
1977,4,2,1,171,0.9722
1977,4,2,2,104,1.8807
1977,4,2,3,81,1.1102
1977,4,2,4,106,0.9748
1977,4,2,5,173,1.3337
1977,4,3,1,306,0.7347
1977,4,3,2,371,-0.7563
1977,4,3,3,362,-1.0708
1977,4,3,4,361,0.5142
1977,4,3,5,333,2.6166
1977,5,1,1,84,-0.3206
1977,5,1,2,21,1.0664
1977,5,1,3,17,4.5848
1977,5,1,4,16,2.4888
1977,5,1,5,62,-0.3024
1977,5,2,1,173,0.0452
1977,5,2,2,110,-1.1241
1977,5,2,3,81,-0.7674
1977,5,2,4,102,-0.8556
1977,5,2,5,176,-0.5149
1977,5,3,1,306,-2.4136
1977,5,3,2,372,-2.4888
1977,5,3,3,371,-1.3043
1977,5,3,4,366,-1.2448
1977,5,3,5,337,-0.8937
1977,6,1,1,83,7.6792
1977,6,1,2,23,6.2940
1977,6,1,3,18,13.2239
1977,6,1,4,15,11.1593
1977,6,1,5,64,8.1611
1977,6,2,1,168,6.7657
1977,6,2,2,112,7.1539
1977,6,2,3,81,7.4878
1977,6,2,4,103,6.7753
1977,6,2,5,177,8.1962
1977,6,3,1,296,3.2899
1977,6,3,2,372,4.1907
1977,6,3,3,373,5.0510
1977,6,3,4,361,5.0865
1977,6,3,5,341,4.5079
1977,7,1,1,81,0.2031
1977,7,1,2,25,0.7719
1977,7,1,3,19,2.2947
1977,7,1,4,19,-0.2186
1977,7,1,5,72,0.2107
1977,7,2,1,174,-1.7191
1977,7,2,2,118,-1.0444
1977,7,2,3,80,-1.3826
1977,7,2,4,108,-0.2552
1977,7,2,5,189,-0.7468
1977,7,3,1,298,-3.5181
1977,7,3,2,376,-2.1825
1977,7,3,3,384,-1.3686
1977,7,3,4,372,-1.0641
1977,7,3,5,352,-2.5724
1977,8,1,1,84,1.3372
1977,8,1,2,25,0.2405
1977,8,1,3,16,1.1071
1977,8,1,4,21,0.3200
1977,8,1,5,73,-0.0933
1977,8,2,1,170,-0.6359
1977,8,2,2,117,-0.0761
1977,8,2,3,81,-0.5854
1977,8,2,4,101,0.3949
1977,8,2,5,190,0.1023
1977,8,3,1,292,-2.2688
1977,8,3,2,370,-1.0114
1977,8,3,3,380,-0.8682
1977,8,3,4,365,-0.8648
1977,8,3,5,345,-1.9200
1977,9,1,1,86,-0.9986
1977,9,1,2,24,1.4545
1977,9,1,3,15,2.6748
1977,9,1,4,22,1.9242
1977,9,1,5,77,1.3491
1977,9,2,1,165,-0.0201
1977,9,2,2,121,1.4925
1977,9,2,3,81,1.5101
1977,9,2,4,97,4.1652
1977,9,2,5,189,4.0900
1977,9,3,1,290,-1.6703
1977,9,3,2,375,-0.4829
1977,9,3,3,381,-0.0640
1977,9,3,4,381,0.4109
1977,9,3,5,352,-0.1834
1977,10,1,1,87,-1.6619
1977,10,1,2,25,-3.0323
1977,10,1,3,14,-3.1241
1977,10,1,4,22,-1.4884
1977,10,1,5,74,-1.4705
1977,10,2,1,167,-2.7885
1977,10,2,2,121,-1.6524
1977,10,2,3,73,-2.4243
1977,10,2,4,100,-1.3925
1977,10,2,5,197,-3.2094
1977,10,3,1,289,-4.4152
1977,10,3,2,378,-4.9699
1977,10,3,3,382,-3.8542
1977,10,3,4,387,-4.1179
1977,10,3,5,354,-3.8087
1977,11,1,1,88,10.6544
1977,11,1,2,23,12.3374
1977,11,1,3,13,7.2268
1977,11,1,4,21,8.2211
1977,11,1,5,79,10.4909
1977,11,2,1,174,8.2428
1977,11,2,2,122,8.2253
1977,11,2,3,71,8.7966
1977,11,2,4,105,7.5149
1977,11,2,5,194,8.5086
1977,11,3,1,283,4.0228
1977,11,3,2,377,3.3463
1977,11,3,3,379,3.3606
1977,11,3,4,389,3.8837
1977,11,3,5,344,5.2670
1977,12,1,1,97,3.1313
1977,12,1,2,26,2.7497
1977,12,1,3,14,1.6120
1977,12,1,4,23,5.3880
1977,12,1,5,84,2.9948
1977,12,2,1,180,0.1666
1977,12,2,2,127,0.8311
1977,12,2,3,83,2.5118
1977,12,2,4,111,1.8808
1977,12,2,5,203,2.2889
1977,12,3,1,282,0.3606
1977,12,3,2,384,0.3317
1977,12,3,3,382,0.5410
1977,12,3,4,400,0.7310
1977,12,3,5,360,0.4687
1978,1,1,1,99,-3.6977
1978,1,1,2,24,-5.3023
1978,1,1,3,12,-5.9377
1978,1,1,4,22,-5.9139
1978,1,1,5,89,-4.4076
1978,1,2,1,178,-3.5602
1978,1,2,2,131,-4.5414
1978,1,2,3,84,-5.9286
1978,1,2,4,113,-6.0021
1978,1,2,5,200,-6.2460
1978,1,3,1,285,-5.4219
1978,1,3,2,390,-6.0272
1978,1,3,3,378,-5.7743
1978,1,3,4,404,-6.2190
1978,1,3,5,353,-6.4129
1978,2,1,1,100,2.7806
1978,2,1,2,22,-0.9967
1978,2,1,3,13,-3.4557
1978,2,1,4,19,2.7268
1978,2,1,5,90,2.5769
1978,2,2,1,177,-0.2406
1978,2,2,2,126,0.3221
1978,2,2,3,86,1.0709
1978,2,2,4,111,1.4702
1978,2,2,5,200,2.6730
1978,2,3,1,293,-3.6059
1978,2,3,2,389,-3.2123
1978,2,3,3,377,-1.3708
1978,2,3,4,407,-0.9236
1978,2,3,5,354,-1.0159
1978,3,1,1,104,7.0108
1978,3,1,2,22,7.2770
1978,3,1,3,12,-0.2741
1978,3,1,4,20,5.9795
1978,3,1,5,92,7.7997
1978,3,2,1,178,6.4470
1978,3,2,2,128,5.8477
1978,3,2,3,85,6.8617
1978,3,2,4,113,8.0772
1978,3,2,5,206,7.5465
1978,3,3,1,291,4.0332
1978,3,3,2,392,2.2401
1978,3,3,3,382,1.8735
1978,3,3,4,405,2.2043
1978,3,3,5,352,4.0856
1978,4,1,1,109,8.8112
1978,4,1,2,24,11.5194
1978,4,1,3,16,13.5082
1978,4,1,4,22,11.6330
1978,4,1,5,99,10.6176
1978,4,2,1,188,8.0060
1978,4,2,2,138,10.1263
1978,4,2,3,88,11.0147
1978,4,2,4,124,10.6704
1978,4,2,5,218,11.1790
1978,4,3,1,305,7.9780
1978,4,3,2,396,9.0417
1978,4,3,3,388,9.1761
1978,4,3,4,410,8.9226
1978,4,3,5,351,10.4864
1978,5,1,1,112,10.0490
1978,5,1,2,26,7.3021
1978,5,1,3,15,1.9086
1978,5,1,4,20,7.7888
1978,5,1,5,102,8.3950
1978,5,2,1,190,7.7365
1978,5,2,2,145,5.3168
1978,5,2,3,91,6.2952
1978,5,2,4,125,5.7159
1978,5,2,5,219,7.1488
1978,5,3,1,301,2.1875
1978,5,3,2,386,1.9574
1978,5,3,3,386,1.0209
1978,5,3,4,416,1.1720
1978,5,3,5,346,3.4158
1978,6,1,1,118,-0.1759
1978,6,1,2,30,0.1077
1978,6,1,3,14,1.1678
1978,6,1,4,27,0.2241
1978,6,1,5,110,-1.7177
1978,6,2,1,206,0.5913
1978,6,2,2,159,-1.8675
1978,6,2,3,91,0.6787
1978,6,2,4,129,0.9848
1978,6,2,5,230,0.8957
1978,6,3,1,305,-2.8439
1978,6,3,2,392,-2.1928
1978,6,3,3,399,-1.3086
1978,6,3,4,422,-1.0480
1978,6,3,5,344,-0.6240
1978,7,1,1,117,5.2383
1978,7,1,2,35,6.1146
1978,7,1,3,19,5.1970
1978,7,1,4,25,5.6127
1978,7,1,5,106,8.1383
1978,7,2,1,212,5.6927
1978,7,2,2,165,6.7566
1978,7,2,3,91,8.6619
1978,7,2,4,130,7.6719
1978,7,2,5,233,9.8547
1978,7,3,1,299,5.9236
1978,7,3,2,396,6.0592
1978,7,3,3,399,6.1887
1978,7,3,4,421,5.2262
1978,7,3,5,338,7.8266
1978,8,1,1,136,7.7522
1978,8,1,2,44,8.1714
1978,8,1,3,29,7.5906
1978,8,1,4,33,6.7681
1978,8,1,5,116,9.6379
1978,8,2,1,237,7.6414
1978,8,2,2,186,9.4080
1978,8,2,3,100,7.1980
1978,8,2,4,155,8.9627
1978,8,2,5,275,9.2920
1978,8,3,1,309,3.0639
1978,8,3,2,406,3.7291
1978,8,3,3,424,3.2671
1978,8,3,4,432,3.1279
1978,8,3,5,351,4.0446
1978,9,1,1,151,-0.2018
1978,9,1,2,47,0.4123
1978,9,1,3,34,-4.3018
1978,9,1,4,44,0.1027
1978,9,1,5,120,-1.4569
1978,9,2,1,240,-2.6816
1978,9,2,2,196,-1.7007
1978,9,2,3,110,-1.6076
1978,9,2,4,168,-1.9539
1978,9,2,5,290,-2.8179
1978,9,3,1,305,0.6089
1978,9,3,2,420,0.0550
1978,9,3,3,433,-1.3481
1978,9,3,4,433,-0.9651
1978,9,3,5,358,-1.8916
1978,10,1,1,167,-25.4685
1978,10,1,2,49,-25.2202
1978,10,1,3,34,-22.9480
1978,10,1,4,48,-24.3710
1978,10,1,5,134,-25.6248
1978,10,2,1,259,-22.3258
1978,10,2,2,202,-20.3987
1978,10,2,3,120,-20.2756
1978,10,2,4,190,-21.2410
1978,10,2,5,302,-21.4746
1978,10,3,1,308,-12.5956
1978,10,3,2,420,-9.5922
1978,10,3,3,440,-8.3094
1978,10,3,4,433,-9.1051
1978,10,3,5,360,-13.1881
1978,11,1,1,193,8.0113
1978,11,1,2,51,8.5610
1978,11,1,3,41,10.9929
1978,11,1,4,54,7.7331
1978,11,1,5,149,13.4239
1978,11,2,1,263,8.5184
1978,11,2,2,209,7.8598
1978,11,2,3,133,6.9932
1978,11,2,4,204,7.2050
1978,11,2,5,308,8.6050
1978,11,3,1,317,3.1854
1978,11,3,2,420,3.0378
1978,11,3,3,451,2.6424
1978,11,3,4,444,3.0323
1978,11,3,5,366,4.4069
1978,12,1,1,213,0.8132
1978,12,1,2,61,0.5360
1978,12,1,3,51,2.9722
1978,12,1,4,57,5.1649
1978,12,1,5,174,4.0928
1978,12,2,1,284,1.9795
1978,12,2,2,225,1.9422
1978,12,2,3,139,2.5563
1978,12,2,4,222,3.3866
1978,12,2,5,317,4.3168
1978,12,3,1,309,0.3917
1978,12,3,2,426,1.0704
1978,12,3,3,456,2.2919
1978,12,3,4,455,0.9584
1978,12,3,5,352,1.5053
1979,1,1,1,235,10.5285
1979,1,1,2,67,9.8634
1979,1,1,3,57,8.8724
1979,1,1,4,64,11.7526
1979,1,1,5,192,9.5789
1979,1,2,1,300,9.0128
1979,1,2,2,242,7.2113
1979,1,2,3,144,6.5731
1979,1,2,4,227,7.1600
1979,1,2,5,328,7.4954
1979,1,3,1,300,7.1676
1979,1,3,2,431,4.7478
1979,1,3,3,450,3.8135
1979,1,3,4,455,4.2787
1979,1,3,5,343,5.3723
1979,2,1,1,256,-3.7723
1979,2,1,2,81,-5.0137
1979,2,1,3,57,-2.8084
1979,2,1,4,71,-2.4607
1979,2,1,5,213,-3.0930
1979,2,2,1,313,-3.0062
1979,2,2,2,244,-4.0516
1979,2,2,3,159,-4.1005
1979,2,2,4,239,-4.1279
1979,2,2,5,345,-3.2020
1979,2,3,1,283,-1.7318
1979,2,3,2,428,-2.5592
1979,2,3,3,457,-3.0857
1979,2,3,4,451,-3.6689
1979,2,3,5,335,-4.1154
1979,3,1,1,266,9.2048
1979,3,1,2,100,11.1847
1979,3,1,3,62,8.2703
1979,3,1,4,76,8.9767
1979,3,1,5,218,10.8842
1979,3,2,1,319,9.9675
1979,3,2,2,256,9.3207
1979,3,2,3,171,10.2901
1979,3,2,4,243,9.1735
1979,3,2,5,345,11.0748
1979,3,3,1,292,8.2582
1979,3,3,2,435,6.0347
1979,3,3,3,465,5.0091
1979,3,3,4,457,5.3988
1979,3,3,5,345,8.3630
1979,4,1,1,282,2.5663
1979,4,1,2,102,2.6752
1979,4,1,3,61,3.5205
1979,4,1,4,84,4.6798
1979,4,1,5,222,2.8329
1979,4,2,1,313,1.5158
1979,4,2,2,266,2.6662
1979,4,2,3,181,2.2302
1979,4,2,4,252,3.6009
1979,4,2,5,342,2.9792
1979,4,3,1,287,-0.1598
1979,4,3,2,429,0.5062
1979,4,3,3,469,0.0317
1979,4,3,4,451,-0.2173
1979,4,3,5,343,0.1486
1979,5,1,1,308,-1.8810
1979,5,1,2,108,-2.9520
1979,5,1,3,65,-3.5287
1979,5,1,4,97,-4.4604
1979,5,1,5,239,-1.9750
1979,5,2,1,326,-1.1037
1979,5,2,2,276,-2.6550
1979,5,2,3,196,-2.8408
1979,5,2,4,275,-2.3233
1979,5,2,5,349,-1.6042
1979,5,3,1,294,-1.2982
1979,5,3,2,441,-1.9651
1979,5,3,3,480,-1.3870
1979,5,3,4,454,-1.9509
1979,5,3,5,348,-2.4526
1979,6,1,1,313,5.0722
1979,6,1,2,107,3.4298
1979,6,1,3,68,6.7859
1979,6,1,4,101,4.6827
1979,6,1,5,250,5.1023
1979,6,2,1,341,5.6124
1979,6,2,2,273,3.7478
1979,6,2,3,212,2.9373
1979,6,2,4,293,3.5769
1979,6,2,5,351,3.4663
1979,6,3,1,296,7.0258
1979,6,3,2,450,4.2007
1979,6,3,3,482,3.1037
1979,6,3,4,450,3.4071
1979,6,3,5,339,3.9496
1979,7,1,1,322,2.1065
1979,7,1,2,108,-0.1162
1979,7,1,3,70,1.8954
1979,7,1,4,108,3.5804
1979,7,1,5,261,3.2351
1979,7,2,1,345,3.7574
1979,7,2,2,271,4.1340
1979,7,2,3,211,3.0218
1979,7,2,4,294,3.7665
1979,7,2,5,354,3.2992
1979,7,3,1,294,2.2415
1979,7,3,2,451,0.9847
1979,7,3,3,486,0.9169
1979,7,3,4,440,0.9746
1979,7,3,5,331,2.3948
1979,8,1,1,334,8.5463
1979,8,1,2,106,9.1994
1979,8,1,3,69,9.3443
1979,8,1,4,105,11.7555
1979,8,1,5,276,9.9586
1979,8,2,1,349,7.3612
1979,8,2,2,276,7.8502
1979,8,2,3,221,9.6083
1979,8,2,4,301,9.6477
1979,8,2,5,352,9.2596
1979,8,3,1,294,6.2604
1979,8,3,2,451,5.8394
1979,8,3,3,484,6.2965
1979,8,3,4,451,6.8312
1979,8,3,5,325,7.6494
1979,9,1,1,353,-1.4891
1979,9,1,2,116,-2.7192
1979,9,1,3,73,-0.4283
1979,9,1,4,112,-1.5138
1979,9,1,5,277,0.1561
1979,9,2,1,359,-0.8148
1979,9,2,2,283,-0.4410
1979,9,2,3,235,0.0251
1979,9,2,4,314,1.4696
1979,9,2,5,356,0.7373
1979,9,3,1,295,-1.2757
1979,9,3,2,457,-0.3699
1979,9,3,3,497,-0.8176
1979,9,3,4,468,1.1126
1979,9,3,5,335,1.5093
1979,10,1,1,348,-11.6433
1979,10,1,2,123,-12.4801
1979,10,1,3,77,-10.2097
1979,10,1,4,113,-10.5685
1979,10,1,5,281,-11.2916
1979,10,2,1,367,-10.1797
1979,10,2,2,287,-9.5753
1979,10,2,3,230,-9.4074
1979,10,2,4,319,-9.2231
1979,10,2,5,364,-10.1934
1979,10,3,1,285,-8.0598
1979,10,3,2,464,-6.5670
1979,10,3,3,508,-6.0253
1979,10,3,4,470,-6.8590
1979,10,3,5,344,-7.7861
1979,11,1,1,350,10.1837
1979,11,1,2,123,6.5025
1979,11,1,3,80,7.4839
1979,11,1,4,117,7.3971
1979,11,1,5,284,10.6471
1979,11,2,1,372,8.2507
1979,11,2,2,301,8.3429
1979,11,2,3,234,7.7301
1979,11,2,4,315,8.1905
1979,11,2,5,366,9.2478
1979,11,3,1,282,6.6521
1979,11,3,2,465,5.8185
1979,11,3,3,508,5.3233
1979,11,3,4,475,5.1128
1979,11,3,5,342,6.2728
1979,12,1,1,352,6.0691
1979,12,1,2,120,5.3077
1979,12,1,3,80,7.3409
1979,12,1,4,112,6.0705
1979,12,1,5,278,7.8990
1979,12,2,1,374,7.2136
1979,12,2,2,302,5.1793
1979,12,2,3,244,4.2244
1979,12,2,4,311,4.5468
1979,12,2,5,360,7.5291
1979,12,3,1,287,2.8125
1979,12,3,2,463,1.2676
1979,12,3,3,507,1.6884
1979,12,3,4,479,2.9005
1979,12,3,5,351,4.8200
1980,1,1,1,360,8.2602
1980,1,1,2,125,8.4254
1980,1,1,3,77,6.8352
1980,1,1,4,114,8.6825
1980,1,1,5,278,10.9077
1980,1,2,1,368,7.1373
1980,1,2,2,298,6.2819
1980,1,2,3,252,5.2036
1980,1,2,4,319,6.0831
1980,1,2,5,362,8.6114
1980,1,3,1,296,7.1485
1980,1,3,2,460,5.0082
1980,1,3,3,506,3.8400
1980,1,3,4,475,8.5532
1980,1,3,5,353,11.1962
1980,2,1,1,361,-2.0748
1980,2,1,2,121,-1.6416
1980,2,1,3,79,-2.4488
1980,2,1,4,107,-0.5495
1980,2,1,5,285,-2.6256
1980,2,2,1,357,-2.8512
1980,2,2,2,291,-3.3328
1980,2,2,3,248,-3.1314
1980,2,2,4,311,-3.6396
1980,2,2,5,360,-2.3972
1980,2,3,1,288,-3.5249
1980,2,3,2,455,-2.8586
1980,2,3,3,504,-3.0940
1980,2,3,4,461,0.5431
1980,2,3,5,342,3.1094
1980,3,1,1,360,-19.3514
1980,3,1,2,115,-16.5270
1980,3,1,3,76,-16.4424
1980,3,1,4,104,-16.4871
1980,3,1,5,277,-17.4276
1980,3,2,1,352,-17.8062
1980,3,2,2,283,-15.3017
1980,3,2,3,250,-14.1122
1980,3,2,4,309,-14.3583
1980,3,2,5,358,-17.3367
1980,3,3,1,281,-11.7306
1980,3,3,2,451,-8.9625
1980,3,3,3,500,-7.2419
1980,3,3,4,458,-12.0588
1980,3,3,5,333,-15.5886
1980,4,1,1,360,5.9295
1980,4,1,2,118,6.1922
1980,4,1,3,85,4.5409
1980,4,1,4,110,3.8892
1980,4,1,5,279,7.6355
1980,4,2,1,358,4.5660
1980,4,2,2,291,5.7789
1980,4,2,3,258,4.9671
1980,4,2,4,321,5.2990
1980,4,2,5,359,5.4849
1980,4,3,1,284,3.9550
1980,4,3,2,463,5.0453
1980,4,3,3,508,4.3378
1980,4,3,4,472,4.0897
1980,4,3,5,343,4.5587
1980,5,1,1,362,7.3446
1980,5,1,2,118,7.4906
1980,5,1,3,84,6.6664
1980,5,1,4,106,7.6434
1980,5,1,5,275,6.8777
1980,5,2,1,360,9.1392
1980,5,2,2,301,9.5594
1980,5,2,3,247,8.7739
1980,5,2,4,307,8.4680
1980,5,2,5,362,8.2113
1980,5,3,1,283,5.0418
1980,5,3,2,463,5.6797
1980,5,3,3,507,5.7454
1980,5,3,4,482,5.3449
1980,5,3,5,342,5.4942
1980,6,1,1,357,3.4035
1980,6,1,2,116,3.3522
1980,6,1,3,86,3.9143
1980,6,1,4,103,3.9846
1980,6,1,5,279,3.5309
1980,6,2,1,357,3.9380
1980,6,2,2,310,3.1720
1980,6,2,3,248,3.5152
1980,6,2,4,309,3.6799
1980,6,2,5,377,3.8122
1980,6,3,1,280,3.6183
1980,6,3,2,464,3.4041
1980,6,3,3,497,1.8839
1980,6,3,4,484,3.2091
1980,6,3,5,344,3.7077
1980,7,1,1,368,11.6213
1980,7,1,2,131,12.7332
1980,7,1,3,83,12.4076
1980,7,1,4,100,13.3416
1980,7,1,5,276,14.2781
1980,7,2,1,347,12.1300
1980,7,2,2,319,12.6297
1980,7,2,3,247,10.0998
1980,7,2,4,315,13.6117
1980,7,2,5,378,13.4893
1980,7,3,1,270,10.2976
1980,7,3,2,455,7.5011
1980,7,3,3,503,7.4651
1980,7,3,4,493,8.5512
1980,7,3,5,352,6.2282
1980,8,1,1,369,7.9531
1980,8,1,2,130,6.2492
1980,8,1,3,86,7.2381
1980,8,1,4,100,8.8649
1980,8,1,5,270,7.3324
1980,8,2,1,346,5.2382
1980,8,2,2,322,4.2920
1980,8,2,3,245,4.3716
1980,8,2,4,311,4.8441
1980,8,2,5,377,6.2206
1980,8,3,1,268,1.7124
1980,8,3,2,449,1.0302
1980,8,3,3,508,1.0255
1980,8,3,4,501,1.9196
1980,8,3,5,350,2.5857
1980,9,1,1,365,2.6308
1980,9,1,2,127,0.7864
1980,9,1,3,84,1.2184
1980,9,1,4,89,0.7770
1980,9,1,5,266,3.1550
1980,9,2,1,342,2.3693
1980,9,2,2,330,3.0722
1980,9,2,3,257,4.5722
1980,9,2,4,295,3.8440
1980,9,2,5,377,4.4229
1980,9,3,1,255,0.0203
1980,9,3,2,448,0.9207
1980,9,3,3,508,1.3184
1980,9,3,4,501,4.1006
1980,9,3,5,354,5.4810
1980,10,1,1,363,3.3600
1980,10,1,2,133,3.0919
1980,10,1,3,81,3.7451
1980,10,1,4,87,5.2806
1980,10,1,5,266,5.0315
1980,10,2,1,341,1.0722
1980,10,2,2,330,1.4619
1980,10,2,3,262,1.2315
1980,10,2,4,286,2.8761
1980,10,2,5,382,4.2152
1980,10,3,1,253,-1.4157
1980,10,3,2,449,0.5561
1980,10,3,3,504,-0.2097
1980,10,3,4,504,2.6195
1980,10,3,5,358,4.4501
1980,11,1,1,366,3.7449
1980,11,1,2,138,5.1767
1980,11,1,3,79,7.5340
1980,11,1,4,82,7.4029
1980,11,1,5,271,3.9005
1980,11,2,1,347,5.7279
1980,11,2,2,330,5.5018
1980,11,2,3,262,4.8878
1980,11,2,4,292,7.1501
1980,11,2,5,381,9.8931
1980,11,3,1,258,2.6353
