year,month,rank_ME,rank_CIM_6,nstocks,ret_vw
1978,12,3,1,370,2.1630
1978,12,3,2,457,0.0162
1978,12,3,3,512,0.9228
1978,12,3,4,568,1.4384
1978,12,3,5,443,2.4522
1979,1,1,1,887,11.3136
1979,1,1,2,1168,10.1129
1979,1,1,3,1302,9.6165
1979,1,1,4,1336,10.2894
1979,1,1,5,990,10.8017
1979,1,2,1,319,8.5629
1979,1,2,2,420,9.0912
1979,1,2,3,471,8.0687
1979,1,2,4,481,8.0804
1979,1,2,5,348,8.6504
1979,1,3,1,397,4.8372
1979,1,3,2,526,4.9651
1979,1,3,3,516,4.5762
1979,1,3,4,546,4.1673
1979,1,3,5,458,3.7565
1979,2,1,1,902,-0.8529
1979,2,1,2,1235,-3.0767
1979,2,1,3,1214,-2.8074
1979,2,1,4,1311,-2.3136
1979,2,1,5,928,-1.4270
1979,2,2,1,330,-1.9737
1979,2,2,2,440,-3.3435
1979,2,2,3,429,-4.0818
1979,2,2,4,456,-2.5618
1979,2,2,5,333,-1.8503
1979,2,3,1,426,-3.1329
1979,2,3,2,521,-3.0473
1979,2,3,3,479,-3.2258
1979,2,3,4,527,-2.6317
1979,2,3,5,445,-3.3396
1979,3,1,1,920,8.2386
1979,3,1,2,1070,8.9717
1979,3,1,3,1238,9.2128
1979,3,1,4,1259,9.3831
1979,3,1,5,935,9.6985
1979,3,2,1,327,9.1757
1979,3,2,2,369,10.0823
1979,3,2,3,418,10.2496
1979,3,2,4,446,10.5178
1979,3,2,5,337,10.0300
1979,3,3,1,415,5.6472
1979,3,3,2,391,5.4310
1979,3,3,3,480,6.2033
1979,3,3,4,527,6.0989
1979,3,3,5,442,7.3995
1979,4,1,1,822,3.1320
1979,4,1,2,1079,2.9518
1979,4,1,3,1299,2.7122
1979,4,1,4,1217,2.9971
1979,4,1,5,863,2.9926
1979,4,2,1,307,2.7172
1979,4,2,2,370,2.8586
1979,4,2,3,437,2.2814
1979,4,2,4,428,2.1640
1979,4,2,5,313,2.6923
1979,4,3,1,383,-0.1514
1979,4,3,2,393,0.3471
1979,4,3,3,502,0.4465
1979,4,3,4,521,-0.3042
1979,4,3,5,406,0.5803
1979,5,1,1,785,-1.0911
1979,5,1,2,1158,-0.2425
1979,5,1,3,1270,-1.5122
1979,5,1,4,1132,-0.3686
1979,5,1,5,844,-0.7537
1979,5,2,1,284,-0.7357
1979,5,2,2,386,-1.3374
1979,5,2,3,429,-1.7275
1979,5,2,4,419,-0.6920
1979,5,2,5,279,-1.3757
1979,5,3,1,336,-0.3144
1979,5,3,2,421,-1.5790
1979,5,3,3,497,-1.6989
1979,5,3,4,516,-1.1770
1979,5,3,5,308,-1.6858
1979,6,1,1,834,6.6513
1979,6,1,2,1151,5.3897
1979,6,1,3,1194,4.4912
1979,6,1,4,1086,6.5355
1979,6,1,5,838,6.8374
1979,6,2,1,296,5.4954
1979,6,2,2,384,4.8376
1979,6,2,3,389,4.8842
1979,6,2,4,406,5.9173
1979,6,2,5,332,6.4890
1979,6,3,1,368,5.0015
1979,6,3,2,426,3.2572
1979,6,3,3,391,2.5086
1979,6,3,4,493,5.1616
1979,6,3,5,439,4.6985
1979,7,1,1,821,2.4777
1979,7,1,2,1106,2.1114
1979,7,1,3,1289,2.5720
1979,7,1,4,1203,2.5936
1979,7,1,5,753,2.0661
1979,7,2,1,298,2.1663
1979,7,2,2,378,3.0467
1979,7,2,3,431,3.8448
1979,7,2,4,410,3.4424
1979,7,2,5,300,1.9683
1979,7,3,1,379,0.8037
1979,7,3,2,423,1.7680
1979,7,3,3,529,0.5835
1979,7,3,4,489,2.2032
1979,7,3,5,400,1.6264
1979,8,1,1,808,7.4336
1979,8,1,2,777,8.8259
1979,8,1,3,1226,7.9052
1979,8,1,4,1232,7.5275
1979,8,1,5,804,8.2466
1979,8,2,1,280,8.0306
1979,8,2,2,285,9.7472
1979,8,2,3,425,8.1560
1979,8,2,4,424,7.7246
1979,8,2,5,305,8.2892
1979,8,3,1,372,6.3919
1979,8,3,2,332,6.1597
1979,8,3,3,517,5.0413
1979,8,3,4,465,6.8639
1979,8,3,5,407,6.8071
1979,9,1,1,793,-0.2057
1979,9,1,2,766,0.3663
1979,9,1,3,1130,-0.6432
1979,9,1,4,1180,-0.4678
1979,9,1,5,839,-0.5505
1979,9,2,1,268,0.8759
1979,9,2,2,284,-0.0966
1979,9,2,3,391,-0.5389
1979,9,2,4,389,-0.5546
1979,9,2,5,315,1.0744
1979,9,3,1,364,-1.1728
1979,9,3,2,305,0.3755
1979,9,3,3,478,-0.5087
1979,9,3,4,353,-0.2875
1979,9,3,5,422,1.6539
1979,10,1,1,875,-9.9314
1979,10,1,2,950,-10.8148
1979,10,1,3,1138,-11.2543
1979,10,1,4,1183,-10.4745
1979,10,1,5,843,-10.5069
1979,10,2,1,285,-8.9985
1979,10,2,2,349,-9.8491
1979,10,2,3,396,-9.3356
1979,10,2,4,385,-10.4784
1979,10,2,5,314,-9.6009
1979,10,3,1,380,-7.1846
1979,10,3,2,450,-8.3859
1979,10,3,3,488,-5.9674
1979,10,3,4,364,-6.6753
1979,10,3,5,423,-6.7016
1979,11,1,1,880,9.1145
1979,11,1,2,945,7.0773
1979,11,1,3,1131,7.5917
1979,11,1,4,1247,6.4688
1979,11,1,5,795,9.1478
1979,11,2,1,279,9.9720
1979,11,2,2,349,8.6413
1979,11,2,3,406,8.7546
1979,11,2,4,422,8.6666
1979,11,2,5,307,10.5104
1979,11,3,1,384,4.8482
1979,11,3,2,445,5.8537
1979,11,3,3,502,5.4793
1979,11,3,4,471,5.9170
1979,11,3,5,419,7.5518
1979,12,1,1,733,9.5280
1979,12,1,2,902,8.4672
1979,12,1,3,1168,7.4200
1979,12,1,4,1174,6.5309
1979,12,1,5,721,10.1998
1979,12,2,1,263,7.2913
1979,12,2,2,337,6.1975
1979,12,2,3,418,5.5661
1979,12,2,4,408,5.5256
1979,12,2,5,256,8.9493
1979,12,3,1,367,2.7445
1979,12,3,2,429,3.2067
1979,12,3,3,508,1.2679
1979,12,3,4,454,2.5058
1979,12,3,5,296,4.5037
1980,1,1,1,673,14.4015
1980,1,1,2,955,11.5447
1980,1,1,3,1264,10.3150
1980,1,1,4,1246,10.3101
1980,1,1,5,739,15.2620
1980,1,2,1,276,7.4730
1980,1,2,2,351,7.1687
1980,1,2,3,453,7.3169
1980,1,2,4,427,6.0770
1980,1,2,5,263,9.6013
1980,1,3,1,369,6.9852
1980,1,3,2,446,3.8260
1980,1,3,3,539,5.4996
1980,1,3,4,481,6.6581
1980,1,3,5,299,10.4035
1980,2,1,1,742,-1.1050
1980,2,1,2,931,-2.1335
1980,2,1,3,1294,-1.9017
1980,2,1,4,1202,-1.6404
1980,2,1,5,679,-0.6919
1980,2,2,1,290,-0.0204
1980,2,2,2,329,-2.5905
1980,2,2,3,469,-2.6303
1980,2,2,4,414,-2.1316
1980,2,2,5,232,-0.0508
1980,2,3,1,388,-2.4643
1980,2,3,2,422,-2.8385
1980,2,3,3,552,1.0332
1980,2,3,4,482,1.8511
1980,2,3,5,241,-0.0571
1980,3,1,1,708,-19.4999
1980,3,1,2,904,-17.8512
1980,3,1,3,1258,-18.4952
1980,3,1,4,1072,-18.5128
1980,3,1,5,588,-20.9247
1980,3,2,1,289,-17.9151
1980,3,2,2,317,-15.3656
1980,3,2,3,475,-15.6498
1980,3,2,4,409,-17.0400
1980,3,2,5,218,-20.5242
1980,3,3,1,386,-9.8303
1980,3,3,2,390,-6.7025
1980,3,3,3,549,-10.8042
1980,3,3,4,488,-12.0903
1980,3,3,5,232,-16.2338
1980,4,1,1,782,4.7731
1980,4,1,2,1143,4.8187
1980,4,1,3,1258,5.5595
1980,4,1,4,1271,4.9838
1980,4,1,5,762,3.8019
1980,4,2,1,326,6.4909
1980,4,2,2,387,5.2195
1980,4,2,3,478,6.2812
1980,4,2,4,479,6.4735
1980,4,2,5,285,5.8966
1980,4,3,1,438,4.2581
1980,4,3,2,344,4.1000
1980,4,3,3,543,5.2672
1980,4,3,4,544,4.4344
1980,4,3,5,382,4.1354
1980,5,1,1,826,6.9102
1980,5,1,2,1154,6.2846
1980,5,1,3,1267,6.6688
1980,5,1,4,1216,7.4504
1980,5,1,5,761,5.8841
1980,5,2,1,332,7.1936
1980,5,2,2,406,8.9007
1980,5,2,3,475,8.5644
1980,5,2,4,443,9.2513
1980,5,2,5,289,7.9012
1980,5,3,1,449,4.7738
1980,5,3,2,356,6.0712
1980,5,3,3,540,6.1019
1980,5,3,4,416,6.1280
1980,5,3,5,392,5.1219
1980,6,1,1,801,3.4679
1980,6,1,2,1200,3.6831
1980,6,1,3,1203,3.9078
1980,6,1,4,1275,3.6701
1980,6,1,5,725,3.2887
1980,6,2,1,311,5.1851
1980,6,2,2,422,3.8750
1980,6,2,3,459,4.0449
1980,6,2,4,482,4.0393
1980,6,2,5,280,5.5598
1980,6,3,1,422,3.6533
1980,6,3,2,364,2.1485
1980,6,3,3,489,3.8756
1980,6,3,4,533,2.9993
1980,6,3,5,400,4.0994
1980,7,1,1,743,9.4752
1980,7,1,2,1135,12.5895
1980,7,1,3,1257,10.4506
1980,7,1,4,1148,9.8773
1980,7,1,5,1021,9.4812
1980,7,2,1,288,9.6103
1980,7,2,2,416,13.5045
1980,7,2,3,515,11.3136
1980,7,2,4,462,9.6268
1980,7,2,5,394,8.5002
1980,7,3,1,397,8.5946
1980,7,3,2,339,10.5394
1980,7,3,3,549,7.3169
1980,7,3,4,510,6.1681
1980,7,3,5,493,6.6722
1980,8,1,1,780,8.8907
1980,8,1,2,1151,8.5550
1980,8,1,3,1341,8.1775
1980,8,1,4,1131,7.2722
1980,8,1,5,1236,7.4803
1980,8,2,1,307,5.9537
1980,8,2,2,439,6.3130
1980,8,2,3,521,5.0101
1980,8,2,4,440,4.4330
1980,8,2,5,457,5.9128
1980,8,3,1,417,2.2490
1980,8,3,2,376,1.8683
1980,8,3,3,550,2.3012
1980,8,3,4,493,1.2468
1980,8,3,5,530,1.4232
1980,9,1,1,778,4.6810
1980,9,1,2,1141,4.1713
1980,9,1,3,1405,4.1864
1980,9,1,4,1412,3.6848
1980,9,1,5,1281,3.8411
1980,9,2,1,310,3.9539
1980,9,2,2,421,3.2658
1980,9,2,3,496,4.0874
1980,9,2,4,492,3.8605
1980,9,2,5,458,2.6267
1980,9,3,1,396,3.2213
1980,9,3,2,379,1.6511
1980,9,3,3,468,2.9885
1980,9,3,4,543,2.4070
1980,9,3,5,501,2.2360
1980,10,1,1,676,5.1576
1980,10,1,2,1160,4.5300
1980,10,1,3,1439,5.0062
1980,10,1,4,1458,4.2463
1980,10,1,5,1226,5.4412
1980,10,2,1,282,4.3796
1980,10,2,2,409,2.7615
1980,10,2,3,516,4.0705
1980,10,2,4,498,2.3914
1980,10,2,5,458,3.8289
1980,10,3,1,374,0.1621
1980,10,3,2,383,0.6441
1980,10,3,3,502,1.7116
1980,10,3,4,525,2.9317
1980,10,3,5,507,-0.1898
1980,11,1,1,716,8.8710
1980,11,1,2,1249,5.6223
1980,11,1,3,1581,8.4377
1980,11,1,4,1367,5.9534
1980,11,1,5,1172,9.1433
1980,11,2,1,305,8.3234
1980,11,2,2,443,7.3501
1980,11,2,3,573,9.4407
1980,11,2,4,469,6.5828
1980,11,2,5,415,8.7205
1980,11,3,1,397,9.3924
1980,11,3,2,416,7.1404
1980,11,3,3,611,10.9355
1980,11,3,4,495,11.1999
1980,11,3,5,417,11.2635
1980,12,1,1,672,-4.2872
1980,12,1,2,1149,-5.1398
1980,12,1,3,1188,-4.4044
1980,12,1,4,1357,-4.5456
1980,12,1,5,1079,-5.4265
1980,12,2,1,298,-2.7375
1980,12,2,2,409,-1.6618
1980,12,2,3,448,-2.5697
1980,12,2,4,463,-2.5162
1980,12,2,5,379,-5.9338
1980,12,3,1,378,-2.0463
1980,12,3,2,383,-0.6351
1980,12,3,3,485,-1.8794
1980,12,3,4,488,-4.4854
1980,12,3,5,369,-4.4471
1981,1,1,1,726,0.2349
1981,1,1,2,1180,1.5702
1981,1,1,3,1438,-0.6701
1981,1,1,4,1356,-0.1848
1981,1,1,5,930,-1.4148
1981,1,2,1,334,-1.1010
1981,1,2,2,418,-0.0570
1981,1,2,3,503,-1.6258
1981,1,2,4,437,-0.6235
1981,1,2,5,338,-2.0506
1981,1,3,1,417,-4.1767
1981,1,3,2,382,-0.5341
1981,1,3,3,495,-3.5835
1981,1,3,4,404,-3.5107
1981,1,3,5,342,-6.2509
1981,2,1,1,791,-1.5041
1981,2,1,2,1030,0.8787
1981,2,1,3,1334,-0.6235
1981,2,1,4,1377,-0.7683
1981,2,1,5,880,-1.0170
1981,2,2,1,350,0.5085
1981,2,2,2,366,2.1026
1981,2,2,3,457,0.8358
1981,2,2,4,472,1.4465
1981,2,2,5,336,2.4422
1981,2,3,1,429,2.2993
1981,2,3,2,393,2.6073
1981,2,3,3,456,2.0734
1981,2,3,4,506,2.6160
1981,2,3,5,348,2.4430
1981,3,1,1,877,6.2241
1981,3,1,2,1150,8.6699
1981,3,1,3,1407,8.0418
1981,3,1,4,1286,8.8185
1981,3,1,5,819,7.0977
1981,3,2,1,362,7.4851
1981,3,2,2,422,8.1015
1981,3,2,3,487,8.5239
1981,3,2,4,456,8.0548
1981,3,2,5,325,6.3980
1981,3,3,1,453,4.3832
1981,3,3,2,504,5.0548
1981,3,3,3,479,6.3789
1981,3,3,4,506,5.4804
1981,3,3,5,346,4.1619
1981,4,1,1,771,2.1443
1981,4,1,2,1127,5.0346
1981,4,1,3,1304,4.3111
1981,4,1,4,1441,3.9312
1981,4,1,5,877,2.6294
1981,4,2,1,293,0.0940
1981,4,2,2,418,2.9516
1981,4,2,3,462,3.6118
1981,4,2,4,494,3.5035
1981,4,2,5,348,0.2240
1981,4,3,1,308,-2.8157
1981,4,3,2,528,-1.4542
1981,4,3,3,442,-0.0005
1981,4,3,4,520,-0.6622
1981,4,3,5,380,-2.6569
1981,5,1,1,745,3.7325
1981,5,1,2,1315,3.7877
1981,5,1,3,1264,3.1121
1981,5,1,4,1416,3.7096
1981,5,1,5,856,3.0365
1981,5,2,1,289,3.7669
1981,5,2,2,466,3.5848
1981,5,2,3,467,3.7437
1981,5,2,4,470,3.8442
1981,5,2,5,340,4.0461
1981,5,3,1,303,0.1824
1981,5,3,2,544,-0.3532
1981,5,3,3,456,2.4839
1981,5,3,4,506,1.7689
1981,5,3,5,380,1.2305
1981,6,1,1,592,-5.5630
1981,6,1,2,1111,0.1796
1981,6,1,3,1197,-0.3069
1981,6,1,4,1367,-0.1657
1981,6,1,5,712,-0.7168
1981,6,2,1,226,-3.4361
1981,6,2,2,396,-3.1952
1981,6,2,3,445,-1.5387
1981,6,2,4,464,-1.9889
1981,6,2,5,266,-2.9824
1981,6,3,1,236,-0.1122
1981,6,3,2,463,0.3647
1981,6,3,3,436,-1.8925
1981,6,3,4,504,-2.0662
1981,6,3,5,297,-2.5918
1981,7,1,1,713,-2.3702
1981,7,1,2,1170,-3.4204
1981,7,1,3,1293,-3.2031
1981,7,1,4,1355,-3.2096
1981,7,1,5,842,-2.6307
1981,7,2,1,266,0.1966
1981,7,2,2,404,-2.6305
1981,7,2,3,471,-2.7317
1981,7,2,4,476,-2.0612
1981,7,2,5,343,-1.3106
1981,7,3,1,278,2.0962
1981,7,3,2,483,1.0146
1981,7,3,3,486,-0.4825
1981,7,3,4,550,-0.7062
1981,7,3,5,441,-1.4687
1981,8,1,1,895,-10.3382
1981,8,1,2,1269,-8.7527
1981,8,1,3,1357,-7.6648
1981,8,1,4,1522,-8.9197
1981,8,1,5,1034,-8.0769
1981,8,2,1,308,-8.1441
1981,8,2,2,442,-7.8658
1981,8,2,3,486,-6.4943
1981,8,2,4,501,-7.2414
1981,8,2,5,378,-7.3245
1981,8,3,1,328,-5.7525
1981,8,3,2,522,-6.0169
1981,8,3,3,481,-4.4451
1981,8,3,4,568,-5.0728
1981,8,3,5,493,-5.5518
1981,9,1,1,883,-10.6521
1981,9,1,2,1127,-9.1138
1981,9,1,3,1427,-9.1478
1981,9,1,4,1561,-9.0889
1981,9,1,5,1047,-9.7226
1981,9,2,1,282,-9.1894
1981,9,2,2,361,-7.5645
1981,9,2,3,495,-6.4552
1981,9,2,4,501,-7.0283
1981,9,2,5,390,-8.7942
1981,9,3,1,278,-6.8921
1981,9,3,2,397,-6.0941
1981,9,3,3,498,-4.7208
1981,9,3,4,568,-3.9145
1981,9,3,5,490,-5.9034
1981,10,1,1,895,9.1959
1981,10,1,2,1347,6.7747
1981,10,1,3,1452,8.1163
1981,10,1,4,1455,8.5022
1981,10,1,5,981,7.6879
1981,10,2,1,276,7.6749
1981,10,2,2,431,6.4009
1981,10,2,3,495,7.0598
1981,10,2,4,456,8.0696
1981,10,2,5,340,8.1558
1981,10,3,1,274,4.5343
1981,10,3,2,441,3.6810
1981,10,3,3,501,6.1979
1981,10,3,4,503,5.9666
1981,10,3,5,417,5.2388
1981,11,1,1,985,0.5630
1981,11,1,2,1403,1.1328
1981,11,1,3,1469,1.8607
1981,11,1,4,1607,1.9704
1981,11,1,5,1170,1.6593
1981,11,2,1,301,1.3102
1981,11,2,2,428,2.3361
1981,11,2,3,498,4.1316
1981,11,2,4,500,4.2350
1981,11,2,5,377,2.8498
1981,11,3,1,290,4.1130
1981,11,3,2,443,4.8122
1981,11,3,3,507,3.7899
1981,11,3,4,535,4.8031
1981,11,3,5,437,4.4482
1981,12,1,1,933,-1.7637
1981,12,1,2,1515,-1.8570
1981,12,1,3,1476,-1.9653
1981,12,1,4,1605,-2.1921
1981,12,1,5,1218,-2.6858
1981,12,2,1,278,-0.1095
1981,12,2,2,440,-1.1580
1981,12,2,3,488,-1.1599
1981,12,2,4,515,-0.9019
1981,12,2,5,396,-2.0538
1981,12,3,1,265,-1.4102
1981,12,3,2,448,-0.7656
1981,12,3,3,490,-2.5758
1981,12,3,4,572,-3.4744
1981,12,3,5,475,-3.0087
1982,1,1,1,1053,-1.6906
1982,1,1,2,1661,-1.8642
1982,1,1,3,1390,-1.2437
1982,1,1,4,1700,-1.5176
1982,1,1,5,1271,-2.4114
1982,1,2,1,308,-4.8981
1982,1,2,2,486,-3.8094
1982,1,2,3,463,-3.6839
1982,1,2,4,530,-3.3963
1982,1,2,5,414,-5.1475
1982,1,3,1,321,-1.9781
1982,1,3,2,474,-1.6216
1982,1,3,3,477,-1.2097
1982,1,3,4,576,-2.6968
1982,1,3,5,486,-1.2821
1982,2,1,1,939,-6.2693
1982,2,1,2,1636,-5.1126
1982,2,1,3,1332,-4.4824
1982,2,1,4,1346,-4.4241
1982,2,1,5,1244,-5.3835
1982,2,2,1,282,-6.8543
1982,2,2,2,484,-5.4333
1982,2,2,3,438,-4.2177
1982,2,2,4,438,-4.3958
1982,2,2,5,407,-4.7639
1982,2,3,1,291,-5.9816
1982,2,3,2,459,-5.4819
1982,2,3,3,461,-3.7059
1982,2,3,4,510,-5.4319
1982,2,3,5,491,-4.4498
1982,3,1,1,809,-2.0114
1982,3,1,2,1605,-1.8074
1982,3,1,3,1489,-1.1971
1982,3,1,4,1423,-1.2654
1982,3,1,5,1185,-0.9187
1982,3,2,1,247,-3.0737
1982,3,2,2,483,-0.9404
1982,3,2,3,457,-0.4494
1982,3,2,4,445,-0.2321
1982,3,2,5,385,-0.3858
1982,3,3,1,270,-2.4631
1982,3,3,2,458,-1.4911
1982,3,3,3,485,0.2919
1982,3,3,4,550,0.1505
1982,3,3,5,497,-1.1583
1982,4,1,1,876,3.4252
1982,4,1,2,1508,5.3979
1982,4,1,3,1497,5.9791
1982,4,1,4,1410,5.7452
1982,4,1,5,1057,6.0183
1982,4,2,1,256,3.8816
1982,4,2,2,435,5.3445
1982,4,2,3,465,6.7517
1982,4,2,4,446,6.2625
1982,4,2,5,351,5.4620
1982,4,3,1,288,3.8115
1982,4,3,2,421,4.7371
1982,4,3,3,499,4.1895
1982,4,3,4,539,3.4138
1982,4,3,5,471,5.3107
1982,5,1,1,902,-1.9504
1982,5,1,2,1655,-2.6676
1982,5,1,3,1584,-2.5345
1982,5,1,4,1172,-2.2771
1982,5,1,5,1006,-2.0609
1982,5,2,1,268,-4.3709
1982,5,2,2,494,-3.5989
1982,5,2,3,493,-3.4268
1982,5,2,4,377,-4.2073
1982,5,2,5,343,-3.4167
1982,5,3,1,304,-4.8459
1982,5,3,2,531,-1.4081
1982,5,3,3,536,-3.3083
1982,5,3,4,478,-3.0949
1982,5,3,5,459,-2.6208
1982,6,1,1,583,-6.2495
1982,6,1,2,1633,-3.8670
1982,6,1,3,1607,-2.7817
1982,6,1,4,1201,-3.4806
1982,6,1,5,1015,-2.2030
1982,6,2,1,185,-6.5756
1982,6,2,2,483,-3.0224
1982,6,2,3,493,-1.6774
1982,6,2,4,367,-1.9558
1982,6,2,5,319,-1.0606
1982,6,3,1,214,-4.3650
1982,6,3,2,516,-3.0944
1982,6,3,3,540,-0.6985
1982,6,3,4,461,-1.6588
1982,6,3,5,402,-0.5148
1982,7,1,1,578,-3.6907
1982,7,1,2,1440,-1.9709
1982,7,1,3,1603,0.0516
1982,7,1,4,1122,-1.9183
1982,7,1,5,910,-1.6447
1982,7,2,1,194,-5.6826
1982,7,2,2,432,-1.3240
1982,7,2,3,496,0.3819
1982,7,2,4,359,-1.1217
1982,7,2,5,287,-0.4467
1982,7,3,1,201,-3.7000
1982,7,3,2,490,-4.6019
1982,7,3,3,556,-0.7844
1982,7,3,4,450,-0.5464
1982,7,3,5,369,-1.0615
1982,8,1,1,621,7.1991
1982,8,1,2,1514,5.9717
1982,8,1,3,1757,5.8185
1982,8,1,4,1310,5.5158
1982,8,1,5,1108,4.4814
1982,8,2,1,193,11.0748
1982,8,2,2,434,10.4899
1982,8,2,3,506,10.3799
1982,8,2,4,392,10.2234
1982,8,2,5,327,9.2424
1982,8,3,1,225,13.3053
1982,8,3,2,481,13.2788
1982,8,3,3,555,13.1237
1982,8,3,4,476,12.5356
1982,8,3,5,410,12.1358
1982,9,1,1,718,0.6251
1982,9,1,2,1747,1.8014
1982,9,1,3,1809,4.5232
1982,9,1,4,1373,4.6782
1982,9,1,5,1117,3.5209
1982,9,2,1,209,0.6917
1982,9,2,2,499,2.2907
1982,9,2,3,513,4.3010
1982,9,2,4,413,3.5164
1982,9,2,5,322,3.9901
1982,9,3,1,238,-1.5910
1982,9,3,2,527,1.1624
1982,9,3,3,580,1.1837
1982,9,3,4,491,1.0693
1982,9,3,5,427,0.8537
1982,10,1,1,657,11.8359
1982,10,1,2,1676,12.9422
1982,10,1,3,1843,14.1503
1982,10,1,4,1513,14.6440
1982,10,1,5,1202,13.5229
1982,10,2,1,203,12.3409
1982,10,2,2,482,14.4020
1982,10,2,3,518,13.5560
1982,10,2,4,438,14.1199
1982,10,2,5,356,14.4654
1982,10,3,1,206,13.5491
1982,10,3,2,518,11.8422
1982,10,3,3,602,10.8872
1982,10,3,4,498,10.8734
1982,10,3,5,461,11.7884
1982,11,1,1,769,8.6949
1982,11,1,2,1725,9.6837
1982,11,1,3,1797,10.3281
1982,11,1,4,1540,9.3922
1982,11,1,5,1108,11.0282
1982,11,2,1,270,5.5031
1982,11,2,2,461,9.6311
1982,11,2,3,516,9.7228
1982,11,2,4,447,9.1993
1982,11,2,5,339,9.1465
1982,11,3,1,352,2.6913
1982,11,3,2,460,5.4435
1982,11,3,3,557,5.4646
1982,11,3,4,497,4.7508
1982,11,3,5,445,5.4388
1982,12,1,1,746,1.6471
1982,12,1,2,1574,1.7179
1982,12,1,3,1770,1.9379
1982,12,1,4,1516,2.4050
1982,12,1,5,980,2.0495
1982,12,2,1,259,2.1784
1982,12,2,2,426,0.9612
1982,12,2,3,504,0.8134
1982,12,2,4,442,1.0441
1982,12,2,5,294,2.1907
1982,12,3,1,333,3.6591
1982,12,3,2,410,1.6809
1982,12,3,3,537,2.0430
1982,12,3,4,454,0.8001
1982,12,3,5,321,0.3934
1983,1,1,1,1059,9.9717
1983,1,1,2,1646,10.2487
1983,1,1,3,1800,9.2878
1983,1,1,4,1787,10.7791
1983,1,1,5,1230,11.9968
1983,1,2,1,334,7.0402
1983,1,2,2,477,6.8137
1983,1,2,3,517,5.9938
1983,1,2,4,510,6.8785
1983,1,2,5,336,7.3994
1983,1,3,1,393,4.1839
1983,1,3,2,464,3.8490
1983,1,3,3,567,3.5766
1983,1,3,4,559,4.7576
1983,1,3,5,358,4.9549
1983,2,1,1,1172,3.1515
1983,2,1,2,1712,5.9938
1983,2,1,3,1767,6.6657
1983,2,1,4,1764,4.6996
1983,2,1,5,1229,4.9832
1983,2,2,1,383,3.2532
1983,2,2,2,498,6.4645
1983,2,2,3,520,6.0454
1983,2,2,4,500,4.9764
1983,2,2,5,335,4.9524
1983,2,3,1,450,2.0418
1983,2,3,2,491,3.1142
1983,2,3,3,562,3.2232
1983,2,3,4,568,2.1728
1983,2,3,5,345,2.8135
1983,3,1,1,1147,4.3181
1983,3,1,2,1573,5.6289
1983,3,1,3,1664,4.3088
1983,3,1,4,1589,4.9360
1983,3,1,5,1204,3.3039
1983,3,2,1,384,4.1297
1983,3,2,2,478,4.7148
1983,3,2,3,507,3.6578
1983,3,2,4,443,3.2521
1983,3,2,5,329,3.8809
1983,3,3,1,449,2.1467
1983,3,3,2,484,3.7027
1983,3,3,3,535,1.9498
1983,3,3,4,441,3.4581
1983,3,3,5,323,1.9525
1983,4,1,1,1215,7.6349
1983,4,1,2,1557,7.3631
1983,4,1,3,1563,6.6449
1983,4,1,4,1508,7.4097
1983,4,1,5,1237,8.4047
1983,4,2,1,405,6.6151
1983,4,2,2,480,7.0055
1983,4,2,3,490,5.8011
1983,4,2,4,425,6.8068
1983,4,2,5,342,7.3798
1983,4,3,1,468,6.4504
1983,4,3,2,491,7.1429
1983,4,3,3,519,6.8063
1983,4,3,4,414,6.3470
1983,4,3,5,328,7.5413
1983,5,1,1,1200,12.0852
1983,5,1,2,1687,10.0455
1983,5,1,3,1549,9.3948
1983,5,1,4,1571,11.0332
1983,5,1,5,1225,11.4071
1983,5,2,1,397,6.7476
1983,5,2,2,531,5.1435
1983,5,2,3,479,5.0609
1983,5,2,4,438,6.8657
1983,5,2,5,348,6.9792
1983,5,3,1,461,0.5837
1983,5,3,2,602,0.3573
1983,5,3,3,524,1.2914
1983,5,3,4,427,-0.4266
1983,5,3,5,331,-0.1693
1983,6,1,1,1119,4.4951
1983,6,1,2,1562,4.6732
1983,6,1,3,1476,4.7886
1983,6,1,4,1561,4.8743
1983,6,1,5,1225,3.7840
1983,6,2,1,336,5.9770
1983,6,2,2,487,4.6833
1983,6,2,3,470,4.4109
1983,6,2,4,444,4.7166
1983,6,2,5,346,5.6228
1983,6,3,1,354,4.4657
1983,6,3,2,534,3.2399
1983,6,3,3,500,2.9656
1983,6,3,4,440,3.9965
1983,6,3,5,323,5.1085
1983,7,1,1,1207,-2.3001
1983,7,1,2,1344,-2.5990
1983,7,1,3,1421,-2.8466
1983,7,1,4,1666,-2.4930
1983,7,1,5,1188,-2.7172
1983,7,2,1,360,-2.0039
1983,7,2,2,440,-3.1162
1983,7,2,3,465,-2.5269
1983,7,2,4,466,-2.4929
1983,7,2,5,342,-3.2428
1983,7,3,1,432,-3.1151
1983,7,3,2,472,-3.4349
1983,7,3,3,483,-2.9241
1983,7,3,4,459,-3.8130
1983,7,3,5,315,-3.7480
1983,8,1,1,1446,-3.5185
1983,8,1,2,1683,-3.5994
1983,8,1,3,1457,-3.4238
1983,8,1,4,1704,-3.9733
1983,8,1,5,1277,-3.4531
1983,8,2,1,423,-2.5343
1983,8,2,2,489,-3.9433
1983,8,2,3,461,-2.8752
1983,8,2,4,476,-3.3355
1983,8,2,5,380,-3.6045
1983,8,3,1,457,1.1131
