year,month,rank_ME,rank_CM_12,nstocks,ret_vw
1991,1,2,3,121,7.0838
1991,1,2,4,142,6.4061
1991,1,2,5,144,7.5490
1991,1,3,1,94,2.7540
1991,1,3,2,94,1.2542
1991,1,3,3,95,2.5658
1991,1,3,4,103,2.8020
1991,1,3,5,107,5.4940
1991,2,1,1,486,11.3230
1991,2,1,2,477,10.1546
1991,2,1,3,472,9.1282
1991,2,1,4,525,11.1842
1991,2,1,5,537,10.2225
1991,2,2,1,125,9.2139
1991,2,2,2,125,9.8972
1991,2,2,3,118,10.8866
1991,2,2,4,142,9.2782
1991,2,2,5,145,9.5517
1991,2,3,1,96,5.5460
1991,2,3,2,97,5.2573
1991,2,3,3,94,5.9309
1991,2,3,4,97,6.5134
1991,2,3,5,104,7.2190
1991,3,1,1,459,8.4562
1991,3,1,2,470,8.4421
1991,3,1,3,460,9.6532
1991,3,1,4,508,11.0722
1991,3,1,5,546,11.3247
1991,3,2,1,121,5.5894
1991,3,2,2,124,7.0437
1991,3,2,3,122,5.0975
1991,3,2,4,138,5.4483
1991,3,2,5,148,4.8701
1991,3,3,1,93,0.7379
1991,3,3,2,99,0.4985
1991,3,3,3,97,1.0707
1991,3,3,4,95,2.2888
1991,3,3,5,104,1.6447
1991,4,1,1,469,1.7707
1991,4,1,2,456,0.6168
1991,4,1,3,462,1.0931
1991,4,1,4,485,1.6212
1991,4,1,5,530,0.1927
1991,4,2,1,125,-1.5590
1991,4,2,2,123,-1.4500
1991,4,2,3,126,-1.3602
1991,4,2,4,140,-1.3852
1991,4,2,5,148,-1.6510
1991,4,3,1,92,-0.8820
1991,4,3,2,95,-0.4708
1991,4,3,3,97,-0.4228
1991,4,3,4,96,-0.3297
1991,4,3,5,103,-0.8832
1991,5,1,1,453,2.7016
1991,5,1,2,450,4.1245
1991,5,1,3,457,2.6782
1991,5,1,4,492,3.5187
1991,5,1,5,500,4.1109
1991,5,2,1,125,2.9907
1991,5,2,2,125,5.6684
1991,5,2,3,136,4.1434
1991,5,2,4,144,3.4926
1991,5,2,5,146,2.4904
1991,5,3,1,94,1.1817
1991,5,3,2,98,2.4874
1991,5,3,3,95,1.8923
1991,5,3,4,100,2.7333
1991,5,3,5,102,1.0514
1991,6,1,1,429,-6.3809
1991,6,1,2,443,-5.4085
1991,6,1,3,454,-5.3551
1991,6,1,4,478,-5.6638
1991,6,1,5,494,-5.8500
1991,6,2,1,126,-9.1985
1991,6,2,2,123,-6.6093
1991,6,2,3,142,-4.6993
1991,6,2,4,142,-7.1110
1991,6,2,5,143,-8.0079
1991,6,3,1,91,-2.9046
1991,6,3,2,98,-3.5098
1991,6,3,3,97,-4.4238
1991,6,3,4,100,-5.4182
1991,6,3,5,105,-4.2103
1991,7,1,1,455,3.8323
1991,7,1,2,454,4.5317
1991,7,1,3,457,4.0295
1991,7,1,4,498,5.3632
1991,7,1,5,490,4.2357
1991,7,2,1,140,1.7157
1991,7,2,2,131,1.6707
1991,7,2,3,142,3.0920
1991,7,2,4,142,2.1960
1991,7,2,5,139,3.2715
1991,7,3,1,91,3.9854
1991,7,3,2,100,4.8497
1991,7,3,3,99,4.2162
1991,7,3,4,99,5.2661
1991,7,3,5,101,4.6154
1991,8,1,1,467,2.9260
1991,8,1,2,471,2.6904
1991,8,1,3,461,3.5380
1991,8,1,4,513,3.9902
1991,8,1,5,499,3.9323
1991,8,2,1,141,3.1052
1991,8,2,2,132,3.2561
1991,8,2,3,142,5.3991
1991,8,2,4,148,3.8623
1991,8,2,5,143,2.6333
1991,8,3,1,90,1.7709
1991,8,3,2,100,1.2897
1991,8,3,3,95,2.0055
1991,8,3,4,100,1.9394
1991,8,3,5,103,1.3549
1991,9,1,1,475,0.2143
1991,9,1,2,475,1.8482
1991,9,1,3,480,0.7678
1991,9,1,4,519,0.8113
1991,9,1,5,512,0.6560
1991,9,2,1,145,0.3434
1991,9,2,2,136,0.9993
1991,9,2,3,143,1.0135
1991,9,2,4,148,-0.2501
1991,9,2,5,140,0.5330
1991,9,3,1,91,-1.2973
1991,9,3,2,99,-3.0818
1991,9,3,3,97,-0.8733
1991,9,3,4,104,-1.0911
1991,9,3,5,99,-1.1702
1991,10,1,1,501,4.1382
1991,10,1,2,494,4.6342
1991,10,1,3,482,4.7325
1991,10,1,4,542,4.9469
1991,10,1,5,503,5.3569
1991,10,2,1,147,2.1653
1991,10,2,2,140,3.0725
1991,10,2,3,147,2.9618
1991,10,2,4,153,2.2333
1991,10,2,5,142,3.1990
1991,10,3,1,93,1.8289
1991,10,3,2,103,2.2617
1991,10,3,3,101,2.3233
1991,10,3,4,106,2.6877
1991,10,3,5,97,2.7993
1991,11,1,1,482,-3.6499
1991,11,1,2,489,-4.4397
1991,11,1,3,491,-4.0800
1991,11,1,4,545,-4.1215
1991,11,1,5,515,-3.2618
1991,11,2,1,140,-5.0258
1991,11,2,2,143,-4.4277
1991,11,2,3,149,-5.1321
1991,11,2,4,161,-5.2290
1991,11,2,5,150,-6.7494
1991,11,3,1,90,-4.9221
1991,11,3,2,103,-3.9905
1991,11,3,3,102,-4.9243
1991,11,3,4,105,-4.3484
1991,11,3,5,99,-4.4391
1991,12,1,1,478,5.0389
1991,12,1,2,501,5.8470
1991,12,1,3,491,5.8597
1991,12,1,4,539,5.6027
1991,12,1,5,517,5.6938
1991,12,2,1,142,8.8998
1991,12,2,2,146,7.9873
1991,12,2,3,151,9.8452
1991,12,2,4,158,8.1474
1991,12,2,5,150,9.1979
1991,12,3,1,89,11.4988
1991,12,3,2,104,12.0207
1991,12,3,3,99,10.0812
1991,12,3,4,104,10.4916
1991,12,3,5,100,12.4016
1992,1,1,1,481,14.5229
1992,1,1,2,492,14.4671
1992,1,1,3,496,13.5614
1992,1,1,4,518,14.0971
1992,1,1,5,526,14.5211
1992,1,2,1,145,8.6756
1992,1,2,2,148,7.3554
1992,1,2,3,154,6.0556
1992,1,2,4,160,5.3737
1992,1,2,5,152,8.6955
1992,1,3,1,92,0.1500
1992,1,3,2,107,-0.7429
1992,1,3,3,101,-4.0480
1992,1,3,4,102,-1.0221
1992,1,3,5,98,-2.6131
1992,2,1,1,517,5.4314
1992,2,1,2,504,5.8520
1992,2,1,3,497,4.7847
1992,2,1,4,488,4.7268
1992,2,1,5,515,5.2975
1992,2,2,1,155,2.3473
1992,2,2,2,154,2.8518
1992,2,2,3,152,1.5190
1992,2,2,4,161,2.8923
1992,2,2,5,156,2.6431
1992,2,3,1,100,0.5943
1992,2,3,2,104,1.2059
1992,2,3,3,99,-1.3174
1992,2,3,4,97,0.1743
1992,2,3,5,98,-0.8461
1992,3,1,1,513,-0.8772
1992,3,1,2,507,-1.9599
1992,3,1,3,492,-1.4117
1992,3,1,4,488,-1.6802
1992,3,1,5,498,-1.2409
1992,3,2,1,157,-3.9728
1992,3,2,2,153,-4.2066
1992,3,2,3,152,-4.8468
1992,3,2,4,157,-4.2960
1992,3,2,5,153,-5.2098
1992,3,3,1,99,-2.6085
1992,3,3,2,102,-3.6266
1992,3,3,3,98,-2.1409
1992,3,3,4,91,-2.2212
1992,3,3,5,97,-3.2032
1992,4,1,1,506,-5.9719
1992,4,1,2,502,-5.8267
1992,4,1,3,485,-5.8425
1992,4,1,4,478,-6.2170
1992,4,1,5,495,-6.4255
1992,4,2,1,161,-4.3129
1992,4,2,2,154,-3.6986
1992,4,2,3,153,-4.8137
1992,4,2,4,150,-4.0983
1992,4,2,5,148,-4.5524
1992,4,3,1,102,4.3289
1992,4,3,2,102,3.2838
1992,4,3,3,100,5.8642
1992,4,3,4,90,4.0360
1992,4,3,5,98,4.3298
1992,5,1,1,490,0.6602
1992,5,1,2,487,0.6694
1992,5,1,3,477,-1.2469
1992,5,1,4,490,-0.5266
1992,5,1,5,480,0.2677
1992,5,2,1,160,2.1537
1992,5,2,2,150,0.9772
1992,5,2,3,147,1.0522
1992,5,2,4,155,0.8806
1992,5,2,5,145,1.5057
1992,5,3,1,98,1.0997
1992,5,3,2,101,1.2571
1992,5,3,3,100,-1.1554
1992,5,3,4,93,0.8972
1992,5,3,5,102,1.4884
1992,6,1,1,463,-6.6266
1992,6,1,2,458,-6.6956
1992,6,1,3,455,-6.1562
1992,6,1,4,464,-6.6569
1992,6,1,5,478,-7.9041
1992,6,2,1,160,-3.6866
1992,6,2,2,145,-5.9091
1992,6,2,3,138,-6.1384
1992,6,2,4,150,-5.5161
1992,6,2,5,145,-6.2542
1992,6,3,1,99,-3.2426
1992,6,3,2,100,-1.8313
1992,6,3,3,97,-0.4977
1992,6,3,4,94,-2.1363
1992,6,3,5,98,-1.7605
1992,7,1,1,475,1.5092
1992,7,1,2,476,1.7930
1992,7,1,3,459,1.3439
1992,7,1,4,472,1.3842
1992,7,1,5,472,1.5819
1992,7,2,1,165,4.2732
1992,7,2,2,150,2.9536
1992,7,2,3,138,2.7161
1992,7,2,4,154,3.3858
1992,7,2,5,147,4.1099
1992,7,3,1,100,4.1800
1992,7,3,2,100,5.5432
1992,7,3,3,95,6.1011
1992,7,3,4,97,5.4274
1992,7,3,5,101,4.3037
1992,8,1,1,487,-3.3222
1992,8,1,2,484,-3.1393
1992,8,1,3,472,-4.7283
1992,8,1,4,495,-4.6887
1992,8,1,5,498,-3.2193
1992,8,2,1,168,-3.1823
1992,8,2,2,151,-2.5439
1992,8,2,3,144,-2.6881
1992,8,2,4,160,-2.1645
1992,8,2,5,155,-2.9563
1992,8,3,1,101,-3.1372
1992,8,3,2,103,-1.6297
1992,8,3,3,96,-1.1242
1992,8,3,4,99,-2.0113
1992,8,3,5,105,-2.7402
1992,9,1,1,485,1.6263
1992,9,1,2,515,1.7254
1992,9,1,3,472,2.0373
1992,9,1,4,507,3.4390
1992,9,1,5,535,2.5422
1992,9,2,1,174,2.1273
1992,9,2,2,165,1.9327
1992,9,2,3,142,2.6628
1992,9,2,4,164,1.3104
1992,9,2,5,162,0.5450
1992,9,3,1,100,1.1590
1992,9,3,2,105,1.7950
1992,9,3,3,92,0.4127
1992,9,3,4,102,1.2507
1992,9,3,5,104,1.0606
1992,10,1,1,477,2.1979
1992,10,1,2,525,2.1026
1992,10,1,3,475,1.3554
1992,10,1,4,506,2.2975
1992,10,1,5,536,3.1422
1992,10,2,1,174,2.5184
1992,10,2,2,170,1.4265
1992,10,2,3,147,0.2848
1992,10,2,4,160,4.1846
1992,10,2,5,167,2.6140
1992,10,3,1,101,0.7840
1992,10,3,2,103,0.5176
1992,10,3,3,97,-0.0870
1992,10,3,4,102,0.4759
1992,10,3,5,102,1.0708
1992,11,1,1,485,9.6381
1992,11,1,2,534,9.4370
1992,11,1,3,469,10.9491
1992,11,1,4,509,9.5930
1992,11,1,5,535,10.1577
1992,11,2,1,177,8.3064
1992,11,2,2,165,6.7905
1992,11,2,3,145,7.0417
1992,11,2,4,156,8.7761
1992,11,2,5,168,7.1874
1992,11,3,1,103,5.7934
1992,11,3,2,105,2.5084
1992,11,3,3,96,2.0906
1992,11,3,4,102,3.0489
1992,11,3,5,104,5.1940
1992,12,1,1,514,2.6663
1992,12,1,2,532,2.0120
1992,12,1,3,474,1.0972
1992,12,1,4,506,2.7027
1992,12,1,5,534,3.6825
1992,12,2,1,182,3.3708
1992,12,2,2,168,2.7143
1992,12,2,3,145,3.1649
1992,12,2,4,154,1.9719
1992,12,2,5,165,3.6012
1992,12,3,1,105,3.0448
1992,12,3,2,108,2.3050
1992,12,3,3,98,2.6981
1992,12,3,4,101,3.0253
1992,12,3,5,101,2.1922
1993,1,1,1,512,5.0781
1993,1,1,2,536,5.4621
1993,1,1,3,492,5.8643
1993,1,1,4,480,6.4275
1993,1,1,5,530,6.7885
1993,1,2,1,188,2.8104
1993,1,2,2,168,2.8971
1993,1,2,3,143,2.3279
1993,1,2,4,148,4.2142
1993,1,2,5,159,4.6548
1993,1,3,1,107,0.3347
1993,1,3,2,107,0.6350
1993,1,3,3,108,0.5021
1993,1,3,4,102,0.8629
1993,1,3,5,100,1.4122
1993,2,1,1,500,-3.5682
1993,2,1,2,525,-3.4900
1993,2,1,3,492,-2.7503
1993,2,1,4,483,-2.6234
1993,2,1,5,524,-3.6506
1993,2,2,1,181,-3.1001
1993,2,2,2,163,-3.8504
1993,2,2,3,142,-1.4296
1993,2,2,4,145,-2.8080
1993,2,2,5,162,-2.9060
1993,2,3,1,89,-1.8701
1993,2,3,2,107,-0.2320
1993,2,3,3,105,1.4427
1993,2,3,4,102,1.9595
1993,2,3,5,103,0.1539
1993,3,1,1,501,0.9897
1993,3,1,2,526,1.6232
1993,3,1,3,494,2.3701
1993,3,1,4,476,1.7462
1993,3,1,5,533,1.9109
1993,3,2,1,170,3.4027
1993,3,2,2,162,3.0153
1993,3,2,3,142,3.3393
1993,3,2,4,139,2.7490
1993,3,2,5,168,3.2820
1993,3,3,1,88,3.4579
1993,3,3,2,111,3.1502
1993,3,3,3,105,2.9360
1993,3,3,4,100,3.1300
1993,3,3,5,109,4.0244
1993,4,1,1,511,-2.7553
1993,4,1,2,524,-3.1981
1993,4,1,3,495,-3.3569
1993,4,1,4,469,-2.9471
1993,4,1,5,524,-2.7284
1993,4,2,1,168,-2.4765
1993,4,2,2,159,-2.6917
1993,4,2,3,143,-2.3084
1993,4,2,4,144,-2.7829
1993,4,2,5,161,-2.8247
1993,4,3,1,90,-1.1408
1993,4,3,2,107,0.1135
1993,4,3,3,101,-1.2933
1993,4,3,4,100,-0.7865
1993,4,3,5,108,-0.0258
1993,5,1,1,512,4.2189
1993,5,1,2,523,3.8665
1993,5,1,3,494,3.6422
1993,5,1,4,465,4.0421
1993,5,1,5,519,5.2959
1993,5,2,1,161,7.6001
1993,5,2,2,155,7.6461
1993,5,2,3,142,6.6442
1993,5,2,4,146,8.2878
1993,5,2,5,158,6.5489
1993,5,3,1,87,3.3451
1993,5,3,2,107,2.1356
1993,5,3,3,98,0.9783
1993,5,3,4,99,1.6126
1993,5,3,5,107,3.5844
1993,6,1,1,506,0.5803
1993,6,1,2,501,0.4685
1993,6,1,3,477,0.4584
1993,6,1,4,444,0.6100
1993,6,1,5,501,0.1675
1993,6,2,1,161,0.8474
1993,6,2,2,149,0.4369
1993,6,2,3,136,1.6458
1993,6,2,4,137,2.4975
1993,6,2,5,158,1.6186
1993,6,3,1,90,-0.4242
1993,6,3,2,94,0.1261
1993,6,3,3,99,3.1800
1993,6,3,4,96,2.0345
1993,6,3,5,104,0.7908
1993,7,1,1,532,-0.1051
1993,7,1,2,533,-0.3021
1993,7,1,3,486,0.7860
1993,7,1,4,445,1.3765
1993,7,1,5,517,-0.2344
1993,7,2,1,164,2.7453
1993,7,2,2,152,0.7745
1993,7,2,3,140,1.8347
1993,7,2,4,143,1.7998
1993,7,2,5,161,2.1069
1993,7,3,1,100,-0.8807
1993,7,3,2,97,-0.2365
1993,7,3,3,105,0.9381
1993,7,3,4,100,0.6839
1993,7,3,5,108,-0.1515
1993,8,1,1,585,3.9676
1993,8,1,2,548,3.6050
1993,8,1,3,498,5.2721
1993,8,1,4,477,5.5108
1993,8,1,5,515,5.2160
1993,8,2,1,173,6.7802
1993,8,2,2,155,5.4166
1993,8,2,3,146,6.8214
1993,8,2,4,142,5.9904
1993,8,2,5,159,6.7491
1993,8,3,1,103,5.9830
1993,8,3,2,102,4.9828
1993,8,3,3,109,6.1543
1993,8,3,4,105,4.5052
1993,8,3,5,108,6.0185
1993,9,1,1,590,0.8511
1993,9,1,2,563,0.6890
1993,9,1,3,515,1.9417
1993,9,1,4,527,1.0141
1993,9,1,5,522,2.6265
1993,9,2,1,171,1.2963
1993,9,2,2,163,3.8011
1993,9,2,3,149,3.1348
1993,9,2,4,154,3.3282
1993,9,2,5,163,2.7045
1993,9,3,1,104,0.5015
1993,9,3,2,115,-0.0743
1993,9,3,3,121,0.5295
1993,9,3,4,112,0.5454
1993,9,3,5,111,-0.1684
1993,10,1,1,612,4.2029
1993,10,1,2,572,5.3890
1993,10,1,3,531,4.8913
1993,10,1,4,551,5.3853
1993,10,1,5,548,3.5404
1993,10,2,1,179,1.8305
1993,10,2,2,155,1.8072
1993,10,2,3,151,0.9141
1993,10,2,4,153,-1.0568
1993,10,2,5,168,-0.2352
1993,10,3,1,119,2.2645
1993,10,3,2,122,0.3030
1993,10,3,3,125,1.2135
1993,10,3,4,118,1.4706
1993,10,3,5,112,2.8273
1993,11,1,1,611,-2.4602
1993,11,1,2,586,-2.5422
1993,11,1,3,548,-2.1696
1993,11,1,4,570,-3.1071
1993,11,1,5,549,-1.1663
1993,11,2,1,181,-1.1963
1993,11,2,2,154,-3.1504
1993,11,2,3,149,-3.7168
1993,11,2,4,157,-4.8894
1993,11,2,5,171,-1.4236
1993,11,3,1,122,-1.3569
1993,11,3,2,121,-2.5646
1993,11,3,3,129,-3.9462
1993,11,3,4,120,-3.2385
1993,11,3,5,112,-3.7702
1993,12,1,1,611,0.0699
1993,12,1,2,576,-0.5605
1993,12,1,3,551,-0.3098
1993,12,1,4,576,0.6385
1993,12,1,5,569,0.2925
1993,12,2,1,176,-0.0126
1993,12,2,2,142,2.5007
1993,12,2,3,149,2.9275
1993,12,2,4,158,2.9683
1993,12,2,5,175,3.6462
1993,12,3,1,122,2.2807
1993,12,3,2,120,2.1226
1993,12,3,3,125,1.6167
1993,12,3,4,122,2.4156
1993,12,3,5,113,3.2233
1994,1,1,1,611,5.3153
1994,1,1,2,580,5.8894
1994,1,1,3,563,6.0209
1994,1,1,4,577,6.6212
1994,1,1,5,586,5.6383
1994,1,2,1,174,3.9489
1994,1,2,2,140,2.9413
1994,1,2,3,150,2.4841
1994,1,2,4,158,2.6341
1994,1,2,5,178,3.6540
1994,1,3,1,123,3.2820
1994,1,3,2,119,2.6989
1994,1,3,3,126,2.9274
1994,1,3,4,120,3.0958
1994,1,3,5,116,3.9891
1994,2,1,1,607,-1.6520
1994,2,1,2,576,-0.9107
1994,2,1,3,539,-1.4149
1994,2,1,4,572,-1.8657
1994,2,1,5,585,-1.3048
1994,2,2,1,169,0.6454
1994,2,2,2,144,-2.1235
1994,2,2,3,142,0.0050
1994,2,2,4,156,-1.1397
1994,2,2,5,171,0.0114
1994,2,3,1,122,-3.0413
1994,2,3,2,122,-2.7278
1994,2,3,3,122,-3.2836
1994,2,3,4,122,-3.8052
1994,2,3,5,114,-3.0420
1994,3,1,1,584,-5.4296
1994,3,1,2,561,-5.4072
1994,3,1,3,541,-6.1840
1994,3,1,4,568,-6.9227
1994,3,1,5,568,-4.9954
1994,3,2,1,163,-7.6333
1994,3,2,2,145,-6.0422
1994,3,2,3,143,-6.7709
1994,3,2,4,158,-6.8824
1994,3,2,5,167,-6.1657
1994,3,3,1,122,-4.2017
1994,3,3,2,123,-4.2338
1994,3,3,3,122,-4.2647
1994,3,3,4,124,-4.9785
1994,3,3,5,111,-4.1268
1994,4,1,1,582,-0.6824
1994,4,1,2,543,-1.1985
1994,4,1,3,538,-1.7511
1994,4,1,4,566,-0.4538
1994,4,1,5,577,-1.4751
1994,4,2,1,161,0.3783
1994,4,2,2,141,0.5666
1994,4,2,3,141,0.0525
1994,4,2,4,152,0.3719
1994,4,2,5,169,0.7934
1994,4,3,1,120,0.9689
1994,4,3,2,119,0.9738
1994,4,3,3,120,1.5864
1994,4,3,4,126,0.6443
1994,4,3,5,114,0.8120
1994,5,1,1,569,-2.6576
1994,5,1,2,522,-1.3698
1994,5,1,3,527,-1.1692
1994,5,1,4,547,-1.5821
1994,5,1,5,576,-2.0683
1994,5,2,1,160,-3.0904
1994,5,2,2,135,-3.9179
1994,5,2,3,136,-3.1602
1994,5,2,4,153,-2.9981
1994,5,2,5,163,-3.2079
1994,5,3,1,122,0.5542
1994,5,3,2,117,-0.7120
1994,5,3,3,118,-0.0511
1994,5,3,4,122,0.6499
1994,5,3,5,115,0.5201
1994,6,1,1,543,-5.1941
1994,6,1,2,519,-3.9871
1994,6,1,3,510,-3.7121
1994,6,1,4,532,-4.0191
1994,6,1,5,556,-4.6412
1994,6,2,1,155,-3.7944
1994,6,2,2,143,-2.0884
1994,6,2,3,136,-1.6267
1994,6,2,4,143,-3.2839
1994,6,2,5,153,-3.7625
1994,6,3,1,119,-2.5144
1994,6,3,2,113,-2.3805
1994,6,3,3,117,-2.2222
1994,6,3,4,123,-1.9866
1994,6,3,5,119,-3.5387
1994,7,1,1,597,1.6712
1994,7,1,2,525,1.6320
1994,7,1,3,537,2.9497
1994,7,1,4,552,2.6101
1994,7,1,5,596,1.7327
1994,7,2,1,173,3.3466
1994,7,2,2,151,3.8320
1994,7,2,3,143,3.4356
1994,7,2,4,150,3.2834
1994,7,2,5,160,2.9861
1994,7,3,1,126,3.6603
1994,7,3,2,123,3.7923
1994,7,3,3,118,4.0239
1994,7,3,4,125,3.9737
1994,7,3,5,123,4.1684
1994,8,1,1,636,4.3918
1994,8,1,2,555,4.5889
1994,8,1,3,553,4.3821
1994,8,1,4,587,4.6654
1994,8,1,5,636,5.0284
1994,8,2,1,184,7.5152
1994,8,2,2,154,6.1291
1994,8,2,3,138,5.3520
1994,8,2,4,157,5.9229
1994,8,2,5,179,7.8122
1994,8,3,1,129,4.4123
1994,8,3,2,124,3.7609
1994,8,3,3,122,3.1846
1994,8,3,4,132,3.8900
1994,8,3,5,132,5.1946
1994,9,1,1,643,2.4519
1994,9,1,2,567,1.8919
1994,9,1,3,574,2.4875
1994,9,1,4,605,1.5254
1994,9,1,5,681,2.4748
1994,9,2,1,193,-2.0330
1994,9,2,2,160,-1.7867
1994,9,2,3,150,-1.8057
1994,9,2,4,162,-1.5569
1994,9,2,5,195,-1.6199
1994,9,3,1,127,-2.0218
1994,9,3,2,128,-2.8469
1994,9,3,3,121,-2.9971
1994,9,3,4,130,-2.9651
1994,9,3,5,138,-2.1850
1994,10,1,1,643,1.9971
1994,10,1,2,571,2.4520
1994,10,1,3,596,2.0223
1994,10,1,4,621,2.8218
1994,10,1,5,687,2.5412
1994,10,2,1,193,2.0940
1994,10,2,2,167,1.4987
1994,10,2,3,160,1.7986
1994,10,2,4,164,0.7201
1994,10,2,5,194,1.8916
1994,10,3,1,130,2.1372
1994,10,3,2,130,2.6431
1994,10,3,3,121,2.8871
1994,10,3,4,133,2.5518
1994,10,3,5,137,2.8735
1994,11,1,1,654,-3.3360
1994,11,1,2,626,-2.4526
1994,11,1,3,584,-2.9540
1994,11,1,4,605,-2.7136
1994,11,1,5,697,-2.1131
1994,11,2,1,199,-3.2526
1994,11,2,2,183,-4.4844
1994,11,2,3,161,-4.5792
1994,11,2,4,167,-3.6994
1994,11,2,5,193,-2.3974
1994,11,3,1,133,-3.1620
1994,11,3,2,133,-3.9059
1994,11,3,3,118,-3.4647
1994,11,3,4,131,-3.6239
1994,11,3,5,133,-2.4633
1994,12,1,1,639,-0.8972
1994,12,1,2,624,-0.9198
1994,12,1,3,577,-0.6519
1994,12,1,4,628,-0.9507
1994,12,1,5,698,0.2546
1994,12,2,1,199,3.9664
1994,12,2,2,189,3.6437
1994,12,2,3,160,2.9491
1994,12,2,4,171,3.4429
1994,12,2,5,195,4.1305
1994,12,3,1,134,0.3762
1994,12,3,2,139,1.0389
1994,12,3,3,120,1.0170
1994,12,3,4,136,0.8733
1994,12,3,5,133,0.2334
1995,1,1,1,656,2.1349
1995,1,1,2,625,1.6955
1995,1,1,3,571,2.3947
1995,1,1,4,619,2.5359
1995,1,1,5,694,2.1461
1995,1,2,1,203,-1.9750
1995,1,2,2,191,-1.2855
1995,1,2,3,170,-1.9728
1995,1,2,4,173,-0.4327
1995,1,2,5,206,-1.9927
1995,1,3,1,139,1.4558
1995,1,3,2,126,-0.0871
1995,1,3,3,124,2.6327
1995,1,3,4,135,3.5327
1995,1,3,5,135,1.4892
1995,2,1,1,637,2.4549
1995,2,1,2,623,3.0929
1995,2,1,3,589,1.9685
1995,2,1,4,632,1.3052
1995,2,1,5,695,2.7552
1995,2,2,1,199,4.8815
1995,2,2,2,193,4.2296
1995,2,2,3,181,4.4367
1995,2,2,4,177,4.0489
1995,2,2,5,203,5.2387
1995,2,3,1,135,4.5099
1995,2,3,2,127,5.5471
1995,2,3,3,129,3.2521
1995,2,3,4,140,5.4406
1995,2,3,5,134,5.6160
1995,3,1,1,640,0.7210
1995,3,1,2,606,0.8228
1995,3,1,3,569,1.3415
1995,3,1,4,625,2.4634
1995,3,1,5,682,1.8088
1995,3,2,1,194,2.4294
1995,3,2,2,192,2.8392
1995,3,2,3,175,4.2646
1995,3,2,4,178,4.4027
1995,3,2,5,202,3.5504
1995,3,3,1,144,2.9648
1995,3,3,2,124,2.7628
1995,3,3,3,128,1.9461
1995,3,3,4,139,2.6214
1995,3,3,5,131,2.6444
1995,4,1,1,634,4.3645
1995,4,1,2,609,4.0274
1995,4,1,3,546,3.4148
1995,4,1,4,619,4.1600
1995,4,1,5,663,4.7981
1995,4,2,1,195,3.3401
1995,4,2,2,197,2.7601
1995,4,2,3,175,4.9026
1995,4,2,4,180,3.8349
1995,4,2,5,204,2.8973
1995,4,3,1,141,3.4830
1995,4,3,2,137,2.7416
1995,4,3,3,127,3.2103
1995,4,3,4,141,5.7086
1995,4,3,5,128,4.4141
1995,5,1,1,611,2.1272
1995,5,1,2,614,2.8094
1995,5,1,3,540,2.2125
1995,5,1,4,602,1.7911
1995,5,1,5,642,2.8387
1995,5,2,1,188,0.5914
1995,5,2,2,194,0.6164
1995,5,2,3,175,1.2448
1995,5,2,4,177,1.5203
1995,5,2,5,211,1.1330
1995,5,3,1,136,3.1079
1995,5,3,2,135,3.2376
1995,5,3,3,125,2.5503
1995,5,3,4,135,3.5501
1995,5,3,5,134,4.0680
1995,6,1,1,603,8.5727
1995,6,1,2,605,7.4540
1995,6,1,3,516,7.1489
1995,6,1,4,582,7.5454
1995,6,1,5,617,8.6048
1995,6,2,1,191,4.7244
1995,6,2,2,191,4.6894
1995,6,2,3,168,4.0349
1995,6,2,4,186,6.4793
1995,6,2,5,204,7.5510
1995,6,3,1,134,5.3908
1995,6,3,2,135,3.2147
1995,6,3,3,126,1.9752
1995,6,3,4,141,4.8081
1995,6,3,5,123,7.2343
1995,7,1,1,624,7.4416
1995,7,1,2,602,7.0889
1995,7,1,3,512,8.0814
1995,7,1,4,591,8.3909
1995,7,1,5,650,9.4919
1995,7,2,1,194,7.0778
1995,7,2,2,199,6.4472
1995,7,2,3,183,6.5920
1995,7,2,4,196,6.6392
1995,7,2,5,218,8.4815
1995,7,3,1,138,5.1152
1995,7,3,2,141,4.4787
1995,7,3,3,127,4.5758
1995,7,3,4,140,5.1761
1995,7,3,5,131,6.9921
1995,8,1,1,616,3.9945
1995,8,1,2,610,5.7854
1995,8,1,3,547,3.2650
1995,8,1,4,618,4.2099
1995,8,1,5,676,5.8692
1995,8,2,1,189,1.2570
1995,8,2,2,202,1.5372
1995,8,2,3,190,1.6889
1995,8,2,4,207,1.4275
1995,8,2,5,227,2.3028
1995,8,3,1,136,2.8107
1995,8,3,2,138,1.2857
1995,8,3,3,133,1.4886
1995,8,3,4,147,0.9115
1995,8,3,5,130,0.9043
1995,9,1,1,636,1.8477
1995,9,1,2,647,1.3235
1995,9,1,3,555,2.1178
1995,9,1,4,648,1.8302
1995,9,1,5,699,2.4857
1995,9,2,1,191,0.6629
1995,9,2,2,227,1.6994
1995,9,2,3,199,1.7697
1995,9,2,4,218,1.2564
1995,9,2,5,244,1.6993
1995,9,3,1,138,1.7354
1995,9,3,2,147,1.3114
1995,9,3,3,141,2.4692
1995,9,3,4,153,1.4210
1995,9,3,5,150,1.4448
1995,10,1,1,647,-5.9399
1995,10,1,2,651,-5.7045
1995,10,1,3,535,-5.5839
1995,10,1,4,656,-5.5897
1995,10,1,5,701,-5.6358
1995,10,2,1,208,-6.5089
1995,10,2,2,234,-6.9356
1995,10,2,3,197,-5.2293
