year,month,rank_ME,rank_R6_12,nstocks,ret_vw
1968,3,2,5,362,-0.5261
1968,3,3,1,411,-0.8430
1968,3,3,2,477,-0.2222
1968,3,3,3,506,1.0680
1968,3,3,4,443,2.4770
1968,3,3,5,316,3.6719
1968,4,1,1,533,14.2514
1968,4,1,2,600,13.3865
1968,4,1,3,669,13.8083
1968,4,1,4,723,15.9822
1968,4,1,5,724,19.7244
1968,4,2,1,284,10.6116
1968,4,2,2,329,11.2720
1968,4,2,3,343,12.5971
1968,4,2,4,366,13.5775
1968,4,2,5,358,18.0765
1968,4,3,1,417,6.4950
1968,4,3,2,485,7.8713
1968,4,3,3,508,8.8473
1968,4,3,4,446,10.2553
1968,4,3,5,312,14.0046
1968,5,1,1,525,9.8632
1968,5,1,2,605,9.3573
1968,5,1,3,665,10.8966
1968,5,1,4,718,11.0898
1968,5,1,5,720,14.4267
1968,5,2,1,283,6.3536
1968,5,2,2,339,4.9207
1968,5,2,3,353,4.9761
1968,5,2,4,372,6.5676
1968,5,2,5,375,9.1609
1968,5,3,1,407,0.5380
1968,5,3,2,486,1.4054
1968,5,3,3,512,1.9230
1968,5,3,4,454,2.5644
1968,5,3,5,312,4.4083
1968,6,1,1,536,0.2299
1968,6,1,2,598,1.7688
1968,6,1,3,658,1.7553
1968,6,1,4,722,0.3782
1968,6,1,5,716,-0.2200
1968,6,2,1,280,-0.8374
1968,6,2,2,336,1.1009
1968,6,2,3,357,1.4562
1968,6,2,4,377,0.9969
1968,6,2,5,371,-0.6385
1968,6,3,1,414,1.6508
1968,6,3,2,491,1.6805
1968,6,3,3,509,0.9599
1968,6,3,4,461,0.0788
1968,6,3,5,301,-0.4181
1968,7,1,1,527,-4.4359
1968,7,1,2,587,-2.3289
1968,7,1,3,647,-2.6369
1968,7,1,4,720,-2.6846
1968,7,1,5,720,-3.8101
1968,7,2,1,277,-4.3574
1968,7,2,2,346,-2.6497
1968,7,2,3,362,-2.7928
1968,7,2,4,370,-3.2558
1968,7,2,5,372,-4.5828
1968,7,3,1,412,-2.3071
1968,7,3,2,488,-0.9909
1968,7,3,3,511,-1.8047
1968,7,3,4,449,-2.4759
1968,7,3,5,299,-5.1845
1968,8,1,1,551,2.8565
1968,8,1,2,594,3.8198
1968,8,1,3,636,4.1987
1968,8,1,4,712,4.7588
1968,8,1,5,725,5.8020
1968,8,2,1,288,2.0468
1968,8,2,2,346,2.6474
1968,8,2,3,357,3.8136
1968,8,2,4,373,4.3452
1968,8,2,5,370,4.2887
1968,8,3,1,406,1.3427
1968,8,3,2,494,1.4875
1968,8,3,3,518,1.4098
1968,8,3,4,452,1.5057
1968,8,3,5,303,1.9208
1968,9,1,1,583,6.3069
1968,9,1,2,610,6.0169
1968,9,1,3,636,6.4036
1968,9,1,4,705,6.6335
1968,9,1,5,723,7.7645
1968,9,2,1,303,7.1122
1968,9,2,2,352,6.4062
1968,9,2,3,362,5.9130
1968,9,2,4,367,6.4809
1968,9,2,5,377,7.5924
1968,9,3,1,407,5.1931
1968,9,3,2,504,3.8850
1968,9,3,3,513,3.6203
1968,9,3,4,453,3.2019
1968,9,3,5,306,5.0406
1968,10,1,1,561,-0.1300
1968,10,1,2,590,0.8283
1968,10,1,3,621,0.9820
1968,10,1,4,697,0.4968
1968,10,1,5,724,-0.0832
1968,10,2,1,301,0.2578
1968,10,2,2,344,1.7354
1968,10,2,3,366,2.1375
1968,10,2,4,366,1.5221
1968,10,2,5,377,-0.3766
1968,10,3,1,400,1.8771
1968,10,3,2,497,2.1906
1968,10,3,3,516,0.8781
1968,10,3,4,445,-0.1901
1968,10,3,5,301,-1.1438
1968,11,1,1,552,6.6224
1968,11,1,2,573,6.0195
1968,11,1,3,621,6.3808
1968,11,1,4,687,6.7993
1968,11,1,5,723,8.5336
1968,11,2,1,301,8.4529
1968,11,2,2,333,7.3013
1968,11,2,3,369,7.6221
1968,11,2,4,370,7.7960
1968,11,2,5,373,8.3282
1968,11,3,1,402,7.0549
1968,11,3,2,497,4.4746
1968,11,3,3,519,5.4292
1968,11,3,4,458,5.9388
1968,11,3,5,301,7.1126
1968,12,1,1,569,1.8545
1968,12,1,2,580,2.7536
1968,12,1,3,615,2.3686
1968,12,1,4,705,2.2535
1968,12,1,5,705,2.6030
1968,12,2,1,308,-1.5536
1968,12,2,2,342,-0.7732
1968,12,2,3,365,-0.6360
1968,12,2,4,365,-0.7638
1968,12,2,5,379,-1.5157
1968,12,3,1,400,-4.0106
1968,12,3,2,505,-3.4564
1968,12,3,3,524,-3.7983
1968,12,3,4,469,-3.9792
1968,12,3,5,310,-4.1358
1969,1,1,1,607,-0.2023
1969,1,1,2,600,-0.6598
1969,1,1,3,624,-0.8066
1969,1,1,4,686,-0.9236
1969,1,1,5,695,-0.8681
1969,1,2,1,309,-0.9113
1969,1,2,2,356,-0.3787
1969,1,2,3,356,-0.6039
1969,1,2,4,364,-0.7268
1969,1,2,5,376,-2.0132
1969,1,3,1,401,-0.8543
1969,1,3,2,509,-0.0070
1969,1,3,3,522,-0.9163
1969,1,3,4,480,-1.1994
1969,1,3,5,334,-1.5770
1969,2,1,1,609,-11.0875
1969,2,1,2,607,-9.4084
1969,2,1,3,615,-8.4562
1969,2,1,4,662,-9.3196
1969,2,1,5,699,-10.8289
1969,2,2,1,305,-9.5843
1969,2,2,2,349,-7.7161
1969,2,2,3,353,-6.9016
1969,2,2,4,365,-8.0716
1969,2,2,5,375,-9.1791
1969,2,3,1,398,-5.7617
1969,2,3,2,510,-4.4262
1969,2,3,3,523,-4.3569
1969,2,3,4,487,-4.2584
1969,2,3,5,329,-6.5018
1969,3,1,1,638,0.7124
1969,3,1,2,615,1.1697
1969,3,1,3,623,1.4805
1969,3,1,4,661,2.8428
1969,3,1,5,691,3.9814
1969,3,2,1,310,0.6867
1969,3,2,2,352,0.4246
1969,3,2,3,359,1.2380
1969,3,2,4,368,3.1567
1969,3,2,5,374,4.3156
1969,3,3,1,407,2.2430
1969,3,3,2,507,2.5431
1969,3,3,3,518,3.1305
1969,3,3,4,506,4.6294
1969,3,3,5,332,4.9476
1969,4,1,1,664,-1.0532
1969,4,1,2,625,-1.2136
1969,4,1,3,630,-0.8765
1969,4,1,4,654,0.1731
1969,4,1,5,675,0.2086
1969,4,2,1,324,0.0110
1969,4,2,2,363,-0.1377
1969,4,2,3,364,0.0832
1969,4,2,4,368,0.5938
1969,4,2,5,375,1.8915
1969,4,3,1,401,2.5542
1969,4,3,2,507,1.8863
1969,4,3,3,521,2.1483
1969,4,3,4,512,1.9884
1969,4,3,5,351,2.4990
1969,5,1,1,680,-0.1044
1969,5,1,2,627,0.0978
1969,5,1,3,621,0.7638
1969,5,1,4,648,0.8114
1969,5,1,5,667,2.0297
1969,5,2,1,326,-0.9580
1969,5,2,2,359,-0.0917
1969,5,2,3,364,0.6555
1969,5,2,4,372,0.5720
1969,5,2,5,376,1.0376
1969,5,3,1,397,-0.9619
1969,5,3,2,507,0.5962
1969,5,3,3,526,0.5835
1969,5,3,4,507,0.7134
1969,5,3,5,350,0.8576
1969,6,1,1,693,-14.1946
1969,6,1,2,642,-12.2285
1969,6,1,3,621,-11.7059
1969,6,1,4,646,-12.4603
1969,6,1,5,657,-14.3071
1969,6,2,1,325,-12.1204
1969,6,2,2,371,-10.4551
1969,6,2,3,369,-10.0055
1969,6,2,4,378,-10.8607
1969,6,2,5,383,-12.4919
1969,6,3,1,389,-5.2000
1969,6,3,2,497,-5.3515
1969,6,3,3,528,-5.6878
1969,6,3,4,514,-6.4279
1969,6,3,5,365,-9.9221
1969,7,1,1,711,-12.0465
1969,7,1,2,665,-10.1412
1969,7,1,3,619,-10.0421
1969,7,1,4,624,-10.3231
1969,7,1,5,649,-11.5963
1969,7,2,1,330,-11.0363
1969,7,2,2,378,-8.8936
1969,7,2,3,375,-7.9283
1969,7,2,4,378,-8.2004
1969,7,2,5,374,-9.8408
1969,7,3,1,372,-7.4200
1969,7,3,2,490,-5.6346
1969,7,3,3,530,-5.7397
1969,7,3,4,519,-6.0918
1969,7,3,5,386,-6.6895
1969,8,1,1,744,4.4160
1969,8,1,2,694,3.9930
1969,8,1,3,621,3.9163
1969,8,1,4,618,4.5239
1969,8,1,5,629,5.7847
1969,8,2,1,326,5.9364
1969,8,2,2,383,4.8811
1969,8,2,3,374,4.3214
1969,8,2,4,381,6.2750
1969,8,2,5,366,8.8324
1969,8,3,1,356,5.3850
1969,8,3,2,492,3.5990
1969,8,3,3,531,3.7709
1969,8,3,4,529,5.4129
1969,8,3,5,404,7.6867
1969,9,1,1,771,-3.4569
1969,9,1,2,708,-2.8559
1969,9,1,3,613,-2.3876
1969,9,1,4,611,-1.9012
1969,9,1,5,616,-2.2547
1969,9,2,1,322,-0.5830
1969,9,2,2,381,-1.0932
1969,9,2,3,372,-1.7991
1969,9,2,4,380,-0.3920
1969,9,2,5,360,-0.5217
1969,9,3,1,347,-1.9596
1969,9,3,2,492,-2.8445
1969,9,3,3,526,-3.1887
1969,9,3,4,536,-3.3199
1969,9,3,5,420,-3.0994
1969,10,1,1,787,12.3725
1969,10,1,2,717,10.0156
1969,10,1,3,612,8.3106
1969,10,1,4,605,9.1794
1969,10,1,5,598,9.2148
1969,10,2,1,326,10.6014
1969,10,2,2,378,7.2906
1969,10,2,3,365,6.6790
1969,10,2,4,382,6.8417
1969,10,2,5,353,6.6191
1969,10,3,1,327,7.1953
1969,10,3,2,478,5.6022
1969,10,3,3,516,4.6723
1969,10,3,4,539,4.4017
1969,10,3,5,427,5.4989
1969,11,1,1,804,-7.8113
1969,11,1,2,736,-6.4620
1969,11,1,3,610,-5.4243
1969,11,1,4,580,-5.2463
1969,11,1,5,561,-6.0085
1969,11,2,1,328,-6.1075
1969,11,2,2,384,-4.6163
1969,11,2,3,362,-4.5038
1969,11,2,4,371,-3.7700
1969,11,2,5,340,-3.4656
1969,11,3,1,304,-4.4980
1969,11,3,2,462,-3.5224
1969,11,3,3,507,-3.5879
1969,11,3,4,543,-3.2703
1969,11,3,5,431,-2.2984
1969,12,1,1,812,-9.7938
1969,12,1,2,764,-7.8122
1969,12,1,3,623,-6.8574
1969,12,1,4,575,-6.3217
1969,12,1,5,536,-5.4174
1969,12,2,1,335,-6.3451
1969,12,2,2,393,-6.0408
1969,12,2,3,366,-4.5130
1969,12,2,4,372,-4.1495
1969,12,2,5,336,-3.6464
1969,12,3,1,295,-3.3032
1969,12,3,2,463,-2.8963
1969,12,3,3,498,-2.5270
1969,12,3,4,545,-1.6509
1969,12,3,5,443,-1.1157
1970,1,1,1,828,-1.6611
1970,1,1,2,760,-1.9188
1970,1,1,3,622,-2.2486
1970,1,1,4,566,-3.5449
1970,1,1,5,530,-5.5753
1970,1,2,1,334,-7.5799
1970,1,2,2,395,-5.5247
1970,1,2,3,366,-4.7493
1970,1,2,4,375,-5.1091
1970,1,2,5,334,-6.1324
1970,1,3,1,292,-10.5832
1970,1,3,2,454,-8.2659
1970,1,3,3,503,-7.0256
1970,1,3,4,549,-7.7292
1970,1,3,5,442,-8.0208
1970,2,1,1,832,2.5962
1970,2,1,2,763,2.9796
1970,2,1,3,628,2.8408
1970,2,1,4,555,2.9171
1970,2,1,5,513,2.6931
1970,2,2,1,322,3.8456
1970,2,2,2,404,3.0626
1970,2,2,3,369,4.4550
1970,2,2,4,377,3.7738
1970,2,2,5,343,4.2745
1970,2,3,1,274,5.8158
1970,2,3,2,448,5.7433
1970,2,3,3,499,6.9511
1970,2,3,4,548,6.0077
1970,2,3,5,452,5.9179
1970,3,1,1,843,-3.8438
1970,3,1,2,772,-2.5422
1970,3,1,3,640,-2.5975
1970,3,1,4,562,-3.2117
1970,3,1,5,489,-5.5777
1970,3,2,1,329,-2.6838
1970,3,2,2,394,-1.3619
1970,3,2,3,378,-0.4555
1970,3,2,4,375,-1.0906
1970,3,2,5,335,-3.7938
1970,3,3,1,258,-2.1781
1970,3,3,2,436,0.6722
1970,3,3,3,497,1.4324
1970,3,3,4,536,0.7890
1970,3,3,5,449,-1.7400
1970,4,1,1,847,-19.3420
1970,4,1,2,788,-16.3914
1970,4,1,3,624,-15.0429
1970,4,1,4,558,-16.6116
1970,4,1,5,471,-20.7667
1970,4,2,1,333,-18.8891
1970,4,2,2,386,-14.1895
1970,4,2,3,385,-12.3173
1970,4,2,4,380,-13.9122
1970,4,2,5,334,-18.0605
1970,4,3,1,246,-13.1876
1970,4,3,2,426,-8.3800
1970,4,3,3,492,-8.7236
1970,4,3,4,531,-9.2913
1970,4,3,5,444,-10.4444
1970,5,1,1,859,-8.4920
1970,5,1,2,798,-9.2276
1970,5,1,3,626,-9.6561
1970,5,1,4,544,-10.3734
1970,5,1,5,458,-11.3318
1970,5,2,1,335,-11.1436
1970,5,2,2,395,-9.5245
1970,5,2,3,399,-9.0734
1970,5,2,4,381,-9.3513
1970,5,2,5,335,-10.4981
1970,5,3,1,245,-4.9631
1970,5,3,2,410,-3.3784
1970,5,3,3,501,-5.5784
1970,5,3,4,540,-6.1055
1970,5,3,5,461,-7.2017
1970,6,1,1,869,-11.0322
1970,6,1,2,810,-8.3538
1970,6,1,3,632,-6.6210
1970,6,1,4,525,-6.6254
1970,6,1,5,442,-6.9252
1970,6,2,1,346,-9.6722
1970,6,2,2,410,-8.3405
1970,6,2,3,407,-6.1616
1970,6,2,4,379,-5.9030
1970,6,2,5,338,-5.4932
1970,6,3,1,225,-7.9506
1970,6,3,2,408,-4.8631
1970,6,3,3,500,-5.3587
1970,6,3,4,547,-4.3300
1970,6,3,5,490,-4.4308
1970,7,1,1,876,3.3888
1970,7,1,2,829,4.2151
1970,7,1,3,630,4.3215
1970,7,1,4,503,5.1096
1970,7,1,5,384,5.0476
1970,7,2,1,343,7.5421
1970,7,2,2,417,8.3248
1970,7,2,3,409,7.7211
1970,7,2,4,378,7.1561
1970,7,2,5,326,6.9745
1970,7,3,1,224,11.0360
1970,7,3,2,404,9.5483
1970,7,3,3,507,8.0404
1970,7,3,4,558,7.6680
1970,7,3,5,508,5.4587
1970,8,1,1,886,6.7505
1970,8,1,2,842,5.4127
1970,8,1,3,647,4.9326
1970,8,1,4,525,4.4940
1970,8,1,5,380,4.0787
1970,8,2,1,352,10.2654
1970,8,2,2,423,7.1342
1970,8,2,3,405,5.2671
1970,8,2,4,377,4.3667
1970,8,2,5,322,4.3216
1970,8,3,1,224,8.9387
1970,8,3,2,411,6.6725
1970,8,3,3,504,5.5967
1970,8,3,4,558,4.4187
1970,8,3,5,506,3.6479
1970,9,1,1,895,17.9244
1970,9,1,2,859,12.8071
1970,9,1,3,648,10.8549
1970,9,1,4,535,10.9820
1970,9,1,5,370,12.7749
1970,9,2,1,358,17.2210
1970,9,2,2,428,10.7318
1970,9,2,3,410,7.3510
1970,9,2,4,380,7.5133
1970,9,2,5,317,9.2969
1970,9,3,1,232,7.2760
1970,9,3,2,414,4.4931
1970,9,3,3,508,3.1523
1970,9,3,4,560,3.0199
1970,9,3,5,512,4.6471
1970,10,1,1,899,-10.4731
1970,10,1,2,862,-6.4284
1970,10,1,3,640,-4.0121
1970,10,1,4,543,-3.4810
1970,10,1,5,373,-3.2756
1970,10,2,1,354,-8.7557
1970,10,2,2,432,-4.6038
1970,10,2,3,417,-2.9622
1970,10,2,4,373,-2.1869
1970,10,2,5,309,-2.0546
1970,10,3,1,239,-4.3721
1970,10,3,2,424,-1.4530
1970,10,3,3,521,-1.5106
1970,10,3,4,559,-1.0561
1970,10,3,5,512,-0.7540
1970,11,1,1,907,-2.6015
1970,11,1,2,877,-1.2650
1970,11,1,3,661,-0.4389
1970,11,1,4,557,0.0741
1970,11,1,5,406,0.5802
1970,11,2,1,359,1.5325
1970,11,2,2,431,2.7382
1970,11,2,3,420,3.5339
1970,11,2,4,377,3.9753
1970,11,2,5,335,3.3670
1970,11,3,1,242,4.8216
1970,11,3,2,433,5.0028
1970,11,3,3,531,5.4114
1970,11,3,4,555,6.0832
1970,11,3,5,517,5.2154
1970,12,1,1,916,8.2662
1970,12,1,2,891,9.3400
1970,12,1,3,668,9.4739
1970,12,1,4,563,10.4971
1970,12,1,5,419,9.6892
1970,12,2,1,357,7.8522
1970,12,2,2,433,8.7812
1970,12,2,3,418,8.8831
1970,12,2,4,386,8.4421
1970,12,2,5,347,7.4123
1970,12,3,1,249,5.6573
1970,12,3,2,444,6.3930
1970,12,3,3,542,6.8546
1970,12,3,4,560,5.9806
1970,12,3,5,517,4.9323
1971,1,1,1,913,18.0985
1971,1,1,2,901,15.6196
1971,1,1,3,667,13.8632
1971,1,1,4,559,12.1797
1971,1,1,5,416,10.7283
1971,1,2,1,342,12.6538
1971,1,2,2,424,10.5739
1971,1,2,3,413,9.1868
1971,1,2,4,379,8.8675
1971,1,2,5,359,7.9401
1971,1,3,1,248,8.4954
1971,1,3,2,447,5.9116
1971,1,3,3,543,4.5261
1971,1,3,4,563,4.4925
1971,1,3,5,524,3.4318
1971,2,1,1,916,6.4537
1971,2,1,2,893,5.5694
1971,2,1,3,672,5.0600
1971,2,1,4,575,5.0466
1971,2,1,5,436,5.4025
1971,2,2,1,354,2.6770
1971,2,2,2,421,2.9989
1971,2,2,3,408,2.2876
1971,2,2,4,381,2.7680
1971,2,2,5,359,3.0634
1971,2,3,1,259,1.0378
1971,2,3,2,471,1.7463
1971,2,3,3,556,1.3289
1971,2,3,4,568,0.9327
1971,2,3,5,532,2.3358
1971,3,1,1,917,5.4057
1971,3,1,2,901,5.8074
1971,3,1,3,695,6.4078
1971,3,1,4,600,5.9546
1971,3,1,5,518,7.6956
1971,3,2,1,356,7.0665
1971,3,2,2,412,5.2783
1971,3,2,3,411,4.8139
1971,3,2,4,391,5.8788
1971,3,2,5,374,6.0119
1971,3,3,1,300,6.6336
1971,3,3,2,500,4.4841
1971,3,3,3,565,4.5619
1971,3,3,4,573,3.6137
1971,3,3,5,520,4.0300
1971,4,1,1,899,2.0418
1971,4,1,2,898,2.2023
1971,4,1,3,713,1.8441
1971,4,1,4,626,1.1247
1971,4,1,5,575,1.6390
1971,4,2,1,355,3.5511
1971,4,2,2,402,3.8962
1971,4,2,3,405,2.8016
1971,4,2,4,388,3.6347
1971,4,2,5,372,3.1895
1971,4,3,1,319,5.9600
1971,4,3,2,507,3.9300
1971,4,3,3,571,2.8387
1971,4,3,4,572,4.3271
1971,4,3,5,505,4.1134
1971,5,1,1,904,-7.7978
1971,5,1,2,878,-6.1579
1971,5,1,3,717,-5.3050
1971,5,1,4,649,-5.5734
1971,5,1,5,574,-5.2466
1971,5,2,1,350,-5.7696
1971,5,2,2,404,-3.9865
1971,5,2,3,401,-4.3921
1971,5,2,4,390,-3.6556
1971,5,2,5,372,-3.1668
1971,5,3,1,324,-3.0568
1971,5,3,2,511,-3.5211
1971,5,3,3,578,-3.6639
1971,5,3,4,574,-3.0909
1971,5,3,5,499,-3.1127
1971,6,1,1,903,-4.1101
1971,6,1,2,881,-2.9360
1971,6,1,3,731,-1.9620
1971,6,1,4,671,-1.4755
1971,6,1,5,609,-1.4551
1971,6,2,1,351,-2.9793
1971,6,2,2,403,-0.9735
1971,6,2,3,400,-0.2231
1971,6,2,4,395,0.1121
1971,6,2,5,386,1.3571
1971,6,3,1,339,-1.2233
1971,6,3,2,516,-0.0290
1971,6,3,3,579,0.6031
1971,6,3,4,579,1.2167
1971,6,3,5,498,0.9557
1971,7,1,1,879,-7.3717
1971,7,1,2,879,-5.4023
1971,7,1,3,760,-4.8190
1971,7,1,4,699,-5.2551
1971,7,1,5,648,-6.8881
1971,7,2,1,349,-6.6989
1971,7,2,2,407,-4.6152
1971,7,2,3,396,-4.5642
1971,7,2,4,401,-4.0548
1971,7,2,5,385,-5.0829
1971,7,3,1,354,-6.7972
1971,7,3,2,517,-4.0467
1971,7,3,3,572,-4.4832
1971,7,3,4,572,-4.3304
1971,7,3,5,477,-4.1854
1971,8,1,1,884,3.1568
1971,8,1,2,855,4.1725
1971,8,1,3,768,4.5468
1971,8,1,4,725,4.3034
1971,8,1,5,644,5.5396
1971,8,2,1,336,4.3676
1971,8,2,2,406,4.1138
1971,8,2,3,400,3.8778
1971,8,2,4,397,4.9917
1971,8,2,5,374,6.6783
1971,8,3,1,354,4.4115
1971,8,3,2,512,3.4191
1971,8,3,3,569,4.6593
1971,8,3,4,567,5.2242
1971,8,3,5,457,5.0831
1971,9,1,1,906,-2.0725
1971,9,1,2,855,-0.5896
1971,9,1,3,769,-0.7086
1971,9,1,4,727,0.3238
1971,9,1,5,649,1.4429
1971,9,2,1,333,-2.1032
1971,9,2,2,393,-1.6347
1971,9,2,3,390,-1.1720
