year,month,rank_ME,rank_CIM_12,nstocks,ret_vw
1968,1,2,4,475,-1.4265
1968,1,2,5,318,-1.1615
1968,1,3,1,537,-4.2492
1968,1,3,2,565,-3.9859
1968,1,3,3,564,-2.8539
1968,1,3,4,597,-4.1034
1968,1,3,5,356,-7.4746
1968,2,1,1,649,-6.6876
1968,2,1,2,831,-6.7980
1968,2,1,3,836,-6.8474
1968,2,1,4,866,-6.7413
1968,2,1,5,665,-7.6505
1968,2,2,1,392,-4.3290
1968,2,2,2,449,-5.3419
1968,2,2,3,443,-4.8955
1968,2,2,4,469,-4.9034
1968,2,2,5,353,-6.6301
1968,2,3,1,538,-3.2757
1968,2,3,2,590,-3.1807
1968,2,3,3,552,-2.8785
1968,2,3,4,598,-2.9035
1968,2,3,5,455,-3.0965
1968,3,1,1,772,-1.4713
1968,3,1,2,797,-1.3130
1968,3,1,3,837,-1.3564
1968,3,1,4,866,-1.1880
1968,3,1,5,687,-1.6743
1968,3,2,1,423,-1.4446
1968,3,2,2,433,-1.4203
1968,3,2,3,434,-1.6478
1968,3,2,4,474,-0.7824
1968,3,2,5,371,-0.6099
1968,3,3,1,570,0.8609
1968,3,3,2,561,0.6485
1968,3,3,3,534,0.0612
1968,3,3,4,593,0.7226
1968,3,3,5,483,2.0233
1968,4,1,1,766,16.0026
1968,4,1,2,810,16.8068
1968,4,1,3,832,16.3822
1968,4,1,4,865,16.9661
1968,4,1,5,664,16.8252
1968,4,2,1,426,13.6018
1968,4,2,2,434,13.7680
1968,4,2,3,441,13.9014
1968,4,2,4,476,14.9265
1968,4,2,5,351,15.1686
1968,4,3,1,572,8.8367
1968,4,3,2,558,8.6352
1968,4,3,3,542,9.0768
1968,4,3,4,601,8.3559
1968,4,3,5,475,10.6108
1968,5,1,1,768,11.0524
1968,5,1,2,785,11.1660
1968,5,1,3,823,11.5646
1968,5,1,4,860,12.6793
1968,5,1,5,647,12.9179
1968,5,2,1,433,6.5580
1968,5,2,2,420,7.0521
1968,5,2,3,444,7.2107
1968,5,2,4,465,6.4004
1968,5,2,5,338,6.7758
1968,5,3,1,567,1.8015
1968,5,3,2,544,2.4237
1968,5,3,3,544,1.3250
1968,5,3,4,588,1.3390
1968,5,3,5,470,3.3172
1968,6,1,1,752,0.0099
1968,6,1,2,828,0.4324
1968,6,1,3,790,0.3033
1968,6,1,4,843,0.8219
1968,6,1,5,525,0.2704
1968,6,2,1,425,0.4488
1968,6,2,2,442,0.2452
1968,6,2,3,428,0.2656
1968,6,2,4,455,-0.3238
1968,6,2,5,302,0.1155
1968,6,3,1,565,1.2069
1968,6,3,2,571,1.0257
1968,6,3,3,509,1.2144
1968,6,3,4,579,0.8599
1968,6,3,5,415,-0.2979
1968,7,1,1,744,-3.2548
1968,7,1,2,801,-3.8269
1968,7,1,3,738,-3.5187
1968,7,1,4,840,-3.6972
1968,7,1,5,512,-2.5476
1968,7,2,1,422,-4.4063
1968,7,2,2,427,-3.7176
1968,7,2,3,415,-3.5916
1968,7,2,4,453,-3.2764
1968,7,2,5,298,-3.2333
1968,7,3,1,558,-2.6889
1968,7,3,2,562,-2.6020
1968,7,3,3,505,-2.2064
1968,7,3,4,578,-2.0147
1968,7,3,5,410,-3.5916
1968,8,1,1,734,3.3952
1968,8,1,2,788,3.5471
1968,8,1,3,762,5.0150
1968,8,1,4,804,5.5140
1968,8,1,5,473,5.8277
1968,8,2,1,416,2.7839
1968,8,2,2,424,2.9116
1968,8,2,3,434,3.5290
1968,8,2,4,431,4.5458
1968,8,2,5,291,4.9370
1968,8,3,1,552,1.2837
1968,8,3,2,554,1.9390
1968,8,3,3,531,2.0321
1968,8,3,4,570,1.4509
1968,8,3,5,438,1.3382
1968,9,1,1,734,6.3573
1968,9,1,2,689,6.5379
1968,9,1,3,732,6.6696
1968,9,1,4,827,6.5157
1968,9,1,5,465,8.9023
1968,9,2,1,419,6.5408
1968,9,2,2,399,6.7700
1968,9,2,3,429,6.4757
1968,9,2,4,426,7.2173
1968,9,2,5,281,7.1137
1968,9,3,1,558,4.2814
1968,9,3,2,516,4.4172
1968,9,3,3,520,4.9406
1968,9,3,4,561,4.6958
1968,9,3,5,423,2.7928
1968,10,1,1,749,-0.6733
1968,10,1,2,709,-0.4174
1968,10,1,3,733,0.8253
1968,10,1,4,863,1.0381
1968,10,1,5,471,-1.0069
1968,10,2,1,408,0.7537
1968,10,2,2,399,0.5792
1968,10,2,3,429,0.4419
1968,10,2,4,446,1.3344
1968,10,2,5,293,0.6408
1968,10,3,1,531,0.2753
1968,10,3,2,523,1.4476
1968,10,3,3,522,1.4707
1968,10,3,4,571,1.7003
1968,10,3,5,437,-0.2472
1968,11,1,1,739,7.1340
1968,11,1,2,702,7.2240
1968,11,1,3,730,6.7342
1968,11,1,4,835,8.2182
1968,11,1,5,517,6.7741
1968,11,2,1,396,8.2203
1968,11,2,2,387,8.8680
1968,11,2,3,427,7.5464
1968,11,2,4,435,7.7490
1968,11,2,5,318,7.5699
1968,11,3,1,521,5.5885
1968,11,3,2,520,5.1870
1968,11,3,3,520,5.4440
1968,11,3,4,560,4.9458
1968,11,3,5,463,6.6718
1968,12,1,1,736,3.2040
1968,12,1,2,706,2.7976
1968,12,1,3,806,2.0054
1968,12,1,4,837,1.5438
1968,12,1,5,551,3.0266
1968,12,2,1,397,-1.0008
1968,12,2,2,389,-0.8007
1968,12,2,3,439,-1.5025
1968,12,2,4,446,-1.5214
1968,12,2,5,327,-1.0691
1968,12,3,1,522,-3.5957
1968,12,3,2,519,-3.4956
1968,12,3,3,551,-3.8194
1968,12,3,4,552,-4.3142
1968,12,3,5,481,-3.8428
1969,1,1,1,720,-0.7203
1969,1,1,2,718,-0.2971
1969,1,1,3,805,-0.8678
1969,1,1,4,823,-0.7461
1969,1,1,5,549,-1.0014
1969,1,2,1,389,-1.1051
1969,1,2,2,408,-1.2102
1969,1,2,3,443,-0.9776
1969,1,2,4,432,-1.4853
1969,1,2,5,323,-1.1185
1969,1,3,1,521,-1.5011
1969,1,3,2,527,-0.7614
1969,1,3,3,551,-0.3923
1969,1,3,4,535,-0.3006
1969,1,3,5,483,-1.0787
1969,2,1,1,714,-10.9027
1969,2,1,2,703,-10.0652
1969,2,1,3,802,-9.7919
1969,2,1,4,822,-9.8446
1969,2,1,5,553,-10.4794
1969,2,2,1,383,-8.3675
1969,2,2,2,397,-8.7671
1969,2,2,3,442,-7.8100
1969,2,2,4,441,-8.1558
1969,2,2,5,325,-9.4217
1969,2,3,1,520,-4.5604
1969,2,3,2,491,-4.8409
1969,2,3,3,555,-4.8925
1969,2,3,4,541,-4.5187
1969,2,3,5,485,-4.9904
1969,3,1,1,714,2.1029
1969,3,1,2,717,2.0667
1969,3,1,3,806,2.5412
1969,3,1,4,825,2.1843
1969,3,1,5,634,2.8672
1969,3,2,1,386,2.0366
1969,3,2,2,398,2.4727
1969,3,2,3,446,2.2157
1969,3,2,4,442,1.8848
1969,3,2,5,342,2.9496
1969,3,3,1,505,2.6374
1969,3,3,2,499,3.9331
1969,3,3,3,572,2.6912
1969,3,3,4,557,2.9464
1969,3,3,5,489,4.0739
1969,4,1,1,696,-0.6348
1969,4,1,2,801,-0.6645
1969,4,1,3,774,-0.6416
1969,4,1,4,764,-0.4337
1969,4,1,5,644,-0.3028
1969,4,2,1,382,0.8701
1969,4,2,2,434,0.6423
1969,4,2,3,439,0.3643
1969,4,2,4,433,0.5362
1969,4,2,5,352,1.6948
1969,4,3,1,494,2.1364
1969,4,3,2,528,1.6903
1969,4,3,3,550,2.6180
1969,4,3,4,542,2.1380
1969,4,3,5,499,2.6268
1969,5,1,1,682,0.6847
1969,5,1,2,815,0.1509
1969,5,1,3,771,0.9414
1969,5,1,4,811,0.7208
1969,5,1,5,636,2.9624
1969,5,2,1,373,-0.0530
1969,5,2,2,444,-0.0002
1969,5,2,3,438,0.4204
1969,5,2,4,439,-0.3026
1969,5,2,5,350,1.5938
1969,5,3,1,499,-0.3316
1969,5,3,2,541,0.5844
1969,5,3,3,548,0.1658
1969,5,3,4,557,0.7293
1969,5,3,5,486,-0.2265
1969,6,1,1,680,-13.1776
1969,6,1,2,824,-13.2227
1969,6,1,3,783,-13.5308
1969,6,1,4,810,-13.2386
1969,6,1,5,637,-13.8651
1969,6,2,1,375,-11.9356
1969,6,2,2,454,-11.4809
1969,6,2,3,447,-11.5015
1969,6,2,4,446,-10.9034
1969,6,2,5,358,-11.8615
1969,6,3,1,494,-5.0781
1969,6,3,2,540,-6.3962
1969,6,3,3,543,-6.2904
1969,6,3,4,554,-6.3116
1969,6,3,5,490,-6.0010
1969,7,1,1,696,-11.3691
1969,7,1,2,822,-11.1486
1969,7,1,3,795,-11.2673
1969,7,1,4,797,-10.6936
1969,7,1,5,657,-11.9181
1969,7,2,1,378,-9.9141
1969,7,2,2,464,-9.9538
1969,7,2,3,452,-9.2433
1969,7,2,4,437,-8.9073
1969,7,2,5,383,-9.4430
1969,7,3,1,496,-5.6683
1969,7,3,2,542,-6.2163
1969,7,3,3,545,-6.2690
1969,7,3,4,550,-6.2866
1969,7,3,5,506,-5.2658
1969,8,1,1,732,4.8278
1969,8,1,2,855,5.1060
1969,8,1,3,804,4.7090
1969,8,1,4,777,4.6112
1969,8,1,5,658,4.5541
1969,8,2,1,386,6.2342
1969,8,2,2,478,6.6918
1969,8,2,3,453,6.3954
1969,8,2,4,440,6.3021
1969,8,2,5,383,7.2888
1969,8,3,1,522,5.0857
1969,8,3,2,547,4.9959
1969,8,3,3,554,4.2009
1969,8,3,4,552,3.9673
1969,8,3,5,509,5.3388
1969,9,1,1,746,-3.3841
1969,9,1,2,859,-2.7510
1969,9,1,3,817,-3.0894
1969,9,1,4,821,-2.2907
1969,9,1,5,681,-2.9388
1969,9,2,1,384,-1.1034
1969,9,2,2,471,-0.1647
1969,9,2,3,452,-1.4329
1969,9,2,4,462,-0.1179
1969,9,2,5,397,-1.3641
1969,9,3,1,525,-1.6622
1969,9,3,2,549,-2.6773
1969,9,3,3,553,-2.8089
1969,9,3,4,562,-2.7585
1969,9,3,5,515,-1.4613
1969,10,1,1,757,10.7018
1969,10,1,2,859,9.8807
1969,10,1,3,848,9.4888
1969,10,1,4,829,10.5158
1969,10,1,5,685,10.2244
1969,10,2,1,402,8.1823
1969,10,2,2,462,6.7136
1969,10,2,3,469,7.3741
1969,10,2,4,454,8.2204
1969,10,2,5,397,7.0310
1969,10,3,1,528,5.8096
1969,10,3,2,549,4.3904
1969,10,3,3,563,5.1046
1969,10,3,4,566,5.1991
1969,10,3,5,515,5.6208
1969,11,1,1,759,-6.7178
1969,11,1,2,879,-6.6394
1969,11,1,3,832,-6.6762
1969,11,1,4,878,-6.1109
1969,11,1,5,680,-7.0307
1969,11,2,1,413,-4.9393
1969,11,2,2,482,-4.4064
1969,11,2,3,468,-4.4525
1969,11,2,4,477,-4.1827
1969,11,2,5,383,-4.3878
1969,11,3,1,531,-3.3772
1969,11,3,2,560,-3.2071
1969,11,3,3,564,-3.1703
1969,11,3,4,578,-3.0498
1969,11,3,5,502,-1.7876
1969,12,1,1,750,-8.0976
1969,12,1,2,878,-8.3532
1969,12,1,3,827,-8.1064
1969,12,1,4,880,-7.7174
1969,12,1,5,682,-7.9592
1969,12,2,1,412,-6.2181
1969,12,2,2,492,-5.0252
1969,12,2,3,467,-5.0089
1969,12,2,4,471,-4.3659
1969,12,2,5,379,-5.0485
1969,12,3,1,517,-1.8613
1969,12,3,2,567,-2.0772
1969,12,3,3,559,-2.0092
1969,12,3,4,581,-1.5871
1969,12,3,5,503,-0.7036
1970,1,1,1,731,-2.1479
1970,1,1,2,878,-2.5610
1970,1,1,3,820,-2.8940
1970,1,1,4,892,-2.7176
1970,1,1,5,607,-3.4612
1970,1,2,1,398,-5.9224
1970,1,2,2,487,-6.1889
1970,1,2,3,457,-5.3704
1970,1,2,4,487,-5.9445
1970,1,2,5,340,-6.5868
1970,1,3,1,488,-8.7881
1970,1,3,2,558,-7.7187
1970,1,3,3,560,-6.9518
1970,1,3,4,599,-6.9861
1970,1,3,5,482,-7.9641
1970,2,1,1,737,3.0212
1970,2,1,2,881,2.5528
1970,2,1,3,842,3.2342
1970,2,1,4,896,2.5872
1970,2,1,5,638,3.0799
1970,2,2,1,406,3.4309
1970,2,2,2,494,3.8041
1970,2,2,3,468,4.0493
1970,2,2,4,483,3.8377
1970,2,2,5,349,3.5306
1970,2,3,1,520,6.0042
1970,2,3,2,560,5.6104
1970,2,3,3,584,6.0413
1970,2,3,4,600,7.5060
1970,2,3,5,479,4.8262
1970,3,1,1,641,-3.8048
1970,3,1,2,885,-3.3575
1970,3,1,3,831,-3.2583
1970,3,1,4,891,-3.3830
1970,3,1,5,617,-3.8197
1970,3,2,1,381,-2.3938
1970,3,2,2,500,-2.2006
1970,3,2,3,468,-1.6692
1970,3,2,4,481,-1.3440
1970,3,2,5,336,-3.1465
1970,3,3,1,501,0.0550
1970,3,3,2,567,-0.4068
1970,3,3,3,578,0.1201
1970,3,3,4,594,0.7105
1970,3,3,5,469,-0.4863
1970,4,1,1,639,-18.8593
1970,4,1,2,899,-17.7432
1970,4,1,3,864,-17.4657
1970,4,1,4,891,-17.2055
1970,4,1,5,641,-18.7890
1970,4,2,1,382,-16.7820
1970,4,2,2,499,-15.7879
1970,4,2,3,481,-15.2180
1970,4,2,4,484,-14.6180
1970,4,2,5,348,-17.1092
1970,4,3,1,501,-9.7568
1970,4,3,2,568,-9.8250
1970,4,3,3,587,-9.6412
1970,4,3,4,602,-9.1127
1970,4,3,5,480,-9.9090
1970,5,1,1,659,-8.9871
1970,5,1,2,884,-9.7766
1970,5,1,3,827,-9.6148
1970,5,1,4,869,-9.1194
1970,5,1,5,640,-9.1598
1970,5,2,1,389,-11.1523
1970,5,2,2,491,-10.7566
1970,5,2,3,470,-9.7033
1970,5,2,4,468,-9.1770
1970,5,2,5,360,-10.8038
1970,5,3,1,499,-4.6942
1970,5,3,2,565,-5.6624
1970,5,3,3,538,-6.0406
1970,5,3,4,582,-5.9820
1970,5,3,5,496,-6.8501
1970,6,1,1,656,-10.1710
1970,6,1,2,885,-8.9371
1970,6,1,3,826,-8.6391
1970,6,1,4,861,-8.1599
1970,6,1,5,632,-8.1383
1970,6,2,1,384,-7.6303
1970,6,2,2,487,-7.6258
1970,6,2,3,467,-7.2072
1970,6,2,4,446,-6.8800
1970,6,2,5,357,-6.9143
1970,6,3,1,495,-4.5816
1970,6,3,2,564,-5.6904
1970,6,3,3,535,-5.5187
1970,6,3,4,570,-4.7620
1970,6,3,5,520,-4.7247
1970,7,1,1,655,4.0107
1970,7,1,2,872,4.5090
1970,7,1,3,817,4.6376
1970,7,1,4,848,3.7500
1970,7,1,5,581,4.2271
1970,7,2,1,388,8.8607
1970,7,2,2,472,7.8418
1970,7,2,3,458,6.7826
1970,7,2,4,447,6.6559
1970,7,2,5,344,7.7455
1970,7,3,1,491,6.9949
1970,7,3,2,570,9.0295
1970,7,3,3,523,7.8229
1970,7,3,4,561,7.8489
1970,7,3,5,509,5.4897
1970,8,1,1,671,5.7206
1970,8,1,2,867,5.7064
1970,8,1,3,844,5.7785
1970,8,1,4,897,5.6371
1970,8,1,5,636,5.3111
1970,8,2,1,391,7.6598
1970,8,2,2,457,6.5653
1970,8,2,3,467,7.6376
1970,8,2,4,470,5.0855
1970,8,2,5,339,7.2675
1970,8,3,1,496,5.4594
1970,8,3,2,550,4.7719
1970,8,3,3,572,4.4972
1970,8,3,4,574,4.5481
1970,8,3,5,451,5.1652
1970,9,1,1,649,16.2031
1970,9,1,2,907,14.5148
1970,9,1,3,868,14.0072
1970,9,1,4,881,13.4323
1970,9,1,5,728,13.5487
1970,9,2,1,350,12.7155
1970,9,2,2,476,11.7470
1970,9,2,3,466,10.7961
1970,9,2,4,460,8.1980
1970,9,2,5,331,11.5473
1970,9,3,1,406,5.2744
1970,9,3,2,583,4.2032
1970,9,3,3,564,3.6684
1970,9,3,4,538,2.1753
1970,9,3,5,448,4.3754
1970,10,1,1,657,-7.8290
1970,10,1,2,932,-7.2087
1970,10,1,3,881,-6.7081
1970,10,1,4,871,-6.3329
1970,10,1,5,744,-7.0362
1970,10,2,1,370,-6.0119
1970,10,2,2,483,-4.4745
1970,10,2,3,439,-4.6216
1970,10,2,4,451,-3.4342
1970,10,2,5,334,-5.0684
1970,10,3,1,495,-0.4198
1970,10,3,2,592,-1.6834
1970,10,3,3,494,-1.7307
1970,10,3,4,530,-1.6504
1970,10,3,5,450,-1.2935
1970,11,1,1,643,-2.4941
1970,11,1,2,929,-1.1664
1970,11,1,3,898,-1.6233
1970,11,1,4,842,-0.9708
1970,11,1,5,772,-1.2266
1970,11,2,1,355,1.4004
1970,11,2,2,468,2.4894
1970,11,2,3,436,1.8775
1970,11,2,4,443,4.0365
1970,11,2,5,373,2.0967
1970,11,3,1,466,4.7228
1970,11,3,2,588,5.8589
1970,11,3,3,499,4.6062
1970,11,3,4,525,5.8213
1970,11,3,5,546,5.3024
1970,12,1,1,644,8.9543
1970,12,1,2,903,10.0666
1970,12,1,3,839,9.6466
1970,12,1,4,835,8.7466
1970,12,1,5,748,7.5390
1970,12,2,1,344,8.2591
1970,12,2,2,446,9.6823
1970,12,2,3,417,9.1912
1970,12,2,4,452,7.6129
1970,12,2,5,363,6.5093
1970,12,3,1,467,5.7209
1970,12,3,2,581,6.2338
1970,12,3,3,485,5.8660
1970,12,3,4,526,7.0947
1970,12,3,5,531,6.3492
1971,1,1,1,621,14.9254
1971,1,1,2,903,14.9718
1971,1,1,3,833,15.2522
1971,1,1,4,842,16.0029
1971,1,1,5,719,14.9240
1971,1,2,1,326,10.0842
1971,1,2,2,442,10.2755
1971,1,2,3,410,10.5900
1971,1,2,4,447,9.4083
1971,1,2,5,351,9.1614
1971,1,3,1,437,4.7057
1971,1,3,2,578,5.2468
1971,1,3,3,484,4.7440
1971,1,3,4,519,4.9844
1971,1,3,5,506,4.2334
1971,2,1,1,617,6.3151
1971,2,1,2,883,5.8456
1971,2,1,3,807,5.3712
1971,2,1,4,917,5.8644
1971,2,1,5,733,6.5758
1971,2,2,1,326,3.4944
1971,2,2,2,433,3.0874
1971,2,2,3,385,3.1480
1971,2,2,4,460,2.8587
1971,2,2,5,352,3.4485
1971,2,3,1,432,1.7905
1971,2,3,2,561,1.0647
1971,2,3,3,466,2.0840
1971,2,3,4,574,0.5185
1971,2,3,5,515,1.4626
1971,3,1,1,621,5.0728
1971,3,1,2,881,6.3518
1971,3,1,3,815,6.2960
1971,3,1,4,921,5.5873
1971,3,1,5,700,3.7982
1971,3,2,1,335,7.0919
1971,3,2,2,429,5.6941
1971,3,2,3,394,6.4774
1971,3,2,4,458,5.2132
1971,3,2,5,339,6.0330
1971,3,3,1,435,5.5749
1971,3,3,2,559,3.5880
1971,3,3,3,472,3.7014
1971,3,3,4,584,3.5343
1971,3,3,5,487,5.2179
1971,4,1,1,638,1.2691
1971,4,1,2,865,2.4204
1971,4,1,3,802,2.2101
1971,4,1,4,918,2.0248
1971,4,1,5,694,1.3539
1971,4,2,1,334,2.2209
1971,4,2,2,424,3.8161
1971,4,2,3,365,4.1307
1971,4,2,4,447,3.2457
1971,4,2,5,338,2.9617
1971,4,3,1,443,3.0175
1971,4,3,2,547,3.3245
1971,4,3,3,438,4.5505
1971,4,3,4,581,3.7416
1971,4,3,5,491,4.2380
1971,5,1,1,635,-5.9264
1971,5,1,2,871,-6.0594
1971,5,1,3,834,-6.3917
1971,5,1,4,904,-6.5162
1971,5,1,5,719,-6.1240
1971,5,2,1,343,-4.7902
1971,5,2,2,429,-3.8788
1971,5,2,3,388,-3.7805
1971,5,2,4,444,-3.6857
1971,5,2,5,344,-4.6278
1971,5,3,1,442,-2.6634
1971,5,3,2,563,-3.0622
1971,5,3,3,475,-3.6665
1971,5,3,4,581,-3.0054
1971,5,3,5,503,-3.1164
1971,6,1,1,607,-3.5149
1971,6,1,2,844,-3.1174
1971,6,1,3,779,-2.2686
1971,6,1,4,887,-3.1284
1971,6,1,5,659,-3.0653
1971,6,2,1,334,-0.6547
1971,6,2,2,425,-0.8397
1971,6,2,3,363,-0.4750
1971,6,2,4,434,-0.0033
1971,6,2,5,325,-1.6711
1971,6,3,1,439,0.9478
1971,6,3,2,557,1.4645
1971,6,3,3,442,0.6594
1971,6,3,4,573,0.9602
1971,6,3,5,478,0.7297
1971,7,1,1,557,-5.2475
1971,7,1,2,719,-5.5994
1971,7,1,3,755,-6.6594
1971,7,1,4,840,-6.4706
1971,7,1,5,638,-6.6599
1971,7,2,1,309,-4.8108
1971,7,2,2,378,-4.8644
1971,7,2,3,358,-5.7490
1971,7,2,4,422,-5.9293
1971,7,2,5,306,-5.1422
1971,7,3,1,416,-3.2516
1971,7,3,2,507,-3.8186
1971,7,3,3,439,-3.5902
1971,7,3,4,549,-4.5151
1971,7,3,5,462,-4.6267
1971,8,1,1,565,2.3446
1971,8,1,2,720,4.8825
1971,8,1,3,751,4.2092
1971,8,1,4,826,5.2856
1971,8,1,5,645,4.6032
1971,8,2,1,316,2.9870
1971,8,2,2,379,5.0981
1971,8,2,3,355,5.0924
1971,8,2,4,418,5.7781
1971,8,2,5,328,4.7921
1971,8,3,1,419,2.9571
1971,8,3,2,501,3.2476
1971,8,3,3,406,3.8163
1971,8,3,4,543,5.5653
1971,8,3,5,464,4.4112
1971,9,1,1,568,-0.2570
1971,9,1,2,741,-1.0613
1971,9,1,3,768,-0.8216
1971,9,1,4,869,-0.8621
1971,9,1,5,669,-0.0042
1971,9,2,1,319,-1.0485
1971,9,2,2,378,-1.5447
1971,9,2,3,362,-0.5252
